hostince	herbergen	hostinec	herbergen	N;INAN;NOM;MASC;PL;POS	N;PL
sestavil	gecompileerd	sestavit	compileren	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
sestavil	opgesteld	sestavit	opstellen	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
sestavil	samengesteld	sestavit	samenstellen	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
koupila	gekocht	koupit	kopen	V;PFV;POS;PST;V.PTCP;ACT	V;V.PTCP
opus	opus	opus	opus	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
komunisté	communisten	komunista	communist	N;ANIM;NOM;MASC;PL;POS	N;PL
počítat	tellen	počítat	tellen	V;IPFV;POS;NFIN	V;NFIN
počítat	tellen	počítat	tellen	V;IPFV;POS;NFIN	V;NFIN
biologické	biologische	biologický	biologisch	ADJ;NOM;MASC;SG;POS	ADJ
biologické	biologisch	biologický	biologisch	ADJ;NOM;MASC;SG;POS	ADJ
kapacity	capaciteiten	kapacita	capaciteit	N;NOM;FEM;PL;POS	N;PL
děla	kanon	dělo	kanon	N;NOM;FEM;SG;POS	N;NEUT;SG
poklad	schat	poklad	schat	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
poklad	treasure	poklad	treasure	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
upravuje	reguleert	upravovat	reguleren	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;SG;PRS;FIN
regiony	streken	region	streek	N;INAN;NOM;MASC;PL;POS	N;PL
povstalci	opstandelingen	povstalec	opstandeling	N;ANIM;NOM;MASC;PL;POS	N;PL
povstalci	rebellen	povstalec	rebel	N;ANIM;NOM;MASC;PL;POS	N;PL
křesťané	christenen	křesťan	christenen	N;ANIM;NOM;MASC;PL;POS	N;PL
slonoviny	ivoor	slonovina	ivoor	N;NOM;FEM;SG;POS	N;NEUT;SG
výuka	lesgeven	výuka	lesgeven	N;NOM;FEM;SG;POS	N;NEUT;SG
výuka	learning	výuka	learning	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
výuka	zelfstudie	výuka	zelfstudie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
výuka	tutorial	výuka	tutorial	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
výuka	leerprogramma	výuka	leerprogramma	N;NOM;FEM;SG;POS	N;NEUT;SG
vyrovnání	vereffening	vyrovnání	vereffening	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
vyrovnání	nederzetting	vyrovnání	nederzetting	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
vyrovnání	schikking	vyrovnání	schikking	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
vyrovnání	afwikkeling	vyrovnání	afwikkeling	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
vyrovnání	compensatie	vyrovnání	compensatie	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
vyrovnání	verschuiving	vyrovnání	verschuiving	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
pistole	pistool	pistole	pistool	N;NOM;FEM;SG;POS	N;NEUT;SG
pistole	wapen	pistole	wapen	N;NOM;FEM;SG;POS	N;NEUT;SG
pistole	pistool	pistole	pistool	N;NOM;FEM;SG;POS	N;NEUT;SG
pistole	geweer	pistole	geweer	N;NOM;FEM;SG;POS	N;NEUT;SG
vzácný	zeldzame	vzácný	zeldzaam	ADJ;INAN;NOM;MASC;SG;POS	ADJ
vzácný	zeldzaam	vzácný	zeldzaam	ADJ;INAN;NOM;MASC;SG;POS	ADJ
postupů	procedures	postup	procedure	N;INAN;GEN;MASC;PL;POS	N;PL
investice	beleggingen	investice	belegging	N;NOM;FEM;PL;POS	N;PL
investice	investeringen	investice	investering	N;NOM;FEM;PL;POS	N;PL
investice	investeringen	investice	investering	N;NOM;FEM;PL;POS	N;PL
flash	flits	flash	flit	N;NOM;MASC;SG;POS	N;MASC+FEM;SG
flash	flash	flash	flash	N;NOM;MASC;SG;POS	N;MASC+FEM;SG
flash	flitser	flash	flitser	N;NOM;MASC;SG;POS	N;MASC+FEM;SG
bližší	dichterbij	blízký	dichtbij	ADJ;NOM;CMPR;MASC;SG;POS	ADJ;CMPR
bližší	dichter	blízký	dichter	ADJ;NOM;CMPR;MASC;SG;POS	ADJ;CMPR
navštívit	bezoeken	navštívit	bezoeken	V;PFV;POS;NFIN	V;NFIN
norem	normen	norma	norm	N;GEN;FEM;PL;POS	N;PL
norem	normen	norma	norm	N;GEN;FEM;PL;POS	N;PL
norem	standaarden	norma	standaard	N;GEN;FEM;PL;POS	N;PL
norem	standaards	norma	standaard	N;GEN;FEM;PL;POS	N;PL
dokázat	bewijzen	dokázat	bewijzen	V;POS;NFIN	V;NFIN
dokázat	bewijzen	dokázat	bewijzen	V;POS;NFIN	V;NFIN
slavnost	festival	slavnost	festival	N;NOM;FEM;SG;POS	N;NEUT;SG
děkanství	decanaat	děkanství	decanaat	N;NOM;NEUT;SG;POS	N;NEUT;SG
účinnosti	doeltreffendheid	účinnost	doeltreffendheid	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
účinnosti	effectiviteit	účinnost	effectiviteit	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
účinnosti	werkzaamheid	účinnost	werkzaamheid	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
cti	eer	čest	eer	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
cti	eer	čest	eer	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
soundtrack	soundtrack	soundtrack	soundtrack	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
justin	justin	justina	justin	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
rozděluje	verdeelt	rozdělovat	verdelen	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;SG;PRS;FIN
čekal	verwachtte	čekat	verwachten	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;SG;PST;FIN
čekal	verwacht	čekat	verwachten	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
čekal	verwachte	čekat	verwachten	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;SG;PST;FIN
čekal	gewacht	čekat	wachten	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
čekal	wachtte	čekat	wachten	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;SG;PST;FIN
poručík	luitenant	poručík	luitenant	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
bojovali	gevochten	bojovat	vechten	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT	V;V.PTCP
bojovali	bevochten	bojovat	bevechten	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT	V;V.PTCP
bojovali	gestreden	bojovat	strijden	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT	V;V.PTCP
ruka	hand	ruka	hand	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
kolekce	collectie	kolekce	collectie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
kolekce	inzameling	kolekce	inzameling	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
kolekce	verzameling	kolekce	verzameling	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
federaci	federatie	federace	federatie	N;ACC;FEM;SG;POS	N;MASC+FEM;SG
sólo	solo	sólo	solo	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
vyvolává	verhoogt	vyvolávat	verhogen	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;SG;PRS;FIN
dílčí	gedeeltelijk	dílčí	gedeeltelijk	ADJ;NOM;MASC;PL;POS	ADJ
dílčí	gedeeltelijke	dílčí	gedeeltelijk	ADJ;NOM;MASC;PL;POS	ADJ
dílčí	partiële	dílčí	partiel	ADJ;NOM;MASC;PL;POS	ADJ
kritérií	criteria	kritérium	criterium	N;NOM;NEUT;PL;POS	N;PL
vyřazení	uitschakeling	vyřazení	uitschakeling	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
vyřazení	eliminatie	vyřazení	eliminatie	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
vyřazení	ontmanteling	vyřazení	ontmanteling	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
odstavec	paragraaf	odstavec	paragraaf	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
odstavec	alinea	odstavec	alinea	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
tendenci	neiging	tendence	neiging	N;ACC;FEM;SG;POS	N;MASC+FEM;SG
tendenci	tendens	tendence	tendens	N;ACC;FEM;SG;POS	N;MASC+FEM;SG
nedávné	recente	dávný	recent	ADJ;NOM;NEUT;SG;NEG	ADJ
nedávné	recent	dávný	recent	ADJ;NOM;NEUT;SG;NEG	ADJ
sloučenin	verbindingen	sloučenina	verbinding	N;GEN;FEM;PL;POS	N;PL
flora	flora	floro	flora	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
luftwaffe	luftwaffe	luftwaffe	luftwaffen	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
mitsubishi	mitsubishi	mitsubishu	mitsubishi	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
ráj	paradijs	ráj	paradijs	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
ráj	paradise	ráj	paradise	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
přeložit	vertaal	přeložit	vertaal	V;PFV;POS;NFIN	V;SG;PRS;FIN
přeložit	vertalen	přeložit	vertalen	V;PFV;POS;NFIN	V;NFIN
ložiska	lagers	ložisko	laag	N;NOM;NEUT;PL;POS	N;PL
fasády	gevels	fasáda	vellen	N;NOM;FEM;PL;POS	N;PL
protein	eiwit	protein	eiwit	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
protein	proteïne	protein	proteïne	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
moravec	moravec	moravec	moravec	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
kohout	lul	kohout	lul	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
kohout	pik	kohout	pik	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
kohout	haan	kohout	haan	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
kohout	haan	kohout	haan	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
chemická	chemisch	chemický	chemisch	ADJ;NOM;FEM;SG;POS	ADJ
důsledek	gevolg	důsledek	gevolg	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
důsledek	consequentie	důsledek	consequentie	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
účetnictví	boekhouding	účetnictví	boekhouding	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
účetnictví	boekhouding	účetnictví	boekhouding	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
účetnictví	boekhouding	účetnictví	boekhouding	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
čtenářů	lezers	čtenář	lezer	N;ANIM;GEN;MASC;PL;POS	N;PL
působnost	draagwijdte	působnost	draagwijdte	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
působnost	toepassingsgebied	působnost	toepassingsgebied	N;NOM;FEM;SG;POS	N;NEUT;SG
působnost	reikwijdte	působnost	reikwijdte	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
sloučit	samenvoegen	sloučit	samenvoegen	V;PFV;POS;NFIN	V;NFIN
sloučit	samengevoegd	sloučit	samenvoegen	V;PFV;POS;NFIN	V;V.PTCP
sloučit	samengevoegde	sloučit	samenvoegen	V;PFV;POS;NFIN	V;V.PTCP
reforma	hervorming	reforma	hervorming	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
zimonjić	zimonjić	zimonjivo	zimonjić	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
odlišuje	onderscheidt	odlišovat	onderscheiden	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;SG;PRS;FIN
očekává	verwacht	očekávat	verwachten	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;V.PTCP
žádoucí	wenselijke	žádoucí	wenselijk	ADJ;NOM;NEUT;SG;POS	ADJ
žádoucí	wenselijk	žádoucí	wenselijk	ADJ;NOM;NEUT;SG;POS	ADJ
proteiny	eiwitten	protein	eiwit	N;INAN;NOM;MASC;PL;POS	N;PL
proteiny	proteïnen	protein	proteïn	N;INAN;NOM;MASC;PL;POS	N;PL
proteiny	proteïnen	protein	proteïn	N;INAN;NOM;MASC;PL;POS	N;PL
proteiny	eiwitten	protein	eiwit	N;INAN;NOM;MASC;PL;POS	N;PL
hlášení	verslag	hlášení	verslag	N;NOM;NEUT;SG;POS	N;NEUT;SG
hlášení	rapport	hlášení	rapport	N;NOM;NEUT;SG;POS	N;NEUT;SG
hlášení	rapportage	hlášení	rapportage	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
hlášení	verslaglegging	hlášení	verslaglegging	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
odstraňování	verwijdering	odstraňování	verwijdering	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
odstraňování	verwijdering	odstraňování	verwijdering	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
paralelní	parallel	paralelní	parallel	ADJ;NOM;MASC;SG;POS	ADJ
paralelní	parallelle	paralelní	parallel	ADJ;NOM;MASC;SG;POS	ADJ
raketoplán	shuttle	raketoplán	shuttle	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
raketoplán	shuttle	raketoplán	shuttle	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
přesnost	nauwkeurigheid	přesnost	nauwkeurigheid	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
přesnost	precisie	přesnost	precisie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
přesnost	nauwkeurigheid	přesnost	nauwkeurigheid	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
přesnost	juistheid	přesnost	juistheid	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
vertikální	verticaal	vertikální	verticaal	ADJ;NOM;MASC;SG;POS	ADJ
vertikální	verticale	vertikální	verticaal	ADJ;NOM;MASC;SG;POS	ADJ
podnět	klacht	podnět	klacht	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
podnět	stimulans	podnět	stimulans	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
podnět	prikkel	podnět	prikkel	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
podnět	stimulans	podnět	stimulans	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
podnět	initiatief	podnět	initiatief	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
popularitu	populariteit	popularita	populariteit	N;ACC;FEM;SG;POS	N;MASC+FEM;SG
dramatické	dramatische	dramatický	dramatisch	ADJ;NOM;NEUT;SG;POS	ADJ
dramatické	dramatisch	dramatický	dramatisch	ADJ;NOM;NEUT;SG;POS	ADJ
příslušný	competent	příslušný	competent	ADJ;INAN;NOM;MASC;SG;POS	ADJ
příslušný	competente	příslušný	competent	ADJ;INAN;NOM;MASC;SG;POS	ADJ
příslušný	bekwaam	příslušný	bekwaam	ADJ;INAN;NOM;MASC;SG;POS	ADJ
zabití	doodslag	zabití	doodslag	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
ilegální	onwettig	ilegální	onwettig	ADJ;NOM;MASC;SG;POS	ADJ
ilegální	illegaal	ilegální	illegaal	ADJ;NOM;MASC;SG;POS	ADJ
ilegální	illegale	ilegální	illegaal	ADJ;NOM;MASC;SG;POS	ADJ
deutschen	deutschen	deutsche	deutschen	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
čistá	schoon	čistý	schoon	ADJ;NOM;FEM;SG;POS	ADJ
čistá	proper	čistý	proper	ADJ;NOM;FEM;SG;POS	ADJ
čistá	clean	čistý	clean	ADJ;NOM;FEM;SG;POS	ADJ
čistá	puur	čistý	puur	ADJ;NOM;FEM;SG;POS	ADJ
čistá	zuiver	čistý	zuiver	ADJ;NOM;FEM;SG;POS	ADJ
čistá	zuivere	čistý	zuiver	ADJ;NOM;FEM;SG;POS	ADJ
řekla	gezegd	říci	zeggen	V;PFV;POS;PST;V.PTCP;ACT	V;V.PTCP
dialog	dialoog	dialog	dialoog	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
dialog	dialoog	dialog	dialoog	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
expanze	expansie	expanze	expansie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
expanze	uitbreiding	expanze	uitbreiding	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
zkoumá	verkent	zkoumat	verkennen	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;SG;PRS;FIN
zkoumá	onderzoekt	zkoumat	onderzoeken	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;SG;PRS;FIN
derby	derby	derby	derby	N;NEUT;POS	N;MASC+FEM;SG
příkop	loopgraaf	příkop	loopgraaf	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
příkop	trog	příkop	trog	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
příkop	geul	příkop	geul	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
příkop	greppel	příkop	greppel	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
příkop	dump	příkop	dump	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
příkop	gracht	příkop	gracht	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
bas	bas	bas	bas	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
agresivní	agressieve	agresivní	agressief	ADJ;NOM;MASC;SG;POS	ADJ
agresivní	agressief	agresivní	agressief	ADJ;NOM;MASC;SG;POS	ADJ
obnovy	herstel	obnova	herstel	N;NOM;FEM;SG;POS	N;NEUT;SG
životnost	looptijd	životnost	looptijd	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
životnost	levensduur	životnost	levensduur	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
životnost	duurzaamheid	životnost	duurzaamheid	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
radar	radar	radar	radar	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
kabiny	hutten	kabina	hutten	N;NOM;FEM;PL;POS	N;PL
kabiny	cabines	kabina	cabine	N;NOM;FEM;PL;POS	N;PL
pochopil	begrepen	pochopit	begrijpen	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
mapování	mapping	mapování	mapping	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
expozici	belichting	expozice	belichting	N;ACC;FEM;SG;POS	N;MASC+FEM;SG
expozici	blootstelling	expozice	blootstelling	N;ACC;FEM;SG;POS	N;MASC+FEM;SG
tábory	kampen	tábor	kamp	N;INAN;NOM;MASC;PL;POS	N;PL
mrtvý	dood	mrtvý	dood	ADJ;ANIM;NOM;MASC;SG;POS	ADJ
mrtvý	doods	mrtvý	doods	ADJ;ANIM;NOM;MASC;SG;POS	ADJ
vysílat	uitgezonden	vysílat	uitzenden	V;IPFV;POS;NFIN	V;V.PTCP
vysílat	uitzenden	vysílat	uitzenden	V;IPFV;POS;NFIN	V;NFIN
týdnech	weken	týden	week	N;INAN;GEN;MASC;PL;POS	N;PL
nahrazuje	vervangt	nahrazovat	vervangen	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;SG;PRS;FIN
konstantinopole	constantinopel	konstantinopole	constantinopel	N;GEN;FEM;SG;POS	N;MASC+FEM;SG
řez	cut	řez	cut	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
řez	incisie	řez	incisie	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
vyhnanství	ballingschap	vyhnanství	ballingschap	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
vyhnanství	verbanning	vyhnanství	verbanning	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
vyhnanství	verbanning	vyhnanství	verbanning	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
boulevard	boulevard	boulevard	boulevard	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
pořádek	orde	pořádek	orde	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
pořádek	order	pořádek	order	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
pořádek	bestelling	pořádek	bestelling	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
turci	turken	turce	turken	N;ANIM;NOM;MASC;PL;POS	N;PL
tepelné	thermische	tepelný	thermisch	ADJ;NOM;MASC;PL;POS	ADJ
tepelné	thermisch	tepelný	thermisch	ADJ;NOM;MASC;PL;POS	ADJ
tanečnice	dancer	tanečnice	dancer	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
tanečnice	danser	tanečnice	danser	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
tanečnice	danseres	tanečnice	danseres	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
monografie	monografie	monografie	monografie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
porušování	schending	porušování	schending	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
porušování	overtreding	porušování	overtreding	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
prodat	verkopen	prodat	verkopen	V;PFV;POS;NFIN	V;NFIN
rumunské	roemeens	rumunský	roemeens	ADJ;NOM;NEUT;SG;POS	ADJ
rumunské	roemeense	rumunský	roemeens	ADJ;NOM;NEUT;SG;POS	ADJ
respekt	respect	respekt	respect	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
cska	cska	cska	cska	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
objektivní	objectief	objektivní	objectief	ADJ;NOM;MASC;SG;POS	ADJ
kometa	comet	kometa	comet	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
kometa	komeet	kometa	komeet	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
hodnotí	evalueert	hodnotit	evalueert	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;SG;PRS;FIN
optimální	optimaal	optimální	optimaal	ADJ;NOM;MASC;SG;POS	ADJ
optimální	optimale	optimální	optimaal	ADJ;NOM;MASC;SG;POS	ADJ
optimální	optimaal	optimální	optimaal	ADJ;NOM;MASC;SG;POS	ADJ
optimální	optimale	optimální	optimaal	ADJ;NOM;MASC;SG;POS	ADJ
různí	diverse	různý	divers	ADJ;ANIM;NOM;MASC;PL;POS	ADJ
různí	verschillende	různý	verschillend	ADJ;ANIM;NOM;MASC;PL;POS	ADJ
servery	servers	server	server	N;INAN;NOM;MASC;PL;POS	N;PL
překvapení	verrassing	překvapení	verrassing	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
překvapení	surprise	překvapení	surprise	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
minimum	minimum	minimum	minimum	N;NOM;NEUT;SG;POS	N;NEUT;SG
galaxií	sterrenstelsel	galaxie	sterrenstelsel	N;INS;FEM;SG;POS	N;NEUT;SG
galaxií	melkwegstelsel	galaxie	melkwegstelsel	N;INS;FEM;SG;POS	N;NEUT;SG
galaxií	galaxy	galaxie	galaxy	N;INS;FEM;SG;POS	N;MASC+FEM;SG
galaxií	melkweg	galaxie	melkweg	N;INS;FEM;SG;POS	N;MASC+FEM;SG
prach	stof	prach	stof	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
prach	kruit	prach	kruit	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
prach	poeder	prach	poeder	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
fotografka	fotografe	fotografka	fotograaf	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
fotografka	fotograaf	fotografka	fotograaf	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
blesk	bliksem	blesk	bliksem	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
blesk	flits	blesk	flit	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
blesk	flash	blesk	flash	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
blesk	flitser	blesk	flitser	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
blesk	bliksem	blesk	bliksem	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
blesk	lightning	blesk	lightning	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
koni	paard	kůň	paard	N;ANIM;NOM;MASC;SG;POS	N;NEUT;SG
maximum	maximum	maximum	maximum	N;NOM;NEUT;SG;POS	N;NEUT;SG
třináct	dertien	třináct	dertien	NUM;NOM;SG	NUM
těžší	zwaarder	těžký	zwaarder	ADJ;NOM;CMPR;MASC;SG;POS	ADJ;CMPR
těžší	zwaardere	těžký	zwaarder	ADJ;NOM;CMPR;MASC;SG;POS	ADJ;CMPR
těžší	moeilijker	těžký	moeilijk	ADJ;NOM;CMPR;MASC;SG;POS	ADJ;CMPR
těžší	harder	těžký	hard	ADJ;NOM;CMPR;MASC;SG;POS	ADJ;CMPR
těžší	hardere	těžký	hard	ADJ;NOM;CMPR;MASC;SG;POS	ADJ;CMPR
těžší	lastiger	těžký	lastig	ADJ;NOM;CMPR;MASC;SG;POS	ADJ;CMPR
melo	melo	melo	melo	N;NOM;MASC;SG;POS	N;MASC+FEM;SG
ochoten	gewillig	ochotný	gewillig	ADJ;MASC;SG;POS	ADJ
ochoten	bereid	ochotný	bereid	ADJ;MASC;SG;POS	ADJ
diskografie	discografie	diskografie	discografie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
tváře	wangen	tvář	wang	N;NOM;FEM;PL;POS	N;PL
tváře	gezichten	tvář	gezicht	N;NOM;FEM;PL;POS	N;PL
optické	optisch	optický	optisch	ADJ;NOM;NEUT;SG;POS	ADJ
optické	optische	optický	optisch	ADJ;NOM;NEUT;SG;POS	ADJ
úpadek	achteruitgang	úpadek	achteruitgang	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
úpadek	verval	úpadek	verval	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
úpadek	faillissement	úpadek	faillissement	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
vystaven	bloot	vystavený	bloot	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ
hollywood	hollywood	hollywood	hollywood	N;NOM;FEM;SG;POS	N;NEUT;SG
molekulární	moleculair	molekulární	moleculair	ADJ;NOM;FEM;SG;POS	ADJ
molekulární	moleculaire	molekulární	moleculair	ADJ;NOM;FEM;SG;POS	ADJ
vlasů	haren	vlas	haar	N;INAN;GEN;MASC;PL;POS	N;PL
vlasů	haartjes	vlas	haar	N;INAN;GEN;MASC;PL;POS	N;PL
izolace	isolatie	izolace	isolatie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
izolace	isolatie	izolace	isolatie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
izolace	afzondering	izolace	afzondering	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
izolace	isolement	izolace	isolement	N;NOM;FEM;SG;POS	N;NEUT;SG
kyslík	zuurstof	kyslík	zuurstof	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
kyslík	zuurstofgehalte	kyslík	zuurstofgehalte	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
nápisy	opschriften	nápis	opschriften	N;INAN;NOM;MASC;PL;POS	N;PL
nápisy	inscripties	nápis	inscriptie	N;INAN;NOM;MASC;PL;POS	N;PL
money	geld	money	geld	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
