del	de	del	de	ADP;MASC;SG	ADP
cuestiones	cuestións	cuestión	cuestión	N;FEM;PL	N
cuestiones	temas	cuestión	tema	N;FEM;PL	N
cuestiones	asuntos	cuestión	asunto	N;FEM;PL	N
marta	marta	marta	marto	N;FEM;SG	N
culturas	culturas	cultura	cultura	N;FEM;PL	N
costumbres	costumes	costumbre	costume	N;FEM;PL	N
costumbres	hábitos	costumbre	hábito	N;FEM;PL	N
riqueza	riqueza	riqueza	riqueza	N;FEM;SG	N
riqueza	riquezas	riqueza	riqueza	N;FEM;SG	N
altar	altar	altar	altar	N;MASC;SG	N
hogares	casas	hogar	casa	N;MASC;PL	N
hogares	vivendas	hogar	vivenda	N;MASC;PL	N
hogares	casa	hogar	casa	N;MASC;PL	N
hogares	fogares	hogar	fogar	N;MASC;PL	N
hogares	atención	hogar	atención	N;MASC;PL	N
dispositivo	aparello	dispositivo	aparello	N;MASC;SG	N
dispositivo	dispositivo	dispositivo	dispositivo	N;MASC;SG	N
dispositivo	historias	dispositivo	historia	N;MASC;SG	N
dispositivo	mecanismo	dispositivo	mecanismo	N;MASC;SG	N
frutos	froita	fruto	froita	N;MASC;PL	N
solicitud	aplicación	solicitud	aplicación	N;FEM;SG	N
solicitud	petición	solicitud	petición	N;FEM;SG	N
silla	cadeira	silla	cadeira	N;FEM;SG	N
informática	ordenador	informática	ordenador	N;FEM;SG	N
informática	computador	informática	computador	N;FEM;SG	N
informática	ordenadores	informática	ordenador	N;FEM;SG	N
informática	ordenadores	informática	ordenador	N;FEM;SG	N
informática	computadores	informática	computador	N;FEM;SG	N
fronteras	fronteira	frontera	fronteira	N;FEM;PL	N
fronteras	fronteiras	frontera	fronteira	N;FEM;PL	N
construcciones	construción	construcción	construción	N;FEM;PL	N
construcciones	construcción	construcción	construcción	N;FEM;PL	N
construcciones	construtora	construcción	construtor	N;FEM;PL	N
construcciones	edificios	construcción	edificio	N;FEM;PL	N
maíz	millo	maíz	millo	N;MASC;SG	N
maíz	trigo	maíz	trigo	N;MASC;SG	N
system	sistema	system	sistema	N	N
gato	gato	gato	gato	N;MASC;SG	N
azúcar	azucre	azúcar	azucrar	N;MASC;SG	N
millón	millóns	millón	millón	N;MASC;SG	N
millón	millón	millón	millón	N;MASC;SG	N
defunción	morte	defunción	morte	N;FEM;SG	N
lesión	ferida	lesión	ferida	N;FEM;SG	N
lesión	lesión	lesión	lesión	N;FEM;SG	N
lesión	lesión	lesión	lesión	N;FEM;SG	N
sonidos	sons	sonido	son	N;MASC;PL	N
sonidos	sona	sonido	sona	N;MASC;PL	N
salvar	salvar	salvar	salvar	V;NFIN	V
salvar	aforrar	salvar	aforrar	V;NFIN	V
nobel	nobel	nobel	nobel	N;MASC;SG	N
composiciones	composicións	composición	composición	N;FEM;PL	N
individuo	persoa	individuo	persoa	N;MASC;SG	N
individuo	individuo	individuo	individuo	N;MASC;SG	N
individuo	tipo	individuo	tipo	N;MASC;SG	N
siente	sinto	sentir	sinto	V;IND;SG;3;PRS;FIN	V
siente	sentir	sentir	sentir	V;IND;SG;3;PRS;FIN	V
siente	síntome	sentir	síntome	V;IND;SG;3;PRS;FIN	V
siente	sinto	sentir	sinto	V;IND;SG;3;PRS;FIN	V
siente	sentimos	sentir	sentir	V;IND;SG;3;PRS;FIN	V
siente	sente	sentir	sente	V;IND;SG;3;PRS;FIN	V
siente	séntese	sentir	séntese	V;IND;SG;3;PRS;FIN	V
siente	sinte	sentir	sinte	V;IND;SG;3;PRS;FIN	V
giro	xiro	giro	xiro	N;MASC;SG	N
men	homes	men	home	N	N
crimen	delito	crimen	delito	N;MASC;SG	N
crimen	crime	crimen	crime	N;MASC;SG	N
crimen	criminalidade	crimen	criminalidade	N;MASC;SG	N
crimen	crimes	crimen	crimes	N;MASC;SG	N
crimen	delincuencia	crimen	delincuencia	N;MASC;SG	N
esclavos	escravos	esclavo	escravo	N;MASC;PL	N
esclavos	escravos	esclavo	escravo	N;MASC;PL	N
ayudó	axudou	ayudar	axudar	V;IND;SG;3;PST;FIN	V
ayudó	axudaron	ayudar	axudar	V;IND;SG;3;PST;FIN	V
abrir	abertos	abrir	aberto	V;NFIN	V
abrir	abrir	abrir	abrir	V;NFIN	V
abrir	aberto	abrir	abrir	V;NFIN	V
abrir	abre	abrir	abre	V;NFIN	V
abrir	abra	abrir	abra	V;NFIN	V
abrir	abrir	abrir	abrir	V;NFIN	V
largos	longo	largo	longo	ADJ;MASC;PL	ADJ
largos	longa	largo	longo	ADJ;MASC;PL	ADJ
inmediato	inmediato	inmediato	inmediato	ADJ;MASC;SG	ADJ
inmediato	contado	inmediato	contado	ADJ;MASC;SG	ADJ
inmediato	inmediato	inmediato	inmediato	ADJ;MASC;SG	ADJ
inmediato	contado	inmediato	contado	ADJ;MASC;SG	ADJ
interpreta	interpretar	interpretar	interpretar	V;IND;SG;3;PRS;FIN	V
aparentemente	aparentemente	aparentemente	aparente	ADV	ADV
band	banda	band	banda	N;SG	N
procedimiento	procedemento	procedimiento	procedemento	N;MASC;SG	N
album	ubicación	album	ubicación	N;MASC;SG	N
automóviles	coches	automóvil	coche	N;MASC;PL	N
automóviles	coche	automóvil	coche	N;MASC;PL	N
automóviles	autos	automóvil	auto	N;MASC;PL	N
periodismo	xornalismo	periodismo	xornalismo	N;MASC;SG	N
sábado	sábado	sábado	sábado	N	N
cuartel	barracas	cuartel	barraca	N;MASC;SG	N
héroes	heroes	héroe	heroes	N;MASC;PL	N
héroes	heroínas	héroe	heroína	N;MASC;PL	N
network	rede	network	rede	N;SG	N
perspectiva	perspectiva	perspectiva	perspectiva	N;FEM;SG	N
cuevas	cavernas	cueva	caverna	N;FEM;PL	N
cuevas	covas	cueva	cova	N;FEM;PL	N
suprema	corte	supremo	corte	N;FEM;SG	N
suprema	suprema	supremo	suprema	N;FEM;SG	N
suprema	supremo	supremo	supremo	N;FEM;SG	N
hijas	fillas	hija	fillo	N;FEM;PL	N
gama	rango	gama	rango	N;FEM;SG	N
gama	cadea	gama	cadea	N;FEM;SG	N
gama	abano	gama	abano	N;FEM;SG	N
copia	copia	copia	copia	N;FEM;SG	N
muros	paredes	muro	parede	N;MASC;PL	N
muros	muros	muro	muro	N;MASC;PL	N
muros	defensas	muro	defensa	N;MASC;PL	N
articulo	artigo	articulo	artigo	N;MASC;SG	N
retorno	cambio	retorno	cambio	N;MASC;SG	N
retorno	retorno	retorno	retorno	N;MASC;SG	N
europeas	europea	europeo	europeo	ADJ;FEM;PL	ADJ
europeas	europeas	europeo	europeo	ADJ;FEM;PL	ADJ
segura	segura	seguro	seguro	ADJ;FEM;SG	ADJ
costo	custo	costo	custo	N;MASC;SG	N
costo	costa	costo	costa	N;MASC;SG	N
costo	custos	costo	custo	N;MASC;SG	N
extinción	extinción	extinción	extinción	N;FEM;SG	N
típico	típico	típico	típico	ADJ;MASC;SG	ADJ
nativos	terra	nativo	terra	N;MASC;PL	N
conferencias	conferencias	conferencia	conferencia	N;FEM;PL	N
habitación	sala	habitación	sala	N;FEM;SG	N
habitación	habitación	habitación	habitación	N;FEM;SG	N
habitación	cuartos	habitación	cuarto	N;FEM;SG	N
habitación	salas	habitación	sala	N;FEM;SG	N
habitación	habitacións	habitación	habitación	N;FEM;SG	N
señales	sinais	señal	sinal	N;FEM;PL	N
señales	sinais	señal	sinal	N;FEM;PL	N
tensión	voltaxe	tensión	voltaxe	N;FEM;SG	N
cesar	césar	cesar	césar	V;NFIN	V
conciencia	consciencia	conciencia	consciencia	N;FEM;SG	N
conciencia	conciencia	conciencia	conciencia	N;FEM;SG	N
conciencia	consciencia	conciencia	consciencia	N;FEM;SG	N
conciencia	conciencia	conciencia	conciencia	N;FEM;SG	N
conciencia	conciencia	conciencia	conciencia	N;FEM;SG	N
conciencia	cognición	conciencia	cognición	N;FEM;SG	N
técnicos	técnico	técnico	técnico	N;MASC;PL	N
técnicos	técnica	técnico	técnica	N;MASC;PL	N
palmas	palmas	palma	palma	N;FEM;PL	N
vidas	vidas	vida	vida	N;FEM;PL	N
vidas	vida	vida	vida	N;FEM;PL	N
órganos	órganos	órgano	órgano	N;MASC;PL	N
órganos	corpos	órgano	corpo	N;MASC;PL	N
órganos	corpo	órgano	corpo	N;MASC;PL	N
órganos	órgano	órgano	órgano	N;MASC;PL	N
cobertura	alcance	cobertura	alcance	N;FEM;SG	N
jefes	xefes	jefe	xefe	N;MASC;PL	N
jefes	xefes	jefe	xefe	N;MASC;PL	N
gusta	gusta	gustar	gusto	V;IND;SG;3;PRS;FIN	V
entradas	billetes	entrada	billete	N;FEM;PL	N
entradas	entradas	entrada	entrada	N;FEM;PL	N
pelo	pelo	pelo	pelo	N;MASC;SG	N
pelo	cabelo	pelo	cabelo	N;MASC;SG	N
estatus	posición	estatus	posición	N;MASC	N
estatus	statu	estatus	statu	N;MASC	N
estatus	status	estatus	status	N;MASC	N
creció	creceu	crecer	crecer	V;IND;SG;3;PST;FIN	V
huracán	furacán	huracán	furacán	N;MASC;SG	N
residentes	residentes	residente	residente	N;PL	N
rueda	roda	rueda	roda	N;FEM;SG	N
valles	vales	valle	val	N;MASC;PL	N
completar	completa	completar	completar	V;NFIN	V
completar	completar	completar	completar	V;NFIN	V
llamar	chamada	llamar	chamar	V;NFIN	V
llamar	chamamos	llamar	chamar	V;NFIN	V
llamar	chamar	llamar	chamar	V;NFIN	V
llamar	chama	llamar	chamar	V;NFIN	V
llamar	chamando	llamar	chamar	V;NFIN	V
llamar	chamar	llamar	chamar	V;NFIN	V
opiniones	opinión	opinión	opinión	N;FEM;PL	N
opiniones	opinións	opinión	opinión	N;FEM;PL	N
brazos	brazos	brazo	brazo	N;MASC;PL	N
brazos	armas	brazo	arma	N;MASC;PL	N
cámaras	cámaras	cámara	cámara	N;FEM;PL	N
cámaras	cámara	cámara	cámara	N;FEM;PL	N
cámaras	cámaras	cámara	cámara	N;FEM;PL	N
website	sitio	website	sitio	N;MASC;SG	N
website	web	website	web	N;MASC;SG	N
website	páxina	website	páxina	N;MASC;SG	N
interpretar	interpretar	interpretar	interpretar	V;NFIN	V
documentación	documentos	documentación	documento	N;FEM;SG	N
autopista	estrada	autopista	estrada	N;FEM;SG	N
circunstancias	circunstancias	circunstancia	circunstancia	N;FEM;PL	N
clan	clans	clan	clan	N;MASC;SG	N
séptimo	sétimo	séptimo	sétimo	ADJ;MASC;SG	ADJ
historial	historia	historial	historia	N;MASC;SG	N
impuestos	impostos	impuesto	imposto	N;MASC;PL	N
impuestos	impostos	impuesto	imposto	N;MASC;PL	N
reloj	coidado	reloj	coidado	N;MASC;SG	N
reloj	reloxo	reloj	reloxo	N;MASC;SG	N
reloj	pé	reloj	pé	N;MASC;SG	N
delta	delta	delta	deltar	N;MASC;SG	N
definir	definir	definir	definir	V;NFIN	V
equilibrio	equilibrio	equilibrio	equilibrio	N;MASC;SG	N
equilibrio	balance	equilibrio	balance	N;MASC;SG	N
esquina	esquina	esquina	esquina	N;FEM;SG	N
esquina	recuncho	esquina	recuncho	N;FEM;SG	N
japoneses	xaponeses	japonés	xaponés	N;MASC;PL	N
pared	parede	pared	parede	N;FEM;SG	N
pared	muro	pared	muro	N;FEM;SG	N
cima	cima	cima	cima	N;FEM;SG	N
perdiendo	perdendo	perder	perder	V;V.MSDR	V
perdiendo	perder	perder	perder	V;V.MSDR	V
perdiendo	perdeu	perder	perder	V;V.MSDR	V
soviético	soviética	soviético	soviético	ADJ;MASC;SG	ADJ
atletismo	pista	atletismo	pistar	N;MASC;SG	N
atletismo	camiño	atletismo	camiño	N;MASC;SG	N
atletismo	rastro	atletismo	rastro	N;MASC;SG	N
atletismo	cambios	atletismo	cambio	N;MASC;SG	N
atletismo	hipódromo	atletismo	hipódromo	N;MASC;SG	N
heavy	peso	heavy	peso	N;MASC;SG	N
silencio	silencio	silencio	silencio	N;MASC;SG	N
silencio	calado	silencio	calado	N;MASC;SG	N
silencio	silencio	silencio	silencio	N;MASC;SG	N
silencio	silencio	silencio	silencio	N;MASC;SG	N
ocupado	ocupado	ocupado	ocupar	ADJ;MASC;SG;V.PTCP	ADJ
ocupado	ocupados	ocupado	ocupado	ADJ;MASC;SG;V.PTCP	ADJ
pobres	pobres	pobre	pobre	N;PL	N
oportunidades	oportunidade	oportunidad	oportunidade	N;FEM;PL	N
oportunidades	oportunidades	oportunidad	oportunidade	N;FEM;PL	N
biología	bioloxía	biología	bioloxía	N;FEM;SG	N
víctima	vítima	víctima	vítima	N;FEM;SG	N
incremento	incremento	incremento	incremento	N;MASC;SG	N
incremento	aumento	incremento	aumento	N;MASC;SG	N
ambiental	ambientais	ambiental	ambiental	ADJ;SG	ADJ
cultivos	cultivos	cultivo	cultivo	N;MASC;PL	N
cultivos	culturas	cultivo	cultura	N;MASC;PL	N
cultivos	cultivos	cultivo	cultivo	N;MASC;PL	N
corporación	corporación	corporación	corporación	N;FEM;SG	N
refugio	refuxio	refugio	refuxio	N;MASC;SG	N
refugio	refuxio	refugio	refuxio	N;MASC;SG	N
automóvil	coche	automóvil	coche	N;MASC;SG	N
automóvil	auto	automóvil	auto	N;MASC;SG	N
automóvil	carro	automóvil	carro	N;MASC;SG	N
rasgos	trazos	rasgo	trazo	N;MASC;PL	N
rasgos	características	rasgo	característica	N;MASC;PL	N
cantar	cantar	cantar	cantar	V;NFIN	V
cantar	cantando	cantar	cantar	V;NFIN	V
cantar	cantar	cantar	cantar	V;NFIN	V
end	fin	end	fin	N	N
end	final	end	final	N	N
usualmente	habitualmente	usualmente	habitual	ADV	ADV
usualmente	normalmente	usualmente	normal	ADV	ADV
absoluto	absoluto	absoluto	absoluto	ADJ;MASC;SG	ADJ
absoluto	absolutos	absoluto	absoluto	ADJ;MASC;SG	ADJ
herramienta	ferramenta	herramienta	ferramenta	N;FEM;SG	N
herramienta	ferramentas	herramienta	ferramenta	N;FEM;SG	N
institute	instituto	institute	instituto	N;MASC;SG	N
camiseta	camisa	camiseta	camisa	N;FEM;SG	N
camiseta	camiseta	camiseta	camiseta	N;FEM;SG	N
cabello	pelo	cabello	pelo	N;MASC;SG	N
cabello	cabelo	cabello	cabelo	N;MASC;SG	N
mix	mestura	mix	mestura	N	N
permiso	permiso	permiso	permiso	N;MASC;SG	N
permiso	permiso	permiso	permiso	N;MASC;SG	N
musulmanes	musulmáns	musulmán	musulmáns	N;MASC;PL	N
diversidad	diversidade	diversidad	diversidade	N;FEM;SG	N
sudeste	sueste	sudeste	sueste	N;MASC;SG	N
cortos	curto	corto	curto	ADJ;MASC;PL	ADJ
cortos	curta	corto	curto	ADJ;MASC;PL	ADJ
fracaso	imaxinación	fracaso	imaxinación	N;MASC;SG	N
fracaso	fracaso	fracaso	fracaso	N;MASC;SG	N
drogas	medicamentos	droga	medicamento	N;FEM;PL	N
drogas	fármacos	droga	fármaco	N;FEM;PL	N
drogas	drogas	droga	droga	N;FEM;PL	N
fans	ventiladores	fan	ventiladores	N;PL	N
persecución	persecución	persecución	persecución	N;FEM;SG	N
persecución	persecución	persecución	persecución	N;FEM;SG	N
artificial	artificiais	artificial	artificial	ADJ;SG	ADJ
artificial	artificial	artificial	artificial	ADJ;SG	ADJ
muestras	mostra	muestra	mostra	N;FEM;PL	N
muestras	mostras	muestra	mostra	N;FEM;PL	N
obrero	traballador	obrero	traballador	N;MASC;SG	N
obrero	obreiro	obrero	obreiro	N;MASC;SG	N
obrero	obreiros	obrero	obreiro	N;MASC;SG	N
obrero	parado	obrero	parado	N;MASC;SG	N
demócrata	democrático	demócrata	democrático	ADJ;SG	ADJ
cerebro	cerebrais	cerebro	cerebral	N;MASC;SG	N
cerebro	cerebro	cerebro	cerebro	N;MASC;SG	N
cerebro	cerebro	cerebro	cerebro	N;MASC;SG	N
cerebro	cerebros	cerebro	cerebro	N;MASC;SG	N
sombra	sombras	sombra	sombra	N;FEM;SG	N
sombra	sombra	sombra	sombra	N;FEM;SG	N
sombra	sombra	sombra	sombra	N;FEM;SG	N
toneladas	toneladas	tonelada	tonelada	N;FEM;PL	N
toneladas	quintais	tonelada	quintal	N;FEM;PL	N
indican	indicar	indicar	indicar	V;IND;PL;3;PRS;FIN	V
deuda	débeda	deuda	débeda	N;FEM;SG	N
dark	escuridade	dark	escuridade	N	N
dark	noite	dark	noite	N	N
bell	campá	bell	campá	N;SG	N
fuertemente	fortemente	fuertemente	forte	ADV	ADV
experimental	experimental	experimental	experimental	ADJ;SG	ADJ
bancos	bancos	banco	banco	N;MASC;PL	N
dudas	dúbida	duda	dúbida	N;FEM;PL	N
dudas	dúbidas	duda	dúbida	N;FEM;PL	N
vieron	vin	ver	ver	V;IND;PL;3;PST;FIN	V
vieron	viu	ver	ver	V;IND;PL;3;PST;FIN	V
vieron	vimos	ver	ver	V;IND;PL;3;PST;FIN	V
partículas	partículas	partícula	partícula	N;FEM;PL	N
partículas	partículas	partícula	partícula	N;FEM;PL	N
partículas	partícula	partícula	partícula	N;FEM;PL	N
específico	específicas	específico	específico	ADJ;MASC;SG	ADJ
específico	específica	específico	específico	ADJ;MASC;SG	ADJ
específico	específico	específico	específico	ADJ;MASC;SG	ADJ
específico	concreto	específico	concreto	ADJ;MASC;SG	ADJ
específico	específicos	específico	específico	ADJ;MASC;SG	ADJ
pastor	sacerdote	pastor	sacerdote	N;MASC;SG	N
pastor	pastor	pastor	pastor	N;MASC;SG	N
pastor	pastorciño	pastor	pastorciño	N;MASC;SG	N
pastor	ministro	pastor	ministro	N;MASC;SG	N
pastor	ministra	pastor	ministrar	N;MASC;SG	N
pastor	pastor	pastor	pastor	N;MASC;SG	N
traje	traxe	traje	traxar	N;MASC;SG	N
flag	bandeira	flag	bandeira	N;SG	N
murieron	morreu	morir	morrer	V;IND;PL;3;PST;FIN	V
murieron	morreron	morir	morrer	V;IND;PL;3;PST;FIN	V
murieron	morrer	morir	morrer	V;IND;PL;3;PST;FIN	V
profesora	mestre	profesora	mestre	N;FEM;SG	N
profesora	profesor	profesora	profesor	N;FEM;SG	N
profesora	profesor	profesora	profesor	N;FEM;SG	N
profesora	mestra	profesora	mestra	N;FEM;SG	N
profesora	mestre	profesora	mestre	N;FEM;SG	N
formal	formal	formal	formal	ADJ;SG	ADJ
detalle	detalles	detalle	detalle	N;MASC;SG	N
detalle	detalles	detalle	detalle	N;MASC;SG	N
detalle	crédito	detalle	crédito	N;MASC;SG	N
sucede	acontece	suceder	acontecer	V;IND;SG;3;PRS;FIN	V
sucede	ocorre	suceder	ocorrer	V;IND;SG;3;PRS;FIN	V
sucede	pasa	suceder	pasar	V;IND;SG;3;PRS;FIN	V
jamás	nunca	jamás	nunca	ADV	ADV
meta	obxectivo	meta	obxectivo	N;FEM;SG	N
ampliación	expansión	ampliación	expansión	N;FEM;SG	N
ampliación	extensión	ampliación	extensión	N;FEM;SG	N
ampliación	estensión	ampliación	estensión	N;FEM;SG	N
dead	mortos	dead	morto	N	N
dead	morto	dead	morto	N	N
dead	morta	dead	morto	N	N
separado	separadas	separar	separar	ADJ;MASC;SG;V.PTCP	ADJ
habitualmente	habitualmente	habitualmente	habitual	ADV	ADV
habitualmente	normalmente	habitualmente	normal	ADV	ADV
créditos	tarxetas	crédito	tarxeta	N;MASC;PL	N
créditos	crédito	crédito	crédito	N;MASC;PL	N
coral	coral	coral	coral	N;SG	N
posibilidades	posibilidades	posibilidad	posibilidade	N;FEM;PL	N
paciente	paciente	paciente	paciente	N;SG	N
paciente	doente	paciente	doente	N;SG	N
paciente	pacientes	paciente	paciente	N;SG	N
memorias	lembranzas	memoria	lembranza	N;FEM;PL	N
memorias	recordos	memoria	recordo	N;FEM;PL	N
pobre	pobre	pobre	pobre	ADJ;SG	ADJ
precios	prezos	precio	prezo	N;MASC;PL	N
precios	prezos	precio	prezo	N;MASC;PL	N
precios	prezo	precio	prezo	N;MASC;PL	N
precios	precio	precio	precio	N;MASC;PL	N
precios	caché	precio	caché	N;MASC;PL	N
precios	valor	precio	valor	N;MASC;PL	N
talento	talento	talento	talento	N;MASC;SG	N
talento	talento	talento	talento	N;MASC;SG	N
frecuentes	común	frecuente	común	ADJ;PL	ADJ
frecuentes	comúns	frecuente	común	ADJ;PL	ADJ
próxima	próxima	próximo	próximo	ADJ;FEM;SG	ADJ
próxima	seguinte	próximo	seguinte	ADJ;FEM;SG	ADJ
próxima	próximo	próximo	próximo	ADJ;FEM;SG	ADJ
dientes	dentes	diente	dente	N;MASC;PL	N
básica	básica	básico	básico	ADJ;FEM;SG	ADJ
básica	básicos	básico	básico	ADJ;FEM;SG	ADJ
básica	básico	básico	básico	ADJ;FEM;SG	ADJ
básica	básicas	básico	básico	ADJ;FEM;SG	ADJ
heart	corazón	heart	corazón	N	N
heart	cardíacas	heart	cardíaco	N	N
heart	cardíaca	heart	cardíaco	N	N
puentes	pontes	puente	ponte	N;MASC;PL	N
previo	anteriores	previo	anterior	ADJ;MASC;SG	ADJ
beneficios	beneficios	beneficio	beneficio	N;MASC;PL	N
beneficios	beneficios	beneficio	beneficio	N;MASC;PL	N
beneficios	ganancias	beneficio	ganancia	N;MASC;PL	N
field	campo	field	campo	N	N
field	campos	field	campo	N	N
field	terreo	field	terreo	N	N
field	foxa	field	foxa	N	N
tablas	mesas	tabla	mesa	N;FEM;PL	N
representaciones	representación	representación	representación	N;FEM;PL	N
ofensiva	ofensiva	ofensiva	ofensivo	N;FEM;SG	N
coches	coches	coche	coche	N;MASC;PL	N
coches	coche	coche	coche	N;MASC;PL	N
coches	autos	coche	auto	N;MASC;PL	N
coches	coche	coche	coche	N;MASC;PL	N
coches	auto	coche	auto	N;MASC;PL	N
coches	carro	coche	carro	N;MASC;PL	N
designación	cita	designación	cita	N;FEM;SG	N
incidente	incidente	incidente	incidente	N;SG	N
incidente	accidente	incidente	accidente	N;SG	N
abogados	avogados	abogado	avogado	N;MASC;PL	N
funcionarios	funcionarios	funcionario	funcionario	N;MASC;PL	N
esperar	agardando	esperar	agardar	V;NFIN	V
esperar	espera	esperar	esperar	V;NFIN	V
esperar	esperar	esperar	esperar	V;NFIN	V
esperar	esperando	esperar	esperar	V;NFIN	V
esperar	agardar	esperar	agardar	V;NFIN	V
esperar	agardar	esperar	agardar	V;NFIN	V
esperar	espera	esperar	esperar	V;NFIN	V
esperar	espere	esperar	esperar	V;NFIN	V
esperar	agarda	esperar	agarda	V;NFIN	V
rumbo	suposto	rumbo	suposto	N;MASC;SG	N
magazine	revistas	magazine	revista	N;SG	N
magazine	revista	magazine	revista	N;SG	N
exactamente	exactamente	exactamente	exactamente	ADV	ADV
mira	ver	mirar	ver	V;IMP;SG;2;FIN	V
mira	mirade	mirar	mirade	V;IMP;SG;2;FIN	V
mira	ten	mirar	ter	V;IMP;SG;2;FIN	V
mira	mira	mirar	miro	V;IMP;SG;2;FIN	V
opciones	opcións	opción	opción	N;FEM;PL	N
fortuna	fortuna	fortuna	fortuna	N;FEM;SG	N
legislación	lexislación	legislación	lexislación	N;FEM;SG	N
legislación	lei	legislación	lei	N;FEM;SG	N
legislación	leis	legislación	lei	N;FEM;SG	N
legislación	lei	legislación	lei	N;FEM;SG	N
ramal	póla	ramal	póla	N;MASC;SG	N
ramal	sucursal	ramal	sucursal	N;MASC;SG	N
privadas	privadas	privado	privado	ADJ;FEM;PL;V.PTCP	ADJ
privadas	privado	privado	privado	ADJ;FEM;PL;V.PTCP	ADJ
privadas	privada	privado	privado	ADJ;FEM;PL;V.PTCP	ADJ
privadas	privados	privado	privado	ADJ;FEM;PL;V.PTCP	ADJ
modalidad	modo	modalidad	modo	N;FEM;SG	N
accidentes	accidente	accidente	accidente	N;MASC;PL	N
plena	completo	pleno	completo	ADJ;FEM;SG	ADJ
restantes	restante	restante	restante	ADJ;PL	ADJ
electorales	electoral	electoral	electoral	ADJ;PL	ADJ
sugiere	suxerir	sugerir	suxerir	V;IND;SG;3;PRS;FIN	V
sugiere	suxiro	sugerir	suxiro	V;IND;SG;3;PRS;FIN	V
sugiere	propoñen	sugerir	propoñer	V;IND;SG;3;PRS;FIN	V
sugiere	suxiren	sugerir	suxerir	V;IND;SG;3;PRS;FIN	V
sugiere	suxire	sugerir	suxerir	V;IND;SG;3;PRS;FIN	V
misa	foxas	misa	foxa	N;FEM;SG	N
misa	masa	misa	masa	N;FEM;SG	N
misa	masas	misa	masa	N;FEM;SG	N
misa	misa	misa	misa	N;FEM;SG	N
reconoce	recoñecer	reconocer	recoñecer	V;IND;SG;3;PRS;FIN	V
reconoce	recoñecera	reconocer	recoñecera	V;IND;SG;3;PRS;FIN	V
causó	causado	causar	causar	V;IND;SG;3;PST;FIN	V
causó	causaba	causar	causar	V;IND;SG;3;PST;FIN	V
marrón	claro	marrón	claro	ADJ;MASC;SG	ADJ
value	valor	valar	valor	N	N
value	revenda	valar	revenda	N	N
relevantes	relevante	relevante	relevante	ADJ;PL	ADJ
relevantes	relevantes	relevante	relevante	ADJ;PL	ADJ
magia	maxia	magia	maxia	N;FEM;SG	N
núcleos	núcleo	núcleo	núcleo	N;MASC;PL	N
núcleos	núcleos	núcleo	núcleo	N;MASC;PL	N
vender	vender	vender	vender	V;NFIN	V
vender	vende	vender	vende	V;NFIN	V
vender	vender	vender	vender	V;NFIN	V
simples	simples	simple	simple	ADJ;PL	ADJ
simples	simple	simple	simple	ADJ;PL	ADJ
simples	sinxelo	simple	sinxelo	ADJ;PL	ADJ
simples	sinxela	simple	sinxela	ADJ;PL	ADJ
part	parte	part	parte	N	N
campamento	campo	campamento	campo	N;MASC;SG	N
campamento	campamento	campamento	campamento	N;MASC;SG	N
campamento	acampamento	campamento	acampamento	N;MASC;SG	N
campamento	campamento	campamento	campamento	N;MASC;SG	N
celular	móbil	celular	móbil	ADJ;SG	ADJ
diarios	xornais	diario	xornal	N;MASC;PL	N
diarios	prensa	diario	prensa	N;MASC;PL	N
diarios	día	diario	día	N;MASC;PL	N
diarios	cotiá	diario	cotián	N;MASC;PL	N
diarios	diario	diario	diario	N;MASC;PL	N
gráfico	gráfico	gráfico	gráfico	ADJ;MASC;SG	ADJ
gráfico	gráfica	gráfico	gráfico	ADJ;MASC;SG	ADJ
gráfico	gráfica	gráfico	gráfico	ADJ;MASC;SG	ADJ
gráfico	gráfico	gráfico	gráfico	ADJ;MASC;SG	ADJ
gráfico	gráficos	gráfico	gráfico	ADJ;MASC;SG	ADJ
cuál	que	cuál	que	PRO;SG	PRO
cuál	cal	cuál	cal	PRO;SG	PRO
viuda	viúva	viuda	viúva	N;FEM;SG	N
acta	acto	acta	acto	N;FEM;SG	N
evidente	obvio	evidente	obvio	ADJ;SG	ADJ
evidente	obvia	evidente	obvio	ADJ;SG	ADJ
evidente	evidentes	evidente	evidente	ADJ;SG	ADJ
evidente	normal	evidente	normal	ADJ;SG	ADJ
evidente	claro	evidente	claro	ADJ;SG	ADJ
rescate	apoio	rescate	apoio	N;MASC;SG	N
aceptar	aceptar	aceptar	aceptar	V;NFIN	V
organizar	organizar	organizar	organizar	V;NFIN	V
fundamentalmente	basicamente	fundamentalmente	basicamente	ADV	ADV
fundamentalmente	esencialmente	fundamentalmente	esencial	ADV	ADV
fundamentalmente	fundamentalmente	fundamentalmente	fundamental	ADV	ADV
sobrino	sobriño	sobrino	sobriño	N;MASC;SG	N
come	comer	come	comer	V;IND;SG;3;PRS;FIN	V
come	come	come	comer	V;IND;SG;3;PRS;FIN	V
come	comen	come	comer	V;IND;SG;3;PRS;FIN	V
come	come	come	comer	V;IND;SG;3;PRS;FIN	V
