que	že	que	že	CONJ	CONJ
diumenge	nedeľu	diumenge	nedeľa	N	N;ACC;FEM;SG
connexió	spojenie	connexió	spojenie	N;FEM;SG	N;NOM;NEUT;SG
connexió	pripojenie	connexió	pripojenie	N;FEM;SG	N;NOM;NEUT;SG
equilibri	zostatok	equilibri	zostatok	N;MASC;SG	N;INAN;NOM;MASC;SG
equilibri	rovnováha	equilibri	rovnováhať	N;MASC;SG	N;NOM;FEM;SG
equilibri	vyváženie	equilibri	vyváženie	N;MASC;SG	N;NOM;NEUT;SG
equilibri	saldo	equilibri	saldo	N;MASC;SG	N;INAN;NOM;MASC;SG
equilibri	rovnováhu	equilibri	rovnováha	N;MASC;SG	N;ACC;FEM;SG
equilibri	vyváženosť	equilibri	vyváženosť	N;MASC;SG	N;NOM;FEM;SG
equilibri	rovnováha	equilibri	rovnováhať	N;MASC;SG	N;NOM;FEM;SG
pilots	piloti	pilot	piloti	N;MASC;PL	N;ANIM;NOM;MASC;PL
pilots	pilotov	pilot	pilot	N;MASC;PL	N;INAN;GEN;MASC;PL
jaciment	zásobník	jaciment	zásobník	N;MASC;SG	N;INAN;NOM;MASC;SG
jaciment	zásobníku	jaciment	zásobník	N;MASC;SG	N;INAN;DAT;MASC;SG
jaciment	priehrada	jaciment	priehrada	N;MASC;SG	N;NOM;FEM;SG
drama	dráma	drama	dráma	N;MASC;SG	N;NOM;FEM;SG
drama	drámu	drama	dráma	N;MASC;SG	N;ACC;FEM;SG
estada	zostaň	estada	zostať	N;FEM;SG	N;ANIM;VOC;MASC;SG
cognom	priezvisko	cognom	priezvisko	N;MASC;SG	N;NOM;NEUT;SG
companyies	firmy	companyia	firma	N;FEM;PL	N;NOM;FEM;PL
companyies	spoločnosti	companyia	spoločnosť	N;FEM;PL	N;NOM;FEM;PL
companyies	spoločností	companyia	spoločnosť	N;FEM;PL	N;GEN;FEM;PL
privat	súkromný	privat	súkromný	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG
privat	súkromná	privat	súkromný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG
privat	súkromné	privat	súkromný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG
màquines	stroje	màquina	stroj	N;FEM;PL	N;INAN;NOM;MASC;PL
avaluació	vyhodnotenie	avaluació	vyhodnotenie	N;FEM;SG	N;NOM;NEUT;SG
avaluació	hodnotenie	avaluació	hodnotenie	N;FEM;SG	N;NOM;NEUT;SG
avaluació	vyhodnocovanie	avaluació	vyhodnocovanie	N;FEM;SG	N;NOM;NEUT;SG
taxa	miera	taxa	miera	N;FEM;SG	N;NOM;FEM;SG
taxa	rýchlosť	taxa	rýchlosť	N;FEM;SG	N;NOM;FEM;SG
taxa	sadzba	taxa	sadzba	N;FEM;SG	N;NOM;FEM;SG
agents	činidlá	agent	činidlo	N;PL	N;NOM;NEUT;PL
agents	agentov	agent	agent	N;PL	N;ANIM;ACC;MASC;PL
agents	zástupcovia	agent	zástupca	N;PL	N;ANIM;NOM;MASC;PL
agents	agenti	agent	agent	N;PL	N;ANIM;NOM;MASC;PL
propòsit	účel	propòsit	účel	N;MASC;SG	N;INAN;NOM;MASC;SG
varietats	odrôd	varietat	odrôd	N;FEM;PL	N;GEN;FEM;PL
varietats	odrody	varietat	odroda	N;FEM;PL	N;INAN;NOM;MASC;PL
ideal	ideálna	ideal	ideálny	ADJ;SG	ADJ;NOM;FEM;SG
ideal	ideálny	ideal	ideálny	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
pena	trest	pena	trest	N;FEM;SG	N;INAN;NOM;MASC;SG
pena	pokuta	pena	pokut	N;FEM;SG	N;NOM;FEM;SG
pena	sankcia	pena	sankcia	N;FEM;SG	N;NOM;FEM;SG
pena	treste	pena	trest	N;FEM;SG	N;INAN;NOM;MASC;SG
pena	pena	pena	pena	N;FEM;SG	N;NOM;FEM;SG
contemporània	súčasné	contemporani	súčasný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
contemporània	súčasná	contemporani	súčasný	ADJ;FEM;SG	ADJ;NOM;FEM;SG
contemporània	súčasnej	contemporani	súčasný	ADJ;FEM;SG	ADJ;GEN;FEM;SG
contemporània	súčasný	contemporani	súčasný	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
esperança	nádej	esperança	nádej	N;FEM;SG	N;NOM;FEM;SG
personalitat	osobnosť	personalitat	osobnosť	N;FEM;SG	N;NOM;FEM;SG
comparació	prirovnanie	comparació	prirovnanie	N;FEM;SG	N;NOM;NEUT;SG
comparació	porovnanie	comparació	porovnanie	N;FEM;SG	N;NOM;NEUT;SG
comparació	porovnávanie	comparació	porovnávanie	N;FEM;SG	N;NOM;NEUT;SG
errors	chyby	error	chyba	N;MASC;PL	N;NOM;FEM;PL
errors	chýb	error	chýb	N;MASC;PL	N;GEN;FEM;PL
errors	chrobákov	error	chrobák	N;MASC;PL	N;ANIM;GEN;MASC;PL
errors	chrobáky	error	chrobák	N;MASC;PL	N;INAN;NOM;MASC;PL
errors	chyby	error	chyba	N;MASC;PL	N;NOM;FEM;PL
errors	chýb	error	chýb	N;MASC;PL	N;GEN;FEM;PL
éssers	bytostí	ésser	bytosť	N;MASC;PL	N;GEN;FEM;PL
éssers	bytosti	ésser	bytosť	N;MASC;PL	N;NOM;FEM;PL
museus	múzeá	museu	múzeum	N;MASC;PL	N;NOM;NEUT;PL
museus	múzea	museu	múzeum	N;MASC;PL	N;NOM;NEUT;PL
aprenentatge	učenie	aprenentatge	učenie	N;MASC;SG	N;NOM;NEUT;SG
estadística	štatistiku	estadística	štatistika	N;FEM;SG	N;ACC;FEM;SG
estadística	štatistika	estadística	štatistika	N;FEM;SG	N;NOM;FEM;SG
debut	debut	debut	debut	N;MASC;SG	N;INAN;NOM;MASC;SG
cultures	kultúr	cultura	kultúra	N;FEM;PL	N;GEN;FEM;PL
cultures	kultúry	cultura	kultúra	N;FEM;PL	N;NOM;FEM;PL
estranger	cudzinec	estranger	cudzinec	N;MASC;SG	N;ANIM;NOM;MASC;SG
prèviament	predtým	prèviament	predtým	ADV	ADV
mamífers	cicavce	mamífer	cicavec	N;MASC;PL	N;INAN;NOM;MASC;PL
mamífers	cicavcov	mamífer	cicavec	N;MASC;PL	N;ANIM;ACC;MASC;PL
petroli	ropa	petroli	rop	N;MASC;SG	N;NOM;FEM;SG
separat	oddelený	separat	oddelený	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
separat	oddelená	separat	oddelený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
separat	oddelené	separat	oddelený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
governs	vlád	govern	vlád	N;MASC;PL	N;GEN;FEM;PL
governs	vlády	govern	vláda	N;MASC;PL	N;NOM;FEM;PL
governs	vládam	govern	vládam	N;MASC;PL	N;DAT;FEM;PL
administrador	admin	administrador	admin	N;MASC;SG	N;INAN;NOM;MASC;SG
administrador	administrátor	administrador	administrátor	N;MASC;SG	N;ANIM;NOM;MASC;SG
administrador	administrátor	administrador	administrátor	N;MASC;SG	N;ANIM;NOM;MASC;SG
administrador	správcu	administrador	správca	N;MASC;SG	N;ANIM;ACC;MASC;SG
administrador	správca	administrador	správca	N;MASC;SG	N;ANIM;NOM;MASC;SG
pakistan	pakistan	pakistan	pakistan	N;MASC;SG	N;ANIM;NOM;MASC;SG
pakistan	pakistanu	pakistan	pakistan	N;MASC;SG	N;INAN;GEN;MASC;SG
pakistan	pakistanom	pakistan	pakistať	N;MASC;SG	N;INAN;INS;MASC;SG
pakistan	pakistane	pakistan	pakistať	N;MASC;SG	N;INAN;NOM;MASC;SG
líquid	kvapalný	líquid	kvapalný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
líquid	kvapalné	líquid	kvapalný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
líquid	tekuté	líquid	tekutý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
àmpliament	široko	àmpliament	široko	ADV	ADV
reducció	zníženie	reducció	zníženie	N;FEM;SG	N;NOM;NEUT;SG
reducció	znižovanie	reducció	znižovanie	N;FEM;SG	N;NOM;NEUT;SG
reducció	redukcia	reducció	redukcia	N;FEM;SG	N;NOM;FEM;SG
reducció	zmenšenie	reducció	zmenšenie	N;FEM;SG	N;NOM;NEUT;SG
cònjuge	manželka	cònjuge	manželka	N;MASC;SG	N;NOM;FEM;SG
margarida	margherita	margarida	margherita	N;FEM;SG	N;NOM;MASC;SG
representacions	reprezentácie	representació	reprezentácia	N;FEM;PL	N;NOM;FEM;PL
representacions	zastúpenia	representació	zastúpenie	N;FEM;PL	N;NOM;NEUT;PL
presentat	predložený	presentat	predložený	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
presentat	predkladané	presentat	predkladaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
presentat	predložené	presentat	predložený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
presentat	odovzdané	presentat	odovzdaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
presentat	prezentované	presentat	prezentovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
presentat	predstavené	presentat	predstavený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
presentat	predložené	presentat	predložený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
presentat	predkladané	presentat	predkladaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
presentat	predstavený	presentat	predstavený	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
teatral	divadelné	teatral	divadelný	ADJ;SG	ADJ;NOM;NEUT;SG
gos	psíka	gos	psík	N;MASC;SG	N;ANIM;ACC;MASC;SG
gos	psa	gos	pes	N;MASC;SG	N;INAN;NOM;MASC;SG
gos	psík	gos	psík	N;MASC;SG	N;ANIM;NOM;MASC;SG
gos	pes	gos	pes	N;MASC;SG	N;ANIM;NOM;MASC;SG
citat	citovaný	citar	citovaný	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
citat	citovaná	citar	citovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
citat	citované	citar	citovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
visual	vizuálna	visual	vizuálny	ADJ;SG	ADJ;NOM;FEM;SG
visual	vizuálny	visual	vizuálny	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
gris	sivý	gris	sivý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
gris	sivá	gris	sivý	ADJ;MASC;SG	ADJ;NOM;FEM;SG
gris	sivé	gris	sivý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
paràmetres	parametre	paràmetre	parametre	N;MASC;PL	N;INAN;NOM;MASC;PL
paràmetres	parametrov	paràmetre	parameter	N;MASC;PL	N;INAN;GEN;MASC;PL
víctimes	obetí	víctima	obetie	N;FEM;PL	N;NOM;NEUT;PL
víctimes	obete	víctima	obete	N;FEM;PL	N;INAN;NOM;MASC;PL
filles	dcér	filla	dcér	N;FEM;PL	N;GEN;FEM;PL
filles	dcéry	filla	dcéra	N;FEM;PL	N;NOM;FEM;PL
jutge	rozhodca	jutge	rozhodca	N;MASC;SG	N;ANIM;NOM;MASC;SG
jutge	sudca	jutge	sudca	N;MASC;SG	N;ANIM;NOM;MASC;SG
negocis	obchody	negoci	obchod	N;MASC;PL	N;INAN;NOM;MASC;PL
variacions	varianty	variació	variant	N;FEM;PL	N;INAN;NOM;MASC;PL
variacions	variácie	variació	variácia	N;FEM;PL	N;NOM;FEM;PL
variacions	odchýlky	variació	odchýlka	N;FEM;PL	N;NOM;FEM;PL
fronteres	hranice	frontera	hranica	N;FEM;PL	N;NOM;FEM;PL
fronteres	okraje	frontera	okraj	N;FEM;PL	N;INAN;NOM;MASC;PL
fronteres	hraníc	frontera	hranica	N;FEM;PL	N;GEN;FEM;PL
fronteres	hranice	frontera	hranica	N;FEM;PL	N;NOM;FEM;PL
còpies	kópie	còpia	kópia	N;FEM;PL	N;NOM;FEM;PL
forts	silní	fort	silný	ADJ;MASC;PL	ADJ;ANIM;NOM;MASC;PL
transformació	premena	transformació	premena	N;FEM;SG	N;NOM;FEM;SG
transformació	transformácia	transformació	transformácia	N;FEM;SG	N;NOM;FEM;SG
molècules	molekuly	molècula	molekul	N;FEM;PL	N;INAN;NOM;MASC;PL
molècules	molekúl	molècula	molekúť	N;FEM;PL	N;GEN;FEM;PL
refugi	útulok	refugi	útulok	N;MASC;SG	N;INAN;NOM;MASC;SG
refugi	útulku	refugi	útulok	N;MASC;SG	N;INAN;GEN;MASC;SG
refugi	prístrešok	refugi	prístrešok	N;MASC;SG	N;INAN;NOM;MASC;SG
refugi	úkryt	refugi	úkryt	N;MASC;SG	N;INAN;NOM;MASC;SG
refugi	útočisko	refugi	útočisko	N;MASC;SG	N;NOM;NEUT;SG
neu	snehu	neu	sneh	N;FEM;SG	N;INAN;GEN;MASC;SG
neu	snehulienka	neu	snehulienka	N;FEM;SG	N;NOM;FEM;SG
neu	sneh	neu	sneh	N;FEM;SG	N;INAN;NOM;MASC;SG
neu	sneženie	neu	sneženie	N;FEM;SG	N;NOM;NEUT;SG
associacions	združenia	associació	združenie	N;FEM;PL	N;NOM;NEUT;PL
associacions	asociácie	associació	asociácia	N;FEM;PL	N;NOM;FEM;PL
associacions	združení	associació	združenie	N;FEM;PL	N;NOM;NEUT;PL
associacions	partnerstvá	associació	partnerstvo	N;FEM;PL	N;NOM;NEUT;PL
indicar	uveďte	indicar	uviesť	V;NFIN	V;PFV;IMP;PL;2;POS;FIN
electrons	elektróny	electró	elektrón	N;MASC;PL	N;INAN;NOM;MASC;PL
tensió	napätie	tensió	napätie	N;FEM;SG	N;NOM;NEUT;SG
tensió	napätie	tensió	napätie	N;FEM;SG	N;NOM;NEUT;SG
batalles	boje	batalla	boj	N;FEM;PL	N;INAN;NOM;MASC;PL
batalles	bitky	batalla	bitka	N;FEM;PL	N;NOM;FEM;PL
obre	otvoriť	obrir	otvoriť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
masses	hmotností	massa	hmotnosť	N;FEM;PL	N;NOM;FEM;PL
masses	hmotnosti	massa	hmotnosť	N;FEM;PL	N;NOM;FEM;PL
masses	masy	massa	masy	N;FEM;PL	N;NOM;FEM;PL
considerable	značné	considerable	značný	ADJ;SG	ADJ;NOM;NEUT;SG
considerable	značná	considerable	značný	ADJ;SG	ADJ;NOM;FEM;SG
considerable	značný	considerable	značný	ADJ;SG	ADJ;INAN;NOM;MASC;SG
tradicions	tradícií	tradició	tradícia	N;FEM;PL	N;GEN;FEM;PL
tradicions	tradície	tradició	tradícia	N;FEM;PL	N;NOM;FEM;PL
treballat	opracované	treballat	opracovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
regidor	poslanca	regidor	poslanca	N;MASC;SG	N;ANIM;ACC;MASC;SG
porter	vrátnik	porter	vrátnik	N;MASC;SG	N;ANIM;NOM;MASC;SG
porter	brankár	porter	brankár	N;MASC;SG	N;ANIM;NOM;MASC;SG
contemporani	súčasné	contemporani	súčasný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
contemporani	súčasná	contemporani	súčasný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
contemporani	súčasnej	contemporani	súčasný	ADJ;MASC;SG	ADJ;GEN;FEM;SG
contemporani	súčasný	contemporani	súčasný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
demanda	dopytu	demanda	dopyt	N;FEM;SG	N;INAN;GEN;MASC;SG
demanda	dopyt	demanda	dopyt	N;FEM;SG	N;INAN;NOM;MASC;SG
missa	missa	missa	missa	N;FEM;SG	N;NOM;FEM;SG
missa	hmota	missa	hmota	N;FEM;SG	N;NOM;FEM;SG
missa	omšu	missa	ono	N;FEM;SG	N;ACC;FEM;SG
missa	hmotnosť	missa	hmotnosť	N;FEM;SG	N;NOM;FEM;SG
nazi	nacistické	nazi	nactistický	ADJ;SG	ADJ;NOM;NEUT;SG
traduir	prekladať	traduir	prekladať	V;NFIN	V;IPFV;POS;NFIN
traduir	preložiť	traduir	preložiť	V;NFIN	V;PFV;POS;NFIN
visible	viditeľný	visible	viditeľný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
visible	viditeľné	visible	viditeľný	ADJ;SG	ADJ;NOM;NEUT;SG
visible	viditeľná	visible	viditeľný	ADJ;SG	ADJ;NOM;FEM;SG
trofeu	trofej	trofeu	trofej	N;MASC;SG	N;ACC;FEM;SG
laboratori	laboratórium	laboratori	laboratórium	N;MASC;SG	N;NOM;NEUT;SG
laboratori	laboratórium	laboratori	laboratórium	N;MASC;SG	N;NOM;NEUT;SG
estils	štýly	estil	štýl	N;MASC;PL	N;INAN;NOM;MASC;PL
capelles	kaplniek	capella	kaplnkiť	N;FEM;PL	N;GEN;FEM;PL
blocs	bloky	bloc	blok	N;MASC;PL	N;INAN;NOM;MASC;PL
blocs	blokov	bloc	blok	N;MASC;PL	N;INAN;GEN;MASC;PL
càlcul	výpočtu	càlcul	výpočet	N;MASC;SG	N;INAN;GEN;MASC;SG
càlcul	výpočet	càlcul	výpočet	N;MASC;SG	N;INAN;NOM;MASC;SG
abast	pôsobnosť	abast	pôsobnosť	N;MASC;SG	N;NOM;FEM;SG
abast	rozsah	abast	rozsah	N;MASC;SG	N;INAN;NOM;MASC;SG
simfonia	symfónia	simfonia	symfóniť	N;FEM;SG	N;NOM;FEM;SG
pràctiques	stáže	pràctica	stáže	N;FEM;PL	N;NOM;FEM;PL
pràctiques	praktiky	pràctica	praktika	N;FEM;PL	N;NOM;FEM;PL
mentrestant	medzitým	mentrestant	medzitým	ADV	ADV
mentrestant	zatiaľ	mentrestant	zatiaľ	ADV	ADV
substitució	nahradenie	substitució	nahradenie	N;FEM;SG	N;NOM;NEUT;SG
substitució	výmena	substitució	výmena	N;FEM;SG	N;NOM;FEM;SG
substitució	náhrada	substitució	náhrada	N;FEM;SG	N;NOM;FEM;SG
revisió	revízia	revisió	revízia	N;FEM;SG	N;NOM;FEM;SG
revisió	preskúmanie	revisió	preskúmanie	N;FEM;SG	N;NOM;NEUT;SG
revisió	revízia	revisió	revízia	N;FEM;SG	N;NOM;FEM;SG
revisió	revízii	revisió	revízia	N;FEM;SG	N;DAT;FEM;SG
observatori	observatórium	observatori	observatórium	N;MASC;SG	N;NOM;NEUT;SG
provisional	dočasné	provisional	dočasný	ADJ;SG	ADJ;NOM;NEUT;SG
provisional	predbežné	provisional	predbežný	ADJ;SG	ADJ;NOM;NEUT;SG
provisional	predbežná	provisional	predbežný	ADJ;SG	ADJ;NOM;FEM;SG
provisional	predbežný	provisional	predbežný	ADJ;SG	ADJ;INAN;NOM;MASC;SG
infants	deti	infant	dieťa	N;MASC;PL	N;NOM;NEUT;PL
signatura	podpis	signatura	podpis	N;FEM;SG	N;INAN;NOM;MASC;SG
signatura	podpisom	signatura	podpisom	N;FEM;SG	N;INAN;INS;MASC;SG
llet	mlieko	llet	mlieko	N;FEM;SG	N;NOM;NEUT;SG
dates	dátumy	data	dátum	N;FEM;PL	N;INAN;NOM;MASC;PL
dates	termíny	data	termín	N;FEM;PL	N;INAN;NOM;MASC;PL
colonial	koloniálnej	colonial	koloniálny	ADJ;SG	ADJ;GEN;FEM;SG
esforç	snaha	esforç	snaha	N;MASC;SG	N;NOM;FEM;SG
esforç	úsilie	esforç	úsilie	N;MASC;SG	N;NOM;NEUT;SG
esforç	snahu	esforç	snaha	N;MASC;SG	N;ACC;FEM;SG
combustible	paliva	combustible	paliva	N;MASC;SG	N;NOM;FEM;SG
combustible	palivo	combustible	palivo	N;MASC;SG	N;NOM;NEUT;SG
recorda	zapamätať	recordar	zapamätať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
recorda	pamätať	recordar	pamätať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
rector	rektor	rector	rektor	N;MASC;SG	N;ANIM;NOM;MASC;SG
desaparició	zmiznutie	desaparició	zmiznutie	N;FEM;SG	N;NOM;NEUT;SG
desaparició	zánik	desaparició	zánik	N;FEM;SG	N;INAN;NOM;MASC;SG
enorme	obrovský	enorme	obrovský	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
enorme	obrovská	enorme	obrovský	ADJ;SG	ADJ;NOM;FEM;SG
enorme	obrovské	enorme	obrovský	ADJ;SG	ADJ;NOM;NEUT;SG
arxipèlag	súostrovie	arxipèlag	súostrovie	N;MASC;SG	N;NOM;NEUT;SG
arqueològic	archeologické	arqueològic	archeologický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
teorema	veta	teorema	veto	N;MASC;SG	N;NOM;FEM;SG
estima	ľúbi	estimar	ľúbiť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
estima	miluje	estimar	milovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
dents	zubami	dent	zub	N;FEM;PL	N;INAN;INS;MASC;PL
dents	zubov	dent	zub	N;FEM;PL	N;INAN;GEN;MASC;PL
dents	zuby	dent	zub	N;FEM;PL	N;INAN;NOM;MASC;PL
facilitar	uľahčujú	facilitar	uľahčovať	V;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN
facilitar	uľahčiť	facilitar	uľahčiť	V;NFIN	V;PFV;POS;NFIN
titulat	oprávnená	titulat	oprávnený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
oportunitat	šancu	oportunitat	šanca	N;FEM;SG	N;ACC;FEM;SG
oportunitat	šanca	oportunitat	šanec	N;FEM;SG	N;NOM;FEM;SG
acompanyat	sprevádzaná	acompanyat	sprevádzaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
acompanyat	sprevádzané	acompanyat	sprevádzaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
acompanyat	sprevádzaná	acompanyat	sprevádzaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
acompanyat	sprevádzaný	acompanyat	sprevádzaný	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
afegit	pridaný	afegit	pridaný	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
afegit	pridané	afegit	pridaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
designat	určené	designat	určený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
designat	určený	designat	určený	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
trànsit	premávka	trànsit	premávka	N;MASC;SG	N;NOM;FEM;SG
trànsit	doprava	trànsit	doprava	N;MASC;SG	N;NOM;FEM;SG
distinció	rozlišovanie	distinció	rozlišovanie	N;FEM;SG	N;NOM;NEUT;SG
marítim	námornej	marítim	námorný	ADJ;MASC;SG	ADJ;GEN;FEM;SG
marítim	námorné	marítim	námorný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
marítim	námorná	marítim	námorný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
marítim	námorný	marítim	námorný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
campions	majstri	campió	majster	N;MASC;PL	N;ANIM;NOM;MASC;PL
campions	šampióni	campió	šampióň	N;MASC;PL	N;ANIM;NOM;MASC;PL
campions	šampiónov	campió	šampión	N;MASC;PL	N;ANIM;ACC;MASC;PL
campions	majstrov	campió	majster	N;MASC;PL	N;INAN;NOM;MASC;PL
conceptes	pojmy	concepte	pojem	N;MASC;PL	N;INAN;NOM;MASC;PL
conceptes	koncepcie	concepte	koncepcia	N;MASC;PL	N;NOM;FEM;PL
conceptes	koncepty	concepte	koncept	N;MASC;PL	N;INAN;NOM;MASC;PL
espectacle	predstavenie	espectacle	predstavenie	N;MASC;SG	N;NOM;NEUT;SG
influències	vplyvy	influència	vplyv	N;FEM;PL	N;INAN;NOM;MASC;PL
sous	platov	sou	plat	N;MASC;PL	N;INAN;GEN;MASC;PL
sous	mzdy	sou	mzdy	N;MASC;PL	N;NOM;FEM;PL
sous	platy	sou	plat	N;MASC;PL	N;INAN;NOM;MASC;PL
significativa	zmysluplný	significatiu	zmysluplný	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
significativa	zmysluplné	significatiu	zmysluplný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
cinquena	piaty	cinquè	piaty	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
cinquena	piata	cinquè	piata	ADJ;FEM;SG	ADJ;NOM;FEM;SG
cinquena	piate	cinquè	piaty	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
virtual	virtuálne	virtual	virtuálny	ADJ;SG	ADJ;NOM;NEUT;SG
virtual	virtuálna	virtual	virtuálny	ADJ;SG	ADJ;NOM;FEM;SG
virtual	virtuálny	virtual	virtuálny	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
qüestions	záležitosti	qüestió	záležitosť	N;FEM;PL	N;NOM;FEM;PL
qüestions	otázky	qüestió	otázka	N;FEM;PL	N;NOM;FEM;PL
qüestions	problémy	qüestió	problém	N;FEM;PL	N;INAN;NOM;MASC;PL
emprat	použité	emprat	použitý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
emprat	používané	emprat	používaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
emprat	použitý	emprat	použitý	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
emprat	použitá	emprat	použitý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
fira	fér	fira	fér	N;FEM;SG	N;INAN;NOM;MASC;SG
fira	veľtrh	fira	veľtrh	N;FEM;SG	N;INAN;NOM;MASC;SG
estratègia	stratégia	estratègia	stratégia	N;FEM;SG	N;NOM;FEM;SG
estratègia	stratégiu	estratègia	stratégia	N;FEM;SG	N;ACC;FEM;SG
estratègia	stratégii	estratègia	stratégia	N;FEM;SG	N;DAT;FEM;SG
sudan	sudán	sudar	sudán	N;MASC;SG	N;INAN;NOM;MASC;SG
sudan	sudánu	sudar	sudán	N;MASC;SG	N;INAN;GEN;MASC;SG
fundadors	zakladateľov	fundador	zakladateľ	N;MASC;PL	N;ANIM;ACC;MASC;PL
vicent	vincent	vicent	vincent	N;SG	N;ANIM;NOM;MASC;SG
desaparegut	chýbajúci	desaparegut	chýbajúci	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
desaparegut	chýbajúce	desaparegut	chýbajúci	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
