için	za	için	za		
etkinlik	podujatie	etkinlik	podujatie	N;NOM;SG;3	N;NOM;NEUT;SG
etkinlik	udalosť	etkinlik	udalosť	N;NOM;SG;3	N;NOM;FEM;SG
etkinlik	event	etkinlik	event	N;NOM;SG;3	N;INAN;NOM;MASC;SG
merak	zvedavosť	merak	zvedavosť	N;NOM;SG;3	N;NOM;FEM;SG
sayfayı	stránku	sayfa	stránka	N;ACC;SG;3	N;ACC;FEM;SG
devriye	hliadka	devri	hliadka	N;NOM;SG;3	N;NOM;FEM;SG
ligue	ligue	ligue	liga	N;NOM;SG;3	N;NOM;FEM;SG
açısı	uhol	açı	uhol	N;NOM;SG;3	N;INAN;NOM;MASC;SG
sunucusu	server	sunucu	server	N;NOM;SG;3	N;INAN;NOM;MASC;SG
alışveriş	obchod	alışveriş	obchod	N;NOM;SG;3	N;INAN;NOM;MASC;SG
alışveriş	predajňa	alışveriş	predajňa	N;NOM;SG;3	N;NOM;FEM;SG
alışveriş	nákup	alışveriş	nákup	N;NOM;SG;3	N;INAN;NOM;MASC;SG
alışveriş	kúpa	alışveriş	kúp	N;NOM;SG;3	N;NOM;FEM;SG
alışveriş	nakupovanie	alışveriş	nakupovanie	N;NOM;SG;3	N;NOM;NEUT;SG
alışveriş	nákup	alışveriş	nákup	N;NOM;SG;3	N;INAN;NOM;MASC;SG
uygulamalar	prihlášky	uygulama	prihláška	N;NOM;PL;3	N;NOM;FEM;PL
uygulamalar	aplikácie	uygulama	aplikácia	N;NOM;PL;3	N;NOM;FEM;PL
uygulamalar	žiadosti	uygulama	žiadosť	N;NOM;PL;3	N;NOM;FEM;PL
uygulamalar	aplikácie	uygulama	aplikácia	N;NOM;PL;3	N;NOM;FEM;PL
sistemler	systémy	sistem	systém	N;NOM;PL;3	N;INAN;NOM;MASC;PL
güvenliği	bezpečie	güvenlik	bezpečie	N;NOM;SG;3	N;NOM;NEUT;SG
güvenliği	bezpečnosť	güvenlik	bezpečnosť	N;NOM;SG;3	N;NOM;FEM;SG
tapınak	chrám	tapınak	chrám	N;NOM;SG;3	N;INAN;NOM;MASC;SG
topraklar	pôdy	toprak	pôda	N;NOM;PL;3	N;NOM;FEM;PL
romantik	romantika	romantik	romantika	N;NOM;SG;3	N;NOM;FEM;SG
romantik	romantik	romantik	romantik	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
romantik	romantika	romantik	romantika	N;NOM;SG;3	N;NOM;FEM;SG
bahçesi	záhrada	bahçe	záhrada	N;NOM;SG;3	N;NOM;FEM;SG
bakanlar	ministri	bakan	minister	N;NOM;PL;3	N;ANIM;NOM;MASC;PL
otobüs	bus	otobüs	bus	N;NOM;SG;3	N;INAN;NOM;MASC;SG
otobüs	autobus	otobüs	autobus	N;NOM;SG;3	N;INAN;NOM;MASC;SG
yeteneği	schopnosť	yetenek	schopnosť	N;NOM;SG;3	N;NOM;FEM;SG
yatırım	investovanie	yatırım	investovanie	N;NOM;SG;3	N;NOM;NEUT;SG
yatırım	investícia	yatırım	investícia	N;NOM;SG;3	N;NOM;FEM;SG
yatırım	investícia	yatırım	investícia	N;NOM;SG;3	N;NOM;FEM;SG
yatırım	investovanie	yatırım	investovanie	N;NOM;SG;3	N;NOM;NEUT;SG
yatırım	investovanie	yatırım	investovanie	N;NOM;SG;3	N;NOM;NEUT;SG
kurallar	pravidlá	kural	pravidlo	N;NOM;PL;3	N;NOM;NEUT;PL
kurallar	predpisy	kural	predpis	N;NOM;PL;3	N;INAN;NOM;MASC;PL
kurallar	pravidla	kural	pravidlo	N;NOM;PL;3	N;NOM;NEUT;PL
kurallar	usmernenia	kural	usmernenie	N;NOM;PL;3	N;NOM;NEUT;PL
kurallar	smernice	kural	smernica	N;NOM;PL;3	N;NOM;FEM;PL
tekniği	techniku	teknik	technik	N;ACC;SG;3	N;ACC;FEM;SG
duygusal	emocionálny	duygusal	emocionálny	ADJ	ADJ;INAN;NOM;MASC;SG
duygusal	sentimentálny	duygusal	sentimentálny	ADJ	ADJ;ANIM;NOM;MASC;SG
haberleri	novinky	haber	novinky	N;NOM;PL;3	N;NOM;FEM;PL
haberleri	spravy	haber	sprava	N;NOM;PL;3	N;NOM;FEM;PL
haberleri	správy	haber	správa	N;NOM;PL;3	N;NOM;FEM;PL
girişimi	pokus	girişim	pokus	N;NOM;SG;3	N;INAN;NOM;MASC;SG
girişimi	iniciatíva	girişim	iniciatíva	N;NOM;SG;3	N;NOM;FEM;SG
dostluk	priateľstvo	dostluk	priateľstvo	N;NOM;SG;3	N;NOM;NEUT;SG
moon	mesiaci	moon	mesiac	N;NOM;SG;3	N;INAN;NOM;MASC;SG
moon	mesiac	moon	mesiac	N;NOM;SG;3	N;INAN;NOM;MASC;SG
teori	teória	teori	teória	N;NOM;SG;3	N;NOM;FEM;SG
direniş	odolnosť	direniş	odolnosť	N;NOM;SG;3	N;NOM;FEM;SG
direniş	rezistencia	direniş	rezistencia	N;NOM;SG;3	N;NOM;FEM;SG
direniş	odpor	direniş	odpor	N;NOM;SG;3	N;INAN;NOM;MASC;SG
filosu	flotila	filo	flotiť	N;NOM;SG;3	N;NOM;FEM;SG
fotoğrafları	fotografie	fotoğraf	fotografia	N;NOM;PL;3	N;NOM;FEM;PL
fotoğrafları	fotky	fotoğraf	fotka	N;NOM;PL;3	N;NOM;FEM;PL
sahnesi	scéna	sahne	scéna	N;NOM;SG;3	N;NOM;FEM;SG
bahçe	záhrada	bahçe	záhrada	N;NOM;SG;3	N;NOM;FEM;SG
oluşturuldu	vytvoril	oluş	vytvoriť	V;PFV;IND;SG;3;POS;PST;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
sözler	citáty	söz	citát	N;NOM;PL;3	N;INAN;NOM;MASC;PL
sözler	sľuby	söz	sľub	N;NOM;PL;3	N;INAN;NOM;MASC;PL
sözler	slová	söz	slovo	N;NOM;PL;3	N;NOM;NEUT;PL
sözler	texty	söz	text	N;NOM;PL;3	N;INAN;NOM;MASC;PL
finansal	finančný	finansal	finančný	ADJ	ADJ;ANIM;NOM;MASC;SG
finansal	finančná	finansal	finančný	ADJ	ADJ;NOM;FEM;SG
finansal	finančné	finansal	finančný	ADJ	ADJ;NOM;NEUT;SG
filipinler	filipín	filip	filipina	N;NOM;PL;3	N;NOM;FEM;PL
filipinler	filipíny	filip	filipína	N;NOM;PL;3	N;INAN;NOM;MASC;PL
çocukluk	detstvo	çocukluk	detstvo	N;NOM;SG;3	N;NOM;NEUT;SG
yaylası	plošina	yayla	plošina	N;NOM;SG;3	N;NOM;FEM;SG
değerlendirme	preskúmať	değerlen	preskúmať	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;PFV;POS;NFIN
değerlendirme	skontrolovať	değerlen	skontrolovať	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;PFV;POS;NFIN
veriler	dáta	veri	dát	N;NOM;PL;3	N;INAN;NOM;MASC;PL
veriler	údaje	veri	údaj	N;NOM;PL;3	N;INAN;NOM;MASC;PL
aileler	rodičia	aile	rodič	N;NOM;PL;3	N;ANIM;NOM;MASC;PL
aileler	rodiny	aile	rodina	N;NOM;PL;3	N;NOM;FEM;PL
yöntemleri	spôsoby	yöntem	spôsob	N;NOM;PL;3	N;INAN;NOM;MASC;PL
yöntemleri	metódy	yöntem	metóda	N;NOM;PL;3	N;NOM;FEM;PL
salon	lounge	salon	lounga	N;NOM;SG;3	N;NOM;FEM;SG
salon	hala	salon	hať	N;NOM;SG;3	N;NOM;FEM;SG
salon	sedan	salon	sedan	N;NOM;SG;3	N;INAN;NOM;MASC;SG
salon	salóne	salon	salón	N;NOM;SG;3	N;INAN;NOM;MASC;SG
salon	salón	salon	salón	N;NOM;SG;3	N;INAN;NOM;MASC;SG
salon	salóne	salon	salón	N;NOM;SG;3	N;INAN;NOM;MASC;SG
salon	salón	salon	salón	N;NOM;SG;3	N;INAN;NOM;MASC;SG
salon	hala	salon	hať	N;NOM;SG;3	N;NOM;FEM;SG
salon	sála	salon	sála	N;NOM;SG;3	N;NOM;FEM;SG
salon	sieň	salon	sieň	N;NOM;SG;3	N;NOM;FEM;SG
ejderha	dračí	ejderha	dračiť	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
bellek	pamäť	bellek	pamäť	N;NOM;SG;3	N;NOM;FEM;SG
bellek	spomienka	bellek	spomienka	N;NOM;SG;3	N;NOM;FEM;SG
torunu	vnučka	torun	vnučko	N;NOM;SG;3	N;NOM;FEM;SG
torunu	vnuk	torun	vnuk	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
olasılık	pravdepodobnosť	olasılık	pravdepodobnosť	N;NOM;SG;3	N;NOM;FEM;SG
olasılık	možnosť	olasılık	možnosť	N;NOM;SG;3	N;NOM;FEM;SG
olasılık	možnost	olasılık	možnost	N;NOM;SG;3	N;NOM;FEM;SG
bağlantıları	spojenia	bağlantı	spojenie	N;NOM;PL;3	N;NOM;NEUT;PL
bağlantıları	väzby	bağlantı	väzba	N;NOM;PL;3	N;NOM;FEM;PL
bağlantıları	prepojenia	bağlantı	prepojenie	N;NOM;PL;3	N;NOM;NEUT;PL
bağlantıları	odkazy	bağlantı	odkaz	N;NOM;PL;3	N;INAN;NOM;MASC;PL
bağlantıları	linky	bağlantı	linka	N;NOM;PL;3	N;NOM;FEM;PL
bağlantıları	spojenia	bağlantı	spojenie	N;NOM;PL;3	N;NOM;NEUT;PL
bağlantıları	pripojenia	bağlantı	pripojenie	N;NOM;PL;3	N;NOM;NEUT;PL
tehlike	nebezpečie	tehlike	nebezpečie	N;NOM;SG;3	N;NOM;NEUT;SG
tehlike	nebezpečenstvo	tehlike	nebezpečenstvo	N;NOM;SG;3	N;NOM;NEUT;SG
dersler	lekcie	ders	lekcia	N;NOM;PL;3	N;NOM;FEM;PL
dersler	ponaučenia	ders	ponaučenie	N;NOM;PL;3	N;NOM;NEUT;PL
dersler	prednášky	ders	prednáška	N;NOM;PL;3	N;NOM;FEM;PL
dersler	kurzy	ders	kurza	N;NOM;PL;3	N;INAN;NOM;MASC;PL
dersler	triedy	ders	trieda	N;NOM;PL;3	N;NOM;FEM;PL
satranç	šach	satranç	šach	N;NOM;SG;3	N;INAN;NOM;MASC;SG
düzensiz	nepravidelný	düzensiz	nepravidelný	ADJ	ADJ;ANIM;NOM;MASC;SG
tedavisi	liečenie	tedavi	liečenie	N;NOM;SG;3	N;NOM;NEUT;SG
tedavisi	zaobchádzanie	tedavi	zaobchádzanie	N;NOM;SG;3	N;NOM;NEUT;SG
tedavisi	spracovanie	tedavi	spracovanie	N;NOM;SG;3	N;NOM;NEUT;SG
tedavisi	ošetrenie	tedavi	ošetrenie	N;NOM;SG;3	N;NOM;NEUT;SG
tedavisi	liečba	tedavi	liečba	N;NOM;SG;3	N;NOM;FEM;SG
kayserispor	kayserispor	kayserispor	kayserispor	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
kullanıcıları	používateľov	kullanıcı	používateľ	N;ACC;PL;3	N;ANIM;ACC;MASC;PL
kullanıcıları	užívateľov	kullanıcı	užívateľ	N;ACC;PL;3	N;ANIM;ACC;MASC;PL
bateri	bubon	bateri	bubon	N;NOM;SG;3	N;INAN;NOM;MASC;SG
bateri	bicie	bateri	bicia	N;NOM;SG;3	N;NOM;MASC;SG
bateri	bubna	bateri	bubna	N;NOM;SG;3	N;NOM;NEUT;SG
bateri	bicie	bateri	bicia	N;NOM;SG;3	N;NOM;MASC;SG
meryem	madonna	meryem	madonna	N;NOM;SG;3	N;NOM;FEM;SG
meryem	mariam	meryem	mariam	N;NOM;SG;3	N;INAN;NOM;MASC;SG
meryem	mária	meryem	máriť	N;NOM;SG;3	N;NOM;FEM;SG
savaşlar	vojny	savaş	vojna	N;NOM;PL;3	N;NOM;FEM;PL
savaşlar	boje	savaş	boj	N;NOM;PL;3	N;INAN;NOM;MASC;PL
savaşlar	bitky	savaş	bitka	N;NOM;PL;3	N;NOM;FEM;PL
geliştirmek	posilniť	geliş	posilniť	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;PFV;POS;NFIN
geliştirmek	vylepšiť	geliş	vylepšiť	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;PFV;POS;NFIN
geliştirmek	zlepšiť	geliş	zlepšiť	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;PFV;POS;NFIN
geliştirmek	vylepšiť	geliş	vylepšiť	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;PFV;POS;NFIN
geliştirmek	zlepšiť	geliş	zlepšiť	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;PFV;POS;NFIN
matematikçi	matematik	matematikçi	matematik	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
adalar	ostrovy	ada	ostrov	N;NOM;PL;3	N;INAN;NOM;MASC;PL
misafir	hosť	misafir	hosť	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
genişliği	šírka	genişlik	šírka	N;NOM;SG;3	N;NOM;FEM;SG
turistik	turistický	turistik	turistický	ADJ	ADJ;INAN;NOM;MASC;SG
turistik	turistická	turistik	turistický	ADJ	ADJ;NOM;FEM;SG
turistik	turistické	turistik	turistický	ADJ	ADJ;NOM;NEUT;SG
turistik	turistický	turistik	turistický	ADJ	ADJ;INAN;NOM;MASC;SG
turistik	turistické	turistik	turistický	ADJ	ADJ;NOM;NEUT;SG
katılmak	pripojiť	kat	pripojiť	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;PFV;POS;NFIN
katılmak	zúčastniť	kat	zúčastniť	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;PFV;POS;NFIN
hediye	prítomnosť	hedi	prítomnosť	N;NOM;SG;3	N;NOM;FEM;SG
hediye	darček	hedi	darček	N;NOM;SG;3	N;INAN;NOM;MASC;SG
hediye	darček	hedi	darček	N;NOM;SG;3	N;INAN;NOM;MASC;SG
hediye	dar	hedi	dar	N;NOM;SG;3	N;INAN;NOM;MASC;SG
şiirler	básne	şiir	báseň	N;NOM;PL;3	N;NOM;FEM;PL
şiirler	poézie	şiir	poézia	N;NOM;PL;3	N;NOM;FEM;PL
cumhuriyetçi	republikán	cumhuriyetçi	republikan	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
renkleri	farbivá	renk	farbivý	N;NOM;PL;3	N;NOM;FEM;PL
renkleri	farby	renk	farba	N;NOM;PL;3	N;NOM;FEM;PL
renkleri	farby	renk	farba	N;NOM;PL;3	N;NOM;FEM;PL
mesajı	správu	mesaj	správa	N;ACC;SG;3	N;ACC;FEM;SG
frekans	frekvencia	frekans	frekvencia	N;NOM;SG;3	N;NOM;FEM;SG
frekans	periodicita	frekans	periodicita	N;NOM;SG;3	N;NOM;FEM;SG
modelleri	vzory	model	vzor	N;NOM;PL;3	N;INAN;NOM;MASC;PL
modelleri	modely	model	model	N;NOM;PL;3	N;INAN;NOM;MASC;PL
modelleri	modelky	model	modelka	N;NOM;PL;3	N;NOM;FEM;PL
tüfek	puška	tüfek	puška	N;NOM;SG;3	N;NOM;FEM;SG
birlikler	jednotky	birlik	jednotka	N;NOM;PL;3	N;NOM;FEM;PL
birlikler	jednotky	birlik	jednotka	N;NOM;PL;3	N;NOM;FEM;PL
birlikler	oddiely	birlik	oddiel	N;NOM;PL;3	N;INAN;NOM;MASC;PL
birlikler	vojaci	birlik	vojaci	N;NOM;PL;3	N;ANIM;NOM;MASC;PL
sözlüğü	slovník	sözlük	slovník	N;NOM;SG;3	N;INAN;NOM;MASC;SG
evler	domy	ev	dom	N;NOM;PL;3	N;INAN;NOM;MASC;PL
evler	domovy	ev	domov	N;NOM;PL;3	N;INAN;NOM;MASC;PL
evler	domy	ev	dom	N;NOM;PL;3	N;INAN;NOM;MASC;PL
sıcaklığı	teplotu	sıcaklık	teplota	N;ACC;SG;3	N;ACC;FEM;SG
point	bod	point	bod	N;NOM;SG;3	N;INAN;NOM;MASC;SG
bitti	skončil	bit	skončiť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
bitti	urobil	bit	urobiť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
yemekler	jedla	yemek	jedlo	N;NOM;PL;3	N;NOM;NEUT;PL
yemekler	potraviny	yemek	potravina	N;NOM;PL;3	N;NOM;FEM;PL
yemekler	jedlá	yemek	jedlo	N;NOM;PL;3	N;NOM;NEUT;PL
yemekler	potraviny	yemek	potravina	N;NOM;PL;3	N;NOM;FEM;PL
yemekler	jedlá	yemek	jedlo	N;NOM;PL;3	N;NOM;NEUT;PL
yemekler	riady	yemek	riada	N;NOM;PL;3	N;NOM;FEM;PL
yemekler	jedlá	yemek	jedlo	N;NOM;PL;3	N;NOM;NEUT;PL
durumlar	situácie	durum	situácia	N;NOM;PL;3	N;NOM;FEM;PL
durumlar	stavy	durum	stav	N;NOM;PL;3	N;NOM;FEM;PL
atlet	športovec	atlet	športovec	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
atlet	atlét	atlet	atlét	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
elverişli	výhodné	elverişli	výhodný	ADJ	ADJ;NOM;NEUT;SG
elverişli	vyhovujúce	elverişli	vyhovujúci	ADJ	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
elverişli	pohodlné	elverişli	pohodlný	ADJ	ADJ;NOM;NEUT;SG
elverişli	priaznivé	elverişli	priaznivý	ADJ	ADJ;NOM;NEUT;SG
elverişli	priaznivý	elverişli	priaznivý	ADJ	ADJ;INAN;NOM;MASC;SG
banka	banka	banka	banka	N;NOM;SG;3	N;NOM;FEM;SG
tamamlandı	skončil	tamamla	skončiť	V;PFV;IND;SG;3;POS;PST;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
tamamlandı	vyplniť	tamamla	vyplniť	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;POS;NFIN
tamamlandı	dokončiť	tamamla	dokončiť	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;POS;NFIN
dinamik	dynamický	dinamik	dynamický	ADJ	ADJ;ANIM;NOM;MASC;SG
dinamik	dynamická	dinamik	dynamický	ADJ	ADJ;NOM;FEM;SG
dinamik	dynamické	dinamik	dynamický	ADJ	ADJ;NOM;NEUT;SG
şarap	vínko	şarap	vínko	N;NOM;SG;3	N;NOM;NEUT;SG
şarap	víno	şarap	víno	N;NOM;SG;3	N;NOM;NEUT;SG
şarap	vino	şarap	vino	N;NOM;SG;3	N;NOM;MASC;SG
vektör	vektor	vektör	vektor	N;NOM;SG;3	N;INAN;NOM;MASC;SG
ateşi	horúčka	ateşi	horúčka	N;NOM;SG;3	N;NOM;FEM;SG
yazıldı	napísal	yaz	napísať	V;PFV;IND;SG;3;POS;PST;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
mimarisi	architektúra	mimari	architektúra	N;NOM;SG;3	N;NOM;FEM;SG
kazananlar	víťazi	kazanan	víťaz	N;NOM;PL;3	N;ANIM;NOM;MASC;PL
partiler	večierky	parti	večierka	N;NOM;PL;3	N;NOM;FEM;PL
partiler	strany	parti	strana	N;NOM;PL;3	N;NOM;FEM;PL
semt	štvrť	semt	štvrť	N;NOM;SG;3	N;NOM;FEM;SG
semt	susedstvo	semt	susedstvo	N;NOM;SG;3	N;NOM;NEUT;SG
semt	okolie	semt	okolie	N;NOM;SG;3	N;NOM;NEUT;SG
semt	štvrť	semt	štvrť	N;NOM;SG;3	N;NOM;FEM;SG
semt	susedstvo	semt	susedstvo	N;NOM;SG;3	N;NOM;NEUT;SG
semt	obvod	semt	obvod	N;NOM;SG;3	N;INAN;NOM;MASC;SG
semt	okrsok	semt	okrsok	N;NOM;SG;3	N;INAN;NOM;MASC;SG
semt	lokalita	semt	lokalita	N;NOM;SG;3	N;NOM;FEM;SG
dayanışma	solidarita	dayanışma	solidarita	N;NOM;SG;3	N;NOM;FEM;SG
kahve	kava	kahve	kava	N;NOM;SG;3	N;NOM;FEM;SG
kahve	kafe	kahve	kafe	N;NOM;SG;3	N;INAN;NOM;MASC;SG
kahve	káva	kahve	káva	N;NOM;SG;3	N;NOM;FEM;SG
adaylığı	nominácia	adaylık	nominácia	N;NOM;SG;3	N;NOM;FEM;SG
adaylığı	vymenovanie	adaylık	vymenovanie	N;NOM;SG;3	N;NOM;NEUT;SG
çevirisi	preklad	çevir	preklad	N;NOM;SG;3	N;INAN;NOM;MASC;SG
kategorisi	kategória	kategori	kategória	N;NOM;SG;3	N;NOM;FEM;SG
seçimler	výbery	seçim	výber	N;NOM;PL;3	N;INAN;NOM;MASC;PL
seçimler	voľby	seçim	voľba	N;NOM;PL;3	N;NOM;FEM;PL
seçimler	voľby	seçim	voľba	N;NOM;PL;3	N;NOM;FEM;PL
görevler	úlohy	görev	úloha	N;NOM;PL;3	N;NOM;FEM;PL
görevler	misie	görev	misia	N;NOM;PL;3	N;NOM;FEM;PL
görevler	poslania	görev	poslanie	N;NOM;PL;3	N;NOM;NEUT;PL
görevler	roly	görev	rol	N;NOM;PL;3	N;NOM;FEM;PL
görevler	role	görev	role	N;NOM;PL;3	N;NOM;FEM;PL
görevler	úlohy	görev	úloha	N;NOM;PL;3	N;NOM;FEM;PL
sattı	predal	sat	predať	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
silahlar	zbrane	silah	zbraň	N;NOM;PL;3	N;NOM;FEM;PL
silahlar	pištole	silah	pištol	N;NOM;PL;3	N;NOM;FEM;PL
silahlar	delá	silah	delo	N;NOM;PL;3	N;NOM;NEUT;PL
silahlar	zbrane	silah	zbraň	N;NOM;PL;3	N;NOM;FEM;PL
silahlar	pištole	silah	pištol	N;NOM;PL;3	N;NOM;FEM;PL
silahlar	ruky	silah	ruka	N;NOM;PL;3	N;NOM;FEM;PL
silahlar	ramená	silah	rameno	N;NOM;PL;3	N;NOM;NEUT;PL
silahlar	zbrane	silah	zbraň	N;NOM;PL;3	N;NOM;FEM;PL
görüşler	stanoviská	görüş	stanovisko	N;NOM;PL;3	N;NOM;NEUT;PL
görüşler	názory	görüş	názor	N;NOM;PL;3	N;INAN;NOM;MASC;PL
toplantı	zhromažďovanie	toplantı	zhromažďovanie	N;NOM;SG;3	N;NOM;NEUT;SG
toplantı	zhromaždenie	toplantı	zhromaždenie	N;NOM;SG;3	N;NOM;NEUT;SG
toplantı	stretko	toplantı	stretko	N;NOM;SG;3	N;NOM;NEUT;SG
toplantı	schôdza	toplantı	schôdza	N;NOM;SG;3	N;NOM;FEM;SG
toplantı	zasadnutie	toplantı	zasadnutie	N;NOM;SG;3	N;NOM;NEUT;SG
toplantı	stretnutie	toplantı	stretnutie	N;NOM;SG;3	N;NOM;NEUT;SG
şartları	termíny	şart	termín	N;NOM;PL;3	N;INAN;NOM;MASC;PL
şartları	pojmy	şart	pojem	N;NOM;PL;3	N;INAN;NOM;MASC;PL
şartları	výrazy	şart	výraz	N;NOM;PL;3	N;INAN;NOM;MASC;PL
şartları	podmienky	şart	podmienka	N;NOM;PL;3	N;NOM;FEM;PL
adresi	adresa	adres	adresa	N;NOM;SG;3	N;NOM;FEM;SG
diplomat	diplomat	diplomat	diplomat	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
gazetecilik	žurnalistika	gazetecilik	žurnalistika	N;NOM;SG;3	N;NOM;FEM;SG
haberler	novinky	haber	novinky	N;NOM;PL;3	N;NOM;FEM;PL
haberler	spravy	haber	sprava	N;NOM;PL;3	N;NOM;FEM;PL
haberler	správy	haber	správa	N;NOM;PL;3	N;NOM;FEM;PL
haberler	príbehy	haber	príbeh	N;NOM;PL;3	N;INAN;NOM;MASC;PL
haberler	príspevky	haber	príspevok	N;NOM;PL;3	N;INAN;NOM;MASC;PL
nadiren	zriedka	nadiren	zriedka	ADV	ADV
nadiren	málokedy	nadiren	málokedy	ADV	ADV
nadiren	zriedka	nadiren	zriedka	ADV	ADV
nadiren	zriedkavo	nadiren	zriedkavo	ADV	ADV
nadiren	málokedy	nadiren	málokedy	ADV	ADV
şirketler	spoločnosti	şirket	spoločnosť	N;NOM;PL;3	N;NOM;FEM;PL
şirketler	korporácie	şirket	korporácia	N;NOM;PL;3	N;NOM;FEM;PL
şirketler	firmy	şirket	firma	N;NOM;PL;3	N;NOM;FEM;PL
şirketler	spoločnosti	şirket	spoločnosť	N;NOM;PL;3	N;NOM;FEM;PL
şirketler	podniky	şirket	podnik	N;NOM;PL;3	N;INAN;NOM;MASC;PL
programlar	programy	program	program	N;NOM;PL;3	N;INAN;NOM;MASC;PL
programlar	programy	program	program	N;NOM;PL;3	N;INAN;NOM;MASC;PL
işlevi	funkcia	işlev	funkcia	N;NOM;SG;3	N;NOM;FEM;SG
beach	pláž	beach	pláž	N;NOM;SG;3	N;NOM;FEM;SG
beach	pláži	beach	plážiť	N;NOM;SG;3	N;NOM;FEM;SG
düzenledi	upravil	düzenle	upraviť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
çapı	priemer	çapı	priemer	N;NOM;SG;3	N;INAN;NOM;MASC;SG
kurumsal	inštitucionálne	kurumsal	inštitucionálny	ADJ	ADJ;NOM;NEUT;SG
kurumsal	inštitucionálny	kurumsal	inštitucionálny	ADJ	ADJ;INAN;NOM;MASC;SG
kurumsal	inštitucionálna	kurumsal	inštitucionálny	ADJ	ADJ;NOM;FEM;SG
kurumsal	firemné	kurumsal	firemný	ADJ	ADJ;NOM;NEUT;SG
kurumsal	firemný	kurumsal	firemný	ADJ	ADJ;ANIM;NOM;MASC;SG
rizespor	rizespor	rizespor	rizespor	N;NOM;SG;3	N;NOM;MASC;SG
cinayet	zabitie	cinayet	zabitie	N;NOM;SG;3	N;NOM;NEUT;SG
cinayet	vražda	cinayet	vražda	N;NOM;SG;3	N;NOM;FEM;SG
cinayet	vraždenie	cinayet	vraždenie	N;NOM;SG;3	N;NOM;NEUT;SG
cinayet	vražda	cinayet	vražda	N;NOM;SG;3	N;NOM;FEM;SG
farklılıklar	odlišnosti	farklılık	odlišnosť	N;NOM;PL;3	N;NOM;FEM;PL
farklılıklar	rozdiely	farklılık	rozdiel	N;NOM;PL;3	N;INAN;NOM;MASC;PL
reddetti	odmietla	reddet	odmietnuť	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;POS;PST;V.PTCP
reddetti	odmietol	reddet	odmietnuť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
reddetti	klesol	reddet	klesnúť	V;PFV;IND;SG;3;POS;PST	V;INAN;PFV;MASC;SG;POS;PST;V.PTCP
reddetti	odmietol	reddet	odmietnuť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
haçlılar	križiaci	haçlı	križiaci	N;NOM;PL;3	N;ANIM;NOM;MASC;PL
mesleği	povolanie	meslek	povolanie	N;NOM;SG;3	N;NOM;NEUT;SG
mesleği	profesia	meslek	profesi	N;NOM;SG;3	N;NOM;NEUT;SG
mesleği	povolanie	meslek	povolanie	N;NOM;SG;3	N;NOM;NEUT;SG
mesleği	zamestnanie	meslek	zamestnanie	N;NOM;SG;3	N;NOM;NEUT;SG
üreticisi	výrobca	üretici	výrobca	N;NOM;SG;3	N;INAN;NOM;MASC;SG
yayınlar	publikácie	yayın	publikácia	N;NOM;PL;3	N;NOM;FEM;PL
danışmanı	konzultant	danışman	konzultant	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
danışmanı	poradca	danışman	poradca	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
danışmanı	poradca	danışman	poradca	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
