que	että	que	että	CONJ	CONJ
rebels	kapinallisia	rebel	kapinallinen	ADJ;PL	ADJ;PRT;PL
rebels	kapinalliset	rebel	kapinallinen	ADJ;PL	ADJ;NOM;PL
equador	päiväntasaajan	equador	päivän#tasaaja	N;MASC;SG	N;GEN;SG
equador	ecuadorin	equador	ecuadori	N;MASC;SG	N;GEN;SG
notícia	uutinen	notícia	uutinen	N;FEM;SG	N;NOM;SG
catòlic	katolinen	catòlic	kato#linen	ADJ;MASC;SG	ADJ;NOM;SG
acer	terästä	acer	teräs	N;MASC;SG	N;PRT;SG
acer	teräs	acer	teräs	N;MASC;SG	N;NOM;SG
acer	teräksen	acer	teräs	N;MASC;SG	N;GEN;SG
farmàcia	apteekista	farmàcia	apteekki	N;FEM;SG	N;IN+ABL;SG
farmàcia	apteekki	farmàcia	apteekki	N;FEM;SG	N;NOM;SG
celebració	juhla	celebració	juhla	N;FEM;SG	N;NOM;SG
celebració	juhlaa	celebració	juhlaa	N;FEM;SG	N;PRT;SG
celebració	juhlinta	celebració	juhlinta	N;FEM;SG	N;NOM;SG
informe	kertomus	informe	kertomus	N;MASC;SG	N;NOM;SG
informe	mietinnön	informe	mietintö	N;MASC;SG	N;GEN;SG
informe	raportin	informe	raportti	N;MASC;SG	N;GEN;SG
informe	raportti	informe	raportti	N;MASC;SG	N;NOM;SG
dictadura	diktatuuri	dictadura	diktatuuri	N;FEM;SG	N;NOM;SG
dictadura	diktatuurin	dictadura	diktatuuri	N;FEM;SG	N;GEN;SG
recents	viimeaikaiset	recent	viimeaikainen	ADJ;PL	ADJ;NOM;PL
recents	viimeisimmät	recent	viimeinen	ADJ;PL	ADJ;NOM;CMPR;PL
personals	henkilökohtaisia	personal	henkilö#kohtainen	ADJ;PL	ADJ;PRT;PL
personals	henkilökohtaiset	personal	henkilö#kohtainen	ADJ;PL	ADJ;NOM;PL
cursos	kurssit	curs	kurssi	N;MASC;PL	N;NOM;PL
cursos	kurssien	curs	kurssi	N;MASC;PL	N;GEN;PL
cursos	kursseja	curs	kurssi	N;MASC;PL	N;PRT;PL
seqüència	sarja	seqüència	sarja	N;FEM;SG	N;NOM;SG
galícia	galician	galícia	galicia	N;FEM;SG	N;GEN;SG
califa	kalifi	califar	kalifi	N;MASC;SG	N;NOM;SG
flux	virtaus	flux	virtaus	N;MASC;SG	N;NOM;SG
flux	virta	flux	virta	N;MASC;SG	N;NOM;SG
flux	virtaa	flux	virta	N;MASC;SG	N;PRT;SG
flux	virtauksen	flux	virtaus	N;MASC;SG	N;GEN;SG
acabada	valmis	acabar	valmis	ADJ;FEM;SG;V.PTCP	ADJ;NOM;SG
estàtua	patsaan	estàtua	patsas	N;FEM;SG	N;GEN;SG
estàtua	patsas	estàtua	patsas	N;FEM;SG	N;NOM;SG
secundari	toissijainen	secundari	toissijainen	ADJ;MASC;SG	ADJ;NOM;SG
cotxe	auto	cotxe	auto	N;MASC;SG	N;NOM;SG
cotxe	autoa	cotxe	auto	N;MASC;SG	N;PRT;SG
cotxe	auton	cotxe	auto	N;MASC;SG	N;GEN;SG
cotxe	autolla	cotxe	auto	N;MASC;SG	N;AT+ESS
;SG
registres	levyt	registre	levy	N;MASC;PL	N;NOM;PL
esforços	ponnisteluja	esforç	ponnistelu	N;MASC;PL	N;PRT;PL
esforços	pyrkimykset	esforç	pyrkimys	N;MASC;PL	N;NOM;PL
esforços	ponnistelut	esforç	ponnistelu	N;MASC;PL	N;NOM;PL
líders	johtajia	líder	johtaja	N;PL	N;PRT;PL
líders	johtajat	líder	johtaja	N;PL	N;NOM;PL
fotos	valokuvat	foto	valo#kuva	N;FEM;PL	N;NOM;PL
fotos	kuvia	foto	kuva	N;FEM;PL	N;PRT;PL
fotos	kuvat	foto	kuva	N;FEM;PL	N;NOM;PL
fotos	valokuvia	foto	valo#kuva	N;FEM;PL	N;PRT;PL
fotos	kuvien	foto	kuva	N;FEM;PL	N;GEN;PL
jardins	puutarhat	jardí	puu#tarha	N;MASC;PL	N;NOM;PL
seguidors	seuraajat	seguidor	seuraaja	N;MASC;PL	N;NOM;PL
seguidors	seuraajia	seguidor	seuraaja	N;MASC;PL	N;PRT;PL
campanyes	kampanjat	campanya	kampanja	N;FEM;PL	N;NOM;PL
campanyes	kampanjoita	campanya	kampanja	N;FEM;PL	N;PRT;PL
cinquè	viidenneksi	cinquè	viides	ADJ;MASC;SG	ADJ;TRANS;SG
cinquè	viides	cinquè	viides	ADJ;MASC;SG	ADJ;NOM;SG
aprofitar	takavarikoida	aprofitar	takavarikoida	V;NFIN	V;SG;NFIN;ACT
aprofitar	tartu	aprofitar	tarttua	V;NFIN	V;IMP;SG;2;FIN;ACT
noia	likka	noia	likka	N;FEM;SG	N;NOM;SG
noia	tyttö	noia	tyttö	N;FEM;SG	N;NOM;SG
aprendre	oppia	aprendre	oppia	V;NFIN	V;SG;NFIN;ACT
aprendre	opi	aprendre	oppia	V;NFIN	V;IMP;SG;2;FIN;ACT
radiació	säteilyä	radiació	säteily	N;FEM;SG	N;PRT;SG
radiació	säteilyn	radiació	säteily	N;FEM;SG	N;GEN;SG
radiació	säteily	radiació	säteily	N;FEM;SG	N;NOM;SG
interessant	mielenkiintoinen	interessant	mielenkiintoinen	ADJ;SG	ADJ;NOM;SG
interessant	mielenkiintoista	interessant	mielenkiintoinen	ADJ;SG	ADJ;PRT;SG
interessant	kiinnostavaa	interessant	kiinnostava	ADJ;SG	ADJ;PRT;SG
químic	kemiallinen	químic	kemiallinen	ADJ;MASC;SG	ADJ;NOM;SG
ports	satamia	port	satama	N;MASC;PL	N;PRT;PL
ports	satamien	port	satama	N;MASC;PL	N;GEN;PL
ports	satamat	port	satama	N;MASC;PL	N;NOM;PL
idiomes	kieliä	idioma	kieli	N;MASC;PL	N;PRT;PL
idiomes	kielet	idioma	kieli	N;MASC;PL	N;NOM;PL
teories	teorioita	teoria	teoria	N;FEM;PL	N;PRT;PL
catòlics	katolilaiset	catòlic	katolilainen	N;MASC;PL	N;NOM;PL
raça	rotua	raça	rottu	N;FEM;SG	N;PRT;SG
raça	rotu	raça	rotu	N;FEM;SG	N;NOM;SG
econòmics	taloudelliset	econòmic	taloudellinen	ADJ;MASC;PL	ADJ;NOM;PL
missions	tehtäviä	missió	tehtävä	N;FEM;PL	N;PRT;PL
missions	tehtävät	missió	tehtävä	N;FEM;PL	N;NOM;PL
navegació	navigointi	navegació	navigointi	N;FEM;SG	N;NOM;SG
hidrogen	vedyn	hidrogen	vety	N;MASC;SG	N;GEN;SG
hidrogen	vety	hidrogen	vety	N;MASC;SG	N;NOM;SG
jurisdicció	toimivaltaa	jurisdicció	toimi#valta	N;FEM;SG	N;PRT;SG
jurisdicció	toimivalta	jurisdicció	toimi#valta	N;FEM;SG	N;NOM;SG
separació	erottelu	separació	erottelu	N;FEM;SG	N;NOM;SG
separació	erottaminen	separació	erottaminen	N;FEM;SG	N;NOM;SG
popularitat	suosiota	popularitat	suosio	N;FEM;SG	N;PRT;SG
popularitat	suosio	popularitat	suosio	N;FEM;SG	N;NOM;SG
popularitat	suosion	popularitat	suosio	N;FEM;SG	N;GEN;SG
rebé	vastaanotettu	rebé	vastaanottaa	V;IND;SG;3;IPFV;FIN	V;NOM;SG;V.PTCP;PASS
rebé	saanut	rebé	saada	V;IND;SG;3;IPFV;FIN	V;NOM;SG;V.PTCP;ACT
rebé	saatu	rebé	saada	V;IND;SG;3;IPFV;FIN	V;NOM;SG;V.PTCP;PASS
símbols	tunnukset	símbol	tunnus	N;MASC;PL	N;NOM;PL
símbols	symbolit	símbol	symboli	N;MASC;PL	N;NOM;PL
símbols	symboleja	símbol	symboli	N;MASC;PL	N;PRT;PL
indis	intialaiset	indi	intialainen	N;MASC;PL	N;NOM;PL
indis	intiaaneja	indi	intiaani	N;MASC;PL	N;PRT;PL
indis	intiaanit	indi	intiaani	N;MASC;PL	N;NOM;PL
senyora	rouva	senyora	rouva	N;FEM;SG	N;NOM;SG
senyora	neito	senyora	neito	N;FEM;SG	N;NOM;SG
índex	indeksi	índex	indeksi	N;MASC;SG	N;NOM;SG
índex	hakemisto	índex	hakemisto	N;MASC;SG	N;NOM;SG
mecànica	mekaanisen	mecànic	mekaaninen	ADJ;FEM;SG	ADJ;GEN;SG
mecànica	mekaaninen	mecànic	mekaaninen	ADJ;FEM;SG	ADJ;NOM;SG
explotació	hyödyntäminen	explotació	hyödyntäminen	N;FEM;SG	N;NOM;SG
explotació	hyväksikäyttöä	explotació	hyväksi#käyttö	N;FEM;SG	N;PRT;SG
explotació	hyödyntämistä	explotació	hyödyntäminen	N;FEM;SG	N;PRT;SG
explotació	hyväksikäyttö	explotació	hyväksikäyttö	N;FEM;SG	N;NOM;SG
conservador	konservatiivinen	conservador	konservatiivinen	ADJ;MASC;SG	ADJ;NOM;SG
executiu	toimeenpano	executiu	toimeen#pano	N;MASC;SG	N;NOM;SG
executiu	toimeenpaneva	executiu	toimeen#pane	N;MASC;SG	N;NOM;SG
executiu	executive	executiu	executive	N;MASC;SG	N;NOM;SG
insectes	hyönteiset	insecte	hyönteinen	N;MASC;PL	N;NOM;PL
insectes	hyönteisiä	insecte	hyönteinen	N;MASC;PL	N;PRT;PL
insectes	hyönteisten	insecte	hyönteinen	N;MASC;PL	N;GEN;PL
passos	vaiheita	pas	vaihe	N;MASC;PL	N;PRT;PL
passos	vaiheet	pas	vaihe	N;MASC;PL	N;NOM;PL
passos	askelia	pas	askel	N;MASC;PL	N;PRT;PL
passos	portaat	pas	portaat	N;MASC;PL	N;NOM;PL
passos	askeleet	pas	askel	N;MASC;PL	N;NOM;PL
passos	askeleita	pas	askel	N;MASC;PL	N;PRT;PL
passos	askeleet	pas	askel	N;MASC;PL	N;NOM;PL
passos	jalanjälkiä	pas	jalan#jälki	N;MASC;PL	N;PRT;PL
passos	askelia	pas	askel	N;MASC;PL	N;PRT;PL
vivia	asunut	viure	asua	V;IND;SG;3;IPFV;FIN	V;NOM;SG;V.PTCP;ACT
vivia	elänyt	viure	elää	V;IND;SG;3;IPFV;FIN	V;NOM;SG;V.PTCP;ACT
mecanisme	mekanismi	mecanisme	mekanismi	N;MASC;SG	N;NOM;SG
mecanisme	mekanismia	mecanisme	mekanismi	N;MASC;SG	N;PRT;SG
empresari	yrittäjä	empresari	yrittäjä	N;MASC;SG	N;NOM;SG
empresari	työnantaja	empresari	työ#antaja	N;MASC;SG	N;NOM;SG
empresari	työnantajan	empresari	työ#antaja	N;MASC;SG	N;GEN;SG
regles	sääntöjä	regla	sääntö	N;FEM;PL	N;PRT;PL
regles	säännöt	regla	sääntö	N;FEM;PL	N;NOM;PL
regles	hallitsijat	regla	hallitsija	N;FEM;PL	N;NOM;PL
exclusivament	yksinomaan	exclusivament	yksinomaan	ADV	ADV
xarxes	verkostot	xarxa	verkosto	N;FEM;PL	N;NOM;PL
xarxes	verkkojen	xarxa	verkka	N;FEM;PL	N;GEN;PL
xarxes	verkot	xarxa	verkko	N;FEM;PL	N;NOM;PL
senyals	signaalit	senyal	signaali	N;MASC;PL	N;NOM;PL
senyals	signaaleja	senyal	signaali	N;MASC;PL	N;PRT;PL
senyals	merkkejä	senyal	merkki	N;MASC;PL	N;PRT;PL
senyals	merkit	senyal	merkki	N;MASC;PL	N;NOM;PL
eina	työkalun	eina	työ#kalu	N;FEM;SG	N;GEN;SG
eina	väline	eina	väline	N;FEM;SG	N;NOM;SG
eina	työkalu	eina	työ#kalu	N;FEM;SG	N;NOM;SG
termini	termiä	termini	termi	N;MASC;SG	N;PRT;SG
termini	termi	termini	termi	N;MASC;SG	N;NOM;SG
alaska	alaska	alaskar	alaska	N;MASC;SG	N;NOM;SG
alaska	alaskassa	alaskar	alaska	N;MASC;SG	N;IN+ESS;SG
competir	kilpailla	competir	kilpailla	V;NFIN	V;SG;NFIN;ACT
competir	kilpaile	competir	kilpaile	V;NFIN	V;IMP;SG;2;FIN;ACT
assistència	avustus	assistència	avustus	N;FEM;SG	N;NOM;SG
assistència	avustaminen	assistència	avustaminen	N;FEM;SG	N;NOM;SG
assistència	apu	assistència	apu	N;FEM;SG	N;NOM;SG
matí	aamu	matí	aamu	N;MASC;SG	N;NOM;SG
matí	aamuna	matí	aamu	N;MASC;SG	N;FRML;SG
matí	aamun	matí	aamu	N;MASC;SG	N;GEN;SG
matí	huomenta	matí	huomen	N;MASC;SG	N;PRT;SG
caràcters	merkkejä	caràcter	merkki	N;MASC;PL	N;PRT;PL
caràcters	hahmot	caràcter	hahmo	N;MASC;PL	N;NOM;PL
caràcters	merkit	caràcter	merkki	N;MASC;PL	N;NOM;PL
radical	radikaalia	radical	radikaali	ADJ;SG	ADJ;PRT;SG
radical	radikaali	radical	radikaali	ADJ;SG	ADJ;NOM;SG
investigacions	tutkimukset	investigació	tutkimus	N;FEM;PL	N;NOM;PL
regla	sääntö	regla	sääntö	N;FEM;SG	N;NOM;SG
regla	sääntöä	regla	sääntö	N;FEM;SG	N;PRT;SG
desenvolupa	kehittyy	desenvolupar	kehittyä	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
desenvolupa	kehitetään	desenvolupar	kehittää	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
desenvolupa	kehittää	desenvolupar	kehittää	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
campiona	mestari	campiona	mestari	N;FEM;SG	N;NOM;SG
últimes	uusimmat	últim	uusi	ADJ;FEM;PL	ADJ;NOM;RL;PL
últimes	viimeisimmät	últim	viimeinen	ADJ;FEM;PL	ADJ;NOM;CMPR;PL
causes	syyt	causa	syy	N;FEM;PL	N;NOM;PL
causes	syitä	causa	syy	N;FEM;PL	N;PRT;PL
irlandès	irlantilainen	irlandès	irlantilainen	ADJ;MASC;SG	ADJ;NOM;SG
parcialment	osittain	parcialment	osittain	ADV	ADV
parcialment	osittain	parcialment	osittain	ADV	ADV
alternativa	vaihtoehto	alternativa	vaihto#ehto	N;FEM;SG	N;NOM;SG
debat	keskustelua	debat	keskustelu	N;MASC;SG	N;PRT;SG
debat	keskustelun	debat	keskustelu	N;MASC;SG	N;GEN;SG
debat	keskustelu	debat	keskustelu	N;MASC;SG	N;NOM;SG
debat	keskustelua	debat	keskustelu	N;MASC;SG	N;PRT;SG
debat	väittely	debat	väittely	N;MASC;SG	N;NOM;SG
debat	keskustelu	debat	keskustelu	N;MASC;SG	N;NOM;SG
compromís	sitoutumisen	compromís	sitoutuminen	N;MASC;SG	N;GEN;SG
compromís	sitoutuminen	compromís	sitoutuminen	N;MASC;SG	N;NOM;SG
compromís	sitoutumista	compromís	sitoutuminen	N;MASC;SG	N;PRT;SG
compromís	sitoumus	compromís	sitoumus	N;MASC;SG	N;NOM;SG
compromís	sitoumuksen	compromís	sitoumus	N;MASC;SG	N;GEN;SG
compromís	sitoutuminen	compromís	sitoutuminen	N;MASC;SG	N;NOM;SG
compromís	sitoutumista	compromís	sitoutuminen	N;MASC;SG	N;PRT;SG
absoluta	absoluuttinen	absolut	absoluuttinen	ADJ;FEM;SG	ADJ;NOM;SG
absoluta	ehdoton	absolut	ehdoton	ADJ;FEM;SG	ADJ;NOM;SG
professió	ammatti	professió	ammatti	N;FEM;SG	N;NOM;SG
quantitats	määriä	quantitat	määrä	N;FEM;PL	N;PRT;PL
quantitats	määrät	quantitat	määrä	N;FEM;PL	N;NOM;PL
audiència	yleisö	audiència	yleisö	N;FEM;SG	N;NOM;SG
audiència	kohderyhmä	audiència	kohde#ryhmä	N;FEM;SG	N;NOM;SG
audiència	kohderyhmän	audiència	kohde#ryhmä	N;FEM;SG	N;GEN;SG
audiència	kohderyhmää	audiència	kohde#ryhmä	N;FEM;SG	N;PRT;SG
audiència	yleisöä	audiència	yleisö	N;FEM;SG	N;PRT;SG
quadres	pöydät	quadre	pöytä	N;MASC;PL	N;NOM;PL
quadres	taulukoissa	quadre	taulukko	N;MASC;PL	N;IN+ESS;PL
quadres	taulukot	quadre	taulukko	N;MASC;PL	N;NOM;PL
existents	nykyiset	existent	nykyinen	ADJ;PL	ADJ;NOM;PL
estatut	perussäännön	estatut	perus#sääntö	N;MASC;SG	N;GEN;SG
estatut	ohjesääntö	estatut	ohje#sääntö	N;MASC;SG	N;NOM;SG
estatut	perussääntö	estatut	perus#sääntö	N;MASC;SG	N;NOM;SG
editors	toimittajat	editor	toimittaja	N;MASC;PL	N;NOM;PL
òrgan	elin	òrgan	elin	N;MASC;SG	N;NOM;SG
polonès	puolalainen	polonès	puolalainen	ADJ;MASC;SG	ADJ;NOM;SG
competicions	kilpailut	competició	kilpailu	N;FEM;PL	N;NOM;PL
competicions	kilpailuihin	competició	kilpailu	N;FEM;PL	N;IN+ALL;PL
competicions	kilpailuja	competició	kilpailu	N;FEM;PL	N;PRT;PL
diumenge	sunnuntaina	diumenge	sunnuntai	N	N;FRML;SG
diumenge	sunnuntaita	diumenge	sunnuntai	N	N;PRT;PL
diumenge	sunnuntai	diumenge	sunnuntai	N	N;NOM;SG
connexió	yhteys	connexió	yhteys	N;FEM;SG	N;NOM;SG
connexió	yhteyden	connexió	yhteys	N;FEM;SG	N;GEN;SG
equilibri	vaaka	equilibri	vaaka	N;MASC;SG	N;NOM;SG
equilibri	saldo	equilibri	saldo	N;MASC;SG	N;NOM;SG
equilibri	tasapainoa	equilibri	tasa#paino	N;MASC;SG	N;PRT;SG
equilibri	tasapaino	equilibri	tasa#paino	N;MASC;SG	N;NOM;SG
equilibri	tase	equilibri	tase	N;MASC;SG	N;NOM;SG
equilibri	tasapainon	equilibri	tasa#paino	N;MASC;SG	N;GEN;SG
equilibri	tasapaino	equilibri	tasa#paino	N;MASC;SG	N;NOM;SG
equilibri	tasapainoa	equilibri	tasa#paino	N;MASC;SG	N;PRT;SG
pilots	lentäjät	pilot	lentäjä	N;MASC;PL	N;NOM;PL
pilots	lentäjiä	pilot	lentäjä	N;MASC;PL	N;PRT;PL
drama	draama	drama	draama	N;MASC;SG	N;NOM;SG
drama	draamaa	drama	draama	N;MASC;SG	N;PRT;SG
cognom	sukunimi	cognom	suku#nimi	N;MASC;SG	N;NOM;SG
companyies	yritysten	companyia	yritys	N;FEM;PL	N;GEN;PL
companyies	yrityksiä	companyia	yritys	N;FEM;PL	N;PRT;PL
companyies	yhtiöt	companyia	yhtiö	N;FEM;PL	N;NOM;PL
companyies	yritykset	companyia	yritys	N;FEM;PL	N;NOM;PL
privat	yksityisen	privat	yksityinen	ADJ;MASC;SG;V.PTCP	ADJ;GEN;SG
privat	yksityinen	privat	yksityinen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
deixeble	opetuslapsi	deixeble	opetus#lapsi	N;MASC;SG	N;NOM;SG
màquines	koneet	màquina	kone	N;FEM;PL	N;NOM;PL
màquines	koneita	màquina	kone	N;FEM;PL	N;PRT;PL
avaluació	arviointi	avaluació	arviointi	N;FEM;SG	N;NOM;SG
avaluació	arvio	avaluació	arvio	N;FEM;SG	N;NOM;SG
taxa	korko	taxa	korko	N;FEM;SG	N;NOM;SG
agents	agentit	agent	agentti	N;PL	N;NOM;PL
propòsit	tarkoitus	propòsit	tarkoitus	N;MASC;SG	N;NOM;SG
propòsit	tarkoituksena	propòsit	tarkoitus	N;MASC;SG	N;FRML;SG
propòsit	käyttötarkoitus	propòsit	käyttö#tarkoitus	N;MASC;SG	N;NOM;SG
varietats	lajikkeiden	varietat	lajike	N;FEM;PL	N;GEN;PL
varietats	lajikkeet	varietat	lajike	N;FEM;PL	N;NOM;PL
ideal	ihanteellinen	ideal	ihanteellinen	ADJ;SG	ADJ;NOM;SG
pena	seuraamus	pena	seuraamus	N;FEM;SG	N;NOM;SG
pena	rangaistus	pena	rangaistus	N;FEM;SG	N;NOM;SG
contemporània	nykyaikainen	contemporani	nykyaikainen	ADJ;FEM;SG	ADJ;NOM;SG
esperança	toivoa	esperança	toivo	N;FEM;SG	N;PRT;SG
esperança	toivo	esperança	toivo	N;FEM;SG	N;NOM;SG
personalitat	persoonallisuus	personalitat	persoonallisuus	N;FEM;SG	N;NOM;SG
personalitat	luonne	personalitat	luonne	N;FEM;SG	N;NOM;SG
personalitat	persoona	personalitat	persoona	N;FEM;SG	N;NOM;SG
comparació	vertailua	comparació	vertailu	N;FEM;SG	N;PRT;SG
comparació	vertailu	comparació	vertailu	N;FEM;SG	N;NOM;SG
errors	ötököitä	error	ötös	N;MASC;PL	N;PRT;PL
errors	vikoja	error	vika	N;MASC;PL	N;PRT;PL
errors	virheitä	error	virhe	N;MASC;PL	N;PRT;PL
errors	virheet	error	virhe	N;MASC;PL	N;NOM;PL
éssers	olennot	ésser	olento	N;MASC;PL	N;NOM;PL
éssers	olentoja	ésser	olento	N;MASC;PL	N;PRT;PL
propers	tulevia	proper	tuleva	ADJ;MASC;PL	ADJ;PRT;PL
propers	tulevat	proper	tuleva	ADJ;MASC;PL	ADJ;NOM;PL
museus	museot	museu	museo	N;MASC;PL	N;NOM;PL
aprenentatge	oppiminen	aprenentatge	oppiminen	N;MASC;SG	N;NOM;SG
aprenentatge	oppimista	aprenentatge	oppiminen	N;MASC;SG	N;PRT;SG
aprenentatge	opiskelu	aprenentatge	opiskelu	N;MASC;SG	N;NOM;SG
aprenentatge	oppimisen	aprenentatge	oppiminen	N;MASC;SG	N;GEN;SG
debut	debyytti	debut	debyyttää	N;MASC;SG	N;NOM;SG
cultures	kulttuurit	cultura	kulttuuri	N;FEM;PL	N;NOM;PL
cultures	kulttuurien	cultura	kulttuuri	N;FEM;PL	N;GEN;PL
prèviament	aikaisemmin	prèviament	aikaisemmin	ADV	ADV
prèviament	aiemmin	prèviament	aiemmin	ADV	ADV
mamífers	nisäkkäiden	mamífer	nisäkäs	N;MASC;PL	N;GEN;PL
petroli	maaöljy	petroli	maa#öljy	N;MASC;SG	N;NOM;SG
governs	hallitukset	govern	hallitus	N;MASC;PL	N;NOM;PL
governs	hallitusten	govern	hallitus	N;MASC;PL	N;GEN;PL
administrador	ylläpitäjän	administrador	ylläpitäjä	N;MASC;SG	N;GEN;SG
administrador	ylläpito	administrador	ylläpito	N;MASC;SG	N;NOM;SG
administrador	ylläpitäjä	administrador	ylläpitäjä	N;MASC;SG	N;NOM;SG
administrador	ylläpitäjä	administrador	ylläpitäjä	N;MASC;SG	N;NOM;SG
administrador	valvojan	administrador	valvoja	N;MASC;SG	N;GEN;SG
pakistan	pakistaniin	pakistan	pakistaa	N;MASC;SG	N;IN+ALL;SG
pakistan	pakistan	pakistan	pakistaa	N;MASC;SG	N;NOM;SG
pakistan	pakistanin	pakistan	pakistaa	N;MASC;SG	N;GEN;SG
pakistan	pakistanissa	pakistan	pakistaa	N;MASC;SG	N;IN+ESS;SG
líquid	nestemäinen	líquid	nestemäinen	ADJ;MASC;SG	ADJ;NOM;SG
congregació	seurakunnan	congregació	seura#kunta	N;FEM;SG	N;GEN;SG
congregació	seurakunta	congregació	seura#kunta	N;FEM;SG	N;NOM;SG
àmpliament	laajalti	àmpliament	laajalti	ADV	ADV
àmpliament	laajasti	àmpliament	laajasti	ADV	ADV
reducció	vähennys	reducció	vähennys	N;FEM;SG	N;NOM;SG
reducció	vähentäminen	reducció	vähentäminen	N;FEM;SG	N;NOM;SG
reducció	pienentäminen	reducció	pienentäminen	N;FEM;SG	N;NOM;SG
reducció	väheneminen	reducció	väheneminen	N;FEM;SG	N;NOM;SG
cònjuge	puoliso	cònjuge	puoliso	N;MASC;SG	N;NOM;SG
cònjuge	puolison	cònjuge	puoliso	N;MASC;SG	N;GEN;SG
margarida	margherita	margarida	margheri	N;FEM;SG	N;NOM;SG
carbó	hiilen	carbó	hiili	N;MASC;SG	N;GEN;SG
carbó	hiili	carbó	hiili	N;MASC;SG	N;NOM;SG
carbó	kivihiili	carbó	kivi#hiili	N;MASC;SG	N;NOM;SG
gos	koiran	gos	koira	N;MASC;SG	N;GEN;SG
gos	koira	gos	koira	N;MASC;SG	N;NOM;SG
visual	visuaalinen	visual	visuaalinen	ADJ;SG	ADJ;NOM;SG
gris	harmaata	gris	harmaa	ADJ;MASC;SG	ADJ;PRT;SG
gris	harmaa	gris	harmaa	ADJ;MASC;SG	ADJ;NOM;SG
paràmetres	parametreja	paràmetre	parametri	N;MASC;PL	N;PRT;PL
paràmetres	parametrit	paràmetre	parametri	N;MASC;PL	N;NOM;PL
paràmetres	muuttujat	paràmetre	muuttuja	N;MASC;PL	N;NOM;PL
víctimes	uhreja	víctima	uhri	N;FEM;PL	N;PRT;PL
víctimes	uhrien	víctima	uhri	N;FEM;PL	N;GEN;PL
víctimes	uhrit	víctima	uhri	N;FEM;PL	N;NOM;PL
filles	tyttäret	filla	tytär	N;FEM;PL	N;NOM;PL
jutge	judge	jutge	judge	N;MASC;SG	N;NOM;SG
jutge	tuomari	jutge	tuomari	N;MASC;SG	N;NOM;SG
jutge	tuomarina	jutge	tuomari	N;MASC;SG	N;FRML;SG
variacions	muutokset	variació	muutos	N;FEM;PL	N;NOM;PL
variacions	vaihtelut	variació	vaihtelu	N;FEM;PL	N;NOM;PL
fronteres	rajojen	frontera	raja	N;FEM;PL	N;GEN;PL
fronteres	rajoja	frontera	raja	N;FEM;PL	N;PRT;PL
fronteres	rajat	frontera	raja	N;FEM;PL	N;NOM;PL
fronteres	rajojen	frontera	raja	N;FEM;PL	N;GEN;PL
fronteres	rajat	frontera	raja	N;FEM;PL	N;NOM;PL
còpies	kopioita	còpia	kopio	N;FEM;PL	N;PRT;PL
còpies	kopiot	còpia	kopio	N;FEM;PL	N;NOM;PL
forts	vahvat	fort	vahva	ADJ;MASC;PL	ADJ;NOM;PL
transformació	muuntaminen	transformació	muuntaminen	N;FEM;SG	N;NOM;SG
transformació	muunnos	transformació	muunnos	N;FEM;SG	N;NOM;SG
molècules	molekyylit	molècula	molekyyli	N;FEM;PL	N;NOM;PL
refugi	turvapaikka	refugi	turva#paikka	N;MASC;SG	N;NOM;SG
brillant	loistava	brillant	loistava	ADJ;SG	ADJ;NOM;SG
brillant	loistavaa	brillant	loistava	ADJ;SG	ADJ;PRT;SG
neu	lumisade	neu	lumi#sade	N;FEM;SG	N;NOM;SG
neu	lunta	neu	lumi	N;FEM;SG	N;PRT;SG
neu	lumi	neu	lumi	N;FEM;SG	N;NOM;SG
associacions	järjestöt	associació	järjestö	N;FEM;PL	N;NOM;PL
associacions	yhdistykset	associació	yhdistys	N;FEM;PL	N;NOM;PL
associacions	liitot	associació	liitto	N;FEM;PL	N;NOM;PL
associacions	yhdistysten	associació	yhdistys	N;FEM;PL	N;GEN;PL
indicar	ilmoitetaan	indicar	ilmoittaa	V;NFIN	V;IND;PRS;FIN;PASS
electrons	elektroneja	electró	elektroni	N;MASC;PL	N;PRT;PL
aleta	fin	aleta	fin	N;FEM;SG	N;NOM;SG
tensió	jännitys	tensió	jännitys	N;FEM;SG	N;NOM;SG
tensió	jännite	tensió	jännite	N;FEM;SG	N;NOM;SG
tensió	jännitettä	tensió	jännite	N;FEM;SG	N;PRT;SG
tensió	jännite	tensió	jännite	N;FEM;SG	N;NOM;SG
batalles	taistelut	batalla	taistelu	N;FEM;PL	N;NOM;PL
participa	osallistuu	participar	osallistua	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
masses	massat	massa	massa	N;FEM;PL	N;NOM;PL
considerable	huomattava	considerable	huomattava	ADJ;SG	ADJ;NOM;SG
tradicions	perinteet	tradició	perinne	N;FEM;PL	N;NOM;PL
tradicions	perinteitä	tradició	perinne	N;FEM;PL	N;PRT;PL
regidor	valtuutettu	regidor	valtuutettu	N;MASC;SG	N;NOM;SG
regidor	valtuutettu	regidor	valtuutettu	N;MASC;SG	N;NOM;SG
porter	maalivahti	porter	maali#vahti	N;MASC;SG	N;NOM;SG
