ve	και	ve	και	CONJ	CONJ
çalışmış	εργάστηκε	çalış	εργάζομαι	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
çapı	διάμετρο	çapı	διάμετρο	N;NOM;SG;3	N;NOM;NEUT;SG
kurumsal	θεσμικό	kurumsal	θεσμικός	ADJ	ADJ;NOM;NEUT;SG
kurumsal	θεσμική	kurumsal	θεσμικός	ADJ	ADJ;NOM;FEM;SG
kurumsal	εταιρική	kurumsal	εταιρικός	ADJ	ADJ;NOM;FEM;SG
cinayet	ανθρωποκτονία	cinayet	ανθρωποκτονία	N;NOM;SG;3	N;NOM;FEM;SG
cinayet	δολοφονία	cinayet	δολοφονία	N;NOM;SG;3	N;NOM;FEM;SG
cinayet	φόνος	cinayet	φόνος	N;NOM;SG;3	N;NOM;MASC;SG
farklılıklar	διαφορές	farklılık	διαφορά	N;NOM;PL;3	N;NOM;FEM;PL
reddetti	απορρίφθηκε	reddet	απορρίπτω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
reddetti	απέρριψε	reddet	απορρίπτω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
reddetti	αρνήθηκε	reddet	αρνιέμαι	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
reddetti	απορρίφθηκε	reddet	απορρίπτω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
reddetti	αρνήθηκε	reddet	αρνιέμαι	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
mesleği	επάγγελμα	meslek	επάγγελμα	N;NOM;SG;3	N;NOM;NEUT;SG
mesleği	επάγγελμα	meslek	επάγγελμα	N;NOM;SG;3	N;NOM;NEUT;SG
üreticisi	κατασκευαστής	üretici	κατασκευαστής	N;NOM;SG;3	N;NOM;MASC;SG
üreticisi	παραγωγός	üretici	παραγωγός	N;NOM;SG;3	N;NOM;MASC;SG
papalık	παπική	papalık	παπικός	N;NOM;SG;3	N;NOM;FEM;SG
sevilen	αγαπημένος	sev	αγαπημένος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
sevilen	αγαπημένη	sev	αγαπημένος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
yayınlar	δημοσιεύσεις	yayın	δημοσίευση	N;NOM;PL;3	N;NOM;FEM;PL
yayınlar	εκδόσεις	yayın	έκδοση	N;NOM;PL;3	N;NOM;FEM;PL
danışmanı	σύμβουλος	danışman	σύμβουλος	N;NOM;SG;3	N;NOM;MASC;SG
danışmanı	σύμβουλος	danışman	σύμβουλος	N;NOM;SG;3	N;NOM;MASC;SG
bitkiler	φυτά	bitki	φυτώ	N;NOM;PL;3	N;NOM;NEUT;PL
benzerlik	συγγένεια	benzerlik	συγγένεια	N;NOM;SG;3	N;NOM;FEM;SG
kurtlar	λύκοι	kurt	λύκος	N;NOM;PL;3	N;NOM;MASC;PL
kurtlar	σκουλήκια	kurt	σκουλήκιο	N;NOM;PL;3	N;NOM;NEUT;PL
izledi	παρακολούθησε	izle	παρακολουθώ	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
değerler	αξίες	değer	αξία	N;NOM;PL;3	N;NOM;FEM;PL
değerler	τιμές	değer	τιμή	N;NOM;PL;3	N;NOM;FEM;PL
yeğeni	ανιψιός	yeğen	ανιψιός	N;NOM;SG;3	N;NOM;MASC;SG
yeğeni	ανηψιός	yeğen	ανηψιός	N;NOM;SG;3	N;NOM;MASC;SG
yeğeni	ανιψιά	yeğen	ανιψί	N;NOM;SG;3	N;NOM;FEM;SG
yeğeni	ανηψιά	yeğen	ανηψί	N;NOM;SG;3	N;NOM;FEM;SG
stabilize	σταθεροποιηθεί	stabilize	σταθεροποιώ	V;PFV;IND;SG;POS;PRS	V;PFV;NFIN;PASS
stabilize	σταθεροποιηθεί	stabilize	σταθεροποιώ	V;PFV;IND;SG;POS;PRS	V;PFV;NFIN;PASS
burnu	ρύγχος	burun	ρύγχος	N;NOM;SG;3	N;NOM;NEUT;SG
burnu	ακρωτήρι	burun	ακρωτήρι	N;NOM;SG;3	N;NOM;NEUT;SG
burnu	ακρωτήριο	burun	ακρωτήριο	N;NOM;SG;3	N;NOM;NEUT;SG
burnu	κάπα	burun	κάπα	N;NOM;SG;3	N;NOM;FEM;SG
burnu	μύτη	burun	μύτος	N;NOM;SG;3	N;NOM;FEM;SG
kaçtı	δραπέτευσε	kaç	δραπετεύω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
kaçtı	απέδρασε	kaç	αποδιδράσκω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
renkler	χρωματα	renk	χρώμα	N;NOM;PL;3	N;NOM;NEUT;PL
renkler	χρώματα	renk	χρώμα	N;NOM;PL;3	N;NOM;NEUT;PL
renkler	χρωματα	renk	χρώμα	N;NOM;PL;3	N;NOM;NEUT;PL
renkler	χρώματα	renk	χρώμα	N;NOM;PL;3	N;NOM;NEUT;PL
ordular	στρατοί	ordu	στρατός	N;NOM;PL;3	N;NOM;MASC;PL
ordular	στρατούς	ordu	στρατός	N;NOM;PL;3	N;NOM;MASC;PL
ordular	στρατιές	ordu	στρατιά	N;NOM;PL;3	N;NOM;FEM;PL
kurucuları	ιδρυτές	kurucu	ιδρυτής	N;NOM;PL;3	N;NOM;MASC;PL
sendromu	σύνδρομο	sendromu	σύνδρομος	N;NOM;SG;3	N;NOM;NEUT;SG
planlanan	προγραμματισμένες	planla	προγραμματίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;PL;V.PTCP;PASS
planlanan	προγραμματισμένος	planla	προγραμματισμένος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
planlanan	προγραμματισμένη	planla	προγραμματίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
planlanan	προγραμματισμένο	planla	προγραμματίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
planlanan	προγραμματισμένες	planla	προγραμματίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;PL;V.PTCP;PASS
planlanan	σχεδιασμένο	planla	σχεδιάζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
planlanan	προγραμματισμένο	planla	προγραμματίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
planlanan	προγραμματισμένη	planla	προγραμματίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
volkanik	ηφαιστειακή	volkanik	ηφαιστειακός	ADJ	ADJ;NOM;FEM;SG
yetenekli	χαρισματικός	yetenekli	χαρισματικός	ADJ	ADJ;NOM;MASC;SG
yetenekli	ικανός	yetenekli	ικανός	ADJ	ADJ;NOM;MASC;SG
müslümanlar	μουσουλμάνοι	müslüman	μουσουλμάνος	N;NOM;PL;3	N;NOM;MASC;PL
müslümanlar	μουσουλμάνοι	müslüman	μουσουλμάνος	N;NOM;PL;3	N;NOM;MASC;PL
gözleri	μάτια	göz	μάτι	N;NOM;PL;3	N;NOM;NEUT;PL
gözleri	ματια	göz	ματι	N;NOM;PL;3	N;NOM;NEUT;PL
konserler	συναυλίες	konser	συναυλία	N;NOM;PL;3	N;NOM;FEM;PL
konserler	συναυλίες	konser	συναυλία	N;NOM;PL;3	N;NOM;FEM;PL
açısal	γωνιακή	açısal	γωνιακός	ADJ	ADJ;NOM;FEM;SG
binalar	κτήρια	bina	κτήριος	N;NOM;PL;3	N;NOM;NEUT;PL
binalar	κτίρια	bina	κτίριο	N;NOM;PL;3	N;NOM;NEUT;PL
namlu	βαρέλι	namlu	βαρέλι	N;NOM;SG;3	N;NOM;NEUT;SG
min	min	min	min		
simgesi	εικονίδιο	simge	εικονίδιο	N;NOM;SG;3	N;NOM;NEUT;SG
simgesi	είδωλο	simge	είδωλος	N;NOM;SG;3	N;NOM;NEUT;SG
avukatlık	δικηγόρος	avukatlık	δικηγόρος	N;NOM;SG;3	N;NOM;MASC;SG
sorumlusu	υπεύθυνη	sorumlu	υπεύθυνος	ADJ;NOM;SG;3	ADJ;NOM;FEM;SG
sorumlusu	υπεύθυνος	sorumlu	υπεύθυνος	ADJ;NOM;SG;3	ADJ;NOM;MASC;SG
sorumlusu	υπεύθυνο	sorumlu	υπεύθυνος	ADJ;NOM;SG;3	ADJ;NOM;NEUT;SG
anlamak	καταλάβετε	anla	καταλαβατώ	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PFV;IND;PL;2;FIN;ACT
cennet	παράδεισος	cennet	παράδεισος	N;NOM;SG;3	N;NOM;MASC;SG
cennet	παράδεισος	cennet	παράδεισος	N;NOM;SG;3	N;NOM;MASC;SG
hotel	ξενοδοχείο	hotel	ξενοδοχείο	N;NOM;SG;3	N;NOM;NEUT;SG
kavga	πάλη	kavga	πάλη	N;NOM;SG;3	N;NOM;FEM;SG
kavga	καυγάς	kavga	καυγάς	N;NOM;SG;3	N;NOM;FEM;SG
kavga	αγώνας	kavga	αγώνας	N;NOM;SG;3	N;NOM;MASC;SG
platformu	πλατφόρμα	platform	πλατφόρμα	N;NOM;SG;3	N;NOM;FEM;SG
platformu	εξέδρα	platform	εξέδρα	N;NOM;SG;3	N;NOM;FEM;SG
platformu	αποβάθρα	platform	αποβάθρα	N;NOM;SG;3	N;NOM;FEM;SG
cerrahi	χειρουργείο	cerrahi	χειρουργείο	N;NOM;SG;3	N;NOM;NEUT;SG
gözü	μάτι	göz	μάτι	N;NOM;SG;3	N;NOM;NEUT;SG
gözü	ματι	göz	ματι	N;NOM;SG;3	N;NOM;NEUT;SG
gözü	οφθαλμός	göz	οφθαλμός	N;NOM;SG;3	N;NOM;MASC;SG
aralığı	διάστημα	aralık	διάστημα	N;NOM;SG;3	N;NOM;NEUT;SG
konut	κατοικία	konut	κατοικία	N;NOM;SG;3	N;NOM;FEM;SG
konut	οικία	konut	οικία	N;NOM;SG;3	N;NOM;FEM;SG
kelimeler	λογια	kelime	λογιο	N;NOM;PL;3	N;NOM;NEUT;PL
kelimeler	λόγια	kelime	λόγος	N;NOM;PL;3	N;NOM;NEUT;PL
kelimeler	λέξεις	kelime	λέξη	N;NOM;PL;3	N;NOM;FEM;PL
solunum	αναπνευστικό	sol	αναπνευστικός	ADJ;NOM;SG;3	ADJ;NOM;NEUT;SG
solunum	αναπνευστική	sol	αναπνευστικός	ADJ;NOM;SG;3	ADJ;NOM;FEM;SG
hazine	θησαυρός	hazin	θησαυρός	N;NOM;SG;3	N;NOM;MASC;SG
hazine	θησαυροφυλάκιο	hazin	θησαυροφυλάκιο	N;NOM;SG;3	N;NOM;NEUT;SG
güreşçi	παλαιστής	güreşçi	παλαιστής	N;NOM;SG;3	N;NOM;MASC;SG
planet	πλανήτης	planet	πλανήτης	N;NOM;SG;3	N;NOM;MASC;SG
öğretmenlik	διδασκαλία	öğretmenlik	διδασκαλία	N;NOM;SG;3	N;NOM;FEM;SG
denizaltı	υποβρύχιο	denizaltı	υποβρύχιο	N;NOM;SG;3	N;NOM;NEUT;SG
denizaltı	υποβρύχιο	denizaltı	υποβρύχιο	N;NOM;SG;3	N;NOM;NEUT;SG
denizaltı	υπο	denizaltı	υπο	N;NOM;SG;3	N
operasyonu	επιχειρηση	operasyon	επιχειρηση	N;ACC;SG;3	N;ACC;FEM;SG
operasyonu	εγχείρηση	operasyon	εγχείρηση	N;ACC;SG;3	N;ACC;FEM;SG
operasyonu	λειτουργία	operasyon	λειτουργία	N;ACC;SG;3	N;ACC;FEM;SG
operasyonu	επιχείρηση	operasyon	επιχείρηση	N;ACC;SG;3	N;ACC;FEM;SG
çoğunluk	πλειοψηφία	çoğunluk	πλειοψηφία	N;NOM;SG;3	N;NOM;FEM;SG
çoğunluk	πλειονότητα	çoğunluk	πλειονότητα	N;NOM;SG;3	N;NOM;FEM;SG
çoğunluk	απαρτία	çoğunluk	απαρτία	N;NOM;SG;3	N;NOM;FEM;SG
kimin	τίνος	kim	τίνος	PRO;GEN;SG;3	PRO;GEN;NEUT;SG;3
belirlenmiş	καθορισμένη	belirle	καθορίζω	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
belirlenmiş	καθορισμένο	belirle	καθορίζω	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
gelirler	έσοδα	gel	έσοδο	N;NOM;PL;3	N;NOM;NEUT;PL
gelirler	εισοδήματα	gel	εισόδημα	N;NOM;PL;3	N;NOM;NEUT;PL
üretilmiş	κατασκευασμένα	üre	κατασκευασμένος	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
üretilmiş	κατασκευασμένο	üre	κατασκευασμένος	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
üretilmiş	κατασκευάστηκαν	üre	κατασκευάζω	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;IND;PL;3;PST;FIN;PASS
üretilmiş	παρήχθησαν	üre	παραχθώ	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;IND;PL;3;PST;FIN;PASS
tasarlanan	σχεδιασμένη	tasarla	σχεδιάζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
tasarlanan	σχεδιασμένα	tasarla	σχεδιασμένα	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
tasarlanan	σχεδιασμένος	tasarla	σχεδιασμένος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
tasarlanan	σχεδιασμένο	tasarla	σχεδιάζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
yarattı	δημιουργήθηκε	yarat	δημιουργώ	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
yarattı	δημιούργησε	yarat	δημιουργώ	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
etkinlikler	δραστηριότητες	etkinlik	δραστηριότητα	N;NOM;PL;3	N;NOM;FEM;PL
etkinlikler	γεγονότα	etkinlik	γεγονός	N;NOM;PL;3	N;NOM;NEUT;PL
etkinlikler	γεγονοτα	etkinlik	γεγονος	N;NOM;PL;3	N;NOM;NEUT;PL
etkinlikler	συμβάντα	etkinlik	συμβάντα	N;NOM;PL;3	N;NOM;NEUT;PL
etkinlikler	εκδηλώσεις	etkinlik	εκδήλωση	N;NOM;PL;3	N;NOM;FEM;PL
ifadeler	αντιδράσεις	ifade	αντίδραση	N;NOM;PL;3	N;NOM;FEM;PL
ifadeler	καταθέσεις	ifade	καταθέτω	N;NOM;PL;3	N;NOM;FEM;PL
ifadeler	δηλώσεις	ifade	δήλωση	N;NOM;PL;3	N;NOM;FEM;PL
ifadeler	φράσεις	ifade	φράση	N;NOM;PL;3	N;NOM;FEM;PL
ifadeler	μαρτυρίες	ifade	μαρτυρία	N;NOM;PL;3	N;NOM;FEM;PL
ifadeler	εκφράσεις	ifade	έκφραση	N;NOM;PL;3	N;NOM;FEM;PL
eksikliği	έλλειψη	eksiklik	έλλειψη	N;NOM;SG;3	N;NOM;FEM;SG
eksikliği	ανεπάρκεια	eksiklik	ανεπάρκεια	N;NOM;SG;3	N;NOM;FEM;SG
eksikliği	έλλειψη	eksiklik	έλλειψη	N;NOM;SG;3	N;NOM;FEM;SG
puanlar	αξιολογήσεις	puan	αξιολόγηση	N;NOM;PL;3	N;NOM;FEM;PL
puanlar	σημεία	puan	σημείο	N;NOM;PL;3	N;NOM;NEUT;PL
puanlar	βαθμοί	puan	βαθμός	N;NOM;PL;3	N;NOM;MASC;PL
puanlar	πόντοι	puan	πόντος	N;NOM;PL;3	N;NOM;MASC;PL
puanlar	βαθμολογίες	puan	βαθμολογία	N;NOM;PL;3	N;NOM;FEM;PL
mekanizması	μηχανισμός	mekaniz	μηχανισμός	N;NOM;SG;3	N;NOM;MASC;SG
güzellik	ομορφιά	güzellik	ομορφιά	N;NOM;SG;3	N;NOM;FEM;SG
müşteri	πελάτης	müşteri	πελάτης	N;NOM;SG;3	N;NOM;MASC;SG
müşteri	πελάτης	müşteri	πελάτης	N;NOM;SG;3	N;NOM;MASC;SG
imzalandı	υπογεγραμμένο	imzala	υπογεγράμμενος	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
imzalandı	υπογεγραμμένη	imzala	υπογεγράμμενος	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
imzalandı	υπεγράφη	imzala	υπεγράφη	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
ilkesi	αρχή	ilke	αρχή	N;NOM;SG;3	N;NOM;FEM;SG
dostu	φιλική	dost	φιλικός	ADJ;NOM;SG;3	ADJ;NOM;FEM;SG
dostu	φιλικός	dost	φιλικός	ADJ;NOM;SG;3	ADJ;NOM;MASC;SG
dostu	φιλικό	dost	φιλικός	ADJ;NOM;SG;3	ADJ;NOM;NEUT;SG
saldırılar	επιθέσεις	sal	επίθεση	N;NOM;PL;3	N;NOM;FEM;PL
saldırılar	επιθέσεις	sal	επίθεση	N;NOM;PL;3	N;NOM;FEM;PL
okulları	σχολεία	okul	σχολείο	N;NOM;PL;3	N;NOM;NEUT;PL
okulları	σχολές	okul	σχολή	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	φωτογραφιες	fotoğraf	φωτογραφιά	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	φωτογραφίες	fotoğraf	φωτογραφία	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	φωτογραφιες	fotoğraf	φωτογραφιά	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	φωτογραφίες	fotoğraf	φωτογραφία	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	φωτογραφιες	fotoğraf	φωτογραφιά	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	φωτογραφίες	fotoğraf	φωτογραφία	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	εικόνες	fotoğraf	εικόνα	N;NOM;PL;3	N;NOM;FEM;PL
kazanmak	κερδίσει	kazan	κερδίζω	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PFV;NFIN;ACT
pasaport	διαβατήριο	pasaport	διαβατήριο	N;NOM;SG;3	N;NOM;NEUT;SG
eşitlik	ισοτιμία	eşitlik	ισοτιμία	N;NOM;SG;3	N;NOM;FEM;SG
eşitlik	εξίσωση	eşitlik	εξίσωση	N;NOM;SG;3	N;NOM;FEM;SG
taburu	τάγμα	tabur	τάγμα	N;NOM;SG;3	N;NOM;NEUT;SG
öğrendi	μάθει	öğren	μαθαίνω	V;PFV;IND;SG;3;POS;PST	V;PFV;NFIN;ACT
projeler	σχέδια	proje	σχέδιο	N;NOM;PL;3	N;NOM;NEUT;PL
projeler	έργα	proje	έργο	N;NOM;PL;3	N;NOM;NEUT;PL
projeler	εργα	proje	έργο	N;NOM;PL;3	N;NOM;NEUT;PL
patates	πατάτα	patates	πατάτα	N;NOM;SG;3	N;NOM;FEM;SG
büyükelçiliği	πρεσβεία	büyükelçilik	πρεσβεία	N;NOM;SG;3	N;NOM;FEM;SG
etiketi	ετικέτα	etiket	ετικέτα	N;NOM;SG;3	N;NOM;FEM;SG
görüntüleri	πλάνα	görüntü	πλάνα	N;NOM;PL;3	N;NOM;NEUT;PL
hastalıklar	αρρώστιες	hastalık	αρρώστια	N;NOM;PL;3	N;NOM;FEM;PL
hastalıklar	ασθένειες	hastalık	ασθένεια	N;NOM;PL;3	N;NOM;FEM;PL
çiftlik	αγρόκτημα	çiftlik	αγρόκτημα	N;NOM;SG;3	N;NOM;NEUT;SG
çiftlik	φάρμα	çiftlik	φάρμα	N;NOM;SG;3	N;NOM;FEM;SG
yüzyıllar	αιώνες	yüzyıl	αιώνας	N;NOM;PL;3	N;NOM;MASC;PL
gemiler	καράβια	gemi	καράβιος	N;NOM;PL;3	N;NOM;NEUT;PL
gemiler	σκάφη	gemi	σκάφος	N;NOM;PL;3	N;NOM;NEUT;PL
gemiler	πλοία	gemi	πλοίο	N;NOM;PL;3	N;NOM;NEUT;PL
gemiler	βάρκες	gemi	βάρκα	N;NOM;PL;3	N;NOM;FEM;PL
gemiler	σκάφη	gemi	σκάφος	N;NOM;PL;3	N;NOM;NEUT;PL
gemiler	πλοία	gemi	πλοίο	N;NOM;PL;3	N;NOM;NEUT;PL
gemiler	καράβια	gemi	καράβιος	N;NOM;PL;3	N;NOM;NEUT;PL
gemiler	σκάφη	gemi	σκάφος	N;NOM;PL;3	N;NOM;NEUT;PL
gemiler	πλοία	gemi	πλοίο	N;NOM;PL;3	N;NOM;NEUT;PL
silahları	όπλα	silah	όπλο	N;NOM;PL;3	N;NOM;NEUT;PL
silahları	οπλα	silah	οπλά	N;NOM;PL;3	N;NOM;NEUT;PL
silahları	όπλα	silah	όπλο	N;NOM;PL;3	N;NOM;NEUT;PL
silahları	οπλα	silah	οπλά	N;NOM;PL;3	N;NOM;NEUT;PL
takvimi	ημερολόγιο	takvim	ημερολόγιο	N;NOM;SG;3	N;NOM;NEUT;SG
kararlar	ψηφίσματα	karar	ψήφισμα	N;NOM;PL;3	N;NOM;NEUT;PL
kararlar	αποφάσεις	karar	απόφαση	N;NOM;PL;3	N;NOM;FEM;PL
giderler	δαπάνες	git	δαπάνη	N;NOM;PL;3	N;NOM;FEM;PL
giderler	έξοδα	git	έξοδο	N;NOM;PL;3	N;NOM;NEUT;PL
dayanıklı	ανθεκτικά	dayanıklı	ανθεκτικά	ADJ	ADJ;NOM;NEUT;PL
dayanıklı	ανθεκτικό	dayanıklı	ανθεκτικός	ADJ	ADJ;NOM;NEUT;SG
dayanıklı	ανθεκτικό	dayanıklı	ανθεκτικός	ADJ	ADJ;NOM;NEUT;SG
dayanıklı	ανθεκτική	dayanıklı	ανθεκτικός	ADJ	ADJ;NOM;FEM;SG
işlemci	επεξεργαστής	işlemci	επεξεργαστής	N;NOM;SG;3	N;NOM;MASC;SG
işlemci	επεξεργαστής	işlemci	επεξεργαστής	N;NOM;SG;3	N;NOM;MASC;SG
azınlık	μειοψηφία	azınlık	μειοψηφία	N;NOM;SG;3	N;NOM;FEM;SG
makaleler	άρθρα	makale	άρθρο	N;NOM;PL;3	N;NOM;NEUT;PL
makaleler	τεχνουργήματα	makale	τεχνούργημα	N;NOM;PL;3	N;NOM;NEUT;PL
makaleler	δοκίμια	makale	δοκίμιο	N;NOM;PL;3	N;NOM;NEUT;PL
futbolcular	ποδοσφαιριστές	futbolcu	ποδοσφαιριστής	N;NOM;PL;3	N;NOM;MASC;PL
danışma	διαβούλευση	danış	διαβούλευση	N;NOM;SG;3	N;NOM;FEM;SG
bağışıklık	ανοσοποίηση	bağışıklık	ανοσοποίηση	N;NOM;SG;3	N;NOM;FEM;SG
çözümü	λυση	çözüm	λυση	N;ACC;SG;3	N;ACC;FEM;SG
akışı	ροή	akış	ροή	N;NOM;SG;3	N;NOM;FEM;SG
sorular	έρευνες	soru	έρευνα	N;NOM;PL;3	N;NOM;FEM;PL
sorular	ερωτήματα	soru	έρωτημα	N;NOM;PL;3	N;NOM;NEUT;PL
sorular	ερωτήσεις	soru	ερώτηση	N;NOM;PL;3	N;NOM;FEM;PL
sorular	απορίες	soru	απορία	N;NOM;PL;3	N;NOM;FEM;PL
araplar	άραβες	arap	άραβος	N;NOM;PL;3	N;NOM;MASC;PL
araplar	σαρακηνοί	arap	σαρακηνός	N;NOM;PL;3	N;NOM;MASC;PL
çiçeği	άνθος	çiçek	άνθος	N;NOM;SG;3	N;NOM;NEUT;SG
çiçeği	άνθος	çiçek	άνθος	N;NOM;SG;3	N;NOM;NEUT;SG
çiçeği	λουλούδι	çiçek	λουλούδι	N;NOM;SG;3	N;NOM;NEUT;SG
gözler	μάτια	göz	μάτι	N;NOM;PL;3	N;NOM;NEUT;PL
gözler	ματια	göz	ματι	N;NOM;PL;3	N;NOM;NEUT;PL
yöntemler	μεθοδολογίες	yöntem	μεθοδολογία	N;NOM;PL;3	N;NOM;FEM;PL
yöntemler	μέθοδοι	yöntem	μέθοδος	N;NOM;PL;3	N;NOM;FEM;PL
yöntemler	μεθόδους	yöntem	μέθοδος	N;NOM;PL;3	N;NOM;FEM;PL
denizcilik	πεζοναύτης	denizcilik	πεζοναύτης	N;NOM;SG;3	N;NOM;MASC;SG
denizcilik	πεζοναύτη	denizcilik	πεζοναύτης	N;NOM;SG;3	N;NOM;MASC;SG
balıkçılık	αλιεία	balıkçılık	αλιεία	N;NOM;SG;3	N;NOM;FEM;SG
balıkçılık	αλιεία	balıkçılık	αλιεία	N;NOM;SG;3	N;NOM;FEM;SG
balıkçılık	ψάρεμα	balıkçılık	ψάρεμα	N;NOM;SG;3	N;NOM;NEUT;SG
taraftar	ανεμιστήρα	taraf	ανεμιστήρα	N;NOM;SG;3	N;NOM;MASC;SG
taraftar	θαυμαστής	taraf	θαυμαστής	N;NOM;SG;3	N;NOM;MASC;SG
taraftar	ανεμιστήρας	taraf	ανεμιστήρα	N;NOM;SG;3	N;NOM;FEM;SG
yıldızları	άστρα	yıldız	άστρα	N;NOM;PL;3	N;NOM;NEUT;PL
yıldızları	αστέρια	yıldız	αστέριος	N;NOM;PL;3	N;NOM;NEUT;PL
yıldızları	αστεράκια	yıldız	αστεράκιο	N;NOM;PL;3	N;NOM;NEUT;PL
blog	μπλογκ	blog	μπλογκ	N;NOM;SG;3	N;NOM;NEUT;SG
üniversiteler	πανεπιστήμια	üniversite	πανεπιστήμιο	N;NOM;PL;3	N;NOM;NEUT;PL
üniversiteler	κολέγια	üniversite	κολέγιος	N;NOM;PL;3	N;NOM;NEUT;PL
üniversiteler	κολλέγια	üniversite	κολλέγιο	N;NOM;PL;3	N;NOM;NEUT;PL
kelebek	πεταλούδα	kelebek	πεταλούδα	N;NOM;SG;3	N;NOM;FEM;SG
dikkatli	προσεκτικός	dikkatli	προσεκτικός	ADJ	ADJ;NOM;MASC;SG
dikkatli	επιφυλακτικός	dikkatli	επιφυλακτικός	ADJ	ADJ;NOM;MASC;SG
araştırmacılar	ερευνητές	araştır	ερευνητής	N;NOM;PL;3	N;NOM;MASC;PL
araştırmacılar	ανακριτές	araştır	ανακριτής	N;NOM;PL;3	N;NOM;MASC;PL
yetenek	ταλέντο	yetenek	ταλέντος	N;NOM;SG;3	N;NOM;NEUT;SG
malzemeler	συστατικά	malzeme	συστατικά	N;NOM;PL;3	N;NOM;NEUT;PL
malzemeler	υλικά	malzeme	υλικά	N;NOM;PL;3	N;NOM;NEUT;PL
malzemeler	ύλες	malzeme	ύλος	N;NOM;PL;3	N;NOM;FEM;PL
malzemeler	εφόδια	malzeme	εφόδιο	N;NOM;PL;3	N;NOM;NEUT;PL
malzemeler	προμήθειες	malzeme	προμήθεια	N;NOM;PL;3	N;NOM;FEM;PL
