got	got	got	got	N;MASC+FEM;SG	N;NOM;MASC;SG
bon	bon	bon	bon	N;MASC+FEM;SG	N;NOM;MASC;SG
armand	armand	armand	armand	N;MASC+FEM;SG	N;NOM;MASC;SG
dominante	prevladujoča	dominant	prevladujoč	ADJ	ADJ;NOM;FEM;SG;V.PTCP
dominante	prevladujoči	dominant	prevladujoč	ADJ	ADJ;NOM;MASC;PL;V.PTCP
dominante	prevladujoče	dominant	prevladujoč	ADJ	ADJ;NOM;FEM;PL;V.PTCP
homme	homme	homme	homem	N;MASC+FEM;SG	N;NOM;MASC;SG
reims	remiju	reim	remij	N;SG	N;DAT;MASC;SG
fictief	izmišljeni	fictief	izmišljen	ADJ	ADJ;NOM;MASC;SG;V.PTCP
pool	pole	pool	poledati	N;MASC+FEM;SG	N;NOM;MASC;SG
pool	drog	pool	droga	N;MASC+FEM;SG	N;NOM;FEM;SG
pool	tečaj	pool	tečaj	N;MASC+FEM;SG	N;NOM;MASC;SG
pool	bazen	pool	bazen	N;MASC+FEM;SG	N;NOM;MASC;SG
pool	biljard	pool	biljard	N;MASC+FEM;SG	N;NOM;MASC;SG
theologische	teološka	theologisch	teološki	ADJ	ADJ;NOM;FEM;SG
archeologisch	arheološki	archeologisch	arheološki	ADJ	ADJ;NOM;MASC;PL
archeologisch	arheološki	archeologisch	arheološki	ADJ	ADJ;NOM;MASC;PL
iraanse	iranski	iraans	iranski	ADJ	ADJ;NOM;MASC;SG
iraanse	iransko	iraans	iranski	ADJ	ADJ;NOM;NEUT;SG
nikolaj	nikolaj	nikolaj	nikolaj	N;MASC+FEM;SG	N;NOM;MASC;SG
bella	bello	bella	bello	N;MASC+FEM;SG	N;NOM;MASC;SG
bella	bella	bella	bell	N;MASC+FEM;SG	N;NOM;FEM;SG
berger	berger	berger	berger	N;MASC+FEM;SG	N;NOM;MASC;SG
veer	pero	veer	peri	N;MASC+FEM;SG	N;NOM;MASC;SG
vrijwillige	prostovoljni	vrijwillig	prostovoljen	ADJ	ADJ;NOM;MASC;SG
vrijwillige	prostovoljna	vrijwillig	prostovoljen	ADJ	ADJ;NOM;FEM;SG
vrijwillige	prostovoljno	vrijwillig	prostovoljen	ADJ	ADJ;NOM;NEUT;SG
veren	vzmeti	veer	vzmeti	N;PL	N;NOM;FEM;PL
decennium	desetletju	decennium	desetletje	N;NEUT;SG	N;DAT;NEUT;SG
decennium	desetletje	decennium	desetletje	N;NEUT;SG	N;NOM;NEUT;SG
foster	foster	foster	foster	N;MASC+FEM;SG	N;NOM;MASC;SG
shell	shell	shell	sheti	N;MASC+FEM;SG	N;NOM;MASC;SG
shell	lupino	shell	lupina	N;MASC+FEM;SG	N;ACC;FEM;SG
shell	lupina	shell	lupina	N;MASC+FEM;SG	N;NOM;FEM;SG
shell	školjka	shell	školjka	N;MASC+FEM;SG	N;NOM;FEM;SG
terugtrekken	odstopi	terugtrekken	odstopiti	V;NFIN	V;PFV;IND;SG;3;PRS;FIN
uniform	uniforma	uniform	uniforma	N;NEUT;SG	N;NOM;FEM;SG
uniform	uniformo	uniform	uniforma	N;NEUT;SG	N;ACC;FEM;SG
sportieve	športno	sportief	športen	ADJ	ADJ;NOM;NEUT;SG
mondiale	svetovna	mondiaal	svetoven	ADJ	ADJ;NOM;FEM;SG
mondiale	globalni	mondiaal	globalen	ADJ	ADJ;NOM;MASC;SG
mondiale	svetovno	mondiaal	svetoven	ADJ	ADJ;NOM;NEUT;SG
zenders	oddajniki	zender	oddajnik	N;PL	N;NOM;MASC;PL
commander	poveljnik	commander	poveljnik	N;MASC+FEM;SG	N;NOM;MASC;SG
kosovo	kosova	kosovo	kosovo	N;NEUT;SG	N;NOM;NEUT;SG
kosovo	kosovo	kosovo	kosovo	N;NEUT;SG	N;NOM;NEUT;SG
fagot	fagot	fagot	fagota	N;MASC+FEM;SG	N;NOM;MASC;SG
tin	tin	tin	tin	N;MASC+FEM;SG	N;NOM;MASC;SG
woud	gozda	wouden	gozd	N;NEUT;SG	N;GEN;MASC;SG
woud	gozd	wouden	gozd	N;NEUT;SG	N;NOM;MASC;SG
brunswijk	brunswick	brunswijk	brunswick	N;MASC+FEM;SG	N;NOM;MASC;SG
apostolische	apostolska	apostolisch	apostolski	ADJ	ADJ;NOM;FEM;SG
sloop	rušenje	sluipen	rušenje	N;MASC+FEM;SG	N;NOM;NEUT;SG
kirby	kirby	kirby	kirby	N;MASC+FEM;SG	N;NOM;MASC;SG
romaine	romaine	romaine	romain	N;MASC+FEM;SG	N;NOM;FEM;SG
alejandro	alejandro	alejandro	alejandro	N;MASC+FEM;SG	N;NOM;MASC;SG
eagle	orel	eag	orela	N;MASC+FEM;SG	N;NOM;MASC;SG
eagle	eagle	eag	eagel	N;MASC+FEM;SG	N;NOM;MASC;SG
eagle	orla	eag	orel	N;MASC+FEM;SG	N;NOM;MASC;SG
jung	jung	jung	jung	N;MASC+FEM;SG	N;NOM;MASC;SG
winston	winston	winston	winston	N;MASC+FEM;SG	N;NOM;MASC;SG
handschriften	rokopisi	handschrift	rokopis	N;PL	N;NOM;MASC;PL
explosie	eksplozija	explosie	eksplozija	N;MASC+FEM;SG	N;NOM;FEM;SG
explosie	eksplozijo	explosie	eksplozija	N;MASC+FEM;SG	N;ACC;FEM;SG
installaties	objekti	installatie	objekt	N;PL	N;NOM;MASC;PL
installaties	naprave	installatie	naprava	N;PL	N;NOM;FEM;PL
installaties	inštalacije	installatie	inštalacija	N;PL	N;NOM;FEM;PL
installaties	obrati	installatie	obrati	N;PL	N;NOM;MASC;PL
marokkaanse	maroški	marokkaans	maroški	ADJ	ADJ;NOM;DEF;MASC;SG
carnaval	karneval	carnaval	karneval	N;NEUT;SG	N;NOM;MASC;SG
martijn	marvin	martijn	marvin	N;MASC+FEM;SG	N;NOM;MASC;SG
veldslagen	bitke	veldslaan	bitka	N;PL	N;NOM;FEM;PL
veldslagen	bitk	veldslaan	bitk	N;PL	N;GEN;FEM;PL
wijsheid	modrost	wijsheid	modrost	N;MASC+FEM;SG	N;NOM;FEM;SG
satelliet	satelit	satelliet	satelit	N;MASC+FEM;SG	N;NOM;MASC;SG
fles	steklenica	fles	steklenica	N;MASC+FEM;SG	N;NOM;FEM;SG
fles	steklenička	fles	steklenička	N;MASC+FEM;SG	N;NOM;FEM;SG
fles	steklenico	fles	steklenica	N;MASC+FEM;SG	N;ACC;FEM;SG
ruïnes	ruševinah	ruïne	ruševina	N;PL	N;ESS;FEM;PL
ruïnes	ruševine	ruïne	ruševina	N;PL	N;NOM;FEM;PL
ruïnes	ruševin	ruïne	ruševina	N;PL	N;GEN;FEM;PL
gegooid	vrglo	gooien	vreči	V;V.PTCP	V;PFV;NEUT;SG;V.PTCP
gegooid	vrgli	gooien	vreči	V;V.PTCP	V;PFV;MASC;PL;V.PTCP
radicaal	radikalne	radicaal	radikalen	ADJ	ADJ;NOM;FEM;PL
geologie	geologija	geologie	geologija	N;MASC+FEM;SG	N;NOM;FEM;SG
keizers	cesarjev	keizer	cesar	N;PL	N;GEN;MASC;PL
keizers	cesarji	keizer	cesar	N;PL	N;NOM;MASC;PL
deelstaten	dežel	deelstaat	dežela	N;PL	N;GEN;FEM;PL
beroepen	poklice	beroepen	poklic	N;PL	N;ACC;MASC;PL
beroepen	poklici	beroepen	poklic	N;PL	N;NOM;MASC;PL
beroepen	poklice	beroepen	poklic	N;PL	N;ACC;MASC;PL
vriendschappelijk	prijateljski	vriendschappelijk	prijateljski	ADJ	ADJ;NOM;MASC;SG
vriendschappelijk	prijazen	vriendschappelijk	prijazen	ADJ	ADJ;NOM;INDF;MASC;SG
vriendschappelijk	prijateljska	vriendschappelijk	prijateljski	ADJ	ADJ;NOM;FEM;SG
vriendschappelijk	prijazno	vriendschappelijk	prijazen	ADJ	ADJ;NOM;NEUT;SG
vriendschappelijk	prijazni	vriendschappelijk	prijazen	ADJ	ADJ;NOM;MASC;PL
belofte	obljuba	belofte	obljuba	N;MASC+FEM;SG	N;NOM;FEM;SG
belofte	zaobljuba	belofte	zaobljuba	N;MASC+FEM;SG	N;NOM;FEM;SG
belofte	zaobljubo	belofte	zaobljuba	N;MASC+FEM;SG	N;ACC;FEM;SG
beheerder	skrbnik	beheerd	skrbnik	N;MASC+FEM;SG	N;NOM;MASC;SG
beheerder	skrbnika	beheerd	skrbnik	N;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
beheerder	administrator	beheerd	administrator	N;MASC+FEM;SG	N;NOM;MASC;SG
beheerder	upravitelj	beheerd	upravitelj	N;MASC+FEM;SG	N;NOM;MASC;SG
beheerder	administratorja	beheerd	administrator	N;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
gemeenschappelijk	pogosti	gemeenschappelijk	pogost	ADJ	ADJ;NOM;MASC;PL
gedateerd	hodila	dateren	hoditi	V;V.PTCP	V;IPFV;FEM;SG;V.PTCP
zimbabwe	zimbabveju	zimbabwe	zimbabvej	N;MASC+FEM;SG	N;DAT;MASC;SG
kijker	pregledovalnik	kijker	pregledovalnik	N;MASC+FEM;SG	N;NOM;MASC;SG
uitgang	izhod	uitgang	izhod	N;MASC+FEM;SG	N;NOM;MASC;SG
verteller	pripovedovalec	verteller	pripovedovalec	N;MASC+FEM;SG	N;NOM;MASC;SG
verteller	pripovedovalec	verteller	pripovedovalec	N;MASC+FEM;SG	N;NOM;MASC;SG
institut	institut	institut	institut	N;MASC+FEM;SG	N;NOM;MASC;SG
gegoten	zlil	eten	zliti	V;V.PTCP	V;PFV;MASC;SG;V.PTCP
duurzame	trajnostno	duurzaam	trajnostno	ADJ	ADJ;NOM;NEUT;SG
duurzame	trajnostne	duurzaam	trajnosten	ADJ	ADJ;NOM;FEM;PL
duurzame	trajnostni	duurzaam	trajnosten	ADJ	ADJ;NOM;MASC;SG
duurzame	trajnostna	duurzaam	trajnosten	ADJ	ADJ;NOM;FEM;SG
duurzame	trajen	duurzaam	trajen	ADJ	ADJ;NOM;INDF;MASC;SG;V.PTCP
duurzame	trajna	duurzaam	trajen	ADJ	ADJ;NOM;FEM;SG
zacht	nežna	zacht	nežen	ADJ	ADJ;NOM;FEM;SG
zacht	nežen	zacht	nežen	ADJ	ADJ;NOM;INDF;MASC;SG
zacht	nežne	zacht	nežen	ADJ	ADJ;NOM;FEM;PL
zacht	mehko	zacht	mehek	ADJ	ADJ;NOM;NEUT;SG
zacht	mehka	zacht	mehek	ADJ	ADJ;NOM;FEM;SG
zacht	mehke	zacht	mehek	ADJ	ADJ;NOM;FEM;PL
zacht	mehak	zacht	mehek	ADJ	ADJ;NOM;INDF;MASC;SG
uitgeleend	posodil	uitlenen	posoditi	V;V.PTCP	V;PFV;MASC;SG;V.PTCP
uitgeleend	posodil	uitlenen	posoditi	V;V.PTCP	V;PFV;MASC;SG;V.PTCP
shadow	senca	shadow	senca	N;MASC+FEM;SG	N;NOM;FEM;SG
shadow	senco	shadow	senca	N;MASC+FEM;SG	N;ACC;FEM;SG
shadow	senci	shadow	senca	N;MASC+FEM;SG	N;DAT;FEM;SG
ruiter	jahač	ruiter	jahač	N;MASC+FEM;SG	N;NOM;MASC;SG
ruiter	jezdec	ruiter	jezdec	N;MASC+FEM;SG	N;NOM;MASC;SG
ruiter	jezdec	ruiter	jezdec	N;MASC+FEM;SG	N;NOM;MASC;SG
viering	slavje	viering	slavje	N;MASC+FEM;SG	N;NOM;NEUT;SG
viering	praznovanje	viering	praznovanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
accounts	računi	accounts	račun	N;PL	N;NOM;MASC;PL
illegaal	nezakonito	illegaal	nezakonito	ADJ	ADJ;NOM;NEUT;SG
illegaal	nezakonita	illegaal	nezakonit	ADJ	ADJ;NOM;FEM;SG
illegaal	nezakonit	illegaal	nezakonit	ADJ	ADJ;NOM;INDF;MASC;SG
illegaal	nezakonito	illegaal	nezakonito	ADJ	ADJ;NOM;NEUT;SG
illegaal	ilegalno	illegaal	ilegalno	ADJ	ADJ;NOM;NEUT;SG
nucleaire	jedrska	nucleair	jedrski	ADJ	ADJ;NOM;FEM;SG
nucleaire	jedrski	nucleair	jedrski	ADJ	ADJ;NOM;MASC;SG
dialoog	dialog	dialoog	dialog	N;MASC+FEM;SG	N;NOM;MASC;SG
blackburn	blackburn	blackburn	blackburn	N;MASC+FEM;SG	N;NOM;MASC;SG
corruptie	korupcija	corruptie	korupcija	N;MASC+FEM;SG	N;NOM;FEM;SG
corruptie	korupciji	corruptie	korupcija	N;MASC+FEM;SG	N;NOM;FEM;SG
corruptie	korupcijo	corruptie	korupcija	N;MASC+FEM;SG	N;ACC;FEM;SG
momenten	trenutki	moment	trenutek	N;PL	N;NOM;MASC;PL
olympic	olympic	olympic	olympica	N;MASC+FEM;SG	N;NOM;MASC;SG
woede	jezo	woede	jeza	N;MASC+FEM;SG	N;ACC;FEM;SG
woede	jeza	woede	jeza	N;MASC+FEM;SG	N;NOM;FEM;SG
woede	bes	woede	bes	N;MASC+FEM;SG	N;NOM;MASC;SG
registratie	registracija	registratie	registracija	N;MASC+FEM;SG	N;NOM;FEM;SG
registratie	evidentiranje	registratie	evidentiranje	N;MASC+FEM;SG	N;NOM;NEUT;SG
bankier	bankir	bankier	bankir	N;MASC+FEM;SG	N;NOM;MASC;SG
