com	mit	com	mit	ADP	ADP
sexto	sechsten	sexto	sechst	ADJ;MASC;SG	ADJ;ACC;MASC;SG
sexto	sechste	sexto	sechst	ADJ;MASC;SG	ADJ;NOM
sexto	sechstes	sexto	sechst	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
sexto	sechster	sexto	sechst	ADJ;MASC;SG	ADJ
influências	einfluß	influência	einfluß	N;FEM;PL	N
influências	einflüsse	influência	einfluß	N;FEM;PL	N;NOM;MASC;PL
influências	einfluß	influência	einfluß	N;FEM;PL	N
integração	einbindung	integração	einbindung	N;FEM;SG	N;FEM;SG
transportes	transportwesen	transporte	transportwesen	N;MASC;PL	N;PL
transportes	transport	transporte	transporen	N;MASC;PL	N
transportes	transportwesen	transporte	transportwesen	N;MASC;PL	N;PL
cresceu	wuchs	crescer	wachsen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
alcançar	erreiche	alcançar	erreichen	V;NFIN	V;IND;SG;3;PRS;FIN
alcançar	erreichen	alcançar	erreichen	V;NFIN	V;NFIN
alcançar	erzielen	alcançar	erzielen	V;NFIN	V;NFIN
alcançar	verwirklichen	alcançar	verwirklichen	V;NFIN	V;NFIN
alcançar	erreichen	alcançar	erreichen	V;NFIN	V;NFIN
décimo	zehnten	décimo	zehnt	ADJ;MASC;SG	ADJ
monumento	sehenswürdigkeit	monumento	sehenswürdigkeit	N;MASC;SG	N;NOM;FEM;SG
monumento	denkmal	monumento	denkmal	N;MASC;SG	N;NOM;NEUT;SG
discurso	diskurs	discurso	diskurs	N;MASC;SG	N;SG
discurso	vortrag	discurso	vortragen	N;MASC;SG	N;SG
discurso	ansprache	discurso	ansprechen	N;MASC;SG	N;NOM;FEM;SG
discurso	sprache	discurso	sprechen	N;MASC;SG	N;NOM;FEM;SG
paredes	wände	parede	wanden	N;FEM;PL	N;NOM;PL
conservação	erhaltung	conservação	erhaltung	N;FEM;SG	N;SG
conservação	konservierung	conservação	konservierung	N;FEM;SG	N;NOM;FEM;SG
conservação	erhaltung	conservação	erhaltung	N;FEM;SG	N;SG
conservação	konservierung	conservação	konservierung	N;FEM;SG	N;NOM;FEM;SG
conheceu	getroffen	conhecer	treffen|triefen	V;IND;SG;3;PST;FIN	V;V.PTCP
conheceu	traf	conhecer	treffen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
conheceu	erfüllt	conhecer	erfüllen	V;IND;SG;3;PST;FIN	V;V.PTCP
ameaça	bedrohung	ameaça	bedrohung	N;FEM;SG	N;FEM;SG
ameaça	bedrohung	ameaça	bedrohung	N;FEM;SG	N;FEM;SG
pergunta	frage	pergunta	frage	N;FEM;SG	N;NOM;FEM;SG
pergunta	frage	pergunta	frage	N;FEM;SG	N;NOM;FEM;SG
pergunta	fragestellung	pergunta	fragestellung	N;FEM;SG	N;NOM;FEM;SG
tese	these	tese	these	N;FEM;SG	N;NOM
declaração	statement	declaração	statement	N;FEM;SG	N;SG
declaração	erklärung	declaração	erklärung	N;FEM;SG	N;NOM;FEM;SG
declaração	erklärung	declaração	erklärung	N;FEM;SG	N;NOM;FEM;SG
ideal	idealen	ideal	ideal	ADJ;MASC;SG	ADJ
ideal	ideal	ideal	ideal	ADJ;MASC;SG	ADJ
ideal	idealer	ideal	idealer	ADJ;MASC;SG	ADJ
ideal	ideale	ideal	ideal	ADJ;MASC;SG	ADJ;NOM;FEM;SG
pedras	steine	pedra	stein	N;FEM;PL	N
pedras	steine	pedra	stein	N;FEM;PL	N
pedras	steine	pedra	stein	N;FEM;PL	N
desenhos	entwürfe	desenho	entwürfen	N;MASC;PL	N;NOM;MASC;PL
desenhos	zeichnungen	desenho	zeichnungen	N;MASC;PL	N;NOM;FEM;PL
disputado	angefochten	disputar	anfechten	V;MASC;SG;V.PTCP	V;V.PTCP
disputado	bestritten	disputar	bestreiten	V;MASC;SG;V.PTCP	V;V.PTCP
disputado	angezweifelt	disputar	angezweifelt	V;MASC;SG;V.PTCP	V;V.PTCP
disputado	beanstandete	disputar	beanstandet	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
comunas	gemeinden	comuna	gemeinden	N;FEM;PL	N;NOM;FEM;PL
apresentações	einführungen	apresentação	einführung	N;FEM;PL	N;NOM;FEM;PL
excelente	exzellent	excelente	exzellent	ADJ;MASC;SG	ADJ
excelente	ausgezeichnete	excelente	ausgezeichnet	ADJ;MASC;SG	ADJ;NOM;FEM;SG
excelente	hervorragend	excelente	hervorragend	ADJ;MASC;SG	ADJ
descobrir	entdecken	descobrir	entdecken	V;NFIN	V;NFIN
descobrir	entdecken	descobrir	entdecken	V;NFIN	V;NFIN
descobrir	entdecke	descobrir	entdecken	V;NFIN	V;IND;SG;3;PRS;FIN
chão	etage	chão	etag	N;MASC;SG	N;NOM;SG
deuses	göttern	deus	göttern	N;MASC;PL	N;PL
deuses	gottheiten	deus	gottheiten	N;MASC;PL	N;NOM;FEM;PL
inúmeras	unzählige	inúmero	unzählig	ADJ;FEM;PL	ADJ;NOM;FEM;PL
inúmeras	zahllosen	inúmero	zahllos	ADJ;FEM;PL	ADJ;PL
inúmeras	unzähligen	inúmero	unzählig	ADJ;FEM;PL	ADJ
inúmeras	zahllose	inúmero	zahllos	ADJ;FEM;PL	ADJ;NOM;FEM;PL
inúmeras	unzählige	inúmero	unzählig	ADJ;FEM;PL	ADJ;NOM;FEM;PL
inúmeras	zahllosen	inúmero	zahllos	ADJ;FEM;PL	ADJ;PL
inúmeras	zahllose	inúmero	zahllos	ADJ;FEM;PL	ADJ;NOM;FEM;PL
inúmeras	unzähligen	inúmero	unzählig	ADJ;FEM;PL	ADJ
definido	definiert	definir	definieren	V;MASC;SG;V.PTCP	V;V.PTCP
definido	definierte	definir	definieren	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
definido	festgelegt	definir	festlegen	V;MASC;SG;V.PTCP	V;V.PTCP
definido	setzen	definir	setzen	V;MASC;SG;V.PTCP	V;NFIN
definido	gesetzt	definir	setzen	V;MASC;SG;V.PTCP	V;V.PTCP
definido	einstellen	definir	einstellen	V;MASC;SG;V.PTCP	V;NFIN
habilidade	befähigung	habilidade	befähigung	N;FEM;SG	N;NOM;FEM;SG
elevada	erhöht	elevar	erhöhen	V;FEM;SG;V.PTCP	V;V.PTCP
aspecto	aspekt	aspecto	aspeken	N;MASC;SG	N;SG
finalizado	abgeschlossen	finalizar	abschließen	V;MASC;SG;V.PTCP	V;V.PTCP
finalizado	fertiggestellt	finalizar	fertigstellen	V;MASC;SG;V.PTCP	V;V.PTCP
finalizado	fertiggestellt	finalizar	fertigstellen	V;MASC;SG;V.PTCP	V;V.PTCP
tratar	behandeln	tratar	behandeln	V;NFIN	V;NFIN
tratar	gönnen	tratar	gönnen	V;NFIN	V;NFIN
sugestões	tipps	sugestão	tipps	N;FEM;PL	N;NOM;MASC;PL
enviou	verschickt	enviar	verschicken	V;IND;SG;3;PST;FIN	V;V.PTCP
enviou	geschickt	enviar	schicken	V;IND;SG;3;PST;FIN	V;V.PTCP
enviou	versendet	enviar	versenden	V;IND;SG;3;PST;FIN	V;V.PTCP
enviou	gesendet	enviar	senden	V;IND;SG;3;PST;FIN	V;V.PTCP
enviou	versandt	enviar	versandt	V;IND;SG;3;PST;FIN	V;V.PTCP
fases	bühnen	fase	bühnen	N;FEM;PL	N;NOM;PL
lançar	starten	lançar	start	V;NFIN	V;NFIN
doutrina	lehre	doutrina	lehr	N;FEM;SG	N;NOM;FEM;SG
determinada	bestimmt	determinar	bestimmen	V;FEM;SG;V.PTCP	V;V.PTCP
determinada	ermittelt	determinar	ermitteln	V;FEM;SG;V.PTCP	V;V.PTCP
determinada	entschlossen	determinar	entschlossen	V;FEM;SG;V.PTCP	V;V.PTCP
eixo	achsen	eixo	achsen	N;MASC;SG	N
carregado	hochgeladen	carregar	hochladen	V;MASC;SG;V.PTCP	V;V.PTCP
carregado	beladen	carregar	beladen	V;MASC;SG;V.PTCP	V;V.PTCP
carregado	geladen	carregar	laden	V;MASC;SG;V.PTCP	V;V.PTCP
carregado	verladen	carregar	verladen	V;MASC;SG;V.PTCP	V;V.PTCP
carregado	angeklagt	carregar	anklagen	V;MASC;SG;V.PTCP	V;V.PTCP
carregado	aufgeladen	carregar	aufladen	V;MASC;SG;V.PTCP	V;V.PTCP
carregado	berechnet	carregar	berechnen	V;MASC;SG;V.PTCP	V;V.PTCP
olho	auge	olho	auge	N;MASC;SG	N;NOM;SG
ocorrido	aufgetreten	ocorrer	auftreten	V;MASC;SG;V.PTCP	V;V.PTCP
ocorrido	eingetreten	ocorrer	eintreten	V;MASC;SG;V.PTCP	V;V.PTCP
instalações	ausstattung	instalação	ausstattung	N;FEM;PL	N
objetivos	ziele	objetivo	ziel	N;MASC;PL	N;NOM;NEUT;PL
objetivos	tore	objetivo	tor	N;MASC;PL	N;NOM;NEUT;PL
objetivos	ziele	objetivo	ziel	N;MASC;PL	N;NOM;NEUT;PL
ligado	verknüpft	ligar	verknüpfen	V;MASC;SG;V.PTCP	V;V.PTCP
parcial	teilweiser	parcial	teilweiser	ADJ;MASC;SG	ADJ
parcial	partiellen	parcial	partiell	ADJ;MASC;SG	ADJ
aplicações	applikationen	aplicação	applikationen	N;FEM;PL	N;NOM;FEM;PL
aplicações	anwendungen	aplicação	anwendung	N;FEM;PL	N;NOM;FEM;PL
aplicações	applikationen	aplicação	applikationen	N;FEM;PL	N;NOM;FEM;PL
aplicações	anwendungen	aplicação	anwendung	N;FEM;PL	N;NOM;FEM;PL
inteiro	ganzes	inteiro	ganz	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
descreve	beschrieben	descrever	beschreiben	V;IND;SG;3;PRS;FIN	V;V.PTCP
descreve	beschreibt	descrever	beschreiben	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
descreve	beschreiben	descrever	beschreiben	V;IND;SG;3;PRS;FIN	V;NFIN
descreve	beschreibe	descrever	beschreiben	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
tarefa	aufgabe	tarefa	aufgaben	N;FEM;SG	N;NOM;FEM;SG
corresponde	entspricht	corresponder	entsprechen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
consciência	sensibilisierung	consciência	sensibilisierung	N;FEM;SG	N;NOM;FEM;SG
participa	teilnimmt	participar	teilnehmen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
participa	mitmachen	participar	mitmachen	V;IND;SG;3;PRS;FIN	V;NFIN
participa	teilnehmen	participar	teilnehmen	V;IND;SG;3;PRS;FIN	V;NFIN
participa	mitwirken	participar	mitwirken	V;IND;SG;3;PRS;FIN	V;NFIN
participa	beteiligen	participar	beteiligen	V;IND;SG;3;PRS;FIN	V;NFIN
caminhos	straßen	caminho	straß	N;MASC;PL	N;NOM;PL
caminhos	wanderwege	caminho	wanderweg	N;MASC;PL	N;NOM;PL
dedicado	gewidmet	dedicar	widmen	V;MASC;SG;V.PTCP	V;V.PTCP
dedicado	widmete	dedicar	widmen	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
dedicado	widmet	dedicar	widmen	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
dedicado	gewidmet	dedicar	widmen	V;MASC;SG;V.PTCP	V;V.PTCP
dedicado	widmen	dedicar	widmen	V;MASC;SG;V.PTCP	V;NFIN
dedicado	widmet	dedicar	widmen	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
dedicado	geweiht	dedicar	weihen	V;MASC;SG;V.PTCP	V;V.PTCP
universidades	hochschulen	universidade	hochschulen	N;FEM;PL	N;NOM;FEM;PL
universidades	universitäten	universidade	universitäten	N;FEM;PL	N;NOM;PL
story	erzählung	story	erzählung	N;MASC;SG	N;FEM;SG
empate	verlosung	empate	verlosung	N;MASC;SG	N;SG
períodos	perioden	período	perioden	N;MASC;PL	N;PL
inaugurada	eröffnet	inaugurar	eröffnen	V;FEM;SG;V.PTCP	V;V.PTCP
inaugurada	eingeweiht	inaugurar	eingeweiht	V;FEM;SG;V.PTCP	V;V.PTCP
aceita	angenommen	aceitar	annehmen	V;IND;SG;3;PRS;FIN	V;V.PTCP
aceita	akzeptiert	aceitar	akzeptieren	V;IND;SG;3;PRS;FIN	V;V.PTCP
aceita	akzeptiert	aceitar	akzeptieren	V;IND;SG;3;PRS;FIN	V;V.PTCP
aceita	annehmen	aceitar	annehmen	V;IND;SG;3;PRS;FIN	V;NFIN
aceita	akzeptiere	aceitar	akzeptieren	V;IND;SG;3;PRS;FIN	V;IND;SG;3;FIN
aceita	akzeptiert	aceitar	akzeptieren	V;IND;SG;3;PRS;FIN	V;V.PTCP
aceita	akzeptieren	aceitar	akzeptieren	V;IND;SG;3;PRS;FIN	V;NFIN
extinção	ausrottung	extinção	ausrottung	N;FEM;SG	N;FEM;SG
abriu	eröffnet	abrir	eröffnen	V;IND;SG;3;PST;FIN	V;V.PTCP
abriu	geöffnet	abrir	öffnen	V;IND;SG;3;PST;FIN	V;V.PTCP
abriu	öffnete	abrir	öffnen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
colocada	platziert	colocar	plazieren	V;FEM;SG;V.PTCP	V;V.PTCP
colocada	platzierte	colocar	plazieren	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
regimento	regiment	regimento	regiment	N;MASC;SG	N;NOM;NEUT;SG
perdendo	verlieren	perder	verlieren	V;V.MSDR	V;NFIN
perdendo	verliert	perder	verlieren	V;V.MSDR	V;IND;SG;3;PRS;FIN
espaços	räume	espaço	räumen	N;MASC;PL	N;NOM;MASC;PL
editorial	redaktion	editorial	redaktion	N;MASC;SG	N;SG
organizada	organisierte	organizar	organisieren	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
organizada	veranstaltet	organizar	veranstalten	V;FEM;SG;V.PTCP	V;V.PTCP
organizada	organisierte	organizar	organisieren	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
organizada	veranstaltet	organizar	veranstalten	V;FEM;SG;V.PTCP	V;V.PTCP
retirar	rückzug	retirar	rückzug	V;NFIN	V;SG
retirar	zurückziehen	retirar	zurückziehen	V;NFIN	V;NFIN
retirar	zurücknehmen	retirar	zurücknehmen	V;NFIN	V;NFIN
retirar	widerrufen	retirar	widerrufen	V;NFIN	V;NFIN
retirar	abziehen	retirar	abziehen	V;NFIN	V;NFIN
retirar	rückzug	retirar	rückzug	V;NFIN	V;SG
retirar	zurückziehen	retirar	zurückziehen	V;NFIN	V;NFIN
provável	voraussichtlich	provável	voraussichtlich	ADJ;MASC;SG	ADJ
provável	wahrscheinlich	provável	wahrscheinlich	ADJ;MASC;SG	ADJ
provável	vermutlich	provável	vermutlich	ADJ;MASC;SG	ADJ
provável	wahrscheinlicher	provável	wahrscheinlicher	ADJ;MASC;SG	ADJ
provável	wahrscheinlich	provável	wahrscheinlich	ADJ;MASC;SG	ADJ
provável	wahrscheinlichen	provável	wahrscheinlich	ADJ;MASC;SG	ADJ
irmãs	schwestern	irmã	schwestern	N;FEM;PL	N;NOM;PL
fiáveis	zuverlässiger	fiável	zuverlässig	ADJ;MASC;PL	ADJ
fiáveis	zuverlässige	fiável	zuverlässig	ADJ;MASC;PL	ADJ;NOM;FEM;PL
fiáveis	zuverlässig	fiável	zuverlässig	ADJ;MASC;PL	ADJ
fiáveis	verlässlich	fiável	verlässlich	ADJ;MASC;PL	ADJ
pede	bittet	pedir	bitten	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
pede	fragt	pedir	fragen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
mantido	behielt	manter	behalten	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
mantido	gehalten	manter	halten	V;MASC;SG;V.PTCP	V;V.PTCP
mantido	gewartet	manter	warten	V;MASC;SG;V.PTCP	V;V.PTCP
mantido	beibehalten	manter	beibehalten	V;MASC;SG;V.PTCP	V;V.PTCP
mantido	einbehalten	manter	einbehalten	V;MASC;SG;V.PTCP	V;V.PTCP
mantido	beibehalten	manter	beibehalten	V;MASC;SG;V.PTCP	V;V.PTCP
mantido	behalten	manter	behalten	V;MASC;SG;V.PTCP	V;NFIN
dirigiu	gerichtet	dirigir	richten	V;IND;SG;3;PST;FIN	V;V.PTCP
dirigiu	gelenkt	dirigir	lenken	V;IND;SG;3;PST;FIN	V;V.PTCP
discutir	diskutieren	discutir	diskutieren	V;NFIN	V;NFIN
discutir	besprechen	discutir	besprechen	V;NFIN	V;NFIN
liberal	liberal	liberal	liberal	ADJ;MASC;SG	ADJ
liberal	liberaler	liberal	liberal	ADJ;MASC;SG	ADJ
interno	praktikant	interno	praktikant	ADJ;MASC;SG	ADJ
interno	interner	interno	intern	ADJ;MASC;SG	ADJ
interno	intern	interno	intern	ADJ;MASC;SG	ADJ
interno	inländischen	interno	inländisch	ADJ;MASC;SG	ADJ
depressão	wirtschaftskrise	depressão	wirtschaftskrise	N;FEM;SG	N;NOM;FEM;SG
produzidos	produziert	produzir	produzieren	V;MASC;PL;V.PTCP	V;V.PTCP
produzidos	hergestellt	produzir	herstellen	V;MASC;PL;V.PTCP	V;V.PTCP
produzidos	erzeugt	produzir	erzeugen	V;MASC;PL;V.PTCP	V;V.PTCP
compra	erwerb	compra	erwerben	N;FEM;SG	N
compra	kauf	compra	kauf	N;FEM;SG	N;SG
compra	ankauf	compra	ankauf	N;FEM;SG	N
compra	kauf	compra	kauf	N;FEM;SG	N;SG
compra	ankauf	compra	ankauf	N;FEM;SG	N
leve	nehmen	levar	nehmen	V;SBJV;SG;3;PRS;FIN	V;NFIN
leve	übernehmen	levar	übernehmen	V;SBJV;SG;3;PRS;FIN	V;NFIN
conceitos	konzepte	conceito	konzepn	N;MASC;PL	N;NOM;PL
alteração	änderung	alteração	änderung	N;FEM;SG	N;NOM;FEM;SG
alteração	abänderung	alteração	abänderung	N;FEM;SG	N;NOM;FEM;SG
designada	benannte	designar	benennen	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
designada	ausgewiesen	designar	ausweisen	V;FEM;SG;V.PTCP	V;V.PTCP
designada	bezeichnete	designar	bezeichnen	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
designada	bezeichnet	designar	bezeichnen	V;FEM;SG;V.PTCP	V;V.PTCP
representar	repräsentieren	representar	repräsentieren	V;NFIN	V;NFIN
representar	repräsentieren	representar	repräsentieren	V;NFIN	V;NFIN
representar	repräsentiert	representar	repräsentieren	V;NFIN	V;V.PTCP
representar	vertreten	representar	vertreten	V;NFIN	V;V.PTCP
rota	strecke	rota	strecken	N;FEM;SG	N;SG
aparecer	erscheinen	aparecer	erscheinen	V;NFIN	V;NFIN
aparecer	erscheint	aparecer	erscheinen	V;NFIN	V;IND;SG;3;PRS;FIN
revela	verrät	revelar	verraten	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
revela	enthüllt	revelar	enthüllen	V;IND;SG;3;PRS;FIN	V;V.PTCP
revela	offenbart	revelar	offenbaren	V;IND;SG;3;PRS;FIN	V;FIN
pensar	denken	pensar	denken	V;NFIN	V;NFIN
pensar	nachdenken	pensar	nachdenken	V;NFIN	V;NFIN
pensar	denken	pensar	denken	V;NFIN	V;NFIN
trama	fläche	trama	fläche	N;FEM;SG	N;NOM;FEM;SG
trama	zeichnung	trama	zeichnung	N;FEM;SG	N;NOM;FEM;SG
revelou	zeigte	revelar	zeigen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
revelou	offenbarte	revelar	offenbart	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
revelou	aufgedeckt	revelar	aufdecken	V;IND;SG;3;PST;FIN	V;V.PTCP
revelou	enthüllt	revelar	enthüllen	V;IND;SG;3;PST;FIN	V;V.PTCP
revelou	offenbart	revelar	offenbaren	V;IND;SG;3;PST;FIN	V;FIN
foco	fokussierung	foco	fokussierung	N;MASC;SG	N;NOM;FEM;SG
sucessos	erfolge	sucesso	erfolge	N;MASC;PL	N;NOM;FEM;PL
sucessos	erfolge	sucesso	erfolge	N;MASC;PL	N;NOM;FEM;PL
amiga	freundin	amiga	Freundin	N;FEM;SG	N;NOM;FEM;SG
mostrando	zeigen	mostrar	zeigen	V;V.MSDR	V;NFIN
mostrando	angezeigt	mostrar	anzeigen	V;V.MSDR	V;V.PTCP
descendência	nachkomme	descendência	nachkommen	N;FEM;SG	N;SG
descendência	nachkomme	descendência	nachkommen	N;FEM;SG	N;SG
médicos	ärzte	médico	ärzen	N;MASC;PL	N;NOM;PL
médicos	ärzte	médico	ärzen	N;MASC;PL	N;NOM;PL
muda	ausschalten	mudar	ausschalten	V;IND;SG;3;PRS;FIN	V;NFIN
durou	hielt	durar	halten	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
durou	dauerte	durar	dauern	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
eleitos	gewählt	eleger	wählen	V;MASC;PL;V.PTCP	V;V.PTCP
poemas	gedichte	poema	gedicht	N;MASC;PL	N;NOM;NEUT;PL
religiosas	religiöse	religioso	religiös	ADJ;FEM;PL	ADJ;NOM;FEM;PL
religiosas	religiösen	religioso	religiös	ADJ;FEM;PL	ADJ
religiosas	religiös	religioso	religiös	ADJ;FEM;PL	ADJ
ocorrer	auftreten	ocorrer	auftreten	V;NFIN	V;NFIN
conquistar	erobern	conquistar	erobern	V;NFIN	V;NFIN
conquistar	erobert	conquistar	erobern	V;NFIN	V;V.PTCP
conquistar	besiegen	conquistar	besiegen	V;NFIN	V;NFIN
apresentando	präsentieren	apresentar	präsentieren	V;V.MSDR	V;NFIN
privada	privater	privado	privat	ADJ;FEM;SG	ADJ
privada	privat	privado	privat	ADJ;FEM;SG	ADJ
moeda	währung	moeda	währung	N;FEM;SG	N;NOM;SG
interpretado	ausgelegt	interpretar	auslegen	V;MASC;SG;V.PTCP	V;V.PTCP
interpretado	interpretiert	interpretar	interpretieren	V;MASC;SG;V.PTCP	V;V.PTCP
posteriores	hinteren	posterior	hinter	ADJ;MASC;PL	ADJ
atitude	haltung	atitude	haltung	N;FEM;SG	N;NOM;FEM;SG
atitude	einstellung	atitude	einstellung	N;FEM;SG	N;NOM;FEM;SG
feliz	fröhlich	feliz	fröhlich	ADJ;MASC;SG	ADJ
feliz	glücklich	feliz	glücklich	ADJ;MASC;SG	ADJ
feliz	zufrieden	feliz	zufrieden	ADJ;MASC;SG	ADJ
variação	variation	variação	variation	N;FEM;SG	N;SG
realiza	durchführt	realizar	durchführen	V;IND;SG;3;PRS;FIN	V;V.PTCP
assistência	hilfeleistung	assistência	hilfeleistung	N;FEM;SG	N;NOM;FEM;SG
assistência	hilfe	assistência	helfen	N;FEM;SG	N;NOM;FEM;SG
altamente	höchst	altamente	hochöchst	ADV	ADV
esforços	aufwand	esforço	aufwinden	N;MASC;PL	N
contribuição	beitrag	contribuição	beitregen	N;FEM;SG	N;SG
aulas	lektionen	aula	lektion	N;FEM;PL	N;NOM;PL
aulas	unterrichtsstunden	aula	unterrichtsstunden	N;FEM;PL	N;NOM;FEM;PL
aulas	klassen	aula	klassen	N;FEM;PL	N;NOM;PL
juntou	trat	juntar	treten	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
juntou	beigetreten	juntar	beitreten	V;IND;SG;3;PST;FIN	V;V.PTCP
definir	festgelegt	definir	festlegen	V;NFIN	V;V.PTCP
definir	setzen	definir	setzen	V;NFIN	V;NFIN
definir	gesetzt	definir	setzen	V;NFIN	V;V.PTCP
definir	einstellen	definir	einstellen	V;NFIN	V;NFIN
definir	bestimmen	definir	bestimmen	V;NFIN	V;FIN
definir	definieren	definir	definieren	V;NFIN	V;NFIN
ocorrem	auftreten	ocorrer	auftreten	V;IND;PL;3;PRS;FIN	V;NFIN
jogando	abspielen	jogar	abspielen	V;V.MSDR	V;NFIN
jogando	spielen	jogar	spielen	V;V.MSDR	V;NFIN
chance	chance	chance	chance	N;FEM;SG	N;NOM;FEM;SG
page	seite	pagar	seit	N;MASC;SG	N
teorias	theorien	teoria	theorien	N;FEM;PL	N
julgamento	urteil	julgamento	urteil	N;MASC;SG	N;SG
julgamento	verhandlung	julgamento	verhandlung	N;MASC;SG	N
julgamento	urteil	julgamento	urteil	N;MASC;SG	N;SG
julgamento	entscheidung	julgamento	entscheidung	N;MASC;SG	N;NOM;FEM;SG
games	spiele	game	spiel	N;MASC;PL	N;NOM;NEUT;PL
sessão	sitzung	sessão	sitzung	N;FEM;SG	N;SG
sessão	tagung	sessão	tagung	N;FEM;SG	N;NOM;FEM;SG
mantendo	halten	manter	halten	V;V.MSDR	V;NFIN
mantendo	behalten	manter	behalten	V;V.MSDR	V;NFIN
mantendo	pflegen	manter	pflegen	V;V.MSDR	V;NFIN
falando	reden	falar	reden	V;V.MSDR	V;NFIN
falando	sprechen	falar	sprechen	V;V.MSDR	V;NFIN
falando	spricht	falar	sprechen	V;V.MSDR	V;IND;SG;3;PRS;FIN
onze	elf	onze	elf	NUM	NUM
estratégia	strategie	estratégia	strategie	N;FEM;SG	N;SG
aceitar	akzeptieren	aceitar	akzeptieren	V;NFIN	V;NFIN
aceitar	annehmen	aceitar	annehmen	V;NFIN	V;NFIN
aceitar	akzeptiere	aceitar	akzeptieren	V;NFIN	V;IND;SG;3;FIN
aceitar	akzeptiert	aceitar	akzeptieren	V;NFIN	V;V.PTCP
aceitar	akzeptieren	aceitar	akzeptieren	V;NFIN	V;NFIN
campanhas	werbekampagnen	campanha	werbekampagnen	N;FEM;PL	N;NOM;FEM;PL
idéia	idee	idéia	idee	N;FEM;SG	N;NOM;FEM;SG
religiosos	religiöse	religioso	religiös	ADJ;MASC;PL	ADJ;NOM;FEM;PL
religiosos	religiösen	religioso	religiös	ADJ;MASC;PL	ADJ
religiosos	religiös	religioso	religiös	ADJ;MASC;PL	ADJ
morrer	sterbe	morrer	sterben	V;NFIN	V;IND;SG;3;FIN
morrer	sterben	morrer	sterben	V;NFIN	V;NFIN
morrer	stirbt	morrer	sterben	V;NFIN	V;IND;SG;3;PRS;FIN
morrer	sterbenden	morrer	sterbend	V;NFIN	V;FIN
morrer	sterben	morrer	sterben	V;NFIN	V;NFIN
computação	kalkulation	computação	kalkulation	N;FEM;SG	N;NOM;FEM;SG
computação	datenverarbeitung	computação	datenverarbeitung	N;FEM;SG	N;NOM;FEM;SG
virtual	virtuellen	virtual	virtuell	ADJ;MASC;SG	ADJ
virtual	virtuell	virtual	virtuell	ADJ;MASC;SG	ADJ
virtual	virtueller	virtual	virtuell	ADJ;MASC;SG	ADJ
virtual	virtuelles	virtual	virtuell	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
máquinas	maschinen	máquina	maschen	N;FEM;PL	N;NOM;FEM;PL
máquinas	maschinen	máquina	maschen	N;FEM;PL	N;NOM;FEM;PL
poderoso	mächtig	poderoso	mächtig	ADJ;MASC;SG	ADJ
poderoso	mächtigen	poderoso	mächtig	ADJ;MASC;SG	ADJ
poderoso	mächtiger	poderoso	mächtig	ADJ;MASC;SG	ADJ
poderoso	mächtig	poderoso	mächtig	ADJ;MASC;SG	ADJ
poderoso	kraftvoll	poderoso	kraftvoll	ADJ;MASC;SG	ADJ
poderoso	mächtigen	poderoso	mächtig	ADJ;MASC;SG	ADJ
poderoso	allmächtigen	poderoso	allmächtig	ADJ;MASC;SG	ADJ
poderoso	allmächtig	poderoso	allmächtig	ADJ;MASC;SG	ADJ
agentes	agenten	agente	agent	N;MASC;PL	N;PL
associados	assoziierten	associado	assoziiert	V;MASC;PL;V.PTCP	V;IND;PL;3;PST;FIN
associados	assoziiert	associado	assoziieren	V;MASC;PL;V.PTCP	V;V.PTCP
