van	din	van	din	ADP	ADP;ACC
complete	completa	compleet	completa	ADJ	ADJ;DEF;FEM;SG
complete	complete	compleet	complet	ADJ	ADJ;INDF;FEM;PL
honderden	sute	honderd	sută	NUM	NUM;INDF;FEM;PL
rivieren	raurilor	rivier	raură	N;PL	N;DEF;FEM;PL
rivieren	raurile	rivier	raură	N;PL	N;DEF;FEM;PL
rivieren	rauri	rivier	raură	N;PL	N;INDF;FEM;PL
congres	congres	congres	congres	N;NEUT;SG	N;INDF;MASC;SG
congres	congresului	congres	congres	N;NEUT;SG	N;DEF;MASC;SG
congres	congresul	congres	congres	N;NEUT;SG	N;DEF;MASC;SG
dick	scula	dick	scula	N;MASC+FEM;SG	N;DEF;FEM;SG
dick	pula	dick	pula	N;MASC+FEM;SG	N;DEF;FEM;SG
dick	pula	dick	pula	N;MASC+FEM;SG	N;DEF;FEM;SG
hersteld	restabilita	herstellen	restabilita	V;V.PTCP	V;IND;SG;3;IPFV;FIN
onmiddellijk	imediate	onmiddellijk	imediat	ADJ	ADJ;INDF;FEM;PL
games	jocuri	game	joc	N;PL	N;INDF;FEM;PL
games	jocurile	game	joc	N;PL	N;DEF;FEM;PL
kolonel	colonel	kolonel	colonel	N;MASC+FEM;SG	N;INDF;MASC;SG
vervolg	continuarea	vervolg	continuare	N;NEUT;SG	N;DEF;FEM;SG
vervolg	continuare	vervolg	continuare	N;NEUT;SG	N;INDF;FEM;SG
vervolg	continuare	vervolg	continuare	N;NEUT;SG	N;INDF;FEM;SG
vervolg	continuarea	vervolg	continuare	N;NEUT;SG	N;DEF;FEM;SG
reacties	reactiile	reactie	reactie	N;PL	N;DEF;FEM;PL
reacties	reactii	reactie	reactie	N;PL	N;INDF;FEM;PL
reacties	reactii	reactie	reactie	N;PL	N;INDF;FEM;PL
reacties	raspunsuri	reactie	raspuns	N;PL	N;INDF;FEM;PL
reacties	raspunsurile	reactie	raspuns	N;PL	N;DEF;FEM;PL
reacties	comentarii	reactie	comentariu	N;PL	N;INDF;FEM;PL
reacties	comentariile	reactie	comentariu	N;PL	N;DEF;FEM;PL
reacties	observatii	reactie	observat	N;PL	N;INDF;FEM;PL
medische	medical	medisch	medical	ADJ	ADJ;INDF;MASC;SG
medische	medicale	medisch	medical	ADJ	ADJ;INDF;FEM;PL
barbara	barbara	barbara	barbară	N;MASC+FEM;SG	N;DEF;FEM;SG
opvallend	remarcabila	opvallend	remarcabil	ADJ	ADJ;DEF;FEM;SG
opvallend	remarcabile	opvallend	remarcabil	ADJ	ADJ;INDF;FEM;PL
opvallend	remarcabila	opvallend	remarcabil	ADJ	ADJ;DEF;FEM;SG
opvallend	remarcabil	opvallend	remarcabil	ADJ	ADJ;INDF;MASC;SG
opvallend	izbitoare	opvallend	izbitor	ADJ	ADJ;INDF;FEM
glas	sticla	glas	sticlă	N;NEUT;SG	N;DEF;FEM;SG
glas	sticla	glas	sticlă	N;NEUT;SG	N;DEF;FEM;SG
glas	pahar	glas	pahar	N;NEUT;SG	N;INDF;MASC;SG
vliegtuigen	avioane	vliegtuig	avion	N;PL	N;INDF;FEM;PL
vliegtuigen	avioane	vliegtuig	avion	N;PL	N;INDF;FEM;PL
vliegtuigen	aeronave	vliegtuig	aeronavă	N;PL	N;INDF;FEM;PL
vliegtuigen	avioane	vliegtuig	avion	N;PL	N;INDF;FEM;PL
vliegtuigen	avioane	vliegtuig	avion	N;PL	N;INDF;FEM;PL
gevecht	lupta	gevecht	luptă	N;NEUT;SG	N;DEF;FEM;SG
gevecht	batalia	gevecht	batalie	N;NEUT;SG	N;DEF;FEM;SG
gevecht	batalie	gevecht	batalie	N;NEUT;SG	N;INDF;FEM;SG
gevecht	lupta	gevecht	luptă	N;NEUT;SG	N;DEF;FEM;SG
gevecht	lupta	gevecht	luptă	N;NEUT;SG	N;DEF;FEM;SG
zonen	fiii	zone	fiu	N;PL	N;DEF;MASC;PL
hertogenbosch	hertogenbosch	hertogenbosch	hertogenbosch	N;MASC+FEM;SG	N;INDF;MASC;SG
gedicht	poem	gedicht	poem	N;NEUT;SG	N;INDF;MASC;SG
gedicht	poezie	gedicht	poezie	N;NEUT;SG	N;INDF;FEM;SG
publicaties	publicatii	publicatie	publicat	N;PL	N;INDF;FEM;PL
poort	gate	poort	gate	N;MASC+FEM;SG	N;INDF;MASC;SG
poort	poarta	poort	poartă	N;MASC+FEM;SG	N;DEF;FEM;SG
poort	poarta	poort	poartă	N;MASC+FEM;SG	N;DEF;FEM;SG
poort	portal	poort	portal	N;MASC+FEM;SG	N;INDF;MASC;SG
poort	portalul	poort	portal	N;MASC+FEM;SG	N;DEF;MASC;SG
poort	portul	poort	port	N;MASC+FEM;SG	N;DEF;MASC;SG
poort	port	poort	port	N;MASC+FEM;SG	N;INDF;MASC;SG
middeleeuwse	medievale	middeleeuws	medieval	ADJ	ADJ;INDF;FEM;PL
middeleeuwse	medieval	middeleeuws	medieval	ADJ	ADJ;INDF;MASC;SG
middeleeuwse	medievala	middeleeuws	medieval	ADJ	ADJ;DEF;FEM;SG
virginia	virginia	virginia	virginie	N;MASC+FEM;SG	N;DEF;FEM;SG
geboorte	nasterea	geboorte	nastere	N;MASC+FEM;SG	N;DEF;FEM;SG
justitie	dreptate	justitie	dreptate	N;MASC+FEM;SG	N;INDF;FEM;SG
justitie	dreptatea	justitie	dreptate	N;MASC+FEM;SG	N;DEF;FEM;SG
justitie	justitie	justitie	justitie	N;MASC+FEM;SG	N;INDF;FEM;SG
justitie	justitie	justitie	justitie	N;MASC+FEM;SG	N;INDF;FEM;SG
guinea	guinee	guineum	guinee	N;MASC+FEM;SG	N;INDF;FEM;SG
guinea	guineea	guineum	guinee	N;MASC+FEM;SG	N;INDF;FEM;SG
tientallen	duzini	tiental	duzin	N;PL	N;INDF;FEM;PL
toegestaan	permise	toestaan	permite	V;V.PTCP	V;IND;SG;3;PST;FIN
toegestaan	permise	toestaan	permite	V;V.PTCP	V;IND;SG;3;PST;FIN
chinees	chinezesc	chinees	chinezesc	ADJ	ADJ;INDF;MASC;SG
chinees	chinez	chinees	chinez	ADJ	ADJ;INDF;MASC;SG
chinees	chinezi	chinees	chinez	ADJ	ADJ;INDF;MASC;PL
klaar	pregatit	klaar	pregati	ADJ	ADJ;INDF;MASC;SG
klaar	terminat	klaar	termina	ADJ	ADJ;INDF;MASC;SG
kroatische	croat	kroatisch	croate	ADJ	ADJ;INDF;MASC;SG
onzin	vrajeala	onzin	vrajeală	N;MASC+FEM;SG	N;DEF;FEM;SG
mooie	frumoase	mooi	frumos	ADJ	ADJ;INDF;FEM;PL
mooie	frumoasa	mooi	frumos	ADJ	ADJ;DEF;FEM;SG
mooie	frumos	mooi	frumos	ADJ	ADJ;INDF;MASC;SG
mooie	frumoasa	mooi	frumos	ADJ	ADJ;DEF;FEM;SG
socialistische	socialist	socialistisch	socialist	ADJ	ADJ;INDF;MASC;SG
socialistische	socialiste	socialistisch	socialist	ADJ	ADJ;INDF;FEM;PL
families	familiile	familie	familie	N;PL	N;DEF;FEM;PL
families	familii	familie	familie	N;PL	N;INDF;FEM;PL
technisch	tehnice	technisch	tehnic	ADJ	ADJ;INDF;FEM;PL
technisch	tehnic	technisch	tehnic	ADJ	ADJ;INDF;MASC;SG
ford	ford	ford	ford	N;MASC+FEM;SG	N;INDF;MASC;SG
professionele	profesional	professioneel	profesional	ADJ	ADJ;INDF;MASC;SG
professionele	profesionale	professioneel	profesional	ADJ	ADJ;INDF;FEM;PL
professionele	profesionista	professioneel	profesionist	ADJ	ADJ;DEF;FEM;SG
professionele	profesionist	professioneel	profesionist	ADJ	ADJ;INDF;MASC;SG
pools	poloneze	pools	polonez	ADJ	ADJ;INDF;FEM;PL
pools	poloneza	pools	polonez	ADJ	ADJ;DEF;FEM;SG
pools	polonez	pools	polonez	ADJ	ADJ;INDF;MASC;SG
heilig	sacre	heilig	sacru	ADJ	ADJ;INDF;FEM;PL
heilig	sacru	heilig	sacru	ADJ	ADJ;INDF;MASC;SG
heilig	sacra	heilig	sacră	ADJ	ADJ;DEF;FEM;SG
heilig	sacra	heilig	sacră	ADJ	ADJ;DEF;FEM;SG
florida	florida	florida	florida	N;NEUT;SG	N;DEF;FEM;SG
stations	statii	station	stat	N;PL	N;INDF;FEM;PL
stations	statii	station	stat	N;PL	N;INDF;FEM;PL
onvoldoende	insuficiente	onvoldoende	insuficient	ADJ	ADJ;INDF;FEM;PL
onvoldoende	inadecvata	onvoldoende	inadecvat	ADJ	ADJ;DEF;FEM;SG
onvoldoende	inadecvat	onvoldoende	inadecvat	ADJ	ADJ;INDF;MASC;SG
onvoldoende	inadecvate	onvoldoende	inadecva	ADJ	ADJ;INDF;FEM;PL
optie	optiune	optie	optiune	N;MASC+FEM;SG	N;INDF;FEM;SG
optie	optiunea	optie	optiune	N;MASC+FEM;SG	N;DEF;FEM;SG
goederen	bunuri	goederen	bun	N;PL	N;INDF;FEM;PL
goederen	marfuri	goederen	marfă	N;PL	N;INDF;FEM;PL
goederen	marfuri	goederen	marfă	N;PL	N;INDF;FEM;PL
filipijnse	filipinez	filipijns	filipină	ADJ	ADJ;INDF;MASC;SG
leer	piele	leer	piele	N;MASC+FEM;SG	N;INDF;FEM;SG
opmaak	formatarea	opmaak	formatare	N;MASC+FEM;SG	N;DEF;FEM;SG
opmaak	layout	opmaak	layout	N;MASC+FEM;SG	N;INDF;MASC;SG
opmaak	aranjament	opmaak	aranjament	N;MASC+FEM;SG	N;INDF;MASC;SG
opmaak	formatul	opmaak	format	N;MASC+FEM;SG	N;DEF;MASC;SG
opmaak	format	opmaak	format	N;MASC+FEM;SG	N;INDF;MASC;SG
rob	rob	rob	rob	N;MASC+FEM;SG	N;INDF;MASC;SG
schrijfster	scriitorul	schrijfster	scriitor	N;MASC+FEM;SG	N;DEF;MASC;SG
schrijfster	scriitor	schrijfster	scriitor	N;MASC+FEM;SG	N;INDF;MASC;SG
minuut	minut	minuut	minut	N;MASC+FEM;SG	N;INDF;MASC;SG
minuut	minutul	minuut	minut	N;MASC+FEM;SG	N;DEF;MASC;SG
elite	elita	elite	elita	N;MASC+FEM;SG	N;DEF;FEM;SG
elite	elita	elite	elita	N;MASC+FEM;SG	N;DEF;FEM;SG
tentoonstelling	expozitie	tentoonstelling	expozitie	N;MASC+FEM;SG	N;INDF;FEM;SG
tentoonstelling	expozitia	tentoonstelling	expozitie	N;MASC+FEM;SG	N;DEF;FEM;SG
tentoonstelling	expozitie	tentoonstelling	expozitie	N;MASC+FEM;SG	N;INDF;FEM;SG
tentoonstelling	expozitie	tentoonstelling	expozitie	N;MASC+FEM;SG	N;INDF;FEM;SG
westelijk	occidental	westelijk	occidental	ADJ	ADJ;INDF;MASC;SG
beschermen	proteja	beschermen	proteja	V;NFIN	V;IND;SG;3;IPFV;FIN
beschermen	protejeaza	beschermen	protejeaza	V;NFIN	V;IND;SG;3;IPFV;FIN
beschermen	protejeaza	beschermen	protejeaza	V;NFIN	V;IND;SG;3;IPFV;FIN
militairen	militari	militair	militar	N;PL	N;INDF;MASC;PL
oom	unchiul	oom	unchi	N;MASC+FEM;SG	N;DEF;MASC;SG
oom	unchi	oom	unchi	N;MASC+FEM;SG	N;INDF;MASC;SG
basgitaar	bas	basgitaar	bas	N;MASC+FEM;SG	N;INDF;MASC;SG
basgitaar	bass	basgitaar	bass	N;MASC+FEM;SG	N;INDF;MASC;SG
majoor	maiorul	majoor	maior	N;MASC+FEM;SG	N;DEF;MASC;SG
stammen	triburile	stam	trib	N;PL	N;DEF;FEM;PL
stammen	triburi	stam	trib	N;PL	N;INDF;FEM;PL
stammen	tulpini	stam	tulpină	N;PL	N;INDF;FEM;PL
zeldzaam	rari	zeldzaam	rar	ADJ	ADJ;INDF;MASC;PL
zeldzaam	rara	zeldzaam	rar	ADJ	ADJ;DEF;FEM;SG
zeldzaam	rare	zeldzaam	rar	ADJ	ADJ;INDF;FEM;PL
zeldzaam	rara	zeldzaam	rar	ADJ	ADJ;DEF;FEM;SG
modern	moderni	modern	modern	ADJ	ADJ;INDF;MASC;PL
modern	moderna	modern	moderna	ADJ	ADJ;DEF;FEM;SG
modern	modern	modern	modern	ADJ	ADJ;INDF;MASC;SG
modern	moderne	modern	modern	ADJ	ADJ;INDF;FEM;PL
modern	moderna	modern	moderna	ADJ	ADJ;DEF;FEM;SG
termen	termenii	term	termen	N;PL	N;DEF;MASC;PL
termen	termeni	term	termen	N;PL	N;INDF;MASC;PL
nord	nord	nord	nord	N;MASC+FEM;SG	N;INDF;MASC;SG
aziatische	asiatic	aziatisch	asiatic	ADJ	ADJ;INDF;MASC;SG
aziatische	asiatice	aziatisch	asiatic	ADJ	ADJ;INDF;FEM;PL
aziatische	asiatici	aziatisch	asiatic	ADJ	ADJ;INDF;MASC;PL
hongaars	maghiar	hongaars	maghiar	ADJ	ADJ;INDF;MASC;SG
alternatieve	alternative	alternatief	alternativ	ADJ	ADJ;INDF;FEM;PL
bewerking	operatie	bewerking	operatie	N;MASC+FEM;SG	N;INDF;FEM;SG
bewerking	operatiune	bewerking	operatiune	N;MASC+FEM;SG	N;INDF;FEM;SG
bewerking	operatiunea	bewerking	operatiune	N;MASC+FEM;SG	N;DEF;FEM;SG
bewerking	operatiunea	bewerking	operatiune	N;MASC+FEM;SG	N;DEF;FEM;SG
specifiek	specific	specifiek	specific	ADJ	ADJ;INDF;MASC;SG
specifiek	specifice	specifiek	specific	ADJ	ADJ;INDF;FEM;PL
velen	multe	veel	mult	PRO	PRO;FEM;PL;3
vergadering	intalnire	vergadering	intalnire	N;MASC+FEM;SG	N;INDF;FEM;SG
vergadering	intalnirea	vergadering	intalnire	N;MASC+FEM;SG	N;DEF;FEM;SG
vergadering	intalnire	vergadering	intalnire	N;MASC+FEM;SG	N;INDF;FEM;SG
commerciële	comerciale	commerciel	comercial	ADJ	ADJ;INDF;FEM;PL
commerciële	comercial	commerciel	comercial	ADJ	ADJ;INDF;MASC;SG
commerciële	comerciala	commerciel	comercial	ADJ	ADJ;DEF;FEM;SG
massa	liturghie	massa	liturghie	N;MASC+FEM;SG	N;INDF;FEM;SG
massa	mass	massa	mass	N;MASC+FEM;SG	N
massa	masa	massa	masă	N;MASC+FEM;SG	N;DEF;FEM;SG
massa	masa	massa	masă	N;MASC+FEM;SG	N;DEF;FEM;SG
tibet	tibet	tibet	tibet	N;NEUT;SG	N;INDF;MASC;SG
atjeh	aceh	atjeh	aceh	N;MASC+FEM;SG	N;INDF;MASC;SG
vertrouwen	credinta	vertrouwen	credintă	N;NEUT;SG	N;DEF;FEM;SG
vertrouwen	faith	vertrouwen	faith	N;NEUT;SG	N;INDF;MASC;SG
vertrouwen	credinta	vertrouwen	credintă	N;NEUT;SG	N;DEF;FEM;SG
vertrouwen	credinta	vertrouwen	credintă	N;NEUT;SG	N;DEF;FEM;SG
vertrouwen	increderea	vertrouwen	incredere	N;NEUT;SG	N;DEF;FEM;SG
vertrouwen	incredere	vertrouwen	incredere	N;NEUT;SG	N;INDF;FEM;SG
vertrouwen	incredere	vertrouwen	incredere	N;NEUT;SG	N;INDF;FEM;SG
vertrouwen	incredere	vertrouwen	incredere	N;NEUT;SG	N;INDF;FEM;SG
vertrouwen	incredere	vertrouwen	incredere	N;NEUT;SG	N;INDF;FEM;SG
risico	riscul	risico	risc	N;NEUT;SG	N;DEF;MASC;SG
risico	risc	risico	risc	N;NEUT;SG	N;INDF;MASC;SG
risico	hazard	risico	hazard	N;NEUT;SG	N;INDF;MASC;SG
risico	pericol	risico	pericol	N;NEUT;SG	N;INDF;MASC;SG
tegelijk	simultan	tegelijk	simultan	ADV	ADV
liedjes	cantece	lied	cantec	N;PL	N;INDF;FEM;PL
liedjes	cantece	lied	cantec	N;PL	N;INDF;FEM;PL
liedjes	melodii	lied	melodie	N;PL	N;INDF;FEM;PL
home	casa	home	casă	N;MASC+FEM;SG	N;DEF;FEM;SG
gulden	golden	gulden	golden	N;MASC+FEM;SG	N;INDF;MASC;SG
leraar	profesor	leraar	profesor	N;MASC+FEM;SG	N;INDF;MASC;SG
leraar	profesoara	leraar	profesoară	N;MASC+FEM;SG	N;DEF;FEM;SG
geestelijke	spirituala	geestelijke	spiritual	ADJ	ADJ;DEF;FEM;SG
geestelijke	spiritual	geestelijke	spiritual	ADJ	ADJ;INDF;MASC;SG
geestelijke	spirituale	geestelijke	spiritual	ADJ	ADJ;INDF;FEM;PL
geestelijke	spirituala	geestelijke	spiritual	ADJ	ADJ;DEF;FEM;SG
geestelijke	mentale	geestelijke	mental	ADJ	ADJ;INDF;FEM;PL
geestelijke	mental	geestelijke	mental	ADJ	ADJ;INDF;MASC;SG
geestelijke	mentala	geestelijke	mentală	ADJ	ADJ;DEF;FEM;SG
commandant	comandant	commandant	comandant	N;MASC+FEM;SG	N;INDF;MASC;SG
commandant	comandante	commandant	comandant	N;MASC+FEM;SG	N;INDF;MASC;SG
commandant	comandantul	commandant	comandant	N;MASC+FEM;SG	N;DEF;MASC;SG
commandant	comandant	commandant	comandant	N;MASC+FEM;SG	N;INDF;MASC;SG
ploegen	ture	ploeg	tură	N;PL	N;INDF;FEM;PL
ploegen	schimburi	ploeg	schimb	N;PL	N;INDF;FEM;PL
ploegen	echipele	ploeg	echipă	N;PL	N;DEF;FEM;PL
ploegen	echipe	ploeg	echipă	N;PL	N;INDF;FEM;PL
ploegen	echipajele	ploeg	echipaj	N;PL	N;DEF;FEM;PL
ploegen	echipaje	ploeg	echipaj	N;PL	N;INDF;FEM;PL
veranderingen	schimbari	verandering	schimbari	N;PL	N;INDF;FEM;PL
veranderingen	schimbari	verandering	schimbari	N;PL	N;INDF;FEM;PL
maurice	maurice	maurice	mauric	N;MASC+FEM;SG	N;INDF;MASC;SG
guy	tip	guy	tip	N;MASC+FEM;SG	N;INDF;MASC;SG
concept	concept	concept	concept	N;NEUT;SG	N;INDF;MASC;SG
concept	conceptul	concept	concept	N;NEUT;SG	N;DEF;MASC;SG
pensioen	pensie	pensioen	pensie	N;NEUT;SG	N;INDF;FEM;SG
pensioen	pensia	pensioen	pensie	N;NEUT;SG	N;DEF;FEM;SG
pensioen	pensiunea	pensioen	pensiune	N;NEUT;SG	N;DEF;FEM;SG
beek	parau	beek	păra	N;MASC+FEM;SG	N;DEF;FEM;SG
beek	flux	beek	flux	N;MASC+FEM;SG	N;INDF;MASC;SG
beek	stream	beek	strea	N;MASC+FEM;SG	N;INDF;MASC;SG
rally	miting	rally	miting	N;MASC+FEM;SG	N;INDF;MASC;SG
rally	raliu	rally	raliu	N;MASC+FEM;SG	N;INDF;MASC;SG
krachten	puterile	kracht	putere	N;PL	N;DEF;FEM;PL
krachten	puteri	kracht	putere	N;PL	N;INDF;FEM;PL
krachten	fortele	kracht	fortă	N;PL	N;DEF;FEM;PL
krachten	fortele	kracht	fortă	N;PL	N;DEF;FEM;PL
correct	corecta	correct	corecta	ADJ	ADJ;DEF;FEM;SG
correct	corecta	correct	corecta	ADJ	ADJ;DEF;FEM;SG
kampen	lagare	kamp	lagare	N;PL	N;INDF;FEM;PL
kampen	tabere	kamp	tabără	N;PL	N;INDF;FEM;PL
verliezen	pierzi	verliezen	pierde	V;NFIN	V;IND;SG;2;PRS;FIN
verliezen	pierd	verliezen	pierde	V;NFIN	V;IND;PL;3;PRS;FIN
verliezen	pierde	verliezen	pierde	V;NFIN	V;IND;SG;3;PRS;FIN
cello	violoncel	cello	violoncel	N;MASC+FEM;SG	N;INDF;MASC;SG
cello	violoncelul	cello	violoncel	N;MASC+FEM;SG	N;DEF;MASC;SG
millimeter	milimetru	millimeter	milimetru	N;MASC+FEM;SG	N;INDF;MASC;SG
millimeter	milimetru	millimeter	milimetru	N;MASC+FEM;SG	N;INDF;MASC;SG
interesse	interes	interesse	interes	N;MASC+FEM;SG	N;INDF;MASC;SG
interesse	dobanda	interesse	dobandă	N;MASC+FEM;SG	N;DEF;FEM;SG
interesse	dobanda	interesse	dobandă	N;MASC+FEM;SG	N;DEF;FEM;SG
interesse	interesul	interesse	interes	N;MASC+FEM;SG	N;DEF;MASC;SG
ernstig	serioasa	ernstig	serios	ADJ	ADJ;DEF;FEM;SG
ernstig	serioasa	ernstig	serios	ADJ	ADJ;DEF;FEM;SG
ernstig	grave	ernstig	grav	ADJ	ADJ;INDF;FEM;PL
ernstig	severe	ernstig	sever	ADJ	ADJ;INDF;FEM;PL
ernstig	severa	ernstig	sever	ADJ	ADJ;DEF;FEM;SG
ernstig	severa	ernstig	sever	ADJ	ADJ;DEF;FEM;SG
ernstig	sever	ernstig	sever	ADJ	ADJ;INDF;MASC;SG
verbetering	imbunatatirea	verbetering	imbunatatire	N;MASC+FEM;SG	N;DEF;FEM;SG
verbetering	intensificare	verbetering	intensificare	N;MASC+FEM;SG	N;INDF;FEM;SG
verbetering	ameliorare	verbetering	ameliorare	N;MASC+FEM;SG	N;INDF;FEM;SG
verbetering	imbunatatire	verbetering	imbunatatir	N;MASC+FEM;SG	N;INDF;FEM;SG
uitvoeren	executa	uitvoeren	executa	V;NFIN	V;IND;SG;3;IPFV;FIN
uitvoeren	ruleaza	uitvoeren	rulează	V;NFIN	V;IND;SG;3;IPFV;FIN
plus	plus	plus	plus	ADV	ADV
motorfietsen	motociclete	motorfiets	motocicletă	N;PL	N;INDF;FEM;PL
bereid	dispus	bereid	dispus	ADJ	ADJ;INDF;MASC;SG
bereid	pregatit	bereid	pregati	ADJ	ADJ;INDF;MASC;SG
bereid	pregatita	bereid	pregatit	ADJ	ADJ;DEF;FEM;SG
pan	tigaie	pan	tigaie	N;MASC+FEM;SG	N;INDF;FEM;SG
gratis	liberi	gratis	liber	ADJ	ADJ;INDF;MASC;PL
gratis	gratuit	gratis	gratuit	ADJ	ADJ;INDF;MASC;SG
opnames	retrageri	opname	retragere	N;PL	N;INDF;FEM;PL
opnames	inregistrari	opname	inregistrare	N;PL	N;INDF;FEM;PL
onbekende	necunoscut	onbekend	necunoscut	ADJ	ADJ;INDF;MASC;SG
onbekende	necunoscute	onbekend	necunoscut	ADJ	ADJ;INDF;FEM;PL
onbekende	necunoscuta	onbekend	necunoscut	ADJ	ADJ;DEF;FEM;SG
simbad	simbad	simbad	simbad	N;MASC+FEM;SG	N;INDF;MASC;SG
bang	speriat	bang	speriat	ADJ	ADJ;INDF;MASC;SG
bang	speriat	bang	speriat	ADJ	ADJ;INDF;MASC;SG
bang	inspaimantat	bang	inspaimantat	ADJ	ADJ;INDF;MASC;SG
agent	ofiter	agent	ofiter	N;MASC+FEM;SG	N;INDF;MASC;SG
agent	ofiter	agent	ofiter	N;MASC+FEM;SG	N;INDF;MASC;SG
agent	ofiter	agent	ofiter	N;MASC+FEM;SG	N;INDF;MASC;SG
agent	agent	agent	agent	N;MASC+FEM;SG	N;INDF;MASC;SG
agent	agentul	agent	agent	N;MASC+FEM;SG	N;DEF;MASC;SG
beslissing	decizia	beslissing	decizie	N;MASC+FEM;SG	N;DEF;FEM;SG
beslissing	decizie	beslissing	decizie	N;MASC+FEM;SG	N;INDF;FEM;SG
details	detaliile	detail	detaliu	N;PL	N;DEF;FEM;PL
details	detalii	detail	detaliu	N;PL	N;INDF;FEM;PL
details	detalii	detail	detaliu	N;PL	N;INDF;FEM;PL
party	party	party	party	N;MASC+FEM;SG	N;INDF;MASC;SG
party	petrecere	party	petrecere	N;MASC+FEM;SG	N;INDF;FEM;SG
party	partid	party	partid	N;MASC+FEM;SG	N;INDF;MASC;SG
boot	vapor	boot	vapor	N;MASC+FEM;SG	N;INDF;MASC;SG
boot	barca	boot	barcă	N;MASC+FEM;SG	N;DEF;FEM;SG
boot	barca	boot	barcă	N;MASC+FEM;SG	N;DEF;FEM;SG
nazi	nazist	nazi	nazist	N;MASC+FEM;SG	N;INDF;MASC;SG
nazi	nazista	nazi	nazist	N;MASC+FEM;SG	N;DEF;FEM;SG
ontbreekt	lipseste	ontbreken	lipsi	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
ontbreekt	lipseste	ontbreken	lipsi	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
oprichter	fondatorul	oprichter	fondator	N;MASC+FEM;SG	N;DEF;MASC;SG
oprichter	fondator	oprichter	fondator	N;MASC+FEM;SG	N;INDF;MASC;SG
omvang	magnitudine	omvang	magnitudine	N;MASC+FEM;SG	N;INDF;FEM;SG
omvang	magnitudinea	omvang	magnitudine	N;MASC+FEM;SG	N;DEF;FEM;SG
omvang	dimensiune	omvang	dimensiune	N;MASC+FEM;SG	N;INDF;FEM;SG
omvang	marime	omvang	marim	N;MASC+FEM;SG	N;INDF;FEM;SG
omvang	dimensiunea	omvang	dimensiune	N;MASC+FEM;SG	N;DEF;FEM;SG
omvang	marimea	omvang	marime	N;MASC+FEM;SG	N;DEF;FEM;SG
omvang	marime	omvang	marim	N;MASC+FEM;SG	N;INDF;FEM;SG
bal	bal	bal	bal	N;MASC+FEM;SG	N;INDF;MASC;SG
bal	minge	bal	minge	N;MASC+FEM;SG	N;INDF;FEM;SG
bal	mingea	bal	minge	N;MASC+FEM;SG	N;DEF;FEM;SG
bal	bila	bal	bilă	N;MASC+FEM;SG	N;DEF;FEM;SG
bal	bila	bal	bilă	N;MASC+FEM;SG	N;DEF;FEM;SG
bal	bal	bal	bal	N;MASC+FEM;SG	N;INDF;MASC;SG
bal	balul	bal	bal	N;MASC+FEM;SG	N;DEF;MASC;SG
verwante	legate	verwant	legat	ADJ	ADJ;INDF;FEM;PL
stukje	bucata	stuk	bucată	N;NEUT;SG	N;DEF;FEM;SG
stukje	piesa	stuk	piesă	N;NEUT;SG	N;DEF;FEM;SG
stukje	bucata	stuk	bucată	N;NEUT;SG	N;DEF;FEM;SG
onderscheiding	premiu	onderscheiding	premiu	N;MASC+FEM;SG	N;INDF;MASC;SG
onderscheiding	premiul	onderscheiding	premiu	N;MASC+FEM;SG	N;DEF;MASC;SG
docent	lector	docent	lector	N;MASC+FEM;SG	N;INDF;MASC;SG
docent	profesor	docent	profesor	N;MASC+FEM;SG	N;INDF;MASC;SG
docent	profesoara	docent	profesoară	N;MASC+FEM;SG	N;DEF;FEM;SG
geweld	violenta	geweld	violentă	N;NEUT;SG	N;DEF;FEM;SG
geweld	violenta	geweld	violentă	N;NEUT;SG	N;DEF;FEM;SG
geweld	violenta	geweld	violentă	N;NEUT;SG	N;DEF;FEM;SG
verwoest	distruse	verwoesten	distruge	V;V.PTCP	V;IND;SG;3;PST;FIN
verkeerde	gresit	verkeerd	gresit	ADJ	ADJ;INDF;MASC;SG
verkeerde	gresit	verkeerd	gresit	ADJ	ADJ;INDF;MASC;SG
gezag	autoritate	gezag	autoritate	N;NEUT;SG	N;INDF;FEM;SG
gezag	autoritatea	gezag	autoritate	N;NEUT;SG	N;DEF;FEM;SG
oorzaak	cauza	oorzaak	cauză	N;MASC+FEM;SG	N;DEF;FEM;SG
oorzaak	cauza	oorzaak	cauză	N;MASC+FEM;SG	N;DEF;FEM;SG
order	comanda	order	comandă	N;MASC+FEM;SG	N;DEF;FEM;SG
order	ordinea	order	ordine	N;MASC+FEM;SG	N;DEF;FEM;SG
order	comanda	order	comandă	N;MASC+FEM;SG	N;DEF;FEM;SG
order	ordine	order	ordine	N;MASC+FEM;SG	N;INDF;FEM;SG
order	ordin	order	ordin	N;MASC+FEM;SG	N;INDF;MASC;SG
lady	doamna	lady	doamnă	N;MASC+FEM;SG	N;DEF;FEM;SG
lady	doamna	lady	doamnă	N;MASC+FEM;SG	N;DEF;FEM;SG
trekt	atrage	trekken	atrage	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
budget	bugetul	budget	buget	N;NEUT;SG	N;DEF;MASC;SG
budget	buget	budget	buget	N;NEUT;SG	N;INDF;MASC;SG
