para	dla	para	dla	ADP	ADP
opiniões	opinie	opinião	opinia	N;FEM;PL	N;NOM;FEM;PL
instalações	instalacje	instalação	instalacja	N;FEM;PL	N;NOM;FEM;PL
instalações	udogodnienia	instalação	udogodnienie	N;FEM;PL	N;NOM;NEUT;PL
instalações	instalacje	instalação	instalacja	N;FEM;PL	N;NOM;FEM;PL
objetivos	cele	objetivo	cel	N;MASC;PL	N;NOM;MASC;PL
objetivos	bramki	objetivo	bramka	N;MASC;PL	N;ACC;FEM;PL
objetivos	cele	objetivo	cel	N;MASC;PL	N;NOM;MASC;PL
objetivos	celów	objetivo	cel	N;MASC;PL	N;GEN;MASC;PL
objetivos	bramek	objetivo	bramek	N;MASC;PL	N;GEN;FEM;PL
parcial	częściowa	parcial	częściowy	ADJ;MASC;SG	ADJ;NOM;FEM;SG
parcial	częściowy	parcial	częściowy	ADJ;MASC;SG	ADJ;NOM;MASC;SG
parcial	częściowe	parcial	częściowy	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
aplicações	wniosków	aplicação	wniosek	N;FEM;PL	N;GEN;MASC;PL
aplicações	aplikacje	aplicação	aplikacja	N;FEM;PL	N;NOM;FEM;PL
aplicações	wnioski	aplicação	wniosek	N;FEM;PL	N;NOM;MASC;PL
aplicações	aplikacje	aplicação	aplikacja	N;FEM;PL	N;NOM;FEM;PL
graça	łaska	graça	łaska	N;FEM;SG	N;NOM;FEM;SG
graça	łaski	graça	łaska	N;FEM;SG	N;ACC;FEM;SG
inteiro	cały	inteiro	cały	ADJ;MASC;SG	ADJ;NOM;MASC;SG
inteiro	cała	inteiro	cały	ADJ;MASC;SG	ADJ;NOM;FEM;SG
descreve	opisuje	descrever	opisywać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
descreve	opisać	descrever	opisać	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
stephen	stephena	stephen	stephen	N;MASC;SG	N;ACC;MASC;SG
marcas	znaki	marca	znak	N;FEM;PL	N;NOM;MASC;PL
marcas	ślady	marca	ślad	N;FEM;PL	N;NOM;MASC;PL
tarefa	zadanie	tarefa	zadanie	N;FEM;SG	N;NOM;NEUT;SG
corresponde	odpowiada	corresponder	odpowiadać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
círculo	kręgu	círculo	krąg	N;MASC;SG	N;GEN;MASC;SG
círculo	okrąg	círculo	okrąg	N;MASC;SG	N;NOM;MASC;SG
círculo	koło	círculo	koło	N;MASC;SG	N;NOM;NEUT;SG
círculo	krąg	círculo	krąg	N;MASC;SG	N;NOM;MASC;SG
alcance	zasięg	alcance	zasięg	N;MASC;SG	N;NOM;MASC;SG
alcance	zakres	alcance	zakres	N;MASC;SG	N;NOM;MASC;SG
alcance	zasięgu	alcance	zasiąg	N;MASC;SG	N;GEN;MASC;SG
alcance	przedział	alcance	przedział	N;MASC;SG	N;NOM;MASC;SG
alcance	odległość	alcance	odległość	N;MASC;SG	N;ACC;FEM;SG
alcance	zasięg	alcance	zasięg	N;MASC;SG	N;NOM;MASC;SG
consciência	sumienie	consciência	sumienie	N;FEM;SG	N;NOM;NEUT;SG
consciência	sumienia	consciência	sumienie	N;FEM;SG	N;GEN;NEUT;SG
consciência	świadomość	consciência	świadomość	N;FEM;SG	N;NOM;FEM;SG
consciência	rozpoznawalność	consciência	rozpoznawalność	N;FEM;SG	N;NOM;FEM;SG
consciência	świadomości	consciência	świadomość	N;FEM;SG	N;GEN;FEM;SG
consciência	świadomością	consciência	świadomość	N;FEM;SG	N;INS;FEM;SG
consciência	świadomość	consciência	świadomość	N;FEM;SG	N;NOM;FEM;SG
consciência	świadomości	consciência	świadomość	N;FEM;SG	N;GEN;FEM;SG
participa	uczestniczy	participar	uczestniczyć	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
participa	uczestniczyć	participar	uczestniczyć	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
caminhos	ścieżki	caminho	ścieżka	N;MASC;PL	N;ACC;FEM;PL
caminhos	ścieżek	caminho	ścieżka	N;MASC;PL	N;GEN;FEM;PL
universidades	uniwersytety	universidade	uniwersytet	N;FEM;PL	N;NOM;MASC;PL
universidades	uniwersytetów	universidade	uniwersytet	N;FEM;PL	N;GEN;MASC;PL
constitucional	konstytucyjnego	constitucional	konstytucyjny	ADJ;MASC;SG	ADJ;ACC;MASC;SG
bases	podstawy	base	podstawa	N;FEM;PL	N;ACC;FEM;PL
story	historia	story	historia	N;MASC;SG	N;NOM;FEM;SG
story	opowieść	story	opowieść	N;MASC;SG	N;NOM;FEM;SG
story	zdarzenie	story	zdarzenie	N;MASC;SG	N;NOM;NEUT;SG
story	opowiadanie	story	opowiadać	N;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
empate	remis	empate	remis	N;MASC;SG	N;NOM;MASC;SG
empate	krawat	empate	krawat	N;MASC;SG	N;NOM;MASC;SG
empate	remis	empate	remis	N;MASC;SG	N;NOM;MASC;SG
empate	losowanie	empate	losowanie	N;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ginásio	siłowni	ginásio	siłownia	N;MASC;SG	N;GEN;FEM;SG
ginásio	siłownia	ginásio	siłownia	N;MASC;SG	N;NOM;FEM;SG
ginásio	siłownia	ginásio	siłownia	N;MASC;SG	N;NOM;FEM;SG
ginásio	gimnazjum	ginásio	gimnazjum	N;MASC;SG	N;NOM;NEUT;SG
facebook	facebooku	facebook	facebook	N;MASC;SG	N;ACC;MASC;SG
facebook	facebooka	facebook	facebook	N;MASC;SG	N;ACC;MASC;SG
areia	piasek	areiar	piasek	N;FEM;SG	N;NOM;MASC;SG
areia	piasku	areiar	piasek	N;FEM;SG	N;GEN;MASC;SG
períodos	okresy	período	okres	N;MASC;PL	N;NOM;MASC;PL
períodos	okresów	período	okres	N;MASC;PL	N;GEN;MASC;PL
aprovação	zatwierdzanie	aprovação	zatwierdzać	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
aprovação	zatwierdzenia	aprovação	zatwierdzić	N;FEM;SG	N;GEN;NEUT;SG
aprovação	homologacji	aprovação	homologacja	N;FEM;SG	N;GEN;FEM;SG
aprovação	zatwierdzenie	aprovação	zatwierdzenie	N;FEM;SG	N;NOM;NEUT;SG
cavalaria	kawaleria	cavalaria	kawalerium	N;FEM;SG	N;NOM;FEM;SG
cavalaria	kawalerii	cavalaria	kawaleria	N;FEM;SG	N;GEN;FEM;SG
aceita	akceptuje	aceitar	akceptować	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
aceita	przyjmuje	aceitar	przyjmować	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
aceita	zaakceptować	aceitar	zaakceptować	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
aceita	akceptuje	aceitar	akceptować	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
extinção	wyginięciem	extinção	wyginąć	N;FEM;SG	N;PFV;INS;NEUT;SG;POS;V.MSDR
extinção	zagłada	extinção	zagładać	N;FEM;SG	N;NOM;FEM;SG
lobo	wilka	lobo	wilka	N;MASC;SG	N;ACC;MASC;SG
lobo	wilk	lobo	wilk	N;MASC;SG	N;NOM;MASC;SG
dead	martwa	dead	martwy	N;MASC;SG	N;NOM;FEM;SG
vídeos	filmy	vídeo	film	N;MASC;PL	N;NOM;MASC;PL
vídeos	filmiki	vídeo	filmika	N;MASC;PL	N;NOM;MASC;PL
convenção	konwencji	convenção	konwencja	N;FEM;SG	N;GEN;FEM;SG
convenção	konwent	convenção	konwent	N;FEM;SG	N;NOM;MASC;SG
convenção	zjazd	convenção	zjazd	N;FEM;SG	N;NOM;MASC;SG
convenção	konwencja	convenção	konwencja	N;FEM;SG	N;NOM;FEM;SG
regimento	pułk	regimento	pułka	N;MASC;SG	N;NOM;MASC;SG
regimento	pułku	regimento	pułka	N;MASC;SG	N;GEN;MASC;SG
perdendo	utrata	perder	utratać	V;V.MSDR	V;IPFV;IND;SG;3;PRS;FIN;ACT
garota	dziewczyna	garota	dziewczyna	N;FEM;SG	N;NOM;FEM;SG
garota	dziewczynka	garota	dziewczynka	N;FEM;SG	N;NOM;FEM;SG
culto	kult	culto	kult	N;MASC;SG	N;NOM;MASC;SG
culto	sekta	culto	sekt	N;MASC;SG	N;NOM;FEM;SG
culto	kult	culto	kult	N;MASC;SG	N;NOM;MASC;SG
democracia	demokracji	democracia	demokracja	N;FEM;SG	N;GEN;FEM;SG
democracia	demokracja	democracia	demokracja	N;FEM;SG	N;NOM;FEM;SG
moral	morał	moral	morać	N;FEM;SG	N;ACC;MASC;SG
moral	moralność	moral	moralność	N;FEM;SG	N;NOM;FEM;SG
moral	moralności	moral	moralność	N;FEM;SG	N;GEN;FEM;SG
moral	moralność	moral	moralność	N;FEM;SG	N;NOM;FEM;SG
moral	moralności	moral	moralność	N;FEM;SG	N;GEN;FEM;SG
moral	moralność	moral	moralność	N;FEM;SG	N;NOM;FEM;SG
retirar	odwrót	retirar	odwrót	V;NFIN	V;IPFV;IND;SG;PRS;FIN;ACT
provável	prawdopodobne	provável	prawdopodobny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
provável	prawdopodobny	provável	prawdopodobny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
provável	prawdopodobna	provável	prawdopodobny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
provável	prawdopodobne	provável	prawdopodobny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
provável	prawdopodobny	provável	prawdopodobny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
atletismo	lekkoatletyka	atletismo	lekkoatletyka	N;MASC;SG	N;NOM;MASC;SG
irmãs	siostrzyczki	irmã	siostrzyczka	N;FEM;PL	N;NOM;FEM;PL
irmãs	siostrami	irmã	siostra	N;FEM;PL	N;INS;FEM;PL
irmãs	siostry	irmã	siostra	N;FEM;PL	N;NOM;FEM;PL
constantinopla	konstantynopola	constantinopla	konstantynopol	N;FEM;SG	N;ACC;MASC;SG
vítima	ofiarą	vítima	ofiara	N;FEM;SG	N;INS;FEM;SG
vítima	ofiara	vítima	ofiara	N;FEM;SG	N;NOM;FEM;SG
pede	pyta	pedir	pytać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
pede	prosi	pedir	prosić	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
discutir	omówić	discutir	omówić	V;NFIN	V;PFV;NFIN;ACT
discutir	dyskutować	discutir	dyskutować	V;NFIN	V;IPFV;NFIN;ACT
discutir	przedyskutować	discutir	przedyskutować	V;NFIN	V;PFV;NFIN;ACT
liberal	liberalne	liberal	liberalny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
mérito	zasług	mérito	zasługa	N;MASC;SG	N;GEN;FEM;SG
mérito	zasługi	mérito	zasługa	N;MASC;SG	N;ACC;FEM;SG
rival	rywala	rival	rywal	N;MASC;SG	N;ACC;MASC;SG
interno	wewnętrzny	interno	wewnętrzny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
interno	wewnętrznego	interno	wewnętrzny	ADJ;MASC;SG	ADJ;ACC;MASC;SG
interno	wewnętrzne	interno	wewnętrzny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
interno	wewnętrzna	interno	wewnętrzny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
interno	krajowy	interno	krajowy	ADJ;MASC;SG	ADJ;NOM;MASC;SG
interno	krajowym	interno	krajowy	ADJ;MASC;SG	ADJ;INS;MASC;SG
interno	krajowa	interno	krajowy	ADJ;MASC;SG	ADJ;NOM;FEM;SG
interno	krajowe	interno	krajowy	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
práticas	praktyki	prática	praktyka	N;FEM;PL	N;ACC;FEM;PL
depressão	depresji	depressão	depresja	N;FEM;SG	N;GEN;FEM;SG
depressão	depresja	depressão	depresja	N;FEM;SG	N;NOM;FEM;SG
produzidos	wyprodukowano	produzir	wyprodukować	V;MASC;PL;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
compra	zakup	compra	zakup	N;FEM;SG	N;NOM;MASC;SG
compra	zakupu	compra	zakup	N;FEM;SG	N;GEN;MASC;SG
compra	kupno	compra	kupno	N;FEM;SG	N;NOM;NEUT;SG
computadores	komputery	computador	komputer	N;MASC;PL	N;NOM;MASC;PL
computadores	komputerów	computador	komputer	N;MASC;PL	N;GEN;MASC;PL
leve	brać	levar	brać	V;SBJV;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
conceitos	koncepcje	conceito	koncepcja	N;MASC;PL	N;NOM;FEM;PL
conceitos	pojęć	conceito	pojęć	N;MASC;PL	N;GEN;NEUT;PL
alteração	poprawka	alteração	poprawka	N;FEM;SG	N;NOM;FEM;SG
raimundo	raymonda	raimundo	raymonda	N;MASC;SG	N;ACC;MASC;SG
representar	reprezentować	representar	reprezentować	V;NFIN	V;IPFV;NFIN;ACT
representar	reprezentują	representar	reprezentować	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
representar	reprezentuje	representar	reprezentować	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
representar	reprezentuje	representar	reprezentować	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
rota	drodze	rota	droga	N;FEM;SG	N;DAT;FEM;SG
rota	szlak	rota	szlak	N;FEM;SG	N;NOM;MASC;SG
rota	trasa	rota	trasa	N;FEM;SG	N;NOM;FEM;SG
sun	słońce	sun	słońce	N;MASC;SG	N;NOM;NEUT;SG
sun	słońca	sun	słońce	N;MASC;SG	N;GEN;NEUT;SG
cristianismo	chrześcijaństwo	cristianismo	chrześcijaństwo	N;MASC;SG	N;NOM;NEUT;SG
cristianismo	chrześcijaństwa	cristianismo	chrześcijaństwo	N;MASC;SG	N;GEN;NEUT;SG
desambiguação	ujednoznacznienie	desambiguação	ujednoznacznić	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
revela	ujawnia	revelar	ujawniać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
revela	odkrywa	revelar	odkrywać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
pensar	myśleć	pensar	myśleć	V;NFIN	V;IPFV;NFIN;ACT
pensar	myśli	pensar	myśleć	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
pensar	pomyśl	pensar	pomyśleć	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
pensar	myśl	pensar	myśleć	V;NFIN	V;IPFV;IMP;SG;2;FIN;ACT
trama	działka	trama	działko	N;FEM;SG	N;NOM;FEM;SG
trama	spisek	trama	spisek	N;FEM;SG	N;NOM;MASC;SG
revelou	wykazało	revelar	wykazać	V;IND;SG;3;PST;FIN	V;PFV;NEUT;IND;SG;PST;FIN;ACT
revelou	ujawnił	revelar	ujawnić	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
revelou	ujawniła	revelar	ujawnić	V;IND;SG;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
revelou	ujawniło	revelar	ujawnić	V;IND;SG;3;PST;FIN	V;PFV;NEUT;IND;SG;PST;FIN;ACT
foco	skupienie	foco	skupienie	N;MASC;SG	N;NOM;NEUT;SG
foco	koncentracja	foco	koncentracja	N;MASC;SG	N;NOM;FEM;SG
sucessos	sukcesów	sucesso	sukces	N;MASC;PL	N;GEN;MASC;PL
sucessos	sukcesy	sucesso	sukces	N;MASC;PL	N;NOM;MASC;PL
sucessos	trafień	sucesso	trafień	N;MASC;PL	N;GEN;NEUT;PL
sucessos	sukcesów	sucesso	sukces	N;MASC;PL	N;GEN;MASC;PL
sucessos	sukcesy	sucesso	sukces	N;MASC;PL	N;NOM;MASC;PL
molecular	molekularnej	molecular	molekularny	ADJ;MASC;SG	ADJ;GEN;FEM;SG
dimensões	wymiary	dimensão	wymiar	N;FEM;PL	N;NOM;MASC;PL
estudante	studentka	estudante	studentka	N;MASC;SG	N;NOM;FEM;SG
estudante	uczeń	estudante	uczenić	N;MASC;SG	N;NOM;MASC;SG
estudante	uczennica	estudante	uczennica	N;MASC;SG	N;NOM;FEM;SG
estudante	student	estudante	student	N;MASC;SG	N;NOM;MASC;SG
amizade	znajomość	amizade	znajomość	N;FEM;SG	N;NOM;FEM;SG
amizade	przyjaźń	amizade	przyjaźń	N;FEM;SG	N;NOM;FEM;SG
amiga	przyjaciółka	amiga	przyjaciółka	N;FEM;SG	N;NOM;FEM;SG
amiga	koleżanka	amiga	koleżanka	N;FEM;SG	N;NOM;FEM;SG
amiga	znajomy	amiga	znajomy	N;FEM;SG	N;NOM;MASC;SG
amiga	przyjaciel	amiga	przyjaciel	N;FEM;SG	N;NOM;MASC;SG
mostrando	pokazuje	mostrar	pokazywać	V;V.MSDR	V;IPFV;IND;SG;3;PRS;FIN;ACT
descendência	potomstwo	descendência	potomstwo	N;FEM;SG	N;NOM;NEUT;SG
descendência	potomek	descendência	potomek	N;FEM;SG	N;NOM;MASC;SG
descendência	potomstwo	descendência	potomstwo	N;FEM;SG	N;NOM;NEUT;SG
vantagem	przewaga	vantagem	przewaga	N;FEM;SG	N;NOM;FEM;SG
vantagem	korzyść	vantagem	korzyść	N;FEM;SG	N;NOM;FEM;SG
vantagem	przewagę	vantagem	przewaga	N;FEM;SG	N;ACC;FEM;SG
peixes	rybki	peixe	rybka	N;MASC;PL	N;ACC;FEM;PL
peixes	rybki	peixe	rybka	N;MASC;PL	N;ACC;FEM;PL
cláudio	klaudiusz	cláudio	klaudiusz	N;MASC;SG	N;NOM;MASC;SG
médicos	lekarze	médico	lekarz	N;MASC;PL	N;NOM;MASC;PL
médicos	lekarzy	médico	lekarz	N;MASC;PL	N;ACC;MASC;PL
médicos	lekarze	médico	lekarz	N;MASC;PL	N;NOM;MASC;PL
médicos	doktorzy	médico	doktorzyć	N;MASC;PL	N;NOM;MASC;PL
médicos	lekarzy	médico	lekarz	N;MASC;PL	N;ACC;MASC;PL
modalidade	tryb	modalidade	tryb	N;FEM;SG	N;NOM;MASC;SG
transição	przemiana	transição	przemiać	N;FEM;SG	N;NOM;FEM;SG
transição	przejście	transição	przejście	N;FEM;SG	N;NOM;NEUT;SG
ferroviária	kolej	ferroviário	kolej	N;FEM;SG	N;NOM;FEM;SG
terror	terror	terror	terror	N;MASC;SG	N;NOM;MASC;SG
terror	terroru	terror	terror	N;MASC;SG	N;GEN;MASC;SG
terror	przerażenie	terror	przerażenie	N;MASC;SG	N;NOM;NEUT;SG
terror	horror	terror	horror	N;MASC;SG	N;NOM;MASC;SG
durou	trwało	durar	trwać	V;IND;SG;3;PST;FIN	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
durou	trwała	durar	trwać	V;IND;SG;3;PST;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
poemas	wierszy	poema	wierszyć	N;MASC;PL	N;GEN;MASC;PL
poemas	wiersze	poema	wiersz	N;MASC;PL	N;NOM;MASC;PL
baterista	perkusista	baterista	perkusista	N;MASC;SG	N;NOM;MASC;SG
religiosas	religijnych	religioso	religijny	ADJ;FEM;PL	ADJ;GEN;MASC;PL
net	sieć	net	sieć	N;FEM;SG	N;NOM;FEM;SG
net	siatka	net	siatka	N;FEM;SG	N;NOM;FEM;SG
ocorrer	wystąpić	ocorrer	wystąpić	V;NFIN	V;PFV;NFIN;ACT
fundadores	założyciele	fundador	założyciel	N;MASC;PL	N;NOM;MASC;PL
clark	clarka	clark	clarka	N;MASC;SG	N;ACC;MASC;SG
conquistar	podbić	conquistar	podbić	V;NFIN	V;PFV;NFIN;ACT
experiências	eksperymentów	experiência	eksperyment	N;FEM;PL	N;GEN;MASC;PL
experiências	eksperymenty	experiência	eksperyment	N;FEM;PL	N;NOM;MASC;PL
experiências	doświadczeń	experiência	doświadczenie	N;FEM;PL	N;GEN;NEUT;PL
experiências	doznania	experiência	doznanie	N;FEM;PL	N;NOM;NEUT;PL
apresentando	przedstawiam	apresentar	przedstawiać	V;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
apresentando	przedstawiamy	apresentar	przedstawiać	V;V.MSDR	V;IPFV;IND;PL;1;PRS;FIN;ACT
apresentando	prezentujemy	apresentar	prezentować	V;V.MSDR	V;IPFV;IND;PL;1;PRS;FIN;ACT
privada	prywatne	privado	prywatny	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
privada	szeregowy	privado	szeregowy	ADJ;FEM;SG	ADJ;NOM;MASC;SG
privada	prywatna	privado	prywatny	ADJ;FEM;SG	ADJ;NOM;FEM;SG
privada	prywatny	privado	prywatny	ADJ;FEM;SG	ADJ;NOM;MASC;SG
moeda	walutę	moeda	waluta	N;FEM;SG	N;ACC;FEM;SG
moeda	waluta	moeda	walutać	N;FEM;SG	N;NOM;FEM;SG
moeda	moneta	moeda	moneta	N;FEM;SG	N;NOM;FEM;SG
visconde	wicehrabia	visconder	wicehrabia	N;MASC;SG	N;NOM;MASC;SG
interpretado	interpretować	interpretar	interpretować	V;MASC;SG;V.PTCP	V;IPFV;NFIN;ACT
cavaleiros	rycerzy	cavaleiro	rycerz	N;MASC;PL	N;ACC;MASC;PL
cavaleiros	rycerze	cavaleiro	rycerz	N;MASC;PL	N;NOM;MASC;PL
cavaleiros	jeźdźcy	cavaleiro	jeździca	N;MASC;PL	N;NOM;MASC;PL
cavaleiros	jeźdźców	cavaleiro	jeździec	N;MASC;PL	N;ACC;MASC;PL
cavaleiros	jeźdźcy	cavaleiro	jeździca	N;MASC;PL	N;NOM;MASC;PL
cavaleiros	rycerze	cavaleiro	rycerz	N;MASC;PL	N;NOM;MASC;PL
crescente	rosnące	crescente	rosnąć	ADJ;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
crescente	rosnący	crescente	rosnąć	ADJ;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
atitude	podejście	atitude	podejść	N;FEM;SG	N;NOM;NEUT;SG
atitude	postawa	atitude	postawa	N;FEM;SG	N;NOM;FEM;SG
atitude	postawy	atitude	postawa	N;FEM;SG	N;GEN;FEM;SG
atitude	nastawienie	atitude	nastawić	N;FEM;SG	N;NOM;NEUT;SG
feliz	zadowolona	feliz	zadowolony	ADJ;MASC;SG	ADJ;NOM;FEM;SG
feliz	szczęśliwa	feliz	szczęśliwy	ADJ;MASC;SG	ADJ;NOM;FEM;SG
feliz	szczęśliwy	feliz	szczęśliwy	ADJ;MASC;SG	ADJ;NOM;MASC;SG
feliz	zadowolony	feliz	zadowolony	ADJ;MASC;SG	ADJ;NOM;MASC;SG
síria	syria	sírio	syria	N;FEM;SG	N;NOM;FEM;SG
roupas	ubrania	roupa	ubranie	N;FEM;PL	N;NOM;NEUT;PL
roupas	ubrania	roupa	ubranie	N;FEM;PL	N;NOM;NEUT;PL
primavera	wiosny	primavera	wiosna	N;FEM;SG	N;ACC;FEM;SG
popularidade	popularności	popularidade	popularność	N;FEM;SG	N;GEN;FEM;SG
popularidade	popularność	popularidade	popularność	N;FEM;SG	N;NOM;FEM;SG
variação	zmienność	variação	zmienność	N;FEM;SG	N;NOM;FEM;SG
realiza	wykonuje	realizar	wykonywać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
assistência	pomocy	assistência	pomoc	N;FEM;SG	N;GEN;FEM;SG
spam	spamu	spam	spać	N;MASC;SG	N;GEN;MASC;SG
calendário	harmonogram	calendário	harmonogram	N;MASC;SG	N;NOM;MASC;SG
calendário	terminarz	calendário	terminarz	N;MASC;SG	N;NOM;MASC;SG
calendário	kalendarz	calendário	kalendarz	N;MASC;SG	N;NOM;MASC;SG
calendário	kalendarza	calendário	kalendarz	N;MASC;SG	N;GEN;MASC;SG
origens	początki	origem	początek	N;FEM;PL	N;NOM;MASC;PL
esforços	starania	esforço	starać	N;MASC;PL	N;NOM;NEUT;PL
esforços	wysiłki	esforço	wysiłek	N;MASC;PL	N;NOM;MASC;PL
esforços	wysiłki	esforço	wysiłek	N;MASC;PL	N;NOM;MASC;PL
contribuição	składka	contribuição	składka	N;FEM;SG	N;NOM;FEM;SG
contribuição	wkład	contribuição	wkład	N;FEM;SG	N;NOM;MASC;SG
decisões	decyzje	decisão	decyzja	N;FEM;PL	N;NOM;FEM;PL
aulas	lekcje	aula	lekcja	N;FEM;PL	N;NOM;FEM;PL
aulas	zajęcia	aula	zajęcia	N;FEM;PL	N;NOM;NEUT;PL
baby	dziecko	baby	dziecko	N;MASC;SG	N;NOM;NEUT;SG
baby	kochanie	baby	kochanie	N;MASC;SG	N;NOM;NEUT;SG
juntou	dołączyła	juntar	dołączyć	V;IND;SG;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
juntou	dołączył	juntar	dołączyć	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
definir	ustaw	definir	ustawa	V;NFIN	V;IPFV;IMP;SG;2;FIN;ACT
definir	określić	definir	określić	V;NFIN	V;PFV;NFIN;ACT
ocorrem	wystąpić	ocorrer	wystąpić	V;IND;PL;3;PRS;FIN	V;PFV;NFIN;ACT
jogando	gra	jogar	grać	V;V.MSDR	V;IPFV;IND;SG;3;PRS;FIN;ACT
network	sieć	network	sieć	N;MASC;SG	N;NOM;FEM;SG
chance	szansę	chance	szansa	N;FEM;SG	N;ACC;FEM;SG
chance	szansa	chance	szansa	N;FEM;SG	N;NOM;FEM;SG
contemporânea	współczesna	contemporâneo	współczesny	N;FEM;SG	N;NOM;FEM;SG
técnicos	techników	técnico	technik	N;MASC;PL	N;GEN;MASC;PL
técnicos	technicy	técnico	technik	N;MASC;PL	N;NOM;MASC;PL
page	stronę	pagar	strona	N;MASC;SG	N;ACC;FEM;SG
page	stronie	pagar	strona	N;MASC;SG	N;DAT;FEM;SG
page	strona	pagar	strona	N;MASC;SG	N;NOM;FEM;SG
miller	miller	miller	miller	N;MASC;SG	N;NOM;MASC;SG
miller	millera	miller	miller	N;MASC;SG	N;ACC;MASC;SG
teorias	teorie	teoria	teoria	N;FEM;PL	N;NOM;FEM;PL
teorias	teorie	teoria	teoria	N;FEM;PL	N;NOM;FEM;PL
julgamento	orzeczenie	julgamento	orzeczenie	N;MASC;SG	N;NOM;NEUT;SG
julgamento	osąd	julgamento	osąd	N;MASC;SG	N;NOM;MASC;SG
julgamento	proces	julgamento	proces	N;MASC;SG	N;NOM;MASC;SG
julgamento	próba	julgamento	próba	N;MASC;SG	N;NOM;FEM;SG
julgamento	rozprawa	julgamento	rozprawa	N;MASC;SG	N;NOM;FEM;SG
julgamento	wyrok	julgamento	wyrok	N;MASC;SG	N;NOM;MASC;SG
julgamento	orzeczenie	julgamento	orzeczenie	N;MASC;SG	N;NOM;NEUT;SG
julgamento	osąd	julgamento	osąd	N;MASC;SG	N;NOM;MASC;SG
games	mecze	game	mecz	N;MASC;PL	N;NOM;MASC;PL
sessão	sesja	sessão	sesja	N;FEM;SG	N;NOM;FEM;SG
sessão	sesję	sessão	sesja	N;FEM;SG	N;ACC;FEM;SG
sessão	sesji	sessão	sesja	N;FEM;SG	N;GEN;FEM;SG
calções	spodenki	calção	spodenki	N;MASC;PL	N;NOM;NEUT;PL
calções	szorty	calção	szorty	N;MASC;PL	N;NOM;MASC;PL
cristão	chrześcijanin	cristão	chrześcijanin	N;MASC;SG	N;NOM;MASC;SG
cristão	christian	cristão	christianin	N;MASC;SG	N;NOM;MASC;SG
