この	tento	この	tento	DET	DET;NOM;MASC;SG
ベルト	opasek	ベルト	opasek	N	N;INAN;NOM;MASC;SG;POS
航路	pasáž	航路	pasáž	N	N;NOM;FEM;SG;POS
航路	průchod	航路	průchod	N	N;INAN;NOM;MASC;SG;POS
ファイター	bojovnice	ファイター	bojovnice	N	N;NOM;FEM;SG;POS
ファイター	stíhačka	ファイター	stíhačka	N	N;NOM;FEM;SG;POS
ファイター	bojovník	ファイター	bojovník	N	N;ANIM;NOM;MASC;SG;POS
ファイター	zápasník	ファイター	zápasník	N	N;ANIM;NOM;MASC;SG;POS
ポンド	libra	ポンド	libra	N	N;NOM;FEM;SG;POS
ポンド	libru	ポンド	libra	N	N;ACC;FEM;SG;POS
ポンド	libry	ポンド	libra	N	N;NOM;FEM;PL;POS
ポンド	liber	ポンド	libra	N	N;GEN;FEM;PL;POS
ポンド	kila	ポンド	kilo	N	N;NOM;NEUT;PL;POS
タンク	tanku	タンク	tank	N	N;INAN;DAT;MASC;SG;POS
タンク	tank	タンク	tank	N	N;INAN;NOM;MASC;SG;POS
タンク	nádrž	タンク	nádrž	N	N;NOM;FEM;SG;POS
態度	postoj	態度	postoj	N	N;INAN;NOM;MASC;SG;POS
態度	přístupy	態度	přístup	N	N;INAN;NOM;MASC;PL;POS
態度	postoje	態度	postoj	N	N;INAN;NOM;MASC;PL;POS
コンテンツ	obsahu	コンテンツ	obsah	N	N;INAN;GEN;MASC;SG;POS
コンテンツ	obsah	コンテンツ	obsah	N	N;INAN;NOM;MASC;SG;POS
なぜ	proč	なぜ	proč	ADV	ADV
メダル	medaile	メダル	medaile	N	N;NOM;FEM;PL;POS
メダル	vyznamenání	メダル	vyznamenání	N	N;NOM;NEUT;SG;POS
メダル	medaili	メダル	medaile	N	N;ACC;FEM;SG;POS
メダル	medailon	メダル	medailon	N	N;INAN;NOM;MASC;SG;POS
メダル	medaile	メダル	medaile	N	N;NOM;FEM;PL;POS
ジャイアンツ	obři	ジャイアンツ	obře	N	N;ANIM;NOM;MASC;PL;POS
発明	vynalezl	発明	vynaleznout	V	V;MASC;SG;POS;PST;V.PTCP;ACT
構内	prostory	構内	prostora	N	N;INAN;NOM;MASC;PL;POS
構内	areál	構内	areál	N	N;INAN;NOM;MASC;SG;POS
確率	pravděpodobnost	確率	pravděpodobnost	N	N;NOM;FEM;SG;POS
確率	pravděpodobnosti	確率	pravděpodobnost	N	N;NOM;FEM;PL;POS
確率	šance	確率	šance	N	N;NOM;FEM;SG;POS
確率	pravděpodobnost	確率	pravděpodobnost	N	N;NOM;FEM;SG;POS
確率	pravděpodobnosti	確率	pravděpodobnost	N	N;NOM;FEM;PL;POS
頭部	head	頭部	haad	N	N;INAN;NOM;MASC;SG;POS
頭部	hlavu	頭部	hlava	N	N;ACC;FEM;SG;POS
頭部	hlavička	頭部	hlavička	N	N;NOM;FEM;SG;POS
頭部	hlava	頭部	hlava	N	N;NOM;FEM;SG;POS
病気	nemoc	病気	nemoc	N	N;NOM;FEM;SG;POS
病気	nemoci	病気	nemoc	N	N;NOM;FEM;PL;POS
病気	onemocnění	病気	onemocnění	N	N;NOM;NEUT;SG;POS
病気	choroby	病気	choroba	N	N;NOM;FEM;PL;POS
病気	nákaza	病気	nákaza	N	N;NOM;FEM;SG;POS
病気	nemoc	病気	nemoc	N	N;NOM;FEM;SG;POS
病気	nemoci	病気	nemoc	N	N;NOM;FEM;PL;POS
病気	onemocnění	病気	onemocnění	N	N;NOM;NEUT;SG;POS
病気	nemoc	病気	nemoc	N	N;NOM;FEM;SG;POS
病気	nemoci	病気	nemoc	N	N;NOM;FEM;PL;POS
栽培	roste	栽培	růst	V	V;IND;SG;3;POS;PRS;FIN;ACT
栽培	rostou	栽培	růst	V	V;IND;PL;3;POS;PRS;FIN;ACT
住居	sídlo	住居	sídlo	N	N;NOM;NEUT;SG;POS
住居	bydliště	住居	bydliště	N	N;NOM;NEUT;SG;POS
住居	rezidence	住居	rezidence	N	N;NOM;FEM;SG;POS
住居	bydlení	住居	bydlení	N	N;NOM;NEUT;SG;POS
住居	obydlí	住居	obydlí	N	N;NOM;NEUT;SG;POS
住居	rezidencí	住居	rezidence	N	N;INS;FEM;SG;POS
住居	rezidence	住居	rezidence	N	N;NOM;FEM;SG;POS
不定期	neurčité	不定期	určitý	ADJ	ADJ;NOM;NEUT;SG;NEG
不定期	nepravidelný	不定期	pravidelný	ADJ	ADJ;INAN;NOM;MASC;SG;NEG
魔女	čarodějnice	魔女	čarodějnice	N	N;NOM;FEM;SG;POS
魔女	čarodějka	魔女	čarodějka	N	N;NOM;FEM;SG;POS
魔女	čarodějnice	魔女	čarodějnice	N	N;NOM;FEM;SG;POS
魔女	čarodějky	魔女	čarodějka	N	N;NOM;FEM;PL;POS
官僚	byrokrati	官僚	byrokrat	N	N;ANIM;NOM;MASC;PL;POS
官僚	byrokrat	官僚	byrokrat	N	N;ANIM;NOM;MASC;SG;POS
格闘	boj	格闘	boj	N	N;INAN;NOM;MASC;SG;POS
費用	nákladů	費用	náklad	N	N;INAN;GEN;MASC;PL;POS
費用	náklady	費用	náklad	N	N;INAN;NOM;MASC;PL;POS
費用	nákladů	費用	náklad	N	N;INAN;GEN;MASC;PL;POS
費用	cena	費用	cena	N	N;NOM;FEM;SG;POS
費用	náklady	費用	náklad	N	N;INAN;NOM;MASC;PL;POS
費用	náklady	費用	náklad	N	N;INAN;NOM;MASC;PL;POS
費用	výdaje	費用	výdaj	N	N;INAN;NOM;MASC;PL;POS
ソース	zdroj	ソース	zdroj	N	N;INAN;NOM;MASC;SG;POS
ソース	omáčku	ソース	omáčka	N	N;ACC;FEM;SG;POS
ソース	omáčka	ソース	omáčka	N	N;NOM;FEM;SG;POS
ソース	zdroje	ソース	zdroj	N	N;INAN;NOM;MASC;PL;POS
フレーム	rámy	フレーム	rám	N	N;INAN;NOM;MASC;PL;POS
フレーム	rámec	フレーム	rámec	N	N;INAN;NOM;MASC;SG;POS
フレーム	rám	フレーム	rám	N	N;INAN;NOM;MASC;SG;POS
フレーム	rámeček	フレーム	rámeček	N	N;INAN;NOM;MASC;SG;POS
青い	modrý	青い	modrý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
青い	modré	青い	modrý	ADJ	ADJ;NOM;NEUT;SG;POS
青い	modrá	青い	modrý	ADJ	ADJ;NOM;FEM;SG;POS
休日	prázdniny	休日	prázdniny	N	N;NOM;FEM;PL;POS
休日	svátek	休日	svátek	N	N;INAN;NOM;MASC;SG;POS
休日	svátky	休日	svátek	N	N;INAN;NOM;MASC;PL;POS
休日	prázdniny	休日	prázdniny	N	N;NOM;FEM;PL;POS
休日	dovolené	休日	dovolená	N	N;NOM;FEM;SG;POS
休日	svátky	休日	svátek	N	N;INAN;NOM;MASC;PL;POS
表紙	obal	表紙	obal	N	N;INAN;NOM;MASC;SG;POS
表紙	krytí	表紙	krytí	N	N;NOM;NEUT;SG;POS
表紙	pokrytí	表紙	pokrytí	N	N;NOM;NEUT;SG;POS
王朝	dynastie	王朝	dynastie	N	N;NOM;FEM;SG;POS
タイヤ	gumy	タイヤ	guma	N	N;NOM;FEM;PL;POS
タイヤ	pneumatiky	タイヤ	pneumatika	N	N;NOM;FEM;PL;POS
タイヤ	pneumatik	タイヤ	pneumatika	N	N;GEN;FEM;PL;POS
タイヤ	pneumatiky	タイヤ	pneumatika	N	N;NOM;FEM;PL;POS
タイヤ	pneumatiku	タイヤ	pneumatika	N	N;ACC;FEM;SG;POS
タイヤ	pneumatika	タイヤ	pneumatika	N	N;NOM;FEM;SG;POS
プラザ	plaza	プラザ	plaza	N	N;NOM;FEM;SG;POS
ゾーン	pásma	ゾーン	pásmo	N	N;NOM;NEUT;PL;POS
ゾーン	zóny	ゾーン	zóna	N	N;NOM;FEM;PL;POS
ゾーン	oblasti	ゾーン	oblast	N	N;NOM;FEM;PL;POS
ゾーン	pásmo	ゾーン	pásmo	N	N;NOM;NEUT;SG;POS
ゾーン	zóna	ゾーン	zóna	N	N;NOM;FEM;SG;POS
鉱山	důl	鉱山	důl	N	N;INAN;NOM;MASC;SG;POS
ラム	jehněčí	ラム	jehněčí	N	N;NOM;NEUT;SG;POS
ラム	jehně	ラム	jehně	N	N;NOM;NEUT;SG;POS
ラム	beránek	ラム	beránek	N	N;ANIM;NOM;MASC;SG;POS
ラム	ram	ラム	ram	N	N;NOM;MASC;SG;POS
ラム	rum	ラム	rum	N	N;INAN;NOM;MASC;SG;POS
激しい	divoký	激しい	divoký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
激しい	intenzivní	激しい	intenzívní	ADJ	ADJ;NOM;MASC;SG;POS
収集	sbírat	収集	sbírat	V	V;IPFV;POS;NFIN
収集	shromažďovat	収集	shromažďovat	V	V;IPFV;POS;NFIN
郊外	předměstí	郊外	předměstí	N	N;NOM;NEUT;SG;POS
郊外	předměstí	郊外	předměstí	N	N;NOM;NEUT;SG;POS
郊外	předměstí	郊外	předměstí	N	N;NOM;NEUT;SG;POS
修理	opravit	修理	opravit	V	V;PFV;POS;NFIN
相対	příbuzná	相対	příbuzná	N	N;NOM;FEM;SG;POS
相対	příbuzný	相対	příbuzný	N	N;ANIM;NOM;MASC;SG;POS
部下	podřízení	部下	podřízení	N	N;NOM;NEUT;SG;POS
先輩	seniory	先輩	senior	N	N;ANIM;NOM;MASC;PL;POS
先輩	senioři	先輩	senior	N	N;ANIM;NOM;MASC;PL;POS
先輩	důchodci	先輩	důchodce	N	N;ANIM;NOM;MASC;PL;POS
先輩	senior	先輩	senior	N	N;ANIM;NOM;MASC;SG;POS
相撲	sumo	相撲	sumo	N	N;INAN;NOM;MASC;SG;POS
後方	vzad	後方	vzad	N	N;NOM;FEM;SG;POS
ビート	beat	ビート	beat	N	N;INAN;NOM;MASC;SG;POS
効率	efektivita	効率	efektivita	N	N;NOM;FEM;SG;POS
効率	účinnost	効率	účinnost	N	N;NOM;FEM;SG;POS
効率	efektivnost	効率	efektivnost	N	N;NOM;FEM;SG;POS
会計	účtování	会計	účtování	N	N;NOM;NEUT;SG;POS
会計	účetnictví	会計	účetnictví	N	N;NOM;NEUT;SG;POS
会計	účetnictví	会計	účetnictví	N	N;NOM;NEUT;SG;POS
オレンジ	pomeranč	オレンジ	pomeranč	N	N;INAN;NOM;MASC;SG;POS
オレンジ	pomeranče	オレンジ	pomeranč	N	N;INAN;NOM;MASC;PL;POS
半島	poloostrově	半島	poloostrov	N	N;INAN;DAT;MASC;SG;POS
無視	ignorovat	無視	ignorovat	V	V;IPFV;POS;NFIN
無視	ignoroval	無視	ignorovat	V	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
無視	ignorovali	無視	ignorovat	V	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT
ウイルス	vir	ウイルス	vir	N	N;INAN;NOM;MASC;SG;POS
ウイルス	viru	ウイルス	vir	N	N;INAN;GEN;MASC;SG;POS
ウイルス	virus	ウイルス	vir	N	N;INAN;NOM;MASC;SG;POS
ウイルス	viry	ウイルス	vir	N	N;INAN;NOM;MASC;PL;POS
ウイルス	viry	ウイルス	vir	N	N;INAN;NOM;MASC;PL;POS
歌う	zpívej	歌う	zpívej	V	V;IMP;SG;2;POS;FIN
歌う	zpívat	歌う	zpívat	V	V;IPFV;POS;NFIN
歌う	zpívám	歌う	zpívam	V	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
原子	atomů	原子	atom	N	N;INAN;GEN;MASC;PL;POS
原子	atomy	原子	atom	N	N;INAN;NOM;MASC;PL;POS
原子	atom	原子	atom	N	N;INAN;NOM;MASC;SG;POS
修道	klášter	修道	klášter	N	N;INAN;NOM;MASC;SG;POS
修道	klášter	修道	klášter	N	N;INAN;NOM;MASC;SG;POS
修道	klášter	修道	klášter	N	N;INAN;NOM;MASC;SG;POS
修道	opatství	修道	opatství	N	N;NOM;NEUT;SG;POS
修道	kláštery	修道	klášter	N	N;INAN;NOM;MASC;PL;POS
スマート	chytrá	スマート	chytrý	ADJ	ADJ;NOM;FEM;SG;POS
スマート	chytré	スマート	chytrý	ADJ	ADJ;NOM;NEUT;SG;POS
スマート	chytrý	スマート	chytrý	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
カトリック	katolík	カトリック	katolík	N	N;ANIM;NOM;MASC;SG;POS
協奏曲	koncert	協奏曲	koncert	N	N;INAN;NOM;MASC;SG;POS
天才	genius	天才	genius	N	N;INAN;NOM;MASC;SG;POS
天才	génius	天才	génius	N	N;ANIM;NOM;MASC;SG;POS
配備	rozmístit	配備	rozmístit	V	V;PFV;POS;NFIN
パイ	koláč	パイ	koláč	N	N;INAN;NOM;MASC;SG;POS
パイ	pie	パイ	pie	N	N;NOM;MASC;SG;POS
パイ	koláče	パイ	koláč	N	N;INAN;NOM;MASC;PL;POS
サウンドトラック	soundtrack	サウンドトラック	soundtrack	N	N;INAN;NOM;MASC;SG;POS
サウンドトラック	soundtracky	サウンドトラック	soundtracky	N	N;NOM;FEM;PL;POS
課題	výzev	課題	výzev	N	N;GEN;FEM;PL;POS
課題	výzvy	課題	výzva	N	N;NOM;FEM;PL;POS
歌舞伎	kabuki	歌舞伎	kabuki	N	N;NOM;FEM;SG;POS
ポップ	pop	ポップ	pop	N	N;INAN;NOM;MASC;SG;POS
例外	výjimky	例外	výjimka	N	N;NOM;FEM;PL;POS
例外	výjimkou	例外	výjimka	N	N;INS;FEM;SG;POS
例外	výjimku	例外	výjimka	N	N;ACC;FEM;SG;POS
例外	výjimka	例外	výjimka	N	N;NOM;FEM;SG;POS
コンセプト	pojem	コンセプト	pojem	N	N;INAN;NOM;MASC;SG;POS
コンセプト	konceptu	コンセプト	koncept	N	N;INAN;GEN;MASC;SG;POS
コンセプト	koncept	コンセプト	koncept	N	N;INAN;NOM;MASC;SG;POS
コンセプト	koncepce	コンセプト	koncepce	N	N;NOM;FEM;SG;POS
コンセプト	pojetí	コンセプト	pojetí	N	N;NOM;NEUT;SG;POS
コンセプト	pojmy	コンセプト	pojem	N	N;INAN;NOM;MASC;PL;POS
コンセプト	koncepce	コンセプト	koncepce	N	N;NOM;FEM;SG;POS
コンセプト	koncepty	コンセプト	koncept	N	N;INAN;NOM;MASC;PL;POS
気候	klima	気候	klima	N	N;NOM;NEUT;SG;POS
気候	podnebí	気候	podnebí	N	N;NOM;NEUT;SG;POS
抗議	protest	抗議	protest	N	N;INAN;NOM;MASC;SG;POS
抗議	protesty	抗議	protest	N	N;INAN;NOM;MASC;PL;POS
ワイン	vína	ワイン	víno	N	N;NOM;NEUT;PL;POS
ワイン	víno	ワイン	víno	N	N;NOM;NEUT;SG;POS
ワイン	vína	ワイン	víno	N	N;NOM;NEUT;PL;POS
キャンプ	kemp	キャンプ	kemp	N	N;INAN;NOM;MASC;SG;POS
キャンプ	camp	キャンプ	camp	N	N;INAN;NOM;MASC;SG;POS
キャンプ	tábor	キャンプ	tábor	N	N;INAN;NOM;MASC;SG;POS
ラリー	rally	ラリー	rall	N	N;NOM;FEM;SG;POS
ラリー	shromáždění	ラリー	shromáždění	N	N;NOM;NEUT;SG;POS
ラリー	rallye	ラリー	rallye	N	N;FEM;POS
ラリー	larryho	ラリー	larry	N	N;ANIM;ACC;MASC;SG;POS
ラリー	rallye	ラリー	rallye	N	N;FEM;POS
デザイナー	návrháři	デザイナー	návrhář	N	N;ANIM;NOM;MASC;PL;POS
デザイナー	návrhář	デザイナー	návrhář	N	N;ANIM;NOM;MASC;SG;POS
天国	nebe	天国	nebe	N	N;NOM;NEUT;SG;POS
天国	nebesa	天国	besa	N	N;NOM;FEM;SG;POS
乗客	pasažér	乗客	pasažér	N	N;ANIM;NOM;MASC;SG;POS
乗客	pasažéři	乗客	pasažér	N	N;ANIM;NOM;MASC;PL;POS
タグ	tag	タグ	tag	N	N;INAN;NOM;MASC;SG;POS
タグ	značka	タグ	značka	N	N;NOM;FEM;SG;POS
タグ	označení	タグ	označení	N	N;NOM;NEUT;SG;POS
タグ	štítky	タグ	štítka	N	N;NOM;FEM;PL;POS
タグ	značky	タグ	značka	N	N;NOM;FEM;PL;POS
タグ	označení	タグ	označení	N	N;NOM;NEUT;SG;POS
直線	čára	直線	čára	N	N;NOM;FEM;SG;POS
直線	řádek	直線	řádek	N	N;INAN;NOM;MASC;SG;POS
直線	linka	直線	linka	N	N;NOM;FEM;SG;POS
直線	linie	直線	linie	N	N;NOM;FEM;SG;POS
ダーク	dark	ダーク	dark	N	N;INAN;NOM;MASC;SG;POS
権力	moc	権力	moc	N	N;NOM;FEM;SG;POS
権力	napájení	権力	napájení	N	N;NOM;NEUT;SG;POS
権力	výkon	権力	výkon	N	N;INAN;NOM;MASC;SG;POS
権力	síla	権力	síla	N	N;NOM;FEM;SG;POS
ダウンロード	stáhnout	ダウンロード	stáhnout	V	V;POS;NFIN
ダウンロード	stáhli	ダウンロード	stáhnout	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
ダウンロード	stáhla	ダウンロード	stáhnout	V	V;POS;PST;V.PTCP;ACT
論理	logika	論理	logika	N	N;NOM;FEM;SG;POS
論理	logiku	論理	logika	N	N;ACC;FEM;SG;POS
水素	vodík	水素	vodík	N	N;INAN;NOM;MASC;SG;POS
水素	vodíku	水素	vodík	N	N;INAN;GEN;MASC;SG;POS
男爵	baron	男爵	baron	N	N;ANIM;NOM;MASC;SG;POS
男爵	baroni	男爵	baroň	N	N;ANIM;NOM;MASC;PL;POS
事前	záloha	事前	záloha	N	N;NOM;FEM;SG;POS
事前	zálohu	事前	záloha	N	N;ACC;FEM;SG;POS
共有	sdílet	共有	sdílet	V	V;IPFV;POS;NFIN
女神	bohyni	女神	bohyně	N	N;ACC;FEM;SG;POS
女神	bohyně	女神	bohyně	N	N;NOM;FEM;SG;POS
季節	sezóna	季節	sezóna	N	N;NOM;FEM;SG;POS
季節	sezónu	季節	sezóna	N	N;ACC;FEM;SG;POS
季節	sezona	季節	sezóna	N	N;NOM;FEM;SG;POS
ダメージ	poškození	ダメージ	poškození	N	N;NOM;NEUT;SG;POS
ダメージ	škody	ダメージ	škoda	N	N;NOM;FEM;PL;POS
ダメージ	odškodné	ダメージ	odškodné	N	N;NOM;NEUT;SG;POS
ダメージ	škody	ダメージ	škoda	N	N;NOM;FEM;PL;POS
ギア	výbava	ギア	výbava	N	N;NOM;FEM;SG;POS
衛生	hygienu	衛生	hygiena	N	N;ACC;FEM;SG;POS
衛生	hygieny	衛生	hygiena	N	N;NOM;FEM;PL;POS
衛生	hygiena	衛生	hygiena	N	N;NOM;FEM;SG;POS
請求	požádat	請求	požádat	V	V;PFV;POS;NFIN
ドキュメンタリー	dokument	ドキュメンタリー	dokument	N	N;INAN;NOM;MASC;SG;POS
恐怖	strachu	恐怖	strach	N	N;INAN;GEN;MASC;SG;POS
恐怖	strach	恐怖	strach	N	N;INAN;NOM;MASC;SG;POS
マジック	magie	マジック	magie	N	N;NOM;FEM;SG;POS
マジック	čáry	マジック	čára	N	N;NOM;FEM;PL;POS
マジック	kouzlo	マジック	kouzlo	N	N;NOM;NEUT;SG;POS
気温	teplota	気温	teplota	N	N;NOM;FEM;SG;POS
気温	teploty	気温	teplota	N	N;NOM;FEM;PL;POS
気温	teplotu	気温	teplota	N	N;ACC;FEM;SG;POS
フェア	veletrh	フェア	veletrh	N	N;INAN;NOM;MASC;SG;POS
船団	konvoje	船団	konvoj	N	N;INAN;NOM;MASC;PL;POS
船団	konvoj	船団	konvoj	N	N;INAN;NOM;MASC;SG;POS
要塞	pevnost	要塞	pevnost	N	N;NOM;FEM;SG;POS
要塞	pevnosti	要塞	pevnost	N	N;NOM;FEM;SG;POS
要塞	pevnost	要塞	pevnost	N	N;NOM;FEM;SG;POS
総裁	předsednictvo	総裁	předsednictvo	N	N;NOM;NEUT;SG;POS
総裁	předsednictví	総裁	předsednictví	N	N;NOM;NEUT;SG;POS
証言	svědčila	証言	svědčit	V	V;IPFV;POS;PST;V.PTCP;ACT
証言	svědčil	証言	svědčit	V	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
証言	dosvědčit	証言	dosvědčit	V	V;PFV;POS;NFIN
証言	svědčit	証言	svědčit	V	V;IPFV;POS;NFIN
子孫	potomek	子孫	potomek	N	N;ANIM;NOM;MASC;SG;POS
子孫	potomstvo	子孫	potomstvo	N	N;NOM;NEUT;SG;POS
子孫	potomků	子孫	potomek	N	N;ANIM;GEN;MASC;PL;POS
子孫	potomka	子孫	potomek	N	N;ANIM;ACC;MASC;SG;POS
子孫	potomci	子孫	potomek	N	N;ANIM;NOM;MASC;PL;POS
子孫	potomek	子孫	potomek	N	N;ANIM;NOM;MASC;SG;POS
子孫	potomci	子孫	potomek	N	N;ANIM;NOM;MASC;PL;POS
子孫	potomků	子孫	potomek	N	N;ANIM;GEN;MASC;PL;POS
子孫	potomky	子孫	potomek	N	N;ANIM;NOM;MASC;PL;POS
子孫	potomci	子孫	potomek	N	N;ANIM;NOM;MASC;PL;POS
コミュニケーション	sdělení	コミュニケーション	sdělení	N	N;NOM;NEUT;SG;POS
コミュニケーション	komunikace	コミュニケーション	komunikace	N	N;NOM;FEM;SG;POS
コミュニケーション	sdělování	コミュニケーション	sdělování	N	N;NOM;NEUT;SG;POS
コミュニケーション	sdělení	コミュニケーション	sdělení	N	N;NOM;NEUT;SG;POS
コミュニケーション	komunikace	コミュニケーション	komunikace	N	N;NOM;FEM;SG;POS
ステップ	krok	ステップ	krok	N	N;INAN;NOM;MASC;SG;POS
ステップ	schod	ステップ	schod	N	N;INAN;NOM;MASC;SG;POS
ステップ	kroků	ステップ	krok	N	N;INAN;GEN;MASC;PL;POS
ステップ	schody	ステップ	schod	N	N;INAN;NOM;MASC;PL;POS
ステップ	kroky	ステップ	krok	N	N;INAN;NOM;MASC;PL;POS
義務	clo	義務	clo	N	N;NOM;NEUT;SG;POS
義務	povinnost	義務	povinnost	N	N;NOM;FEM;SG;POS
義務	povinnosti	義務	povinnost	N	N;NOM;FEM;PL;POS
義務	závazky	義務	závazek	N	N;INAN;NOM;MASC;PL;POS
義務	povinnosti	義務	povinnost	N	N;NOM;FEM;PL;POS
義務	povinnost	義務	povinnost	N	N;NOM;FEM;SG;POS
義務	povinnosti	義務	povinnost	N	N;NOM;FEM;PL;POS
義務	závazek	義務	závazek	N	N;INAN;NOM;MASC;SG;POS
義務	povinnosti	義務	povinnost	N	N;NOM;FEM;PL;POS
義務	cla	義務	clo	N	N;NOM;NEUT;PL;POS
周波	frekvence	周波	frekvence	N	N;NOM;FEM;SG;POS
周波	četnost	周波	četnost	N	N;NOM;FEM;SG;POS
周波	frekvence	周波	frekvence	N	N;NOM;FEM;SG;POS
永遠	věčnost	永遠	věčnost	N	N;NOM;FEM;SG;POS
永遠	věčnosti	永遠	věčnost	N	N;NOM;FEM;SG;POS
短縮	zkrátit	短縮	zkrátit	V	V;PFV;POS;NFIN
レンズ	čočky	レンズ	čočka	N	N;NOM;FEM;PL;POS
移民	přistěhovalci	移民	přistěhovalec	N	N;ANIM;NOM;MASC;PL;POS
移民	přistěhovalců	移民	přistěhovalec	N	N;ANIM;GEN;MASC;PL;POS
移民	přistěhovalectví	移民	přistěhovalectví	N	N;NOM;NEUT;SG;POS
移民	imigrace	移民	imigrace	N	N;NOM;FEM;SG;POS
移民	přistěhovalců	移民	přistěhovalec	N	N;ANIM;GEN;MASC;PL;POS
一日	dne	一日	den	N	N;INAN;GEN;MASC;SG;POS
一日	den	一日	den	N	N;INAN;NOM;MASC;SG;POS
電化	elektrifikace	電化	elektrifikace	N	N;NOM;FEM;SG;POS
船舶	plavidlo	船舶	plavidlo	N	N;NOM;NEUT;SG;POS
船舶	nádoba	船舶	nádoba	N	N;NOM;FEM;SG;POS
船舶	lodi	船舶	loď	N	N;DAT;FEM;SG;POS
船舶	loď	船舶	loď	N	N;NOM;FEM;SG;POS
船舶	lodě	船舶	loď	N	N;NOM;FEM;PL;POS
船舶	lodí	船舶	loď	N	N;INS;FEM;SG;POS
キャッチ	chytit	キャッチ	chytit	V	V;PFV;POS;NFIN
証拠	důkaz	証拠	důkaz	N	N;INAN;NOM;MASC;SG;POS
証拠	důkaz	証拠	důkaz	N	N;INAN;NOM;MASC;SG;POS
証拠	důkazy	証拠	důkaz	N	N;INAN;NOM;MASC;PL;POS
イースト	východ	イースト	východ	N	N;INAN;NOM;MASC;SG;POS
数値	číslo	数値	číslo	N	N;NOM;NEUT;SG;POS
数値	počet	数値	počet	N	N;INAN;NOM;MASC;SG;POS
数値	čísla	数値	číslo	N	N;NOM;NEUT;PL;POS
変遷	přechod	変遷	přechod	N	N;INAN;NOM;MASC;SG;POS
口径	ráže	口径	ráže	N	N;NOM;FEM;SG;POS
口径	kalibr	口径	kalibr	N	N;INAN;NOM;MASC;SG;POS
山脈	hory	山脈	hora	N	N;NOM;FEM;PL;POS
山脈	pohoří	山脈	pohoří	N	N;NOM;NEUT;SG;POS
山脈	hor	山脈	hora	N	N;GEN;FEM;PL;POS
カフェ	kavárny	カフェ	kavárna	N	N;NOM;FEM;PL;POS
カフェ	kavárna	カフェ	kavárna	N	N;NOM;FEM;SG;POS
カフェ	kavárny	カフェ	kavárna	N	N;NOM;FEM;PL;POS
カフェ	kavárny	カフェ	kavárna	N	N;NOM;FEM;PL;POS
カフェ	kavárna	カフェ	kavárna	N	N;NOM;FEM;SG;POS
ママ	máma	ママ	máma	N	N;NOM;FEM;SG;POS
木曜日	čtvrtky	木曜日	čtvrtek	N	N;NOM;FEM;PL;POS
木曜日	čtvrtek	木曜日	čtvrtek	N	N;INAN;NOM;MASC;SG;POS
上級	senior	上級	senior	N	N;ANIM;NOM;MASC;SG;POS
マルチ	multi	マルチ	mulet	N	N;INAN;NOM;MASC;SG;POS
プラン	plán	プラン	plán	N	N;INAN;NOM;MASC;SG;POS
プラン	plánů	プラン	plán	N	N;INAN;GEN;MASC;PL;POS
プラン	plány	プラン	plán	N	N;INAN;NOM;MASC;PL;POS
差別	diskriminace	差別	diskriminace	N	N;NOM;FEM;SG;POS
差別	diskriminaci	差別	diskriminace	N	N;ACC;FEM;SG;POS
トラブル	problémy	トラブル	problém	N	N;INAN;NOM;MASC;PL;POS
トラブル	trable	トラブル	trable	N	N;NOM;FEM;PL;POS
トラブル	problém	トラブル	problém	N	N;INAN;NOM;MASC;SG;POS
トラブル	potíže	トラブル	potíž	N	N;NOM;FEM;PL;POS
トラブル	trable	トラブル	trable	N	N;NOM;FEM;PL;POS
トラブル	potíže	トラブル	potíž	N	N;NOM;FEM;PL;POS
出口	východ	出口	východ	N	N;INAN;NOM;MASC;SG;POS
出口	výstup	出口	výstup	N	N;INAN;NOM;MASC;SG;POS
出口	výjezd	出口	výjezd	N	N;INAN;NOM;MASC;SG;POS
騒動	rozruch	騒動	rozruch	N	N;INAN;NOM;MASC;SG;POS
火山	vulkán	火山	vulkaný	N	N;INAN;NOM;MASC;SG;POS
火山	sopka	火山	sopka	N	N;NOM;FEM;SG;POS
チェック	zkontrolovat	チェック	zkontrolovat	V	V;PFV;POS;NFIN
チェック	zkontrolujte	チェック	zkontrolovat	V	V;PFV;IMP;PL;2;POS;FIN
ヒト	lidé	ヒト	člověk	N	N;ANIM;NOM;MASC;PL;POS
ヒト	člověk	ヒト	člověk	N	N;ANIM;NOM;MASC;SG;POS
ベラ	bella	ベラ	bello	N	N;NOM;FEM;SG;POS
灯台	majáku	灯台	maják	N	N;INAN;GEN;MASC;SG;POS
灯台	maják	灯台	maják	N	N;INAN;NOM;MASC;SG;POS
灯台	maják	灯台	maják	N	N;INAN;NOM;MASC;SG;POS
グレード	stupeň	グレード	stupeň	N	N;INAN;NOM;MASC;SG;POS
カラオケ	karaoke	カラオケ	karaoke	N	N;INAN;NOM;MASC;SG;POS
