egy	ένας	egy	ένας	DET;INDF	DET;NOM;INDF;MASC;SG
lőtt	πυροβόλησε	lőtt	πυροβολώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
lőtt	απέλυσε	lőtt	απολύω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
baráti	φιλική	baráti	φιλικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
baráti	φιλικός	baráti	φιλικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
baráti	φιλικό	baráti	φιλικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
technológia	τεχνολογία	technológia	τεχνολογία	N;NOM;SG	N;NOM;FEM;SG
okok	λόγοι	ok	λόγος	N;NOM;PL	N;NOM;MASC;PL
okok	αιτίες	ok	αιτία	N;NOM;PL	N;NOM;FEM;PL
okok	αίτια	ok	αίτιο	N;NOM;PL	N;NOM;NEUT;PL
szint	επίπεδο	szint	επίπεδο	N;NOM;SG	N;NOM;NEUT;SG
vígjáték	κωμωδία	víg	κωμωδία	N;NOM;SG	N;NOM;FEM;SG
ciprusi	κυπριακή	ciprusi	κυπριακός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
musical	μιούζικαλ	musical	μιούζικαλ	N;NOM;SG	N;NOM;NEUT;SG
ára	τιμή	ár	τιμή	N;NOM;SG	N;NOM;FEM;SG
történetek	ιστορίες	történet	ιστορία	N;NOM;PL	N;NOM;FEM;PL
történetek	ανακοινώσεις	történet	ανακοίνωση	N;NOM;PL	N;NOM;FEM;PL
tárgy	στοιχείο	tárgy	στοιχείο	N;NOM;SG	N;NOM;NEUT;SG
tárgy	αντικείμενο	tárgy	αντικείμενο	N;NOM;SG	N;NOM;NEUT;SG
tárgy	αντικείμενο	tárgy	αντικείμενο	N;NOM;SG	N;NOM;NEUT;SG
tárgy	υποκείμενο	tárgy	υποκείμενο	N;NOM;SG	N;NOM;NEUT;SG
tárgy	θέμα	tárgy	θέμα	N;NOM;SG	N;NOM;NEUT;SG
székhely	αρχηγείο	székhely	αρχηγείο	N;NOM;SG	N;NOM;NEUT;SG
székhely	έδρα	székhely	έδρα	N;NOM;SG	N;NOM;FEM;SG
viták	συζητήσεις	vita	συζήτηση	N;NOM;PL	N;NOM;FEM;PL
viták	διενέξεις	vita	διένεξη	N;NOM;PL	N;NOM;FEM;PL
viták	διαφορές	vita	διαφορά	N;NOM;PL	N;NOM;FEM;PL
viták	διαφωνίες	vita	διαφωνία	N;NOM;PL	N;NOM;FEM;PL
viták	αμφισβητήσεις	vita	αμφισβήτηση	N;NOM;PL	N;NOM;FEM;PL
viták	συζητήσεις	vita	συζήτηση	N;NOM;PL	N;NOM;FEM;PL
teszt	τεστ	tesz	τεστ	N;NOM;SG	N;NOM;NEUT;SG
teszt	δοκιμή	tesz	δοκιμή	N;NOM;SG	N;NOM;FEM;SG
teszt	δοκιμή	tesz	δοκιμή	N;NOM;SG	N;NOM;FEM;SG
lányok	κορίτσια	lány	κορίτσι	N;NOM;PL	N;NOM;NEUT;PL
beépített	έχτισε	beépített	χτίζω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
csatlakozik	ενώνει	csatlakozik	ενώνω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
rovarok	έντομα	rovar	έντομα	N;NOM;PL	N;NOM;NEUT;PL
rovarok	σφάλματα	rovar	σφάλμα	N;NOM;PL	N;NOM;NEUT;PL
rovarok	ζωύφια	rovar	ζωύφιος	N;NOM;PL	N;NOM;NEUT;PL
rovarok	ζουζούνια	rovar	ζουζούνιος	N;NOM;PL	N;NOM;NEUT;PL
rovarok	έντομα	rovar	έντομα	N;NOM;PL	N;NOM;NEUT;PL
szentély	καταφύγιο	szentély	καταφύγιο	N;NOM;SG	N;NOM;NEUT;SG
szentély	ναός	szentély	ναός	N;NOM;SG	N;NOM;MASC;SG
napok	ημέρες	nap	ημέρα	N;NOM;PL	N;NOM;FEM;PL
napok	μέρες	nap	μέρα	N;NOM;PL	N;NOM;FEM;PL
diplomáciai	διπλωματική	diplomáciai	διπλωματικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
diplomáciai	διπλωματικό	diplomáciai	διπλωματικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
előadók	καλλιτέχνες	előadó	καλλιτέχνα	N;NOM;PL	N;NOM;MASC;PL
előadók	εισηγητές	előadó	εισηγητής	N;NOM;PL	N;NOM;MASC;PL
előadók	καλλιτέχνες	előadó	καλλιτέχνα	N;NOM;PL	N;NOM;MASC;PL
pártok	κόμματα	párt	κόμμα	N;NOM;PL	N;NOM;NEUT;PL
pártok	μέρη	párt	μέρος	N;NOM;PL	N;NOM;NEUT;PL
futott	έτρεξε	fut	τρώω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
személyzet	προσωπικό	személyzet	προσωπικό	N;NOM;SG	N;NOM;NEUT;SG
személyzet	πλήρωμα	személyzet	πλήρωμα	N;NOM;SG	N;NOM;NEUT;SG
személyzet	προσωπικό	személyzet	προσωπικό	N;NOM;SG	N;NOM;NEUT;SG
vezeti	τρέχει	vezet	τρέχω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
házak	σπίτια	ház	σπίτι	N;NOM;PL	N;NOM;NEUT;PL
hangok	ήχοι	hang	ήχος	N;NOM;PL	N;NOM;MASC;PL
hangok	θόρυβοι	hang	θόρυβος	N;NOM;PL	N;NOM;MASC;PL
hangok	φωνές	hang	φωνή	N;NOM;PL	N;NOM;FEM;PL
aláírt	υπέγραψε	aláírt	υπογράφω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
esetek	θήκες	eset	θήκη	N;NOM;PL	N;NOM;FEM;PL
esetek	περιπτώσεις	eset	περίπτωση	N;NOM;PL	N;NOM;FEM;PL
esetek	υποθέσεις	eset	υπόθεση	N;NOM;PL	N;NOM;FEM;PL
úszás	κολύμπι	úszás	κολύμπι	N;NOM;SG	N;NOM;NEUT;SG
úszás	κολύμπι	úszás	κολύμπι	N;NOM;SG	N;NOM;NEUT;SG
felderítő	αναγνωριστική	felderítő	αναγνωριστικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
felderítő	αναγνωριστική	felderítő	αναγνωριστικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
falvak	χωριά	falu	χωριό	N;NOM;PL	N;NOM;NEUT;PL
kereskedelem	εμπόριο	kereskedelem	εμπόριο	N;NOM;SG	N;NOM;NEUT;SG
kereskedelem	ανταλλαγή	kereskedelem	ανταλλαγή	N;NOM;SG	N;NOM;FEM;SG
kereskedelem	εμπόριο	kereskedelem	εμπόριο	N;NOM;SG	N;NOM;NEUT;SG
ünnepi	γιορτή	ünnepi	γιορτής	N;NOM;SG	N;NOM;FEM;SG
ünnepi	αργία	ünnepi	αργία	N;NOM;SG	N;NOM;FEM;SG
ünnepi	εορταστικό	ünnepi	εορταστικός	N;NOM;SG	N;NOM;NEUT;SG
szülők	γονείς	szülő	γονέας	N;NOM;PL	N;NOM;MASC;PL
űrhajós	κοσμοναύτης	űrhajós	κοσμοναύτης	N;NOM;SG	N;NOM;MASC;SG
űrhajós	αστροναύτης	űrhajós	αστροναύτης	N;NOM;SG	N;NOM;MASC;SG
hercegség	πριγκιπάτο	hercegség	πριγκιπάτο	N;NOM;SG	N;NOM;NEUT;SG
hercegség	δουκάτο	hercegség	δούκατος	N;NOM;SG	N;NOM;NEUT;SG
követni	ακολουθώντας	követ	ακολουθώ	V;NFIN;ACT	V;IPFV;V.CVB;ACT
követni	ακολουθεί	követ	ακολουθώ	V;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
követni	ακολούθησε	követ	ακολουθώ	V;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
követni	ακολουθείστε	követ	ακολουθώ	V;NFIN;ACT	V;IPFV;IND;PL;2;FIN;ACT
megerősítette	επιβεβαίωσε	meg+erősít	επιβεβαιώνω	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
címek	διευθύνσεις	cím	διεύθυνση	N;NOM;PL	N;NOM;FEM;PL
vihar	καταιγίδα	vihar	καταιγίδα	N;NOM;SG	N;NOM;FEM;SG
vihar	θύελλα	vihar	θύελλα	N;NOM;SG	N;NOM;FEM;SG
szélesebb	ευρύτερο	széles	εύρύς	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;NEUT;SG
szélesebb	ευρύτερη	széles	ευρύς	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;FEM;SG
szélesebb	ευρύτερο	széles	εύρύς	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;NEUT;SG
szélesebb	ευρύτερη	széles	ευρύς	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;FEM;SG
vezetők	διαχειριστές	vezető	διαχειριστής	N;NOM;PL	N;NOM;MASC;PL
vezetők	διευθυντές	vezető	διευθυντής	N;NOM;PL	N;NOM;MASC;PL
vezetők	αρχηγοί	vezető	αρχηγός	N;NOM;PL	N;NOM;MASC;PL
vezetők	ηγέτες	vezető	ηγέτης	N;NOM;PL	N;NOM;MASC;PL
vezetők	οδηγοί	vezető	οδηγός	N;NOM;PL	N;NOM;MASC;PL
szoftver	λογισμικό	szoftver	λογισμικός	N;NOM;SG	N;NOM;NEUT;SG
meghal	πεθαίνει	meghal	πεθαίνω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
szótár	γλωσσάριο	szótár	γλωσσάριο	N;NOM;SG	N;NOM;NEUT;SG
szótár	λεξιλόγιο	szótár	λεξιλόγιο	N;NOM;SG	N;NOM;NEUT;SG
szótár	λεξικό	szótár	λεξικός	N;NOM;SG	N;NOM;NEUT;SG
írása	συγγραφή	írás	συγγραφή	N;NOM;SG	N;NOM;FEM;SG
írása	γραφή	írás	γραφή	N;NOM;SG	N;NOM;FEM;SG
írása	γράψιμο	írás	γράψιμο	N;NOM;SG	N;NOM;NEUT;SG
témák	θεματα	téma	θέμα	N;NOM;PL	N;NOM;NEUT;PL
témák	θέματα	téma	θέμα	N;NOM;PL	N;NOM;NEUT;PL
témák	θεματα	téma	θέμα	N;NOM;PL	N;NOM;NEUT;PL
témák	θέματα	téma	θέμα	N;NOM;PL	N;NOM;NEUT;PL
témák	υπήκοοι	téma	υπήκοοι	N;NOM;PL	N;NOM;MASC;PL
témák	θεματα	téma	θέμα	N;NOM;PL	N;NOM;NEUT;PL
döntetlen	γραβάτα	döntetlen	γραβάτα	N;NOM;SG	N;NOM;FEM;SG
döntetlen	κλήρωση	döntetlen	κλήρωση	N;NOM;SG	N;NOM;FEM;SG
döntetlen	δεμένο	döntetlen	δεμένο	N;NOM;SG	N;NOM;NEUT;SG
döntetlen	δεμένος	döntetlen	δεμένος	N;NOM;SG	N;NOM;MASC;SG
gramm	γραμμάριο	gramm	γραμμάριο	N;NOM;SG	N;NOM;NEUT;SG
repült	πέταξε	repül	πετώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
űrhajó	διαστημόπλοιο	űrhajó	διαστημόπλοιος	N;NOM;SG	N;NOM;NEUT;SG
űrhajó	διαστημόπλοιο	űrhajó	διαστημόπλοιος	N;NOM;SG	N;NOM;NEUT;SG
papok	παπάδες	pap	παπάδα	N;NOM;PL	N;NOM;MASC;PL
papok	ιερείς	pap	ιερώ	N;NOM;PL	N;NOM;MASC;PL
ellenség	εχθρός	ellenség	εχθρός	N;NOM;SG	N;NOM;MASC;SG
ellenség	εχθρός	ellenség	εχθρός	N;NOM;SG	N;NOM;MASC;SG
részek	μέρη	rész	μέρος	N;NOM;PL	N;NOM;NEUT;PL
termék	προϊόν	termék	προϊόν	N;NOM;SG	N;NOM;NEUT;SG
kémia	χημεία	kémia	χημείο	N;NOM;SG	N;NOM;FEM;SG
pályaudvar	σταθμός	pályaudvar	σταθμός	N;NOM;SG	N;NOM;MASC;SG
fordítva	όπισθεν	fordítva	οπίζω	ADV;V.CVB	ADV
hősök	ήρωες	hős	ήρωο	N;NOM;PL	N;NOM;MASC;PL
támogatást	στήριξη	támogatás	στήριξη	N;ACC;SG	N;ACC;FEM;SG
támogatást	υποστήριξη	támogatás	υποστήριξη	N;ACC;SG	N;ACC;FEM;SG
örökség	κληρονομιά	örökség	κληρονομιά	N;NOM;SG	N;NOM;FEM;SG
örökség	κληρονομιά	örökség	κληρονομιά	N;NOM;SG	N;NOM;FEM;SG
örökség	κληρονομιά	örökség	κληρονομιά	N;NOM;SG	N;NOM;FEM;SG
érintő	εφαπτομένη	érintő	εφαπτομένος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
átmérője	διάμετρο	átmérő	διάμετρο	N;NOM;SG	N;NOM;NEUT;SG
költségvetés	προϋπολογισμός	költségvetés	προϋπολογισμός	N;NOM;SG	N;NOM;MASC;SG
részvétel	συμμετοχή	részvétel	συμμετοχή	N;NOM;SG	N;NOM;FEM;SG
részvétel	συμμετοχη	részvétel	συμμετοχή	N;NOM;SG	N;NOM;FEM;SG
részvétel	συμμετοχή	részvétel	συμμετοχή	N;NOM;SG	N;NOM;FEM;SG
részvétel	συμμετοχη	részvétel	συμμετοχή	N;NOM;SG	N;NOM;FEM;SG
oroszlán	λιοντάρι	oroszlán	λιοντάρι	N;NOM;SG	N;NOM;NEUT;SG
oroszlán	λέων	oroszlán	λέος	N;NOM;SG	N;NOM;MASC;SG
oroszlán	λάιονς	oroszlán	λάιονς	N;NOM;SG	N;NOM;SG
szeme	μάτι	szem	μάτι	N;NOM;SG	N;NOM;NEUT;SG
szeme	ματι	szem	ματι	N;NOM;SG	N;NOM;NEUT;SG
szeme	οφθαλμός	szem	οφθαλμός	N;NOM;SG	N;NOM;MASC;SG
tánc	χορός	tánc	χορός	N;NOM;SG	N;NOM;MASC;SG
tánc	χορός	tánc	χορός	N;NOM;SG	N;NOM;MASC;SG
fantasztikus	φανταστικός	fantasztikus	φανταστικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
fantasztikus	φανταστικό	fantasztikus	φανταστικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
fantasztikus	φανταστική	fantasztikus	φανταστικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
szállító	αεροπλανοφόρο	szállító	αεροπλανοφόρος	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
botanikus	βοτανολόγος	botanikus	βοτανολόγος	N;NOM;SG	N;NOM;MASC;SG
atlétikai	αθλητικός	atlétikai	αθλητικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
atlétikai	αθλητική	atlétikai	αθλητικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
atlétikai	αθλητικό	atlétikai	αθλητικό	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
stabil	σταθερό	stabil	σταθερός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
stabil	σταθερή	stabil	σταθερός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
stabil	σταθερός	stabil	σταθερός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
csillagász	αστρονόμος	csillagász	αστρονόμος	N;NOM;SG	N;NOM;MASC;SG
elődöntő	ημιτελικό	elődöntő	ημιτελικό	N;NOM;SG	N;NOM;NEUT;SG
viselt	φορούσε	visel	φορώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
viselt	φορέσει	visel	φορώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN;ACT
automatikus	αυτόματο	automatikus	αύτομα	N;NOM;SG	N;NOM;NEUT;SG
automatikus	αυτόματο	automatikus	αύτομα	N;NOM;SG	N;NOM;NEUT;SG
felkelők	αντάρτες	felkelő	αντάρτης	N;NOM;PL	N;NOM;MASC;PL
felkelők	αντάρτες	felkelő	αντάρτης	N;NOM;PL	N;NOM;MASC;PL
felkelők	επαναστάτες	felkelő	επαναστάτης	N;NOM;PL	N;NOM;MASC;PL
munkás	εργαζόμενος	munkás	εργαζόμενος	N;NOM;SG	N;NOM;MASC;SG
munkás	εργάτη	munkás	εργάτος	N;NOM;SG	N;NOM;MASC;SG
munkás	εργάτης	munkás	εργάτης	N;NOM;SG	N;NOM;MASC;SG
jelek	σήματα	jelek	σήμα	N;NOM;PL	N;NOM;NEUT;PL
jelek	σύμβολα	jelek	σύμβολα	N;NOM;PL	N;NOM;NEUT;PL
jelek	πινακίδες	jelek	πινακίδα	N;NOM;PL	N;NOM;FEM;PL
jelek	σημάδια	jelek	σημάδιο	N;NOM;PL	N;NOM;NEUT;PL
szenátor	γερουσιαστής	szenátor	γερουσιαστής	N;NOM;SG	N;NOM;MASC;SG
érezte	ένιωσε	érez	νιώνω	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
helyesírás	ορθογραφία	helyesírás	ορθογραφία	N;NOM;SG	N;NOM;FEM;SG
tartalmaznak	περιέχουν	tartalmaz	περιέχω	V;INDF;IND;PL;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
életrajz	βιογραφία	életrajz	βιογραφία	N;NOM;SG	N;NOM;FEM;SG
szerepei	ρόλοι	szerep	ρόλος	N;NOM;PL	N;NOM;MASC;PL
fáj	πονάει	fáj	πονάγω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
nézni	παρακολουθώ	néz	παρακολουθώ	V;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
nézni	παρακολουθεί	néz	παρακολουθώ	V;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
nézni	βλέποντας	néz	βλέπω	V;NFIN;ACT	V;IPFV;V.CVB;ACT
nézni	παρακολουθώντας	néz	παρακολουθώ	V;NFIN;ACT	V;IPFV;V.CVB;ACT
hős	ήρωας	hős	ήρωο	N;NOM;SG	N;NOM;MASC;SG
társai	σύντροφοι	társ	σύντροφος	N;NOM;PL	N;NOM;MASC;PL
társai	συνεργάτες	társ	συνεργάτης	N;NOM;PL	N;NOM;MASC;PL
vonatok	τραίνα	vonat	τραίνω	N;NOM;PL	N;NOM;NEUT;PL
vonatok	τρένα	vonat	τρένος	N;NOM;PL	N;NOM;NEUT;PL
vonatok	αμαξοστοιχίες	vonat	αμαξοστοιχία	N;NOM;PL	N;NOM;FEM;PL
érinti	επηρεάζει	érint	επηρεάζω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
érinti	αγγίζει	érint	αγγίζω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
nyomda	εκτύπωση	nyomda	εκτύπωση	N;NOM;SG	N;NOM;FEM;SG
paraméter	παράμετρος	paraméter	παράμετρος	N;NOM;SG	N;NOM;FEM;SG
ezalatt	εντωμεταξύ	ezalatt	εντωμεταξύ	ADV	ADV
emelkedik	ανεβαίνει	emelkedik	ανεβαίνω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
törzsek	στελέχη	törzs	στέλεχος	N;NOM;PL	N;NOM;NEUT;PL
törzsek	φυλές	törzs	φυλή	N;NOM;PL	N;NOM;FEM;PL
réteg	στρώση	réteg	στρώση	N;NOM;SG	N;NOM;FEM;SG
réteg	στιβάδα	réteg	στιβάδα	N;NOM;SG	N;NOM;FEM;SG
réteg	στρώμα	réteg	στρώμα	N;NOM;SG	N;NOM;NEUT;SG
elemei	στοιχεία	elem	στοιχείο	N;NOM;PL	N;NOM;NEUT;PL
módszerek	μέθοδοι	módszer	μέθοδος	N;NOM;PL	N;NOM;FEM;PL
módszerek	μεθόδους	módszer	μέθοδος	N;NOM;PL	N;NOM;FEM;PL
zenés	μιούζικαλ	zenés	μιούζικαλ	N;NOM;SG	N;NOM;NEUT;SG
bor	οίνος	bor	οίνος	N;NOM;SG	N;NOM;MASC;SG
bor	κρασί	bor	κρασί	N;NOM;SG	N;NOM;NEUT;SG
ellenőrzés	έλεγχος	ellenőrzés	έλεγχος	N;NOM;SG	N;NOM;MASC;SG
ellenőrzés	ελεγχος	ellenőrzés	ελεγχος	N;NOM;SG	N;NOM;MASC;SG
ellenőrzés	ελεγχος	ellenőrzés	ελεγχος	N;NOM;SG	N;NOM;MASC;SG
ellenőrzés	επαλήθευση	ellenőrzés	επαλήθευση	N;NOM;SG	N;NOM;FEM;SG
ellenőrzés	επιθεώρηση	ellenőrzés	επιθεώρηση	N;NOM;SG	N;NOM;FEM;SG
ellenőrzés	έλεγχος	ellenőrzés	έλεγχος	N;NOM;SG	N;NOM;MASC;SG
ellenőrzés	τσεκ	ellenőrzés	τσεκ	N;NOM;SG	N
dinoszauruszok	δεινόσαυρο	dinoszaurusz	δεινόσαυρος	N;NOM;PL	N
falusi	χωρικός	falusi	χωρικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
szolgáltatások	υπηρεσίες	szolgáltatás	υπηρεσία	N;NOM;PL	N;NOM;FEM;PL
utódja	διάδοχος	utód	διάδοχος	N;NOM;SG	N;NOM;MASC;SG
mitológia	μυθολογία	mitológia	μυθολογία	N;NOM;SG	N;NOM;FEM;SG
piktogram	εικονόγραμμα	piktogram	εικονόγραμμα	N;NOM;SG	N;NOM;NEUT;SG
futam	κούρσα	futa	κούρσα	N;NOM;SG	N;NOM;FEM;SG
futam	φυλή	futa	φυλή	N;NOM;SG	N;NOM;FEM;SG
futam	αγώνας	futa	αγώνας	N;NOM;SG	N;NOM;MASC;SG
szervek	σώματα	szerv	σώμα	N;NOM;PL	N;NOM;NEUT;PL
szervek	κορμιά	szerv	κορμιά	N;NOM;PL	N;NOM;NEUT;PL
szervek	πτώματα	szerv	πτώμα	N;NOM;PL	N;NOM;NEUT;PL
igazából	βασικά	igazából	βασικά	ADV	ADV
utánpótlás	εφοδιασμός	utánpótlás	εφοδιασμός	N;NOM;SG	N;NOM;MASC;SG
tulajdonos	κάτοχος	tulajdonos	κάτοχος	N;NOM;SG	N;NOM;MASC;SG
tulajdonos	ιδιοκτήτρια	tulajdonos	ιδιοκτήτρια	N;NOM;SG	N;NOM;FEM;SG
tulajdonos	ιδιοκτήτης	tulajdonos	ιδιοκτήτης	N;NOM;SG	N;NOM;MASC;SG
földrengés	σεισμός	földrengés	σεισμός	N;NOM;SG	N;NOM;MASC;SG
földrengés	σεισμό	földrengés	σεισμός	N;NOM;SG	N;NOM;MASC;SG
földrengés	σεισμός	földrengés	σεισμός	N;NOM;SG	N;NOM;MASC;SG
szolgáltatás	υπηρεσία	szolgáltatás	υπηρεσία	N;NOM;SG	N;NOM;FEM;SG
bevétel	εισόδημα	bevétel	εισόδημα	N;NOM;SG	N;NOM;NEUT;SG
rajongói	ανεμιστήρες	rajongói	ανεμιστήρας	N;NOM;PL	N;NOM;MASC;PL
rajongói	θαυμαστές	rajongói	θαυμαστής	N;NOM;PL	N;NOM;MASC;PL
rajongói	οπαδοί	rajongói	οπαδός	N;NOM;PL	N;NOM;MASC;PL
gáz	αέριο	gáz	αέριο	N;NOM;SG	N;NOM;NEUT;SG
gáz	βενζίνη	gáz	βενζίνη	N;NOM;SG	N;NOM;FEM;SG
kommunikáció	επικοινωνία	kommunikáció	επικοινωνία	N;NOM;SG	N;NOM;FEM;SG
kommunikáció	ανακοίνωση	kommunikáció	ανακοίνωση	N;NOM;SG	N;NOM;FEM;SG
kommunikáció	επικοινωνία	kommunikáció	επικοινωνία	N;NOM;SG	N;NOM;FEM;SG
vállalatok	εταιρίες	vállalat	εταιρία	N;NOM;PL	N;NOM;FEM;PL
vállalatok	εταιρείες	vállalat	εταιρεία	N;NOM;PL	N;NOM;FEM;PL
vállalatok	εταιρίες	vállalat	εταιρία	N;NOM;PL	N;NOM;FEM;PL
vállalatok	εταιρείες	vállalat	εταιρεία	N;NOM;PL	N;NOM;FEM;PL
vállalatok	επιχειρήσεις	vállalat	επιχείρηση	N;NOM;PL	N;NOM;FEM;PL
folyamatok	διεργασίες	folyamat	διεργασία	N;NOM;PL	N;NOM;FEM;PL
ideális	ιδανικός	ideális	ιδανικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
ideális	ιδανική	ideális	ιδανικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
ideális	ιδανικό	ideális	ιδανικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
szokatlan	ασυνήθιστος	szokatlan	ασυνήθιστος	ADJ;NOM;SG	ADJ;NOM;MASC;SG
szokatlan	ασυνήθιστο	szokatlan	ασυνήθιστο	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
szokatlan	ασυνήθιστη	szokatlan	ασυνήθιστο	ADJ;NOM;SG	ADJ;NOM;FEM;SG
hagyományok	παραδόσεις	hagyomány	παράδοση	N;NOM;PL	N;NOM;FEM;PL
példák	παραδείγματα	példa	παράδειγμα	N;NOM;PL	N;NOM;NEUT;PL
lemezt	δίσκο	lemez	δίσκο	N;ACC;SG	N;ACC;MASC;SG
lemezt	δίσκο	lemez	δίσκο	N;ACC;SG	N;ACC;MASC;SG
anyaga	υλικό	anyag	υλικό	N;NOM;SG	N;NOM;NEUT;SG
oszlop	κολόνα	oszlop	κολόνας	N;NOM;SG	N;NOM;FEM;SG
oszlop	πυλώνας	oszlop	πυλώνας	N;NOM;SG	N;NOM;MASC;SG
formák	σχήματα	forma	σχήμα	N;NOM;PL	N;NOM;NEUT;PL
formák	μορφές	forma	μορφή	N;NOM;PL	N;NOM;FEM;PL
formák	φόρμες	forma	φόρμος	N;NOM;PL	N;NOM;FEM;PL
formák	έντυπα	forma	έντυπο	N;NOM;PL	N;NOM;NEUT;PL
hidrogén	υδρογόνο	hidrog	υδρογόνο	N;NOM;SG	N;NOM;NEUT;SG
értékek	αξίες	érték	αξία	N;NOM;PL	N;NOM;FEM;PL
értékek	τιμές	érték	τιμή	N;NOM;PL	N;NOM;FEM;PL
hír	νεα	hír	νέος	N;NOM;SG	N;NOM;FEM;SG
kéz	χέρι	kéz	χέρι	N;NOM;SG	N;NOM;NEUT;SG
létrehozása	ίδρυση	létrehozás	ίδρυση	N;NOM;SG	N;NOM;FEM;SG
modellek	μοντέλα	modell	μοντέλα	N;NOM;PL	N;NOM;NEUT;PL
modellek	υποδείγματα	modell	υπόδειγμα	N;NOM;PL	N;NOM;NEUT;PL
macska	γάτα	macska	γάτα	N;NOM;SG	N;NOM;FEM;SG
macska	γάτος	macska	γάτος	N;NOM;SG	N;NOM;MASC;SG
irányított	σκηνοθέτησε	irányított	σκηνοθετώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
fejlesztés	αναπτυξη	fejlesztés	αναπτυξη	N;NOM;SG	N;NOM;FEM;SG
kormányzat	κυβέρνηση	kormányzat	κυβέρνηση	N;NOM;SG	N;NOM;FEM;SG
dokumentum	έγγραφο	dokumentum	έγγραφο	N;NOM;SG	N;NOM;NEUT;SG
útvonal	οδός	útvonal	οδός	N;NOM;SG	N;NOM;FEM;SG
útvonal	δρομολόγιο	útvonal	δρομολόγιο	N;NOM;SG	N;NOM;NEUT;SG
útvonal	δρομολόγιο	útvonal	δρομολόγιο	N;NOM;SG	N;NOM;NEUT;SG
útvonal	μονοπάτι	útvonal	μονοπάτι	N;NOM;SG	N;NOM;NEUT;SG
