رده	trieda	رده	trieda	N;SG	N;NOM;FEM;SG
تنوع	odroda	تنوع	odroda	N;SG	N;NOM;FEM;SG
نشانی	adresu	None	adresa	N;SG	N;ACC;FEM;SG
نشانی	adresa	None	adresa	N;SG	N;NOM;FEM;SG
حساس	citlivé	حساس	citlivý	ADJ	ADJ;NOM;NEUT;SG
حساس	citlivá	حساس	citlivý	ADJ	ADJ;NOM;FEM;SG
حساس	citlivý	حساس	citlivý	ADJ	ADJ;ANIM;NOM;MASC;SG
اشخاص	osobám	شخص	osobať	N;PL	N;DAT;FEM;PL
اشخاص	osoby	شخص	osoba	N;PL	N;NOM;FEM;PL
اشخاص	osôb	شخص	osoba	N;PL	N;GEN;FEM;PL
پرتو	lúča	None	lúč	N;SG	N;INAN;NOM;MASC;SG
پرتو	lúč	None	lúč	N;SG	N;INAN;NOM;MASC;SG
پرتو	lúč	None	lúč	N;SG	N;INAN;NOM;MASC;SG
اورشلیم	jeruzalem	اورشلیم	jeruzala	N;SG	N;INAN;NOM;MASC;SG
اورشلیم	jeruzalema	اورشلیم	jeruzalem	N;SG	N;INAN;GEN;MASC;SG
فرمانروایی	kráľovstvo	فرمانروایی	kráľovstvo	N;SG	N;NOM;NEUT;SG
گپ	chat	گپ	chat	N;SG	N;INAN;NOM;MASC;SG
پاس	ocenenie	پاس	ocenenie	N;SG	N;NOM;NEUT;SG
پاس	uznanie	پاس	uznanie	N;SG	N;NOM;NEUT;SG
پاس	zhodnotenie	پاس	zhodnotenie	N;SG	N;NOM;NEUT;SG
پاس	zhodnocovanie	پاس	zhodnocovanie	N;SG	N;NOM;NEUT;SG
اجزای	súčiastky	اجزا	súčiastka	N;PL	N;INAN;NOM;MASC;PL
اجزای	komponenty	اجزا	komponent	N;PL	N;INAN;NOM;MASC;PL
اجزای	súčasti	اجزا	súčasť	N;PL	N;NOM;FEM;PL
معنا	význam	معنا	význam	N;SG	N;INAN;NOM;MASC;SG
معنا	zmysle	معنا	zmysel	N;SG	N;INAN;NOM;MASC;SG
معنا	zmysel	معنا	zmysel	N;SG	N;INAN;NOM;MASC;SG
هیدروژن	vodík	هیدروژن	vodík	N;SG	N;INAN;NOM;MASC;SG
هیدروژن	vodíka	هیدروژن	vodík	N;SG	N;INAN;GEN;MASC;SG
جاز	jazz	جاز	jazz	N;SG	N;INAN;NOM;MASC;SG
راز	tajomstvo	راز	tajomstvo	N;SG	N;NOM;NEUT;SG
راز	secret	راز	secret	N;SG	N;NOM;FEM;SG
راز	tajomstvo	راز	tajomstvo	N;SG	N;NOM;NEUT;SG
نوجوان	teenage	نوجوان	teenaga	N;SG	N;NOM;MASC;SG
نوجوان	teenager	نوجوان	teenager	N;SG	N;INAN;NOM;MASC;SG
تمرین	nácvik	تمرین	nácvik	N;SG	N;INAN;NOM;MASC;SG
تمرین	skúšku	تمرین	skúška	N;SG	N;ACC;FEM;SG
تمرین	výcvik	تمرین	výcvik	N;SG	N;INAN;NOM;MASC;SG
تمرین	tréning	تمرین	tréning	N;SG	N;INAN;NOM;MASC;SG
تمرین	školenie	تمرین	školenie	N;SG	N;NOM;NEUT;SG
تمرین	prax	تمرین	prax	N;SG	N;NOM;FEM;SG
تمرین	praxi	تمرین	prax	N;SG	N;DAT;FEM;SG
تمرین	cvičenie	تمرین	cvičenie	N;SG	N;NOM;NEUT;SG
شلیک	strela	شلیک	strieť	N;SG	N;NOM;FEM;SG
شلیک	záber	شلیک	záber	N;SG	N;INAN;NOM;MASC;SG
شلیک	výstrel	شلیک	výstrel	N;SG	N;INAN;NOM;MASC;SG
کوشش	snaha	کوشش	snaha	N;SG	N;NOM;FEM;SG
کوشش	úsilie	کوشش	úsilie	N;SG	N;NOM;NEUT;SG
کوشش	snahu	کوشش	snaha	N;SG	N;ACC;FEM;SG
کوشش	úsilie	کوشش	úsilie	N;SG	N;NOM;NEUT;SG
پلاک	doska	None	doska	N;SG	N;NOM;FEM;SG
پلاک	platňa	None	platňa	N;SG	N;NOM;FEM;SG
پلاک	tanier	None	tanier	N;SG	N;INAN;NOM;MASC;SG
پلاک	plech	None	plech	N;SG	N;INAN;NOM;MASC;SG
هماهنگی	koordináciu	هماهنگی	koordinácia	N;SG	N;ACC;FEM;SG
هماهنگی	koordinácia	هماهنگی	koordinácia	N;SG	N;NOM;FEM;SG
هماهنگی	harmónii	هماهنگی	harmónia	N;SG	N;DAT;FEM;SG
قدس	jeruzalem	None	jeruzala	N;SG	N;INAN;NOM;MASC;SG
قدس	jeruzalema	None	jeruzalem	N;SG	N;INAN;GEN;MASC;SG
هوشمند	smart	هوشمند	smart	N;SG	N;INAN;NOM;MASC;SG
انتقام	pomsta	None	pomsta	N;SG	N;NOM;FEM;SG
انتقام	pomstu	None	pomsta	N;SG	N;NOM;FEM;SG
انتقام	pomsta	None	pomsta	N;SG	N;NOM;FEM;SG
انتقام	pomstu	None	pomsta	N;SG	N;NOM;FEM;SG
انتقام	odplata	None	odplata	N;SG	N;NOM;FEM;SG
منافع	záujmov	منفعت	záujem	N;PL	N;INAN;GEN;MASC;PL
منافع	záujmy	منفعت	záujem	N;PL	N;INAN;NOM;MASC;PL
منافع	prínosy	منفعت	prínos	N;PL	N;INAN;NOM;MASC;PL
منافع	výhody	منفعت	výhod	N;PL	N;INAN;NOM;MASC;PL
منافع	dávky	منفعت	dávka	N;PL	N;NOM;FEM;PL
بام	streche	None	strecha	N;SG	N;DAT;FEM;SG
بام	strecha	None	strecha	N;SG	N;NOM;FEM;SG
بام	strechu	None	strecha	N;SG	N;ACC;FEM;SG
دستیار	asistenta	دستیار	asistent	N;SG	N;ANIM;ACC;MASC;SG
دستیار	asistent	دستیار	asistent	N;SG	N;ANIM;NOM;MASC;SG
دستیار	asistentka	دستیار	asistentka	N;SG	N;NOM;FEM;SG
نشریات	denníky	نشریه	denník	N;PL	N;INAN;NOM;MASC;PL
نشریات	časopisy	نشریه	časopis	N;PL	N;INAN;NOM;MASC;PL
نشریات	publikácie	نشریه	publikácia	N;PL	N;NOM;FEM;PL
رویدادها	udalostí	رویداد	udalosť	N;PL	N;GEN;FEM;PL
رویدادها	podujatia	رویداد	podujatie	N;PL	N;NOM;NEUT;PL
رویدادها	udalosti	رویداد	udalosť	N;PL	N;NOM;FEM;PL
کتیبه	nápis	کتیبه	nápis	N;SG	N;INAN;NOM;MASC;SG
کتیبه	nápisom	کتیبه	nápis	N;SG	N;INAN;INS;MASC;SG
کتیبه	zvitok	کتیبه	zvitok	N;SG	N;INAN;NOM;MASC;SG
خلافت	kalifát	خلافت	kalifát	N;SG	N;INAN;NOM;MASC;SG
چرخه	kruh	چرخه	kruh	N;SG	N;INAN;NOM;MASC;SG
چرخه	krúžok	چرخه	krúžok	N;SG	N;INAN;NOM;MASC;SG
چرخه	kruhu	چرخه	kruh	N;SG	N;INAN;GEN;MASC;SG
چرخه	cyklus	چرخه	cyklus	N;SG	N;INAN;NOM;MASC;SG
چرخه	cyklu	چرخه	cyklus	N;SG	N;INAN;GEN;MASC;SG
هاوایی	havaj	هاوایی	havaj	N;SG	N;INAN;NOM;MASC;SG
هاوایی	hawaii	هاوایی	hawai	N;SG	N;NOM;FEM;SG
استخدام	nájom	استخدام	náj	N;SG	N;INAN;NOM;MASC;SG
استخدام	prenájom	استخدام	prenáj	N;SG	N;INAN;NOM;MASC;SG
استخدام	zamestnanie	استخدام	zamestnanie	N;SG	N;NOM;NEUT;SG
استخدام	zamestnanosť	استخدام	zamestnanosť	N;SG	N;NOM;FEM;SG
استخدام	nábor	استخدام	nábor	N;SG	N;INAN;NOM;MASC;SG
تندیس	socha	None	socha	N;SG	N;NOM;FEM;SG
تندیس	sochu	None	socha	N;SG	N;ACC;FEM;SG
تندیس	socha	None	socha	N;SG	N;NOM;FEM;SG
پاییز	jeseň	پاییز	jeseň	N;SG	N;NOM;FEM;SG
پاییز	pád	پاییز	pád	N;SG	N;INAN;NOM;MASC;SG
پاییز	jeseň	پاییز	jeseň	N;SG	N;NOM;FEM;SG
دیویس	davisa	دیویس	davisa	N;SG	N;ANIM;GEN;MASC;SG
مخابرات	komunikácia	مخابرات	komunikácia	N;SG	N;NOM;FEM;SG
معامله	kúpa	معامله	kúp	N;SG	N;NOM;FEM;SG
معامله	dohodu	معامله	dohoda	N;SG	N;ACC;FEM;SG
معامله	dohoda	معامله	dohoda	N;SG	N;NOM;FEM;SG
حدیث	oznam	None	oznam	N;SG	N;INAN;NOM;MASC;SG
حدیث	oznámenie	None	oznámenie	N;SG	N;NOM;NEUT;SG
تسلط	nadvládu	تسلط	nadvláda	N;SG	N;ACC;FEM;SG
تسلط	dominancii	تسلط	dominancia	N;SG	N;DAT;FEM;SG
تسلط	autorita	تسلط	autorita	N;SG	N;NOM;FEM;SG
تسلط	právomoc	تسلط	právomoc	N;SG	N;NOM;FEM;SG
تسلط	orgán	تسلط	orgán	N;SG	N;INAN;NOM;MASC;SG
تسلط	úrad	تسلط	úrad	N;SG	N;INAN;NOM;MASC;SG
حاکمان	vládcovia	حاکم	vládca	N;PL	N;ANIM;NOM;MASC;PL
حاکمان	sudcov	حاکم	sudca	N;PL	N;ANIM;ACC;MASC;PL
حاکمان	sudcovia	حاکم	sudca	N;PL	N;ANIM;NOM;MASC;PL
مقدمه	zavedenie	مقدمه	zavedenie	N;SG	N;NOM;NEUT;SG
مقدمه	úvod	مقدمه	úvod	N;SG	N;INAN;NOM;MASC;SG
مقدمه	úvodnú	مقدمه	úvodný	N;SG	N;ACC;FEM;SG
مقدمه	intro	مقدمه	intro	N;SG	N;INAN;NOM;MASC;SG
مقدمه	úvod	مقدمه	úvod	N;SG	N;INAN;NOM;MASC;SG
ویدئو	video	ویدئو	video	N;SG	N;NOM;NEUT;SG
ویدئو	videa	ویدئو	videa	N;SG	N;NOM;NEUT;SG
قضایی	súdna	قضایی	súdny	ADJ	ADJ;NOM;FEM;SG
دراز	dlhý	دراز	dlhý	ADJ	ADJ;ANIM;NOM;MASC;SG
دراز	dlhé	دراز	dlhý	ADJ	ADJ;NOM;NEUT;SG
دراز	dlhá	دراز	dlhý	ADJ	ADJ;NOM;FEM;SG
مکه	mekka	مکه	mekka	N;SG	N;NOM;FEM;SG
مقصد	cieľ	مقصد	cieľ	N;SG	N;INAN;NOM;MASC;SG
مغول	magnát	مغول	magnát	N;SG	N;ANIM;NOM;MASC;SG
محاسبات	výpočtov	محاسبه	výpočet	N;PL	N;INAN;GEN;MASC;PL
محاسبات	výpočty	محاسبه	výpočet	N;PL	N;INAN;NOM;MASC;PL
مدارک	dôkazy	مدرک	dôkaz	N;PL	N;INAN;NOM;MASC;PL
بلافاصله	ihneď	بلافاصله	ihneď	ADV	ADV
بلافاصله	okamžite	بلافاصله	okamžite	ADV	ADV
بلافاصله	ihneď	بلافاصله	ihneď	ADV	ADV
بلافاصله	okamžite	بلافاصله	okamžite	ADV	ADV
شن	piesok	شن	piesok	N;SG	N;INAN;NOM;MASC;SG
شن	piesku	شن	pieska	N;SG	N;INAN;GEN;MASC;SG
بوئینگ	boeing	بوئینگ	boeing	N;SG	N;INAN;NOM;MASC;SG
حرکات	ťahy	None	ťaha	N;PL	N;NOM;FEM;PL
حرکات	pohyby	None	pohyb	N;PL	N;INAN;NOM;MASC;PL
حرکات	presuny	None	presun	N;PL	N;INAN;NOM;MASC;PL
حرکات	pohyby	None	pohyb	N;PL	N;INAN;NOM;MASC;PL
اکوادور	ekvádor	None	ekvádor	N;SG	N;INAN;NOM;MASC;SG
رسول	messenger	رسول	messenger	N;SG	N;INAN;NOM;MASC;SG
رسول	posol	رسول	posol	N;SG	N;ANIM;NOM;MASC;SG
خلبان	pilotom	None	pilot	N;SG	N;ANIM;INS;MASC;SG
خلبان	pilota	None	pilot	N;SG	N;ANIM;ACC;MASC;SG
خلبان	pilot	None	pilot	N;SG	N;ANIM;NOM;MASC;SG
تفکر	myšlienka	تفکر	myšlienka	N;SG	N;NOM;FEM;SG
تفکر	premýšľanie	تفکر	premýšľanie	N;SG	N;NOM;NEUT;SG
تفکر	myslenie	تفکر	myslenie	N;SG	N;NOM;NEUT;SG
تفکر	zamyslenie	تفکر	zamyslenie	N;SG	N;NOM;NEUT;SG
حجت	záruka	None	záruka	N;SG	N;NOM;FEM;SG
حجت	argument	None	argument	N;SG	N;INAN;NOM;MASC;SG
حجت	argumentácia	None	argumentácia	N;SG	N;NOM;FEM;SG
حجت	odôvodnenie	None	odôvodnenie	N;SG	N;NOM;NEUT;SG
حجت	zdôvodnenie	None	zdôvodnenie	N;SG	N;NOM;NEUT;SG
ویکتور	viktor	ویکتور	viktor	N;SG	N;ANIM;NOM;MASC;SG
بارسلونا	barcelona	بارسلونا	barcelon	N;SG	N;INAN;GEN;MASC;SG
عجیب	čudný	عجیب	čudný	ADJ	ADJ;ANIM;NOM;MASC;SG
عجیب	zvláštne	عجیب	zvláštny	ADJ	ADJ;NOM;NEUT;SG
عجیب	divné	عجیب	divný	ADJ	ADJ;NOM;NEUT;SG
عجیب	čudné	عجیب	čudný	ADJ	ADJ;NOM;NEUT;SG
عجیب	divný	عجیب	divný	ADJ	ADJ;ANIM;NOM;MASC;SG
عجیب	zvláštne	عجیب	zvláštny	ADJ	ADJ;NOM;NEUT;SG
عجیب	podivné	عجیب	podivný	ADJ	ADJ;NOM;NEUT;SG
عجیب	čudné	عجیب	čudný	ADJ	ADJ;NOM;NEUT;SG
عجیب	zvláštny	عجیب	zvláštny	ADJ	ADJ;ANIM;NOM;MASC;SG
عجیب	čudný	عجیب	čudný	ADJ	ADJ;ANIM;NOM;MASC;SG
عجیب	zvláštne	عجیب	zvláštny	ADJ	ADJ;NOM;NEUT;SG
عجیب	zvláštny	عجیب	zvláštny	ADJ	ADJ;ANIM;NOM;MASC;SG
عجیب	zvláštna	عجیب	zvláštny	ADJ	ADJ;NOM;FEM;SG
فرماندهان	veliteľov	فرمانده	veliteľ	N;PL	N;ANIM;ACC;MASC;PL
اعتراضات	protesty	اعتراض	protest	N;PL	N;INAN;NOM;MASC;PL
اعتراضات	protestov	اعتراض	protest	N;PL	N;INAN;GEN;MASC;PL
مخدر	narkotikum	مخدر	narkotikum	N;SG	N;INAN;NOM;MASC;SG
طنز	satira	طنز	satira	N;SG	N;NOM;FEM;SG
طنز	irónia	طنز	irónia	N;SG	N;NOM;FEM;SG
طنز	humor	طنز	humor	N;SG	N;INAN;NOM;MASC;SG
طنز	humor	طنز	humor	N;SG	N;INAN;NOM;MASC;SG
کریستین	christian	کریستین	christian	N;SG	N;ANIM;NOM;MASC;SG
کریستین	kresťan	کریستین	kresťan	N;SG	N;ANIM;NOM;MASC;SG
نخل	dlaň	نخل	dlaň	N;SG	N;NOM;FEM;SG
نامزدی	zapojenie	نامزدی	zapojenie	N;SG	N;NOM;NEUT;SG
نامزدی	interakcia	نامزدی	interakcia	N;SG	N;NOM;FEM;SG
نامزدی	angažovanosť	نامزدی	angažovanosť	N;SG	N;NOM;FEM;SG
ضعف	slabosť	ضعف	slabosť	N;SG	N;NOM;FEM;SG
سکته	mŕtvicu	سکته	mŕtvica	N;SG	N;ACC;FEM;SG
سکته	zdvih	سکته	zdvih	N;SG	N;INAN;NOM;MASC;SG
آلودگی	kontaminácia	آلودگی	kontaminácia	N;SG	N;NOM;FEM;SG
آلودگی	znečistenie	آلودگی	znečistenie	N;SG	N;NOM;NEUT;SG
آلودگی	infekcia	آلودگی	infekcia	N;SG	N;NOM;FEM;SG
آلودگی	znečisťovanie	آلودگی	znečisťovanie	N;SG	N;NOM;NEUT;SG
آلودگی	znečistenie	آلودگی	znečistenie	N;SG	N;NOM;NEUT;SG
عفونت	infekcia	عفونت	infekcia	N;SG	N;NOM;FEM;SG
بست	konektor	بست	konektor	N;SG	N;INAN;NOM;MASC;SG
بستن	uzavretie	بستن	uzavretie	N;SG	N;NOM;NEUT;SG
بستن	zatvorenie	بستن	zatvorenie	N;SG	N;NOM;NEUT;SG
بستن	zatváranie	بستن	zatváranie	N;SG	N;NOM;NEUT;SG
سدیم	sodík	سدیم	sodík	N;SG	N;INAN;NOM;MASC;SG
سدیم	sodíka	سدیم	sodík	N;SG	N;INAN;NOM;MASC;SG
پورنوگرافی	pornografia	پورنوگرافی	pornografia	N;SG	N;NOM;FEM;SG
حکمت	múdrosť	حکمت	múdrosť	N;SG	N;NOM;FEM;SG
حکمت	múdrosti	حکمت	múdrosť	N;SG	N;NOM;FEM;SG
ماد	blato	ماد	blato	N;SG	N;NOM;NEUT;SG
ماد	blate	ماد	blat	N;SG	N;NOM;NEUT;SG
لاله	tulipán	لاله	tulipán	N;SG	N;INAN;NOM;MASC;SG
لاله	nemý	لاله	nemý	N;SG	N;ANIM;NOM;MASC;SG
درختی	strom	درخت	strom	N;SG	N;INAN;NOM;MASC;SG
درختی	stromček	درخت	stromček	N;SG	N;INAN;NOM;MASC;SG
درختی	strome	درخت	strom	N;SG	N;INAN;ESS;MASC;SG
مو	srsť	مو	srsť	N;SG	N;NOM;FEM;SG
هرزگوین	hercegovine	هرزگوین	hercegovina	N;SG	N;DAT;FEM;SG
هرزگوین	hercegovina	هرزگوین	hercegovina	N;SG	N;NOM;FEM;SG
پروتئین	bielkovina	پروتئین	bielkovina	N;SG	N;NOM;FEM;SG
پروتئین	proteín	پروتئین	proteina	N;SG	N;INAN;NOM;MASC;SG
کالا	kala	کالا	kala	N;SG	N;NOM;FEM;SG
کالا	tovaru	کالا	tovar	N;SG	N;INAN;GEN;MASC;SG
کالا	tovar	کالا	tovar	N;SG	N;INAN;NOM;MASC;SG
کالا	tovar	کالا	tovar	N;SG	N;INAN;NOM;MASC;SG
کشیدن	ťahanie	کشیدن	ťahanie	N;SG	N;NOM;NEUT;SG
کشیدن	kresba	کشیدن	kresba	N;SG	N;NOM;FEM;SG
کشیدن	kreslenie	کشیدن	kreslenie	N;SG	N;NOM;NEUT;SG
کشیدن	výkres	کشیدن	výkres	N;SG	N;INAN;NOM;MASC;SG
عقاب	orol	عقاب	orol	N;SG	N;ANIM;NOM;MASC;SG
عقاب	aquilae	عقاب	aquilae	N;SG	N;NOM;FEM;SG
تسخیر	držanie	تسخیر	držanie	N;SG	N;NOM;NEUT;SG
تسخیر	držba	تسخیر	držba	N;SG	N;NOM;FEM;SG
بلوک	blok	بلوک	blok	N;SG	N;INAN;NOM;MASC;SG
بلوک	blokovanie	بلوک	blokovanie	N;SG	N;NOM;NEUT;SG
بلوک	zablokovanie	بلوک	zablokovanie	N;SG	N;NOM;NEUT;SG
بلوک	bloku	بلوک	blok	N;SG	N;INAN;GEN;MASC;SG
هیتلر	hitlera	هیتلر	hitler	N;SG	N;ANIM;ACC;MASC;SG
هیتلر	hitler	هیتلر	hitler	N;SG	N;ANIM;NOM;MASC;SG
مبلغ	súčet	مبلغ	súčet	N;SG	N;INAN;NOM;MASC;SG
مبلغ	suma	مبلغ	suma	N;SG	N;NOM;FEM;SG
مبلغ	čiastka	مبلغ	čiastka	N;SG	N;NOM;FEM;SG
مبلغ	množstvo	مبلغ	množstvo	N;SG	N;NOM;NEUT;SG
مبلغ	sumu	مبلغ	suma	N;SG	N;ACC;FEM;SG
مبلغ	suma	مبلغ	suma	N;SG	N;NOM;FEM;SG
قبیله	klan	None	klan	N;SG	N;INAN;NOM;MASC;SG
قبیله	klanu	None	klan	N;SG	N;INAN;GEN;MASC;SG
قبیله	kmeňa	None	kmeň	N;SG	N;INAN;GEN;MASC;SG
قبیله	kmeň	None	kmeň	N;SG	N;INAN;NOM;MASC;SG
تزریق	vstrekovanie	تزریق	vstrekovanie	N;SG	N;NOM;NEUT;SG
همایش	konferencia	همایش	konferencia	N;SG	N;NOM;FEM;SG
همایش	konferencii	همایش	konferencia	N;SG	N;DAT;FEM;SG
همایش	konferenciu	همایش	konferencia	N;SG	N;ACC;FEM;SG
همایش	konventu	همایش	konvent	N;SG	N;INAN;GEN;MASC;SG
همایش	dohovor	همایش	dohovor	N;SG	N;INAN;NOM;MASC;SG
همایش	dohovoru	همایش	dohovor	N;SG	N;INAN;GEN;MASC;SG
همایش	konvent	همایش	konvent	N;SG	N;INAN;NOM;MASC;SG
تاکید	zdôraznenie	تاکید	zdôraznenie	N;SG	N;NOM;NEUT;SG
تاکید	dôraz	تاکید	dôraz	N;SG	N;INAN;NOM;MASC;SG
جانسون	johnsona	جانسون	johnson	N;SG	N;ANIM;ACC;MASC;SG
لوح	tabletu	لوح	tablet	N;SG	N;INAN;GEN;MASC;SG
لوح	tabuľa	لوح	tabuľa	N;SG	N;NOM;FEM;SG
لوح	tablet	لوح	tablet	N;SG	N;INAN;NOM;MASC;SG
کابینه	skriňa	کابینه	skriňa	N;SG	N;NOM;FEM;SG
کابینه	kabinetu	کابینه	kabineta	N;SG	N;INAN;GEN;MASC;SG
کابینه	skrinka	کابینه	skrinka	N;SG	N;NOM;FEM;SG
منظم	disciplinovaný	منظم	disciplinovaný	ADJ	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
منظم	riadna	منظم	riaden	ADJ	ADJ;NOM;FEM;SG
منظم	pravidelné	منظم	pravidelný	ADJ	ADJ;NOM;NEUT;SG
منظم	pravidelná	منظم	pravidelný	ADJ	ADJ;NOM;FEM;SG
منظم	pravidelný	منظم	pravidelný	ADJ	ADJ;ANIM;NOM;MASC;SG
غلط	falošné	غلط	falošný	ADJ	ADJ;NOM;NEUT;SG
غلط	falošný	غلط	falošný	ADJ	ADJ;ANIM;NOM;MASC;SG
غلط	nepravdivé	غلط	nepravdivý	ADJ	ADJ;NOM;NEUT;SG
انیمیشن	oživenie	انیمیشن	oživenie	N;SG	N;NOM;NEUT;SG
خواهان	želanie	خواهان	želanie	N;SG	N;NOM;NEUT;SG
خواهان	túžbu	خواهان	túžba	N;SG	N;ACC;FEM;SG
خواهان	túžba	خواهان	túžba	N;SG	N;NOM;FEM;SG
کانی	connie	کانی	connia	N;SG	N;NOM;FEM;SG
مرحوم	zos	مرحوم	zos	N;SG	N;NOM;FEM;SG
کرم	húsenica	None	húsenica	N;SG	N;NOM;FEM;SG
کرم	červa	None	červ	N;SG	N;INAN;NOM;MASC;SG
کرم	červ	None	červ	N;SG	N;INAN;NOM;MASC;SG
کرم	krém	None	krém	N;SG	N;INAN;NOM;MASC;SG
کرم	smotana	None	smotan	N;SG	N;NOM;FEM;SG
کلاه	prilbu	کلاه	prilba	N;SG	N;ACC;FEM;SG
کلاه	helmu	کلاه	helma	N;SG	N;ACC;FEM;SG
کلاه	klobúk	کلاه	klobúk	N;SG	N;INAN;NOM;MASC;SG
کلاه	čiapku	کلاه	čiapka	N;SG	N;ACC;FEM;SG
کلاه	čiapka	کلاه	čiapka	N;SG	N;NOM;FEM;SG
اقلیم	klímu	اقلیم	klima	N;SG	N;ACC;FEM;SG
اقلیم	podnebie	اقلیم	podnebie	N;SG	N;NOM;NEUT;SG
اقلیم	klíma	اقلیم	klíma	N;SG	N;NOM;FEM;SG
اقلیم	podnebie	اقلیم	podnebie	N;SG	N;NOM;NEUT;SG
اقلیم	podnebí	اقلیم	podnebiť	N;SG	N;NOM;NEUT;SG
بوی	čuch	بوی	čuch	N;SG	N;INAN;NOM;MASC;SG
بوی	vôňa	بوی	vôňa	N;SG	N;NOM;FEM;SG
بوی	zápach	بوی	zápach	N;SG	N;INAN;NOM;MASC;SG
محدودیت	obmedzenie	محدودیت	obmedzenie	N;SG	N;NOM;NEUT;SG
محدودیت	obmedzovanie	محدودیت	obmedzovanie	N;SG	N;NOM;NEUT;SG
محدودیت	obmedzenie	محدودیت	obmedzenie	N;SG	N;NOM;NEUT;SG
محدودیت	obmedzenie	محدودیت	obmedzenie	N;SG	N;NOM;NEUT;SG
محدودیت	limit	محدودیت	limit	N;SG	N;INAN;NOM;MASC;SG
اهدا	udeľovanie	اهدا	udeľovanie	N;SG	N;NOM;NEUT;SG
اهدا	zadávanie	اهدا	zadávanie	N;SG	N;NOM;NEUT;SG
اهدا	darovanie	اهدا	darovanie	N;SG	N;NOM;NEUT;SG
اهدا	darcovstvo	اهدا	darcovstvo	N;SG	N;NOM;NEUT;SG
اهدا	darcovstvo	اهدا	darcovstvo	N;SG	N;NOM;NEUT;SG
اهدا	venovanie	اهدا	venovanie	N;SG	N;NOM;NEUT;SG
اهدا	oddanosť	اهدا	oddanosť	N;SG	N;NOM;FEM;SG
اهدا	darca	اهدا	darec	N;SG	N;ANIM;NOM;MASC;SG
اهدا	darcu	اهدا	darca	N;SG	N;INAN;GEN;MASC;SG
شفاف	transparentné	شفاف	transparentný	ADJ	ADJ;NOM;NEUT;SG
شفاف	transparentná	شفاف	transparentný	ADJ	ADJ;NOM;FEM;SG
شفاف	transparentný	شفاف	transparentný	ADJ	ADJ;INAN;NOM;MASC;SG
امضای	podpísanie	None	podpísanie	N;SG	N;NOM;NEUT;SG
امضای	podpise	None	podpis	N;SG	N;INAN;NOM;MASC;SG
لیگا	liga	لیگا	liga	N;SG	N;NOM;FEM;SG
قبایل	kmeňov	None	kmeň	N;PL	N;INAN;GEN;MASC;PL
قبایل	kmene	None	kmeň	N;PL	N;INAN;NOM;MASC;PL
قبایل	klany	None	klan	N;PL	N;INAN;NOM;MASC;PL
دام	pasca	دام	pasca	N;SG	N;NOM;FEM;SG
دام	dome	دام	dom	N;SG	N;INAN;ESS;MASC;SG
دام	dom	دام	dom	N;SG	N;INAN;NOM;MASC;SG
نابودی	zničenie	نابودی	zničenie	N;SG	N;NOM;NEUT;SG
نابودی	vyhladenie	نابودی	vyhladenie	N;SG	N;NOM;NEUT;SG
نابودی	ničenie	نابودی	ničenie	N;SG	N;NOM;NEUT;SG
نابودی	zničenie	نابودی	zničenie	N;SG	N;NOM;NEUT;SG
پسران	chlapci	پسر	chlapec	N;PL	N;ANIM;NOM;MASC;PL
پسران	chalani	پسر	chalan	N;PL	N;ANIM;NOM;MASC;PL
پسران	synovia	پسر	syn	N;PL	N;ANIM;NOM;MASC;PL
پسران	synov	پسر	syn	N;PL	N;ANIM;ACC;MASC;PL
سرنوشت	osudom	سرنوشت	osud	N;SG	N;INAN;INS;MASC;SG
سرنوشت	osud	سرنوشت	osud	N;SG	N;INAN;NOM;MASC;SG
سرنوشت	osudu	سرنوشت	osud	N;SG	N;INAN;GEN;MASC;SG
سرنوشت	osud	سرنوشت	osud	N;SG	N;INAN;NOM;MASC;SG
حیاط	dvore	حیاط	dvor	N;SG	N;INAN;ESS;MASC;SG
حیاط	dvor	حیاط	dvor	N;SG	N;INAN;NOM;MASC;SG
حیاط	dvore	حیاط	dvor	N;SG	N;INAN;ESS;MASC;SG
حیاط	dvor	حیاط	dvor	N;SG	N;INAN;NOM;MASC;SG
حیاط	lodenica	حیاط	lodenica	N;SG	N;NOM;FEM;SG
حیاط	dvore	حیاط	dvor	N;SG	N;INAN;ESS;MASC;SG
حیاط	dvor	حیاط	dvor	N;SG	N;INAN;NOM;MASC;SG
اشتغال	zamestnanie	اشتغال	zamestnanie	N;SG	N;NOM;NEUT;SG
اشتغال	zamestnanosť	اشتغال	zamestnanosť	N;SG	N;NOM;FEM;SG
رایگان	volne	None	volna	N;SG	N;NOM;FEM;SG
گیرنده	príjemca	گیرنده	príjemca	N;SG	N;ANIM;NOM;MASC;SG
گیرنده	príjemcu	گیرنده	príjemca	N;SG	N;INAN;GEN;MASC;SG
گیرنده	prijímateľ	گیرنده	prijímateľ	N;SG	N;ANIM;NOM;MASC;SG
گیرنده	prijímač	گیرنده	prijímač	N;SG	N;INAN;NOM;MASC;SG
افکار	myšlienok	فکر	myšlienka	N;PL	N;GEN;FEM;PL
افکار	myšlienkami	فکر	myšlienka	N;PL	N;INS;FEM;PL
افکار	myšlienky	فکر	myšlienka	N;PL	N;NOM;FEM;PL
حبس	uväznenie	حبس	uväznenie	N;SG	N;NOM;NEUT;SG
