nie	ne	nie	ne	PART	PART
riebeeck	riebeeck	riebeeck	riebeeck	N;SG	N;NOM;MASC;SG
tydstip	čas	tydstip	čas	N;SG	N;NOM;MASC;SG
tydstip	časa	tydstip	čas	N;SG	N;GEN;MASC;SG
vlerke	krila	vlerk	krilo	N;PL	N;NOM;NEUT;PL
vlerke	krili	vlerk	krilo	N;PL	N;NOM;MASC;PL
meksikaanse	mehiško	meksikaans	mehiški	ADJ;NOM	ADJ;NOM;NEUT;SG
meksikaanse	mehiški	meksikaans	mehiški	ADJ;NOM	ADJ;NOM;MASC;SG
meksikaanse	mehiška	meksikaans	mehiški	ADJ;NOM	ADJ;NOM;FEM;SG
tande	zobe	tande	zob	N;PL	N;ACC;MASC;PL
tande	zobje	tande	zob	N;PL	N;NOM;MASC;PL
liedjie	pesem	liedjie	pesem	N;SG	N;NOM;FEM;SG
ekspedisie	odprava	ekspedisie	odprava	N;SG	N;NOM;FEM;SG
hektaar	hektar	hektaar	hektar	N;SG	N;NOM;MASC;SG
blom	cvet	blom	cvet	N;SG	N;NOM;MASC;SG
blom	cveta	blom	cvet	N;SG	N;NOM;MASC;SG
blom	roža	blom	roža	N;SG	N;NOM;FEM;SG
blom	rožica	blom	rožica	N;SG	N;NOM;FEM;SG
aktiwiteit	dejavnost	aktiwiteit	dejavnost	N;SG	N;NOM;FEM;SG
aktiwiteit	aktivnost	aktiwiteit	aktivnost	N;SG	N;NOM;FEM;SG
ongeluk	nesreča	ongeluk	nesreča	N;SG	N;NOM;FEM;SG
resultaat	rezultat	resultaat	rezultat	N;SG	N;NOM;MASC;SG
resultaat	izid	resultaat	izid	N;SG	N;NOM;MASC;SG
infrastruktuur	infrastrukturo	infrastruktuur	infrastruktura	N;SG	N;ACC;FEM;SG
infrastruktuur	infrastruktura	infrastruktuur	infrastruktura	N;SG	N;NOM;FEM;SG
bulle	bikov	bulle	bik	N;PL	N;GEN;MASC;PL
bulle	biki	bulle	bik	N;PL	N;NOM;MASC;PL
worcester	worcestra	worcester	worcester	N;SG	N;NOM;MASC;SG
hamlet	hamlet	hamlet	hamlet	N;SG	N;NOM;MASC;SG
getel	štel	tel	šteti	V;PST;V.PTCP	V;IPFV;MASC;SG;V.PTCP
getel	štelo	tel	šteti	V;PST;V.PTCP	V;IPFV;NEUT;SG;V.PTCP
daaglikse	dnevna	daagliks	dneven	ADJ;NOM	ADJ;NOM;FEM;SG
daaglikse	dnevni	daagliks	dneven	ADJ;NOM	ADJ;NOM;MASC;SG
toerusting	opremo	toerusting	oprema	N;SG	N;ACC;FEM;SG
toerusting	oprema	toerusting	oprema	N;SG	N;NOM;FEM;SG
toerusting	opremo	toerusting	oprema	N;SG	N;ACC;FEM;SG
konstruksie	gradnja	konstruksie	gradnja	N;SG	N;NOM;FEM;SG
konstruksie	konstrukcija	konstruksie	konstrukcija	N;SG	N;NOM;FEM;SG
konstruksie	gradbeništvo	konstruksie	gradbeništvo	N;SG	N;NOM;NEUT;SG
letland	latvijo	letland	latev	N;SG	N;ACC;FEM;SG
letland	latvija	letland	latvija	N;SG	N;NOM;FEM;SG
geleenthede	dogodki	geleentheid	dogodek	N;PL	N;NOM;MASC;PL
geleenthede	prireditve	geleentheid	prireditev	N;PL	N;NOM;FEM;PL
geleenthede	dogodke	geleentheid	dogodek	N;PL	N;ACC;MASC;PL
geleenthede	dogodkov	geleentheid	dogodek	N;PL	N;GEN;MASC;PL
digters	pesniki	digters	pesnik	N;PL	N;NOM;MASC;PL
voortdurend	neprekinjeno	voortduur	neprekinjen	ADV	ADV
hemel	nebes	hemel	nebes	N;SG	N;NOM;NEUT;SG
hemel	nebesa	hemel	nebo	N;SG	N;NOM;FEM;SG
hemel	nebesa	hemel	nebo	N;SG	N;NOM;FEM;SG
titels	naslovi	titels	naslov	N;PL	N;NOM;MASC;PL
titels	naslovov	titels	naslov	N;PL	N;GEN;MASC;PL
krugersdorp	krugersdorp	krugersdorp	krugersdorp	N;SG	N;NOM;MASC;SG
gevangenes	zaporniki	gevangene	zapornik	N;PL	N;NOM;MASC;PL
gevangenes	ujetniki	gevangene	ujetnik	N;PL	N;NOM;MASC;PL
kategorieë	kategorije	kategorie	kategorija	N;PL	N;NOM;FEM;PL
uitstekende	odličen	uitstek	odličen	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
gesing	harmoniji	gesing	harmonija	N;SG	N;NOM;FEM;SG
begraafplaas	pokopališču	begraafplaas	pokopališče	N;SG	N;DAT;NEUT;SG
begraafplaas	pokopališče	begraafplaas	pokopališče	N;SG	N;NOM;NEUT;SG
onthul	razkril	onthul	razkriti	V;PRS	V;PFV;MASC;SG;V.PTCP
onthul	razkrili	onthul	razkriti	V;PRS	V;PFV;MASC;PL;V.PTCP
onthul	razkriti	onthul	razkriti	V;PRS	V;PFV;NFIN
misluk	spodletelo	misluk	spodleteti	V;PRS	V;PFV;NEUT;SG;V.PTCP
regoor	čez	regoor	čez	ADP	ADP;ACC
moslems	muslimani	moslem	musliman	N;PL	N;NOM;MASC;PL
airbus	airbus	airbus	airbus	N;SG	N;NOM;MASC;SG
arms	roke	arms	roka	N;PL	N;NOM;FEM;PL
duim	palcev	duim	palec	N;PL	N;GEN;MASC;PL
duim	centimetrov	duim	centimeter	N;PL	N;GEN;MASC;PL
selle	celice	selle	celica	N;PL	N;NOM;FEM;PL
selle	celic	selle	celica	N;PL	N;GEN;FEM;PL
demokrasie	demokracija	demokrasie	demokracija	N;SG	N;NOM;FEM;SG
praktiese	praktične	prakties	praktičen	ADJ;NOM	ADJ;NOM;FEM;PL
praktiese	praktičen	prakties	praktičen	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
praktiese	praktična	prakties	praktičen	ADJ;NOM	ADJ;NOM;FEM;SG
klip	stone	klip	stona	N;SG	N;NOM;FEM;SG
klip	kamna	klip	kamn	N;SG	N;GEN;MASC;SG
klip	kamen	klip	kamen	N;SG	N;NOM;MASC;SG
boeddhisme	budizem	boeddhisme	budizem	N;SG	N;NOM;MASC;SG
vars	sveže	vars	sveže		
heuwel	hrib	heuwel	hrib	N;SG	N;NOM;MASC;SG
heuwel	grič	heuwel	grič	N;SG	N;NOM;MASC;SG
lesers	bralci	leser	bralec	N;PL	N;NOM;MASC;PL
oral	povsod	oral	povsod	ADV	ADV
oral	vsepovsod	oral	vsepovsod	ADV	ADV
komeet	komet	komeet	komet	N;SG	N;NOM;MASC;SG
stelling	izjavo	stelling	izjava	N;SG	N;ACC;FEM;SG
stelling	navedba	stelling	navedba	N;SG	N;NOM;FEM;SG
stelling	izjava	stelling	izjava	N;SG	N;NOM;FEM;SG
tipes	tipi	tipes	tip	N;PL	N;NOM;MASC;PL
tipes	vrste	tipes	vrsta	N;PL	N;NOM;FEM;PL
sagte	mehko	sagte	mehek	ADJ;NOM	ADJ;NOM;NEUT;SG
sagte	mehka	sagte	mehek	ADJ;NOM	ADJ;NOM;FEM;SG
sagte	mehke	sagte	mehek	ADJ;NOM	ADJ;NOM;FEM;PL
sagte	mehak	sagte	mehek	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
biologiese	biološko	biologies	biološki	ADJ;NOM	ADJ;NOM;NEUT;SG
biologiese	biološke	biologies	biološki	ADJ;NOM	ADJ;NOM;FEM;PL
biologiese	biološki	biologies	biološki	ADJ;NOM	ADJ;NOM;MASC;PL
biologiese	biološka	biologies	biološki	ADJ;NOM	ADJ;NOM;FEM;SG
lisensie	dovoljenje	lisensie	dovoljenje	N;SG	N;NOM;NEUT;SG
lisensie	licenca	lisensie	licenca	N;SG	N;NOM;FEM;SG
lisensie	dovoljenje	lisensie	dovoljenje	N;SG	N;NOM;NEUT;SG
lisensie	licenco	lisensie	licenca	N;SG	N;ACC;FEM;SG
lisensie	licenca	lisensie	licenca	N;SG	N;NOM;FEM;SG
uitstalling	razstava	uitstalling	razstava	N;SG	N;NOM;FEM;SG
teenoorgestelde	nasprotno	teenoorgesteld	nasproten	ADJ;NOM	ADJ;NOM;NEUT;SG
woensdag	sredo	woensdag	sreda	N;SG	N;ACC;FEM;SG
woensdag	sreda	woensdag	sreda	N;SG	N;NOM;FEM;SG
velde	polji	vel	polje	N;PL	N;NOM;NEUT;PL
velde	polja	vel	polje	N;PL	N;NOM;NEUT;PL
aansig	pregledovalnik	aansig	pregledovalnik	N;SG	N;NOM;MASC;SG
aansig	prikaz	aansig	prikaz	N;SG	N;NOM;MASC;SG
aansig	ogled	aansig	ogled	N;SG	N;NOM;MASC;SG
aansig	razgled	aansig	razgled	N;SG	N;NOM;MASC;SG
aansig	pogled	aansig	pogled	N;SG	N;NOM;MASC;SG
klanke	zvoki	klank	zvok	N;PL	N;NOM;MASC;PL
rewolusionêre	revolucionarne	rewolusionêre	revolucionaren	ADJ;NOM	ADJ;NOM;FEM;PL
godin	boginjo	godin	boginja	N;SG	N;ACC;FEM;SG
godin	boginja	godin	boginja	N;SG	N;NOM;FEM;SG
mis	megla	mis	megla	N;SG	N;NOM;FEM;SG
mis	meglica	mis	meglica	N;SG	N;NOM;FEM;SG
mis	mis	mis	misa	N;SG	N;NOM;FEM;SG
mis	megla	mis	megla	N;SG	N;NOM;FEM;SG
albums	albume	albums	album	N;PL	N;ACC;MASC;PL
albums	albumov	albums	album	N;PL	N;GEN;MASC;PL
waterval	slap	waterval	slap	N;SG	N;NOM;MASC;SG
luitenant	poročnik	luitenant	poročnik	N;SG	N;NOM;MASC;SG
toespraak	govor	toespraak	govor	N;SG	N;NOM;MASC;SG
meen	verjeti	meen	verjeti	V;PRS	V;NFIN
voertuie	vozila	voertuig	vozilo	N;PL	N;NOM;NEUT;PL
onderdruk	zatreti	onderdruk	zatreti	V;PRS	V;PFV;NFIN
trein	vlak	trein	vlak	N;SG	N;NOM;MASC;SG
patroon	vzorec	patroon	vzorec	N;SG	N;NOM;MASC;SG
kwaliteit	kakovost	kwaliteit	kakovost	N;SG	N;NOM;FEM;SG
kwaliteit	kvaliteta	kwaliteit	kvaliteta	N;SG	N;NOM;FEM;SG
kwaliteit	kakovosti	kwaliteit	kakovost	N;SG	N;GEN;FEM;SG
takke	veje	tak	veja	N;PL	N;NOM;FEM;PL
takke	podružnice	tak	podružnica	N;PL	N;NOM;FEM;PL
houding	drža	houding	držati	N;SG	N;NOM;FEM;SG
houding	obnašanje	houding	obnašanje	N;SG	N;NOM;NEUT;SG
houding	odnos	houding	odnos	N;SG	N;NOM;MASC;SG
deelnemers	udeležence	deelnemer	udeleženec	N;PL	N;ACC;MASC;PL
deelnemers	udeleženci	deelnemer	udeleženec	N;PL	N;NOM;MASC;PL
ervaring	doživetje	ervaring	doživetje	N;SG	N;NOM;NEUT;SG
ervaring	izkušnja	ervaring	izkušnja	N;SG	N;NOM;FEM;SG
tuisblad	dom	tuisblad	dom	N;SG	N;NOM;MASC;SG
beveel	priporoča	beveel	priporočati	V;PRS	V;IPFV;IND;SG;3;PRS;FIN
merk	označi	merk	označiti	V;PRS	V;PFV;IND;SG;3;PRS;FIN
merk	označi	merk	označiti	V;PRS	V;PFV;IND;SG;3;PRS;FIN
gevorderde	napredno	vorder	napreden	ADJ;NOM	ADJ;NOM;NEUT;SG
gevorderde	napredna	vorder	napreden	ADJ;NOM	ADJ;NOM;FEM;SG
gevorderde	napredni	vorder	napreden	ADJ;NOM	ADJ;NOM;MASC;PL
gevorderde	napreden	vorder	napreden	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
slang	kača	slang	kača	N;SG	N;NOM;FEM;SG
slang	kačo	slang	kača	N;SG	N;ACC;FEM;SG
simptome	simptomi	simptome	simptom	N;PL	N;NOM;MASC;PL
genre	zvrst	genr	zvrst	N;SG	N;NOM;FEM;SG
parke	parke	park	park	N;PL	N;ACC;MASC;PL
parke	parki	park	park	N;PL	N;NOM;MASC;PL
parke	parkov	park	park	N;PL	N;GEN;MASC;PL
gesinne	družine	gesin	družina	N;PL	N;NOM;FEM;PL
gesinne	družin	gesin	družina	N;PL	N;GEN;FEM;PL
rasse	pasem	rasse	pasma	N;PL	N;GEN;FEM;PL
rasse	pasme	rasse	pasma	N;PL	N;NOM;FEM;PL
pruisiese	pruski	pruisies	pruski	ADJ;NOM	ADJ;NOM;MASC;SG
tref	udaril	tref	udariti	V;PRS	V;PFV;MASC;SG;V.PTCP
bedreiging	grožnja	bedreiging	grožnja	N;SG	N;NOM;FEM;SG
uitleg	postavitev	uitleg	postavitev	N;SG	N;NOM;FEM;SG
uitleg	razpored	uitleg	razpored	N;SG	N;NOM;MASC;SG
uitleg	razporeditev	uitleg	razporeditev	N;SG	N;NOM;FEM;SG
aardbewing	potres	aardbewing	potres	N;SG	N;NOM;MASC;SG
woestyn	sladica	woestyn	sladica	N;SG	N;NOM;FEM;SG
woestyn	puščava	woestyn	puščava	N;SG	N;NOM;FEM;SG
woestyn	puščavi	woestyn	puščava	N;SG	N;DAT;FEM;SG
kolle	pike	kol	pika	N;PL	N;NOM;FEM;PL
kolle	pikice	kol	pikica	N;PL	N;NOM;FEM;PL
kolle	pege	kol	pega	N;PL	N;NOM;FEM;PL
kookkuns	kuhinja	kookkuns	kuhinja	N;SG	N;NOM;FEM;SG
kookkuns	kuhanje	kookkuns	kuhanje	N;SG	N;NOM;NEUT;SG
meisie	punca	meisie	punca	N;SG	N;NOM;FEM;SG
meisie	deklica	meisie	deklica	N;SG	N;NOM;FEM;SG
meisie	dekle	meisie	dekle	N;SG	N;NOM;NEUT;SG
meisie	punco	meisie	punca	N;SG	N;ACC;FEM;SG
radius	polmer	radius	polmer	N;SG	N;NOM;MASC;SG
vrae	vprašanja	vraag	vprašanje	N;PL	N;NOM;NEUT;PL
werknemers	uslužbenci	werknemer	uslužbenec	N;PL	N;NOM;MASC;PL
reageer	reagiral	reageer	reagirati	V;PRS	V;MASC;SG;V.PTCP
tronk	ječa	tronk	ječ	N;SG	N;NOM;FEM;SG
tronk	zapor	tronk	zapor	N;SG	N;NOM;MASC;SG
tronk	zapora	tronk	zapor	N;SG	N;NOM;MASC;SG
tronk	zapor	tronk	zapor	N;SG	N;NOM;MASC;SG
enjins	motorje	enjins	motor	N;PL	N;ACC;MASC;PL
enjins	motorji	enjins	motor	N;PL	N;NOM;MASC;PL
evolusie	evolucijo	evolusie	evolucija	N;SG	N;ACC;FEM;SG
evolusie	razvoj	evolusie	razvoj	N;SG	N;NOM;MASC;SG
evolusie	evolucija	evolusie	evolucija	N;SG	N;NOM;FEM;SG
sektor	sektor	sektor	sektor	N;SG	N;NOM;MASC;SG
addisionele	dodatna	addisioneel	dodaten	ADJ;NOM	ADJ;NOM;FEM;SG
addisionele	dodatni	addisioneel	dodaten	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
leierskap	vodstvo	leierskap	vodstvo	N;SG	N;NOM;NEUT;SG
leierskap	vodenje	leierskap	vodenje	N;SG	N;NOM;NEUT;SG
alma	alma	alma	alma	N;SG	N;NOM;FEM;SG
afrigter	trener	afrigter	trener	N;SG	N;NOM;MASC;SG
afrigter	trenerja	afrigter	trener	N;SG	N;ACC;MASC;SG
afrigter	trenerka	afrigter	trenerka	N;SG	N;NOM;FEM;SG
pond	funt	pond	funt	N;SG	N;NOM;MASC;SG
herinner	spomni	herinner	spomniti	V;PRS	V;PFV;IND;SG;3;PRS;FIN
herinner	opomni	herinner	opomniti	V;PRS	V;PFV;IND;SG;3;PRS;FIN
mites	mitov	mite	mit	N;PL	N;GEN;MASC;PL
mites	miti	mite	miti	N;PL	N;NOM;MASC;PL
items	postavk	item	postavka	N;PL	N;GEN;FEM;PL
items	predmeti	item	predmet	N;PL	N;NOM;MASC;PL
items	postavke	item	postavka	N;PL	N;NOM;FEM;PL
men	mende	men	mende		
winkels	trgovine	winkels	trgovina	N;PL	N;NOM;FEM;PL
winkels	trgovine	winkels	trgovina	N;PL	N;NOM;FEM;PL
azerbeidjan	azerbajdžan	azerbeidjan	azerbajdžan	N;SG	N;NOM;MASC;SG
storm	hitijo	storm	hiteti	V;PRS	V;IPFV;IND;PL;3;PRS;FIN
erg	resno	erg	resno	ADV	ADV
genetiese	gensko	geneties	genski	ADJ;NOM	ADJ;NOM;NEUT;SG
genetiese	genetsko	geneties	genetsko	ADJ;NOM	ADJ;NOM;NEUT;SG
films	filmi	films	film	N;PL	N;NOM;MASC;PL
oseane	oceani	oseane	ocean	N;PL	N;NOM;MASC;PL
oseane	oceanov	oseane	ocean	N;PL	N;GEN;MASC;PL
oseane	oceane	oseane	ocean	N;PL	N;ACC;MASC;PL
geëis	trdil	eis	trditi	V;PST;V.PTCP	V;IPFV;MASC;SG;V.PTCP
afstammelinge	potomci	afstammeling	potomec	N;PL	N;NOM;MASC;PL
boeing	boeing	boeing	boeing	N;SG	N;NOM;MASC;SG
feite	dejstva	feit	dejstvo	N;PL	N;NOM;NEUT;PL
feite	dejstev	feit	dejstvo	N;PL	N;GEN;NEUT;PL
sirkel	krog	sirkel	krog	N;SG	N;NOM;MASC;SG
perspektief	perspektiva	perspektief	perspektiva	N;SG	N;NOM;FEM;SG
perspektief	perspektivo	perspektief	perspektiva	N;SG	N;ACC;FEM;SG
kings	kralje	king	kralj	N;PL	N;ACC;MASC;PL
kings	kralji	king	kralj	N;PL	N;NOM;MASC;PL
helderheid	svetlost	helderheid	svetlost	N;SG	N;NOM;FEM;SG
toepassings	vloge	toepassing	vloga	N;PL	N;NOM;FEM;PL
toepassings	prošnje	toepassing	prošnja	N;PL	N;NOM;FEM;PL
toepassings	prijave	toepassing	prijava	N;PL	N;NOM;FEM;PL
toepassings	aplikacije	toepassing	aplikacija	N;PL	N;NOM;FEM;PL
toepassings	aplikacije	toepassing	aplikacija	N;PL	N;NOM;FEM;PL
zyl	zyl	zyl	zyl		
weduwee	vdovo	weduwee	vdova	N;SG	N;ACC;FEM;SG
weduwee	vdova	weduwee	vdova	N;SG	N;NOM;FEM;SG
fiksie	fikcija	fiksie	fikcija	N;SG	N;NOM;FEM;SG
metale	kovine	metaal	kovina	N;PL	N;NOM;FEM;PL
metale	kovin	metaal	kovina	N;PL	N;NOM;FEM;PL
klubs	klubi	klubs	klub	N;PL	N;NOM;MASC;PL
klubs	klubov	klubs	klub	N;PL	N;GEN;MASC;PL
klubs	klube	klubs	klub	N;PL	N;ACC;MASC;PL
klubs	palice	klubs	palica	N;PL	N;NOM;FEM;PL
domein	področje	domein	področje	N;SG	N;NOM;NEUT;SG
newton	newton	newton	newton	N;SG	N;NOM;MASC;SG
individu	posameznik	individu	posameznik	N;SG	N;NOM;MASC;SG
oorsig	pregled	oorsig	pregled	N;SG	N;NOM;MASC;SG
oorsig	revizija	oorsig	revizija	N;SG	N;NOM;FEM;SG
oorsig	pregledovanje	oorsig	pregledovanje	N;SG	N;NOM;NEUT;SG
oorsig	pregled	oorsig	pregled	N;SG	N;NOM;MASC;SG
sade	sade	sade	sada	N;SG	N;NOM;MASC;SG
misdaad	zločin	misdaad	zločin	N;SG	N;NOM;MASC;SG
misdaad	kriminal	misdaad	kriminal	N;SG	N;NOM;MASC;SG
misdaad	kriminala	misdaad	kriminal	N;SG	N;GEN;MASC;SG
villa	vili	villa	vila	N;SG	N;NOM;FEM;SG
villa	vilo	villa	vila	N;SG	N;ACC;FEM;SG
villa	villa	villa	vileti	N;SG	N;NOM;FEM;SG
villa	vila	villa	vilo	N;SG	N;NOM;FEM;SG
sneeu	snega	sneeu	sneg	N;SG	N;GEN;MASC;SG
sneeu	sneg	sneeu	sneg	N;SG	N;NOM;MASC;SG
stabiele	stabilni	stabiel	stabilen	ADJ;NOM	ADJ;NOM;MASC;PL
stabiele	stabilen	stabiel	stabilen	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
stabiele	stabilno	stabiel	stabilen	ADJ;NOM	ADJ;NOM;NEUT;SG
vertalings	prevodi	vertaling	prevod	N;PL	N;NOM;MASC;PL
redir	redir	redir	redir		
optiese	optični	optiese	optičen	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
optiese	optična	optiese	optičen	ADJ;NOM	ADJ;NOM;FEM;SG
ontwerpe	modeli	ontwerp	model	N;PL	N;NOM;MASC;PL
uitdrukking	izraz	uitdrukking	izraz	N;SG	N;NOM;MASC;SG
uitdrukking	izražanje	uitdrukking	izražanje	N;SG	N;NOM;NEUT;SG
uitwissing	izumrtje	uitwissing	izumrtje	N;SG	N;NOM;NEUT;SG
sout	sol	sout	sol	N;SG	N;NOM;MASC;SG
sout	soli	sout	sol	N;SG	N;NOM;FEM;SG
gewildheid	priljubljenost	gewildheid	priljubljenost	N;SG	N;NOM;FEM;SG
vaandel	praporščak	vaandel	praporščak	N;SG	N;NOM;MASC;SG
lot	usoda	lot	usoda	N;SG	N;NOM;FEM;SG
lot	usodo	lot	usoda	N;SG	N;ACC;FEM;SG
plantegroei	vegetacije	plantegroei	vegetacija	N;PL	N;NOM;FEM;PL
vyand	sovražnik	vyand	sovražnik	N;SG	N;NOM;MASC;SG
opname	anketa	opname	anket	N;SG	N;NOM;FEM;SG
opname	anketo	opname	anketa	N;SG	N;ACC;FEM;SG
opname	raziskava	opname	raziskava	N;SG	N;NOM;FEM;SG
vlaktes	ravnine	vlakte	ravnina	N;PL	N;NOM;FEM;PL
vlaktes	ravnicah	vlakte	ravnica	N;PL	N;ESS;FEM;PL
wyke	oddelkih	wyak	oddelek	N;PL	N;ESS;MASC;PL
skiet	ustreli	skiet	ustreti	V;PRS	V;PFV;IND;SG;3;PRS;FIN
noordwestelike	severozahodni	noordwestelik	severozahoden	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
koor	zbor	koor	zbor	N;SG	N;NOM;MASC;SG
magtige	mogočni	magtig	mogočen	ADJ;NOM	ADJ;NOM;MASC;SG
magtige	mogočna	magtig	mogočen	ADJ;NOM	ADJ;NOM;FEM;SG
manne	možje	man	mož	N;PL	N;NOM;MASC;PL
manne	moški	man	moški	N;PL	N;NOM;MASC;PL
skandinawiese	skandinavske	skandinawies	skandinavski	ADJ;NOM	ADJ;NOM;FEM;PL
hard	trdo	hard	trdo	ADV	ADV
amptenare	uradniki	amptenaar	uradnik	N;PL	N;NOM;MASC;PL
musiekgroep	band	musiekgroep	band	N;SG	N;NOM;MASC;SG
musiekgroep	bend	musiekgroep	bend	N;SG	N;NOM;MASC;SG
musiekgroep	ansambel	musiekgroep	ansambel	N;SG	N;NOM;MASC;SG
persoonlikheid	osebnost	persoonlikheid	osebnost	N;SG	N;NOM;FEM;SG
onderhou	ohrani	onderhou	ohran	V;PRS	V;PFV;IND;SG;3;PRS;FIN
uitgawes	izdaje	uitgawe	izdaja	N;PL	N;NOM;FEM;PL
uitgawes	izdaj	uitgawe	izdaja	N;PL	N;GEN;FEM;PL
arktiese	arktični	arkties	arktičen	ADJ;NOM	ADJ;NOM;MASC;SG
slaap	spanec	slaap	spanec	N;SG	N;NOM;MASC;SG
slaap	spanje	slaap	spanje	N;SG	N;NOM;NEUT;SG
slaap	spanje	slaap	spanje	N;SG	N;NOM;NEUT;SG
monumente	spomenikov	monument	spomenik	N;PL	N;GEN;MASC;PL
nek	vrat	nek	vrata	N;SG	N;NOM;MASC;SG
nek	vratu	nek	vrat	N;SG	N;DAT;MASC;SG
staal	jeklo	staal	jekla	N;SG	N;NOM;NEUT;SG
verblyf	vložitev	verblyf	vložitev	N;SG	N;NOM;FEM;SG
verblyf	nastanitev	verblyf	nastanitev	N;SG	N;NOM;FEM;SG
ondervind	imeti	ondervind	imeti	V;PRS	V;IPFV;NFIN
geheim	skrivnost	heim	skrivnost	N;SG	N;NOM;FEM;SG
mensdom	človeštvo	mensdom	človeštvo	N;SG	N;NOM;NEUT;SG
mensdom	človeštvo	mensdom	človeštvo	N;SG	N;NOM;NEUT;SG
atome	atomov	atom	atomov	N;PL	N;GEN;MASC;PL
atome	atomi	atom	atom	N;PL	N;NOM;MASC;PL
omvang	razpon	omvang	razpon	N;SG	N;NOM;MASC;SG
omvang	oddaljenost	omvang	oddaljenost	N;SG	N;NOM;FEM;SG
plaaslik	lokalno	plaaslik	lokalen	ADV	ADV
diepte	globina	diepte	globina	N;SG	N;NOM;FEM;SG
tegniek	tehnika	tegniek	tehnika	N;SG	N;NOM;FEM;SG
tegniek	tehniko	tegniek	tehnika	N;SG	N;ACC;FEM;SG
markte	tržnice	mark	tržnica	N;PL	N;NOM;FEM;PL
markte	trgi	mark	trg	N;PL	N;NOM;MASC;PL
markte	tržišča	mark	tržišče	N;PL	N;NOM;NEUT;PL
malherbe	malherbe	malherb	malherba		
jersey	dres	jersey	dres	N;SG	N;NOM;MASC;SG
armoede	revščina	armoede	revščina	N;SG	N;NOM;FEM;SG
seisoene	sezon	seisoen	sezona	N;PL	N;GEN;FEM;PL
moorde	umorov	moord	umor	N;PL	N;GEN;MASC;PL
ridder	vitez	ridder	vitez	N;SG	N;NOM;MASC;SG
uraan	uran	uraan	uran	N;SG	N;NOM;MASC;SG
naaswenner	tekač	naaswenner	tekač	N;SG	N;NOM;MASC;SG
inderdaad	dejansko	inderdaad	dejansko	ADV	ADV
inderdaad	zares	inderdaad	zares	ADV	ADV
latns	latns	latn	latns		
opkoms	dvig	opkoms	dvig	N;SG	N;NOM;MASC;SG
opkoms	vzpon	opkoms	vzpon	N;SG	N;NOM;MASC;SG
dubbele	dvojni	dubbel	dvojen	ADJ;NOM	ADJ;NOM;MASC;SG
dubbele	dvojno	dubbel	dvojen	ADJ;NOM	ADJ;NOM;NEUT;SG
kontrak	pogodba	kontrak	pogodba	N;SG	N;NOM;FEM;SG
kontrak	pogodbo	kontrak	pogodba	N;SG	N;ACC;FEM;SG
kontrak	naročilo	kontrak	naročiti	N;SG	N;NOM;NEUT;SG
klassifikasie	klasifikacija	klassifikasie	klasifikacija	N;SG	N;NOM;FEM;SG
klassifikasie	uvrstitev	klassifikasie	uvrstitev	N;SG	N;NOM;FEM;SG
klassifikasie	razvrščanje	klassifikasie	razvrščanje	N;SG	N;NOM;NEUT;SG
klassifikasie	razvrstitev	klassifikasie	razvrstitev	N;SG	N;NOM;FEM;SG
verken	raziskati	verken	raziskati	V;PRS	V;PFV;NFIN
invloedryke	vplivni	invloedryk	vpliven	ADJ;NOM	ADJ;NOM;MASC;PL
invloedryke	vpliven	invloedryk	vpliven	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
invloedryke	vplivna	invloedryk	vpliven	ADJ;NOM	ADJ;NOM;FEM;SG
invloedryke	vplivne	invloedryk	vpliven	ADJ;NOM	ADJ;NOM;FEM;PL
analise	analizo	analise	analiza	N;SG	N;ACC;FEM;SG
analise	analiza	analise	analiza	N;SG	N;NOM;FEM;SG
galery	galerija	galery	galerija	N;SG	N;NOM;FEM;SG
galery	galerijo	galery	galerija	N;SG	N;ACC;FEM;SG
ondergrondse	podzemna	ondergronds	podzemen	ADJ;NOM	ADJ;NOM;FEM;SG
ondergrondse	podzemni	ondergronds	podzemen	ADJ;NOM	ADJ;NOM;MASC;SG
faktor	dejavnik	faktor	dejavnik	N;SG	N;NOM;MASC;SG
faktor	faktor	faktor	faktor	N;SG	N;NOM;MASC;SG
versier	okrasili	versier	okrasiti	V;PRS	V;PFV;MASC;PL;V.PTCP
geselskap	družbo	geselskap	družba	N;SG	N;ACC;FEM;SG
geselskap	društvo	geselskap	društvo	N;SG	N;NOM;NEUT;SG
geselskap	družba	geselskap	družba	N;SG	N;NOM;FEM;SG
bevry	osvobodil	bevry	osvoboditi	V;PRS	V;PFV;MASC;SG;V.PTCP
termyn	izraz	termyn	izraz	N;SG	N;NOM;MASC;SG
termyn	termin	termyn	termin	N;SG	N;NOM;MASC;SG
wysigings	novosti	wysiging	novost	N;PL	N;NOM;FEM;PL
wysigings	posodobitve	wysiging	posodobitev	N;PL	N;NOM;FEM;PL
