per	pentru	per	pentru	ADP	ADP;ACC
sconfitte	înfrângeri	sconfitta	înfrângere	N;FEM;PL	N;INDF;FEM;PL
castel	castel	castel	castel	N;MASC;SG	N;INDF;MASC;SG
ricordi	amintiri	ricordo	amintire	N;MASC;PL	N;INDF;FEM;PL
ricordi	amintirile	ricordo	amintire	N;MASC;PL	N;DEF;FEM;PL
umanità	omenirea	umanità	omenire	N;FEM	N;DEF;FEM;SG
umanità	umanitate	umanità	umanitate	N;FEM	N;INDF;FEM;SG
umanità	omenire	umanità	omenire	N;FEM	N;INDF;FEM;SG
umanità	umanitatea	umanità	umanitate	N;FEM	N;DEF;FEM;SG
umanità	omenirea	umanità	omenire	N;FEM	N;DEF;FEM;SG
umanità	omenirii	umanità	omenire	N;FEM	N;DEF;FEM;SG
umanità	omenire	umanità	omenire	N;FEM	N;INDF;FEM;SG
baby	iubire	baby	iubire	N	N;INDF;FEM;SG
baby	copil	baby	copil	N	N;INDF;MASC;SG
baby	iubito	baby	iubito	N	N;INDF;MASC;SG
discesa	coborâre	discesa	coborî	N;FEM;SG	N;INDF;FEM;SG
discesa	coborâre	discesa	coborî	N;FEM;SG	N;INDF;FEM;SG
cristina	christina	cristinare	christina	N;FEM;SG	N;DEF;FEM;SG
cristina	cristina	cristinare	cristină	N;FEM;SG	N;DEF;FEM;SG
cristina	christine	cristinare	christine	N;FEM;SG	N;INDF;FEM;SG
terremoto	cutremur	terremoto	cutremur	N;MASC;SG	N;INDF;MASC;SG
terremoto	cutremurul	terremoto	cutremur	N;MASC;SG	N;DEF;MASC;SG
cemento	beton	cemento	beton	N;MASC;SG	N;INDF;MASC;SG
cemento	ciment	cemento	ciment	N;MASC;SG	N;INDF;MASC;SG
cemento	cimentul	cemento	ciment	N;MASC;SG	N;DEF;MASC;SG
space	spaţiul	spacere	spagiu	N	N;DEF;MASC;SG
space	spațiu	spacere	spațiu	N	N;INDF;MASC;SG
space	spațiul	spacere	spațiu	N	N;DEF;MASC;SG
space	spatiu	spacere	spatiu	N	N;INDF;MASC;SG
space	spaţiu	spacere	spaţiu	N	N;INDF;MASC;SG
legale	juridic	legale	juridic	ADJ;SG	ADJ;INDF;MASC;SG
legale	legală	legale	legal	ADJ;SG	ADJ;INDF;FEM;SG
legale	legal	legale	legal	ADJ;SG	ADJ;INDF;MASC;SG
insediamento	inaugurare	insediamento	inaugurare	N;MASC;SG	N;INDF;FEM;SG
insediamento	inaugurarea	insediamento	inaugurare	N;MASC;SG	N;DEF;FEM;SG
tardo	întârziat	tardo	întârziat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
ucraina	ucrainean	ucraino	ucrainean	ADJ;FEM;SG	ADJ;INDF;MASC;SG
ucraina	ucraineană	ucraino	ucrainean	ADJ;FEM;SG	ADJ;INDF;FEM;SG
tasso	rată	tasso	rată	N;MASC;SG	N;INDF;FEM;SG
tasso	rata	tasso	rată	N;MASC;SG	N;DEF;FEM;SG
tasso	badger	tasso	badger	N;MASC;SG	N;INDF;MASC;SG
esistente	existând	esistere	exista	V;SG;PRS;V.PTCP	V;V.MSDR
private	private	privato	privat	ADJ;FEM;PL	ADJ;INDF;FEM;PL
sabato	sâmbătă	sabato	sâmbătă	N;MASC;SG	N;INDF;FEM;SG
sabato	sâmbăta	sabato	sâmbăta	N;MASC;SG	N;DEF;FEM;SG
sabato	sambata	sabato	sambata	N;MASC;SG	N;DEF;FEM;SG
sabato	sâmbata	sabato	sâmbata	N;MASC;SG	N;DEF;FEM;SG
occidente	vest	occidente	vest	N;SG	N;INDF;MASC;SG
occidente	occident	occidente	occident	N;SG	N;INDF;MASC;SG
occidente	vestul	occidente	vest	N;SG	N;DEF;MASC;SG
qualificazione	calificarea	qualificazione	calificare	N;FEM;SG	N;DEF;FEM;SG
qualificazione	calificare	qualificazione	calificare	N;FEM;SG	N;INDF;FEM;SG
cause	cauzele	causa	cauză	N;FEM;PL	N;DEF;FEM;PL
cause	cauze	causa	cauză	N;FEM;PL	N;INDF;FEM;PL
serata	seară	serata	seară	N;FEM;SG	N;INDF;FEM;SG
serata	seara	serata	seară	N;FEM;SG	N;DEF;FEM;SG
agenti	agenții	agente	agent	N;PL	N;DEF;MASC;PL
agenti	agenți	agente	agent	N;PL	N;INDF;MASC;PL
agenti	agentii	agente	agent	N;PL	N;DEF;MASC;PL
agenti	agenti	agente	agent	N;PL	N;INDF;MASC;PL
agenti	ofițerii	agente	ofițer	N;PL	N;DEF;MASC;PL
agenti	ofițeri	agente	ofițer	N;PL	N;INDF;MASC;PL
agenti	ofiteri	agente	ofiteri	N;PL	N;INDF;MASC;PL
compresi	incluzând	comprendere	include	V;MASC;PL;PST;V.PTCP	V;V.MSDR
tastiera	tastatură	tastiera	tastatură	N;FEM;SG	N;INDF;FEM;SG
tastiera	tastatura	tastiera	tastatură	N;FEM;SG	N;DEF;FEM;SG
veicoli	vehiculele	veicolo	vehicul	N;MASC;PL	N;DEF;FEM;PL
veicoli	vehicule	veicolo	vehicul	N;MASC;PL	N;INDF;FEM;PL
clan	clan	clan	clan	N;MASC	N;INDF;MASC;SG
clan	clanul	clan	clan	N;MASC	N;DEF;MASC;SG
clan	clanurile	clan	clan	N;MASC	N;DEF;FEM;PL
clan	clanuri	clan	clan	N;MASC	N;INDF;FEM;PL
impatto	impact	impatto	impact	N;MASC;SG	N;INDF;MASC;SG
impatto	impactul	impatto	impact	N;MASC;SG	N;DEF;MASC;SG
programmazione	programare	programmazione	programare	N;FEM;SG	N;INDF;FEM;SG
programmazione	programarea	programmazione	programare	N;FEM;SG	N;DEF;FEM;SG
vicini	vecine	vicino	vecin	ADJ;MASC;PL	ADJ;INDF;FEM;PL
fattori	factori	fattore	factor	N;MASC;PL	N;INDF;MASC;PL
fattori	factorii	fattore	factor	N;MASC;PL	N;DEF;MASC;PL
bambina	copila	bambino	copilă	N;FEM;SG	N;DEF;FEM;SG
bambina	copil	bambino	copil	N;FEM;SG	N;INDF;MASC;SG
bambina	copilă	bambino	copil	N;FEM;SG	N;INDF;FEM;SG
qualificazioni	calificări	qualificazione	calificare	N;FEM;PL	N;INDF;FEM;PL
qualificazioni	calificările	qualificazione	calificare	N;FEM;PL	N;DEF;FEM;PL
qualificazioni	calificări	qualificazione	calificare	N;FEM;PL	N;INDF;FEM;PL
sessuale	sexuală	sessuale	sexual	ADJ;SG	ADJ;INDF;FEM;SG
sessuale	sexual	sessuale	sexual	ADJ;SG	ADJ;INDF;MASC;SG
turco	turc	turco	turc	ADJ;MASC;SG	ADJ;INDF;MASC;SG
turco	turcesc	turco	turcesc	ADJ;MASC;SG	ADJ;INDF;MASC;SG
turco	turc	turco	turc	ADJ;MASC;SG	ADJ;INDF;MASC;SG
statue	statui	statua	statui	N;FEM;PL	N;INDF;FEM;PL
statue	statuile	statua	stat	N;FEM;PL	N;DEF;FEM;PL
pavia	pavia	paviare	pavia	N;FEM;SG	N;DEF;FEM;SG
battuta	gluma	battuta	glumă	N;FEM;SG	N;DEF;FEM;SG
battuta	glumă	battuta	glumă	N;FEM;SG	N;INDF;FEM;SG
battuta	banc	battuta	banc	N;FEM;SG	N;INDF;MASC;SG
rappresentante	reprezentantul	rappresentante	reprezentant	N;SG	N;DEF;MASC;SG
rappresentante	reprezentant	rappresentante	reprezentant	N;SG	N;INDF;MASC;SG
old	old	old	old	N	N;INDF;MASC;SG
dolore	durerea	dolore	durere	N;MASC;SG	N;DEF;FEM;SG
dolore	durere	dolore	durere	N;MASC;SG	N;INDF;FEM;SG
studiare	studiez	studiare	studia	V;NFIN	V;IND;SG;1;PRS;FIN
studiare	studiind	studiare	studia	V;NFIN	V;V.MSDR
studiare	studiază	studiare	studia	V;NFIN	V;IND;3;PRS;FIN
impossibile	imposibilă	impossibile	imposibil	ADJ;SG	ADJ;INDF;FEM;SG
vissuto	trait	vivere	trai	V;MASC;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
vissuto	trăit	vivere	trăi	V;MASC;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
accademico	academic	accademico	academic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
accademico	academică	accademico	academic	ADJ;MASC;SG	ADJ;INDF;FEM;SG
segnale	semnal	segnale	semnal	N;MASC;SG	N;INDF;MASC;SG
segnale	semnalul	segnale	semnal	N;MASC;SG	N;DEF;MASC;SG
abbandonare	abandonează	abbandonare	abandona	V;NFIN	V;IND;3;PRS;FIN
manifestazioni	evenimentele	manifestazione	eveniment	N;FEM;PL	N;DEF;FEM;PL
manifestazioni	evenimente	manifestazione	eveniment	N;FEM;PL	N;INDF;FEM;PL
entità	entitățile	entità	entitate	N;FEM	N;DEF;FEM;PL
entità	entități	entità	entitate	N;FEM	N;INDF;FEM;PL
entità	entitate	entità	entitate	N;FEM	N;INDF;FEM;SG
entità	entitatea	entità	entitate	N;FEM	N;DEF;FEM;SG
tensione	tensiune	tensione	tensiune	N;FEM;SG	N;INDF;FEM;SG
tensione	tensiunea	tensione	tensiune	N;FEM;SG	N;DEF;FEM;SG
tensione	tensiune	tensione	tensiune	N;FEM;SG	N;INDF;FEM;SG
tensione	tensiunea	tensione	tensiune	N;FEM;SG	N;DEF;FEM;SG
produce	produce	produrre	produce	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
insegnamento	predare	insegnamento	predare	N;MASC;SG	N;INDF;FEM;SG
tradizioni	traditiile	tradizione	traditie	N;FEM;PL	N;DEF;FEM;PL
danza	dans	danza	dans	N;FEM;SG	N;INDF;MASC;SG
danza	dans	danza	dans	N;FEM;SG	N;INDF;MASC;SG
danza	dansul	danza	dans	N;FEM;SG	N;DEF;MASC;SG
tentativi	tentative	tentativo	tentativă	N;MASC;PL	N;INDF;FEM;PL
turismo	turism	turismo	turism	N;MASC;SG	N;INDF;MASC;SG
turismo	turismul	turismo	turism	N;MASC;SG	N;DEF;MASC;SG
chiunque	oricine	chiunque	oricine	PRO;SG	PRO;SG;3
chiunque	oricine	chiunque	oricine	PRO;SG	PRO;SG;3
popoli	popoare	popolo	popor	N;MASC;PL	N;INDF;FEM;PL
popoli	popoarele	popolo	popor	N;MASC;PL	N;DEF;FEM;PL
inter	inter	inter	inter	N;FEM;SG	N;INDF;MASC;SG
diviene	devine	divenire	deveni	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
chimico	chimic	chimico	chimic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
vasta	vastă	vasto	vast	ADJ;FEM;SG	ADJ;INDF;FEM;SG
vasta	vasta	vasto	vast	ADJ;FEM;SG	ADJ;DEF;FEM;SG
vasta	vast	vasto	vast	ADJ;FEM;SG	ADJ;INDF;MASC;SG
segreti	secretele	segreto	secret	N;MASC;PL	N;DEF;FEM;PL
segreti	secrete	segreto	secret	N;MASC;PL	N;INDF;FEM;PL
segreti	secrete	segreto	secret	N;MASC;PL	N;INDF;FEM;PL
pietroburgo	petersburg	pietroburgo	petersburge	N;MASC;SG	N;INDF;MASC;SG
magia	magie	magia	magie	N;FEM;SG	N;INDF;FEM;SG
magia	magia	magia	magie	N;FEM;SG	N;DEF;FEM;SG
stranieri	străinii	straniero	străin	N;MASC;PL	N;DEF;MASC;PL
stranieri	străinii	straniero	străin	N;MASC;PL	N;DEF;MASC;PL
associazioni	asociații	associazione	asociație	N;FEM;PL	N;INDF;FEM;PL
associazioni	asocieri	associazione	asociere	N;FEM;PL	N;INDF;FEM;PL
associazioni	asociatii	associazione	asociat	N;FEM;PL	N;INDF;FEM;PL
patto	pact	patto	pact	N;MASC;SG	N;INDF;MASC;SG
patto	pactul	patto	pact	N;MASC;SG	N;DEF;MASC;SG
patto	pactului	patto	pact	N;MASC;SG	N;DEF;MASC;SG
patto	legământ	patto	legământ	N;MASC;SG	N;INDF;MASC;SG
candidatura	candidatura	candidatura	candidatură	N;FEM;SG	N;DEF;FEM;SG
finire	termină	finire	termina	V;NFIN	V;IND;SG;3;PST;FIN
finire	finalizează	finire	finaliza	V;NFIN	V;IND;3;PRS;FIN
drago	balaur	drago	balaur	N;MASC;SG	N;INDF;MASC;SG
drago	dragonul	drago	dragon	N;MASC;SG	N;DEF;MASC;SG
drago	dragon	drago	dragon	N;MASC;SG	N;INDF;MASC;SG
prato	prato	prato	prato	N;MASC;SG	N;INDF;MASC;SG
prato	gazon	prato	gazon	N;MASC;SG	N;INDF;MASC;SG
prato	peluza	prato	peluza	N;MASC;SG	N;DEF;FEM;SG
prato	peluză	prato	peluză	N;MASC;SG	N;INDF;FEM;SG
ligure	ligure	ligure	ligure	N;FEM;SG	N;INDF;FEM;SG
iscrizione	inscripţie	iscrizione	inscripţie	N;FEM;SG	N;INDF;FEM;SG
iscrizione	înregistrare	iscrizione	înregistrare	N;FEM;SG	N;INDF;FEM;SG
iscrizione	inregistrare	iscrizione	inregistrare	N;FEM;SG	N;INDF;FEM;SG
dubbi	dubii	dubbio	dubiu	N;MASC;PL	N;INDF;FEM;PL
dubbi	îndoieli	dubbio	îndoieli	N;MASC;PL	N;INDF;FEM;PL
dubbi	îndoielile	dubbio	îndoieală	N;MASC;PL	N;DEF;FEM;PL
prigione	închisoare	prigione	închisoare	N;FEM;SG	N;INDF;FEM;SG
prigione	puscarie	prigione	puscarie	N;FEM;SG	N;INDF;FEM;SG
prigione	închisoarea	prigione	închisoare	N;FEM;SG	N;DEF;FEM;SG
prigione	închisoare	prigione	închisoare	N;FEM;SG	N;INDF;FEM;SG
prigione	inchisoare	prigione	inchisoare	N;FEM;SG	N;INDF;FEM;SG
prigione	inchisoarea	prigione	inchisoare	N;FEM;SG	N;DEF;FEM;SG
prigione	închisoarea	prigione	închisoare	N;FEM;SG	N;DEF;FEM;SG
liga	liga	liga	ligă	N;FEM;SG	N;DEF;FEM;SG
conclusione	concluzia	conclusione	concluzie	N;FEM;SG	N;DEF;FEM;SG
conclusione	concluzie	conclusione	concluzie	N;FEM;SG	N;INDF;FEM;SG
puntate	pariurile	puntare	pariu	N;FEM;PL	N;DEF;FEM;PL
puntate	pariuri	puntare	pariu	N;FEM;PL	N;INDF;FEM;PL
manca	lipsește	mancare	lipsi	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
manca	lipseste	mancare	lipsi	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
britannici	britanici	britannico	britanic	ADJ;MASC;PL	ADJ;INDF;MASC;PL
utc	utc	utco	utc	N	N
collina	colina	collina	colină	N;FEM;SG	N;DEF;FEM;SG
collina	dealul	collina	deal	N;FEM;SG	N;DEF;MASC;SG
collina	deal	collina	deal	N;FEM;SG	N;INDF;MASC;SG
kong	kong	kong	kong	N;MASC	N;INDF;MASC;SG
contrasto	contrast	contrasto	contrast	N;MASC;SG	N;INDF;MASC;SG
animazione	animație	animazione	animație	N;FEM;SG	N;INDF;FEM;SG
animazione	divertisment	animazione	divertisment	N;FEM;SG	N;INDF;MASC;SG
animazione	entertainment	animazione	entertainment	N;FEM;SG	N;INDF;MASC;SG
recupero	recuperarea	recupero	recuperare	N;MASC;SG	N;DEF;FEM;SG
recupero	redresare	recupero	redresare	N;MASC;SG	N;INDF;FEM;SG
recupero	redresarea	recupero	redresare	N;MASC;SG	N;DEF;FEM;SG
recupero	recuperare	recupero	recuperare	N;MASC;SG	N;INDF;FEM;SG
corporation	corporation	corporation	corporation	N;FEM	N;INDF;MASC;SG
scambio	schimb	scambio	schimb	N;MASC;SG	N;INDF;MASC;SG
scambio	schimbul	scambio	schimb	N;MASC;SG	N;DEF;MASC;SG
gatto	pisica	gatto	pisică	N;MASC;SG	N;DEF;FEM;SG
gatto	pisică	gatto	pisică	N;MASC;SG	N;INDF;FEM;SG
elettrico	electric	elettrico	electric	ADJ;MASC;SG	ADJ;INDF;MASC;SG
elettrico	electrică	elettrico	electric	ADJ;MASC;SG	ADJ;INDF;FEM;SG
elettrico	electric	elettrico	electric	ADJ;MASC;SG	ADJ;INDF;MASC;SG
elettrico	electrică	elettrico	electric	ADJ;MASC;SG	ADJ;INDF;FEM;SG
esame	examinarea	esame	examinare	N;MASC;SG	N;DEF;FEM;SG
esame	examinare	esame	examinare	N;MASC;SG	N;INDF;FEM;SG
esame	examen	esame	examen	N;MASC;SG	N;INDF;MASC;SG
esame	examenul	esame	examen	N;MASC;SG	N;DEF;MASC;SG
procedure	procedurile	procedura	procedură	N;FEM;PL	N;DEF;FEM;PL
procedure	proceduri	procedura	procedură	N;FEM;PL	N;INDF;FEM;PL
requisiti	cerințe	requisito	cerință	N;MASC;PL	N;INDF;FEM;PL
requisiti	cerințele	requisito	cerință	N;MASC;PL	N;DEF;FEM;PL
cilindri	butelii	cilindro	butel	N;MASC;PL	N;INDF;FEM;PL
cilindri	cilindri	cilindro	cilindru	N;MASC;PL	N;INDF;MASC;PL
rito	rit	rito	rit	N;MASC;SG	N;INDF;MASC;SG
rito	ritual	rito	ritual	N;MASC;SG	N;INDF;MASC;SG
rito	ritualul	rito	ritual	N;MASC;SG	N;DEF;MASC;SG
rito	ritual	rito	ritual	N;MASC;SG	N;INDF;MASC;SG
densità	densitate	densità	densitate	N;FEM	N;INDF;FEM;SG
densità	densitatea	densità	densitate	N;FEM	N;DEF;FEM;SG
maurice	maurice	maurice	mauric	N;FEM;SG	N;INDF;MASC;SG
decennio	decadă	decennio	decădea	N;MASC;SG	N;INDF;FEM;SG
decennio	deceniu	decennio	deceniu	N;MASC;SG	N;INDF;MASC;SG
esemplare	exemplar	esemplare	exemplar	N;MASC;SG	N;INDF;MASC;SG
notevolmente	considerabil	notevolmente	considerabil	ADV	ADV
battaglie	bătălii	battaglia	bătală	N;FEM;PL	N;INDF;FEM;PL
battaglie	bătăliile	battaglia	bătalie	N;FEM;PL	N;DEF;FEM;PL
gold	aur	gold	aur	N	N;INDF;MASC;SG
gold	aurul	gold	aur	N	N;DEF;MASC;SG
giurista	jurist	giurista	jurist	N;SG	N;INDF;MASC;SG
proposte	propuneri	proposta	propunere	N;FEM;PL	N;INDF;FEM;PL
proposte	propunerile	proposta	propunere	N;FEM;PL	N;DEF;FEM;PL
schema	tipar	schema	tipar	N;MASC;SG	N;INDF;MASC;SG
vasto	vastă	vasto	vast	ADJ;MASC;SG	ADJ;INDF;FEM;SG
vasto	vasta	vasto	vast	ADJ;MASC;SG	ADJ;DEF;FEM;SG
vasto	vast	vasto	vast	ADJ;MASC;SG	ADJ;INDF;MASC;SG
nba	nba	nboco	nbăl	N;FEM	N;INDF;MASC;SG
rapper	rapperi	rappere	rapperi	N;MASC	N;INDF;MASC;PL
rapper	rapper	rappere	rapper	N;MASC	N;INDF;MASC;SG
modificare	editează	modificare	edita	V;NFIN	V;IND;3;PRS;FIN
modificare	modifică	modificare	modifica	V;NFIN	V;IND;SG;3;PST;FIN
parzialmente	parțial	parzialmente	parțial	ADV	ADV
parzialmente	parțial	parzialmente	parțial	ADV	ADV
passi	pașii	passo	pas	N;MASC;PL	N;DEF;MASC;PL
passi	trepte	passo	treaptă	N;MASC;PL	N;INDF;FEM;PL
passi	pași	passo	pas	N;MASC;PL	N;INDF;MASC;PL
esperienze	experiente	esperienza	experient	N;FEM;PL	N;INDF;FEM;PL
esperienze	experiențe	esperienza	experiență	N;FEM;PL	N;INDF;FEM;PL
fantasy	fantasy	fantasy	fantasy	N;MASC	N;INDF;MASC;SG
fantasy	fantezii	fantasy	fantezie	N;MASC	N;INDF;FEM;PL
fantasy	fantezia	fantasy	fantezie	N;MASC	N;DEF;FEM;SG
fantasy	fantezie	fantasy	fantezie	N;MASC	N;INDF;FEM;SG
vocale	vocala	vocale	vocală	N;SG	N;DEF;FEM;SG
polo	polo	polo	polo	N;MASC;SG	N;INDF;MASC;SG
indice	indexul	indire	index	N;MASC;SG	N;DEF;MASC;SG
indice	indicele	indire	indice	N;MASC;SG	N;DEF;MASC;SG
castelli	castele	castello	castel	N;MASC;PL	N;INDF;FEM;PL
tetto	acoperiş	tetto	acoperiş	N;MASC;SG	N;INDF;MASC;SG
tetto	acoperis	tetto	acoperis	N;MASC;SG	N;INDF;MASC;SG
tetto	acoperiș	tetto	acoperiș	N;MASC;SG	N;INDF;MASC;SG
pier	dig	pier	dig	N;SG	N;INDF;MASC;SG
teologo	teolog	teologo	teolog	N;MASC;SG	N;INDF;MASC;SG
recuperare	recuperează	recuperare	recupera	V;NFIN	V;IND;3;PRS;FIN
recuperare	recupera	recuperare	recupera	V;NFIN	V;IND;SG;3;IPFV;FIN
persino	chiar	persino	chiar	ADV	ADV
moderni	moderni	moderno	modern	ADJ;MASC;PL	ADJ;INDF;MASC;PL
moderni	moderne	moderno	modern	ADJ;MASC;PL	ADJ;INDF;FEM;PL
florida	florida	florido	florida	N;FEM;SG	N;DEF;FEM;SG
vuoto	gol	vuoto	gol	N;MASC;SG	N;INDF;MASC;SG
vuoto	goala	vuoto	gol	N;MASC;SG	N;DEF;FEM;SG
vuoto	vid	vuoto	vid	N;MASC;SG	N;INDF;MASC;SG
vuoto	vacuum	vuoto	vacuum	N;MASC;SG	N;INDF;MASC;SG
gilbert	gilbert	gilbert	gilbert	N;SG	N;INDF;MASC;SG
soccorso	salvare	soccorso	salvare	N;MASC;SG	N;INDF;FEM;SG
stabile	stabil	stabile	stabil	ADJ;SG	ADJ;INDF;MASC;SG
stabile	stabilă	stabile	stabil	ADJ;SG	ADJ;INDF;FEM;SG
detective	detectiv	detectivo	detectiv	N;MASC;SG	N;INDF;MASC;SG
friuli	friuli	friule	friu	N;MASC;SG	N;INDF;MASC;SG
bell	clopot	bell	clopot	N;MASC;SG	N;INDF;MASC;SG
bell	clopotul	bell	clopot	N;MASC;SG	N;DEF;MASC;SG
questioni	probleme	questione	problemă	N;FEM;PL	N;INDF;FEM;PL
questioni	aspecte	questione	aspect	N;FEM;PL	N;INDF;FEM;PL
questioni	chestiuni	questione	chestiune	N;FEM;PL	N;INDF;FEM;PL
ingegneria	inginerie	ingegneria	inginerie	N;FEM;SG	N;INDF;FEM;SG
ingegneria	ingineria	ingegneria	inginerie	N;FEM;SG	N;DEF;FEM;SG
final	finală	final	finală	N	N;INDF;FEM;SG
final	final	final	final	N	N;INDF;MASC;SG
final	finala	final	finală	N	N;DEF;FEM;SG
sound	sunet	sound	sunet	N;MASC	N;INDF;MASC;SG
sound	sound	sound	sound	N;MASC	N;INDF;MASC;SG
sound	sunetul	sound	sunet	N;MASC	N;DEF;MASC;SG
juventus	juventus	juventus	juvent	N;FEM;SG	N;INDF;MASC;SG
esterna	extern	esterno	extern	ADJ;FEM;SG	ADJ;INDF;MASC;SG
esterna	externă	esterno	extern	ADJ;FEM;SG	ADJ;INDF;FEM;SG
giovanna	giovanna	giovanna	giovanna	N;FEM;SG	N;DEF;FEM;SG
giovanna	ioana	giovanna	ioană	N;FEM;SG	N;DEF;FEM;SG
giovanna	jeanne	giovanna	jeannă	N;FEM;SG	N;INDF;MASC;SG
individui	indivizi	individuo	individ	N;MASC;PL	N;INDF;MASC;PL
killer	killer	killer	killer	N;MASC	N;INDF;MASC;SG
killer	criminal	killer	criminal	N;MASC	N;INDF;MASC;SG
ettore	hector	ettore	hector	N;MASC;SG	N;INDF;MASC;SG
emisfero	emisfera	emisfero	emisfera	N;MASC;SG	N;DEF;FEM;SG
spagnoli	spaniolii	spagnolo	spaniol	N;MASC;PL	N;DEF;MASC;PL
lavoratori	lucrători	lavoratore	lucrător	N;MASC;PL	N;INDF;MASC;PL
lavoratori	muncitori	lavoratore	muncitor	N;MASC;PL	N;INDF;MASC;PL
lavoratori	muncitorii	lavoratore	muncitor	N;MASC;PL	N;DEF;MASC;PL
lavoratori	lucrătorii	lavoratore	lucrător	N;MASC;PL	N;DEF;MASC;PL
lavoratori	lucrătorilor	lavoratore	lucrător	N;MASC;PL	N;DEF;MASC;PL
progettazione	proiectare	progettazione	proiectare	N;FEM;SG	N;INDF;FEM;SG
progettazione	design	progettazione	design	N;FEM;SG	N;INDF;MASC;SG
progettazione	proiectarea	progettazione	proiectare	N;FEM;SG	N;DEF;FEM;SG
maschio	bărbat	maschio	bărbat	N;MASC;SG	N;INDF;MASC;SG
maschio	mascul	maschio	masc	N;MASC;SG	N;INDF;MASC;SG
maschio	barbat	maschio	barbat	N;MASC;SG	N;INDF;MASC;SG
sostituire	înlocuind	sostituire	înlocui	V;NFIN	V;V.MSDR
sostituire	înlocuiește	sostituire	înlocui	V;NFIN	V;IND;SG;3;PRS;FIN
sostituire	înlocui	sostituire	înlocui	V;NFIN	V;IND;SG;3;PST;FIN
nucleare	nuclear	nucleare	nuclear	ADJ;SG	ADJ;INDF;MASC;SG
nucleare	nucleară	nucleare	nuclear	ADJ;SG	ADJ;INDF;FEM;SG
fumo	fumat	fumo	fumat	N;MASC;SG	N;INDF;MASC;SG
fumo	fumatul	fumo	fumat	N;MASC;SG	N;DEF;MASC;SG
fumo	fum	fumo	fum	N;MASC;SG	N;INDF;MASC;SG
bellezza	frumusețe	bellezza	frumusețe	N;FEM;SG	N;INDF;FEM;SG
bellezza	frumusete	bellezza	frumuset	N;FEM;SG	N;INDF;FEM;SG
bellezza	frumusețea	bellezza	frumusețe	N;FEM;SG	N;DEF;FEM;SG
letteraria	literar	letterario	literar	ADJ;FEM;SG	ADJ;INDF;MASC;SG
letteraria	literară	letterario	literar	ADJ;FEM;SG	ADJ;INDF;FEM;SG
indipendenti	independente	indipendente	independent	ADJ;PL	ADJ;INDF;FEM;PL
lupo	lupo	lupo	lupo	N;MASC;SG	N;INDF;MASC;SG
lupo	lup	lupo	lup	N;MASC;SG	N;INDF;MASC;SG
lupo	lupul	lupo	lup	N;MASC;SG	N;DEF;MASC;SG
lupo	lupus	lupo	lupus	N;MASC;SG	N;INDF;MASC;SG
presidenza	președinția	presidenza	președinție	N;FEM;SG	N;DEF;FEM;SG
network	reţeaua	network	regea	N;MASC	N;DEF;FEM;SG
network	retea	network	retea	N;MASC	N;DEF;FEM;SG
network	rețea	network	rețea	N;MASC	N;INDF;FEM;SG
network	network	network	network	N;MASC	N;INDF;MASC;SG
letteralmente	literalmente	letteralmente	literalmente	ADV	ADV
bolla	bulă	bolla	bulă	N;FEM;SG	N;INDF;FEM;SG
bolla	bula	bolla	bulă	N;FEM;SG	N;DEF;FEM;SG
drammaturgo	dramaturg	drammaturgo	dramaturg	N;MASC;SG	N;INDF;MASC;SG
teorie	teoriile	teoria	teorie	N;FEM;PL	N;DEF;FEM;PL
teorie	teorii	teoria	teorie	N;FEM;PL	N;INDF;FEM;PL
vigore	vigoare	vigore	vigoare	N;MASC;SG	N;INDF;FEM;SG
vigore	vigoarea	vigore	vigoare	N;MASC;SG	N;DEF;FEM;SG
villaggi	sate	villaggio	sat	N;MASC;PL	N;INDF;FEM;PL
villaggi	satele	villaggio	sat	N;MASC;PL	N;DEF;FEM;PL
esistenti	existând	esistere	exista	V;PL;PRS;V.PTCP	V;V.MSDR
dicendo	spunând	dire	spune	V;V.MSDR	V;V.MSDR
cambiamento	schimbare	cambiamento	schimbare	N;MASC;SG	N;INDF;FEM;SG
cambiamento	schimbarea	cambiamento	schimbare	N;MASC;SG	N;DEF;FEM;SG
flusso	flux	flusso	flux	N;MASC;SG	N;INDF;MASC;SG
flusso	fluxul	flusso	flux	N;MASC;SG	N;DEF;MASC;SG
flusso	debit	flusso	debit	N;MASC;SG	N;INDF;MASC;SG
flusso	flux	flusso	flux	N;MASC;SG	N;INDF;MASC;SG
flusso	stream	flusso	strea	N;MASC;SG	N;INDF;MASC;SG
invito	invitație	invito	invitație	N;MASC;SG	N;INDF;FEM;SG
invito	invitatie	invito	invitatie	N;MASC;SG	N;INDF;FEM;SG
invito	invitație	invito	invitație	N;MASC;SG	N;INDF;FEM;SG
news	ştiri	news	ptire	N	N;INDF;FEM;PL
news	știri	news	știre	N	N;INDF;FEM;PL
