que	که	que	که	CONJ	CONJ
secretaría	دبیر	secretaría	دبیر	N;FEM;SG	N;SG
secretaría	منشی	secretaría	منشی	N;FEM;SG	N;SG
secretaría	دبیرخانه	secretaría	دبیرخانه	N;FEM;SG	N;SG
bautista	باتیستا	bautista	باتیستا	N;SG	N;SG
bautista	باپتیست	bautista	باپت#باپ	N;SG	N;SG
embajada	سفارت	embajada	سفارت	N;FEM;SG	N;SG
embajada	سفارتخانه	embajada	سفارتخانه	N;FEM;SG	N;SG
colón	کلمبوس	colón	کلمبوس	N;MASC;SG	N;SG
colón	روده	colón	None	N;MASC;SG	N;SG
best	best	best	best	N;MASC;SG	N;SG
tenis	تنیس	tenis	تنیس	N;MASC	N;SG
exposiciones	نمایشگاههای	exposición	نمایشگاه	N;FEM;PL	N;PL
little	لیتل	little	لیتل	N	N;SG
little	کوچولو	little	کوچولو	N	N;SG
cambridge	کمبریج	cambridge	کمبریج	N;MASC;SG	N;SG
lectura	خواندن	lectura	خواندن	N;FEM;SG	N;SG
lectura	خواندن	lectura	خواندن	N;FEM;SG	N;SG
lectura	قرائت	lectura	قرائت	N;FEM;SG	N;SG
álvaro	آلوارو	álvaro	آلوارو	N;MASC;SG	N;SG
álvaro	آلوارو	álvaro	آلوارو	N;MASC;SG	N;SG
transición	انتقال	transición	انتقال	N;FEM;SG	N;SG
transición	گذار	transición	گذار	N;FEM;SG	N;SG
muere	میمیرد	morir	مرمید#میمر	V;IND;SG;3;PRS;FIN	V;SG;3;PRS
recientes	اخیر	reciente	اخیر	ADJ;PL	ADJ
cristina	کریستینا	cristinar	کریستینا	N;FEM;SG	N;SG
cristina	کریستینا	cristinar	کریستینا	N;FEM;SG	N;SG
rutas	مسیرهای	ruta	مسیر	N;FEM;PL	N;PL
rutas	مسیرها	ruta	مسیر	N;FEM;PL	N;PL
rival	رقیب	rival	رقیب	N;SG	N;SG
norma	نورما	norma	نورما	N;FEM;SG	N;SG
norma	نورم	norma	نورم	N;FEM;SG	N;SG
norma	استاندارد	norma	استاندارد	N;FEM;SG	N;SG
posesión	تسخیر	posesión	تسخیر	N;FEM;SG	N;SG
posesión	تملک	posesión	تملک	N;FEM;SG	N;SG
posesión	مالکیت	posesión	مالکیت	N;FEM;SG	N;SG
posesión	تصرف	posesión	تصرف	N;FEM;SG	N;SG
noticia	نیوز	noticia	نیوز	N;FEM;SG	N;SG
noticia	خبر	noticia	خبر	N;FEM;SG	N;SG
noticia	خبری	noticia	None	N;FEM;SG	N;SG
estudiante	محصل	estudiante	محصل	N;SG	N;SG
estudiante	شاگرد	estudiante	شاگرد	N;SG	N;SG
estudiante	دانشجو	estudiante	دانشجو	N;SG	N;SG
taller	کارگاه	taller	کارگاه	N;MASC;SG	N;SG
caminos	مسیرها	camino	مسیر	N;MASC;PL	N;PL
caminos	راههای	camino	راه	N;MASC;PL	N;PL
caminos	راهها	camino	راه	N;MASC;PL	N;PL
caminos	راههایی	camino	راه	N;MASC;PL	N;PL
caminos	راههای	camino	راه	N;MASC;PL	N;PL
caminos	روشهای	camino	روش	N;MASC;PL	N;PL
alcance	دامنه	alcance	None	N;MASC;SG	N;SG
alcance	گستره	alcance	گستره	N;MASC;SG	N;SG
laura	لورا	laura	لورا	N;FEM;SG	N;SG
pdf	pdf	pdf	pdf	N;MASC;SG	N;SG
esfuerzo	تلاش	esfuerzo	تلاش	N;MASC;SG	N;SG
esfuerzo	کوشش	esfuerzo	کوشش	N;MASC;SG	N;SG
piedras	سنگها	piedra	سنگ	N;FEM;PL	N;PL
piedras	سنگها	piedra	سنگ	N;FEM;PL	N;PL
capa	کیپ	capa	کیپ	N;FEM;SG	N;SG
capa	شنل	capa	شنل	N;FEM;SG	N;SG
capa	دماغه	capa	دماغه	N;FEM;SG	N;SG
capa	شنل	capa	شنل	N;FEM;SG	N;SG
capa	خرقه	capa	خرقه	N;FEM;SG	N;SG
capa	ردای	capa	ردا	N;FEM;SG	N;SG
lateral	کناری	lateral	کناری	N;SG	N;SG
lateral	جانبی	lateral	جانبی	N;SG	N;SG
lateral	پهلو	lateral	پهلو	N;SG	N;SG
lateral	طرف	lateral	طرف	N;SG	N;SG
editores	انتشارات	editor	انتشار	N;MASC;PL	N;PL
editores	تدوینگران	editor	تدوینگر	N;MASC;PL	N;PL
daños	آسیبهای	daño	آسیب	N;MASC;PL	N;PL
daños	صدمات	daño	صدمه	N;MASC;PL	N;PL
ernesto	ارنست	ernesto	ارنست	N;MASC;SG	N;SG
ernesto	ارنستو	ernesto	ارنستو	N;MASC;SG	N;SG
ernesto	ارنست	ernesto	ارنست	N;MASC;SG	N;SG
magnitud	بزرگی	magnitud	بزرگی	N;FEM;SG	N;SG
cueva	غار	cueva	غار	N;FEM;SG	N;SG
cueva	غاری	cueva	غار	N;FEM;SG	N;SG
alternativa	متناوب	alternativa	متناوب	N;FEM;SG	N;SG
discurso	گفتمان	discurso	گفتمان	N;MASC;SG	N;SG
discurso	سخنرانی	discurso	سخنرانی	N;MASC;SG	N;SG
discurso	گفتار	discurso	گفتار	N;MASC;SG	N;SG
activa	فعال	activo	فعال	ADJ;FEM;SG	ADJ
moneda	سکه	moneda	سکه	N;FEM;SG	N;SG
relacionado	مربوط	relacionado	مربوط	ADJ;MASC;SG;V.PTCP	ADJ
armadas	مسلح	armado	None	ADJ;FEM;PL;V.PTCP	ADJ
aldea	هملت	aldea	هملت	N;FEM;SG	N;SG
aldea	روستای	aldea	روستا	N;FEM;SG	N;SG
aldea	دهکده	aldea	دهکده	N;FEM;SG	N;SG
aldea	ویلیج	aldea	ویلیج	N;FEM;SG	N;SG
aldea	روستا	aldea	روستا	N;FEM;SG	N;SG
soporte	پشتیبان	soporte	پشتیب	N;MASC;SG	N;SG
soporte	پشتیبانی	soporte	پشتیبانی	N;MASC;SG	N;SG
soporte	حمایت	soporte	حمایت	N;MASC;SG	N;SG
occidente	وست	occidente	None	N;MASC;SG	N;SG
occidente	باختر	occidente	باخت#باز	N;MASC;SG	N;SG
occidente	غرب	occidente	غرب	N;MASC;SG	N;SG
occidente	وسترن	occidente	وسترن	N;MASC;SG	N;SG
vivienda	مسکن	vivienda	مسکن	N;FEM;SG	N;SG
gloria	عزت	gloria	None	N;FEM;SG	N;SG
gloria	جلال	gloria	جلال	N;FEM;SG	N;SG
gloria	شکوه	gloria	شکوه	N;FEM;SG	N;SG
gloria	گلوریا	gloria	گلوریا	N;FEM;SG	N;SG
chico	پسر	chico	پسر	N;MASC;SG	N;SG
chico	چیکو	chico	چیکو	N;MASC;SG	N;SG
chico	کید	chico	کرد#کن	N;MASC;SG	N;SG
prado	پرادو	prado	پرادو	N;MASC;SG	N;SG
prado	علفزار	prado	علفزار	N;MASC;SG	N;SG
prado	چمنزار	prado	چمنزار	N;MASC;SG	N;SG
times	زمانهای	time	زمان	N	N;PL
times	دفعات	time	دفعه	N	N;PL
times	تایمز	time	تایمز	N	N;SG
caballería	سواره	caballería	سواره	N;FEM;SG	N;SG
rebelión	خیزش	rebelión	خیزش	N;FEM;SG	N;SG
rebelión	عصیان	rebelión	عصیان	N;FEM;SG	N;SG
rebelión	طغیان	rebelión	طغیان	N;FEM;SG	N;SG
rebelión	سرکشی	rebelión	سرکشی	N;FEM;SG	N;SG
rebelión	شورش	rebelión	شورش	N;FEM;SG	N;SG
religiosas	مذهبی	religioso	مذهبی	ADJ;FEM;PL	ADJ
definitivamente	قطعاً	definitivamente	قطعاً	ADV	ADV
definitivamente	قطعا	definitivamente	قطعاً	ADV	ADV
asistente	دستیاری	asistente	دستیار	N;SG	N;SG
asistente	دستیار	asistente	دستیار	N;SG	N;SG
canadiense	کانادایی	canadiense	کانادایی	N;SG	N;SG
canadiense	کانادا	canadiense	کانادا	N;SG	N;SG
ritmo	پیس	ritmo	پیس	N;MASC;SG	N;SG
ritmo	خوبیست	ritmo	خوبیست	N;MASC;SG	N;SG
ritmo	موزون	ritmo	موزون	N;MASC;SG	N;SG
ritmo	ریتم	ritmo	None	N;MASC;SG	N;SG
mallorca	مایورکا	mallorco	مایورکا	N;MASC;SG	N;SG
mallorca	مایورکا	mallorco	مایورکا	N;MASC;SG	N;SG
tío	عمو	tío	عمو	N;MASC;SG	N;SG
tío	عموی	tío	None	N;MASC;SG	N;SG
tío	دایی	tío	دا	N;MASC;SG	N;SG
senador	سناتور	senador	سناتور	N;MASC;SG	N;SG
adultos	بزرگسالان	adulto	بزرگسال	N;MASC;PL	N;PL
adultos	بزرگترها	adulto	بزرگتر	N;MASC;PL	N;PL
adultos	بزرگسالان	adulto	بزرگسال	N;MASC;PL	N;PL
piso	مسطح	piso	مسطح	N;MASC;SG	N;SG
piso	فلت	piso	فلت	N;MASC;SG	N;SG
piso	آپارتمان	piso	None	N;MASC;SG	N;SG
piso	آپارتمانی	piso	آپارتمانی	N;MASC;SG	N;SG
piso	کف	piso	کف	N;MASC;SG	N;SG
piso	کفپوش	piso	کفپوش	N;MASC;SG	N;SG
piso	طبقه	piso	طبقه	N;MASC;SG	N;SG
gobiernos	دولتها	gobierno	دولت	N;MASC;PL	N;PL
gobiernos	دولتهای	gobierno	دولت	N;MASC;PL	N;PL
special	مخصوص	special	مخصوص	N	N;SG
special	خاص	special	خاص	N	N;SG
special	استثنایی	special	استثنایی	N	N;SG
special	خاصه	special	خاصه	N	N;SG
hermandad	خواهری	hermandad	خواهر	N;FEM;SG	N;SG
hermandad	برادری	hermandad	برادری	N;FEM;SG	N;SG
perro	سگ	perro	سگ	N;MASC;SG	N;SG
perro	سگی	perro	سگی	N;MASC;SG	N;SG
establecimiento	موسسه	establecimiento	None	N;MASC;SG	N;SG
establecimiento	تاسیس	establecimiento	تاسیس	N;MASC;SG	N;SG
establecimiento	تأسیس	establecimiento	تأسیس	N;MASC;SG	N;SG
dura	دشوار	duro	دشوار	ADJ;FEM;SG	ADJ
capítulos	فصلها	capítulo	فصل	N;MASC;PL	N;PL
gregorio	گرگوریو	gregorio	گرگوریو	N;MASC;SG	N;SG
gregorio	گریگوری	gregorio	گریگوری	N;MASC;SG	N;SG
gregorio	گرگوری	gregorio	گرگوری	N;MASC;SG	N;SG
gregorio	گرگور	gregorio	گرگور	N;MASC;SG	N;SG
negros	سیاهان	negro	سیاه	N;MASC;PL	N;PL
negros	سیاهان	negro	سیاه	N;MASC;PL	N;PL
asunto	سوژه	asunto	None	N;MASC;SG	N;SG
asunto	فاعل	asunto	None	N;MASC;SG	N;SG
asunto	موضوع	asunto	موضوع	N;MASC;SG	N;SG
morir	بمیرم	morir	None	V;NFIN	V;SBJV;SG;1;PRS
morir	بمیرد	morir	مرد#میر	V;NFIN	V;SBJV;SG;3;PRS
morir	بمیر	morir	بمیر	V;NFIN	V;IMP;SG;2
insecto	حشره	insecto	حشره	N;MASC;SG	N;SG
insecto	باگ	insecto	باگ	N;MASC;SG	N;SG
insecto	اشکال	insecto	شکل	N;MASC;SG	N;SG
cartagena	کارتاگنا	cartagena	کارتاگنا	N;FEM;SG	N;SG
autonomía	خودمختاری	autonomía	خودمختاری	N;FEM;SG	N;SG
autonomía	خودگردان	autonomía	خودگرد	N;FEM;SG	N;SG
autonomía	خودمختار	autonomía	خودمختار	N;FEM;SG	N;SG
autonomía	استقلال	autonomía	استقلال	N;FEM;SG	N;SG
autonomía	استقلالی	autonomía	استقلالی	N;FEM;SG	N;SG
cocina	کوک	cocina	کوک	N;FEM;SG	N;SG
cocina	آشپز	cocina	آشپز	N;FEM;SG	N;SG
cocina	آشپزی	cocina	آشپزی	N;FEM;SG	N;SG
cocina	آشپزی	cocina	آشپزی	N;FEM;SG	N;SG
cocina	پختن	cocina	پختن	N;FEM;SG	N;SG
cocina	پخت	cocina	پخت	N;FEM;SG	N;SG
cocina	آشپزی	cocina	آشپزی	N;FEM;SG	N;SG
cocina	آشپزخانه	cocina	آشپزخانه	N;FEM;SG	N;SG
asociado	وابسته	asociado	وابسته	ADJ;MASC;SG;V.PTCP	ADJ
concejo	شورای	concejo	شورا	N;MASC;SG	N;SG
concejo	شورا	concejo	شورا	N;MASC;SG	N;SG
concejo	انجمن	concejo	انجمن	N;MASC;SG	N;SG
pesca	فیش	pesca	فیش	N;FEM;SG	N;SG
pesca	ماهی	pesca	ماهی	N;FEM;SG	N;SG
pesca	ماهیگیری	pesca	ماهیگیری	N;FEM;SG	N;SG
sucesión	دنباله	sucesión	دنباله	N;FEM;SG	N;SG
sucesión	ارث	sucesión	ارث	N;FEM;SG	N;SG
sucesión	جانشینی	sucesión	جانشینی	N;FEM;SG	N;SG
primo	پریمو	primo	پریمو	N;MASC;SG	N;SG
avance	پیشرفت	avance	پیشرفت	N;MASC;SG	N;SG
avance	ترقی	avance	ترقی	N;MASC;SG	N;SG
pacientes	بیمارها	paciente	بیمار	N;PL	N;PL
pacientes	بیماران	paciente	بیمار	N;PL	N;PL
finlandia	فنلاند	finlandia	None	N;FEM;SG	N;SG
finlandia	فنلاندی	finlandia	None	N;FEM;SG	N;SG
finlandia	فنلاند	finlandia	None	N;FEM;SG	N;SG
papeles	کاغذها	papel	کاغذ	N;MASC;PL	N;PL
papeles	اسناد	papel	سند	N;MASC;PL	N;PL
fabricación	تولید	fabricación	تولید	N;FEM;SG	N;SG
fabricación	ساخت	fabricación	ساخت	N;FEM;SG	N;SG
fabricación	تولیدی	fabricación	تولیدی	N;FEM;SG	N;SG
poema	شعری	poema	شعر	N;MASC;SG	N;SG
poema	شعر	poema	شعر	N;MASC;SG	N;SG
saludo	احوالپرسی	saludo	احوالپرسی	N;MASC;SG	N;SG
saludo	درود	saludo	درود	N;MASC;SG	N;SG
indonesia	اندونزیایی	indonesio	اندونزیایی	N;FEM;SG	N;SG
indonesia	اندونزی	indonesio	اندونزی	N;FEM;SG	N;SG
marino	ملوان	marino	ملوان	N;MASC;SG	N;SG
marino	دریایی	marino	دریا	N;MASC;SG	N;SG
marino	مارین	marino	مارین	N;MASC;SG	N;SG
marino	مارینو	marino	مارینو	N;MASC;SG	N;SG
batallón	گردان	batallón	گردان	N;MASC;SG	N;SG
pelea	بجنگ	pelea	بجنگ	N;FEM;SG	N;SG
gastronomía	آشپزی	gastronomía	آشپزی	N;FEM;SG	N;SG
virus	ویروس	virus	ویروس	N;MASC	N;SG
virus	ویروس	virus	ویروس	N;MASC	N;SG
virus	ویروسها	virus	ویروس	N;MASC	N;PL
umbral	آستانه	umbral	آستانه	N;MASC;SG	N;SG
potencial	بالقوه	potencial	None	N;MASC;SG	N;SG
potencial	پتانسیل	potencial	None	N;MASC;SG	N;SG
pilar	ستون	pilar	ستون	N;SG	N;SG
pilar	رکن	pilar	رکن	N;SG	N;SG
pilar	ستونی	pilar	ستون	N;SG	N;SG
moral	روحیه	moral	روحیه	N;FEM;SG	N;SG
moral	اخلاقی	moral	اخلاقی	N;FEM;SG	N;SG
moral	اخلاق	moral	اخلاق	N;FEM;SG	N;SG
moral	اخلاق	moral	اخلاق	N;FEM;SG	N;SG
moral	اخلاقی	moral	اخلاقی	N;FEM;SG	N;SG
moral	اخلاق	moral	اخلاق	N;FEM;SG	N;SG
cierre	خاتمه	cierre	خاتمه	N;MASC;SG	N;SG
cierre	close	cierre	close	N;MASC;SG	N;SG
cierre	بستن	cierre	بستن	N;MASC;SG	N;SG
cierre	بستن	cierre	بستن	N;MASC;SG	N;SG
paisaje	عرضی	paisaje	عرضی	N;MASC;SG	N;SG
paisaje	منظره	paisaje	منظره	N;MASC;SG	N;SG
noble	گرامی	noble	گرامی	ADJ;SG	ADJ
aviación	هوانوردی	aviación	هوانوردی	N;FEM;SG	N;SG
aviación	هواپیمایی	aviación	هواپیمایی	N;FEM;SG	N;SG
rendimiento	عملکرد	rendimiento	عملکرد	N;MASC;SG	N;SG
rendimiento	اجرا	rendimiento	اجرا	N;MASC;SG	N;SG
rendimiento	کارایی	rendimiento	کارایی	N;MASC;SG	N;SG
rendimiento	بازده	rendimiento	بازده	N;MASC;SG	N;SG
acontecimientos	رویدادهای	acontecimiento	رویداد	N;MASC;PL	N;PL
acontecimientos	رویدادها	acontecimiento	رویداد	N;MASC;PL	N;PL
acontecimientos	حوادث	acontecimiento	حوادث	N;MASC;PL	N;PL
acontecimientos	اتفاقات	acontecimiento	اتفاق	N;MASC;PL	N;PL
acontecimientos	تحولات	acontecimiento	تحول	N;MASC;PL	N;PL
antigüedad	آنتیک	antigüedad	آنتیک	N;FEM;SG	N;SG
antigüedad	عتیقه	antigüedad	عتیقه	N;FEM;SG	N;SG
antigüedad	باستان	antigüedad	باستان	N;FEM;SG	N;SG
resumen	انتزاعی	resumen	انتزاعی	N;MASC;SG	N;SG
resumen	خلاصۀ	resumen	خلاصۀ	N;MASC;SG	N;SG
resumen	خلاصه	resumen	خلاصه	N;MASC;SG	N;SG
medellín	مدلین	medellín	مدلین	N;MASC;SG	N;SG
integrado	یکپارچه	integrado	یکپارچه	ADJ;MASC;SG;V.PTCP	ADJ
existentes	موجود	existente	موجود	ADJ;PL	ADJ
errores	اشتباهاتی	error	اشتباه	N;MASC;PL	N;PL
errores	اشتباهات	error	اشتباه	N;MASC;PL	N;PL
errores	خطاهای	error	خطا	N;MASC;PL	N;PL
errores	خطاها	error	خطا	N;MASC;PL	N;PL
errores	حشرات	error	حشره	N;MASC;PL	N;PL
responsabilidad	مسولیت	responsabilidad	مسولیت	N;FEM;SG	N;SG
responsabilidad	مسئولیتی	responsabilidad	مسئولیتی	N;FEM;SG	N;SG
responsabilidad	مسئولیت	responsabilidad	مسئولیت	N;FEM;SG	N;SG
responsabilidad	جوابگو	responsabilidad	جوابگو	N;FEM;SG	N;SG
amenaza	تهدید	amenaza	تهدید	N;FEM;SG	N;SG
amenaza	تحدید	amenaza	None	N;FEM;SG	N;SG
amenaza	تهدید	amenaza	تهدید	N;FEM;SG	N;SG
ojo	مردمک	ojo	مردمک	N;MASC;SG	N;SG
ojo	چشم	ojo	چشم	N;MASC;SG	N;SG
ojo	چشمی	ojo	چشم	N;MASC;SG	N;SG
cero	زیرو	cero	زیرو	N;MASC;SG	N;SG
cero	zero	cero	zero	N;MASC;SG	N;SG
separación	جداسازی	separación	جداسازی	N;FEM;SG	N;SG
separación	جدایی	separación	جدایی	N;FEM;SG	N;SG
separación	تفکیک	separación	تفکیک	N;FEM;SG	N;SG
separación	فراق	separación	فراق	N;FEM;SG	N;SG
convención	unfccc	convención	unfccc	N;FEM;SG	N;SG
convención	کنوانسیون	convención	کنوانسیون	N;FEM;SG	N;SG
convención	همایش	convención	همایش	N;FEM;SG	N;SG
habilidades	مهارتهای	habilidad	مهارت	N;FEM;PL	N;PL
pago	تاوان	pago	تاوان	N;MASC;SG	N;SG
pago	پرداخت	pago	پرداخت	N;MASC;SG	N;SG
pago	پرداختی	pago	پرداخت	N;MASC;SG	N;SG
pago	دستمزد	pago	دستمزد	N;MASC;SG	N;SG
pago	پرداخت	pago	پرداخت	N;MASC;SG	N;SG
tendencia	گرایش	tendencia	گرایش	N;FEM;SG	N;SG
tendencia	روند	tendencia	روند	N;FEM;SG	N;SG
tendencia	گرایش	tendencia	گرایش	N;FEM;SG	N;SG
animación	پویانمایی	animación	پویانمایی	N;FEM;SG	N;SG
animación	انیمیشن	animación	انیمیشن	N;FEM;SG	N;SG
instalación	نصب	instalación	نصب	N;FEM;SG	N;SG
instalación	نصب	instalación	نصب	N;FEM;SG	N;SG
instalación	نصب	instalación	نصب	N;FEM;SG	N;SG
vietnam	ویتنام	vietnam	ویتنام	N;FEM;SG	N;SG
índice	شاخص	índice	شاخص	N;MASC;SG	N;SG
índice	نمایه	índice	نمایه	N;MASC;SG	N;SG
terror	ترور	terror	ترور	N;MASC;SG	N;SG
terror	دلهره	terror	دلهره	N;MASC;SG	N;SG
terror	هراس	terror	هراس	N;MASC;SG	N;SG
explotación	استثمار	explotación	None	N;FEM;SG	N;SG
pena	مجازات	pena	مجازات	N;FEM;SG	N;SG
pena	پنالتی	pena	None	N;FEM;SG	N;SG
pena	ترحم	pena	ترحم	N;FEM;SG	N;SG
pena	افسوس	pena	None	N;FEM;SG	N;SG
pena	غم	pena	غم	N;FEM;SG	N;SG
pena	اندوه	pena	None	N;FEM;SG	N;SG
pena	غصه	pena	غصه	N;FEM;SG	N;SG
pena	غمی	pena	غمی	N;FEM;SG	N;SG
pena	غمت	pena	غمت	N;FEM;SG	N;SG
pena	غم	pena	غم	N;FEM;SG	N;SG
pena	اندوه	pena	None	N;FEM;SG	N;SG
pena	غصه	pena	غصه	N;FEM;SG	N;SG
quizás	شاید	quizás	شاید	ADV	ADV
comparación	مقایسه	comparación	مقایسه	N;FEM;SG	N;SG
comparación	مقایسه	comparación	مقایسه	N;FEM;SG	N;SG
habilidad	مهارتی	habilidad	مهارتی	N;FEM;SG	N;SG
habilidad	مهارت	habilidad	مهارت	N;FEM;SG	N;SG
habilidad	توانایی	habilidad	توانایی	N;FEM;SG	N;SG
habilidad	قابلیت	habilidad	قابلیت	N;FEM;SG	N;SG
tiro	فیلمبرداری	tiro	فیلمبرداری	N;MASC;SG	N;SG
tiro	تیراندازی	tiro	None	N;MASC;SG	N;SG
tiro	شات	tiro	آنته	N;MASC;SG	N;SG
tiro	شلیک	tiro	شلیک	N;MASC;SG	N;SG
tiro	تایر	tiro	تایر	N;MASC;SG	N;SG
navarro	ناوارو	navarro	ناوارو	N;MASC;SG	N;SG
wisconsin	ویسکانسین	wisconsin	ویسکانسین	N;MASC;SG	N;SG
dioses	خدایان	dios	خدا	N;MASC;PL	N;PL
disposición	چیدمان	disposición	چیدم	N;FEM;SG	N;SG
disposición	تمایل	disposición	تمایل	N;FEM;SG	N;SG
dolor	درد	dolor	درد	N;MASC;SG	N;SG
dolor	دردی	dolor	دردی	N;MASC;SG	N;SG
dolor	درده	dolor	درده	N;MASC;SG	N;SG
dolor	دردم	dolor	دردم	N;MASC;SG	N;SG
boys	پسران	boy	پسر	N	N;PL
boys	پسرها	boy	پسر	N	N;PL
boys	پسرا	boy	پسرا	N	N;PL
magdalena	مادلن	magdaleno	مادلن	N;FEM;SG	N;SG
magdalena	مدلین	magdaleno	مدلین	N;FEM;SG	N;SG
magdalena	مادلین	magdaleno	مادلین	N;FEM;SG	N;SG
magdalena	مگدالن	magdaleno	مگدالن	N;FEM;SG	N;SG
magdalena	مافین	magdaleno	مافین	N;FEM;SG	N;SG
magdalena	ماگدالنا	magdaleno	ماگدالنا	N;FEM;SG	N;SG
cadenas	زنجیرها	cadena	زنجیر	N;FEM;PL	N;PL
tasa	نرخ	tasa	نرخ	N;FEM;SG	N;SG
tasa	اجرت	tasa	اجرت	N;FEM;SG	N;SG
tasa	مزد	tasa	مزد	N;FEM;SG	N;SG
tasa	دستمزد	tasa	دستمزد	N;FEM;SG	N;SG
petición	درخواست	petición	درخواست	N;FEM;SG	N;SG
petición	دادخواست	petición	دادخواست	N;FEM;SG	N;SG
wiki	ویکی	wiki	ویکی	N;MASC;SG	N;SG
criterios	معیارهای	criterio	معیار	N;MASC;PL	N;PL
hermanas	خواهران	hermana	خواهر	N;FEM;PL	N;PL
disponibles	موجود	disponible	موجود	ADJ;PL	ADJ
estadística	آمار	estadístico	آمار	N;FEM;SG	N;SG
estadística	آماری	estadístico	آماری	N;FEM;SG	N;SG
estadística	آماری	estadístico	آماری	N;FEM;SG	N;SG
estadística	آماره	estadístico	آماره	N;FEM;SG	N;SG
herramientas	ابزارها	herramienta	ابزار	N;FEM;PL	N;PL
herramientas	ابزارهای	herramienta	ابزار	N;FEM;PL	N;PL
simón	سیمون	simón	سیمون	N;MASC;SG	N;SG
simón	سایمن	simón	سایمن	N;MASC;SG	N;SG
simón	سایمون	simón	سایمون	N;MASC;SG	N;SG
espada	بلید	espada	بلید	N;FEM;SG	N;SG
espada	تیغه	espada	تیغه	N;FEM;SG	N;SG
espada	تیغ	espada	تیغ	N;FEM;SG	N;SG
espada	شمشیر	espada	شمشیر	N;FEM;SG	N;SG
árabes	عربها	árabe	عرب	N;PL	N;PL
árabes	اعراب	árabe	عرب	N;PL	N;PL
sexto	ششمین	sexto	ششمین	ADJ;MASC;SG	ADJ;RL
sexto	ششم	sexto	ششم	ADJ;MASC;SG	ADJ
matar	بکش	matar	بکش	V;NFIN	V;IMP;SG;2
matar	بکشی	matar	None	V;NFIN	V;SBJV;SG;2;PRS
matar	بکشم	matar	None	V;NFIN	V;SBJV;SG;1;PRS
oficinas	دفاتر	oficina	دفاتر	N;FEM;PL	N;PL
oficinas	ادارات	oficina	ادارت	N;FEM;PL	N;PL
kong	کنگ	kong	کرد#کن	N;MASC;SG	N;SG
kong	کونگ	kong	کونگ	N;MASC;SG	N;SG
disciplina	انضباط	disciplina	انضباط	N;FEM;SG	N;SG
gigante	غول	gigante	غول	N;SG	N;SG
blancas	سفید	blanco	سفید	ADJ;FEM;PL	ADJ
sport	sport	sport	sport	N	N;SG
sport	اسپورت	sport	اسپورت	N	N;SG
sport	ورزش	sport	ورزش	N	N;SG
sport	ورزشی	sport	ورزشی	N	N;SG
sport	ورزشکار	sport	ورزشکار	N	N;SG
cuadros	میزهای	cuadro	میز	N;MASC;PL	N;PL
cuadros	نقاشیهای	cuadro	نقاشی	N;MASC;PL	N;PL
cuadros	تصاویر	cuadro	تصویر	N;MASC;PL	N;PL
cuadros	عکسها	cuadro	عکس	N;MASC;PL	N;PL
voluntad	ویل	voluntad	ویل	N;FEM;SG	N;SG
voluntad	تمایل	voluntad	تمایل	N;FEM;SG	N;SG
vandalismo	خرابکاری	vandalismo	خرابکاری	N;MASC;SG	N;SG
aéreo	هوایی	aéreo	هوایی	ADJ;MASC;SG	ADJ
france	فرانس	france	فرانس	N;FEM;SG	N;SG
france	فرانسه	france	فرانسه	N;FEM;SG	N;SG
maestros	اساتید	maestro	استاد	N;MASC;PL	N;PL
maestros	استادان	maestro	استاد	N;MASC;PL	N;PL
maestros	اربابان	maestro	ارباب	N;MASC;PL	N;PL
maestros	اساتید	maestro	استاد	N;MASC;PL	N;PL
negocio	تجارت	negocio	تجارت	N;MASC;SG	N;SG
negocio	کسب	negocio	کسب	N;MASC;SG	N;SG
negocio	b	negocio	b	N;MASC;SG	N;SG
mención	یادی	mención	یادی	N;FEM;SG	N;SG
mención	استناد	mención	استناد	N;FEM;SG	N;SG
escribe	مینویسد	escribir	نمود#آ	V;IND;SG;3;PRS;FIN	V;SG;3;PRS
esfuerzos	تلاشهای	esfuerzo	تلاش	N;MASC;PL	N;PL
esfuerzos	تلاشها	esfuerzo	تلاش	N;MASC;PL	N;PL
