magyar	унгарски	magyar	унгарски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
személyiség	характер	személyiség	характер	N;NOM;SG	N;INDF;MASC;SG
személyiség	личността	személyiség	личност	N;NOM;SG	N;DEF;FEM;SG
személyiség	индивидуалност	személyiség	индивидуалност	N;NOM;SG	N;INDF;FEM;SG
személyiség	личност	személyiség	личност	N;NOM;SG	N;INDF;FEM;SG
tulajdonságai	имоти	tulajdonság	имот	N;NOM;PL	N;INDF;MASC;PL
tulajdonságai	свойства	tulajdonság	свойство	N;NOM;PL	N;INDF;NEUT;PL
távolság	дистанция	távolság	дистанция	N;NOM;SG	N;INDF;FEM;SG
távolság	разстояние	távolság	разстояние	N;NOM;SG	N;INDF;NEUT;SG
távolság	диапазон	távolság	диапазон	N;NOM;SG	N;INDF;MASC;SG
távolság	обхват	távolság	обхват	N;NOM;SG	N;INDF;MASC;SG
távolság	обсег	távolság	обсег	N;NOM;SG	N;INDF;MASC;SG
távolság	отстояние	távolság	отстояние	N;NOM;SG	N;INDF;NEUT;SG
átirányítás	пренасочване	átirányítás	пренасочване	N;NOM;SG	N;INDF;NEUT;SG
lát	вижда	lát	виждам-(се)	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
ismeretek	знания	ismeret	знание	N;NOM;PL	N;INDF;NEUT;PL
ismeretek	познания	ismeret	познание	N;NOM;PL	N;INDF;NEUT;PL
munkások	работниците	munkás	работник	N;NOM;PL	N;DEF;MASC;PL
munkások	работници	munkás	работник	N;NOM;PL	N;INDF;MASC;PL
támadások	атентати	támadás	атентат	N;NOM;PL	N;INDF;MASC;PL
támadások	атаки	támadás	атака	N;NOM;PL	N;INDF;FEM;PL
támadások	нападения	támadás	нападение	N;NOM;PL	N;INDF;NEUT;PL
tavak	езера	tavak	езер	N;NOM;PL	N;INDF;NEUT;PL
jelöltek	кандидатите	jelöl	кандидат	N;NOM;PL	N;DEF;MASC;PL
jelöltek	кандидатки	jelöl	кандидатка	N;NOM;PL	N;INDF;FEM;PL
jelöltek	кандидати	jelöl	кандидат	N;NOM;PL	N;INDF;MASC;PL
jelöltek	новобранци	jelöl	новобранец	N;NOM;PL	N;INDF;MASC;PL
vegyület	съединението	vegyület	съединение	N;NOM;SG	N;DEF;NEUT;SG
vegyület	съединение	vegyület	съединение	N;NOM;SG	N;INDF;NEUT;SG
grófnő	графиня	grófnő	графиня	N;NOM;SG	N;INDF;FEM;SG
grófnő	графинята	grófnő	графиня	N;NOM;SG	N;DEF;FEM;SG
tavasz	пролет	tavasz	пролет	N;NOM;SG	N;INDF;FEM;SG
tavasz	пролетта	tavasz	пролет	N;NOM;SG	N;DEF;FEM;SG
reakció	реакция	reakció	реакция	N;NOM;SG	N;INDF;FEM;SG
reakció	реакция	reakció	реакция	N;NOM;SG	N;INDF;FEM;SG
reakció	отговор	reakció	отговор	N;NOM;SG	N;INDF;MASC;SG
reakció	повлияване	reakció	повлияване	N;NOM;SG	N;INDF;NEUT;SG
élni	живей	él	живей	V;NFIN;ACT	V;IPFV;IMP;SG;2;FIN
alkalmazható	приложим	alkalmazható	приложим	ADJ;NOM;SG	ADJ;INDF;MASC;SG
alkalmazható	приложима	alkalmazható	приложим	ADJ;NOM;SG	ADJ;INDF;FEM;SG
színpad	стадий	színpad	стадий	N;NOM;SG	N;INDF;MASC;SG
színpad	сцена	színpad	сцена	N;NOM;SG	N;INDF;FEM;SG
színpad	етап	színpad	етап	N;NOM;SG	N;INDF;MASC;SG
színpad	сцената	színpad	сцена	N;NOM;SG	N;DEF;FEM;SG
terminus	терминус	terminus	терминус	N;NOM;SG	N;INDF;MASC;SG
alagút	тунел	alagút	тунел	N;NOM;SG	N;INDF;MASC;SG
régész	археолог	régész	археолог	N;NOM;SG	N;INDF;MASC;SG
régész	археолог	régész	археолог	N;NOM;SG	N;INDF;MASC;SG
nyugdíjba	пенсиониране	nyugdíj	пенсиониране	N;IN+ALL;SG	N;INDF;NEUT;SG
többszörös	множество	többszörös	множество	N;NOM;SG	N;INDF;NEUT;SG
válság	кризата	válság	криза	N;NOM;SG	N;DEF;FEM;SG
válság	криза	válság	криза	N;NOM;SG	N;INDF;FEM;SG
rendőr	полицай	rendőr	полицай	N;NOM;SG	N;INDF;MASC;SG
rendőr	ченге	rendőr	ченге	N;NOM;SG	N;INDF;NEUT;SG
rendőr	ченгето	rendőr	ченге	N;NOM;SG	N;DEF;NEUT;SG
rendőr	полиция	rendőr	полиция	N;NOM;SG	N;INDF;FEM;SG
rendőr	полицай	rendőr	полицай	N;NOM;SG	N;INDF;MASC;SG
manga	манга	manga	манга	N;NOM;SG	N;INDF;FEM;SG
művészetek	изкуства	művészet	изкуство	N;NOM;PL	N;INDF;NEUT;PL
művészetek	изкуствата	művészet	изкуство	N;NOM;PL	N;DEF;NEUT;PL
egészséges	здрав	egészséges	здрав	ADJ;NOM;SG	ADJ;INDF;MASC;SG
egészséges	здрава	egészséges	здрав	ADJ;NOM;SG	ADJ;INDF;FEM;SG
hangzik	звучи	hangzik	звуча	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
barátok	приятели	barát	приятел	N;NOM;PL	N;INDF;MASC;PL
barátok	приятелки	barát	приятелка	N;NOM;PL	N;INDF;FEM;PL
támogatása	подкрепа	támogatás	подкрепа	N;NOM;SG	N;INDF;FEM;SG
jelölések	означения	jelölés	означение	N;NOM;PL	N;INDF;NEUT;PL
jelölések	символи	jelölés	символя	N;NOM;PL	N;INDF;MASC;PL
jelölések	маркировки	jelölés	маркировка	N;NOM;PL	N;INDF;FEM;PL
jelölések	означения	jelölés	означение	N;NOM;PL	N;INDF;NEUT;PL
jelölések	белези	jelölés	белеза	N;NOM;PL	N;INDF;FEM;PL
jelölések	маркировки	jelölés	маркировка	N;NOM;PL	N;INDF;FEM;PL
jelölések	марки	jelölés	марка	N;NOM;PL	N;INDF;FEM;PL
jelölések	заявки	jelölés	заявка	N;NOM;PL	N;INDF;FEM;PL
jelölések	номинации	jelölés	номинация	N;NOM;PL	N;INDF;FEM;PL
jelölések	кандидатури	jelölés	кандидатура	N;NOM;PL	N;INDF;FEM;PL
betegek	пациенти	beteg	пациент	N;NOM;PL	N;INDF;MASC;PL
betegek	пациентите	beteg	пациент	N;NOM;PL	N;DEF;MASC;PL
ciklus	цикъл	ciklus	цикъл	N;NOM;SG	N;INDF;MASC;SG
ciklus	цикъла	ciklus	цикъл	N;NOM;SG	N;DEF;MASC;SG
telep	колония	telep	колония	N;NOM;SG	N;INDF;FEM;SG
telep	колонията	telep	колония	N;NOM;SG	N;DEF;FEM;SG
költészet	поезия	költészet	поезия	N;NOM;SG	N;INDF;FEM;SG
költészet	поезията	költészet	поезия	N;NOM;SG	N;DEF;FEM;SG
képregény	комикс	képregény	комикс	N;NOM;SG	N;INDF;MASC;SG
képregény	комик	képregény	комик	N;NOM;SG	N;INDF;MASC;SG
képregény	комикс	képregény	комикс	N;NOM;SG	N;INDF;MASC;SG
hüllők	влечуги	hüllő	влечуг	N;NOM;PL	N;INDF;MASC;PL
tanulni	научи	tanul	науча-(се)	V;NFIN;ACT	V;PFV;IMP;SG;2;FIN
tanulni	научете	tanul	науча-(се)	V;NFIN;ACT	V;PFV;IMP;PL;2;FIN
helyek	места	hely	място	N;NOM;PL	N;INDF;NEUT;PL
helyek	местоположения	hely	местоположение	N;NOM;PL	N;INDF;NEUT;PL
tényező	фактор	tényező	фактор	N;NOM;SG	N;INDF;MASC;SG
tényező	коефициент	tényező	коефициент	N;NOM;SG	N;INDF;MASC;SG
előadások	семинари	előadás	семинар	N;NOM;PL	N;INDF;MASC;PL
előadások	представления	előadás	представление	N;NOM;PL	N;INDF;NEUT;PL
előadások	изпълнения	előadás	изпълнение	N;NOM;PL	N;INDF;NEUT;PL
előadások	презентации	előadás	презентация	N;NOM;PL	N;INDF;FEM;PL
előadások	лекции	előadás	лекция	N;NOM;PL	N;INDF;FEM;PL
előadások	лекциите	előadás	лекция	N;NOM;PL	N;DEF;FEM;PL
támogatás	помощ	támogatás	помощ	N;NOM;SG	N;INDF;FEM;SG
támogatás	подпомагане	támogatás	подпомагане	N;NOM;SG	N;INDF;NEUT;SG
támogatás	подкрепа	támogatás	подкрепа	N;NOM;SG	N;INDF;FEM;SG
támogatás	поддръжка	támogatás	поддръжка	N;NOM;SG	N;INDF;FEM;SG
levele	писмо	levél	писмо	N;NOM;SG	N;INDF;NEUT;SG
levele	буква	levél	буква	N;NOM;SG	N;INDF;FEM;SG
piaci	пазар	piaci	пазар	N;NOM;SG	N;INDF;MASC;SG
malom	мелница	malom	мелница	N;NOM;SG	N;INDF;FEM;SG
nagyméretű	голям	nagyméretű	голям	ADJ;NOM;SG	ADJ;INDF;MASC;SG
nagyméretű	голяма	nagyméretű	голям	ADJ;NOM;SG	ADJ;INDF;FEM;SG
lehetőségek	възможности	lehetőség	възможност	N;NOM;PL	N;INDF;FEM;PL
lehetőségek	вероятности	lehetőség	вероятност	N;NOM;PL	N;INDF;FEM;PL
lehetőségek	възможности	lehetőség	възможност	N;NOM;PL	N;INDF;FEM;PL
lehetőségek	настройки	lehetőség	настройка	N;NOM;PL	N;INDF;FEM;PL
lehetőségek	опции	lehetőség	опция	N;NOM;PL	N;INDF;FEM;PL
lehetőségek	възможности	lehetőség	възможност	N;NOM;PL	N;INDF;FEM;PL
befolyásolja	засяга	befolyásol	засягам-(се)	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
befolyásolja	въздейства	befolyásol	въздейство	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
befolyásolja	влияе	befolyásol	влия-(се)	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
alkalmi	небрежен	alkalmi	небрежен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
védelmet	защита	védelem	защита	N;ACC;SG	N;INDF;FEM;SG
védelmet	закрила	védelem	закрила	N;ACC;SG	N;INDF;FEM;SG
ünnepek	почивки	ünnep	почивка	N;NOM;PL	N;INDF;FEM;PL
ünnepek	празници	ünnep	празник	N;NOM;PL	N;INDF;MASC;PL
nemesek	благородници	nemes	благородник	N;NOM;PL	N;INDF;MASC;PL
nemesek	благородниците	nemes	благородник	N;NOM;PL	N;DEF;MASC;PL
mozi	филм	mozi	филм	N;NOM;SG	N;INDF;MASC;SG
mozi	киното	mozi	кино	N;NOM;SG	N;DEF;NEUT;SG
mozi	кино	mozi	кино	N;NOM;SG	N;INDF;NEUT;SG
egyén	индивид	egyén	индивид	N;NOM;SG	N;INDF;MASC;SG
telepesek	колонисти	telepes	колонист	N;NOM;PL	N;INDF;MASC;PL
telepesek	заселници	telepes	заселник	N;NOM;PL	N;INDF;MASC;PL
telepesek	заселниците	telepes	заселник	N;NOM;PL	N;DEF;MASC;PL
együttműködés	сътрудничество	együttműködés	сътрудничество	N;NOM;SG	N;INDF;NEUT;SG
együttműködés	съдействие	együttműködés	съдействие	N;NOM;SG	N;INDF;NEUT;SG
együttműködés	сътрудничество	együttműködés	сътрудничество	N;NOM;SG	N;INDF;NEUT;SG
fáraó	фараонът	fáraó	фараон	N;NOM;SG	N;DEF;MASC;SG
fáraó	фараон	fáraó	фараон	N;NOM;SG	N;INDF;MASC;SG
fáraó	фараона	fáraó	фараон	N;NOM;SG	N;DEF;MASC;SG
jellemzői	характеристики	jellemző	характеристика	N;NOM;PL	N;INDF;FEM;PL
jellemzői	черти	jellemző	черта	N;NOM;PL	N;INDF;FEM;PL
jellemzői	особености	jellemző	особеност	N;NOM;PL	N;INDF;FEM;PL
jellemzői	характеристики	jellemző	характеристика	N;NOM;PL	N;INDF;FEM;PL
termelés	продукция	termelés	продукция	N;NOM;SG	N;INDF;FEM;SG
termelés	производство	termelés	производство	N;NOM;SG	N;INDF;NEUT;SG
állítás	иск	állítás	иск	N;NOM;SG	N;INDF;MASC;SG
állítás	твърдение	állítás	твърдение	N;NOM;SG	N;INDF;NEUT;SG
állítás	претенция	állítás	претенция	N;NOM;SG	N;INDF;FEM;SG
állítás	твърдение	állítás	твърдение	N;NOM;SG	N;INDF;NEUT;SG
állítás	изявление	állítás	изявление	N;NOM;SG	N;INDF;NEUT;SG
állítás	твърдение	állítás	твърдение	N;NOM;SG	N;INDF;NEUT;SG
állítás	твърдение	állítás	твърдение	N;NOM;SG	N;INDF;NEUT;SG
bevezetése	въведение	bevezetés	въведение	N;NOM;SG	N;INDF;NEUT;SG
bevezetése	въвеждане	bevezetés	въвеждане	N;NOM;SG	N;INDF;NEUT;SG
rajongók	вентилатори	rajongó	вентилатор	N;NOM;PL	N;INDF;MASC;PL
rajongók	фенове	rajongó	фен	N;NOM;PL	N;INDF;MASC;PL
rajongók	почитатели	rajongó	почитател	N;NOM;PL	N;INDF;MASC;PL
rajongók	феновете	rajongó	фен	N;NOM;PL	N;DEF;MASC;PL
versenyek	надбягвания	verseny	надбягване	N;NOM;PL	N;INDF;NEUT;PL
versenyek	състезания	verseny	състезание	N;NOM;PL	N;INDF;NEUT;PL
versenyek	раси	verseny	раса	N;NOM;PL	N;INDF;FEM;PL
versenyek	състезания	verseny	състезание	N;NOM;PL	N;INDF;NEUT;PL
versenyek	конкурси	verseny	конкурс	N;NOM;PL	N;INDF;MASC;PL
versenyek	конкурси	verseny	конкурс	N;NOM;PL	N;INDF;MASC;PL
kedveli	обича	kedveli	обичам	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kedveli	харесва	kedveli	харесвам-(се)	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
becenév	прякор	becenév	прякор	N;NOM;SG	N;INDF;MASC;SG
hiteles	достоверен	hiteles	достоверен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
hiteles	автентична	hiteles	автентичен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
hiteles	автентичен	hiteles	автентичен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
bizonyítja	доказва	bizonyít	доказвам	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
vászon	лен	vász	лен	N;NOM;SG	N;INDF;MASC;SG
vászon	платно	vász	платно	N;NOM;SG	N;INDF;NEUT;SG
atlético	атлетико	atlético	атлетико	N;NOM;SG	N;INDF;MASC;SG
erőt	сила	erő	сила	N;ACC;SG	N;INDF;FEM;SG
erőt	мощ	erő	мощ	N;ACC;SG	N;INDF;FEM;SG
erőt	якост	erő	якост	N;ACC;SG	N;INDF;FEM;SG
tetszőleges	произволна	tetszőleges	произволен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
tetszőleges	произволен	tetszőleges	произволен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
gabriella	габриела	gabriella	габриела	N;NOM;SG	N;INDF;FEM;SG
szíriai	сирийски	szíriai	сирийски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
környezetvédelmi	екологичен	környezetvédelmi	екологичен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
máltai	малтийски	máltai	малтийски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
logika	логика	logika	логика	N;NOM;SG	N;INDF;FEM;SG
neveket	наименования	nevék	наименование	N;ACC;PL	N;INDF;NEUT;PL
neveket	имената	nevék	име	N;ACC;PL	N;DEF;NEUT;PL
neveket	имена	nevék	име	N;ACC;PL	N;INDF;NEUT;PL
trek	трек	trek	трек	N;NOM;SG	N;INDF;MASC;SG
dallas	далас	dallas	далас	N;NOM;SG	N;INDF;FEM;SG
kézirat	ръкопис	kézirat	ръкопис	N;NOM;SG	N;INDF;MASC;SG
tottenham	тотнъм	tottenham	тотнъм	N;NOM;SG	N;INDF;MASC;SG
partra	брега	partra	бряг	N;ON+ALL;SG	N;DEF;MASC;SG
partra	шор	partra	шор	N;ON+ALL;SG	N;INDF;MASC;SG
partra	бряг	partra	бряг	N;ON+ALL;SG	N;INDF;MASC;SG
tömeges	масов	tömeges	масов	ADJ;NOM;SG	ADJ;INDF;MASC;SG
felület	повърхност	felület	повърхност	N;NOM;SG	N;INDF;FEM;SG
felület	повърхността	felület	повърхност	N;NOM;SG	N;DEF;FEM;SG
leány	девица	leány	девица	N;NOM;SG	N;INDF;FEM;SG
leány	девойка	leány	девойка	N;NOM;SG	N;INDF;FEM;SG
lények	същества	lény	същество	N;NOM;PL	N;INDF;NEUT;PL
lények	твари	lény	твар	N;NOM;PL	N;INDF;MASC;PL
lények	създания	lény	създане	N;NOM;PL	N;INDF;NEUT;PL
lények	същества	lény	същество	N;NOM;PL	N;INDF;NEUT;PL
élelmiszer	храна	élelmiszer	храна	N;NOM;SG	N;INDF;FEM;SG
sáv	стриптийз	sáv	стриптийз	N;NOM;SG	N;INDF;MASC;SG
sáv	лента	sáv	лента	N;NOM;SG	N;INDF;FEM;SG
eleje	фронт	eleje	фронт	N;NOM;SG	N;INDF;MASC;SG
eleje	начало	eleje	начало	N;NOM;SG	N;INDF;NEUT;SG
virágok	цветята	virág	цветя	N;NOM;PL	N;DEF;NEUT;PL
virágok	цветя	virág	цвете	N;NOM;PL	N;INDF;NEUT;PL
arány	ставка	arány	ставка	N;NOM;SG	N;INDF;FEM;SG
arány	съотношение	arány	съотношение	N;NOM;SG	N;INDF;NEUT;SG
arány	коефициент	arány	коефициент	N;NOM;SG	N;INDF;MASC;SG
dolgozók	работниците	dolgozó	работник	N;NOM;PL	N;DEF;MASC;PL
dolgozók	работници	dolgozó	работник	N;NOM;PL	N;INDF;MASC;PL
nátrium	натрий	nátrium	натрий	N;NOM;SG	N;INDF;MASC;SG
nátrium	натриев	nátrium	натриев	N;NOM;SG	N;INDF;MASC;SG
motoros	рокер	motoros	рокер	N;NOM;SG	N;INDF;MASC;SG
motoros	моторист	motoros	моторист	N;NOM;SG	N;INDF;MASC;SG
motoros	мотор	motoros	мотор	N;NOM;SG	N;INDF;MASC;SG
motoros	мотоциклет	motoros	мотоциклет	N;NOM;SG	N;INDF;MASC;SG
láb	крак	láb	крак	N;NOM;SG	N;INDF;MASC;SG
láb	крак	láb	крак	N;NOM;SG	N;INDF;MASC;SG
türingia	тюрингия	türingia	тюрингия	N;NOM;SG	N;INDF;FEM;SG
menekültek	бежанци	menekült	бежанец	N;NOM;PL	N;INDF;MASC;PL
menekültek	бежанците	menekült	бежанец	N;NOM;PL	N;DEF;MASC;PL
menekültek	бегълци	menekült	бегълец	N;NOM;PL	N;INDF;MASC;PL
hadtest	корпус	hadtest	корпус	N;NOM;SG	N;INDF;MASC;SG
magyarázat	обяснение	magyarázat	обяснение	N;NOM;SG	N;INDF;NEUT;SG
függetlenség	независимост	függetlenség	независимост	N;NOM;SG	N;INDF;FEM;SG
ifjúság	младежта	ifjúság	младеж	N;NOM;SG	N;DEF;FEM;SG
ifjúság	младост	ifjúság	младост	N;NOM;SG	N;INDF;FEM;SG
ifjúság	младеж	ifjúság	младеж	N;NOM;SG	N;INDF;MASC;SG
ifjúság	младостта	ifjúság	младост	N;NOM;SG	N;DEF;FEM;SG
lyuk	дупка	lyuk	дупка	N;NOM;SG	N;INDF;FEM;SG
lyuk	дупката	lyuk	дупка	N;NOM;SG	N;DEF;FEM;SG
okozza	причинява	okoz	причинявам	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kereskedők	търговците	kereskedő	търговец	N;NOM;PL	N;DEF;MASC;PL
kereskedők	търговци	kereskedő	търговец	N;NOM;PL	N;INDF;MASC;PL
kereskedők	търговците	kereskedő	търговец	N;NOM;PL	N;DEF;MASC;PL
kereskedők	търговци	kereskedő	търговец	N;NOM;PL	N;INDF;MASC;PL
kereskedők	дилъри	kereskedő	дилър	N;NOM;PL	N;INDF;MASC;PL
kereskedők	търговци	kereskedő	търговец	N;NOM;PL	N;INDF;MASC;PL
bizonyíték	доказателство	bizonyíték	доказателство	N;NOM;SG	N;INDF;NEUT;SG
bizonyíték	доказателството	bizonyíték	доказателство	N;NOM;SG	N;DEF;NEUT;SG
bizonyíték	доказване	bizonyíték	доказване	N;NOM;SG	N;INDF;NEUT;SG
bizonyíték	доказателство	bizonyíték	доказателство	N;NOM;SG	N;INDF;NEUT;SG
arc	арк	arc	арк	N;NOM;SG	N;INDF;NEUT;SG
arc	дъга	arc	дъга	N;NOM;SG	N;INDF;FEM;SG
arc	фейс	arc	фейс	N;NOM;SG	N;INDF;MASC;SG
arc	лицето	arc	лице	N;NOM;SG	N;DEF;NEUT;SG
arc	лице	arc	лице	N;NOM;SG	N;INDF;NEUT;SG
szövetségesek	съюзници	szövetséges	съюзник	N;NOM;PL	N;INDF;MASC;PL
szövetségesek	съюзниците	szövetséges	съюзник	N;NOM;PL	N;DEF;MASC;PL
javaslatok	предложенията	javaslat	предложение	N;NOM;PL	N;DEF;NEUT;PL
javaslatok	предложения	javaslat	предложение	N;NOM;PL	N;INDF;NEUT;PL
