त्रिज्या	radius	त्रिज्या	radius	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
फायदे	ydelserne	फायदा	ydelse	N;NOM;MASC;PL;3	N;DEF;MASC+FEM;PL
फायदे	ydelser	फायदा	ydelse	N;NOM;MASC;PL;3	N;INDF;MASC+FEM;PL
नवीकरण	renovering	नवीकरण	renovering	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
नवीकरण	renovation	नवीकरण	renovation	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
नवीकरण	fornyelse	नवीकरण	fornyelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
नवीकरण	forlængelse	नवीकरण	forlængelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
मल्टीमीडिया	multimedie	मल्टीमीडिया	multimedie	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
ग्लेशियर	gletsjer	ग्लेशियर	gletsj	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
निरोध	kondom	निरोध	kondom	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
प्रतिबंधों	sanktioner	प्रतिबंध	sanktion	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
मैराथन	marathon	मैराथन	marathon	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
मैराथन	maraton	मैराथन	maraton	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
