tudi	بھی	tudi	بھی	PART	PART
tekoče	ُسریلی	tekoče	ُسریلی	ADJ;NOM;NEUT;SG;V.PTCP	ADJ
tekoče	شفاف	tekoče	شفاف	ADJ;NOM;NEUT;SG;V.PTCP	ADJ
tekoče	ُسریلی	tekoče	ُسریلی	ADJ;NOM;NEUT;SG;V.PTCP	ADJ
pravne	قانونی	praven	قانونی	ADJ;NOM;FEM;PL	ADJ
izredni	ممتاز	izreden	ممتاز	ADJ;NOM;MASC;SG	ADJ
prizma	منشور	prizma	منشور	N;NOM;FEM;SG	N;NOM;MASC;SG;3
mešanica	مرکب	mešanica	مرکب	N;NOM;FEM;SG	N;NOM;MASC;SG;3
varovanje	مدافعت	varovanje	مدافعت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
varovanje	مدافعت	varovanje	مدافعت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
odred	بیگانگی	odred	بیگانگی	N;NOM;MASC;SG	N;NOM;MASC;SG;3
nesreča	اتفاق	nesreča	اتفاق	N;NOM;FEM;SG	N;NOM;MASC;SG;3
nesreča	حادثہ	nesreča	حادثہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
sevanje	اشعاع	sevanji	اشعاع	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
premagala	نڈھال	premagati	نڈھال	V;PFV;FEM;SG;V.PTCP	V;ACT
veselje	تسلی	veselje	تسلی	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
veselje	تسلی	veselje	تسلی	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
zavest	شعور	zavest	شعور	N;NOM;FEM;SG	N;NOM;MASC;SG;3
zavest	شعور	zavest	شعور	N;NOM;FEM;SG	N;NOM;MASC;SG;3
zavest	آگاہی	zavest	آگاہی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
zavest	ہوش	zavest	ہوش	N;NOM;FEM;SG	N;NOM;MASC;SG;3
zavest	آگاہی	zavest	آگاہی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
izdelek	مضمون	izdelek	مضمون	N;NOM;MASC;SG	N;NOM;MASC;SG;3
izdelek	حاصل	izdelek	حاصل	N;NOM;MASC;SG	N;NOM;MASC;SG;3
izdelek	نتیجہ	izdelek	نتیجہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
izdelek	پیداوار	izdelek	پیداوار	N;NOM;MASC;SG	N;NOM;MASC;SG;3
zmeraj	ہمیشہ	zmeraj	ہمیشہ	ADV	ADV
vodik	ہائڈروجن	vodik	ہائڈروجن	N;NOM;MASC;SG	N;NOM;MASC;SG;3
desetletje	دہائی	desetletje	دہائی	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
zvrst	طنز	zvrst	طنز	N;NOM;FEM;SG	N;NOM;MASC;SG;3
zanimiv	دلچسپ	zanimiv	دلچسپ	ADJ;NOM;INDF;MASC;SG	ADJ
point	سرا	point	سرا	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	تفصیل	point	تفصیل	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	نکتہ	point	نکتہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	فائدہ	point	فائدہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	خصوصیت	point	خصوصیت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	امتیاز	point	امتیاز	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	مصلحت	point	مصلحت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	محل	point	محل	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	درجہ	point	درجہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	معاملہ	point	معاملہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	سرا	point	سرا	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	تفصیل	point	تفصیل	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	نکتہ	point	نکتہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	فائدہ	point	فائدہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	خصوصیت	point	خصوصیت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	امتیاز	point	امتیاز	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	مصلحت	point	مصلحت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	محل	point	محل	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	درجہ	point	درجہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
point	معاملہ	point	معاملہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
sedeža	چوتڑ	sedež	چوتڑ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
sedeža	گاڑی	sedež	گاڑی	N;NOM;MASC;SG	N;NOM;FEM;SG;3
sedeža	نشست	sedež	نشست	N;NOM;MASC;SG	N;NOM;MASC;SG;3
sedeža	چوتڑ	sedež	چوتڑ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
sedeža	گاڑی	sedež	گاڑی	N;NOM;MASC;SG	N;NOM;FEM;SG;3
sedeža	نشست	sedež	نشست	N;NOM;MASC;SG	N;NOM;MASC;SG;3
dosežek	کارنامہ	dosežek	کارنامہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
dosežek	اہلیت	dosežek	اہلیت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
dosežek	تکمیل	dosežek	تکمیل	N;NOM;MASC;SG	N;NOM;MASC;SG;3
dosežek	کارنامہ	dosežek	کارنامہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
dosežek	بجاآوری	dosežek	بجاآوری	N;NOM;MASC;SG	N;NOM;MASC;SG;3
dosežek	اہلیت	dosežek	اہلیت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
dosežek	تکمیل	dosežek	تکمیل	N;NOM;MASC;SG	N;NOM;MASC;SG;3
polna	روشن	poln	روشن	ADJ;NOM;FEM;SG	ADJ
polna	کافی	poln	کافی	ADJ;NOM;FEM;SG	ADJ
polna	لبریز	poln	لبریز	ADJ;NOM;FEM;SG	ADJ
polna	روشن	poln	روشن	ADJ;NOM;FEM;SG	ADJ
polna	کافی	poln	کافی	ADJ;NOM;FEM;SG	ADJ
polna	لبریز	poln	لبریز	ADJ;NOM;FEM;SG	ADJ
fant	حیرت	fant	حیرت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
fant	حیرت	fant	حیرت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
fant	لڑکا	fant	لڑکا	N;NOM;MASC;SG	N;NOM;MASC;SG;3
fant	دوست	fant	دوست	N;NOM;MASC;SG	N;NOM;MASC;SG;3
fant	مرد	fant	مرد	N;NOM;MASC;SG	N;NOM;MASC;SG;3
nevarne	خطرناک	nevaren	خطرناک	ADJ;NOM;FEM;PL	ADJ
nevarne	خطرناک	nevaren	خطرناک	ADJ;NOM;FEM;PL	ADJ
mešani	مخلوط	mešan	مخلوط	ADJ;NOM;MASC;SG;V.PTCP	ADJ
umik	اعتکاف	umik	اعتکاف	N;NOM;MASC;SG	N;NOM;MASC;SG;3
umik	مراقبہ	umik	مراقبہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
umik	واپسی	umik	واپسی	N;NOM;MASC;SG	N;NOM;MASC;SG;3
pleme	گھرانہ	pleme	گھرانہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
pleme	قبیلہ	pleme	قبیلہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
pleme	گھرانہ	pleme	گھرانہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
raziskava	معائنہ	raziskava	معائنہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
raziskava	تحقیق	raziskava	تحقیق	N;NOM;FEM;SG	N;NOM;MASC;SG;3
vnos	فہرست	vnos	فہرست	N;NOM;MASC;SG	N;NOM;FEM;SG;3
stališče	مرتبہ	stališče	مرتبہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
stališče	موقف	stališče	موقف	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
stališče	ترتیب	stališče	ترتیب	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
stališče	روزگار	stališče	روزگار	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
stališče	کیفیت	stališče	کیفیت	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
rumene	بزدلانہ.	rumen	بزدلانہ.	ADJ;NOM;FEM;PL	ADJ
rumene	بزدلانہ.	rumen	بزدلانہ.	ADJ;NOM;FEM;PL	ADJ
narava	حالت	narava	حالت	N;NOM;FEM;SG	N;NOM;FEM;SG;3
narava	قسم	narava	قسم	N;NOM;FEM;SG	N;NOM;MASC;SG;3
rojstvo	ولادت	rojstvo	ولادت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
razprava	مباحثہ	razprava	مباحثہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
razprava	گفتگو	razprava	گفتگو	N;NOM;FEM;SG	N;NOM;MASC;SG;3
razprava	مباحثہ	razprava	مباحثہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
razprava	گفتگو	razprava	گفتگو	N;NOM;FEM;SG	N;NOM;MASC;SG;3
razprava	بحث	razprava	بحث	N;NOM;FEM;SG	N;NOM;MASC;SG;3
razprava	بحث	razprava	بحث	N;NOM;FEM;SG	N;NOM;MASC;SG;3
kvadratnih	روایتی	kvadraten	روایتی	ADJ;GEN;MASC;PL	ADJ
kvadratnih	موافق	kvadraten	موافق	ADJ;GEN;MASC;PL	ADJ
kvadratnih	آراستہ	kvadraten	آراستہ	ADJ;GEN;MASC;PL	ADJ
kvadratnih	منصفانہ	kvadraten	منصفانہ	ADJ;GEN;MASC;PL	ADJ
kvadratnih	مرتب	kvadraten	مرتب	ADJ;GEN;MASC;PL	ADJ
kvadratnih	روایتی	kvadraten	روایتی	ADJ;GEN;MASC;PL	ADJ
kvadratnih	موافق	kvadraten	موافق	ADJ;GEN;MASC;PL	ADJ
kvadratnih	آراستہ	kvadraten	آراستہ	ADJ;GEN;MASC;PL	ADJ
kvadratnih	منصفانہ	kvadraten	منصفانہ	ADJ;GEN;MASC;PL	ADJ
kvadratnih	مرتب	kvadraten	مرتب	ADJ;GEN;MASC;PL	ADJ
mreža	بجلی	mreža	بجلی	N;NOM;FEM;SG	N;NOM;FEM;SG;3
mreža	ریل	mreža	ریل	N;NOM;FEM;SG	N;NOM;MASC;SG;3
urejeno	معقول	urejen	معقول	ADJ;NOM;NEUT;SG;V.PTCP	ADJ
urejeno	درستی	urejen	درستی	ADJ;NOM;NEUT;SG;V.PTCP	ADJ
urejeno	مرتّب	urejen	مرتّب	ADJ;NOM;NEUT;SG;V.PTCP	ADJ
dolžnost	محصول	dolžnost	محصول	N;NOM;FEM;SG	N;NOM;MASC;SG;3
prostornina	وسعت	prostornina	وسعت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
prostornina	کتاب	prostornina	کتاب	N;NOM;FEM;SG	N;NOM;MASC;SG;3
bogat	متمول.	bogat	متمول.	ADJ;NOM;INDF;MASC;SG	ADJ
bogat	دولتمند	bogat	دولتمند	ADJ;NOM;INDF;MASC;SG	ADJ
cel	پورا	cel	پورا	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
cel	مکمل	cel	مکمل	ADJ;NOM;INDF;MASC;SG	ADJ
cel	پورا	cel	پورا	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
cel	مکمل	cel	مکمل	ADJ;NOM;INDF;MASC;SG	ADJ
vratar	دربان	vratar	دربان	N;NOM;MASC;SG	N;NOM;MASC;SG;3
generacija	نسل	generacija	نسل	N;NOM;FEM;SG	N;NOM;MASC;SG;3
ostro	اچانک	ostro	اچانک	ADV	ADV
ostro	اچانک	ostro	اچانک	ADV	ADV
full	گداز	full	گداز	N;NOM;MASC;SG	N;NOM;MASC;SG;3
full	گول	full	گول	N;NOM;MASC;SG	N;NOM;MASC;SG;3
full	عروج	full	عروج	N;NOM;MASC;SG	N;NOM;MASC;SG;3
full	گداز	full	گداز	N;NOM;MASC;SG	N;NOM;MASC;SG;3
full	گول	full	گول	N;NOM;MASC;SG	N;NOM;MASC;SG;3
full	عروج	full	عروج	N;NOM;MASC;SG	N;NOM;MASC;SG;3
katoliško	جامع	katoliški	جامع	ADJ;NOM;NEUT;SG	ADJ
otroštvo	بچپن	otroštvo	بچپن	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
učenjak	دانشور	učenjak	دانشور	N;NOM;MASC;SG	N;NOM;MASC;SG;3
prodaja	بکری	prodaja	بکری	N;NOM;FEM;SG	N;NOM;FEM;SG;3
prodaja	فروخت	prodaja	فروخت	N;NOM;FEM;SG	N;NOM;FEM;SG;3
prodaja	بکری	prodaja	بکری	N;NOM;FEM;SG	N;NOM;FEM;SG;3
priprava	تیاری	priprava	تیاری	N;NOM;FEM;SG	N;NOM;MASC;SG;3
priprava	آمادگی	priprava	آمادگی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
gotska	وحشیانہ	gotska	وحشیانہ	ADJ;NOM;FEM;SG	ADJ
plus	باضافہ	plus	باضافہ	N;NOM;MASC;SG	N
trenutna	عصری	trenuten	عصری	ADJ;NOM;FEM;SG	ADJ
vodnjak	تیل	vodnjak	تیل	N;NOM;MASC;SG	N;NOM;MASC;SG;3
vodnjak	منبع	vodnjak	منبع	N;NOM;MASC;SG	N;NOM;MASC;SG;3
vodnjak	تیل	vodnjak	تیل	N;NOM;MASC;SG	N;NOM;MASC;SG;3
dance	رقص	danca	رقص	N;NOM;MASC;SG	N;NOM;MASC;SG;3
plan	قرارداد	plan	قرارداد	N;NOM;MASC;SG	N;NOM;MASC;SG;3
plan	خاکہ	plan	خاکہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
plan	تجویز	plan	تجویز	N;NOM;MASC;SG	N;NOM;FEM;SG;3
plan	قرارداد	plan	قرارداد	N;NOM;MASC;SG	N;NOM;MASC;SG;3
rojeni	پیدا	rojen	پیدا	ADJ;NOM;MASC;PL;V.PTCP	ADJ
rojeni	پیدا	rojen	پیدا	ADJ;NOM;MASC;PL;V.PTCP	ADJ
čoln	بادبانی	čoln	بادبانی	N;NOM;MASC;SG	N;NOM;MASC;SG;3
opazovanje	مشاہدہ	opazovanje	مشاہدہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
opazovanje	تبصرہ	opazovanje	تبصرہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
opazovanje	ادراک	opazovanje	ادراک	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
resne	اہم	resen	اہم	ADJ;NOM;FEM;PL	ADJ
resne	معقول.	resen	معقول.	ADJ;NOM;FEM;PL	ADJ
resne	معتبر	resen	معتبر	ADJ;NOM;FEM;PL	ADJ
resne	اہم	resen	اہم	ADJ;NOM;FEM;PL	ADJ
resne	معقول.	resen	معقول.	ADJ;NOM;FEM;PL	ADJ
resne	معتبر	resen	معتبر	ADJ;NOM;FEM;PL	ADJ
resne	سنجیدہ	resen	سنجیدہ	ADJ;NOM;FEM;PL	ADJ
plovilo	کاریگری	plovilo	کاریگری	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
plovilo	مہارت	plovilo	مہارت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
živa	موجود	živ	موجود	ADJ;NOM;FEM;SG	ADJ
živa	خبردار	živ	خبردار	ADJ;NOM;FEM;SG	ADJ
ključ	کلید	ključ	کلید	N;NOM;MASC;SG	N;NOM;MASC;SG;3
verska	محتاط	verski	محتاط	ADJ;NOM;FEM;SG	ADJ
verska	متقی	verski	متقی	ADJ;NOM;FEM;SG	ADJ
težki	پتھریلی	težek	پتھریلی	ADJ;NOM;MASC;PL	ADJ
težki	باوقار	težek	باوقار	ADJ;NOM;MASC;PL	ADJ
težki	سنجیدہ	težek	سنجیدہ	ADJ;NOM;MASC;PL	ADJ
težki	سخت	težek	سخت	ADJ;NOM;MASC;PL	ADJ
težki	پتھریلی	težek	پتھریلی	ADJ;NOM;MASC;PL	ADJ
težki	شدید	težek	شدید	ADJ;NOM;MASC;PL	ADJ
težki	باوقار	težek	باوقار	ADJ;NOM;MASC;PL	ADJ
težki	وزنی	težek	وزنی	ADJ;NOM;MASC;PL	ADJ
težki	سنجیدہ	težek	سنجیدہ	ADJ;NOM;MASC;PL	ADJ
težki	سخت	težek	سخت	ADJ;NOM;MASC;PL	ADJ
ustava	ڈگری	ustava	ڈگری	N;NOM;FEM;SG	N;NOM;MASC;SG;3
potreba	بحران	potreba	بحران	N;NOM;FEM;SG	N;NOM;MASC;SG;3
potreba	بحران	potreba	بحران	N;NOM;FEM;SG	N;NOM;MASC;SG;3
potreba	ضرورت	potreba	ضرورت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
potreba	حاجت	potreba	حاجت	N;NOM;FEM;SG	N;NOM;FEM;SG;3
potreba	احتیاج	potreba	احتیاج	N;NOM;FEM;SG	N;NOM;MASC;SG;3
potreba	جبر	potreba	جبر	N;NOM;FEM;SG	N;NOM;MASC;SG;3
potreba	مقدر	potreba	مقدر	N;NOM;FEM;SG	N;NOM;MASC;SG;3
potreba	تقدیر	potreba	تقدیر	N;NOM;FEM;SG	N;NOM;FEM;SG;3
vonj	خوشبو	vonj	خوشبو	N;NOM;MASC;SG	N;NOM;FEM;SG;3
vonj	بدبو	vonj	بدبو	N;NOM;MASC;SG	N;NOM;MASC;SG;3
vonj	خوشبو	vonj	خوشبو	N;NOM;MASC;SG	N;NOM;FEM;SG;3
vonj	بدبو	vonj	بدبو	N;NOM;MASC;SG	N;NOM;MASC;SG;3
vonj	خوشبو	vonj	خوشبو	N;NOM;MASC;SG	N;NOM;FEM;SG;3
vonj	لحاظ	vonj	لحاظ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
vonj	لحاظ	vonj	لحاظ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
odprava	جستجو	odprava	جستجو	N;NOM;FEM;SG	N;NOM;MASC;SG;3
naklon	جھکاؤ	naklon	جھکاؤ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
naklon	انحراف	naklon	انحراف	N;NOM;MASC;SG	N;NOM;MASC;SG;3
naklon	ڈھلان	naklon	ڈھلان	N;NOM;MASC;SG	N;NOM;MASC;SG;3
naklon	لگاؤ.	naklon	لگاؤ.	N;NOM;MASC;SG	N;NOM;MASC;SG;3
trikotnik	مثلث	trikotnik	مثلث	N;NOM;MASC;SG	N;NOM;MASC;SG;3
trgovec	تاجر	trgovec	تاجر	N;NOM;MASC;SG	N;NOM;MASC;SG;3
trgovec	تاجر	trgovec	تاجر	N;NOM;MASC;SG	N;NOM;MASC;SG;3
trgovec	تاجر	trgovec	تاجر	N;NOM;MASC;SG	N;NOM;MASC;SG;3
srečno	مناسب	srečno	مناسب	ADJ;NOM;NEUT;SG	ADJ
srečno	خوش	srečno	خوش	ADJ;NOM;NEUT;SG	ADJ
srečno	مناسب	srečno	مناسب	ADJ;NOM;NEUT;SG	ADJ
sedmo	ساتواں	sedmi	ساتواں	ADJ;NOM;NEUT;SG	ADJ
nevarno	خطرناک	nevaren	خطرناک	ADJ;NOM;NEUT;SG	ADJ
spekter	طیف	spekter	طیف	N;NOM;MASC;SG	N;NOM;MASC;SG;3
pomladi	لچک	pomlad	لچک	N;NOM;FEM;SG	N;NOM;MASC;SG;3
pomladi	لچک	pomlad	لچک	N;NOM;FEM;SG	N;NOM;MASC;SG;3
pomladi	چھلانگ	pomlad	چھلانگ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
redki	طُرفہ.	redek	طُرفہ.	ADJ;NOM;MASC;PL	ADJ
redki	غیرمعمولی	redek	غیرمعمولی	ADJ;NOM;MASC;PL	ADJ
redki	طُرفہ.	redek	طُرفہ.	ADJ;NOM;MASC;PL	ADJ
redki	نایاب	redek	نایاب	ADJ;NOM;MASC;PL	ADJ
redki	غیرمعمولی	redek	غیرمعمولی	ADJ;NOM;MASC;PL	ADJ
centralni	مرکزی	centralen	مرکزی	ADJ;NOM;DEF;MASC;SG	ADJ;NOM
odličen	اعلیٰ	odličen	اعلیٰ	ADJ;NOM;INDF;MASC;SG	ADJ
utrdba	حصار.	utrdba	حصار.	N;NOM;FEM;SG	N;NOM;MASC;SG;3
utrdba	حصار.	utrdba	حصار.	N;NOM;FEM;SG	N;NOM;MASC;SG;3
opomba	پیغام	opomba	پیغام	N;NOM;FEM;SG	N;NOM;MASC;SG;3
opomba	نوعیت	opomba	نوعیت	N;NOM;FEM;SG	N;NOM;FEM;SG;3
opomba	مشاہدہ	opomba	مشاہدہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
opomba	لہجہ	opomba	لہجہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
pomlad	لچک	pomlad	لچک	N;NOM;FEM;SG	N;NOM;MASC;SG;3
pomlad	لچک	pomlad	لچک	N;NOM;FEM;SG	N;NOM;MASC;SG;3
pomlad	چھلانگ	pomlad	چھلانگ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
učinkovit	لائق	učinkovit	لائق	ADJ;NOM;INDF;MASC;SG	ADJ
učinkovit	نافذ	učinkovit	نافذ	ADJ;NOM;INDF;MASC;SG	ADJ
odrasli	بالغ	odrasel	بالغ	ADJ;NOM;MASC;PL;V.PTCP	ADJ
slabše	ابتر	slab	ابتر	ADJ;NOM;CMPR;NEUT;SG	ADJ
močni	حاوی	močen	حاوی	ADJ;NOM;MASC;PL	ADJ
močni	واضح	močen	واضح	ADJ;NOM;MASC;PL	ADJ
močni	متحد	močen	متحد	ADJ;NOM;MASC;PL	ADJ
močni	حاوی	močen	حاوی	ADJ;NOM;MASC;PL	ADJ
močni	واضح	močen	واضح	ADJ;NOM;MASC;PL	ADJ
močni	مضبوط	močen	مضبوط	ADJ;NOM;MASC;PL	ADJ
močni	متحد	močen	متحد	ADJ;NOM;MASC;PL	ADJ
močni	طاقتور	močen	طاقتور	ADJ;NOM;MASC;PL	ADJ
duša	روح	duša	روح	N;NOM;FEM;SG	N;NOM;MASC;SG;3
prstan	حلقہ	prstan	حلقہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
poezija	لطافت	poezija	لطافت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
izražanje	اظہار	izražanje	اظہار	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
izražanje	بیان	izražanje	بیان	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
izražanje	تصریح	izražanje	تصریح	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
rumena	بزدلانہ.	rumen	بزدلانہ.	ADJ;NOM;FEM;SG	ADJ
rumena	بزدلانہ.	rumen	بزدلانہ.	ADJ;NOM;FEM;SG	ADJ
omejen	محدود	omejen	محدود	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ
omejen	کم	omejen	کم	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ
omejen	تھوڑا	omejen	تھوڑ	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;MASC;SG
banka	گھاٹ	banka	گھاٹ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
banka	بادل	banka	بادل	N;NOM;FEM;SG	N;NOM;MASC;SG;3
banka	ڈھلان	banka	ڈھلان	N;NOM;FEM;SG	N;NOM;MASC;SG;3
dvorišče	چوک	dvorišče	چوک	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
dvorišče	احاطہ	dvorišče	احاطہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
opravljanje	کارروائی	opravljanje	کارروائی	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
opravljanje	جلسہ	opravljanje	جلسہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
opravljanje	وعدے	opravljanje	وعدہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
opravljanje	کام	opravljanje	کام	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
slaba	زخمی	slab	زخمی	ADJ;NOM;FEM;SG	ADJ
slaba	شدید	slab	شدید	ADJ;NOM;FEM;SG	ADJ
slaba	ناکارہ	slab	ناکارہ	ADJ;NOM;FEM;SG	ADJ
slaba	نامساعد	slab	نامساعد	ADJ;NOM;FEM;SG	ADJ
slaba	گھٹیا	slab	گھٹیا	ADJ;NOM;FEM;SG	ADJ
slaba	ناکافی	slab	ناکافی	ADJ;NOM;FEM;SG	ADJ
slaba	ناسازگار	slab	ناسازگار	ADJ;NOM;FEM;SG	ADJ
slaba	نادم	slab	نادم	ADJ;NOM;FEM;SG	ADJ
slaba	بدتمیز	slab	بدتمیز	ADJ;NOM;FEM;SG	ADJ
slaba	عمدہ	slab	عمدہ	ADJ;NOM;FEM;SG	ADJ
slaba	شرمندہ	slab	شرمندہ	ADJ;NOM;FEM;SG	ADJ
slaba	بیمار	slab	بیمار	ADJ;NOM;FEM;SG	ADJ
slavni	نامور	slaven	نامور	ADJ;NOM;DEF;MASC;SG	ADJ
nemogoče	محال	nemogoč	محال	ADJ;NOM;NEUT;SG	ADJ
pravna	قانونی	praven	قانونی	ADJ;NOM;FEM;SG	ADJ
sklep	ارادہ	sklep	ارادہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
sklep	تصفیہ	sklep	تصفیہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
sklep	اختتام.	sklep	اختتام.	N;NOM;MASC;SG	N;NOM;MASC;SG;3
gen	اطلاع	gen	اطلاع	N;NOM;MASC;SG	N;NOM;FEM;SG;3
fronta	گستاخی	fronta	گستاخی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
fronta	منہ	fronta	منہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
fronta	مقابلہ	fronta	مقابلہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
fronta	گستاخی	fronta	گستاخی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
fronta	منہ	fronta	منہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
fronta	مقابلہ	fronta	مقابلہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
fronta	پیشانی	fronta	پیشانی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
zaprta	مسدود	zaprt	مسدود	ADJ;NOM;FEM;SG;V.PTCP	ADJ
zaprta	محدود	zaprt	محدود	ADJ;NOM;FEM;SG;V.PTCP	ADJ
zaprta	مسدود	zaprt	مسدود	ADJ;NOM;FEM;SG;V.PTCP	ADJ
zaprta	محدود	zaprt	محدود	ADJ;NOM;FEM;SG;V.PTCP	ADJ
zaprta	بند	zaprt	بند	ADJ;NOM;FEM;SG;V.PTCP	ADJ
navadna	معمولی	navaden	معمولی	ADJ;NOM;FEM;SG	ADJ
navadna	صاف	navaden	صاف	ADJ;NOM;FEM;SG	ADJ
navadna	واضح	navaden	واضح	ADJ;NOM;FEM;SG	ADJ
navadna	گھریلو	navaden	گھریلو	ADJ;NOM;FEM;SG	ADJ
okužba	چھوت	okužba	چھوت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
bolečina	کوشش	bolečina	کوشش	N;NOM;FEM;SG	N;NOM;FEM;SG;3
oddaljena	مبہم	oddaljen	مبہم	ADJ;NOM;FEM;SG	ADJ
oddaljena	متفاوت	oddaljen	متفاوت	ADJ;NOM;FEM;SG	ADJ
oddaljena	مبہم	oddaljen	مبہم	ADJ;NOM;FEM;SG	ADJ
oddaljena	متفاوت	oddaljen	متفاوت	ADJ;NOM;FEM;SG	ADJ
skrivnost	رازداری	skrivnost	رازداری	N;NOM;FEM;SG	N;NOM;MASC;SG;3
skrivnost	خفیہ	skrivnost	خفیہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
skrivnost	رمزیت	skrivnost	رمزیت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
