egy	een	egy	een	DET;INDF	DET;INDF
egyszerűbb	eenvoudiger	egyszerű	eenvoudig	ADJ;NOM;CMPR;SG	ADJ;CMPR
egyszerűbb	gemakkelijker	egyszerű	gemakkelijk	ADJ;NOM;CMPR;SG	ADJ;CMPR
egyszerűbb	makkelijker	egyszerű	makkelijk	ADJ;NOM;CMPR;SG	ADJ;CMPR
egyszerűbb	eenvoudiger	egyszerű	eenvoudig	ADJ;NOM;CMPR;SG	ADJ;CMPR
egyszerűbb	simpeler	egyszerű	simpeler	ADJ;NOM;CMPR;SG	ADJ;CMPR
mérnöki	engineering	mérnöki	engineering	N;NOM;SG	N;MASC+FEM;SG
mérnöki	machinebouw	mérnöki	machinebouw	N;NOM;SG	N;MASC+FEM;SG
mérnöki	techniek	mérnöki	techniek	N;NOM;SG	N;MASC+FEM;SG
tanácsos	magistraat	tanácsos	magistraat	N;NOM;SG	N;MASC+FEM;SG
tanácsos	magister	tanácsos	magister	N;NOM;SG	N;MASC+FEM;SG
tanácsos	gemeenteraadslid	tanácsos	gemeenteraadslid	N;NOM;SG	N;NEUT;SG
tanácsos	raadslid	tanácsos	raadslid	N;NOM;SG	N;NEUT;SG
tanácsos	raadslid	tanácsos	raadslid	N;NOM;SG	N;NEUT;SG
tanácsos	raadslid	tanácsos	raadslid	N;NOM;SG	N;NEUT;SG
hiányában	afwezigheid	hiány	afwezigheid	N;IN+ESS;SG	N;MASC+FEM;SG
keret	raamwerk	kér	raamwerk	N;NOM;SG	N;NEUT;SG
keret	framework	kér	framework	N;NOM;SG	N;NEUT;SG
keret	kader	kér	kader	N;NOM;SG	N;NEUT;SG
keret	frame	kér	frame	N;NOM;SG	N;MASC+FEM;SG
keret	kader	kér	kader	N;NOM;SG	N;NEUT;SG
álnév	alias	álnév	alias	N;NOM;SG	N;MASC+FEM;SG
álnév	schuilnaam	álnév	schuilnaam	N;NOM;SG	N;MASC+FEM;SG
álnév	pseudoniem	álnév	pseudoniem	N;NOM;SG	N;NEUT;SG
drámai	dramatische	drámai	dramatisch	ADJ;NOM;SG	ADJ
drámai	dramatisch	drámai	dramatisch	ADJ;NOM;SG	ADJ
mérsékelt	gematigde	mérsékel	matigen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
mérsékelt	gematigd	mérsékel	matigen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
mérsékelt	gematigde	mérsékel	matigen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
mérsékelt	gematigd	mérsékel	matigen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
vizsgálat	studie	vizsgálat	studie	N;NOM;SG	N;MASC+FEM;SG
vizsgálat	test	vizsgálat	test	N;NOM;SG	N;MASC+FEM;SG
vizsgálat	keuring	vizsgálat	keuring	N;NOM;SG	N;MASC+FEM;SG
vizsgálat	inspectie	vizsgálat	inspectie	N;NOM;SG	N;MASC+FEM;SG
mező	veld	mező	veld	N;NOM;SG	N;NEUT;SG
milánó	milano	milánó	milano	N;NOM;SG	N;MASC+FEM;SG
fiúk	boys	fiúk	boys	N;NOM;PL	N;PL
fiúk	jongens	fiúk	jongens	N;NOM;PL	N;PL
segíti	helpt	segíti	helpen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
segíti	assisteert	segíti	assisteren	V;DEF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
alkalmazták	toegepast	alkalmaz	toepassen	V;DEF;IND;PL;3;PST;FIN;ACT	V;V.PTCP
alkalmazták	toegepaste	alkalmaz	toepassen	V;DEF;IND;PL;3;PST;FIN;ACT	V;V.PTCP
levelet	brief	levél	brief	N;ACC;SG	N;MASC+FEM;SG
levelet	letter	levél	letter	N;ACC;SG	N;MASC+FEM;SG
beszélni	praten	beszél	praten	V;NFIN;ACT	V;NFIN
beszélni	praat	beszél	praten	V;NFIN;ACT	V;SG;PRS;FIN
chelsea	chelsea	chelsea	chelsea	N;NOM;SG	N;MASC+FEM;SG
építeni	bouwen	épít	bouwen	V;NFIN;ACT	V;NFIN
építeni	opbouwen	épít	opbouwen	V;NFIN;ACT	V;NFIN
globális	mondiale	globális	mondiaal	ADJ;NOM;SG	ADJ
globális	globaal	globális	globaal	ADJ;NOM;SG	ADJ
globális	wereldwijd	globális	wereldwijd	ADJ;NOM;SG	ADJ
kert	tuintje	ker	tuin	N;NOM;SG	N;NEUT;SG
kert	tuin	ker	tuin	N;NOM;SG	N;MASC+FEM;SG
szűk	krap	szűk	krap	ADJ;NOM;SG	ADJ
szűk	strakke	szűk	strak	ADJ;NOM;SG	ADJ
szűk	strak	szűk	strak	ADJ;NOM;SG	ADJ
szűk	smalle	szűk	smal	ADJ;NOM;SG	ADJ
szűk	smal	szűk	smal	ADJ;NOM;SG	ADJ
zeneszerzők	componisten	zeneszerző	componist	N;NOM;PL	N;PL
batthyány	batthyány	batthyány	batthyány	N;NOM;SG	N;MASC+FEM;SG
munkahely	werkplek	munkahely	werkplek	N;NOM;SG	N;MASC+FEM;SG
munkahely	werkomgeving	munkahely	werkomgeving	N;NOM;SG	N;MASC+FEM;SG
kereszténység	christendom	kereszténység	christendom	N;NOM;SG	N;NEUT;SG
vizsgálatok	tests	vizsgálat	tests	N;NOM;PL	N;PL
vizsgálatok	onderzoekingen	vizsgálat	onderzoeking	N;NOM;PL	N;PL
vizsgálatok	inspecties	vizsgálat	inspectie	N;NOM;PL	N;PL
vizsgálatok	studies	vizsgálat	studie	N;NOM;PL	N;PL
kód	wetboek	kód	wetboek	N;NOM;SG	N;NEUT;SG
kód	code	kód	code	N;NOM;SG	N;MASC+FEM;SG
feltételek	termen	fel+tétel	term	N;NOM;PL	N;PL
feltételek	voorwaarden	fel+tétel	voorwaarde	N;NOM;PL	N;PL
feltételek	omstandigheden	fel+tétel	omstandigheid	N;NOM;PL	N;PL
feltételek	condities	fel+tétel	conditie	N;NOM;PL	N;PL
feltételek	voorwaarden	fel+tétel	voorwaarde	N;NOM;PL	N;PL
gitáros	gitarist	gitáros	gitarist	N;NOM;SG	N;MASC+FEM;SG
gyakorolt	uitgeoefend	gyakorol	uitoefenen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
gyakorolt	uitgeoefende	gyakorol	uitoefenen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
gyakorolt	beoefend	gyakorol	beoefenen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
gyakorolt	beoefend	gyakorol	beoefenen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
gyakorolt	geoefend	gyakorol	oefenen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
fiatalabb	jonger	fiatal	jonger	ADJ;NOM;CMPR;SG	ADJ;CMPR
fiatalabb	jongere	fiatal	jongere	ADJ;NOM;CMPR;SG	ADJ;CMPR
elesett	viel	elesett	vallen	V;INDF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
délkelet	zuidoosten	délkelet	zuidoosten	N;NOM;SG	N;NEUT;SG
délkelet	zuidoost	délkelet	zuidoost	N;NOM;SG	N;MASC+FEM;SG
délkelet	southeastern	délkelet	southeastern	N;NOM;SG	N;MASC+FEM;SG
potter	potter	potter	potter	N;NOM;SG	N;MASC+FEM;SG
nasa	nasa	nasa	nasa	N;NOM;SG	N;MASC+FEM;SG
ige	werkwoord	ige	werkwoord	N;NOM;SG	N;NEUT;SG
kronológia	chronologie	kronológia	chronologie	N;NOM;SG	N;MASC+FEM;SG
lélek	ziel	lélek	ziel	N;NOM;SG	N;MASC+FEM;SG
lélek	soul	lélek	soul	N;NOM;SG	N;MASC+FEM;SG
lélek	geest	lélek	geest	N;NOM;SG	N;MASC+FEM;SG
lélek	spirit	lélek	spirit	N;NOM;SG	N;MASC+FEM;SG
elfogadta	geaccepteerde	el+fogad	accepteren	V;DEF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
elfogadta	aanvaard	el+fogad	aanvaarden	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elfogadta	aanvaarde	el+fogad	aanvaarden	V;DEF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
elfogadta	geaccepteerd	el+fogad	accepteren	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
testvérek	sisters	testvér	sister	N;NOM;PL	N;PL
testvérek	zusters	testvér	zuster	N;NOM;PL	N;PL
testvérek	zussen	testvér	zussen	N;NOM;PL	N;PL
testvérek	zusjes	testvér	zus	N;NOM;PL	N;PL
testvérek	brothers	testvér	brother	N;NOM;PL	N;PL
testvérek	broeders	testvér	broeder	N;NOM;PL	N;PL
testvérek	broertjes	testvér	broer	N;NOM;PL	N;PL
testvérek	gebroeders	testvér	gebroeder	N;NOM;PL	N;PL
testvérek	broers	testvér	broer	N;NOM;PL	N;PL
szövegek	teksten	szöveg	tekst	N;NOM;PL	N;PL
szövegek	teksten	szöveg	tekst	N;NOM;PL	N;PL
tartoztak	verschuldigd	tartozik	verschuldigd	V;INDF;IND;PL;3;PST;FIN;ACT	V;V.PTCP
választja	kiest	választ	kiezen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
szorosan	krap	szoros	krap	ADJ;FRML;SG	ADJ
szorosan	strakke	szoros	strak	ADJ;FRML;SG	ADJ
szorosan	strak	szoros	strak	ADJ;FRML;SG	ADJ
szerkezet	toestel	szerkezet	toestel	N;NOM;SG	N;NEUT;SG
szerkezet	apparaat	szerkezet	apparaat	N;NOM;SG	N;NEUT;SG
szerkezet	structuur	szerkezet	structuur	N;NOM;SG	N;MASC+FEM;SG
cégek	bedrijven	cég	bedrijf	N;NOM;PL	N;PL
zsófia	zsófia	zsófia	zsófia	N;NOM;SG	N;MASC+FEM;SG
karácsonyi	kerstmis	karácsonyi	kerstmis	N;NOM;SG	N;MASC+FEM;SG
karácsonyi	kerst	karácsonyi	kerst	N;NOM;SG	N;MASC+FEM;SG
karácsonyi	kerstfeest	karácsonyi	kerstfeest	N;NOM;SG	N;NEUT;SG
karácsonyi	xmas	karácsonyi	xmas	N;NOM;SG	N;MASC+FEM;SG
rom	rom	rom	rom	N;NOM;SG	N;MASC+FEM;SG
frankfurt	frankfurt	frankfurt	frankfurt	N;NOM;SG	N;MASC+FEM;SG
talál	vindt	talál	vinden	V;INDF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
képviselte	vertegenwoordigde	képvisel	vertegenwoordigen	V;DEF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
képviselte	vertegenwoordigd	képvisel	vertegenwoordigen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
oktató	instructeur	oktató	instructeur	N;NOM;SG	N;MASC+FEM;SG
stuttgart	stuttgart	stuttgar	stuttgart	N;NOM;SG	N;MASC+FEM;SG
virág	bloem	virág	bloem	N;NOM;SG	N;MASC+FEM;SG
virág	bloempje	virág	bloem	N;NOM;SG	N;NEUT;SG
virág	bloemetje	virág	bloemetje	N;NOM;SG	N;NEUT;SG
rendbe	fix	rend	fix	N;IN+ALL;SG	N;MASC+FEM;SG
volán	rad	volán	rad	N;NOM;SG	N;NEUT;SG
volán	wiel	volán	wiel	N;NOM;SG	N;NEUT;SG
gyilkos	moordenaar	gyilkos	moordenaar	N;NOM;SG	N;MASC+FEM;SG
gyilkos	moordenaar	gyilkos	moordenaar	N;NOM;SG	N;MASC+FEM;SG
utak	wegen	út	weg	N;NOM;PL	N;PL
utak	trips	út	trips	N;NOM;PL	N;PL
lakosok	inwoners	lakos	inwoner	N;NOM;PL	N;PL
lakosok	bewoners	lakos	bewoner	N;NOM;PL	N;PL
lakosok	inwoners	lakos	inwoner	N;NOM;PL	N;PL
lakosok	bewoners	lakos	bewoner	N;NOM;PL	N;PL
lakosok	ingezetenen	lakos	inzitten	N;NOM;PL	N;PL
gyerek	kind	gyerek	kind	N;NOM;SG	N;NEUT;SG
gyerek	jongen	gyerek	jongen	N;NOM;SG	N;MASC+FEM;SG
gyerek	kind	gyerek	kind	N;NOM;SG	N;NEUT;SG
gyerek	kindje	gyerek	kind	N;NOM;SG	N;NEUT;SG
megkezdődött	begonnen	megkezdődik	beginnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megkezdődött	begon	megkezdődik	beginnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
ostrom	belegering	ostrom	belegering	N;NOM;SG	N;MASC+FEM;SG
ostrom	beleg	ostrom	beleg	N;NOM;SG	N;NEUT;SG
megjelenés	verschijning	megjelenés	verschijning	N;NOM;SG	N;MASC+FEM;SG
emberiség	menselijkheid	emberiség	menselijkheid	N;NOM;SG	N;MASC+FEM;SG
emberiség	mensheid	emberiség	mensheid	N;NOM;SG	N;MASC+FEM;SG
emberiség	mensheid	emberiség	mensheid	N;NOM;SG	N;MASC+FEM;SG
feladatok	functies	feladat	functie	N;NOM;PL	N;PL
feladatok	taken	feladat	taak	N;NOM;PL	N;PL
feladatok	verantwoordelijkheden	feladat	verantwoordelijkheid	N;NOM;PL	N;PL
feladatok	plichten	feladat	plichten	N;NOM;PL	N;PL
feladatok	taken	feladat	taak	N;NOM;PL	N;PL
nemi	geslacht	nemi	geslacht	N;NOM;SG	N;NEUT;SG
fidesz	fidesz	fidesz	fidesz	N;NOM;SG	N;MASC+FEM;SG
olvasni	lezen	olvas	lezen	V;NFIN;ACT	V;NFIN
repülőgépek	vliegtuigen	repülőgép	vliegtuig	N;NOM;PL	N;PL
repülőgépek	vliegtuigen	repülőgép	vliegtuig	N;NOM;PL	N;PL
repülőgépek	luchtvaartuigen	repülőgép	luchtvaartuig	N;NOM;PL	N;PL
repülőgépek	vliegtuigen	repülőgép	vliegtuig	N;NOM;PL	N;PL
szezont	seizoen	szezont	seizoen	N;ACC;SG	N;NEUT;SG
oldalak	bladzijden	oldal	bladzijde	N;NOM;PL	N;PL
oldalak	sites	oldal	sites	N;NOM;PL	N;PL
kéri	aanvragen	kéri	aanvragen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;NFIN
követett	gevolgd	követ	volgen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
követett	volgde	követ	volgen	V;INDF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
követett	gevolgde	követ	volgen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kikötő	jachthaven	kikötő	jachthaven	N;NOM;SG	N;MASC+FEM;SG
kikötő	bakboord	kikötő	bakboord	N;NOM;SG	N;MASC+FEM;SG
kikötő	haven	kikötő	haven	N;NOM;SG	N;MASC+FEM;SG
kikötő	poort	kikötő	poort	N;NOM;SG	N;MASC+FEM;SG
próbálta	geprobeerd	próbál	proberen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
próbálta	uitgeprobeerd	próbál	uitproberen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
próbálta	probeerde	próbál	proberen	V;DEF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
megszállás	bezigheid	megszállás	bezigheid	N;NOM;SG	N;MASC+FEM;SG
megszállás	beroep	megszállás	beroep	N;NOM;SG	N;NEUT;SG
megszállás	bezetting	megszállás	bezetting	N;NOM;SG	N;MASC+FEM;SG
játszani	speel	játszik	spelen	V;NFIN;ACT	V;SG;PRS;FIN
játszani	spelen	játszik	spelen	V;NFIN;ACT	V;NFIN
játszani	afspelen	játszik	afspelen	V;NFIN;ACT	V;NFIN
ismertek	gekend	ismer	kennen	V;INDF;IND;PL;3;PST;FIN;ACT	V;V.PTCP
ismertek	gekende	ismer	kenen	V;INDF;IND;PL;3;PST;FIN;ACT	V;V.PTCP
alkotás	schepping	alkotás	schepping	N;NOM;SG	N;MASC+FEM;SG
alkotás	creatie	alkotás	creatie	N;NOM;SG	N;MASC+FEM;SG
logikai	logica	logikai	logica	N;NOM;SG	N;MASC+FEM;SG
hangot	geluid	hang	geluid	N;ACC;SG	N;NEUT;SG
teljesített	voldaan	teljesít	voldoen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
teljesített	vervulde	teljesít	vervullen	V;INDF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
teljesített	vervuld	teljesít	vervullen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
teljesített	nagekomen	teljesít	nakomen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kört	kring	kör	kring	N;ACC;SG	N;MASC+FEM;SG
kört	cirkel	kör	cirkel	N;ACC;SG	N;MASC+FEM;SG
kiterjedt	uitgebreid	kiterjedik	uitbreiden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kiterjedt	uitgebreide	kiterjedik	uitbreiden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
zéland	zeeland	zéland	zeeland	N;NOM;SG	N;MASC+FEM;SG
kiemelés	accentuering	kiemelés	accentuering	N;NOM;SG	N;MASC+FEM;SG
kiemelés	hoogtepunt	kiemelés	hoogtepunt	N;NOM;SG	N;NEUT;SG
kiemelés	bevordering	kiemelés	bevordering	N;NOM;SG	N;MASC+FEM;SG
kiemelés	promotie	kiemelés	promotie	N;NOM;SG	N;MASC+FEM;SG
kiemelés	boost	kiemelés	boost	N;NOM;SG	N;MASC+FEM;SG
dalokat	nummers	dalok	nummer	N;ACC;PL	N;PL
dalokat	liederen	dalok	lied	N;ACC;PL	N;PL
dalokat	songs	dalok	songs	N;ACC;PL	N;PL
dalokat	liedjes	dalok	lied	N;ACC;PL	N;PL
szereti	houdt	szeret	houden	V;DEF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
legkorábbi	vroegst	legkorábbi	vroeg	ADJ;NOM;RL;SG	ADJ;RL
legkorábbi	vroegste	legkorábbi	vroeg	ADJ;NOM;RL;SG	ADJ;RL
demokrata	democraat	demokrata	democraat	N;NOM;SG	N;MASC+FEM;SG
statisztika	statistiek	statisztika	statistiek	N;NOM;SG	N;MASC+FEM;SG
lőtt	geweerschot	lőtt	geweerschot	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lőtt	neergeschoten	lőtt	neerschieten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lőtt	ontslagen	lőtt	ontslaan	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
baráti	vriendschappelijk	baráti	vriendschappelijk	ADJ;NOM;SG	ADJ
baráti	vriendelijke	baráti	vriendelijk	ADJ;NOM;SG	ADJ
baráti	vriendelijk	baráti	vriendelijk	ADJ;NOM;SG	ADJ
firenze	florence	firenz	florence	N;NOM;SG	N;NEUT;SG
firenze	firenze	firenz	firens	N;NOM;SG	N;MASC+FEM;SG
technológia	technologie	technológia	technologie	N;NOM;SG	N;MASC+FEM;SG
okok	redenen	ok	reden	N;NOM;PL	N;PL
okok	oorzaken	ok	oorzaak	N;NOM;PL	N;PL
szint	niveau	szint	niveau	N;NOM;SG	N;NEUT;SG
szint	level	szint	level	N;NOM;SG	N;NEUT;SG
vígjáték	comedy	víg	comedy	N;NOM;SG	N;MASC+FEM;SG
vígjáték	komedie	víg	komedie	N;NOM;SG	N;MASC+FEM;SG
vígjáték	sitcom	víg	sitcom	N;NOM;SG	N;MASC+FEM;SG
ciprusi	cypriotische	ciprusi	cypriotisch	ADJ;NOM;SG	ADJ
musical	musical	musical	musical	N;NOM;SG	N;MASC+FEM;SG
ára	prijs	ár	prijs	N;NOM;SG	N;MASC+FEM;SG
szigorúan	strikt	szigorú	strikt	ADJ;FRML;SG	ADJ
szigorúan	strikte	szigorú	strikt	ADJ;FRML;SG	ADJ
szigorúan	streng	szigorú	streng	ADJ;FRML;SG	ADJ
szigorúan	strikt	szigorú	strikt	ADJ;FRML;SG	ADJ
történészek	historici	történész	historicus	N;NOM;PL	N;PL
történetek	verslagen	történet	verslag	N;NOM;PL	N;PL
történetek	verhalen	történet	verhaal	N;NOM;PL	N;PL
történetek	verhaaltjes	történet	verhaal	N;NOM;PL	N;PL
tárgy	item	tárgy	item	N;NOM;SG	N;NEUT;SG
tárgy	voorwerp	tárgy	voorwerp	N;NOM;SG	N;NEUT;SG
tárgy	object	tárgy	object	N;NOM;SG	N;NEUT;SG
tárgy	onderwerp	tárgy	onderwerp	N;NOM;SG	N;NEUT;SG
tárgy	proefpersoon	tárgy	proefpersoon	N;NOM;SG	N;MASC+FEM;SG
tárgy	subject	tárgy	subject	N;NOM;SG	N;NEUT;SG
székhely	hoofdkantoor	székhely	hoofdkantoor	N;NOM;SG	N;NEUT;SG
székhely	hoofdkwartier	székhely	hoofdkwartier	N;NOM;SG	N;NEUT;SG
renault	renault	renaul	renault	N;NOM;SG	N;MASC+FEM;SG
viták	discussies	vita	discussie	N;NOM;PL	N;PL
viták	besprekingen	vita	bespreking	N;NOM;PL	N;PL
viták	geschillen	vita	geschil	N;NOM;PL	N;PL
viták	discussies	vita	discussie	N;NOM;PL	N;PL
viták	debatten	vita	debat	N;NOM;PL	N;PL
teszt	test	tesz	test	N;NOM;SG	N;MASC+FEM;SG
ikarus	ikarus	ikarus	ikarus	N;NOM;SG	N;MASC+FEM;SG
lányok	meiden	lány	meiden	N;NOM;PL	N;PL
lányok	meisjes	lány	meisje	N;NOM;PL	N;PL
lányok	girls	lány	girls	N;NOM;PL	N;PL
beépített	geïnstalleerde	beépített	installeren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
beépített	geinstalleerd	beépített	installeren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
beépített	geïnstalleerd	beépített	installeren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
beépített	gebouwde	beépített	bouwen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
beépített	gebouwd	beépített	bouwen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
copa	copa	copa	copa	N;NOM;SG	N;MASC+FEM;SG
rovarok	insecten	rovar	insecten	N;NOM;PL	N;PL
rovarok	insecten	rovar	insecten	N;NOM;PL	N;PL
rovarok	beestjes	rovar	beestje	N;NOM;PL	N;PL
rovarok	insecten	rovar	insecten	N;NOM;PL	N;PL
rovarok	bugs	rovar	bugs	N;NOM;PL	N;PL
szentély	sanctuary	szentély	sanctuary	N;NOM;SG	N;MASC+FEM;SG
szentély	heiligdom	szentély	heiligdom	N;NOM;SG	N;NEUT;SG
szentély	toevluchtsoord	szentély	toevluchtsoord	N;NOM;SG	N;NEUT;SG
szentély	heiligdom	szentély	heiligdom	N;NOM;SG	N;NEUT;SG
szentély	altaar	szentély	altaar	N;NOM;SG	N;NEUT;SG
szentély	heiligdom	szentély	heiligdom	N;NOM;SG	N;NEUT;SG
szentély	tempel	szentély	tempel	N;NOM;SG	N;MASC+FEM;SG
napok	dagen	nap	dag	N;NOM;PL	N;PL
diplomáciai	diplomatiek	diplomáciai	diplomatiek	ADJ;NOM;SG	ADJ
diplomáciai	diplomatieke	diplomáciai	diplomatiek	ADJ;NOM;SG	ADJ
előadók	kunstenaars	előadó	kunstenaar	N;NOM;PL	N;PL
előadók	artiesten	előadó	artiest	N;NOM;PL	N;PL
előadók	rapporteurs	előadó	rapporteur	N;NOM;PL	N;PL
előadók	artiesten	előadó	artiest	N;NOM;PL	N;PL
pártok	partijen	párt	partij	N;NOM;PL	N;PL
pártok	feestjes	párt	feest	N;NOM;PL	N;PL
konföderáció	confederatie	konföderáció	confederatie	N;NOM;SG	N;MASC+FEM;SG
futott	rende	fut	rennen	V;INDF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
személyzet	personeel	személyzet	personeel	N;NOM;SG	N;NEUT;SG
személyzet	bemanning	személyzet	bemanning	N;NOM;SG	N;MASC+FEM;SG
személyzet	crew	személyzet	crew	N;NOM;SG	N;MASC+FEM;SG
személyzet	personeel	személyzet	personeel	N;NOM;SG	N;NEUT;SG
vezeti	loopt	vezet	lopen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
házak	huizen	ház	huis	N;NOM;PL	N;PL
hangok	klanken	hang	klank	N;NOM;PL	N;PL
hangok	geluiden	hang	geluiden	N;NOM;PL	N;PL
hangok	geluiden	hang	geluiden	N;NOM;PL	N;PL
hangok	stemmen	hang	stem	N;NOM;PL	N;PL
aláírt	ondertekend	aláírt	ondertekenen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
aláírt	gesigneerd	aláírt	signeren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
aláírt	getekend	aláírt	tekenen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
esetek	gevallen	eset	geval	N;NOM;PL	N;PL
csoportban	groep	csoport	groep	N;IN+ESS;SG	N;MASC+FEM;SG
csoportban	fractie	csoport	fractie	N;IN+ESS;SG	N;MASC+FEM;SG
falvak	dorpen	falu	dorp	N;NOM;PL	N;PL
falvak	dorpjes	falu	dorp	N;NOM;PL	N;PL
tudtam	wist	tud	weten	V;INDF;IND;SG;1;PST;FIN;ACT	V;SG;PST;FIN
kereskedelem	handel	kereskedelem	handel	N;NOM;SG	N;MASC+FEM;SG
kereskedelem	handelsverkeer	kereskedelem	handelsverkeer	N;NOM;SG	N;NEUT;SG
kereskedelem	handel	kereskedelem	handel	N;NOM;SG	N;MASC+FEM;SG
ünnepi	feestdag	ünnepi	feestdag	N;NOM;SG	N;MASC+FEM;SG
ünnepi	vakantie	ünnepi	vakantie	N;NOM;SG	N;MASC+FEM;SG
szülők	ouders	szülő	ouder	N;NOM;PL	N;PL
mecklenburg	mecklenburg	mecklenburg	mecklenburg	N;NOM;SG	N;MASC+FEM;SG
űrhajós	kosmonaut	űrhajós	kosmonaut	N;NOM;SG	N;MASC+FEM;SG
űrhajós	astronaut	űrhajós	astronaut	N;NOM;SG	N;MASC+FEM;SG
hercegség	vorstendom	hercegség	vorstendom	N;NOM;SG	N;NEUT;SG
hercegség	hertogdom	hercegség	hertogdom	N;NOM;SG	N;NEUT;SG
kir	kir	kir	kir	N;NOM;SG	N;MASC+FEM;SG
követni	volg	követ	volg	V;NFIN;ACT	V;SG;PRS;FIN
követni	volgt	követ	volgen	V;NFIN;ACT	V;SG;PRS;FIN
követni	volgen	követ	volgen	V;NFIN;ACT	V;NFIN
résztvevők	deelnemers	résztvevő	deelnemer	N;NOM;PL	N;PL
résztvevők	deelnemers	résztvevő	deelnemer	N;NOM;PL	N;PL
publikált	gepubliceerd	publikált	publiceren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
publikált	verschenen	publikált	verschijnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
publikált	gepubliceerde	publikált	publiceren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
publikált	uitgegeven	publikált	uitgeven	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megerősítette	bevestigd	meg+erősít	bevestigen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megerősítette	bevestigde	meg+erősít	bevestigen	V;DEF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
címek	titels	cím	titel	N;NOM;PL	N;PL
címek	adressen	cím	adres	N;NOM;PL	N;PL
vihar	onweer	vihar	onweer	N;NOM;SG	N;NEUT;SG
vihar	noodweer	vihar	noodweer	N;NOM;SG	N;NEUT;SG
vihar	onweer	vihar	onweer	N;NOM;SG	N;NEUT;SG
vihar	storm	vihar	storm	N;NOM;SG	N;MASC+FEM;SG
szélesebb	wijder	széles	wijder	ADJ;NOM;CMPR;SG	ADJ;CMPR
szélesebb	ruimer	széles	ruim	ADJ;NOM;CMPR;SG	ADJ;CMPR
