com	con	com	con	ADP	ADP
rose	rosa	rose	rosa	N;FEM;SG	N;FEM;SG
dependendo	dependiendo	depender	depender	V;V.MSDR	V;V.MSDR
cavaleiros	knights	cavaleiro	knights	N;MASC;PL	N;MASC
cavaleiros	caballeros	cavaleiro	caballero	N;MASC;PL	N;MASC;PL
cavaleiros	jinetes	cavaleiro	jinete	N;MASC;PL	N;MASC;PL
cavaleiros	jinetes	cavaleiro	jinete	N;MASC;PL	N;MASC;PL
envolvendo	involucrando	envolver	involucrar	V;V.MSDR	V;V.MSDR
crescente	creciente	crescente	creciente	ADJ;MASC;SG	ADJ;SG
crescente	creciente	crescente	creciente	ADJ;MASC;SG	ADJ;SG
atitude	actitud	atitude	actitud	N;FEM;SG	N;FEM;SG
feliz	feliz	feliz	feliz	ADJ;MASC;SG	ADJ;SG
feliz	contenta	feliz	contentar	ADJ;MASC;SG	ADJ;FEM;SG
feliz	contento	feliz	contento	ADJ;MASC;SG	ADJ;MASC;SG
síria	sirio	sírio	sirio	N;FEM;SG	N;MASC;SG
roupas	ropas	roupa	ropa	N;FEM;PL	N;FEM;PL
primavera	manantial	primavera	manantial	N;FEM;SG	N;MASC;SG
primavera	primavera	primavera	primavera	N;FEM;SG	N;FEM;SG
primavera	resorte	primavera	resorte	N;FEM;SG	N;MASC;SG
básica	basic	básico	basic	N;FEM;SG	N;SG
vitor	vencedor	vitor	vencedor	N;MASC;SG	N;MASC;SG
vitor	víctor	vitor	víctor	N;MASC;SG	N;MASC;SG
popularidade	popularidad	popularidade	popularidad	N;FEM;SG	N;FEM;SG
variação	variación	variação	variación	N;FEM;SG	N;FEM;SG
porte	porte	porte	porte	N;MASC;SG	N;MASC;SG
azevedo	azevedo	azevedo	azevedo	N;MASC;SG	N;MASC;SG
realiza	realiza	realizar	realizar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
realiza	efectúa	realizar	efectuar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
assistência	asistencia	assistência	asistencia	N;FEM;SG	N;FEM;SG
dúvidas	dudas	dúvida	duda	N;FEM;PL	N;FEM;PL
dúvidas	dudas	dúvida	duda	N;FEM;PL	N;FEM;PL
altamente	altamente	altamente	altamente	ADV	ADV
spam	spam	spam	spam	N;MASC;SG	N;SG
calendário	calendario	calendário	calendario	N;MASC;SG	N;MASC;SG
calendário	horario	calendário	horario	N;MASC;SG	N;MASC;SG
calendário	calendario	calendário	calendario	N;MASC;SG	N;MASC;SG
origens	orígenes	origem	origen	N;FEM;PL	N;MASC;PL
esforços	esfuerzos	esforço	esfuerzo	N;MASC;PL	N;MASC;PL
contribuição	aportación	contribuição	aportación	N;FEM;SG	N;FEM;SG
contribuição	contribución	contribuição	contribución	N;FEM;SG	N;FEM;SG
contribuição	aporte	contribuição	aporte	N;FEM;SG	N;MASC;SG
decisões	decisiones	decisão	decisión	N;FEM;PL	N;FEM;PL
aulas	enseñanzas	aula	enseñanza	N;FEM;PL	N;FEM;PL
aulas	lecciones	aula	lección	N;FEM;PL	N;FEM;PL
aulas	clases	aula	clase	N;FEM;PL	N;FEM;PL
aulas	clases	aula	clase	N;FEM;PL	N;FEM;PL
baby	bebe	baby	beber	N;MASC;SG	N;MASC;SG
baby	nena	baby	nena	N;MASC;SG	N;FEM;SG
baby	bebé	baby	bebé	N;MASC;SG	N;MASC;SG
baby	nene	baby	nene	N;MASC;SG	N;MASC;SG
baby	baby	baby	baby	N;MASC;SG	N
charlie	carlos	charlie	carlo	N;MASC;SG	N;MASC;SG
charlie	charly	charlie	charly	N;MASC;SG	N;MASC;SG
marvel	maravilla	marvel	maravilla	N;MASC;SG	N;FEM;SG
marvel	marvel	marvel	marvel	N;MASC;SG	N;MASC;SG
definir	definir	definir	definir	V;NFIN	V;NFIN
definir	defina	definir	definir	V;NFIN	V;IMP;SG;3;FIN
definir	define	definir	definir	V;NFIN	V;IND;SG;3;PRS;FIN
jogando	jugando	jogar	jugar	V;V.MSDR	V;V.MSDR
jogando	tocando	jogar	tocar	V;V.MSDR	V;V.MSDR
jogando	jugar	jogar	jugar	V;V.MSDR	V;NFIN
equador	ecuador	equador	ecuador	N;MASC;SG	N;MASC;SG
olímpica	olympic	olímpico	olympic	N;FEM;SG	N;MASC;SG
network	network	network	network	N;MASC;SG	N;SG
network	red	network	red	N;MASC;SG	N;FEM;SG
chance	casualidad	chance	casualidad	N;FEM;SG	N;FEM;SG
chance	chance	chance	chance	N;FEM;SG	N;FEM;SG
chance	oportunidad	chance	oportunidad	N;FEM;SG	N;FEM;SG
subsp	subsp	subsp	subsp	N;MASC;SG	N
técnicos	técnicos	técnico	técnico	N;MASC;PL	N;MASC;PL
técnicos	técnicos	técnico	técnico	N;MASC;PL	N;MASC;PL
page	pagina	pagar	pagina	N;MASC;SG	N;FEM;SG
page	página	pagar	página	N;MASC;SG	N;FEM;SG
page	page	pagar	pager	N;MASC;SG	N
libertadores	libertadores	libertador	libertador	N;MASC;PL	N;MASC;PL
teorias	teorías	teoria	teoría	N;FEM;PL	N;FEM;PL
julgamento	sentencia	julgamento	sentencia	N;MASC;SG	N;FEM;SG
julgamento	juicio	julgamento	juicio	N;MASC;SG	N;MASC;SG
julgamento	ensayo	julgamento	ensayo	N;MASC;SG	N;MASC;SG
julgamento	sentencia	julgamento	sentencia	N;MASC;SG	N;FEM;SG
julgamento	juicio	julgamento	juicio	N;MASC;SG	N;MASC;SG
games	juegos	game	juego	N;MASC;PL	N;MASC;PL
sessão	sesión	sessão	sesión	N;FEM;SG	N;FEM;SG
toronto	toronto	toronto	toronto	N;MASC;SG	N;MASC;SG
assis	assis	assi	assi	N;MASC;SG	N;MASC;SG
assis	asís	assi	asís	N;MASC;SG	N;FEM;SG
calções	short	calção	short	N;MASC;PL	N
calções	shorts	calção	short	N;MASC;PL	N;MASC;PL
cristão	cristián	cristão	cristián	N;MASC;SG	N;MASC;SG
mantendo	mantener	manter	mantener	V;V.MSDR	V;NFIN
mantendo	manteniendo	manter	mantener	V;V.MSDR	V;V.MSDR
mantendo	manteniendo	manter	mantener	V;V.MSDR	V;V.MSDR
columbia	columbia	columbia	columbia	N;FEM;SG	N;FEM;SG
columbia	colombia	columbia	colombia	N;FEM;SG	N;FEM;SG
falando	hablando	falar	hablar	V;V.MSDR	V;V.MSDR
falando	hablando	falar	hablar	V;V.MSDR	V;V.MSDR
heróis	heroes	herói	heroe	N;MASC;PL	N;MASC;PL
heróis	héroes	herói	héroe	N;MASC;PL	N;MASC;PL
onze	once	onze	once	NUM	NUM;PL
off	off	off	off	N;MASC;SG	N
estratégia	estrategia	estratégia	estrategia	N;FEM;SG	N;FEM;SG
aceitar	aceptando	aceitar	aceptar	V;NFIN	V;V.MSDR
aceitar	aceptar	aceitar	aceptar	V;NFIN	V;NFIN
aceitar	aceptan	aceitar	aceptar	V;NFIN	V;IND;PL;3;PRS;FIN
aceitar	aceptamos	aceitar	aceptar	V;NFIN	V;IND;PL;1;PRS;FIN
aceitar	acepto	aceitar	acepto	V;NFIN	V;IND;SG;1;PRS;FIN
aceitar	aceptar	aceitar	aceptar	V;NFIN	V;NFIN
aceitar	acepta	aceitar	aceptar	V;NFIN	V;IND;SG;3;PRS;FIN
britânicos	británicos	britânico	británico	N;MASC;PL	N;MASC;PL
campanhas	campañas	campanha	campaña	N;FEM;PL	N;FEM;PL
kong	confucio	kong	confucio	N;MASC;SG	N;MASC;SG
kong	kong	kong	kong	N;MASC;SG	N;MASC;SG
idéia	idea	idéia	idea	N;FEM;SG	N;FEM;SG
eletrônica	electronic	eletrônico	electronic	N;FEM;SG	N;MASC;SG
fortemente	firmemente	fortemente	firmemente	ADV	ADV
fortemente	fuertemente	fortemente	fuertemente	ADV	ADV
fortemente	fuertemente	fortemente	fuertemente	ADV	ADV
light	light	light	light	N;MASC;SG	N
light	luz	light	luz	N;MASC;SG	N;FEM;SG
religiosos	religiosos	religioso	religioso	ADJ;MASC;PL	ADJ;MASC;PL
religiosos	religiosas	religioso	religioso	ADJ;MASC;PL	ADJ;FEM;PL
morrer	morir	morrer	morir	V;NFIN	V;NFIN
morrer	mueren	morrer	morir	V;NFIN	V;IND;PL;3;PRS;FIN
morrer	muera	morrer	morir	V;NFIN	V;IMP;SG;3;FIN
morrer	muere	morrer	morir	V;NFIN	V;IND;SG;3;PRS;FIN
morrer	morir	morrer	morir	V;NFIN	V;NFIN
morrer	muriendo	morrer	morir	V;NFIN	V;V.MSDR
grêmio	grêmio	grêmio	grêmio	N;MASC;SG	N;MASC;SG
viagens	viajes	viagem	viaje	N;FEM;PL	N;MASC;PL
viagens	viajes	viagem	viaje	N;FEM;PL	N;MASC;PL
viagens	adpic	viagem	adpic	N;FEM;PL	N;MASC
viagens	excursiones	viagem	excursión	N;FEM;PL	N;FEM;PL
viagens	viajes	viagem	viaje	N;FEM;PL	N;MASC;PL
journal	diario	journal	diario	N;MASC;SG	N;MASC;SG
journal	journal	journal	journal	N;MASC;SG	N;SG
journal	revista	journal	revista	N;MASC;SG	N;FEM;SG
computação	cómputo	computação	cómputo	N;FEM;SG	N;MASC;SG
computação	computación	computação	computación	N;FEM;SG	N;FEM;SG
computação	informática	computação	informática	N;FEM;SG	N;FEM;SG
computação	computación	computação	computación	N;FEM;SG	N;FEM;SG
magalhães	magalhães	magalhão	magalhü	N;MASC;SG	N;MASC;SG
virtual	virtual	virtual	virtual	ADJ;MASC;SG	ADJ;SG
negros	negros	negro	negro	N;MASC;PL	N;MASC;PL
máquinas	maquinarias	máquina	maquinaria	N;FEM;PL	N;FEM;PL
máquinas	máquinas	máquina	máquina	N;FEM;PL	N;FEM;PL
máquinas	máquinas	máquina	máquina	N;FEM;PL	N;FEM;PL
máquinas	maquinas	máquina	maquina	N;FEM;PL	N;FEM;PL
poderoso	poderosa	poderoso	poderoso	ADJ;MASC;SG	ADJ;FEM;SG
poderoso	poderoso	poderoso	poderoso	ADJ;MASC;SG	ADJ;MASC;SG
poderoso	potente	poderoso	potente	ADJ;MASC;SG	ADJ;SG
poderoso	poderosa	poderoso	poderoso	ADJ;MASC;SG	ADJ;FEM;SG
poderoso	poderoso	poderoso	poderoso	ADJ;MASC;SG	ADJ;MASC;SG
poderoso	todopoderoso	poderoso	todopoderoso	ADJ;MASC;SG	ADJ;MASC;SG
poderoso	omnipotente	poderoso	omnipotente	ADJ;MASC;SG	ADJ;SG
agentes	agentes	agente	agente	N;MASC;PL	N;PL
vidas	vidas	vida	vida	N;FEM;PL	N;FEM;PL
anualmente	anualmente	anualmente	anualmente	ADV	ADV
anualmente	anualmente	anualmente	anualmente	ADV	ADV
associados	asociar	associado	asociar	V;MASC;PL;V.PTCP	V;NFIN
pilotos	conductores	piloto	conductor	N;MASC;PL	N;MASC;PL
pilotos	pilotos	piloto	piloto	N;MASC;PL	N;PL
pilotos	controladores	piloto	controlador	N;MASC;PL	N;MASC;PL
pilotos	choferes	piloto	chofer	N;MASC;PL	N;MASC;PL
pilotos	pilotos	piloto	piloto	N;MASC;PL	N;PL
impedir	previene	impedir	prevenir	V;NFIN	V;IND;SG;3;PRS;FIN
impedir	prevenir	impedir	prevenir	V;NFIN	V;NFIN
impedir	impedir	impedir	impedir	V;NFIN	V;NFIN
verificar	verificar	verificar	verificar	V;NFIN	V;NFIN
verificar	verifica	verificar	verificar	V;NFIN	V;IND;SG;3;PRS;FIN
verificar	verifique	verificar	verificar	V;NFIN	V;IMP;SG;3;FIN
verificar	compruebe	verificar	compruebir	V;NFIN	V;IMP;SG;3;FIN
verificar	comprobar	verificar	comprobar	V;NFIN	V;NFIN
produz	produce	produzir	producir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
quente	hot	quente	hot	N;MASC;SG	N
quente	calor	quente	calor	N;MASC;SG	N;MASC;SG
danos	daños	dano	daño	N;MASC;PL	N;MASC;PL
danos	daños	dano	daño	N;MASC;PL	N;MASC;PL
ampla	amplia	ampla	amplio	ADJ;FEM;SG	ADJ;FEM;SG
ampla	amplio	ampla	amplio	ADJ;FEM;SG	ADJ;MASC;SG
ampla	amplia	ampla	amplio	ADJ;FEM;SG	ADJ;FEM;SG
ampla	amplio	ampla	amplio	ADJ;FEM;SG	ADJ;MASC;SG
ampla	amplio	ampla	amplio	ADJ;FEM;SG	ADJ;MASC;SG
ampla	amplia	ampla	amplio	ADJ;FEM;SG	ADJ;FEM;SG
junior	júnior	junior	júnior	N;MASC;SG	N;MASC;SG
junior	junior	junior	junior	N;MASC;SG	N;SG
argumentação	argumento	argumentação	argumento	N;FEM;SG	N;MASC;SG
argumentação	argumentación	argumentação	argumentación	N;FEM;SG	N;FEM;SG
argumentação	argumentación	argumentação	argumentación	N;FEM;SG	N;FEM;SG
matt	mate	matt	mate	N;MASC;SG	N;SG
superman	supermán	superman	supermár	N;MASC;SG	N;MASC;SG
superman	superman	superman	supermar	N;MASC;SG	N;MASC;SG
procurar	buscar	procurar	buscar	V;NFIN	V;NFIN
procurar	busque	procurar	buscar	V;NFIN	V;IMP;SG;3;FIN
agrícola	agricultura	agrícola	agricultura	N;MASC;SG	N;FEM;SG
professora	profesor	professora	profesor	N;FEM;SG	N;MASC;SG
professora	catedrático	professora	catedrático	N;FEM;SG	N;MASC;SG
professora	profesora	professora	profesora	N;FEM;SG	N;FEM;SG
professora	maestra	professora	maestro	N;FEM;SG	N;FEM;SG
professora	maestro	professora	maestro	N;FEM;SG	N;MASC;SG
professora	docente	professora	docente	N;FEM;SG	N;SG
professora	profesor	professora	profesor	N;FEM;SG	N;MASC;SG
professora	profesora	professora	profesora	N;FEM;SG	N;FEM;SG
justificativa	justificación	justificativa	justificación	N;FEM;SG	N;FEM;SG
comparação	comparación	comparação	comparación	N;FEM;SG	N;FEM;SG
correto	correcto	correto	correcto	ADJ;MASC;SG	ADJ;MASC;SG
correto	correcta	correto	correcto	ADJ;MASC;SG	ADJ;FEM;SG
tupi	tupi	tupi	tupi	N;MASC;SG	N;MASC;SG
nossos	nuestras	nosso	nuestro	DET;MASC;PL	DET;FEM;PL;1
nossos	nuestros	nosso	nuestro	DET;MASC;PL	DET;MASC;PL;1
colegas	colegas	colega	colega	N;MASC;PL	N;PL
colegas	compañeros	colega	compañero	N;MASC;PL	N;MASC;PL
escudo	shield	escudo	shield	N;MASC;SG	N
escudo	escudo	escudo	escudo	N;MASC;SG	N;MASC;SG
revelado	reveló	revelar	revelar	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
revelado	reveló	revelar	revelar	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
bbc	bbc	bbc	bbc	N;FEM;SG	N;FEM;SG
teologia	teología	teologia	teología	N;FEM;SG	N;FEM;SG
project	project	project	project	N;MASC;SG	N
project	proyecto	project	proyecto	N;MASC;SG	N;MASC;SG
pinturas	pinturas	pintura	pintura	N;FEM;PL	N;FEM;PL
pinturas	cuadros	pintura	cuadro	N;FEM;PL	N;MASC;PL
trazer	trae	trazer	traer	V;NFIN	V;IND;SG;3;PRS;FIN
trazer	traiga	trazer	traiga	V;NFIN	V;IMP;SG;3;FIN
trazer	traer	trazer	traer	V;NFIN	V;NFIN
trazer	traigan	trazer	traigar	V;NFIN	V;IMP;PL;3;FIN
explicar	explicar	explicar	explicar	V;NFIN	V;NFIN
explicar	explicando	explicar	explicar	V;NFIN	V;V.MSDR
explicar	explicar	explicar	explicar	V;NFIN	V;NFIN
explicar	explique	explicar	explicar	V;NFIN	V;IMP;SG;3;FIN
explicar	expliquen	explicar	explicar	V;NFIN	V;IMP;PL;3;FIN
explicar	explica	explicar	explicar	V;NFIN	V;IND;SG;3;PRS;FIN
cumprir	cumpla	cumprir	cumplir	V;NFIN	V;SBJV;SG;3;PRS;FIN
cumprir	cumplirse	cumprir	cumplir	V;NFIN	V;SBJV;SG;3;PRS;FIN
cumprir	cumplir	cumprir	cumplir	V;NFIN	V;NFIN
cumprir	cumpla	cumprir	cumplir	V;NFIN	V;SBJV;SG;3;PRS;FIN
cumprir	cumplir	cumprir	cumplir	V;NFIN	V;NFIN
lutas	peleas	luta	pelea	N;FEM;PL	N;FEM;PL
lutas	luchas	luta	lucha	N;FEM;PL	N;FEM;PL
lutas	luchas	luta	lucha	N;FEM;PL	N;FEM;PL
herdeiro	heredera	herdeiro	heredera	N;MASC;SG	N;FEM;SG
herdeiro	heredero	herdeiro	heredero	N;MASC;SG	N;MASC;SG
certas	ciertos	certo	cierto	PRO;FEM;PL	PRO;MASC;PL
certas	ciertas	certo	cierto	PRO;FEM;PL	PRO;FEM;PL
system	system	syetir	system	N;MASC;SG	N
system	sistema	syetir	sistema	N;MASC;SG	N;MASC;SG
macau	macao	macar	macao	N;MASC;SG	N;MASC;SG
macau	macao	macar	macao	N;MASC;SG	N;MASC;SG
endémica	endémico	endémico	endémico	ADJ;FEM;SG	ADJ;MASC;SG
endémica	endémica	endémico	endémica	ADJ;FEM;SG	ADJ;FEM;SG
iluminação	iluminación	iluminação	iluminación	N;FEM;SG	N;FEM;SG
iluminação	iluminación	iluminação	iluminación	N;FEM;SG	N;FEM;SG
sobrinho	sobrino	sobrinho	sobrino	N;MASC;SG	N;MASC;SG
quartas	miércoles	quarto	miércoles	N;FEM;PL	N
indicada	indicó	indicar	indicar	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
câncer	cancer	câncer	cancer	N;MASC;SG	N
câncer	cáncer	câncer	cáncer	N;MASC;SG	N;MASC;SG
foz	mouth	foz	mouth	N;FEM;SG	N
foz	desembocadura	foz	desembocadura	N;FEM;SG	N;FEM;SG
foz	boca	foz	boca	N;FEM;SG	N;FEM;SG
foz	foz	foz	foz	N;FEM;SG	N;MASC;SG
abc	abc	abc	abc	N;MASC;SG	N;SG
menina	chica	menina	chica	N;FEM;SG	N;FEM;SG
menina	niña	menina	niña	N;FEM;SG	N;FEM;SG
menina	muchacha	menina	muchacha	N;FEM;SG	N;FEM;SG
menina	señorita	menina	señorita	N;FEM;SG	N;FEM;SG
menina	miss	menina	miss	N;FEM;SG	N;FEM;SG
menina	srta	menina	srta	N;FEM;SG	N;FEM;SG
apresentador	locutor	apresentador	locutor	N;MASC;SG	N;MASC;SG
apresentador	presentador	apresentador	presentador	N;MASC;SG	N;MASC;SG
apresentador	presentadora	apresentador	presentador	N;MASC;SG	N;FEM;SG
apresentador	host	apresentador	host	N;MASC;SG	N;SG
apresentador	anfitrión	apresentador	anfitrión	N;MASC;SG	N;MASC;SG
apresentador	acogida	apresentador	acogida	N;MASC;SG	N;FEM;SG
apresentador	huésped	apresentador	huésped	N;MASC;SG	N;MASC;SG
ministros	ministros	ministro	ministro	N;MASC;PL	N;MASC;PL
ministros	ministras	ministro	ministra	N;MASC;PL	N;FEM;PL
sueco	suecia	sueco	suecia	N;MASC;SG	N;FEM;SG
sueco	sueca	sueco	sueca	N;MASC;SG	N;FEM;SG
republicano	republicano	republicano	republicano	N;MASC;SG	N;MASC;SG
violão	guitarra	violão	guitarra	N;MASC;SG	N;FEM;SG
jaime	santiago	jaime	santiago	N;MASC;SG	N;MASC;SG
jaime	jacobo	jaime	jacobo	N;MASC;SG	N;MASC;SG
recebendo	recibir	receber	recibir	V;V.MSDR	V;NFIN
recebendo	recibiendo	receber	recibir	V;V.MSDR	V;V.MSDR
recebendo	recibiendo	receber	recibir	V;V.MSDR	V;V.MSDR
recebendo	consiguiendo	receber	conseguir	V;V.MSDR	V;V.MSDR
recebendo	obteniendo	receber	obtener	V;V.MSDR	V;V.MSDR
correspondente	correspondiente	correspondente	correspondiente	ADJ;MASC;SG	ADJ;SG
aparente	aparente	aparente	aparente	ADJ;MASC;SG	ADJ;SG
separação	separación	separação	separación	N;FEM;SG	N;FEM;SG
aventuras	aventuras	aventura	aventura	N;FEM;PL	N;FEM;PL
aventuras	adventures	aventura	adventur	N;FEM;PL	N
aventuras	aventuras	aventura	aventura	N;FEM;PL	N;FEM;PL
cristina	christina	cristina	christino	N;FEM;SG	N;FEM;SG
cristina	cristina	cristina	cristinar	N;FEM;SG	N;FEM;SG
cristina	cristina	cristina	cristinar	N;FEM;SG	N;FEM;SG
cristina	cristina	cristina	cristinar	N;FEM;SG	N;FEM;SG
cristina	christine	cristina	christine	N;FEM;SG	N;FEM;SG
sofia	sophie	sofiar	sophie	N;FEM;SG	N;FEM;SG
sofia	sofía	sofiar	sofer	N;FEM;SG	N;FEM;SG
sofia	sofia	sofiar	sofia	N;FEM;SG	N;FEM;SG
sofia	sofía	sofiar	sofer	N;FEM;SG	N;FEM;SG
sofia	sophia	sofiar	sophia	N;FEM;SG	N;FEM;SG
sofia	sofía	sofiar	sofer	N;FEM;SG	N;FEM;SG
moura	moro	mouro	moro	N;FEM;SG	N;MASC;SG
moura	moura	mouro	moura	N;FEM;SG	N;FEM;SG
inúmeros	numerosos	inúmero	numeroso	ADJ;MASC;PL	ADJ;MASC;PL
inúmeros	numerosas	inúmero	numeroso	ADJ;MASC;PL	ADJ;FEM;PL
inúmeros	innumerables	inúmero	innumerable	ADJ;MASC;PL	ADJ;PL
inúmeros	innumerables	inúmero	innumerable	ADJ;MASC;PL	ADJ;PL
inúmeros	incontables	inúmero	incontable	ADJ;MASC;PL	ADJ;PL
património	patrimonio	património	patrimonio	N;MASC;SG	N;MASC;SG
património	patrimonio	património	patrimonio	N;MASC;SG	N;MASC;SG
património	herencia	património	herencia	N;MASC;SG	N;FEM;SG
património	heritage	património	heritage	N;MASC;SG	N;MASC;SG
pau	stick	pau	stick	N;MASC;SG	N
pau	palo	pau	palo	N;MASC;SG	N;MASC;SG
clássicos	clásicos	clássico	clásico	N;MASC;PL	N;MASC;PL
clássicos	clásicos	clássico	clásico	N;MASC;PL	N;MASC;PL
clássicos	clásicos	clássico	clásico	N;MASC;PL	N;MASC;PL
clássicos	classic	clássico	classic	N;MASC;PL	N
ips	ips	ips	ips	N;FEM;SG	N;FEM;SG
adultos	adultos	adulto	adulto	N;MASC;PL	N;MASC;PL
adultos	adultos	adulto	adulto	N;MASC;PL	N;MASC;PL
entidades	entidades	entidade	entidad	N;FEM;PL	N;FEM;PL
entidades	entes	entidade	ente	N;FEM;PL	N;MASC;PL
jane	jane	jane	janer	N;FEM;SG	N;FEM;SG
jane	juana	jane	juana	N;FEM;SG	N;FEM;SG
glória	gloria	glória	gloria	N;FEM;SG	N;FEM;SG
glória	glory	glória	glory	N;FEM;SG	N;SG
glória	gloria	glória	gloria	N;FEM;SG	N;FEM;SG
ritmo	ritmo	ritmo	ritmo	N;MASC;SG	N;MASC;SG
ritmo	pace	ritmo	pacer	N;MASC;SG	N
ritmo	tempo	ritmo	tempo	N;MASC;SG	N;MASC;SG
ritmo	ritmo	ritmo	ritmo	N;MASC;SG	N;MASC;SG
estilos	styles	estilo	stal	N;MASC;PL	N
estilos	estilos	estilo	estilo	N;MASC;PL	N;MASC;PL
cargos	papeles	cargo	papel	N;MASC;PL	N;MASC;PL
cargos	roles	cargo	rol	N;MASC;PL	N;MASC;PL
atacar	atacar	atacar	atacar	V;NFIN	V;NFIN
atacar	ataquen	atacar	ataquen	V;NFIN	V;IMP;PL;3;FIN
atacar	ataca	atacar	atacar	V;NFIN	V;IND;SG;3;PRS;FIN
atacar	atacar	atacar	atacar	V;NFIN	V;NFIN
atacar	atacando	atacar	atacar	V;NFIN	V;V.MSDR
controlar	controlando	controlar	controlar	V;NFIN	V;V.MSDR
controlar	controlar	controlar	controlar	V;NFIN	V;NFIN
cerimônia	ceremonia	cerimônia	ceremonia	N;FEM;SG	N;FEM;SG
gigante	gigante	gigante	gigante	N;MASC;SG	N;SG
gigante	giant	gigante	giant	N;MASC;SG	N
habitat	habitat	habitat	habitat	N;MASC;SG	N;SG
habitat	hábitat	habitat	hábitat	N;MASC;SG	N;MASC;SG
munique	múnich	munique	múnich	N;MASC;SG	N;MASC;SG
munique	munich	munique	munich	N;MASC;SG	N;MASC;SG
trem	train	trem	train	N;MASC;SG	N
trem	entreno	trem	entreno	N;MASC;SG	N;MASC;SG
trem	tren	trem	tren	N;MASC;SG	N;MASC;SG
vírus	virus	vírus	virus	N;MASC;SG	N;MASC
vírus	virus	vírus	virus	N;MASC;SG	N;MASC
ganha	gana	ganhar	ganar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
chuva	lluvia	chuva	lluvia	N;FEM;SG	N;FEM;SG
raízes	root	raíz	root	N;FEM;PL	N
raízes	raíces	raíz	raíz	N;FEM;PL	N;FEM;PL
raízes	raices	raíz	raiz	N;FEM;PL	N;FEM;PL
corporation	corporación	corporation	corporación	N;MASC;SG	N;FEM;SG
corporation	corporation	corporation	corporation	N;MASC;SG	N;FEM;SG
símbolos	símbolos	símbolo	símbolo	N;MASC;PL	N;MASC;PL
ditadura	dictadura	ditadura	dictadura	N;FEM;SG	N;FEM;SG
fábio	fábio	fábio	fábio	N;MASC;SG	N;MASC;SG
soul	alma	soul	alma	N;MASC;SG	N;FEM;SG
soul	soul	soul	soul	N;MASC;SG	N;SG
considerar	consideren	considerar	considerar	V;NFIN	V;IMP;PL;3;FIN
considerar	considerar	considerar	considerar	V;NFIN	V;NFIN
considerar	considere	considerar	considerar	V;NFIN	V;SBJV;SG;3;FIN
considerar	consideremos	considerar	considerar	V;NFIN	V;IMP;PL;1;FIN
estradas	carreteras	estrada	carretera	N;FEM;PL	N;FEM;PL
estradas	caminos	estrada	camino	N;FEM;PL	N;MASC;PL
estradas	carreteras	estrada	carretera	N;FEM;PL	N;FEM;PL
estradas	autopistas	estrada	autopista	N;FEM;PL	N;FEM;PL
esquerdo	izquierda	esquerdo	izquierda	N;MASC;SG	N;FEM;SG
transformação	procesamiento	transformação	procesamiento	N;FEM;SG	N;MASC;SG
transformação	tramitación	transformação	tramitación	N;FEM;SG	N;FEM;SG
transformação	transformación	transformação	transformación	N;FEM;SG	N;FEM;SG
transformação	transformación	transformação	transformación	N;FEM;SG	N;FEM;SG
infelizmente	lamentablemente	infelizmente	lamentablemente	ADV	ADV
infelizmente	tristemente	infelizmente	tristemente	ADV	ADV
infelizmente	desafortunadamente	infelizmente	desafortunadamente	ADV	ADV
infelizmente	lamentablemente	infelizmente	lamentablemente	ADV	ADV
infelizmente	desgraciadamente	infelizmente	desgraciadamente	ADV	ADV
atmosfera	atmosfera	atmosfera	atmosfero	N;FEM;SG	N;FEM;SG
atmosfera	ambiente	atmosfera	ambiente	N;FEM;SG	N;MASC;SG
atmosfera	atmósfera	atmosfera	atmósfera	N;FEM;SG	N;FEM;SG
play	play	play	play	N;MASC;SG	N
xadrez	ajedrez	xadrez	ajedrez	N;MASC;SG	N;MASC;SG
médica	medico	médico	medico	N;FEM;SG	N;MASC;SG
médica	medicina	médico	medicina	N;FEM;SG	N;FEM;SG
médica	médico	médico	médico	N;FEM;SG	N;MASC;SG
médica	medico	médico	medico	N;FEM;SG	N;MASC;SG
médica	médico	médico	médico	N;FEM;SG	N;MASC;SG
médica	doctora	médico	doctora	N;FEM;SG	N;FEM;SG
médica	doctor	médico	doctor	N;FEM;SG	N;MASC;SG
tendência	tendencia	tendência	tendencia	N;FEM;SG	N;FEM;SG
tendência	tendencia	tendência	tendencia	N;FEM;SG	N;FEM;SG
andar	caminar	andar	caminar	V;NFIN	V;NFIN
andar	caminando	andar	caminar	V;NFIN	V;V.MSDR
andar	pasear	andar	pasear	V;NFIN	V;NFIN
andar	paseando	andar	pasear	V;NFIN	V;V.MSDR
andar	caminar	andar	caminar	V;NFIN	V;NFIN
andar	camina	andar	camina	V;NFIN	V;IND;SG;3;PRS;FIN
óleo	aceite	óleo	aceite	N;MASC;SG	N;MASC;SG
óleo	petroleo	óleo	petroleo	N;MASC;SG	N;MASC;SG
óleo	óleo	óleo	óleo	N;MASC;SG	N;MASC;SG
