was	бе	be	съм	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PST;FIN;ACT
requested	поиска	request	поискам	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
requested	поискани	request	поискам	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
requested	поискано	request	поискам	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
requested	поискана	request	поискам	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
requested	поискаха	request	поискам	V;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;ACT
discovery	откритие	discovery	откритие	N;SG	N;INDF;NEUT;SG
discovery	разкритие	discovery	разкритие	N;SG	N;INDF;NEUT;SG
discovery	дискавъри	discovery	дискавър	N;SG	N;INDF;MASC;SG
discovery	откриване	discovery	откриване	N;SG	N;INDF;NEUT;SG
explained	обяснено	explain	обясня-(се)	V;IND;PST;FIN	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
expedition	експедиция	expedition	експедиция	N;SG	N;INDF;FEM;SG
citation	цитиране	citation	цитиране	N;SG	N;INDF;NEUT;SG
meanwhile	междувременно	meanwhile	междувременно	ADV	ADV
hampshire	хемпшир	hampshire	хемпшир	N;SG	N;INDF;MASC;SG
creative	творческа	creative	творчески	ADJ	ADJ;INDF;FEM;SG
creative	творчески	creative	творчески	ADJ	ADJ;INDF;MASC;SG
creative	креативен	creative	креативен	ADJ	ADJ;INDF;MASC;SG
detailed	подробен	detailed	подробен	ADJ	ADJ;INDF;MASC;SG
detailed	подробна	detailed	подробен	ADJ	ADJ;INDF;FEM;SG
detailed	подробни	detailed	подробен	ADJ	ADJ;INDF;PL
facts	фактите	fact	факт	N;PL	N;DEF;MASC;PL
facts	факти	fact	факт	N;PL	N;INDF;MASC;PL
frame	кадър	frame	кадър	N;SG	N;INDF;MASC;SG
frame	рамка	frame	рамка	N;SG	N;INDF;FEM;SG
finance	финансиране	finance	финансиране	N;SG	N;INDF;NEUT;SG
socialist	социалист	socialist	социалист	N;SG	N;INDF;MASC;SG
script	сценарий	script	сценарий	N;SG	N;INDF;MASC;SG
camera	камера	camera	камера	N;SG	N;INDF;FEM;SG
camera	фотоапарат	camera	фотоапарам	N;SG	N;INDF;MASC;SG
camera	камерата	camera	камера	N;SG	N;DEF;FEM;SG
engaged	сгодени	engage	сгодя	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
engaged	ангажирани	engage	ангажирам	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
engaged	сгодена	engage	сгодя	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
experienced	опитен	experienced	опитен	ADJ	ADJ;INDF;MASC;SG
experienced	опитна	experienced	опитна-(се)	ADJ	ADJ;INDF;FEM;SG
experienced	опитни	experienced	опитен	ADJ	ADJ;INDF;PL
underground	подземен	underground	подземен	ADJ	ADJ;INDF;MASC;SG
underground	подземни	underground	подземен	ADJ	ADJ;INDF;PL
sale	разпродажба	sale	разпродажба	N;SG	N;INDF;FEM;SG
sale	продажба	sale	продажба	N;SG	N;INDF;FEM;SG
beautiful	прекрасни	beautiful	прекрасен	ADJ	ADJ;INDF;PL
beautiful	прекрасна	beautiful	прекрасна	ADJ	ADJ;INDF;FEM;SG
beautiful	красива	beautiful	красив	ADJ	ADJ;INDF;FEM;SG
beautiful	прекрасен	beautiful	прекрасен	ADJ	ADJ;INDF;MASC;SG
successor	наследник	successor	наследник	N;SG	N;INDF;MASC;SG
classification	класифициране	classification	класифициране	N;SG	N;INDF;NEUT;SG
classification	класиране	classification	класиране	N;SG	N;INDF;NEUT;SG
classification	класификация	classification	класификация	N;SG	N;INDF;FEM;SG
tool	инструмент	tool	инструмент	N;SG	N;INDF;MASC;SG
mining	добив	mining	добив	N;SG	N;INDF;MASC;SG
cabinet	кабинет	cabinet	кабинет	N;SG	N;INDF;MASC;SG
cabinet	шкаф	cabinet	шкаф	N;SG	N;INDF;MASC;SG
cabinet	кабинетът	cabinet	кабинет	N;SG	N;DEF;MASC;SG
bytes	байтове	byte	байт	N;PL	N;INDF;MASC;PL
citations	грамоти	citation	грамота	N;PL	N;INDF;MASC;PL
citations	цитати	citation	цитат	N;PL	N;INDF;MASC;PL
maintained	поддържан	maintain	поддържам	V;PST;V.PTCP	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
maintained	поддържани	maintain	поддържам	V;PST;V.PTCP	V;IPFV;INDF;PL;V.PTCP;PASS
maintained	поддържана	maintain	поддържам	V;PST;V.PTCP	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
evening	вечер	evening	вечер	N;SG	N;INDF;FEM;SG
evening	вечерта	evening	вечер	N;SG	N;DEF;FEM;SG
singing	пеенето	sing	пеене	N;SG	N;DEF;NEUT;SG
singing	пеене	sing	пеене	N;SG	N;INDF;NEUT;SG
gender	пол	gender	пол	N;SG	N;INDF;MASC;SG
gender	пола	gender	пола	N;SG	N;INDF;FEM;SG
lakes	езера	lake	езер	N;PL	N;INDF;NEUT;PL
mail	поща	mail	поща	N;SG	N;INDF;FEM;SG
electoral	изборна	electoral	изборен	ADJ	ADJ;INDF;FEM;SG
electoral	избирателна	electoral	избирателен	ADJ	ADJ;INDF;FEM;SG
mode	режим	mode	режим	N;SG	N;INDF;MASC;SG
heads	ези	head	ези	N;PL	N;INDF;MASC;PL
heads	главите	head	глава	N;PL	N;DEF;FEM;PL
heads	глави	head	глава	N;PL	N;INDF;FEM;PL
proved	доказано	prove	докажа	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
priest	жрец	priest	жрец	N;SG	N;INDF;MASC;SG
priest	свещеник	priest	свещеник	N;SG	N;INDF;MASC;SG
priest	свещенник	priest	свещенник	N;SG	N;INDF;MASC;SG
funds	фондове	fund	фонд	N;PL	N;INDF;MASC;PL
funds	средства	fund	средство	N;PL	N;INDF;NEUT;PL
investment	инвестиране	investment	инвестиране	N;SG	N;INDF;NEUT;SG
investment	инвестиция	investment	инвестиция	N;SG	N;INDF;FEM;SG
romanian	румънски	romanian	румънски	ADJ	ADJ;INDF;MASC;SG
romanian	румънска	romanian	румънски	ADJ	ADJ;INDF;FEM;SG
session	заседание	session	заседание	N;SG	N;INDF;NEUT;SG
session	сесия	session	сесия	N;SG	N;INDF;FEM;SG
session	сесията	session	сесия	N;SG	N;DEF;FEM;SG
session	сеанс	session	сеанс	N;SG	N;INDF;MASC;SG
aspects	аспекти	aspect	аспект	N;PL	N;INDF;MASC;PL
reduce	намали	reduce	намаля	V;IMP;FIN	V;PFV;IMP;SG;2;FIN
trophy	трофей	trophy	трофей	N;SG	N;INDF;MASC;SG
abuse	малтретиране	abuse	малтретиране	N;SG	N;INDF;NEUT;SG
abuse	злоупотреба	abuse	злоупотреба	N;SG	N;INDF;FEM;SG
normally	нормално	normally	нормално	ADV	ADV
normally	обикновено	normally	обикновено	ADV	ADV
snow	сняг	snow	сняг	N;SG	N;INDF;MASC;SG
shop	сладкарница	shop	сладкарница	N;SG	N;INDF;FEM;SG
shop	магазин	shop	магазин	N;SG	N;INDF;MASC;SG
shop	магазинче	shop	магазинче	N;SG	N;INDF;NEUT;SG
coal	въглен	coal	въглен	N;SG	N;INDF;MASC;SG
inhabitants	обитатели	inhabitant	обитател	N;PL	N;INDF;MASC;PL
inhabitants	жители	inhabitant	жител	N;PL	N;INDF;MASC;PL
employees	служителите	employee	служител	N;PL	N;DEF;MASC;PL
employees	служители	employee	служител	N;PL	N;INDF;MASC;PL
error	грешка	error	грешка	N;SG	N;INDF;FEM;SG
invited	поканени	invite	поканя	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
invited	поканена	invite	поканя	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
invited	поканен	invite	поканя	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
cable	кабел	cable	кабел	N;SG	N;INDF;MASC;SG
cable	кейбъл	cable	кейбъл	N;SG	N;INDF;MASC;SG
protein	протеин	protein	протеин	N;SG	N;INDF;MASC;SG
protein	белтък	protein	белтък	N;SG	N;INDF;MASC;SG
accident	авария	accident	авария	N;SG	N;INDF;FEM;SG
accident	злополука	accident	злополукам	N;SG	N;INDF;FEM;SG
accident	инцидент	accident	инцидент	N;SG	N;INDF;MASC;SG
accident	произшествие	accident	произшествие	N;SG	N;INDF;NEUT;SG
decade	десетилетие	decade	десетилетие	N;SG	N;INDF;NEUT;SG
measure	мярка	measure	мярка	N;SG	N;INDF;FEM;SG
watched	наблюдаван	watch	наблюдавам	V;PST;V.PTCP	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
watched	наблюдавани	watch	наблюдавам	V;PST;V.PTCP	V;IPFV;INDF;PL;V.PTCP;PASS
patients	пациенти	patient	пациент	N;PL	N;INDF;MASC;PL
patients	пациентите	patient	пациент	N;PL	N;DEF;MASC;PL
satellite	спътник	satellite	спътник	N;SG	N;INDF;MASC;SG
satellite	сателит	satellite	сателит	N;SG	N;INDF;MASC;SG
combination	съчетание	combination	съчетание	N;SG	N;INDF;NEUT;SG
combination	комбинация	combination	комбинация	N;SG	N;INDF;FEM;SG
courts	съдилищата	court	съдилище	N;PL	N;DEF;NEUT;PL
courts	съдилища	court	съдилище	N;PL	N;INDF;NEUT;PL
sequence	поредица	sequence	поредица	N;SG	N;INDF;FEM;SG
sequence	последователност	sequence	последователност	N;SG	N;INDF;FEM;SG
hook	кука	hook	кука	N;SG	N;INDF;MASC;SG
clean	чист	clean	чист	ADJ	ADJ;INDF;MASC;SG
clean	чисти	clean	чистя	ADJ	ADJ;INDF;PL
clean	чиста	clean	чист	ADJ	ADJ;INDF;FEM;SG
owners	притежатели	owner	притежател	N;PL	N;INDF;MASC;PL
owners	собственици	owner	собственик	N;PL	N;INDF;MASC;PL
owners	собствениците	owner	собственик	N;PL	N;DEF;MASC;PL
distributed	разпределена	distribute	разпределя	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
distributed	разпределени	distribute	разпределя	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
distributed	разпределен	distribute	разпределя	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
distributed	разпределено	distribute	разпределя	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
describe	опишете	describe	опиша	V;IMP;FIN	V;PFV;IMP;PL;2;FIN
defensive	отбранителна	defensive	отбранителен	ADJ	ADJ;INDF;FEM;SG
photos	снимки	photo	снимка	N;PL	N;INDF;FEM;PL
photos	снимките	photo	снимка	N;PL	N;DEF;FEM;PL
ottoman	османската	ottoman	османски	ADJ	ADJ;DEF;FEM;SG
trained	обучен	train	обуча	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
trained	обучени	train	обуча	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
trained	трениран	train	тренирам	V;PST;V.PTCP	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
trained	обучена	train	обуча	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
affected	засегнато	affect	засегна-(се)	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
affected	засегнати	affect	засегна-(се)	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
routes	маршрутите	route	маршрут	N;PL	N;DEF;MASC;PL
routes	пътища	route	път	N;PL	N;INDF;MASC;PL
routes	маршрути	route	маршрут	N;PL	N;INDF;MASC;PL
ministers	министри	minister	министър	N;PL	N;INDF;MASC;PL
ministers	министрите	minister	министър	N;PL	N;DEF;MASC;PL
wine	вина	wine	вина	N;SG	N;INDF;NEUT;SG
wine	виното	wine	вино	N;SG	N;DEF;NEUT;SG
wine	вино	wine	вино	N;SG	N;INDF;NEUT;SG
landing	кацане	landing	кацане	N;SG	N;INDF;NEUT;SG
landing	приземяване	landing	приземяване	N;SG	N;INDF;NEUT;SG
landing	разтоварване	landing	разтоварване	N;SG	N;INDF;NEUT;SG
landing	приземяването	landing	приземяване	N;SG	N;DEF;NEUT;SG
collected	събрано	collect	събера-(се)	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
collected	събрани	collect	събера-(се)	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
collected	събрана	collect	събера-(се)	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
collected	събирани	collect	събирам-(се)	V;PST;V.PTCP	V;IPFV;INDF;PL;V.PTCP;PASS
revival	възраждане	revival	възраждане	N;SG	N;INDF;NEUT;SG
revival	съживяване	revival	съживяване	N;SG	N;INDF;NEUT;SG
communes	комуни	commune	комуна	N;PL	N;INDF;MASC;PL
mps	депутатите	mps	депутат	N;PL	N;DEF;MASC;PL
mps	депутати	mps	депутат	N;PL	N;INDF;MASC;PL
drop	капка	drop	капка	N;SG	N;INDF;FEM;SG
swimming	плуване	swim	плуване	N;SG	N;INDF;NEUT;SG
membership	членството	membership	членство	N;SG	N;DEF;NEUT;SG
membership	членство	membership	членство	N;SG	N;INDF;NEUT;SG
degrees	градуси	degree	градус	N;PL	N;INDF;MASC;PL
degrees	степени	degree	степен	N;PL	N;INDF;MASC;PL
bachelor	ерген	bachelor	ерген	N;SG	N;INDF;MASC;SG
personally	лично	personally	лично	ADV	ADV
briefly	накратко	briefly	накратко	ADV	ADV
files	досиета	file	досие	N;PL	N;INDF;NEUT;PL
files	файлове	file	файл	N;PL	N;INDF;MASC;PL
conduct	провеждане	conduct	провеждане	N;SG	N;INDF;NEUT;SG
conduct	поведение	conduct	поведение	N;SG	N;INDF;NEUT;SG
extreme	краен	extreme	краен	ADJ	ADJ;INDF;MASC;SG
extreme	екстремни	extreme	екстремен	ADJ	ADJ;INDF;PL
extreme	крайни	extreme	краен	ADJ	ADJ;INDF;PL
courses	курсове	course	курс	N;PL	N;INDF;MASC;PL
courses	курсовете	course	курс	N;PL	N;DEF;MASC;PL
homes	къщи	home	къща	N;PL	N;INDF;FEM;PL
homes	домове	home	дом	N;PL	N;INDF;MASC;PL
sought	търсен	seek	търсен	V;PST;V.PTCP	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
vision	зрение	vision	зрение	N;SG	N;INDF;NEUT;SG
vision	виждане	vision	виждане	N;SG	N;INDF;NEUT;SG
vision	визия	vision	визия	N;SG	N;INDF;FEM;SG
vertical	вертикален	vertical	вертикален	ADJ	ADJ;INDF;MASC;SG
vertical	вертикална	vertical	вертикален	ADJ	ADJ;INDF;FEM;SG
vertical	вертикални	vertical	вертикален	ADJ	ADJ;INDF;PL
updated	актуализиран	update	актуализирам	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
updated	актуализирана	update	актуализирам	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
marketing	маркетинг	marketing	маркетинг	N;SG	N;INDF;MASC;SG
appeal	обжалване	appeal	обжалване	N;SG	N;INDF;NEUT;SG
appeal	призив	appeal	призив	N;SG	N;INDF;MASC;SG
appeal	жалба	appeal	жалба	N;SG	N;INDF;FEM;SG
plane	самолет	plane	самолет	N;SG	N;INDF;MASC;SG
plane	равнина	plane	равнина	N;SG	N;INDF;FEM;SG
solar	слънчева	solar	слънчев	ADJ	ADJ;INDF;FEM;SG
solar	слънчеви	solar	слънчев	ADJ	ADJ;INDF;PL
ages	възрасти	age	възраст	N;PL	N;INDF;FEM;PL
neighborhood	махала	neighborhood	махала	N;SG	N;INDF;FEM;SG
neighborhood	квартал	neighborhood	квартал	N;SG	N;INDF;MASC;SG
neighborhood	квартала	neighborhood	квартал	N;SG	N;DEF;MASC;SG
wings	крилата	wing	крило	N;PL	N;DEF;NEUT;PL
wings	крила	wing	крило	N;PL	N;INDF;NEUT;PL
wings	крилца	wing	крилца	N;PL	N;INDF;NEUT;PL
wings	крилете	wing	криля	N;PL	N;DEF;MASC;PL
wings	криле	wing	крило	N;PL	N;INDF;NEUT;PL
scheme	схема	scheme	схема	N;SG	N;INDF;FEM;SG
rfc	rfc	rfc	rfc	N;SG	N;INDF;MASC;SG
constant	постоянна	constant	постоянен	ADJ	ADJ;INDF;FEM;SG
constant	постоянен	constant	постоянен	ADJ	ADJ;INDF;MASC;SG
constant	постоянни	constant	постоянен	ADJ	ADJ;INDF;PL
additionally	допълнително	additionally	допълнително	ADV	ADV
admins	администратори	admin	администратор	N;PL	N;INDF;MASC;PL
ceremony	церемония	ceremony	церемония	N;SG	N;INDF;FEM;SG
ceremony	церемонията	ceremony	церемония	N;SG	N;DEF;FEM;SG
composers	композитори	composer	композитор	N;PL	N;INDF;MASC;PL
scholar	учен	scholar	учен	N;SG	N;INDF;MASC;SG
hero	херо	hero	херо	N;SG	N;INDF;MASC;SG
hero	герой	hero	герой	N;SG	N;INDF;MASC;SG
designer	дизайнер	designer	дизайнер	N;SG	N;INDF;MASC;SG
learned	научил	learn	науча-(се)	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
instruments	инструменти	instrument	инструмент	N;PL	N;INDF;MASC;PL
instruments	инструментите	instrument	инструмент	N;PL	N;DEF;MASC;PL
hair	косъм	hair	косъм	N;SG	N;INDF;MASC;SG
hair	косата	hair	коса	N;SG	N;DEF;FEM;SG
hair	коса	hair	коса	N;SG	N;INDF;FEM;SG
consecutive	последователни	consecutive	последователен	ADJ	ADJ;INDF;PL
movies	филми	movie	филм	N;PL	N;INDF;MASC;PL
adjacent	съседни	adjacent	съседен	ADJ	ADJ;INDF;PL
pool	басейн	pool	басейн	N;SG	N;INDF;MASC;SG
pool	пул	pool	пул	N;SG	N;INDF;MASC;SG
pool	билярд	pool	билярд	N;SG	N;INDF;MASC;SG
collections	колекции	collection	колекция	N;PL	N;INDF;FEM;PL
corporate	корпоративен	corporate	корпоративен	ADJ	ADJ;INDF;MASC;SG
corporate	корпоративна	corporate	корпоративен	ADJ	ADJ;INDF;FEM;SG
corporate	корпоративни	corporate	корпоративен	ADJ	ADJ;INDF;PL
driving	шофиране	driving	шофиране	N;SG	N;INDF;NEUT;SG
driving	каране	driving	каране	N;SG	N;INDF;NEUT;SG
phone	телефон	phone	телефон	N;SG	N;INDF;MASC;SG
phone	телефона	phone	телефон	N;SG	N;DEF;MASC;SG
phone	телефонът	phone	телефон	N;SG	N;DEF;MASC;SG
window	прозореца	window	прозорец	N;SG	N;DEF;MASC;SG
window	прозорецът	window	прозорец	N;SG	N;DEF;MASC;SG
window	прозорец	window	прозорец	N;SG	N;INDF;MASC;SG
document	документа	document	документ	N;SG	N;DEF;MASC;SG
document	документът	document	документ	N;SG	N;DEF;MASC;SG
document	документ	document	документ	N;SG	N;INDF;MASC;SG
collaboration	сътрудничество	collaboration	сътрудничество	N;SG	N;INDF;NEUT;SG
