categoría	kategooria	categoría	kategooria	N;FEM;SG	N;NOM;SG
sexo	seks	sexo	seks	N;MASC;SG	N;NOM;SG
sexo	sex	sexo	sex	N;MASC;SG	N;NOM;SG
celebración	tähistamine	celebración	tähistamine	N;FEM;SG	N;NOM;SG
previamente	eelnevalt	previamente	eelnevalt	ADV	ADV
previamente	varem	previamente	varem	ADV	ADV
mínimo	minimaalne	mínimo	minimaalne	ADJ;MASC;SG	ADJ;NOM;SG
mínimo	minimaalne	mínimo	minimaalne	ADJ;MASC;SG	ADJ;NOM;SG
abarca	hõlmab	abarcar	hõlmama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
descenso	vähenemine	descenso	vähenemine	N;MASC;SG	N;NOM;SG
descenso	langus	descenso	langus	N;MASC;SG	N;NOM;SG
descenso	vähenemine	descenso	vähenemine	N;MASC;SG	N;NOM;SG
descenso	laskumine	descenso	laskumine	N;MASC;SG	N;NOM;SG
bloqueo	lukku	bloqueo	lukk	N;MASC;SG	N;IN+ALL;LGSPEC1;SG
bloqueo	luku	bloqueo	lukk	N;MASC;SG	N;PRT;SG
bloqueo	lukk	bloqueo	lukk	N;MASC;SG	N;NOM;SG
bloqueo	lukustamine	bloqueo	lukustamine	N;MASC;SG	N;NOM;SG
bloqueo	blokaad	bloqueo	blokaad	N;MASC;SG	N;NOM;SG
bloqueo	plokk	bloqueo	plokk	N;MASC;SG	N;NOM;SG
bloqueo	bloki	bloqueo	blokk	N;MASC;SG	N;GEN;SG
bloqueo	blokk	bloqueo	blokk	N;MASC;SG	N;NOM;SG
bloqueo	block	bloqueo	block	N;MASC;SG	N;NOM;SG
empleados	töötajad	empleado	töötaja	N;MASC;PL	N;NOM;PL
poblado	asustatud	poblado	asusta=tud	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
batallas	lahinguid	batalla	lahing	N;FEM;PL	N;PRT;PL
batallas	lahingud	batalla	lahing	N;FEM;PL	N;NOM;PL
demanda	nõudlus	demanda	nõudlus	N;FEM;SG	N;NOM;SG
demanda	nõudmine	demanda	nõudmine	N;FEM;SG	N;NOM;SG
agrupación	rühmitamine	agrupación	rühmitamine	N;FEM;SG	N;NOM;SG
agrupación	rühmitus	agrupación	rühmitus	N;FEM;SG	N;NOM;SG
fenómeno	fenomen	fenómeno	fenomen	N;MASC;SG	N;NOM;SG
fenómeno	nähtus	fenómeno	nähtus	N;MASC;SG	N;NOM;SG
continuar	jätkuvad	continuar	jätkuma	V;NFIN	V;IND;PL;3;PRS;FIN;ACT
continuar	jätka	continuar	jätkama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
paredes	seinad	pared	sein	N;FEM;PL	N;NOM;PL
muñoz	muñoz	muñoz	muñoz	N;MASC;SG	N;NOM;SG
empleo	töö	empleo	töö	N;MASC;SG	N;NOM;SG
empleo	töökoht	empleo	töö_koht	N;MASC;SG	N;NOM;SG
empleo	tööhõive	empleo	töö_hõive	N;MASC;SG	N;NOM;SG
confederación	konföderatsioon	confederación	konföderatsioon	N;FEM;SG	N;NOM;SG
confederación	konföderatsioon	confederación	konföderatsioon	N;FEM;SG	N;NOM;SG
confederación	konföderatsiooni	confederación	kon_föderatsioon	N;FEM;SG	N;PRT;SG
upper	ülemine	upper	ülemine	N	N;NOM;SG
cabezas	päid	cabeza	päid	N;FEM;PL	N;PRT;PL
misuri	missouri	misuri	mis_sour	N;MASC;SG	N;NOM;SG
agrícola	põllumajanduslik	agrícola	põllu_majandus=lik	ADJ;SG	ADJ;NOM;SG
continúa	jätkub	continuar	jätkuma	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
continúa	jätkab	continuar	jätkama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
aniversario	aastapäeva	aniversario	aasta_päev	N;MASC;SG	N;PRT;SG
aniversario	aastapäev	aniversario	aasta_päev	N;MASC;SG	N;NOM;SG
niña	tüdruk	niña	tüdruk	N;FEM;SG	N;NOM;SG
niña	laps	niña	laps	N;FEM;SG	N;NOM;SG
niña	lapse	niña	laps	N;FEM;SG	N;GEN;SG
terremoto	maavärin	terremoto	maa_värin	N;MASC;SG	N;NOM;SG
casco	kiiver	casco	kiiver	N;MASC;SG	N;NOM;SG
casco	kere	casco	kere	N;MASC;SG	N;NOM;SG
factor	teguri	factor	tegur	N;MASC;SG	N;GEN;SG
factor	tegur	factor	tegur	N;MASC;SG	N;NOM;SG
factor	faktor	factor	faktor	N;MASC;SG	N;NOM;SG
hollywood	hollywood	hollywood	hollywood	N;MASC;SG	N;NOM;SG
hollywood	hollywoodi	hollywood	hollywood	N;MASC;SG	N;PRT;SG
suma	summa	suma	summa	N;FEM;SG	N;NOM;SG
oxford	oxfordis	oxford	oxford	N;MASC;SG	N;IN+ESS;SG
ejemplares	isendid	ejemplar	isend	N;MASC;PL	N;NOM;PL
ejemplares	koopiad	ejemplar	koopia	N;MASC;PL	N;NOM;PL
ejemplares	koopiaid	ejemplar	koopia	N;MASC;PL	N;PRT;PL
gonzalo	gonzalo	gonzalo	gonzalo	N;MASC;SG	N;NOM;SG
buque	anum	buque	anum	N;MASC;SG	N;NOM;SG
buque	laev	buque	laev	N;MASC;SG	N;NOM;SG
buque	alus	buque	alus	N;MASC;SG	N;NOM;SG
buque	laeva	buque	laev	N;MASC;SG	N;PRT;SG
buque	laev	buque	laev	N;MASC;SG	N;NOM;SG
ausencia	puudumine	ausencia	puudumine	N;FEM;SG	N;NOM;SG
lanza	lance	lanza	lance	N;FEM;SG	N;NOM;SG
lanza	oda	lanza	oda	N;FEM;SG	N;NOM;SG
wheeler	wheeler	wheeler	wheeler	N;SG	N;NOM;SG
coalición	koalitsiooni	coalición	koalitsioon	N;FEM;SG	N;PRT;SG
naves	laevu	nave	laev	N;FEM;PL	N;PRT;PL
naves	laevad	nave	laev	N;FEM;PL	N;NOM;PL
naves	laevad	nave	laev	N;FEM;PL	N;NOM;PL
naves	laevade	nave	laev	N;FEM;PL	N;GEN;PL
realización	realiseerimise	realización	realiseerimine	N;FEM;SG	N;GEN;SG
interna	sisemine	interno	sisemine	ADJ;FEM;SG	ADJ;NOM;SG
personalidad	isiksus	personalidad	isiksus	N;FEM;SG	N;NOM;SG
personalidad	isikupära	personalidad	isiku_pära	N;FEM;SG	N;PRT;SG
flor	õis	flor	õis	N;FEM;SG	N;NOM;SG
flor	flor	flor	flor	N;FEM;SG	N;NOM;SG
flor	lill	flor	lill	N;FEM;SG	N;NOM;SG
flor	õis	flor	õis	N;FEM;SG	N;NOM;SG
flor	lilleke	flor	lilleke	N;FEM;SG	N;NOM;SG
jugando	mängimas	jugar	mängima	V;V.MSDR	V;IN+ESS;V.CVB;ACT
jugando	mängib	jugar	mängima	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
jugando	mängivad	jugar	mängima	V;V.MSDR	V;IND;PL;3;PRS;FIN;ACT
celebró	tähistas	celebrar	tähistama	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
alas	tiibu	ala	tiib	N;FEM;PL	N;PRT;PL
alas	tiivad	ala	tiib	N;FEM;PL	N;NOM;PL
jardines	aiad	jardín	aed	N;MASC;PL	N;NOM;PL
muro	müür	muro	müür	N;MASC;SG	N;NOM;SG
muro	sein	muro	sein	N;MASC;SG	N;NOM;SG
muro	seina	muro	sein	N;MASC;SG	N;PRT;SG
grados	hinded	grado	hind	N;MASC;PL	N;NOM;PL
grados	kraadides	grado	kraad	N;MASC;PL	N;IN+ESS;PL
santuario	varjupaik	santuario	varju_paik	N;MASC;SG	N;NOM;SG
santuario	pühamu	santuario	pühamu	N;MASC;SG	N;NOM;SG
destrucción	hävitamine	destrucción	hävitamine	N;FEM;SG	N;NOM;SG
empresario	ettevõtja	empresario	ette_võtja	N;MASC;SG	N;NOM;SG
empresario	tööandja	empresario	töö_andja	N;MASC;SG	N;NOM;SG
empresario	ärimees	empresario	äri_mees	N;MASC;SG	N;NOM;SG
entrenamiento	koolitus	entrenamiento	koolitus	N;MASC;SG	N;NOM;SG
entrenamiento	väljaõpe	entrenamiento	välja_õpe	N;MASC;SG	N;NOM;SG
entrenamiento	trenni	entrenamiento	trenn	N;MASC;SG	N;PRT;SG
propietario	omanik	propietario	omanik	N;MASC;SG	N;NOM;SG
propietario	majaomanik	propietario	maja_omanik	N;MASC;SG	N;NOM;SG
llegan	saabuvad	llegar	saabuma	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN;ACT
claramente	ilmselgelt	claramente	ilm_selgelt	ADV	ADV
claramente	selgesti	claramente	selgesti	ADV	ADV
claramente	selgelt	claramente	selgelt	ADV	ADV
cañones	kahurid	cañón	kahur	N;MASC;PL	N;NOM;PL
cañones	püssid	cañón	püss	N;MASC;PL	N;NOM;PL
cañones	relvad	cañón	relv	N;MASC;PL	N;NOM;PL
marie	marie	marie	mari	N;FEM;SG	N;NOM;SG
pasos	astmed	paso	aste	N;MASC;PL	N;NOM;PL
pasos	sammud	paso	samm	N;MASC;PL	N;NOM;PL
pasos	sammud	paso	samm	N;MASC;PL	N;NOM;PL
pasos	jälgedes	paso	jälg	N;MASC;PL	N;IN+ESS;PL
descubrimiento	discovery	descubrimiento	discovery	N;MASC;SG	N;NOM;SG
descubrimiento	avastus	descubrimiento	avastus	N;MASC;SG	N;NOM;SG
descubrimiento	avastamine	descubrimiento	avastamine	N;MASC;SG	N;NOM;SG
retirada	pensionil	retirada	pension	N;FEM;SG	N;AT+ESS
;SG
retirada	erus	retirada	eru	N;FEM;SG	N;NOM;SG
retirada	tagasivõtmine	retirada	tagasi_võtmine	N;FEM;SG	N;NOM;SG
retirada	tühistamise	retirada	tühistamine	N;FEM;SG	N;GEN;SG
ciclista	jalgrattur	ciclista	jalg_rattur	N;SG	N;NOM;SG
catálogo	kataloog	catálogo	kataloog	N;MASC;SG	N;NOM;SG
catálogo	kataloogi	catálogo	kataloog	N;MASC;SG	N;PRT;SG
revisión	läbivaatamine	revisión	läbi_vaatamine	N;FEM;SG	N;NOM;SG
revisión	ülevaatus	revisión	üle_vaatus	N;FEM;SG	N;NOM;SG
revisión	läbivaatus	revisión	läbi_vaatus	N;FEM;SG	N;NOM;SG
revisión	läbivaatamine	revisión	läbi_vaatamine	N;FEM;SG	N;NOM;SG
tarea	ülesanne	tarea	üles_anne	N;FEM;SG	N;NOM;SG
tarea	kodutööd	tarea	kodu_töö	N;FEM;SG	N;NOM;SG
extranjero	välismaalane	extranjero	välis_maalane	N;MASC;SG	N;NOM;SG
extranjero	välismaa	extranjero	välis_maa	N;MASC;SG	N;NOM;SG
extranjero	tulnukas	extranjero	tulnukas	N;MASC;SG	N;IN+ESS;SG
extranjero	välismaale	extranjero	välis_maa	N;MASC;SG	N;AT+ALL;SG
extranjero	välismaal	extranjero	välis_maa	N;MASC;SG	N;AT+ESS
;SG
divide	jagab	dividir	jagama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
divisiones	osakonnad	división	osakond	N;FEM;PL	N;NOM;PL
divisiones	rajoonid	división	rajoon	N;FEM;PL	N;NOM;PL
divisiones	vaheseinad	división	vahe_sein	N;FEM;PL	N;NOM;PL
vieja	vana	viejo	vana	ADJ;FEM;SG	ADJ;NOM;SG
vieja	vanaks	viejo	vana	ADJ;FEM;SG	ADJ;TRANS;SG
abandonar	hüljata	abandonar	hüljama	V;NFIN	V;NFIN
espectáculo	vaatemäng	espectáculo	vaate_mäng	N;MASC;SG	N;NOM;SG
espectáculo	näitamine	espectáculo	näitamine	N;MASC;SG	N;NOM;SG
espectáculo	etendus	espectáculo	etendus	N;MASC;SG	N;NOM;SG
espectáculo	show	espectáculo	show	N;MASC;SG	N;NOM;SG
organismos	ametid	organismo	amet	N;MASC;PL	N;NOM;PL
organismos	ametite	organismo	amet	N;MASC;PL	N;GEN;PL
organismos	organismid	organismo	organism	N;MASC;PL	N;NOM;PL
organismos	organismide	organismo	organism	N;MASC;PL	N;GEN;PL
indios	indiaanlased	indio	indiaanlane	N;MASC;PL	N;NOM;PL
grave	tõsine	grave	tõsine	ADJ;SG	ADJ;NOM;SG
grave	raskekujuline	grave	raske_kujuline	ADJ;SG	ADJ;NOM;SG
grave	tõsine	grave	tõsine	ADJ;SG	ADJ;NOM;SG
héctor	hector	héctor	hector	N;MASC;SG	N;NOM;SG
héctor	héctor	héctor	héctor	N;MASC;SG	N;NOM;SG
habana	havanna	habanar	havanna	N;FEM;SG	N;NOM;SG
punk	punk	punk	punk	N;SG	N;NOM;SG
caracteriza	iseloomustada	caracterizar	ise_loomustama	V;IND;SG;3;PRS;FIN	V;NFIN
caracteriza	iseloomustada	caracterizar	ise_loomustama	V;IND;SG;3;PRS;FIN	V;NFIN
organismo	organism	organismo	organism	N;MASC;SG	N;NOM;SG
seres	olendid	ser	olend	N;MASC;PL	N;NOM;PL
encuentros	koosolekud	encuentro	koos_olek	N;MASC;PL	N;NOM;PL
encuentros	kohtumised	encuentro	kohtumine	N;MASC;PL	N;NOM;PL
encuentros	istungid	encuentro	istung	N;MASC;PL	N;NOM;PL
auto	self	auto	self	N;MASC;SG	N;NOM;SG
auto	auto	auto	auto	N;MASC;SG	N;NOM;SG
auto	car	auto	car	N;MASC;SG	N;NOM;SG
columnas	veerud	columna	veerg	N;FEM;PL	N;NOM;PL
elena	helena	eleno	hele	N;FEM;SG	N;NOM;SG
elena	elena	eleno	elena	N;FEM;SG	N;NOM;SG
elena	helene	eleno	helene	N;FEM;SG	N;NOM;SG
elena	ellen	eleno	ellen	N;FEM;SG	N;NOM;SG
elena	helen	eleno	helen	N;FEM;SG	N;NOM;SG
productores	tootjad	productor	tootja	N;MASC;PL	N;NOM;PL
racing	ralli	racing	ralli	N;MASC;SG	N;NOM;SG
racing	võidusõit	racing	võidu_sõit	N;MASC;SG	N;NOM;SG
racing	racing	racing	racing	N;MASC;SG	N;NOM;SG
secciones	lõigud	sección	lõik	N;FEM;PL	N;NOM;PL
tesis	väitekirja	tesis	väite_kiri	N;FEM	N;GEN;SG
tesis	väitekirja	tesis	väite_kiri	N;FEM	N;GEN;SG
conexión	ühendus	conexión	ühendus	N;FEM;SG	N;NOM;SG
conexión	ühenduse	conexión	ühendus	N;FEM;SG	N;GEN;SG
secretaría	sekretär	secretaría	sekretär	N;FEM;SG	N;NOM;SG
secretaría	sekretariaat	secretaría	sekretariaat	N;FEM;SG	N;NOM;SG
secretaría	register	secretaría	register	N;FEM;SG	N;NOM;SG
secretaría	kantselei	secretaría	kantsele	N;FEM;SG	N;NOM;SG
bautista	bautista	bautista	bautistama	N;SG	N;NOM;SG
bautista	baptist	bautista	baptist	N;SG	N;IN+ABL;SG
embajada	saatkonna	embajada	saatkond	N;FEM;SG	N;GEN;SG
embajada	saatkond	embajada	saatkond	N;FEM;SG	N;NOM;SG
colón	colón	colón	colón	N;MASC;SG	N;NOM;SG
colón	columbus	colón	columbus	N;MASC;SG	N;NOM;SG
tenis	tennis	tenis	tennima	N;MASC	N;NOM;SG
individuos	üksikisikute	individuo	üksik_isik	N;MASC;PL	N;GEN;PL
individuos	üksikisikud	individuo	üksik_isik	N;MASC;PL	N;NOM;PL
finalizar	lõpeta	finalizar	lõpetama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
exposiciones	näituste	exposición	näitus	N;FEM;PL	N;GEN;PL
little	little	little	little	N	N;NOM;SG
explica	selgitada	explicar	selgitama	V;IND;SG;3;PRS;FIN	V;NFIN
explica	selgitab	explicar	selgitama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
explica	seletab	explicar	seletama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
lectura	lugemine	lectura	lugemine	N;FEM;SG	N;NOM;SG
lectura	lugemine	lectura	lugemine	N;FEM;SG	N;NOM;SG
lectura	lugemist	lectura	lugemine	N;FEM;SG	N;PRT;SG
álvaro	alvaro	álvaro	alvaro	N;MASC;SG	N;NOM;SG
álvaro	álvaro	álvaro	álvaro	N;MASC;SG	N;NOM;SG
transición	ülemineku	transición	üle_minek	N;FEM;SG	N;NOM;SG
transición	üleminek	transición	üle_minek	N;FEM;SG	N;NOM;SG
muere	surra	morir	surema	V;IND;SG;3;PRS;FIN	V;NFIN
muere	sureb	morir	surema	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
recientes	hiljutised	reciente	hiljutine	ADJ;PL	ADJ;NOM;PL
cristina	christina	cristinar	christina	N;FEM;SG	N;FRML;SG
cristina	cristina	cristinar	cristina	N;FEM;SG	N;NOM;SG
cristina	christine	cristinar	christine	N;FEM;SG	N;NOM;SG
rutas	marsruudid	ruta	marsruut	N;FEM;PL	N;NOM;PL
rival	rivaal	rival	rivaal	N;SG	N;NOM;SG
norma	norma	norma	norm	N;FEM;SG	N;NOM;SG
norma	norm	norma	norm	N;FEM;SG	N;NOM;SG
norma	standard	norma	standard	N;FEM;SG	N;NOM;SG
posesión	valduses	posesión	valdus	N;FEM;SG	N;IN+ESS;SG
posesión	omamine	posesión	omamine	N;FEM;SG	N;NOM;SG
noticia	news	noticia	news	N;FEM;SG	N;NOM;SG
noticia	uudis	noticia	uudis	N;FEM;SG	N;NOM;SG
estudiante	tudeng	estudiante	tudeng	N;SG	N;NOM;SG
estudiante	õpilane	estudiante	õpilane	N;SG	N;NOM;SG
estudiante	üliõpilane	estudiante	üli_õpilane	N;SG	N;NOM;SG
taller	töökoda	taller	töö_koda	N;MASC;SG	N;NOM;SG
taller	seminar	taller	seminar	N;MASC;SG	N;NOM;SG
alcance	rakendusala	alcance	rakendus_ala	N;MASC;SG	N;NOM;SG
alcance	ulatus	alcance	ulatus	N;MASC;SG	N;NOM;SG
alcance	vahemik	alcance	vahemik	N;MASC;SG	N;NOM;SG
alcance	vahemikus	alcance	vahemik	N;MASC;SG	N;IN+ESS;SG
alcance	reach	alcance	reach	N;MASC;SG	N;NOM;SG
laura	laura	laura	laura	N;FEM;SG	N;NOM;SG
pdf	pdf	pdf	pdf	N;MASC;SG	N
privado	privaatne	privado	privaatne	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
esfuerzo	pingutus	esfuerzo	pingutus	N;MASC;SG	N;NOM;SG
piedras	kivid	piedra	kivi	N;FEM;PL	N;NOM;PL
piedras	kive	piedra	kivi	N;FEM;PL	N;PRT;PL
piedras	kivid	piedra	kivi	N;FEM;PL	N;NOM;PL
piedras	kive	piedra	kivi	N;FEM;PL	N;PRT;PL
capa	cape	capa	cape	N;FEM;SG	N;NOM;SG
capa	neeme	capa	neem	N;FEM;SG	N;NOM;SG
capa	cabo	capa	cabo	N;FEM;SG	N;NOM;SG
capa	keep	capa	keep	N;FEM;SG	N;NOM;SG
capa	kiht	capa	kiht	N;FEM;SG	N;NOM;SG
capa	kihi	capa	kiht	N;FEM;SG	N;GEN;SG
lateral	külgriba	lateral	külg_riba	N;SG	N;NOM;SG
lateral	külg	lateral	külg	N;SG	N;NOM;SG
editores	kirjastajad	editor	kirjastaja	N;MASC;PL	N;NOM;PL
daños	kahjustused	daño	kahjustus	N;MASC;PL	N;NOM;PL
ernesto	ernest	ernesto	ernes	N;MASC;SG	N;NOM;SG
ernesto	ernesto	ernesto	ernesto	N;MASC;SG	N;NOM;SG
ernesto	ernst	ernesto	ernst	N;MASC;SG	N;NOM;SG
exclusivamente	eranditult	exclusivamente	eranditult	ADV	ADV
cueva	koobas	cueva	koobas	N;FEM;SG	N;NOM;SG
alternativa	alternatiiv	alternativa	alternatiiv	N;FEM;SG	N;NOM;SG
alternativa	alternatiiv	alternativa	alternatiiv	N;FEM;SG	N;NOM;SG
discurso	sõnavõtt	discurso	sõna_võtt	N;MASC;SG	N;NOM;SG
discurso	kõne	discurso	kõne	N;MASC;SG	N;NOM;SG
activa	aktiivne	activo	aktiivne	ADJ;FEM;SG	ADJ;NOM;SG
entidades	üksused	entidad	üksus	N;FEM;PL	N;NOM;PL
tareas	ülesanded	tarea	üles_anne	N;FEM;PL	N;NOM;PL
tareas	ülesanded	tarea	üles_anne	N;FEM;PL	N;NOM;PL
moneda	valuuta	moneda	valuuta	N;FEM;SG	N;NOM;SG
moneda	rahaühik	moneda	raha_ühik	N;FEM;SG	N;NOM;SG
moneda	vääring	moneda	vääring	N;FEM;SG	N;NOM;SG
moneda	münt	moneda	münema	N;FEM;SG	N;NOM;SG
moneda	mündi	moneda	münema	N;FEM;SG	N;PRT;SG
relacionado	seonduv	relacionado	seonduv	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG;PRS;V.PTCP;ACT
armadas	relvastatud	armado	relvasta=tud	ADJ;FEM;PL;V.PTCP	ADJ;PST;V.PTCP;PASS
aldea	küla	aldea	küla	N;FEM;SG	N;NOM;SG
aldea	külas	aldea	küla	N;FEM;SG	N;IN+ESS;SG
soporte	toetus	soporte	toetus	N;MASC;SG	N;NOM;SG
soporte	tugi	soporte	tugi	N;MASC;SG	N;NOM;SG
soporte	toetamine	soporte	toetamine	N;MASC;SG	N;NOM;SG
occidente	west	occidente	west	N;MASC;SG	N;NOM;SG
occidente	lääs	occidente	lääs	N;MASC;SG	N;NOM;SG
occidente	lääne	occidente	lääs	N;MASC;SG	N;NOM;SG
occidente	läänemaa	occidente	lääne_maa	N;MASC;SG	N;NOM;SG
occidente	lääne	occidente	lääs	N;MASC;SG	N;NOM;SG
occidente	western	occidente	western	N;MASC;SG	N;NOM;SG
vivienda	eluruumi	vivienda	elu_ruum	N;FEM;SG	N;PRT;SG
vivienda	eluaseme	vivienda	elu_ase	N;FEM;SG	N;GEN;SG
gloria	hiilgus	gloria	hiilgus	N;FEM;SG	N;NOM;SG
gloria	gloria	gloria	gloria	N;FEM;SG	N;NOM;SG
chico	poiss	chico	poiss	N;MASC;SG	N;NOM;SG
chico	chico	chico	chico	N;MASC;SG	N;NOM;SG
chico	poiss	chico	poiss	N;MASC;SG	N;NOM;SG
prado	prado	prado	prado	N;MASC;SG	N;NOM;SG
prado	heinamaa	prado	heina_maa	N;MASC;SG	N;NOM;SG
times	ajad	time	aeg	N	N;NOM;PL
caballería	ratsavägi	caballería	ratsa_vägi	N;FEM;SG	N;NOM;SG
representan	esindavad	representar	esindama	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN;ACT
rebelión	ülestõus	rebelión	üles_tõus	N;FEM;SG	N;NOM;SG
rebelión	ülestõus	rebelión	üles_tõus	N;FEM;SG	N;NOM;SG
rebelión	mäss	rebelión	mäss	N;FEM;SG	N;NOM;SG
rebelión	ülestõus	rebelión	üles_tõus	N;FEM;SG	N;NOM;SG
definitivamente	kindlasti	definitivamente	kindlasti	ADV	ADV
asistente	abiline	asistente	abiline	N;SG	N;NOM;SG
asistente	assistent	asistente	assistent	N;SG	N;NOM;SG
fallecido	surnud	fallecido	surnud	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;ACT
canadiense	kanada	canadiense	kanama	N;SG	N;NOM;SG
ritmo	tempo	ritmo	tempo	N;MASC;SG	N;NOM;SG
ritmo	rütmi	ritmo	rütm	N;MASC;SG	N;PRT;SG
ritmo	rütm	ritmo	rütm	N;MASC;SG	N;NOM;SG
andes	andid	ande	andma	N;MASC;PL	N;NOM;PL
mallorca	mallorca	mallorco	mallorca	N;MASC;SG	N;NOM;SG
mallorca	mallorca	mallorco	mallorca	N;MASC;SG	N;NOM;SG
tío	onu	tío	onu	N;MASC;SG	N;NOM;SG
senador	senaator	senador	senaator	N;MASC;SG	N;NOM;SG
costas	rannikute	costa	rannik	N;FEM;PL	N;GEN;PL
organizado	organiseeritud	organizado	organiseeritud	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
organizado	organiseeritud	organizado	organiseeritud	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
piso	lame	piso	lame	N;MASC;SG	N;NOM;SG
piso	korteri	piso	korter	N;MASC;SG	N;GEN;SG
piso	korteris	piso	korter	N;MASC;SG	N;IN+ESS;SG
piso	korter	piso	korter	N;MASC;SG	N;NOM;SG
piso	korrus	piso	korrus	N;MASC;SG	N;NOM;SG
piso	põrand	piso	põrand	N;MASC;SG	N;NOM;SG
partida	lahkumine	partida	lahkumine	N;FEM;SG	N;NOM;SG
partida	väljumine	partida	väljumine	N;FEM;SG	N;NOM;SG
partida	rubriik	partida	rubriik	N;FEM;SG	N;NOM;SG
partida	suund	partida	suund	N;FEM;SG	N;NOM;SG
declarado	deklareeritud	declarado	deklareerima	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
special	special	special	special	N	N;NOM;SG
cardenal	kardinal	cardenal	kardinal	N;MASC;SG	N;NOM;SG
hermandad	vennaskond	hermandad	vennaskond	N;FEM;SG	N;NOM;SG
perro	koera	perro	koer	N;MASC;SG	N;PRT;SG
perro	koer	perro	koer	N;MASC;SG	N;NOM;SG
establecimiento	asutamine	establecimiento	asutamine	N;MASC;SG	N;NOM;SG
establecimiento	kehtestamine	establecimiento	kehtestamine	N;MASC;SG	N;NOM;SG
rápida	kiire	rápido	kiire	ADJ;FEM;SG	ADJ;NOM;SG
dura	raske	duro	raske	ADJ;FEM;SG	ADJ;NOM;SG
dura	kõva	duro	kõva	ADJ;FEM;SG	ADJ;NOM;SG
dura	kõva	duro	kõva	ADJ;FEM;SG	ADJ;NOM;SG
dura	sitke	duro	sitke	ADJ;FEM;SG	ADJ;NOM;SG
dura	karm	duro	karm	ADJ;FEM;SG	ADJ;NOM;SG
capítulos	peatükid	capítulo	pea_tükk	N;MASC;PL	N;NOM;PL
precisamente	täpselt	precisamente	täpselt	ADV	ADV
archipiélago	saarestik	archipiélago	saarestik	N;MASC;SG	N;NOM;SG
portuguesa	portugali	portugués	portugali	ADJ;FEM;SG	ADJ
gregorio	gregorio	gregorio	gregorio	N;MASC;SG	N;NOM;SG
gregorio	gregory	gregorio	gregory	N;MASC;SG	N;NOM;SG
gregorio	gregor	gregorio	gregor	N;MASC;SG	N;NOM;SG
asunto	teema	asunto	teema	N;MASC;SG	N;NOM;SG
asunto	subjekti	asunto	subjekt	N;MASC;SG	N;PRT;SG
asunto	subjekt	asunto	subjekt	N;MASC;SG	N;NOM;SG
ramas	okstest	rama	oks	N;FEM;PL	N;IN+ABL;PL
ramas	filiaalid	rama	filiaal	N;FEM;PL	N;NOM;PL
ramas	oksad	rama	oks	N;FEM;PL	N;NOM;PL
publica	avaldab	publicar	avaldama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
morir	surra	morir	surema	V;NFIN	V;NFIN
morir	suremas	morir	surema	V;NFIN	V;IN+ESS;V.CVB;ACT
insecto	putukas	insecto	putukas	N;MASC;SG	N;NOM;SG
insecto	putukas	insecto	putukas	N;MASC;SG	N;NOM;SG
cartagena	cartagena	cartagena	cartagena	N;FEM;SG	N;NOM;SG
autonomía	autonoomia	autonomía	autonoomia	N;FEM;SG	N;NOM;SG
autonomía	sõltumatus	autonomía	sõltumatus	N;FEM;SG	N;NOM;SG
autonomía	iseseisvus	autonomía	ise_seisvus	N;FEM;SG	N;NOM;SG
autonomía	sõltumatus	autonomía	sõltumatus	N;FEM;SG	N;NOM;SG
cocina	cook	cocina	cook	N;FEM;SG	N;NOM;SG
cocina	kokk	cocina	kokk	N;FEM;SG	N;NOM;SG
cocina	köök	cocina	köök	N;FEM;SG	N;NOM;SG
concejo	nõukogu	concejo	nõu_kogu	N;MASC;SG	N;NOM;SG
pesca	kalandus	pesca	kalandus	N;FEM;SG	N;NOM;SG
pesca	kalanduse	pesca	kalandus	N;FEM;SG	N;GEN;SG
pesca	kala	pesca	kala	N;FEM;SG	N;NOM;SG
