que	que	que	que	CONJ	CONJ
fortaleza	forteresse	fortaleza	forteresse	N;FEM;SG	N;FEM;SG
deriva	dériver	derivar	dériver	V;IND;SG;3;PRS;FIN	V;NFIN
deriva	dérivant	derivar	dériver	V;IND;SG;3;PRS;FIN	V;PRS;V.PTCP
deriva	dériver	derivar	dériver	V;IND;SG;3;PRS;FIN	V;NFIN
democrática	démocratique	democrático	démocratique	ADJ;FEM;SG	ADJ;MASC;SG
marido	époux	marido	époux	N;MASC;SG	N;MASC;SG
marido	mari	marido	mari	N;MASC;SG	N;MASC;SG
electrónica	electronique	electrónico	electronique	ADJ;FEM;SG	ADJ;MASC;SG
electrónica	électronique	electrónico	électronique	ADJ;FEM;SG	ADJ;MASC;SG
electrónica	electronique	electrónico	electronique	ADJ;FEM;SG	ADJ;MASC;SG
electrónica	électronique	electrónico	électronique	ADJ;FEM;SG	ADJ;MASC;SG
buques	navires	buque	navire	N;MASC;PL	N;MASC;PL
buques	vaisseaux	buque	vaisseau	N;MASC;PL	N;MASC;PL
buques	navires	buque	navire	N;MASC;PL	N;MASC;PL
buques	vaisseaux	buque	vaisseau	N;MASC;PL	N;MASC;PL
diccionario	dictionnaire	diccionario	dictionnaire	N;MASC;SG	N;MASC;SG
profesión	métier	profesión	métier	N;FEM;SG	N;MASC;SG
profesión	profession	profesión	profession	N;FEM;SG	N;FEM;SG
profesión	profession	profesión	profession	N;FEM;SG	N;FEM;SG
profesión	occupation	profesión	occupation	N;FEM;SG	N;FEM;SG
consigue	obtenir	conseguir	obtenir	V;IND;SG;3;PRS;FIN	V;NFIN
consulta	requête	consulta	requête	N;FEM;SG	N;FEM;SG
consulta	consultation	consulta	consultation	N;FEM;SG	N;FEM;SG
historiadores	historiens	historiador	historien	N;MASC;PL	N;MASC;PL
mitología	mythologie	mitología	mythologie	N;FEM;SG	N;FEM;SG
debate	discussion	debate	discussion	N;MASC;SG	N;FEM;SG
debate	débat	debate	débat	N;MASC;SG	N;MASC;SG
debate	débat	debate	débat	N;MASC;SG	N;MASC;SG
debate	débat	debate	débat	N;MASC;SG	N;MASC;SG
perder	perdant	perder	perdre	V;NFIN	V;PRS;V.PTCP
perder	perdre	perder	perdre	V;NFIN	V;NFIN
perder	perdez	perder	perdre	V;NFIN	V;IMP;PL;2;PRS;FIN
perder	perdre	perder	perdre	V;NFIN	V;NFIN
perder	perd	perder	perdre	V;NFIN	V;IND;SG;3;PRS;FIN
componentes	composants	componente	composant	N;MASC;PL	N;MASC;PL
componentes	composantes	componente	composante	N;MASC;PL	N;FEM;PL
belleza	beauté	belleza	beauté	N;FEM;SG	N;FEM;SG
descubre	découvrir	descubrir	découvrir	V;IND;SG;3;PRS;FIN	V;NFIN
descubre	découvre	descubrir	découvrir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
personales	personnelles	personal	personnel	ADJ;PL	ADJ;FEM;PL
personales	personnels	personal	personnel	ADJ;PL	ADJ;MASC;PL
ácido	acide	ácido	acide	N;MASC;SG	N;MASC;SG
ácido	acidité	ácido	acidité	N;MASC;SG	N;FEM;SG
cumplir	accomplir	cumplir	accomplir	V;NFIN	V;NFIN
infancia	enfance	infancia	enfance	N;FEM;SG	N;FEM;SG
infancia	enfant	infancia	enfant	N;FEM;SG	N;MASC;SG
líderes	meneurs	líder	meneur	N;PL	N;MASC;PL
líderes	leaders	líder	leader	N;PL	N;MASC;PL
líderes	dirigeants	líder	dirigeant	N;PL	N;MASC;PL
espacial	spatiale	espacial	spatial	ADJ;SG	ADJ;FEM;SG
predecesor	prédécesseur	predecesor	prédécesseur	N;MASC;SG	N;MASC;SG
oscuro	foncé	oscuro	foncé	ADJ;MASC;SG	ADJ;MASC;SG
oscuro	sombre	oscuro	sombre	ADJ;MASC;SG	ADJ;MASC;SG
oscuro	obscure	oscuro	obscur	ADJ;MASC;SG	ADJ;FEM;SG
oscuro	obscur	oscuro	obscur	ADJ;MASC;SG	ADJ;MASC;SG
verdadero	réel	verdadero	réel	ADJ;MASC;SG	ADJ;MASC;SG
verdadero	réelle	verdadero	réel	ADJ;MASC;SG	ADJ;FEM;SG
verdadero	véritable	verdadero	véritable	ADJ;MASC;SG	ADJ;MASC;SG
verdadero	vrai	verdadero	vrai	ADJ;MASC;SG	ADJ;MASC;SG
verdadero	vraie	verdadero	vrai	ADJ;MASC;SG	ADJ;FEM;SG
verdadero	vraie	verdadero	vrai	ADJ;MASC;SG	ADJ;FEM;SG
verdadero	vrai	verdadero	vrai	ADJ;MASC;SG	ADJ;MASC;SG
verdadero	véritable	verdadero	véritable	ADJ;MASC;SG	ADJ;MASC;SG
segundos	secondes	segundo	seconde	N;MASC;PL	N;FEM;PL
margen	marge	margen	marge	N;SG	N;FEM;SG
cañón	canon	cañón	canon	N;MASC;SG	N;MASC;SG
cañón	canyon	cañón	canyon	N;MASC;SG	N;MASC;SG
cañón	canon	cañón	canon	N;MASC;SG	N;MASC;SG
cañón	tonneau	cañón	tonneau	N;MASC;SG	N;MASC;SG
cañón	baril	cañón	baril	N;MASC;SG	N;MASC;SG
religioso	religieux	religioso	religieux	ADJ;MASC;SG	ADJ;MASC;SG
religioso	religieuse	religioso	religieux	ADJ;MASC;SG	ADJ;FEM;SG
net	filets	net	filet	N	N;MASC;PL
net	filet	net	filet	N	N;MASC;SG
relativamente	relativement	relativamente	relativement	ADV	ADV
columna	colonne	columna	colonne	N;FEM;SG	N;FEM;SG
columna	chronique	columna	chronique	N;FEM;SG	N;FEM;SG
columna	épine	columna	épine	N;FEM;SG	N;FEM;SG
danza	danse	danza	danse	N;FEM;SG	N;FEM;SG
danza	danse	danza	danse	N;FEM;SG	N;FEM;SG
veinte	vingt	veinte	vingt	NUM;PL	NUM
desarrolla	développe	desarrollar	développer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
desarrolla	développer	desarrollar	développer	V;IND;SG;3;PRS;FIN	V;NFIN
periodistas	journalistes	periodista	journaliste	N;PL	N;MASC;PL
periodistas	journalistes	periodista	journaliste	N;PL	N;MASC;PL
asunción	assomption	asunción	assomption	N;FEM;SG	N;FEM;SG
asunción	supposition	asunción	supposition	N;FEM;SG	N;FEM;SG
asunción	hypothèse	asunción	hypothèse	N;FEM;SG	N;FEM;SG
factores	facteurs	factor	facteur	N;MASC;PL	N;MASC;PL
barcos	navires	barco	navire	N;MASC;PL	N;MASC;PL
barcos	vaisseaux	barco	vaisseau	N;MASC;PL	N;MASC;PL
barcos	navires	barco	navire	N;MASC;PL	N;MASC;PL
barcos	vaisseaux	barco	vaisseau	N;MASC;PL	N;MASC;PL
barcos	bateaux	barco	bateau	N;MASC;PL	N;MASC;PL
salvo	sauf	salvo	sauf	ADP	ADP
chica	fille	chica	fille	N;FEM;SG	N;FEM;SG
chica	fillette	chica	fillette	N;FEM;SG	N;FEM;SG
precio	prix	precio	prix	N;MASC;SG	N;MASC;SG
precio	tarif	precio	tarif	N;MASC;SG	N;MASC;SG
precio	tarification	precio	tarification	N;MASC;SG	N;FEM;SG
pensamiento	pensée	pensamiento	pensée	N;MASC;SG	N;FEM;SG
pensamiento	pensée	pensamiento	pensée	N;MASC;SG	N;FEM;SG
leer	lisez	leer	lire	V;NFIN	V;IMP;PL;2;PRS;FIN
leer	lire	leer	lire	V;NFIN	V;NFIN
leer	lis	leer	lire	V;NFIN	V;IND;SG;1;PRS;FIN
leer	reading	leer	reading	V;NFIN	V
leer	lire	leer	lire	V;NFIN	V;NFIN
declaración	déclaration	declaración	déclaration	N;FEM;SG	N;FEM;SG
declaración	déclaration	declaración	déclaration	N;FEM;SG	N;FEM;SG
deportistas	athlètes	deportista	athlète	N;PL	N;MASC;PL
mala	méchant	malo	méchant	ADJ;FEM;SG	ADJ;MASC;SG
mala	mauvaise	malo	mauvais	ADJ;FEM;SG	ADJ;FEM;SG
mala	mauvais	malo	mauvais	ADJ;FEM;SG	ADJ;MASC;SG
argumento	complot	argumento	complot	N;MASC;SG	N;MASC;SG
argumento	parcelle	argumento	parcelle	N;MASC;SG	N;FEM;SG
argumento	argumentation	argumento	argumentation	N;MASC;SG	N;FEM;SG
argumento	dispute	argumento	dispute	N;MASC;SG	N;FEM;SG
argumento	argument	argumento	argument	N;MASC;SG	N;MASC;SG
portal	portail	portal	portail	N;MASC;SG	N;MASC;SG
portal	passerelle	portal	passerelle	N;MASC;SG	N;FEM;SG
portal	gateway	portal	gateway	N;MASC;SG	N;MASC;SG
médicos	médecins	médico	médecin	N;MASC;PL	N;MASC;PL
médicos	docteurs	médico	docteur	N;MASC;PL	N;MASC;PL
médicos	médecins	médico	médecin	N;MASC;PL	N;MASC;PL
sacerdote	priest	sacerdote	priest	N;MASC;SG	N;MASC;SG
sacerdote	prêtre	sacerdote	prêtre	N;MASC;SG	N;MASC;SG
sacerdote	curé	sacerdote	curé	N;MASC;SG	N;MASC;SG
night	soirée	night	soirée	N	N;FEM;SG
night	nuit	night	nuit	N	N;FEM;SG
night	soir	night	soir	N	N;MASC;SG
buenas	bons	buen	bon	ADJ;FEM;PL	ADJ;MASC;PL
buenas	bonnes	buen	bon	ADJ;FEM;PL	ADJ;FEM;PL
cultivo	culture	cultivo	culture	N;MASC;SG	N;FEM;SG
cultivo	récolte	cultivo	récolte	N;MASC;SG	N;FEM;SG
económicas	economiques	económico	economique	ADJ;FEM;PL	ADJ;MASC;PL
guion	scénario	guion	scénario	N;MASC;SG	N;MASC;SG
guion	scénario	guion	scénario	N;MASC;SG	N;MASC;SG
guion	script	guion	script	N;MASC;SG	N;MASC;SG
regionales	régionales	regional	régional	ADJ;PL	ADJ;FEM;PL
regionales	régionaux	regional	régional	ADJ;PL	ADJ;MASC;PL
arzobispo	archevêque	arzobispo	archevêque	N;MASC;SG	N;MASC;SG
mancha	mancha	mancha	mancha	N;FEM;SG	N;FEM;SG
mancha	tache	mancha	tache	N;FEM;SG	N;FEM;SG
mancha	teinture	mancha	teinture	N;FEM;SG	N;FEM;SG
inteligencia	renseignement	inteligencia	renseignement	N;FEM;SG	N;MASC;SG
inteligencia	intelligence	inteligencia	intelligence	N;FEM;SG	N;FEM;SG
inteligencia	intel	inteligencia	intel	N;FEM;SG	N;MASC;SG
envió	envoyée	enviar	envoyer	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
envió	envoyé	enviar	envoyer	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
baile	danse	baile	danse	N;MASC;SG	N;FEM;SG
baile	danse	baile	danse	N;MASC;SG	N;FEM;SG
fundamental	fondamentale	fundamental	fondamental	ADJ;SG	ADJ;FEM;SG
fundamental	fondamental	fundamental	fondamental	ADJ;SG	ADJ;MASC;SG
disney	disney	disney	disney	N;MASC;SG	N;MASC;SG
relevante	pertinente	relevante	pertinent	ADJ;SG	ADJ;FEM;SG
relevante	pertinent	relevante	pertenir	ADJ;SG	ADJ;MASC;SG
establece	établit	establecer	établir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
paseo	balade	paseo	balade	N;MASC;SG	N;FEM;SG
paseo	paseo	paseo	paseo	N;MASC;SG	N;FEM;SG
paseo	marche	paseo	marche	N;MASC;SG	N;FEM;SG
paseo	promenade	paseo	promenade	N;MASC;SG	N;FEM;SG
paseo	balade	paseo	balade	N;MASC;SG	N;FEM;SG
albert	albert	albert	albert	N;SG	N;MASC;SG
menciona	mentionne	mencionar	mentionner	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
menciona	mentionner	mencionar	mentionner	V;IND;SG;3;PRS;FIN	V;NFIN
famosa	fameux	famoso	fameux	ADJ;FEM;SG	ADJ;MASC;SG
famosa	célèbre	famoso	célèbre	ADJ;FEM;SG	ADJ;MASC;SG
obtiene	obtient	obtener	obtenir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
obtiene	obtient	obtener	obtenir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
romero	romero	romero	romero	N;MASC;SG	N;MASC;SG
romero	romarin	romero	romarin	N;MASC;SG	N;MASC;SG
romero	rosemary	romero	rosemary	N;MASC;SG	N;FEM;SG
espera	attend	esperar	attendre	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
espera	attendre	esperar	attendre	V;IND;SG;3;PRS;FIN	V;NFIN
encargado	responsable	encargado	responsable	ADJ;MASC;SG;V.PTCP	ADJ;MASC;SG
compañías	compagnies	compañía	compagnie	N;FEM;PL	N;FEM;PL
compañías	entreprises	compañía	entreprise	N;FEM;PL	N;FEM;PL
compañías	sociétés	compañía	société	N;FEM;PL	N;FEM;PL
actuaciones	performances	actuación	performance	N;FEM;PL	N;FEM;PL
actuaciones	spectacles	actuación	spectacle	N;FEM;PL	N;MASC;PL
actuaciones	représentations	actuación	représentation	N;FEM;PL	N;FEM;PL
reciente	récent	reciente	récent	ADJ;SG	ADJ;MASC;SG
reciente	récente	reciente	récent	ADJ;SG	ADJ;FEM;SG
intereses	intérêts	interés	intérêt	N;MASC;PL	N;MASC;PL
intereses	intérêts	interés	intérêt	N;MASC;PL	N;MASC;PL
senado	sénat	senado	sénat	N;MASC;SG	N;MASC;SG
johnson	johnson	johnson	johnson	N;MASC;SG	N;MASC;SG
edward	edward	edward	edward	N;MASC;SG	N;MASC;SG
edward	édouard	edward	édouard	N;MASC;SG	N;MASC;SG
coros	chœurs	coro	chœur	N;MASC;PL	N;MASC;PL
coros	chorales	coro	choral	N;MASC;PL	N;FEM;PL
vicepresidente	vice	vicepresidente	vice	N;MASC;SG	N;MASC;SG
plantillas	modèles	plantilla	modèle	N;FEM;PL	N;MASC;PL
plantillas	gabarits	plantilla	gabarit	N;FEM;PL	N;MASC;PL
canarias	canaries	canario	canarie	N;FEM;PL	N;FEM;PL
disputa	contestation	disputa	contestation	N;FEM;SG	N;FEM;SG
disputa	litige	disputa	litige	N;FEM;SG	N;MASC;SG
disputa	conflit	disputa	conflit	N;FEM;SG	N;MASC;SG
disputa	dispute	disputa	dispute	N;FEM;SG	N;FEM;SG
ave	oiseau	ave	oiseau	N;FEM;SG	N;MASC;SG
astronómicos	astronomiques	astronómico	astronomique	ADJ;MASC;PL	ADJ;MASC;PL
post	poste	post	poste	N;MASC;SG	N;MASC;SG
post	publication	post	publication	N;MASC;SG	N;FEM;SG
globo	montgolfière	globo	montgolfier	N;MASC;SG	N;FEM;SG
globo	ballon	globo	ballon	N;MASC;SG	N;MASC;SG
globo	globe	globo	globe	N;MASC;SG	N;MASC;SG
valenciana	valencien	valenciano	valencien	ADJ;FEM;SG	ADJ;MASC;SG
orígenes	origines	origen	origine	N;MASC;PL	N;FEM;PL
éstos	ces	este	ce	PRO;MASC;PL	PRO;PL;3
económicos	economiques	económico	economique	ADJ;MASC;PL	ADJ;MASC;PL
aliados	alliés	aliado	allié	N;MASC;PL	N;MASC;PL
aliados	alliés	aliado	allié	N;MASC;PL	N;MASC;PL
rally	rally	rally	rally	N;MASC;SG	N;MASC;SG
rally	rassemblement	rally	rassemblement	N;MASC;SG	N;MASC;SG
rally	rallye	rally	rallye	N;MASC;SG	N;MASC;SG
detalles	détails	detalle	détail	N;MASC;PL	N;MASC;PL
salto	jump	salto	jump	N;MASC;SG	N;MASC;SG
salto	saut	salto	saut	N;MASC;SG	N;MASC;SG
salto	saut	salto	saut	N;MASC;SG	N;MASC;SG
salto	salto	salto	salto	N;MASC;SG	N;MASC;SG
salto	saut	salto	saut	N;MASC;SG	N;MASC;SG
salto	houblon	salto	houblon	N;MASC;SG	N;MASC;SG
salto	hop	salto	hop	N;MASC;SG	N;MASC;SG
state	etat	state	etat	N	N;MASC;SG
state	état	state	état	N	N;MASC;SG
marine	marin	marine	marin	N	N;MASC;SG
marine	marins	marine	marin	N	N;MASC;PL
marine	marine	marine	marine	N	N;FEM;SG
colonial	colonial	colonial	colonial	ADJ;SG	ADJ;MASC;SG
colonial	coloniale	colonial	colonial	ADJ;SG	ADJ;FEM;SG
competiciones	compétitions	competición	compétition	N;FEM;PL	N;FEM;PL
dictadura	dictature	dictadura	dictature	N;FEM;SG	N;FEM;SG
academy	académie	academy	académie	N	N;FEM;SG
academy	academy	academy	academy	N	N;SG
medina	médina	medina	médina	N;FEM;SG	N;FEM;SG
difusión	diffusion	difusión	diffusion	N;FEM;SG	N;FEM;SG
difusión	diffusion	difusión	diffusion	N;FEM;SG	N;FEM;SG
difusión	dissémination	difusión	dissémination	N;FEM;SG	N;FEM;SG
difusión	diffusion	difusión	diffusion	N;FEM;SG	N;FEM;SG
difusión	radiodiffusion	difusión	radiodiffusion	N;FEM;SG	N;FEM;SG
rio	río	rio	río	N;MASC;SG	N;MASC;SG
rio	fleuve	rio	fleuve	N;MASC;SG	N;MASC;SG
rio	rivière	rio	rivière	N;MASC;SG	N;FEM;SG
ejecución	exécution	ejecución	exécution	N;FEM;SG	N;FEM;SG
ensayo	essai	ensayo	essai	N;MASC;SG	N;MASC;SG
ensayo	essai	ensayo	essai	N;MASC;SG	N;MASC;SG
ensayo	test	ensayo	test	N;MASC;SG	N;MASC;SG
ensayo	répétition	ensayo	répétition	N;MASC;SG	N;FEM;SG
ensayo	essai	ensayo	essai	N;MASC;SG	N;MASC;SG
ensayo	procès	ensayo	procès	N;MASC;SG	N;MASC;SG
ensayo	essai	ensayo	essai	N;MASC;SG	N;MASC;SG
ensayo	test	ensayo	test	N;MASC;SG	N;MASC;SG
ensayo	épreuve	ensayo	épreuve	N;MASC;SG	N;FEM;SG
reglas	règles	regla	règle	N;FEM;PL	N;FEM;PL
reglas	regles	regla	regle	N;FEM;PL	N;FEM;PL
viernes	vendredi	viernes	vendredi	N	N;MASC;SG
viernes	vendredis	viernes	vendredi	N	N;MASC;PL
suerte	veinard	suerte	veinard	N;FEM;SG	N;MASC;SG
suerte	chance	suerte	chance	N;FEM;SG	N;FEM;SG
golfo	golfe	golfo	golfe	N;MASC;SG	N;MASC;SG
augusto	auguste	augusto	auguste	N;MASC;SG	N;MASC;SG
radical	radical	radical	radical	ADJ;SG	ADJ;MASC;SG
radical	radicale	radical	radical	ADJ;SG	ADJ;FEM;SG
tratar	essaie	tratar	essayer	V;NFIN	V;IND;SG;3;PRS;FIN
tratar	essayez	tratar	essayer	V;NFIN	V;IMP;PL;2;PRS;FIN
tratar	essayer	tratar	essayer	V;NFIN	V;NFIN
tratar	essaye	tratar	essayer	V;NFIN	V;IND;SG;3;PRS;FIN
tratar	traitez	tratar	traiter	V;NFIN	V;IMP;PL;2;PRS;FIN
tratar	traiter	tratar	traiter	V;NFIN	V;NFIN
yucatán	yucatan	yucatán	yucatan	N;MASC;SG	N;MASC;SG
mandato	mandat	mandato	mandat	N;MASC;SG	N;MASC;SG
trenes	trains	tren	train	N;MASC;PL	N;MASC;PL
feria	foire	feria	foire	N;FEM;SG	N;FEM;SG
comida	nourriture	comida	nourriture	N;FEM;SG	N;FEM;SG
comida	alimentation	comida	alimentation	N;FEM;SG	N;FEM;SG
apellido	nom	apellido	nom	N;MASC;SG	N;MASC;SG
apellido	patronyme	apellido	patronyme	N;MASC;SG	N;MASC;SG
etapas	phases	etapa	phase	N;FEM;PL	N;FEM;PL
etapas	étapes	etapa	étape	N;FEM;PL	N;FEM;PL
comunas	communes	comuna	commune	N;FEM;PL	N;FEM;PL
seguro	sécuritaire	seguro	sécuritaire	ADJ;MASC;SG	ADJ;MASC;SG
seguro	sûr	seguro	sûr	ADJ;MASC;SG	ADJ;MASC;SG
seguro	sure	seguro	sur	ADJ;MASC;SG	ADJ;MASC;SG
seguro	sûre	seguro	sûr	ADJ;MASC;SG	ADJ;FEM;SG
seguro	sûr	seguro	sûr	ADJ;MASC;SG	ADJ;MASC;SG
fotos	photographies	foto	photographie	N;FEM;PL	N;FEM;PL
fotos	photos	foto	photo	N;FEM;PL	N;FEM;PL
fotos	photographies	foto	photographie	N;FEM;PL	N;FEM;PL
fotos	images	foto	image	N;FEM;PL	N;FEM;PL
fotos	photos	foto	photo	N;FEM;PL	N;FEM;PL
amistad	amitié	amistad	amitié	N;FEM;SG	N;FEM;SG
entra	pénètre	entrar	pénétrer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
entra	entrer	entrar	entrer	V;IND;SG;3;PRS;FIN	V;NFIN
entra	saisir	entrar	saisir	V;IND;SG;3;PRS;FIN	V;NFIN
particularmente	particulièrement	particularmente	particulièrement	ADV	ADV
artillería	artillerie	artillería	artillerie	N;FEM;SG	N;FEM;SG
concentración	concentration	concentración	concentration	N;FEM;SG	N;FEM;SG
concentración	focus	concentración	focus	N;FEM;SG	N;MASC;SG
contar	compter	contar	compter	V;NFIN	V;NFIN
abrió	ouvert	abrir	ouvrir	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
máquina	machine	máquina	machine	N;FEM;SG	N;FEM;SG
frecuentemente	souvent	frecuentemente	souvent	ADV	ADV
frecuentemente	fréquemment	frecuentemente	fréquemment	ADV	ADV
frecuentemente	souvent	frecuentemente	souvent	ADV	ADV
lagos	lacs	lago	lac	N;MASC;PL	N;MASC;PL
lagos	laques	lago	laque	N;MASC;PL	N;FEM;PL
montes	montagnes	monte	montagne	N;MASC;PL	N;FEM;PL
montes	monts	monte	mont	N;MASC;PL	N;MASC;PL
hot	hot	hot	hot	N	N;MASC;SG
descriptiva	descriptif	descriptivo	descriptif	ADJ;FEM;SG	ADJ;MASC;SG
descriptiva	descriptive	descriptivo	descriptif	ADJ;FEM;SG	ADJ;FEM;SG
manual	manuelle	manual	manuelle	ADJ;SG	ADJ;FEM;SG
coche	voiture	coche	voiture	N;MASC;SG	N;FEM;SG
terrenos	placettes	terreno	placette	N;MASC;PL	N;FEM;PL
terrenos	parcelles	terreno	parcelle	N;MASC;PL	N;FEM;PL
terrenos	terres	terreno	terre	N;MASC;PL	N;FEM;PL
ceremonia	cérémonie	ceremonia	cérémonie	N;FEM;SG	N;FEM;SG
lejos	loin	lejos	loin	ADV	ADV
lejos	loin	lejos	loin	ADV	ADV
conflictos	conflits	conflicto	conflit	N;MASC;PL	N;MASC;PL
conflictos	conflits	conflicto	conflit	N;MASC;PL	N;MASC;PL
pregunta	question	pregunta	question	N;FEM;SG	N;FEM;SG
pregunta	demande	pregunta	demande	N;FEM;SG	N;FEM;SG
drama	drame	drama	drame	N;MASC;SG	N;MASC;SG
juez	magistrat	juez	magistrat	N;SG	N;MASC;SG
juez	juge	juez	juge	N;SG	N;MASC;SG
familiares	familles	familiar	famille	N;MASC;PL	N;FEM;PL
patrón	motif	patrón	motif	N;MASC;SG	N;MASC;SG
patrón	schéma	patrón	schéma	N;MASC;SG	N;MASC;SG
patrón	skipper	patrón	skipper	N;MASC;SG	N;MASC;SG
patrón	patron	patrón	patron	N;MASC;SG	N;MASC;SG
patrón	mécène	patrón	mécène	N;MASC;SG	N;MASC;SG
patrón	patronne	patrón	patronne	N;MASC;SG	N;FEM;SG
requiere	requiert	requerir	requérir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
requiere	exige	requerir	exiger	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
requiere	nécessite	requerir	nécessiter	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
requiere	exiger	requerir	exiger	V;IND;SG;3;PRS;FIN	V;NFIN
requiere	requiert	requerir	requérir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
requiere	exige	requerir	exiger	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
requiere	nécessite	requerir	nécessiter	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
afirma	affirme	afirmar	affirmer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
afirma	affirme	afirmar	affirmer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
continental	continentale	continental	continental	ADJ;SG	ADJ;FEM;SG
continental	continental	continental	continental	ADJ;SG	ADJ;MASC;SG
endémica	endémique	endémica	endémique	ADJ;FEM;SG	ADJ;MASC;SG
sexo	sexe	sexo	sexe	N;MASC;SG	N;MASC;SG
sexo	genre	sexo	genre	N;MASC;SG	N;MASC;SG
sexo	sexe	sexo	sexe	N;MASC;SG	N;MASC;SG
celebración	célébration	celebración	célébration	N;FEM;SG	N;FEM;SG
previamente	auparavant	previamente	auparavant	ADV	ADV
previamente	précédemment	previamente	précédemment	ADV	ADV
mínimo	minimum	mínimo	minimum	ADJ;MASC;SG	ADJ;MASC;SG
mínimo	minimal	mínimo	minimal	ADJ;MASC;SG	ADJ;MASC;SG
mínimo	minimale	mínimo	minimal	ADJ;MASC;SG	ADJ;FEM;SG
mínimo	minime	mínimo	minime	ADJ;MASC;SG	ADJ;MASC;SG
mínimo	minimale	mínimo	minimal	ADJ;MASC;SG	ADJ;FEM;SG
mínimo	minimaliste	mínimo	minimaliste	ADJ;MASC;SG	ADJ;MASC;SG
mínimo	minimum	mínimo	minimum	ADJ;MASC;SG	ADJ;MASC;SG
mínimo	minimal	mínimo	minimal	ADJ;MASC;SG	ADJ;MASC;SG
macdonald	macdonald	macdonald	macdonald	ADJ;SG	ADJ;MASC;SG
abarca	couvre	abarcar	couvrir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
literaria	littéraire	literario	littéraire	ADJ;FEM;SG	ADJ;MASC;SG
descenso	déclin	descenso	déclin	N;MASC;SG	N;MASC;SG
descenso	baisse	descenso	baisse	N;MASC;SG	N;FEM;SG
descenso	diminution	descenso	diminution	N;MASC;SG	N;FEM;SG
descenso	baisse	descenso	baisse	N;MASC;SG	N;FEM;SG
descenso	ascendance	descenso	ascendance	N;MASC;SG	N;FEM;SG
descenso	descente	descenso	descente	N;MASC;SG	N;FEM;SG
viajes	voyages	viaje	voyage	N;MASC;PL	N;MASC;PL
viajes	voyages	viaje	voyage	N;MASC;PL	N;MASC;PL
bloqueo	écluse	bloqueo	écluse	N;MASC;SG	N;FEM;SG
bloqueo	serrure	bloqueo	serrure	N;MASC;SG	N;FEM;SG
bloqueo	verrou	bloqueo	verrou	N;MASC;SG	N;MASC;SG
bloqueo	verrouillage	bloqueo	verrouillage	N;MASC;SG	N;MASC;SG
bloqueo	blocage	bloqueo	blocage	N;MASC;SG	N;MASC;SG
bloqueo	blocus	bloqueo	blocus	N;MASC;SG	N;MASC;SG
bloqueo	blocage	bloqueo	blocage	N;MASC;SG	N;MASC;SG
bloqueo	bloc	bloqueo	bloc	N;MASC;SG	N;MASC;SG
bloqueo	blocage	bloqueo	blocage	N;MASC;SG	N;MASC;SG
empleados	collaborateurs	empleado	collaborateur	N;MASC;PL	N;MASC;PL
batallas	batailles	batalla	bataille	N;FEM;PL	N;FEM;PL
demanda	procès	demanda	procès	N;FEM;SG	N;MASC;SG
agrupación	groupement	agrupación	groupement	N;FEM;SG	N;MASC;SG
agrupación	regroupement	agrupación	regroupement	N;FEM;SG	N;MASC;SG
fenómeno	monstre	fenómeno	monstre	N;MASC;SG	N;MASC;SG
fenómeno	phénomène	fenómeno	phénomène	N;MASC;SG	N;MASC;SG
fenómeno	phénomène	fenómeno	phénomène	N;MASC;SG	N;MASC;SG
continuar	continuer	continuar	continuer	V;NFIN	V;NFIN
continuar	continuer	continuar	continuer	V;NFIN	V;NFIN
continuar	continuons	continuar	continuer	V;NFIN	V;IMP;PL;1;PRS;FIN
continuar	continuez	continuar	continuer	V;NFIN	V;IMP;PL;2;PRS;FIN
continuar	poursuivre	continuar	poursuivre	V;NFIN	V;NFIN
paredes	murs	pared	mur	N;FEM;PL	N;MASC;PL
empleo	emploi	empleo	emploi	N;MASC;SG	N;MASC;SG
empleo	emploi	empleo	emploi	N;MASC;SG	N;MASC;SG
usos	usages	uso	usage	N;MASC;PL	N;MASC;PL
