agir	konať	agir	konať	V;NFIN	V;IPFV;POS;NFIN
match	zhoda	match	zhoda	N;MASC;SG	N;NOM;FEM;SG
governou	vládol	governar	vládnuť	V;IND;SG;3;PST;FIN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
governou	rozhodol	governar	rozhodnúť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
logística	logistika	logístico	logistika	N;FEM;SG	N;NOM;FEM;SG
logística	logistiku	logístico	logistika	N;FEM;SG	N;ACC;FEM;SG
bósnia	bosna	bósnia	bosna	N;FEM;SG	N;NOM;FEM;SG
garantiu	uistil	garantir	uistiť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
atrair	priťahujú	atrair	priťahovať	V;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN
atrair	pritiahnuť	atrair	pritiahnuť	V;NFIN	V;PFV;POS;NFIN
atrair	prilákať	atrair	prilákať	V;NFIN	V;PFV;POS;NFIN
atrair	prilákať	atrair	prilákať	V;NFIN	V;PFV;POS;NFIN
diplomata	diplomat	diplomata	diplomat	N;MASC;SG	N;ANIM;NOM;MASC;SG
depósitos	vklady	depósito	vklad	N;MASC;PL	N;INAN;NOM;MASC;PL
subir	liezť	subir	liezť	V;NFIN	V;IPFV;POS;NFIN
subir	vyliezť	subir	vyliezť	V;NFIN	V;PFV;POS;NFIN
juventus	juventus	juventus	juventus	N;MASC;SG	N;INAN;NOM;MASC;SG
túnel	tunela	túnel	tunieť	N;MASC;SG	N;NOM;FEM;SG
túnel	tunel	túnel	tunel	N;MASC;SG	N;INAN;NOM;MASC;SG
piedade	ľútosť	piedade	ľútosť	N;FEM;SG	N;NOM;FEM;SG
piedade	škoda	piedade	škoda	N;FEM;SG	N;NOM;FEM;SG
piedade	zľutovanie	piedade	zľutovanie	N;FEM;SG	N;NOM;NEUT;SG
piedade	milosrdenstvo	piedade	milosrdenstvo	N;FEM;SG	N;NOM;NEUT;SG
piedade	milosť	piedade	milosť	N;FEM;SG	N;NOM;FEM;SG
mármore	mramor	mármore	mramor	N;MASC;SG	N;INAN;NOM;MASC;SG
mortais	smrteľníkov	mortal	smrteľník	N;MASC;PL	N;ANIM;ACC;MASC;PL
lituânia	litva	lituânia	litvo	N;FEM;SG	N;INAN;NOM;MASC;SG
lituânia	litve	lituânia	litva	N;FEM;SG	N;INAN;NOM;MASC;SG
romântica	romantický	romântico	romantický	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
romântica	romantické	romântico	romantický	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
romântica	romantická	romântico	romantický	ADJ;FEM;SG	ADJ;NOM;FEM;SG
fazendas	farmy	fazenda	farma	N;FEM;PL	N;NOM;FEM;PL
fazendas	fariem	fazenda	farma	N;FEM;PL	N;GEN;FEM;PL
terço	tretia	terço	tretí	ADJ;MASC;SG	ADJ;NOM;FEM;SG
terço	tretí	terço	tretí	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
terço	tretie	terço	tretí	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
substituto	nahradenie	substituto	nahradenie	N;MASC;SG	N;NOM;NEUT;SG
substituto	výmena	substituto	výmena	N;MASC;SG	N;NOM;FEM;SG
substituto	náhrada	substituto	náhrada	N;MASC;SG	N;NOM;FEM;SG
advogados	právnikov	advogado	právnik	N;MASC;PL	N;ANIM;ACC;MASC;PL
advogados	právnici	advogado	právnica	N;MASC;PL	N;ANIM;NOM;MASC;PL
advogados	advokáti	advogado	advokát	N;MASC;PL	N;ANIM;NOM;MASC;PL
palatinado	falcko	palatinar	falcko	N;MASC;SG	N;INAN;NOM;MASC;SG
escura	temné	escuro	temný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
escura	tmavá	escuro	tmavý	ADJ;FEM;SG	ADJ;NOM;FEM;SG
escura	tmavé	escuro	tmavý	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
escura	tmavý	escuro	tmavý	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
competência	spôsobilosť	competência	spôsobilosť	N;FEM;SG	N;NOM;FEM;SG
competência	príslušnosť	competência	príslušnosť	N;FEM;SG	N;NOM;FEM;SG
competência	právomoc	competência	právomoc	N;FEM;SG	N;NOM;FEM;SG
competência	spôsobilosť	competência	spôsobilosť	N;FEM;SG	N;NOM;FEM;SG
competência	pôsobnosť	competência	pôsobnosť	N;FEM;SG	N;NOM;FEM;SG
competência	právomoc	competência	právomoc	N;FEM;SG	N;NOM;FEM;SG
talentos	talenty	talento	talent	N;MASC;PL	N;INAN;NOM;MASC;PL
talentos	talenty	talento	talent	N;MASC;PL	N;INAN;NOM;MASC;PL
júlia	julia	júlia	julia	N;FEM;SG	N;NOM;FEM;SG
júlia	júlia	júlia	júlia	N;FEM;SG	N;NOM;FEM;SG
traduzir	prekladať	traduzir	prekladať	V;NFIN	V;IPFV;POS;NFIN
traduzir	preložiť	traduzir	preložiť	V;NFIN	V;PFV;POS;NFIN
grey	šedá	grey	šedý	N;MASC;SG	N;NOM;FEM;SG
grey	šedé	grey	šedý	N;MASC;SG	N;NOM;NEUT;SG
cúpula	kupola	cúpula	kupola	N;FEM;SG	N;NOM;FEM;SG
cúpula	kupolu	cúpula	kupola	N;FEM;SG	N;ACC;FEM;SG
parceiros	partnerov	parceiro	partner	N;MASC;PL	N;ANIM;ACC;MASC;PL
parceiros	partneri	parceiro	partner	N;MASC;PL	N;ANIM;NOM;MASC;PL
acordos	dohodách	acordo	dohoda	N;MASC;PL	N;GEN;FEM;PL
acordos	dohôd	acordo	dohoda	N;MASC;PL	N;GEN;FEM;PL
acordos	dohody	acordo	dohoda	N;MASC;PL	N;NOM;FEM;PL
cruzamento	križovatka	cruzamento	križovatko	N;MASC;SG	N;NOM;FEM;SG
cruzamento	križovatke	cruzamento	križovatka	N;MASC;SG	N;DAT;FEM;SG
cruzamento	križovatka	cruzamento	križovatko	N;MASC;SG	N;NOM;FEM;SG
cruzamento	prienik	cruzamento	prienik	N;MASC;SG	N;INAN;NOM;MASC;SG
futebolistas	futbalisti	futebolista	futbalista	N;MASC;PL	N;ANIM;NOM;MASC;PL
sono	ospalosť	sono	ospalosť	N;MASC;SG	N;NOM;FEM;SG
sono	spánok	sono	spánok	N;MASC;SG	N;INAN;NOM;MASC;SG
sono	spánku	sono	spánok	N;MASC;SG	N;INAN;GEN;MASC;SG
projectos	projektmi	projecto	projekt	N;MASC;PL	N;INAN;INS;MASC;PL
projectos	projektov	projecto	projekt	N;MASC;PL	N;INAN;GEN;MASC;PL
projectos	projekty	projecto	projekt	N;MASC;PL	N;INAN;NOM;MASC;PL
revelar	prezradiť	revelar	prezradiť	V;NFIN	V;PFV;POS;NFIN
revelar	odhaliť	revelar	odhaliť	V;NFIN	V;PFV;POS;NFIN
algodão	bavlnu	algodão	bavln	N;MASC;SG	N;ACC;FEM;SG
algodão	bavlna	algodão	bavon	N;MASC;SG	N;NOM;FEM;SG
obtida	získava	obter	získavať	V;FEM;SG;V.PTCP	V;IPFV;IND;SG;3;POS;PRS;FIN
obtida	získala	obter	získať	V;FEM;SG;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
narrador	rozprávač	narrador	rozprávač	N;MASC;SG	N;ANIM;NOM;MASC;SG
sets	súpravy	set	súprava	N;MASC;PL	N;NOM;FEM;PL
sets	zostavy	set	zostava	N;MASC;PL	N;NOM;FEM;PL
sets	sady	set	sady	N;MASC;PL	N;NOM;FEM;PL
duro	tvrdá	duro	tvrdý	ADJ;MASC;SG	ADJ;NOM;FEM;SG
duro	ťažké	duro	ťažký	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
duro	tvrdý	duro	tvrdý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
duro	ťažké	duro	ťažký	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
duro	tvrdá	duro	tvrdý	ADJ;MASC;SG	ADJ;NOM;FEM;SG
subtropical	subtropické	subtropical	subtropický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
alabama	alabama	alabama	alabama	N;MASC;SG	N;NOM;FEM;SG
parlamentares	poslanci	parlamentar	poslanec	N;MASC;PL	N;ANIM;NOM;MASC;PL
lucro	profit	lucro	profit	N;MASC;SG	N;INAN;NOM;MASC;SG
lucro	zisku	lucro	ziska	N;MASC;SG	N;INAN;GEN;MASC;SG
lucro	zisk	lucro	zisk	N;MASC;SG	N;INAN;NOM;MASC;SG
cama	posteľ	cama	posteľ	N;FEM;SG	N;NOM;FEM;SG
cama	postel	cama	posteľ	N;FEM;SG	N;NOM;MASC;SG
beat	rytmus	beat	rytmus	N;MASC;SG	N;INAN;NOM;MASC;SG
criatura	stvorenie	criatura	stvorenie	N;FEM;SG	N;NOM;NEUT;SG
criatura	tvor	criatura	tvor	N;FEM;SG	N;ANIM;NOM;MASC;SG
terapia	terapiu	terapia	terapia	N;FEM;SG	N;ACC;FEM;SG
terapia	liečba	terapia	liečba	N;FEM;SG	N;NOM;FEM;SG
terapia	terapia	terapia	terapia	N;FEM;SG	N;NOM;FEM;SG
desafios	výziev	desafio	výzva	N;MASC;PL	N;GEN;FEM;PL
desafios	výzvy	desafio	výzva	N;MASC;PL	N;NOM;FEM;PL
estrangeira	cudzinec	estrangeiro	cudzinec	N;FEM;SG	N;ANIM;NOM;MASC;SG
sri	sri	sri	sri	N;MASC;SG	N;INAN;NOM;MASC;SG
sri	srí	sri	srať	N;MASC;SG	N;INAN;NOM;MASC;SG
percebeu	uvedomil	perceber	uvedomiť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
percebeu	uvedomila	perceber	uvedomiť	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
benefício	výhoda	benefício	výhoda	N;MASC;SG	N;NOM;FEM;SG
benefício	úžitok	benefício	úžitok	N;MASC;SG	N;INAN;NOM;MASC;SG
benefício	prínos	benefício	prínos	N;MASC;SG	N;INAN;NOM;MASC;SG
diesel	naftu	diesel	nafta	N;MASC;SG	N;NOM;FEM;SG
diesel	diesel	diesel	diesť	N;MASC;SG	N;INAN;NOM;MASC;SG
diesel	nafta	diesel	nafta	N;MASC;SG	N;NOM;FEM;SG
condes	počty	conde	počet	N;MASC;PL	N;INAN;NOM;MASC;PL
derrotados	porazili	derrotar	poraziť	V;MASC;PL;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
cameron	cameronová	cameron	cameronová	N;MASC;SG	N;NOM;FEM;SG
treinar	trénovať	treinar	trénovať	V;NFIN	V;IPFV;POS;NFIN
determina	určuje	determinar	určovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
determina	určí	determinar	určiť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
determina	určovať	determinar	určovať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
determina	určiť	determinar	určiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
aurélio	aurelio	aurélio	aurelio	N;MASC;SG	N;ANIM;NOM;MASC;SG
aurélio	aurelius	aurélio	aurelius	N;MASC;SG	N;INAN;NOM;MASC;SG
inscrições	nápisy	inscrição	nápis	N;FEM;PL	N;INAN;NOM;MASC;PL
inscrições	záznamy	inscrição	záznam	N;FEM;PL	N;INAN;NOM;MASC;PL
inscrições	zápisy	inscrição	zápis	N;FEM;PL	N;INAN;NOM;MASC;PL
inscrições	položky	inscrição	položka	N;FEM;PL	N;NOM;FEM;PL
inscrições	registrácie	inscrição	registrácia	N;FEM;PL	N;NOM;FEM;PL
inscrições	registrácie	inscrição	registrácia	N;FEM;PL	N;NOM;FEM;PL
most	väčšina	most	väčšina	N;MASC;SG	N;NOM;FEM;SG
cerveja	piva	cerveja	pivo	N;FEM;SG	N;NOM;NEUT;SG
cerveja	pivo	cerveja	pivo	N;FEM;SG	N;NOM;NEUT;SG
cerveja	pivko	cerveja	pivko	N;FEM;SG	N;INAN;NOM;MASC;SG
cerveja	pivo	cerveja	pivo	N;FEM;SG	N;NOM;NEUT;SG
bravo	bravo	bravo	bravo	N;MASC;SG	N;NOM;MASC;SG
italia	italia	italiar	italia	N;FEM;SG	N;NOM;FEM;SG
efetivo	účinné	efetivo	účinný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
efetivo	efektívna	efetivo	efektívny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
efetivo	účinný	efetivo	účinný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
aposentadoria	dôchodku	aposentadoria	dôchodok	N;FEM;SG	N;INAN;GEN;MASC;SG
aposentadoria	vyradenie	aposentadoria	vyradenie	N;FEM;SG	N;NOM;NEUT;SG
wisconsin	wisconsine	wisconsin	wisconsine	N;MASC;SG	N;NOM;FEM;SG
padroeiro	patrón	padroeiro	patrón	N;MASC;SG	N;ANIM;NOM;MASC;SG
guadalajara	guadalajara	guadalajar	guadalajar	N;MASC;SG	N;ANIM;ACC;MASC;SG
ref	rozhodca	ref	rozhodca	N;MASC;SG	N;ANIM;NOM;MASC;SG
campina	lúke	campina	lúka	N;FEM;SG	N;DAT;FEM;SG
cleveland	clevelande	cleveland	clevelande	N;MASC;SG	N;NOM;FEM;SG
inventor	vynálezca	inventor	vynálezca	N;MASC;SG	N;ANIM;NOM;MASC;SG
manifesto	manifest	manifesto	manifest	N;MASC;SG	N;INAN;NOM;MASC;SG
manuscritos	rukopisy	manuscrever	rukopis	N;MASC;PL	N;INAN;NOM;MASC;PL
aquecimento	vykurovanie	aquecimento	vykurovanie	N;MASC;SG	N;NOM;NEUT;SG
aquecimento	kúrenie	aquecimento	kúrenie	N;MASC;SG	N;NOM;NEUT;SG
operário	pracovníka	operário	pracovník	N;MASC;SG	N;ANIM;ACC;MASC;SG
operário	pracovníčka	operário	pracovníčko	N;MASC;SG	N;NOM;FEM;SG
operário	pracovník	operário	pracovník	N;MASC;SG	N;ANIM;NOM;MASC;SG
operário	robotník	operário	robotník	N;MASC;SG	N;ANIM;NOM;MASC;SG
demônio	diabla	demônio	diabol	N;MASC;SG	N;ANIM;NOM;MASC;SG
demônio	čert	demônio	čert	N;MASC;SG	N;ANIM;NOM;MASC;SG
demônio	diabol	demônio	diabnuť	N;MASC;SG	N;ANIM;NOM;MASC;SG
demônio	démon	demônio	démon	N;MASC;SG	N;ANIM;NOM;MASC;SG
demônio	démona	demônio	démon	N;MASC;SG	N;ANIM;ACC;MASC;SG
traição	zrada	traição	zrada	N;FEM;SG	N;NOM;FEM;SG
traição	zradu	traição	zrad	N;FEM;SG	N;ACC;FEM;SG
traição	zrada	traição	zrada	N;FEM;SG	N;NOM;FEM;SG
traição	zradu	traição	zrad	N;FEM;SG	N;ACC;FEM;SG
traição	zrada	traição	zrada	N;FEM;SG	N;NOM;FEM;SG
apagado	vymazal	apagar	vymazať	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
automática	automatický	automático	automatický	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
automática	automatická	automático	automatický	ADJ;FEM;SG	ADJ;NOM;FEM;SG
automática	automatické	automático	automatický	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
vigário	vikár	vigário	vikár	N;MASC;SG	N;ANIM;NOM;MASC;SG
vigário	farár	vigário	farár	N;MASC;SG	N;ANIM;NOM;MASC;SG
treino	výcvik	treino	výcvik	N;MASC;SG	N;INAN;NOM;MASC;SG
treino	tréning	treino	tréning	N;MASC;SG	N;INAN;NOM;MASC;SG
treino	školenie	treino	školenie	N;MASC;SG	N;NOM;NEUT;SG
treino	cvičenie	treino	cvičenie	N;MASC;SG	N;NOM;NEUT;SG
treino	tréning	treino	tréning	N;MASC;SG	N;INAN;NOM;MASC;SG
adquirida	získala	adquirir	získať	V;FEM;SG;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
adquirida	nadobudol	adquirir	nadobudnúť	V;FEM;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
contêm	obsahovať	conter	obsahovať	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
contêm	obsahujú	conter	obsahovať	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN
diploma	diplomu	diploma	diplo	N;MASC;SG	N;INAN;GEN;MASC;SG
diploma	diplom	diploma	diplo	N;MASC;SG	N;INAN;NOM;MASC;SG
livraria	kníhkupectve	livraria	kníhkupectvo	N;FEM;SG	N;DAT;NEUT;SG
projeção	projekcia	projeção	projekcia	N;FEM;SG	N;NOM;FEM;SG
projeção	prognóza	projeção	prognóza	N;FEM;SG	N;NOM;FEM;SG
projeção	premietanie	projeção	premietanie	N;FEM;SG	N;NOM;NEUT;SG
meridiano	poludník	meridiano	poludník	N;MASC;SG	N;INAN;NOM;MASC;SG
catherine	katarína	catherine	katarín	N;FEM;SG	N;NOM;FEM;SG
catherine	catherine	catherine	catherina	N;FEM;SG	N;NOM;FEM;SG
excelência	excelencia	excelência	excelencia	N;FEM;SG	N;NOM;FEM;SG
imperadores	cisári	imperador	cisár	N;MASC;PL	N;ANIM;NOM;MASC;PL
gazeta	vestník	gazeta	vestník	N;MASC;SG	N;INAN;NOM;MASC;SG
andares	poschodia	andar	poschodie	N;MASC;PL	N;NOM;NEUT;PL
andares	podlahy	andar	podlaha	N;MASC;PL	N;NOM;FEM;PL
ódio	nenávisť	ódio	nenávisť	N;MASC;SG	N;NOM;FEM;SG
ódio	nenávisť	ódio	nenávisť	N;MASC;SG	N;NOM;FEM;SG
foguetes	rakety	foguete	raketa	N;MASC;PL	N;NOM;FEM;PL
paramount	prvoradá	paramount	prvoradý	N;MASC;SG	N;NOM;FEM;SG
ensinamentos	lekcie	ensinamento	lekcia	N;MASC;PL	N;NOM;FEM;PL
ensinamentos	ponaučenia	ensinamento	ponaučenie	N;MASC;PL	N;NOM;NEUT;PL
deslocamento	posun	deslocamento	posun	N;MASC;SG	N;INAN;NOM;MASC;SG
deslocamento	posun	deslocamento	posun	N;MASC;SG	N;INAN;NOM;MASC;SG
deslocamento	vyrovnanie	deslocamento	vyrovnanie	N;MASC;SG	N;NOM;NEUT;SG
imóvel	pozemok	imóvel	pozemok	N;MASC;SG	N;INAN;NOM;MASC;SG
imóvel	vlastnosť	imóvel	vlastnosť	N;MASC;SG	N;NOM;FEM;SG
imóvel	majetok	imóvel	majetok	N;MASC;SG	N;INAN;NOM;MASC;SG
imóvel	nehnuteľnosť	imóvel	nehnuteľnosť	N;MASC;SG	N;NOM;FEM;SG
léo	lev	léo	lev	N;MASC;SG	N;ANIM;NOM;MASC;SG
turim	torino	turim	torino	N;MASC;SG	N;INAN;NOM;MASC;SG
turim	turíne	turim	turína	N;MASC;SG	N;INAN;NOM;MASC;SG
incrível	úžasné	incrível	úžasný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
incrível	úžasný	incrível	úžasný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
incrível	úžasné	incrível	úžasný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
porcentagem	percento	porcentagem	percento	N;FEM;SG	N;INAN;NOM;MASC;SG
porcentagem	percento	porcentagem	percento	N;FEM;SG	N;INAN;NOM;MASC;SG
chocolate	čokoládu	chocolate	čokoláda	N;MASC;SG	N;ACC;FEM;SG
chocolate	čokoláda	chocolate	čokoláda	N;MASC;SG	N;NOM;FEM;SG
ródano	rhône	ródano	rhôňa	N;MASC;SG	N;NOM;FEM;SG
balada	balada	balada	balada	N;FEM;SG	N;NOM;FEM;SG
medir	zmerať	medir	zmerať	V;NFIN	V;IPFV;POS;NFIN
falada	prehovoril	falar	prehovoriť	V;FEM;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
falada	hovoril	falar	hovoriť	V;FEM;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
terminais	terminály	terminal	terminál	N;MASC;PL	N;INAN;NOM;MASC;PL
fechar	zatvoriť	fechar	zatvoriť	V;NFIN	V;PFV;POS;NFIN
fechar	uzavrieť	fechar	uzavrieť	V;NFIN	V;PFV;POS;NFIN
fechar	zavrieť	fechar	zavrieť	V;NFIN	V;PFV;POS;NFIN
tráfico	obchodovanie	tráfico	obchodovanie	N;MASC;SG	N;NOM;NEUT;SG
comerciantes	obchodníkov	comerciante	obchodník	N;MASC;PL	N;ANIM;ACC;MASC;PL
comerciantes	predajcovia	comerciante	predajca	N;MASC;PL	N;ANIM;NOM;MASC;PL
comerciantes	obchodníci	comerciante	obchodník	N;MASC;PL	N;ANIM;NOM;MASC;PL
body	tele	body	telo	N;MASC;SG	N;NOM;NEUT;SG
body	orgán	body	orgán	N;MASC;SG	N;INAN;NOM;MASC;SG
body	telo	body	telo	N;MASC;SG	N;NOM;NEUT;SG
arqueológico	archeologického	arqueológico	archeologický	ADJ;MASC;SG	ADJ;GEN;NEUT;SG
arqueológico	archeologické	arqueológico	archeologický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
etnia	národnosť	etniar	národnosť	N;FEM;SG	N;NOM;FEM;SG
sobreviver	prežije	sobreviver	prežiť	V;NFIN	V;PFV;IND;SG;3;POS;PRS;FIN
sobreviver	prežijú	sobreviver	prežiť	V;NFIN	V;PFV;IND;PL;3;POS;PRS;FIN
sobreviver	prežiť	sobreviver	prežiť	V;NFIN	V;PFV;POS;NFIN
sindicato	syndikát	sindicato	syndikát	N;MASC;SG	N;ANIM;NOM;MASC;SG
jurista	právnik	jurista	právnik	N;MASC;SG	N;ANIM;NOM;MASC;SG
jurista	právnika	jurista	právnik	N;MASC;SG	N;ANIM;ACC;MASC;SG
jurista	advokát	jurista	advokát	N;MASC;SG	N;ANIM;NOM;MASC;SG
apollo	apollo	apollo	apollo	N;MASC;SG	N;ANIM;NOM;MASC;SG
rumores	klebety	rumor	klebeta	N;MASC;PL	N;INAN;NOM;MASC;PL
rumores	chýry	rumor	chýr	N;MASC;PL	N;INAN;NOM;MASC;PL
rumores	povesti	rumor	povesť	N;MASC;PL	N;NOM;FEM;PL
rumores	zvesti	rumor	zvesť	N;MASC;PL	N;INAN;NOM;MASC;PL
rumores	fámy	rumor	fám	N;MASC;PL	N;INAN;NOM;MASC;PL
rumores	chýry	rumor	chýr	N;MASC;PL	N;INAN;NOM;MASC;PL
rumores	zvesti	rumor	zvesť	N;MASC;PL	N;INAN;NOM;MASC;PL
fev	február	faver	február	N;MASC;SG	N;INAN;NOM;MASC;SG
genes	gény	gene	géna	N;MASC;PL	N;NOM;FEM;PL
estreita	úzka	estreito	úzky	ADJ;FEM;SG	ADJ;NOM;FEM;SG
estreita	úzky	estreito	úzky	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
estreita	úzke	estreito	úzka	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
rito	obrad	rito	obrad	N;MASC;SG	N;INAN;NOM;MASC;SG
allmusic	allmusic	allmusic	allmusic	N;MASC;SG	N;INAN;NOM;MASC;SG
oferecido	ponúkol	oferecer	ponúknuť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
urso	macko	urso	macko	N;MASC;SG	N;ANIM;NOM;MASC;SG
urso	medvedí	urso	medvedí	N;MASC;SG	N;INAN;NOM;MASC;SG
urso	medveď	urso	medveď	N;MASC;SG	N;ANIM;NOM;MASC;SG
urso	medvedík	urso	medvedík	N;MASC;SG	N;ANIM;NOM;MASC;SG
chá	čaj	chá	čaj	N;MASC;SG	N;INAN;NOM;MASC;SG
chá	čaju	chá	čaj	N;MASC;SG	N;INAN;GEN;MASC;SG
chá	tea	chá	tea	N;MASC;SG	N;INAN;NOM;MASC;SG
curiosidade	zvedavosť	curiosidade	zvedavosť	N;FEM;SG	N;NOM;FEM;SG
piscina	bazéna	piscina	bazén	N;FEM;SG	N;INAN;GEN;MASC;SG
piscina	biliard	piscina	biliard	N;FEM;SG	N;INAN;NOM;MASC;SG
piscina	bazén	piscina	bazén	N;FEM;SG	N;INAN;NOM;MASC;SG
chapéu	klobúk	chapéu	klobúk	N;MASC;SG	N;INAN;NOM;MASC;SG
chapéu	čiapku	chapéu	čiapka	N;MASC;SG	N;ACC;FEM;SG
chapéu	čiapka	chapéu	čiapka	N;MASC;SG	N;NOM;FEM;SG
apontado	poukázala	apontar	poukázať	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
renunciou	rezignoval	renunciar	rezignovať	V;IND;SG;3;PST;FIN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
renunciou	odstúpil	renunciar	odstúpiť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
discutido	diskutovalo	discutir	diskutovať	V;MASC;SG;V.PTCP	V;IPFV;NEUT;SG;POS;PST;V.PTCP
singular	jednotnom	singular	jednotný	ADJ;MASC;SG	ADJ;ESS;NEUT;SG
mares	moria	mar	more	N;MASC;PL	N;NOM;NEUT;PL
mares	morí	mar	more	N;MASC;PL	N;GEN;NEUT;PL
mares	kobýl	mar	kobýl	N;MASC;PL	N;GEN;FEM;PL
desculpas	ospravedlnenia	desculpa	ospravedlnenie	N;FEM;PL	N;NOM;NEUT;PL
rara	zriedkavé	raro	zriedkavý	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
rara	vzácny	raro	vzácny	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
moto	motocykel	moto	motocykel	N;FEM;SG	N;INAN;NOM;MASC;SG
moto	bicykel	moto	bicykel	N;FEM;SG	N;INAN;NOM;MASC;SG
moto	bike	moto	bika	N;FEM;SG	N;INAN;NOM;MASC;SG
moto	motocykel	moto	motocykel	N;FEM;SG	N;INAN;NOM;MASC;SG
doctor	lekára	doctor	lekár	N;MASC;SG	N;ANIM;ACC;MASC;SG
doctor	doktor	doctor	doktor	N;MASC;SG	N;ANIM;NOM;MASC;SG
doctor	lekár	doctor	lekár	N;MASC;SG	N;ANIM;NOM;MASC;SG
doctor	lekárka	doctor	lekárka	N;MASC;SG	N;NOM;FEM;SG
procurador	advokát	procurador	advokát	N;MASC;SG	N;ANIM;NOM;MASC;SG
procurador	žalobca	procurador	žalobec	N;MASC;SG	N;ANIM;NOM;MASC;SG
procurador	prokurátora	procurador	prokurátor	N;MASC;SG	N;ANIM;ACC;MASC;SG
procurador	prokurátor	procurador	prokurátor	N;MASC;SG	N;ANIM;NOM;MASC;SG
pega	brať	pegar	brať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
pega	vziať	pegar	vziať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
flauta	flautu	flauta	flauta	N;FEM;SG	N;ACC;FEM;SG
circuitos	okruhy	circuito	okruh	N;MASC;PL	N;INAN;NOM;MASC;PL
circuitos	obvody	circuito	obvod	N;MASC;PL	N;INAN;NOM;MASC;PL
circuitos	obvodov	circuito	obvod	N;MASC;PL	N;INAN;GEN;MASC;PL
esqui	lyžovanie	esqui	lyžovanie	N;MASC;SG	N;NOM;NEUT;SG
esqui	lyžovanie	esqui	lyžovanie	N;MASC;SG	N;NOM;NEUT;SG
criadores	tvorcovia	criador	tvorca	N;MASC;PL	N;ANIM;NOM;MASC;PL
criadores	tvorcov	criador	tvorca	N;MASC;PL	N;ANIM;ACC;MASC;PL
criadores	chovatelia	criador	chovateľ	N;MASC;PL	N;ANIM;NOM;MASC;PL
criadores	chovateľov	criador	chovateľ	N;MASC;PL	N;ANIM;ACC;MASC;PL
punição	trest	punição	trest	N;FEM;SG	N;INAN;NOM;MASC;SG
