kategória	kategori	kategória	kategori	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
umiestnil	rangeret	umiestniť	rangere	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
dosiahli	nåede	dosiahnuť	nå	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
dosiahli	opnåede	dosiahnuť	opnå	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
vynálezca	opfinder	vynálezca	opfinder	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
príkaz	kommandoen	príkaz	kommando	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
príkaz	kommando	príkaz	kommando	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
pokúsil	prøvet	pokúsiť	prøve	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
pokúsil	forsøgt	pokúsiť	forsøge	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
pokúsil	forsøgte	pokúsiť	forsøge	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
pokúsil	prøvede	pokúsiť	prøve	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
place	stedet	placať	sted	N;NOM;MASC;SG	N;DEF;NEUT;SG
place	sted	placať	sted	N;NOM;MASC;SG	N;INDF;NEUT;SG
place	plads	placať	plads	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
agentúra	agenturet	agentúra	agentur	N;NOM;FEM;SG	N;DEF;NEUT;SG
agentúra	agentur	agentúra	agentur	N;NOM;FEM;SG	N;INDF;NEUT;SG
agentúra	bureau	agentúra	bureau	N;NOM;FEM;SG	N;INDF;NEUT;SG
agentúra	bureauet	agentúra	bureau	N;NOM;FEM;SG	N;DEF;NEUT;SG
turnaje	turneringer	turnaj	turnering	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
pocit	føl	pocit	føl	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
pocit	fornemmelse	pocit	fornemmelse	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
pocit	følelse	pocit	følelse	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
inštitúcie	institutioner	inštitúcia	institution	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
inštitúcie	institutionerne	inštitúcia	institution	N;NOM;FEM;PL	N;DEF;MASC+FEM;PL
väzenia	fængslerne	väzenie	fængsel	N;NOM;NEUT;PL	N;DEF;NEUT;PL
väzenia	fængsler	väzenie	fængsel	N;NOM;NEUT;PL	N;INDF;NEUT;PL
väzenia	fængsler	väzenie	fængsel	N;NOM;NEUT;PL	N;INDF;NEUT;PL
prameň	foråret	prameň	forår	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
prameň	forår	prameň	forår	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
prameň	fjeder	prameň	fjed	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
zástupca	repræsentant	zástupca	repræsentant	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
zástupca	stedfortræder	zástupca	stedfortræder	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
dokumenty	dokumenter	dokument	dokument	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
dokumenty	dokumenterne	dokument	dokument	N;INAN;NOM;MASC;PL	N;DEF;NEUT;PL
morbihan	morbihan	morbihan	morbihan	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
vzdelávanie	uddannelse	vzdelávanie	uddannelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
vzdelávanie	undervisning	vzdelávanie	undervisning	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
osud	skæbne	osud	skæbne	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
osud	skæbnen	osud	skæbne	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
osud	skæbne	osud	skæbne	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
osud	skæbnen	osud	skæbne	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
horný	øvre	horný	øvre	ADJ;ANIM;NOM;MASC;SG	ADJ
železnice	jernbaner	železnica	jernbane	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
železnice	jernbanerne	železnica	jernbaner	N;NOM;FEM;PL	N;DEF;MASC+FEM;PL
železnice	jernbaner	železnica	jernbane	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
postoj	indstilling	postoj	indstilling	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
postoj	holdning	postoj	holdning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
postoj	attitude	postoj	attitude	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
postoj	holdning	postoj	holdning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
postoj	holdning	postoj	holdning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
husle	violiner	husle	violin	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
znamenalo	ment	znamenať	mene	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
znamenalo	mente	znamenať	mene	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
bloku	blokering	blok	blokering	N;INAN;GEN;MASC;SG	N;INDF;MASC+FEM;SG
bloku	blok	blok	blok	N;INAN;GEN;MASC;SG	N;INDF;MASC+FEM;SG
sčítania	tællinger	sčítanie	tælling	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
návrhy	forslag	návrh	forslag	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
návrhy	designs	návrh	designs	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
návrhy	mønstre	návrh	mønster	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
návrhy	forslag	návrh	forslag	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
návrhy	kladder	návrh	kladde	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
kmeňa	stamme	kmeň	stamme	N;INAN;GEN;MASC;SG	N;INDF;MASC+FEM;SG
kmeňa	stammen	kmeň	stam	N;INAN;GEN;MASC;SG	N;DEF;MASC+FEM;SG
rugby	rugby	rugb	rugby	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
kategórií	kategorierne	kategória	kategorium	N;GEN;FEM;PL	N;DEF;MASC+FEM;PL
kategórií	kategorier	kategória	kategori	N;GEN;FEM;PL	N;INDF;MASC+FEM;PL
staníc	stationer	stať	station	N;GEN;FEM;PL	N;INDF;MASC+FEM;PL
staníc	stationerne	stať	station	N;GEN;FEM;PL	N;DEF;MASC+FEM;PL
programov	programmer	program	program	N;INAN;GEN;MASC;PL	N;INDF;NEUT;PL
programov	programmerne	program	program	N;INAN;GEN;MASC;PL	N;DEF;NEUT;PL
programov	programmer	program	program	N;INAN;GEN;MASC;PL	N;INDF;NEUT;PL
procesy	processer	proces	processe	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
farár	parson	farár	parson	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
farár	parsons	farár	parson	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
farár	præst	farár	præst	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
farár	pastor	farár	pastor	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
mládeže	ungdommen	mládež	ungdom	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
mládeže	ungdom	mládež	ungdom	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
tabuľke	bordet	tabuľka	bord	N;DAT;FEM;SG	N;DEF;NEUT;SG
tabuľke	bord	tabuľka	bord	N;DAT;FEM;SG	N;INDF;NEUT;SG
tabuľke	tabel	tabuľka	tabel	N;DAT;FEM;SG	N;INDF;MASC+FEM;SG
križovatke	krydset	križovatka	kryds	N;DAT;FEM;SG	N;DEF;NEUT;SG
križovatke	junction	križovatka	junction	N;DAT;FEM;SG	N;INDF;MASC+FEM;SG
križovatke	korsvej	križovatka	korsvej	N;DAT;FEM;SG	N;INDF;MASC+FEM;SG
križovatke	skillevej	križovatka	skillevej	N;DAT;FEM;SG	N;INDF;MASC+FEM;SG
dubnica	dubnica	dubnica	dubnica	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
vstupuje	indtaster	vstupovať	indtaste	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
vedecký	videnskabelig	vedecký	videnskabelig	ADJ;INAN;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
vtákov	fugle	vták	fugl	N;INAN;GEN;MASC;PL	N;INDF;MASC+FEM;PL
definícia	definition	definícia	definition	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
železnica	jernbanen	železnica	jernban	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
železnica	jernbane	železnica	jernbane	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
železnica	jernbane	železnica	jernbane	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
železnica	jernbanen	železnica	jernban	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
maľby	malerierne	maľba	maleri	N;NOM;FEM;PL	N;DEF;NEUT;PL
maľby	malerier	maľba	maleri	N;NOM;FEM;PL	N;INDF;NEUT;PL
históriu	historik	história	historik	N;ACC;FEM;SG	N;INDF;MASC+FEM;SG
históriu	historie	história	historie	N;ACC;FEM;SG	N;INDF;MASC+FEM;SG
vlastnosť	karakteristik	vlastnosť	karakteristik	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
vlastnosť	egenskab	vlastnosť	egenskab	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
vlastnosť	ejendom	vlastnosť	ejendom	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
vlastnosť	ejendomsret	vlastnosť	ejendomsr	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
vlastnosť	kvalitet	vlastnosť	kvalitet	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
vlastnosť	kvaliteten	vlastnosť	kvalitet	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
vlastnosť	funktion	vlastnosť	funktion	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
vlastnosť	funktionen	vlastnosť	funktion	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
revolúcia	revolutionen	revolúcia	revolution	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
revolúcia	revolution	revolúcia	revolution	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
revolúcia	omvæltning	revolúcia	omvæltning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
viera	troen	viera	tro	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
viera	overbevisning	viera	overbevisning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
viera	troen	viera	tro	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
chyby	fejltagelser	chyba	fejltagelse	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
chyby	fejl	chyba	fejl	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
chyby	fejl	chyba	fejl	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
chyby	insekter	chyba	insekt	N;NOM;FEM;PL	N;INDF;NEUT;PL
chyby	defekter	chyba	defekt	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
dohoda	enighed	dohoda	enighed	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
dohoda	overenskomst	dohoda	overenskomst	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
dohoda	aftale	dohoda	aftale	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
dohoda	deal	dohoda	deal	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
dohoda	aftale	dohoda	aftale	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
tanky	tankene	tanka	tanke	N;INAN;NOM;MASC;PL	N;DEF;MASC+FEM;PL
tanky	kampvogne	tanka	kampvogne	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
národ	nations	národ	nation	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
národ	nationen	národ	nation	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
národ	nation	národ	nation	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
aplikácie	anvendelser	aplikácia	anvendelse	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
aplikácie	ansøgninger	aplikácia	ansøgning	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
aplikácie	applikationer	aplikácia	applikation	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
aplikácie	apps	aplikácia	appse	N;NOM;FEM;PL	N;INDF;NEUT;PL
aplikácie	applikationer	aplikácia	applikation	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
japonské	japansk	japonský	japansk	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
komunikácia	meddelelse	komunikácia	meddelelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
komunikácia	kommunikation	komunikácia	kommunikation	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
komunikácia	kommunikation	komunikácia	kommunikation	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
komunikácia	kommunikation	komunikácia	kommunikation	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
hrajú	leger	hrať	lege	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
hrajú	spiller	hrať	spille	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
hrajú	spille	hrať	spille	V;IPFV;IND;PL;3;POS;PRS;FIN	V;NFIN;ACT
nohy	fødderne	noha	fod	N;NOM;FEM;PL	N;DEF;MASC+FEM;PL
nohy	fødder	noha	fod	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
nohy	benene	noha	ben	N;NOM;FEM;PL	N;DEF;NEUT;PL
nohy	ben	noha	ben	N;NOM;FEM;PL	N;INDF;NEUT;PL
koncept	begreb	koncept	begreb	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
koncept	koncept	koncept	koncept	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
koncept	udkast	koncept	udkast	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
koncept	kladde	koncept	kladde	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
test	test	test	test	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
test	afprøvning	test	afprøvning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
test	prøvning	test	prøvning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
rozdiely	uoverensstemmelser	rozdiel	uoverensstemmelse	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
rozdiely	forskelle	rozdiel	forskel	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
rozdiely	forskellene	rozdiel	forskel	N;INAN;NOM;MASC;PL	N;DEF;MASC+FEM;PL
riešiť	tackle	riešiť	tackle	V;IPFV;POS;NFIN	V;NFIN;ACT
riešiť	løse	riešiť	løse	V;IPFV;POS;NFIN	V;NFIN;ACT
riešiť	løse	riešiť	løse	V;IPFV;POS;NFIN	V;NFIN;ACT
riešiť	løser	riešiť	løse	V;IPFV;POS;NFIN	V;IND;PRS;FIN;ACT
fotografia	foto	fotografia	foto	N;NOM;FEM;SG	N;INDF;NEUT;SG
fotografia	billede	fotografia	billede	N;NOM;FEM;SG	N;INDF;NEUT;SG
fotografia	foto	fotografia	foto	N;NOM;FEM;SG	N;INDF;NEUT;SG
fotografia	fotografi	fotografia	fotografi	N;NOM;FEM;SG	N;INDF;NEUT;SG
fotografia	fotografering	fotografia	fotografering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
fotografia	fotografi	fotografia	fotografi	N;NOM;FEM;SG	N;INDF;NEUT;SG
technický	teknisk	technický	teknisk	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;SG
chata	sommerhus	chata	sommerhus	N;NOM;FEM;SG	N;INDF;NEUT;SG
chata	sommerhuset	chata	sommerhuset	N;NOM;FEM;SG	N;DEF;NEUT;SG
chata	hytte	chata	hytte	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
chata	chalet	chata	chale	N;NOM;FEM;SG	N;INDF;NEUT;SG
chata	kabine	chata	kabine	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
chata	hytte	chata	hytte	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
chata	kahyt	chata	kahyt	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
chata	kabinen	chata	kabine	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
chata	hytte	chata	hytte	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
pozadie	baggrund	pozadie	baggrund	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
pozadie	baggrunden	pozadie	baggrund	N;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
stránok	sites	stránka	sites	N;GEN;FEM;PL	N;INDF;MASC+FEM;PL
stránok	lokaliteter	stránka	lokalitet	N;GEN;FEM;PL	N;INDF;MASC+FEM;PL
stránok	sider	stránka	side	N;GEN;FEM;PL	N;INDF;MASC+FEM;PL
sokol	høg	sokol	høg	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
dôkaz	bevis	dôkaz	bevis	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
dôkaz	bevismateriale	dôkaz	bevismateriale	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
dôkaz	bevis	dôkaz	bevis	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
dôkaz	beviset	dôkaz	bevis	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
tábora	lejren	tábor	lejr	N;INAN;GEN;MASC;SG	N;DEF;MASC+FEM;SG
tábora	lejr	tábor	lejr	N;INAN;GEN;MASC;SG	N;INDF;MASC+FEM;SG
nemocnice	sygehusene	nemocnica	sygehus	N;NOM;FEM;PL	N;DEF;NEUT;PL
nemocnice	hospitaler	nemocnica	hospital	N;NOM;FEM;PL	N;INDF;NEUT;PL
nemocnice	hospitalerne	nemocnica	hospital	N;NOM;FEM;PL	N;DEF;NEUT;PL
nemocnice	sygehuse	nemocnica	sygehus	N;NOM;FEM;PL	N;INDF;NEUT;PL
následky	konsekvenserne	následok	konsekvens	N;INAN;NOM;MASC;PL	N;DEF;MASC+FEM;PL
následky	konsekvenser	následok	konsekvens	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
následky	følgerne	následok	folger	N;INAN;NOM;MASC;PL	N;DEF;MASC+FEM;PL
dlhšie	længere	dlho	længe	ADV;CMPR	ADV;CMPR
samostatná	diskret	samostatný	diskret	ADJ;NOM;FEM;SG	ADJ;INDF;SG
samostatná	særskilt	samostatný	særskilt	ADJ;NOM;FEM;SG	ADJ;INDF;SG
samostatná	selvstændig	samostatný	selvstændig	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
samostatná	autonomt	samostatný	autonomt	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
samostatná	selvstyrende	samostatný	selvstyrende	ADJ;NOM;FEM;SG	ADJ
samostatná	autonom	samostatný	autonom	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
samostatná	selvstændigt	samostatný	selvstændigt	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
samostatná	enkeltstående	samostatný	enkeltstående	ADJ;NOM;FEM;SG	ADJ
talianske	italiensk	taliansky	italiensk	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
kňaza	præst	kňaz	præst	N;ANIM;ACC;MASC;SG	N;INDF;MASC+FEM;SG
konanie	proceduren	konanie	procedur	N;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
konanie	fremgangsmåde	konanie	fremgangsmåde	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
konanie	procedure	konanie	procedur	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
efekt	virkning	efekt	virkning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
efekt	retsvirkning	efekt	retsvirkning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
efekt	virkningen	efekt	virkning	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
efekt	effekt	efekt	effekt	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
účastníkov	deltagere	účastník	deltager	N;ANIM;ACC;MASC;PL	N;INDF;MASC+FEM;PL
účastníkov	deltagerne	účastník	deltager	N;ANIM;ACC;MASC;PL	N;DEF;MASC+FEM;PL
účastníkov	deltagere	účastník	deltager	N;ANIM;ACC;MASC;PL	N;INDF;MASC+FEM;PL
účastníkov	abonnenter	účastník	abonnent	N;ANIM;ACC;MASC;PL	N;INDF;MASC+FEM;PL
účastníkov	abonnenterne	účastník	abonnent	N;ANIM;ACC;MASC;PL	N;DEF;MASC+FEM;PL
dobrá	god	dobrý	god	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
disciplína	disciplinen	disciplína	disciplin	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
disciplína	disciplin	disciplína	disciplin	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
hôr	bjergene	hôr	bjerg	N;GEN;FEM;PL	N;DEF;NEUT;PL
hôr	bjerge	hôr	bjerg	N;GEN;FEM;PL	N;INDF;NEUT;PL
rozhodnutia	afgørelser	rozhodnutie	afgørelse	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
rozhodnutia	beslutninger	rozhodnutie	beslutning	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
morom	søs	mor	søs	N;INS;NEUT;SG	N;INDF;MASC+FEM;SG
morom	hav	mor	hav	N;INS;NEUT;SG	N;INDF;NEUT;SG
morom	havet	mor	hav	N;INS;NEUT;SG	N;DEF;NEUT;SG
sviatok	ferie	sviatok	ferie	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
sviatok	helligdag	sviatok	helligdag	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
elektrické	elektrisk	elektrický	elektrisk	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
elektrické	elektrisk	elektrický	elektrisk	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
skončili	afsluttede	skončiť	afslutte	V;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
rastlina	plant	rastlina	plant	N;NOM;FEM;SG	N;INDF;NEUT;SG
rastlina	plante	rastlina	plante	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
rastlina	anlæg	rastlina	anlæg	N;NOM;FEM;SG	N;INDF;NEUT;SG
procesov	processer	proces	processe	N;INAN;GEN;MASC;PL	N;INDF;MASC+FEM;PL
signál	signal	signál	signal	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
signál	signalet	signál	signal	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
aktívny	aktivt	aktívny	aktiv	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;NEUT;SG
aktívny	aktiv	aktívny	aktiv	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
farieb	farver	farba	farve	N;GEN;FEM;PL	N;INDF;MASC+FEM;PL
farieb	farvestoffer	farba	farvestof	N;GEN;FEM;PL	N;INDF;NEUT;PL
zmenila	ændret	zmeniť	ændre	V;PFV;FEM;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
zmenila	forandret	zmeniť	forandre	V;PFV;FEM;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
sociálna	socialt	sociálny	socialt	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
mladé	ung	mladý	ung	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
tradičné	traditionel	tradičný	traditionel	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
stratil	tabte	stratiť	tabe	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
stratil	mistede	stratiť	miste	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
stratil	tabt	stratiť	tabe	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
stratil	mistet	stratiť	miste	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
ženatý	gift	ženatý	gift	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;SG
vodíka	brint	vodík	brint	N;INAN;GEN;MASC;SG	N;INDF;NEUT;SG
vodíka	hydrogen	vodík	hydrogen	N;INAN;GEN;MASC;SG	N;INDF;MASC+FEM;SG
báseň	digt	báseň	digt	N;NOM;FEM;SG	N;INDF;NEUT;SG
báseň	digtet	báseň	digte	N;NOM;FEM;SG	N;DEF;NEUT;SG
kultúru	kulturen	kultúra	kultur	N;ACC;FEM;SG	N;DEF;MASC+FEM;SG
kultúru	kultur	kultúra	kultur	N;ACC;FEM;SG	N;INDF;MASC+FEM;SG
manželstva	ægteskaber	manželstvo	ægteskab	N;NOM;NEUT;PL	N;INDF;NEUT;PL
vysielanie	udsendelse	vysielanie	udsendelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
vysielanie	udsendelsen	vysielanie	udsendelse	N;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
vysielanie	transmission	vysielanie	transmission	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
vysielanie	overførsel	vysielanie	overførsel	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
vysielanie	gearkasse	vysielanie	gearkasse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
vysielanie	indberetning	vysielanie	indberetning	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
vlaky	togene	vlak	tog	N;INAN;NOM;MASC;PL	N;DEF;NEUT;PL
bafta	bafta	bafto	bafta	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
záhrada	haven	záhrada	have	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
záhrada	garden	záhrada	gard	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
králi	konger	kráľ	konge	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
dirigent	dirigent	dirigent	dirigent	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
rozdeliť	flækker	rozdeliť	flække	V;PFV;POS;NFIN	V;IND;PRS;FIN;ACT
rozdeliť	delt	rozdeliť	delt	V;PFV;POS;NFIN	V;INDF;SG;PST;V.PTCP
rozdeliť	opdelt	rozdeliť	opdele	V;PFV;POS;NFIN	V;INDF;SG;PST;V.PTCP
vyjadrenie	udtryk	vyjadrenie	udtryk	N;NOM;NEUT;SG	N;INDF;NEUT;SG
vyjadrenie	erklæring	vyjadrenie	erklæring	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
vyjadrenie	redegørelse	vyjadrenie	redegørelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
dvojica	pair	dvojica	pair	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
dvojica	par	dvojica	par	N;NOM;FEM;SG	N;INDF;NEUT;SG
