som	wie	som	wie	ADP	ADP
håper	hofft	håpe	hoffen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
håper	gehofft	håpe	hoffen	V;IND;PRS;FIN	V;V.PTCP
håper	hoffen	håpe	hoffen	V;IND;PRS;FIN	V;NFIN
straks	sofort	straks	sofort	ADV	ADV
hell	glück	hell	glück	N;INDF;MASC;SG	N;NOM;SG
home	haus	home	haus	N;INDF;NEUT;SG	N;NOM;NEUT;SG
home	heimat	home	heimat	N;INDF;NEUT;SG	N;FEM;SG
avdelinger	abteilungen	avdeling	abteilingen	N;INDF;FEM;PL	N;NOM;FEM;PL
israelske	israelische	israelsk	israelisch	ADJ;PL	ADJ;NOM;FEM;PL
israelske	israelischen	israelsk	israelisch	ADJ;PL	ADJ;PL
israelske	israelisch	israelsk	israelisch	ADJ;PL	ADJ
eksamen	prüfung	eksamen	prüfung	N;INDF;MASC;SG	N;SG
frå	von	frå	von	ADP	ADP
frå	ab	frå	ab	ADP	ADP
frå	aus	frå	aus	ADP	ADP
kommandør	kommandeur	kommandør	kommandeur	N;INDF;MASC;SG	N;SG
størrelsen	größe	størrelse	groß	N;DEF;MASC;SG	N;NOM;FEM;SG
opplevde	erlebte	oppleve	erleben	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
opplevde	erfahrenen	oppleve	erfahren	V;IND;PST;FIN	V;NFIN
opplevde	erfahren	oppleve	erfahren	V;IND;PST;FIN	V;V.PTCP
trengte	gebraucht	trengje	brauchen|gebrauchen	V;IND;PST;FIN	V;V.PTCP
trengte	benötigt	trengje	benötigen	V;IND;PST;FIN	V;V.PTCP
forståelse	verständnis	forståelse	verständnis	N;INDF;MASC;SG	N;NOM;NEUT;SG
trekker	zieht	trekke	zeihen|ziehen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
trekker	ziehen	trekke	ziehen	V;IND;PRS;FIN	V;NFIN
sveitsisk	schweizer	sveitsisk	schweizer	ADJ;INDF;NEUT;SG	ADJ
hjalp	geholfen	hjalp	helfen	V;IMP;FIN	V;V.PTCP
høyden	größe	høyd	groß	N;DEF;MASC;SG	N;NOM;FEM;SG
tidvis	gelegentlich	tidvis	gelegentlich	ADJ;INDF;NEUT;SG	ADJ
funksjoner	funktion	funksjon	Funktion	N;INDF;MASC;SG	N;SG
svømmer	schwimmen	svømme	schwimmen	V;IND;PRS;FIN	V;NFIN
redusere	verringern	redusere	verringern	V;NFIN	V;NFIN
redusere	verringern	redusere	verringern	V;NFIN	V;NFIN
redusere	senken	redusere	senken	V;NFIN	V;NFIN
redusere	reduzieren	redusere	reduzieren	V;NFIN	V;NFIN
gjenstander	gegenstände	gjenstand	gegenständ	N;INDF;MASC;PL	N;NOM;FEM;PL
gjenstander	objekte	gjenstand	objeken	N;INDF;MASC;PL	N;NOM;NEUT;PL
gjenstander	gegenstände	gjenstand	gegenständ	N;INDF;MASC;PL	N;NOM;FEM;PL
frivillig	bereitwillig	frivillig	bereitwillig	ADJ;INDF;NEUT;SG	ADJ
frivillig	willig	frivillig	willig	ADJ;INDF;NEUT;SG	ADJ
frivillig	freiwillig	frivillig	freiwillig	ADJ;INDF;NEUT;SG	ADJ
frivillig	freiwilligkeit	frivillig	freiwilligkeit	ADJ;INDF;NEUT;SG	ADJ
frivillig	freiwillig	frivillig	freiwillig	ADJ;INDF;NEUT;SG	ADJ
frivillig	freiwilliger	frivillig	freiwillig	ADJ;INDF;NEUT;SG	ADJ
frivillig	freiwilligenarbeit	frivillig	freiwilligenarbeit	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
frivillig	freiwilligendienst	frivillig	freiwilligendienst	ADJ;INDF;NEUT;SG	ADJ
frivillig	ehrenamtlich	frivillig	ehrenamtlich	ADJ;INDF;NEUT;SG	ADJ
frivillig	ehrenamtlich	frivillig	ehrenamtlich	ADJ;INDF;NEUT;SG	ADJ
frivillig	freiwillig	frivillig	freiwillig	ADJ;INDF;NEUT;SG	ADJ
frivillig	freiwilliger	frivillig	freiwillig	ADJ;INDF;NEUT;SG	ADJ
frivillig	freiwilligen	frivillig	freiwillig	ADJ;INDF;NEUT;SG	ADJ
leser	lesung	lese	lesung	N;INDF;MASC;SG	N;SG
passerer	ableben	passere	ableben	V;IND;PRS;FIN	V;NFIN
passerer	vorbeigehen	passere	vorbeigehen	V;IND;PRS;FIN	V;NFIN
maleri	lackierung	maleri	lackierung	N;INDF;NEUT;SG	N;NOM;FEM;SG
systemer	systeme	system	system	N;INDF;MASC;PL	N;NOM
sovjetisk	sowjetischen	sovjetisk	sowjetisch	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
permanent	permanente	permanent	permanent	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
permanent	dauerhaft	permanent	dauerhaft	ADJ;INDF;NEUT;SG	ADJ
permanent	permanent	permanent	permanent	ADJ;INDF;NEUT;SG	ADJ
permanent	ständigen	permanent	ständig	ADJ;INDF;NEUT;SG	ADJ
permanent	permanent	permanent	permanent	ADJ;INDF;NEUT;SG	ADJ
permanent	dauerhaft	permanent	dauerhaft	ADJ;INDF;NEUT;SG	ADJ
juridisk	rechtlichen	juridisk	rechtlich	ADJ;INDF;NEUT;SG	ADJ
juridisk	rechtliches	juridisk	rechtlich	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
juridisk	rechtsgrundlage	juridisk	rechtsgrundlage	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
teller	zählung	teller	zählung	N;INDF;MASC;SG	N;SG
oppdager	entdecken	oppdage	entdecken	V;IND;PRS;FIN	V;NFIN
oppdager	entdecken	oppdage	entdecken	V;IND;PRS;FIN	V;NFIN
oppdager	entdecke	oppdage	entdecken	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
oppdager	entdeckt	oppdage	entdecken	V;IND;PRS;FIN	V;V.PTCP
dokumenter	urkunden	dokumenter	urkinden	N;INDF;FEM;PL	N;PL
inkluderte	enthalten	inkludere	enthalten	V;IND;PST;FIN	V;NFIN
inkluderte	eingeschlossen	inkludere	einschließen	V;IND;PST;FIN	V;V.PTCP
inkluderte	aufgenommen	inkludere	aufnehmen	V;IND;PST;FIN	V;V.PTCP
overlevde	überlebte	overleve	überleben	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
overlevde	überlebten	overleve	überleben	V;IND;PST;FIN	V;IND;PL;3;PST;FIN
overlevde	überlebt	overleve	überleben	V;IND;PST;FIN	V;V.PTCP
overlevde	überstanden	overleve	überstehen	V;IND;PST;FIN	V;V.PTCP
evne	befähigung	evne	befähigung	N;INDF;FEM;SG	N;NOM;FEM;SG
mangel	knappheit	mangel	knappheit	N;INDF;MASC;SG	N;NOM;FEM;SG
mangel	verknappung	mangel	verknappung	N;INDF;MASC;SG	N;NOM;FEM;SG
link	link	link	link	N;INDF;MASC;SG	N;SG
link	verknüpfung	link	verknüpfang	N;INDF;MASC;SG	N;SG
fare	gefährdung	fare	gefährdung	N;INDF;MASC;SG	N;FEM;SG
ende	ende	ende	ende	N;INDF;MASC;SG	N;ACC;NEUT;SG
ltd	gmbh	ltd	gmbh	N;INDF;NEUT;SG	N;NOM;FEM;SG
prosess	vorgang	prosess	vorgang	N;INDF;MASC;SG	N
lærte	lernte	lære	lernen	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
lærte	gelernt	lære	lernen	V;IND;PST;FIN	V;V.PTCP
lærte	erlernte	lære	erlernen	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
lærte	beigebracht	lære	beibringen	V;IND;PST;FIN	V;V.PTCP
lærte	gelehrt	lære	lehren	V;IND;PST;FIN	V;V.PTCP
lærte	belehrt	lære	belehren	V;IND;PST;FIN	V;V.PTCP
lærte	lehrte	lære	lehren	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
lærte	unterrichtet	lære	unterrichten	V;IND;PST;FIN	V;V.PTCP
kjemi	chemie	kjeme	chemie	N;INDF;MASC;SG	N;NOM;FEM
presentasjon	einleitung	presentasjon	einleitung	N;INDF;MASC;SG	N;SG
presentasjon	einführung	presentasjon	einführung	N;INDF;MASC;SG	N;SG
presentasjon	einleitung	presentasjon	einleitung	N;INDF;MASC;SG	N;SG
presentasjon	vortrag	presentasjon	vortragen	N;INDF;MASC;SG	N;SG
presentasjon	darstellung	presentasjon	darstellung	N;INDF;MASC;SG	N;NOM;FEM;SG
beskrive	beschreiben	beskrive	beschreiben	V;NFIN	V;NFIN
beskrive	beschreibe	beskrive	beschreiben	V;NFIN	V;IND;SG;3;PRS;FIN
cape	umhang	cape	umhang	N;INDF;NEUT;SG	N
kombinasjon	kombination	kombinasjon	kombination	N;INDF;MASC;SG	N;SG
bedriften	geschäft	bedrift	schäfen	N;DEF;MASC;SG	N;NOM;NEUT;SG
forlatt	verlassenen	forlatt	verlassen	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
forlatt	verlassenen	forlatt	verlassen	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
forlatt	linker	forlatt	link	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
møtes	treffen	møta	treffen	V;IND;PRS;FIN	V;NFIN
møtes	kennenlernen	møta	kennenlernen	V;IND;PRS;FIN	V;NFIN
møtes	erfüllen	møta	erfüllen	V;IND;PRS;FIN	V;NFIN
møtes	begegnen	møta	begegnen	V;IND;PRS;FIN	V;NFIN
normal	normaler	normal	normal	ADJ;INDF;SG	ADJ
normal	normalen	normal	normal	ADJ;INDF;SG	ADJ
normal	normales	normal	normal	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
normal	normal	normal	normal	ADJ;INDF;SG	ADJ
forbedret	verbesserung	forberr	verbesserung	N;DEF;NEUT;SG	N;NOM;FEM;SG
snakk	vortrag	snakk	vortragen	N;INDF;NEUT;SG	N;SG
snakk	gespräch	snakk	gespräch	N;INDF;NEUT;SG	N;NOM;NEUT;SG
fakultet	fakultät	fakultet	fakultät	N;INDF;NEUT;SG	N
tillatt	gestattet	tillatt	gestatten|statten	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;V.PTCP
tillatt	zulässig	tillatt	zulässig	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
tillatt	zulässig	tillatt	zulässig	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
rommet	zimmer	rom	zimmer	N;DEF;NEUT;SG	N
hovedkvarter	sitz	hovedkvart	sitz	N;INDF;NEUT;SG	N;NOM;MASC;SG
plater	datensätze	plate	datensatz	N;INDF;FEM;PL	N;NOM;FEM;PL
positiv	positiver	positiv	positiv	ADJ;INDF;SG	ADJ
positiv	positiv	positiv	positiv	ADJ;INDF;SG	ADJ
positiv	positiven	positiv	positiv	ADJ;INDF;SG	ADJ
positiv	positives	positiv	positiv	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
omtaler	bewertungen	omtale	bewertungen	V;IND;PRS;FIN	V;NFIN
omtaler	meinungen	omtale	meinungen	V;IND;PRS;FIN	V;NFIN
omtaler	rezensionen	omtale	rezension	V;IND;PRS;FIN	V;NFIN
omtaler	erwähnt	omtale	erwähnen	V;IND;PRS;FIN	V;V.PTCP
hotell	hotel	hotell	Hotel	N;INDF;NEUT;SG	N;NOM;NEUT;SG
kjørte	fuhr	kjøre	fahren	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
kjørte	fuhren	kjøre	fahren	V;IND;PST;FIN	V;IND;PL;3;PST;FIN
flåte	fuhrpark	flåte	fuhrpark	N;INDF;MASC;SG	N
teknikk	technik	teknikk	technik	N;INDF;MASC;SG	N;SG
tenker	denken	tenke	denken	V;IND;PRS;FIN	V;NFIN
tenker	nachdenken	tenke	nachdenken	V;IND;PRS;FIN	V;NFIN
allround	meisterschaft	allround	meisterschaft	N;INDF;MASC;SG	N;NOM;FEM;SG
antar	raten	anta	raten	V;IND;PRS;FIN	V;NFIN
antar	erraten	anta	erraten	V;IND;PRS;FIN	V;V.PTCP
gitarer	gitarren	gitar	gitarr	N;INDF;MASC;PL	N;NOM;FEM;PL
målt	gemessene	måle	gemessen	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM
liker	mögen	like	mögen	V;IND;PRS;FIN	V;FIN
liker	gefällt	like	gefallen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
liker	mögen	like	mögen	V;IND;PRS;FIN	V;FIN
liker	gefällt	like	gefallen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
liker	mögen	like	mögen	V;IND;PRS;FIN	V;FIN
liker	gefällt	like	gefallen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
komplett	vollständig	komplett	vollständig	ADJ;INDF;NEUT;SG	ADJ
komplett	komplett	komplett	komplett	ADJ;INDF;NEUT;SG	ADJ
rask	schneller	rask	schnell	ADJ;INDF;SG	ADJ
rask	rasch	rask	rasch	ADJ;INDF;SG	ADJ
rask	schnell	rask	schnell	ADJ;INDF;SG	ADJ
rask	rasch	rask	rasch	ADJ;INDF;SG	ADJ
rask	schneller	rask	schnell	ADJ;INDF;SG	ADJ
rask	schnell	rask	schnell	ADJ;INDF;SG	ADJ
rask	schnellen	rask	schnell	ADJ;INDF;SG	ADJ
ditt	ihr	din	ihr	PRO;NEUT;SG	PRO;NOM;MASC;SG
ditt	dein	din	dein	PRO;NEUT;SG	PRO;NOM;MASC;SG
ditt	deine	din	dein	PRO;NEUT;SG	PRO;NOM;MASC;SG
ditt	deine	din	dein	PRO;NEUT;SG	PRO;NOM;MASC;SG
ditt	deiner	din	dein	PRO;NEUT;SG	PRO;NOM;MASC;SG
bro	brücke	bro	brücken	N;INDF;MASC;SG	N;NOM;FEM;SG
dessverre	bedauerlicherweise	dessverre	bedauerlicherweise	ADV	ADV
dessverre	leider	dessverre	leider	ADV	ADV
dessverre	bedauerlicherweise	dessverre	bedauerlicherweise	ADV	ADV
dessverre	leider	dessverre	leider	ADV	ADV
dessverre	unglücklicherweise	dessverre	unglücklicherweise	ADV	ADV
afrikanske	afrikanische	afrikansk	afrikanisch	ADJ;PL	ADJ;NOM;FEM;PL
afrikanske	afrikaner	afrikansk	afrikaner	ADJ;PL	ADJ
kontor	geschäftsstelle	kontor	geschäftsstelle	N;INDF;NEUT;SG	N;NOM;FEM;SG
kontor	amt	kontor	amt	N;INDF;NEUT;SG	N;NOM;NEUT;SG
belgiske	belgische	belgisk	belgisch	ADJ;PL	ADJ;NOM;FEM;PL
belgiske	belgischen	belgisk	belgisch	ADJ;PL	ADJ
struktur	gliederung	struktur	gliederung	N;INDF;MASC;SG	N;NOM;FEM;SG
gjennomføre	verhalten	gjennomføre	verhalten	V;NFIN	V;NFIN
instrumenter	messgeräte	instrumenter	meßgerät	N;INDF;FEM;PL	N;NOM;FEM;PL
nederlag	niederlage	nederlag	niederlage	N;INDF;NEUT;SG	N;NOM;FEM;SG
styrken	kräfte	styrke	krafen	N;DEF;MASC;SG	N
styrken	festigkeit	styrke	Festigkeit	N;DEF;MASC;SG	N;NOM;FEM;SG
søker	suche	søke	suchen	N;INDF;MASC;SG	N;NOM;FEM;SG
kronologisk	chronologischer	kronologisk	chronologisch	ADJ;INDF;NEUT;SG	ADJ
kronologisk	chronologisch	kronologisk	chronologisch	ADJ;INDF;NEUT;SG	ADJ
historier	erzählungen	historie	erzählingen	N;INDF;FEM;PL	N;NOM;FEM;PL
hunder	hund	hunder	hund	N;INDF;MASC;SG	N;NOM;MASC;SG
neppe	kaum	neppe	kaum	ADV	ADV
analyse	analyse	analyse	analyse	N;INDF;MASC;SG	N;NOM;FEM;SG
analyse	auswertung	analyse	auswertung	N;INDF;MASC;SG	N;FEM;SG
analyse	analyse	analyse	analyse	N;INDF;MASC;SG	N;NOM;FEM;SG
adresse	adresse	adresse	adresse	N;INDF;FEM;SG	N;NOM;FEM;SG
adresse	ansprache	adresse	ansprechen	N;INDF;FEM;SG	N;NOM;FEM;SG
sittende	sitzung	sittende	sitzung	N;INDF;MASC;SG	N;SG
bryte	ringen	bryte	ringen	V;NFIN	V;NFIN
halv	hälfte	halv	Hälfte	ADJ;INDF;SG	ADJ
halv	halb	halv	halb	ADJ;INDF;SG	ADJ
kommunal	kommunalen	kommunal	kommunal	ADJ;INDF;SG	ADJ
kommunal	kommunal	kommunal	kommunal	ADJ;INDF;SG	ADJ
individuelt	individuell	individuell	individuell	ADJ;INDF;NEUT;SG	ADJ
verktøy	tool	verktøy	tool	N;INDF;NEUT;SG	N;NOM;NEUT;SG
verktøy	werkzeug	verktøy	werkzeug	N;INDF;NEUT;SG	N;NOM;SG
verktøy	werkzeug	verktøy	werkzeug	N;INDF;NEUT;SG	N;NOM;SG
hender	hände	hand	hand	N;INDF;FEM;PL	N;NOM;FEM;PL
diskusjoner	diskussion	diskusjon	diskussion	N;INDF;NEUT;SG	N
selge	verkauf	selge	verkaufen	N;INDF;MASC;SG	N
flat	flach	flat	flach	ADJ;INDF;SG	ADJ
vurdere	beurteilen	vurdere	beurteilen	V;NFIN	V;NFIN
vurdere	bewerten	vurdere	bewerten	V;NFIN	V;NFIN
vurdere	überlegen	vurdere	überlegen	V;NFIN	V;NFIN
vurdere	betrachten	vurdere	betrachten	V;NFIN	V;NFIN
vurdere	erwägen	vurdere	erwägen	V;NFIN	V;NFIN
utvidelse	ausweitung	utvidelse	ausweitung	N;INDF;MASC;SG	N;FEM;SG
utvidelse	ausdehnung	utvidelse	ausdehnung	N;INDF;MASC;SG	N;NOM;FEM;SG
utvidelse	ausbau	utvidelse	ausbau	N;INDF;MASC;SG	N
utvidelse	erweiterung	utvidelse	Erweiterung	N;INDF;MASC;SG	N;NOM;FEM;SG
samlinger	kollektionen	samlinger	kollektion	N;INDF;FEM;PL	N;NOM;FEM;PL
samlinger	sammlungen	samlinger	sammlung	N;INDF;FEM;PL	N;NOM;FEM;PL
forsvare	verteidigen	forsvare	verteidigen	V;NFIN	V;NFIN
forsvare	verteidigt	forsvare	verteidigen	V;NFIN	V;V.PTCP
forsvare	verteidigt	forsvare	verteidigen	V;NFIN	V;V.PTCP
forsvare	verteidigen	forsvare	verteidigen	V;NFIN	V;NFIN
konkurranser	wettkämpfe	konkurranse	wettkampf	N;INDF;NEUT;SG	N;NOM
konkurranser	wettkampf	konkurranse	wettkampf	N;INDF;NEUT;SG	N
konkurranser	wettkämpfe	konkurranse	wettkampf	N;INDF;NEUT;SG	N;NOM
øynene	augen	øyne	augen	N;DEF;MASC;PL	N;NOM;NEUT;PL
halvt	hälfte	halv	Hälfte	ADJ;INDF;NEUT;SG	ADJ
halvt	halb	halv	halb	ADJ;INDF;NEUT;SG	ADJ
motsatte	entgegengesetzt	motsatte	entgegensetzen	ADJ;PL	ADJ;V.PTCP
klipp	clips	klipp	clips	N;INDF;MASC;SG	N;NOM
brune	braune	brune	braun	ADJ;PL	ADJ;NOM;FEM;PL
brune	braun	brune	braun	ADJ;PL	ADJ
brune	dunkelbraun	brune	dunkelbraun	ADJ;PL	ADJ
heart	herzens	hear	herzens	N	N;NOM;NEUT;PL
arkiv	akten	arkiv	akt	N;INDF;NEUT;SG	N
arkiv	archivierung	arkiv	archivierung	N;INDF;NEUT;SG	N;NOM;FEM;SG
arkiv	archiv	arkiv	archiv	N;INDF;NEUT;SG	N;NOM;NEUT;SG
alvorlige	ernsthafte	alvorlig	ernsthaft	ADJ;PL	ADJ;NOM;FEM;PL
alvorlige	schwerwiegend	alvorlig	schwerwiegend	ADJ;PL	ADJ
alvorlige	ernsthaft	alvorlig	ernsthaft	ADJ;PL	ADJ
alvorlige	schwer	alvorlig	schwer	ADJ;PL	ADJ
alvorlige	schwerwiegend	alvorlig	schwerwiegend	ADJ;PL	ADJ
alvorlige	schwere	alvorlig	schwer	ADJ;PL	ADJ;NOM;FEM;PL
taler	ansprachen	tale	ansprachen	V;IND;PRS;FIN	V;NFIN
taler	reden	tale	reden	V;IND;PRS;FIN	V;NFIN
taler	spricht	tale	sprechen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
vanskelige	schwierig	vanskelig	schwierig	ADJ;PL	ADJ
vanskelige	schwer	vanskelig	schwer	ADJ;PL	ADJ
vanskelige	schwierige	vanskelig	schwierig	ADJ;PL	ADJ;NOM;FEM;PL
muslimske	muslimischen	muslimsk	muslimischen	ADJ;PL	ADJ;NOM;PL
muslimske	muslimische	muslimsk	muslimisch	ADJ;PL	ADJ;NOM;FEM;PL
kjører	läuft	kjøre	laufen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
kjører	laufen	kjøre	laufen	V;IND;PRS;FIN	V;NFIN
kjører	fährt	kjøre	fahren	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
kjører	fahren	kjøre	fahren	V;IND;PRS;FIN	V;NFIN
kjører	autofahren	kjøre	autofahren	V;IND;PRS;FIN	V;NFIN
vid	breiten	vid	breit	ADJ;INDF;SG	ADJ;SG
vid	breiter	vid	breit	ADJ;INDF;SG	ADJ
vid	breite	vid	breit	ADJ;INDF;SG	ADJ;NOM;FEM;SG
vid	breit	vid	breit	ADJ;INDF;SG	ADJ
antyder	suggeriert	antyder	suggerieren	V;IND;PRS;FIN	V;V.PTCP
antyder	andeuten	antyder	andeuten	V;IND;PRS;FIN	V;NFIN
antyder	implizieren	antyder	implizieren	V;IND;PRS;FIN	V;NFIN
antyder	impliziert	antyder	implizieren	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
antyder	suggeriert	antyder	suggerieren	V;IND;PRS;FIN	V;V.PTCP
berømt	berühmter	berømme	berühmt	ADJ;INDF;SG	ADJ
berømt	berühmt	berømme	berühmt	ADJ;INDF;SG	ADJ
erklært	ausgesprochen	erklære	ausgesprochen	ADJ;INDF;SG;V.PTCP	ADJ
erklært	ausgeprägt	erklære	ausprägen	ADJ;INDF;SG;V.PTCP	ADJ
opplæring	ausbildung	opplæring	ausbildung	N;INDF;FEM;SG	N;FEM;SG
opplæring	schulung	opplæring	schulung	N;INDF;FEM;SG	N;NOM;FEM;SG
opplæring	fortbildung	opplæring	fortbildung	N;INDF;FEM;SG	N;NOM;FEM;SG
opplæring	schulung	opplæring	schulung	N;INDF;FEM;SG	N;NOM;FEM;SG
drar	verlässt	dra	verlassen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
drar	verlassen	dra	verlassen	V;IND;PRS;FIN	V;NFIN
drar	weggehen	dra	weggehen	V;IND;PRS;FIN	V;NFIN
vurdering	wertung	vurdering	wertung	N;INDF;FEM;SG	N;FEM;SG
vurdering	würdigung	vurdering	würdigung	N;INDF;FEM;SG	N;FEM;SG
nyttig	nützliches	nyttig	nützlich	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
nyttig	nützlich	nyttig	nützlich	ADJ;INDF;NEUT;SG	ADJ
nyttig	hilfreich	nyttig	hilfreich	ADJ;INDF;NEUT;SG	ADJ
nyttig	nützlich	nyttig	nützlich	ADJ;INDF;NEUT;SG	ADJ
nyttig	hilfreich	nyttig	hilfreich	ADJ;INDF;NEUT;SG	ADJ
nyttig	hilfsbereit	nyttig	hilfsbereit	ADJ;INDF;NEUT;SG	ADJ
tropp	zug	tropp	zug	N;INDF;MASC;SG	N;SG
derav	deshalb	derav	deshalb	ADV	ADV
derav	somit	derav	somit	ADV	ADV
derav	daher	derav	daher	ADV	ADV
havner	häfen	havne	häfen	N;INDF;MASC;PL	N;NOM;PL
havner	seehäfen	havne	seehäfen	N;INDF;MASC;PL	N;NOM;PL
dobbelt	doppelzimmer	dobbelt	doppelzimmer	ADJ;INDF;NEUT;SG	ADJ
dobbelt	doppelt	dobbelt	doppelt	ADJ;INDF;NEUT;SG	ADJ
kapittel	kapitel	kapittel	kapitel	N;INDF;NEUT;SG	N
tiår	dekade	tiår	dekade	N;INDF;NEUT;SG	N;SG
åpenbart	offensichtlich	åpenbar	offensichtlich	ADJ;INDF;NEUT;SG	ADJ
åpenbart	augenscheinlich	åpenbar	augenscheinlich	ADJ;INDF;NEUT;SG	ADJ
åpenbart	offensichtlichen	åpenbar	offensichtlich	ADJ;INDF;NEUT;SG	ADJ
åpenbart	offensichtlicher	åpenbar	offensichtlich	ADJ;INDF;NEUT;SG	ADJ
åpenbart	offensichtlich	åpenbar	offensichtlich	ADJ;INDF;NEUT;SG	ADJ
åpenbart	eindeutig	åpenbar	eindeutig	ADJ;INDF;NEUT;SG	ADJ
åpenbart	klar	åpenbar	klar	ADJ;INDF;NEUT;SG	ADJ
åpenbart	deutlich	åpenbar	deutlich	ADJ;INDF;NEUT;SG	ADJ
åpenbart	offensichtlich	åpenbar	offensichtlich	ADJ;INDF;NEUT;SG	ADJ
åpenbart	augenscheinlich	åpenbar	augenscheinlich	ADJ;INDF;NEUT;SG	ADJ
krefter	kräfte	kraft	krafen	N;INDF;FEM;PL	N
oppnådd	gewonnene	oppnå	gewonnen	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;FEM;SG
bevarte	haltbar	bevare	haltbar	ADJ;SG	ADJ
bevarte	erhalten	bevare	erhalten	ADJ;SG	ADJ;V.PTCP
alternative	alternativen	alternativ	alternativ	ADJ;PL	ADJ
alternative	alternative	alternativ	alternativ	ADJ;PL	ADJ;NOM;FEM;PL
alternative	alternativer	alternativ	alternativ	ADJ;PL	ADJ
alternative	alternativ	alternativ	alternativ	ADJ;PL	ADJ
åpner	eröffnet	åpne	eröffnen	V;IND;PRS;FIN	V;V.PTCP
åpner	geöffnet	åpne	öffnen	V;IND;PRS;FIN	V;V.PTCP
åpner	öffnet	åpne	öffnen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
rik	reiches	rik	reich	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
rik	reich	rik	reich	ADJ;INDF;SG	ADJ
rik	wohlhabend	rik	wohlhabend	ADJ;INDF;SG	ADJ
konflikter	rechtsstreitigkeiten	konflikter	rechtsstreitigkeit	N;INDF;FEM;PL	N;NOM;FEM;PL
konflikter	streitigkeiten	konflikter	streitigkeit	N;INDF;FEM;PL	N;NOM;FEM;PL
utførte	durchgeführt	utføre	durchführen	V;IND;PST;FIN	V;V.PTCP
utførte	ausgeführt	utføre	ausführen	V;IND;PST;FIN	V;V.PTCP
roll	rolle	roll	roll	N;INDF;MASC;SG	N;NOM;FEM;SG
blod	blut	blod	bluten	N;INDF;NEUT;SG	N;NOM;NEUT;SG
forklare	erklären	forklare	erklären	V;NFIN	V;NFIN
forklare	erkläre	forklare	erklären	V;NFIN	V;IND;SG;3;PRS;FIN
forklare	erklären	forklare	erklären	V;NFIN	V;NFIN
forklare	erläutern	forklare	erläutern	V;NFIN	V;NFIN
fin	schöner	fin	schön	ADJ;INDF;SG	ADJ
fin	schön	fin	schön	ADJ;INDF;SG	ADJ
øye	auge	øye	auge	N;INDF;FEM;SG	N;NOM;SG
kravet	beanspruchung	krav	beanspruchung	N;DEF;NEUT;SG	N;NOM;FEM;SG
kravet	anspruch	krav	anspruch	N;DEF;NEUT;SG	N
distrikter	ortsteile	distrikt	ortsteilen	N;INDF;FEM;PL	N;NOM;PL
distrikter	distrikte	distrikt	distrikt	N;INDF;FEM;PL	N;NOM;FEM;PL
hjelper	helfen	hjelpe	helfen	V;IND;PRS;FIN	V;NFIN
hjelper	hilft	hjelpe	helfen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
hjelper	hilft	hjelpe	helfen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
samtidige	gleichzeitiger	samtidig	gleichzeitig	ADJ;PL	ADJ
samtidige	gleichzeitige	samtidig	gleichzeitig	ADJ;PL	ADJ;NOM;FEM;PL
samtidige	simultan	samtidig	simultan	ADJ;PL	ADJ
samtidige	gleichzeitig	samtidig	gleichzeitig	ADJ;PL	ADJ
samtidige	gleichzeitigen	samtidig	gleichzeitig	ADJ;PL	ADJ
