על	について	על	について	ADP	ADP
עיתונים	新聞紙	עיתון	新聞紙	N;MASC;PL	N
עיתונים	新聞	עיתון	新聞	N;MASC;PL	N
עיתונים	新聞紙	עיתון	新聞紙	N;MASC;PL	N
עיתונים	新聞	עיתון	新聞	N;MASC;PL	N
עיתונים	書類	עיתון	書類	N;MASC;PL	N
מצביע	投票	הצביע	投票	V;MASC;SG;V.PTCP;ACT	V
הקוראים	読者	הקורא	読者	N	N
הקוראים	リーダー	הקורא	リーダー	N	N
הישג	功績	הישג	功績	N;MASC;SG	N
הישג	事績	הישג	事績	N;MASC;SG	N
הישג	実績	הישג	実績	N;MASC;SG	N
טייס	パイロット	טייס	パイロット	N;MASC;SG	N
שרידים	残党	שריד	残党	N;MASC;PL	N
שרידים	遺物	שריד	遺物	N;MASC;PL	N
נערה	ガール	נערה	ガール	N;FEM;SG	N
נערה	少女	נערה	少女	N;FEM;SG	N
נערה	女	נערה	女	N;FEM;SG	N
יסודי	小学校	יסודי	小学校	N;MASC;SG	N
טנק	戦車	טנק	戦車	N;MASC;SG	N
טנק	タンク	טנק	タンク	N;MASC;SG	N
שרשרת	ネックレス	שרשרת	ネックレス	N;FEM;SG	N
שרשרת	チェーン	שרשרת	チェーン	N;FEM;SG	N
תקיפה	進撃	תקיפה	進撃	N;FEM;SG	N
עוצמה	輝度	עוצמה	輝度	N;FEM;SG	N
עוצמה	光度	עוצמה	光度	N;FEM;SG	N
עוצמה	体力	עוצמה	体力	N;FEM;SG	N
עוצמה	強度	עוצמה	強度	N;FEM;SG	N
עוצמה	権力	עוצמה	権力	N;FEM;SG	N
עוצמה	パワー	עוצמה	パワー	N;FEM;SG	N
אנימציה	アニメーション	אנימציה	アニメーション	N;FEM;SG	N
פיקסלים	ピクセル	פיקסל	ピクセル	N;MASC;PL	N
תהליכי	プロセス	תהליך	プロセス	N;PSSD;MASC;PL	N
מילות	言葉	מילה	言葉	N;FEM;PL	N
מילות	単語	מילה	単語	N;FEM;PL	N
חרדים	気	חרדי	気	N;MASC;PL	N
קריטריונים	基準	קריטריון	基準	N;MASC;PL	N
קריטריונים	条件	קריטריון	条件	N;MASC;PL	N
מילון	辞書	מילון	辞書	N;MASC;SG	N
התקפה	進撃	התקפה	進撃	N;FEM;SG	N
האנושות	人類	האנושה	人類	N;FEM;SG	N
האנושות	人類	האנושה	人類	N;FEM;SG	N
להקה	バンド	להקה	バンド	N;FEM;SG	N
חפץ	オブジェクト	חפץ	オブジェクト	N;MASC;SG	N
מחפש	検索	חיפש	検索	V;MASC;SG;V.PTCP;ACT	V
מוסיף	追加	הוסיף	追加	V;MASC;SG;V.PTCP;ACT	V
כלכלת	経済	כלכלה	経済	N;FEM;SG	N
מרכיב	コンポーネント	מרכיב	コンポーネント	N;MASC;SG	N
יישום	アプリケーション	יישום	アプリケーション	N;MASC;SG	N
יישום	アプリ	יישום	アプリ	N;MASC;SG	N
נמכר	落札	נמכר	落札	V;MASC;SG;3;PST;MID	V
דמיון	イマジネーション	דמיון	イマジネーション	N;MASC;SG	N
דמיון	想像	דמיון	想像	N;MASC;SG	N
תאוריות	理論	תאורית	理論	N;FEM;PL	N
חנות	ショップ	חנות	ショップ	N;FEM;SG	N
חנות	店舗	חנות	店舗	N;FEM;SG	N
חנות	ストア	חנות	ストア	N;FEM;SG	N
לסגת	引き出す	נסוג	引き出す	V;NFIN;MID	V
לסגת	退却	נסוג	退却	V;NFIN;MID	V
לסגת	撤退	נסוג	撤退	V;NFIN;MID	V
ההורים	両親	ההורה	両親	N;MASC;PL	N
ההורים	保護者	ההורה	保護者	N;MASC;PL	N
פולחן	カルト	פולחן	カルト	N;MASC;SG	N
פולחן	儀式	פולחן	儀式	N;MASC;SG	N
תועלת	利益	תועלת	利益	N;FEM;SG	N
מהנדס	エンジニア	מהנדס	エンジニア	N;MASC;SG	N
לשתף	共有	שיתף	共有	V;NFIN;ACT	V
אמצעים	手段	אמצעי	手段	N;MASC;PL	N
המתחם	周囲	המתחם	周囲	N;MASC;SG	N
המתחם	化合物	המתחם	化合物	N;MASC;SG	N
תפיסה	概念	תפיסה	概念	N;FEM;SG	N
תפיסה	コンセプト	תפיסה	コンセプト	N;FEM;SG	N
תפיסה	知覚	תפיסה	知覚	N;FEM;SG	N
חשובות	重要	חשוב	重要	ADJ;FEM;PL	ADJ
עבירה	ファウル	עבירה	ファウル	N;FEM;SG	N
עבירה	ファール	עבירה	ファール	N;FEM;SG	N
פרשים	騎兵	פרש	騎兵	N;MASC;PL	N
תומכים	サポーター	תומך	サポーター	N;MASC;PL	N
חשיבה	思考	חשיבה	思考	N;FEM;SG	N
הטירה	キャッスル	הטירה	キャッスル	N;FEM;SG	N
מינוי	任用	מינוי	任用	N;MASC;SG	N
מקצועות	職業	מקצוע	職業	N;MASC;PL	N
מקצועות	職業	מקצוע	職業	N;MASC;PL	N
נגזר	派生	נגזר	派生	V;MASC;SG;3;PST;MID	V
פיקוח	監督	פיקוח	監督	N;MASC;SG	N
דחה	辞退	דחה	辞退	V;MASC;SG;3;PST;ACT	V
דחה	拒否	דחה	拒否	V;MASC;SG;3;PST;ACT	V
דחה	却下	דחה	却下	V;MASC;SG;3;PST;ACT	V
דחה	辞退	דחה	辞退	V;MASC;SG;3;PST;ACT	V
דחה	却下	דחה	却下	V;MASC;SG;3;PST;ACT	V
התאמה	マッチング	התאמה	マッチング	N;FEM;SG	N
התאמה	マッチ	התאמה	マッチ	N;FEM;SG	N
תכנות	プログラミング	תכנה	プログラミング	N;FEM;SG	N
להגדיל	増加	הגדיל	増加	V;NFIN;ACT	V
להגדיל	増額	הגדיל	増額	V;NFIN;ACT	V
להגדיל	増やす	הגדיל	増やす	V;NFIN;ACT	V
שוטרים	警察官	שוטר	警察官	N;MASC;PL	N
שוטרים	役員	שוטר	役員	N;MASC;PL	N
הדרכה	ガイダンス	הדרכה	ガイダンス	N;FEM;SG	N
הדרכה	チュートリアル	הדרכה	チュートリアル	N;FEM;SG	N
רכוש	プロパティ	רכוש	プロパティ	N;MASC;SG	N
רכוש	財産	רכוש	財産	N;MASC;SG	N
גברת	レディ	גברת	レディ	N;FEM;SG	N
מנועי	エンジン	מנועה	エンジン	N;PSSD;MASC;PL	N
שלושים	三十	שלושים	三十	NUM;SG	NUM
בובות	パペット	בובה	パペット	N;FEM;PL	N
בובות	人形	בובה	人形	N;FEM;PL	N
טעויות	間違い	טעות	間違い	N;FEM;PL	N
חומות	褐色	חומה	褐色	N;FEM;PL	N
חומות	茶色	חומה	茶色	N;FEM;PL	N
חומות	ブラウン	חומה	ブラウン	N;FEM;PL	N
נאום	音声	נאום	音声	N;MASC;SG	N
נאום	スピーチ	נאום	スピーチ	N;MASC;SG	N
משאבים	リソース	משאב	リソース	N;MASC;PL	N
משאבים	資源	משאב	資源	N;MASC;PL	N
עתיקים	古代	עתיק	古代	N;MASC;PL	N
אנדרטה	モニュメント	אנדרטה	モニュメント	N;FEM;SG	N
אנדרטה	記念碑	אנדרטה	記念碑	N;FEM;SG	N
הבדלים	差分	הבדל	差分	N;MASC;PL	N
שיקום	リハビリテーション	שיקום	リハビリテーション	N;MASC;SG	N
שיקום	リハビリ	שיקום	リハビリ	N;MASC;SG	N
שיקום	再	שיקום	再	N;MASC;SG	N
טכנולוגיות	テクノロジー	טכנולוגיה	テクノロジー	N;FEM;PL	N
שיעורי	レッスン	שיעור	レッスン	N;PSSD;MASC;PL	N
שיעורי	授業	שיעור	授業	N;PSSD;MASC;PL	N
סוכן	エージェント	סוכן	エージェント	N;MASC;SG	N
סוכן	代理人	סוכן	代理人	N;MASC;SG	N
חקיקה	立法	חקיקה	立法	N;FEM;SG	N
דלקת	炎	דלקת	炎	N;FEM;SG	N
אזרח	文官	אזרח	文官	N;MASC;SG	N
אזרח	市民	אזרח	市民	N;MASC;SG	N
מסמך	ドキュメント	מסמך	ドキュメント	N;MASC;SG	N
מסמך	書類	מסמך	書類	N;MASC;SG	N
מסמך	文書	מסמך	文書	N;MASC;SG	N
המוצר	製品	המוצר	製品	N;MASC;SG	N
המוצר	プロダクト	המוצר	プロダクト	N;MASC;SG	N
ארון	内閣	ארון	内閣	N;MASC;SG	N
ארון	キャビネット	ארון	キャビネット	N;MASC;SG	N
מילואים	リザーブ	מילואים	リザーブ	N;MASC;PL	N
ויכוח	論証	ויכוח	論証	N;MASC;SG	N
ויכוח	ディベート	ויכוח	ディベート	N;MASC;SG	N
נפצעו	怪我	נפצע	怪我	V;PL;3;PST;MID	V
חמצן	酸素	חמצן	酸素	N;MASC;SG	N
התמיכה	サポート	התמיך	サポート	V;FEM;SG;3;PST;ACT	V
התמיכה	支持	התמיך	支持	V;FEM;SG;3;PST;ACT	V
אנדרטת	モニュメント	אנדרטת	モニュメント	N;FEM;SG	N
אנדרטת	記念碑	אנדרטת	記念碑	N;FEM;SG	N
מישור	無地	מישור	無地	N;MASC;SG	N
מישור	飛行機	מישור	飛行機	N;MASC;SG	N
סניף	支店	סניף	支店	N;MASC;SG	N
סניף	支社	סניף	支社	N;MASC;SG	N
סניף	ブランチ	סניף	ブランチ	N;MASC;SG	N
סניף	支部	סניף	支部	N;MASC;SG	N
לחשב	計算	חישב	計算	V;NFIN;ACT	V
אותות	シグナル	אותות	シグナル	N;MASC;PL	N
אותות	合図	אותות	合図	N;MASC;PL	N
אותות	信号	אותות	信号	N;MASC;PL	N
גטו	ゲットー	גטו	ゲットー	N;MASC;SG	N
הפרעה	騒乱	הפרעה	騒乱	N;FEM;SG	N
אופניים	バイク	אופניים	バイク	N	N
אופניים	自転車	אופניים	自転車	N	N
אופניים	サイクリング	אופניים	サイクリング	N	N
אופניים	自転車	אופניים	自転車	N	N
אופניים	バイク	אופניים	バイク	N	N
אופניים	自転車	אופניים	自転車	N	N
אופניים	自転車	אופניים	自転車	N	N
לטעון	読み込む	טען	読み込む	V;NFIN;ACT	V
לטעון	読み込み	טען	読み込み	V;NFIN;ACT	V
מועמדת	候補	מועמד	候補	N;FEM;SG	N
מועמדת	候補	מועמד	候補	N;FEM;SG	N
זהים	同	זהה	同	ADJ;MASC;PL	ADJ
פרמטרים	パラメータ	פרמטרי	パラメータ	N;MASC;PL	N
פרמטרים	パラメーター	פרמטרי	パラメーター	N;MASC;PL	N
ריבוי	倍	ריבוי	倍	N;MASC;SG	N
ריבוי	複数	ריבוי	複数	N;MASC;SG	N
דורות	世代	דור	世代	N;MASC;PL	N
הגירה	移民	הגירה	移民	N;FEM;SG	N
דמי	手数	None	手数	N;PSSD;MASC;PL	N
דמי	料金	None	料金	N;PSSD;MASC;PL	N
ביצים	エッグ	ביצה	エッグ	N;FEM;PL	N
ביצים	ボール	ביצה	ボール	N;FEM;PL	N
אקלים	気候	אקלים	気候	N;MASC;SG	N
פיגוע	進撃	פיגוע	進撃	N;MASC;SG	N
פיגוע	爆撃	פיגוע	爆撃	N;MASC;SG	N
צינור	パイプ	צינור	パイプ	N;MASC;SG	N
צינור	チューブ	צינור	チューブ	N;MASC;SG	N
שחזור	再	שחזור	再	N;MASC;SG	N
חודשיים	毎月	חודש	毎月	N;MASC;DU	N
חודשיים	月間	חודש	月間	N;MASC;DU	N
חודשיים	月刊	חודש	月刊	N;MASC;DU	N
חודשיים	ヶ月	חודש	ヶ月	N;MASC;DU	N
ההודעה	メッセージ	ההודעה	メッセージ	N;FEM;SG	N
ההודעה	伝言	ההודעה	伝言	N;FEM;SG	N
טירת	キャッスル	טירה	キャッスル	N;PSSD;FEM;SG	N
תקן	フィックス	תקן	フィックス	N;MASC;SG	N
תקן	基準	תקן	基準	N;MASC;SG	N
תקן	スタンダード	תקן	スタンダード	N;MASC;SG	N
תקן	標準	תקן	標準	N;MASC;SG	N
שמים	スカイ	שמיים	スカイ	N;MASC;PL	N
זיהום	汚染	זיהום	汚染	N;FEM;SG	N
זיהום	伝染病	זיהום	伝染病	N;FEM;SG	N
זיהום	公害	זיהום	公害	N;FEM;SG	N
זיהום	汚染	זיהום	汚染	N;FEM;SG	N
חקלאי	農業	חקלאי	農業	N;MASC;SG	N
חקלאי	農家	חקלאי	農家	N;MASC;SG	N
האקלים	気候	האקלים	気候	N;MASC;PL	N
האלפים	アルプス	האלף	アルプス	N;MASC;PL	N
פלטינה	プラチナ	פלטינה	プラチナ	N;FEM;SG	N
פלטינה	白金	פלטינה	白金	N;FEM;SG	N
חבורה	集団	חבורה	集団	N;FEM;SG	N
חבורה	グループ	חבורה	グループ	N;FEM;SG	N
עיסוק	職業	עיסוק	職業	N;MASC;SG	N
מולקולות	分子	מולקולה	分子	N;FEM;PL	N
ייעוץ	カウンセリング	ייעוץ	カウンセリング	N;MASC;SG	N
ייעוץ	コンサルティング	ייעוץ	コンサルティング	N;MASC;SG	N
ייעוץ	諮問	ייעוץ	諮問	N;MASC;SG	N
לחזק	強化	חיזק	強化	V;NFIN;ACT	V
לחזק	補強	חיזק	補強	V;NFIN;ACT	V
חפצים	オブジェクト	חפץ	オブジェクト	N;MASC;PL	N
יבשת	大陸	יבשת	大陸	N;FEM;SG	N
יבשת	大陸	יבשת	大陸	N;FEM;SG	N
גפן	つる	גפן	つる		
אובדן	損失	אובדן	損失	N;MASC;SG	N
קיצור	ショート	קיצור	ショート	N;MASC;SG	N
קיצור	ショート	קיצור	ショート	N;MASC;SG	N
לאסוף	徴収	אסף	徴収	V;NFIN;ACT	V
לאסוף	集める	אסף	集める	V;NFIN;ACT	V
לאסוף	収集	אסף	収集	V;NFIN;ACT	V
לאסוף	集める	אסף	集める	V;NFIN;ACT	V
הרחובות	ストリート	הרחובה	ストリート	N;FEM;PL	N
דיוקן	肖像	דיוקן	肖像	N;MASC;SG	N
דיוקן	ポートレート	דיוקן	ポートレート	N;MASC;SG	N
מוצר	製品	מוצר	製品	N;MASC;SG	N
מוצר	プロダクト	מוצר	プロダクト	N;MASC;SG	N
שרים	大臣	שר	大臣	N;MASC;PL	N
שרים	公使	שר	公使	N;MASC;PL	N
הודעות	メッセージ	הודעה	メッセージ	N;FEM;PL	N
הקדושים	聖徒	הקדוש	聖徒	N	N
יצורים	生き物	יצור	生き物	N;MASC;PL	N
להתאים	調整	התאים	調整	V;NFIN;ACT	V
חוברת	パンフレット	חוברת	パンフレット	N;FEM;SG	N
חוברת	小冊子	חוברת	小冊子	N;FEM;SG	N
חוברת	パンフレット	חוברת	パンフレット	N;FEM;SG	N
כרם	葡	כרם	葡	N;MASC;SG	N
אוניברסיטאות	大学	אוניברסיטה	大学	N;FEM;PL	N
צעדים	歩数	צעד	歩数	N;MASC;PL	N
צעדים	手順	צעד	手順	N;MASC;PL	N
צעדים	ステップ	צעד	ステップ	N;MASC;PL	N
צעדים	足音	צעד	足音	N;MASC;PL	N
עבדים	奴隷	עבד	奴隷	N;MASC;PL	N
כנסיות	教会	כנסיה	教会	N;FEM;PL	N
פופולרית	ポピュラー	פופולרית	ポピュラー	ADJ;FEM;SG	ADJ
אספקת	サプライ	אספקה	サプライ	N;PSSD;FEM;SG	N
חזקים	強い	חזק	強い	ADJ;MASC;PL	ADJ
חזקים	濃い	חזק	濃い	ADJ;MASC;PL	ADJ
כבדות	ヘビー	כבד	ヘビー	N;FEM;PL	N
כדורים	ボール	כדור	ボール	N;MASC;PL	N
כדורים	弾丸	כדור	弾丸	N;MASC;PL	N
כדורים	錠剤	כדור	錠剤	N;MASC;PL	N
סופרת	カウント	סופר	カウント	N;FEM;SG	N
סופרת	作家	סופר	作家	N;FEM;SG	N
סופרת	著者	סופר	著者	N;FEM;SG	N
סופרת	作者	סופר	作者	N;FEM;SG	N
שיעורים	レッスン	שיעור	レッスン	N;MASC;PL	N
שיעורים	授業	שיעור	授業	N;MASC;PL	N
שיעורים	クラス	שיעור	クラス	N;MASC;PL	N
נהרס	破壊	נהרס	破壊	V;MASC;SG;3;PST;MID	V
סיכום	概略	סיכום	概略	N;MASC;SG	N
סיכום	概要	סיכום	概要	N;MASC;SG	N
יעילות	効率	יעילות	効率	N;FEM;SG	N
יעילות	効率	יעילות	効率	N;FEM;SG	N
יעילות	実効	יעילות	実効	N;FEM;SG	N
יעילות	実効	יעילות	実効	N;FEM;SG	N
מדרגה	ステップ	מדרגה	ステップ	N;FEM;SG	N
חשיפה	被曝	חשיפה	被曝	N;FEM;SG	N
פוטנציאל	ポテンシャル	פוטנציאל	ポテンシャル	N;MASC;SG	N
עיירה	タウン	עיירה	タウン	N;FEM;SG	N
פלוגה	会社	פלוגה	会社	N;FEM;SG	N
שגיאות	間違い	שגיאה	間違い	N;FEM;PL	N
שגיאות	エラー	שגיאה	エラー	N;FEM;PL	N
זרוע	前腕	זרוע	前腕	N;FEM;SG	N
הפופולריות	人気	הפופולריות	人気	N;FEM;SG	N
תיק	ケース	תיק	ケース	N;MASC;SG	N
תיק	バッグ	תיק	バッグ	N;MASC;SG	N
תיק	かばん	תיק	かばん	N;MASC;SG	N
מקורי	オリジナル	מקורי	オリジナル	ADJ;MASC;SG	ADJ
קש	わら	קש	わら		
ציירים	画家	צייר	画家	N;MASC;PL	N
עיתונות	プレス	עיתונות	プレス	N;FEM;SG	N
עיתונות	ジャーナリズム	עיתונות	ジャーナリズム	N;FEM;SG	N
תצוגה	ディスプレイ	תצוגה	ディスプレイ	N;FEM;SG	N
שחייה	スイミング	שחייה	スイミング	N;FEM;SG	N
שחייה	競泳	שחייה	競泳	N;FEM;SG	N
שחייה	水泳	שחייה	水泳	N;FEM;SG	N
מעקב	トラッキング	מעקב	トラッキング	N;MASC;SG	N
תחושה	気分	תחושה	気分	N;FEM;SG	N
תחושה	フィーリング	תחושה	フィーリング	N;FEM;SG	N
תחושה	感覚	תחושה	感覚	N;FEM;SG	N
אספקה	条文	אספקה	条文	N;FEM;SG	N
אספקה	サプライ	אספקה	サプライ	N;FEM;SG	N
חיידקים	バクテリア	חיידק	バクテリア	N;MASC;PL	N
חיידקים	細菌	חיידק	細菌	N;MASC;PL	N
חיידקים	細菌	חיידק	細菌	N;MASC;PL	N
חיידקים	バクテリア	חיידק	バクテリア	N;MASC;PL	N
קבלה	レシート	קבלה	レシート	N;FEM;SG	N
קבלה	レセプション	קבלה	レセプション	N;FEM;SG	N
קבלה	披露	קבלה	披露	N;FEM;SG	N
מניות	株式	מנייה	株式	N;FEM;PL	N
מניות	シェア	מנייה	シェア	N;FEM;PL	N
מניות	株式	מנייה	株式	N;FEM;PL	N
מניות	ストック	מנייה	ストック	N;FEM;PL	N
ישות	エンティティ	ישות	エンティティ	N;FEM;SG	N
ישות	実体	ישות	実体	N;FEM;SG	N
מצודת	城塞	מצודה	城塞	N;FEM;SG	N
שבויים	囚人	שבוי	囚人	N;MASC;PL	N
איברים	臓器	איבר	臓器	N;MASC;PL	N
איברים	機関	איבר	機関	N;MASC;PL	N
פתרונות	ソリューション	פתרון	ソリューション	N;MASC;PL	N
האוסף	コレクション	האוסף	コレクション	N;MASC;SG	N
יערות	森林	עירה	森林	N;MASC;PL	N
חווה	農場	חווה	農場	N;FEM;SG	N
חווה	ファーム	חווה	ファーム	N;FEM;SG	N
מדרגות	歩数	מדרגה	歩数	N;FEM;PL	N
מדרגות	手順	מדרגה	手順	N;FEM;PL	N
מדרגות	ステップ	מדרגה	ステップ	N;FEM;PL	N
מדרגות	階段	מדרגה	階段	N;FEM;PL	N
מדרגות	階段	מדרגה	階段	N;FEM;PL	N
רושם	インプレッション	רושם	インプレッション	N;MASC;SG	N
סיירת	斥候	סיירת	斥候	N;FEM;SG	N
סיירת	パトロール	סיירת	パトロール	N;FEM;SG	N
שואל	たず	שאל	たず	V;MASC;SG;V.PTCP;ACT	V
מושגים	概念	מושג	概念	N;MASC;PL	N
מושגים	コンセプト	מושג	コンセプト	N;MASC;PL	N
דרישות	要件	דרישה	要件	N;FEM;PL	N
פסקה	段落	פסק	段落	N	N
בוטל	キャンセル	בוטל	キャンセル	V;MASC;SG;3;PST;PASS	V
בוטל	キャンセル	בוטל	キャンセル	V;MASC;SG;3;PST;PASS	V
נשארה	滞在	נשאר	滞在	V;FEM;SG;3;PST;MID	V
מחלקות	セクション	מחלקה	セクション	N;FEM;PL	N
מחלקות	学科	מחלקה	学科	N;FEM;PL	N
מכירה	売り上げ	מכירה	売り上げ	N;FEM;SG	N
מכירה	セールス	מכירה	セールス	N;FEM;SG	N
מכירה	売上	מכירה	売上	N;FEM;SG	N
מכירה	セール	מכירה	セール	N;FEM;SG	N
חיוביות	ポジティブ	חיובי	ポジティブ	ADJ;FEM;PL	ADJ
פשוטים	シンプル	פשוט	シンプル	ADJ;MASC;PL	ADJ
פשוטים	簡単	פשוט	簡単	ADJ;MASC;PL	ADJ
פשוטים	単純	פשוט	単純	ADJ;MASC;PL	ADJ
חסות	スポンサー	חסות	スポンサー	N;FEM;SG	N
חסות	スポンサー	חסות	スポンサー	N;FEM;SG	N
חסות	スポンサー	חסות	スポンサー	N;FEM;SG	N
נעלם	失踪	נעלם	失踪	V;MASC;SG;MID	V
הצבעים	カラー	הצבע	カラー	N;MASC;PL	N
המרכיבים	材料	המרכיב	材料	N;MASC;PL	N
המרכיבים	食材	המרכיב	食材	N;MASC;PL	N
המרכיבים	成分	המרכיב	成分	N;MASC;PL	N
נמכרו	落札	נמכר	落札	V;PL;3;PST;MID	V
נוזל	流体	נוזל	流体	N;MASC;SG	N
נוזל	液体	נוזל	液体	N;MASC;SG	N
לאומיות	ナショナリズム	לאומיות	ナショナリズム	N;FEM;PL	N
כמויות	金額	כמות	金額	N;FEM;PL	N
כמויות	数量	כמות	数量	N;FEM;PL	N
צוללות	潜水艦	צלל	潜水艦	N;FEM;PL	N
אחות	姉妹	אחות	姉妹	N;FEM;SG	N
אחות	ナース	אחות	ナース	N;FEM;SG	N
לעודד	すすめる	עודד	すすめる	V;NFIN;ACT	V
להאמין	信じる	האמין	信じる	V;NFIN;ACT	V
להאמין	信ずる	האמין	信ずる	V;NFIN;ACT	V
להאמין	信ずる	האמין	信ずる	V;NFIN;ACT	V
נר	蝋燭	נר	蝋燭		
גדר	フェンス	גדר	フェンス	N;FEM;SG	N
פחד	恐怖	פחד	恐怖	N;MASC;SG	N
מינרלים	鉱物	מינרלי	鉱物	N;MASC;PL	N
תאומות	双子	תאומה	双子	N;FEM;PL	N
חלום	ドリーム	חלום	ドリーム	N;MASC;SG	N
חרקים	昆虫	חרק	昆虫	N;MASC;PL	N
חרקים	バグ	חרק	バグ	N;MASC;PL	N
חרקים	不具合	חרק	不具合	N;MASC;PL	N
תשובות	返信	תשובה	返信	N;FEM;PL	N
הופעתה	出現	הופעה	出現	V;FEM;SG;3;PST;PASS	V
