βοηθώντας	helpen	βοηθώ	helpen	V;IPFV;V.CVB;ACT	V;NFIN
υπηρετεί	serveert	υπηρώ	serveren	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
περίληψη	samenvatting	περίληψη	samenvatting	N;NOM;FEM;SG	N;MASC+FEM;SG
αμφιβολίες	twijfels	αμφιβολία	twijfel	N;NOM;FEM;PL	N;PL
πυκνή	dichte	πυκνός	dicht	ADJ;NOM;FEM;SG	ADJ
ατυχήματα	ongevallen	ατύχημα	ongeval	N;NOM;NEUT;PL	N;PL
ατυχήματα	ongelukken	ατύχημα	ongeluk	N;NOM;NEUT;PL	N;PL
θανάτους	sterfgevallen	θάνατος	sterfvallen	N;ACC;MASC;PL	N;PL
εργαζόμενοι	werkers	εργαζόμενος	werker	N;NOM;MASC;PL	N;PL
εργαζόμενοι	arbeiders	εργαζόμενος	arbeider	N;NOM;MASC;PL	N;PL
εργαζόμενοι	werknemers	εργαζόμενος	werknemer	N;NOM;MASC;PL	N;PL
εργαζόμενοι	medewerkers	εργαζόμενος	medewerker	N;NOM;MASC;PL	N;PL
εργαζόμενοι	werknemers	εργαζόμενος	werknemer	N;NOM;MASC;PL	N;PL
επανέλαβε	herhalen	επαναλαμβάνω	herhalen	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
επιμονή	volharding	επιμονή	volharding	N;ACC;FEM;SG	N;MASC+FEM;SG
επιμονή	doorzettingsvermogen	επιμονή	doorzettingsvermogen	N;ACC;FEM;SG	N;NEUT;SG
επιμονή	volharding	επιμονή	volharding	N;ACC;FEM;SG	N;MASC+FEM;SG
επιμονή	doorzettingsvermogen	επιμονή	doorzettingsvermogen	N;ACC;FEM;SG	N;NEUT;SG
επιμονή	vasthoudendheid	επιμονή	vasthoudendheid	N;ACC;FEM;SG	N;MASC+FEM;SG
επιμονή	persistentie	επιμονή	persistentie	N;ACC;FEM;SG	N;MASC+FEM;SG
καμβά	canvas	καμβάν	canvas	N	N;NEUT;SG
καμβά	doek	καμβάν	doek	N	N;NEUT;SG
μανία	fury	μανία	fury	N;ACC;FEM;SG	N;MASC+FEM;SG
μανία	razernij	μανία	razernij	N;ACC;FEM;SG	N;MASC+FEM;SG
μανία	manie	μανία	manie	N;ACC;FEM;SG	N;MASC+FEM;SG
λιμνοθάλασσα	lagune	λιμνοθάλασσα	lagune	N;NOM;FEM;SG	N;MASC+FEM;SG
ακολουθίες	sequenties	ακολουθία	sequentie	N;NOM;FEM;PL	N;PL
ψυχολογική	psychologische	ψυχολογικός	psychologisch	ADJ;NOM;FEM;SG	ADJ
ψυχολογική	psychologisch	ψυχολογικός	psychologisch	ADJ;NOM;FEM;SG	ADJ
οσμάν	osman	οσμάν	osman	N;NOM;MASC;SG	N;MASC+FEM;SG
επιδιώκει	nastreeft	επιδιώκω	nastreven	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
τυρί	kaas	τυρί	kaas	N;NOM;NEUT;SG	N;MASC+FEM;SG
κίτρινη	gele	κίτρινος	geel	ADJ;NOM;FEM;SG	ADJ
κίτρινη	geel	κίτρινος	geel	ADJ;NOM;FEM;SG	ADJ
γρήγορο	fast	γρήγορος	fast	N;NOM;NEUT;SG	N;MASC+FEM;SG
συντομογραφίες	afkortingen	συντομογραφία	afkorting	N;NOM;FEM;PL	N;PL
ανοχή	verdraagzaamheid	ανοχή	verdraagzaamheid	N;ACC;FEM;SG	N;MASC+FEM;SG
ανοχή	tolerantie	ανοχή	tolerantie	N;ACC;FEM;SG	N;MASC+FEM;SG
αποδέχεται	accepteert	αποδέχομαι	accepteren	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;SG;PRS;FIN
αποδέχεται	aanvaardt	αποδέχομαι	aanvaarden	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;SG;PRS;FIN
ερωτικό	erotische	ερωτικός	erotisch	ADJ;NOM;NEUT;SG	ADJ
ερωτικό	erotisch	ερωτικός	erotisch	ADJ;NOM;NEUT;SG	ADJ
καταχώρηση	binnenkomst	καταχώρηση	binnenkomst	N;ACC;FEM;SG	N;MASC+FEM;SG
καταχώρηση	vermelding	καταχώρηση	vermelding	N;ACC;FEM;SG	N;MASC+FEM;SG
καταχώρηση	inschrijving	καταχώρηση	inschrijving	N;ACC;FEM;SG	N;MASC+FEM;SG
καταχώρηση	registratie	καταχώρηση	registratie	N;ACC;FEM;SG	N;MASC+FEM;SG
μέλι	schat	μέλι	schat	N;NOM;NEUT;SG	N;MASC+FEM;SG
μέλι	honing	μέλι	honing	N;NOM;NEUT;SG	N;MASC+FEM;SG
μέλι	mellie	μέλι	mellie	N;NOM;NEUT;SG	N;MASC+FEM;SG
βίνσεντ	vincent	βίνσεντ	vincent	N	N;MASC+FEM;SG
προϋποθέτει	veronderstelt	προϋποθέτω	veronderstellen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
διάβρωση	corrosie	διάβρωση	corrosie	N;NOM;FEM;SG	N;MASC+FEM;SG
διάβρωση	erosie	διάβρωση	erosie	N;NOM;FEM;SG	N;MASC+FEM;SG
διάβρωση	uitholling	διάβρωση	uitholling	N;NOM;FEM;SG	N;MASC+FEM;SG
αυξάνονται	toenemend	αυξάνω	toenemen	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;V.PTCP
αυξάνονται	toenemende	αυξάνω	toenemen	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;V.PTCP
άλας	zout	άλος	zout	N;NOM;NEUT;SG	N;NEUT;SG
κατάρα	vloek	κατάρα	vloek	N;ACC;FEM;SG	N;MASC+FEM;SG
ενέδρα	hinderlaag	ενδρα	hinderlaag	N;NOM;MASC;SG	N;MASC+FEM;SG
πατριάρχες	patriarchen	πατριάρχης	patriarch	N;NOM;MASC;PL	N;PL
μετανάστευσαν	gemigreerd	μετανάστευσαν	migreren	V;PFV;IND;PL;3;PST;FIN;ACT	V;V.PTCP
σπόροι	zaden	σπόρος	zaad	N;NOM;MASC;PL	N;PL
σπόροι	zaden	σπόρος	zaad	N;NOM;MASC;PL	N;PL
ονομαστική	nominale	ονομαστικός	nominaal	ADJ;NOM;FEM;SG	ADJ
υποδοχής	verwelkoming	υποδοχή	verwelkoming	N;GEN;FEM;SG	N;MASC+FEM;SG
υποδοχής	organisator	υποδοχή	organisator	N;GEN;FEM;SG	N;MASC+FEM;SG
υποδοχής	gastheer	υποδοχή	gastheer	N;GEN;FEM;SG	N;MASC+FEM;SG
υποδοχής	host	υποδοχή	host	N;GEN;FEM;SG	N;MASC+FEM;SG
σκύλος	hond	σκύλος	hond	N;NOM;MASC;SG	N;MASC+FEM;SG
σκύλος	hondje	σκύλος	hondje	N;NOM;MASC;SG	N;NEUT;SG
θεραπείες	remedies	θεραπεία	remedie	N;NOM;FEM;PL	N;PL
θεραπείες	rechtsmiddelen	θεραπεία	rechtsmiddelen	N;NOM;FEM;PL	N;PL
θεραπείες	behandelingen	θεραπεία	behandeling	N;NOM;FEM;PL	N;PL
θεραπείες	therapieën	θεραπεία	therapieën	N;NOM;FEM;PL	N;PL
ομολογία	biecht	ομολογία	biecht	N;NOM;FEM;SG	N;MASC+FEM;SG
ομολογία	bekentenis	ομολογία	bekentenis	N;NOM;FEM;SG	N;MASC+FEM;SG
καθολικοί	katholieke	καθολικός	katholiek	ADJ;NOM;MASC;PL	ADJ
καθολικοί	katholiek	καθολικός	katholiek	ADJ;NOM;MASC;PL	ADJ
ισοδύναμο	equivalent	ισοδύναμος	equivalent	N;NOM;NEUT;SG	N;NEUT;SG
σώθηκε	gered	σώνω	redden	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
σώθηκε	bewaard	σώνω	bewaren	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
σώθηκε	opgeslagen	σώνω	opslaan	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
ειδικότητα	specificiteit	ειδικότητα	specificiteit	N;NOM;FEM;SG	N;MASC+FEM;SG
ειδικότητα	specialiteit	ειδικότητα	specialiteit	N;NOM;FEM;SG	N;MASC+FEM;SG
ειδικότητα	specialisme	ειδικότητα	specialisme	N;NOM;FEM;SG	N;NEUT;SG
ειδικότητα	specialiteit	ειδικότητα	specialiteit	N;NOM;FEM;SG	N;MASC+FEM;SG
ειδικότητα	specialisme	ειδικότητα	specialisme	N;NOM;FEM;SG	N;NEUT;SG
κοσμική	seculiere	κοσμικός	seculier	ADJ;NOM;FEM;SG	ADJ
κοσμική	kosmische	κοσμικός	kosmisch	ADJ;NOM;FEM;SG	ADJ
κοσμική	kosmisch	κοσμικός	kosmisch	ADJ;NOM;FEM;SG	ADJ
κοσμική	wereldse	κοσμικός	werelds	ADJ;NOM;FEM;SG	ADJ
δοχείο	vaartuig	δοχείο	vaartuig	N;NOM;NEUT;SG	N;NEUT;SG
δοχείο	container	δοχείο	container	N;NOM;NEUT;SG	N;MASC+FEM;SG
θωρηκτό	slagschip	θωρηκτό	slagschip	N;NOM;NEUT;SG	N;NEUT;SG
θωρηκτό	oorlogsschip	θωρηκτό	oorlogsschip	N;NOM;NEUT;SG	N;NEUT;SG
σηματοδότησε	gesignaleerde	σηματοδοτώ	signaleren	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
σηματοδότησε	gemarkeerde	σηματοδοτώ	markeren	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
σηματοδότησε	gemarkeerd	σηματοδοτώ	markeren	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
σηματοδότησε	gemerkt	σηματοδοτώ	merken	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
σηματοδότησε	gekenmerkt	σηματοδοτώ	kenmerken	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
συμπλήρωμα	supplement	συμπλήρωμα	supplement	N;NOM;NEUT;SG	N;NEUT;SG
συμπλήρωμα	toeslag	συμπλήρωμα	toeslag	N;NOM;NEUT;SG	N;MASC+FEM;SG
συμπλήρωμα	aanvulling	συμπλήρωμα	aanvulling	N;NOM;NEUT;SG	N;MASC+FEM;SG
καθοριστική	doorslaggevend	καθοριστικός	doorslaggevend	ADJ;NOM;FEM;SG	ADJ
χρήμα	geld	χρήμα	geld	N;NOM;NEUT;SG	N;NEUT;SG
μόδα	kleding	μόδα	kleding	N;NOM;FEM;SG	N;MASC+FEM;SG
μόδα	mode	μόδα	mode	N;NOM;FEM;SG	N;MASC+FEM;SG
γράψω	schrijven	γράψω	schrijven	V;PFV;IND;SG;1;FIN;ACT	V;NFIN
γράψω	schrijf	γράψω	schrijf	V;PFV;IND;SG;1;FIN;ACT	V;SG;PRS;FIN
δολοφόνος	killer	δολοφόνος	kil	ADJ;NOM;MASC;SG	ADJ;CMPR
ωραίο	mooi	ωραίος	mooi	ADJ;NOM;NEUT;SG	ADJ
ωραίο	lekker	ωραίος	lekker	ADJ;NOM;NEUT;SG	ADJ
ωραίο	fijn	ωραίος	fijn	ADJ;NOM;NEUT;SG	ADJ
ωραίο	leuk	ωραίος	leuk	ADJ;NOM;NEUT;SG	ADJ
συμβολίζουν	symboliseren	συμβολίζω	symboliseren	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
λίτρα	liter	λίτρα	liter	N;NOM;NEUT;SG	N;MASC+FEM;SG
φωτισμό	belichting	φωτισμός	belichting	N;ACC;MASC;SG	N;MASC+FEM;SG
φωτισμό	verlichting	φωτισμός	verlichting	N;ACC;MASC;SG	N;MASC+FEM;SG
αργό	argon	αργό	argon	N;NOM;NEUT;SG	N;MASC+FEM;SG
παραμύθι	verhaal	παραμύθι	verhaal	N;NOM;NEUT;SG	N;NEUT;SG
παραμύθι	sprookje	παραμύθι	sprookje	N;NOM;NEUT;SG	N;NEUT;SG
απασχόλησης	tewerkstelling	απασχόληση	tewerkstelling	N;GEN;FEM;SG	N;MASC+FEM;SG
απασχόλησης	werkgelegenheid	απασχόληση	werkgelegenheid	N;GEN;FEM;SG	N;MASC+FEM;SG
λιμένας	bakboord	λιμένα	bakboord	N;NOM;MASC;SG	N;MASC+FEM;SG
λιμένας	haven	λιμένα	haven	N;NOM;MASC;SG	N;MASC+FEM;SG
λιμένας	poort	λιμένα	poort	N;NOM;MASC;SG	N;MASC+FEM;SG
διαθεσιμότητα	beschikbaarheid	διαθεσιμότητα	beschikbaarheid	N;ACC;FEM;SG	N;MASC+FEM;SG
αποτίμηση	waardering	αποτίμηση	waardering	N;ACC;FEM;SG	N;MASC+FEM;SG
αποτίμηση	taxatie	αποτίμηση	taxatie	N;ACC;FEM;SG	N;MASC+FEM;SG
αποτίμηση	waardebepaling	αποτίμηση	waardebepaling	N;ACC;FEM;SG	N;MASC+FEM;SG
τροπικό	tropisch	τροπικός	tropisch	ADJ;NOM;NEUT;SG	ADJ
τροπικό	tropische	τροπικός	tropisch	ADJ;NOM;NEUT;SG	ADJ
θειικό	sulfaat	θειικός	sulfaat	N;NOM;NEUT;SG	N;NEUT;SG
φθορά	wear	φθορά	wear	N;NOM;FEM;SG	N;MASC+FEM;SG
φθορά	slijtage	φθορά	slijtage	N;NOM;FEM;SG	N;MASC+FEM;SG
φθορά	verslechtering	φθορά	verslechtering	N;NOM;FEM;SG	N;MASC+FEM;SG
φθορά	achteruitgang	φθορά	achteruitgang	N;NOM;FEM;SG	N;MASC+FEM;SG
καταλύτη	katalysator	κατάλυτο	katalysator	N;VOC;MASC;SG	N;MASC+FEM;SG
ηλικίες	leeftijden	ηλικία	leeftijd	N;NOM;FEM;PL	N;PL
συναίσθημα	emotie	συναίσθημα	emotie	N;NOM;NEUT;SG	N;MASC+FEM;SG
συναίσθημα	gevoel	συναίσθημα	gevoel	N;NOM;NEUT;SG	N;NEUT;SG
συναίσθημα	sentiment	συναίσθημα	sentiment	N;NOM;NEUT;SG	N;NEUT;SG
φυσιολογία	fysiologie	φυσιολογία	fysiologie	N;NOM;FEM;SG	N;MASC+FEM;SG
αντιτορπιλικά	destroyers	αντιτορπιλικά	destroyer	N;NOM;NEUT;PL	N;PL
αποκλεισμού	uitsluiting	αποκλεισμός	uitsluiting	N;GEN;MASC;SG	N;MASC+FEM;SG
συγκομιδή	oogst	συγκομιδός	oogst	N;NOM;FEM;SG	N;MASC+FEM;SG
συγκομιδή	oogst	συγκομιδός	oogst	N;NOM;FEM;SG	N;MASC+FEM;SG
βελτιωθεί	verbeterde	βελτιώνω	verbeteren	V;PFV;NFIN;PASS	V;SG;PST;FIN
βελτιωθεί	verbeterd	βελτιώνω	verbeteren	V;PFV;NFIN;PASS	V;V.PTCP
προοδευτικό	vooruitstrevend	προοδευτικός	vooruitstrevend	ADJ;NOM;NEUT;SG	ADJ
προοδευτικό	progressieve	προοδευτικός	progressief	ADJ;NOM;NEUT;SG	ADJ
προοδευτικό	progressief	προοδευτικός	progressief	ADJ;NOM;NEUT;SG	ADJ
συντηρητική	conservatief	συντηρητικός	conservatief	ADJ;NOM;FEM;SG	ADJ
συντηρητική	conservatieve	συντηρητικός	conservatief	ADJ;NOM;FEM;SG	ADJ
προβλέψεις	projecties	πρόβλεψη	projectie	N;NOM;FEM;PL	N;PL
προβλέψεις	prognoses	πρόβλεψη	prognose	N;NOM;FEM;PL	N;PL
προβλέψεις	voorspellingen	πρόβλεψη	voorspelling	N;NOM;FEM;PL	N;PL
προβλέψεις	ramingen	πρόβλεψη	raming	N;NOM;FEM;PL	N;PL
προβλέψεις	prognoses	πρόβλεψη	prognose	N;NOM;FEM;PL	N;PL
προβλέψεις	voorspellingen	πρόβλεψη	voorspelling	N;NOM;FEM;PL	N;PL
διαλέκτους	dialecten	διάλεκτος	dialect	N;NOM;MASC;PL	N;PL
αναπνοή	adem	αναπνοή	adem	N;NOM;FEM;SG	N;MASC+FEM;SG
αναπνοή	ademhaling	αναπνοή	ademhaling	N;NOM;FEM;SG	N;MASC+FEM;SG
αναπνοή	ademhaling	αναπνοή	ademhaling	N;NOM;FEM;SG	N;MASC+FEM;SG
θρίαμβος	triomf	θρίαμβος	triomf	N;NOM;MASC;SG	N;MASC+FEM;SG
πειραματική	experimenteel	πειραματικός	experimenteel	ADJ;NOM;FEM;SG	ADJ
κοιλότητα	holte	κοιλότητα	holte	N;NOM;FEM;SG	N;MASC+FEM;SG
ανασκαφή	opgraving	ανασκαφή	opgraving	N;NOM;FEM;SG	N;MASC+FEM;SG
ανασκαφή	dig	ανασκαφή	dig	N;NOM;FEM;SG	N;MASC+FEM;SG
ανασκαφή	graaf	ανασκαφή	graaf	N;NOM;FEM;SG	N;MASC+FEM;SG
καρποί	vruchten	καρπός	vrucht	N;NOM;MASC;PL	N;PL
καρποί	moeren	καρπός	moeren	N;NOM;MASC;PL	N;PL
καρποί	noten	καρπός	noten	N;NOM;MASC;PL	N;PL
καρποί	vruchten	καρπός	vrucht	N;NOM;MASC;PL	N;PL
άνεμοι	winden	άνεμος	wind	N;NOM;MASC;PL	N;PL
ρωμαίο	romeo	Ρωμαίος	romeo	N;ACC;MASC;SG	N;MASC+FEM;SG
στοκ	stock	στοκ	stock		
διαμονή	accommodatie	διαμονή	accommodatie	N;NOM;FEM;SG	N;MASC+FEM;SG
ανταποκρίνεται	reageren	ανταποκρίνομαι	reageren	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;NFIN
ανταποκρίνεται	reageert	ανταποκρίνομαι	reageren	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;SG;PRS;FIN
πυροβόλο	wapen	πυρόβολο	wapen	N;NOM;NEUT;SG	N;NEUT;SG
πυροβόλο	vuurwapen	πυρόβολο	vuurwaap	N;NOM;NEUT;SG	N;NEUT;SG
πάθη	passies	πάθη	passie	N;NOM;NEUT;PL	N;PL
κεραίες	antennes	κεραίος	antennes	N;NOM;FEM;PL	N;PL
κεραίες	antennes	κεραίος	antennes	N;NOM;FEM;PL	N;PL
κεραίες	antennes	κεραίος	antennes	N;NOM;FEM;PL	N;PL
παρτίδα	partij	παρτίδα	partij	N;NOM;FEM;SG	N;MASC+FEM;SG
παρτίδα	batch	παρτίδα	batch	N;NOM;FEM;SG	N;MASC+FEM;SG
παρτίδα	loet	παρτίδα	loet	N;NOM;FEM;SG	N;MASC+FEM;SG
παρτίδα	kavel	παρτίδα	kavel	N;NOM;FEM;SG	N;MASC+FEM;SG
παρτίδα	lot	παρτίδα	lot	N;NOM;FEM;SG	N;NEUT;SG
ανταγωνισμός	concurrentie	ανταγωνισμός	concurrentie	N;NOM;MASC;SG	N;MASC+FEM;SG
ανταγωνισμός	mededinging	ανταγωνισμός	mededinging	N;NOM;MASC;SG	N;MASC+FEM;SG
ανταγωνισμός	competitie	ανταγωνισμός	competitie	N;NOM;MASC;SG	N;MASC+FEM;SG
συμφέρον	belangstelling	συμφέρον	belangstelling	N;NOM;NEUT;SG	N;MASC+FEM;SG
συμφέρον	rente	συμφέρον	rente	N;NOM;NEUT;SG	N;MASC+FEM;SG
συμφέρον	belang	συμφέρον	belang	N;NOM;NEUT;SG	N;NEUT;SG
συμφέρον	interesse	συμφέρον	interesse	N;NOM;NEUT;SG	N;MASC+FEM;SG
οδήγηση	drive	οδήγηση	drive	N;NOM;FEM;SG	N;MASC+FEM;SG
διαγωνισμούς	competities	διαγωνισμός	competitie	N;ACC;MASC;PL	N;PL
διαγωνισμούς	wedstrijden	διαγωνισμός	wedstrijd	N;ACC;MASC;PL	N;PL
ορμή	momentum	ορμή	momentum	N;ACC;FEM;SG	N;NEUT;SG
δημοκρατίες	democratieën	δημοκρατία	democratieën	N;NOM;FEM;PL	N;PL
δημοκρατίες	republieken	δημοκρατία	republiek	N;NOM;FEM;PL	N;PL
αναβίωση	heropleving	αναβίωση	heropleving	N;ACC;FEM;SG	N;MASC+FEM;SG
αναβίωση	opleving	αναβίωση	opleving	N;ACC;FEM;SG	N;MASC+FEM;SG
περιορισμοί	beperkingen	περιορισμός	beperking	N;NOM;MASC;PL	N;PL
περιορισμοί	restricties	περιορισμός	restrictie	N;NOM;MASC;PL	N;PL
περιορισμοί	beperkingen	περιορισμός	beperking	N;NOM;MASC;PL	N;PL
περιορισμοί	restricties	περιορισμός	restrictie	N;NOM;MASC;PL	N;PL
περιορισμοί	beperkingen	περιορισμός	beperking	N;NOM;MASC;PL	N;PL
δυσαρέσκεια	ontevredenheid	δυσαρέσκεια	ontevredenheid	N;ACC;FEM;SG	N;MASC+FEM;SG
δυσαρέσκεια	ongenoegen	δυσαρέσκεια	ongenoegen	N;ACC;FEM;SG	N;NEUT;SG
δυσαρέσκεια	onvrede	δυσαρέσκεια	onvrede	N;ACC;FEM;SG	N;MASC+FEM;SG
δυσαρέσκεια	wrok	δυσαρέσκεια	wrok	N;ACC;FEM;SG	N;MASC+FEM;SG
δυσαρέσκεια	rancune	δυσαρέσκεια	rancune	N;ACC;FEM;SG	N;MASC+FEM;SG
δυσαρέσκεια	ontevredenheid	δυσαρέσκεια	ontevredenheid	N;ACC;FEM;SG	N;MASC+FEM;SG
δυσαρέσκεια	onvrede	δυσαρέσκεια	onvrede	N;ACC;FEM;SG	N;MASC+FEM;SG
λουτρό	bad	λουτρό	bad	N;NOM;NEUT;SG	N;NEUT;SG
εφικτό	haalbaar	εφικτός	haalbaar	ADJ;NOM;NEUT;SG	ADJ
εφικτό	haalbare	εφικτός	haalbaar	ADJ;NOM;NEUT;SG	ADJ
εφικτό	haalbaar	εφικτός	haalbaar	ADJ;NOM;NEUT;SG	ADJ
εφικτό	haalbare	εφικτός	haalbaar	ADJ;NOM;NEUT;SG	ADJ
ουγγρική	hongaarse	ουγγρικός	hongaars	ADJ;NOM;FEM;SG	ADJ
ουγγρική	hongaars	ουγγρικός	hongaars	ADJ;NOM;FEM;SG	ADJ
εξάμηνο	semester	εξάμηνος	semester	N;NOM;NEUT;SG	N;NEUT;SG
θεωρητικό	theoretische	θεωρητικός	theoretisch	ADJ;NOM;NEUT;SG	ADJ
θεωρητικό	theoretisch	θεωρητικός	theoretisch	ADJ;NOM;NEUT;SG	ADJ
σκοράρει	scoort	σκοράρω	scoort	V;PFV;NFIN;ACT	V;SG;PRS;FIN
χιτώνα	tuniek	χιτώνας	tuniek	N;ACC;MASC;SG	N;MASC+FEM;SG
οργανωμένο	georganiseerd	οργανωμένος	organiseren	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;V.PTCP
οργανωμένο	georganiseerde	οργανωμένος	organiseren	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;V.PTCP
οργανωμένο	georganiseerd	οργανωμένος	organiseren	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;V.PTCP
οργανωμένο	georganiseerde	οργανωμένος	organiseren	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;V.PTCP
κυκλώματα	circuits	κύκλωμα	circuit	N;NOM;NEUT;PL	N;PL
κυκλώματα	schakelingen	κύκλωμα	schakeling	N;NOM;NEUT;PL	N;PL
αποκλεισμός	uitsluiting	αποκλεισμός	uitsluiting	N;NOM;MASC;SG	N;MASC+FEM;SG
αποκλεισμός	ban	αποκλεισμός	ban	N;NOM;MASC;SG	N;MASC+FEM;SG
αποκλεισμός	verbod	αποκλεισμός	verbod	N;NOM;MASC;SG	N;NEUT;SG
φάντασμα	ghost	φάντασμα	ghost	N;NOM;NEUT;SG	N;MASC+FEM;SG
φάντασμα	geest	φάντασμα	geest	N;NOM;NEUT;SG	N;MASC+FEM;SG
φάντασμα	spook	φάντασμα	spook	N;NOM;NEUT;SG	N;NEUT;SG
φάντασμα	phantom	φάντασμα	phantom	N;NOM;NEUT;SG	N;MASC+FEM;SG
φάντασμα	fantoom	φάντασμα	fantoom	N;NOM;NEUT;SG	N;MASC+FEM;SG
φάντασμα	spook	φάντασμα	spook	N;NOM;NEUT;SG	N;NEUT;SG
κράματα	legeringen	κράμα	legering	N;NOM;NEUT;PL	N;PL
κυριάρχησε	gedomineerd	κυριαρχώ	domineren	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
κυριάρχησε	overheerst	κυριαρχώ	overheersen	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
μιλώντας	sprekend	μιλώ	spreken	V;IPFV;V.CVB;ACT	V;V.PTCP
μιλώντας	spreken	μιλώ	spreken	V;IPFV;V.CVB;ACT	V;NFIN
παρομοίως	evenzo	παρομοίως	evenzo	ADV	ADV
παρομοίως	evenzo	παρομοίως	evenzo	ADV	ADV
εγκυκλοπαιδική	encyclopedisch	εγκυκλοπαιδικός	encyclopedisch	ADJ;NOM;FEM;SG	ADJ
νάνοι	dwergen	νάνος	dwergen	N;NOM;MASC;PL	N;PL
νάνοι	dwergen	νάνος	dwergen	N;NOM;MASC;PL	N;PL
νάνοι	dwergen	νάνος	dwergen	N;NOM;MASC;PL	N;PL
αιτήματα	verzoeken	αίτημα	verzoek	N;NOM;NEUT;PL	N;PL
φανταστική	fantastische	φανταστικός	fantastisch	ADJ;NOM;FEM;SG	ADJ
φανταστική	fantastisch	φανταστικός	fantastisch	ADJ;NOM;FEM;SG	ADJ
αφαιρεί	verwijdert	αφαιρώ	verwijderen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
ορκίζεται	zweert	ορκίζω	zweren	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;SG;PRS;FIN
απόσυρση	intrekking	απόσυρση	intrekking	N;ACC;FEM;SG	N;MASC+FEM;SG
απόσυρση	terugtrekking	απόσυρση	terugtrekking	N;ACC;FEM;SG	N;MASC+FEM;SG
σιδηρόδρομος	spoorweg	σιδηρόδρομος	spoorweg	N;NOM;MASC;SG	N;MASC+FEM;SG
σιδηρόδρομος	spoor	σιδηρόδρομος	spoor	N;NOM;MASC;SG	N;NEUT;SG
χλώριο	chloor	χλώριο	chloor	N;NOM;NEUT;SG	N;NEUT;SG
ασβέστιο	calcium	ασβέστιο	calcium	N;NOM;NEUT;SG	N;MASC+FEM;SG
προγραμματιστεί	geprogrammeerde	προγραμματίζω	programmeren	V;PFV;NFIN;PASS	V;V.PTCP
προγραμματιστεί	geprogrammeerd	προγραμματίζω	programmeren	V;PFV;NFIN;PASS	V;V.PTCP
φορούσε	droeg	φορώ	dragen	V;IPFV;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
μαυσωλείο	mausoleum	μαυσωλείο	mausoleum	N;NOM;NEUT;SG	N;NEUT;SG
χθες	gisteren	χθες	gisteren	ADV	ADV
χθες	gister	χθες	gister	ADV	ADV
ποικίλει	varieert	ποικίλλω	variëren	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
ατμοσφαιρική	atmosferische	ατμοσφαιρικός	atmosferisch	ADJ;NOM;FEM;SG	ADJ
εγκυκλοπαίδειες	encyclopedieën	εγκυκλοπαίδεια	encyclopedieën	N;NOM;FEM;PL	N;PL
δέκατη	tiende	δέκατος	tien	ADJ;NOM;FEM;SG	ADJ
επιθυμητή	wenselijke	επιθυμητός	wenselijk	ADJ;NOM;FEM;SG	ADJ
επιθυμητή	wenselijk	επιθυμητός	wenselijk	ADJ;NOM;FEM;SG	ADJ
σίδηρο	strijkijzer	σίδηρος	strijkijzer	N;NOM;NEUT;SG	N;NEUT;SG
σίδηρο	ijzer	σίδηρος	ijzer	N;NOM;NEUT;SG	N;NEUT;SG
βιολογική	biologische	βιολογικός	biologisch	ADJ;NOM;FEM;SG	ADJ
βιολογική	biologisch	βιολογικός	biologisch	ADJ;NOM;FEM;SG	ADJ
ιδανική	ideaal	ιδανικός	ideaal	ADJ;NOM;FEM;SG	ADJ
τσάι	thee	τσάι	thee	N;NOM;NEUT;SG	N;MASC+FEM;SG
περιφερειών	streken	περιφέρεια	streek	N;GEN;FEM;PL	N;PL
