ralf	ralf	ralf	ralf	PROPN;NOM;SG	PROPN;NOM;MASC;SG
saavutettiin	doseženo	saavuttaa	dosežen	V;IND;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
saavutettiin	doseženi	saavuttaa	dosežen	V;IND;PST;FIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
kaari	krivuljo	kaari	krivulja	N;NOM;SG	N;ACC;FEM;SG
kaari	krivulje	kaari	krivulja	N;NOM;SG	N;NOM;FEM;PL
kaari	arch	kaari	arch	N;NOM;SG	
käytettyä	porabljen	käyttää	porabljen	V;PRT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
matematiikkaa	matematika	matematiikka	matematika	N;PRT;SG	N;NOM;FEM;SG
matematiikkaa	matematiko	matematiikka	matematika	N;PRT;SG	N;ACC;FEM;SG
matematiikkaa	matematika	matematiikka	matematika	N;PRT;SG	N;NOM;FEM;SG
matematiikkaa	matematiko	matematiikka	matematika	N;PRT;SG	N;ACC;FEM;SG
matematiikkaa	matematiki	matematiikka	matematika	N;PRT;SG	N;NOM;FEM;SG
matematiikkaa	matematika	matematiikka	matematika	N;PRT;SG	N;NOM;FEM;SG
alueellinen	teritorialne	alueellinen	teritorialen	ADJ;NOM;SG	ADJ;NOM;FEM;PL
areenalla	arena	areena	arena	N;AT+ESS
;SG	N;NOM;MASC;SG
areenalla	areni	areena	arena	N;AT+ESS
;SG	N;NOM;FEM;SG
areenalla	areno	areena	arena	N;AT+ESS
;SG	N;ACC;FEM;SG
valloittaa	osvajanja	valloittaa	osvajanje	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;PL
valloittaa	osvojitev	valloittaa	osvojitev	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;SG
valloittaa	osvajanje	valloittaa	osvajanje	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
kadonneet	izginil	kadota	izginiti	V;NOM;PL;V.PTCP;ACT	V;PFV;MASC;SG;V.PTCP
kadonneet	izginila	kadota	izginiti	V;NOM;PL;V.PTCP;ACT	V;PFV;FEM;SG;V.PTCP
istuu	sedenje	istua	sedenje	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
benin	bena	benin	bena	V;IND;SG;1;PRS;FIN;ACT	N;NOM;MASC;SG
benin	ben	benin	ben	V;IND;SG;1;PRS;FIN;ACT	
benin	benin	benin	benina	V;IND;SG;1;PRS;FIN;ACT	N;NOM;MASC;SG
vaaleanpunainen	pink	vaalea#punainen	pink	ADJ;NOM;SG	N;NOM;MASC;SG
vaaleanpunainen	rožnate	vaalea#punainen	rožnat	ADJ;NOM;SG	ADJ;NOM;FEM;PL
vaaleanpunainen	rožnati	vaalea#punainen	rožnat	ADJ;NOM;SG	ADJ;NOM;MASC;PL
vaaleanpunainen	roza	vaalea#punainen	roza	ADJ;NOM;SG	N;NOM;FEM;SG
tulot	dohodek	tulo	dohodek	N;NOM;PL	N;NOM;MASC;SG
tulot	dohodka	tulo	dohodek	N;NOM;PL	N;GEN;MASC;SG
tulot	prihodek	tulo	prihodek	N;NOM;PL	N;NOM;MASC;SG
tulot	zaslužek	tulo	zaslužek	N;NOM;PL	N;NOM;MASC;SG
tulot	prihodek	tulo	prihodek	N;NOM;PL	N;NOM;MASC;SG
hyödynnetään	izkoriščanje	hyödyntää	izkoriščanje	V;IND;PRS;FIN;PASS	N;NOM;NEUT;SG
helpoin	najlažje	helppo	sož	ADJ;NOM;RL;SG	ADV;RL
gibraltarin	gibraltarju	gibraltari	gibraltar	N;GEN;SG	N;DAT;MASC;SG
cohen	cohen	cohe	cohen	PROPN;NOM;SG	PROPN;NOM;MASC;SG
zhang	zhang	zhang	zhang	PROPN;NOM;SG	PROPN;NOM;MASC;SG
akateeminen	akademske	akateeminen	akademski	ADJ;NOM;SG	ADJ;NOM;FEM;PL
glam	glam	glam	glam	N;NOM;SG	PROPN;NOM;MASC;SG
kehittyvät	razvijanje	kehittyä	razvijanje	V;IND;PL;3;PRS;FIN;ACT	N;NOM;NEUT;SG
kehittyvät	razvoj	kehittyä	razvoj	V;IND;PL;3;PRS;FIN;ACT	N;NOM;MASC;SG
solmun	vozel	solmu	vozel	N;GEN;SG	N;NOM;MASC;SG
teollinen	industrijske	teollinen	industrijski	ADJ;NOM;SG	ADJ;NOM;FEM;PL
geneven	ženevi	Geneve	ženeva	N;GEN;SG	N;NOM;FEM;SG
ensisijainen	prednost	ensisijainen	prednost	ADJ;NOM;SG	N;NOM;FEM;SG
ensisijainen	prednostno	ensisijainen	prednostno	ADJ;NOM;SG	ADV
ensisijainen	primarno	ensisijainen	primaren	ADJ;NOM;SG	ADV
ensisijainen	primarne	ensisijainen	primaren	ADJ;NOM;SG	ADJ;NOM;FEM;PL
poliitikot	politikov	poliitikko	politik	N;NOM;PL	N;GEN;MASC;PL
vapautta	svoboda	vapaus	svoboda	N;PRT;SG	N;NOM;FEM;SG
vapautta	prostost	vapaus	prostost	N;PRT;SG	N;NOM;FEM;SG
vapautta	svobode	vapaus	svoboda	N;PRT;SG	N;NOM;FEM;PL
vapautta	svobodo	vapaus	svoboda	N;PRT;SG	N;ACC;FEM;SG
laajentunut	razširjene	laajentua	razširjen	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;PL;V.PTCP
laajentunut	povečan	laajentua	povečan	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
laajentunut	povečana	laajentua	povečan	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;SG;V.PTCP
laajentunut	razširjeni	laajentua	razširjen	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;MASC;PL;V.PTCP
laajentunut	povečane	laajentua	povečan	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;PL;V.PTCP
laajentunut	razširjena	laajentua	razširjen	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;SG;V.PTCP
laajentunut	povečano	laajentua	povečan	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;V.PTCP
laajentunut	razširjeni	laajentua	razširjen	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;MASC;PL;V.PTCP
laajentunut	razširjen	laajentua	razširjen	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
laajentunut	razširjena	laajentua	razširjen	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;SG;V.PTCP
laajentunut	razširjene	laajentua	razširjen	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;PL;V.PTCP
polttoainetta	gorivo	poltto#aine	gorivo	N;PRT;SG	N;NOM;NEUT;SG
polttoainetta	goriva	poltto#aine	gorivo	N;PRT;SG	N;GEN;NEUT;SG
deportivo	deportivo	deportivo	deportiva		N;NOM;MASC;SG
pidempään	daljše	pitkään	dolg	ADV;CMPR	ADJ;NOM;CMPR;NEUT;SG
pidempään	daljši	pitkään	dolg	ADV;CMPR	ADJ;NOM;DEF;CMPR;MASC;SG
pidempään	daljša	pitkään	dolg	ADV;CMPR	ADJ;NOM;CMPR;FEM;SG
päivällä	podnevi	päivä	podneva	N;AT+ESS
;SG	ADV
lääkkeitä	zdravila	lääke	zdravilo	N;PRT;PL	N;NOM;NEUT;PL
torin	tori	tori	toriti	N;GEN;SG	N;NOM;MASC;SG
iris	iris	iris	iris	N;NOM;SG	PROPN;NOM;FEM;SG
tomas	tomas	tomas	tomas	N;NOM;SG	
done	storjeno	done	storjen		ADJ;NOM;NEUT;SG;V.PTCP
done	končano	done	končan		ADJ;NOM;NEUT;SG;V.PTCP
done	opravljeno	done	opravljen		ADJ;NOM;NEUT;SG;V.PTCP
done	narejeno	done	narejen		ADJ;NOM;NEUT;SG;V.PTCP
mittaa	ukrep	mitata	ukrep	V;IMP;SG;2;FIN;ACT	N;NOM;MASC;SG
mittaa	merilo	mitata	merilo	V;IMP;SG;2;FIN;ACT	N;NOM;NEUT;SG
vahvaa	močan	vahva	močen	ADJ;PRT;SG	ADJ;NOM;INDF;MASC;SG
vahvaa	močni	vahva	močen	ADJ;PRT;SG	ADJ;NOM;MASC;PL
vahvaa	močno	vahva	močno	ADJ;PRT;SG	ADV
vahvaa	močna	vahva	močen	ADJ;PRT;SG	ADJ;NOM;FEM;SG
heli	heli	heli	hel	PROPN;NOM;SG	
simmons	simmons	simmons	simmons		N;NOM;MASC;SG
rahoitus	finance	rahoitus	finance	N;NOM;SG	N;NOM;FEM;PL
tiibetin	tibetanski	tiibetti	tibetanski	N;GEN;SG	ADJ;NOM;MASC;SG
tiibetin	tibeta	tiibetti	tibet	N;GEN;SG	N;NOM;MASC;SG
tiibetin	tibetu	tiibetti	tibet	N;GEN;SG	N;DAT;MASC;SG
tiibetin	tibet	tiibetti	tibet	N;GEN;SG	N;NOM;MASC;SG
kohtuullisen	zmerno	kohtuullinen	zmerno	ADJ;GEN;SG	ADV
kohtuullisen	razumen	kohtuullinen	razumen	ADJ;GEN;SG	ADJ;NOM;INDF;MASC;SG
sidottu	vezan	sidottu	vezan	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
sidottu	vezani	sidottu	vezan	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;MASC;PL;V.PTCP
sidottu	vezani	sidottu	vezan	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;MASC;PL;V.PTCP
sidottu	izenačeno	sidottu	izenačen	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;V.PTCP
sidottu	zvezan	sidottu	zvezan	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
sidottu	vezano	sidottu	vezan	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;V.PTCP
kykenevät	zmožen	kyetä	zmožen	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;INDF;MASC;SG
kykenevät	sposobni	kyetä	sposoben	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;MASC;PL
kykenevät	sposobne	kyetä	sposoben	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;FEM;PL
kykenevät	sposoben	kyetä	sposoben	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;INDF;MASC;SG
giorgio	giorgio	giorgio	giorgio	PROPN;NOM;SG	PROPN;NOM;MASC;SG
vastauksen	odgovor	vastaus	odgovor	N;GEN;SG	N;NOM;MASC;SG
vastauksen	odgovori	vastaus	odgovor	N;GEN;SG	N;NOM;MASC;PL
desmond	desmond	desmond	desmond	N;NOM;SG	PROPN;NOM;MASC;SG
hai	hai	hai	haša	N;NOM;SG	
poikkeuksia	izjeme	poikkeus	izjema	N;PRT;PL	N;NOM;FEM;PL
poikkeuksia	oprostitve	poikkeus	oprostitev	N;PRT;PL	N;NOM;FEM;PL
poikkeuksia	izjeme	poikkeus	izjema	N;PRT;PL	N;NOM;FEM;PL
kori	koša	kori	koša	N;NOM;SG	N;GEN;MASC;SG
kori	košaro	kori	košara	N;NOM;SG	N;ACC;FEM;SG
kori	karoserije	kori	karoserija	N;NOM;SG	N;NOM;FEM;PL
nuoriso	mladosti	nuoriso	mladost	N;NOM;SG	N;GEN;FEM;SG
glen	glen	glen	glen	PROPN;NOM;SG	N;NOM;MASC;SG
glen	glenn	glen	glenn	PROPN;NOM;SG	PROPN;NOM;MASC;SG
keramiikka	pottery	keramiikka	pottery	N;NOM;SG	
keramiikka	keramike	keramiikka	keramika	N;NOM;SG	N;NOM;FEM;PL
mickey	mickey	mickey	mickey	PROPN;NOM;SG	N;NOM;MASC;SG
mickey	miki	mickey	mik	PROPN;NOM;SG	N;NOM;MASC;SG
ehdotuksia	predlogi	ehdotus	predlog	N;PRT;PL	N;NOM;MASC;PL
ehdotuksia	predloge	ehdotus	predlog	N;PRT;PL	N;ACC;MASC;PL
ehdotuksia	predlogi	ehdotus	predlog	N;PRT;PL	N;NOM;MASC;PL
signaalin	signal	signaali	signal	N;GEN;SG	N;NOM;MASC;SG
henderson	henderson	henderson	henderson	PROPN;NOM;SG	N;NOM;MASC;SG
johtajia	vodje	johtaja	vodja	N;PRT;PL	N;NOM;MASC;PL
johtajia	voditelji	johtaja	voditelj	N;PRT;PL	N;NOM;MASC;PL
willy	willy	willy	willy	N;NOM;SG	
kaveri	guy	kaveri	guy	N;NOM;SG	
kaveri	mate	kaveri	mati	N;NOM;SG	
kaveri	prijateljico	kaveri	prijateljica	N;NOM;SG	N;ACC;FEM;SG
hollanti	nizozemsko	hollanti	nizozemski	N;NOM;SG	ADJ;NOM;NEUT;SG
hollanti	nizozemska	hollanti	nizozemski	N;NOM;SG	ADJ;NOM;FEM;SG
hollanti	nizozemsko	hollanti	nizozemski	N;NOM;SG	ADJ;NOM;NEUT;SG
hollanti	nizozemski	hollanti	nizozemski	N;NOM;SG	ADJ;NOM;MASC;SG
henkisen	intelektualna	henkinen	intelektualen	ADJ;GEN;SG	ADJ;NOM;FEM;SG
henkisen	intelektualne	henkinen	intelektualen	ADJ;GEN;SG	ADJ;NOM;FEM;PL
henkisen	intelektualno	henkinen	intelektualno	ADJ;GEN;SG	ADJ;NOM;NEUT;SG
pienemmän	manjše	pieni	majhen	ADJ;GEN;CMPR;SG	ADJ;NOM;CMPR;NEUT;SG
pienemmän	manjša	pieni	majhen	ADJ;GEN;CMPR;SG	ADJ;NOM;CMPR;FEM;SG
pienemmän	manjši	pieni	majhen	ADJ;GEN;CMPR;SG	ADJ;NOM;DEF;CMPR;MASC;SG
maggie	maggie	maggie	maggie	PROPN;NOM;SG	PROPN;NOM;FEM;SG
isis	isis	isis	isis	N;NOM;SG	PROPN;NOM;MASC;SG
lainaa	posojilo	laina	posojilo	N;PRT;SG	N;NOM;NEUT;SG
lainaa	izposoditi	laina	izposoditi	N;PRT;SG	V;PFV;NFIN
vps	vps	vps	vps	PROPN;NOM;SG	N;NOM;MASC;SG
amsterdamissa	amsterdam	amsterdama	amsterda	N;IN+ESS;SG	N;NOM;MASC;SG
amsterdamissa	amsterdamu	amsterdama	amsterda	N;IN+ESS;SG	N;DAT;MASC;SG
chen	chen	chen	chen	PROPN;NOM;SG	N;NOM;MASC;SG
täydentää	dodatki	täydentää	dodatek	V;IND;SG;3;PRS;FIN;ACT	N;NOM;MASC;PL
täydentää	dopolnjujejo	täydentää	dopolnjevati	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN
täydentää	dodatek	täydentää	dodatek	V;IND;SG;3;PRS;FIN;ACT	N;NOM;MASC;SG
vahvat	močan	vahva	močen	ADJ;NOM;PL	ADJ;NOM;INDF;MASC;SG
vahvat	močno	vahva	močno	ADJ;NOM;PL	ADV
vahvat	močna	vahva	močen	ADJ;NOM;PL	ADJ;NOM;FEM;SG
edith	edith	edith	editi	N;NOM;SG	PROPN;NOM;FEM;SG
alberta	alberta	alberta	alberta		N;ACC;MASC;SG
hyväksy	odobri	hyväksyä	odobriti	V;IMP;SG;2;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
kilpailevat	konkurenčnih	kilpailla	konkurenčen	V;IND;PL;3;PRS;FIN;ACT	ADJ;GEN;MASC;PL
asentaa	namestitev	asentaa	namestitev	V;SG;NFIN;ACT	N;NOM;FEM;SG
hopeinen	silver	hopeinen	silver	ADJ;NOM;SG	N;NOM;MASC;SG
liikunta	vaje	liikunta	vaja	N;NOM;SG	N;NOM;FEM;PL
erottua	odpoved	erota	odpoved	V;SG;NFIN;ACT	N;NOM;MASC;SG
erottua	odstop	erota	odstop	V;SG;NFIN;ACT	N;NOM;MASC;SG
ympäröivän	okoliških	ympäröidä	okoliški	V;GEN;SG;V.PTCP;ACT	ADJ;GEN;MASC;PL
järvessä	jezero	järvi	jezero	N;IN+ESS;SG	N;NOM;NEUT;SG
järvessä	lake	järvi	lak	N;IN+ESS;SG	
järvessä	jezera	järvi	jezero	N;IN+ESS;SG	N;NOM;NEUT;PL
jalo	plemenite	jalo	plemenit	N;NOM;SG	ADJ;NOM;FEM;PL
jalo	plemenit	jalo	plemenit	N;NOM;SG	ADJ;NOM;INDF;MASC;SG
jalo	plemenito	jalo	plemenito	N;NOM;SG	ADJ;NOM;NEUT;SG
jalo	plemenita	jalo	plemenit	N;NOM;SG	ADJ;NOM;FEM;SG
jalo	plemeniti	jalo	plemeniti	N;NOM;SG	ADJ;NOM;MASC;SG
salomon	salomon	salomo	salomon	N;GEN;SG	N;NOM;MASC;SG
johtavia	prevodni	johtava	prevoden	ADJ;PRT;PL	ADJ;NOM;MASC;SG
mitattu	izmerjena	mitata	izmerjen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
mitattu	izmerjene	mitata	izmerjen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
mitattu	izmerjeni	mitata	izmerjen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
mitattu	izmerjeno	mitata	izmerjen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
mitattu	merjeno	mitata	merjen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
cox	cox	cox	cox	PROPN;NOM;SG	PROPN;NOM;MASC;SG
aivot	možgansko	aivot	možganski	N;NOM;PL	ADJ;NOM;NEUT;SG
aivot	možganski	aivot	možganski	N;NOM;PL	ADJ;NOM;MASC;PL
aivot	možgane	aivot	možgani	N;NOM;PL	N;ACC;MASC;PL
aivot	možganska	aivot	možganski	N;NOM;PL	ADJ;NOM;FEM;SG
aivot	možgane	aivot	možgani	N;NOM;PL	N;ACC;MASC;PL
prost	prost	prost	prost	PROPN;NOM;SG	ADJ;NOM;INDF;MASC;SG
yhdistyneet	združeni	yhdistynyt	združen	V;NOM;PL;V.PTCP;ACT	ADJ;NOM;MASC;PL;V.PTCP
yhdistyneet	združena	yhdistynyt	združen	V;NOM;PL;V.PTCP;ACT	ADJ;NOM;FEM;SG;V.PTCP
yhdistyneet	združene	yhdistynyt	združen	V;NOM;PL;V.PTCP;ACT	ADJ;NOM;FEM;PL;V.PTCP
yhdistyneet	united	yhdistynyt	united	V;NOM;PL;V.PTCP;ACT	
yhdistyneet	združeno	yhdistynyt	združen	V;NOM;PL;V.PTCP;ACT	ADJ;NOM;NEUT;SG;V.PTCP
olentoja	bitja	olento	bitje	N;PRT;PL	N;NOM;NEUT;PL
olentoja	stvori	olento	stvor	N;PRT;PL	N;NOM;MASC;PL
olentoja	bitja	olento	bitje	N;PRT;PL	N;NOM;NEUT;PL
filippiineillä	filipini	fili#ppiine	filipina	N;AT+ESS
;PL	N;NOM;MASC;PL
göteborgissa	göteborgu	göteborg	güteborg	PROPN;IN+ESS;SG	N;DAT;MASC;SG
havainto	opazovanja	havainto	opazovanje	N;NOM;SG	N;NOM;NEUT;PL
lin	lin	lin	lin	N;NOM;SG	
vesillä	vode	vesi	voda	N;AT+ESS
;PL	N;GEN;FEM;SG
vesillä	waters	vesi	waters	N;AT+ESS
;PL	
nacional	nacional	nacional	nacionati	N;FRML;SG	PROPN;NOM;MASC;SG
vince	vince	vince	vince	PROPN;NOM;SG	N;NOM;MASC;SG
markkinointi	promocije	markkinointi	promocija	N;NOM;SG	N;NOM;FEM;PL
markkinointi	promocijo	markkinointi	promocija	N;NOM;SG	N;ACC;FEM;SG
freud	freud	freud	freud	PROPN;NOM;SG	N;NOM;MASC;SG
kaasua	bencin	kaasu	bencin	N;PRT;SG	N;NOM;MASC;SG
kaasua	gas	kaasu	gas	N;PRT;SG	N;NOM;MASC;SG
kaasua	plin	kaasu	plin	N;PRT;SG	N;NOM;MASC;SG
desibeli	decibelov	desi#beli	decibel	N;NOM;SG	N;GEN;MASC;PL
batmanin	batman	batman	batman	N;GEN;SG	N;NOM;MASC;SG
syyn	razlog	syy	razlog	N;GEN;SG	N;NOM;MASC;SG
syyn	razlogi	syy	razlog	N;GEN;SG	N;NOM;MASC;PL
sarjakuvia	stripi	sarja#kuva	strip	N;PRT;PL	N;NOM;MASC;PL
sarjakuvia	stripov	sarja#kuva	strip	N;PRT;PL	N;GEN;MASC;PL
sarjakuvia	stripe	sarja#kuva	strip	N;PRT;PL	N;ACC;MASC;PL
hank	hank	hank	hanka	PROPN;NOM;SG	N;NOM;MASC;SG
hank	hanka	hank	hanka	PROPN;NOM;SG	N;NOM;FEM;SG
osoittautunut	dokazano	osoittautua	dokazano	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;V.PTCP
lennot	lete	lento	let	N;NOM;PL	N;ACC;MASC;PL
liikkeiden	premiki	liike	premik	N;GEN;PL	N;NOM;MASC;PL
liikkeiden	gibanja	liike	gibanje	N;GEN;PL	N;NOM;NEUT;PL
keittiö	kuhinjo	keittiö	kuhinja	N;NOM;SG	N;ACC;FEM;SG
ilmailu	letalsko	ilmailu	letalsko	N;NOM;SG	ADJ;NOM;NEUT;SG
ilmailu	letalski	ilmailu	letalski	N;NOM;SG	ADJ;NOM;MASC;SG
ilmailu	aeronavtiko	ilmailu	aeronavtika	N;NOM;SG	N;ACC;FEM;SG
noel	noel	noel	noelo	PROPN;NOM;SG	PROPN;NOM;MASC;SG
useimmilla	večina	usea	večina	ADJ;AT+ESS
;RL;PL	N;NOM;FEM;SG
useimmilla	večini	usea	večina	ADJ;AT+ESS
;RL;PL	N;DAT;FEM;SG
useimmilla	največ	usea	največ	ADJ;AT+ESS
;RL;PL	DET
useimmilla	najbolj	usea	najbolj	ADJ;AT+ESS
;RL;PL	ADV;RL
todisti	dokazano	todistaa	dokazano	V;IND;SG;3;PST;FIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP
ohjeen	navodila	ohje	navodilo	N;GEN;SG	N;NOM;NEUT;PL
ohjeen	navodilo	ohje	navodilo	N;GEN;SG	N;NOM;NEUT;SG
kaupallista	komercialni	kaupallinen	komercialen	ADJ;PRT;SG	ADJ;NOM;MASC;SG
kaupallista	komercialna	kaupallinen	komercialen	ADJ;PRT;SG	ADJ;NOM;FEM;SG
kaupallista	komercialne	kaupallinen	komercialen	ADJ;PRT;SG	ADJ;NOM;FEM;PL
kaupallista	reklama	kaupallinen	reklama	ADJ;PRT;SG	N;NOM;FEM;SG
kaupallista	komercialno	kaupallinen	komercialen	ADJ;PRT;SG	ADV
työntekijän	delavec	työ#tekijä	delavec	N;GEN;SG	N;NOM;MASC;SG
työntekijän	delavca	työ#tekijä	delavec	N;GEN;SG	N;ANIM;ACC;MASC;SG
vaarallista	nevarno	vaarallinen	nevaren	ADJ;PRT;SG	ADJ;NOM;NEUT;SG
vaarallista	nevaren	vaarallinen	nevaren	ADJ;PRT;SG	ADJ;NOM;INDF;MASC;SG
vaarallista	nevarne	vaarallinen	nevaren	ADJ;PRT;SG	ADJ;NOM;FEM;PL
vaarallista	nevarni	vaarallinen	nevaren	ADJ;PRT;SG	ADJ;NOM;MASC;PL
vaarallista	nevarna	vaarallinen	nevaren	ADJ;PRT;SG	ADJ;NOM;FEM;SG
vaarallista	nevarni	vaarallinen	nevaren	ADJ;PRT;SG	ADJ;NOM;MASC;PL
vaarallista	nevarne	vaarallinen	nevaren	ADJ;PRT;SG	ADJ;NOM;FEM;PL
vaarallista	nevarna	vaarallinen	nevaren	ADJ;PRT;SG	ADJ;NOM;FEM;SG
logiikan	logika	logiikka	logika	N;GEN;SG	N;NOM;FEM;SG
logiikan	logiko	logiikka	logika	N;GEN;SG	N;ACC;FEM;SG
eteneminen	napredovanja	eteneminen	napredovanje	N;NOM;SG	N;GEN;NEUT;SG
eteneminen	vnaprej	eteneminen	vnaprej	N;NOM;SG	ADV
viholliset	sovražnik	vihollinen	sovražnik	N;NOM;PL	N;NOM;MASC;SG
viholliset	sovražnike	vihollinen	sovražnik	N;NOM;PL	N;ACC;MASC;PL
viholliset	sovražnikov	vihollinen	sovražnikov	N;NOM;PL	N;GEN;MASC;PL
innokas	navdušeni	innokas	navdušen	ADJ;NOM;SG	ADJ;NOM;MASC;PL;V.PTCP
kap	ogrinjalo	kap	ogrinjalo	N;GEN;SG	N;NOM;NEUT;SG
kap	rt	kap	rt	N;GEN;SG	N;NOM;MASC;SG
kap	cape	kap	capa	N;GEN;SG	PROPN;NOM;MASC;SG
sähköinen	elektronsko	sähköinen	elektronsko	ADJ;NOM;SG	ADV
melbourne	melbourne	melbourn	melbouren	N;NOM;SG	ADJ;NOM;FEM;SG
fabian	fabian	fabia	fabian	N;GEN;SG	N;NOM;MASC;SG
tehtaiden	tovarne	tehdas	tovarna	N;GEN;PL	N;NOM;FEM;PL
luonnetta	lik	luonne	lika	N;PRT;SG	N;NOM;MASC;SG
luonnetta	karakter	luonne	karakter	N;PRT;SG	N;NOM;MASC;SG
simone	simone	simoa	simona		PROPN;NOM;FEM;SG
romaniassa	romunija	romania	romunija	N;IN+ESS;SG	N;NOM;FEM;SG
olemassaoloa	obstoja	olemassaolo	obstoj	N;PRT;SG	N;NOM;MASC;SG
olemassaoloa	obstoj	olemassaolo	obstoj	N;PRT;SG	N;NOM;MASC;SG
vallankumousta	revolucijo	vallan#kumous	revolucija	N;PRT;SG	N;ACC;FEM;SG
vallankumousta	revolucije	vallan#kumous	revolucija	N;PRT;SG	N;NOM;FEM;PL
vallankumousta	revolucija	vallan#kumous	revolucija	N;PRT;SG	N;NOM;FEM;SG
vihan	jezo	vihka	jeza	N;GEN;SG	N;ACC;FEM;SG
vihan	jeza	vihka	jeza	N;GEN;SG	N;NOM;FEM;SG
vihan	sovraštvo	vihka	sovraštvo	N;GEN;SG	N;NOM;NEUT;SG
vihan	sovraštvo	vihka	sovraštvo	N;GEN;SG	N;NOM;NEUT;SG
vihan	sovražim	vihka	sovražiti	N;GEN;SG	V;IPFV;IND;SG;1;PRS;FIN
lex	lex	lex	lex	N;NOM;SG	
maxwell	maxwell	maxwell	maxwel	PROPN;NOM;SG	N;NOM;MASC;SG
vähenee	upadanja	vähetä	upadanje	V;IND;SG;3;PRS;FIN;ACT	N;GEN;NEUT;SG
kati	kati	kati	kati	PROPN;NOM;SG	PROPN;NOM;MASC;SG
kati	kate	kati	kata	PROPN;NOM;SG	PROPN;NOM;FEM;SG
iskee	zadetkov	iskeä	zadetek	V;IND;SG;3;PRS;FIN;ACT	N;GEN;MASC;PL
iskee	stavke	iskeä	stavka	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
käsittelyä	ravnanje	käsittely	ravnanje	N;PRT;SG	N;NOM;NEUT;SG
käsittelyä	rokovanje	käsittely	rokovanje	N;PRT;SG	N;NOM;NEUT;SG
käsittelyä	obdelovanje	käsittely	obdelovanje	N;PRT;SG	N;NOM;NEUT;SG
käsittelyä	predelava	käsittely	predelava	N;PRT;SG	N;NOM;FEM;SG
käsittelyä	obdelava	käsittely	obdelava	N;PRT;SG	N;NOM;FEM;SG
käsittelyä	predelavo	käsittely	predelava	N;PRT;SG	N;ACC;FEM;SG
lange	lange	lange	lang	N;NOM;SG	PROPN;NOM;MASC;SG
canadiens	canadiensi	canadiens	canadiensa	N;GEN;PL	N;NOM;MASC;PL
juhlat	zabava	juhla	zabava	N;NOM;PL	N;NOM;FEM;SG
juhlat	zabavo	juhla	zabava	N;NOM;PL	N;ACC;FEM;SG
juhlat	žur	juhla	žur	N;NOM;PL	N;NOM;MASC;SG
juhlat	party	juhla	party	N;NOM;PL	N;NOM;MASC;SG
veroja	davki	vero	davek	N;PRT;PL	N;NOM;MASC;PL
veroja	davčna	vero	davčen	N;PRT;PL	ADJ;NOM;FEM;SG
veroja	davek	vero	davek	N;PRT;PL	N;NOM;MASC;SG
veroja	davke	vero	davek	N;PRT;PL	N;ACC;MASC;PL
