til	за	til	за	ADV	ADP
muslimske	мюсюлманска	muslimsk	мюсюлмански	ADJ;PL	ADJ;INDF;FEM;SG
besatte	обладана	besætte	обладам	V;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
besatte	обладан	besætte	обладам	V;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
besatte	заето	besætte	заема-(се)	V;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
besatte	обсебена	besætte	обсебя	V;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
besatte	обсебени	besætte	обсеба	V;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
besatte	вманиачен	besætte	вманиачен	V;PST;FIN;ACT	ADJ;INDF;MASC;SG
besatte	обсебен	besætte	обсебен	V;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
nationalt	национална	nationalt	национален	ADV	ADJ;INDF;FEM;SG
nationalt	национални	nationalt	национален	ADV	ADJ;INDF;PL
nationalt	национален	nationalt	национален	ADV	ADJ;INDF;MASC;SG
præcis	точен	præcis	точен	ADV	ADJ;INDF;MASC;SG
præcis	точна	præcis	точен	ADV	ADJ;INDF;FEM;SG
præcis	точни	præcis	точен	ADV	ADJ;INDF;PL
præcis	точен	præcis	точен	ADV	ADJ;INDF;MASC;SG
brugeren	потребителски	bruger	потребителски	N;DEF;MASC+FEM;SG	ADJ;INDF;MASC;SG
brugeren	потребител	bruger	потребител	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
brugeren	ползвател	bruger	ползвател	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
denmark	дания	denmark	дания		PROPN;INDF;FEM;SG
pensioneret	пенсионер	pensionere	пенсионер	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
middelhavet	средиземноморски	middelhavet	средиземноморски	N;DEF;NEUT;SG	ADJ;INDF;MASC;SG
tone	тона	tone	тон	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
arresteret	арестувани	arrestere	арестувам	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
demokrati	демокрацията	demokrati	демокрация	N;INDF;NEUT;SG	N;DEF;FEM;SG
erklæret	обявени	erklære	обявя-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
erklæret	декларирани	erklære	декларирам	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
howard	хауърд	howard	хауърд	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
nemt	лесно	nemt	лесно	ADJ;INDF;NEUT;SG	ADV
nemt	леко	nemt	леко	ADJ;INDF;NEUT;SG	ADV
nemt	лесно	nemt	лесно	ADJ;INDF;NEUT;SG	ADV
ohio	охайо	ohio	оха	PROPN	PROPN;INDF;MASC;SG
brun	кафяви	brun	кафяв	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;PL
brun	браун	brun	браун	ADJ;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
brun	кафяво	brun	кафяво	ADJ;INDF;MASC+FEM;SG	ADV
angivet	изброени	angive	избероя-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
angivet	посочени	angive	посоча	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
angivet	уточнени	angive	уточня	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
francis	францис	francis	францис		N;INDF;MASC;SG
francis	франсис	francis	франсис		N;INDF;MASC;SG
overlevende	оцелели	overleve	оцелея	V;PRS;V.PTCP	V;PFV;INDF;PL;PST;V.PTCP;ACT
overlevende	оцелелите	overleve	оцелея	V;PRS;V.PTCP	ADJ;PFV;DEF;PL;PST;V.PTCP;ACT
overlevende	оцелял	overleve	оцелея	V;PRS;V.PTCP	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
overlevende	сървайвър	overleve	сървайвър	V;PRS;V.PTCP	N;INDF;MASC;SG
overlevende	оцеляла	overleve	оцелея	V;PRS;V.PTCP	V;PFV;INDF;FEM;SG;PST;V.PTCP;ACT
preussiske	пруски	preussisk	пруски	ADJ;PL	ADJ;INDF;MASC;SG
wikimedia	уикимедия	wikimedia	уикимедия		N;INDF;FEM;SG
iso	iso	iso	iso	N;INDF;NEUT;SG	PROPN;INDF;FEM;SG
tim	тим	tim	тим		N;INDF;MASC;SG
stamme	племето	stamme	племе	N;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
indbyggerne	обитатели	indbygger	обитател	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
indbyggerne	жители	indbygger	жител	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
brandenburg	бранденбург	brandenburg	бранденбург	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
tilgængelig	налично	tilgængelig	налично	ADJ;INDF;MASC+FEM;SG	ADV
tilgængelig	налични	tilgængelig	наличен	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;PL
tilgængelig	достъпни	tilgængelig	достъпен	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;PL
tilgængelig	достъпно	tilgængelig	достъпно	ADJ;INDF;MASC+FEM;SG	ADV
fyret	уволнени	fyre	уволня-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
hjerte	сърдечни	hjerte	сърдечен	N;INDF;NEUT;SG	ADJ;INDF;PL
hjerte	сърдечен	hjerte	сърдечен	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
hjerte	сърдечна	hjerte	сърдечен	N;INDF;NEUT;SG	ADJ;INDF;FEM;SG
hjerte	сърцето	hjerte	сърце	N;INDF;NEUT;SG	N;DEF;NEUT;SG
afsluttede	завършена	afslutte	завърша	V;IND;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
afsluttede	завършени	afslutte	завърша	V;IND;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
afsluttede	завършен	afslutte	завърша	V;IND;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
afsluttede	завършено	afslutte	завърша	V;IND;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
afsluttede	завършен	afslutte	завърша	V;IND;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
anmeldelser	уведомяване	anmeldelse	уведомяване	N;INDF;MASC+FEM;PL	N;INDF;NEUT;SG
wild	диво	wild	диво		ADV
wild	дивак	wild	дивак		N;INDF;MASC;SG
wild	диви	wild	дивя-(се)		N;INDF;FEM;PL
wild	дива	wild	дивам-(се)		N;INDF;FEM;SG
wild	див	wild	див		N;INDF;MASC;SG
kap	нос	kipe	нос		N;INDF;MASC;SG
kap	кейп	kipe	кейп		N;INDF;MASC;SG
kap	кабо	kipe	кабо		PROPN;SG
kap	наметало	kipe	наметало		V;PFV;INDF;NEUT;SG;PST;V.PTCP;ACT
budget	бюджетна	budget	бюджетен	N;INDF;NEUT;SG	ADJ;INDF;FEM;SG
dokumenter	документите	dokument	документ	N;INDF;NEUT;PL	N;DEF;MASC;PL
hul	дупката	hul	дупка	N;INDF;NEUT;SG	N;DEF;FEM;SG
hul	ямата	hul	ям	N;INDF;NEUT;SG	N;DEF;FEM;SG
hul	кухи	hul	куха	N;INDF;NEUT;SG	ADJ;INDF;PL
info	info	info	info	N;INDF;NEUT;SG	INTJ
løn	заплатата	løn	заплата	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
løn	заплати	løn	заплата	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
løn	плащам	løn	плащам	N;INDF;MASC+FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
løn	плати	løn	платя	N;INDF;MASC+FEM;SG	V;PFV;IND;SG;3;PST;FIN;ACT
løn	заплатите	løn	заплата	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
løn	възнаграждения	løn	възнаграждение	N;INDF;MASC+FEM;SG	N;INDF;NEUT;PL
løn	заплати	løn	заплата	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
defineret	определени	definere	определя-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
defineret	дефинирани	definere	дефинирам	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
gammelt	древни	gammel	древен	ADJ;INDF;NEUT;SG	ADJ;INDF;PL
gammelt	древен	gammel	древен	ADJ;INDF;NEUT;SG	N;INDF;MASC;SG
gammelt	древно	gammel	древно	ADJ;INDF;NEUT;SG	ADV
gammelt	старо	gammel	стар	ADJ;INDF;NEUT;SG	ADV
gammelt	стари	gammel	стар	ADJ;INDF;NEUT;SG	ADJ;INDF;PL
territorium	територии	territorium	територия	N;INDF;NEUT;SG	N;INDF;FEM;PL
territorium	територията	territorium	територия	N;INDF;NEUT;SG	N;DEF;FEM;SG
beck	бек	beck	бек		PROPN;INDF;MASC;SG
ledelsen	мениджмънт	ledelse	мениджмънт	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
ledelsen	управление	ledelse	управление	N;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
kendskab	знания	kendskab	знание	N;INDF;NEUT;SG	N;INDF;NEUT;PL
kendskab	познания	kendskab	познание	N;INDF;NEUT;SG	N;INDF;NEUT;PL
kendskab	осведомеността	kendskab	осведоменост	N;INDF;NEUT;SG	N;DEF;FEM;SG
indsættes	вмъква	indsætte	вмъквам-(се)	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;ACT
skifter	превключване	skifte	превключване	V;IND;PRS;FIN;ACT	N;INDF;NEUT;SG
falde	есента	falde	есен	V;NFIN;ACT	N;DEF;FEM;SG
falde	падане	falde	падане	V;NFIN;ACT	N;INDF;NEUT;SG
falde	есен	falde	есен	V;NFIN;ACT	N;INDF;FEM;SG
ddr	ddr	ddr	ddr		PROPN;INDF;MASC;SG
ddr	гдр	ddr	гдр		PROPN;INDF;MASC;SG
georgia	джорджия	georgia	джорджия		N;INDF;FEM;SG
georgia	грузия	georgia	груз		PROPN;INDF;FEM;SG
fame	славата	fame	слава		N;DEF;FEM;SG
fame	слава	fame	слава		N;INDF;FEM;SG
positive	позитивна	positiv	позитивен	ADJ;PL	ADJ;INDF;FEM;SG
positive	положителен	positiv	положителен	ADJ;PL	ADJ;INDF;MASC;SG
positive	положителна	positiv	положителен	ADJ;PL	ADJ;INDF;FEM;SG
positive	положително	positiv	положително	ADJ;PL	ADV
europe	европа	europe	европа		PROPN;INDF;FEM;SG
ocean	океан	ocean	океан		N;INDF;MASC;SG
kroatien	хърватска	kroati	хърватска	PROPN	ADJ;INDF;FEM;SG
kroatien	хърватия	kroati	хърват	PROPN	PROPN;INDF;FEM;SG
positiv	положителни	positiv	положителен	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;PL
positiv	положително	positiv	положително	ADJ;INDF;MASC+FEM;SG	ADV
samtidige	едновременно	samtidig	едновременно	ADJ;PL	ADV
wagner	уагнър	wagner	уагнър	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
chr	chr	chr	chr		PROPN;INDF;MASC;SG
faldet	паднали	falde	падна-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;PST;V.PTCP;ACT
reglen	правило	regel	правило	N;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
studie	учи	studie	уча-(се)	N;INDF;NEUT;SG	V;IPFV;IMP;SG;2;FIN
trykt	печатни	trykke	печатен	V;INDF;SG;PST;V.PTCP	ADJ;INDF;PL
trykt	отпечатани	trykke	отпечатам-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
ekspeditionen	експедиция	ekspedition	експедиция	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
gren	бранч	gren	бранч	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
krige	войните	krig	войн	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
krige	войната	krig	война	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
krige	война	krig	война	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
palle	палет	palle	палет	PROPN	N;INDF;MASC;SG
japanerne	японско	japaner	японски	N;DEF;MASC+FEM;PL	ADV
japanerne	японска	japaner	японски	N;DEF;MASC+FEM;PL	ADJ;INDF;FEM;SG
japanerne	японци	japaner	японец	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
japanerne	японец	japaner	японец	N;DEF;MASC+FEM;PL	N;INDF;MASC;SG
japanerne	японски	japaner	японски	N;DEF;MASC+FEM;PL	ADJ;INDF;MASC;SG
hærens	армеец	hær	армеец	N;GEN;DEF;MASC+FEM;SG	N;INDF;MASC;SG
hærens	армия	hær	армия	N;GEN;DEF;MASC+FEM;SG	N;INDF;FEM;SG
hærens	армейски	hær	армейски	N;GEN;DEF;MASC+FEM;SG	ADJ;INDF;MASC;SG
skuespilleren	актьор	skuespiller	актьор	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
hund	кучето	hund	куче	N;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
vidner	свидетелите	vidne	свидетел	N;INDF;NEUT;PL	N;DEF;MASC;PL
vidner	свидетел	vidne	свидетел	N;INDF;NEUT;PL	N;INDF;MASC;SG
jarl	ърл	jarl	ърл	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
kritiseret	критикува	kritisere	критикувам	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
kritiseret	критиката	kritisere	критика	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
kritiseret	критика	kritisere	критика	V;INDF;SG;PST;V.PTCP	N;INDF;FEM;SG
kritiseret	критики	kritisere	критика	V;INDF;SG;PST;V.PTCP	N;INDF;FEM;PL
kritiseret	критикува	kritisere	критикувам	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
hemmelige	секретно	hemmelig	секретен	ADJ;PL	ADV
hemmelige	тайна	hemmelig	тайна	ADJ;PL	N;INDF;FEM;SG
hemmelige	таен	hemmelig	таен	ADJ;PL	N;INDF;MASC;SG
hemmelige	тайната	hemmelig	тайна	ADJ;PL	N;DEF;FEM;SG
hemmelige	тайно	hemmelig	тайно	ADJ;PL	ADV
bruce	брус	bruce	брус		PROPN;INDF;MASC;SG
romerne	римляни	rom	римляна	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
milano	милано	milano	милано	PROPN	PROPN;INDF;MASC;SG
milano	милан	milano	милан	PROPN	PROPN;INDF;MASC;SG
milano	милано	milano	милано	PROPN	PROPN;INDF;MASC;SG
dollars	долари	dollar	долар	N;INDF;MASC+FEM;SG	N;INDF;MASC;PL
søndag	неделно	søndag	неделно	N;INDF;MASC+FEM;SG	ADV
bosat	специализант	bosat	специализант	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
bosat	жител	bosat	жител	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
bosat	обитател	bosat	обитател	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
bosat	пребиваващи	bosat	пребивавам	V;INDF;SG;PST;V.PTCP	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
levetid	доживотен	levetid	доживотен	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
citat	цитирам	citat	цитирам	N;INDF;NEUT;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
dalen	долина	dal	долина	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
dalen	вали	dal	вали	N;DEF;MASC+FEM;SG	V;IPFV;IMP;SG;3;PRS;FIN
erfaring	опитът	erfaring	опит	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
arkitekten	архитект	arkitekt	архитект	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
øge	увеличаване	øge	увеличаване	V;NFIN;ACT	N;INDF;NEUT;SG
øge	увеличение	øge	увеличение	V;NFIN;ACT	N;INDF;NEUT;SG
øge	повишаване	øge	повишаване	V;NFIN;ACT	N;INDF;NEUT;SG
afviste	отхвърлена	afvise	отхвърля	V;IND;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
afviste	отказана	afvise	откажа-(се)	V;IND;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
afviste	отхвърлен	afvise	отхвърля	V;IND;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
afviste	отхвърлени	afvise	отхвърля	V;IND;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
afviste	отхвърлено	afvise	отхвърля	V;IND;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
afviste	отхвърлена	afvise	отхвърля	V;IND;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
afviste	отказва	afvise	отказвам-(се)	V;IND;PST;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
afviste	отказано	afvise	откажа-(се)	V;IND;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
afviste	отказан	afvise	откажа-(се)	V;IND;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
canadisk	канадци	canadisk	канадец	ADJ;INDF;SG	N;INDF;MASC;PL
canadisk	канадец	canadisk	канадец	ADJ;INDF;SG	N;INDF;MASC;SG
frø	семе	frø	семе	N;INDF;NEUT;PL	N;INDF;NEUT;SG
frø	семе	frø	семе	N;INDF;NEUT;PL	N;INDF;NEUT;SG
frø	жаба	frø	жаба	N;INDF;NEUT;PL	N;INDF;FEM;SG
dei	деи	dei	дей		PROPN;INDF;MASC;SG
singler	единични	singel	единичен	N;INDF;MASC+FEM;PL	ADJ;INDF;PL
singler	сингъла	singel	сингъл	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
singler	необвързани	singel	необвързан	N;INDF;MASC+FEM;PL	ADJ;INDF;PL
sydney	сидни	sydney	сиден		PROPN;INDF;MASC;SG
naturlig	натурални	naturlig	натурален	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;PL
naturlig	естествени	naturlig	естествен	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;PL
øverst	top	øverst	top	ADJ;RL	ADV
øverst	топ	øverst	топ	ADJ;RL	N;INDF;MASC;SG
øverst	върха	øverst	връх	ADJ;RL	N;DEF;MASC;SG
bryde	прекъсване	bryde	прекъсване	V;NFIN;ACT	N;INDF;NEUT;SG
bryde	почивка	bryde	почивка	V;NFIN;ACT	N;INDF;FEM;SG
etniske	етническа	etnisk	етнически	ADJ;PL	ADJ;INDF;FEM;SG
etniske	етническо	etnisk	етнически	ADJ;PL	ADV
etniske	етнически	etnisk	етнически	ADJ;PL	ADJ;INDF;MASC;SG
besejret	победени	besejre	победя	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
lena	лина	lena	лина		N;INDF;FEM;SG
lena	лена	lena	лена		N;INDF;FEM;SG
mistet	изгубено	miste	изгубя-(се)	V;INDF;SG;PST;V.PTCP	ADV
mistet	изгубени	miste	изгубен	V;INDF;SG;PST;V.PTCP	ADJ;INDF;PL
mistet	изгубена	miste	изгубя-(се)	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
mistet	загубен	miste	загубен	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
mistet	загуби	miste	загуба	V;INDF;SG;PST;V.PTCP	N;INDF;FEM;PL
mistet	изгубен	miste	изгубен	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
regional	регионален	regional	регионален	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
regional	регионално	regional	регионален	N;INDF;MASC+FEM;SG	ADV
regional	регионални	regional	регионален	N;INDF;MASC+FEM;SG	ADJ;INDF;PL
regional	регионална	regional	регионален	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
human	хуманно	human	хуманен		ADV
opbygget	построени	opbygge	построя-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
dække	прикритие	dække	прикритие	V;NFIN;ACT	N;INDF;NEUT;SG
dække	корица	dække	корица	V;NFIN;ACT	N;INDF;FEM;SG
dække	покритие	dække	покритие	V;NFIN;ACT	N;INDF;NEUT;SG
dække	покриване	dække	покриване	V;NFIN;ACT	N;INDF;NEUT;SG
venedig	венеция	venedig	венеция	PROPN	N;INDF;FEM;SG
væsentlige	съществена	væsentlig	съществен	ADJ;PL	ADJ;INDF;FEM;SG
væsentlige	съществено	væsentlig	съществено	ADJ;PL	ADV
fremtidige	бъдеще	fremtidig	бъдеще	ADJ;PL	N;INDF;NEUT;SG
fremtidige	бъдещ	fremtidig	бъдещ	ADJ;PL	ADJ;INDF;MASC;SG
fremtidige	бъдещето	fremtidig	бъдеще	ADJ;PL	N;DEF;NEUT;SG
fremtidige	бъдеща	fremtidig	бъдещ	ADJ;PL	ADJ;INDF;FEM;SG
arnold	арнолд	arnold	арнолд		N;INDF;MASC;SG
ida	айда	ida	айда		N;INDF;FEM;SG
ida	ида	ida	ида		V;IPFV;IND;SG;1;PRS;FIN;ACT
ægteskabet	женитба	ægteskab	женитба	N;DEF;NEUT;SG	N;INDF;FEM;SG
ægteskabet	брак	ægteskab	брак	N;DEF;NEUT;SG	N;INDF;MASC;SG
ægteskabet	сватба	ægteskab	сватба	N;DEF;NEUT;SG	N;INDF;FEM;SG
ross	рос	ross	рос	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
juridiske	правно	juridisk	правен	ADJ;PL	ADV
juridiske	правна	juridisk	правен	ADJ;PL	ADJ;INDF;FEM;SG
juridiske	юридически	juridisk	юридически	ADJ;PL	ADJ;INDF;MASC;SG
juridiske	правен	juridisk	правя-(се)	ADJ;PL	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
juridiske	законно	juridisk	законен	ADJ;PL	ADV
overfladen	повърхност	overflad	повърхност	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
musikalsk	музикален	musikalsk	музикален	ADV	ADJ;INDF;MASC;SG
musikalsk	мюзикъл	musikalsk	мюзикъл	ADV	N;INDF;MASC;SG
musikalsk	музикална	musikalsk	музикален	ADV	ADJ;INDF;FEM;SG
fonden	фонд	fond	фонд	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
fonden	фондове	fond	фонд	N;DEF;MASC+FEM;SG	N;INDF;MASC;PL
konflikten	конфликт	konflikt	конфликт	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
konflikten	конфликти	konflikt	конфликт	N;DEF;MASC+FEM;SG	N;INDF;MASC;PL
haven	градински	have	градински	N;DEF;MASC+FEM;SG	ADJ;INDF;MASC;SG
haven	гардън	have	гардън	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
haven	градинка	have	градинка	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
haven	градина	have	градина	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
haven	хейвън	have	хейвън	N;DEF;MASC+FEM;SG	PROPN;INDF;MASC;SG
stemte	гласувахме	stemme	гласувам	V;IND;PST;FIN;ACT	V;IPFV;IND;PL;1;IPFV;FIN;ACT
anker	котвата	anke	котва	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
foundation	основи	foundation	основа	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
opfundet	измислени	opfinde	измисля	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
slægter	род	slægte	род	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
sletning	изтриването	sletning	изтриване	N;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
midlertidig	временно	midlertidig	временно	ADJ;INDF;MASC+FEM;SG	ADV
midlertidig	временни	midlertidig	временен	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;PL
midlertidig	временно	midlertidig	временно	ADJ;INDF;MASC+FEM;SG	ADV
plus	плюс	plus	плюс	N;INDF;MASC+FEM;SG	ADV
personlighed	личността	personlighed	личност	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
forfremmet	повишен	forfrem	повиша-(се)	N;DEF;NEUT;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
unit	поделение	unit	поделение		N;INDF;NEUT;SG
unit	единица	unit	единица		N;INDF;FEM;SG
arkiv	архиви	arkiv	архив	N;INDF;NEUT;SG	N;INDF;MASC;PL
arkiv	архиви	arkiv	архив	N;INDF;NEUT;SG	N;INDF;MASC;PL
