ve	और	ve	और	CONJ	
köşe	स्तम्भ	köşe	स्तंभ		N;NOM;MASC;SG;3
köşe	कॉर्नर	köşe	कॉर्नर		PROPN;NOM;MASC;SG;3
köşe	कोना	köşe	कोना		N;NOM;MASC;SG;3
köşe	कोने	köşe	कोना		N;NOM;MASC;SG;3
köşe	किनारे	köşe	किनारा		N;NOM;MASC;SG;3
motoru	इंजन	motor	इंजन	N;ACC;SG;3	N;NOM;MASC;SG;3
oğulları	बेटे	oğul	बेटा	N;ACC;PL;3	N;NOM;MASC;SG;3
bayern	bayern	bayern	ओुआ	PROPN;NOM;SG;3	
perde	पर्दा	perde	पर्दा		N;NOM;MASC;SG;3
perde	ओट	perde	ओट		N;NOM;FEM;SG;3
perde	घूंघट	perde	घूंघट		N;NOM;MASC;SG;3
perde	पर्दे	perde	पर्दा		N;NOM;MASC;SG;3
vandalizm	बर्बरता	vandalizm	बर्बरता		N;NOM;FEM;SG;3
caz	जैज़	caz	जैज़		PROPN;NOM;MASC;SG;3
yeraltı	भूमिगत	yeraltı	भूमिगत		ADJ;NOM
yeraltı	subterranean	yeraltı	ओौओधींपींप		V;IPFV;MASC;V.PTCP;ACT
yeraltı	अंडरवर्ल्ड	yeraltı	अंडरवर्ल्ड		N;NOM;MASC;SG;3
resimler	छवि	resim	छवि	N;NOM;PL;3	N;NOM;FEM;SG;3
resimler	चित्र	resim	चित्र	N;NOM;PL;3	N;NOM;MASC;SG;3
resimler	बिंब	resim	बिंब	N;NOM;PL;3	N;NOM;MASC;SG;3
resimler	चित्र	resim	चित्र	N;NOM;PL;3	N;NOM;MASC;SG;3
resimler	pics	resim	pics	N;NOM;PL;3	
resimler	फोटो	resim	फोटो	N;NOM;PL;3	N;NOM;FEM;SG;3
resimler	फ़ोटो	resim	फाोट	N;NOM;PL;3	N;NOM;MASC;SG;3
leo	सिंह	leo	सिंह		PROPN;NOM;MASC;SG;3
leo	leo	leo	leo		PROPN;NOM;MASC;SG;3
timur	तैमूर	timur	तैमूर		PROPN;NOM;MASC;SG;3
teorik	सैद्धांतिक	teorik	सैद्धांतिक		PROPN;NOM;SG;3
diego	डिएगो	diego	डिएगो	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
yakınında	निकट	yakın	निकट	ADJ;ESS;SG;3	ADV;NOM;MASC;SG;3
yakınında	निकटवर्ती	yakın	निकटवर्ती	ADJ;ESS;SG;3	N;NOM;MASC;SG;3
yakınında	आसपास	yakın	आसपास	ADJ;ESS;SG;3	ADV;NOM;MASC;SG;3
yüzü	चेहरे	yüz	चेहरा	N;ACC;SG;3	N;NOM;MASC;PL;3
yüzü	चेहरा	yüz	चेहरा	N;ACC;SG;3	N;NOM;MASC;SG;3
yüzü	face	yüz	face	N;ACC;SG;3	
yüzü	फेस	yüz	फेस	N;ACC;SG;3	
gelişim	विकास	geliş	विकास		N;NOM;MASC;SG;3
gelişim	प्रगति	geliş	प्रगति		N;NOM;FEM;SG;3
gelişim	सुधार	geliş	सुधार		N;NOM;MASC;SG;3
şiddet	हिंसा	şiddet	हिंसा		N;NOM;FEM;SG;3
şiddet	हिंसक	şiddet	हिंसक		ADJ
rica	अनुरोध	rica	अनुरोध		N;NOM;MASC;SG;3
rica	आग्रह	rica	आग्रह		N;NOM;MASC;SG;3
rica	निवेदन	rica	निवेदन		N;NOM;MASC;SG;3
rica	रिका	rica	रिका		PROPN;NOM;MASC;SG;3
endonezya	इंडोनेशियाई	endonezya	इंडोनेशियाई	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
endonezya	इंडोनेशिया	endonezya	इंडोनेशिया	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
jay	jay	jay	jay		PROPN;NOM;MASC;SG;3
journal	पत्रिका	journal	पत्रिका		N;NOM;FEM;SG;3
journal	जर्नल	journal	जर्नल		N;NOM;MASC;SG;3
bulut	बादलों	bulut	बादल		N;ACC;MASC;PL;3
bulut	बादल	bulut	बादल		PROPN;NOM;MASC;SG;3
bulut	बादल	bulut	बादल		PROPN;NOM;MASC;SG;3
horasan	ख़ोरासान	horasan	ख़ोरासान		PROPN;NOM;MASC;SG;3
çoklu	मल्टी	çoklu	मल्टी		N;NOM;MASC;SG;3
çoklu	मल्टीपल	çoklu	मल्टीपल		PROPN;NOM;MASC;SG;3
çoklu	बहुमुखी	çoklu	बहुमुखी		N;NOM;MASC;SG;3
çoklu	अनेक	çoklu	अनेक		DET
sürgün	वनवास	sürgün	वनवास		PROPN;NOM;MASC;SG;3
sürgün	निर्वासन	sürgün	निर्वासन		N;NOM;MASC;SG;3
sürgün	प्रत्यर्पण	sürgün	प्रत्यर्पण		N;NOM;MASC;SG;3
ekmek	रोटी	ekmek	रोटी		PROPN;NOM;FEM;SG;3
ekmek	ब्रैड	ekmek	ब्रैड		PROPN;NOM;MASC;SG;3
franz	फ्रांज	franz	फ्रांज	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
allen	ऐलन	allen	ऐलन	PROPN;NOM;SG;3	
allen	एलन	allen	एलन	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
yüzlerce	सैकड़ों	yüzlerce	सैकडा	NUM	N;ACC;MASC;PL;3
yüzlerce	सैंकड़ों	yüzlerce	सैंकड़	NUM	N;ACC;MASC;PL;3
devamlı	निरंतर	devamlı	निरन्तर		ADV
devamlı	लगातार	devamlı	लगातार		ADV
yayınlanmış	प्रकाशित	yayınla	प्रकाशित	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ
yazları	ग्रीष्म	yaz	ग्रीष्म	N;ACC;PL;3	
houston	ह्यूस्टन	hous	ह्यूस्टन	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
personel	कार्मिक	personel	कार्मिक		N;NOM;MASC;SG;3
personel	कर्मियों	personel	कर्मी		N;ACC;MASC;PL;3
personel	स्टाफ़	personel	स्टाफ़		N;NOM;MASC;SG;3
personel	स्टाफ	personel	स्टाफ		N;NOM;MASC;SG;3
tehlikeli	खतरनाक	tehlikeli	खतरनाक	N;NOM;SG;3	ADJ
las	लास	las	लास	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
ortam	वातावरण	ortam	वातावरण		N;NOM;MASC;SG;3
ortam	वायुमण्डल	ortam	वायुमण्डल		N;NOM;MASC;SG;3
ortam	वायुमंडल	ortam	वायुमंडल		N;NOM;MASC;SG;3
ortam	माहौल	ortam	माहौल		N;NOM;MASC;SG;3
ortam	माध्यम	ortam	माध्यम		N;NOM;MASC;SG;3
ortam	मिडिया	ortam	मिडिया		N;NOM;FEM;SG;3
ortam	मीडिया	ortam	मीडिया		N;NOM;MASC;SG;3
ortam	वातावरण	ortam	वातावरण		N;NOM;MASC;SG;3
ortam	परिवेश	ortam	परिवेश		N;NOM;MASC;SG;3
ortam	एनवायरनमेंट	ortam	एनवायरनमेंट		N;NOM;MASC;SG;3
ortam	पर्यावरण	ortam	पर्यावरण		N;NOM;MASC;SG;3
ortam	परिवेश	ortam	परिवेश		N;NOM;MASC;SG;3
sayılır	थोडा	say	थोडा	V;IPFV;IND;SG;3;POS;PASS	ADJ;NOM;MASC;SG
saf	भोले	saf	भोल		N;NOM;MASC;SG;3
saf	भोली	saf	भोली		V;PFV;FEM;SG;V.PTCP;ACT
saf	सरासर	saf	सरासर		ADV
elemeleri	योग्यता	eleme	योग्यता	N;ACC;PL;3	N;NOM;FEM;SG;3
kaza	accident	kaza	accident		N;NOM;MASC;SG;3
kaza	दुर्घटना	kaza	दुर्घटना		N;NOM;FEM;SG;3
kaza	क्रैश	kaza	क्रैश		N;NOM;MASC;SG;3
kaza	आकस्मिक	kaza	आकस्मिक		N;NOM;MASC;SG;3
kaza	दुर्घटनाओं	kaza	दुर्घटना		N;ACC;FEM;PL;3
kalıcı	स्थायी	kalıcı	स्थायी		PROPN;NOM;SG;3
kalıcı	स्थाई	kalıcı	स्थाई		ADJ;NOM
kalıcı	स्थायी	kalıcı	स्थायी		PROPN;NOM;SG;3
paulo	पाउलो	paulo	पाउलो	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
paulo	पाउलो	paulo	पाउलो	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
görevleri	कर्तव्य	görev	कर्तव्य	N;NOM;PL;3	N;NOM;MASC;SG;3
şube	शाखा	şube	शाखा		N;NOM;FEM;SG;3
rap	रैपर	rap	रैपर		PROPN;NOM;MASC;SG;3
isyanı	विद्रोह	isyan	विद्रोह		N;NOM;MASC;SG;3
isyanı	विद्रोह	isyan	विद्रोह		N;NOM;MASC;SG;3
eleştiriler	आलोचना	eleştiri	आलोचना	N;NOM;PL;3	N;NOM;FEM;SG;3
eleştiriler	आलोचनाओं	eleştiri	आलोचना	N;NOM;PL;3	N;ACC;FEM;PL;3
eleştiriler	आलोचकों	eleştiri	आलोचक	N;NOM;PL;3	N;ACC;MASC;PL;3
phoenix	फीनिक्स	phoen	फीनिक्स	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
ikincil	माध्यमिक	ikincil	माध्यमिक		N;NOM;MASC;SG;3
ikincil	द्वितीयक	ikincil	द्वितीयक		N;NOM;MASC;SG;3
bruce	ब्रूस	bruce	ब्रूस		PROPN;NOM;MASC;SG;3
shakespeare	शेक्सपियर	shakespeare	शेक्सपियर		PROPN;NOM;MASC;SG;3
duvar	दीवार	duvar	दीवार		N;NOM;FEM;SG;3
duvar	वॉल	duvar	वॉल		N;NOM;MASC;SG;3
duvar	दीवारों	duvar	दीवार		N;ACC;FEM;PL;3
duvar	दीवारें	duvar	दीवार		N;NOM;FEM;PL;3
libya	लीबिया	libya	लीबिया	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
tuz	नमक	tuz	नमक		N;NOM;MASC;SG;3
ayrılmış	जुदा	ayrıl	जुदा		ADP
ayrılmış	अलग	ayrıl	अलग		ADJ
ayrılmış	आरक्षित	ayrıl	आरक्षित		PROPN;NOM
ayrılmış	सुरक्षित	ayrıl	सुरक्षित		ADJ
kolombiya	कोलंबिया	kolombiya	कोलंबिया	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
kolombiya	कोलम्बिया	kolombiya	कोलम्बिया	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
kolombiya	कोलंबिया	kolombiya	कोलंबिया	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
formula	फ़ॉर्मूला	formula	फ़ॉर्मूला		N;NOM;MASC;SG;3
formula	सूत्र	formula	सूत्र		N;NOM;MASC;PL;3
sayılar	अंक	say	अंक	N;NOM;PL;3	N;NOM;MASC;SG;3
sayılar	संख्या	say	संख्या	N;NOM;PL;3	N;NOM;FEM;SG;3
deprem	भूकम्प	deprem	भूकम्प	N;NOM;SG;3	PROPN;NOM;MASC;SG;3
kullanılmış	प्रयुक्त	kullan	प्रयुक्त	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADP
filozof	दार्शनिक	filozof	दार्शनिक		N;NOM;MASC;SG;3
çekim	आकर्षण	çekim	आकर्षण		N;NOM;MASC;SG;3
çekim	गोलीबारी	çekim	गोलीबारी		N;NOM;FEM;SG;3
çekim	shooting	çekim	shooting		N;NOM;MASC;SG;3
çekim	शूटिंग	çekim	शूटिंग		N;NOM;FEM;SG;3
çekim	फिल्मांकन	çekim	फिल्मांकन		N;NOM;MASC;SG;3
inc	इंक	inc	इंक		PROPN;NOM;MASC;SG;3
inc	inc	inc	inc		PROPN;NOM;MASC;SG;3
kavram	अवधारणा	kavram	अवधारणा		N;NOM;FEM;SG;3
kavram	ख़्याल	kavram	ख़्याल		N;NOM;MASC;SG;3
kuvvetler	बलों	kuvvet	बल	N;NOM;PL;3	N;ACC;MASC;PL;3
davis	डेविस	davis	डेविस		PROPN;NOM;MASC;SG;3
jimmy	जिमी	jimmy	जिमी		PROPN;NOM;MASC;SG;3
jimmy	jimmy	jimmy	jimmy		PROPN;NOM;MASC;SG;3
party	दल	party	दल		N;NOM;MASC;SG;3
party	पार्टी	party	पार्टी		N;NOM;FEM;SG;3
divan	दीवान	divan	दीवान		PROPN;NOM;MASC;SG;3
gönderilen	सुपुर्द	gönder	सुपुर्द	V;PFV;IND;POS;PRS;V.PTCP;PASS	N;NOM;MASC;SG;3
gönderilen	भेजी	gönder	भेज	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;FEM;SG;V.PTCP;ACT
gönderilen	प्रेषित	gönder	प्रेषित	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ
gönderilen	भेजा	gönder	भेज	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;MASC;SG;V.PTCP;ACT
zemin	ग्राउंड	zemin	ग्राउंड		N;NOM;MASC;SG;3
zemin	जमीन	zemin	जमीन		N;NOM;FEM;SG;3
zemin	मैदान	zemin	मैदान		N;NOM;MASC;SG;3
zemin	फर्श	zemin	फर्श		N;NOM;MASC;SG;3
zemin	तल	zemin	तल		N;NOM;MASC;SG;3
zemin	मंजिल	zemin	मंजिल		N;NOM;FEM;SG;3
önder	नेता	önde	नेता		N;NOM;MASC;PL;3
değerleri	मानों	değer	मान	N;NOM;PL;3	N;ACC;MASC;PL;3
değerleri	मान	değer	मान	N;NOM;PL;3	V;SG;FIN;ACT
mektup	letters	mektup	letters	N;NOM;SG;3	
tim	tim	tim	tim		PROPN;NOM;MASC;SG;3
tim	टिम	tim	टिम		PROPN;NOM;MASC;SG;3
mil	मील	mil	मील		N;NOM;MASC;SG;3
mil	मील	mil	मील		N;NOM;MASC;SG;3
mil	माइलेज	mil	माइलेज		N;NOM;MASC;SG;3
senin	तुम्हारा	sen	तुम्हारा	PRO;GEN;SG;2	PRO;MASC;SG;3
senin	आपका	sen	आप	PRO;GEN;SG;2	PRO;MASC;SG;2;FORM
senin	तुम्हारी	sen	तुम्हारी	PRO;GEN;SG;2	PRO;FEM;SG;3
senin	आपकी	sen	आप	PRO;GEN;SG;2	PRO;FEM;SG;2;FORM
senin	आपके	sen	आप	PRO;GEN;SG;2	PRO;MASC;SG;2;FORM
senin	आपका	sen	आप	PRO;GEN;SG;2	PRO;MASC;SG;2;FORM
senin	अपने	sen	अपना	PRO;GEN;SG;2	PRO;NOM;MASC
senin	अपना	sen	अपना	PRO;GEN;SG;2	PRO;NOM;MASC;SG
albay	कर्नल	albay	कर्नल		N;NOM;MASC;SG;3
köln	कोलोन	köln	कोलोन	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
uzman	विशेषज्ञ	uzman	विशेषज्ञ		N;NOM;MASC;PL;3
uzman	विशेषज्ञों	uzman	विशेषज्ञ		N;ACC;MASC;PL;3
uzman	विशेषज्ञ	uzman	विशेषज्ञ		N;NOM;MASC;PL;3
uzman	एक्सपर्ट	uzman	एक्सपर्ट		N;NOM;MASC;SG;3
uzman	विशेषज्ञ	uzman	विशेषज्ञ		N;NOM;MASC;PL;3
anderson	एंडरसन	anderson	एंडरसन	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
doctor	डाक्टर	doctor	डाक्टर		N;NOM;MASC;SG;3
doctor	डॉक्टर	doctor	डॉक्टर		N;NOM;MASC;SG;3
das	दास	das	दास		PROPN;NOM;MASC;SG;3
yazmaya	लिखकर	yaz	लिख	ADV	V;V.CVB
yazmaya	लेखन	yaz	लेखन	ADV	
yazmaya	लिखना	yaz	लिख	ADV	V;MASC;NFIN;ACT
yazmaya	लिखने	yaz	लिख	ADV	V;NFIN;ACT
imha	नष्ट	imha	नष्ट		PROPN;NOM;MASC;SG;3
imha	विनाश	imha	विनाश		N;NOM;MASC;SG;3
donanma	नौसेना	donan	नौसेना		N;NOM;FEM;SG;3
donanma	नेवी	donan	नेवी		PROPN;NOM;FEM;SG;3
donanma	नवल	donan	नवल		PROPN;NOM;FEM;SG;3
but	जांघ	but	जांघ		N;NOM;FEM;SG;3
mini	मिनी	mini	मिनी		N;NOM;MASC;SG;3
metro	सबवे	metro	सबवे		N;NOM;MASC;SG;3
metro	मेट्रो	metro	मेट्रो		PROPN;NOM;MASC;SG;3
değişiklikleri	परिवर्तन	değişiklik	परिवर्तन	N;ACC;PL;3	N;NOM;MASC;SG;3
istatistik	आंकड़े	istatistik	आंकड़ा		N;NOM;MASC;PL;3
istatistik	आँकड़े	istatistik	आँकडा		V;PFV;MASC;SG;V.PTCP;ACT
istatistik	सांख्यिकी	istatistik	सांख्यिकी		N;NOM;FEM;SG;3
istatistik	आंकडे	istatistik	आंकडा		N;NOM;MASC;SG;3
istatistik	आँकड़े	istatistik	आँकडा		V;PFV;MASC;SG;V.PTCP;ACT
istatistik	आंकड़े	istatistik	आंकड़ा		N;NOM;MASC;PL;3
bütçe	बजट	bütçe	बजट		N;NOM;MASC;SG;3
baz	बेस	baz	बेस		N;NOM;MASC;SG;3
baz	आधार	baz	आधार		N;NOM;MASC;SG;3
konuşulan	बोला	konuş	बोल	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;MASC;SG;V.PTCP;ACT
uruguay	उरुग्वे	uruguay	उरुग्वे	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
sibirya	साइबेरिया	sibirya	साइबेरिया		PROPN;NOM;MASC;SG;3
sibirya	साइबेरियाई	sibirya	साइबेरियाई		PROPN;NOM;MASC;SG;3
cok	बहुत	cok	बहुत		DET
petersburg	पीटर्सबर्ग	petersburg	पीटर्सबर्ग	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
fernando	फर्नांडो	fernando	फर्नांडो	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
ayakta	खड़ी	ayak	खड़ा	N;ESS;SG;3	ADJ;NOM;FEM;SG
ayakta	खड़े	ayak	खडा	N;ESS;SG;3	ADJ;NOM;MASC;PL
ayakta	खड़ा	ayak	खडा	N;ESS;SG;3	ADJ;NOM;MASC;SG
örnekleri	उदाहरण	örnek	उदाहरण	N;ACC;PL;3	N;NOM;MASC;SG;3
örnekleri	नमूने	örnek	नमूना	N;ACC;PL;3	N;NOM;MASC;PL;3
cephe	सामने	cephe	सामने		ADV;NOM;MASC;SG;3
cephe	मामल्लपुरम	cephe	मामल्लपुरम		PROPN;NOM;MASC;SG;3
sıkça	अक्सर	sıkça	अक्सर		ADV
sıkça	अकसर	sıkça	अकसर		CONJ
sıkça	अक्सर	sıkça	अक्सर		ADV
sıkça	प्रायः	sıkça	प्रायः		ADV
boks	मुक्केबाजी	boks	मुक्केबाजी		N;NOM;FEM;SG;3
boks	बॉक्सिंग	boks	बॉक्सिंग		N;NOM;FEM;SG;3
boks	मुक्केबाज़ी	boks	मुक्केबाज़ी		N;NOM;FEM;SG;3
kamil	कामिल	kamil	कामिल		PROPN;NOM;MASC;SG;3
programlama	प्रोग्रामिंग	programlama	प्रोग्रामिंग		N;NOM;FEM;SG;3
tarımsal	कृषि	tarımsal	कृषि		N;NOM;FEM;SG;3
yaprak	चादर	yaprak	चादर		N;NOM;FEM;SG;3
yaprak	पत्ते	yaprak	पत्ता		N;NOM;MASC;PL;3
yaprak	पत्ती	yaprak	पत्ती		N;NOM;FEM;SG;3
yaprak	पत्ता	yaprak	पत्ता		N;NOM;MASC;SG;3
kırsal	ग्रामीण	kırsal	ग्रामीण		N;NOM;MASC;SG;3
sevgili	dear	sevgili	dear		PROPN;NOM;MASC;SG;3
sevgili	डियर	sevgili	डियर		PROPN;NOM;MASC;SG;3
sevgili	डिअर	sevgili	डिअर		PROPN;NOM;MASC;SG;3
sevgili	प्रेमी	sevgili	प्रेमी		N;NOM;MASC;SG;3
sevgili	प्रेमियों	sevgili	प्रेमी		N;ACC;MASC;PL;3
sevgili	प्रेमी	sevgili	प्रेमी		N;NOM;MASC;SG;3
tahmini	अनुमानित	tahmin	अनुमानित	N;NOM;SG;3	ADJ
twitter	ट्वीटर	twit	ट्वीटर		N;NOM;MASC;SG;3
twitter	twitter	twit	twitter		N;NOM;MASC;SG;3
twitter	ट्विटर	twit	ट्विटर		N;NOM;MASC;SG;3
diplomatik	राजनयिक	diplomatik	राजनयिक	N;NOM;SG;3	N;NOM;MASC;PL;3
üzüm	अंगूर	üz	अंगूर		N;NOM;MASC;SG;3
üzüm	बेलें	üz	बेल		N;NOM;FEM;PL;3
üzüm	अंगूरों	üz	अंगूर		N;ACC;MASC;PL;3
üzüm	अंगूर	üz	अंगूर		N;NOM;MASC;SG;3
maksimum	अधिकतम	maksi	अधिकतम		ADJ
maksimum	अधिकतम	maksi	अधिकतम		ADJ
hatalı	गलत	hatalı	गलत		ADJ
hatalı	त्रुटिपूर्ण	hatalı	त्रुटिपूर्ण		ADJ;NOM
terfi	प्रचार	terfi	प्रचार		N;NOM;MASC;SG;3
terfi	तरक्की	terfi	तरक्की		N;NOM;FEM;SG;3
terfi	प्रमोशन	terfi	प्रमोशन		N;NOM;MASC;SG;3
elektromanyetik	इलेक्ट्रोमैग्नेटिक	elektromanyetik	इलेक्ट्रोमैग्नेटिक	N;NOM;SG;3	PROPN;NOM;SG;3
portakal	संतरा	portakal	संतरा		N;NOM;FEM;SG;3
portakal	नारंगी	portakal	नारंगा		PROPN;NOM;MASC;SG;3
portakal	संतरे	portakal	संतरा		N;NOM;MASC;SG;3
izlanda	आयरलैंड	izlan	आयरलैंड		PROPN;NOM;MASC;SG;3
izlanda	आइसलैंड	izlan	आइसलैंड		PROPN;NOM;MASC;SG;3
beste	लिखें	bes	लिख		V;SBJV;PL;FIN;ACT
gövde	हल	gövde	हल		N;NOM;MASC;SG;3
gövde	धड़	gövde	धड़		N;NOM;MASC;SG;3
gövde	ट्रंक	gövde	ट्रंक		N;NOM;MASC;SG;3
galler	वेल्श	gal	वेल्श		PROPN;NOM;MASC;SG;3
galler	वेल्स	gal	वेल्स		PROPN;NOM;MASC;SG;3
ekran	परदा	ekran	परदा	N;NOM;SG;3	
ekran	प्रदर्शित	ekran	प्रदर्शित	N;NOM;SG;3	ADJ
harris	हैरिस	harris	हैरिस		PROPN;NOM;MASC;SG;3
ata	ata	ata	ata		PROPN;NOM;MASC;SG;3
karbon	कार्बन	karbon	कार्बन		N;NOM;MASC;SG;3
biçim	शैली	biçim	शैली		N;NOM;FEM;SG;3
biçim	अंदाज़	biçim	अंदाज़		N;NOM;MASC;SG;3
biçim	स्टाइल	biçim	स्टाइल		N;NOM;MASC;SG;3
biçim	फ़ॉर्म	biçim	फ़ॉर्म		ADJ
biçim	प्रपत्र	biçim	प्रपत्र		N;NOM;MASC;SG;3
biçim	फॉर्म	biçim	फॉर्म		N;NOM;MASC;SG;3
