яно	jana	яно	jană		N;DEF;FEM;SG
виняток	excepție	виняток	excepție	ADV	N;INDF;FEM;SG
виняток	exceptie	виняток	exceptie	ADV	N;INDF;FEM;SG
законодавчих	legislativ	законодавчий	legislativ	ADJ;GEN;PL	ADJ;INDF;MASC;SG
законодавчих	legislativă	законодавчий	legislativă	ADJ;GEN;PL	ADJ;INDF;FEM;SG
колу	cocs	коло	cocs		N;INDF;MASC;SG
колу	cocaină	коло	cocaină		N;INDF;FEM;SG
колу	cola	коло	cola		
сосни	pines	сосна	pines	N;INAN;NOM;FEM;PL	PROPN
павільйон	pavilionul	павільйний	pavilion	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
копіювання	copia	копіювання	copie	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
копіювання	copiere	копіювання	copiere	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
копіювання	copie	копіювання	copie	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
копіювання	copiază	копіювання	copia	N;INAN;NOM;NEUT;SG	V;IND;3;PRS;FIN
копіювання	copierea	копіювання	copiere	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
копіювання	copiere	копіювання	copiere	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
подарунок	cadoul	подарунок	cadou	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
подарунок	prezente	подарунок	prezent	N;INAN;NOM;MASC;SG	V;IND;PL;3;PRS;FIN
подарунок	prezentul	подарунок	prezent	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
подарунок	prezentă	подарунок	prezent	N;INAN;NOM;MASC;SG	ADJ;INDF;FEM;SG
шляхтич	gentilhomme	шляхтич	gentilhomme	N;ANIM;NOM;MASC;SG	
буркіна	burkina	буркін	burkină	N;INAN;NOM;FEM;SG	PROPN
польова	arvense	польова	arvens	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
блиск	strălucească	блиска	străluci	N;INAN;NOM;MASC;SG	V;SBJV;3;PRS;FIN
обстеження	evaluate	обстеження	evaluat	N;INAN;NOM;NEUT;SG	ADJ;INDF;FEM;PL
обстеження	evaluat	обстеження	evaluat	N;INAN;NOM;NEUT;SG	ADJ;INDF;MASC;SG
обстеження	evaluată	обстеження	evalua	N;INAN;NOM;NEUT;SG	ADJ;INDF;FEM;SG
осип	brik	осип	brik	PROPN;ANIM;NOM;MASC;SG	
осип	osip	осип	osip	PROPN;ANIM;NOM;MASC;SG	PROPN
продати	vand	продати	vand	V;PFV;NFIN	
продати	vind	продати	vinde	V;PFV;NFIN	
аркадій	arkady	аркадія	arkady	PROPN;ANIM;NOM;MASC;SG	
стамбул	istanbul	стамбула	istanb	PROPN;INAN;NOM;MASC;SG	PROPN
рівність	egalitate	рівність	egalitate	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
рівність	egalitatea	рівність	egalitate	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
іноземців	straini	іноземець	strain	N;ANIM;ACC;MASC;PL	
іноземців	străini	іноземець	străin	N;ANIM;ACC;MASC;PL	ADJ;INDF;MASC;PL
іноземців	străinii	іноземець	străin	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
захоплено	invadată	захоплено	invadată	V;PFV;IND;0;FIN	ADJ;INDF;FEM;SG
захоплено	invadat	захоплено	invada	V;PFV;IND;0;FIN	ADJ;INDF;MASC;SG
фаза	faza	фаза	fază	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
фаза	fază	фаза	fază	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
прочитати	citire	прочитати	citire	V;PFV;NFIN	N;INDF;FEM;SG
мовознавство	lingvistică	мовознавство	lingvistic	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
існуючі	existent	існуюча	existent	ADJ;IPFV;NOM;PL;PRS;V.PTCP;ACT	ADJ;INDF;MASC;SG
існуючі	existentă	існуюча	existent	ADJ;IPFV;NOM;PL;PRS;V.PTCP;ACT	ADJ;INDF;FEM;SG
існуючі	existând	існуюча	exista	ADJ;IPFV;NOM;PL;PRS;V.PTCP;ACT	V;V.MSDR
костенко	kostenko	костенко	kostenko	PROPN;ANIM;NOM;FEM;SG	PROPN
електроніка	electronica	електроніка	electronică	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
електроніка	electronică	електроніка	electronic	N;INAN;NOM;FEM;SG	ADJ;INDF;FEM;SG
електроніка	electronice	електроніка	electronic	N;INAN;NOM;FEM;SG	ADJ;INDF;FEM;PL
електроніка	electronice	електроніка	electronic	N;INAN;NOM;FEM;SG	ADJ;INDF;FEM;PL
електроніка	electronică	електроніка	electronic	N;INAN;NOM;FEM;SG	ADJ;INDF;FEM;SG
електроніка	electronic	електроніка	electronic	N;INAN;NOM;FEM;SG	ADJ;INDF;MASC;SG
зімбабве	zimbabwe	зімбабве	zimbabw	PROPN;INAN;NOM;MASC;SG	PROPN
координації	coordonare	координація	coordonare	N;INAN;GEN;FEM;SG	N;INDF;FEM;SG
координації	coordonarea	координація	coordonare	N;INAN;GEN;FEM;SG	N;DEF;FEM;SG
перетворити	conversie	перетворити	conversie	V;PFV;NFIN	N;INDF;FEM;SG
перетворити	convertit	перетворити	converti	V;PFV;NFIN	ADJ;INDF;MASC;SG
зварювання	sudare	зварювання	sudare	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
зварювання	sudură	зварювання	sudură	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
ескадрильї	escadronul	ескадрилья	escadron	N;INAN;NOM;FEM;PL	N;DEF;MASC;SG
ескадрильї	escadrilă	ескадрилья	escadrilă	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
ескадрильї	escadrila	ескадрилья	escadrilă	N;INAN;NOM;FEM;PL	N;DEF;FEM;SG
ескадрильї	escadron	ескадрилья	escadron	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
дощів	ploios	дощ	ploios	N;INAN;GEN;MASC;PL	ADV
дощів	ploioasă	дощ	ploios	N;INAN;GEN;MASC;PL	ADJ;INDF;FEM;SG
узагальнення	generalizare	узагальнення	generalizare	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
комуністи	comunisti	комуніст	comunist	N;ANIM;NOM;MASC;PL	
судові	tribunal	судовий	tribunal	ADJ;NOM;PL	N;INDF;MASC;SG
судові	curtea	судовий	curte	ADJ;NOM;PL	N;DEF;FEM;SG
судові	court	судовий	court	ADJ;NOM;PL	N;INDF;MASC;SG
судові	curte	судовий	curte	ADJ;NOM;PL	N;INDF;FEM;SG
судові	instanță	судовий	instanță	ADJ;NOM;PL	N;INDF;FEM;SG
болгарський	bulgari	болгарський	bulgar	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;PL
болгарський	bulgară	болгарський	bulgar	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
говорили	vorbitul	говорити	vorbit	V;IPFV;IND;PL;PST;FIN	N;DEF;MASC;SG
говорили	vorbit	говорити	vorbi	V;IPFV;IND;PL;PST;FIN	ADJ;INDF;MASC;SG
фрукти	fructul	фрукт	fruct	N;INAN;NOM;MASC;PL	N;DEF;MASC;SG
фрукти	fructele	фрукт	fruct	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
фрукти	fruct	фрукт	fruct	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
фрукти	fructele	фрукт	fruct	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
марсі	marcy	марсі	marcy	PROPN;INAN;NOM;MASC;SG	PROPN
міф	mituri	міф.	mitur	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
міф	mitul	міф.	mit	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
здавалося	părea	здаватися	părea	V;IPFV;NEUT;IND;SG;PST;FIN	V;IND;SG;3;IPFV;FIN
промені	razele	промений	rază	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
партнер	partenere	партнер	partenere	N;ANIM;NOM;MASC;SG	ADJ;INDF;FEM;PL
партнер	parteneră	партнер	partener	N;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
партнер	partenerul	партнер	partener	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
дельта	delta	дельта	deltă		N;DEF;FEM;SG
чудовий	minunata	чудовий	minunată	ADJ;NOM;MASC;SG	ADJ;DEF;FEM;SG
очікування	aștept	очікування	aștepta	N;INAN;NOM;NEUT;SG	V;IND;SG;1;PRS;FIN
очікування	astept	очікування	astept	N;INAN;NOM;NEUT;SG	
очікування	așteptare	очікування	așteptare	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
налаштування	configurează	налаштування	configura	N;INAN;NOM;NEUT;SG	V;IND;3;PRS;FIN
налаштування	înscenare	налаштування	înscenare	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
налаштування	setare	налаштування	setare	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
налаштування	configurare	налаштування	configurare	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
налаштування	configurarea	налаштування	configurare	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
налаштування	configurare	налаштування	configurare	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
налаштування	configurația	налаштування	configurație	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
налаштування	preferințe	налаштування	preferință	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
налаштування	setările	налаштування	setare	N;INAN;NOM;NEUT;SG	N;DEF;FEM;PL
налаштування	setări	налаштування	setară	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
рушій	motorul	рушія	motor	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
навички	skills	навичка	skills	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
рядовий	pvt	рядовий	pvt	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
завдали	cauzat	завдати	cauzat	V;PFV;IND;PL;PST;FIN	ADJ;INDF;MASC;SG
діалог	interogare	діалог	interogare	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
діалог	dialogul	діалог	dialog	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
діалог	dialoguri	діалог	dialog	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
едо	edo	едо	edo		N;INDF;MASC;SG
порошенко	poroșenko	порошенко	poroșenko	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
купити	cumpărare	купити	cumpărare	V;PFV;NFIN	N;INDF;FEM;SG
купити	achiziție	купити	achiziție	V;PFV;NFIN	N;INDF;FEM;SG
цивільний	civila	цивільний	civil	ADJ;NOM;MASC;SG	ADJ;DEF;FEM;SG
цивільний	civilă	цивільний	civil	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
цивільний	civile	цивільний	civil	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;PL
цивільний	civilă	цивільний	civil	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
потяги	trenurile	потяг	tren	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
доставки	expediere	доставка	expediere	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
доставки	livrare	доставка	livrare	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
підводного	subacvatice	підводний	subacvatic	ADJ;GEN;MASC;SG	ADJ;INDF;FEM;PL
практичне	practice	практичний	practica	ADJ;NOM;NEUT;SG	
практичне	practică	практичний	practica	ADJ;NOM;NEUT;SG	V;IND;SG;3;PST;FIN
практичне	practic	практичний	practic	ADJ;NOM;NEUT;SG	ADV
редакторів	editorii	редактор	editoare	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
шини	bus	шина	bus	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
шини	autocar	шина	autocar	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
шини	autobuz	шина	autobuz	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
шини	autobuzul	шина	autobuz	N;INAN;NOM;FEM;PL	N;DEF;MASC;SG
продовжили	reluată	продовжити	relua	V;PFV;IND;PL;PST;FIN	ADJ;INDF;FEM;SG
продовжили	reluat	продовжити	relua	V;PFV;IND;PL;PST;FIN	ADJ;INDF;MASC;SG
захисники	protectorii	захисник	protector	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
переробка	reciclare	переробка	reciclare	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
переробка	reciclarea	переробка	reciclare	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
дане	dane	дане	dane	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS	
житель	cetatean	житель	cetatean	N;ANIM;NOM;MASC;SG	ADJ;INDF;MASC;SG
демократичний	democrată	демократичний	democra	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
демократичний	democratice	демократичний	democratic	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;PL
демократичний	democratică	демократичний	democratică	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
демократичний	democrat	демократичний	democrat	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
демократичний	democrat	демократичний	democrat	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
демократичний	democrată	демократичний	democra	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
погіршення	agravarea	погіршення	agravare	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
сирія	siria	сирія	sirie	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
індіана	indiana	індіаний	indiană	PROPN;INAN;NOM;MASC;SG	N;DEF;FEM;SG
боже	doamne	бог	domn		
боже	dumnezeu	бог	dumnezeu		PROPN
прикрашені	împodobit	прикрашений	împodobit	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
ситуаціях	situațiile	ситуація	situație	N;INAN;ESS;FEM;PL	N;DEF;FEM;PL
зараження	infectat	зараження	infectat	N;INAN;NOM;NEUT;SG	ADJ;INDF;MASC;SG
зараження	infectată	зараження	infecta	N;INAN;NOM;NEUT;SG	ADJ;INDF;FEM;SG
зараження	infectate	зараження	infectat	N;INAN;NOM;NEUT;SG	ADJ;INDF;FEM;PL
захисників	apărătorii	захисник	apărător	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
захисників	apărătorilor	захисник	apărător	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
форд	ford	форд	ford		N;INDF;MASC;SG
фірмі	firma	фірма	firmă	N;INAN;DAT;FEM;SG	N;DEF;FEM;SG
фірмі	fermi	фірма	ferm	N;INAN;DAT;FEM;SG	ADJ;INDF;MASC;PL
фірмі	firmă	фірма	firmă	N;INAN;DAT;FEM;SG	N;INDF;FEM;SG
фірмі	ferm	фірма	ferm	N;INAN;DAT;FEM;SG	ADV
юхимович	rasputin	юхимович	rasputin	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
лід	plumbul	лід	plumb	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
лід	gheaţă	лід	gheaţă	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
лід	gheata	лід	gheată	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
лід	gheată	лід	gheată	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
лід	ice	лід	ice	N;INAN;NOM;MASC;SG	
лід	gheață	лід	gheață	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
мор	maure	мор	maure		N;INDF;FEM;PL
дунай	dunăre	дунай	dunăre	PROPN;INAN;NOM;MASC;SG	
дунай	dunărea	дунай	dunăre	PROPN;INAN;NOM;MASC;SG	
дунай	dunării	дунай	dunăre	PROPN;INAN;NOM;MASC;SG	PROPN;DEF;FEM;SG
демо	demo	дема	demo		N;INDF;MASC;SG
демо	demonstrație	дема	demonstrație		N;INDF;FEM;SG
прибрати	curat	прибрати	curat	V;PFV;NFIN	ADJ;INDF;MASC;SG
прибрати	curată	прибрати	curat	V;PFV;NFIN	ADJ;INDF;FEM;SG
прибрати	curate	прибрати	curat	V;PFV;NFIN	ADJ;INDF;FEM;PL
прибрати	clean	прибрати	clean	V;PFV;NFIN	N;INDF;MASC;SG
палаті	ward	палата	ward	N;INAN;DAT;FEM;SG	PROPN
нагірно	nagorno	нагірно	nagorno	ADV	
темний	dark	темний	dark	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
темний	întuneric	темний	întuneric	ADJ;NOM;MASC;SG	ADV
темний	intuneric	темний	intuneric	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
мусульмани	musulmană	мусульман	musulmană	N;ANIM;NOM;MASC;PL	ADJ;INDF;FEM;SG
мусульмани	musulmani	мусульман	musulman	N;ANIM;NOM;MASC;PL	ADJ;INDF;MASC;PL
мусульмани	musulmane	мусульман	musulman	N;ANIM;NOM;MASC;PL	ADJ;INDF;FEM;PL
мусульмани	musulman	мусульман	musulman	N;ANIM;NOM;MASC;PL	ADJ;INDF;MASC;SG
мусульмани	musulmani	мусульман	musulman	N;ANIM;NOM;MASC;PL	ADJ;INDF;MASC;PL
мусульмани	musulmanii	мусульман	musulman	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
мусульмани	musulmanilor	мусульман	musulman	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
видобування	extragerea	видобування	extragere	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
видобування	extracție	видобування	extracție	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
видобування	extragere	видобування	extragere	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
видобування	extracția	видобування	extracție	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
видобування	extragerea	видобування	extragere	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
видобування	extragere	видобування	extragere	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
облога	asediul	облогий	asediu	N;INAN;NOM;FEM;SG	N;DEF;MASC;SG
ніколас	nicolás	ніколас	nicolás	PROPN;ANIM;NOM;MASC;SG	PROPN
ніколас	nicholas	ніколас	nicholas	PROPN;ANIM;NOM;MASC;SG	PROPN
ніколас	nicolae	ніколас	nicolae	PROPN;ANIM;NOM;MASC;SG	PROPN
брами	gates	брама	gates	N;INAN;NOM;FEM;PL	PROPN
брами	porţile	брама	porgă	N;INAN;NOM;FEM;PL	N;DEF;FEM;PL
брами	porti	брама	porti	N;INAN;NOM;FEM;PL	
уфа	ufa	уфа	ufă	PROPN;INAN;NOM;MASC;SG	PROPN
баррі	barry	барр	barry	PROPN;ANIM;NOM;MASC;SG	PROPN
баррі	florin	барр	florin	PROPN;ANIM;NOM;MASC;SG	PROPN
лувр	luvru	лувр	luvru		N;INDF;MASC;SG
фішер	fisher	фішер	fisher	PROPN;ANIM;NOM;MASC;SG	PROPN
фішер	fischer	фішер	fischer	PROPN;ANIM;NOM;MASC;SG	PROPN
додаткова	extra	додатковий	extra	ADJ;NOM;FEM;SG	
казані	kazan	казан	kazan	PROPN;INAN;GEN;MASC;SG	N;INDF;MASC;SG
гарно	nice	гарно	nice	ADV	
гарно	frumos	гарно	frumos	ADV	ADJ;INDF;MASC;SG
перетворено	convertite	перетворити	converti	V;PFV;IND;0;FIN	ADJ;INDF;FEM;PL
перетворено	convertit	перетворити	converti	V;PFV;IND;0;FIN	ADJ;INDF;MASC;SG
геологічних	geologică	геологічний	geologic	ADJ;GEN;PL	ADJ;INDF;FEM;SG
геологічних	geologic	геологічний	geologic	ADJ;GEN;PL	ADJ;INDF;MASC;SG
корі	corey	кора	corey		PROPN
корі	cory	кора	cory		PROPN
корі	cori	кора	cori		
трудові	travaliu	трудовий	travaliu	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
поставлені	realizari	поставлений	realizar	ADJ;PFV;NOM;PL;V.PTCP;PASS	N;INDF;FEM;PL
поставлені	realizări	поставлений	realizare	ADJ;PFV;NOM;PL;V.PTCP;PASS	N;INDF;FEM;PL
перемагає	câștigătoare	перемагати	câștigător	V;IPFV;IND;SG;3;PRS;FIN	ADJ;INDF;FEM
перемагає	înfrângeri	перемагати	înfrângere	V;IPFV;IND;SG;3;PRS;FIN	N;INDF;FEM;PL
груди	pieptul	груди	piept	N;INAN;NOM	N;DEF;MASC;SG
груди	piept	груди	piept	N;INAN;NOM	N;INDF;MASC;SG
груди	sânul	груди	sân	N;INAN;NOM	N;DEF;MASC;SG
груди	sân	груди	sân	N;INAN;NOM	N;INDF;MASC;SG
груди	piept	груди	piept	N;INAN;NOM	N;INDF;MASC;SG
вченим	savant	вчений	savant	ADJ;PFV;INS;MASC;SG;V.PTCP;PASS	N;INDF;MASC;SG
птаха	pasare	птах	pasar	N;ANIM;ACC;MASC;SG	N;INDF;FEM;SG
птаха	pasăre	птах	pasăre	N;ANIM;ACC;MASC;SG	N;INDF;FEM;SG
птаха	pasărea	птах	pasăre	N;ANIM;ACC;MASC;SG	N;DEF;FEM;SG
стадія	etapa	стадія	etapă	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
стадія	etapă	стадія	etapă	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
стадія	stadiul	стадія	stadiu	N;INAN;NOM;FEM;SG	N;DEF;MASC;SG
повідомили	informat	повідомити	informat	V;PFV;IND;PL;PST;FIN	ADJ;INDF;MASC;SG
повідомили	informată	повідомити	informat	V;PFV;IND;PL;PST;FIN	ADJ;INDF;FEM;SG
повідомили	informați	повідомити	informa	V;PFV;IND;PL;PST;FIN	V;IND;PL;2;IPFV;FIN
ззовні	extern	ззовні	extern	ADV	ADJ;INDF;MASC;SG
рейд	raidul	рейд	raid	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
пояснив	explicate	пояснити	explica	V;PFV;MASC;IND;SG;PST;FIN	ADJ;INDF;FEM;PL
пояснив	explicat	пояснити	explica	V;PFV;MASC;IND;SG;PST;FIN	ADJ;INDF;MASC;SG
пояснив	explicată	пояснити	explica	V;PFV;MASC;IND;SG;PST;FIN	ADJ;INDF;FEM;SG
автоматична	automată	автоматичний	automat	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
автоматична	automatic	автоматичний	automatic	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
автоматична	automate	автоматичний	automat	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
автоматична	automat	автоматичний	automat	ADJ;NOM;FEM;SG	ADV
партизани	gherilă	партизаний	gherilă	N;ANIM;NOM;MASC;PL	N;INDF;FEM;SG
партизани	partizanii	партизаний	partizan	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
зближення	frontiere	зближення	frontiere	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
сухі	usca	сухий	usca	ADJ;NOM;PL	V;IND;SG;3;IPFV;FIN
сухі	uscat	сухий	uscat	ADJ;NOM;PL	ADJ;INDF;MASC;SG
сухі	uscată	сухий	uscat	ADJ;NOM;PL	ADJ;INDF;FEM;SG
поповнення	înlocuitori	поповнення	înlocuitor	N;INAN;NOM;NEUT;SG	N;INDF;MASC;PL
поповнення	trupele	поповнення	trupă	N;INAN;NOM;NEUT;SG	N;DEF;FEM;PL
поповнення	trupe	поповнення	trupă	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
жива	vie	живий	viu	ADJ;NOM;FEM;SG	
