aturar	stand	aturar	stand	V	N;NOM;INDF;MASC+FEM;SG
ímoslle	let	ímoslle	leta	PROPN	N;NOM;INDF;NEUT;SG
ímoslle	låt	ímoslle	låta	PROPN	V;IMP;FIN;ACT
ímoslle	här	ímoslle	här	PROPN	ADV
pódesme	kan	pódesme	kunna	ADV	V;IND;PRS;FIN;ACT
pódesme	can	pódesme	can	ADV	N;NOM;INDF;MASC+FEM;SG
pódesme	ni	pódesme	ni	ADV	PRO;NOM;DEF;MASC+FEM;SG
pódesme	dig	pódesme	du	ADV	PRO;ACC;DEF;MASC+FEM;SG
pódesme	du	pódesme	du	ADV	PRO;NOM;DEF;MASC+FEM;SG
estarías	ni	estar	ni	V	PRO;NOM;DEF;MASC+FEM;SG
estarías	dig	estar	du	V	PRO;ACC;DEF;MASC+FEM;SG
estarías	du	estar	du	V	PRO;NOM;DEF;MASC+FEM;SG
ombro	axel	ombro	axel	N	PROPN;NOM
desesperado	desperata	desesperar	desperat	V	ADJ;NOM;PL;PST;V.PTCP
desesperado	desperat	desesperar	despera	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
superar	over	superar	over	V	N;NOM;INDF;MASC+FEM;SG
superar	över	superar	över	V	ADP
convén	för	convir	för	V	ADP
moralmente	moraliskt	moral	moralisk	ADV	ADJ;NOM;INDF;NEUT;SG
construímos	byggt	construír	bygga	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
construímos	byggda	construír	bygga	V	ADJ;NOM;PL;PST;V.PTCP
construímos	byggd	construír	bygga	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
cambiamos	förändrad	cambiar	förändra	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
cambiamos	ändrat	cambiar	ändra	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cambiamos	bytt	cambiar	byta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cambiamos	ändring	cambiar	ändring	V	N;NOM;INDF;MASC+FEM;SG
cambiamos	förändring	cambiar	förändring	V	N;NOM;INDF;MASC+FEM;SG
comparado	jämfört	comparar	jämföra	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
entendedes	ni	entendede	ni	V	PRO;NOM;DEF;MASC+FEM;SG
entendedes	dig	entendede	du	V	PRO;ACC;DEF;MASC+FEM;SG
entendedes	du	entendede	du	V	PRO;NOM;DEF;MASC+FEM;SG
terminou	over	terminar	over	V	N;NOM;INDF;MASC+FEM;SG
terminou	över	terminar	över	V	ADP
alimenta	seed	alimentar	seed	V	N;NOM;INDF;NEUT;SG
alimenta	frö	alimentar	frö	V	N;NOM;INDF;NEUT;SG
alimenta	utsäde	alimentar	utsäde	V	N;NOM;INDF;NEUT;SG
hoxendía	idag	hoxender	idag	N	ADV
naturais	natural	natural	natural	ADJ	N;NOM;INDF;MASC+FEM;SG
caendo	sjunkande	caendo	sjunka	V	ADJ;NOM;PRS;V.PTCP
caendo	fallande	caendo	fallande	V	ADJ;NOM;PRS;V.PTCP
caendo	down	caendo	do	V	N;NOM;INDF;MASC+FEM;SG
caendo	neråt	caendo	neråt	V	ADV
caendo	nere	caendo	nere	V	ADV
caendo	nedåt	caendo	nedåt	V	ADV
caendo	ner	caendo	ner	V	ADV
lavadora	tvättar	lavador	tvätta	N	V;IND;PRS;FIN;ACT
deixará	ni	deixar	ni	V	PRO;NOM;DEF;MASC+FEM;SG
deixará	dig	deixar	du	V	PRO;ACC;DEF;MASC+FEM;SG
deixará	du	deixar	du	V	PRO;NOM;DEF;MASC+FEM;SG
deixará	ledighet	deixar	ledighet	V	N;NOM;INDF;MASC+FEM;SG
comezos	tidig	comezo	tidig	N	ADJ;NOM;INDF;MASC+FEM;SG
comezos	tidiga	comezo	tidig	N	ADJ;NOM;PL
comezos	tidigt	comezo	tidig	N	ADV
cráteres	bomba	cráteres	bomba	N	V;IMP;FIN;ACT
crearon	de	crear	de	V	PRO;NOM;DEF;PL
crearon	dom	crear	de	V	PRO;NOM;DEF;PL
crearon	ha	crear	ha	V	INTJ
crearon	skapad	crear	skapa	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
crearon	skapat	crear	skapa	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
viran	sett	vir	se	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
viran	sedd	vir	sedd	V	ADJ;NOM;INDF;MASC+FEM;SG
viran	sedda	vir	sedda	V	ADJ;NOM;PL;PST;V.PTCP
matemática	matematik	matemático	matematik	ADJ	N;NOM;INDF;MASC+FEM;SG
matemática	matematisk	matemático	matematisk	ADJ	N;NOM;INDF;MASC+FEM;SG
rematara	var	rematar	var	V	PRO;INDF;MASC+FEM;SG
rematara	over	rematar	over	V	N;NOM;INDF;MASC+FEM;SG
rematara	över	rematar	över	V	ADP
saíches	ut	saíches	ut	N	ADV
saíches	ute	saíches	ute	N	ADV
saíches	ni	saíches	ni	N	PRO;NOM;DEF;MASC+FEM;SG
saíches	dig	saíches	du	N	PRO;ACC;DEF;MASC+FEM;SG
saíches	du	saíches	du	N	PRO;NOM;DEF;MASC+FEM;SG
saíches	gjorde	saíches	göra	N	V;IND;PST;FIN;ACT
detívose	stoppad	detívose	stoppa	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
detívose	stoppade	detívose	stoppa	V	ADJ;NOM;PL;PST;V.PTCP
detívose	slutat	detívose	sluta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
produciu	producerad	producir	producerad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
produciu	framställt	producir	framställa	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
produciu	producerat	producir	producerad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
sudáfrica	syd	sudáfricar	syd	ADJ	PROPN;NOM
sudáfrica	söderut	sudáfricar	söderut	ADJ	ADV
sudáfrica	söder	sudáfricar	söder	ADJ	N;NOM;INDF;MASC+FEM;SG
sudáfrica	afrika	sudáfricar	afrika	ADJ	PROPN;NOM
sudáfrica	sydafrika	sudáfricar	sydafrika	ADJ	N;NOM;INDF;MASC+FEM;SG
quererías	gilla	querería	gilla	N	V;IMP;FIN;ACT
quererías	gillar	querería	gilla	N	V;IND;PRS;FIN;ACT
quererías	som	querería	som	N	CONJ
quererías	like	querería	like	N	V;IMP;FIN;ACT
quererías	skulle	querería	skola	N	V;IND;PST;FIN;ACT
quererías	ni	querería	ni	N	PRO;NOM;DEF;MASC+FEM;SG
quererías	dig	querería	du	N	PRO;ACC;DEF;MASC+FEM;SG
quererías	du	querería	du	N	PRO;NOM;DEF;MASC+FEM;SG
quererías	vill	querería	vilja	N	V;IND;PRS;FIN;ACT
teñades	ni	terade	ni	V	PRO;NOM;DEF;MASC+FEM;SG
teñades	dig	terade	du	V	PRO;ACC;DEF;MASC+FEM;SG
teñades	du	terade	du	V	PRO;NOM;DEF;MASC+FEM;SG
teñades	ha	terade	ha	V	INTJ
vistas	utsikt	vista	utsikt	V	N;NOM;INDF;NEUT;SG
vistas	vy	vista	vy	V	N;NOM;INDF;MASC+FEM;SG
esqueceu	glömt	esquecer	glömma	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
esqueceu	glömda	esquecer	glömma	V	ADJ;NOM;PL;PST;V.PTCP
esqueceu	bortglömd	esquecer	bortglömd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
esqueceu	glömd	esquecer	glömd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
esqueceu	bortglömda	esquecer	bortglömd	V	ADJ;NOM;PL;PST;V.PTCP
esqueceu	glömt	esquecer	glömma	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
