kristus	kriste	kristus	krist	N;NOM;SG	V;IMP;SG;1;POS;FIN
tumman	tmavý	tumma	tmavý	ADJ;GEN;SG	ADJ;INAN;NOM;MASC;SG;POS
tumman	tmavě	tumma	tmavě	ADJ;GEN;SG	ADV;POS
fleming	fleming	fleming	fleming	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
sandra	sandro	sandra	sandro	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
falun	falun	falu	faluna	N;NOM;SG	PROPN;NOM;MASC;SG;POS
etninen	etnika	etninen	etnikum	ADJ;NOM;SG	N;NOM;NEUT;PL;POS
césar	césar	césar	césar	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG;POS
halu	touhy	halu	touha	N;NOM;SG	N;NOM;FEM;PL;POS
halu	touhu	halu	touha	N;NOM;SG	N;ACC;FEM;SG;POS
palace	palác	palace	palác		N;INAN;NOM;MASC;SG;POS
palace	palace	palace	palace		N;NOM;FEM;SG;POS
tanssia	dance	tanssia	dance	V;SG;NFIN;ACT	N;NOM;FEM;SG;POS
tanssia	taneční	tanssia	taneční	V;SG;NFIN;ACT	ADJ;NOM;MASC;SG;POS
tanssia	tanec	tanssia	tanec	V;SG;NFIN;ACT	N;INAN;NOM;MASC;SG;POS
tanssia	tančící	tanssia	tančící	V;SG;NFIN;ACT	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
tanssia	tanec	tanssia	tanec	V;SG;NFIN;ACT	N;INAN;NOM;MASC;SG;POS
sol	sol	solla	sol	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
beethoven	beethoven	beethon	beethovna	PROPN;NOM;SG	N;INAN;NOM;MASC;SG;POS
seine	seine	seine	seine	INTJ	PROPN;INAN;NOM;MASC;SG;POS
lehdistö	stiskněte	lehdistö	stisknout	N;NOM;SG	V;PFV;IMP;PL;2;POS;FIN
vanki	odsouzený	vanki	odsouzený	N;NOM;SG	ADJ;ANIM;NOM;MASC;SG;POS
chrysler	chrysler	chrysler	chrysler		N;INAN;NOM;MASC;SG;POS
koulut	škol	koulu	škola	N;NOM;PL	N;GEN;FEM;PL;POS
äänesti	hlasovala	äänestää	hlasovat	V;IND;SG;3;PST;FIN;ACT	V;IPFV;POS;PST;V.PTCP;ACT
äänesti	zvolen	äänestää	zvolený	V;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;POS;V.PTCP;PASS
clinton	clinton	clinton	clinton	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
sodankäynnin	válčení	sodan#käynti	válčení	N;GEN;SG	N;NOM;NEUT;SG;POS
matkoja	cesty	matka	cesta	N;PRT;PL	N;NOM;FEM;PL;POS
matkoja	výlety	matka	výlet	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
iskuja	fouká	isku	foukat	N;PRT;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
iskuja	rány	isku	rána	N;PRT;PL	N;NOM;FEM;PL;POS
iskuja	údery	isku	úder	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
islanti	island	islanti	island	N;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
queens	královny	queens	královna		N;NOM;FEM;PL;POS
queens	queensu	queens	Ťueensus		N;INAN;GEN;MASC;SG;POS
queens	queens	queens	queens		PROPN;INAN;NOM;MASC;SG;POS
toteutus	popravu	toteutus	poprava	N;NOM;SG	N;ACC;FEM;SG;POS
linkkien	odkazy	linkki	odkaz	N;GEN;PL	N;INAN;NOM;MASC;PL;POS
augusta	augusta	augu	augusta	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
taistelevat	boj	taistella	boj	V;IND;PL;3;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
taistelevat	boje	taistella	boj	V;IND;PL;3;PRS;FIN;ACT	N;INAN;NOM;MASC;PL;POS
jatkuvaa	konstantní	jatkuva	konstantní	ADJ;PRT;SG	ADJ;NOM;MASC;SG;POS
jatkuvaa	stálý	jatkuva	stálý	ADJ;PRT;SG	ADJ;INAN;NOM;MASC;SG;POS
jatkuvaa	neustálé	jatkuva	neustálý	ADJ;PRT;SG	ADJ;NOM;NEUT;SG;NEG
jatkuvaa	stálé	jatkuva	stálý	ADJ;PRT;SG	ADJ;NOM;NEUT;SG;POS
jatkuvaa	stálá	jatkuva	stálý	ADJ;PRT;SG	ADJ;NOM;FEM;SG;POS
jatkuvaa	nepřetržité	jatkuva	nepřetržitý	ADJ;PRT;SG	ADJ;NOM;NEUT;SG;NEG
jatkuvaa	kontinuální	jatkuva	kontinuální	ADJ;PRT;SG	ADJ;NOM;MASC;SG;POS
jatkuvaa	nepřetržitý	jatkuva	přetržitý	ADJ;PRT;SG	ADJ;INAN;NOM;MASC;SG;NEG
jatkuvaa	průběžné	jatkuva	průběžný	ADJ;PRT;SG	ADJ;NOM;MASC;PL;POS
rengas	ring	rengas	ring	N;NOM;SG	PROPN;NOM;MASC;SG;POS
rengas	pneumatiku	rengas	pneumatika	N;NOM;SG	N;ACC;FEM;SG;POS
toteutunut	realizované	toteutua	realizovaný	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;MASC;PL;POS
vegas	vegas	vegas	vegas		PROPN;NOM;MASC;SG;POS
hakee	vyhledávání	hakea	vyhledávání	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
dublin	dublinu	dublin	dublina		N;INAN;GEN;MASC;SG;POS
dublin	dublin	dublin	dublina		PROPN;INAN;NOM;MASC;SG;POS
vaihtoehtoisia	alternativa	vaihto#ehtoinen	alternativa	ADJ;PRT;PL	N;NOM;FEM;SG;POS
vaihtoehtoisia	alternativní	vaihto#ehtoinen	alternativní	ADJ;PRT;PL	ADJ;NOM;MASC;SG;POS
lauantaina	sobotu	lauantai	sobota	N;FRML;SG	N;ACC;FEM;SG;POS
lauantaina	sobota	lauantai	sobota	N;FRML;SG	N;NOM;FEM;SG;POS
lauantaina	sobotní	lauantai	sobotní	N;FRML;SG	ADJ;NOM;MASC;SG;POS
philipp	philipp	philipp	philipp	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
luokitus	klasifikaci	luokitus	klasifikace	N;NOM;SG	N;ACC;FEM;SG;POS
reuna	hraně	reuna	hrana	N;NOM;SG	N;DAT;FEM;SG;POS
reuna	edge	reuna	edge	N;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
maakunnat	provincie	maa#kunta	provincie	N;NOM;PL	N;NOM;FEM;SG;POS
maakunnat	provincií	maa#kunta	provincie	N;NOM;PL	N;INS;FEM;SG;POS
maakunnat	okresů	maa#kunta	okres	N;NOM;PL	N;INAN;GEN;MASC;PL;POS
hedelmät	ovoce	hedelmä	ovoce	N;NOM;PL	N;NOM;NEUT;SG;POS
hedelmät	ovoce	hedelmä	ovoce	N;NOM;PL	N;NOM;NEUT;SG;POS
säteilyä	radiace	säteily	radiace	N;PRT;SG	N;NOM;FEM;SG;POS
säteilyä	ozařování	säteily	ozařování	N;PRT;SG	N;NOM;NEUT;SG;POS
säteilyä	záření	säteily	záření	N;PRT;SG	N;NOM;NEUT;SG;POS
säteilyä	radiační	säteily	radiační	N;PRT;SG	ADJ;NOM;MASC;SG;POS
ikuinen	navždy	ikuinen	navždy	ADJ;NOM;SG	ADV
ikuinen	forever	ikuinen	forever	ADJ;NOM;SG	N;NOM;MASC;SG;POS
ikuinen	navěky	ikuinen	navěky	ADJ;NOM;SG	N;INAN;NOM;MASC;PL;POS
opettanut	učila	opettaa	učit	V;NOM;SG;V.PTCP;ACT	V;IPFV;POS;PST;V.PTCP;ACT
lue	čtěte	lukea	číst	V;IMP;SG;2;FIN;ACT	V;PFV;IMP;PL;2;POS;FIN
brysselissä	bruselu	brysseli	brusel	N;IN+ESS;SG	PROPN;INAN;GEN;MASC;SG;POS
brysselissä	brusel	brysseli	brus	N;IN+ESS;SG	PROPN;INAN;NOM;MASC;SG;POS
torino	torino	torino	torino	N;NOM;SG	PROPN;NOM;NEUT;SG;POS
ideoita	nápady	idea	nápad	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
ideoita	nápadů	idea	nápad	N;PRT;PL	N;INAN;GEN;MASC;PL;POS
juhli	slaví	juhlia	slavit	V;IND;SG;2;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
juhli	oslavili	juhlia	oslavit	V;IND;SG;2;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
kostaa	pomsta	kosta	pomsta	V;IND;SG;FIN;ACT	N;NOM;FEM;SG;POS
kostaa	odplata	kosta	odplata	V;IND;SG;FIN;ACT	N;NOM;FEM;SG;POS
palestiinan	palestiny	palestiina	palestina	N;GEN;SG	PROPN;NOM;FEM;SG;POS
palestiinan	palestině	palestiina	palestina	N;GEN;SG	N;DAT;FEM;SG;POS
palestiinan	palestinské	palestiina	palestinský	N;GEN;SG	ADJ;NOM;FEM;SG;POS
napoli	neapol	napoli	neapol		PROPN;NOM;FEM;SG;POS
napoli	napoli	napoli	napole		PROPN;NOM;FEM;SG;POS
karsinnat	kvalifikace	karsinta	kvalifikace	N;NOM;PL	N;NOM;FEM;SG;POS
litran	litr	litra	l`litr	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
litran	litr	litra	l`litr	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
laskeutui	přistála	laskeutua	přistát	V;IND;SG;3;PST;FIN;ACT	V;POS;PST;V.PTCP;ACT
laskeutui	přistáli	laskeutua	přistát	V;IND;SG;3;PST;FIN;ACT	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
heikentää	oslabení	heikentää	oslabení	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
mikki	mickeyho	mikki	micke	N;NOM;SG	N;ANIM;ACC;MASC;SG;POS
leviää	šíření	levitä	šíření	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
leviää	rozpětí	levitä	rozpětí	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
valmistajan	výrobci	valmistaja	výrobce	N;GEN;SG	N;ANIM;NOM;MASC;PL;POS
valmistajan	výrobce	valmistaja	výrobce	N;GEN;SG	N;ANIM;NOM;MASC;SG;POS
hollywoodissa	hollywood	hollywoodi	hollywood	N;IN+ESS;SG	N;NOM;FEM;SG;POS
hollywoodissa	hollywoodu	hollywoodi	hollywood	N;IN+ESS;SG	N;INAN;GEN;MASC;SG;POS
jamesin	james	jameta	james	V;IND;SG;1;PST;FIN;ACT	PROPN;ANIM;NOM;MASC;SG;POS
jamesin	jakub	jameta	jakub	V;IND;SG;1;PST;FIN;ACT	PROPN;ANIM;NOM;MASC;SG;POS
jamesin	jamesi	jameta	jamesi	V;IND;SG;1;PST;FIN;ACT	PROPN;ANIM;DAT;MASC;SG;POS
jamesin	jamese	jameta	jamýsa	V;IND;SG;1;PST;FIN;ACT	PROPN;ANIM;ACC;MASC;SG;POS
psykologi	psychologa	psykologi	psycholog	N;NOM;SG	N;ANIM;ACC;MASC;SG;POS
islannissa	island	islanti	island	N;IN+ESS;SG	PROPN;INAN;NOM;MASC;SG;POS
kiinnitetään	kreslí	kiinnittää	kreslit	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
kiinnitetään	čerpá	kiinnittää	čerpat	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
qing	qing	qing	qing	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
maaperän	hlína	maa#perä	hlína	N;GEN;SG	N;NOM;FEM;SG;POS
maaperän	půdy	maa#perä	půda	N;GEN;SG	N;NOM;FEM;PL;POS
maaperän	půda	maa#perä	půda	N;GEN;SG	N;NOM;FEM;SG;POS
leif	leif	leif	leif	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
polven	koleno	polvi	koleno	N;GEN;SG	N;NOM;NEUT;SG;POS
polven	kolena	polvi	koleno	N;GEN;SG	N;NOM;NEUT;PL;POS
sielu	duší	sielu	duše	N;NOM;SG	N;INS;FEM;SG;POS
sielu	duši	sielu	duše	N;NOM;SG	N;ACC;FEM;SG;POS
sielu	soul	sielu	soul	N;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
stig	stig	stig	stig	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
irving	irving	irving	irving		PROPN;ANIM;NOM;MASC;SG;POS
pako	utéct	pako	utéci	N;NOM;SG	V;POS;NFIN
klassista	klasického	klassinen	klasický	ADJ;PRT;SG	ADJ;ANIM;GEN;MASC;SG;POS
klassista	klasický	klassinen	klasický	ADJ;PRT;SG	ADJ;INAN;NOM;MASC;SG;POS
klassista	klasické	klassinen	klasický	ADJ;PRT;SG	ADJ;NOM;MASC;SG;POS
klassista	klasická	klassinen	klasický	ADJ;PRT;SG	ADJ;NOM;FEM;SG;POS
klassista	klasika	klassinen	klasik	ADJ;PRT;SG	N;NOM;FEM;SG;POS
klassista	classic	klassinen	classic	ADJ;PRT;SG	N;INAN;NOM;MASC;SG;POS
klassista	klasické	klassinen	klasický	ADJ;PRT;SG	ADJ;NOM;MASC;SG;POS
klassista	klasická	klassinen	klasický	ADJ;PRT;SG	ADJ;NOM;FEM;SG;POS
klassista	klasický	klassinen	klasický	ADJ;PRT;SG	ADJ;INAN;NOM;MASC;SG;POS
irak	irák	irak	irák	PROPN;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
irak	iráku	irak	irák	PROPN;NOM;SG	PROPN;INAN;GEN;MASC;SG;POS
kuvailee	popisující	kuvailla	popisující	V;IND;SG;3;PRS;FIN;ACT	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
välttämätöntä	nevyhnutelné	välttämätön	vyhnutelný	ADJ;PRT;SG	ADJ;NOM;NEUT;SG;NEG
välttämätöntä	nevyhnutelný	välttämätön	vyhnutelný	ADJ;PRT;SG	ADJ;INAN;NOM;MASC;SG;NEG
välttämätöntä	nevyhnutelná	välttämätön	vyhnutelný	ADJ;PRT;SG	ADJ;NOM;FEM;SG;NEG
välttämätöntä	zásadní	välttämätön	zásadní	ADJ;PRT;SG	ADJ;NOM;MASC;SG;POS
välttämätöntä	nezbytné	välttämätön	zbytný	ADJ;PRT;SG	ADJ;NOM;NEUT;SG;NEG
välttämätöntä	podstatné	välttämätön	podstatný	ADJ;PRT;SG	ADJ;NOM;NEUT;SG;POS
välttämätöntä	nezbytnost	välttämätön	zbytnost	ADJ;PRT;SG	N;NOM;FEM;SG;NEG
välttämätöntä	nutnost	välttämätön	nutnost	ADJ;PRT;SG	N;NOM;FEM;SG;POS
shin	shin	shin	shin	PROPN;NOM;SG	PROPN;NOM;MASC;SG;POS
laitettu	umístěna	laittaa	umístěný	V;NOM;SG;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
laitettu	umístěné	laittaa	umístěný	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
laitettu	umístěno	laittaa	umístěný	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
asiakas	klienta	asiakas	klient	N;NOM;SG	N;ANIM;ACC;MASC;SG;POS
kalusto	akcie	kalusto	akcie	N;NOM;SG	N;NOM;FEM;PL;POS
kalusto	skladem	kalusto	sklad	N;NOM;SG	N;INAN;INS;MASC;SG;POS
kalusto	flotily	kalusto	flotila	N;NOM;SG	N;NOM;FEM;PL;POS
suunnittelua	plánování	suunnittelu	plánování	N;PRT;SG	N;NOM;NEUT;SG;POS
vaatteet	oděv	vaate	oděv	N;NOM;PL	N;INAN;NOM;MASC;SG;POS
vaatteet	oblečení	vaate	oblečení	N;NOM;PL	N;NOM;NEUT;SG;POS
vaatteet	oděv	vaate	oděv	N;NOM;PL	N;INAN;NOM;MASC;SG;POS
vaatteet	oblečení	vaate	oblečení	N;NOM;PL	N;NOM;NEUT;SG;POS
oppilaiden	žáci	oppilas	žák	N;GEN;PL	N;ANIM;NOM;MASC;PL;POS
oppilaiden	žáky	oppilas	žák	N;GEN;PL	N;ANIM;ACC;MASC;PL;POS
varmuutta	jistotu	varmuus	jistota	N;PRT;SG	N;ACC;FEM;SG;POS
varmuutta	jistota	varmuus	jistota	N;PRT;SG	N;NOM;FEM;SG;POS
vietnamissa	vietnamu	vietama	vietnam	N;IN+ESS;SG	PROPN;INAN;DAT;MASC;SG;POS
vietnamissa	vietnam	vietama	vietnam	N;IN+ESS;SG	N;INAN;NOM;MASC;SG;POS
burkina	burkina	burki	burkina	N;FRML;SG	PROPN;NOM;FEM;SG;POS
jung	jung	jung	jung	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
spede	laciné	spede	laciný	PROPN;NOM;SG	ADJ;NOM;NEUT;SG;POS
rauhallinen	mírové	rauhallinen	mírový	ADJ;NOM;SG	ADJ;NOM;MASC;PL;POS
sekoitus	směsi	sekoitus	směs	N;NOM;SG	N;NOM;FEM;PL;POS
uci	uci	uci	uci	N;NOM;SG	PROPN;FEM;POS
keskeytettiin	zastavení	keskeyttää	zastavení	V;IND;PST;FIN;PASS	N;NOM;NEUT;SG;POS
keskeytettiin	přerušeno	keskeyttää	přerušený	V;IND;PST;FIN;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
alkuperäisiä	originály	alku#peräinen	originál	ADJ;PRT;PL	N;INAN;NOM;MASC;PL;POS
fernández	fernández	fernández	fernández	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
scottin	scott	scott	scott	N;GEN;SG	PROPN;ANIM;NOM;MASC;SG;POS
zur	zur	zur	zur	PROPN;NOM;SG	PROPN;MASC;SG;POS
rajoituksia	omezení	rajoitus	omezení	N;PRT;PL	N;NOM;NEUT;SG;POS
rajoituksia	omezení	rajoitus	omezení	N;PRT;PL	N;NOM;NEUT;SG;POS
taloudelliset	hospodářský	taloudellinen	hospodářský	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
taloudelliset	ekonomická	taloudellinen	ekonomický	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
taloudelliset	ekonomický	taloudellinen	ekonomický	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
taloudelliset	hospodářská	taloudellinen	hospodářský	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
soulin	soulu	souli	soul	N;GEN;SG	PROPN;INAN;GEN;MASC;SG;POS
soulin	soul	souli	soul	N;GEN;SG	PROPN;INAN;NOM;MASC;SG;POS
jong	jong	jong	jong	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
vaadi	vyžadují	vaatia	vyžadovat	V;IMP;SG;2;FIN;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
vaadi	poptávka	vaatia	poptávka	V;IMP;SG;2;FIN;ACT	N;NOM;FEM;SG;POS
grönlannin	grónsko	grönlanti	grónský	N;GEN;SG	PROPN;NOM;NEUT;SG;POS
grönlannin	grónska	grönlanti	grónsko	N;GEN;SG	PROPN;NOM;NEUT;SG;POS
kivet	kamenů	kivi	kámen	N;NOM;PL	N;INAN;GEN;MASC;PL;POS
kivet	kamení	kivi	kamení	N;NOM;PL	N;NOM;NEUT;SG;POS
kivet	kamení	kivi	kamení	N;NOM;PL	N;NOM;NEUT;SG;POS
kivet	skal	kivi	skála	N;NOM;PL	N;GEN;FEM;PL;POS
henkilökohtaisia	osobní	henkilö#kohtainen	osobní	ADJ;PRT;PL	ADJ;NOM;MASC;SG;POS
henkilökohtaisia	osobního	henkilö#kohtainen	osobní	ADJ;PRT;PL	ADJ;ANIM;GEN;MASC;SG;POS
konserni	skupinu	konserni	skupina	N;NOM;SG	N;ACC;FEM;SG;POS
konserni	skupiny	konserni	skupina	N;NOM;SG	N;NOM;FEM;PL;POS
muuttaminen	měním	muuttaminen	měnit	N;NOM;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
rod	tyč	rod	tyč	PROPN;NOM;SG	N;NOM;FEM;SG;POS
rod	rod	rod	rod	PROPN;NOM;SG	N;INAN;NOM;MASC;SG;POS
rod	prut	rod	prut	PROPN;NOM;SG	N;INAN;NOM;MASC;SG;POS
mats	podložky	mats	podložka	PROPN;NOM;SG	N;NOM;FEM;PL;POS
mats	rohože	mats	rohož	PROPN;NOM;SG	N;NOM;FEM;PL;POS
göran	göran	göran	göran	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
jeffrey	jeffrey	jeffrey	jeffrey	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
oilers	oilers	oilers	oilers	N;NOM;SG	N;INAN;NOM;MASC;PL;POS
arviot	recenze	arvio	recenze	N;NOM;PL	N;NOM;FEM;SG;POS
arviot	projekce	arvio	projekce	N;NOM;PL	N;NOM;FEM;SG;POS
mua	mua	minä	mua	PRO;PRT;SG	PROPN;NOM;MASC;SG;POS
uskontoa	vyznání	uskonto	vyznání	N;PRT;SG	N;NOM;NEUT;SG;POS
uskontoa	náboženství	uskonto	náboženství	N;PRT;SG	N;NOM;NEUT;SG;POS
gay	teplá	gay	teplý	N;NOM;SG	ADJ;NOM;FEM;SG;POS
gay	gayové	gay	gayový	N;NOM;SG	N;ANIM;NOM;MASC;PL;POS
gay	gay	gay	gay	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
gay	teplý	gay	teplý	N;NOM;SG	ADJ;ANIM;NOM;MASC;SG;POS
maanpaossa	exilu	maan#pako	exil	N;IN+ESS;SG	N;INAN;DAT;MASC;SG;POS
maanpaossa	vyhnanství	maan#pako	vyhnanství	N;IN+ESS;SG	N;NOM;NEUT;SG;POS
maanpaossa	exilu	maan#pako	exil	N;IN+ESS;SG	N;INAN;DAT;MASC;SG;POS
aikaisempi	dříve	aikainen	brzy	ADJ;NOM;CMPR;SG	ADV;CMPR;POS
aikaisempi	předtím	aikainen	předtím	ADJ;NOM;CMPR;SG	ADV
kuvaan	natáčení	kuva	natáčení	N;IN+ALL;SG	N;NOM;NEUT;SG;POS
puhelimen	telefonní	puhelin	telefonní	N;GEN;SG	ADJ;NOM;MASC;SG;POS
puhelimen	telefon	puhelin	telefon	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
siniset	blue	sininen	blue	ADJ;NOM;PL	PROPN;NOM;MASC;SG;POS
siniset	modrý	sininen	modrý	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
siniset	modré	sininen	modrý	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
siniset	modrá	sininen	modrý	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
siniset	modře	sininen	modře	ADJ;NOM;PL	ADV;POS
hyvinvoinnin	blahobyt	hyvin#vointi	blahobyt	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
tunnustusta	uznávání	tunnustus	uznávání	N;PRT;SG	N;NOM;NEUT;SG;POS
tunnustusta	uznání	tunnustus	uznání	N;PRT;SG	N;NOM;NEUT;SG;POS
tunnustusta	rozpoznání	tunnustus	rozpoznání	N;PRT;SG	N;NOM;NEUT;SG;POS
tunnustusta	rozpoznávání	tunnustus	rozpoznávání	N;PRT;SG	N;NOM;NEUT;SG;POS
kanavaa	kanál	kanava	kanál	N;PRT;SG	N;INAN;NOM;MASC;SG;POS
rom	rome	rom	rom	N;NOM;SG	PROPN;NOM;MASC;SG;POS
rom	rom	rom	rom	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
hampurin	hamburku	hampuri	hamburk	N;GEN;SG	PROPN;INAN;GEN;MASC;SG;POS
arvoitus	záhady	arvoitus	záhada	N;NOM;SG	N;NOM;FEM;PL;POS
arvoitus	puzzle	arvoitus	puzzle	N;NOM;SG	N;NOM;FEM;PL;POS
lainsäädännön	legislativa	lain#säädäntö	legislativa	N;GEN;SG	N;NOM;FEM;SG;POS
kaupassa	obchod	kauppa	obchod	N;IN+ESS;SG	N;INAN;NOM;MASC;SG;POS
kaupassa	obchodu	kauppa	obchod	N;IN+ESS;SG	N;INAN;GEN;MASC;SG;POS
pianoa	piáno	piano	piáno	N;PRT;SG	N;NOM;NEUT;SG;POS
pianoa	piano	piano	piano	N;PRT;SG	N;NOM;NEUT;SG;POS
pianoa	klavír	piano	klavír	N;PRT;SG	N;INAN;NOM;MASC;SG;POS
keskustelut	diskuse	keskustelu	diskuse	N;NOM;PL	N;NOM;FEM;SG;POS
keskustelut	diskuze	keskustelu	diskuse	N;NOM;PL	N;NOM;FEM;SG;POS
keskustelut	konverzace	keskustelu	konverzace	N;NOM;PL	N;NOM;FEM;SG;POS
toimittajat	dodavatele	toimittaja	dodavatel	N;NOM;PL	N;ANIM;ACC;MASC;SG;POS
toimittajat	redakce	toimittaja	redakce	N;NOM;PL	N;NOM;FEM;SG;POS
toimittajat	novináře	toimittaja	novinář	N;NOM;PL	N;ANIM;ACC;MASC;PL;POS
toimittajat	reportéry	toimittaja	reportér	N;NOM;PL	N;ANIM;ACC;MASC;PL;POS
viestejä	zprávy	viesti	zpráva	N;PRT;PL	N;NOM;FEM;PL;POS
viestejä	vzkazy	viesti	vzkaz	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
viestejä	poselství	viesti	poselství	N;PRT;PL	N;NOM;NEUT;SG;POS
luca	luca	luca	luca	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
helpompaa	snadnější	helppo	snadný	ADJ;PRT;CMPR;SG	ADJ;NOM;CMPR;MASC;SG;POS
helpompaa	lehčí	helppo	lehký	ADJ;PRT;CMPR;SG	ADJ;NOM;CMPR;MASC;SG;POS
helpompaa	snazší	helppo	snadný	ADJ;PRT;CMPR;SG	ADJ;NOM;CMPR;MASC;SG;POS
helpompaa	jednodušší	helppo	jednoduchý	ADJ;PRT;CMPR;SG	ADJ;NOM;CMPR;MASC;SG;POS
samantha	samantha	samantha	samantha	PROPN;NOM;SG	N;NOM;FEM;SG;POS
ankara	ankaře	ankara	ankařa	ADJ;NOM;SG	N;DAT;FEM;SG;POS
ankara	přísné	ankara	přísný	ADJ;NOM;SG	ADJ;NOM;MASC;PL;POS
ankara	závažné	ankara	závažný	ADJ;NOM;SG	ADJ;NOM;MASC;PL;POS
chapman	chapman	chapma	chapman	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
nopeutta	otáčky	nopeus	otáčka	N;PRT;SG	N;NOM;FEM;PL;POS
nopeutta	speed	nopeus	speed	N;PRT;SG	PROPN;INAN;NOM;MASC;SG;POS
nopeutta	rychlost	nopeus	rychlost	N;PRT;SG	N;NOM;FEM;SG;POS
nopeutta	rychlosti	nopeus	rychlost	N;PRT;SG	N;NOM;FEM;PL;POS
dale	dale	dale	daleko	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
jürgen	jürgen	jürki	jürgen	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
rikoksen	zločin	rikos	zločin	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
rikoksen	kriminalita	rikos	kriminalita	N;GEN;SG	N;NOM;FEM;SG;POS
yang	jang	yang	jang	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
yang	yang	yang	yang	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
ira	ira	ira	ira	N;NOM;SG	PROPN;FEM;POS
ira	iro	ira	iro	N;NOM;SG	PROPN;NOM;MASC;SG;POS
ira	ira	ira	ira	N;NOM;SG	PROPN;FEM;POS
ira	iro	ira	iro	N;NOM;SG	PROPN;NOM;MASC;SG;POS
todistajien	svědky	todistaja	svědek	N;GEN;PL	N;ANIM;INS;MASC;PL;POS
todistajien	svědci	todistaja	svědek	N;GEN;PL	N;ANIM;NOM;MASC;PL;POS
