din	fra	din	fra	ADP;ACC	ADV
cantacuzino	cantacuzino	cantacuzino	cantacuzino	PROPN	N;INDF;MASC+FEM;SG
turism	turismen	turism	turisme	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
bisericile	kirker	biserică	kirke	N;DEF;FEM;PL	N;INDF;MASC+FEM;PL
alexandra	alexandra	alexandra	alexandra	PROPN	N;INDF;MASC+FEM;SG
petrescu	petrescu	petrescu	petrescu	PROPN	V;NFIN;PASS
frumoase	smukt	frumos	smuk	ADJ;INDF;FEM;PL	ADJ;INDF;NEUT;SG
frumoase	smuk	frumos	smuk	ADJ;INDF;FEM;PL	ADJ;INDF;MASC+FEM;SG
frumoase	smukkeste	frumos	smuk	ADJ;INDF;FEM;PL	ADJ;DEF;RL
bernard	bernard	bernard	bernard	PROPN	
loir	loir	loir	loir		N;INDF;NEUT;SG
modele	modellerne	model	model	N;INDF;FEM;PL	N;DEF;NEUT;PL
tulcea	tulcea	tulcea	tulcea	N;DEF;FEM;SG	N;INDF;NEUT;SG
andré	andré	andré	andré	PROPN	N;INDF;MASC+FEM;SG
andré	andré	andré	andré	PROPN	N;INDF;MASC+FEM;SG
ardenne	ardenne	ardenne	arden		N;INDF;MASC+FEM;PL
efectul	virkning	efect	virkning	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
efectul	retsvirkning	efect	retsvirkning	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
efectul	effekt	efect	effekt	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
efectul	virkninger	efect	virkning	N;DEF;MASC;SG	N;INDF;MASC+FEM;PL
decide	bestem	decide	bestem	V;IND;SG;3;PRS;FIN	V;IMP
decide	beslut	decide	beslut	V;IND;SG;3;PRS;FIN	V;IMP
solar	solceller	solar	solcel	N;INDF;MASC;SG	N;INDF;NEUT;PL
solar	solenergi	solar	solenergi	N;INDF;MASC;SG	
candidat	kandidaten	candidat	kandidat	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
insecte	kryb	insect	kryb	N;INDF;FEM;PL	N;INDF;NEUT;SG
insecte	snurre	insect	snurke	N;INDF;FEM;PL	V;NFIN;ACT
corespondent	korrespondent	corespondent	korrespondent	ADJ;INDF;MASC;SG	N;INDF;NEUT;SG
federal	federal	federal	federal	ADJ;INDF;MASC;SG	N;INDF;MASC+FEM;SG
federal	føderale	federal	føderal	ADJ;INDF;MASC;SG	ADJ;PL
federal	føderal	federal	føderal	ADJ;INDF;MASC;SG	N;INDF;MASC+FEM;SG
federal	føderalt	federal	føderal	ADJ;INDF;MASC;SG	N;INDF;MASC+FEM;SG
federal	forbunds	federal	forbund	ADJ;INDF;MASC;SG	N;INDF;NEUT;SG
constantinescu	constantinescu	constantinescu	constantinescu	PROPN	N;GEN;INDF;MASC+FEM;SG
curte	gården	curte	gård	N;INDF;FEM;SG	N;DEF;MASC+FEM;SG
curte	gårdspladsen	curte	gårdsplads	N;INDF;FEM;SG	N;DEF;MASC+FEM;SG
curte	domstolen	curte	domstol	N;INDF;FEM;SG	N;DEF;MASC+FEM;SG
curte	retten	curte	ret	N;INDF;FEM;SG	N;DEF;MASC+FEM;SG
curte	værftet	curte	værfte	N;INDF;FEM;SG	N;DEF;NEUT;SG
curte	yard	curte	yard	N;INDF;FEM;SG	
remix	remix	remix	remix		N;INDF;NEUT;SG
elevi	eleverne	elev	elev	N;INDF;MASC;PL	N;DEF;MASC+FEM;PL
elevi	studerende	elev	studere	N;INDF;MASC;PL	V;PRS;V.PTCP
elevi	eleverne	elev	elev	N;INDF;MASC;PL	N;DEF;MASC+FEM;PL
potential	potentiale	potential	potentiale	ADJ;INDF;MASC;SG	N;INDF;NEUT;SG
potential	potentiel	potential	potentiel	ADJ;INDF;MASC;SG	N;INDF;MASC+FEM;SG
potential	potentielt	potential	potentielt	ADJ;INDF;MASC;SG	ADV
potential	potentiale	potential	potentiale	ADJ;INDF;MASC;SG	N;INDF;NEUT;SG
potential	potentiel	potential	potentiel	ADJ;INDF;MASC;SG	N;INDF;MASC+FEM;SG
lucrurile	ting	lucru	ting	N;DEF;FEM;PL	N;INDF;MASC+FEM;PL
coloana	søjle	coloană	søjle	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
coloana	kolonne	coloană	kolon	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
coloana	søjle	coloană	søjle	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
coloana	kolonne	coloană	kolon	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
stergerea	sletning	stergere	sletning	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
stergerea	sletning	stergere	sletning	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
stergerea	sletter	stergere	slette	N;DEF;FEM;SG	V;IND;PRS;FIN;ACT
stergerea	slette	stergere	slette	N;DEF;FEM;SG	V;NFIN;ACT
trasee	ruterne	traseu	rute	N;INDF;FEM;PL	N;DEF;MASC+FEM;PL
traditional	traditionelle	traditional	traditionel	ADJ;INDF;MASC;SG	ADJ;PL
traditional	traditionelt	traditional	traditionelt	ADJ;INDF;MASC;SG	ADV
traditional	traditionelle	traditional	traditionel	ADJ;INDF;MASC;SG	ADJ;PL
traditional	traditionelt	traditional	traditionelt	ADJ;INDF;MASC;SG	ADV
traditional	traditionelle	traditional	traditionel	ADJ;INDF;MASC;SG	ADJ;PL
traditional	traditionelt	traditional	traditionelt	ADJ;INDF;MASC;SG	ADV
like	gerne	like	gerne		ADV
like	like	like	like		
tancuri	tanke	tanc	tanke	N;INDF;FEM;PL	N;INDF;MASC+FEM;SG
tancuri	tankene	tanc	tanke	N;INDF;FEM;PL	N;DEF;MASC+FEM;PL
tancuri	tanks	tanc	tank	N;INDF;FEM;PL	N;INDF;NEUT;SG
steve	steve	stev	steve	PROPN	
automat	automatiske	automat	automatisk	ADV	ADJ;PL
automat	automatisk	automat	automatisk	ADV	ADJ;INDF;SG
automat	automatgear	automat	automatgear	ADV	N;INDF;MASC+FEM;SG
automat	automatisk	automat	automatisk	ADV	ADJ;INDF;SG
bogat	rich	bogat	rich	ADJ;INDF;MASC;SG	
bogat	rige	bogat	rig	ADJ;INDF;MASC;SG	ADJ;PL
oceanul	hav	ocean	hav	N;DEF;MASC;SG	N;INDF;NEUT;SG
oceanul	ocean	ocean	ocean	N;DEF;MASC;SG	
repertoriul	repertoire	repertoriu	repertoire	N;DEF;MASC;SG	N;INDF;NEUT;SG
atras	trukket	atrage	trække	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
atras	tegnet	atrage	tegne	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
atras	draget	atrage	drage	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
atras	tiltrukket	atrage	tiltrukke	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
atras	tiltrak	atrage	tiltrak	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
luate	indtaget	luat	indtage	ADJ;INDF;FEM;PL	V;INDF;SG;PST;V.PTCP
luate	udtaget	luat	udtage	ADJ;INDF;FEM;PL	V;INDF;SG;PST;V.PTCP
luate	taget	luat	tage	ADJ;INDF;FEM;PL	V;INDF;SG;PST;V.PTCP
suma	sum	sumă	sum	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
suma	beløb	sumă	beløb	N;DEF;FEM;SG	N;INDF;NEUT;SG
suma	mængde	sumă	mængde	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
suma	sum	sumă	sum	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
suma	beløb	sumă	beløb	N;DEF;FEM;SG	N;INDF;NEUT;SG
suma	mængde	sumă	mængde	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
protectia	beskyttelse	protectie	beskyttelse	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
cetate	fæstningen	cetate	fæstning		N;DEF;MASC+FEM;SG
cetate	fæstning	cetate	fæstning		N;INDF;MASC+FEM;SG
cetate	fort	cetate	fort		N;INDF;MASC+FEM;SG
cetate	kastellet	cetate	kastel		N;DEF;NEUT;SG
bill	regning	bill	regning	PROPN	N;INDF;MASC+FEM;SG
bill	bill	bill	bill	PROPN	
bill	lovforslag	bill	lovforslag	PROPN	N;INDF;NEUT;SG
procesului	process	proces	process	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
procesului	proces	proces	proces	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
intelege	forstået	intelege	forstå	V;IND;SG;3;PRS;FIN	V;INDF;SG;PST;V.PTCP
intelege	forstået	intelege	forstå	V;IND;SG;3;PRS;FIN	V;INDF;SG;PST;V.PTCP
asociat	associeret	asociat	associere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
asociat	tilknyttet	asociat	tilknytte	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
asociat	medarbejder	asociat	medarbejder	ADJ;INDF;MASC;SG	N;INDF;MASC+FEM;SG
asociat	associeret	asociat	associere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
lanka	lanka	lankă	lanka	PROPN	PROPN
obtinute	opnåede	obtinet	opnå	ADJ;INDF;FEM;PL	V;IND;PST;FIN;ACT
obtinute	opnået	obtinet	opnå	ADJ;INDF;FEM;PL	V;INDF;SG;PST;V.PTCP
obtinerea	får	obtinere	få	N;DEF;FEM;SG	V;IND;PRS;FIN;ACT
obtinerea	indhentning	obtinere	indhentning	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
obtinerea	fremskaffelse	obtinere	fremskaffelse	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
obtinerea	får	obtinere	få	N;DEF;FEM;SG	V;IND;PRS;FIN;ACT
descoperite	opdagede	descoperi	opdage	ADJ;INDF;FEM;PL	V;IND;PST;FIN;ACT
descoperite	opdaget	descoperi	opdage	ADJ;INDF;FEM;PL	V;INDF;SG;PST;V.PTCP
hugo	hugo	hugo	hugo	PROPN	
ajuta	hjælp	ajuta	hjælp	V;IND;SG;3;IPFV;FIN	N;INDF;MASC+FEM;SG
ajuta	hjælper	ajuta	hjælpe	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
samuel	samuel	samuel	samuel	PROPN	N;INDF;MASC+FEM;SG
margareta	daisy	margaretă	daisy	N;DEF;FEM;SG	N;INDF;NEUT;SG
firma	firma	firmă	firma	N;DEF;FEM;SG	N;INDF;NEUT;SG
firma	firma	firmă	firma	N;DEF;FEM;SG	N;INDF;NEUT;SG
denis	denis	denide	denis	PROPN	
domnia	regere	domnie	regere	N;DEF;FEM;SG	V;NFIN;ACT
domnia	regeringstid	domnie	regeringstid	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
home	hjem	homă	hjem		ADV
home	hjemme	homă	hjemme		ADV
home	startside	homă	startside		N;INDF;MASC+FEM;SG
home	hjemad	homă	hjemad		ADV
home	home	homă	home		
claude	claude	claudă	claude	PROPN	
psd	psd	psd	psd	N	
campanie	kampagnen	campanie	kampagne	N;INDF;FEM;SG	N;DEF;MASC+FEM;SG
parlament	parlamentet	parlament	parlament	N;INDF;MASC;SG	N;DEF;NEUT;SG
parlament	folketinget	parlament	folketing	N;INDF;MASC;SG	N;DEF;NEUT;SG
varf	peak	varf	peak	N;INDF;MASC;SG	
mitologia	mytologi	mitologie	mytologi	N;DEF;FEM;SG	ADJ;INDF;MASC+FEM;SG
pacific	stillehavet	pacific	stillehavet	N;INDF;MASC;SG	N;DEF;NEUT;SG
pacific	pacific	pacific	pacific	N;INDF;MASC;SG	
doamna	madam	doamnă	madam	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
doamna	frue	doamnă	frue	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
doamna	lady	doamnă	lady	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
doamna	frue	doamnă	frue	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
doamna	dame	doamnă	dame	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
doamna	madam	doamnă	madam	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
doamna	frue	doamnă	frue	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
doamna	lady	doamnă	lady	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
doamna	frue	doamnă	frue	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
doamna	dame	doamnă	dame	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
gresit	forkerte	gresit	forkert	ADJ;INDF;MASC;SG	ADJ;PL
gresit	forkerte	gresit	forkert	ADJ;INDF;MASC;SG	ADJ;PL
retragerea	tilbagetog	retragere	tilbagetog	N;DEF;FEM;SG	N;INDF;NEUT;SG
retragerea	retræte	retragere	retræte	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
retragerea	inddragelse	retragere	inddragelse	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
retragerea	tilbagetrækning	retragere	tilbagetrækning	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
retragerea	udtræden	retragere	udtræden	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
ferate	jernbanerne	ferată	jernbaner	N;INDF;FEM;PL	N;DEF;MASC+FEM;PL
street	gaden	street	gade	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
hautes	hautes	hautes	haute	PROPN	N;INDF;MASC+FEM;SG
armenia	armenien	armenia	armenie	PROPN	N;DEF;MASC+FEM;SG
definitiv	definitiv	definitiv	definitiv	ADV	ADJ;INDF;MASC+FEM;SG
definitiv	definitive	definitiv	definitiv	ADV	ADJ;PL
taylor	taylor	tay	taylor	PROPN	
fire	ledninger	fire	ledning	N;INDF;FEM;SG	N;INDF;MASC+FEM;PL
fire	tråde	fire	tråde	N;INDF;FEM;SG	N;INDF;MASC+FEM;PL
virgil	virgil	virgil	virgil	PROPN	N;INDF;MASC+FEM;SG
jud	jud	jud	jud	N;INDF;MASC;SG	
frati	søskende	frate	søskende		N;INDF;MASC+FEM;PL
frati	brødrene	frate	broder		N;DEF;MASC+FEM;PL
frati	brødre	frate	broder		N;INDF;MASC+FEM;PL
frati	brothers	frate	brothe		
asezat	siddende	aseza	sidde	ADJ;INDF;MASC;SG	V;PRS;V.PTCP
asezat	siddende	aseza	sidde	ADJ;INDF;MASC;SG	V;PRS;V.PTCP
plin	mæt	plin	mæt	ADV	ADJ;INDF;SG
plin	fuld	plin	fuld	ADV	ADJ;INDF;MASC+FEM;SG
plin	fulde	plin	fuld	ADV	ADJ;DEF;SG
plin	full	plin	full	ADV	
raportul	rapporter	raport	rapport	N;DEF;MASC;SG	N;INDF;MASC+FEM;PL
raportul	anmelde	raport	anmelde	N;DEF;MASC;SG	V;NFIN;ACT
raportul	betænkning	raport	betænkning	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
raportul	rapport	raport	rapport	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
land	lander	land	land	N;INDF;MASC;SG	V;IND;PRS;FIN;ACT
directa	direkte	directa	direkte	ADJ;DEF;FEM;SG	ADV
directa	direct	directa	direct	ADJ;DEF;FEM;SG	N;INDF;MASC+FEM;SG
directa	direkte	directa	direkte	ADJ;DEF;FEM;SG	ADV
directa	direct	directa	direct	ADJ;DEF;FEM;SG	N;INDF;MASC+FEM;SG
cornel	cornel	cornel	cornel	PROPN	
planuri	planerne	plan	plan	N;INDF;FEM;PL	N;DEF;MASC+FEM;PL
servit	tjent	servi	tjene	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
servit	serveres	servi	servere	ADJ;INDF;MASC;SG	V;IND;PRS;FIN;PASS
servit	serveret	servi	servere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
servit	forkyndt	servi	forkynde	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
servit	afsonet	servi	afson	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
front	foran	front	foran	N;INDF;MASC;SG	ADV
front	forside	front	forside	N;INDF;MASC;SG	V;IMP
ochi	øjnene	ochi	øje	N;INDF;MASC	N;DEF;NEUT;PL
ochi	eyes	ochi	eyes	N;INDF;MASC	
ochi	eye	ochi	ey	N;INDF;MASC	
ochi	øjet	ochi	øje	N;INDF;MASC	N;DEF;NEUT;SG
senator	senatoren	senator	senator	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
cher	cher	cher	cher	PROPN	N;INDF;MASC+FEM;SG
aeroportul	airport	aeroport	airport	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
aeroportul	lufthavne	aeroport	lufthavne	N;DEF;MASC;SG	N;INDF;MASC+FEM;PL
aeroportul	lufthavn	aeroport	lufthavn	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
mentioneaza	omtaler	mentiona	omtale	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
mentioneaza	nævner	mentiona	nævne	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
mentioneaza	mentions	mentiona	mentions	V;IND;SG;3;IPFV;FIN	N;INDF;MASC+FEM;SG
contextul	kontekst	context	kontekst	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
contextul	sammenhæng	context	sammenhæng	N;DEF;MASC;SG	N;INDF
costa	costa	costa	costa	V;IND;SG;3;IPFV;FIN	
louise	louise	loui	louis	V;IND;SG;3;PST+PRF;FIN	N;INDF;MASC+FEM;SG
spencer	spencer	spencer	spence	PROPN	N;INDF;MASC+FEM;SG
franco	franco	franco	franco	PROPN	
europe	eu	europă	eu		N;INDF;MASC+FEM;SG
europe	europe	europă	europe		
europe	europa	europă	europa		PROPN
localizarea	lokalisering	localizare	lokalisering	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
gospodarii	husholdningerne	gospodar	husholdning	N;INDF;FEM;PL	N;DEF;MASC+FEM;PL
mitologie	mytologi	mitologie	mytologi	N;INDF;FEM;SG	ADJ;INDF;MASC+FEM;SG
irina	irina	irină	irina	N;DEF;FEM;SG	
slovacia	slovakisk	slovacie	slovakisk	PROPN	ADJ;INDF;SG
slovacia	slovakiske	slovacie	slovakisk	PROPN	ADJ;PL
slovacia	slovakiet	slovacie	slovakium	PROPN	N;DEF;NEUT;SG
profilul	profil	profil	profil	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
determina	bestemmer	determina	bestemme	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
determina	fastslår	determina	fastslå	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
determina	afgør	determina	afgøre	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
determina	bestem	determina	bestem	V;IND;SG;3;IPFV;FIN	V;IMP
determina	afgør	determina	afgøre	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
determina	bestem	determina	bestem	V;IND;SG;3;IPFV;FIN	V;IMP
determina	afgør	determina	afgøre	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
enciclopedia	leksikon	enciclopedie	leksikon	N;DEF;FEM;SG	N;INDF;NEUT;SG
inmormantat	begravet	inmormanta	begrave	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
inmormantat	begravede	inmormanta	begrave	ADJ;INDF;MASC;SG	V;PST;V.PTCP
medievala	middelalder	medieval	middelalde	ADJ;DEF;FEM;SG	N;INDF;NEUT;SG
medievala	middelalderlige	medieval	middelalderlig	ADJ;DEF;FEM;SG	ADJ;PL
implica	involverer	implica	involvere	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
implica	implicerer	implica	implicere	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
implica	indebærer	implica	indebære	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
implica	involverer	implica	involvere	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
implica	involverer	implica	involvere	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
open	åbent	open	åben	N;INDF;MASC;SG	ADJ;INDF;NEUT;SG
open	åbn	open	åbn	N;INDF;MASC;SG	V;IMP
open	åben	open	åben	N;INDF;MASC;SG	ADJ;INDF;MASC+FEM;SG
rhône	rhône	rhône	rhône	N;INDF;FEM;SG	N;INDF;MASC+FEM;PL
poetul	poet	poet	poet	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
poetul	digter	poet	digte	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
fond	fonden	fond	fond	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
animalelor	dyr	animal	dyr	N;DEF;FEM;PL	N;INDF;NEUT;SG
animalelor	husdyr	animal	husdyr	N;DEF;FEM;PL	N;INDF;NEUT;SG
efecte	virkningerne	efect	virkning	N;INDF;FEM;PL	N;DEF;MASC+FEM;PL
calvados	calvados	calvados	calvados	N;INDF;FEM;SG	
deschide	åbent	deschide	åben	V;IND;SG;3;PRS;FIN	ADJ;INDF;NEUT;SG
deschide	åbn	deschide	åbn	V;IND;SG;3;PRS;FIN	V;IMP
deschide	åben	deschide	åben	V;IND;SG;3;PRS;FIN	ADJ;INDF;MASC+FEM;SG
savoia	savoy	savoie	savoy	PROPN	
evreii	jøder	evreu	jøde	N;DEF;MASC;PL	N;INDF;MASC+FEM;PL
clasat	rangeret	clasa	rangere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
old	gammelt	old	gammel	N;INDF;MASC;SG	ADJ;INDF;NEUT;SG
old	old	old	old	N;INDF;MASC;SG	
old	gamle	old	gammel	N;INDF;MASC;SG	ADJ;PL
old	gammel	old	gammel	N;INDF;MASC;SG	ADJ;INDF;MASC+FEM;SG
slab	slank	slab	slank	ADV	ADJ;INDF;MASC+FEM;SG
slab	mager	slab	mage	ADV	ADJ;INDF;MASC+FEM;SG
slab	skinny	slab	skinny	ADV	N;INDF;NEUT;SG
slab	tynd	slab	tynd	ADV	ADJ;INDF;MASC+FEM;SG
slab	tynde	slab	tynd	ADV	ADJ;PL
slab	svagt	slab	svag	ADV	ADJ;INDF;NEUT;SG
slab	svage	slab	svag	ADV	ADJ;PL
slab	svag	slab	svag	ADV	ADJ;INDF;MASC+FEM;SG
antice	gammelt	antic	gammel	ADJ;INDF;FEM;PL	ADJ;INDF;NEUT;SG
antice	ældgammel	antic	ældgammel	ADJ;INDF;FEM;PL	ADJ;INDF;MASC+FEM;SG
masina	machine	masină	machine	N;DEF;FEM;SG	
masina	maskin	masină	maskin	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
masina	maskine	masină	maskine	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
masina	bil	masină	bil	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
masina	car	masină	car	N;DEF;FEM;SG	
masina	bil	masină	bil	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
masina	car	masină	car	N;DEF;FEM;SG	
masina	bil	masină	bil	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
masina	car	masină	car	N;DEF;FEM;SG	
masina	bil	masină	bil	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
masina	car	masină	car	N;DEF;FEM;SG	
masina	bil	masină	bil	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
masina	car	masină	car	N;DEF;FEM;SG	
echipele	hold	echipă	holde	N;DEF;FEM;PL	V;IMP
echipele	teams	echipă	teams	N;DEF;FEM;PL	N;INDF;NEUT;PL
diferit	forskellige	diferit	forskellig	ADJ;INDF;MASC;SG	ADJ;PL
diferit	forskelligt	diferit	forskelligt	ADJ;INDF;MASC;SG	ADV
teorie	teorien	teorie	teori	N;INDF;FEM;SG	N;DEF;MASC+FEM;SG
rezerva	skåne	rezervă	skåne	N;DEF;FEM;SG	
rezerva	reservehjul	rezervă	reservehjul	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
rezerva	backup	rezervă	backup	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
rezerva	forstærkning	rezervă	forstærkning	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
rezerva	reserver	rezervă	reserve	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
rezerva	reserve	rezervă	reserve	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
rezerva	reserver	rezervă	reserve	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
rezerva	reserve	rezervă	reserve	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
las	las	lăsa	las	V;IND;SG;1;PRS;FIN	
las	kujon	lăsa	kujon	V;IND;SG;1;PRS;FIN	N;INDF;MASC+FEM;SG
interesul	interesser	interes	interesse	N;DEF;MASC;SG	N;INDF;MASC+FEM;PL
interesul	rente	interes	rente	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
interesul	renter	interes	rente	N;DEF;MASC;SG	N;INDF;MASC+FEM;PL
interesul	interesse	interes	interesse	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
utilizata	brugte	utiliza	bruge	ADJ;DEF;FEM;SG	V;IND;PST;FIN;ACT
utilizata	anvendt	utiliza	anvende	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
utilizata	brugt	utiliza	bruge	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
utilizata	udnyttet	utiliza	udnytte	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
turul	rundvisning	tur	rundvisning	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
turul	tour	tur	tour	N;DEF;MASC;SG	
turul	turné	tur	turné	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
turul	rundtur	tur	rundtur	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
initiativa	initiativ	initiativă	initiativ	N;DEF;FEM;SG	N;INDF;NEUT;SG
initiativa	initiativ	initiativă	initiativ	N;DEF;FEM;SG	N;INDF;NEUT;SG
initiativa	initiativ	initiativă	initiativ	N;DEF;FEM;SG	N;INDF;NEUT;SG
utilizeaza	brug	utilizează	brug	V;IND;SG;3;IPFV;FIN	N;INDF;MASC+FEM;SG
utilizeaza	anvendelse	utilizează	anvendelse	V;IND;SG;3;IPFV;FIN	N;INDF;MASC+FEM;SG
utilizeaza	anvend	utilizează	anvende	V;IND;SG;3;IPFV;FIN	V;IMP
carolina	carolina	carolina	carolina	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
story	historien	story	historie	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
story	story	story	story	N;INDF;MASC;SG	
medici	medici	medic	medici	N;INDF;MASC;PL	N;INDF;MASC+FEM;SG
medici	lægerne	medic	læge	N;INDF;MASC;PL	N;DEF;MASC+FEM;PL
peninsula	halvø	peninsulă	halvø	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
ahmad	ahmad	ahmad	ahmad	PROPN	PROPN
acoperit	omfattet	acoperi	omfatte	ADJ;INDF;MASC;SG	N;DEF;NEUT;SG
acoperit	dækket	acoperi	dække	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
acoperit	overdækket	acoperi	overdække	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
acoperit	dækkede	acoperi	dække	ADJ;INDF;MASC;SG	V;PST;V.PTCP
macedonia	makedonien	macedonie	makedonie	PROPN	N;DEF;MASC+FEM;SG
vrut	eftersøgte	vrea	eftersøge	V;MASC;SG;V.PTCP	V;PL;PST;V.PTCP
vrut	ønskede	vrea	ønske	V;MASC;SG;V.PTCP	V;PL;PST;V.PTCP
reala	real	reală	real	ADJ;DEF;FEM;SG	
reala	virkeligt	reală	virkeligt	ADJ;DEF;FEM;SG	ADV
reala	rigtig	reală	rigtig	ADJ;DEF;FEM;SG	ADV
