les	het	le	het	DET;DEF;PL	PRO;3
élevée	hoog	élever	hoog	V;FEM;SG;PST;V.PTCP	ADJ
élevée	hoge	élever	hoog	V;FEM;SG;PST;V.PTCP	ADJ
élevage	fokken	élevage	fokken	N;MASC;SG	V;NFIN
remplacement	vervangen	remplacement	vervangen	N;MASC;SG	V;V.PTCP
remplacement	vervang	remplacement	vervang	N;MASC;SG	V;SG;PRS;FIN
battu	beat	battre	bieten	V;MASC;SG;PST;V.PTCP	N;MASC+FEM;SG
battu	verslagen	battre	verslag	V;MASC;SG;PST;V.PTCP	N;PL
battu	verslagen	battre	verslag	V;MASC;SG;PST;V.PTCP	N;PL
réduit	reduceert	réduire	reduceren	V;MASC;SG;PST;V.PTCP	V;SG;PRS;FIN
réduit	vermindert	réduire	verminderen	V;MASC;SG;PST;V.PTCP	V;SG;PRS;FIN
traces	traces	trace	traces	N;FEM;PL	N;MASC+FEM;SG
traces	traceren	trace	traceren	N;FEM;PL	V;NFIN
traces	spoor	trace	spoor	N;FEM;PL	N;NEUT;SG
traces	trace	trace	trace	N;FEM;PL	N;MASC+FEM;SG
égalité	deelnemingen	égalité	deelneming	N;FEM;SG	N;PL
environs	omgeving	environs	omgeving	N;MASC;PL	N;MASC+FEM;SG
intérêts	belangstelling	intérêt	belangstelling	N;MASC;PL	N;MASC+FEM;SG
intérêts	rente	intérêt	rente	N;MASC;PL	N;MASC+FEM;SG
intérêts	belang	intérêt	belang	N;MASC;PL	N;NEUT;SG
intérêts	interesse	intérêt	interesse	N;MASC;PL	N;MASC+FEM;SG
fox	vossen	fox	vossen	PROPN	N;PL
fox	fox	fox	fox	PROPN	N;MASC+FEM;SG
fox	vos	fox	vos	PROPN	N;MASC+FEM;SG
marais	moerassen	marais	moeras	N;MASC;SG	N;PL
kong	kong	kong	kongen	PROPN	N;MASC+FEM;SG
chimie	chemicaliën	chimie	chemicaliën	N;FEM;SG	N;PL
poisson	vissen	poisson	vissen	N;MASC;SG	V;NFIN
inter	inter	inter	inter	PROPN	N;MASC+FEM;SG
fruits	fruit	fruit	fruit	N;MASC;PL	N;NEUT;SG
fruits	vrucht	fruit	vrucht	N;MASC;PL	N;MASC+FEM;SG
fruits	fruit	fruit	fruit	N;MASC;PL	N;NEUT;SG
soi	soi	soi	soi	PRO;SG;3	N;MASC+FEM;SG
secours	redden	secours	redden	N;MASC;SG	V;NFIN
chat	chatten	chat	chat	N;MASC;SG	V;NFIN
johann	johann	johann	johann	PROPN	N;MASC+FEM;SG
tirs	schieten	tir	schieten	N;MASC;PL	V;NFIN
tirs	schietpartij	tir	schietpartij	N;MASC;PL	N;MASC+FEM;SG
sarah	sarah	sarah	sarah	PROPN	N;MASC+FEM;SG
retrait	krimpen	retrait	krimpen	N;MASC;SG	V;NFIN
retrait	terugtrekken	retrait	terugtrekken	N;MASC;SG	V;NFIN
géorgie	georgisch	géorgie	georgisch	PROPN	ADJ
géorgie	georgische	géorgie	georgisch	PROPN	ADJ
géorgie	georgië	géorgie	georgië	PROPN	PROPN;NEUT;SG
géorgie	georgia	géorgie	georgia	PROPN	N;NEUT;SG
gothique	goth	gothique	goth	ADJ;MASC;SG	N;MASC+FEM;SG
gothique	gothic	gothique	gothic	ADJ;MASC;SG	N;MASC+FEM;SG
bloc	blokkeren	bloc	blokkeren	N;MASC;SG	V;NFIN
méditerranée	mediterrane	méditerranée	mediterrane	N;FEM;SG	ADJ
anciennement	vroeger	anciennement	vroeger	ADV	ADJ;CMPR
mit	mit	mettre	mit	V;IND;SG;3;PST;FIN	N;MASC+FEM;SG
mit	mit	mettre	mit	V;IND;SG;3;PST;FIN	N;MASC+FEM;SG
facile	easy	facile	easy	ADJ;MASC;SG	N;MASC+FEM;SG
davantage	more	davantage	more	ADV	
davantage	meer	davantage	veel	ADV	PRO
différent	anders	différent	anders	ADJ;MASC;SG	ADV
changements	veranderen	changement	veranderen	N;MASC;PL	V;NFIN
changements	wijziging	changement	wijziging	N;MASC;PL	N;MASC+FEM;SG
changements	wijzigen	changement	wijzigen	N;MASC;PL	V;NFIN
changements	verandering	changement	verandering	N;MASC;PL	N;MASC+FEM;SG
fred	fred	fred	fred	PROPN	N;MASC+FEM;SG
chrétien	christen	chrétien	christen	ADJ;MASC;SG	N;SG
chrétien	christian	chrétien	christian	ADJ;MASC;SG	N;MASC+FEM;SG
chrétien	christenen	chrétien	christenen	ADJ;MASC;SG	N;PL
chrétien	chrétien	chrétien	chrétien	ADJ;MASC;SG	N;PL
oxford	oxford	oxford	oxford	PROPN	N;MASC+FEM;SG
robin	robin	robin	robin	PROPN	N;MASC+FEM;SG
classements	klassement	classement	klassement	N;MASC;PL	N;NEUT;SG
classements	ranglijst	classement	ranglijst	N;MASC;PL	N;MASC+FEM;SG
classements	klassement	classement	klassement	N;MASC;PL	N;NEUT;SG
récompenses	prijsuitreiking	récompense	prijsuitreiking	N;FEM;PL	N;MASC+FEM;SG
xiv	xiv	xiv	xiv	NUM	PROPN;MASC+FEM;SG
conflits	conflict	conflit	conflict	N;MASC;PL	N;NEUT;SG
conflits	conflict	conflit	conflict	N;MASC;PL	N;NEUT;SG
transformation	verwerken	transformation	verwerken	N;FEM;SG	V;NFIN
transformation	transformeren	transformation	transformeren	N;FEM;SG	V;NFIN
cultures	gewassen	culture	wassen	N;FEM;PL	V;V.PTCP
étudier	studie	étudier	studie	V;NFIN	N;MASC+FEM;SG
lundi	maandag	lundi	maandag	N;MASC;SG	PROPN;MASC+FEM;SG
lundi	maandag	lundi	maandag	N;MASC;SG	PROPN;MASC+FEM;SG
viii	viii	viii	viii	NUM	PROPN;MASC+FEM;SG
limitée	limited	limiter	limited	V;FEM;SG;PST;V.PTCP	
andrea	andrea	andrea	andrea	PROPN	N;MASC+FEM;SG
avantage	benefit	avantage	benefit	N;MASC;SG	
monts	bergen	mont	bergen	N;MASC;PL	V;NFIN
monts	monts	mont	monts	N;MASC;PL	N;MASC+FEM;SG
deviennent	wordt	devenir	worden	V;IND;PL;3;PRS;FIN	V;SG;PRS;FIN
deviennent	word	devenir	worden	V;IND;PL;3;PRS;FIN	V;SG;PRS;FIN
deviennent	worden	devenir	worden	V;IND;PL;3;PRS;FIN	V;PL;PRS;FIN
appui	ondersteunen	appui	ondersteunen	N;MASC;SG	V;NFIN
engagé	toegewijd	engager	toegewijd	V;MASC;SG;PST;V.PTCP	ADJ
ann	ann	ann	ann	PROPN	N;MASC+FEM;SG
écossais	schotten	écossais	schitten	ADJ;MASC;SG	N;PL
écossais	scottish	écossais	scottish	ADJ;MASC;SG	N;MASC+FEM;SG
mélange	mengen	mélange	mengen	N;MASC;SG	V;NFIN
mélange	mixen	mélange	mixen	N;MASC;SG	V;NFIN
mélange	meng	mélange	meng	N;MASC;SG	V;SG;PRS;FIN
mélange	mengen	mélange	mengen	N;MASC;SG	V;NFIN
mélange	mixen	mélange	mixen	N;MASC;SG	V;NFIN
mélange	mengen	mélange	mengen	N;MASC;SG	V;NFIN
mine	mijne	mine	mijne	N;FEM;SG	ADV
montée	beklimming	monter	beklimming	V;FEM;SG;PST;V.PTCP	N;MASC+FEM;SG
lucien	lucien	lucien	lucien	PROPN	N;MASC+FEM;SG
sydney	sydney	sydney	sydney	N;MASC;SG	PROPN;NEUT;SG
introduit	introduceert	introduire	introduceren	V;MASC;SG;PST;V.PTCP	V;SG;PRS;FIN
caractéristique	kenmerkend	caractéristique	kenmerken	ADJ;FEM;SG	V;V.PTCP
caractéristique	kenmerk	caractéristique	kenmerk	ADJ;FEM;SG	N;NEUT;SG
caractéristique	kenmerk	caractéristique	kenmerk	ADJ;FEM;SG	N;NEUT;SG
caractéristique	functie	caractéristique	functie	ADJ;FEM;SG	N;MASC+FEM;SG
nba	nba	nba	nba	N;MASC;SG	PROPN;NEUT;SG
howard	howard	howard	howard	PROPN	N;MASC+FEM;SG
charlie	charlie	charlie	charlie	PROPN	N;MASC+FEM;SG
communautaire	gemeenschap	communautaire	gemeenschap	ADJ;MASC;SG	N;MASC+FEM;SG
communautaire	community	communautaire	community	ADJ;MASC;SG	N;MASC+FEM;SG
évêques	loper	évêque	loper	N;MASC;PL	N;MASC+FEM;SG
évêques	bisschop	évêque	bisschop	N;MASC;PL	N;MASC+FEM;SG
évêques	bishop	évêque	bishop	N;MASC;PL	N;MASC+FEM;SG
maires	burgemeester	maire	burgemeester	N;MASC;PL	N;MASC+FEM;SG
elizabeth	elizabeth	elizabeth	elizabeth	ADJ;MASC;SG	N;MASC+FEM;SG
elizabeth	elisabeth	elizabeth	elisabeth	ADJ;MASC;SG	N;MASC+FEM;SG
performances	prestatie	performance	prestatie	N;FEM;PL	N;MASC+FEM;SG
brest	brest	brest	brest	PROPN	N;MASC+FEM;SG
friedrich	friedrich	friedrich	friedrich	PROPN	N;MASC+FEM;SG
occupé	druk	occuper	druk	V;MASC;SG;PST;V.PTCP	ADJ
occupé	bezig	occuper	bezig	V;MASC;SG;PST;V.PTCP	ADJ
musées	museum	musée	museum	N;MASC;PL	N;NEUT;SG
traversée	oversteek	traverser	oversteek	V;FEM;SG;PST;V.PTCP	N;MASC+FEM;SG
réussi	succesvol	réussir	succesvol	V;MASC;SG;PST;V.PTCP	ADJ
réussi	succesvolle	réussir	succesvol	V;MASC;SG;PST;V.PTCP	ADJ
antiquité	antieke	antiquité	antiek	N;FEM;SG	ADJ
antiquité	antiquiteiten	antiquité	antiquiteit	N;FEM;SG	N;PL
centaines	honderden	centaine	honderd	N;FEM;PL	NUM
calcul	berekenen	calcul	berekenen	N;MASC;SG	V;NFIN
calcul	berekeningen	calcul	berekening	N;MASC;SG	N;PL
rêve	dromen	rêve	dromen	N;MASC;SG	V;NFIN
rêve	dromen	rêve	dromen	N;MASC;SG	V;NFIN
mathieu	matthew	mathieu	matthew	PROPN	N;MASC+FEM;SG
mathieu	mathieu	mathieu	mathieu	PROPN	N;MASC+FEM;SG
dérivés	derivaten	dériver	derivaat	V;MASC;PL;PST;V.PTCP	N;PL
dérivés	derivaat	dériver	derivaat	V;MASC;PL;PST;V.PTCP	N;NEUT;SG
simples	singles	simple	singles	ADJ;MASC;PL	N;PL
simples	vrijgezellen	simple	vrijgezel	ADJ;MASC;PL	N;PL
ffffff	ffffff	ffffff	ffffff		N;MASC+FEM;SG
nez	neuzen	nez	neuzen	N;MASC;SG	N;PL
barre	barre	barre	bar	N;FEM;SG	ADJ
meilleures	better	meilleur	goed	ADJ;FEM;PL	
applications	aanvragen	application	aanvragen	N;FEM;PL	V;NFIN
aîné	elder	aîné	elder	ADJ;MASC;SG	N;MASC+FEM;SG
aîné	senior	aîné	senior	ADJ;MASC;SG	N;MASC+FEM;SG
verre	glazen	verre	glas	N;MASC;SG	N;PL
verre	drink	verre	drink	N;MASC;SG	V;SG;PRS;FIN
verre	drinken	verre	drinken	N;MASC;SG	V;NFIN
queue	staarten	queue	staarten	N;FEM;SG	N;PL
hong	hong	hong	hong	PROPN	N;MASC+FEM;SG
ivan	ivan	ivan	ivan	PROPN	N;MASC+FEM;SG
design	ontwerpen	design	ontwerpen	N;MASC;SG	V;NFIN
exécutif	uitvoerende	exécutif	uitvoeren	N;MASC;SG	V;V.PTCP
exécutif	uitvoerend	exécutif	uitvoeren	N;MASC;SG	V;V.PTCP
jonathan	jonathan	jonathan	jonathan	PROPN	N;MASC+FEM;SG
tenue	outfit	tenir	outfit	V;FEM;SG;PST;V.PTCP	N;MASC+FEM;SG
jacob	jacob	jacob	jacob	PROPN	N;MASC+FEM;SG
jacob	jakob	jacob	jakob	PROPN	N;MASC+FEM;SG
belgrade	belgrado	belgrade	belgrado	PROPN	N;NEUT;SG
revenu	inkomsten	revenir	inkomsten	V;MASC;SG;PST;V.PTCP	N;PL
revenu	ontvangsten	revenir	ontvangst	V;MASC;SG;PST;V.PTCP	N;PL
revenu	inkomen	revenir	inkomen	V;MASC;SG;PST;V.PTCP	N;NEUT;SG
revenu	inkomsten	revenir	inkomsten	V;MASC;SG;PST;V.PTCP	N;PL
guinée	guinea	guiné	guineum	ADJ;FEM;SG	N;MASC+FEM;SG
guinée	guinee	guiné	guinee	ADJ;FEM;SG	N;MASC+FEM;SG
jimmy	jimmy	jimmy	jimmy	PROPN	N;MASC+FEM;SG
regard	staren	regard	staren	N;MASC;SG	V;NFIN
colspan	colspan	colspan	colspan	PROPN	N;MASC+FEM;SG
diego	diego	diego	diego	PROPN	N;MASC+FEM;SG
maladies	ziekte	maladie	ziekte	N;FEM;PL	N;MASC+FEM;SG
oiseau	vogels	oiseau	vogel	N;MASC;SG	N;PL
ump	ump	ump	ump	PROPN	N;MASC+FEM;SG
maximale	maximum	maximal	maximum	ADJ;FEM;SG	N;NEUT;SG
citer	quote	citer	quot	V;NFIN	N;MASC+FEM;SG
citer	citaat	citer	citaat	V;NFIN	N;NEUT;SG
francesco	francesco	francesco	francesco	PROPN	N;MASC+FEM;SG
compilation	compileren	compilation	compileren	N;FEM;SG	V;NFIN
compilation	compileren	compilation	compileren	N;FEM;SG	V;NFIN
compilation	samenstellen	compilation	samenstellen	N;FEM;SG	V;NFIN
connaissances	kennis	connaissance	kennis	N;FEM;PL	N;MASC+FEM;SG
budapest	boedapest	budapest	boedapest	PROPN	N;MASC+FEM;SG
noble	noble	noble	noble	ADJ;MASC;SG	N;MASC+FEM;SG
inverse	inverse	inverse	invers	PROPN	N;MASC+FEM;SG
inverse	achteruit	inverse	achteruit	PROPN	ADV
inverse	omgekeerde	inverse	omkeerd	PROPN	V;V.PTCP
inverse	omkeren	inverse	omkeren	PROPN	V;NFIN
inverse	omgekeerd	inverse	omkeren	PROPN	V;V.PTCP
possession	bezit	possession	bezitten	N;FEM;SG	V;SG;PRS;FIN
souvenir	souvenir	souvenir	souvenir	V;NFIN	N;MASC+FEM;SG
souvenir	aandenken	souvenir	aandenken	V;NFIN	N;NEUT;SG
souvenir	geheugen	souvenir	heugen	V;NFIN	N;PL
souvenir	herinneringen	souvenir	herinnering	V;NFIN	N;PL
souvenir	herinnering	souvenir	herinnering	V;NFIN	N;MASC+FEM;SG
souvenir	memory	souvenir	memory	V;NFIN	N;MASC+FEM;SG
ennemis	vijand	ennemi	vijand	ADJ;MASC;PL	N;MASC+FEM;SG
ennemis	vijanden	ennemi	vijand	ADJ;MASC;PL	N;PL
são	são	são	são	PROPN	N;MASC+FEM;SG
quarante	forty	quarante	forty	NUM	
hectares	hectare	hectare	hectare	N;MASC;PL	N;MASC+FEM;SG
hectares	hectare	hectare	hectare	N;MASC;PL	N;MASC+FEM;SG
italiens	italianen	italien	italiaan	ADJ;MASC;PL	N;PL
italiens	italiaan	italien	italiaan	ADJ;MASC;PL	N;MASC+FEM;SG
douglas	douglas	dougla	douglas	PROPN	N;MASC+FEM;SG
listes	lijstje	liste	lijst	N;FEM;PL	N;NEUT;SG
listes	lijst	liste	lijst	N;FEM;PL	N;MASC+FEM;SG
lecteur	rijden	lecteur	rijden	N;MASC;SG	V;NFIN
lecteur	rijd	lecteur	rijden	N;MASC;SG	V;SG;PRS;FIN
idem	idem	idem	idem		N;MASC+FEM;SG
idem	idem	idem	idem		N;MASC+FEM;SG
tire	shoot	tirer	shoot	V;IND;SG;3;PRS;FIN	N;MASC+FEM;SG
réduire	afname	réduire	afname	V;NFIN	N;MASC+FEM;SG
réduire	daling	réduire	daling	V;NFIN	N;MASC+FEM;SG
réduire	vermindering	réduire	vermindering	V;NFIN	N;MASC+FEM;SG
anderson	anderson	anderson	anderson	PROPN	N;MASC+FEM;SG
goût	proeven	goût	proeven	N;MASC;SG	V;NFIN
goût	smaken	goût	smaken	N;MASC;SG	N;PL
goût	proeft	goût	proeven	N;MASC;SG	V;SG;PRS;FIN
morceaux	morceaux	morceau	morceaux	N;MASC;PL	N;MASC+FEM;SG
majeures	majors	majeur	major	ADJ;FEM;PL	N;PL
venus	venus	venir	venus	V;MASC;PL;PST;V.PTCP	N;MASC+FEM;SG
miller	miller	miller	miller	PROPN	N;MASC+FEM;SG
dédié	toegewijde	dédier	toegewijd	V;MASC;SG;PST;V.PTCP	ADJ
dédié	toegewijd	dédier	toegewijd	V;MASC;SG;PST;V.PTCP	ADJ
terminé	klaar	terminer	klaar	V;MASC;SG;PST;V.PTCP	ADJ
fixe	gerepareerd	fixe	pepareren	ADJ;MASC;SG	V;V.PTCP
ventes	verkopen	vente	verkopen	N;FEM;PL	V;NFIN
ventes	verkoop	vente	verkoop	N;FEM;PL	N;MASC+FEM;SG
instruction	instructies	instruction	instructie	N;FEM;SG	N;PL
donald	donald	donald	donald	PROPN	N;MASC+FEM;SG
observation	observaties	observation	observatie	N;FEM;SG	N;PL
parallèlement	parallel	parallèlement	parallel	ADV	ADJ
parallèlement	parallelle	parallèlement	parallel	ADV	ADJ
dure	duurt	dur	duren	ADJ;FEM;SG	V;SG;PRS;FIN
vins	wijn	vin	wijn	N;MASC;PL	N;MASC+FEM;SG
vins	wijn	vin	wijn	N;MASC;PL	N;MASC+FEM;SG
employés	medewerkers	employer	medewerker	V;MASC;PL;PST;V.PTCP	N;PL
employés	werknemers	employer	werknemer	V;MASC;PL;PST;V.PTCP	N;PL
out	eruit	out	eruit	PROPN	ADV
out	uit	out	uit	PROPN	ADP
out	out	out	out	PROPN	
solaire	zonne	solaire	zonne	ADJ;MASC;SG	N;MASC+FEM;SG
solaire	solar	solaire	solar	ADJ;MASC;SG	N;MASC+FEM;SG
alimentation	levensmiddelen	alimentation	levensmiddelen	N;FEM;SG	N;PL
alimentation	eten	alimentation	eten	N;FEM;SG	V;NFIN
vladimir	vladimir	vladimir	vladimir	PROPN	N;MASC+FEM;SG
stadium	stadion	stadium	stadion	PROPN	N;NEUT;SG
stadium	stadium	stadium	stadium	PROPN	N;NEUT;SG
ouvriers	werkenden	ouvrier	werken	N;MASC;PL	V;V.PTCP
manuscrit	scrollen	manuscrit	scrol	N;MASC;SG	V;NFIN
manuscrit	schuiven	manuscrit	schuiven	N;MASC;SG	V;NFIN
défaites	nederlaag	défaite	nederlaag	N;FEM;PL	N;MASC+FEM;SG
défaites	verslaan	défaite	verslaan	N;FEM;PL	V;NFIN
who	wie	who	wie	PROPN	PRO;3
who	who	who	who	PROPN	
dédiée	toegewijde	dédier	toegewijd	V;FEM;SG;PST;V.PTCP	ADJ
dédiée	toegewijd	dédier	toegewijd	V;FEM;SG;PST;V.PTCP	ADJ
longues	long	long	long	ADJ;FEM;PL	N;MASC+FEM;SG
trésor	schatten	trésor	schatten	N;MASC;SG	V;NFIN
ruines	ruïne	ruine	ruïne	N;FEM;PL	N;MASC+FEM;SG
technologies	technologie	technologie	technologie	N;FEM;PL	N;MASC+FEM;SG
fais	fais	faire	fais	INTJ	N;MASC+FEM;SG
précis	nauwkeurigheid	précis	nauwkeurigheid	ADJ;MASC;SG	N;MASC+FEM;SG
existent	besta	exister	besta	V;IND;PL;3;PRS;FIN	V;SG;PRS;FIN
difficulté	moeilijkheden	difficulté	moeilijkheid	N;FEM;SG	N;PL
franz	franz	franz	franz	PROPN	N;MASC+FEM;SG
ombre	schaduwen	ombre	schaduw	N;FEM;SG	N;PL
maritimes	maritimes	maritime	maritime	ADJ;MASC;PL	N;PL
équipements	materiaal	équipement	materiaal	N;MASC;PL	N;NEUT;SG
équipements	uitrusting	équipement	uitrusting	N;MASC;PL	N;MASC+FEM;SG
équipements	apparatuur	équipement	apparatuur	N;MASC;PL	N;MASC+FEM;SG
équipements	materieel	équipement	materieel	N;MASC;PL	N;NEUT;SG
vapeur	stomen	vapeur	stomen	N;FEM;SG	V;NFIN
interview	interviewen	interview	interviewen	N;FEM;SG	V;NFIN
bay	baai	bay	baai	PROPN	N;MASC+FEM;SG
bay	bay	bay	bay	PROPN	N;MASC+FEM;SG
colonnes	column	colonne	column	N;FEM;PL	N;MASC+FEM;SG
colonnes	zuil	colonne	zuil	N;FEM;PL	N;MASC+FEM;SG
colonnes	kolom	colonne	kolom	N;FEM;PL	N;MASC+FEM;SG
républicain	republikein	républicain	republikein	ADJ;MASC;SG	N;MASC+FEM;SG
républicain	republikeinen	républicain	republikein	ADJ;MASC;SG	N;PL
choisit	koos	choisir	kiezen	V;IND;SG;3;PRS;FIN	V;SG;PST;FIN
choisit	kozen	choisir	kiezen	V;IND;SG;3;PRS;FIN	V;PL;PST;FIN
stanley	stanley	stanley	stanley	PROPN	N;MASC+FEM;SG
muet	silent	muet	silent	ADJ;MASC;SG	N;MASC+FEM;SG
muet	zwijgen	muet	zwijgen	ADJ;MASC;SG	V;NFIN
muet	dempen	muet	dempen	ADJ;MASC;SG	V;NFIN
pétersbourg	petersburg	pétersbourg	petersburg	PROPN	N;MASC+FEM;SG
couvre	covers	couvrir	cover	V;IND;SG;3;PRS;FIN	N;PL
couvre	omslagen	couvrir	omslaan	V;IND;SG;3;PRS;FIN	N;PL
western	westelijk	western	westelijk	N;MASC;SG	ADJ
canadiens	canadezen	canadien	canadees	ADJ;MASC;PL	N;PL
commentaires	terugkoppeling	commentaire	terugkoppeling	N;MASC;PL	N;MASC+FEM;SG
commentaires	feedback	commentaire	feedback	N;MASC;PL	N;MASC+FEM;SG
commentaires	commentaar	commentaire	commentaar	N;MASC;PL	N;NEUT;SG
turin	torino	turin	torino	PROPN	N;MASC+FEM;SG
turin	turijn	turin	turijn	PROPN	N;NEUT;SG
turin	turijn	turin	turijn	PROPN	N;NEUT;SG
poitou	poitou	poitou	poitou	PROPN	N;MASC+FEM;SG
touche	aanraken	touche	aanraak	N;FEM;SG	V;NFIN
automatique	automaat	automatique	automaat	ADJ;MASC;SG	N;MASC+FEM;SG
automatique	automaat	automatique	automaat	ADJ;MASC;SG	N;MASC+FEM;SG
compétences	vakkennis	compétence	vakkennis	N;FEM;PL	N;MASC+FEM;SG
compétences	expertise	compétence	expertise	N;FEM;PL	N;MASC+FEM;SG
compétences	deskundigheid	compétence	deskundigheid	N;FEM;PL	N;MASC+FEM;SG
compétences	vaardigheid	compétence	vaardigheid	N;FEM;PL	N;MASC+FEM;SG
compétences	kunde	compétence	kunde	N;FEM;PL	N;MASC+FEM;SG
extrêmement	extreem	extrêmement	extreem	ADV	ADJ
mohamed	mohamed	mohamed	mohamed	PROPN	N;MASC+FEM;SG
cinquante	fifty	cinquante	fifty	NUM	N;MASC+FEM;SG
éventuellement	mogelijk	éventuellement	mogelijk	ADV	ADJ
éventuellement	optioneel	éventuellement	optioneel	ADV	ADJ
éventuellement	uiteindelijk	éventuellement	uiteindelijk	ADV	ADJ
publicité	adverteren	publicité	adverteren	N;FEM;SG	V;NFIN
associés	medewerker	associer	medewerker	V;MASC;PL;PST;V.PTCP	N;MASC+FEM;SG
associés	associates	associer	associate	V;MASC;PL;PST;V.PTCP	N;PL
associés	vennoten	associer	vennoot	V;MASC;PL;PST;V.PTCP	N;PL
associés	medewerkers	associer	medewerker	V;MASC;PL;PST;V.PTCP	N;PL
associés	compagnons	associer	compagnon	V;MASC;PL;PST;V.PTCP	N;PL
chronique	chronicle	chronique	chronicle	N;FEM;SG	
chronique	chronisch	chronique	chronisch	N;FEM;SG	ADJ
imposer	oplegging	imposer	oplegging	V;NFIN	N;MASC+FEM;SG
échecs	schaken	échec	schaken	N;MASC;PL	V;NFIN
échecs	schaakspel	échec	schaakspel	N;MASC;PL	N;NEUT;SG
échecs	schaak	échec	schaak	N;MASC;PL	N;NEUT;SG
frais	verse	frais	vers	ADJ;MASC;SG	N;MASC+FEM;SG
frais	vergoedingen	frais	vergoeding	ADJ;MASC;SG	N;PL
frais	honoraria	frais	honoraria	ADJ;MASC;SG	N;PL
frais	uitgaven	frais	uitgave	ADJ;MASC;SG	N;PL
frais	onkosten	frais	onkosten	ADJ;MASC;SG	N;PL
traite	melken	traite	melken	N;FEM;SG	V;NFIN
pérou	peru	pérou	peru	N;MASC;SG	PROPN;NEUT;SG
tramway	trams	tramway	tram	N;MASC;SG	N;PL
amiens	amiens	amien	amien	PROPN	N;SG
troubles	stoornissen	trouble	stoornis	ADJ;MASC;PL	N;PL
troubles	aandoeningen	trouble	aandoening	ADJ;MASC;PL	N;PL
troubles	vervloekingen	trouble	vervloeking	ADJ;MASC;PL	N;PL
troubles	onlusten	trouble	onlusten	ADJ;MASC;PL	N;PL
troubles	onrust	trouble	onrust	ADJ;MASC;PL	N;MASC+FEM;SG
marco	marco	marco	marco	PROPN	N;MASC+FEM;SG
offensive	beledigend	offensif	beledigen	ADJ;FEM;SG	V;V.PTCP
offensive	offensief	offensif	offensief	ADJ;FEM;SG	N;NEUT;SG
alias	alias	alias	alias	ADV	N;MASC+FEM;SG
alias	schuilnaam	alias	schuilnaam	ADV	N;MASC+FEM;SG
alias	aka	alias	aka	ADV	N;MASC+FEM;SG
alias	alias	alias	alias	ADV	N;MASC+FEM;SG
alias	aliassen	alias	aliasse	ADV	N;PL
passagers	passagier	passager	passagier	N;MASC;PL	N;MASC+FEM;SG
passagers	reiziger	passager	reiziger	N;MASC;PL	N;MASC+FEM;SG
degré	graden	degré	graad	N;MASC;SG	N;PL
espagnols	spanjaarden	espagnol	spanjaard	ADJ;MASC;PL	N;PL
correspondance	bijpassende	correspondance	bijpassen	N;FEM;SG	V;V.PTCP
correspondance	overeenkomende	correspondance	overeenkomen	N;FEM;SG	V;V.PTCP
correspondance	overeenkomend	correspondance	overeenkomend	N;FEM;SG	V;V.PTCP
hamilton	hamilton	hamilton	hamilton	PROPN	N;MASC+FEM;SG
partiellement	gedeeltelijk	partiellement	gedeeltelijk	ADV	ADJ
partiellement	deels	partiellement	deels	ADV	ADJ
partiellement	gedeeltelijk	partiellement	gedeeltelijk	ADV	ADJ
partiellement	gedeeltelijke	partiellement	gedeeltelijk	ADV	ADJ
partiellement	partiële	partiellement	partiel	ADV	ADJ
partiellement	gedeeltelijk	partiellement	gedeeltelijk	ADV	ADJ
partiellement	deels	partiellement	deels	ADV	ADJ
tim	tim	tim	tim	PROPN	N;MASC+FEM;SG
organismes	organisme	organisme	organisme	N;MASC;PL	N;NEUT;SG
sauver	save	sauver	save	V;NFIN	
sauver	besparingen	sauver	besparing	V;NFIN	N;PL
sauver	besparing	sauver	besparing	V;NFIN	N;MASC+FEM;SG
juniors	junior	junior	junior	N;MASC;PL	N;MASC+FEM;SG
future	toekomst	futur	toekomst	ADJ;FEM;SG	N;MASC+FEM;SG
danois	deen	danois	deen	ADJ;MASC;SG	N;MASC+FEM;SG
danois	dane	danois	daan	ADJ;MASC;SG	N;MASC+FEM;SG
danois	denen	danois	dene	ADJ;MASC;SG	N;PL
montrer	toon	montrer	toon	V;NFIN	N;MASC+FEM;SG
montrer	weergeven	montrer	weergeven	V;NFIN	N;PL
montrer	show	montrer	show	V;NFIN	N;MASC+FEM;SG
conférences	conferentie	conférence	conferentie	N;FEM;PL	N;MASC+FEM;SG
actualité	nieuwsberichten	actualité	nieuwsbericht	N;FEM;SG	N;PL
actualité	nieuws	actualité	nieuws	N;FEM;SG	ADJ
aube	ochtendgloren	aube	ochtendgloren	N;FEM;SG	V;NFIN
logements	accommodatie	logement	accommodatie	N;MASC;PL	N;MASC+FEM;SG
mariée	bride	marier	bride	V;FEM;SG;PST;V.PTCP	
mariée	bruid	marier	bruid	V;FEM;SG;PST;V.PTCP	N;MASC+FEM;SG
billy	billy	billy	billy	PROPN	N;MASC+FEM;SG
suffisamment	voldoende	suffisamment	voldoende	ADV	ADJ
suffisamment	toereikend	suffisamment	toereikend	ADV	V;V.PTCP
poser	pose	poser	pose	V;NFIN	N;MASC+FEM;SG
suprême	supreme	suprême	supreem	ADJ;MASC;SG	N;MASC+FEM;SG
musulmans	moslim	musulman	moslim	N;MASC;PL	N;MASC+FEM;SG
ain	ain	ain	ain	PROPN	N;MASC+FEM;SG
échanges	uitwisseling	échange	uitwisseling	N;MASC;PL	N;MASC+FEM;SG
