arsenal	arsenalul	arsenal	arsenal	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
slavík	nightingale	slavík	nightingal	N;ANIM;NOM;MASC;SG;POS	ADJ;INDF;FEM;PL
slavík	songbird	slavík	songbird	N;ANIM;NOM;MASC;SG;POS	V;FIN
zima	reci	zima	rece	N;NOM;FEM;SG;POS	ADJ;INDF;PL
zima	rece	zima	rece	N;NOM;FEM;SG;POS	ADV
zima	iarnă	zima	iarnă	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
zima	iarna	zima	iarnă	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
nicole	nicole	nicole	nicol	PROPN;NOM;FEM;SG;POS	N;INDF;MASC;SG
frankfurtu	frankfurt	frankfurt	frankfurt	N;INAN;GEN;MASC;SG;POS	PROPN
hnědý	căprui	hnědý	căprui	ADJ;INAN;NOM;MASC;SG;POS	
hnědý	brown	hnědý	brown	ADJ;INAN;NOM;MASC;SG;POS	PROPN
hnědý	maro	hnědý	maro	ADJ;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
mississippi	mississippi	mississippe	mississipp	PROPN;NOM;MASC;SG;POS	PROPN
sporné	îndoielnice	sporný	îndoielnic	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;PL
sporné	contestată	sporný	contesta	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
sporné	litigioase	sporný	litigios	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;PL
sporné	contestată	sporný	contesta	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
extrémní	extremă	extrémní	extrem	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
extrémní	extrem	extrémní	extrem	ADJ;NOM;MASC;SG;POS	ADV;RL
extrémní	extrema	extrémní	extrema	ADJ;NOM;MASC;SG;POS	
extrémní	extreme	extrémní	extremă	ADJ;NOM;MASC;SG;POS	
vyvinutý	dezvoltate	vyvinutý	dezvoltat	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;PL
vyvinutý	dezvoltată	vyvinutý	dezvolta	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
signály	semnalele	signál	semnal	N;INAN;NOM;MASC;PL;POS	N;DEF;FEM;PL
holý	goale	holý	gol	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;INDF;FEM;PL
středa	miercurea	středa	miercure	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
středa	miercuri	středa	miercuri	N;NOM;FEM;SG;POS	
ideologie	ideologia	ideologie	ideologie	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
ideologie	ideologie	ideologie	ideologie	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
ideologie	ideologiile	ideologie	ideologie	N;NOM;FEM;SG;POS	N;DEF;FEM;PL
école	école	écol	école	PROPN;FEM;SG;POS	N;DEF;FEM;PL
odhad	estimează	odhad	estima	N;INAN;NOM;MASC;SG;POS	V;IND;3;PRS;FIN
odhad	estimarea	odhad	estimare	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
odhad	estimare	odhad	estimare	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
odhad	estimarea	odhad	estimare	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
odhad	estimare	odhad	estimare	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
odhad	estimat	odhad	estima	N;INAN;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
odhad	estimată	odhad	estima	N;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
odhad	estimate	odhad	estimat	N;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;PL
pacienta	pacienta	pacient	pacientă	N;ANIM;ACC;MASC;SG;POS	N;DEF;FEM;SG
pacienta	pacientul	pacient	pacient	N;ANIM;ACC;MASC;SG;POS	N;DEF;MASC;SG
pacienta	pacientă	pacient	pacientă	N;ANIM;ACC;MASC;SG;POS	N;INDF;FEM;SG
irské	irlandezi	irský	irlandez	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;MASC;PL
irské	irish	irský	irish	ADJ;NOM;NEUT;SG;POS	N;INDF;MASC;SG
irské	irlandeză	irský	irlandez	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
kázání	predicile	kázání	predică	N;NOM;NEUT;SG;POS	N;DEF;FEM;PL
kázání	predici	kázání	predic	N;NOM;NEUT;SG;POS	N;INDF;FEM;PL
kázání	predica	kázání	predica	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
kázání	predică	kázání	predic	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
kázání	predici	kázání	predic	N;NOM;NEUT;SG;POS	N;INDF;FEM;PL
kázání	predica	kázání	predica	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
kázání	predică	kázání	predic	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
poválečné	postbelică	poválečný	postbelic	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
prázdná	gol	prázdný	gol	ADJ;NOM;FEM;SG;POS	N;INDF;MASC;SG
prázdná	goale	prázdný	gol	ADJ;NOM;FEM;SG;POS	ADJ;INDF;FEM;PL
prázdná	goală	prázdný	gol	ADJ;NOM;FEM;SG;POS	ADJ;INDF;FEM;SG
prázdná	goala	prázdný	gol	ADJ;NOM;FEM;SG;POS	N;DEF;FEM;SG
osa	axă	osa	axă	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
osa	axa	osa	axa	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
převodovka	transmitere	převodovka	transmitere	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
převodovka	transmisie	převodovka	transmisie	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
převodovka	transmiterea	převodovka	transmitere	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
převodovka	transmisiune	převodovka	transmisiune	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
chybějící	lipsă	chybějící	lipsă	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	N;INDF;FEM;SG
chybějící	lipsește	chybějící	lipsi	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
chybějící	lipsesc	chybějící	lipsi	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	V;IND;PL;3;PRS;FIN
chybějící	lipseste	chybějící	lipsi	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
pohřebiště	cimitirul	pohřebiště	cimitir	N;NOM;NEUT;SG;POS	N;DEF;MASC;SG
schneider	schneider	schneider	schneider	PROPN;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
habsburské	habsburg	habsburský	habsburg	ADJ;NOM;NEUT;SG;POS	N;INDF;MASC;SG
paolo	paolo	paolo	paolo	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
strop	plafonul	strop	plafon	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
údržbu	întreținerea	údržba	întreținere	N;ACC;FEM;SG;POS	N;DEF;FEM;SG
údržbu	intretinere	údržba	intretinere	N;ACC;FEM;SG;POS	N;INDF;FEM;SG
údržbu	întreținere	údržba	întreținere	N;ACC;FEM;SG;POS	N;INDF;FEM;SG
portugalská	portugheza	portugalský	portugheza	ADJ;NOM;FEM;SG;POS	N;DEF;FEM;SG
portugalská	portugheză	portugalský	portugheză	ADJ;NOM;FEM;SG;POS	N;INDF;FEM;SG
rozcestí	răscruce	rozcestí	răscruce	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
výdělek	profitul	výdělek	profit	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
nížiny	câmpie	nížina	câmpie	N;NOM;FEM;PL;POS	N;INDF;FEM;SG
granollers	granollers	granollers	granollers	PROPN;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
porozumění	înțelegerea	porozumění	înțelegere	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
porozumění	intelegere	porozumění	intelegere	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
porozumění	înțelegere	porozumění	înțelegere	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
biblické	biblice	biblický	biblic	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;PL
nabídka	licitație	nabídka	licitație	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
nabídka	tandru	nabídka	tandru	N;NOM;FEM;SG;POS	ADJ;INDF;MASC;SG
nabídka	licitat	nabídka	licita	N;NOM;FEM;SG;POS	ADJ;INDF;MASC;SG
nabídka	oferta	nabídka	ofertă	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
nabídka	ofertă	nabídka	ofertă	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
nabídka	ofer	nabídka	oferi	N;NOM;FEM;SG;POS	V;IND;SG;1;PRS;FIN
nadpis	poziția	nadpis	poziție	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
nadpis	titlul	nadpis	titlu	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
bosna	bosnia	bosna	bosnie	PROPN;NOM;FEM;SG;POS	PROPN
korlević	korlević	korlevič	korlević	N;ANIM;NOM;MASC;SG;POS	
leon	leon	leon	leon	PROPN;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
hole	cluburile	hůl	club	N;NOM;FEM;PL;POS	N;DEF;FEM;PL
heinz	heinz	heinz	heinz	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
vlčí	lup	vlčit	lup	ADJ;NOM;MASC;SG;POS	N;INDF;MASC;SG
vlčí	wolf	vlčit	wolf	ADJ;NOM;MASC;SG;POS	PROPN
vlčí	lupul	vlčit	lup	ADJ;NOM;MASC;SG;POS	N;DEF;MASC;SG
patent	brevetul	patent	brevet	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
absence	absent	absence	absent	N;NOM;FEM;SG;POS	ADJ;INDF;MASC;SG
absence	absentă	absence	absent	N;NOM;FEM;SG;POS	ADJ;INDF;FEM;SG
absence	absenta	absence	absenta	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
absence	absența	absence	absență	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
sestavil	compilat	sestavit	compila	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
koupila	cumparat	koupit	cumpara	V;PFV;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
koupila	cumpărată	koupit	cumpăra	V;PFV;POS;PST;V.PTCP;ACT	ADJ;INDF;FEM;SG
koupila	cumpărat	koupit	cumpărat	V;PFV;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
koupila	cumpărate	koupit	cumpăra	V;PFV;POS;PST;V.PTCP;ACT	ADJ;INDF;FEM;PL
opus	opus	opus	opune	N;INAN;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
božena	božena	božený	bogenă	N;NOM;FEM;SG;POS	
komunisté	comunisti	komunista	comunist	N;ANIM;NOM;MASC;PL;POS	
proveden	executate	provedený	executa	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
army	armata	arma	armată	PROPN;FEM;POS	N;DEF;FEM;SG
army	armată	arma	armată	PROPN;FEM;POS	N;INDF;FEM;SG
army	army	arma	army	PROPN;FEM;POS	N;INDF;MASC;SG
mag	mag	mag	mag	PROPN;FEM;POS	N;INDF;MASC;SG
počítat	conte	počítat	conte	V;IPFV;POS;NFIN	N;INDF;MASC;SG
počítat	contele	počítat	conte	V;IPFV;POS;NFIN	N;DEF;MASC;SG
počítat	numărarea	počítat	numărare	V;IPFV;POS;NFIN	N;DEF;FEM;SG
počítat	numărare	počítat	numărare	V;IPFV;POS;NFIN	N;INDF;FEM;SG
benz	benz	benza	benz	PROPN;INAN;MASC;POS	N;INDF;MASC;SG
biologické	biologice	biologický	biologic	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;PL
biologické	biologică	biologický	biologic	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
kapacity	capacitățile	kapacita	capacitate	N;NOM;FEM;PL;POS	N;DEF;FEM;PL
kapacity	capacitatea	kapacita	capacitate	N;NOM;FEM;PL;POS	N;DEF;FEM;SG
kapacity	capacitate	kapacita	capacitate	N;NOM;FEM;PL;POS	N;INDF;FEM;SG
děla	cannon	dělo	cannon	N;NOM;FEM;SG;POS	PROPN
děla	tunul	dělo	tun	N;NOM;FEM;SG;POS	N;DEF;MASC;SG
děla	tunuri	dělo	tun	N;NOM;FEM;SG;POS	N;INDF;FEM;PL
děla	tunurile	dělo	tun	N;NOM;FEM;SG;POS	N;DEF;FEM;PL
poklad	comoară	poklad	comoară	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
poklad	comoara	poklad	comoară	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
poklad	comori	poklad	comori	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;PL
regiony	regiunilor	region	regiune	N;INAN;NOM;MASC;PL;POS	N;DEF;FEM;PL
regiony	regiunile	region	regiune	N;INAN;NOM;MASC;PL;POS	N;DEF;FEM;PL
povstalci	rebelilor	povstalec	rebel	N;ANIM;NOM;MASC;PL;POS	N;DEF;MASC;PL
povstalci	rebelii	povstalec	rebel	N;ANIM;NOM;MASC;PL;POS	N;DEF;MASC;PL
vyvinut	dezvoltate	vyvinutý	dezvoltat	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
výuka	predau	výuka	preda	N;NOM;FEM;SG;POS	V;IND;PL;3;IPFV;FIN
výuka	predare	výuka	predare	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
výuka	învățare	výuka	învățare	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
fed	hrănite	fed	hrăni	PROPN;ANIM;NOM;MASC;SG;POS	ADJ;INDF;FEM;PL
fed	fed	fed	fed	PROPN;ANIM;NOM;MASC;SG;POS	N
fed	hrănit	fed	hrăni	PROPN;ANIM;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
miguel	miguel	miguel	miguel	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
vyrovnání	decontarea	vyrovnání	decontare	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
vyrovnání	decontare	vyrovnání	decontare	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
vyrovnání	așezare	vyrovnání	așezare	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
vyrovnání	compensa	vyrovnání	compensa	N;NOM;NEUT;SG;POS	V;IND;SG;3;IPFV;FIN
pistole	pistoale	pistole	pistol	N;NOM;FEM;SG;POS	N;INDF;FEM;PL
pistole	pistoalele	pistole	pistol	N;NOM;FEM;SG;POS	N;DEF;FEM;PL
pistole	armă	pistole	armă	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
pistole	arma	pistole	armă	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
vzácný	rari	vzácný	rar	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;MASC;PL
vzácný	rar	vzácný	rar	ADJ;INAN;NOM;MASC;SG;POS	ADV
vzácný	rară	vzácný	rar	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
vzácný	rare	vzácný	rar	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;PL
vzácný	rara	vzácný	rar	ADJ;INAN;NOM;MASC;SG;POS	ADJ;DEF;FEM;SG
postupů	procedurile	postup	procedură	N;INAN;GEN;MASC;PL;POS	N;DEF;FEM;PL
sung	cântat	sung	cânta	PROPN;ANIM;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
sung	sung	sung	sung	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
kings	regilor	kings	regilor	PROPN;INAN;NOM;MASC;SG;POS	N;DEF;MASC;PL
kings	kings	kings	kings	PROPN;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
kings	regii	kings	regie	PROPN;INAN;NOM;MASC;SG;POS	N;INDF;MASC;PL
kings	regi	kings	rege	PROPN;INAN;NOM;MASC;SG;POS	N;INDF;MASC;PL
empire	empire	empire	empire	PROPN;MASC;SG;POS	N;INDF;MASC;SG
empire	imperiul	empire	imperiu	PROPN;MASC;SG;POS	N;DEF;MASC;SG
empire	imperiu	empire	imperiu	PROPN;MASC;SG;POS	N;INDF;MASC;SG
empire	imperiului	empire	imperiu	PROPN;MASC;SG;POS	N;DEF;MASC;SG
know	știu	know	ști	N;FEM;SG;POS	V;IND;SG;1;PRS;FIN
investice	investițiile	investice	investiție	N;NOM;FEM;PL;POS	N;DEF;FEM;PL
investice	investiție	investice	investiție	N;NOM;FEM;PL;POS	N;INDF;FEM;SG
investice	investitie	investice	investitie	N;NOM;FEM;PL;POS	N;INDF;FEM;SG
collins	collins	collins	collins	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
navštívit	vizită	navštívit	vizită	V;PFV;POS;NFIN	N;INDF;FEM;SG
navštívit	vizita	navštívit	vizita	V;PFV;POS;NFIN	N;DEF;FEM;SG
norem	standardele	norma	standard	N;GEN;FEM;PL;POS	N;DEF;FEM;PL
soares	soares	soares	soares	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
slavnost	festivalul	slavnost	festival	N;NOM;FEM;SG;POS	N;DEF;MASC;SG
slavnost	festivalului	slavnost	festival	N;NOM;FEM;SG;POS	N;DEF;MASC;SG
pomocný	auxiliare	pomocný	auxiliar	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;PL
účinnosti	eficacitate	účinnost	eficacitate	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
účinnosti	eficacitatea	účinnost	eficacitate	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
ronald	ronald	ronald	ronald	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
cti	onoare	čest	onoare	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
cti	onoarea	čest	onoare	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
cti	onoare	čest	onoare	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
cti	onoarea	čest	onoare	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
hlasuje	voturile	hlasovat	vot	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	N;DEF;FEM;PL
hlasuje	voturi	hlasovat	vot	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	N;INDF;FEM;PL
spojovací	cuplare	spojovací	cuplare	ADJ;NOM;MASC;SG;POS	N;INDF;FEM;SG
spojovací	cupla	spojovací	cuple	ADJ;NOM;MASC;SG;POS	V;IND;SG;3;IPFV;FIN
potřeboval	nevoie	potřebovat	nevoie	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	N;INDF;FEM;SG
justin	justin	justina	justin	N;ANIM;NOM;MASC;SG;POS	
rhône	rhône	rhknout	rhône	PROPN;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
čekal	așteptat	čekat	aștepta	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
čekal	așteptam	čekat	aștepta	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;IND;1;IPFV;FIN
čekal	așteptat	čekat	aștepta	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
chung	chung	chung	chung	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
bojovali	luptat	bojovat	lupta	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
ruka	brațul	ruka	braț	N;NOM;FEM;SG;POS	N;DEF;MASC;SG
ruka	mînă	ruka	mînă	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
ruka	mana	ruka	mană	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
ruka	mână	ruka	mână	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
ruka	mâna	ruka	mână	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
kolekce	colectie	kolekce	colectie	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
kolekce	colecţie	kolekce	colecţie	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
kolekce	colecţia	kolekce	colechie	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
kolekce	colecție	kolekce	colecție	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
kolekce	colectare	kolekce	colectare	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
kolekce	colecția	kolekce	colecție	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
federaci	federaţiei	federace	federahie	N;ACC;FEM;SG;POS	N;DEF;FEM;SG
federaci	federația	federace	federație	N;ACC;FEM;SG;POS	N;DEF;FEM;SG
federaci	federatia	federace	federatie	N;ACC;FEM;SG;POS	N;DEF;FEM;SG
křídy	cretacic	křída	cretacic	N;NOM;FEM;PL;POS	N;INDF;MASC;SG
jater	ficatul	játra	ficat	N;NOM;NEUT;PL;POS	N;DEF;MASC;SG
jater	ficat	játra	ficat	N;NOM;NEUT;PL;POS	N;INDF;MASC;SG
dílčí	parțială	dílčí	parțial	ADJ;NOM;MASC;PL;POS	ADJ;INDF;FEM;SG
dílčí	parţială	dílčí	pargial	ADJ;NOM;MASC;PL;POS	ADJ;INDF;FEM;SG
dílčí	parțial	dílčí	parțial	ADJ;NOM;MASC;PL;POS	ADV
kritérií	criteriu	kritérium	criteriu	N;NOM;NEUT;PL;POS	N;INDF;MASC;SG
kritérií	criteriile	kritérium	criteriu	N;NOM;NEUT;PL;POS	N;DEF;FEM;PL
schváleno	aprobate	schválený	aprobat	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
vyřazení	eliminare	vyřazení	eliminare	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
vyřazení	eliminarea	vyřazení	eliminare	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
odstavec	paragraful	odstavec	paragraf	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
tendenci	tendinta	tendence	tendintă	N;ACC;FEM;SG;POS	N;DEF;FEM;SG
nedávné	recente	dávný	recent	ADJ;NOM;NEUT;SG;NEG	ADJ;INDF;FEM;PL
nedávné	recent	dávný	recent	ADJ;NOM;NEUT;SG;NEG	ADV
nedávné	recenta	dávný	recent	ADJ;NOM;NEUT;SG;NEG	ADJ;DEF;FEM;SG
nedávné	recentă	dávný	recent	ADJ;NOM;NEUT;SG;NEG	ADJ;INDF;FEM;SG
kansas	kansas	kansas	kansas	PROPN;NOM;NEUT;SG;POS	PROPN
povoleno	autorizate	povolený	autorizat	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
povoleno	activate	povolený	activa	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
povoleno	permis	povolený	permite	ADJ;NEUT;SG;POS;V.PTCP;PASS	N;INDF;MASC;SG
povoleno	permise	povolený	permite	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
povoleno	permis	povolený	permite	ADJ;NEUT;SG;POS;V.PTCP;PASS	N;INDF;MASC;SG
povoleno	permise	povolený	permite	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
flora	flora	floro	flor	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
luftwaffe	luftwaffe	luftwaffe	luftwaffă	N;NOM;FEM;SG;POS	PROPN
ráj	paradisul	ráj	paradis	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
ráj	paradise	ráj	paradis	N;INAN;NOM;MASC;SG;POS	PROPN
polák	poloneze	polák	polonez	PROPN;ANIM;NOM;MASC;SG;POS	ADJ;INDF;FEM;PL
polák	poloneză	polák	polonez	PROPN;ANIM;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
polák	polonez	polák	polonez	PROPN;ANIM;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
polák	stâlp	polák	stâlp	PROPN;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
polák	pole	polák	polă	PROPN;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
polák	pol	polák	pol	PROPN;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
polák	polul	polák	pol	PROPN;ANIM;NOM;MASC;SG;POS	N;DEF;MASC;SG
esa	asi	eso	ace	PROPN;NOM;MASC;SG;POS	
esa	sae	eso	sae	PROPN;NOM;MASC;SG;POS	N;INDF;MASC;SG
esa	esa	eso	esa	PROPN;NOM;MASC;SG;POS	N;INDF;MASC
nancy	nancy	nanc	nancy	PROPN;NOM;FEM;SG;POS	PROPN
protein	proteinele	protein	proteină	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;PL
protein	proteine	protein	proteină	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;PL
protein	proteină	protein	proteină	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
protein	proteina	protein	proteină	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
nfl	nfl	nfl	nfl	PROPN;MASC;POS	N;INDF;MASC
kohout	scula	kohout	scula	N;ANIM;NOM;MASC;SG;POS	N;DEF;FEM;SG
vily	vilă	vila	vilă	N;NOM;FEM;PL;POS	N;INDF;FEM;SG
vily	vila	vila	vilă	N;NOM;FEM;PL;POS	N;DEF;FEM;SG
vily	villa	vila	villa	N;NOM;FEM;PL;POS	N;DEF;FEM;SG
chemická	chimice	chemický	chimic	ADJ;NOM;FEM;SG;POS	ADJ;INDF;FEM;PL
létající	zburând	létající	zbura	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	V;V.MSDR
létající	zbor	létající	zbor	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	N;INDF;MASC;SG
důsledek	consecinta	důsledek	consecinta	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
důsledek	consecință	důsledek	consecință	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
účetnictví	contabilitatea	účetnictví	contabilitate	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
účetnictví	contabilitate	účetnictví	contabilitate	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
účetnictví	contabilitate	účetnictví	contabilitate	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
anjou	anjou	anja	anjou	PROPN;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
čtenářů	cititorii	čtenář	cititor	N;ANIM;GEN;MASC;PL;POS	N;DEF;MASC;PL
karen	karen	kárný	karen	PROPN;NOM;FEM;SG;POS	PROPN
mare	iapă	mare	iapă	PROPN;NOM;FEM;SG;POS	N;INDF;FEM;SG
mare	iapa	mare	iapă	PROPN;NOM;FEM;SG;POS	N;DEF;FEM;SG
sloučit	îmbinare	sloučit	îmbinare	V;PFV;POS;NFIN	N;INDF;FEM;SG
sloučit	unire	sloučit	unire	V;PFV;POS;NFIN	N;INDF;FEM;SG
sloučit	unificare	sloučit	unificare	V;PFV;POS;NFIN	N;INDF;FEM;SG
sloučit	fuzionat	sloučit	fuziona	V;PFV;POS;NFIN	ADJ;INDF;MASC;SG
reforma	reformei	reforma	reformă	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
reforma	reforma	reforma	reformă	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
reforma	reformă	reforma	reformă	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
zimonjić	zimonjić	zimonjivo	zimonjić	N;ANIM;NOM;MASC;SG;POS	
