oli	ήταν	olla	είμαι	V;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;PASS
demo	δοκιμαστικό	demo	δοκιμαστικός	N;NOM;SG	ADJ;NOM;NEUT;SG
demo	ντέμο	demo	ντέμο	N;NOM;SG	
vahvuus	αντοχή	vahvuus	αντοχή	N;NOM;SG	N;ACC;FEM;SG
vahvuus	δυναμη	vahvuus	δυναμη	N;NOM;SG	N;ACC;FEM;SG
vahvuus	δύναμη	vahvuus	δύναμη	N;NOM;SG	N;ACC;FEM;SG
vahvuus	δυνάμεις	vahvuus	δύναμη	N;NOM;SG	N;NOM;FEM;PL
egyptissä	αίγυπτος	egypti	αίγυπτος	N;IN+ESS;SG	PROPN;NOM;NEUT;SG
egyptissä	αίγυπτο	egypti	αίγυπτος	N;IN+ESS;SG	PROPN;ACC;FEM;SG
välttää	αποφυγή	välttää	αποφυγή	V;SG;NFIN;ACT	N;DAT;FEM;SG
välttää	αποφυγή	välttää	αποφυγή	V;SG;NFIN;ACT	N;DAT;FEM;SG
välttää	αποφύγετε	välttää	αποφεύγω	V;SG;NFIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;ACT
välttää	αποφευχθεί	välttää	αποφεύγω	V;SG;NFIN;ACT	V;PFV;NFIN;PASS
välttää	αποφεύγετε	välttää	αποφεύγω	V;SG;NFIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;ACT
chan	τσαν	chan	τσαν	PROPN;NOM;SG	
tarve	αναγκη	tarve	αναγκη	N;NOM;SG	N;ACC;FEM;SG
tarve	ανάγκη	tarve	ανάγκη	N;NOM;SG	N;ACC;FEM;SG
kylmä	κρύος	kylmä	κρύος	ADJ;NOM;SG	N;NOM;MASC;SG
kylmä	κρύο	kylmä	κρύο	ADJ;NOM;SG	N;NOM;NEUT;SG
kylmä	κρύα	kylmä	κράο	ADJ;NOM;SG	N;NOM;NEUT;PL
sara	sara	sara	sara	PROPN;NOM;SG	
sara	σάρα	sara	σάρα	PROPN;NOM;SG	PROPN;NOM;FEM;SG
nyrkkeilijä	μπόξερ	nyrkkeilijä	μπόξερ	N;NOM;SG	
nyrkkeilijä	μποξέρ	nyrkkeilijä	μποξέρ	N;NOM;SG	
kääntää	όπισθεν	kääntää	οπίζω	V;IND;SG;PRS;FIN;ACT	ADV
kääntää	αντίστροφο	kääntää	αντίστροφος	V;IND;SG;PRS;FIN;ACT	N;NOM;NEUT;SG
kääntää	αντίστροφη	kääntää	αντίστροφος	V;IND;SG;PRS;FIN;ACT	ADJ;NOM;FEM;SG
kääntää	αντιστροφή	kääntää	αντιστροφή	V;IND;SG;PRS;FIN;ACT	N;NOM;FEM;SG
kääntää	αναστροφή	kääntää	αναστροφή	V;IND;SG;PRS;FIN;ACT	N;ACC;FEM;SG
sarjakuva	κόμικς	sarja#kuva	κόμικός	N;NOM;SG	ADV
sarjakuva	κωμικός	sarja#kuva	κωμικός	N;NOM;SG	ADJ;NOM;MASC;SG
sarjakuva	καρτούν	sarja#kuva	κάρτω	N;NOM;SG	N;NOM;NEUT;PL
valmistajien	κατασκευαστές	valmistaja	κατασκευαστής	N;GEN;PL	N;NOM;MASC;PL
upposi	βυθίστηκε	upota	βυθίζω	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
upposi	βυθίστηκε	upota	βυθίζω	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
irlantilainen	ιρλανδικά	irlantilainen	ιρλανδικά	ADJ;NOM;SG	ADV
irlantilainen	ιρλανδοί	irlantilainen	ιρλανδός	ADJ;NOM;SG	PROPN;NOM;MASC;PL
irlantilainen	irish	irlantilainen	irish	ADJ;NOM;SG	
irlantilainen	ιρλανδός	irlantilainen	ιρλανδός	ADJ;NOM;SG	N;NOM;MASC;SG
kutsuu	προσκλήσεις	kutsua	πρόσκληση	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
kutsuu	τηλεφωνήματα	kutsua	τηλεφωνήματα	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;PL
kutsuu	κλήσεις	kutsua	κλήση	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
kutsuu	καλώ	kutsua	καλώ	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
kutsuu	κλήση	kutsua	κλήση	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;SG
kutsuu	κάλεσμα	kutsua	κάλεσμα	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
sääntöjä	κανόνες	sääntö	κανόνας	N;PRT;PL	N;NOM;MASC;PL
vastuussa	υπεύθυνοι	vastuu	υπεύθυνος	N;IN+ESS;SG	ADJ;NOM;MASC;PL
vastuussa	υπεύθυνη	vastuu	υπεύθυνος	N;IN+ESS;SG	ADJ;NOM;FEM;SG
vastuussa	υπεύθυνος	vastuu	υπεύθυνος	N;IN+ESS;SG	ADJ;NOM;MASC;SG
vastuussa	υπεύθυνο	vastuu	υπεύθυνος	N;IN+ESS;SG	ADJ;NOM;NEUT;SG
arnold	άρνολντ	arnold	άρνολντ	N;NOM;SG	
slam	slam	slam	slam	N;NOM;SG	
för	för	för	för	N;NOM;SG	
esittelee	δώρα	esitellä	δώρα	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;PL
vaikuttivat	επηρεάστηκαν	vaikuttaa	επηρεάζω	V;IND;PL;3;PST;FIN;ACT	V;PFV;IND;PL;3;PST;FIN;PASS
vaikuttivat	επηρεάσει	vaikuttaa	επηρεάζω	V;IND;PL;3;PST;FIN;ACT	V;PFV;IND;SG;3;FIN;ACT
vaikuttivat	επηρεάζεται	vaikuttaa	επηρεάζω	V;IND;PL;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
vaikuttivat	επηρεάστηκε	vaikuttaa	επηρεάζω	V;IND;PL;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
salainen	μυστικό	salainen	μυστικός	ADJ;NOM;SG	N;NOM;NEUT;SG
salainen	απόρρητα	salainen	απόρρητος	ADJ;NOM;SG	ADV
salainen	απόρρητο	salainen	απόρρητος	ADJ;NOM;SG	N;NOM;NEUT;SG
tietty	ορισμένες	tietty	ορισμένος	ADJ;NOM;SG	ADJ;NOM;FEM;PL
amerikka	αμερική	amerikka	αμερικός	N;NOM;SG	PROPN;ACC;FEM;SG
dos	dos	dos	dos	PROPN;NOM;SG	
angelesin	άντζελες	angeles	άντζελος	N;GEN;SG	PROPN;NOM;FEM;PL
kyky	ταλέντα	kyky	ταλέντα	N;NOM;SG	N;NOM;NEUT;PL
kyky	ικανότητα	kyky	ικανότητα	N;NOM;SG	N;ACC;FEM;SG
radion	ασύρματος	radio	άσυρμα	N;GEN;SG	ADJ;NOM;MASC;SG
radion	ασύρματο	radio	άσυρμα	N;GEN;SG	N;NOM;NEUT;SG
radion	ραδιόφωνο	radio	ραδιόφωνος	N;GEN;SG	N;NOM;NEUT;SG
radion	ράδιο	radio	ράδιο	N;GEN;SG	PROPN;NOM;MASC;SG
konkurssiin	πτώχευση	konkurssi	πτώχευση	N;IN+ALL;SG	N;ACC;FEM;SG
konkurssiin	πτώχευση	konkurssi	πτώχευση	N;IN+ALL;SG	N;ACC;FEM;SG
konkurssiin	χρεοκοπία	konkurssi	χρεοκοπία	N;IN+ALL;SG	N;NOM;FEM;SG
loukkaantunut	τραυματισμένος	loukkaantua	τραυματισμένος	V;NOM;SG;V.PTCP;ACT	V;PFV;NOM;MASC;SG;V.PTCP;PASS
loukkaantunut	τραυματίες	loukkaantua	τραυματίας	V;NOM;SG;V.PTCP;ACT	N;NOM;MASC;PL
loukkaantunut	τραυματίστηκε	loukkaantua	τραυματίζω	V;NOM;SG;V.PTCP;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
loukkaantunut	τραυματίας	loukkaantua	τραυματίας	V;NOM;SG;V.PTCP;ACT	N;NOM;FEM;SG
loukkaantunut	πληγωμένος	loukkaantua	πληγωμένος	V;NOM;SG;V.PTCP;ACT	V;PFV;NOM;MASC;SG;V.PTCP;PASS
loukkaantunut	προσβεβλημένος	loukkaantua	προσβεβλημένος	V;NOM;SG;V.PTCP;ACT	V;PFV;NOM;MASC;SG;V.PTCP;PASS
loukkaantunut	πληγωμένος	loukkaantua	πληγωμένος	V;NOM;SG;V.PTCP;ACT	V;PFV;NOM;MASC;SG;V.PTCP;PASS
loukkaantunut	πληγωμένη	loukkaantua	πληγώνω	V;NOM;SG;V.PTCP;ACT	V;PFV;NOM;FEM;SG;V.PTCP;PASS
tuloksia	αποτελέσματα	tulos	αποτέλεσμα	N;PRT;PL	N;NOM;NEUT;PL
taivaan	παράδεισος	taivas	παράδεισος	N;GEN;SG	N;NOM;MASC;SG
taivaan	παράδεισο	taivas	παράδεισος	N;GEN;SG	N;ACC;MASC;SG
taivaan	ουρανός	taivas	ουρανός	N;GEN;SG	ADJ;NOM;MASC;SG
taivaan	ουρανό	taivas	ουρανός	N;GEN;SG	N;ACC;MASC;SG
taivaan	s	taivas	s	N;GEN;SG	
taivaan	σκάι	taivas	σκάι	N;GEN;SG	
lontooseen	λονδίνο	lontoo	λονδίνο	N;IN+ALL;SG	PROPN;NOM;NEUT;SG
lontooseen	london	lontoo	london	N;IN+ALL;SG	
linnoitus	ακρόπολη	linnoitus	ακρόπολη	N;NOM;SG	N;ACC;FEM;SG
linnoitus	φορτ	linnoitus	φορτ	N;NOM;SG	
linnoitus	fort	linnoitus	fort	N;NOM;SG	
ankka	ντακ	ankka	ντακ	N;NOM;SG	
harald	harald	harald	harald	PROPN;NOM;SG	
malleja	μοντέλα	malli	μοντέλα	N;PRT;PL	N;NOM;NEUT;PL
malleja	υποδείγματα	malli	υπόδειγμα	N;PRT;PL	N;NOM;NEUT;PL
malleja	πρότυπα	malli	πρότυπο	N;PRT;PL	N;NOM;NEUT;PL
malleja	υποδείγματα	malli	υπόδειγμα	N;PRT;PL	N;NOM;NEUT;PL
flora	φλόρα	flora	φλόρα	N;NOM;SG	N;ACC;FEM;SG
flora	χλωρίδας	flora	χλωρίδα	N;NOM;SG	N;GEN;FEM;SG
hermann	χέρμαν	hermann	χέρω	N;NOM;SG	
myyntiin	πώληση	myynti	πώληση	N;IN+ALL;SG	N;NOM;FEM;SG
krimin	κριμαία	krimi	κριμαία	N;GEN;SG	PROPN;NOM;FEM;SG
matala	ρηχά	matala	ρηχά	ADJ;NOM;SG	N;NOM;NEUT;PL
matala	ρηχό	matala	ρηχός	ADJ;NOM;SG	N;NOM;NEUT;SG
matala	χαμηλά	matala	χαμηλός	ADJ;NOM;SG	ADV
tšekkoslovakian	τσεχοσλοβακία	tšekko#sovakia	τσεχοσλοβακία	N;GEN;SG	PROPN;NOM;FEM;SG
ystävät	friends	ystävä	friends	N;NOM;PL	
ystävät	φίλοι	ystävä	φίλος	N;NOM;PL	N;VOC;MASC;PL
yhteisen	άρθρωση	yhteinen	άρθρωση	ADJ;GEN;SG	N;ACC;FEM;SG
yhteisen	κοινές	yhteinen	κοινός	ADJ;GEN;SG	ADJ;NOM;FEM;PL
yhteisen	κοινή	yhteinen	κοινός	ADJ;GEN;SG	ADJ;NOM;FEM;SG
yhteisen	κοινός	yhteinen	κοινός	ADJ;GEN;SG	ADJ;NOM;MASC;SG
yhteisen	συχνές	yhteinen	συχνή	ADJ;GEN;SG	N;NOM;FEM;PL
arvio	βαθμολογία	arvio	βαθμολογία	N;NOM;SG	N;ACC;FEM;SG
arvio	αξιολόγηση	arvio	αξιολόγηση	N;NOM;SG	N;ACC;FEM;SG
arvio	εκτίμηση	arvio	εκτίμηση	N;NOM;SG	N;ACC;FEM;SG
arvio	εκτιμώμενη	arvio	εκτιμώμενος	N;NOM;SG	V;PFV;NOM;FEM;SG;V.PTCP;PASS
arvio	εκτιμώμενο	arvio	εκτιμώμενο	N;NOM;SG	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
arvio	εκτίμηση	arvio	εκτίμηση	N;NOM;SG	N;ACC;FEM;SG
arvio	αξιολόγηση	arvio	αξιολόγηση	N;NOM;SG	N;ACC;FEM;SG
hiljainen	ήσυχα	hiljainen	ησύχα	ADJ;NOM;SG	ADV
hiljainen	ησυχία	hiljainen	ησυχία	ADJ;NOM;SG	N;ACC;FEM;SG
express	express	express	express	N;NOM;SG	
express	εκφράσω	express	εκφράζω	N;NOM;SG	V;PFV;IND;SG;1;FIN;ACT
norman	νόρμαν	norma	νόρμαν	N;NOM;SG	
mustaa	μαύρη	musta	μαύρος	ADJ;PRT;SG	ADJ;NOM;FEM;SG
mustaa	μαύρα	musta	μαύρας	ADJ;PRT;SG	N;NOM;NEUT;PL
mustaa	μαύρος	musta	μαύρος	ADJ;PRT;SG	N;NOM;MASC;SG
mustaa	μαυρο	musta	μαυρος	ADJ;PRT;SG	N;NOM;NEUT;SG
mustaa	μαύρο	musta	μαύρος	ADJ;PRT;SG	N;NOM;NEUT;SG
phoenix	φοίνικας	phoenix	φοίνικος	N;NOM;SG	ADJ;NOM;MASC;SG
phoenix	φοίνιξ	phoenix	φοίνιξ	N;NOM;SG	PROPN;NOM;FEM;SG
phoenix	phoenix	phoenix	phoenix	N;NOM;SG	
phoenix	φοίνικα	phoenix	φοίνικος	N;NOM;SG	ADJ;NOM;NEUT;SG
make	μακ	make	μακ		
winter	χειμώνα	winter	χειμώνω		N;NOM;NEUT;PL
winter	χειμώνας	winter	χειμώνας		N;NOM;MASC;SG
winter	γουίντερ	winter	γουίντερ		
ibn	ibn	ibn	ibn	PROPN;NOM;SG	
kansojen	λαοί	kansa	λαός	N;GEN;PL	N;NOM;MASC;PL
tavoite	στόχο	tavoite	στόχος	N;NOM;SG	N;ACC;MASC;SG
tavoite	στόχο	tavoite	στόχος	N;NOM;SG	N;ACC;MASC;SG
tavoite	γκολ	tavoite	γκολ	N;NOM;SG	
satunnaisesti	περιστασιακή	satunnaisesti	περιστασιακός	ADV	ADJ;NOM;FEM;SG
satunnaisesti	περιστασιακές	satunnaisesti	περιστασιακός	ADV	ADJ;NOM;FEM;PL
hevonen	ίππος	hevonen	ίππος	N;NOM;SG	ADJ;NOM;MASC;SG
georges	ζορζ	georges	ζορζ	PROPN;NOM;SG	
georges	ζωρζ	georges	ζωρζ	PROPN;NOM;SG	
classic	κλασσικά	classic	κλασσικός	N;NOM;SG	ADV
classic	κλασικά	classic	κλασικός	N;NOM;SG	ADV
classic	κλασσικό	classic	κλασσικός	N;NOM;SG	ADJ;NOM;NEUT;SG
classic	κλασική	classic	κλασικός	N;NOM;SG	ADJ;NOM;FEM;SG
classic	κλασικό	classic	κλασικός	N;NOM;SG	ADJ;NOM;NEUT;SG
erityistä	ειδικές	erityinen	ειδικός	ADJ;PRT;SG	ADJ;NOM;FEM;PL
erityistä	συγκεκριμένα	erityinen	συγκεκριμένα	ADJ;PRT;SG	ADV
erityistä	συγκεκριμένος	erityinen	συγκεκριμένος	ADJ;PRT;SG	ADJ;NOM;MASC;SG
erityistä	ειδική	erityinen	ειδικός	ADJ;PRT;SG	ADJ;NOM;FEM;SG
erityistä	special	erityinen	special	ADJ;PRT;SG	
erityistä	σπέσιαλ	erityinen	σπέσιαλ	ADJ;PRT;SG	N;NOM;FEM;SG
kasvattaa	αύξηση	kasvattaa	αύξηση	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;SG
kasvattaa	μεγαλώνουν	kasvattaa	μεγαλώνω	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
barbara	μπάρμπαρα	barbara	μπάρμπαρο	N;NOM;SG	
barbara	barbara	barbara	barbara	N;NOM;SG	
lyhyesti	σύντομος	lyhyesti	σύντομος	ADV	N;NOM;MASC;SG
lyhyesti	σύντομες	lyhyesti	σύντομος	ADV	ADJ;NOM;FEM;PL
lyhyesti	σύντομο	lyhyesti	σύντομο	ADV	N;NOM;NEUT;SG
lyhyesti	σύντομη	lyhyesti	σύντομος	ADV	N;NOM;FEM;SG
tarja	tarja	tarja	tarja	PROPN;NOM;SG	
giuseppe	giuseppe	giusippe	giuseppe	PROPN;NOM;SG	
giuseppe	τζουζέπε	giusippe	τζουζέπω	PROPN;NOM;SG	
hauta	τάφο	hauta	τάφος	N;NOM;SG	N;ACC;MASC;SG
hauta	τάφο	hauta	τάφος	N;NOM;SG	N;ACC;MASC;SG
taidetta	τέχνη	taide	τέχνω	N;PRT;SG	N;NOM;FEM;SG
taidetta	art	taide	art	N;PRT;SG	
taidetta	αρτ	taide	αρτ	N;PRT;SG	
taidetta	τεχνη	taide	τεχνς	N;PRT;SG	N;NOM;FEM;SG
aleksei	αλεξέι	aleksei	αλεξέι	N;NOM;SG	PROPN;NOM;MASC;SG
irlannissa	ιρλανδία	irlanti	ιρλανδία	N;IN+ESS;SG	PROPN;ACC;FEM;SG
irlannissa	ιρλανδια	irlanti	ιρλανδια	N;IN+ESS;SG	PROPN;NOM;FEM;SG
myydä	πούλα	myydä	πούλα	V;SG;NFIN;ACT	PROPN;NOM;NEUT;SG
myydä	πώληση	myydä	πώληση	V;SG;NFIN;ACT	N;NOM;FEM;SG
rungon	κύτος	runko	κύτος	N;GEN;SG	N;NOM;NEUT;SG
taka	οπίσθια	taka	οπίσθια	N;NOM;SG	N;NOM;NEUT;PL
jatkettiin	συνεχίζεται	jatkaa	συνεχίζω	V;IND;PST;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
jatkettiin	συνέχεια	jatkaa	συνέχεια	V;IND;PST;FIN;PASS	N;ACC;FEM;SG
tuloksen	αποτέλεσμα	tulos	αποτέλεσμα	N;GEN;SG	N;ACC;NEUT;SG
tuloksen	αποτελεσμα	tulos	αποτελεσμα	N;GEN;SG	N;NOM;NEUT;SG
vastaus	απαντηση	vastaus	απαντηση	N;NOM;SG	N;ACC;FEM;SG
vastaus	απάντησε	vastaus	απαντώ	N;NOM;SG	V;PFV;IND;SG;3;PST;FIN;ACT
vastaus	απαντήστε	vastaus	απαντώ	N;NOM;SG	V;PFV;IMP;PL;2;FIN;ACT
vastaus	απάντηση	vastaus	απάντηση	N;NOM;SG	N;ACC;FEM;SG
vastaus	απαντηση	vastaus	απαντηση	N;NOM;SG	N;ACC;FEM;SG
vastaus	απαντήστε	vastaus	απαντώ	N;NOM;SG	V;PFV;IMP;PL;2;FIN;ACT
vastaus	απάντηση	vastaus	απάντηση	N;NOM;SG	N;ACC;FEM;SG
vastaus	ανταπόκριση	vastaus	ανταπόκριση	N;NOM;SG	N;ACC;FEM;SG
vastaus	απόκριση	vastaus	απόκριση	N;NOM;SG	N;ACC;FEM;SG
vastaus	αντίδραση	vastaus	αντίδραση	N;NOM;SG	N;ACC;FEM;SG
cherry	κεράσι	cherry	κεράσι	PROPN;NOM;SG	N;NOM;NEUT;SG
cherry	τσέρι	cherry	τσέρι	PROPN;NOM;SG	
viranomaisten	αρχές	viran#omainen	αρχή	N;GEN;PL	N;NOM;FEM;PL
viranomaisten	αρχες	viran#omainen	αρχή	N;GEN;PL	N;NOM;FEM;PL
head	κεφαλής	head	κεφαλής		N;GEN;FEM;SG
head	κεφαλή	head	κεφαλή		N;ACC;FEM;SG
head	κεφάλι	head	κεφάλι		N;NOM;NEUT;SG
nimike	κατεύθυνση	nimike	κατεύθυνση	N;NOM;SG	N;ACC;FEM;SG
nimike	τίτλος	nimike	τίτλος	N;NOM;SG	NUM;NOM;MASC;SG
korvata	μετατόπιση	korvata	μετατόπιση	V;SG;NFIN;ACT	N;ACC;FEM;SG
korvata	αντιστάθμιση	korvata	αντιστάθμιση	V;SG;NFIN;ACT	N;ACC;FEM;SG
korvata	αντικατάσταση	korvata	αντικατάσταση	V;SG;NFIN;ACT	N;ACC;FEM;SG
korvata	αντικατάσταση	korvata	αντικατάσταση	V;SG;NFIN;ACT	N;ACC;FEM;SG
tuulen	άνεμο	tuuli	άνεμος	N;GEN;SG	N;ACC;MASC;SG
tuulen	αιολική	tuuli	αιολικός	N;GEN;SG	ADJ;NOM;FEM;SG
tuulen	άνεμος	tuuli	άνεμος	N;GEN;SG	N;NOM;MASC;SG
ylöspäin	ανοδική	ylöspäin	ανοδικός	ADV	ADJ;NOM;FEM;SG
hunter	χάντερ	hunter	χάντερ	N;NOM;SG	
hunter	hunter	hunter	hunter	N;NOM;SG	
reaktio	αντίδραση	reaktio	αντίδραση	N;NOM;SG	N;ACC;FEM;SG
paria	ζευγάρια	pari	ζευγάριο	N;PRT;SG	N;NOM;NEUT;PL
paria	ζεύγη	pari	ζεύγος	N;PRT;SG	N;NOM;NEUT;PL
ulla	ούλα	ulla	ούλα	PROPN;NOM;SG	N;NOM;NEUT;PL
tiede	επιστήμες	tiede	επιστήμα	N;NOM;SG	N;NOM;FEM;PL
luonne	προσωπικότητα	luonne	προσωπικότητα	N;NOM;SG	N;ACC;FEM;SG
luonne	χαρακτήρα	luonne	χαρακτήρας	N;NOM;SG	N;ACC;MASC;SG
vuoristo	όρη	vuoristo	όρος	N;NOM;SG	N;NOM;NEUT;PL
vuoristo	βουνά	vuoristo	βουνό	N;NOM;SG	N;NOM;NEUT;PL
vuoristo	ορεινή	vuoristo	ορεινός	N;NOM;SG	ADJ;NOM;FEM;SG
vuoristo	μάουντεν	vuoristo	μάουντεν	N;NOM;SG	
kilpailuja	διαγωνισμούς	kilpailu	διαγωνισμός	N;PRT;PL	N;ACC;MASC;PL
kilpailuja	διαγωνισμοί	kilpailu	διαγωνισμός	N;PRT;PL	N;NOM;MASC;PL
kilpailuja	διαγωνισμοί	kilpailu	διαγωνισμός	N;PRT;PL	N;NOM;MASC;PL
tutkijoiden	ανακριτές	tutkija	ανακριτής	N;GEN;PL	N;NOM;MASC;PL
tutkijoiden	ερευνητές	tutkija	ερευνητής	N;GEN;PL	N;NOM;MASC;PL
wien	wien	wien	wien	PROPN;NOM;SG	
wien	βιέννης	wien	βιέννης	PROPN;NOM;SG	PROPN;GEN;FEM;SG
wien	βιέννη	wien	βιέννος	PROPN;NOM;SG	PROPN;ACC;FEM;SG
adrian	άντριαν	adria	άντριαν		
kehittyy	εξελιχθεί	kehittyä	εξελίχομαι	V;IND;SG;3;PRS;FIN;ACT	V;PFV;NFIN;PASS
kehittyy	εξελίσσεται	kehittyä	εξελίσσω	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
kehittyy	αναπτύσσεται	kehittyä	αναπτύσσω	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
juontaja	υποδοχής	juontaja	υποδοχή	N;NOM;SG	N;GEN;FEM;SG
sarjat	σειρά	sarja	σειρά	N;NOM;PL	N;ACC;FEM;SG
sarjat	σειρα	sarja	σειρα	N;NOM;PL	N;NOM;FEM;SG
sarjat	σετ	sarja	σετ	N;NOM;PL	
oikeuksien	δικαιωματα	oikeus	δικαίωμα	N;GEN;PL	N;NOM;NEUT;PL
oikeuksien	δικαιώματα	oikeus	δικαίωμα	N;GEN;PL	N;NOM;NEUT;PL
vaikutuksia	επιπτώσεις	vaikutus	επίπτωση	N;PRT;PL	N;NOM;FEM;PL
vaikutuksia	επιδράσεις	vaikutus	επίδραση	N;PRT;PL	N;NOM;FEM;PL
vaikutuksia	εφέ	vaikutus	εφέ	N;PRT;PL	
onnistuivat	πέτυχε	onnistua	πετυχαίνω	V;IND;PL;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
kertomuksia	ιστορίες	kertomus	ιστορία	N;PRT;PL	N;NOM;FEM;PL
kertomuksia	ανακοινώσεις	kertomus	ανακοίνωση	N;PRT;PL	N;NOM;FEM;PL
side	πλευρα	side	πλευρα	N;NOM;SG	N;ACC;FEM;SG
side	πλευρά	side	πλευρά	N;NOM;SG	N;ACC;FEM;SG
side	side	side	side	N;NOM;SG	
side	επίδεσμο	side	επίδεσμος	N;NOM;SG	N;ACC;MASC;SG
side	μποντ	side	μποντ	N;NOM;SG	
side	bond	side	bond	N;NOM;SG	
sivujen	σελίδες	sivu	σελίδα	N;GEN;PL	N;NOM;FEM;PL
juna	αμαξοστοιχίας	juna	αμαξοστοιχία	N;NOM;SG	N;GEN;FEM;SG
juna	αμαξοστοιχία	juna	αμαξοστοιχία	N;NOM;SG	N;ACC;FEM;SG
charlotte	charlotte	charlotte	charlotte		
charlotte	σαρλότ	charlotte	σαρλότ		
charlotte	σάρλοτ	charlotte	σάρλοτ		PROPN;NOM;FEM;SG
hyväksynyt	εγκρίνεται	hyväksyä	εγκρίνω	V;NOM;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
hyväksynyt	εγκεκριμένο	hyväksyä	εγκεκριμένος	V;NOM;SG;V.PTCP;ACT	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
hyväksynyt	εγκρίθηκε	hyväksyä	εγκρίνω	V;NOM;SG;V.PTCP;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
graham	γκράχαμ	graham	γκράχαμ	PROPN;NOM;SG	
graham	graham	graham	graham	PROPN;NOM;SG	
puolusti	υπερασπίστηκε	puolusti	υπερασπίζω	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
huippu	κορυφαία	huippu	κορυφαία	N;NOM;SG	ADV
huippu	top	huippu	top	N;NOM;SG	
huippu	κορυφή	huippu	κορυφή	N;NOM;SG	N;ACC;FEM;SG
huippu	κορύφωση	huippu	κορύφωση	N;NOM;SG	N;ACC;FEM;SG
huippu	κορυφή	huippu	κορυφή	N;NOM;SG	N;ACC;FEM;SG
linda	λίντα	linda	λίντα	N;NOM;SG	PROPN;NOM;FEM;SG
roomaan	ρώμη	rooma	ρώμη	N;IN+ALL;SG	PROPN;ACC;FEM;SG
roomaan	ρωμη	rooma	ρωμη	N;IN+ALL;SG	N;NOM;FEM;SG
roomaan	ρώμης	rooma	Ρώμη	N;IN+ALL;SG	PROPN;GEN;FEM;SG
rené	ρενέ	rené	ρενός	PROPN;NOM;SG	
rené	ρενέ	rené	ρενός	PROPN;NOM;SG	
maista	γεύση	maa	γεύση	N;IN+ABL;PL	N;NOM;FEM;SG
maista	γούστο	maa	γούστος	N;IN+ABL;PL	N;NOM;NEUT;PL
kansainväliset	international	kansain#välinen	international	ADJ;NOM;PL	
kansainväliset	διεθνής	kansain#välinen	διεθνής	ADJ;NOM;PL	ADJ;NOM;FEM;SG
kansainväliset	διεθνή	kansain#välinen	διεθνής	ADJ;NOM;PL	ADV
kansainväliset	διεθνές	kansain#välinen	διεθνής	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
urheilun	αθλητισμός	urheilu	αθλητισμός	N;GEN;SG	N;NOM;MASC;SG
urheilun	άθλημα	urheilu	άθλημα	N;GEN;SG	N;NOM;NEUT;SG
läheltä	κοντα	läheltä	κοντα	ADV	N;NOM;FEM;SG
box	box	box	box	N;NOM;SG	
box	κουτι	box	κουτι	N;NOM;SG	
colorado	κολοράντο	colorado	κολοράντος	N;NOM;SG	PROPN;NOM;FEM;SG
siirto	μετάθεση	siirto	μετάθεση	N;NOM;SG	N;ACC;FEM;SG
siirto	μεταβίβαση	siirto	μεταβίβαση	N;NOM;SG	N;ACC;FEM;SG
wienissä	βιέννης	wieni	βιέννης	PROPN;IN+ESS;SG	PROPN;GEN;FEM;SG
wienissä	βιέννη	wieni	βιέννος	PROPN;IN+ESS;SG	PROPN;ACC;FEM;SG
asuinpaikka	διαμονής	asuin#paikka	διαμονή	N;NOM;SG	N;GEN;FEM;SG
etäisyys	απόσταση	etäisyys	απόσταση	N;NOM;SG	N;ACC;FEM;SG
