philippe	philippe	philippa	phili	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
hitlera	hitler	hitler	hitler	N;ANIM;ACC;MASC;SG	N;NOM;SG
hitlera	hitleriä	hitler	hitleri	N;ANIM;ACC;MASC;SG	N;PRT;SG
reštaurácia	ravintoloita	reštaurácia	ravintolo	N;NOM;FEM;SG	N;PRT;PL
reštaurácia	ravintoloissa	reštaurácia	ravintolo	N;NOM;FEM;SG	N;IN+ESS;PL
reštaurácia	ravintolat	reštaurácia	ravintola	N;NOM;FEM;SG	N;NOM;PL
reštaurácia	ravintolassa	reštaurácia	ravintola	N;NOM;FEM;SG	N;IN+ESS;SG
brad	brad	brad	brad	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
doplnené	täydennetty	doplnený	täydentää	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
doplnené	täydennetty	doplnený	täydentää	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
calgary	calgary	calgar	calgary	N;INAN;NOM;MASC;PL	PROPN;NOM;SG
zastávky	pysähtyy	zastávka	pysähtyä	N;NOM;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
ukončiť	poistuminen	ukončiť	poistuminen	V;PFV;POS;NFIN	N;NOM;SG
ukončiť	uloskäynti	ukončiť	uloskäynti	V;PFV;POS;NFIN	N;NOM;SG
ukončiť	loppu	ukončiť	loppu	V;PFV;POS;NFIN	N;NOM;SG
ukončiť	loppua	ukončiť	loppu	V;PFV;POS;NFIN	N;PRT;SG
ukončiť	lopussa	ukončiť	loppu	V;PFV;POS;NFIN	N;IN+ESS;SG
udelené	myönnetään	udelený	myöntää	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;PRS;FIN;PASS
udelené	myönnetyt	udelený	myöntää	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
udelené	myönnetty	udelený	myöntää	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
gregory	gregory	gregor	gregory	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
predpisy	sääntöjä	predpis	sääntö	N;INAN;NOM;MASC;PL	N;PRT;PL
lars	lars	lars	lars	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
pokrok	edistystä	pokrok	edistys	N;INAN;NOM;MASC;SG	N;PRT;SG
ostrý	terävää	ostrý	terävä	ADJ;INAN;NOM;MASC;SG	ADJ;PRT;SG
ostrý	sharp	ostrý	sharp	ADJ;INAN;NOM;MASC;SG	PROPN;NOM;SG
ostrý	terävät	ostrý	terävä	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
marko	marko	marko	marko	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
ponuky	tarjous	ponuka	tarjous	N;NOM;FEM;PL	N;NOM;SG
ponuky	tarjouksen	ponuka	tarjous	N;NOM;FEM;PL	N;GEN;SG
ponuky	tarjoa	ponuka	tarjota	N;NOM;FEM;PL	V;IMP;SG;2;FIN;ACT
ponuky	tarjouksia	ponuka	tarjous	N;NOM;FEM;PL	N;PRT;PL
ponuky	tarjoaa	ponuka	tarjota	N;NOM;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
ponuky	tarjouksia	ponuka	tarjous	N;NOM;FEM;PL	N;PRT;PL
univerzít	yliopistoja	univerzit	yli#opisto	N;GEN;FEM;PL	N;PRT;PL
univerzít	yliopistot	univerzit	yli#opisto	N;GEN;FEM;PL	N;NOM;PL
univerzít	korkeakoulut	univerzit	korkea#koulu	N;GEN;FEM;PL	N;NOM;PL
obytné	asuin	obytný	asua	ADJ;NOM;NEUT;PL	V;IND;SG;1;PST;FIN;ACT
vlaku	juna	vlak	juna	N;INAN;GEN;MASC;SG	N;NOM;SG
vlaku	junalla	vlak	juna	N;INAN;GEN;MASC;SG	N;AT+ESS
;SG
susedné	naapureita	susedný	naapuri	ADJ;NOM;NEUT;SG	N;PRT;PL
susedné	naapurit	susedný	naapuri	ADJ;NOM;NEUT;SG	N;NOM;PL
susedné	vierekkäisten	susedný	vierekkäinen	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
susedné	vieressä	susedný	vieressä	ADJ;NOM;NEUT;SG	ADV
budúce	tulevaisuuden	budúci	tulevaisuus	N;NOM;NEUT;SG	N;GEN;SG
budúce	tuleva	budúci	tulla	N;NOM;NEUT;SG	ADJ;NOM;SG
budúce	tulevaisuutta	budúci	tulevaisuus	N;NOM;NEUT;SG	N;PRT;SG
budúce	tulevaisuudessa	budúci	tulevaisuus	N;NOM;NEUT;SG	N;IN+ESS;SG
budúce	tulevaisuuteen	budúci	tulevaisuus	N;NOM;NEUT;SG	N;IN+ALL;SG
plemien	rotuja	plemeno	rotu	N;GEN;NEUT;PL	N;PRT;PL
dean	dean	dean	dea	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
dean	dekaani	dean	dekaani	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
zabitý	tapettu	zabitý	tapata	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
zabitý	tappanut	zabitý	tappaa	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
zabitý	tappoi	zabitý	tappaa	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
nepriateľom	vihollisia	nepriateľ	vihollinen	N;ANIM;INS;MASC;SG	N;PRT;PL
nepriateľom	viholliset	nepriateľ	vihollinen	N;ANIM;INS;MASC;SG	N;NOM;PL
nepriateľom	vihollinen	nepriateľ	vihollinen	N;ANIM;INS;MASC;SG	N;NOM;SG
nepriateľom	vihollisia	nepriateľ	vihollinen	N;ANIM;INS;MASC;SG	N;PRT;PL
nepriateľom	viholliset	nepriateľ	vihollinen	N;ANIM;INS;MASC;SG	N;NOM;PL
výnimky	poikkeuksia	výnimka	poikkeus	N;NOM;FEM;PL	N;PRT;PL
výnimky	poikkeus	výnimka	poikkeus	N;NOM;FEM;PL	N;NOM;SG
výnimky	poikkeuksen	výnimka	poikkeus	N;NOM;FEM;PL	N;GEN;SG
výnimky	poikkeuksia	výnimka	poikkeus	N;NOM;FEM;PL	N;PRT;PL
bin	bin	bin	bin	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
expozície	altistuksen	expozícia	altistus	N;NOM;FEM;PL	N;GEN;SG
expozície	altistumista	expozícia	altistuminen	N;NOM;FEM;PL	N;PRT;SG
expozície	altistumisen	expozícia	altistuminen	N;NOM;FEM;PL	N;GEN;SG
expozície	altistuminen	expozícia	altistuminen	N;NOM;FEM;PL	N;NOM;SG
expozície	altistus	expozícia	altistus	N;NOM;FEM;PL	N;NOM;SG
ruka	käsivarren	ruka	käsi#varsi	N;NOM;FEM;SG	N;GEN;SG
ruka	käden	ruka	käsi	N;NOM;FEM;SG	N;GEN;SG
bohužiaľ	valitettavasti	bohužiaľ	valitettavasti	PART	ADV
bohužiaľ	valitettavasti	bohužiaľ	valitettavasti	PART	ADV
drevených	puiset	drevený	puinen	ADJ;GEN;MASC;PL	ADJ;NOM;PL
drevených	puinen	drevený	puinen	ADJ;GEN;MASC;PL	ADJ;NOM;SG
strieborný	hopea	strieborný	hopea	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
strieborný	hopeaa	strieborný	hopea	ADJ;ANIM;NOM;MASC;SG	N;PRT;SG
strieborný	silver	strieborný	silver	ADJ;ANIM;NOM;MASC;SG	
kapacity	kapasiteetti	kapacita	kapasiteetti	N;NOM;FEM;PL	N;NOM;SG
kapacity	valmiuksia	kapacita	valmius	N;NOM;FEM;PL	N;PRT;PL
kapacity	kapasiteetti	kapacita	kapasiteetti	N;NOM;FEM;PL	N;NOM;SG
kapacity	valmius	kapacita	valmius	N;NOM;FEM;PL	N;NOM;SG
kapacity	kapasiteetin	kapacita	kapasiteetti	N;NOM;FEM;PL	N;GEN;SG
luigi	luigi	luiga	luigi	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
rozprávanie	puhuu	rozprávanie	puhua	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN;ACT
rozprávanie	puhuva	rozprávanie	puhua	N;NOM;NEUT;SG	V;NOM;SG;V.PTCP;ACT
rozprávanie	puhetta	rozprávanie	puhe	N;NOM;NEUT;SG	N;PRT;SG
rozprávanie	puhuu	rozprávanie	puhua	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN;ACT
voličov	äänestäjät	volič	äänestäjä	N;ANIM;ACC;MASC;PL	N;NOM;PL
voličov	äänestäjiä	volič	äänestäjä	N;ANIM;ACC;MASC;PL	N;PRT;PL
voličov	äänestäjien	volič	äänestäjä	N;ANIM;ACC;MASC;PL	N;GEN;PL
lov	metsästää	lov	metsästää	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
lov	hunt	lov	hunt	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
lov	huntin	lov	hunti	N;INAN;NOM;MASC;SG	N;GEN;SG
lov	metsällä	lov	metsä	N;INAN;NOM;MASC;SG	N;AT+ESS
;SG
lov	metsästämässä	lov	metsästää	N;INAN;NOM;MASC;SG	V;IN+ESS;SG;NFIN;ACT
lov	metsästystä	lov	metsästys	N;INAN;NOM;MASC;SG	N;PRT;SG
sady	asettaa	sady	asettaa	N;NOM;FEM;PL	V;IND;SG;FIN;ACT
kanála	canal	kanál	canal	N;INAN;GEN;MASC;SG	N;NOM;SG
kanála	kanava	kanál	kanava	N;INAN;GEN;MASC;SG	N;NOM;SG
kanála	kanava	kanál	kanava	N;INAN;GEN;MASC;SG	N;NOM;SG
kanála	kanavaa	kanál	kanava	N;INAN;GEN;MASC;SG	N;PRT;SG
kanála	kanavalla	kanál	kanava	N;INAN;GEN;MASC;SG	N;AT+ESS
;SG
kanála	channel	kanál	channel	N;INAN;GEN;MASC;SG	PROPN;NOM;SG
jeruzalema	jerusalemissa	jeruzalem	jerus#alema	N;INAN;GEN;MASC;SG	N;IN+ESS;PL
prevrat	vallankaappauksen	prevrat	vallan#kaappaus	N;INAN;NOM;MASC;SG	N;GEN;SG
červenú	punaiset	červený	punainen	N;ACC;FEM;SG	ADJ;NOM;PL
červenú	punainen	červený	punainen	N;ACC;FEM;SG	ADJ;NOM;SG
červenú	punaista	červený	punainen	N;ACC;FEM;SG	ADJ;PRT;SG
červenú	red	červený	red	N;ACC;FEM;SG	
piano	pianoa	piano	piano	N;INAN;NOM;MASC;SG	N;PRT;SG
piano	pianon	piano	piano	N;INAN;NOM;MASC;SG	N;GEN;SG
china	kiinassa	china	kiina		N;IN+ESS;SG
china	kiinan	china	kiina		N;GEN;SG
china	kiina	china	kiina		N;NOM;SG
china	kiinasta	china	kiina		N;IN+ABL;SG
pacific	tyynenmeren	pacific	tyyni#meri	N;INAN;NOM;MASC;SG	N;GEN;SG
pacific	pacific	pacific	pacific	N;INAN;NOM;MASC;SG	
prítomný	lahja	prítomný	lahja	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
prítomný	paikalla	prítomný	paikka	ADJ;ANIM;NOM;MASC;SG	N;AT+ESS
;SG
prítomný	läsnä	prítomný	läsnä	ADJ;ANIM;NOM;MASC;SG	ADV
pracujúcich	työntekijöitä	pracujúci	työ#tekijä	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;PRT;PL
pracujúcich	työläiset	pracujúci	työ#läinen	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;NOM;PL
pracujúcich	työntekijöiden	pracujúci	työ#tekijä	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;GEN;PL
pracujúcich	työntekijät	pracujúci	työn#tekijä	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;NOM;PL
pláne	suunnitella	plán	suunnitella	N;INAN;NOM;MASC;SG	V;SG;NFIN;ACT
pláne	suunnitelman	plán	suunnitelma	N;INAN;NOM;MASC;SG	N;GEN;SG
ouest	ouest	ouest	ouest	PROPN;ANIM;NOM;MASC;SG	
víťazný	voittoisa	víťazný	voittoisa	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
kanálov	kanavia	kanál	kanava	N;INAN;GEN;MASC;PL	N;PRT;PL
kanálov	kanavat	kanál	kanava	N;INAN;GEN;MASC;PL	N;NOM;PL
dres	jerseyn	dres	jerseyn	N;INAN;NOM;MASC;SG	N;GEN;SG
dres	jerseyssä	dres	jerseys	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
dres	jersey	dres	jerseys	N;INAN;NOM;MASC;SG	
vysielať	lähetys	vysielať	lähetys	V;IPFV;POS;NFIN	N;NOM;SG
vysielať	lähetykset	vysielať	lähetys	V;IPFV;POS;NFIN	N;NOM;PL
une	une	uňa	uni		
lietadlom	lentokone	lietadlo	lento#kone	N;INS;NEUT;SG	N;NOM;SG
lietadlom	kone	lietadlo	kone	N;INS;NEUT;SG	N;NOM;SG
lietadlom	lentokoneen	lietadlo	lento#kone	N;INS;NEUT;SG	N;GEN;SG
lietadlom	lentokone	lietadlo	lento#kone	N;INS;NEUT;SG	N;NOM;SG
churchill	churchill	churchill	churchill	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
kenneth	kenneth	kenneth	kenneth	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
larry	larryn	larra	larry	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
larry	larry	larra	larry	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
mitchell	mitchellin	mitchell	mitchellä	PROPN;ANIM;NOM;MASC;SG	PROPN;GEN;SG
mitchell	mitchell	mitchell	mitchell	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
viet	tuomiot	vedieť	tuomio	N;GEN;FEM;PL	N;NOM;PL
viet	lauseita	vedieť	lause	N;GEN;FEM;PL	N;PRT;PL
gibson	gibson	gibson	gibson	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
ball	pallo	ball	pallo		N;NOM;SG
ball	pallon	ball	pallo		N;GEN;SG
ball	kuula	ball	kuula		N;NOM;SG
ball	tanssiaiset	ball	tanssiainen		N;NOM;PL
ann	ann	ann	anna	PROPN;NOM;FEM;SG	PROPN;NOM;SG
ann	annin	ann	anti	PROPN;NOM;FEM;SG	N;GEN;SG
občianskych	siviili	občiansky	siviillä	ADJ;GEN;MASC;PL	N;NOM;SG
tepelná	lämpö	tepelný	lämpö	ADJ;NOM;FEM;SG	N;NOM;SG
patent	patentin	patent	patentti	N;INAN;NOM;MASC;SG	N;GEN;SG
odpovede	vastausten	odpoveď	vastaus	N;NOM;FEM;PL	N;GEN;PL
odpovede	vastauksia	odpoveď	vastaus	N;NOM;FEM;PL	N;PRT;PL
odpovede	vastauksia	odpoveď	vastaus	N;NOM;FEM;PL	N;PRT;PL
odpovede	vastauksia	odpoveď	vastaus	N;NOM;FEM;PL	N;PRT;PL
dievčatá	tyttöjä	dievča	tyttö	N;NOM;NEUT;PL	N;PRT;PL
dievčatá	girls	dievča	girls	N;NOM;NEUT;PL	
ahl	ahl	ahl	ahl	N;NOM;FEM;PL	N;NOM;SG
bielkovín	proteiini	bielkovina	prote	N;GEN;FEM;PL	N;NOM;SG
bielkovín	proteiinia	bielkovina	proteiini	N;GEN;FEM;PL	N;PRT;SG
bielkovín	proteiineja	bielkovina	proteiini	N;GEN;FEM;PL	N;PRT;PL
bielkovín	proteiinin	bielkovina	proteiini	N;GEN;FEM;PL	N;GEN;SG
kat	pyöveli	kat	pyövellä		N;NOM;SG
kat	pyöveli	kat	pyövellä		N;NOM;SG
kat	kat	kat	kat		N;NOM;SG
novinárov	toimittajia	novinár	toimittaja	N;ANIM;ACC;MASC;PL	N;PRT;PL
novinárov	toimittajat	novinár	toimittaja	N;ANIM;ACC;MASC;PL	N;NOM;PL
pokusov	oikeudenkäynnit	pokus	oikeuden#käynti	N;INAN;GEN;MASC;PL	N;NOM;PL
pokusov	kokeet	pokus	koe	N;INAN;GEN;MASC;PL	N;NOM;PL
čaká	odottaminen	čakať	odottaminen	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;SG
čaká	vireillä	čakať	viri	V;IPFV;IND;SG;3;POS;PRS;FIN	ADV
písomné	kirjoitettu	písomný	kirjoittaa	ADJ;NOM;NEUT;SG	V;NOM;SG;V.PTCP;PASS
písomné	kirjalliset	písomný	kirjallinen	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
huby	sieniä	huby	sieni	N;NOM;FEM;PL	N;PRT;PL
huby	sieni	huby	sieni	N;NOM;FEM;PL	N;NOM;SG
huby	sieniä	huby	sieni	N;NOM;FEM;PL	N;PRT;PL
huby	sieni	huby	sieni	N;NOM;FEM;PL	N;NOM;SG
pomohli	auttoi	pomôcť	auttaa	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
pomohli	auttanut	pomôcť	auttaa	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
role	roolin	role	rooli	N;NOM;FEM;PL	N;GEN;SG
role	rooli	role	rooli	N;NOM;FEM;PL	N;NOM;SG
role	rooleja	role	rooli	N;NOM;FEM;PL	N;PRT;PL
prispeli	lahjoitti	prispieť	lahjoittaa	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
automatické	automaattisesti	automatický	automaattisesti	ADJ;NOM;NEUT;SG	ADV
automatické	auto	automatický	auto	ADJ;NOM;NEUT;SG	N;NOM;SG
automatické	automaattisesti	automatický	automaattisesti	ADJ;NOM;NEUT;SG	ADV
automatické	automaattiset	automatický	automaattinen	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
automatické	automaatti	automatický	automaatti	ADJ;NOM;NEUT;SG	N;NOM;SG
volal	nimeltään	volať	nimi	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;AT+ABL;SG
asistenti	avustajia	asistent	avustaja	N;ANIM;NOM;MASC;PL	N;PRT;PL
detský	lasta	detský	lapsi	ADJ;ANIM;NOM;MASC;SG	N;PRT;SG
detský	lapsen	detský	lapsi	ADJ;ANIM;NOM;MASC;SG	N;GEN;SG
detský	lapsi	detský	lapsi	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
vystavené	alttiina	vystavený	altti	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADV
vystavené	altistuvat	vystavený	altistua	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;PL;3;PRS;FIN;ACT
vystavené	altistunut	vystavený	altistua	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
čestné	kunniakas	čestný	kunniakas	ADJ;NOM;NEUT;SG	N;NOM;SG
čestné	rehellistä	čestný	rehellinen	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
čínskych	kiinalainen	čínsky	kiina#lainen	ADJ;GEN;MASC;PL	ADJ;NOM;SG
čínskych	kiinalaiset	čínsky	kiina#lainen	ADJ;GEN;MASC;PL	N;NOM;PL
čínskych	kiinan	čínsky	kiina	ADJ;GEN;MASC;PL	N;GEN;SG
čínskych	kiina	čínsky	kiina	ADJ;GEN;MASC;PL	N;NOM;SG
čínskych	kiinalaista	čínsky	kiinalainen	ADJ;GEN;MASC;PL	N;PRT;SG
zranenia	vammoja	zranenie	vamma	N;NOM;NEUT;PL	N;PRT;PL
popularita	suosittu	popularita	suosittu	N;NOM;FEM;SG	ADJ;NOM;SG
popularita	suosiota	popularita	suosio	N;NOM;FEM;SG	N;PRT;SG
popularita	suosion	popularita	suosio	N;NOM;FEM;SG	N;GEN;SG
zvony	kelloja	zvon	kello	N;INAN;NOM;MASC;PL	N;PRT;PL
dverí	ovi	dvere	ovi	N;GEN;FEM;PL	N;NOM;SG
dverí	oven	dvere	ovi	N;GEN;FEM;PL	N;GEN;SG
dverí	ovet	dvere	ovi	N;GEN;FEM;PL	N;NOM;PL
dverí	ovia	dvere	ovi	N;GEN;FEM;PL	N;PRT;PL
zlý	pahaa	zlý	paha	ADJ;ANIM;NOM;MASC;SG	ADJ;PRT;SG
zlý	bad	zlý	bad	ADJ;ANIM;NOM;MASC;SG	
ovplyvnili	vaikutti	ovplyvniť	vaikuttaa	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
ovplyvnili	vaikuttanut	ovplyvniť	vaikuttaa	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
kusy	palasia	kus	palanen	N;INAN;NOM;MASC;PL	N;PRT;PL
kusy	kpl	kus	kpl	N;INAN;NOM;MASC;PL	N;GEN;SG
kusy	leikkauksia	kus	leikkaus	N;INAN;NOM;MASC;PL	N;PRT;PL
strela	ammuttu	strieť	ampua	N;NOM;FEM;SG	V;NOM;SG;V.PTCP;PASS
strela	ampui	strieť	ampua	N;NOM;FEM;SG	V;IND;SG;3;PST;FIN;ACT
strela	luodin	strieť	luoda	N;NOM;FEM;SG	N;GEN;SG
podzemných	maanalainen	podzemný	maanalainen	ADJ;GEN;MASC;PL	ADJ;NOM;SG
podzemných	pohjaveden	podzemný	pohja#vesi	ADJ;GEN;MASC;PL	N;GEN;SG
norma	standardin	norma	standardi	N;NOM;FEM;SG	N;GEN;SG
početných	lukuisat	početný	lukuisa	ADJ;GEN;MASC;PL	ADJ;NOM;PL
početných	lukuisia	početný	lukuinen	ADJ;GEN;MASC;PL	ADJ;PRT;PL
alpy	alpit	alpa	alppi	N;INAN;NOM;MASC;PL	N;NOM;SG
paolo	paolo	paonúť	paolo	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
rosa	kastetta	rosa	kaste	N;NOM;FEM;SG	N;PRT;SG
zvuky	kuulostaa	zvuk	kuulostaa	N;INAN;NOM;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
zvuky	ääniä	zvuk	ääni	N;INAN;NOM;MASC;PL	N;PRT;PL
canaveral	canaveral	canaverať	canaveral	PROPN;INAN;NOM;MASC;SG	
uznané	tunnustettu	uznaný	tunnustaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
uznané	tunnustetaan	uznaný	tunnustaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;PRS;FIN;PASS
uznané	myönsi	uznaný	myöntää	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
uznané	tunnustettiin	uznaný	tunnustaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;PST;FIN;PASS
uznané	tunnustettu	uznaný	tunnustaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
uznané	tunnustettu	uznaný	tunnustaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
uznané	tunnistin	uznaný	tunnistaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;1;PST;FIN;ACT
uznané	tunnisti	uznaný	tunnistaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
recenzie	arvostelu	recenzia	arvostelu	N;NOM;FEM;PL	N;NOM;SG
chvíle	hetkiä	chvíľa	hetki	N;NOM;FEM;PL	N;PRT;PL
bankovky	seteleitä	bankovka	setellä	N;NOM;FEM;PL	N;PRT;PL
eugene	eugene	eugeň	eugene	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
úpadok	konkurssin	úpadok	konkurssi	N;INAN;NOM;MASC;SG	N;GEN;SG
úpadok	konkurssiin	úpadok	konkurssi	N;INAN;NOM;MASC;SG	N;IN+ALL;SG
palestíny	palestiinan	palestína	palestiina	N;NOM;FEM;PL	N;GEN;SG
palestíny	palestiinassa	palestína	palestiina	N;NOM;FEM;PL	N;IN+ESS;SG
najmenší	pienimmän	malý	pieni	ADJ;ANIM;NOM;RL;MASC;SG	ADJ;GEN;RL;SG
najmenší	pienimmät	malý	pieni	ADJ;ANIM;NOM;RL;MASC;SG	ADJ;NOM;RL;PL
minimum	vähintään	minimum	vähintään	N;NOM;NEUT;SG	ADV
zmenený	muutettu	zmenený	muuttaa	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
zmenený	muunnettu	zmenený	muuntaa	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
zmenený	muutettu	zmenený	muuttaa	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
zmenený	muokattu	zmenený	muokata	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
zmiešané	sekoitettuna	zmiešaný	sekoittaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FRML;SG;V.PTCP;PASS
zmiešané	sekoitettu	zmiešaný	sekoittaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
laboratórium	laboratorion	laboratórium	laboratorio	N;NOM;NEUT;SG	N;GEN;SG
cover	kansi	cover	kansi		N;NOM;SG
cover	kattaa	cover	kattaa		V;IND;SG;3;PRS;FIN;ACT
cover	kannen	cover	kansi		N;GEN;SG
cover	suojaa	cover	suoja		V;IMP;SG;2;FIN;ACT
miguel	miguel	miguel	miguel	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
miguel	miguelin	miguel	migueli	PROPN;ANIM;NOM;MASC;SG	V;IND;SG;1;PST;FIN;ACT
limit	rajaa	limit	raja	N;INAN;NOM;MASC;SG	N;PRT;SG
limit	rajoita	limit	rajoittaa	N;INAN;NOM;MASC;SG	V;IMP;SG;2;FIN;ACT
che	che	che	che	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
obnova	uusimista	obnova	uusiminen	N;NOM;FEM;SG	N;PRT;SG
obnova	palauttamista	obnova	palauttaminen	N;NOM;FEM;SG	N;PRT;SG
míľ	kilometrejä	míľ	kilo#metri	N;GEN;FEM;SG	N;PRT;PL
míľ	kilometriä	míľ	kilo#metri	N;GEN;FEM;SG	N;PRT;SG
míľ	miles	míľ	miles	N;GEN;FEM;SG	PROPN;NOM;SG
base	vankila	basa	vankila	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
base	vankilaan	basa	vankila	PROPN;ANIM;NOM;MASC;SG	N;IN+ALL;SG
misií	tehtäviä	misia	tehtävä	N;GEN;FEM;PL	N;PRT;PL
misií	tehtävät	misia	tehtävä	N;GEN;FEM;PL	N;NOM;PL
guvernér	kuvernööri	guvernér	kuvernööri	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
vnímanie	käsitykset	vnímanie	käsitys	N;NOM;NEUT;SG	N;NOM;PL
full	täyden	full	täysi		ADJ;GEN;SG
full	täys	full	täys		INTJ
full	täydet	full	täysi		ADJ;NOM;PL
full	täysi	full	täysi		ADJ;NOM;SG
full	täynnä	full	täynnä		ADV
námorná	merenkulun	námorný	meren#kulu	ADJ;NOM;FEM;SG	N;GEN;SG
plášť	cape	plášť	cape	N;INAN;NOM;MASC;SG	
plášť	kap	plášť	kap	N;INAN;NOM;MASC;SG	N;GEN;SG
stewart	stewart	stewart	stewart	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
clark	clarke	clark	clarke	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
