múzeá	muzeele	múzeum	muzeu	N;NOM;NEUT;PL	N;DEF;FEM;PL
štvornožce	tetrapod	štvornožec	tetrapod	N;NOM;MASC;PL	N;INDF;MASC;SG
brusel	bruxelles	brusel	bruxelles	N;INAN;NOM;MASC;SG	PROPN
predsedníctva	presedintia	predsedníctvo	presedintie	N;NOM;NEUT;PL	N;DEF;FEM;SG
čiernych	negrii	čierny	negru	ADJ;GEN;MASC;PL	
významnosť	semnificatie	významnosť	semnificatie	N;NOM;FEM;SG	N;INDF;FEM;SG
významnosť	semnificatia	významnosť	semnificatie	N;NOM;FEM;SG	N;DEF;FEM;SG
významnosť	semnificatie	významnosť	semnificatie	N;NOM;FEM;SG	N;INDF;FEM;SG
významnosť	relevanta	významnosť	relevant	N;NOM;FEM;SG	N;DEF;FEM;SG
významnosť	relevanta	významnosť	relevant	N;NOM;FEM;SG	N;DEF;FEM;SG
reťazec	string	reťazec	stringe	N;INAN;NOM;MASC;SG	
reťazec	sir	reťazec	sir	N;INAN;NOM;MASC;SG	
reťazec	lantul	reťazec	lant	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
rozvíja	dezvolta	rozvíjať	dezvolta	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;IPFV;FIN
zomreli	murit	zomrieť	muri	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
sľub	promit	sľub	promite	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
sľub	promite	sľub	promite	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
vhodná	adecvata	vhodný	adecvat	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
vhodná	adecvata	vhodný	adecvat	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
vhodná	adecvate	vhodný	adecvat	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
barrett	barrett	barrett	barrett	N;NOM;FEM;SG	PROPN
ghz	ghz	ghz	ghz		N
metallica	metallica	metallica	metallica	N;NOM;FEM;SG	N;DEF;FEM;SG
apr	apr	apr	apr	INTJ	
električka	tramvaiul	električka	tramvai	N;NOM;FEM;SG	N;DEF;MASC;SG
teatro	teatro	teatro	teatro	N;INAN;NOM;MASC;SG	PROPN
isaac	isaac	isaac	isaac	N;ANIM;NOM;MASC;SG	PROPN
niesť	cara	niesť	cară	V;IPFV;POS;NFIN	
výrobcov	producatorii	výrobec	producatoriu	N;INAN;GEN;MASC;PL	N;DEF;MASC;PL
výrobcov	producatorii	výrobec	producatoriu	N;INAN;GEN;MASC;PL	N;DEF;MASC;PL
vyvíja	dezvolta	vyvíjať	dezvolta	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;IPFV;FIN
kompletný	completa	kompletný	completa	ADJ;INAN;NOM;MASC;SG	ADJ;DEF;FEM;SG
kompletný	completa	kompletný	completa	ADJ;INAN;NOM;MASC;SG	ADJ;DEF;FEM;SG
kompletný	complete	kompletný	complet	ADJ;INAN;NOM;MASC;SG	ADJ;INDF;FEM;PL
kompletný	complet	kompletný	complet	ADJ;INAN;NOM;MASC;SG	ADV
životnosť	durabilitate	životnosť	durabilitate	N;NOM;FEM;SG	N;INDF;FEM;SG
životnosť	durabilitatea	životnosť	durabilitate	N;NOM;FEM;SG	N;DEF;FEM;SG
jun	jun	jun	jun		
jun	yun	jun	yun		PROPN
elektronický	electronice	elektronický	electronic	ADJ;INAN;NOM;MASC;SG	ADJ;INDF;FEM;PL
elektronický	electronica	elektronický	electronică	ADJ;INAN;NOM;MASC;SG	N;DEF;FEM;SG
newton	newton	newton	newton	PROPN;ANIM;NOM;MASC;SG	PROPN
desaťročí	decenii	desaťročie	deceniu	N;NOM;NEUT;SG	N;INDF;FEM;PL
desaťročí	decade	desaťročie	decade	N;NOM;NEUT;SG	
desaťročí	decada	desaťročie	decada	N;NOM;NEUT;SG	N;DEF;FEM;SG
galileo	galileo	galileo	galileo	PROPN;ANIM;NOM;MASC;SG	PROPN
chráni	protejeaza	chrániť	protejeaza	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;IPFV;FIN
obmedzený	limited	obmedzený	limited	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	N;INDF;MASC;SG
obmedzený	limitate	obmedzený	limitat	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
obmedzený	limitata	obmedzený	limitat	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
zvláštny	ciudat	zvláštny	ciudat	ADJ;ANIM;NOM;MASC;SG	ADV
zvláštny	straniu	zvláštny	straniu	ADJ;ANIM;NOM;MASC;SG	ADV
zvláštny	ciudat	zvláštny	ciudat	ADJ;ANIM;NOM;MASC;SG	ADV
dôsledok	consecinta	dôsledok	consecinta	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
dôsledok	consecinta	dôsledok	consecinta	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
palace	palatul	palac	palat	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
rytmus	bate	rytmus	bate	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
rytmus	ritmul	rytmus	ritm	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
príležitostne	ocazionale	príležitostne	ocazional	ADV	ADJ;INDF;FEM;PL
duo	duo	duo	duo	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
kresťanský	crestin	kresťanský	crestin	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
kresťanský	crestina	kresťanský	crestina	ADJ;ANIM;NOM;MASC;SG	ADJ;DEF;FEM;SG
kresťanský	crestin	kresťanský	crestin	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
kresťanský	christian	kresťanský	christian	ADJ;ANIM;NOM;MASC;SG	PROPN
kresťanský	crestin	kresťanský	crestin	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
mäsa	carne	mäso	carne	N;NOM;NEUT;PL	N;INDF;FEM;SG
mäsa	carnea	mäso	carne	N;NOM;NEUT;PL	N;DEF;FEM;SG
henrik	henrik	henrik	henrik	PROPN;ANIM;NOM;MASC;SG	PROPN
bach	bach	bach	bach	PROPN;ANIM;NOM;MASC;SG	PROPN
slávu	faima	sláva	faimă	N;ACC;FEM;SG	N;DEF;FEM;SG
slávu	faima	sláva	faimă	N;ACC;FEM;SG	N;DEF;FEM;SG
slávu	glorie	sláva	glorie	N;ACC;FEM;SG	N;INDF;FEM;SG
theodor	theodor	theodor	theodor	PROPN;ANIM;NOM;MASC;SG	PROPN
využívanie	exploatarea	využívanie	exploatare	N;NOM;NEUT;SG	N;DEF;FEM;SG
využívanie	exploatare	využívanie	exploatare	N;NOM;NEUT;SG	N;INDF;FEM;SG
využívanie	utilizare	využívanie	utilizare	N;NOM;NEUT;SG	N;INDF;FEM;SG
využívanie	folosire	využívanie	folosire	N;NOM;NEUT;SG	N;INDF;FEM;SG
kôra	crusta	kôra	crust	N;NOM;FEM;SG	N;DEF;FEM;SG
kôra	latrat	kôra	latra	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
kôra	latra	kôra	latră	N;NOM;FEM;SG	N;DEF;FEM;SG
kôra	cortexul	kôra	cortex	N;NOM;FEM;SG	N;DEF;MASC;SG
kôra	coaja	kôra	coajă	N;NOM;FEM;SG	N;DEF;FEM;SG
kôra	coaja	kôra	coajă	N;NOM;FEM;SG	N;DEF;FEM;SG
náročné	dificil	náročný	dificil	ADJ;NOM;NEUT;SG	ADV
náročné	dificile	náročný	dificil	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
náročné	dificila	náročný	dificila	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
fakty	faptele	fakt	fapt	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
costa	costa	costa	costa	PROPN;INAN;NOM;MASC;SG	V;IND;SG;3;IPFV;FIN
darwin	darwin	darwin	darwin	PROPN;ANIM;NOM;MASC;SG	PROPN
uzavreté	inchise	uzavretý	inchide	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
uzavreté	inchisa	uzavretý	inchisa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
rozhovory	interviurile	rozhovor	interviu	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
tlači	presa	tlač	presă	N;DAT;FEM;SG	N;DEF;FEM;SG
tlači	apasa	tlač	apasa	N;DAT;FEM;SG	V;IND;SG;3;IPFV;FIN
tlači	apasati	tlač	apasa	N;DAT;FEM;SG	V;IND;SG;2;FIN
tlači	apasa	tlač	apasa	N;DAT;FEM;SG	V;IND;SG;3;IPFV;FIN
spolupracovala	colaborat	spolupracovať	colabora	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
spolupracovala	cooperat	spolupracovať	coopera	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
liečbu	trata	liečba	trata	N;ACC;FEM;SG	V;IND;SG;3;IPFV;FIN
liečbu	trateaza	liečba	tratează	N;ACC;FEM;SG	V;IND;SG;3;IPFV;FIN
liečbu	trateaza	liečba	tratează	N;ACC;FEM;SG	V;IND;SG;3;IPFV;FIN
zabili	ucis	zabiť	ucis	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
zabili	ucisa	zabiť	ucisa	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	N;DEF;FEM;SG
zabili	omorat	zabiť	omora	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
gréckom	greci	grécko	grec	ADJ;ESS;NEUT;SG	N;INDF;MASC;PL
gréckom	grec	grécko	grec	ADJ;ESS;NEUT;SG	N;INDF;MASC;SG
gréckom	greaca	grécko	greacă	ADJ;ESS;NEUT;SG	N;DEF;FEM;SG
gréckom	greaca	grécko	greacă	ADJ;ESS;NEUT;SG	N;DEF;FEM;SG
sfondo	sfondo	sfondo	sfondo	PROPN;ANIM;NOM;MASC;SG	
osudu	soarta	osud	soartă	N;INAN;GEN;MASC;SG	N;DEF;FEM;SG
osudu	soarta	osud	soartă	N;INAN;GEN;MASC;SG	N;DEF;FEM;SG
štýly	styles	štýl	styles	N;INAN;NOM;MASC;PL	PROPN
štýly	stilurile	štýl	stil	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
staviteľ	constructorul	staviteľ	constructor	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
hlboký	adanc	hlboký	adanc	N;INAN;NOM;MASC;SG	
hlboký	profund	hlboký	profund	N;INAN;NOM;MASC;SG	ADV
hlboký	adanca	hlboký	adanca	N;INAN;NOM;MASC;SG	ADJ;DEF;FEM;SG
hlboký	adanc	hlboký	adanc	N;INAN;NOM;MASC;SG	
hlboký	profund	hlboký	profund	N;INAN;NOM;MASC;SG	ADV
hlboký	profunda	hlboký	profunda	N;INAN;NOM;MASC;SG	ADJ;DEF;FEM;SG
využívaná	exploatata	využívaný	exploatat	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
využívaná	exploatate	využívaný	exploata	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
zaujíma	interesate	zaujímať	interesat	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;INDF;FEM;PL
zaujíma	interesat	zaujímať	interesat	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;INDF;MASC;SG
zaujíma	interesati	zaujímať	interesat	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PL;2;PRS;FIN
zaujíma	interesata	zaujímať	interesat	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;DEF;FEM;SG
viaže	legata	viazať	legată	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;DEF;FEM;SG
viaže	legat	viazať	lega	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;INDF;MASC;SG
cape	pelerina	cape	pelerină	N;NOM;MASC;SG	N;DEF;FEM;SG
cape	pelerina	cape	pelerină	N;NOM;MASC;SG	N;DEF;FEM;SG
rekreačné	recreative	rekreačný	recreativ	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
vyrobená	produs	vyrobený	produs	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	N;INDF;MASC;SG
vyrobená	fabricate	vyrobený	fabrica	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
vyrobená	fabricata	vyrobený	fabricat	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
vyrobená	facute	vyrobený	face	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
vyrobená	made	vyrobený	made	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	
vyrobená	facuta	vyrobený	facuta	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
kalendára	calendarul	kalendár	calendar	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
flotily	flotei	flotil	flotă	N;NOM;FEM;PL	N;DEF;FEM;SG
flotily	flota	flotil	flotă	N;NOM;FEM;PL	N;DEF;FEM;SG
flotily	flota	flotil	flotă	N;NOM;FEM;PL	N;DEF;FEM;SG
sektor	sectorul	sektor	sector	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
école	école	écola	école	N;INAN;NOM;MASC;SG	N;DEF;FEM;PL
búrka	furtuna	búrka	furtună	N;NOM;FEM;SG	N;DEF;FEM;SG
búrka	furtuna	búrka	furtună	N;NOM;FEM;SG	N;DEF;FEM;SG
búrka	furtuna	búrka	furtună	N;NOM;FEM;SG	N;DEF;FEM;SG
guillaume	guillaume	guillauť	guillaume	N;ANIM;NOM;MASC;SG	N;INDF;FEM;PL
keith	keith	keith	keith	PROPN;ANIM;NOM;MASC;SG	PROPN
spáchal	comis	spáchať	comite	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
spáchal	comise	spáchať	comite	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;PL;3;PST;FIN
pablo	pablo	pabnúť	pablo	PROPN;ANIM;NOM;MASC;SG	PROPN
tvrdý	greu	tvrdý	greu	ADJ;ANIM;NOM;MASC;SG	ADV
tvrdý	dura	tvrdý	dura	ADJ;ANIM;NOM;MASC;SG	V;IND;SG;3;IPFV;FIN
súrodencov	frati	súrodenec	frate	N;ANIM;ACC;MASC;PL	
súrodencov	fratii	súrodenec	frate	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
stredoveké	medievale	stredoveký	medieval	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
stredoveké	medievala	stredoveký	medieval	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
presvedčený	increzatori	presvedčený	increzator	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;MASC;PL
presvedčený	crede	presvedčený	crede	ADJ;ANIM;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
presvedčený	convinsa	presvedčený	convinsa	ADJ;ANIM;NOM;MASC;SG	
zranenie	accidentare	zranenie	accidentare	N;NOM;NEUT;SG	N;INDF;FEM;SG
zranenie	vatamare	zranenie	vatamare	N;NOM;NEUT;SG	N;INDF;FEM;SG
zranenie	rana	zranenie	rană	N;NOM;NEUT;SG	N;DEF;FEM;SG
zranenie	rana	zranenie	rană	N;NOM;NEUT;SG	N;DEF;FEM;SG
labuť	lebada	labuť	lebadă	N;NOM;FEM;SG	N;DEF;FEM;SG
labuť	swan	labuť	swan	N;NOM;FEM;SG	PROPN
labuť	lebada	labuť	lebadă	N;NOM;FEM;SG	N;DEF;FEM;SG
hitlera	hitler	hitler	hitler	N;ANIM;ACC;MASC;SG	PROPN
reštaurácia	restaurante	reštaurácia	restaurant	N;NOM;FEM;SG	N;INDF;FEM;PL
reštaurácia	restaurantele	reštaurácia	restaurant	N;NOM;FEM;SG	N;DEF;FEM;PL
reštaurácia	restaurantul	reštaurácia	restaurant	N;NOM;FEM;SG	N;DEF;MASC;SG
brad	brad	brad	brad	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
calgary	calgary	calgar	calgary	N;INAN;NOM;MASC;PL	PROPN
endate	endate	endat	enda	PROPN;ANIM;NOM;MASC;SG	
kostra	scheletul	kostra	schelet	N;NOM;FEM;SG	N;DEF;MASC;SG
zastávky	opreste	zastávka	opri	N;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
ukončiť	iesirea	ukončiť	iesire	V;PFV;POS;NFIN	N;DEF;FEM;SG
ukončiť	iesire	ukončiť	iesire	V;PFV;POS;NFIN	N;INDF;FEM;SG
ukončiť	iesire	ukončiť	iesire	V;PFV;POS;NFIN	N;INDF;FEM;SG
ukončiť	iesire	ukončiť	iesire	V;PFV;POS;NFIN	N;INDF;FEM;SG
ukončiť	sfarsit	ukončiť	sfarsi	V;PFV;POS;NFIN	
ukončiť	sfarsit	ukončiť	sfarsi	V;PFV;POS;NFIN	
ukončiť	final	ukončiť	final	V;PFV;POS;NFIN	N;INDF;MASC;SG
strakonice	strakonice	strakonica	strakonic	N;NOM;FEM;PL	ADJ;INDF;FEM;PL
udelené	acordate	udelený	acordat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
udelené	acordata	udelený	acordat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
gregory	grigore	gregor	grigore	PROPN;ANIM;NOM;MASC;SG	PROPN
gregory	gregory	gregor	gregory	PROPN;ANIM;NOM;MASC;SG	PROPN
predpisy	reglementarile	predpis	reglementare	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
predpisy	reglementari	predpis	reglementar	N;INAN;NOM;MASC;PL	ADJ;INDF;MASC;PL
predpisy	regulamentele	predpis	regulament	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
predpisy	regulile	predpis	regulă	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
lars	lars	lars	lars	PROPN;ANIM;NOM;MASC;SG	PROPN
pokrok	progresul	pokrok	progres	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
pokrok	progresele	pokrok	progres	N;INAN;NOM;MASC;SG	N;DEF;FEM;PL
pokrok	progrese	pokrok	progres	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
ostrý	sharp	ostrý	sharp	ADJ;INAN;NOM;MASC;SG	N;INDF;MASC;SG
diaľky	afar	diaľka	afar	N;NOM;FEM;PL	
marko	marko	marko	marko	PROPN;ANIM;NOM;MASC;SG	PROPN
ponuky	licitat	ponuka	licita	N;NOM;FEM;PL	ADJ;INDF;MASC;SG
ponuky	ofertele	ponuka	ofertă	N;NOM;FEM;PL	N;DEF;FEM;PL
stade	stade	stať	stad	PROPN;ANIM;NOM;MASC;SG	PROPN
vlaku	trenul	vlak	tren	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
susedné	vecini	susedný	vecin	ADJ;NOM;NEUT;SG	N;INDF;MASC;PL
susedné	vecinii	susedný	vecin	ADJ;NOM;NEUT;SG	N;DEF;MASC;PL
susedné	adiacente	susedný	adiacent	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
budúce	viitorul	budúci	viitor	N;NOM;NEUT;SG	N;DEF;MASC;SG
budúce	viitoare	budúci	viitor	N;NOM;NEUT;SG	ADJ;INDF;FEM
poskytol	furnizat	poskytnúť	furniza	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
poskytol	furnizata	poskytnúť	furnizat	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	N;DEF;FEM;SG
poskytol	furnizate	poskytnúť	furniza	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;FEM;PL
dean	decan	dean	decan	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
dean	dean	dean	dean	PROPN;ANIM;NOM;MASC;SG	PROPN
zabitý	ucisa	zabitý	ucisa	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
nepriateľom	inamicul	nepriateľ	inamic	N;ANIM;INS;MASC;SG	N;DEF;MASC;SG
nepriateľom	dusmani	nepriateľ	dusman	N;ANIM;INS;MASC;SG	N;INDF;MASC;PL
nepriateľom	inamici	nepriateľ	inamic	N;ANIM;INS;MASC;SG	N;INDF;MASC;PL
nepriateľom	dusmani	nepriateľ	dusman	N;ANIM;INS;MASC;SG	N;INDF;MASC;PL
nepriateľom	inamicii	nepriateľ	inamic	N;ANIM;INS;MASC;SG	N;DEF;MASC;PL
výnimky	exceptie	výnimka	exceptie	N;NOM;FEM;PL	N;INDF;FEM;SG
výnimky	exceptie	výnimka	exceptie	N;NOM;FEM;PL	N;INDF;FEM;SG
výnimky	scutirile	výnimka	scutire	N;NOM;FEM;PL	N;DEF;FEM;PL
bin	bin	bin	bin	PROPN;ANIM;NOM;MASC;SG	PROPN
expozície	expunere	expozícia	expunere	N;NOM;FEM;PL	N;INDF;FEM;SG
expozície	expunerea	expozícia	expunere	N;NOM;FEM;PL	N;DEF;FEM;SG
expozície	expunerile	expozícia	expunere	N;NOM;FEM;PL	N;DEF;FEM;PL
ruka	bratul	ruka	brat	N;NOM;FEM;SG	N;DEF;MASC;SG
ruka	mina	ruka	mină	N;NOM;FEM;SG	N;DEF;FEM;SG
ruka	mana	ruka	mană	N;NOM;FEM;SG	N;DEF;FEM;SG
ruka	mana	ruka	mană	N;NOM;FEM;SG	N;DEF;FEM;SG
ruka	mana	ruka	mană	N;NOM;FEM;SG	N;DEF;FEM;SG
nemec	nemec	nemec	nemec	PROPN;ANIM;NOM;MASC;SG	
strieborný	argint	strieborný	argint	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
strieborný	silver	strieborný	silver	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
strieborný	argintiu	strieborný	argintiu	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
kapacity	capacitatile	kapacita	capacitate	N;NOM;FEM;PL	N;DEF;FEM;PL
kapacity	capacitatea	kapacita	capacitate	N;NOM;FEM;PL	N;DEF;FEM;SG
kapacity	capacitate	kapacita	capacitate	N;NOM;FEM;PL	N;INDF;FEM;SG
luigi	luigi	luiga	luig	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
rozprávanie	vorbitul	rozprávanie	vorbit	N;NOM;NEUT;SG	N;DEF;MASC;SG
rozprávanie	vorbind	rozprávanie	vorbi	N;NOM;NEUT;SG	V;V.MSDR
voličov	alegatorii	volič	alegatoriu	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
voličov	electoratul	volič	electorat	N;ANIM;ACC;MASC;PL	N;DEF;MASC;SG
voličov	alegatorilor	volič	alegator	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
lom	refractie	lom	refractie	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
lov	vanatoare	lov	vanator	N;INAN;NOM;MASC;SG	ADJ;INDF;FEM
lov	hunt	lov	fi	N;INAN;NOM;MASC;SG	PROPN
lov	vaneaza	lov	vanează	N;INAN;NOM;MASC;SG	V;IND;SG;3;IPFV;FIN
lov	vanatoare	lov	vanator	N;INAN;NOM;MASC;SG	ADJ;INDF;FEM
lov	vanatoarea	lov	vanatoare	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
lov	vanatoare	lov	vanator	N;INAN;NOM;MASC;SG	ADJ;INDF;FEM
kanála	canalul	kanál	canal	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
jeruzalema	ierusalimul	jeruzalem	ierusalim	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
piano	pianul	piano	pian	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
hrobka	mormantul	hrobka	mormant	N;NOM;FEM;SG	N;DEF;MASC;SG
china	china	china	chină		PROPN
pacific	pacificului	pacific	pacific	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
pacific	pacificul	pacific	pacific	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
prítomný	cadou	prítomný	cadou	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
prítomný	prezente	prítomný	prezent	ADJ;ANIM;NOM;MASC;SG	V;IND;PL;3;PRS;FIN
prítomný	prezentul	prítomný	prezent	ADJ;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
prítomný	prezent	prítomný	prezent	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
prítomný	prezenta	prítomný	prezent	ADJ;ANIM;NOM;MASC;SG	ADJ;DEF;FEM;SG
tón	tone	tón	tonă	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
tón	tonul	tón	ton	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
povrchové	superficial	povrchový	superficial	ADJ;NOM;NEUT;SG	ADV
povrchové	superficiala	povrchový	superficială	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
povrchové	superficiale	povrchový	superficial	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
pomocné	auxiliare	pomocný	auxiliar	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
pracujúcich	lucratori	pracujúci	lucrator	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;INDF;MASC;PL
pracujúcich	muncitori	pracujúci	muncitor	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;INDF;MASC;PL
pracujúcich	muncitorii	pracujúci	muncitor	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;DEF;MASC;PL
pracujúcich	lucratorii	pracujúci	lucrator	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;DEF;MASC;PL
pracujúcich	lucratorilor	pracujúci	lucrator	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;DEF;MASC;PL
pláne	planul	plán	plan	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
ouest	ouest	ouest	ouest	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
kanálov	canalele	kanál	canalel	N;INAN;GEN;MASC;PL	N;DEF;FEM;PL
dres	jersey	dres	jersey	N;INAN;NOM;MASC;SG	PROPN
cassini	cassini	cassiňa	cassini	N;NOM;FEM;SG	PROPN
vysielať	difuzat	vysielať	difuza	V;IPFV;POS;NFIN	ADJ;INDF;MASC;SG
vysielať	transmisie	vysielať	transmisie	V;IPFV;POS;NFIN	N;INDF;FEM;SG
vysielať	transmisiune	vysielať	transmisiune	V;IPFV;POS;NFIN	N;INDF;FEM;SG
vysielať	difuzare	vysielať	difuzare	V;IPFV;POS;NFIN	N;INDF;FEM;SG
vysielať	radiodifuziune	vysielať	radiodifuziune	V;IPFV;POS;NFIN	N;INDF;FEM;SG
kutná	kutná	kutný	kutná	N;NOM;FEM;SG	
lietadlom	avionul	lietadlo	avion	N;INS;NEUT;SG	N;DEF;MASC;SG
churchill	churchill	churchill	churchill	PROPN;ANIM;NOM;MASC;SG	PROPN
kenneth	kenneth	kenneth	kenneth	PROPN;ANIM;NOM;MASC;SG	PROPN
larry	larry	larra	larry	PROPN;ANIM;NOM;MASC;SG	PROPN
mitchell	mitchell	mitchell	mitchell	PROPN;ANIM;NOM;MASC;SG	PROPN
viet	viet	vedieť	viet	N;GEN;FEM;PL	N;INDF;MASC;SG
gibson	gibson	gibson	gibson	PROPN;ANIM;NOM;MASC;SG	PROPN
