категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	
разделы	bölümleri	раздел	bölüm	N;INAN;NOM;MASC;PL	N;ACC;PL;3
разделы	bölmeler	раздел	böl	N;INAN;NOM;MASC;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
авиакомпании	havayolu	авиакомпания	havayolu	N;INAN;NOM;FEM;PL	N;NOM;SG;3
авиакомпании	airlines	авиакомпания	airlines	N;INAN;NOM;FEM;PL	N;NOM;SG;3
авиакомпании	havayolu	авиакомпания	havayolu	N;INAN;NOM;FEM;PL	N;NOM;SG;3
агентство	ajansı	агентство	ajansı	N;INAN;NOM;NEUT;SG	
агентство	ajans	агентство	ajans	N;INAN;NOM;NEUT;SG	
агентство	teşkilat	агентство	teşkilat	N;INAN;NOM;NEUT;SG	
высокая	high	высокий	high	ADJ;NOM;FEM;SG	
высокая	yükseklerde	высокий	yüksek	ADJ;NOM;FEM;SG	ADJ;ESS;PL;3
высокая	çak	высокий	çak	ADJ;NOM;FEM;SG	
высокая	yükseğe	высокий	yüksek	ADJ;NOM;FEM;SG	
высокая	uzundu	высокий	uzun	ADJ;NOM;FEM;SG	V;PFV;IND;SG;3;POS;PST;PASS
линий	hatlar	линия	hat	N;INAN;GEN;FEM;PL	N;NOM;PL;3
линий	satır	линия	satır	N;INAN;GEN;FEM;PL	
линий	hatları	линия	hat	N;INAN;GEN;FEM;PL	N;ACC;PL;3
линий	çizgiler	линия	çizgi	N;INAN;GEN;FEM;PL	N;NOM;PL;3
узбекистана	özbekistan	узбекистан	özbekistan	N;INAN;GEN;MASC;SG	PROPN;NOM;SG;3
узбекистана	özbek	узбекистан	özbek	N;INAN;GEN;MASC;SG	
онлайн	çevrimiçi	онлайн	çevrimiçi	ADV	N;NOM;SG;3
онлайн	internette	онлайн	internet	ADV	N;ESS;SG;3
онлайн	online	онлайн	o	ADV	
семён	semyon	семен	semyon	N;ANIM;NOM;MASC;SG	
кирилл	kirill	кирилл	kirill	N;ANIM;NOM;MASC;SG	
кирилл	cyril	кирилл	cyril	N;ANIM;NOM;MASC;SG	
однозначно	kesinlikle	однозначно	kesinlik	ADV	N;INS;SG;3
чисто	açık	чисто	açık	ADV	ADJ
чисто	net	чисто	net	ADV	
чисто	temizle	чисто	temiz	ADV	V;PFV;IMP;SG;2;POS;PRS
чисто	temiz	чисто	temiz	ADV	
чисто	berrak	чисто	berrak	ADV	
чисто	saf	чисто	saf	ADV	
чисто	tertemiz	чисто	tertemiz	ADV	N;NOM;SG;3
чисто	temizle	чисто	temiz	ADV	V;PFV;IMP;SG;2;POS;PRS
чисто	temiz	чисто	temiz	ADV	
шевченко	şevçenko	шевченко	şevçenko	N;ANIM;NOM;MASC;SG	
любые	herhangi	любой	herhangi	DET;NOM;PL	
трое	three	трое	three	NUM;NOM	
перечень	liste	перечень	lis	N;INAN;NOM;MASC;SG	
перечень	listeyi	перечень	liste	N;INAN;NOM;MASC;SG	N;ACC;SG;3
отдельная	ayırın	отдельный	ayır	ADJ;NOM;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
отдельная	ayri	отдельный	ayri	ADJ;NOM;FEM;SG	
энергия	enerji	энергия	enerji	N;INAN;NOM;FEM;SG	
энергия	enerjisi	энергия	enerji	N;INAN;NOM;FEM;SG	
вратарь	kaleci	вратарь	kaleci	N;ANIM;NOM;MASC;SG	
вратарь	kaleci	вратарь	kaleci	N;ANIM;NOM;MASC;SG	
подходит	uygundur	подходить	uygun	V;IPFV;IND;SG;3;PRS;FIN;ACT	
подходит	uygun	подходить	uygun	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ
подходит	uygun	подходить	uygun	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ
подходит	fit	подходить	fit	V;IPFV;IND;SG;3;PRS;FIN;ACT	
мэри	mary	мэр	mary	N;ANIM;NOM;FEM;SG	
сохранить	kaydet	сохранить	kaydet	V;PFV;NFIN;ACT	
сохранить	kurtar	сохранить	kurtar	V;PFV;NFIN;ACT	
литературный	edebi	литературный	et	ADJ;NOM;MASC;SG	
литературный	edebiyat	литературный	edebiyat	ADJ;NOM;MASC;SG	N;NOM;SG;3
миннесота	minnesota	миннесот	minnesota	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
продажи	satış	продажа	satış	N;INAN;NOM;FEM;PL	
продажи	satılık	продажа	satılık	N;INAN;NOM;FEM;PL	N;NOM;SG;3
продажи	satış	продажа	satış	N;INAN;NOM;FEM;PL	
динамика	dynamics	динамика	dynamics	N;INAN;NOM;FEM;SG	
динамика	dinamik	динамика	dinamik	N;INAN;NOM;FEM;SG	ADJ
франко	franco	французский	franco	ADV	
официальное	resmî	официальный	resmî	ADJ;NOM;NEUT;SG	
официальное	official	официальный	official	ADJ;NOM;NEUT;SG	N;NOM;SG;3
официальное	resmi	официальный	resmi	ADJ;NOM;NEUT;SG	
собственности	mülk	собственность	mülk	N;INAN;GEN;FEM;SG	
собственности	mülkiyet	собственность	mülkiyet	N;INAN;GEN;FEM;SG	N;NOM;SG;3
собственности	emlak	собственность	emlak	N;INAN;GEN;FEM;SG	N;NOM;SG;3
собственности	gayrimenkul	собственность	gayrimenkul	N;INAN;GEN;FEM;SG	N;NOM;SG;3
собственности	özellik	собственность	özellik	N;INAN;GEN;FEM;SG	
ограничения	kısıtlamalar	ограничение	kısıtla	N;INAN;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
ограничения	sınırlamalar	ограничение	sınırla	N;INAN;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
ограничения	kısıtlama	ограничение	kısıtla	N;INAN;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
ограничения	kısıtlamaları	ограничение	kısıtla	N;INAN;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
ограничения	kısıtlamalar	ограничение	kısıtla	N;INAN;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
ограничения	kısıtlamalar	ограничение	kısıtla	N;INAN;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
ограничения	kısıtlama	ограничение	kısıtla	N;INAN;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
дает	verir	давать	ver	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS
дает	veriyor	давать	ver	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
людмила	ludmila	людмила	lidmil	N;ANIM;NOM;FEM;SG	
собственный	kendi	собственный	kendi	ADJ;NOM;MASC;SG	PRO;NOM;SG;3;REFL
спутник	sputnik	спутник	sput	N;INAN;NOM;MASC;SG	
валентина	valentina	валентина	valentin	N;ANIM;NOM;FEM;SG	N;DAT;SG;3
карт	harita	карта	harit	N;INAN;GEN;FEM;PL	N;NOM;SG;3
карт	haritalar	карта	harita	N;INAN;GEN;FEM;PL	N;NOM;PL;3
карт	haritaları	карта	harita	N;INAN;GEN;FEM;PL	N;NOM;PL;3
личные	şahsi	личный	şahsi	ADJ;NOM;PL	
личные	kişisel	личный	kişisel	ADJ;NOM;PL	
февраль	şubat	февраль	şubat	N;INAN;NOM;MASC;SG	
февраль	şubat	февраль	şubat	N;INAN;NOM;MASC;SG	
потерял	kayıp	терять	kayıp	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ
потерял	lost	терять	lost	V;PFV;MASC;IND;SG;PST;FIN;ACT	
потерял	kaybettik	терять	kaybet	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;PL;1;POS;PST
ким	kim	ким	kim	PART	PRO;NOM;SG;3
бавария	bayern	баварий	bayern	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
установлено	kurulu	установить	kurulu	V;PFV;NEUT;SG;PST;V.PTCP;PASS	
установлено	yüklü	установить	yüklü	V;PFV;NEUT;SG;PST;V.PTCP;PASS	
владислав	vladislav	владислав	vladislav	N;ANIM;NOM;MASC;SG	
владислав	władysław	владислав	władysław	N;ANIM;NOM;MASC;SG	
рима	rima	рим	rima	N;INAN;GEN;MASC;SG	
био	bio	био	bio	N;INAN;NOM;MASC;SG	
био	biyo	био	biyo	N;INAN;NOM;MASC;SG	
био	biyografi	био	biyografi	N;INAN;NOM;MASC;SG	
выпустила	serbest	выпустить	serbest	V;PFV;FEM;IND;SG;PST;FIN;ACT	
знания	bilgi	знание	bilgi	N;INAN;NOM;NEUT;PL	N;NOM;SG;3
знания	ilim	знание	ilim	N;INAN;NOM;NEUT;PL	
гражданского	sivil	гражданский	sivil	ADJ;GEN;MASC;SG	
гражданского	medeni	гражданский	meden	ADJ;GEN;MASC;SG	
уволен	görevden	уволить	görev	V;PFV;MASC;SG;PST;V.PTCP;PASS	N;AT+ABL;SG;3
метка	etiketle	метка	etiket	N;INAN;NOM;FEM;SG	N;INS;SG;3
метка	tag	метка	tag	N;INAN;NOM;FEM;SG	
метка	etiket	метка	etiket	N;INAN;NOM;FEM;SG	
метка	etiket	метка	etiket	N;INAN;NOM;FEM;SG	
метка	işaretle	метка	işaret	N;INAN;NOM;FEM;SG	N;INS;SG;3
метка	işaret	метка	işaret	N;INAN;NOM;FEM;SG	
метка	mark	метка	mark	N;INAN;NOM;FEM;SG	
граждане	vatandaş	гражданин	vatandaş	N;ANIM;NOM;MASC;PL	
разработан	dizayn	разработать	dizayn	V;PFV;MASC;SG;PST;V.PTCP;PASS	N;NOM;SG;3
разработан	tasarlanan	разработать	tasarla	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
алма	alma	алма	al	ADV	
штатов	devletler	штат	devlet	N;INAN;GEN;MASC;PL	N;NOM;PL;3
штатов	eyaletler	штат	eyalet	N;INAN;GEN;MASC;PL	N;NOM;PL;3
созданный	oluşturulan	создать	oluş	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
элемент	pikseli	элемент	piksel	N;INAN;NOM;MASC;SG	
элемент	piksel	элемент	piksel	N;INAN;NOM;MASC;SG	
элемент	öğe	элемент	öğe	N;INAN;NOM;MASC;SG	
элемент	eleman	элемент	eleman	N;INAN;NOM;MASC;SG	
космос	evren	космос	evren	N;INAN;NOM;MASC;SG	
космос	kainat	космос	kainat	N;INAN;NOM;MASC;SG	
космос	cosmos	космос	cosmos	N;INAN;NOM;MASC;SG	
космос	boşluk	космос	boşluk	N;INAN;NOM;MASC;SG	
космос	space	космос	space	N;INAN;NOM;MASC;SG	
космос	uzayı	космос	uza	N;INAN;NOM;MASC;SG	
космос	uzay	космос	uzay	N;INAN;NOM;MASC;SG	
обеспечивает	sağlar	обеспечивать	sağ	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS
полная	tam	полный	tam	ADJ;NOM;FEM;SG	
полная	ful	полный	ful	ADJ;NOM;FEM;SG	
полная	full	полный	full	ADJ;NOM;FEM;SG	
полная	dolu	полный	dolu	ADJ;NOM;FEM;SG	
полная	tam	полный	tam	ADJ;NOM;FEM;SG	
полная	komple	полный	komp	ADJ;NOM;FEM;SG	
полная	tamamlanmış	полный	tamamla	ADJ;NOM;FEM;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
полная	tamamlandı	полный	tamamla	ADJ;NOM;FEM;SG	V;PFV;IND;SG;3;POS;PST;PASS
родину	vatan	родина	vat	N;INAN;ACC;FEM;SG	
елизавета	elisabeth	елизавет	elisabeth	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG;3
дядя	amca	дядя	amca	N;ANIM;NOM;MASC;SG	
дядя	dayı	дядя	day	N;ANIM;NOM;MASC;SG	
золотые	golden	золотой	gol	ADJ;NOM;PL	N;AT+ABL;SG;3
золотые	altın	золотой	altın	ADJ;NOM;PL	
золотые	altin	золотой	altin	ADJ;NOM;PL	
золотые	altın	золотой	altın	ADJ;NOM;PL	
золотые	gold	золотой	gold	ADJ;NOM;PL	
золотые	altin	золотой	altin	ADJ;NOM;PL	
насекомые	böcekleri	насекомое	böcek	N;ANIM;NOM;NEUT;PL	N;ACC;PL;3
насекомые	böcek	насекомое	böcek	N;ANIM;NOM;NEUT;PL	
напоминает	hatırlatıyor	напоминать	hatırla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS;CAUS
пушки	toplar	пушка	top	N;INAN;NOM;FEM;PL	
пушки	cannon	пушка	cannon	N;INAN;NOM;FEM;PL	
пушки	top	пушка	top	N;INAN;NOM;FEM;PL	
пушки	silah	пушка	silah	N;INAN;NOM;FEM;PL	
пушки	toplar	пушка	top	N;INAN;NOM;FEM;PL	
родной	yerli	родной	yerli	ADJ;NOM;MASC;SG	
решено	karar	решить	karar	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;NOM;SG;3
концепции	kavramları	концепция	kavram	N;INAN;NOM;FEM;PL	N;ACC;PL;3
предупреждение	uyarı	предупреждение	uyar	N;INAN;NOM;NEUT;SG	
предупреждение	önleme	предупреждение	önle	N;INAN;NOM;NEUT;SG	
предупреждение	önlemek	предупреждение	önle	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
исполнители	sanatçı	исполнитель	sanatçı	N;ANIM;NOM;MASC;PL	
отказ	inkar	отказ	inkar	N;INAN;NOM;MASC;SG	
отказ	inkâr	отказ	inkâr	N;INAN;NOM;MASC;SG	
отказ	ret	отказ	ret	N;INAN;NOM;MASC;SG	
отказ	reddedilme	отказ	redde	N;INAN;NOM;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
отказ	feragat	отказ	feragat	N;INAN;NOM;MASC;SG	
отказ	reddetme	отказ	reddet	N;INAN;NOM;MASC;SG	
отказ	reddetmesi	отказ	reddet	N;INAN;NOM;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
секции	bölümleri	секция	bölüm	N;INAN;NOM;FEM;PL	N;ACC;PL;3
финляндия	finlandiya	финляндия	finlandiya	N;INAN;NOM;FEM;SG	V;PFV;IND;SG;3;POS;PRS;PASS
простой	sade	простой	sade	ADJ;NOM;MASC;SG	
помогает	asist	помогать	asist	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;SG;3
миллиона	milyon	миллион	milyon	N;INAN;GEN;MASC;SG	
уважаемый	saygın	уважаемый	saygın	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	
уважаемый	saygıdeğer	уважаемый	saygıdeğeğ	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	N;NOM;SG;3
герман	hermann	герман	hermann	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
герман	herman	герман	herman	N;ANIM;NOM;MASC;SG	
аналогично	aynen	аналогично	aynen	ADV	
аналогично	keza	аналогично	keza	ADV	
аналогично	aynen	аналогично	aynen	ADV	
принципы	ilke	принцип	ilke	N;INAN;NOM;MASC;PL	
типы	çeşitleri	тип	çeşit	N;INAN;NOM;MASC;PL	N;ACC;PL;3
типы	türleri	тип	tür	N;INAN;NOM;MASC;PL	ADJ;NOM;PL;3
театральный	tiyatro	театральный	tiyatro	ADJ;NOM;MASC;SG	N;NOM;SG;3
пройти	pas	пройти	pas	V;PFV;NFIN;ACT	
пройти	geçiş	пройти	geçiş	V;PFV;NFIN;ACT	
киевский	kiev	киевский	kiev	ADJ;NOM;MASC;SG	PROPN;NOM;SG;3
любит	seviyor	любить	sev	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
любит	beğenme	любить	beğenme	V;IPFV;IND;SG;3;PRS;FIN;ACT	
любит	beğeni	любить	beğen	V;IPFV;IND;SG;3;PRS;FIN;ACT	
любит	aşklar	любить	aşk	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;PL;3
любит	sevgiler	любить	sevgi	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;PL;3
любит	seviyor	любить	sev	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
спортивная	atletik	спортивный	atletik	ADJ;NOM;FEM;SG	N;NOM;SG;3
спортивная	sportif	спортивный	sportif	ADJ;NOM;FEM;SG	
спортивная	spor	спортивный	spor	ADJ;NOM;FEM;SG	
спортивная	sporlar	спортивный	spor	ADJ;NOM;FEM;SG	N;NOM;PL;3
насекомых	böcekler	насекомое	böcek	N;ANIM;GEN;NEUT;PL	N;NOM;PL;3
насекомых	böcekleri	насекомое	böcek	N;ANIM;GEN;NEUT;PL	N;ACC;PL;3
насекомых	böcek	насекомое	böcek	N;ANIM;GEN;NEUT;PL	
насекомых	böcek	насекомое	böcek	N;ANIM;GEN;NEUT;PL	
султан	sultan	султан	sultan	N;ANIM;NOM;MASC;SG	
лекции	konferans	лекция	konferans	N;INAN;NOM;FEM;PL	
лекции	nutuk	лекция	nutuk	N;INAN;NOM;FEM;PL	
лекции	ders	лекция	ders	N;INAN;NOM;FEM;PL	
законов	kanunlar	закон	kanun	N;INAN;GEN;MASC;PL	N;NOM;PL;3
законов	yasalar	закон	yasa	N;INAN;GEN;MASC;PL	N;NOM;PL;3
законов	yasaları	закон	yasa	N;INAN;GEN;MASC;PL	N;NOM;PL;3
услуги	hizmet	услуга	hizmet	N;INAN;NOM;FEM;PL	N;NOM;SG;3
услуги	servis	услуга	servis	N;INAN;NOM;FEM;PL	
услуги	servisi	услуга	servi	N;INAN;NOM;FEM;PL	N;NOM;SG;3
услуги	hizmet	услуга	hizmet	N;INAN;NOM;FEM;PL	N;NOM;SG;3
прошло	geçmiş	пройти	geç	V;PFV;NEUT;IND;SG;PST;FIN;ACT	
процессы	süreç	процесс	süreç	N;INAN;NOM;MASC;PL	
процессы	süreçleri	процесс	süreç	N;INAN;NOM;MASC;PL	N;ACC;PL;3
сочи	sochi	сочи	sochi	N;INAN;NOM;MASC;PL	PROPN;NOM;SG;3
верховный	yüce	верховный	yüce	ADJ;NOM;MASC;SG	
марина	marina	марина	marina	N;ANIM;NOM;FEM;SG	N;DAT;SG;3
джонс	jones	джонс	jones	N;ANIM;NOM;MASC;SG	
отмечает	not	отмечать	not	V;IPFV;IND;SG;3;PRS;FIN;ACT	
отмечает	notları	отмечать	not	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;ACC;PL;3
отмечает	notlar	отмечать	not	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;PL;3
морские	marine	морской	marin	ADJ;NOM;PL	
морские	deniz	морской	deniz	ADJ;NOM;PL	
морские	denizcilik	морской	denizcilik	ADJ;NOM;PL	N;NOM;SG;3
морские	denizci	морской	denizci	ADJ;NOM;PL	
морские	denizcilik	морской	denizcilik	ADJ;NOM;PL	N;NOM;SG;3
франц	franz	франц	franz	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
парламент	meclis	парламент	meclis	N;INAN;NOM;MASC;SG	
парламент	parlamento	парламент	parlamento	N;INAN;NOM;MASC;SG	
исполнитель	ressam	исполнитель	ressam	N;ANIM;NOM;MASC;SG	
исполнитель	sanatçı	исполнитель	sanatçı	N;ANIM;NOM;MASC;SG	
исполнитель	artist	исполнитель	artist	N;ANIM;NOM;MASC;SG	
исполнитель	fail	исполнитель	fail	N;ANIM;NOM;MASC;SG	
исполнитель	faili	исполнитель	faili	N;ANIM;NOM;MASC;SG	
фотография	fotoğraf	фотография	fotoğraf	N;INAN;NOM;FEM;SG	
фотография	resim	фотография	resim	N;INAN;NOM;FEM;SG	
фотография	resmi	фотография	resmi	N;INAN;NOM;FEM;SG	
фотография	fotoğraf	фотография	fotoğraf	N;INAN;NOM;FEM;SG	
фотография	fotograf	фотография	fotograf	N;INAN;NOM;FEM;SG	
фотография	foto	фотография	foto	N;INAN;NOM;FEM;SG	
фотография	fotoğraf	фотография	fotoğraf	N;INAN;NOM;FEM;SG	
фотография	fotoğraf	фотография	fotoğraf	N;INAN;NOM;FEM;SG	
закрытия	kapatılması	закрытие	kapa	N;INAN;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
закрытия	kapanış	закрытие	kapa	N;INAN;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
закрытия	kapatma	закрытие	kapa	N;INAN;NOM;NEUT;PL	V;PFV;IMP;SG;2;NEG;PRS;CAUS
закрытия	kapanıyor	закрытие	kapa	N;INAN;NOM;NEUT;PL	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
закрытия	kapanış	закрытие	kapa	N;INAN;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
комментарий	yorumda	комментарий	yorum	N;INAN;NOM;MASC;SG	N;ESS;SG;3
комментарий	yorumu	комментарий	yorum	N;INAN;NOM;MASC;SG	N;ACC;SG;3
комментарий	yorum	комментарий	yorum	N;INAN;NOM;MASC;SG	
комментарий	yoruma	комментарий	yorum	N;INAN;NOM;MASC;SG	N;DAT;SG;3
комментарий	yorum	комментарий	yorum	N;INAN;NOM;MASC;SG	
женская	dişi	женский	dişi	ADJ;NOM;FEM;SG	
женская	kadınsı	женский	kadınsı	ADJ;NOM;FEM;SG	
женская	kadın	женский	kadın	ADJ;NOM;FEM;SG	
женская	dişi	женский	dişi	ADJ;NOM;FEM;SG	
музыкантов	müzisyenler	музыкант	müzisyen	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
музыкантов	müzisyen	музыкант	müzisyen	N;ANIM;GEN;MASC;PL	
высшая	yüce	высший	yüce	ADJ;NOM;FEM;SG	
заболевания	hastalık	заболевание	hastalık	N;INAN;NOM;NEUT;PL	N;NOM;SG;3
заболевания	hastalıklara	заболевание	hastalık	N;INAN;NOM;NEUT;PL	N;DAT;PL;3
заболевания	hastalık	заболевание	hastalık	N;INAN;NOM;NEUT;PL	N;NOM;SG;3
глав	bölümleri	глава	bölüm	N;ANIM;GEN;MASC;PL	N;ACC;PL;3
глав	bölümler	глава	bölüm	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
кардинал	kardinal	кардинал	kardinal	N;ANIM;NOM;MASC;SG	N;DAT;SG;3
обложки	koru	обложка	koru	N;INAN;NOM;FEM;PL	
обложки	kapak	обложка	kapak	N;INAN;NOM;FEM;PL	
обложки	kapsıyor	обложка	kapsa	N;INAN;NOM;FEM;PL	V;PROG;IND;SG;3;POS;INFM;PRS
обложки	kapakları	обложка	kapak	N;INAN;NOM;FEM;PL	N;ACC;PL;3
