emma	emma	emma	emma	PROPN	N;NOM;FEM;SG
afectata	ietekmēta	afectată	ietekmēt	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
afectata	ietekmēti	afectată	ietekmēt	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
afectata	skarti	afectată	skarts	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
afectata	ietekmēts	afectată	ietekmēt	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
afectata	skartas	afectată	skarta	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
afectata	ietekmēta	afectată	ietekmēt	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
afectata	ietekmēti	afectată	ietekmēt	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
afectata	skarti	afectată	skarts	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
franci	franku	franc	franka	N;INDF;MASC;PL	PROPN;ACC;MASC;SG
tropicale	tropu	tropical	tropa	ADJ;INDF;FEM;PL	N;ACC;MASC;SG
eine	eine	eine	eine	N;INDF;MASC;SG	
kane	keins	kane	keins	PROPN	PROPN;NOM;MASC;SG
puerto	puerto	puerto	puerts	N;INDF;MASC;SG	
cheltuielile	izdevumi	cheltuială	izdevumi	N;DEF;FEM;PL	N;NOM;MASC
cheltuielile	izdevumi	cheltuială	izdevumi	N;DEF;FEM;PL	N;NOM;MASC
cheltuielile	izdevumus	cheltuială	izdevumi	N;DEF;FEM;PL	N;ACC;MASC
costurile	izmaksas	cost	izmaksa	N;DEF;FEM;PL	N;NOM;FEM;PL
tehnologic	tehnoloģiskie	tehnologic	tehnoloģisks	ADV	ADJ;NOM;MASC;PL
tehnologic	tehnoloģiskais	tehnologic	tehnoloģisks	ADV	ADJ;NOM;MASC;SG
tehnologic	tehnoloģiskā	tehnologic	tehnoloģiska	ADV	ADJ;NOM;FEM;SG
semnate	parakstījis	semnat	parakstīt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
semnate	parakstīta	semnat	parakstīt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
semnate	parakstīts	semnat	parakstīt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
vai	ielejas	vai	ieleja		N;NOM;FEM;PL
opereaza	darbojas	operează	darboties	V;IND;SG;3;IPFV;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
dallas	dalasas	dallas	dalasa	PROPN	N;NOM;FEM;PL
geometrie	ģeometrija	geometrie	ģeometrija	N;INDF;FEM;SG	N;NOM;FEM;SG
notele	pakāpes	notă	pakāpe	N;DEF;FEM;PL	N;NOM;FEM;PL
calde	silti	cald	silti	ADJ;INDF;FEM;PL	ADV
calde	silts	cald	silts	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
calul	zirgs	cal	zirgs	N;DEF;MASC;SG	N;NOM;MASC;SG
calul	zirga	cal	zirgs	N;DEF;MASC;SG	N;GEN;MASC;SG
calul	zirgu	cal	zirgs	N;DEF;MASC;SG	N;ACC;MASC;SG
calul	zirgam	cal	zirgs	N;DEF;MASC;SG	N;DAT;MASC;SG
abuz	ļaunprātīgas	abuz	ļaunprātīga	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
madagascar	madagaskaras	madagascar	madagaskarties	N;INDF;MASC;SG	N;NOM;FEM;PL
relativa	relatīvais	relativa	relatīvs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
relativa	radinieks	relativa	radinieks	ADJ;DEF;FEM;SG	N;NOM;MASC;SG
relativa	relatīvi	relativa	relatīvi	ADJ;DEF;FEM;SG	ADV
relativa	relatīvā	relativa	relatīva	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
interventii	iejaukšanās	intervent	iejaukšanās	N;INDF;FEM;PL	N;NOM;FEM;SG
interventii	intervence	intervent	intervence	N;INDF;FEM;PL	N;NOM;FEM;SG
interventii	iejaukšanās	intervent	iejaukšanās	N;INDF;FEM;PL	N;NOM;FEM;SG
interventii	intervence	intervent	intervence	N;INDF;FEM;PL	N;NOM;FEM;SG
examenul	eksāmens	examen	eksāmens	N;DEF;MASC;SG	N;NOM;MASC;SG
permitand	ļaujot	permita	ļaut	N;INDF;MASC;SG	V;NFH;QUOT;POS;PRS;FIN;ACT
operatie	darbība	operatie	darbība	N;INDF;FEM;SG	N;NOM;FEM;SG
operatie	operācija	operatie	operācija	N;INDF;FEM;SG	N;NOM;FEM;SG
operatie	ekspluatācija	operatie	ekspluatācija	N;INDF;FEM;SG	N;NOM;FEM;SG
operatie	ķirurģija	operatie	ķirurģija	N;INDF;FEM;SG	N;NOM;FEM;SG
operatie	operācijas	operatie	operācija	N;INDF;FEM;SG	N;NOM;FEM;PL
operatie	operācija	operatie	operācija	N;INDF;FEM;SG	N;NOM;FEM;SG
voivodina	vojvodinas	voivodină	vojvodina	N;DEF;FEM;SG	N;NOM;FEM;PL
peisajul	ainava	peisaj	ainava	N;DEF;MASC;SG	N;NOM;FEM;SG
peisajul	ainavu	peisaj	ainava	N;DEF;MASC;SG	N;ACC;FEM;SG
peisajul	ainavas	peisaj	ainava	N;DEF;MASC;SG	N;NOM;FEM;PL
urs	lācis	urs	lākt	N;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
nina	nina	nină	nina	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
stratul	slānis	strat	slānis	N;DEF;MASC;SG	N;NOM;MASC;SG
plantele	augi	plantă	augs	N;DEF;FEM;PL	N;NOM;MASC;PL
plantele	rūpnīcas	plantă	rūpnīca	N;DEF;FEM;PL	N;NOM;FEM;PL
plantele	stādi	plantă	stāds	N;DEF;FEM;PL	N;NOM;MASC;PL
rick	riks	rick	rikt	PROPN	PROPN;NOM;MASC;SG
politist	cop	politist	copt	N;INDF;MASC;SG	
politist	cop	politist	copt	N;INDF;MASC;SG	
jeremy	džeremijs	jeremy	džeremijs	PROPN	N;NOM;MASC;SG
cafea	kafiju	cafea	kafija	N;DEF;FEM;SG	N;ACC;FEM;SG
cafea	kafija	cafea	kafija	N;DEF;FEM;SG	N;NOM;FEM;SG
profesional	profesionāli	profesional	profesionāli	ADJ;INDF;MASC;SG	ADV
profesional	speciālists	profesional	speciālists	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
profesional	profesionāli	profesional	profesionāli	ADJ;INDF;MASC;SG	ADV
aziz	aziz	aziz	aziz	N;INDF;MASC;SG	
weber	weber	weber	webert	PROPN	
guvernarea	pārvaldība	guvernare	pārvaldība	N;DEF;FEM;SG	N;NOM;FEM;SG
ascensiunea	debesbraukšanas	ascensiune	debesbraukšana	N;DEF;FEM;SG	N;NOM;FEM;SG
ofiterii	virsnieki	ofiteriu	virsnieks	N;DEF;MASC;PL	N;NOM;MASC;PL
ofiterii	amatpersonas	ofiteriu	amatpersona	N;DEF;MASC;PL	N;NOM;FEM;PL
ofiterii	virsnieku	ofiteriu	virsnieks	N;DEF;MASC;PL	N;ACC;MASC;SG
ferma	saimniecība	fermă	saimniecība	N;DEF;FEM;SG	N;NOM;FEM;SG
ferma	audzētava	fermă	audzētava	N;DEF;FEM;SG	N;NOM;FEM;SG
ferma	ferma	fermă	ferma	N;DEF;FEM;SG	N;NOM;FEM;SG
ferma	saimniecības	fermă	saimniecība	N;DEF;FEM;SG	N;NOM;FEM;PL
ferma	saimniecība	fermă	saimniecība	N;DEF;FEM;SG	N;NOM;FEM;SG
ferma	audzētava	fermă	audzētava	N;DEF;FEM;SG	N;NOM;FEM;SG
ferma	ferma	fermă	ferma	N;DEF;FEM;SG	N;NOM;FEM;SG
ferma	saimniecības	fermă	saimniecība	N;DEF;FEM;SG	N;NOM;FEM;PL
teoretice	teorētiskā	teoretic	teorētiska	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
teoretice	teorētisko	teoretic	teorētiska	ADJ;INDF;FEM;PL	ADJ;ACC;MASC;SG
teoretice	teorētiska	teoretic	teorētiska	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
teoretice	teorētiski	teoretic	teorētiski	ADJ;INDF;FEM;PL	ADV
teoretice	teorētiskais	teoretic	teorētisks	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
urmate	sekoja	urma	sekot	ADJ;INDF;FEM;PL	V;FH;IND;3;POS;PST;FIN;ACT
nacional	nacional	nacional	nacional	PROPN	PROPN;NOM;FEM;SG
munchen	minhenē	munchen	minhene	PROPN	PROPN;ESS;FEM;SG
munchen	minhenes	munchen	minhene	PROPN	PROPN;NOM;FEM;SG
urmarirea	izsekošanas	urmarire	izsekošana	N;DEF;FEM;SG	N;NOM;FEM;SG
urmarirea	izsekošana	urmarire	izsekošana	N;DEF;FEM;SG	N;NOM;FEM;SG
echipaj	apkalpes	echipaj	apkalpe	N;INDF;MASC;SG	N;NOM;FEM;PL
rachel	reičela	rachel	reičela	PROPN	N;NOM;FEM;SG
patron	patron	patron	patranēt	N;INDF;MASC;SG	
dosarul	mapi	dosar	maps	N;DEF;MASC;SG	N;VOC;MASC;SG
dosarul	mape	dosar	mape	N;DEF;MASC;SG	N;NOM;FEM;SG
click	spied	click	spiest	N;INDF;MASC;SG	INTJ
click	nospiest	click	nospiest	N;INDF;MASC;SG	V;POS;NFIN
iris	varavīksnenes	iris	varavīksnene		N;NOM;FEM;PL
rama	rāmja	ramă	rāmis	N;DEF;FEM;SG	N;GEN;MASC;SG
rama	kadrs	ramă	kadrs	N;DEF;FEM;SG	N;NOM;MASC;SG
rama	rāmis	ramă	rāmis	N;DEF;FEM;SG	N;NOM;MASC;SG
rama	rāmi	ramă	rāmi	N;DEF;FEM;SG	ADV
rama	rama	ramă	rama	N;DEF;FEM;SG	
rama	rāmja	ramă	rāmis	N;DEF;FEM;SG	N;GEN;MASC;SG
rama	kadrs	ramă	kadrs	N;DEF;FEM;SG	N;NOM;MASC;SG
rama	rāmis	ramă	rāmis	N;DEF;FEM;SG	N;NOM;MASC;SG
rama	rāmi	ramă	rāmi	N;DEF;FEM;SG	ADV
interzise	aizliegtas	interzice	aizliegt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
interzise	aizliegtas	interzice	aizliegt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
interzise	aizliegti	interzice	aizliegt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
miles	jūdzes	miles	jūdze	PROPN	N;NOM;FEM;PL
sfinte	svēto	sfânt	svēts		N
sfinte	svētais	sfânt	svēts		ADJ;NOM;MASC;SG
tolstoi	tolstojs	tolstoi	tolstojs	PROPN	N;NOM;MASC;SG
impactul	trieciens	impact	trieciens	N;DEF;MASC;SG	N;NOM;MASC;SG
impactul	ietekme	impact	ietekme	N;DEF;MASC;SG	N;NOM;FEM;SG
impactul	reach	impact	reach	N;DEF;MASC;SG	
impactul	aizsniegt	impact	aizsniegt	N;DEF;MASC;SG	V;POS;NFIN
ouest	ouest	ouest	ouest	N;INDF;MASC;SG	
abilitatea	spēja	abilitate	spēja	N;DEF;FEM;SG	N;NOM;FEM;SG
abilitatea	spēju	abilitate	spēja	N;DEF;FEM;SG	N;ACC;FEM;SG
southern	dienvidu	southern	dienvidi	PROPN	N;ACC;MASC;SG
cultivarea	audzināts	cultivare	audzināt	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
cultivarea	audzēšana	cultivare	audzēšana	N;DEF;FEM;SG	N;NOM;FEM;SG
demografice	demogrāfija	demografic	demogrāfija	ADJ;INDF;FEM;PL	N;NOM;FEM;SG
botezat	kristīja	boteza	kristīt	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
teoriile	teorijas	teorie	teorija	N;DEF;FEM;PL	N;NOM;FEM;PL
living	dzīvo	living	dzīvot	N;INDF;MASC;SG	V;FH;IND;3;POS;PRS;FIN;ACT
orientarea	orientācijas	orientare	orientācija	N;DEF;FEM;SG	N;NOM;FEM;PL
orientarea	orientācija	orientare	orientācija	N;DEF;FEM;SG	N;NOM;FEM;SG
stefano	stefano	stefano	stefans	PROPN	PROPN
modificate	modificēts	modificat	modificēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
modificate	pārveidoti	modificat	pārveidot	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
modificate	pārveidota	modificat	pārveidot	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
modificate	mainīts	modificat	mainīt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
modificate	pārveidots	modificat	pārveidot	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
difuzate	izplatīti	difuzat	izplatīt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
remarcabila	ievērojamo	remarcabil	ievērojams	ADJ;DEF;FEM;SG	V;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS
remarcabila	zīmīgi	remarcabil	zīmīgi	ADJ;DEF;FEM;SG	ADV
remarcabila	ievērojams	remarcabil	ievērojams	ADJ;DEF;FEM;SG	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
remarcabila	ievērojamo	remarcabil	ievērojams	ADJ;DEF;FEM;SG	V;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS
remarcabila	zīmīgi	remarcabil	zīmīgi	ADJ;DEF;FEM;SG	ADV
remarcabila	ievērojams	remarcabil	ievērojams	ADJ;DEF;FEM;SG	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
incetarea	izbeigšana	incetare	izbeigšana	N;DEF;FEM;SG	N;NOM;FEM;SG
incetarea	pārtraukšana	incetare	pārtraukšana	N;DEF;FEM;SG	N;NOM;FEM;SG
incetarea	izbeigšanās	incetare	izbeigšanās	N;DEF;FEM;SG	N;NOM;FEM;SG
variantele	varianti	variantă	variants	N;DEF;FEM;PL	N;NOM;MASC;PL
variantele	variantiem	variantă	variants	N;DEF;FEM;PL	N;DAT;MASC;PL
variantele	variantus	variantă	variants	N;DEF;FEM;PL	N;ACC;MASC;PL
intarit	nostiprināts	intarit	nostiprināt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
intarit	nostiprināta	intarit	nostiprināt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
intarit	pastiprināta	intarit	pastiprināt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
intarit	pastiprināts	intarit	pastiprināt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
intarit	pastiprināti	intarit	pastiprināti	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
intarit	pastiprināta	intarit	pastiprināt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
divizata	dalīts	divizat	dalīt	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
divizata	dala	divizat	dala	ADJ;DEF;FEM;SG	V;FH;IND;3;POS;PRS;FIN;ACT
presedintia	prezidentūra	presedintie	prezidentūra	N;DEF;FEM;SG	N;NOM;FEM;SG
presedintia	prezidentūras	presedintie	prezidentūra	N;DEF;FEM;SG	N;NOM;FEM;PL
navigatie	navigation	navigatie	navigation	N;INDF;FEM;SG	N;NOM;MASC;PL
navigatie	navigācija	navigatie	navigācija	N;INDF;FEM;SG	N;NOM;FEM;SG
navigatie	navigācijas	navigatie	navigācija	N;INDF;FEM;SG	N;NOM;FEM;PL
navigatie	navigation	navigatie	navigation	N;INDF;FEM;SG	N;NOM;MASC;PL
navigatie	navigācija	navigatie	navigācija	N;INDF;FEM;SG	N;NOM;FEM;SG
navigatie	navigācijas	navigatie	navigācija	N;INDF;FEM;SG	N;NOM;FEM;PL
navigatie	kuģošanas	navigatie	kuģošana	N;INDF;FEM;SG	N;NOM;FEM;SG
bratul	roka	brat	roka	N;DEF;MASC;SG	N;NOM;FEM;SG
aurul	zeltā	aur	zelts	N;DEF;MASC;SG	N;ESS;MASC;SG
aurul	zelta	aur	zelts	N;DEF;MASC;SG	N;GEN;MASC
aurul	zelts	aur	zelts	N;DEF;MASC;SG	N;NOM;MASC;SG
litera	vēstule	literă	vēstule	N;DEF;FEM;SG	N;NOM;FEM;SG
litera	burts	literă	burts	N;DEF;FEM;SG	N;NOM;MASC;SG
australiei	austrālija	australie	austrālija	PROPN;DEF;FEM;SG	PROPN;NOM;FEM;SG
violent	vardarbīgi	violent	vardarbīgs	ADJ;INDF;MASC;SG	ADV
delle	delle	delle	delle	N;INDF;MASC;SG	
regiunilor	reģioni	regiune	reģions	N;DEF;FEM;PL	N;NOM;MASC;PL
avantaj	priekšrocības	avantaj	priekšrocība	N;INDF;MASC;SG	N;NOM;FEM;PL
acceptate	pieņemts	accepta	pieņemt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
acceptate	pieņemta	accepta	pieņemt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
acceptate	pieņemti	accepta	pieņemt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
genetica	ģenētisko	genetică	ģenētiska	N;DEF;FEM;SG	ADJ;ACC;MASC;SG
genetica	ģenētiskā	genetică	ģenētiska	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
genetica	ģenētika	genetică	ģenētika	N;DEF;FEM;SG	N;NOM;FEM;SG
genetica	ģenētika	genetică	ģenētika	N;DEF;FEM;SG	N;NOM;FEM;SG
colegiu	kolēģijas	colegiu	kolēģija	N;INDF;MASC;SG	N;NOM;FEM;PL
colegiu	koledžas	colegiu	koledža	N;INDF;MASC;SG	N;NOM;FEM;PL
nopti	naktis	nopt	nakts		N;NOM;FEM;PL
nopti	naktis	nopt	nakts		N;NOM;FEM;PL
amiralul	admirālis	amiral	admirālis	N;DEF;MASC;SG	N;NOM;MASC;SG
konrad	konrad	konrad	konrad	PROPN	PROPN
increderea	uzticību	incredere	uzticība	N;DEF;FEM;SG	N;ACC;FEM;SG
increderea	pārliecība	incredere	pārliecība	N;DEF;FEM;SG	N;NOM;FEM;SG
increderea	uzticība	incredere	uzticība	N;DEF;FEM;SG	N;NOM;FEM;SG
increderea	uzticēšanās	incredere	uzticēšanās	N;DEF;FEM;SG	N;NOM;FEM;SG
niger	niger	niger	nigert	N;INDF;MASC;SG	
tiparite	iespiesti	tiparit	iespiest	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
tiparite	iespiestas	tiparit	iespiest	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
tiparite	drukāts	tiparit	drukāts	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tiparite	iespiests	tiparit	iespiest	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
villeneuve	vilnēvs	villeneuv	vilnēvs	PROPN	N;NOM;MASC;SG
tommy	tomijs	tommy	tomijs	PROPN	N;NOM;MASC;SG
proiectata	projektēta	proiectat	projektēt	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
proiectata	projektēts	proiectat	projektēt	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
proiectata	konstruēti	proiectat	konstruēti	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
proiectata	plānotais	proiectat	plānot	N;DEF;FEM;SG	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
supraveghere	pārraudzība	supraveghere	pārraudzība	N;INDF;FEM;SG	N;NOM;FEM;SG
supraveghere	uzraudzība	supraveghere	uzraudzība	N;INDF;FEM;SG	N;NOM;FEM;SG
supraveghere	novērošana	supraveghere	novērošana	N;INDF;FEM;SG	N;NOM;FEM;SG
supraveghere	uzraudzība	supraveghere	uzraudzība	N;INDF;FEM;SG	N;NOM;FEM;SG
supraveghere	uzraudzības	supraveghere	uzraudzība	N;INDF;FEM;SG	N;NOM;FEM;PL
rap	rap	rap	rap	N;INDF;MASC;SG	
popularitatea	popularitāti	popularitate	popularitāte	N;DEF;FEM;SG	N;ACC;FEM;SG
popularitatea	popularitāte	popularitate	popularitāte	N;DEF;FEM;SG	N;NOM;FEM;SG
decan	dean	decan	dean	N;INDF;MASC;SG	
brest	brest	brest	brest	PROPN	
française	française	franpai	française	N;INDF;MASC;SG	
combaterea	apkarošana	combatere	apkarošana	N;DEF;FEM;SG	N;NOM;FEM;SG
surorile	māsas	soră	māsa	N;DEF;FEM;PL	N;NOM;FEM;PL
nepot	krustdēls	nepot	krustdēls	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
extindere	paplašināšana	extindere	paplašināšana	N;INDF;FEM;SG	N;NOM;FEM;SG
extindere	paplašināšanās	extindere	paplašināšanās	N;INDF;FEM;SG	N;NOM;FEM;SG
extindere	paplašināšana	extindere	paplašināšana	N;INDF;FEM;SG	N;NOM;FEM;SG
extindere	izplešanās	extindere	izplešanās	N;INDF;FEM;SG	N;NOM;FEM;SG
extindere	paplašināšanās	extindere	paplašināšanās	N;INDF;FEM;SG	N;NOM;FEM;SG
extindere	pagarinājumu	extindere	pagarinājums	N;INDF;FEM;SG	N;ACC;MASC;SG
extindere	pagarināšana	extindere	pagarināšana	N;INDF;FEM;SG	N;NOM;FEM;SG
extindere	paplašināšana	extindere	paplašināšana	N;INDF;FEM;SG	N;NOM;FEM;SG
extindere	paplašinājums	extindere	paplašinājums	N;INDF;FEM;SG	N;NOM;MASC;SG
extindere	pagarinājums	extindere	pagarinājums	N;INDF;FEM;SG	N;NOM;MASC;SG
dune	kāpas	dune	kāpa		N;NOM;FEM;PL
dune	kāpu	dune	kāpa		N;ACC;FEM;SG
fundamental	fundamentāli	fundamental	fundamentāls	ADJ;INDF;MASC;SG	ADV
fundamental	pamatos	fundamental	pamats	ADJ;INDF;MASC;SG	N;ESS;MASC;PL
fundamental	fundamentāli	fundamental	fundamentāls	ADJ;INDF;MASC;SG	ADV
doamne	dievs	domn	dievs		N;NOM;MASC;SG
indirect	netiešs	indirect	netiešs	ADV	ADJ;NOM;MASC;SG
indirect	netiešas	indirect	netieša	ADV	ADJ;NOM;FEM;PL
indirect	netiešā	indirect	netieša	ADV	ADJ;NOM;FEM;SG
indirect	netieša	indirect	netiest	ADV	ADJ;NOM;FEM;SG
indirect	netiešie	indirect	netiešs	ADV	ADJ;NOM;MASC;PL
pure	tīra	pur	tīra		ADJ;NOM;FEM;SG
pure	tīri	pur	tīri		ADV
pure	tīrs	pur	tīrs		ADJ;NOM;MASC;SG
pure	pure	pur	pure		
episoadele	epizodes	episod	epizode	N;DEF;FEM;PL	N;NOM;FEM;PL
ellen	elena	ellen	elena	PROPN	PROPN;NOM;FEM;SG
ellen	elēna	ellen	elēna	PROPN	N;NOM;FEM;SG
floare	zieds	floare	zieds	N;INDF;FEM;SG	N;NOM;MASC;SG
floare	ziedu	floare	zieds	N;INDF;FEM;SG	N;ACC;MASC;SG
murala	freska	murală	freska	N;DEF;FEM;SG	N;NOM;MASC;SG
miezul	kodola	miez	kodols	N;DEF;MASC;SG	N;GEN;MASC;SG
miezul	kodols	miez	kodols	N;DEF;MASC;SG	N;NOM;MASC;SG
concrete	konkrētais	concret	konkrēts	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
concrete	betona	concret	betons	ADJ;INDF;FEM;PL	N;GEN;MASC;SG
concrete	konkrēts	concret	konkrēts	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
concrete	konkrēta	concret	konkrēts	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
parteneriat	partnerības	parteneriat	partnerība	N;INDF;MASC;SG	N;NOM;FEM;PL
parteneriat	partnerattiecības	parteneriat	partnerattiecība	N;INDF;MASC;SG	N;NOM;FEM;PL
mortal	nāvējošs	mortal	nāvēt	N;INDF;MASC;SG	V;IPFV;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
manuscrisul	manuskriptu	manuscris	manuskripts	N;DEF;MASC;SG	N;ACC;FEM;SG
dog	suņi	dogă	suns	N;INDF;MASC;SG	N;NOM;MASC;PL
verificare	pārbaude	verificare	pārbaude	N;INDF;FEM;SG	N;NOM;FEM;SG
verificare	pārbaudīt	verificare	pārbaudīt	N;INDF;FEM;SG	V;POS;NFIN
verificare	pārbaude	verificare	pārbaude	N;INDF;FEM;SG	N;NOM;FEM;SG
verificare	pārbaudi	verificare	pārbaude	N;INDF;FEM;SG	N;ACC;FEM;SG
verificare	check	verificare	check	N;INDF;FEM;SG	
verificare	pārbauda	verificare	pārbaudīt	N;INDF;FEM;SG	V;FH;IND;3;POS;PRS;FIN;ACT
dresda	drēzdenes	dresda	drēzdene	PROPN	PROPN;NOM;FEM;SG
car	kariete	car	kariete		N;NOM;FEM;SG
mobilier	mēbeles	mobilier	mēbele	N;INDF;MASC;SG	N;NOM;FEM;PL
emisfera	puslodē	emisfera	puslodēt	N;DEF;FEM;SG	N;ESS;FEM;SG
rai	debesīm	rai	debess		N;DAT;FEM;PL
rai	debesis	rai	debess		N;NOM;FEM;PL
rai	debesīs	rai	debess		N;ESS;FEM;PL
rai	paradīze	rai	paradīze		N;NOM;FEM;SG
rai	rai	rai	rai		
teritorial	teritoriālā	teritorial	teritoriāla	ADV	ADJ;NOM;FEM;SG
teritorial	teritoriālie	teritorial	teritoriāls	ADV	ADJ;NOM;MASC;PL
teritorial	teritoriālais	teritorial	teritoriāls	ADV	ADJ;NOM;MASC;SG
teritorial	teritoriālo	teritorial	teritoriāla	ADV	ADJ;ACC;MASC;SG
factorii	faktori	factor	faktors	N;DEF;MASC;PL	N;NOM;MASC;PL
factorii	koeficienti	factor	koeficients	N;DEF;MASC;PL	N;NOM;MASC;PL
bucata	gabals	bucată	gabals	N;DEF;FEM;SG	N;NOM;MASC;SG
bucata	gabalu	bucată	gabals	N;DEF;FEM;SG	N;ACC;MASC;SG
bucata	gabaliņš	bucată	gabaliņš	N;DEF;FEM;SG	N;NOM;MASC;SG
bucata	gabals	bucată	gabals	N;DEF;FEM;SG	N;NOM;MASC;SG
bucata	gabaliņš	bucată	gabaliņš	N;DEF;FEM;SG	N;NOM;MASC;SG
bucata	gabals	bucată	gabals	N;DEF;FEM;SG	N;NOM;MASC;SG
ferrari	ferrari	ferrare	ferraris	N;INDF;MASC;PL	PROPN
suplimentar	papildu	suplimentar	papildu	ADJ;INDF;MASC;SG	N
suplimentar	papildus	suplimentar	papildus	ADJ;INDF;MASC;SG	ADV
suplimentar	papildu	suplimentar	papildu	ADJ;INDF;MASC;SG	N
suplimentar	papildus	suplimentar	papildus	ADJ;INDF;MASC;SG	ADV
suplimentar	ekstra	suplimentar	ekstrs	ADJ;INDF;MASC;SG	
suplimentar	papildu	suplimentar	papildu	ADJ;INDF;MASC;SG	N
suplimentar	extra	suplimentar	extra	ADJ;INDF;MASC;SG	
brooklyn	bruklinas	brooklyn	bruklina	PROPN	N;NOM;FEM;PL
