que	той	que	той	CONJ	DET;NOM;MASC;SG
ensayos	випробування	ensayo	випробування	N;MASC;PL	N;INAN;NOM;NEUT;SG
ingenieros	техніка	ingeniero	техніка	N;MASC;PL	N;INAN;NOM;FEM;SG
ingenieros	інженерних	ingeniero	інженерний	N;MASC;PL	ADJ;GEN;PL
ingenieros	інженерія	ingeniero	інженерія	N;MASC;PL	N;INAN;NOM;FEM;SG
insectos	комаху	insecto	комаха	N;MASC;PL	N;INAN;ACC;FEM;SG
insectos	комаха	insecto	комаха	N;MASC;PL	N;INAN;NOM;FEM;SG
pistas	веде	pista	вести	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
pistas	слідкує	pista	слідкувати	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
trinidad	тринідад	trinidad	тринідад	N;FEM;SG	PROPN;INAN;NOM;MASC;SG
mamíferos	mammalian	mamífero	mammalian	N;MASC;PL	
cinta	стрічки	cinta	стрічка	N;FEM;SG	N;INAN;NOM;FEM;PL
viajó	подорожували	viajar	подорожувати	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN
viajó	пройшли	viajar	пройти	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
retrato	книжкова	retrato	книжковий	N;MASC;SG	ADJ;NOM;FEM;SG
retrato	портрети	retrato	портрет	N;MASC;SG	N;INAN;NOM;MASC;PL
calor	гаряча	calor	гарячий	N;MASC;SG	ADJ;NOM;FEM;SG
calor	hot	calor	hot	N;MASC;SG	
calor	гарячий	calor	гарячий	N;MASC;SG	ADJ;NOM;MASC;SG
calor	гаряче	calor	гаряче	N;MASC;SG	ADJ;NOM;NEUT;SG
calor	гарячі	calor	гарячий	N;MASC;SG	ADJ;NOM;PL
stone	stone	stone	stone	N	
stone	стоун	stone	стоуна	N	PROPN;ANIM;NOM;MASC;SG
are	надаються	are	надаватися	N	V;IPFV;IND;PL;3;PRS;FIN
goya	гойя	goya	гій	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
mejora	покращує	mejora	покращувати	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
mejora	покращити	mejora	покращити	N;FEM;SG	V;PFV;NFIN
republicano	республіканська	republicano	республікліканий	N;MASC;SG	ADJ;NOM;FEM;SG
lord	лорд	lord	лорд	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
míchigan	michigan	míchigar	michigan	ADJ;SG	
twitter	twitter	twitter	twitter	N;MASC;SG	
talleres	workshop	taller	workshop	N;MASC;PL	
jim	джим	jim	джим	PROPN	PROPN;ANIM;NOM;MASC;SG
angeles	анджелесі	angel	анджелесь	N;MASC;PL	PROPN;INAN;NOM;MASC;SG
angeles	анджелес	angel	анджелес	N;MASC;PL	
angeles	angels	angel	angels	N;MASC;PL	
peor	найгірші	peor	найгірший	ADV	ADJ;NOM;RL;PL
peor	найгірша	peor	найгірший	ADV	ADJ;NOM;RL;FEM;SG
peor	гірші	peor	гірший	ADV	ADJ;NOM;RL;PL
anillo	кільцева	anillo	кільцевий	N;MASC;SG	ADJ;NOM;FEM;SG
blues	blues	blues	blues	N	
blues	блакить	blues	блакити	N	V;IPFV;IND;SG;3;PRS;FIN
blues	сині	blues	синій	N	ADJ;NOM;PL
parejas	пар	pareja	пар	N;FEM;PL	
parejas	звернення	pareja	звернення	N;FEM;PL	N;INAN;NOM;NEUT;SG
verdadera	істина	verdadero	істина	ADJ;FEM;SG	N;INAN;NOM;FEM;SG
verdadera	правда	verdadero	правда	ADJ;FEM;SG	N;INAN;NOM;FEM;SG
acceder	доступ	acceder	доступ	V;NFIN	N;INAN;NOM;MASC;SG
hans	ганс	haber	ганс	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
terrestre	землею	terrestre	земля	ADJ;SG	N;INAN;INS;FEM;SG
terrestre	earth	terrestre	earth	ADJ;SG	
terrestre	землі	terrestre	земля	ADJ;SG	N;INAN;NOM;FEM;PL
terrestre	земля	terrestre	земля	ADJ;SG	N;INAN;NOM;FEM;SG
elenco	зіграла	elenco	зіграти	N;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
estrategia	стратегії	estrategia	стратегія	N;FEM;SG	N;INAN;NOM;FEM;PL
temporal	тимчасові	temporal	тимчасовий	ADJ;SG	ADJ;NOM;PL
temporal	тимчасово	temporal	тимчасово	ADJ;SG	ADV
contenidos	контент	contenido	контент	N;MASC;PL	N;INAN;NOM;MASC;SG
contenidos	вміст	contenido	вміст	N;MASC;PL	N;INAN;NOM;MASC;SG
contenidos	зміст	contenido	зміст	N;MASC;PL	N;INAN;NOM;MASC;SG
contenidos	вміст	contenido	вміст	N;MASC;PL	N;INAN;NOM;MASC;SG
contenidos	зміст	contenido	зміст	N;MASC;PL	N;INAN;NOM;MASC;SG
frecuente	часто	frecuente	часто	ADJ;SG	ADV
frecuente	спільними	frecuente	спільний	ADJ;SG	ADJ;INS;PL
frecuente	поширені	frecuente	поширений	ADJ;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
frecuente	загальні	frecuente	загальний	ADJ;SG	ADJ;NOM;PL
frecuente	common	frecuente	common	ADJ;SG	
frecuente	часті	frecuente	частий	ADJ;SG	ADJ;NOM;PL
obteniendo	отримання	obtener	отримання	V;V.MSDR	N;INAN;NOM;NEUT;SG
obteniendo	отримання	obtener	отримання	V;V.MSDR	N;INAN;NOM;NEUT;SG
obteniendo	розм	obtener	розм	V;V.MSDR	
alternativo	альтернатива	alternativo	альтернатива	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
alternativo	варіант	alternativo	варіант	ADJ;MASC;SG	N;INAN;NOM;MASC;SG
alternativo	альтернативні	alternativo	альтернативний	ADJ;MASC;SG	ADJ;NOM;PL
útil	корисні	útil	корисний	ADJ;SG	ADJ;NOM;PL
útil	корисно	útil	корисно	ADJ;SG	ADV
útil	корисні	útil	корисний	ADJ;SG	ADJ;NOM;PL
útil	корисно	útil	корисно	ADJ;SG	ADV
grammy	греммі	grammy	греммі	N;MASC;SG	N;INAN;NOM;FEM;PL
minuto	хвилини	minuto	хвилина	N;MASC;SG	N;INAN;NOM;FEM;PL
minuto	мін	minuto	мін.	N;MASC;SG	
minuto	хв	minuto	хв	N;MASC;SG	
estilos	стилі	estilo	стиль	N;MASC;PL	N;INAN;NOM;MASC;SG
supremo	supreme	supremo	supreme	ADJ;MASC;SG	
equivalente	еквівалент	equivalente	еквівалент	ADJ;SG	N;INAN;NOM;MASC;SG
tomado	taken	tomado	taken	ADJ;MASC;SG;V.PTCP	
tomado	взято	tomado	взяти	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
tomado	забрала	tomado	забрати	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
tomado	зроблено	tomado	зробити	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
estancia	залишитися	estancia	залишитися	N;FEM;SG	V;PFV;NFIN
estancia	залишатися	estancia	залишатися	N;FEM;SG	V;IPFV;NFIN
estancia	stay	estancia	stay	N;FEM;SG	
jan	ян	janto	ян	PROPN	PROPN;ANIM;NOM;MASC;SG
anexos	долучення	anexo	долучення	N;MASC;PL	N;INAN;NOM;NEUT;SG
matemáticas	математична	matemático	математичний	N;FEM;PL	ADJ;NOM;FEM;SG
matemáticas	математичні	matemático	математичний	N;FEM;PL	ADJ;NOM;PL
matemáticas	математичної	matemático	математичний	N;FEM;PL	ADJ;GEN;FEM;SG
matemáticas	математика	matemático	математик	N;FEM;PL	N;INAN;NOM;MASC;SG
matemáticas	математичний	matemático	математичний	N;FEM;PL	ADJ;NOM;MASC;SG
matemáticas	математика	matemático	математик	N;FEM;PL	N;INAN;NOM;MASC;SG
matemáticas	математична	matemático	математичний	N;FEM;PL	ADJ;NOM;FEM;SG
matemáticas	математичних	matemático	математичний	N;FEM;PL	ADJ;GEN;PL
matemáticas	математичний	matemático	математичний	N;FEM;PL	ADJ;NOM;MASC;SG
matemáticas	математичні	matemático	математичний	N;FEM;PL	ADJ;NOM;PL
matemáticas	математика	matemático	математик	N;FEM;PL	N;INAN;NOM;MASC;SG
matemáticas	математичний	matemático	математичний	N;FEM;PL	ADJ;NOM;MASC;SG
matemáticas	математичні	matemático	математичний	N;FEM;PL	ADJ;NOM;PL
descendientes	походити	descendiente	походити	N;PL	V;PFV;NFIN
descendientes	offspring	descendiente	offspring	N;PL	
caballos	кінь	caballo	кінь	N;MASC;PL	N;ANIM;NOM;MASC;SG
verdes	зелене	verde	зелений	ADJ;PL	ADJ;NOM;NEUT;SG
verdes	зелений	verde	зелений	ADJ;PL	ADJ;NOM;MASC;SG
verdes	зелень	verde	зелень	ADJ;PL	N;INAN;NOM;FEM;SG
boy	закохалася	boy	закохатися	N	V;PFV;FEM;IND;SG;PST;FIN
back	back	back	back		
back	назад	back	назад		ADV
back	ззаду	back	ззаду		ADV
back	повернулася	back	повернутися		V;PFV;FEM;IND;SG;PST;FIN
back	спина	back	спина		N;INAN;NOM;FEM;SG
lara	лара	lara	лара	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
evidencia	докази	evidencia	доказ	N;FEM;SG	N;INAN;NOM;MASC;PL
hidalgo	ідальго	hidalgo	ідальго	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
marruecos	марокко	marrueco	марокко	N;MASC;PL	PROPN;INAN;NOM;FEM;SG
marruecos	марракеш	marrueco	марракити	N;MASC;PL	PROPN;INAN;NOM;MASC;SG
amiga	amiga	amiga	amiga	N;FEM;SG	
gales	уельсу	gal	уельс	N;MASC;SG	PROPN;INAN;GEN;MASC;SG
gales	уельс	gal	уельс	N;MASC;SG	
tokio	токіо	tokio	токіо	N;MASC;SG	PROPN;INAN;NOM;NEUT;SG
tokio	tokyo	tokio	tokyo	N;MASC;SG	
sir	сер	sir	сер	PROPN	
sir	пане	sir	пане	PROPN	
euros	eur	euro	eur	N;MASC;PL	
euros	євро	euro	євро	N;MASC;PL	PROPN;INAN;NOM;NEUT;SG
definitiva	definitive	definitivo	definitive	ADJ;FEM;SG	
controlar	контроль	controlar	контроль	V;NFIN	N;INAN;NOM;MASC;SG
controlar	контрольна	controlar	контрольний	V;NFIN	ADJ;NOM;FEM;SG
controlar	керування	controlar	керування	V;NFIN	N;INAN;NOM;NEUT;SG
controlar	керування	controlar	керування	V;NFIN	N;INAN;NOM;NEUT;SG
alpes	alpine	alpe	alpine	N;MASC;PL	
benito	бенедикт	benito	бенедикт		N;ANIM;NOM;MASC;SG
benito	беніто	benito	беніто		PROPN;ANIM;NOM;MASC;SG
benito	бенні	benito	бенна		PROPN;ANIM;NOM;MASC;SG
copas	cups	copa	cups	N;FEM;PL	
copas	окуляри	copa	окуляр	N;FEM;PL	N;INAN;NOM
semillas	насіння	semilla	насіння	N;FEM;PL	N;INAN;NOM;NEUT;SG
semillas	насіння	semilla	насіння	N;FEM;PL	N;INAN;NOM;NEUT;SG
semillas	потомство	semilla	потомство	N;FEM;PL	N;INAN;NOM;NEUT;SG
pierde	втратить	perder	втратити	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;FUT;FIN
pasión	passion	pasión	passion	N;FEM;SG	
pasión	пристрасті	pasión	пристрасть	N;FEM;SG	N;INAN;NOM;FEM;PL
malden	malden	maldar	malden	N	
aumentar	збільшення	aumentar	збільшення	V;NFIN	N;INAN;NOM;NEUT;SG
patria	вітчизна	patria	вітчизний	N;FEM;SG	ADJ;NOM;FEM;SG
patria	вітчизну	patria	вітчизний	N;FEM;SG	ADJ;ACC;FEM;SG
patria	вітчизни	patria	вітчизна	N;FEM;SG	N;INAN;NOM;FEM;PL
patria	вітчизна	patria	вітчизний	N;FEM;SG	ADJ;NOM;FEM;SG
prisioneros	затримані	prisionero	затриманий	N;MASC;PL	ADJ;PFV;NOM;PL;V.PTCP;PASS
prisioneros	полонених	prisionero	полонений	N;MASC;PL	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
actitud	attitude	actitud	attitude	N;FEM;SG	
borde	ребра	borde	ребро	N;MASC;SG	N;INAN;NOM;NEUT;PL
borde	edge	borde	edge	N;MASC;SG	
borde	рамки	borde	рамка	N;MASC;SG	N;INAN;NOM;FEM;PL
pre	pre	pre	pre		
pre	пре	pre	пре		
pre	попередньо	pre	попередньо		ADV
mecánica	механіка	mecánico	механіка	ADJ;FEM;SG	N;INAN;NOM;FEM;SG
mecánica	механік	mecánico	механік	ADJ;FEM;SG	N;ANIM;NOM;MASC;SG
est	est	este	est	N	
moda	fashion	moda	fashion	N;FEM;SG	
otoño	падати	otoño	падати	N;MASC;SG	V;IPFV;NFIN
otoño	fall	otoño	fall	N;MASC;SG	
lanzada	запустили	lanzado	запустити	ADJ;FEM;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
lanzada	розпочали	lanzado	розпочати	ADJ;FEM;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
rebotes	rebounds	rebote	rebounds	N;MASC;PL	
tienda	зберігати	tienda	зберігати	N;FEM;SG	V;IPFV;NFIN
temperaturas	температура	temperatura	температура	N;FEM;PL	N;INAN;NOM;FEM;SG
temperaturas	температура	temperatura	температура	N;FEM;PL	N;INAN;NOM;FEM;SG
campañas	похід	campaña	похід	N;FEM;PL	N;INAN;NOM;MASC;SG
campañas	кампанія	campaña	кампанія	N;FEM;PL	N;INAN;NOM;FEM;SG
nintendo	nintendo	nintendo	nintendo	N;MASC;SG	
vera	віра	ver	віра		N;ANIM;NOM;FEM;SG
vera	вера	ver	вера		PROPN;ANIM;NOM;FEM;SG
reducir	зменшення	reducir	зменшення	V;NFIN	N;INAN;NOM;NEUT;SG
descubrió	виявили	descubrir	виявити	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
buscando	пошук	buscar	пошук	V;V.MSDR	N;INAN;NOM;MASC;SG
buscando	перемотування	buscar	перемотування	V;V.MSDR	N;INAN;NOM;NEUT;SG
long	довгий	long	довгий		ADJ;NOM;MASC;SG
long	хай	long	хай		PART
long	лонг	long	лонг		
long	long	long	long		
long	довга	long	довга		ADJ;NOM;FEM;SG
long	довгі	long	довгий		ADJ;NOM;PL
cárcel	ґрати	cárcel	ґрати	N;FEM;SG	N;INAN;NOM;MASC;PL
cárcel	тюрми	cárcel	тюрма	N;FEM;SG	N;INAN;NOM;FEM;PL
otorgado	розуміється	otorgar	розумітися	ADJ;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
otorgado	нараховується	otorgar	нараховуватися	ADJ;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
imposible	неможливо	imposible	неможливо	ADJ;SG	ADV
mencionado	згадала	mencionado	згадати	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
mencionado	згадав	mencionado	згадати	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
mencionado	згадував	mencionado	згадувати	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
prácticas	стажування	práctica	стажування	N;FEM;PL	N;INAN;NOM;NEUT;SG
draft	чернетки	draft	чернетка	N;MASC;SG	N;INAN;NOM;FEM;PL
africa	африка	africar	африка	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
audio	audio	audio	audio	N;MASC;SG	
hong	гонг	hong	гонг	N;MASC;SG	
crónica	хронічне	crónica	хронічний	N;FEM;SG	ADJ;NOM;NEUT;SG
toro	торо	toro	торо	N;MASC;SG	
toro	бул	toro	бути	N;MASC;SG	
reducción	заднє	reducción	задній	N;FEM;SG	ADJ;NOM;NEUT;SG
registros	records	registro	records	N;MASC;PL	
ligeramente	божественний	ligeramente	божественний	ADV	ADJ;NOM;MASC;SG
ligeramente	світлий	ligeramente	світлий	ADV	ADJ;NOM;MASC;SG
fotografías	photos	fotografía	photos	N;FEM;PL	
fotografías	фото	fotografía	фото	N;FEM;PL	
fotografías	зображення	fotografía	зображення	N;FEM;PL	N;INAN;NOM;NEUT;SG
nuestros	наше	nuestro	наш	DET;MASC;PL;1	DET;NOM;NEUT;SG;1
nuestros	наша	nuestro	наш	DET;MASC;PL;1	DET;NOM;FEM;SG;1
nuestros	наш	nuestro	наш	DET;MASC;PL;1	DET;NOM;MASC;SG;1
congo	конго	congo	конго	N;MASC;SG	PROPN;INAN;NOM;FEM;SG
continua	продовження	continuo	продовження	ADJ;FEM;SG	N;INAN;NOM;NEUT;SG
continua	продовжуючи	continuo	продовжувати	ADJ;FEM;SG	V;IPFV;PRS;V.CVB
continua	продовжуємо	continuo	продовжувати	ADJ;FEM;SG	V;IPFV;IND;PL;1;PRS;FIN
kim	kim	kim	kim	N;SG	
kim	кім	kim	ком	N;SG	
jurisdicción	компетенції	jurisdicción	компетенція	N;FEM;SG	N;INAN;NOM;FEM;PL
candidatos	кандидат	candidato	кандидат	N;MASC;PL	N;ANIM;NOM;MASC;SG
dibujos	креслення	dibujo	креслення	N;MASC;PL	N;INAN;NOM;NEUT;SG
escritora	writer	escritora	writer	N;FEM;SG	
puedo	можна	poder	можна	V;IND;SG;1;PRS;FIN	ADV
investigadores	вчені	investigador	вченя	N;MASC;PL	ADJ;PFV;NOM;PL;V.PTCP;PASS
investigadores	слідчих	investigador	слідчий	N;MASC;PL	ADJ;ANIM;ACC;PL
checa	чех	checo	чех	ADJ;FEM;SG	PROPN;ANIM;NOM;MASC;SG
mérida	меріда	mérido	меріда	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
ejercicio	вправи	ejercicio	вправа	N;MASC;SG	N;INAN;NOM;FEM;PL
rioja	ріоха	rioja	ріох	N;FEM;SG	
oferta	пропонуємо	oferta	пропонувати	N;FEM;SG	V;IPFV;IND;PL;1;PRS;FIN
remix	remix	remix	remix	N	
literario	літературні	literario	літературний	ADJ;MASC;SG	ADJ;NOM;PL
libertadores	визволителі	libertador	визволитель	N;MASC;PL	V;PFV;IMP;PL;2;FIN
libertadores	лібертадорес	libertador	лібертадорес	N;MASC;PL	N;INAN;NOM;MASC;SG
influencias	перебіг	influencia	перебігти	N;FEM;PL	N;INAN;NOM;MASC;SG
influencias	впливати	influencia	впливати	N;FEM;PL	V;IPFV;NFIN
influencias	вплив	influencia	вплив	N;FEM;PL	N;INAN;NOM;MASC;SG
influencias	впливає	influencia	впливати	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
verlag	verlag	verlag	verlag	N;FEM;SG	
sujeto	темою	sujeto	тема	ADJ;MASC;SG;V.PTCP	N;INAN;INS;FEM;SG
sujeto	тема	sujeto	тема	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;FEM;SG
sujeto	предмет	sujeto	предмет	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;MASC;SG
mostrar	шоу	mostrar	шоу	V;NFIN	N;INAN;NOM;NEUT;SG
mostrar	show	mostrar	show	V;NFIN	
mostrar	відображення	mostrar	відображення	V;NFIN	N;INAN;NOM;NEUT;SG
mostrar	дисплей	mostrar	диспля	V;NFIN	N;INAN;NOM;MASC;SG
mostrar	показ	mostrar	показ	V;NFIN	N;INAN;NOM;MASC;SG
necesaria	необхідно	necesario	необхідно	ADJ;FEM;SG	ADV
necesaria	необхідні	necesario	необхідний	ADJ;FEM;SG	ADJ;NOM;PL
adolfo	адольфо	adolfo	адольфо	N;MASC;SG	PROPN;ANIM;NOM;FEM;SG
adolfo	адольф	adolfo	адольф	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
adolfo	адольф	adolfo	адольф	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
adolfo	адольф	adolfo	адольф	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
françois	francois	françois	francois	N;MASC	
françois	франсуа	françois	франсуо	N;MASC	PROPN;ANIM;NOM;MASC;SG
cien	сотня	cien	сотня	NUM;PL	N;INAN;NOM;FEM;SG
cien	сотню	cien	сотня	NUM;PL	N;INAN;ACC;FEM;SG
cien	сто	cien	сто	NUM;PL	
arquitectos	архітектор	arquitecto	архітектор	N;MASC;PL	N;ANIM;NOM;MASC;SG
ganadora	переможець	ganador	переможець	ADJ;FEM;SG	N;ANIM;NOM;MASC;SG
ganadora	переможниці	ganador	переможниця	ADJ;FEM;SG	N;ANIM;NOM;FEM;PL
arkansas	арканзасу	arkansa	арканзас	N;PL	N;INAN;GEN;MASC;SG
editar	edit	editar	edit	V;NFIN	
editar	правка	editar	правка	V;NFIN	N;INAN;NOM;FEM;SG
editar	редагування	editar	редагування	V;NFIN	N;INAN;NOM;NEUT;SG
editar	монтаж	editar	монтаж	V;NFIN	N;INAN;NOM;MASC;SG
alan	алан	alan	алан	PROPN	PROPN;ANIM;NOM;MASC;SG
monedas	монета	moneda	монета	N;FEM;PL	N;INAN;NOM;FEM;SG
monedas	фішка	moneda	фішка	N;FEM;PL	N;INAN;NOM;FEM;SG
monedas	монету	moneda	монет	N;FEM;PL	N;INAN;ACC;FEM;SG
das	das	dar	das	V;IND;SG;2;PRS;FIN	
orientación	вказівки	orientación	вказівка	N;FEM;SG	N;INAN;NOM;FEM;PL
preparación	підготувати	preparación	підготувати	N;FEM;SG	V;PFV;NFIN
victor	віктор	victor	віктор	PROPN	PROPN;ANIM;NOM;MASC;SG
victor	переможцю	victor	переможець	PROPN	N;INAN;DAT;FEM;SG
mérito	заслуги	mérito	заслуга	N;MASC;SG	N;INAN;NOM;MASC;PL
jerusalén	єрусалим	jerusalén	єрусалий	N;MASC;SG	ADJ;NOM;MASC;SG
cristal	ясні	cristal	ясний	N;MASC;SG	ADJ;NOM;PL
cristal	крістал	cristal	крістал	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
bella	бель	bello	бель	ADJ;FEM;SG	
bella	белла	bello	белла	ADJ;FEM;SG	PROPN;ANIM;NOM;FEM;SG
destacó	виділено	destacar	виділити	V;IND;SG;3;PST;FIN	V;PFV;IND;0;FIN
destacó	виділений	destacar	виділений	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
visual	візуальні	visual	візуальний	ADJ;SG	ADJ;NOM;PL
múnich	мюнхен	múnich	мюнхен	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
bloque	блокувати	bloque	блокувати	N;MASC;SG	V;IPFV;NFIN
bloque	заблокувати	bloque	заблокувати	N;MASC;SG	V;PFV;NFIN
desconocido	невідомо	desconocido	невідомо	ADJ;MASC;SG;V.PTCP	ADV
desconocido	невідомі	desconocido	невідомий	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
ligas	льє	liga	льєти	N;FEM;PL	
ligas	ліга	liga	ліг	N;FEM;PL	N;INAN;NOM;FEM;SG
eléctrico	електрика	eléctrico	електрик	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
siria	сирія	sirio	сирія	ADJ;FEM;SG	N;INAN;NOM;FEM;SG
siria	сирії	sirio	сирія	ADJ;FEM;SG	PROPN;INAN;GEN;FEM;SG
play	відтворити	play	відтворити	N	V;PFV;NFIN
play	грати	play	грати	N	V;IPFV;NFIN
play	програти	play	програти	N	V;PFV;NFIN
pensar	роздуми	pensar	роздум	V;NFIN	N;INAN;NOM;MASC;PL
pensar	мислення	pensar	мислення	V;NFIN	N;INAN;NOM;NEUT;SG
