amanda	amanda	amandama	amanda	N;NOM;SG	PROPN;NOM;MASC;SG
nõid	zauberin	nõid	zauberin	N;NOM;SG	ADJ
nõid	hexen	nõid	hexen	N;NOM;SG	
nõid	hexe	nõid	hexe	N;NOM;SG	
maandus	landeten	maanduma	landet	V;IND;SG;3;PST;FIN;ACT	V;IND;PL;3;PST;FIN
sõltuvust	abhängigkeiten	sõltuvus	abhängigkeit	N;PRT;SG	V;NFIN
sõltuvust	abhängigkeit	sõltuvus	abhängigkeit	N;PRT;SG	V;SG;FIN
sõltuvust	abhängigkeit	sõltuvus	abhängigkeit	N;PRT;SG	V;SG;FIN
steel	stahlindustrie	steel	stahlindustrie	N;NOM;SG	
steel	stahl	steel	stahl	N;NOM;SG	
isabella	isabella	isa_bella	isabella	N;NOM;SG	PROPN;NOM;FEM;SG
mozilla	mozilla	mozilla	mozilla	N;NOM;SG	PROPN;SG
olivier	olivier	olivier	olivier	N;NOM;SG	PROPN;NOM;MASC;SG
eurooplaste	europäer	eurooplane	Europäer	N;GEN;PL	ADJ
alexis	alexei	alexis	alexei	N;NOM;SG	PROPN;NOM;MASC;SG
alexis	alexis	alexis	alexis	N;NOM;SG	PROPN;NOM;MASC;SG
kohtunud	met	kohtuma	met	V;PST;V.PTCP;ACT	
mürk	gift	mürk	gefen	N;NOM;SG	
mürk	vergiften	mürk	vergiften	N;NOM;SG	V;NFIN
mürk	vergiftet	mürk	vergiften	N;NOM;SG	V;V.PTCP
mürk	vergiftung	mürk	vergiftung	N;NOM;SG	
mürk	gift	mürk	gefen	N;NOM;SG	
emilie	emilie	emili	emilie	N;NOM;SG	PROPN;NOM;FEM;SG
igavesti	ewig	igavesti	ewig	ADV	
igavesti	forever	igavesti	forever	ADV	PROPN;NOM;SG
heidi	heidi	heidi	heidi	N;NOM;SG	PROPN;NOM;FEM;SG
unustatud	vergessen	unustatud	vergessen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
unustatud	vergaß	unustatud	vergeßen	ADJ;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
reform	reformieren	reform	reformieren	N;NOM;SG	V;NFIN
reform	reformen	reform	reformen	N;NOM;SG	V;NFIN
reform	reform	reform	reform	N;NOM;SG	
tseremoonia	zeremonie	tseremoonia	zeremonie	N;NOM;SG	
tseremoonia	zeremonien	tseremoonia	zeremonien	N;NOM;SG	
tseremoonia	feier	tseremoonia	feier	N;NOM;SG	
tõlk	übersetzerin	tõlk	übersetzerin	N;NOM;SG	ADJ
tõlk	übersetzer	tõlk	übersetzer	N;NOM;SG	ADJ
tõlk	dolmetscher	tõlk	dolmetsch	N;NOM;SG	ADJ
tõlk	dolmetscher	tõlk	dolmetsch	N;NOM;SG	ADJ
registrisse	registrieren	register	registrieren	N;IN+ALL;SG	V;NFIN
registrisse	register	register	register	N;IN+ALL;SG	
registrisse	eintragen	register	eintragen	N;IN+ALL;SG	V;NFIN
registrisse	anmeldung	register	anmeldung	N;IN+ALL;SG	ADJ
registrisse	anmelden	register	anmelden	N;IN+ALL;SG	V;NFIN
registrisse	registrierung	register	Registrierung	N;IN+ALL;SG	ADJ
raadius	umkreis	raadius	umkreis	N;NOM;SG	ADJ
raadius	radius	raadius	radius	N;NOM;SG	
iowa	iowa	iowa	iowa	N;NOM;SG	PROPN;NOM;NEUT;SG
kasvajate	tumore	kasvaja	tumore	N;GEN;PL	N;NOM;FEM;PL
kasvajate	tumoren	kasvaja	tumor	N;GEN;PL	
antonius	antony	antonius	antony	N;NOM;SG	PROPN
antonius	antonius	antonius	antonius	N;NOM;SG	PROPN;NOM;MASC;SG
jesse	jesse	jesse	jes	N;NOM;SG	PROPN;NOM;MASC;SG
kesklinn	innenstadt	kesk_linn	innenstadt	N;NOM;SG	ADJ
kesklinn	stadtzentrum	kesk_linn	stadtzentrum	N;NOM;SG	V;V.PTCP
kesklinn	downtown	kesk_linn	downtown	N;NOM;SG	PROPN;SG
kesklinn	stadtmitte	kesk_linn	stadtmitt	N;NOM;SG	
kesklinn	altstadt	kesk_linn	altstadt	N;NOM;SG	ADJ
walther	walther	walther	walth	N;NOM;SG	PROPN
murdis	kaputt	murdma	kaputt	V;IND;SG;3;PST;FIN;ACT	ADJ
murdis	pleite	murdma	pleit	V;IND;SG;3;PST;FIN;ACT	ADJ;NOM
muudatus	ändern	muudatus	ändern	N;NOM;SG	V;NFIN
muudatus	wechseln	muudatus	wechseln	N;NOM;SG	V;NFIN
muudatus	wechsel	muudatus	wechsel	N;NOM;SG	ADV
einstein	einstein	einstein	einstein	N;NOM;SG	
ice	ice	ice	ice	N;NOM;SG	
kann	kanne	kann	können	N;NOM;SG	
kann	krug	kann	krug	N;NOM;SG	
santi	santi	sant	santi	N;NOM;SG	PROPN;NOM;SG
juur	wurzel	juur	wurzeln	N;NOM;SG	
juur	root	juur	root	N;NOM;SG	PROPN;NOM;SG
juur	wurzeln	juur	wurzeln	N;NOM;SG	V;NFIN
tundlik	empfindliche	tundlik	empfindlich	ADJ;NOM;SG	ADJ;NOM;FEM;PL
tundlik	sensiblen	tundlik	sensiblen	ADJ;NOM;SG	V;NFIN
tundlik	sensible	tundlik	sensibel	ADJ;NOM;SG	ADJ;NOM;FEM;PL
diplomaatia	diplomatische	diplomaatia	diplomatisch	N;NOM;SG	ADJ;NOM;FEM;PL
diplomaatia	diplomatie	diplomaatia	diplomatie	N;NOM;SG	ADJ
diplomaatia	diplomatischen	diplomaatia	diplomatisch	N;NOM;SG	ADJ;NOM;MASC;SG
diplomaatia	diplomatisch	diplomaatia	diplomatisch	N;NOM;SG	ADJ
elupaikade	lebensräumen	elu_paik	lebensraum	N;GEN;PL	V;NFIN
elupaikade	lebensräume	elu_paik	lebensraum	N;GEN;PL	ADJ;NOM;PL
elupaikade	lebensraum	elu_paik	lebensraum	N;GEN;PL	ADJ
elupaikade	habitat	elu_paik	habitat	N;GEN;PL	
elupaikade	lebensräume	elu_paik	lebensraum	N;GEN;PL	ADJ;NOM;PL
elupaikade	lebensraum	elu_paik	lebensraum	N;GEN;PL	ADJ
elupaikade	habitat	elu_paik	habitat	N;GEN;PL	
tõhus	effizienten	tõhus	effizient	ADJ;NOM;SG	ADJ;PL
tõhus	effektive	tõhus	effektiv	ADJ;NOM;SG	ADJ;NOM;FEM;PL
tõhus	wirksame	tõhus	wirksam	ADJ;NOM;SG	ADJ;NOM;FEM;PL
kalduvus	tendenz	kalduvus	tendenz	N;NOM;SG	ADJ
kalduvus	neigung	kalduvus	neigung	N;NOM;SG	ADJ
kalduvus	trend	kalduvus	trend	N;NOM;SG	ADJ
kalduvus	tendenz	kalduvus	tendenz	N;NOM;SG	ADJ
kalduvus	neigung	kalduvus	neigung	N;NOM;SG	ADJ
hingamisteede	atmung	hingamis_tee	atmung	N;GEN;PL	
hingamisteede	atemwege	hingamis_tee	atemweg	N;GEN;PL	
täiendav	zusätzliche	täiendav	zusätzlich	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;NOM;FEM;PL
täiendav	komplementäre	täiendav	komplementäre	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;NOM;FEM;PL
täiendav	ergänzende	täiendav	ergänzend	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;NOM;FEM;PL
täiendav	ergänzen	täiendav	ergänzen	ADJ;NOM;SG;PRS;V.PTCP;ACT	V;NFIN
täiendav	ergänzende	täiendav	ergänzend	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;NOM;FEM;PL
täiendav	zusätzliche	täiendav	zusätzlich	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;NOM;FEM;PL
värvitud	gemalt	värvi=tud	malen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
värvitud	gestrichen	värvi=tud	gestrechen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
värvitud	malte	värvi=tud	malen	ADJ;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
värvitud	bemalt	värvi=tud	bemalen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
värvitud	lackiert	värvi=tud	lackieren	ADJ;PST;V.PTCP;PASS	V;V.PTCP
ertshertsog	erzherzog	ertshertsog	erzherziehen	N;NOM;SG	
janne	janne	jann	jann	N;NOM;SG	PROPN;NOM;SG
rikutud	verdorben	rikkuma	verdorben	ADJ;PST;V.PTCP;PASS	V;V.PTCP
rikutud	beschädigte	rikkuma	beschädigen	ADJ;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
rikutud	beschädigt	rikkuma	beschädigen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
rikutud	ruiniert	rikkuma	ruinieren	ADJ;PST;V.PTCP;PASS	V;V.PTCP
rikutud	verdorben	rikkuma	verdorben	ADJ;PST;V.PTCP;PASS	V;V.PTCP
rikutud	verwöhnt	rikkuma	verwöhnen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
rikutud	verstoßen	rikkuma	verstoßen	ADJ;PST;V.PTCP;PASS	V;NFIN
rikutud	verletzt	rikkuma	verletzen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
kohustuse	engagement	kohustus	engagement	N;GEN;SG	ADJ
kohustuse	verpflichtung	kohustus	verpflichtung	N;GEN;SG	V;IND;SG;3;PRS;FIN
protesti	protestiere	protest	protestieren	N;PRT;SG	
protesti	proteste	protest	prot	N;PRT;SG	N;NOM;FEM;PL
protesti	protestieren	protest	protestieren	N;PRT;SG	V;NFIN
tonga	tonga	tong	tonga	ADJ	PROPN;NOM;MASC;SG
edit	edit	edit	edit	N;NOM;SG	
edit	editieren	edit	editieren	N;NOM;SG	V;NFIN
edit	bearbeiten	edit	bearbeiten	N;NOM;SG	V;NFIN
gaboni	gabun	gaboni	gabun	ADJ	PROPN;NOM;MASC;SG
reageerivad	reaktion	reageerima	Reaktion	V;IND;PL;3;PRS;FIN;ACT	ADJ
reageerivad	reagiere	reageerima	reagieren	V;IND;PL;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vaenlased	gegner	vaenlane	gegner	N;NOM;PL	
vaenlased	feinden	vaenlane	feinden	N;NOM;PL	V;NFIN
vaenlased	feindlich	vaenlane	feindlich	N;NOM;PL	ADJ
vaenlased	feinde	vaenlane	feind	N;NOM;PL	
vaenlased	feind	vaenlane	feind	N;NOM;PL	
khan	khan	khan	khan	N;NOM;SG	PROPN;NOM;MASC;SG
terra	terra	terra	Terra	N;NOM;SG	
doc	dok	doc	dok	N;SG	
doc	doc	doc	doc	N;SG	
eeldus	vermutung	eeldus	vermutung	N;NOM;SG	ADV
eeldus	annahme	eeldus	annehmen	N;NOM;SG	
eeldus	voraussetzung	eeldus	voraussetzung	N;NOM;SG	
eeldus	prämisse	eeldus	prämisse	N;NOM;SG	
mitmekordne	vielfachen	mitme_kordne	vielfach	ADJ;NOM;SG	V;NFIN
mitmekordne	mehrfache	mitme_kordne	mehrfach	ADJ;NOM;SG	ADJ;NOM;FEM;PL
mitmekordne	multiple	mitme_kordne	multipl	ADJ;NOM;SG	ADJ;NOM;FEM;PL
mitmekordne	mehrere	mitme_kordne	mehrere	ADJ;NOM;SG	PRO;NOM;INDF;PL
haute	haute	haut	hauten	N;NOM;SG	
kandidaadid	bewerber	kandidaat	bewerber	N;NOM;PL	
kandidaadid	anwärter	kandidaat	anwärter	N;NOM;PL	ADJ
dom	dom	dom	dom	N;NOM;SG	PROPN;NOM;MASC;SG
girls	mädchen	girls	mädchen	N;NOM;SG	N;NOM;FEM;PL
girls	mädels	girls	mädels	N;NOM;SG	ADV
girls	girls	girls	girls	N;NOM;SG	PROPN
césar	cesar	césar	cesar	N;NOM;SG	PROPN;NOM;SG
césar	césar	césar	césar	N;NOM;SG	PROPN;NOM;MASC;SG
césar	cäsar	césar	cäsar	N;NOM;SG	PROPN;NOM;MASC;SG
césar	cesar	césar	cesar	N;NOM;SG	PROPN;NOM;SG
césar	césar	césar	césar	N;NOM;SG	PROPN;NOM;MASC;SG
teras	stahlindustrie	tera	stahlindustrie	N;NOM;SG	
teras	stahl	tera	stahl	N;NOM;SG	
benedetto	benedetto	benedetto	benedetto	N;NOM;SG	PROPN;NOM;SG
nool	pfeile	nool	pfeil	N;NOM;SG	
nool	pfeil	nool	pfeil	N;NOM;SG	
nool	arrow	nool	arrow	N;NOM;SG	PROPN;NOM;MASC;SG
veronika	veronika	veronika	veronika	N;NOM;SG	PROPN;NOM;FEM;SG
tasand	ebene	tasand	eben	N;NOM;SG	
tasand	stufe	tasand	stufen	N;NOM;SG	ADJ
tasand	level	tasand	level	N;NOM;SG	
tasand	niveau	tasand	niveau	N;NOM;SG	ADV
eeskiri	regelung	ees_kiri	Regelung	N;NOM;SG	ADJ
eeskiri	vorschrift	ees_kiri	vorschreifen	N;NOM;SG	
eeskiri	regel	ees_kiri	regel	N;NOM;SG	ADV
eeskiri	rule	ees_kiri	rulen	N;NOM;SG	PROPN
detailid	einzelheiten	detail	einzelheiten	N;NOM;PL	V;NFIN
unikaalne	einmalige	unikaalne	einmalig	ADJ;NOM;SG	ADJ;NOM;FEM;PL
unikaalne	einzigartige	unikaalne	einzigartig	ADJ;NOM;SG	ADJ;NOM;FEM;PL
švaabimaa	schwaben	švaabi_maa	schwaben	N;NOM;SG	PROPN
arkadi	arkadi	arkama	arkadi	N;NOM;SG	PROPN;NOM;SG
kasvatatud	erwachsene	kasvatatud	erwachsen	V;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL
bluetooth	bluetooth	bluetoot	bluetooth	N;NOM;SG	PROPN
järsk	steilen	järsk	steilen	ADJ;NOM;SG	V;NFIN
pomm	bombe	pomm	bombe	N;NOM;SG	
pomm	atombombe	pomm	atombombe	N;NOM;SG	
pomm	bombardieren	pomm	bombardieren	N;NOM;SG	V;NFIN
pomm	bomben	pomm	bomben	N;NOM;SG	
automaatne	auto	automaatne	auto	ADJ;NOM;SG	N;NOM;SG
automaatne	automatische	automaatne	automatisch	ADJ;NOM;SG	ADJ;NOM;FEM;PL
tagama	gewährleistung	tagama	gewährleistung	V;IN+ALL;V.CVB;ACT	N;NOM;FEM;SG
pseudonüüm	pseudonym	pseudonüüm	pseudonym	N;NOM;SG	ADJ
loomaarst	tierarzt	loomaar	tierarzt	N;NOM;SG	
loomaarst	berufsbildung	loomaar	berufsbildung	N;NOM;SG	
loomaarst	tierarzt	loomaar	tierarzt	N;NOM;SG	
pidamine	halten	pidamine	halten	N;NOM;SG	V;NFIN
pidamine	behalten	pidamine	behalten	N;NOM;SG	V;NFIN
parandamine	verbessern	parandamine	verbessern	N;NOM;SG	V;NFIN
parandamine	reparaturen	parandamine	reparatur	N;NOM;SG	V;NFIN
parandamine	instandsetzung	parandamine	instandsetzung	N;NOM;SG	
parandamine	reparieren	parandamine	reparieren	N;NOM;SG	V;NFIN
parandamine	reparatur	parandamine	Reparatur	N;NOM;SG	PROPN
parandamine	korrigieren	parandamine	korrigieren	N;NOM;SG	V;NFIN
parandamine	berichtigung	parandamine	Berichtigung	N;NOM;SG	ADJ
parandamine	berichtigung	parandamine	Berichtigung	N;NOM;SG	ADJ
parandamine	besserung	parandamine	besserung	N;NOM;SG	ADJ
parandamine	verbesserungen	parandamine	verberseringen	N;NOM;SG	V
eile	gestrigen	eile	gestrig	ADV	ADJ
eile	gestrige	eile	gestrig	ADV	
eile	gestern	eile	gestern	ADV	
popper	popper	popper	popper	N;NOM;SG	PROPN;NOM;SG
hella	hella	hell	hella	N;NOM;SG	PROPN;NOM;SG
volta	volta	volta	volta	N;NOM;SG	PROPN;NOM;SG
polüneesia	polynesien	polüneesia	polynesien	ADJ	PROPN;NOM;NEUT;SG
tagumine	hinten	tagumine	hinten	ADJ;NOM;SG	ADV
rikkumine	zuwiderhandlung	rikkumine	zuwiderhandlung	N;NOM;SG	PROPN
rikkumine	verstöße	rikkumine	verstöße	N;NOM;SG	
rikkumine	übertretung	rikkumine	übertretung	N;NOM;SG	
rikkumine	verstoß	rikkumine	verstoß	N;NOM;SG	
rikkumine	übertretung	rikkumine	übertretung	N;NOM;SG	
rikkumine	verstoß	rikkumine	verstoß	N;NOM;SG	
enrique	enrique	enrique	enrique	N;NOM;SG	PROPN;NOM;MASC;SG
tamara	tamara	tamar	tamara	N;NOM;SG	PROPN;NOM;SG
rob	berauben	rob	berauben	N;NOM;SG	V;NFIN
rob	rauben	rob	rauben	N;NOM;SG	V;NFIN
rob	rob	rob	rib	N;NOM;SG	PROPN;NOM;SG
basel	basel	basel	basel	N;NOM;SG	PROPN;NOM;SG
basel	basel	basel	basel	N;NOM;SG	PROPN;NOM;SG
lamp	lampe	lamp	lampen	N;NOM;SG	
lamp	leuchte	lamp	leucht	N;NOM;SG	
lamp	laterne	lamp	latern	N;NOM;SG	;NOM
seisu	gesamtwertung	seis	gesamtwertung	N;PRT;SG	ADJ
seisu	rangliste	seis	ranglist	N;PRT;SG	N;NOM;FEM;SG
võistleja	teilnehmers	võistleja	teilnehmers	N;NOM;SG	ADV
betty	betty	betty	betty	N;NOM;SG	PROPN;NOM;SG
kullast	gold	kuld	gold	N;IN+ABL;SG	
kullast	goldene	kuld	golden	N;IN+ABL;SG	ADJ;NOM;FEM;PL
ellis	ellis	ellis	ellis	N;NOM;SG	PROPN;NOM;MASC;SG
institutsioon	träger	institutsioon	träger	N;NOM;SG	ADJ
institutsioon	institution	institutsioon	institution	N;NOM;SG	
lint	band	lint	binden	N;NOM;SG	
lint	tape	lint	tape	N;NOM;SG	
lint	klebeband	lint	klebeband	N;NOM;SG	ADJ
lint	kassette	lint	kassett	N;NOM;SG	ADJ;SG
sissepääs	zufahrt	sisse_pääs	zufahren	N;NOM;SG	V;IND;SG;3;PRS;FIN
sissepääs	einfahrt	sisse_pääs	einfahren	N;NOM;SG	ADJ
sissepääs	eintritt	sisse_pääs	eintreten	N;NOM;SG	V;IND;SG;3;PRS;FIN
tabeli	tabelle	tabel	tabell	N;GEN;SG	N;NOM;FEM;SG
sõrmuse	ring	sõrmus	ringen	N;GEN;SG	
sõrmuse	läuten	sõrmus	lau	N;GEN;SG	V;NFIN
sõrmuse	klingeln	sõrmus	klingeln	N;GEN;SG	V;NFIN
sõrmuse	klingel	sõrmus	klingel	N;GEN;SG	
kaubamärk	markenzeichen	kauba_märk	markenzeichen	N;NOM;SG	V;NFIN
kaubamärk	handelsmarke	kauba_märk	handelsmarke	N;NOM;SG	ADJ;NOM
kaubamärk	warenzeichen	kauba_märk	warenzeichen	N;NOM;SG	V;V.PTCP
pilvede	bewölkt	pilv	bewölken	N;GEN;PL	ADJ
pilvede	wolken	pilv	wolken	N;GEN;PL	
pilvede	wolke	pilv	wolk	N;GEN;PL	
hurda	greyhound	hurd	greyhound	N;NOM;SG	PROPN
vilistlased	ehemaliger	vilistlane	ehemalig	N;NOM;PL	ADJ
vilistlased	alumni	vilistlane	alumni	N;NOM;PL	
vilistlased	ehemalige	vilistlane	ehemalig	N;NOM;PL	ADJ;NOM;FEM;PL
vilistlased	absolventen	vilistlane	absolvent	N;NOM;PL	V;IND;PL;3;FIN
philips	philips	philips	philips	N;NOM;SG	PROPN;NOM;MASC;SG
preestrid	priester	preester	priest	N;NOM;PL	ADJ
preestrid	geistliche	preester	geistlich	N;NOM;PL	ADJ;NOM;FEM;PL
jälgimine	aufspüren	jälgimine	aufspüren	N;NOM;SG	V;NFIN
jälgimine	verfolgen	jälgimine	verfolgen	N;NOM;SG	V;NFIN
jälgimine	tracking	jälgimine	tracking	N;NOM;SG	PROPN
jälgimine	verfolgung	jälgimine	verfolgung	N;NOM;SG	
jälgimine	beobachtung	jälgimine	beobachtung	N;NOM;SG	ADJ
jälgimine	monitoring	jälgimine	monitoring	N;NOM;SG	ADJ
jälgimine	kontrolle	jälgimine	kontroll	N;NOM;SG	ADJ;NOM;FEM;SG
väärtuslik	wertvolle	väärtuslik	wertvoll	ADJ;NOM;SG	ADJ;NOM;FEM;PL
ebaselge	unklare	eba_selg	unklare	ADJ;NOM;SG	ADJ;NOM;FEM;PL
aruba	aruba	aruma	aruba	N;NOM;SG	PROPN;NOM;SG
argumendi	argumente	argument	argument	N;GEN;SG	
argumendi	argument	argument	argument	N;GEN;SG	ADV
argumendi	streit	argument	streit	N;GEN;SG	ADJ
konkurents	wettbewerb	konkurents	wettbewerb	N;NOM;SG	ADV
kurjategija	kriminell	kurja_tegija	kriminell	N;NOM;SG	ADJ
kurjategija	kriminelle	kurja_tegija	kriminell	N;NOM;SG	ADJ;NOM;FEM;PL
kurjategija	kriminalität	kurja_tegija	kriminalität	N;NOM;SG	ADJ
kurjategija	verbrecher	kurja_tegija	verbrecher	N;NOM;SG	ADJ
kurjategija	kriminellen	kurja_tegija	kriminellen	N;NOM;SG	ADJ
kurjategija	strafrecht	kurja_tegija	strafrecht	N;NOM;SG	PROPN
kurjategija	täter	kurja_tegija	tät	N;NOM;SG	ADJ
kurjategija	straftäter	kurja_tegija	straftät	N;NOM;SG	ADJ
teemant	diamond	teema	diamond	N;NOM;SG	
teemant	diamant	teema	diamant	N;NOM;SG	ADJ
teemant	diamanten	teema	diamant	N;NOM;SG	V;NFIN
laava	lava	laav	lava	N;NOM;SG	
kaitsjad	verteidiger	kaitsja	verteidiger	N;NOM;PL	ADJ
kaitsjad	beschützer	kaitsja	beschützer	N;NOM;PL	ADJ
kaitsjad	hüter	kaitsja	hüt	N;NOM;PL	
kaitsjad	vormund	kaitsja	vormund	N;NOM;PL	ADJ
kaitsjad	wächter	kaitsja	wacht	N;NOM;PL	ADJ
argumendid	vorbringen	argument	vorbringen	N;NOM;PL	V;NFIN
argumendid	argumenten	argument	argument	N;NOM;PL	V;NFIN
argumendid	argumente	argument	argument	N;NOM;PL	
asjaolud	umstand	asja_olu	umstand	N;NOM;PL	ADV
asjaolud	umständen	asja_olu	umständen	N;NOM;PL	
asjaolud	umständen	asja_olu	umständen	N;NOM;PL	
regioonide	adr	regioon	adr	N;GEN;PL	
nordisk	nordisk	nordisk	nordisk	N;IN+ESS;SG	
vask	kupfer	vask	küpfen	N;NOM;SG	ADJ
theodore	theodore	theodor	theodore	N;NOM;SG	PROPN;NOM;MASC;SG
theodore	theodor	theodor	theodor	N;NOM;SG	PROPN;NOM;SG
alpes	alpes	alpes	alp	N;NOM;SG	PROPN;NOM;NEUT;SG
unistus	dream	unistus	dream	N;NOM;SG	
unistus	träume	unistus	träumen	N;NOM;SG	ADJ;NOM
unistus	traum	unistus	traum	N;NOM;SG	ADJ
unistus	träumen	unistus	träumen	N;NOM;SG	V;NFIN
järeldus	abschluss	järeldus	abschließen	N;NOM;SG	ADV
järeldus	schlußfolgerung	järeldus	schlußfolgerung	N;NOM;SG	ADJ
järeldus	schlussfolgerung	järeldus	schlussfolgerung	N;NOM;SG	ADJ
kvartalis	vierteljährlich	kvartal	vierteljährlich	N;IN+ESS;SG	ADJ
kvartalis	vierteljährliche	kvartal	vierteljährlich	N;IN+ESS;SG	ADJ;NOM;FEM;PL
konsultant	beraterin	konsultant	beraterin	N;NOM;SG	ADJ
konsultant	beratungsunternehmen	konsultant	beratungsunternehmen	N;NOM;SG	ADJ
konsultant	berater	konsultant	berater	N;NOM;SG	ADJ
konstruktsioon	bauwesen	konstruktsioon	bauwesen	N;NOM;SG	
konstruktsioon	baumaschinen	konstruktsioon	baumaschinen	N;NOM;SG	V;NFIN
konstruktsioon	baugewerbe	konstruktsioon	baugewerbe	N;NOM;SG	
konstruktsioon	bauindustrie	konstruktsioon	bauindustrie	N;NOM;SG	ADJ
inglased	engländer	inglane	engländer	N;NOM;PL	
inglased	engländern	inglane	engländern	N;NOM;PL	
ilona	ilona	ilona	ilona	N;NOM;SG	PROPN;NOM;FEM;SG
vaikselt	leise	vaikselt	leise	ADV	ADJ
vaikselt	schweigend	vaikselt	schweigend	ADV	ADJ
tõrjuda	wehre	tõrjuma	wehr	V;NFIN	
kattub	überschneidung	kattuma	überschneidung	V;IND;SG;3;PRS;FIN;ACT	ADJ
platoo	hochebene	platoo	hocheben	N;NOM;SG	ADJ;NOM;FEM;SG
platoo	plateau	platoo	plateau	N;NOM;SG	ADJ
platoo	hochland	platoo	hochland	N;NOM;SG	ADJ
córdoba	córdoba	córdoba	córdoba	N;NOM;SG	PROPN;NOM;MASC;SG
córdoba	cordoba	córdoba	cordoba	N;NOM;SG	PROPN;NOM;SG
malmö	malmö	malmö	malmö	N;NOM;SG	PROPN
chuck	chuck	chuck	chuck	N;NOM;SG	PROPN;NOM;MASC;SG
lambert	lambert	lambert	lambern	N;NOM;SG	PROPN
silvio	silvio	silvio	silvio	N;NOM;SG	PROPN;NOM;MASC;SG
dialoogi	dialoge	dialoog	dialog	N;PRT;SG	ADJ
dialoogi	dialog	dialoog	dialog	N;PRT;SG	
dialoogi	dialoge	dialoog	dialog	N;PRT;SG	ADJ
dialoogi	dialog	dialoog	dialog	N;PRT;SG	
fine	geldstrafe	finema	geldstrafe	N;NOM;SG	ADJ
fine	fine	finema	fein	N;NOM;SG	
fine	fein	finema	fein	N;NOM;SG	ADJ
fine	gut	finema	gut	N;NOM;SG	ADJ
süüdistuse	staatsanwaltschaft	süüdistus	staatsanwaltschaft	N;GEN;SG	ADJ
süüdistuse	strafverfolgung	süüdistus	strafverfolgung	N;GEN;SG	ADJ;SG
süüdistuse	verfolgung	süüdistus	verfolgung	N;GEN;SG	
süüdistuse	anklage	süüdistus	anklage	N;GEN;SG	ADJ;NOM;FEM;SG
vaz	vaz	vaz	vaz	N;NOM;SG	PROPN;NOM;SG
kristian	kristian	kristian	kristian	N;NOM;SG	PROPN;NOM;SG
ramón	ramón	ramón	ramón	N;NOM;SG	PROPN;NOM;MASC;SG
ramón	ramon	ramón	ramon	N;NOM;SG	PROPN;NOM;SG
seinad	stadtmauer	sein	stadtmau	N;NOM;PL	
seinad	stadtmauern	sein	stadtmauern	N;NOM;PL	V;NFIN
seinad	mauern	sein	mauern	N;NOM;PL	V;NFIN
seinad	mauer	sein	mauer	N;NOM;PL	
uss	würmer	uss	würm	N;NOM;SG	
uss	wurm	uss	wurm	N;NOM;SG	
ümmargune	runde	ümmargune	runde	ADJ;NOM;SG	ADV
ümmargune	rund	ümmargune	rund	ADJ;NOM;SG	ADV
ümmargune	round	ümmargune	round	ADJ;NOM;SG	
next	nächstes	next	nah	N;NOM;SG	ADJ;NOM;NEUT;SG
next	nächster	next	nah	N;NOM;SG	ADJ
next	next	next	next	N;NOM;SG	
next	nächsten	next	nah	N;NOM;SG	ADJ;PL
next	nächste	next	nah	N;NOM;SG	ADJ;NOM;FEM;PL
ravida	heilung	ravima	heilung	V;NFIN	
ravida	heile	ravima	heilen	V;NFIN	
katki	zerbrochen	katk	zerbrechen	ADV	V;V.PTCP
katki	broken	katk	brok	ADV	
katki	gebrochen	katk	brechen	ADV	V;V.PTCP
katki	kaputt	katk	kaputt	ADV	ADJ
katki	defekt	katk	defekt	ADV	ADJ
taktika	taktiken	taktika	taktik	N;NOM;SG	V;NFIN
takistuse	hürde	takistus	herden	N;GEN;SG	ADJ;NOM;SG
takistuse	hindernisse	takistus	hindernis	N;GEN;SG	N;NOM;FEM;PL
takistuse	hindernis	takistus	hindernis	N;GEN;SG	
skandaali	skandalös	skandaal	skandalös	N;PRT;SG	ADJ
skandaali	affäre	skandaal	affäre	N;PRT;SG	ADJ;SG
skandaali	skandale	skandaal	skandal	N;PRT;SG	ADJ;NOM;FEM;PL
amadeus	amadeus	amadeus	amadeus	N;NOM;SG	PROPN;NOM;MASC;SG
teenus	service	teenus	Service	N;NOM;SG	
vedel	flüssige	vedel	flüssig	N;NOM;SG	ADJ;NOM;FEM;PL
vedel	flüssig	vedel	flüssig	N;NOM;SG	ADJ
vedel	flüssigkeit	vedel	flüssigkeit	N;NOM;SG	ADJ
vedel	liquid	vedel	liquid	N;NOM;SG	
