von	from	von	from	ADP	
maximal	maks	maximal	maks	ADJ	
maximal	maksimum	maximal	maksimum	ADJ	
maximal	maksymalnie	maximal	maksymalnie	ADJ	ADV
fahren	drive	fahren	driv	V;NFIN	
fahren	napęd	fahren	napęd	V;NFIN	N;NOM;MASC;SG
fahren	jazda	fahren	jazdać	V;NFIN	N;NOM;FEM;SG
physiker	fizyki	physiker	fizyka	ADJ	
physiker	fizyka	physiker	fizyk	ADJ	
physiker	fizyk	physiker	fizyk	ADJ	N;NOM;MASC;SG
physiker	fizycy	physiker	fizyk	ADJ	N;NOM;MASC;PL
weltmeister	mistrz	weltmeister	mistrz	ADJ	N;NOM;MASC;SG
weltmeister	champion	weltmeister	champion	ADJ	
weltmeister	mistrzyni	weltmeister	mistrzynia	ADJ	
preise	ceny	preis	cena	ADJ	N;NOM;FEM;PL
preise	cennik	preis	cennik	ADJ	N;NOM;MASC;SG
preise	stawki	preis	stawka	ADJ	
preise	kursy	preis	kurs	ADJ	N;NOM;MASC;PL
preise	nagród	preis	nagroda	ADJ	
preise	nagrody	preis	nagroda	ADJ	N;NOM;FEM;PL
preise	ceny	preis	cena	ADJ	N;NOM;FEM;PL
preise	cennik	preis	cennik	ADJ	N;NOM;MASC;SG
preise	nagród	preis	nagroda	ADJ	
preise	nagrody	preis	nagroda	ADJ	N;NOM;FEM;PL
philosoph	filozof	philosoph	filozof	PROPN;NOM;SG	N;NOM;MASC;SG
klassische	klasycznego	klassisch	klasyczny	ADJ;NOM;FEM;PL	ADJ;ACC;MASC;SG
klassische	klasyka	klassisch	klasyka	ADJ;NOM;FEM;PL	
klassische	klasyczna	klassisch	klasyczny	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
klassische	klasyczny	klassisch	klasyczny	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
klassische	klasyczne	klassisch	klasyczny	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
klassische	klasyk	klassisch	klasyk	ADJ;NOM;FEM;PL	N;NOM;MASC;SG
klassische	klasyka	klassisch	klasyka	ADJ;NOM;FEM;PL	
klassische	klasyczny	klassisch	klasyczny	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
klassische	classic	klassisch	classicie	ADJ;NOM;FEM;PL	
klassische	klasyczne	klassisch	klasyczny	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
goldenen	złote	golden	złoty	ADJ;NOM;MASC;PL	
goldenen	golden	golden	golden	ADJ;NOM;MASC;PL	
goldenen	złoty	golden	złoty	ADJ;NOM;MASC;PL	
goldenen	złota	golden	złoty	ADJ;NOM;MASC;PL	
goldenen	pozłacany	golden	pozłacać	ADJ;NOM;MASC;PL	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
times	razy	times	raz	PROPN;NOM;SG	N;ACC;MASC;PL
times	times	times	times	PROPN;NOM;SG	
times	czasy	times	czas	PROPN;NOM;SG	N;NOM;MASC;PL
oliver	olivera	oliver	oliver	ADJ	
oliver	oliver	oliver	oliver	ADJ	N;NOM;MASC;SG
diplomat	dyplomata	diplomat	dyplomata	ADJ	N;NOM;MASC;SG
wissenschaftler	naukowiec	wissenschaftl	naukowiec	ADJ	N;NOM;MASC;SG
wissenschaftler	badacz	wissenschaftl	badaczyć	ADJ	N;NOM;MASC;SG
wissenschaftler	naukowca	wissenschaftl	naukowca	ADJ	N;ACC;MASC;SG
wissenschaftler	naukowiec	wissenschaftl	naukowiec	ADJ	N;NOM;MASC;SG
wissenschaftler	naukowcem	wissenschaftl	naukowiec	ADJ	N;INS;MASC;SG
wissenschaftler	uczeni	wissenschaftl	uczenić	ADJ	V;PFV;MASC;IND;PL;PST;FIN;ACT
wissenschaftler	naukowcy	wissenschaftl	naukowiec	ADJ	N;NOM;MASC;PL
wissenschaftler	badacze	wissenschaftl	badacz	ADJ	N;NOM;MASC;PL
wissenschaftler	naukowców	wissenschaftl	naukowiec	ADJ	N;ACC;MASC;PL
wissenschaftler	naukowcy	wissenschaftl	naukowiec	ADJ	N;NOM;MASC;PL
wissenschaftler	naukowców	wissenschaftl	naukowiec	ADJ	N;ACC;MASC;PL
malerei	obraz	malerei	obraz	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
malerei	malarstwo	malerei	malarstwo	ADJ;NOM;FEM;SG	N;NOM;NEUT;SG
malerei	malowanie	malerei	malować	ADJ;NOM;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
malerei	obrazy	malerei	obraz	ADJ;NOM;FEM;SG	N;NOM;MASC;PL
gewicht	ciężary	wechen	ciężar	N;NOM;NEUT;SG	N;NOM;MASC;PL
gewicht	wagi	wechen	waga	N;NOM;NEUT;SG	N;ACC;FEM;SG
gewicht	wagi	wechen	waga	N;NOM;NEUT;SG	N;ACC;FEM;SG
gewicht	waga	wechen	waga	N;NOM;NEUT;SG	
erhöht	podwyżki	erhöhen	podwyżka	V;V.PTCP	N;ACC;FEM;PL
erhöht	podniesione	erhöhen	podnieść	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
erhöht	podniesiony	erhöhen	podnieść	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
erhöht	wychowana	erhöhen	wychować	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
erhöht	wychowany	erhöhen	wychować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
erhöht	zwiększone	erhöhen	zwiększyć	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
erhöht	zwiększona	erhöhen	zwiększyć	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
erhöht	zwiększony	erhöhen	zwiększyć	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
erhöht	zwiększenie	erhöhen	zwiększyć	V;V.PTCP	N;PFV;NOM;NEUT;SG;POS;V.MSDR
erhöht	podwyższone	erhöhen	podwyższyć	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
erhöht	podniesiony	erhöhen	podnieść	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
absolut	absolutna	absolut	absolutny	ADV	ADJ;NOM;FEM;SG
absolut	bezwzględna	absolut	bezwzględny	ADV	ADJ;NOM;FEM;SG
absolut	absolutny	absolut	absolutny	ADV	ADJ;NOM;MASC;SG
absolut	bezwzględne	absolut	bezwzględny	ADV	ADJ;NOM;NEUT;SG
who	kto	who	kto	PROPN;NOM;SG	PRO;NOM;MASC;SG
who	kogo	who	kto	PROPN;NOM;SG	PRO;ACC;MASC;SG
who	who	who	who	PROPN;NOM;SG	
glück	fortuna	glück	fortuny	N;NOM;SG	
glück	fortunę	glück	fortuna	N;NOM;SG	N;ACC;FEM;SG
glück	fortuny	glück	fortuna	N;NOM;SG	
glück	lucky	glück	luck	N;NOM;SG	
glück	szczęściarz	glück	szczęściarz	N;NOM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
glück	szczęścia	glück	szczęście	N;NOM;SG	N;GEN;NEUT;SG
glück	szczęścia	glück	szczęście	N;NOM;SG	N;GEN;NEUT;SG
veränderungen	modyfikacji	veränderung	modyfikacja	V;NFIN	N;GEN;FEM;SG
veränderungen	modyfikacje	veränderung	modyfikacja	V;NFIN	N;NOM;FEM;PL
veränderungen	zmiany	veränderung	zmiana	V;NFIN	N;ACC;FEM;PL
veränderungen	zmian	veränderung	zmiana	V;NFIN	
autorin	autor	autorin	autor	PROPN	V;IPFV;IND;SG;PST;FIN;ACT
autorin	pisarz	autorin	pisarz	PROPN	N;NOM;MASC;SG
autorin	autor	autorin	autor	PROPN	V;IPFV;IND;SG;PST;FIN;ACT
autorin	autora	autorin	autor	PROPN	
autorin	autorka	autorin	autorka	PROPN	N;NOM;FEM;SG
gitarre	gitary	gitarre	gitar	ADJ	
gitarre	gitara	gitarre	gitar	ADJ	N;NOM;MASC;SG
gitarre	gitarze	gitarre	gitarz	ADJ	V;IPFV;IND;SG;PRS;FIN;ACT
gitarre	gitary	gitarre	gitar	ADJ	
patrick	patryk	patrick	patryk	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
patrick	patrick	patrick	patrick	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
behörden	władzom	behörden	władza	V;NFIN	N;DAT;FEM;PL
behörden	władze	behörden	władza	V;NFIN	N;NOM;FEM;PL
behörden	organy	behörden	organa	V;NFIN	N;NOM;MASC;PL
rechtsanwalt	adwokat	rechtsanwalt	adwokat	ADJ	N;NOM;MASC;SG
rechtsanwalt	prawnik	rechtsanwalt	prawnik	ADJ	N;NOM;MASC;SG
rechtsanwalt	adwokat	rechtsanwalt	adwokat	ADJ	N;NOM;MASC;SG
rechtsanwalt	prawnika	rechtsanwalt	prawnika	ADJ	N;ACC;MASC;SG
rechtsanwalt	prawnik	rechtsanwalt	prawnik	ADJ	N;NOM;MASC;SG
umwelt	środowiskowe	umwelt	środowiskowy	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ingenieur	maszynownia	ingenieur	maszynownia		N;NOM;FEM;SG
ingenieur	inżynieria	ingenieur	inżynierie		N;NOM;FEM;SG
ingenieur	inżynierowie	ingenieur	inżynier		N;NOM;MASC;PL
ingenieur	inżynieria	ingenieur	inżynierie		N;NOM;FEM;SG
ingenieur	inżynierów	ingenieur	inżynier		N;ACC;MASC;PL
ingenieur	inżynier	ingenieur	inżynier		N;NOM;MASC;SG
goldene	złote	golden	złoty	ADJ;NOM;FEM;PL	
goldene	golden	golden	golden	ADJ;NOM;FEM;PL	
goldene	złoty	golden	złoty	ADJ;NOM;FEM;PL	
goldene	złota	golden	złoty	ADJ;NOM;FEM;PL	
goldene	złota	golden	złoty	ADJ;NOM;FEM;PL	
goldene	złoto	golden	złoto	ADJ;NOM;FEM;PL	
goldene	gold	golden	gold	ADJ;NOM;FEM;PL	
goldene	złoty	golden	złoty	ADJ;NOM;FEM;PL	
manager	menadżer	manager	menadżer	ADJ	N;NOM;MASC;SG
manager	kierownik	manager	kierownik	ADJ	N;NOM;MASC;SG
manager	menedżer	manager	menedżer	ADJ	N;NOM;MASC;SG
manager	zarządca	manager	zarządca	ADJ	N;NOM;MASC;SG
manager	zarządcy	manager	zarządca	ADJ	
manager	zarządców	manager	zarządca	ADJ	N;ACC;MASC;PL
senat	senatu	senaen	senat		N;GEN;MASC;SG
reisen	podróż	reisen	podróż	V;NFIN	N;NOM;FEM;SG
reisen	podróży	reisen	podróż	V;NFIN	N;GEN;FEM;SG
reisen	podróże	reisen	podróż	V;NFIN	N;ACC;FEM;PL
reisen	tury	reisen	tury	V;NFIN	N;ACC;FEM;SG
reisen	wycieczki	reisen	wycieczka	V;NFIN	N;NOM;FEM;PL
reisen	podróży	reisen	podróż	V;NFIN	N;GEN;FEM;SG
reisen	podróżowanie	reisen	podróżowanie	V;NFIN	N;NOM;NEUT;SG
reisen	podróże	reisen	podróż	V;NFIN	N;ACC;FEM;PL
reisen	wyjazdy	reisen	wyjazd	V;NFIN	N;NOM;MASC;PL
reisen	wycieczki	reisen	wycieczka	V;NFIN	N;NOM;FEM;PL
rundfunk	transmisje	rundfunk	transmisja		N;NOM;FEM;PL
rundfunk	transmisja	rundfunk	transmisja		N;NOM;FEM;SG
rundfunk	nadawanie	rundfunk	nadawać		N;IPFV;NOM;NEUT;SG;POS;V.MSDR
rundfunk	transmisji	rundfunk	transmisja		N;GEN;FEM;SG
rundfunk	nadawanie	rundfunk	nadawać		N;IPFV;NOM;NEUT;SG;POS;V.MSDR
rundfunk	nadawania	rundfunk	nadawać		N;IPFV;GEN;NEUT;SG;POS;V.MSDR
rundfunk	radia	rundfunk	radio		N;GEN;NEUT;SG
rundfunk	radio	rundfunk	radio		N;NOM;NEUT;SG
rundfunk	radiowy	rundfunk	radiowy		ADJ;NOM;MASC;SG
hoffmann	hoffmann	hoffmann	hoffmanny	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
hoffmann	hoffman	hoffmann	hoffman	PROPN;NOM;MASC;SG	
reinhard	reinhard	reinhard	reinhard	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
din	din	din	din		
erinnerung	wspomnienia	erinnerung	wspomnienie	ADJ	N;NOM;NEUT;PL
erinnerung	wspomnień	erinnerung	wspomnienie	ADJ	N;GEN;NEUT;PL
erinnerung	pamięci	erinnerung	pamięć	ADJ	
erinnerung	przypomnienie	erinnerung	przypomnienie	ADJ	N;PFV;NOM;NEUT;SG;POS;V.MSDR
erinnerung	przypomnienia	erinnerung	przypomnienie	ADJ	N;GEN;NEUT;SG
erinnerung	przypominam	erinnerung	przypominać	ADJ	V;IPFV;IND;SG;1;PRS;FIN;ACT
erinnerung	alarm	erinnerung	alarm	ADJ	N;NOM;MASC;SG
erinnerung	budzik	erinnerung	budzik	ADJ	N;NOM;MASC;SG
erinnerung	pamięć	erinnerung	pamięć	ADJ	N;NOM;FEM;SG
erinnerung	wspomnienia	erinnerung	wspomnienie	ADJ	N;NOM;NEUT;PL
erinnerung	wspomnienie	erinnerung	wspomnienie	ADJ	N;NOM;NEUT;SG;POS;V.MSDR
erinnerung	pamięci	erinnerung	pamięć	ADJ	
urteil	orzeczeń	urteil	orzeczenie	N;SG	N;GEN;NEUT;PL
urteil	wyroki	urteil	wyrok	N;SG	N;NOM;MASC;PL
urteil	wyroków	urteil	wyrok	N;SG	N;GEN;MASC;PL
wichtigste	główna	wichtig	główna	ADJ;NOM;FEM;SG	
wichtigste	main	wichtig	main	ADJ;NOM;FEM;SG	
botschafter	a	botschafter	a	ADJ	CONJ
botschafter	ambasadorów	botschafter	ambasador	ADJ	N;ACC;MASC;PL
drehbuchautor	scenarzysta	drehbuchautor	scenarzysta	ADJ	N;NOM;MASC;SG
eingefügt	brzmieniu	einfügen	brzmień	V;V.PTCP	N;DAT;NEUT;SG
heilige	świętych	heilig	święty	ADJ;NOM;FEM;PL	N;GEN;MASC;PL
heilige	święci	heilig	święcić	ADJ;NOM;FEM;PL	V;IPFV;IND;PL;2;PRS;FIN;ACT
heilige	święty	heilig	święty	ADJ;NOM;FEM;PL	
heilige	święte	heilig	święty	ADJ;NOM;FEM;PL	
heilige	świętość	heilig	świętość	ADJ;NOM;FEM;PL	N;NOM;FEM;SG
heilige	święty	heilig	święty	ADJ;NOM;FEM;PL	
heilige	święte	heilig	święty	ADJ;NOM;FEM;PL	
marx	marx	marx	marna	PROPN;NOM;SG	PROPN;NOM;MASC;SG
marx	marks	marx	marks	PROPN;NOM;SG	PROPN;NOM;MASC;SG
nominierung	nominowany	nominierung	nominować	N;NOM;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
nominierung	nominacji	nominierung	nominacja	N;NOM;FEM;SG	N;GEN;FEM;SG
nominierung	nominację	nominierung	nominacja	N;NOM;FEM;SG	N;ACC;FEM;SG
moritz	maurice	moritz	maurica	PROPN;NOM;SG	N;NOM;MASC;SG
moritz	moritz	moritz	moritz	PROPN;NOM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
festgelegt	set	festlegen	set	V;V.PTCP	
festgelegt	zestaw	festlegen	zestawić	V;V.PTCP	N;NOM;MASC;SG
festgelegt	komplet	festlegen	komplet	V;V.PTCP	N;NOM;MASC;SG
fdp	fdp	fdp	fdpa	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
fraktion	ułamek	fraktion	ułamek	PROPN	N;NOM;MASC;SG
fraktion	frakcja	fraktion	frakcja	PROPN	N;NOM;FEM;SG
fraktion	frakcji	fraktion	frakcja	PROPN	N;GEN;FEM;SG
fraktion	frakcja	fraktion	frakcja	PROPN	N;NOM;FEM;SG
wirtschaftliche	gospodarcza	wirtschaftlich	gospodarczy	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
wirtschaftliche	ekonomiczne	wirtschaftlich	ekonomiczny	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
wirtschaftliche	gospodarcze	wirtschaftlich	gospodarczy	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
wirtschaftliche	ekonomiczna	wirtschaftlich	ekonomiczny	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
wirtschaftliche	ekonomiczny	wirtschaftlich	ekonomiczny	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
wirtschaftliche	ekonomiczna	wirtschaftlich	ekonomiczny	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
wirtschaftliche	ekonomiczny	wirtschaftlich	ekonomiczny	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
üblichen	zazwyczaj	üblich	zazwyczaj	ADJ	
üblichen	zwykle	üblich	zwykle	ADJ	
bauen	budowanie	bauen	budować	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
bauen	budynek	bauen	budynek	V;NFIN	N;NOM;MASC;SG
bauen	budowanie	bauen	budować	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
filmografie	filmografia	filmografie	filmografia		V;IPFV;IND;SG;2;PRS;FIN;ACT
lord	panie	lord	pan	PROPN;NOM;SG	
auge	eye	auge	e	N;NOM;SG	
katharina	katherine	katharina	katherina	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
katharina	katarzyna	katharina	katarzyno	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
katharina	katharina	katharina	katharina	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
katharina	gillian	katharina	gillianin	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
katharina	katarzyna	katharina	katarzyno	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
geweiht	wyświęcony	weihen	wyświęcić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
geweiht	poświęcone	weihen	poświęcić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
geweiht	oddany	weihen	oddać	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
geweiht	poświęcona	weihen	poświęcić	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
geweiht	poświęcony	weihen	poświęcić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
geweiht	oddani	weihen	oddać	V;V.PTCP	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
geweiht	poświęcone	weihen	poświęcić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
geweiht	poświęcona	weihen	poświęcić	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
geweiht	poświęconej	weihen	poświęcić	V;V.PTCP	ADJ;PFV;GEN;FEM;SG;POS;V.PTCP;PASS
geweiht	uświęcone	weihen	uświęcić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
unterschieden	wybitny	unterscheiden	wybitny	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
geburt	porodu	geburen	poród	N;SG	
obere	upper	ober	upper	ADJ;NOM;FEM;PL	
obere	górne	ober	górny	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
obere	górny	ober	górny	ADJ;NOM;FEM;PL	
obere	górna	ober	górny	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
olympische	olimpijski	olympisch	olimpijski	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
olympische	olympic	olympisch	olympic	ADJ;NOM;FEM;PL	
olympische	olimpijskie	olympisch	olimpijski	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
rose	rose	rose	rós	PROPN;NOM;SG	
rose	róża	rose	róża	PROPN;NOM;SG	
wales	walii	wales	wala	PROPN;NOM;MASC;SG	
feuer	ogień	feuer	ogień		N;NOM;MASC;SG
feuer	pożar	feuer	pożar		N;ACC;MASC;SG
feuer	ognie	feuer	ogień		N;NOM;MASC;PL
feuer	pożary	feuer	pożar		N;NOM;MASC;PL
feuer	płomienie	feuer	płomić		N;NOM;MASC;PL
feuer	płomień	feuer	płomień		N;NOM;MASC;SG
feuer	ognisko	feuer	ognisko		N;NOM;NEUT;SG
feuer	ognisku	feuer	ognisko		N;DAT;NEUT;SG
prüfung	testy	prüfung	test	N;SG	N;NOM;MASC;PL
prüfung	testy	prüfung	test	N;SG	N;NOM;MASC;PL
prüfung	badania	prüfung	badanie	N;SG	N;NOM;NEUT;PL
prüfung	egzaminy	prüfung	egzamin	N;SG	N;NOM;MASC;PL
vergessen	zapomnienie	vergessen	zapomnienie	V;V.PTCP	N;NOM;NEUT;SG
vergessen	zapomnienie	vergessen	zapomnienie	V;V.PTCP	N;NOM;NEUT;SG
vergessen	niepamięć	vergessen	niepamięć	V;V.PTCP	
vergessen	zapomnienia	vergessen	zapomnienie	V;V.PTCP	N;NOM;NEUT;SG
vergessen	zapomniany	vergessen	zapomnieć	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
vergessen	zapomniane	vergessen	zapomnieć	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
polnische	polskie	polnisch	polski	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
polnische	polski	polnisch	polski	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
distrikt	okręg	distrikt	okręg	ADJ	N;NOM;MASC;SG
distrikt	dzielnicy	distrikt	dzielnica	ADJ	N;GEN;FEM;SG
distrikt	dystrykt	distrikt	dystrykt	ADJ	N;NOM;MASC;SG
distrikt	dzielnica	distrikt	dzielnica	ADJ	N;NOM;FEM;SG
distrikt	rejon	distrikt	rejon	ADJ	N;NOM;MASC;SG
distrikt	powiat	distrikt	powiat	ADJ	
iso	iso	iso	iso		
bestanden	podanie	bestehen	podanie	V;V.PTCP	N;PFV;NOM;NEUT;SG;POS;V.MSDR
bestanden	pass	bestehen	pass	V;V.PTCP	
bestanden	przepustka	bestehen	przepustka	V;V.PTCP	N;NOM;FEM;SG
bestanden	przełęcz	bestehen	przełęcz	V;V.PTCP	N;NOM;FEM;SG
gedreht	nakręcony	drehen	nakręcić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
irland	irlandii	irland	irlandia	PROPN;NOM;NEUT;SG	N;GEN;FEM;SG
irland	irlandia	irland	irlandia	PROPN;NOM;NEUT;SG	N;NOM;FEM;SG
löste	rozpuszczonego	lösen	rozpuszczyć	V;IND;SG;3;PST;FIN	ADJ;ACC;MASC;SG
pennsylvania	pensylwanii	pennsylvania	pensylwania	PROPN;NOM;NEUT;SG	
eugen	eugen	eugen	eugen		PROPN;NOM;MASC;SG
aufmerksamkeit	uwaga	aufmerksamkeit	uwaga	ADJ	
generell	generalnie	generell	generalnie	ADJ	ADV
generell	ogólnie	generell	ogólnie	ADJ	ADV
erlangen	erlangen	erlangen	erlangen	V;NFIN	N;NOM;MASC;SG
himmel	niebo	himmel	niebo		N;NOM;NEUT;SG
himmel	niebie	himmel	niebo		N;DAT;NEUT;SG
himmel	niebo	himmel	niebo		N;NOM;NEUT;SG
himmel	niebie	himmel	niebo		N;DAT;NEUT;SG
himmel	niebo	himmel	niebo		N;NOM;NEUT;SG
hundert	hundred	hundert	hundred	NUM	
hundert	setka	hundert	setka	NUM	N;NOM;FEM;SG
hundert	setki	hundert	setka	NUM	
mike	mike	mike	mike	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
mike	mika	mike	mika	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
adresse	url	adresse	urla	N;NOM;FEM;SG	
adresse	adres	adresse	adres	N;NOM;FEM;SG	N;ACC;MASC;SG
eingang	przychodzące	eingehen	przychodzić	N;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
eingang	wejściowe	eingehen	wejściowy	N;SG	ADJ;NOM;NEUT;SG
eva	eva	eva	eva	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
eva	ewa	eva	ewa	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
eva	ewo	eva	ewo	PROPN;NOM;FEM;SG	
eva	evy	eva	evy	PROPN;NOM;FEM;SG	
eva	evo	eva	evo	PROPN;NOM;FEM;SG	
eva	ewa	eva	ewa	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
eva	ewo	eva	ewo	PROPN;NOM;FEM;SG	
eva	eve	eva	eve	PROPN;NOM;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
eva	ewy	eva	ewy	PROPN;NOM;FEM;SG	
western	zachodnia	western	zachodni	PROPN;NOM;SG	
western	zachodni	western	zachodni	PROPN;NOM;SG	N;NOM;MASC;SG
western	zachodnie	western	zachodnie	PROPN;NOM;SG	ADJ;NOM;NEUT;SG
western	western	western	western	PROPN;NOM;SG	
western	westerny	western	westerny	PROPN;NOM;SG	N;NOM;MASC;PL
green	zieleń	Green	zieleń	PROPN;NOM;SG	
green	zielony	Green	zielony	PROPN;NOM;SG	
green	zielono	Green	zielono	PROPN;NOM;SG	
green	zielona	Green	zielony	PROPN;NOM;SG	
green	zielone	Green	zielony	PROPN;NOM;SG	
bessere	lepsza	gut	dobry	ADJ;NOM;FEM;PL	ADJ;NOM;CMPR;FEM;SG
bessere	lepiej	gut	dobrze	ADJ;NOM;FEM;PL	ADV;CMPR
bessere	lepsze	gut	dobry	ADJ;NOM;FEM;PL	ADJ;NOM;CMPR;MASC;SG
anhänger	zwolennicy	anhänger	zwolennik		N;NOM;MASC;PL
anhänger	zwolenników	anhänger	zwolennik		N;ACC;MASC;PL
anhänger	przyczep	anhänger	przyczep		
anhänger	przyczepy	anhänger	przyczep		
anhänger	obserwujących	anhänger	obserwujący		ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
anhänger	wyznawców	anhänger	wyznawca		N;ACC;MASC;PL
anhänger	przyczepa	anhänger	przyczepa		N;NOM;FEM;SG
anhänger	przyczepę	anhänger	przyczepa		N;ACC;FEM;SG
anhänger	zwiastun	anhänger	zwiastun		N;NOM;MASC;SG
anhänger	przyczepy	anhänger	przyczep		
bearbeitet	przetwarzane	bearbeiten	przetwarzać	V;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
bearbeitet	przetworzonych	bearbeiten	przetworzyć	V;V.PTCP	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
bearbeitet	przetwarzanie	bearbeiten	przetwarzać	V;V.PTCP	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
bearbeitet	przetworzone	bearbeiten	przetworzyć	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
erheblich	znaczne	erheblich	znaczny	ADJ	V;PFV;IND;SG;FIN;ACT
erheblich	znaczący	erheblich	znaczący	ADJ	
erheblich	znacząco	erheblich	znacząco	ADJ	ADV
erheblich	znacznie	erheblich	znacznie	ADJ	ADV
erheblich	znaczne	erheblich	znaczny	ADJ	V;PFV;IND;SG;FIN;ACT
erheblich	znaczące	erheblich	znaczący	ADJ	
erheblich	znacząca	erheblich	znaczącać	ADJ	
erheblich	znaczący	erheblich	znaczący	ADJ	
columbia	columbia	columbia	columbiać	PROPN	N;NOM;MASC;SG
columbia	kolumbia	columbia	kolumbia	PROPN	V;IPFV;IND;SG;PRS;FIN;ACT
toten	martwa	toten	martwy	V;PL;FIN	N;NOM;FEM;SG
toten	martwe	toten	martwy	V;PL;FIN	
toten	martwy	toten	martwy	V;PL;FIN	ADJ;NOM;MASC;SG
toten	dead	toten	dead	V;PL;FIN	
