nikjer	nicaieri	nikjer	nicaieri	ADV	
nika	nika	nik	nika	PROPN;NOM;FEM;SG	PROPN
nika	nica	nik	nică	PROPN;NOM;FEM;SG	PROPN
uporabljeno	utilizate	uporabljeno	utilizat	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;PL
uporabljeno	folosite	uporabljeno	folosit	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;PL
uporabljeno	folosită	uporabljeno	folosit	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;SG
uporabljeno	utilizată	uporabljeno	utiliza	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;SG
four	four	four	four		N;INDF;MASC;SG
four	patru	four	patru		NUM;PL
zaposlena	ocupate	zaposlen	ocupat	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;PL
zaposlena	ocupata	zaposlen	ocupata	ADJ;NOM;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
zaposlena	ocupată	zaposlen	ocupa	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
čista	pură	čist	pur	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
čista	pura	čist	pura	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
čista	pure	čist	pur	ADJ;NOM;FEM;SG	
čista	pur	čist	pur	ADJ;NOM;FEM;SG	ADV
biološke	biologic	biološki	biologic	ADJ;NOM;FEM;PL	ADJ;INDF;MASC;SG
biološke	biologică	biološki	biologic	ADJ;NOM;FEM;PL	ADJ;INDF;FEM;SG
zmaja	zmeul	zmaj	zmeu	N;ACC;MASC;SG	N;DEF;MASC;SG
deseto	zecime	deseti	zecime	ADJ;NOM;NEUT;SG	N;INDF;FEM;SG
deseto	tenth	deseti	tenth	ADJ;NOM;NEUT;SG	
flora	flora	flora	flor	N;NOM;FEM;SG	N;DEF;FEM;SG
nevarna	periculoasa	nevaren	periculos	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
nevarna	periculoasă	nevaren	periculos	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
nevarna	periculoase	nevaren	periculos	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
nevarna	periculoase	nevaren	periculos	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
ante	ante	anta	ante	N;NOM;MASC;SG	
montgomery	montgomery	montgomery	montgomery	N;NOM;MASC;SG	PROPN
brezovica	brezovica	brezovica	brezovică	N;NOM;FEM;SG	N;DEF;FEM;SG
pekel	iadul	pečel	iad	N;NOM;MASC;SG	N;DEF;MASC;SG
pekel	iad	pečel	iad	N;NOM;MASC;SG	
pekel	infernul	pečel	infern	N;NOM;MASC;SG	N;DEF;MASC;SG
pekel	iaduri	pečel	iad	N;NOM;MASC;SG	
trgovanje	comerțul	trgovanje	comerț	N;NOM;NEUT;SG	N;DEF;MASC;SG
trgovanje	tranzacționare	trgovanje	tranzacționare	N;NOM;NEUT;SG	N;INDF;FEM;SG
epizoda	episodul	epizod	episod	N;NOM;FEM;SG	N;DEF;MASC;SG
ran	rani	ran	rană	N;GEN;FEM;PL	
ran	rănile	ran	rană	N;GEN;FEM;PL	N;DEF;FEM;PL
flota	flotei	flot	flotă	N;NOM;FEM;SG	N;DEF;FEM;SG
flota	flota	flot	flotă	N;NOM;FEM;SG	N;DEF;FEM;SG
flota	flotă	flot	flotă	N;NOM;FEM;SG	N;INDF;FEM;SG
kanadsko	canadieni	kanadski	canadian	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;PL
kanadsko	canadiană	kanadski	canadian	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
kanadsko	canadiene	kanadski	canadian	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
akademski	academică	akademski	academic	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
akademski	academice	akademski	academic	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;PL
popotnik	hoinar	popotnik	hoinar	N;NOM;MASC;SG	ADJ;INDF;MASC;SG
moment	momentul	moment	moment	N;NOM;MASC;SG	N;DEF;MASC;SG
semen	seminte	seme	semânt	N;GEN;NEUT;PL	
standardi	standardele	standard	standard	N;NOM;MASC;PL	N;DEF;FEM;PL
garden	grădină	garden	grădină		N;INDF;FEM;SG
garden	grădina	garden	grădină		N;DEF;FEM;SG
garden	gradina	garden	gradină		N;DEF;FEM;SG
težavo	problemă	težava	problemă	N;ACC;FEM;SG	N;INDF;FEM;SG
težavo	problema	težava	problemă	N;ACC;FEM;SG	N;DEF;FEM;SG
brezplačno	liberă	brezplačno	liber	ADV	ADJ;INDF;FEM;SG
brezplačno	liberi	brezplačno	liber	ADV	ADJ;INDF;MASC;PL
brezplačno	free	brezplačno	free	ADV	
brezplačno	gratuit	brezplačno	gratuit	ADV	ADJ;INDF;MASC;SG
kandidatov	candidate	kandidat	candidat	N;GEN;MASC;PL	ADJ;INDF;FEM;PL
televizijo	televiziune	televizija	televiziune	N;ACC;FEM;SG	N;INDF;FEM;SG
televizijo	televiziunea	televizija	televiziune	N;ACC;FEM;SG	N;DEF;FEM;SG
glenn	glen	glenn	glen	PROPN;NOM;MASC;SG	PROPN
glenn	glenn	glenn	glenn	PROPN;NOM;MASC;SG	PROPN
marussia	marussia	marussio	marussie	N;NOM;MASC;SG	N;DEF;FEM;SG
odkrita	descoperite	odkriti	descoperi	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;PL
odkrita	descoperită	odkriti	descoperi	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
odkrita	detectată	odkriti	detecta	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
odkrita	detectate	odkriti	detecta	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;PL
obraza	faţă	obraz	faţă	N;GEN;MASC;SG	N;INDF;FEM;SG
obraza	fata	obraz	fată	N;GEN;MASC;SG	N;DEF;FEM;SG
obraza	fața	obraz	față	N;GEN;MASC;SG	N;DEF;FEM;SG
obraza	faţa	obraz	fagă	N;GEN;MASC;SG	N;DEF;FEM;SG
obraza	față	obraz	față	N;GEN;MASC;SG	N;INDF;FEM;SG
produkti	produsele	produkt	produs	N;NOM;MASC;PL	N;DEF;FEM;PL
fjodorovič	fiodorovici	fjodorovič	fiodorovic	PROPN;NOM;MASC;SG	N;INDF;MASC;PL
berry	berry	berry	berry	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
železna	fier	železen	fier	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
železna	fierul	železen	fier	ADJ;NOM;FEM;SG	N;DEF;MASC;SG
razkol	schismă	razkol	schisma	N;NOM;MASC;SG	N;INDF;FEM;SG
strehe	acoperiş	streha	acoperiş	N;NOM;FEM;PL	N;INDF;MASC;SG
strehe	acoperis	streha	acoperis	N;NOM;FEM;PL	N;INDF;MASC;SG
strehe	acoperiș	streha	acoperiș	N;NOM;FEM;PL	N;INDF;MASC;SG
zastrupitev	otrăvirea	zastrupitev	otrăvire	N;NOM;FEM;SG	N;DEF;FEM;SG
zastrupitev	otrăvire	zastrupitev	otrăvire	N;NOM;FEM;SG	N;INDF;FEM;SG
gas	gaze	gas	gaz	N;NOM;MASC;SG	N;INDF;FEM;PL
niki	nicki	nik	nicki	N;NOM;MASC;SG	PROPN
niki	niki	nik	niki	N;NOM;MASC;SG	PROPN
oak	stejarul	oak	stejar	PROPN;NOM;MASC;SG	N;DEF;MASC;SG
oak	stejar	oak	stejar	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
oak	oak	oak	oak	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
rojene	nascut	rojen	naște	ADJ;NOM;FEM;PL;V.PTCP	ADJ;INDF;MASC;SG
rojene	născută	rojen	naște	ADJ;NOM;FEM;PL;V.PTCP	ADJ;INDF;FEM;SG
rojene	născut	rojen	naște	ADJ;NOM;FEM;PL;V.PTCP	ADJ;INDF;MASC;SG
prusija	prusia	prusija	prusie	N;NOM;FEM;SG	N;DEF;FEM;SG
prusija	prusiei	prusija	prusie	N;NOM;FEM;SG	PROPN;DEF;FEM;SG
polobli	emisfera	polobli	emisfera	ADJ;NOM;MASC;SG	N;DEF;FEM;SG
zaprti	închise	zaprt	închide	ADJ;NOM;MASC;PL;V.PTCP	V;IND;PL;3;PST;FIN
zaprti	inchis	zaprt	inchis	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;MASC;SG
zaprti	închisă	zaprt	închide	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;FEM;SG
zaprti	închis	zaprt	închis	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;MASC;SG
testi	testele	testi	test	N;NOM;MASC;PL	N;DEF;FEM;PL
rušilcev	distrugătoare	rušilec	distrugător	N;GEN;MASC;PL	ADJ;INDF;FEM
shimizu	shimizu	shimiz	shimizu	N;NOM;MASC;SG	
zdravi	sănătos	zdrav	sănătos	ADJ;NOM;MASC;PL	ADJ;INDF;MASC;SG
zdravi	sănătoasă	zdrav	sănătos	ADJ;NOM;MASC;PL	ADJ;INDF;FEM;SG
zdravi	sanatos	zdrav	sanatos	ADJ;NOM;MASC;PL	ADJ;INDF;MASC;SG
pariški	paris	pariški	paris	ADJ;NOM;DEF;MASC;SG	PROPN
pariški	parisul	pariški	paris	ADJ;NOM;DEF;MASC;SG	N;DEF;MASC;SG
pariški	parizian	pariški	parizian	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;MASC;SG
delle	delle	delle	delle	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
privrženci	urmăritorii	privrženec	urmăritor	N;NOM;MASC;PL	N;DEF;MASC;PL
operator	operatorul	operator	operator	N;NOM;MASC;SG	N;DEF;MASC;SG
operator	operatorului	operator	operator	N;NOM;MASC;SG	N;DEF;MASC;SG
pasme	rasă	pasma	rasă	N;NOM;FEM;PL	ADJ;INDF;FEM;SG
pasme	rasa	pasma	rasă	N;NOM;FEM;PL	N;DEF;FEM;SG
stabilen	stabile	stabilen	stabil	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
stabilen	grajd	stabilen	grajd	ADJ;NOM;INDF;MASC;SG	N;INDF;MASC;SG
stabilen	stabilă	stabilen	stabil	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
cat	pisica	cat	pisică		N;DEF;FEM;SG
cat	pisică	cat	pisică		N;INDF;FEM;SG
cat	cat	cat	cat		
klinični	clinică	kliničen	clinică	ADJ;NOM;MASC;PL	N;INDF;FEM;SG
klinični	clinic	kliničen	clinic	ADJ;NOM;MASC;PL	ADJ;INDF;MASC;SG
grafični	grafic	grafičen	grafic	ADJ;NOM;MASC;SG	ADV
grafični	grafică	grafičen	grafic	ADJ;NOM;MASC;SG	N;INDF;FEM;SG
oddaljeno	distant	oddaljen	distant	ADV	ADJ;INDF;MASC;SG
oddaljeno	telecomanda	oddaljen	telecomandă	ADV	N;DEF;FEM;SG
oddaljeno	distant	oddaljen	distant	ADV	ADJ;INDF;MASC;SG
oddaljeno	telecomandă	oddaljen	telecomandă	ADV	N;INDF;FEM;SG
oddaljeno	distanță	oddaljen	distanță	ADV	N;INDF;FEM;SG
kemična	chimice	kemičen	chimic	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
spremenjena	modificată	spremenjen	modifica	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
spremenjena	modificate	spremenjen	modificat	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;PL
spremenjena	modificată	spremenjen	modifica	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
cerro	cerro	cerra	cerro	PROPN;NOM;MASC;SG	PROPN
enotnost	unitate	enotnost	unitate	N;NOM;FEM;SG	N;INDF;FEM;SG
enotnost	unitatea	enotnost	unitate	N;NOM;FEM;SG	N;DEF;FEM;SG
prometni	trafic	prometen	trafic	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
prometni	traficul	prometen	trafic	ADJ;NOM;MASC;SG	N;DEF;MASC;SG
globalno	global	globalen	global	ADV	ADJ;INDF;MASC;SG
globalno	globală	globalen	global	ADV	ADJ;INDF;FEM;SG
globalno	globale	globalen	global	ADV	ADJ;INDF;FEM;PL
opozorilo	avertizare	opozoriti	avertizare	N;NOM;NEUT;SG	N;INDF;FEM;SG
katerikoli	oricare	katerikoli	oricare	DET;NOM;MASC;SG	PRO;3
katerikoli	orice	katerikoli	orice	DET;NOM;MASC;SG	PRO;SG;3
avtoceste	autostrada	avtocesta	autostradă	N;NOM;FEM;PL	N;DEF;FEM;SG
avtoceste	autostradă	avtocesta	autostradă	N;NOM;FEM;PL	N;INDF;FEM;SG
avtoceste	autostrăzile	avtocesta	autostradă	N;NOM;FEM;PL	N;DEF;FEM;PL
redna	regulată	reden	regulat	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
redna	regulate	reden	regulat	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
redna	regulat	reden	regulat	ADJ;NOM;FEM;SG	ADV
darilo	cadoul	darilo	cadou	N;NOM;NEUT;SG	N;DEF;MASC;SG
jorge	jorge	jorga	jorge	N;NOM;MASC;SG	PROPN
euler	euler	euler	euler	N;NOM;MASC;SG	PROPN
aretiran	arestati	aretiran	aresta	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;PL;2;IPFV;FIN
aretiran	arest	aretiran	arest	ADJ;NOM;INDF;MASC;SG;V.PTCP	N;INDF;MASC;SG
aretiran	arestarea	aretiran	arestare	ADJ;NOM;INDF;MASC;SG;V.PTCP	N;DEF;FEM;SG
aretiran	arestare	aretiran	arestare	ADJ;NOM;INDF;MASC;SG;V.PTCP	N;INDF;FEM;SG
aretiran	arestată	aretiran	aresta	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
harper	harper	harper	harper	N;NOM;MASC;SG	PROPN
uporniki	rebelilor	upornik	rebel	N;NOM;MASC;PL	N;DEF;MASC;PL
uporniki	rebelii	upornik	rebel	N;NOM;MASC;PL	N;DEF;MASC;PL
sloves	reputație	sloves	reputație	N;NOM;MASC;SG	N;INDF;FEM;SG
sloves	reputația	sloves	reputație	N;NOM;MASC;SG	N;DEF;FEM;SG
sloves	reputatie	sloves	reputatie	N;NOM;MASC;SG	N;INDF;FEM;SG
pridobijo	dobândi	pridobiti	dobândi	V;PFV;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ugodno	favorabilă	ugoden	favorabil	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
ugodno	favorabile	ugoden	favorabil	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
ugodno	favorabilă	ugoden	favorabil	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
ugodno	favorabile	ugoden	favorabil	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
saška	saxonia	sašek	saxonie	PROPN;NOM;FEM;SG	PROPN
dihal	respirator	dihati	respirator	N;NOM;NEUT;PL	ADJ;INDF;MASC;SG
dihal	respiratorii	dihati	respirator	N;NOM;NEUT;PL	N;DEF;MASC;PL
dihal	respiratorie	dihati	respiratoriu	N;NOM;NEUT;PL	ADJ;INDF;FEM;SG
ovire	barierele	ovira	barieră	N;NOM;FEM;PL	N;DEF;FEM;PL
ovire	obstacolele	ovira	obstacol	N;NOM;FEM;PL	N;DEF;FEM;PL
ovira	obstacole	ovira	obstacol	N;NOM;FEM;SG	N;INDF;FEM;PL
ovira	bariera	ovira	barieră	N;NOM;FEM;SG	N;DEF;FEM;SG
ovira	barieră	ovira	barieră	N;NOM;FEM;SG	N;INDF;FEM;SG
cole	cole	cola	cola	PROPN;NOM;MASC;SG	PROPN
campo	campo	campo	campo	N;NOM;MASC;SG	PROPN
guvernerjev	guvernatorilor	guverner	guvernator	N;GEN;MASC;PL	N;DEF;MASC;PL
čile	chile	čiti	chilă	PROPN;NOM;NEUT;SG	PROPN
izvoljena	aleși	izvoljen	ales	ADJ;NOM;FEM;SG;V.PTCP	V;IND;PL;2;IPFV;FIN
piva	bere	pivo	bere	N;GEN;NEUT;SG	N;INDF;FEM;SG
piva	berea	pivo	bere	N;GEN;NEUT;SG	N;DEF;FEM;SG
piva	beri	pivo	beri	N;GEN;NEUT;SG	N;INDF;FEM;PL
piva	berile	pivo	beră	N;GEN;NEUT;SG	N;DEF;FEM;PL
psihološko	psihologică	psihološki	psihologic	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
psihološko	psihologice	psihološki	psihologic	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
institucije	instituțiile	institucija	instituție	N;NOM;FEM;PL	N;DEF;FEM;PL
zaklad	comoară	zaklad	comoară	N;NOM;MASC;SG	N;INDF;FEM;SG
zaklad	comoara	zaklad	comoară	N;NOM;MASC;SG	N;DEF;FEM;SG
zaklad	comori	zaklad	comori	N;NOM;MASC;SG	N;INDF;FEM;PL
odstop	demisia	odstop	demisie	N;NOM;MASC;SG	N;DEF;FEM;SG
odstop	demisie	odstop	demisie	N;NOM;MASC;SG	N;INDF;FEM;SG
odstop	retragere	odstop	retragere	N;NOM;MASC;SG	N;INDF;FEM;SG
odstop	retragerea	odstop	retragere	N;NOM;MASC;SG	N;DEF;FEM;SG
finančna	financiară	finančen	financiar	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
finančna	financiar	finančen	financiar	ADJ;NOM;FEM;SG	ADV
finančna	financial	finančen	financial	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
finančna	financiara	finančen	financiară	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
finančna	financiare	finančen	financiar	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
razsežnost	dimensiune	razsežnost	dimensiune	N;NOM;FEM;SG	N;INDF;FEM;SG
razsežnost	dimensiunea	razsežnost	dimensiune	N;NOM;FEM;SG	N;DEF;FEM;SG
zabavo	petrecere	zabava	petrecere	N;ACC;FEM;SG	N;INDF;FEM;SG
konvencije	convenția	konvencija	convenție	N;NOM;FEM;PL	N;DEF;FEM;SG
konvencije	convenție	konvencija	convenție	N;NOM;FEM;PL	N;INDF;FEM;SG
konvencije	convențiile	konvencija	convenție	N;NOM;FEM;PL	N;DEF;FEM;PL
zbirajo	colecta	zbirati	colecta	V;IPFV;IND;PL;3;PRS;FIN	V;IND;SG;3;IPFV;FIN
srbi	mâncărime	srbeti	mâncărime	N;NOM;MASC;PL	N;INDF;FEM;SG
srbi	sârbilor	srbeti	sârb	N;NOM;MASC;PL	N;DEF;MASC;PL
srbi	sârbii	srbeti	sârb	N;NOM;MASC;PL	N;DEF;MASC;PL
nepravilno	incorecte	nepravilen	incorect	ADV	ADJ;INDF;FEM;PL
nepravilno	incorectă	nepravilen	incorect	ADV	ADJ;INDF;FEM;SG
nepravilno	neregulat	nepravilen	neregulat	ADV	ADJ;INDF;MASC;SG
nepravilno	neregulate	nepravilen	neregulat	ADV	ADJ;INDF;FEM;PL
nagrajen	răsplătită	nagrajen	răsplăti	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
spusti	drop	spustiti	drop	V;PFV;IND;SG;3;PRS;FIN	
spusti	picătură	spustiti	picătură	V;PFV;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
connecticut	connecticut	connecticut	connecticut	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
vodilna	ghidare	vodilen	ghidare	ADJ;NOM;FEM;SG	N;INDF;FEM;SG
stanford	stanford	stanford	stanford	N;NOM;MASC;SG	PROPN
pakistan	pakistan	pakistan	pakistan	N;NOM;MASC;SG	PROPN
pakistan	pakistanul	pakistan	pakistan	N;NOM;MASC;SG	N;DEF;MASC;SG
srečen	fericita	srečen	fericita	ADJ;NOM;INDF;MASC;SG	ADJ;DEF;FEM;SG
srečen	fericită	srečen	fericit	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
srečen	happy	srečen	happy	ADJ;NOM;INDF;MASC;SG	
demo	demonstrație	demo	demonstrație	N;NOM;MASC;SG	N;INDF;FEM;SG
zdravko	zdravko	zdravko	zdravko	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
württemberg	württemberg	württemberg	württemberg	N;NOM;MASC;SG	PROPN
natančen	precise	natančen	precis	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;PL
natančen	precis	natančen	precis	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADV
natančen	precisă	natančen	precis	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
natančen	precise	natančen	precis	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;PL
natančen	precisă	natančen	precis	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
natančen	exacte	natančen	exact	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;PL
natančen	exacta	natančen	exacta	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
natančen	exact	natančen	exact	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADV
natančen	exactă	natančen	exact	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
emma	emma	emma	emma	PROPN;NOM;FEM;SG	PROPN
balet	baletul	balet	balet	N;NOM;MASC;SG	N;DEF;MASC;SG
aparat	aparate	aparat	apara	N;NOM;MASC;SG	N;INDF;FEM;PL
warwick	warwick	warwick	warwick	N;NOM;MASC;SG	PROPN
mrk	eclipsa	mrk	eclipsa	N;NOM;MASC;SG	N;DEF;FEM;SG
mrk	eclipsă	mrk	eclips	N;NOM;MASC;SG	N;INDF;FEM;SG
ekonomija	economie	ekonomija	economie	N;NOM;FEM;SG	N;INDF;FEM;SG
ekonomija	economia	ekonomija	economie	N;NOM;FEM;SG	N;DEF;FEM;SG
ekonomija	economie	ekonomija	economie	N;NOM;FEM;SG	N;INDF;FEM;SG
trpljenje	suferință	trpljenje	suferință	N;NOM;NEUT;SG	N;INDF;FEM;SG
trpljenje	suferinta	trpljenje	suferint	N;NOM;NEUT;SG	N;DEF;FEM;SG
trpljenje	suferind	trpljenje	suferi	N;NOM;NEUT;SG	V;V.MSDR
bello	bello	bello	bello	N;NOM;MASC;SG	PROPN
bello	bella	bello	bella	N;NOM;MASC;SG	N;DEF;FEM;SG
bogastva	averi	bogastvo	aver	N;GEN;NEUT;SG	N;INDF;FEM;PL
bogastva	averea	bogastvo	avere	N;GEN;NEUT;SG	N;DEF;FEM;SG
bogastva	avere	bogastvo	avere	N;GEN;NEUT;SG	N;INDF;FEM;SG
bogastva	bunăstare	bogastvo	bunăstare	N;GEN;NEUT;SG	N;INDF;FEM;SG
gole	goale	gol	gol	N;NOM;FEM;PL	ADJ;INDF;FEM;PL
zvest	loială	zvest	loială	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
zvest	loiali	zvest	loial	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;MASC;PL
zvest	loiale	zvest	loial	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
zvest	credincios	zvest	credincios	ADJ;NOM;INDF;MASC;SG	N;INDF;MASC;SG
zvest	credincioasă	zvest	credincios	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
predelavo	procesarea	predelava	procesare	N;ACC;FEM;SG	N;DEF;FEM;SG
predelavo	procesare	predelava	procesare	N;ACC;FEM;SG	N;INDF;FEM;SG
predelavo	prelucrarea	predelava	prelucrare	N;ACC;FEM;SG	N;DEF;FEM;SG
predelavo	prelucrare	predelava	prelucrare	N;ACC;FEM;SG	N;INDF;FEM;SG
lažji	bricheta	lahek	brichetă	ADJ;NOM;DEF;CMPR;MASC;SG	N;DEF;FEM;SG
lažji	brichetă	lahek	brichetă	ADJ;NOM;DEF;CMPR;MASC;SG	N;INDF;FEM;SG
ano	ana	an	ana	N;ACC;FEM;SG	N;DEF;FEM;SG
povprečje	medii	povprečje	medie	N;NOM;NEUT;SG	N;INDF;FEM;PL
povprečje	medie	povprečje	medie	N;NOM;NEUT;SG	N;INDF;FEM;SG
povprečje	mediu	povprečje	mediu	N;NOM;NEUT;SG	ADJ;INDF;MASC;SG
gozdarstvo	forestiere	gozdarstvo	forestiere	N;NOM;NEUT;SG	ADJ;INDF;FEM;PL
gozdarstvo	silvicultură	gozdarstvo	silvicultură	N;NOM;NEUT;SG	N;INDF;FEM;SG
depresija	depresie	depresija	depresie	N;NOM;FEM;SG	N;INDF;FEM;SG
depresija	depresia	depresija	depresie	N;NOM;FEM;SG	N;DEF;FEM;SG
sosednji	adiacente	sosednji	adiacent	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;FEM;PL
hud	hud	hud	hud	ADJ;NOM;INDF;MASC;SG	N;INDF;MASC;SG
hud	tare	hud	tare	ADJ;NOM;INDF;MASC;SG	ADV
vpogled	statistici	vpogled	statistică	N;NOM;MASC;SG	N;INDF;FEM;PL
športnik	sportiv	športnik	sportiv	N;NOM;MASC;SG	ADJ;INDF;MASC;SG
kirurg	chirurgul	kirurg	chirurg	N;NOM;MASC;SG	N;DEF;MASC;SG
škrat	pitică	škrat	pitică	N;NOM;MASC;SG	ADJ;INDF;FEM;SG
škrat	pitic	škrat	pitic	N;NOM;MASC;SG	ADJ;INDF;MASC;SG
perspektive	perspectiva	perspektiva	perspectivă	N;NOM;FEM;PL	N;DEF;FEM;SG
perspektive	perspectivă	perspektiva	perspectivă	N;NOM;FEM;PL	N;INDF;FEM;SG
rjava	căprui	rjav	căprui	ADJ;NOM;FEM;SG	
rjava	brown	rjav	brown	ADJ;NOM;FEM;SG	PROPN
rjava	maro	rjav	maro	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
prazno	gol	prazen	gol	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
prazno	goale	prazen	gol	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
prazno	goală	prazen	gol	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
prazno	goala	prazen	gol	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
poklicna	profesională	poklicen	profesional	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
poklicna	profesionale	poklicen	profesional	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
poklicna	profesionistă	poklicen	profesionist	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
protein	proteinele	protein	proteină	N;NOM;MASC;SG	N;DEF;FEM;PL
protein	proteine	protein	proteină	N;NOM;MASC;SG	N;INDF;FEM;PL
protein	proteină	protein	proteină	N;NOM;MASC;SG	N;INDF;FEM;SG
protein	proteina	protein	proteină	N;NOM;MASC;SG	N;DEF;FEM;SG
pričakovali	așteptat	pričakovati	aștepta	V;IPFV;MASC;PL;V.PTCP	ADJ;INDF;MASC;SG
galaksija	galaxie	galaksija	galaxie	N;NOM;FEM;SG	N;INDF;FEM;SG
galaksija	galaxia	galaksija	galaxia	N;NOM;FEM;SG	N;DEF;FEM;SG
brooklyn	brooklyn	brooklyn	brooklyn	N;NOM;MASC;SG	PROPN
temple	templul	temple	templu		N;DEF;MASC;SG
temple	templu	temple	templu		N;INDF;MASC;SG
temple	temple	temple	templu		N;INDF;FEM;PL
večno	forever	večen	forever	ADV	N;INDF;MASC;SG
večno	eternă	večen	etern	ADV	ADJ;INDF;FEM;SG
večno	eterna	večen	eterna	ADV	ADJ;DEF;FEM;SG
večno	eterne	večen	etern	ADV	ADJ;INDF;FEM;PL
večno	etern	večen	etern	ADV	ADJ;INDF;MASC;SG
