van	from	van	from	ADP	
opmaak	düzen	opmaak	düz	N;MASC+FEM;SG	
opmaak	yerleşim	opmaak	yerleş	N;MASC+FEM;SG	
opmaak	format	opmaak	format	N;MASC+FEM;SG	
opmaak	biçim	opmaak	biçim	N;MASC+FEM;SG	
rob	soy	rob	soy	N;MASC+FEM;SG	
rob	rob	rob	rob	N;MASC+FEM;SG	
schrijfster	yazar	schrijfster	yazar	N;MASC+FEM;SG	
minuut	dakika	minuut	dakika	N;MASC+FEM;SG	
elite	elit	elite	elit	N;MASC+FEM;SG	
elite	seçkin	elite	seçkin	N;MASC+FEM;SG	
tentoonstelling	sergi	tentoonstelling	sergi	N;MASC+FEM;SG	
tentoonstelling	fuar	tentoonstelling	fuar	N;MASC+FEM;SG	
tentoonstelling	sergi	tentoonstelling	sergi	N;MASC+FEM;SG	
tentoonstelling	gösteri	tentoonstelling	göster	N;MASC+FEM;SG	
westelijk	west	westelijk	west	ADJ	PROPN;NOM;SG;3
westelijk	batıya	westelijk	bat	ADJ	N;DAT;SG;3
westelijk	batı	westelijk	batı	ADJ	
westelijk	batıda	westelijk	batı	ADJ	N;ESS;SG;3
westelijk	batılı	westelijk	batılı	ADJ	
westelijk	western	westelijk	western	ADJ	PROPN;NOM;SG;3
westelijk	batı	westelijk	batı	ADJ	
beschermen	koru	beschermen	koru	V;NFIN	
militairen	askeriye	militair	askeri	N;PL	N;DAT;SG;3
militairen	ordu	militair	ordu	N;PL	
militairen	asker	militair	asker	N;PL	
militairen	askerlik	militair	askerlik	N;PL	N;NOM;SG;3
militairen	askeri	militair	askeri	N;PL	
oom	amca	oom	amca	N;MASC+FEM;SG	
oom	dayı	oom	day	N;MASC+FEM;SG	
basgitaar	bas	basgitaar	bas	N;MASC+FEM;SG	
basgitaar	bass	basgitaar	bass	N;MASC+FEM;SG	
majoor	major	majoor	major	N;MASC+FEM;SG	
majoor	binbaşı	majoor	binbaşı	N;MASC+FEM;SG	
zeldzaam	seyrek	zeldzaam	seyrek	ADJ	
zeldzaam	nadir	zeldzaam	nadir	ADJ	
zeldzaam	ender	zeldzaam	ende	ADJ	
modern	modern	modern	modern	ADJ	
modern	çağdaş	modern	çağdaş	ADJ	
theo	theo	theo	theo	N;MASC+FEM;SG	
termen	koşul	term	koşul	N;PL	
nord	nord	nord	nord	N;MASC+FEM;SG	PROPN;NOM;SG;3
aziatische	asyalı	aziatisch	asyalı	ADJ	
aziatische	asya	aziatisch	asya	ADJ	
hongaars	macar	hongaars	macar	ADJ	
hongaars	macaristan	hongaars	macaristan	ADJ	PROPN;NOM;SG;3
alternatieve	alternatifi	alternatief	alternatifi	ADJ	N;ACC;SG;3
alternatieve	alternatif	alternatief	alternatif	ADJ	
voorgaande	önceki	voorgaan	önceki	V;V.PTCP	
bewerking	işlem	bewerking	işlem	N;MASC+FEM;SG	
bewerking	operasyon	bewerking	operasyon	N;MASC+FEM;SG	
specifiek	spesifik	specifiek	spesifik	ADJ	
specifiek	belirli	specifiek	belirli	ADJ	
specifiek	özellikle	specifiek	özellikle	ADJ	
velen	birçok	veel	birçok	PRO	DET
vergadering	buluşmak	vergadering	buluş	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
vergadering	buluşma	vergadering	buluş	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
junior	junior	junior	junior	N;MASC+FEM;SG	
commerciële	ticari	commerciel	ticari	ADJ	
commerciële	reklam	commerciel	reklam	ADJ	
marco	marco	marco	marco	N;MASC+FEM;SG	
massa	kitleler	massa	kitle	N;MASC+FEM;SG	N;NOM;PL;3
massa	kitle	massa	kitle	N;MASC+FEM;SG	
massa	ayin	massa	ayin	N;MASC+FEM;SG	
massa	toplu	massa	toplu	N;MASC+FEM;SG	
massa	kütle	massa	kütle	N;MASC+FEM;SG	
tibet	tibet	tibet	tibet	N;NEUT;SG	
atjeh	aceh	atjeh	aceh	N;MASC+FEM;SG	PROPN;NOM;SG;3
vertrouwen	faith	vertrouwen	faith	N;NEUT;SG	
vertrouwen	iman	vertrouwen	iman	N;NEUT;SG	
vertrouwen	inanç	vertrouwen	inanç	N;NEUT;SG	
vertrouwen	güven	vertrouwen	güven	N;NEUT;SG	
vertrouwen	özgüven	vertrouwen	özgüven	N;NEUT;SG	
vertrouwen	güven	vertrouwen	güven	N;NEUT;SG	
risico	risk	risico	risk	N;NEUT;SG	
risico	riski	risico	riski	N;NEUT;SG	
liedjes	şarkı	lied	şarkı	N;PL	
home	yuva	home	yuva	N;MASC+FEM;SG	
gulden	altın	gulden	altın	N;MASC+FEM;SG	
gulden	altin	gulden	altin	N;MASC+FEM;SG	
gulden	gulden	gulden	gul	N;MASC+FEM;SG	
leraar	öğretmen	leraar	öğretmen	N;MASC+FEM;SG	
leraar	hoca	leraar	hoca	N;MASC+FEM;SG	
geestelijke	rahip	geestelijke	rahip	ADJ	
geestelijke	manevi	geestelijke	manevi	ADJ	
geestelijke	ruhsal	geestelijke	ruhsal	ADJ	
geestelijke	ruhani	geestelijke	ruhani	ADJ	
geestelijke	zihinsel	geestelijke	zihinsel	ADJ	
commandant	komutan	commandant	komut	N;MASC+FEM;SG	
commandant	komutan	commandant	komut	N;MASC+FEM;SG	
hitler	hitler	hitler	hit	PROPN;MASC+FEM;SG	PROPN;NOM;SG;3
ploegen	vardiya	ploeg	vardi	N;PL	
ploegen	saban	ploeg	saba	N;PL	
ploegen	plough	ploeg	plough	N;PL	PROPN;NOM;SG;3
ploegen	crews	ploeg	crews	N;PL	
two	iki	two	iki		
treden	adımları	treden	adım	V;NFIN	N;ACC;PL;3
treden	adımlar	treden	adım	V;NFIN	N;NOM;PL;3
treden	basamak	treden	basamak	V;NFIN	
veranderingen	değişiklik	verandering	değişiklik	N;PL	N;NOM;SG;3
veranderingen	değişim	verandering	değişim	N;PL	
veranderingen	değiştir	verandering	değiş	N;PL	
veranderingen	değişiklik	verandering	değişiklik	N;PL	N;NOM;SG;3
veranderingen	değiştirme	verandering	değiş	N;PL	V;PFV;IMP;SG;2;NEG;PRS;CAUS
maurice	maurice	maurice	maurice	N;MASC+FEM;SG	
guy	guy	guy	guy	N;MASC+FEM;SG	
uiterlijk	görünüşü	uiterlijk	görünüş	ADJ	N;NOM;SG;3
uiterlijk	görünümü	uiterlijk	görün	ADJ	N;NOM;SG;3
uiterlijk	görünüş	uiterlijk	görünüş	ADJ	
uiterlijk	görünüm	uiterlijk	görün	ADJ	N;NOM;SG;3
concept	kavram	concept	kavram	N;NEUT;SG	
concept	konsept	concept	konsept	N;NEUT;SG	
concept	konsepti	concept	konsep	N;NEUT;SG	
pensioen	emekli	pensioen	emekli	N;NEUT;SG	
beek	beek	beek	beek	N;MASC+FEM;SG	
beek	brook	beek	brook	N;MASC+FEM;SG	PROPN;NOM;SG;3
beek	dere	beek	dere	N;MASC+FEM;SG	
beek	akış	beek	akış	N;MASC+FEM;SG	
beek	irmak	beek	irmak	N;MASC+FEM;SG	
beek	akım	beek	akım	N;MASC+FEM;SG	
beek	dere	beek	dere	N;MASC+FEM;SG	
krachten	güçleri	kracht	güç	N;PL	ADJ;ACC;PL;3
krachten	güçler	kracht	güç	N;PL	ADJ;NOM;PL;3
krachten	powers	kracht	powers	N;PL	
krachten	güçler	kracht	güç	N;PL	ADJ;NOM;PL;3
correct	doğru	correct	doğru	ADJ	
verliezen	kayıp	verliezen	kayıp	V;NFIN	ADJ
verliezen	kaybı	verliezen	kayıp	V;NFIN	
verliezen	kayıpları	verliezen	kayıp	V;NFIN	N;ACC;PL;3
verliezen	kayıplar	verliezen	kayıp	V;NFIN	N;NOM;PL;3
cello	çello	cello	çello	N;MASC+FEM;SG	
millimeter	milimetre	millimeter	milimetre	N;MASC+FEM;SG	
millimeter	milimetre	millimeter	milimetre	N;MASC+FEM;SG	
millimeter	milimetre	millimeter	milimetre	N;MASC+FEM;SG	
millimeter	milimetre	millimeter	milimetre	N;MASC+FEM;SG	
interesse	ilgilenen	interesse	ilgilen	N;MASC+FEM;SG	V;PFV;IND;POS;PRS;V.PTCP
interesse	ilgi	interesse	ilgi	N;MASC+FEM;SG	
interesse	ilgili	interesse	ilgili	N;MASC+FEM;SG	ADJ
interesse	ilgileniyor	interesse	ilgilen	N;MASC+FEM;SG	V;PROG;IND;SG;3;POS;INFM;PRS
interesse	ilgileniyorum	interesse	ilgilen	N;MASC+FEM;SG	V;PROG;IND;SG;1;POS;INFM;PRS
interesse	ilgi	interesse	ilgi	N;MASC+FEM;SG	
interesse	faiz	interesse	faiz	N;MASC+FEM;SG	
ernstig	şiddetli	ernstig	şiddetli	ADJ	
verbetering	geliştirme	verbetering	geliş	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
verbetering	iyileştirilmesi	verbetering	iyileş	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
verbetering	gelişmeler	verbetering	geliş	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
verbetering	geliştirme	verbetering	geliş	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
verbetering	iyileştirme	verbetering	iyileş	N;MASC+FEM;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
verbetering	gelişme	verbetering	geliş	N;MASC+FEM;SG	
verbetering	gelişim	verbetering	geliş	N;MASC+FEM;SG	
bot	bot	bot	bot	ADJ	
bot	robot	bot	robot	ADJ	
bot	kemik	bot	kemik	ADJ	
bot	bone	bot	bone	ADJ	
uitvoeren	çalıştır	uitvoeren	çalış	V;NFIN	
uitvoeren	idam	uitvoeren	idam	V;NFIN	
uitvoeren	run	uitvoeren	run	V;NFIN	
uitvoeren	kaç	uitvoeren	kaç	V;NFIN	ADJ
uitvoeren	koş	uitvoeren	koş	V;NFIN	
makkelijk	kolaylıkla	makkelijk	kolaylık	ADJ	N;INS;SG;3
makkelijk	kolayca	makkelijk	kolayca	ADJ	
makkelijk	easy	makkelijk	easy	ADJ	
plus	artı	plus	artı	ADV	
plus	plus	plus	plus	ADV	
motorfietsen	motorsiklet	motorfiets	motorsiklet	N;PL	
motorfietsen	motosiklet	motorfiets	motosiklet	N;PL	N;NOM;SG;3
motorfietsen	motorsiklet	motorfiets	motorsiklet	N;PL	
motorfietsen	motosiklet	motorfiets	motosiklet	N;PL	N;NOM;SG;3
bereid	inşaallah	bereid	inşaallah	ADJ	N;INS;SG;3
bereid	hazırlandı	bereid	hazırla	ADJ	V;PFV;IND;SG;3;POS;PST;PASS
bereid	hazırlanmış	bereid	hazırla	ADJ	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
pan	tava	pan	tava	N;MASC+FEM;SG	
pan	pan	pan	pan	N;MASC+FEM;SG	
gratis	bedava	gratis	bedava	ADJ	
gratis	özgür	gratis	özgür	ADJ	
gratis	free	gratis	free	ADJ	
gratis	serbest	gratis	serbest	ADJ	
onbekende	bilinmiyor	onbekend	bil	ADJ	V;PROG;IND;SG;3;NEG;INFM;PRS;PASS
onbekende	bilinmeyen	onbekend	bil	ADJ	V;PFV;IND;NEG;PRS;V.PTCP;PASS
pic	piç	pic	piç	N;MASC+FEM;SG	
pic	pic	pic	pic	N;MASC+FEM;SG	
bang	korkmak	bang	kork	ADJ	V;PFV;NOM;IND;POS;PRS;V.MSDR
bang	korkmuş	bang	kork	ADJ	V;PFV;NFH;IND;SG;3;POS;PST
bang	korktum	bang	kork	ADJ	V;PFV;IND;SG;1;POS;PST
bang	korkuyor	bang	kork	ADJ	V;PROG;IND;SG;3;POS;INFM;PRS
bang	korkmuş	bang	kork	ADJ	V;PFV;NFH;IND;SG;3;POS;PST
bang	korkmuş	bang	kork	ADJ	V;PFV;NFH;IND;SG;3;POS;PST
bang	bang	bang	bang	ADJ	
claude	claude	claud	claude	N;MASC+FEM;SG	
baden	baden	baad	baden	V;NFIN	PROPN;NOM;SG;3
vertrek	terk	vertrekken	terk	V;SG;PRS;FIN	N;NOM;SG;3
vertrek	gidiş	vertrekken	gitiş	V;SG;PRS;FIN	
vertrek	kalkış	vertrekken	kalkış	V;SG;PRS;FIN	N;NOM;SG;3
vertrek	gidiş	vertrekken	gitiş	V;SG;PRS;FIN	
vertrek	gidenler	vertrekken	giden	V;SG;PRS;FIN	N;NOM;PL;3
agent	memur	agent	memur	N;MASC+FEM;SG	
agent	subay	agent	subay	N;MASC+FEM;SG	
agent	ajan	agent	aj	N;MASC+FEM;SG	
agent	temsilci	agent	temsilci	N;MASC+FEM;SG	
agent	menajer	agent	menajer	N;MASC+FEM;SG	
ray	işın	ray	iş	N;MASC+FEM;SG	
ray	ray	ray	ray	N;MASC+FEM;SG	
details	detay	detail	detay	N;PL	
details	ayrıntı	detail	ayrıntı	N;PL	
details	detay	detail	detay	N;PL	
details	ayrıntı	detail	ayrıntı	N;PL	
details	detaylı	detail	detaylı	N;PL	
geboorteplaats	memleket	geboorteplaats	memleket	N;MASC+FEM;SG	
party	parti	party	parti	N;MASC+FEM;SG	
party	party	party	party	N;MASC+FEM;SG	
boot	kayık	boot	kayık	N;MASC+FEM;SG	
boot	tekne	boot	tekne	N;MASC+FEM;SG	
boot	sandal	boot	sandal	N;MASC+FEM;SG	
boot	bot	boot	bot	N;MASC+FEM;SG	
boot	gemi	boot	gemi	N;MASC+FEM;SG	
hoor	duyuyor	hoor	duy	INTJ	V;PROG;IND;SG;3;POS;INFM;PRS
hoor	duy	hoor	duy	INTJ	
hoor	duyun	hoor	duy	INTJ	V;PFV;IMP;PL;2;POS;PRS
nazi	nazi	nazi	nazi	N;MASC+FEM;SG	
ontbreekt	eksik	ontbreken	eksik	V;SG;PRS;FIN	
ontbreekt	kayıp	ontbreken	kayıp	V;SG;PRS;FIN	ADJ
luc	luc	luc	lic	N;MASC+FEM;SG	
oprichter	kurucu	oprichter	kurucu	N;MASC+FEM;SG	
omvang	boyut	omvang	boyut	N;MASC+FEM;SG	
omvang	boy	omvang	boy	N;MASC+FEM;SG	
omvang	beden	omvang	beden	N;MASC+FEM;SG	
bal	bal	bal	bal	N;MASC+FEM;SG	
bal	balo	bal	balo	N;MASC+FEM;SG	
bal	top	bal	top	N;MASC+FEM;SG	
bal	ball	bal	ball	N;MASC+FEM;SG	
bal	balo	bal	balo	N;MASC+FEM;SG	
verwante	bağlantılı	verwant	bağlantılı	ADJ	
verwante	akraba	verwant	akraba	ADJ	
verwante	ilişkili	verwant	ilişkili	ADJ	
verwante	alakalı	verwant	alakalı	ADJ	
brandão	brandão	brand	bran	N;MASC+FEM;SG	
stukje	parça	stuk	parça	N;NEUT;SG	
onderscheiding	ödül	onderscheiding	ödül	N;MASC+FEM;SG	
docent	okutman	docent	oku	N;MASC+FEM;SG	V;PFV;IND;SG;2;NEG;PRS;CAUS
docent	öğretmen	docent	öğretmen	N;MASC+FEM;SG	
docent	hoca	docent	hoca	N;MASC+FEM;SG	
geweld	şiddet	geweld	şiddet	N;NEUT;SG	
geweld	vahşet	geweld	vahşet	N;NEUT;SG	
verwoest	imha	verwoesten	imha	V;V.PTCP	
verwoest	harap	verwoesten	harap	V;V.PTCP	
verkeerde	yanlis	verkeerd	yanlis	ADJ	
rowspan	rowspan	rowspan	rowspan	N;MASC+FEM;SG	
gezag	yetkili	gezag	yetkili	N;NEUT;SG	
gezag	otorite	gezag	otorite	N;NEUT;SG	
gezag	yetki	gezag	yetki	N;NEUT;SG	
girl	kız	girl	kız		
girl	girl	girl	girl		
girl	kızım	girl	kız		ADJ;NOM;SG;3
girl	kiz	girl	kiz		
miller	miller	miller	mil	N;MASC+FEM;SG	
oorzaak	sebebi	oorzaak	sebep	N;MASC+FEM;SG	
oorzaak	çünkü	oorzaak	çünkü	N;MASC+FEM;SG	CONJ
gespecialiseerd	uzman	gespecialiseerd	uzman	V;V.PTCP	
adolf	adolf	adolf	adolf	N;MASC+FEM;SG	PROPN;NOM;SG;3
praag	prag	praag	prag	N;NEUT;SG	PROPN;NOM;SG;3
order	düzen	order	düz	N;MASC+FEM;SG	
order	emir	order	imir	N;MASC+FEM;SG	
finales	final	finale	final	N;PL	
lady	lady	lady	lady	N;MASC+FEM;SG	
lady	hanım	lady	hanım	N;MASC+FEM;SG	
lady	bayan	lady	bayan	N;MASC+FEM;SG	
trekt	çeker	trekken	çek	V;SG;PRS;FIN	
trekt	çizer	trekken	çizer	V;SG;PRS;FIN	
budget	bütçe	budget	bütçe	N;NEUT;SG	
ontbreken	eksikliği	ontbreken	eksiklik	V;NFIN	N;NOM;SG;3
ontbreken	eksiklik	ontbreken	eksiklik	V;NFIN	N;NOM;SG;3
ontbreken	eksik	ontbreken	eksik	V;NFIN	
ontbreken	kayıp	ontbreken	kayıp	V;NFIN	ADJ
harde	zor	hard	zor	ADJ	
harde	zoru	hard	zoru	ADJ	
harde	sert	hard	sert	ADJ	
zwemmen	yüzme	zwemmen	yüz	V;NFIN	
zwemmen	yüz	zwemmen	yüz	V;NFIN	
zwemmen	yüzme	zwemmen	yüz	V;NFIN	
restauratie	onarım	restauratie	o	N;MASC+FEM;SG	
restauratie	yenileme	restauratie	yenilem	N;MASC+FEM;SG	
steken	sapla	steken	sap	V;NFIN	
steken	bıçakla	steken	bıçak	V;NFIN	N;INS;SG;3
leuk	eğlence	leuk	eğlence	ADJ	N;NOM;SG;3
leuk	guzel	leuk	guzel	ADJ	
leuk	hoş	leuk	hoş	ADJ	
leuk	nice	leuk	nice	ADJ	
slaat	tokat	slaan	tokat	V;SG;PRS;FIN	
slaat	yener	slaan	yene	V;SG;PRS;FIN	
ken	ken	kunnen	i	V;SG;PRS;FIN	V;PFV;IND;PRS;V.CVB
wolf	kurtlar	wolf	kurt	N;MASC+FEM;SG	N;NOM;PL;3
wolf	kurt	wolf	kurt	N;MASC+FEM;SG	
wolf	wolf	wolf	wolf	N;MASC+FEM;SG	
wolf	kürt	wolf	kürt	N;MASC+FEM;SG	
lint	tiftik	linten	tif	N;NEUT;SG	
lint	şerit	linten	şerit	N;NEUT;SG	
vandalisme	vandalizm	vandalisme	vandalizm	N;NEUT;SG	
middelen	kaynak	middel	kaynak	N;PL	
action	eylem	action	eylem		
action	motor	action	motor		
action	aksiyon	action	aksiyon		
stadsdeel	borough	stadsdeel	borough	N;NEUT;SG	
schiereiland	yarımadası	schiereiland	yarımada	N;NEUT;SG	V;PFV;IND;SG;3;NEG;PST
thailand	tayland	thailand	tayla	N;NEUT;SG	PROPN;NOM;SG;3
beperkte	sınırlı	beperken	sınırlı	V;SG;PST;FIN	
beperkte	kısıtlı	beperken	kısıtlı	V;SG;PST;FIN	
beperkte	sınırlıdır	beperken	sınırlı	V;SG;PST;FIN	
beperkte	kısıtlı	beperken	kısıtlı	V;SG;PST;FIN	
cross	karşıya	cross	karşı	N;MASC+FEM;SG	
cross	haç	cross	haç	N;MASC+FEM;SG	
cross	çapraz	cross	çapraz	N;MASC+FEM;SG	
cross	hacı	cross	hacı	N;MASC+FEM;SG	
cross	cross	cross	cross	N;MASC+FEM;SG	
voorlopig	geçici	voorlopig	geçici	ADJ	
regiment	alay	regiment	alay	N;NEUT;SG	
kwalificatie	elemeleri	kwalificatie	eleme	N;MASC+FEM;SG	N;ACC;PL;3
hedendaagse	çağdaş	hedendaags	çağdaş	ADJ	
gehuwd	evli	huwen	evli	V;V.PTCP	
jongens	gençler	jongens	genç	N;PL	ADJ;NOM;PL;3
jongens	erkekler	jongens	erkek	N;PL	ADJ;NOM;PL;3
jongens	millet	jongens	millet	N;PL	
jongens	beyler	jongens	beyle	N;PL	
fouten	hata	fout	hata	N;PL	
orchestra	orkestra	orchestra	orkestra	N;NEUT;SG	
prestaties	gösteri	prestatie	göster	N;PL	
prestaties	performansı	prestatie	performans	N;PL	N;NOM;SG;3
prestaties	performans	prestatie	performans	N;PL	
prestaties	performans	prestatie	performans	N;PL	
anthony	anthony	anthony	anthony	N;MASC+FEM;SG	
anthony	antony	anthony	antony	N;MASC+FEM;SG	
jeruzalem	kudüs	jeruzalem	kudüs	N;MASC+FEM;SG	PROPN;NOM;SG;3
lord	lord	lord	i	N;MASC+FEM;SG	
lord	rab	lord	rab	N;MASC+FEM;SG	
publicatie	yayınlama	publicatie	yayınla	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
publicatie	yayın	publicatie	yayın	N;MASC+FEM;SG	
publicatie	yayınlama	publicatie	yayınla	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
publicatie	yayın	publicatie	yayın	N;MASC+FEM;SG	
edwards	edwards	edward	edwar	N;PL	
bedekt	kaplı	bedekken	kaplı	V;V.PTCP	
bedekt	örtülü	bedekken	örtül	V;V.PTCP	N;NOM;SG;3
café	café	café	café	N;NEUT;SG	
toestel	cihaz	toestel	cihaz	N;NEUT;SG	
toestel	aygıt	toestel	aygıt	N;NEUT;SG	
eindigt	biter	eindigen	bit	V;SG;PRS;FIN	V;IPFV;IND;SG;3;POS
alan	alan	alan	al	N;MASC+FEM;SG	V;PFV;IND;POS;PRS;V.PTCP
zelden	seyrek	zelden	seyrek	ADV	
zelden	ender	zelden	ende	ADV	
zelden	seyrek	zelden	seyrek	ADV	
zelden	nadir	zelden	nadir	ADV	
zelden	ender	zelden	ende	ADV	
oekraïne	ukrayna	oekraïne	ukra	PROPN;NEUT;SG	PROPN;NOM;SG;3
maarten	martin	maarten	martin	N;PL	
maarten	maarten	maarten	maarten	N;PL	PROPN;NOM;SG;3
samuel	samuel	samuel	samuel	N;MASC+FEM;SG	
jordan	ürdün	jordan	ürdün	N;MASC+FEM;SG	
jordan	jordan	jordan	jordan	N;MASC+FEM;SG	
gehucht	hamlet	huchten	hamlet	N;NEUT;SG	
huber	huber	huber	huber	N;MASC+FEM;SG	PROPN;NOM;SG;3
ned	ned	ned	ned	N;MASC+FEM;SG	
louise	louise	louis	loui	N;MASC+FEM;SG	PROPN;NOM;SG;3
honderd	yüzlük	honderd	yüzlük	NUM	
honderd	hundred	honderd	hundred	NUM	
sponzen	sünger	sponzen	sünger	N;PL	
tunnel	tünel	tunnel	tünel	N;MASC+FEM;SG	
nick	nick	nick	nick	N;MASC+FEM;SG	
kennelijk	anlaşılan	kennelijk	anlaş	ADJ	V;PFV;IND;POS;PRS;V.PTCP;PASS
junioren	juniors	junior	juniors	N;PL	PROPN;NOM;SG;3
grande	grande	grande	gran	N;MASC+FEM;SG	
jpg}}	jpg}}	jpg}}	jpg}}	N;MASC+FEM;SG	
gerrit	gerrit	gerrit	gerrit	N;MASC+FEM;SG	
tilburg	tilburg	tilburg	tilburg	N;NEUT;SG	PROPN;NOM;SG;3
estadio	estadio	estadio	estadio	N;MASC+FEM;SG	PROPN;NOM;SG;3
interview	röportaj	interview	röportaj	N;NEUT;SG	
interview	görüşme	interview	görüşme	N;NEUT;SG	
oxford	oxford	oxford	o	N;MASC+FEM;SG	PROPN;NOM;SG;3
zorg	bakım	zorg	bakım	N;MASC+FEM;SG	
zorg	özen	zorg	özen	N;MASC+FEM;SG	
wang	yanak	wang	yanak	N;MASC+FEM;SG	
wang	wang	wang	wang	N;MASC+FEM;SG	
classic	klasik	classic	klasik	N;MASC+FEM;SG	
uitslag	döküntü	uitslag	döküntü	N;MASC+FEM;SG	
uitslag	aceleci	uitslag	aceleci	N;MASC+FEM;SG	ADJ
uitslag	kızarıklık	uitslag	kızarıklık	N;MASC+FEM;SG	N;NOM;PL;3
schotse	iskoç	schots	iskoç	ADJ	
gevoel	hissediyorum	gevoel	hisset	N;NEUT;SG	V;PROG;IND;SG;1;POS;INFM;PRS
gevoel	hissediyor	gevoel	hisset	N;NEUT;SG	V;PROG;IND;SG;3;POS;INFM;PRS
gevoel	his	gevoel	his	N;NEUT;SG	
gevoel	hissetmek	gevoel	hisset	N;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
gevoel	duygu	gevoel	duygu	N;NEUT;SG	
afgesloten	mühürlü	afsluiten	mühürlü	V;V.PTCP	
afgesloten	kapalı	afsluiten	kapalı	V;V.PTCP	
afgesloten	kapali	afsluiten	kapali	V;V.PTCP	
studeren	çalış	studeren	çalış	V;NFIN	
filosoof	filozof	filosoof	filozof	N;MASC+FEM;SG	
tanden	dişli	tand	dişli	N;PL	
insecten	böcek	insecten	böcek	N;PL	
insecten	böcek	insecten	böcek	N;PL	
insecten	böcek	insecten	böcek	N;PL	
manuel	manuel	manuel	manuel	N;MASC+FEM;SG	
jimmy	jimmy	jimmy	jimmy	N;MASC+FEM;SG	
hogeschool	üniversite	hogeschool	üniversite	N;MASC+FEM;SG	
hogeschool	kolej	hogeschool	kolej	N;MASC+FEM;SG	
hogeschool	college	hogeschool	college	N;MASC+FEM;SG	PROPN;NOM;SG;3
reageren	tepki	reageren	tepki	V;NFIN	
deur	kapi	deur	kapi	N;MASC+FEM;SG	
leerling	çırak	leerling	çırak	N;MASC+FEM;SG	
down	down	down	down	N;MASC+FEM;SG	
down	aşağıya	down	aşağı	N;MASC+FEM;SG	ADJ;DAT;SG;3
down	aşağı	down	aşağ	N;MASC+FEM;SG	
service	servis	service	servis	N;MASC+FEM;SG	
concerten	konser	concert	konser	N;PL	N;NOM;SG;3
maatregelen	tedbir	maatregel	tedbir	N;PL	
maatregelen	önlemler	maatregel	önlem	N;PL	ADJ;NOM;PL;3
evenement	olay	evenement	olay	N;NEUT;SG	
trouw	sadık	trouw	sadık	ADJ	
trouw	evlen	trouw	evlen	ADJ	
trouw	evlenmek	trouw	evlen	ADJ	V;PFV;NOM;IND;POS;PRS;V.MSDR
trouw	sadakati	trouw	sadakati	ADJ	N;NOM;SG;3
trouw	vefa	trouw	vefa	ADJ	
trouw	sadakat	trouw	sadakat	ADJ	
trouw	bağlılık	trouw	bağlılık	ADJ	N;NOM;SG;3
trouw	sadık	trouw	sadık	ADJ	
trouw	vefalı	trouw	vefalı	ADJ	
trouw	sadakat	trouw	sadakat	ADJ	
meisjes	kızlar	meisje	kız	N;PL	ADJ;NOM;PL;3
meisjes	girls	meisje	girls	N;PL	
beleg	kuşatma	beleg	kuşat	N;NEUT;SG	
vleugels	kanat	vleugel	kanat	N;PL	
istat	istat	istat	istat	N;MASC+FEM;SG	
assen	köprüler	ass	köprü	PROPN;NEUT;SG	N;NOM;PL;3
assen	akslar	ass	aks	PROPN;NEUT;SG	N;NOM;PL;3
assen	balta	ass	balta	PROPN;NEUT;SG	
assen	kül	ass	kül	PROPN;NEUT;SG	
assen	küller	ass	kül	PROPN;NEUT;SG	
assen	kul	ass	kul	PROPN;NEUT;SG	
assen	ash	ass	ash	PROPN;NEUT;SG	
assen	assen	ass	assen	PROPN;NEUT;SG	
bbc	bbc	bbc	bbc	N;MASC+FEM;SG	
bijbel	incili	bijbel	incili	N;MASC+FEM;SG	
bijbel	incil	bijbel	incil	N;MASC+FEM;SG	
duizenden	binlercesi	duizend	binle	NUM	ADV
peru	peru	peru	peru	PROPN;NEUT;SG	PROPN;NOM;SG;3
motoren	motors	motor	motors	N;PL	PROPN;NOM;SG;3
straten	sokak	straat	sokak	N;PL	N;NOM;SG;3
geregisseerd	yöneten	regisseren	yönet	V;V.PTCP	
geregisseerd	yönetmen	regisseren	yönetmen	V;V.PTCP	
eugène	eugène	eugène	eug	N;MASC+FEM;SG	PROPN;NOM;SG;3
rang	sıralama	rang	sıralama	N;MASC+FEM;SG	
begrijp	anla	begrijpen	anla	V;SG;PRS;FIN	
begrijp	anlayın	begrijpen	anla	V;SG;PRS;FIN	V;PFV;IMP;PL;2;POS;PRS
context	içerik	context	içerik	N;MASC+FEM;SG	
context	bağlama	context	bağlama	N;MASC+FEM;SG	
context	bağlam	context	bağlam	N;MASC+FEM;SG	
carolina	carolina	carolina	carol	N;MASC+FEM;SG	PROPN;NOM;SG;3
