que	że	que	że	CONJ	PART
terrestre	lądowych	terrestre	lądowy	ADJ;SG	ADJ;GEN;MASC;PL
terrestre	earth	terrestre	earth	ADJ;SG	
terrestre	ziemi	terrestre	ziemia	ADJ;SG	N;GEN;FEM;SG
terrestre	ziemia	terrestre	ziemia	ADJ;SG	N;NOM;FEM;SG
causas	powoduje	causa	powodować	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
temporal	tymczasowo	temporal	tymczasowo	ADJ;SG	ADV
contenidos	treść	contenido	treść	N;MASC;PL	
contenidos	zawartość	contenido	zawartość	N;MASC;PL	N;NOM;FEM;SG
contenidos	treści	contenido	treść	N;MASC;PL	N;GEN;FEM;SG
contenidos	treść	contenido	treść	N;MASC;PL	
contenidos	zawartości	contenido	zawartość	N;MASC;PL	N;GEN;FEM;SG
contenidos	zawartość	contenido	zawartość	N;MASC;PL	N;NOM;FEM;SG
clausura	zamyka	clausura	zamykać	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
frecuente	często	frecuente	często	ADJ;SG	ADV
frecuente	częste	frecuente	częsty	ADJ;SG	
frecuente	często	frecuente	często	ADJ;SG	ADV
frecuente	częste	frecuente	częsty	ADJ;SG	
frecuente	często	frecuente	często	ADJ;SG	ADV
obteniendo	pobieranie	obtener	pobieranie	V;V.MSDR	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
obteniendo	pozyskanie	obtener	pozyskać	V;V.MSDR	N;PFV;NOM;NEUT;SG;POS;V.MSDR
obteniendo	uzyskiwanie	obtener	uzyskiwać	V;V.MSDR	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
obteniendo	uzyskania	obtener	uzyskać	V;V.MSDR	N;PFV;GEN;NEUT;SG;POS;V.MSDR
obteniendo	uzyskanie	obtener	uzyskać	V;V.MSDR	N;PFV;NOM;NEUT;SG;POS;V.MSDR
alternativo	alternatywa	alternativo	alternatywa	ADJ;MASC;SG	N;NOM;FEM;SG
alternativo	alternatywnie	alternativo	alternatywnie	ADJ;MASC;SG	ADV
alternativo	zastępca	alternativo	zastępca	ADJ;MASC;SG	N;NOM;MASC;SG
alternativo	zastępców	alternativo	zastępca	ADJ;MASC;SG	N;ACC;MASC;PL
tenerife	teneryfa	tenerife	teneryfa	N;MASC;SG	
minuto	minute	minuto	minuta	N;MASC;SG	N;NOM;FEM;PL
minuto	min	minuto	mina	N;MASC;SG	
estilos	style	estilo	style	N;MASC;PL	
probable	prawdopodobnie	probable	prawdopodobnie	ADJ;SG	ADV
recinto	obudowy	recinto	obudowy	N;MASC;SG	N;ACC;FEM;PL
equivalente	równowartość	equivalente	równowartość	ADJ;SG	N;ACC;FEM;SG
equivalente	odpowiednik	equivalente	odpowiednik	ADJ;SG	N;NOM;MASC;SG
equivalente	ekwiwalent	equivalente	ekwiwalent	ADJ;SG	N;NOM;MASC;SG
campus	kampusy	campus	kampus	N;MASC	
volúmenes	objętości	volumen	objętość	N;MASC;PL	N;GEN;FEM;SG
estancia	zostań	estancia	zostać	N;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
estancia	zostać	estancia	zostać	N;FEM;SG	V;PFV;NFIN;ACT
jan	jan	janto	jan	PROPN	PROPN;NOM;MASC;SG
matemáticas	matematyki	matemático	matematyk	N;FEM;PL	N;GEN;FEM;SG
matemáticas	matematyka	matemático	matematyka	N;FEM;PL	N;NOM;FEM;SG
matemáticas	matematykę	matemático	matematyka	N;FEM;PL	N;ACC;FEM;SG
matemáticas	matematyki	matemático	matematyk	N;FEM;PL	N;GEN;FEM;SG
matemáticas	matematyka	matemático	matematyka	N;FEM;PL	N;NOM;FEM;SG
matemáticas	matematyczne	matemático	matematyczny	N;FEM;PL	ADJ;NOM;NEUT;SG
matemáticas	matematyka	matemático	matematyka	N;FEM;PL	N;NOM;FEM;SG
matemáticas	matematyki	matemático	matematyk	N;FEM;PL	N;GEN;FEM;SG
matemáticas	matematyka	matemático	matematyka	N;FEM;PL	N;NOM;FEM;SG
descendientes	potomka	descendiente	potomek	N;PL	N;ACC;MASC;SG
descendientes	potomek	descendiente	potomek	N;PL	N;NOM;MASC;SG
descendientes	potomstwa	descendiente	potomstwo	N;PL	
descendientes	potomek	descendiente	potomek	N;PL	N;NOM;MASC;SG
descendientes	potomstwo	descendiente	potomstwo	N;PL	N;NOM;NEUT;SG
caballos	konia	caballo	koń	N;MASC;PL	N;ACC;MASC;SG
caballos	horse	caballo	horse	N;MASC;PL	
caballos	koń	caballo	koń	N;MASC;PL	N;NOM;MASC;SG
caballos	koniu	caballo	koń	N;MASC;PL	N;ACC;MASC;SG
verdes	zieleń	verde	zieleń	ADJ;PL	
verdes	zielony	verde	zielony	ADJ;PL	
verdes	zielono	verde	zielono	ADJ;PL	
verdes	zielona	verde	zielony	ADJ;PL	
verdes	zielone	verde	zielony	ADJ;PL	
verdes	zieloni	verde	zieloń	ADJ;PL	V;IPFV;IND;PL;2;PRS;FIN;ACT
boy	boy	boy	boy	N	
lara	lara	lara	lara	N;FEM;SG	
evidencia	dowody	evidencia	dowód	N;FEM;SG	N;NOM;MASC;PL
hidalgo	hidalgo	hidalgo	hidalgo	N;MASC;SG	
marruecos	marrakeszu	marrueco	marrakesz	N;MASC;PL	N;GEN;MASC;SG
amiga	amiga	amiga	amiga	N;FEM;SG	
hola	witam	hola	witać	INTJ	V;IPFV;IND;SG;1;PRS;FIN;ACT
hola	cześć	hola	cześć	INTJ	N;NOM;FEM;SG
gales	walii	gal	wala	N;MASC;SG	
tokio	tokyo	tokio	tokyo	N;MASC;SG	
tokio	tokio	tokio	tokio	N;MASC;SG	
euros	eur	euro	eur	N;MASC;PL	
euros	eur	euro	eur	N;MASC;PL	
euros	euro	euro	euro	N;MASC;PL	
euros	euro	euro	euro	N;MASC;PL	
controlar	control	controlar	control	V;NFIN	
controlar	sterowanie	controlar	sterować	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
controlar	kontrola	controlar	kontrola	V;NFIN	N;NOM;FEM;SG
controlar	kontrolowanie	controlar	kontrolować	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
alpes	alpy	alpe	alpy	N;MASC;PL	V;IPFV;IND;PL;PRS;FIN;ACT
alpes	alpes	alpe	alpes	N;MASC;PL	V;IPFV;IND;SG;PRS;FIN;ACT
alpes	alpejskim	alpe	alpejski	N;MASC;PL	ADJ;INS;MASC;SG
alpes	alpejskie	alpe	alpejski	N;MASC;PL	ADJ;NOM;NEUT;SG
benito	benny	benito	benny		N;NOM;MASC;SG
semillas	ziarna	semilla	ziarny	N;FEM;PL	
semillas	nasion	semilla	nasiono	N;FEM;PL	
semillas	nasion	semilla	nasiono	N;FEM;PL	
semillas	nasienie	semilla	nasienie	N;FEM;PL	N;NOM;NEUT;SG
semillas	ziarno	semilla	ziarno	N;FEM;PL	
pierde	przegra	perder	przegrać	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;FUT;FIN;ACT
acero	stal	acero	stal	N;MASC;SG	
acero	stalowe	acero	stalowy	N;MASC;SG	ADJ;NOM;NEUT;SG
acero	stali	acero	stać	N;MASC;SG	V;IPFV;MASC;IND;PL;PST;FIN;ACT
héroe	hero	héroe	hero	N;MASC;SG	
collette	collette	collette	collett	N	
malden	malden	maldar	malden	N	V;IPFV;IND;SG;2;PRS;FIN;ACT
aumentar	zwiększenie	aumentar	zwiększyć	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
aumentar	wzrost	aumentar	wzrost	V;NFIN	N;NOM;MASC;SG
aumentar	zwiększenie	aumentar	zwiększyć	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
aumentar	zwiększanie	aumentar	zwiększać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
adicionales	dodatkowa	adicional	dodatkowy	ADJ;PL	ADJ;NOM;FEM;SG
adicionales	dodatkowe	adicional	dodatkowy	ADJ;PL	ADJ;NOM;NEUT;SG
adicionales	dodatkowy	adicional	dodatkowy	ADJ;PL	ADJ;NOM;MASC;SG
patria	patria	patria	patria	N;FEM;SG	
borde	edge	borde	edga	N;MASC;SG	
borde	granice	borde	granica	N;MASC;SG	N;NOM;FEM;PL
mecánica	mechanika	mecánico	mechanika	ADJ;FEM;SG	N;ACC;MASC;SG
mecánica	mechanika	mecánico	mechanika	ADJ;FEM;SG	N;ACC;MASC;SG
mecánica	mechanik	mecánico	mechanik	ADJ;FEM;SG	N;NOM;MASC;SG
war	war	war	war	N;SG	
est	est	este	esty	N	
moda	moda	moda	moda	N;FEM;SG	
moda	fashion	moda	fashion	N;FEM;SG	
moda	mody	moda	moda	N;FEM;SG	
otoño	jesień	otoño	jesień	N;MASC;SG	
otoño	jesieni	otoño	jesień	N;MASC;SG	
otoño	jesień	otoño	jesień	N;MASC;SG	
lanzada	rozpoczęła	lanzado	rozpocząć	ADJ;FEM;SG;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
lanzada	uruchomiono	lanzado	uruchomić	ADJ;FEM;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
tienda	zakupy	tienda	zakup	N;FEM;SG	N;NOM;MASC;PL
tienda	store	tienda	stór	N;FEM;SG	
temperaturas	temperatury	temperatura	temperatura	N;FEM;PL	N;GEN;FEM;SG
temperaturas	temperatura	temperatura	temperatura	N;FEM;PL	N;NOM;FEM;SG
temperaturas	temperatury	temperatura	temperatura	N;FEM;PL	N;GEN;FEM;SG
campañas	kampanii	campaña	kampania	N;FEM;PL	N;GEN;FEM;SG
campañas	kampanię	campaña	kampania	N;FEM;PL	N;ACC;FEM;SG
campañas	kampania	campaña	kampania	N;FEM;PL	N;NOM;FEM;SG
campañas	kampanii	campaña	kampania	N;FEM;PL	N;GEN;FEM;SG
obtenido	uzyskano	obtenido	uzyskać	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
nintendo	nintendo	nintendo	nintendo	N;MASC;SG	
reducir	zwężenie	reducir	zwężenie	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
reducir	zmniejszanie	reducir	zmniejszanie	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
reducir	redukcja	reducir	redukcja	V;NFIN	N;NOM;FEM;SG
reducir	ograniczanie	reducir	ograniczać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
reducir	zmniejszenia	reducir	zmniejszyć	V;NFIN	N;PFV;GEN;NEUT;SG;POS;V.MSDR
descubrió	odkryte	descubrir	odkryć	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
descubrió	odkryto	descubrir	odkryć	V;IND;SG;3;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
buscando	szukanie	buscar	szukać	V;V.MSDR	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
long	długa	long	długi		ADJ;NOM;FEM;SG
long	długo	long	długo		ADV
long	długie	long	długi		ADJ;NOM;NEUT;SG
otorgado	przyznano	otorgar	przyznać	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
otorgado	przyznano	otorgar	przyznać	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
mencionado	wspomniano	mencionado	wspomnieć	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
mencionado	wspomniał	mencionado	wspomnieć	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
prácticas	staż	práctica	staż	N;FEM;PL	N;NOM;MASC;SG
prácticas	stażu	práctica	staż	N;FEM;PL	N;GEN;MASC;SG
prácticas	praktyka	práctica	praktyka	N;FEM;PL	N;NOM;FEM;SG
prácticas	praktyk	práctica	praktyk	N;FEM;PL	
africa	afryka	africar	afryka	N;FEM;SG	
audio	audio	audio	audio	N;MASC;SG	
hong	hong	hong	hong	N;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
crónica	przewlekłe	crónica	przewlec	N;FEM;SG	ADJ;NOM;NEUT;SG
crónica	przewlekłą	crónica	przewlec	N;FEM;SG	ADJ;ACC;FEM;SG
crónica	chronicle	crónica	chronicel	N;FEM;SG	
toro	toro	toro	toro	N;MASC;SG	
toro	bull	toro	bull	N;MASC;SG	
tribu	plemię	tribu	plemia	N;FEM;SG	
registros	kłody	registro	kłody	N;MASC;PL	
registros	rejestracji	registro	rejestracja	N;MASC;PL	N;GEN;FEM;SG
registros	records	registro	records	N;MASC;PL	
fotografías	zdjecia	fotografía	zdjecie	N;FEM;PL	V;PFV;IND;SG;FIN;ACT
fotografías	zdjecia	fotografía	zdjecie	N;FEM;PL	V;PFV;IND;SG;FIN;ACT
nuestros	nasz	nuestro	nasz	DET;MASC;PL;1	DET;NOM;MASC;SG;1
nuestros	nasza	nuestro	nasz	DET;MASC;PL;1	DET;NOM;FEM;SG;1
nuestros	nasze	nuestro	nasz	DET;MASC;PL;1	DET;NOM;NEUT;SG;1
nuestros	our	nuestro	our	DET;MASC;PL;1	
asumió	założono	asumir	założyć	V;IND;SG;3;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
congo	kongo	congo	kongo	N;MASC;SG	
congo	konga	congo	kongać	N;MASC;SG	
continua	trwa	continuo	trwać	ADJ;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
continua	kontynuuje	continuo	kontynuować	ADJ;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
continua	ciągła	continuo	ciągły	ADJ;FEM;SG	V;IPFV;FEM;IND;SG;PST;FIN;ACT
continua	ciągł	continuo	ciąg	ADJ;FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
continua	ciągły	continuo	ciągły	ADJ;FEM;SG	N;NOM;MASC;SG
continua	kontynuacja	continuo	kontynuacja	ADJ;FEM;SG	N;NOM;FEM;SG
continua	kontynuując	continuo	kontynuować	ADJ;FEM;SG	V;IPFV;PRS;V.CVB;ACT
continua	kontynuuje	continuo	kontynuować	ADJ;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
continua	kontynuowanie	continuo	kontynuować	ADJ;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
kim	kim	kim	kto	N;SG	PRO;INS;MASC;SG
candidatos	kandydata	candidato	kandydat	N;MASC;PL	N;ACC;MASC;SG
candidatos	kandydat	candidato	kandydat	N;MASC;PL	N;NOM;MASC;SG
escritora	autor	escritora	autor	N;FEM;SG	V;IPFV;IND;SG;PST;FIN;ACT
puedo	can	poder	can	V;IND;SG;1;PRS;FIN	
investigadores	śledczy	investigador	śledczy	N;MASC;PL	
checa	czech	checo	czech	ADJ;FEM;SG	
mérida	mérida	mérido	mérida	N;FEM;SG	
mérida	merida	mérido	merida	N;FEM;SG	
departamentos	działy	departamento	dziać	N;MASC;PL	V;PFV;MASC;IND;PL;PST;FIN;ACT
ejercicio	ćwiczenia	ejercicio	ćwiczenie	N;MASC;SG	N;NOM;NEUT;PL
rioja	rioja	rioja	rioja	N;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
oferta	oferty	oferta	oferta	N;FEM;SG	N;ACC;FEM;PL
variedades	odmian	variedad	odmiana	N;FEM;PL	
remix	remix	remix	remin	N	
libertadores	libertadores	libertador	libertadores	N;MASC;PL	N;NOM;MASC;SG
humor	nastroje	humor	nastrój	N;MASC;SG	N;NOM;MASC;PL
influencias	wpływ	influencia	wpływ	N;FEM;PL	N;NOM;MASC;SG
bomba	pompy	bomba	pompa	N;FEM;SG	
bomba	bomba	bomba	bomba	N;FEM;SG	
verlag	verlag	verlag	verlag	N;FEM;SG	
sujeto	temat	sujeto	temat	ADJ;MASC;SG;V.PTCP	N;ACC;MASC;SG
sujeto	przedmiot	sujeto	przedmiot	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG
sujeto	obiekt	sujeto	obiekt	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG
sujeto	podmiot	sujeto	podmiot	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG
mostrar	pokaz	mostrar	pokaz	V;NFIN	N;NOM;MASC;SG
mostrar	wyświetlacz	mostrar	wyświetlacz	V;NFIN	N;NOM;MASC;SG
mostrar	wyświetlanie	mostrar	wyświetlać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
mostrar	wyświetlania	mostrar	wyświetlanie	V;NFIN	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
adolfo	adolfo	adolfo	adolfo	N;MASC;SG	PROPN;NOM;MASC;SG
adolfo	adolph	adolfo	adolph	N;MASC;SG	PROPN;NOM;MASC;SG
adolfo	adolf	adolfo	adolf	N;MASC;SG	PROPN;NOM;MASC;SG
adolfo	adolf	adolfo	adolf	N;MASC;SG	PROPN;NOM;MASC;SG
adolfo	adolphe	adolfo	adolphe	N;MASC;SG	PROPN;NOM;MASC;SG
françois	francois	françois	francois	N;MASC	PROPN;NOM;MASC;SG
françois	francois	françois	francois	N;MASC	PROPN;NOM;MASC;SG
françois	françois	françois	françois	N;MASC	PROPN;NOM;MASC;SG
cien	hundred	cien	hundred	NUM;PL	
cien	setka	cien	setka	NUM;PL	N;NOM;FEM;SG
arquitectos	architektem	arquitecto	architekt	N;MASC;PL	N;INS;MASC;SG
arquitectos	architekta	arquitecto	architekta	N;MASC;PL	N;ACC;MASC;SG
arquitectos	architekt	arquitecto	architekt	N;MASC;PL	N;NOM;MASC;SG
ganadora	zwycięzca	ganador	zwycięzca	ADJ;FEM;SG	N;NOM;MASC;SG
arkansas	arkansas	arkansa	arkansas	N;PL	
cooperación	współpracy	cooperación	współpraca	N;FEM;SG	
editar	edit	editar	edit	V;NFIN	
editar	edycja	editar	edycja	V;NFIN	N;NOM;FEM;SG
editar	edytuj	editar	edytować	V;NFIN	
editar	montaż	editar	montaż	V;NFIN	
editar	edycji	editar	edycja	V;NFIN	N;GEN;FEM;SG
editar	edycja	editar	edycja	V;NFIN	N;NOM;FEM;SG
alan	alana	alan	alan	PROPN	
alan	alan	alan	alan	PROPN	PROPN;NOM;MASC;SG
monedas	walut	moneda	walut	N;FEM;PL	V;IPFV;IND;SG;2;FIN;ACT
monedas	moneta	moneda	moneta	N;FEM;PL	N;NOM;FEM;SG
das	das	dar	das	V;IND;SG;2;PRS;FIN	
orientación	wytyczne	orientación	wytyczny	N;FEM;SG	ADJ;NOM;NEUT;SG
victor	wiktor	victor	wiktor	PROPN	PROPN;NOM;MASC;SG
victor	victor	victor	victor	PROPN	PROPN;NOM;MASC;SG
jerusalén	jerozolimie	jerusalén	jerolimima	N;MASC;SG	
cristal	crystal	cristal	crystal	N;MASC;SG	
cristal	kryształy	cristal	kryształ	N;MASC;SG	N;NOM;MASC;PL
cristal	cristal	cristal	cristal	N;MASC;SG	
cristal	szklana	cristal	szklany	N;MASC;SG	ADJ;NOM;FEM;SG
bella	belle	bello	bell	ADJ;FEM;SG	
bella	bello	bello	bello	ADJ;FEM;SG	
bella	bella	bello	bella	ADJ;FEM;SG	
destacó	zaznaczone	destacar	zaznaczyć	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
destacó	podkreślono	destacar	podkreślić	V;IND;SG;3;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
múnich	monachium	múnich	monachium	N;MASC;SG	N;DAT;FEM;PL
bloque	zablokuj	bloque	zablokować	N;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
bloque	zablokować	bloque	zablokować	N;MASC;SG	V;PFV;NFIN;ACT
desconocido	nieznane	desconocido	nieznany	ADJ;MASC;SG;V.PTCP	
ligas	league	liga	leagu	N;FEM;PL	
ligas	liga	liga	liga	N;FEM;PL	N;NOM;FEM;SG
ligas	lidze	liga	liga	N;FEM;PL	N;DAT;FEM;SG
ligas	ligi	liga	liga	N;FEM;PL	N;ACC;FEM;SG
almirante	admirał	almirante	admirać	N;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
eléctrico	electric	eléctrico	electric	ADJ;MASC;SG	
calendario	grafik	calendario	grafik	N;MASC;SG	
siria	syria	sirio	syria	ADJ;FEM;SG	N;NOM;FEM;SG
siria	syrii	sirio	syria	ADJ;FEM;SG	PROPN;GEN;FEM;SG
siria	syrii	sirio	syria	ADJ;FEM;SG	PROPN;GEN;FEM;SG
play	graj	play	graj	N	V;IPFV;IMP;SG;2;FIN;ACT
play	zagraj	play	zagrać	N	V;PFV;IMP;SG;2;FIN;ACT
play	play	play	pla	N	
pensar	myślenia	pensar	myślenie	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pensar	myślenie	pensar	myślenie	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
empate	rysować	empate	rysować	N;MASC;SG	V;IPFV;NFIN;ACT
empate	wyciągnąć	empate	wyciągnąć	N;MASC;SG	V;PFV;NFIN;ACT
tono	tonie	tono	tonąć	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
tono	ton	tono	ton	N;MASC;SG	
adn	dna	adn	dno	N;MASC;SG	
representado	reprezentował	representado	reprezentować	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
confianza	trust	confianza	trust	N;FEM;SG	
confianza	zaufany	confianza	zaufany	N;FEM;SG	
confianza	zaufanych	confianza	zaufany	N;FEM;SG	N;ACC;MASC;PL
colecciones	kolekcji	colección	kolekcja	N;FEM;PL	N;GEN;FEM;SG
funciona	prace	funcionar	praca	V;IND;SG;3;PRS;FIN	N;NOM;FEM;PL
funciona	dziala	funcionar	dzialać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;PST;FIN;ACT
not	nie	not	nie	INTJ	PART;NEG
excelente	doskonale	excelente	doskonale	ADJ;SG	ADV
determinado	określone	determinado	określony	ADJ;MASC;SG;V.PTCP	
veracruz	veracruz	veracruz	veracruz	N;MASC;SG	PROPN;NOM;MASC;SG
ido	ido	ir	ido	V;MASC;SG;PST;V.PTCP	
publicidad	ogłoszenia	publicidad	ogłoszenie	N;FEM;SG	V;PFV;IND;SG;1;FIN;ACT
publicidad	reklamować	publicidad	reklamować	N;FEM;SG	V;IPFV;NFIN;ACT
inauguración	otwierające	inauguración	otwierać	N;FEM;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
polaco	polsko	polaco	polski	N;MASC;SG	ADJ
polaco	polskie	polaco	polski	N;MASC;SG	ADJ;NOM;NEUT;SG
polaco	polski	polaco	polski	N;MASC;SG	ADJ;NOM;MASC;SG
atacar	atak	atacar	atak	V;NFIN	N;NOM;MASC;SG
parques	parka	parque	parka	N;MASC;PL	
parques	park	parque	park	N;MASC;PL	N;NOM;MASC;SG
centrales	centralnego	central	centralny	N;FEM;PL	ADJ;ACC;MASC;SG
centrales	central	central	centrala	N;FEM;PL	
centrales	centralny	central	centralny	N;FEM;PL	ADJ;NOM;MASC;SG
centrales	środkowa	central	środkowy	N;FEM;PL	ADJ;NOM;FEM;SG
centrales	centralne	central	centralny	N;FEM;PL	ADJ;NOM;NEUT;SG
centrales	centralna	central	centralny	N;FEM;PL	ADJ;NOM;FEM;SG
progreso	progress	progreso	progress	N;MASC;SG	
progreso	postępy	progreso	postęp	N;MASC;SG	N;NOM;MASC;PL
cup	cup	cupo	cup	N;FEM;SG	
ávila	avila	ávilo	Avil	N;FEM;SG	
ávila	ávila	ávilo	Svil	N;FEM;SG	PROPN;NOM;MASC;SG
selva	lasy	selva	las	N;FEM;SG	N;NOM;MASC;PL
selva	lasów	selva	las	N;FEM;SG	N;GEN;MASC;PL
selva	dżungli	selva	dżungli	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
selva	lasy	selva	las	N;FEM;SG	N;NOM;MASC;PL
selva	leśne	selva	leśny	N;FEM;SG	ADJ;NOM;NEUT;SG
selva	leśny	selva	leśny	N;FEM;SG	ADJ;NOM;MASC;SG
elegir	wyboru	elegir	wybór	V;NFIN	
elegir	wybór	elegir	wybór	V;NFIN	N;NOM;MASC;SG
tripulación	ekipy	tripulación	ekipa	N;FEM;SG	N;NOM;FEM;PL
tripulación	załogi	tripulación	załoga	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
tripulación	crews	tripulación	crews	N;FEM;SG	
tripulación	załogi	tripulación	załoga	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
tripulación	ekipy	tripulación	ekipa	N;FEM;SG	N;NOM;FEM;PL
defender	obrońca	defender	obrońca	V;NFIN	N;NOM;MASC;SG
defender	obrońcę	defender	obrońca	V;NFIN	N;ACC;MASC;SG
defender	obrońcy	defender	obrońca	V;NFIN	N;NOM;MASC;SG
marcelo	marcelo	marcelo	marcelo	PROPN	PROPN;NOM;MASC;SG
marcelo	marcellus	marcelo	marcellus	PROPN	N;NOM;MASC;SG
marcelo	marcello	marcelo	marcello	PROPN	N;NOM;MASC;SG
secuencia	karuzeli	secuencia	karuzel	N;FEM;SG	V;IPFV;MASC;IND;PL;PST;FIN;ACT
michel	michel	michel	michel	PROPN	PROPN;NOM;MASC;SG
millas	miles	milla	miles	N;FEM;PL	
millas	mile	milla	mile	N;FEM;PL	
millas	mil	milla	milć	N;FEM;PL	
rurales	wiejski	rural	wiejski	ADJ;PL	ADJ;NOM;MASC;SG
permitir	zezwolenie	permitir	zezwolenie	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
permitir	pozwolenie	permitir	pozwolenie	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
samuel	samuela	samuel	samuel	PROPN	N;GEN;MASC;SG
samuel	samuel	samuel	samuel	PROPN	PROPN;NOM;MASC;SG
modernos	nowoczesne	moderno	nowoczesny	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
modernos	nowocześnie	moderno	nowocześnie	ADJ;MASC;PL	ADV
modernos	nowoczesny	moderno	nowoczesny	ADJ;MASC;PL	ADJ;NOM;MASC;SG
modernos	współczesna	moderno	współczesny	ADJ;MASC;PL	N;NOM;FEM;SG
modernos	nowoczesna	moderno	nowoczesny	ADJ;MASC;PL	ADJ;NOM;FEM;SG
porcentaje	procentowe	porcentaje	procentowy	N;MASC;SG	ADJ;NOM;NEUT;SG
porcentaje	procentach	porcentaje	procenty	N;MASC;SG	N;GEN;MASC;PL
mata	zabij	matar	zabić	V;IND;SG;3;PRS;FIN	V;PFV;IMP;SG;2;FIN;ACT
mata	kill	matar	kill	V;IND;SG;3;PRS;FIN	
mata	mata	matar	mata	V;IND;SG;3;PRS;FIN	
uniforme	mundury	uniforme	mundur	ADJ;SG	N;NOM;MASC;PL
uniforme	jednolite	uniforme	jednolity	ADJ;SG	
uniforme	uniform	uniforme	uniforma	ADJ;SG	
uniforme	mundur	uniforme	mundur	ADJ;SG	N;NOM;MASC;SG
satélite	satelitarne	satélite	satelitarny	N;MASC;SG	ADJ;NOM;NEUT;SG
satélite	satelitarnej	satélite	satelitarny	N;MASC;SG	ADJ;GEN;FEM;SG
satélite	satelitarna	satélite	satelitarny	N;MASC;SG	ADJ;NOM;FEM;SG
satélite	satelity	satélite	satelita	N;MASC;SG	N;ACC;FEM;PL
aventura	przygody	aventura	przygoda	N;FEM;SG	
aventura	przygód	aventura	przygód	N;FEM;SG	
brazo	ręka	brazo	ręka	N;MASC;SG	
brazo	ramiona	brazo	ramię	N;MASC;SG	N;NOM;NEUT;PL
brazo	broń	brazo	broń	N;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
brazo	ręce	brazo	ręka	N;MASC;SG	N;NOM;FEM;PL
sal	sól	sal	sól	N;FEM;SG	
sal	soli	sal	sola	N;FEM;SG	
sal	sal	sal	sal	N;FEM;SG	
