que	että	que	että	PRO	CONJ
personaxe	hänet	personaxe	hän	N	PRO;ACC;SG;3
batallón	ottaa	batallón	ottaa	N	V;IND;SG;3;PRS;FIN;ACT
batallón	ota	batallón	ottaa	N	V;IMP;SG;2;FIN;ACT
batallón	otetaan	batallón	ottaa	N	V;IND;PRS;FIN;PASS
jeannie	jeannie	jeannie	jeanni	PROPN	N;NOM;SG
instituto	korkea	instituto	korkea	N	ADJ;NOM;SG
instituto	korkeat	instituto	korkea	N	ADJ;NOM;PL
instituto	korkealla	instituto	korkea	N	ADJ;AT+ESS
;SG
daba	oliko	dar	olla	V	V;IND;SG;3;PST;FIN;ACT
saín	ulos	saín	ulos	V	ADV
saín	vasemmalle	saín	vasen	V	ADJ;AT+ALL;SG
saín	vasen	saín	vasen	V	N;NOM;SG
saín	vasemmalla	saín	vasen	V	ADJ;AT+ESS
;SG
superior	superior	superior	superior	ADJ	N;NOM;SG
superior	huippu	superior	huippu	ADJ	N;NOM;SG
superior	top	superior	top	ADJ	PROPN;NOM;SG
superior	huippua	superior	huippu	ADJ	N;PRT;SG
superior	ylä	superior	ylä	ADJ	N;NOM;SG
atopo	voi	atopo	voi	V	INTJ
encántame	rakasta	encántame	rakas	V	N;PRT;SG
encántame	rakkautta	encántame	rakkaus	V	N;PRT;SG
encántame	love	encántame	love	V	
encántame	rakkaus	encántame	rakkaus	V	N;NOM;SG
despacho	opiskella	despacho	opiskella	N	V;SG;NFIN;ACT
decidimos	päätä	decidir	pää	V	N;PRT;SG
poucas	harvat	pouco	harva	DET	PRO;NOM;PL
poucas	muutaman	pouco	muutama	DET	PRO;GEN;SG
poucas	harva	pouco	harva	DET	PRO;NOM;SG
poucas	muutama	pouco	muutama	DET	PRO;NOM;SG
reais	real	real	real	ADJ	
reais	true	real	true	ADJ	N;NOM;SG
poderás	sinä	poder	sinä	V	PRO;NOM;SG;2
poderás	will	poder	will	V	
poderás	tahto	poder	tahto	V	N;NOM;SG
poderás	voi	poder	voi	V	INTJ
poderás	sitten	poder	sitten	V	ADV
ate	kunnes	ate	kunnes	ADV	CONJ
ate	ollut	ate	olla	ADV	V;NOM;SG;V.PTCP;ACT
ate	ollu	ate	olla	ADV	V;NOM;SG;V.PTCP;ACT
ate	oltu	ate	olla	ADV	V;NOM;SG;V.PTCP;ACT
ate	till	ate	till	ADV	N;NOM;SG
ate	kunnes	ate	kunnes	ADV	CONJ
quedei	oliko	quedar	olla	V	V;IND;SG;3;PST;FIN;ACT
pensamento	miettii	pensamento	miettiä	N	V;IND;SG;3;PRS;FIN;ACT
pensamento	luulin	pensamento	luulla	N	V;IND;SG;1;PST;FIN;ACT
pensamento	luuli	pensamento	luulla	N	V;IND;SG;3;PST;FIN;ACT
pensamento	historialliset	pensamento	historiallinen	N	ADJ;NOM;PL
pensamento	historiallista	pensamento	historiallinen	N	ADJ;PRT;SG
pensamento	historiallinen	pensamento	historiallinen	N	ADJ;NOM;SG
adultos	aikuinen	adulto	aikuinen	N	ADJ;NOM;SG
vexan	sinä	vexar	sinä	V	PRO;NOM;SG;2
vexan	nää	vexar	tämä	V	PRO;NOM;PL
vexan	ne	vexar	se	V	PRO;NOM;PL
vexan	he	vexar	hän	V	PRO;NOM;PL;3
romper	tauko	romper	tauko	V	N;NOM;SG
usan	ne	usar	se	V	PRO;NOM;PL
usan	he	usar	hän	V	PRO;NOM;PL;3
usan	käyttö	usar	käyttö	V	N;NOM;SG
usan	käyttö	usar	käyttö	V	N;NOM;SG
pista	jäljittää	pistar	jäljittää	N	V;SG;NFIN;ACT
pista	johda	pistar	johtaa	N	V;IMP;SG;2;FIN;ACT
pista	johtaa	pistar	johtaa	N	V;IND;SG;3;PRS;FIN;ACT
protección	suojata	protección	suojata	N	V;SG;NFIN;ACT
protección	suojele	protección	suojella	N	V;IMP;SG;2;FIN;ACT
protección	suojella	protección	suojella	N	V;SG;NFIN;ACT
protección	suojaa	protección	suoja	N	V;IMP;SG;2;FIN;ACT
baleiro	tyhjennä	baleiro	tyhjentää	ADJ	V;IMP;SG;2;FIN;ACT
baleiro	tyhjyys	baleiro	tyhjyys	ADJ	N;NOM;SG
baleiro	tyhjiö	baleiro	tyhjiö	ADJ	N;NOM;SG
baleiro	tyhjyys	baleiro	tyhjyys	ADJ	N;NOM;SG
velos	nää	velo	tämä	N	PRO;NOM;PL
velos	katso	velo	katsoa	N	V;IMP;SG;2;FIN;ACT
velos	ne	velo	se	N	PRO;NOM;PL
velos	he	velo	hän	N	PRO;NOM;PL;3
velos	sinä	velo	sinä	N	PRO;NOM;SG;2
velos	katso	velo	katsoa	N	V;IMP;SG;2;FIN;ACT
dicirme	sinä	dicirme	sinä	V	PRO;NOM;SG;2
remata	ohi	rematar	ohi	V	ADV
remata	yli	rematar	yli	V	ADV
remata	loppuun	rematar	loppu	V	N;IN+ALL;SG
colleu	hänen	coller	hän	V	PRO;GEN;SG;3
colleu	hän	coller	hän	V	PRO;NOM;SG;3
esperando	odottaminen	esperar	odottaminen	V	N;NOM;SG
esperando	varten	esperar	varten	V	ADV
soas	yksistään	so	yksistään	N	ADV
soas	yksin	so	yksin	N	ADV
soas	yksinään	so	yksinään	N	ADV
soas	varten	so	varten	N	ADV
soas	sinä	so	sinä	N	PRO;NOM;SG;2
recibiu	oliko	recibir	olla	V	V;IND;SG;3;PST;FIN;ACT
estarán	ne	estar	se	V	PRO;NOM;PL
estarán	he	estar	hän	V	PRO;NOM;PL;3
estarán	will	estar	will	V	
estarán	tahto	estar	tahto	V	N;NOM;SG
esquezas	don	esquece	don	V	PROPN;NOM;SG
esquezas	tuo	esquece	tuo	V	PRO;NOM;SG
esquezas	että	esquece	että	V	CONJ
fales	puhua	fale	puhua	N	V;SG;NFIN;ACT
fales	puhu	fale	puhua	N	V;IMP;SG;2;FIN;ACT
fales	puhua	fale	puhua	N	V;SG;NFIN;ACT
fales	puhu	fale	puhua	N	V;IMP;SG;2;FIN;ACT
fales	noin	fale	noin	N	ADV
tardes	iltapäivisin	tarde	iltapäivisin	N	ADV
franza	ranska	franza	ranska	N	PROPN;NOM;SG
springer	springer	springer	springer	PROPN	N;NOM;SG
jon	jon	jon	joka	PROPN	PROPN;NOM;SG
nacín	oliko	nacín	olla	V	V;IND;SG;3;PST;FIN;ACT
naquel	tuo	naquel	tuo	PROPN	PRO;NOM;SG
naquel	että	naquel	että	PROPN	CONJ
chamaba	kutsu	chamar	kutsu	V	N;NOM;SG
chamaba	puhelu	chamar	puhelu	V	N;NOM;SG
chamaba	nimeltään	chamar	nimi	V	N;AT+ABL;SG
chamaba	hänen	chamar	hän	V	PRO;GEN;SG;3
chamaba	nimi	chamar	nimi	V	N;NOM;SG
chamaba	nimeä	chamar	nimi	V	N;PRT;SG
chamaba	oliko	chamar	olla	V	V;IND;SG;3;PST;FIN;ACT
grao	matala	grao	matala	N	ADJ;NOM;SG
grao	matalalla	grao	matala	N	ADJ;AT+ESS
;SG
grao	vähä	grao	vähän	N	ADV
grao	alhainen	grao	alhainen	N	ADJ;NOM;SG
converteuse	into	converteuse	into	V	N;NOM;SG
nervioso	hermostunut	nervioso	hermostua	ADJ	V;NOM;SG;V.PTCP;ACT
nervioso	jännittää	nervioso	jännittää	ADJ	V;IND;SG;3;PRS;FIN;ACT
nervioso	noin	nervioso	noin	ADJ	ADV
necesidades	tarvitaan	necesidade	tarvita	N	V;IND;PRS;FIN;PASS
necesidades	tarpeen	necesidade	tarpeen	N	ADV
necesidades	tarvita	necesidade	tarvita	N	V;IMP;SG;2;FIN;ACT
necesidades	tarvitsee	necesidade	tarvita	N	V;IND;SG;3;PRS;FIN;ACT
necesidades	kaipaa	necesidade	kaivata	N	V;IMP;SG;2;FIN;ACT
período	ohi	período	ohi	N	ADV
período	yli	período	yli	N	ADV
móbil	mobile	móbil	mobile	ADJ	
móbil	liikkuva	móbil	liikkua	ADJ	V;NOM;SG;V.PTCP;ACT
móbil	liikkuvat	móbil	liikkua	ADJ	V;IND;PL;3;PRS;FIN;ACT
móbil	matkapuhelin	móbil	matka#puheli	ADJ	N;NOM;SG
móbil	selli	móbil	selli	ADJ	N;NOM;SG
móbil	solu	móbil	solu	ADJ	N;NOM;SG
móbil	solun	móbil	solu	ADJ	N;GEN;SG
móbil	puhelimen	móbil	puhelin	ADJ	N;GEN;SG
móbil	puhelin	móbil	puhelin	ADJ	N;NOM;SG
exacto	tarkka	exacto	tarkka	N	ADJ;NOM;SG
exacto	tarkat	exacto	tarkka	N	ADJ;NOM;PL
exacto	tuo	exacto	tuo	N	PRO;NOM;SG
exacto	että	exacto	että	N	CONJ
mover	muutto	mover	muutto	V	N;NOM;SG
mover	liikkeellä	mover	liike	V	N;AT+ESS
;SG
facerse	done	facerse	done	V	
fagamos	make	facer	make	V	
complicado	monimutkaista	complicar	monimutkainen	V	ADJ;PRT;SG
complicado	monimutkaiset	complicar	monimutkainen	V	ADJ;NOM;PL
complicado	monimutkainen	complicar	moni#mutkainen	V	ADJ;NOM;SG
complicado	kova	complicar	kova	V	ADJ;NOM;SG
complicado	kovaa	complicar	kova	V	ADJ;PRT;SG
complicado	rankkaa	complicar	rankka	V	ADJ;PRT;SG
complicado	hyvin	complicar	hyvin	V	ADV
complicado	erittäin	complicar	erittäin	V	ADV
complicado	vaikeaa	complicar	vaikea	V	ADJ;PRT;SG
complicado	vaikea	complicar	vaikea	V	ADJ;NOM;SG
complicado	vaikeat	complicar	vaikea	V	ADJ;NOM;PL
complicado	hankala	complicar	hankala	V	ADJ;NOM;SG
complicado	hankalaa	complicar	hankala	V	ADJ;PRT;SG
tolos	hullua	tolo	hullu	N	ADJ;PRT;SG
tolos	crazy	tolo	crazy	N	
tolos	hullu	tolo	hullu	N	ADJ;NOM;SG
tolos	vihainen	tolo	vihainen	N	ADJ;NOM;SG
tolos	mad	tolo	mad	N	PROPN;NOM;SG
tolos	hullu	tolo	hullu	N	ADJ;NOM;SG
cobre	kupari	cubrir	kupari	V	N;NOM;SG
cobre	kuparia	cubrir	kupari	V	N;PRT;SG
cheiro	haista	cheiro	haista	N	V;IMP;SG;2;FIN;ACT
cheiro	haise	cheiro	haista	N	V;IMP;SG;2;FIN;ACT
fíxeno	done	fíxeno	done	V	
fíxeno	made	fíxeno	made	V	
pasará	will	pasar	will	V	
pasará	tahto	pasar	tahto	V	N;NOM;SG
pasará	mitä	pasar	mikä	V	PRO;PRT;SG
pasará	mikä	pasar	mikä	V	PRO;NOM;SG
coñecido	tiedossa	coñecer	tieto	V	N;IN+ESS;SG
coñecido	tunnetut	coñecer	tunnettu	V	ADJ;NOM;PL
coñecido	tunnettu	coñecer	tunnettu	V	ADJ;NOM;SG
poidas	voi	poder	voi	N	INTJ
poidas	sinä	poder	sinä	N	PRO;NOM;SG;2
baixas	matala	baixa	matala	N	ADJ;NOM;SG
baixas	matalalla	baixa	matala	N	ADJ;AT+ESS
;SG
baixas	vähä	baixa	vähän	N	ADV
baixas	alhainen	baixa	alhainen	N	ADJ;NOM;SG
wilson	wilson	wilson	wilson	PROPN	N;NOM;SG
wilson	joosef	wilson	joosef	PROPN	N;NOM;SG
wilson	joseph	wilson	joseph	PROPN	N;NOM;SG
remate	valmis	remate	valmis	PROPN	ADJ;NOM;SG
remate	valmiit	remate	valmis	PROPN	ADJ;NOM;PL
remate	päättynyt	remate	päättyä	PROPN	V;NOM;SG;V.PTCP;ACT
remate	tehty	remate	tehdä	PROPN	V;NOM;SG;V.PTCP;PASS
remate	done	remate	done	PROPN	
remate	ohi	remate	ohi	PROPN	ADV
remate	yli	remate	yli	PROPN	ADV
remate	loppu	remate	loppu	PROPN	N;NOM;SG
remate	loppua	remate	loppu	PROPN	N;PRT;SG
remate	päättyy	remate	päättyä	PROPN	V;IND;SG;3;PRS;FIN;ACT
remate	lopussa	remate	loppu	PROPN	N;IN+ESS;SG
remate	päättynyt	remate	päättyä	PROPN	V;NOM;SG;V.PTCP;ACT
baleira	tyhjennä	baleira	tyhjentää	ADJ	V;IMP;SG;2;FIN;ACT
xeonllos	sinun	xeonllo	sinä	N	PRO;GEN;SG;2
gaña	sinä	gaña	sinä	V	PRO;NOM;SG;2
gaña	hänen	gaña	hän	V	PRO;GEN;SG;3
gaña	voittaja	gaña	voittaja	V	N;NOM;SG
gaña	voittajan	gaña	voittaja	V	N;GEN;SG
gaña	win	gaña	win	V	N;NOM;SG
gaña	voitto	gaña	voitto	V	N;NOM;SG
gordo	paksu	gordo	paksu	N	ADJ;NOM;SG
gordo	lihava	gordo	lihava	N	ADJ;NOM;SG
gordo	iso	gordo	iso	N	ADJ;NOM;SG
gordo	isot	gordo	iso	N	ADJ;NOM;PL
gordo	suuri	gordo	suuri	N	ADJ;NOM;SG
descansar	lepo	descansar	lepo	V	N;NOM;SG
descansar	lepoa	descansar	lepo	V	N;PRT;SG
descansar	ja	descansar	ja	V	CONJ
descansar	osa	descansar	osa	V	N;NOM;SG
descansar	joitakin	descansar	jokin	V	PRO;PRT;PL
descansar	jotkut	descansar	joku	V	PRO;NOM;PL
fría	kylmä	fría	kylmä	N	ADJ;NOM;SG
fría	kylmää	fría	kylmä	N	ADJ;PRT;SG
fría	kyl	fría	kyllä	N	ADV
smith	smith	smith	smith	PROPN	PROPN;NOM;SG
smith	seppä	smith	seppä	PROPN	N;NOM;SG
smith	smithin	smith	smithi	PROPN	N;GEN;SG
pago	maksa	pago	maksaa	N	V;IMP;SG;2;FIN;ACT
pago	maksaa	pago	maksaa	N	V;IND;SG;3;PRS;FIN;ACT
pago	maksettava	pago	maksaa	N	V;NOM;SG;V.PTCP;PASS
pago	maksetut	pago	maksaa	N	V;NOM;PL;V.PTCP;PASS
pago	maksettu	pago	maksaa	N	V;NOM;SG;V.PTCP;PASS
pago	maksanut	pago	maksaa	N	V;NOM;SG;V.PTCP;ACT
pago	maksoi	pago	maksaa	N	V;IND;SG;3;PST;FIN;ACT
pago	maksaa	pago	maksaa	N	V;IND;SG;3;PRS;FIN;ACT
bastardos	sinä	bastar	sinä	N	PRO;NOM;SG;2
león	scarlet	león	scarlet	N	
imbécil	sinä	imbécil	sinä	ADJ	PRO;NOM;SG;2
imbécil	idiootti	imbécil	idiootti	ADJ	N;NOM;SG
destruír	tuhoa	destruír	tuho	V	N;PRT;SG
coroa	crown	coroa	crown	N	
pasaron	ollut	pasar	olla	V	V;NOM;SG;V.PTCP;ACT
pasaron	ollu	pasar	olla	V	V;NOM;SG;V.PTCP;ACT
pasaron	oltu	pasar	olla	V	V;NOM;SG;V.PTCP;ACT
pasaron	ne	pasar	se	V	PRO;NOM;PL
pasaron	he	pasar	hän	V	PRO;NOM;PL;3
pasaron	vuotta	pasar	vuosi	V	N;PRT;SG
pasaron	vuodet	pasar	vuosi	V	N;NOM;PL
pasaron	vuosien	pasar	vuosi	V	N;GEN;PL
pasaron	vuosia	pasar	vuosi	V	N;PRT;PL
pasaron	raketit	pasar	raketti	V	N;NOM;PL
pasaron	raketteja	pasar	raketti	V	N;PRT;PL
pasaron	ainoastaan	pasar	ainoastaan	V	ADV
pasaron	vain	pasar	vain	V	ADV
pasaron	jo	pasar	jo	V	ADV
sabían	ne	saber	se	V	PRO;NOM;PL
sabían	he	saber	hän	V	PRO;NOM;PL;3
puidemos	vois	poder	voida	V	V;COND;SG;3;FIN;ACT
puidemos	voisi	poder	voida	V	V;COND;SG;3;FIN;ACT
puidemos	olivat	poder	olla	V	V;IND;PL;3;PST;FIN;ACT
puidemos	olivatko	poder	olla	V	V;IND;PL;3;PST;FIN;ACT
tratamento	kohtelee	tratamento	kohdella	N	V;IND;SG;3;PRS;FIN;ACT
tratamento	kohdella	tratamento	kohdella	N	V;SG;NFIN;ACT
canda	mukaan	canda	mukaan	N	ADV
canda	mukana	canda	mukana	N	ADV
canda	kanssa	canda	kanssa	N	ADV
canda	meni	canda	mennä	N	V;IND;SG;3;PST;FIN;ACT
illas	havaijin	illa	havaija	N	PROPN;GEN;SG
illas	isles	illa	isles	N	
illas	kerran	illa	kerran	N	ADV
noutra	toinen	noutra	toinen	N	PRO;NOM;SG
noutra	vois	noutra	voida	N	V;COND;SG;3;FIN;ACT
noutra	voisi	noutra	voida	N	V;COND;SG;3;FIN;ACT
noutra	ajattele	noutra	ajatella	N	V;IMP;SG;2;FIN;ACT
noutra	mieti	noutra	mieti	N	V;IMP;SG;2;FIN;ACT
noutra	muualle	noutra	muualle	N	ADV
noutra	muualla	noutra	muualla	N	ADV
noutra	muuallakin	noutra	muualla	N	ADV
noutra	joku	noutra	joku	N	PRO;NOM;SG
noutra	jonkun	noutra	joku	N	PRO;GEN;SG
posibilidades	parempi	posibilidade	hyvä	N	ADJ;NOM;CMPR;SG
posibilidades	paremmin	posibilidade	hyvin	N	ADV;CMPR
posibilidades	chance	posibilidade	chance	N	
tiro	ammuttu	tiro	ampua	N	V;NOM;SG;V.PTCP;PASS
tiro	ampui	tiro	ampua	N	V;IND;SG;3;PST;FIN;ACT
tiro	ampua	tiro	ampua	N	V;SG;NFIN;ACT
tiro	edessä	tiro	edessä	N	ADV
tiro	edestä	tiro	edestä	N	ADV
tiro	ollut	tiro	olla	N	V;NOM;SG;V.PTCP;ACT
tiro	ollu	tiro	olla	N	V;NOM;SG;V.PTCP;ACT
tiro	oltu	tiro	olla	N	V;NOM;SG;V.PTCP;ACT
nación	varten	nación	varten	N	ADV
paro	työttömiä	paro	työtön	N	ADJ;PRT;PL
paro	työtön	paro	työtön	N	ADJ;NOM;SG
paro	työttömät	paro	työtön	N	ADJ;NOM;PL
paro	säilytä	paro	säilyttää	N	V;IMP;SG;2;FIN;ACT
paro	pidä	paro	pitää	N	V;IMP;SG;2;FIN;ACT
paro	lopeta	paro	lopettaa	N	V;IMP;SG;2;FIN;ACT
paro	miljoona	paro	miljoona	N	NUM;NOM;SG
paro	miljoonaa	paro	miljoona	N	NUM;PRT;SG
charlie	charlie	charlie	charlie	PROPN	N;NOM;SG
charlie	tietää	charlie	tietää	PROPN	V;IND;SG;PRS;FIN;ACT
charlie	tiedä	charlie	tietää	PROPN	V;IMP;SG;2;FIN;ACT
charlie	charley	charlie	charley	PROPN	N;NOM;SG
china	kiinalainen	china	kiina#lainen	N	ADJ;NOM;SG
produto	jonka	produto	joka	N	PRO;GEN;SG
produto	joka	produto	joka	N	PRO;NOM;SG
produto	jota	produto	joka	N	PRO;PRT;SG
produto	johon	produto	joka	N	PRO;IN+ALL;SG
produto	jotka	produto	joka	N	PRO;NOM;PL
probable	luultavasti	probable	luultavasti	ADJ	ADV
probable	todennäköisesti	probable	toden#näköisesti	ADJ	ADV
probable	ovat	probable	olla	ADJ	V;IND;PL;3;PRS;FIN;ACT
probable	ovatko	probable	olla	ADJ	V;IND;PL;3;PRS;FIN;ACT
probable	luultavasti	probable	luultavasti	ADJ	ADV
probable	todennäköisesti	probable	toden#näköisesti	ADJ	ADV
probable	varmaan	probable	varmaan	ADJ	ADV
reacción	reagoi	reacción	reagoida	N	V;IND;SG;2;PRS;FIN;ACT
reacción	reagoi	reacción	reagoida	N	V;IND;SG;2;PRS;FIN;ACT
reacción	reagoida	reacción	reagoida	N	V;SG;NFIN;ACT
reacción	reagoivat	reacción	reagoida	N	V;IND;PL;3;PRS;FIN;ACT
corredor	käytävä	corredor	käydä	N	V;NOM;SG;V.PTCP;PASS
corredor	down	corredor	down	N	
corredor	alas	corredor	alas	N	ADV
corredor	alaspäin	corredor	alaspäin	N	ADV
corredor	hall	corredor	hall	N	
corredor	käytävä	corredor	käydä	N	V;NOM;SG;V.PTCP;PASS
chamo	kutsu	chamo	kutsu	ADV	N;NOM;SG
chamo	soita	chamo	soittaa	ADV	V;IMP;SG;2;FIN;ACT
chamo	puhelu	chamo	puhelu	ADV	N;NOM;SG
chamo	nimi	chamo	nimi	ADV	N;NOM;SG
chamo	nimeä	chamo	nimi	ADV	N;PRT;SG
chamo	puhelimen	chamo	puhelin	ADV	N;GEN;SG
chamo	puhelin	chamo	puhelin	ADV	N;NOM;SG
usando	käyttö	usar	käyttö	V	N;NOM;SG
dalgún	jotenkin	dalgún	jotenkin	PROPN	ADV
dalgún	osa	dalgún	osa	PROPN	N;NOM;SG
dalgún	joitakin	dalgún	jokin	PROPN	PRO;PRT;PL
dalgún	jotkut	dalgún	joku	PROPN	PRO;NOM;PL
sorriso	hymyile	sorriso	hymyillä	N	V;IMP;SG;2;FIN;ACT
segundos	toisena	segundo	toinen	N	ADJ;FRML;SG
segundos	toiseksi	segundo	toinen	N	ADJ;TRANS;SG
segundos	toinen	segundo	toinen	N	PRO;NOM;SG
ferida	satuttaa	ferida	satuttaa	N	V;IND;SG;PRS;FIN;ACT
ferida	loukkaantunut	ferida	loukkaantua	N	V;NOM;SG;V.PTCP;ACT
ferida	vahingoittunut	ferida	vahingoittua	N	V;NOM;SG;V.PTCP;ACT
ferida	loukkaantunut	ferida	loukkaantua	N	V;NOM;SG;V.PTCP;ACT
ferida	haavoittunut	ferida	haavoittua	N	V;NOM;SG;V.PTCP;ACT
ferida	loukkaantuneita	ferida	loukkaantua	N	V;PRT;PL;V.PTCP;ACT
curioso	utelias	curioso	utelias	ADJ	N;NOM;SG
xaponeses	japanilainen	xaponés	japanilainen	N	ADJ;NOM;SG
destrución	tuhoavat	destrución	tuhota	N	V;IND;PL;3;PRS;FIN;ACT
destrución	tuhoaa	destrución	tuhota	N	V;IND;SG;3;PRS;FIN;ACT
destrución	tuhota	destrución	tuhota	N	V;SG;NFIN;ACT
destrución	tuhotaan	destrución	tuhota	N	V;IND;PRS;FIN;PASS
construción	rakensi	construción	rakentaa	N	V;IND;SG;3;PST;FIN;ACT
construción	rakennettu	construción	rakentaa	N	V;NOM;SG;V.PTCP;PASS
ocasión	yks	ocasión	yksi	N	NUM;NOM;SG
ocasión	yksi	ocasión	yksi	N	NUM;NOM;SG
ocasión	yhden	ocasión	yksi	N	NUM;GEN;SG
ocasión	one	ocasión	oni	N	
ocasión	kerran	ocasión	kerran	N	ADV
ocasión	ikinä	ocasión	ikinä	N	ADV
ocasión	koskaan	ocasión	koskaan	N	ADV
ocasión	mahdollisia	ocasión	mahdollinen	N	ADJ;PRT;PL
ocasión	mahdolliset	ocasión	mahdollinen	N	ADJ;NOM;PL
ocasión	mahdollinen	ocasión	mahdollinen	N	ADJ;NOM;SG
ocasión	mahdollista	ocasión	mahdollinen	N	ADJ;PRT;SG
ocasión	chance	ocasión	chance	N	
“	rakeita	“	rakea		N;PRT;PL
preparados	valmis	preparar	valmis	N	ADJ;NOM;SG
preparados	valmiina	preparar	valmis	N	ADJ;FRML;SG
preparados	valmisteltu	preparar	valmistella	N	V;NOM;SG;V.PTCP;PASS
preparados	valmistettu	preparar	valmistaa	N	V;NOM;SG;V.PTCP;PASS
preparados	valmistetut	preparar	valmistaa	N	V;NOM;PL;V.PTCP;PASS
preparados	varten	preparar	varten	N	ADV
venda	varten	venda	varten	N	ADV
venda	joitakin	venda	jokin	N	PRO;PRT;PL
venda	jotkut	venda	joku	N	PRO;NOM;PL
venda	myy	venda	myydä	N	V;IMP;SG;2;FIN;ACT
venda	myydä	venda	myydä	N	V;SG;NFIN;ACT
venda	myydään	venda	myydä	N	V;IND;PRS;FIN;PASS
venda	myy	venda	myydä	N	V;IMP;SG;2;FIN;ACT
venda	myydä	venda	myydä	N	V;SG;NFIN;ACT
venda	myydään	venda	myydä	N	V;IND;PRS;FIN;PASS
follas	lähtee	folla	lähteä	N	V;IND;SG;3;PRS;FIN;ACT
follas	ovat	folla	olla	N	V;IND;PL;3;PRS;FIN;ACT
follas	ovatko	folla	olla	N	V;IND;PL;3;PRS;FIN;ACT
dono	omista	dono	oma	N	ADJ;IN+ABL;PL
dono	oman	dono	oma	N	ADJ;GEN;SG
dono	oma	dono	oma	N	ADJ;NOM;SG
dono	omat	dono	oma	N	ADJ;NOM;PL
direi	will	dir	will	V	
direi	tahto	dir	tahto	V	N;NOM;SG
basta	vain	bastar	vain	V	ADV
basta	ulos	bastar	ulos	V	ADV
basta	down	bastar	down	V	
basta	alas	bastar	alas	V	ADV
basta	alaspäin	bastar	alaspäin	V	ADV
pura	puhdasta	puro	puhdas	N	ADJ;PRT;SG
pura	puhtaana	puro	puhdas	N	ADJ;FRML;SG
pura	puhdas	puro	puhdas	N	ADJ;NOM;SG
pura	puhtaat	puro	puhdas	N	ADJ;NOM;PL
pura	puhtain	puro	puhdain	N	ADJ;NOM;RL;SG
pura	vain	puro	vain	N	ADV
dando	ympärillä	dar	ympärillä	V	ADV
dando	ympäri	dar	ympäri	V	ADV
dando	maisemissa	dar	maisema	V	N;IN+ESS;PL
dando	antaminen	dar	antaminen	V	N;NOM;SG
dando	ottaminen	dar	ottaminen	V	N;NOM;SG
dando	erä	dar	erä	V	N;NOM;SG
dando	kierros	dar	kierros	V	N;NOM;SG
dando	pyöreä	dar	pyöreä	V	ADJ;NOM;SG
dando	sinä	dar	sinä	V	PRO;NOM;SG;2
dando	ne	dar	se	V	PRO;NOM;PL
dando	he	dar	hän	V	PRO;NOM;PL;3
dando	hyväkuntoinen	dar	hyväkuntoinen	V	ADJ;NOM;SG
darche	sinä	darche	sinä	V	PRO;NOM;SG;2
darche	pitäisi	darche	pitää	V	V;COND;SG;3;FIN;ACT
darche	pitäis	darche	pitää	V	V;COND;SG;3;FIN;ACT
darche	pitäisikö	darche	pitää	V	V;COND;SG;3;FIN;ACT
darche	vain	darche	vain	V	ADV
peter	pekka	peter	pekka	V	PROPN;NOM;SG
peter	petteri	peter	petteri	V	N;NOM;SG
peter	peter	peter	peter	V	PROPN;NOM;SG
peter	pietari	peter	pietari	V	N;NOM;SG
chego	ikinä	chego	ikinä	V	ADV
chego	koskaan	chego	koskaan	V	ADV
chego	myöhäinen	chego	myöhäinen	V	ADJ;NOM;SG
chego	myöhässä	chego	myöhässä	V	ADV
chego	myöhään	chego	myöhään	V	ADV
chego	voi	chego	voi	V	INTJ
chego	melko	chego	melko	V	ADV
chego	tuolla	chego	tuolla	V	ADV
chego	siellä	chego	siellä	V	ADV
facerlle	hänet	facerllar	hän	N	PRO;ACC;SG;3
facerlle	voi	facerllar	voi	N	INTJ
facerlle	hänen	facerllar	hän	N	PRO;GEN;SG;3
facerlle	make	facerllar	make	N	
facerlle	tee	facerllar	tehdä	N	V;IMP;SG;2;FIN;ACT
facerlle	tehdä	facerllar	tehdä	N	V;SG;NFIN;ACT
facerlle	vain	facerllar	vain	N	ADV
facerlle	käymään	facerllar	käydä	N	V;IN+ALL;SG;NFIN;ACT
facerlle	käy	facerllar	käydä	N	V;IMP;SG;2;FIN;ACT
facerlle	kysyä	facerllar	kysyä	N	V;SG;NFIN;ACT
facerlle	kysy	facerllar	kysyä	N	V;IMP;SG;2;FIN;ACT
facerlle	pyydä	facerllar	pyydä	N	V;IMP;SG;2;FIN;ACT
viñen	täällä	vir	täällä	V	ADV
viñen	tässä	vir	tämä	V	PRO;IN+ESS;SG
levalo	ottaa	levalo	ottaa	N	V;IND;SG;3;PRS;FIN;ACT
levalo	ota	levalo	ottaa	N	V;IMP;SG;2;FIN;ACT
levalo	otetaan	levalo	ottaa	N	V;IND;PRS;FIN;PASS
levalo	hänet	levalo	hän	N	PRO;ACC;SG;3
levalo	lähetä	levalo	lähetä	N	V;IMP;SG;2;FIN;ACT
levalo	lähettää	levalo	lähettää	N	V;SG;NFIN;ACT
vives	sinä	vivir	sinä	V	PRO;NOM;SG;2
vives	live	vivir	live	V	N;NOM;SG
vives	livenä	vivir	livi	V	N;FRML;SG
vives	asuminen	vivir	asuminen	V	N;NOM;SG
vives	elävä	vivir	elää	V	ADJ;NOM;SG
vives	eläminen	vivir	eläminen	V	N;NOM;SG
vives	vain	vivir	vain	V	ADV
sigo	vielä	sigo	vielä	V	ADV
