اتھاہ	derinden	اتھاہ	derin		ADJ;AT+ABL;SG;3
بارپیما	barometre	بارپیما	barometre	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بارخانہ	depo	بارخانہ	depo	PROPN;NOM;MASC;SG;3	
بارخانہ	ambar	بارخانہ	ambar	PROPN;NOM;MASC;SG;3	
باردار	hamile	باردار	hamile	ADJ	
باردار	gebe	باردار	gebe	ADJ	
باردانہ	erzak	باردانہ	erzak	PROPN;NOM;MASC;SG;3	
باردانہ	malzeme	باردانہ	malzem	PROPN;NOM;MASC;SG;3	
باردانہ	malzemeler	باردانہ	malzeme	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
باردانہ	gemiler	باردانہ	gemi	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
باردانہ	yemlik	باردانہ	yemlik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باردانہ	yem	باردانہ	ye	PROPN;NOM;MASC;SG;3	
باردانہ	çanta	باردانہ	çanta	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باردانہ	çantalar	باردانہ	çanta	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
باردانہ	torba	باردانہ	torba	PROPN;NOM;MASC;SG;3	
باردانہ	erzak	باردانہ	erzak	PROPN;NOM;MASC;SG;3	
باردانہ	hükümler	باردانہ	hüküm	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
بارکش	porter	بارکش	porter	PROPN;NOM;MASC;SG;3	
بارکش	kapıcı	بارکش	kapıcı	PROPN;NOM;MASC;SG;3	
بارگاہ	saray	بارگاہ	saray	N;NOM;MASC;SG;3	
بارگاہ	mahkeme	بارگاہ	mahkem	N;NOM;MASC;SG;3	
بارگاہ	court	بارگاہ	court	N;NOM;MASC;SG;3	
بارگاہ	kutsal	بارگاہ	kutsal	N;NOM;MASC;SG;3	
بارگاہ	mukaddes	بارگاہ	mukaddes	N;NOM;MASC;SG;3	
بارگاہ	saray	بارگاہ	saray	N;NOM;MASC;SG;3	
بارگاہ	sarayı	بارگاہ	sara	N;NOM;MASC;SG;3	N;ACC;SG;3
بارگاہ	konak	بارگاہ	konak	N;NOM;MASC;SG;3	
بارگاہ	malikane	بارگاہ	malikane	N;NOM;MASC;SG;3	
بارگاہ	köşk	بارگاہ	köşk	N;NOM;MASC;SG;3	
باروَری	tozlaşma	باروَری	tozlaşma	PROPN;NOM;MASC;SG;3	
باریابی	erişim	باریابی	erişim	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بارِالٰہ	allahım	بارِالٰہ	allah	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بارِالٰہ	allah	بارِالٰہ	allah	PROPN;NOM;MASC;SG;3	
بارِالٰہ	tanrı	بارِالٰہ	tanrı	PROPN;NOM;MASC;SG;3	
بارانی	yağmurlu	بارانی	yağmurlu	PROPN;NOM;MASC;SG;3	
بارانی	yağış	بارانی	yağış	PROPN;NOM;MASC;SG;3	
بارتا	muhabbet	بارتا	muhabbet	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بارتا	sohbet	بارتا	sohbet	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بارِجہ	mavna	بارِجہ	mavna	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بارجہ	portico	بارجہ	portico	PROPN;NOM;MASC;SG;3	INTJ
بارجہ	pencere	بارجہ	pencere	PROPN;NOM;MASC;SG;3	
بارجہ	pencereyi	بارجہ	pencere	PROPN;NOM;MASC;SG;3	N;ACC;SG;3
بارِد	anlamsız	بارِد	anlamsız	PROPN;NOM;MASC;SG;3	ADJ
بارِد	gereksiz	بارِد	gereksiz	PROPN;NOM;MASC;SG;3	
بارِد	faydasız	بارِد	faydasız	PROPN;NOM;MASC;SG;3	ADJ
بارِد	yararsız	بارِد	yararsız	PROPN;NOM;MASC;SG;3	
بارِد	duygusuz	بارِد	duygusuz	PROPN;NOM;MASC;SG;3	ADJ
بارِد	duyarsız	بارِد	duyarsız	PROPN;NOM;MASC;SG;3	V;IPFV;IND;PL;1;POS
بارِد	anlamsız	بارِد	anlamsız	PROPN;NOM;MASC;SG;3	ADJ
بارِد	gereksiz	بارِد	gereksiz	PROPN;NOM;MASC;SG;3	
بارِد	faydasız	بارِد	faydasız	PROPN;NOM;MASC;SG;3	ADJ
بارِد	yararsız	بارِد	yararsız	PROPN;NOM;MASC;SG;3	
بارِد	duygusuz	بارِد	duygusuz	PROPN;NOM;MASC;SG;3	ADJ
بارِد	duyarsız	بارِد	duyarsız	PROPN;NOM;MASC;SG;3	V;IPFV;IND;PL;1;POS
بارِد	soğuk	بارِد	soğuk	PROPN;NOM;MASC;SG;3	ADJ
بارِد	soguk	بارِد	soguk	PROPN;NOM;MASC;SG;3	
بارِش	yağış	بارِش	yağış	PROPN;NOM;MASC;SG;3	
بارِش	yağmur	بارِش	yağmur	PROPN;NOM;MASC;SG;3	
بارِش	rain	بارِش	rain	PROPN;NOM;MASC;SG;3	
بارِش	yagmur	بارِش	yagmur	PROPN;NOM;MASC;SG;3	
بارِش	sağanak	بارِش	sağanak	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بارِش	dus	بارِش	dus	PROPN;NOM;MASC;SG;3	
بارِش	duş	بارِش	duş	PROPN;NOM;MASC;SG;3	
بارِش	bolca	بارِش	bolca	PROPN;NOM;MASC;SG;3	
بارِق	parlayan	بارِق	parla	PROPN;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.PTCP
بارِق	parlak	بارِق	parlak	PROPN;NOM;MASC;SG;3	
بارِق	aydınlık	بارِق	aydınlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بارم	twelve	بارم	twelve	PROPN;NOM;MASC;SG;3	
بارم	oniki	بارم	oniki	PROPN;NOM;MASC;SG;3	
بارن	hizmetçi	بارن	hizmetçi		N;NOM;SG;3
بارنا	terk	بارنا	terk	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بارنا	ayrı	بارنا	ayrı	PROPN;NOM;MASC;SG;3	ADJ
بارنا	ayırın	بارنا	ayır	PROPN;NOM;MASC;SG;3	V;PFV;IMP;PL;2;POS;PRS
بارنا	ayri	بارنا	ayri	PROPN;NOM;MASC;SG;3	
بارِندگی	yağmur	بارِندگی	yağmur	PROPN;NOM;MASC;SG;3	
بارِندگی	rain	بارِندگی	rain	PROPN;NOM;MASC;SG;3	
بارِندگی	yagmur	بارِندگی	yagmur	PROPN;NOM;MASC;SG;3	
بارُود	barut	بارُود	barut	PROPN;NOM;MASC;SG;3	
باروَر	bereketli	باروَر	bereketli	PROPN;NOM;MASC;SG;3	
بارہ	twelve	بارہ	twelve	NUM	
بارہ	oniki	بارہ	oniki	NUM	
بارہ	konu	بارہ	konu	NUM	
بارہ	saygı	بارہ	saygı	NUM	
بارہ	saygılar	بارہ	saygı	NUM	N;NOM;PL;3
بارہ	saygi	بارہ	saygi	NUM	
بارہ	kaygı	بارہ	kaygı	NUM	
بارہ	endişe	بارہ	endiş	NUM	
باری	pencere	باری	pencere	PROPN;NOM;MASC;SG;3	
باری	pencereyi	باری	pencere	PROPN;NOM;MASC;SG;3	N;ACC;SG;3
باری	house	باری	hou	PROPN;NOM;MASC;SG;3	PROPN;NOM;SG;3
باری	ev	باری	ev	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باری	allah	باری	allah	PROPN;NOM;MASC;SG;3	
باری	orchard	باری	orchard	PROPN;NOM;MASC;SG;3	PROPN;NOM;SG;3
باری	dön	باری	dön	PROPN;NOM;MASC;SG;3	V;PFV;IMP;SG;2;POS;PRS
باری	dönüş	باری	dönüş	PROPN;NOM;MASC;SG;3	
بارے	ancak	بارہ	ancak	N;ACC;MASC;SG;3	
بارے	birden	بارہ	birden	N;ACC;MASC;SG;3	ADV
بارے	ansızın	بارہ	ansızın	N;ACC;MASC;SG;3	
بارے	aniden	بارہ	aniden	N;ACC;MASC;SG;3	ADV
بارے	birdenbire	بارہ	birdenbire	N;ACC;MASC;SG;3	ADV
بارے	ama	بارہ	ama	N;ACC;MASC;SG;3	CONJ
بارے	fakat	بارہ	fakat	N;ACC;MASC;SG;3	
باریک	dakika	باریک	dakika	N;NOM;MASC;SG;3	
باریک	sıska	باریک	sıska	N;NOM;MASC;SG;3	
باریک	slim	باریک	slim	N;NOM;MASC;SG;3	
باریک	zayıf	باریک	zayıf	N;NOM;MASC;SG;3	
باریک	ince	باریک	ince	N;NOM;MASC;SG;3	ADJ
باریک	ince	باریک	ince	N;NOM;MASC;SG;3	ADJ
باریک	kurnazca	باریک	kurnaz	N;NOM;MASC;SG;3	
باریک	high	باریک	high	N;NOM;MASC;SG;3	
باریک	yükseklerde	باریک	yüksek	N;NOM;MASC;SG;3	ADJ;ESS;PL;3
باریک	çak	باریک	çak	N;NOM;MASC;SG;3	
باریک	yükseğe	باریک	yüksek	N;NOM;MASC;SG;3	
باریک	yüksek	باریک	yüksek	N;NOM;MASC;SG;3	ADJ
باریک	zayıf	باریک	zayıf	N;NOM;MASC;SG;3	
باریک	ince	باریک	ince	N;NOM;MASC;SG;3	ADJ
باریک	iyi	باریک	iyi	N;NOM;MASC;SG;3	
باریک	cılız	باریک	cılız	N;NOM;MASC;SG;3	
باریک	sıska	باریک	sıska	N;NOM;MASC;SG;3	
باریک	zayıf	باریک	zayıf	N;NOM;MASC;SG;3	
باریک	narin	باریک	narin	N;NOM;MASC;SG;3	
باریک	hassas	باریک	hassas	N;NOM;MASC;SG;3	
باریک	karışık	باریک	karışık	N;NOM;MASC;SG;3	
باریک	karmaşık	باریک	karmaşık	N;NOM;MASC;SG;3	ADJ
باریک	zayıf	باریک	zayıf	N;NOM;MASC;SG;3	
باریک	yağsız	باریک	yağsız	N;NOM;MASC;SG;3	
باریک	narin	باریک	narin	N;NOM;MASC;SG;3	
باریک	ince	باریک	ince	N;NOM;MASC;SG;3	ADJ
باریکی	incelik	باریکی	incelik	N;NOM;MASC;SG;3	
بارھواں	twelfth	بارھواں	twelfth	PROPN;NOM;MASC;SG;3	
باڑ	sıra	باڑ	sıra		N;NOM;SG;3
باڑ	sıra	باڑ	sıra		N;NOM;SG;3
باڑا	sadaka	باڑا	sadaka	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باڑا	cote	باڑا	cote	PROPN;NOM;MASC;SG;3	PROPN;NOM;SG;3
باڑا	homestead	باڑا	homestead	PROPN;NOM;MASC;SG;3	PROPN;NOM;SG;3
باڑا	çit	باڑا	çit	PROPN;NOM;MASC;SG;3	
باڑا	mezarlık	باڑا	mezarlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باڑا	mezarlığı	باڑا	mezarlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باڑا	sadaka	باڑا	sadaka	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باڑا	mezarlık	باڑا	mezarlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باڑا	mezarlıkta	باڑا	mezarlık	PROPN;NOM;MASC;SG;3	N;ESS;SG;3
باڑا	mezarlığı	باڑا	mezarlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باڑا	bölge	باڑا	bölge	PROPN;NOM;MASC;SG;3	
باڑا	alanı	باڑا	alan	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باڑا	alan	باڑا	al	PROPN;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.PTCP
باڑی	yetiştirme	باڑی	yetiş	ADJ	V;PFV;IMP;SG;2;POS;PRS;CAUS
باڑی	bahçe	باڑی	bahçe	ADJ	N;NOM;SG;3
باڑی	bahçesi	باڑی	bahçe	ADJ	N;NOM;SG;3
باڑی	garden	باڑی	garden	ADJ	N;NOM;SG;3
باڑی	ikamet	باڑی	ikamet	ADJ	
باڑی	konut	باڑی	konut	ADJ	N;NOM;SG;3
باڑی	orchard	باڑی	orchard	ADJ	PROPN;NOM;SG;3
باڑھ	kalkın	باڑھ	kalk		V;PFV;IMP;PL;2;POS;PRS
باڑھ	büyümek	باڑھ	büyü		V;PFV;NOM;IND;POS;PRS;V.MSDR
باڑھا	artış	باڑھا	artış	PROPN;NOM;MASC;SG;3	
باڑھا	artırma	باڑھا	artırma	PROPN;NOM;MASC;SG;3	
باڑھا	büyüme	باڑھا	büyü	PROPN;NOM;MASC;SG;3	
باڑھا	büyümek	باڑھا	büyü	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
باز	geri	باز	geri	N;NOM;MASC;SG;3	
باز	arka	باز	arka	N;NOM;MASC;SG;3	
باز	harrier	باز	harrier	N;NOM;MASC;SG;3	
باز	yine	باز	yine	N;NOM;MASC;SG;3	ADV
باز	gene	باز	gene	N;NOM;MASC;SG;3	ADV
باز	yeniden	باز	yeniden	N;NOM;MASC;SG;3	ADV
باز	tekrar	باز	tekrar	N;NOM;MASC;SG;3	
باز	şahıs	باز	şahıs	N;NOM;MASC;SG;3	
باز	kişiye	باز	kişi	N;NOM;MASC;SG;3	N;DAT;SG;3
باز	kisi	باز	kisi	N;NOM;MASC;SG;3	
باز	aktör	باز	aktör	N;NOM;MASC;SG;3	
باز	oyuncu	باز	oyuncu	N;NOM;MASC;SG;3	
باز	engin	باز	engin	N;NOM;MASC;SG;3	
باز	ajan	باز	aj	N;NOM;MASC;SG;3	
باز	temsilci	باز	temsilci	N;NOM;MASC;SG;3	
باز	menajer	باز	menajer	N;NOM;MASC;SG;3	
باز	fail	باز	fail	N;NOM;MASC;SG;3	
باز	hawk	باز	hawk	N;NOM;MASC;SG;3	
باز	şahin	باز	şahin	N;NOM;MASC;SG;3	PROPN;NOM;SG;3
باز	atmaca	باز	at	N;NOM;MASC;SG;3	
باز	geri	باز	geri	N;NOM;MASC;SG;3	
باز	arka	باز	arka	N;NOM;MASC;SG;3	
باز	açık	باز	açık	N;NOM;MASC;SG;3	ADJ
باز	open	باز	open	N;NOM;MASC;SG;3	
باز	açın	باز	aç	N;NOM;MASC;SG;3	V;PFV;IMP;PL;2;POS;PRS
باز	aç	باز	aç	N;NOM;MASC;SG;3	
باز	açıl	باز	açıl	N;NOM;MASC;SG;3	
باز	harrier	باز	harrier	N;NOM;MASC;SG;3	
باز	yine	باز	yine	N;NOM;MASC;SG;3	ADV
باز	gene	باز	gene	N;NOM;MASC;SG;3	ADV
باز	yeniden	باز	yeniden	N;NOM;MASC;SG;3	ADV
باز	tekrar	باز	tekrar	N;NOM;MASC;SG;3	
باز	şahıs	باز	şahıs	N;NOM;MASC;SG;3	
باز	kişiye	باز	kişi	N;NOM;MASC;SG;3	N;DAT;SG;3
باز	kisi	باز	kisi	N;NOM;MASC;SG;3	
باز	aktör	باز	aktör	N;NOM;MASC;SG;3	
باز	oyuncu	باز	oyuncu	N;NOM;MASC;SG;3	
باز	engin	باز	engin	N;NOM;MASC;SG;3	
باز	ajan	باز	aj	N;NOM;MASC;SG;3	
باز	temsilci	باز	temsilci	N;NOM;MASC;SG;3	
باز	menajer	باز	menajer	N;NOM;MASC;SG;3	
باز	fail	باز	fail	N;NOM;MASC;SG;3	
باز	hawk	باز	hawk	N;NOM;MASC;SG;3	
باز	şahin	باز	şahin	N;NOM;MASC;SG;3	PROPN;NOM;SG;3
باز	atmaca	باز	at	N;NOM;MASC;SG;3	
بازپس	dönüş	بازپس	dönüş	PROPN;NOM;MASC;SG;3	
بازپس	iade	بازپس	iade	PROPN;NOM;MASC;SG;3	
بازپس	olum	بازپس	ol	PROPN;NOM;MASC;SG;3	
بازپس	ölüm	بازپس	ölüm	PROPN;NOM;MASC;SG;3	
بازپس	death	بازپس	death	PROPN;NOM;MASC;SG;3	
بازپیدائش	yenilenme	بازپیدائش	yenilenme	N;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
بازخواست	sorguya	بازخواست	sorgu	PROPN;NOM;MASC;SG;3	N;DAT;SG;3
بازخواست	soruşturma	بازخواست	soruşturma	PROPN;NOM;MASC;SG;3	
بازخواست	sorgu	بازخواست	sorgu	PROPN;NOM;MASC;SG;3	
بازخواست	sorgulama	بازخواست	sorgulama	PROPN;NOM;MASC;SG;3	
بازخواست	araştırma	بازخواست	araştır	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
بازخواست	sorgu	بازخواست	sorgu	PROPN;NOM;MASC;SG;3	
بازخواست	sorgulama	بازخواست	sorgulama	PROPN;NOM;MASC;SG;3	
بازخواہ	sorgulayıcı	بازخواہ	sorgulayıcı	PROPN;NOM;MASC;SG;3	
بازخواہ	inquirer	بازخواہ	inquirer	PROPN;NOM;MASC;SG;3	
بازیافت	iyileşme	بازیافت	iyileş	N;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
بازیافت	kurtarma	بازیافت	kurtarma	N;NOM;MASC;SG;3	
بازیافت	iyileşme	بازیافت	iyileş	N;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
بازیافت	kurtarma	بازیافت	kurtarma	N;NOM;MASC;SG;3	
بازار	takas	بازار	takas	N;NOM;MASC;SG;3	
بازار	ticaret	بازار	ticaret	N;NOM;MASC;SG;3	
بازار	business	بازار	business	N;NOM;MASC;SG;3	
بازار	işletme	بازار	işle	N;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
بازار	ticaret	بازار	ticaret	N;NOM;MASC;SG;3	
بازار	mart	بازار	mart	N;NOM;MASC;SG;3	
بازار	fiyat	بازار	fiyat	N;NOM;MASC;SG;3	
بازار	fiyatı	بازار	fiyat	N;NOM;MASC;SG;3	N;ACC;SG;3
بازار	bedel	بازار	bedel	N;NOM;MASC;SG;3	
بازار	satış	بازار	satış	N;NOM;MASC;SG;3	
بازار	pazarı	بازار	pazar	N;NOM;MASC;SG;3	N;ACC;SG;3
بازار	pazar	بازار	pazar	N;NOM;MASC;SG;3	
بازار	piyasa	بازار	piyas	N;NOM;MASC;SG;3	
بازار	market	بازار	market	N;NOM;MASC;SG;3	
بازار	oran	بازار	oran	N;NOM;MASC;SG;3	
بازارگان	tüccar	بازارگان	tüccar	PROPN;NOM;MASC;SG;3	
بازارگان	tüccar	بازارگان	tüccar	PROPN;NOM;MASC;SG;3	
بازارگان	işyeri	بازارگان	işyeri	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بازارگانی	takas	بازارگانی	takas	PROPN;NOM;MASC;SG;3	
بازارگانی	ticaret	بازارگانی	ticaret	PROPN;NOM;MASC;SG;3	
بازارن	fahişe	بازارن	fahişe	PROPN;NOM;MASC;SG;3	
بازارن	fahişelik	بازارن	fahişelik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بازارُو	yaygın	بازارُو	yaygın	PROPN;NOM;MASC;SG;3	
بازارُو	alçak	بازارُو	alçak	PROPN;NOM;MASC;SG;3	
بازارُو	düşük	بازارُو	düşük	PROPN;NOM;MASC;SG;3	
بازارُو	ucuz	بازارُو	ucuz	PROPN;NOM;MASC;SG;3	
بازارُو	ucuza	بازارُو	uçuz	PROPN;NOM;MASC;SG;3	
بازارُو	terbiyesiz	بازارُو	terbiyesiz	PROPN;NOM;MASC;SG;3	ADJ
بازارُو	kaba	بازارُو	kaba	PROPN;NOM;MASC;SG;3	
بازارُو	olağan	بازارُو	olağan	PROPN;NOM;MASC;SG;3	
بازارُو	sıradan	بازارُو	sıradan	PROPN;NOM;MASC;SG;3	
بازاری	yaygın	بازاری	yaygın	ADJ	
بازاری	alçak	بازاری	alçak	ADJ	
بازاری	düşük	بازاری	düşük	ADJ	
بازاری	ucuz	بازاری	ucuz	ADJ	
بازاری	ucuza	بازاری	uçuz	ADJ	
بازاری	kaba	بازاری	kaba	ADJ	
بازاری	olağan	بازاری	olağan	ADJ	
بازاری	sıradan	بازاری	sıradan	ADJ	
بازگشت	dönüş	بازگشت	dönüş	N;NOM;MASC;SG;3	
بازگشت	iade	بازگشت	iade	N;NOM;MASC;SG;3	
بازِندہ	oyuncu	بازِندہ	oyuncu	PROPN;NOM;MASC;SG;3	
بازنطین	bizans	بازنطین	bizans	PROPN;NOM;MASC;SG;3	
بازُو	arkadaşım	بازُو	arkadaş	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بازُو	arkadaş	بازُو	arkadaş	PROPN;NOM;MASC;SG;3	
بازُو	dost	بازُو	dost	PROPN;NOM;MASC;SG;3	
بازُو	power	بازُو	power	PROPN;NOM;MASC;SG;3	
بازُو	güç	بازُو	güç	PROPN;NOM;MASC;SG;3	
بازُو	taraf	بازُو	taraf	PROPN;NOM;MASC;SG;3	
بازُو	yan	بازُو	yan	PROPN;NOM;MASC;SG;3	
بازُو	side	بازُو	sid	PROPN;NOM;MASC;SG;3	
بازُو	yana	بازُو	yan	PROPN;NOM;MASC;SG;3	
بازُو	kolu	بازُو	kol	PROPN;NOM;MASC;SG;3	
بازُو	kol	بازُو	kol	PROPN;NOM;MASC;SG;3	
بازُو	kardeş	بازُو	kardeş	PROPN;NOM;MASC;SG;3	
بازُو	kardeşim	بازُو	kardeş	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بازُو	birader	بازُو	birader	PROPN;NOM;MASC;SG;3	
بازُو	kardes	بازُو	kardes	PROPN;NOM;MASC;SG;3	
بازُو	abi	بازُو	abi	PROPN;NOM;MASC;SG;3	
بازُو	kuvvet	بازُو	kuvvet	PROPN;NOM;MASC;SG;3	
بازُو	güç	بازُو	güç	PROPN;NOM;MASC;SG;3	
بازی	spor	بازی	spor	N;NOM;MASC;SG;3	
بازی	sport	بازی	sport	N;NOM;MASC;SG;3	PROPN;NOM;SG;3
بازی	bahse	بازی	bahse	N;NOM;MASC;SG;3	
بازی	kandırmaca	بازی	kandırmaca	N;NOM;MASC;SG;3	V;PFV;IND;SG;POS;PRS;CAUS
بازی	hile	بازی	hile	N;NOM;MASC;SG;3	
بازی	kandırma	بازی	kan	N;NOM;MASC;SG;3	
بازی	aldatma	بازی	aldat	N;NOM;MASC;SG;3	
بازی	kazığı	بازی	kazık	N;NOM;MASC;SG;3	
بازی	kazık	بازی	kazık	N;NOM;MASC;SG;3	
بازی	oyun	بازی	oyun	N;NOM;MASC;SG;3	
بازی	play	بازی	play	N;NOM;MASC;SG;3	
بازی	oyna	بازی	oyna	N;NOM;MASC;SG;3	
بازی	oynayın	بازی	oyna	N;NOM;MASC;SG;3	V;PFV;IMP;PL;2;POS;PRS
بازی	çal	بازی	çal	N;NOM;MASC;SG;3	
بازی	trick	بازی	trick	N;NOM;MASC;SG;3	
بازی	numara	بازی	numar	N;NOM;MASC;SG;3	
بازی	hile	بازی	hile	N;NOM;MASC;SG;3	
بازی	spor	بازی	spor	N;NOM;MASC;SG;3	
بازی	sport	بازی	sport	N;NOM;MASC;SG;3	PROPN;NOM;SG;3
بازی	bahse	بازی	bahse	N;NOM;MASC;SG;3	
بازی	oyun	بازی	oyun	N;NOM;MASC;SG;3	
بازی	kandırmaca	بازی	kandırmaca	N;NOM;MASC;SG;3	V;PFV;IND;SG;POS;PRS;CAUS
بازی	hile	بازی	hile	N;NOM;MASC;SG;3	
بازی	kandırma	بازی	kan	N;NOM;MASC;SG;3	
بازی	aldatma	بازی	aldat	N;NOM;MASC;SG;3	
بازی	kazığı	بازی	kazık	N;NOM;MASC;SG;3	
بازی	kazık	بازی	kazık	N;NOM;MASC;SG;3	
بازی	oyun	بازی	oyun	N;NOM;MASC;SG;3	
بازی	play	بازی	play	N;NOM;MASC;SG;3	
بازی	oyna	بازی	oyna	N;NOM;MASC;SG;3	
بازی	oynayın	بازی	oyna	N;NOM;MASC;SG;3	V;PFV;IMP;PL;2;POS;PRS
بازی	çal	بازی	çal	N;NOM;MASC;SG;3	
بازی	trick	بازی	trick	N;NOM;MASC;SG;3	
بازی	numara	بازی	numar	N;NOM;MASC;SG;3	
بازی	hile	بازی	hile	N;NOM;MASC;SG;3	
بازیچہ	toy	بازیچہ	toy	PROPN;NOM;MASC;SG;3	
بازیچہ	oyuncak	بازیچہ	oyuncak	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بازیچہ	oyuncağı	بازیچہ	oyuncak	PROPN;NOM;MASC;SG;3	N;ACC;SG;3
بازیچہ	oyun	بازیچہ	oyun	PROPN;NOM;MASC;SG;3	
بازیچہ	play	بازیچہ	play	PROPN;NOM;MASC;SG;3	
بازیچہ	oyna	بازیچہ	oyna	PROPN;NOM;MASC;SG;3	
بازیچہ	oynayın	بازیچہ	oyna	PROPN;NOM;MASC;SG;3	V;PFV;IMP;PL;2;POS;PRS
بازیچہ	çal	بازیچہ	çal	PROPN;NOM;MASC;SG;3	
بازیگر	akrobat	بازیگر	akrobat	PROPN;NOM;MASC;SG;3	
باس	kokusu	باس	koku	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باس	koku	باس	koku	PROPN;NOM;MASC;SG;3	
باس	cesaret	باس	cesaret	PROPN;NOM;MASC;SG;3	
باس	kuvvet	باس	kuvvet	PROPN;NOM;MASC;SG;3	
باس	güç	باس	güç	PROPN;NOM;MASC;SG;3	
باس	kokusu	باس	koku	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باس	koku	باس	koku	PROPN;NOM;MASC;SG;3	
باس	ikamet	باس	ikamet	PROPN;NOM;MASC;SG;3	
باس	konut	باس	konut	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باستان	eskiler	باستان	eskile	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL;3
باستان	antik	باستان	antik	PROPN;NOM;MASC;SG;3	
باستان	kadim	باستان	kadim	PROPN;NOM;MASC;SG;3	
باستان	tarihi	باستان	tarih	PROPN;NOM;MASC;SG;3	
باستان	tarihsel	باستان	tarihsel	PROPN;NOM;MASC;SG;3	
باستان	eski	باستان	eski	PROPN;NOM;MASC;SG;3	
باستان	yaşlı	باستان	yaşlı	PROPN;NOM;MASC;SG;3	ADJ
باستان	old	باستان	ol	PROPN;NOM;MASC;SG;3	
باستان	ihtiyar	باستان	ihtiyar	PROPN;NOM;MASC;SG;3	
باسِق	high	باسِق	high	PROPN;NOM;MASC;SG;3	
باسِق	yükseklerde	باسِق	yüksek	PROPN;NOM;MASC;SG;3	ADJ;ESS;PL;3
باسِق	çak	باسِق	çak	PROPN;NOM;MASC;SG;3	
باسِق	yükseğe	باسِق	yüksek	PROPN;NOM;MASC;SG;3	
باسِق	yüksek	باسِق	yüksek	PROPN;NOM;MASC;SG;3	ADJ
باسِق	yükselmiş	باسِق	yüksel	PROPN;NOM;MASC;SG;3	V;PFV;NFH;IND;SG;3;POS;PST
باسمتی	koku	باسمتی	koku	ADJ	
باسن	gemi	باسن	gemi	PROPN;NOM;MASC;SG;3	
باسن	çanak	باسن	çanak	PROPN;NOM;MASC;SG;3	
باسن	tabak	باسن	tabak	PROPN;NOM;MASC;SG;3	
باسن	bulaşık	باسن	bulaşık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باسن	yemek	باسن	yemek	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باسن	havzası	باسن	havza	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باسن	leğen	باسن	leğen	PROPN;NOM;MASC;SG;3	
باسن	pot	باسن	pot	PROPN;NOM;MASC;SG;3	
باسن	ot	باسن	ot	PROPN;NOM;MASC;SG;3	
باسن	esrar	باسن	esrar	PROPN;NOM;MASC;SG;3	
باسن	plaka	باسن	plaka	PROPN;NOM;MASC;SG;3	
باسن	levha	باسن	levha	PROPN;NOM;MASC;SG;3	
باسن	tabak	باسن	tabak	PROPN;NOM;MASC;SG;3	
باسنا	kokusu	باسنا	koku	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
باسنا	koku	باسنا	koku	PROPN;NOM;MASC;SG;3	
