algeriet	algeria	algeri	algeria	N;DEF;NEUT;SG	PROPN
forældet	învechit	forælde	învechi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
fantasi	fantezii	fantasi	fantezie	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
fantasi	fantezia	fantasi	fantezie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
rostock	rostock	rostock	rostock	N;INDF;MASC+FEM;SG	PROPN
mos	mos	mos	mos	N;INDF;MASC+FEM;SG	PROPN
mos	moss	mos	moss	N;INDF;MASC+FEM;SG	PROPN
farvel	pa	farvel	pa	N;INDF;NEUT;SG	
farvel	adio	farvel	adio	N;INDF;NEUT;SG	
farvel	adio	farvel	adio	N;INDF;NEUT;SG	
specialiserede	specializat	specialisere	specializat	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
specialiserede	specializate	specialisere	specializat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
specialiserede	specializată	specialisere	specializat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;SG
specialiserede	specializat	specialisere	specializat	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
specialiserede	specializate	specialisere	specializat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
specialiserede	specializată	specialisere	specializat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;SG
geologisk	geologică	geologisk	geologic	ADV	ADJ;INDF;FEM;SG
geologisk	geologic	geologisk	geologic	ADV	ADJ;INDF;MASC;SG
geologisk	geologice	geologisk	geologic	ADV	ADJ;INDF;FEM;PL
jin	jin	jin	jin		PROPN
vandret	orizontal	vandret	orizontal	V;INDF;SG;PST;V.PTCP	ADV
vandret	orizontal	vandret	orizontal	V;INDF;SG;PST;V.PTCP	ADV
vandret	orizontale	vandret	orizontal	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
vandret	orizontală	vandret	orizontal	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
homoseksuelle	homosexualii	homoseksuel	homosexual	ADJ;PL	N;DEF;MASC;PL
homoseksuelle	gay	homoseksuel	gay	ADJ;PL	N;INDF;MASC;SG
homoseksuelle	homosexual	homoseksuel	homosexual	ADJ;PL	ADJ;INDF;MASC;SG
homoseksuelle	homosexualii	homoseksuel	homosexual	ADJ;PL	N;DEF;MASC;PL
gennemgået	revizuit	gennemgå	revizui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
gennemgået	revizuită	gennemgå	revizui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
gennemgået	revizuite	gennemgå	revizui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
tanzania	tanzania	tanzania	tanzanie		N;DEF;FEM;SG
miguel	miguel	miguel	miguel		PROPN
rosen	rosen	rose	rosen	N;DEF;MASC+FEM;SG	PROPN
kollega	colega	kollega	colegă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kollega	colegul	kollega	coleg	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
udbygning	extinderea	udbygning	extindere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
udbygning	expansiunea	udbygning	expansiune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
usikker	nesigure	usikker	nesigur	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
usikker	nesigure	usikker	nesigur	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
clinton	clinton	clinton	clinton		PROPN
bordet	masă	bord	masă	N;DEF;NEUT;SG	N;INDF;FEM;SG
bordet	tabel	bord	tabel	N;DEF;NEUT;SG	N;INDF;MASC;SG
uddrag	extras	uddrag	extras	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
uddrag	extracte	uddrag	extract	N;INDF;NEUT;SG	N;INDF;FEM;PL
uddrag	extrase	uddrag	extrage	N;INDF;NEUT;SG	ADJ;INDF;FEM;PL
uddrag	extrage	uddrag	extrage	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
uddrag	extras	uddrag	extras	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
rimelig	fair	rimelig	fair	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
rimelig	corect	rimelig	corect	ADJ;INDF;MASC+FEM;SG	ADV
rimelig	rezonabile	rimelig	rezonabil	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
rimelig	rezonabil	rimelig	rezonabil	ADJ;INDF;MASC+FEM;SG	ADV
tilstande	modurile	tilstand	mod	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
ødelæggelse	distrugerea	ødelæggelse	distrugere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ødelæggelse	distrugeri	ødelæggelse	distrugere	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
lander	terenuri	land	teren	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
lander	pământurile	land	pământ	V;IND;PRS;FIN;ACT	N;DEF;FEM;PL
lander	meleaguri	land	meleag	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
lander	pământuri	land	pământ	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
lander	lander	land	lander	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
lander	debarcarea	land	debarcare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
lander	aterizarea	land	aterizare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
lander	debarcare	land	debarcare	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
lander	aterizare	land	aterizare	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
lander	teren	land	teren	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
lander	terenuri	land	teren	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
lander	land	land	land	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
lander	pământ	land	pământ	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
kids	copii	kids	copil	N;INDF;NEUT;SG	N;INDF;MASC;PL
kids	copiii	kids	copil	N;INDF;NEUT;SG	N;DEF;MASC;PL
hang	hung	hænge	hung	V;IMP	N;INDF;MASC;SG
hang	spânzurat	hænge	spânzura	V;IMP	ADJ;INDF;MASC;SG
hang	spânzurare	hænge	spânzurare	V;IMP	N;INDF;FEM;SG
hang	spânzurătoarea	hænge	spânzurătoare	V;IMP	N;DEF;FEM;SG
hang	agățat	hænge	agăța	V;IMP	ADJ;INDF;MASC;SG
ålborg	aalborg	ålborg	aalborg		PROPN
ioc	ioc	ioc	ioc	PROPN	
mai	mai	mai	mai		ADV
fjerner	îndepărtarea	fjerne	îndepărtare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
metadata	metadatele	metadata	metadat	N;INDF;NEUT;SG	N;DEF;FEM;PL
metadata	metadate	metadata	metada	N;INDF;NEUT;SG	N;INDF;FEM;PL
korset	corset	kors	corset	N;DEF;NEUT;SG	N;INDF;MASC;SG
altona	altona	altona	altona	PROPN	PROPN
udrustet	echipată	udruste	echipa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
udrustet	echipate	udruste	echipa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
udrustet	echipat	udruste	echipa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
tænkning	gândirea	tænkning	gândire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
tænkning	gândind	tænkning	gândi	N;INDF;MASC+FEM;SG	V;V.MSDR
bismarck	bismarck	bismarck	bismarck	N;INDF;MASC+FEM;SG	PROPN
stabilitet	stabilitatea	stabilitet	stabilitate	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
village	satul	villag	sat		N;DEF;MASC;SG
village	village	villag	villag		PROPN
village	satului	villag	sat		N;DEF;MASC;SG
village	sat	villag	sat		N;INDF;MASC;SG
straffe	penalty	straffe	penalty	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
straffe	pedeapsă	straffe	pedeapsă	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
straffe	pedeapsa	straffe	pedeapsă	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
straffe	penalizare	straffe	penalizare	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
straffe	pedepsi	straffe	pedeaps	N;INDF;MASC+FEM;PL	
straffe	pedeapsă	straffe	pedeapsă	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
straffe	pedeapsa	straffe	pedeapsă	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
fladt	plate	fladt	plat	ADV	ADJ;INDF;FEM;PL
fladt	plat	fladt	plat	ADV	N;INDF;MASC;SG
raw	raw	raw	raw		
raw	crud	raw	crud		ADJ;INDF;MASC;SG
psykiske	psihologic	psykisk	psihologic	ADJ;PL	ADJ;INDF;MASC;SG
psykiske	psihologică	psykisk	psihologic	ADJ;PL	ADJ;INDF;FEM;SG
psykiske	mintală	psykisk	mintal	ADJ;PL	ADJ;INDF;FEM;SG
psykiske	mental	psykisk	mental	ADJ;PL	ADJ;INDF;MASC;SG
psykiske	mentală	psykisk	mental	ADJ;PL	ADJ;INDF;FEM;SG
georgien	georgia	georgi	georgie	PROPN	PROPN
krigere	războinici	krig	războinic	N;INDF;MASC+FEM;PL	ADJ;INDF;MASC;PL
krigere	razboinici	krig	razboinic	N;INDF;MASC+FEM;PL	ADJ;INDF;MASC;PL
jefferson	jefferson	jefferson	jefferson	N;INDF;MASC+FEM;SG	PROPN
aps	srl	aps	srl	N;INDF;NEUT;SG	
francesco	francesco	francesco	francesco	N;INDF;MASC+FEM;SG	PROPN
kommercielt	comerciale	kommercielt	comercial	ADV	ADJ;INDF;FEM;PL
kommercielt	comercial	kommercielt	comercial	ADV	ADJ;INDF;MASC;SG
kommercielt	reclamă	kommercielt	reclama	ADV	N;INDF;FEM;SG
kommercielt	comercială	kommercielt	comercial	ADV	ADJ;INDF;FEM;SG
ørkenen	deșert	ørken	deșert	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
ørkenen	desert	ørken	desert	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
værelse	camera	værelse	cameră	N;INDF;NEUT;SG	N;DEF;FEM;SG
monroe	monroe	monroe	monroe		PROPN
ssr	ssr	ssr	ssr	ADJ;INDF;MASC+FEM;SG	
gibraltar	gibraltar	gibraltar	gibraltar	ADJ;INDF;SG	ADV
gudinde	zeita	gudinde	zeita	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gudinde	zeiţa	gudinde	zeipă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
américa	américa	américa	amirica		N;DEF;FEM;SG
kristina	kristina	kristina	kristina		N;DEF;FEM;SG
pittsburgh	pittsburgh	pittsburgh	pittsburgh		PROPN
flok	mulțimea	flok	mulțime	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
flok	turma	flok	turmă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
flok	turma	flok	turmă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
produktioner	productions	produktion	productions	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
dawn	dawn	dawn	dawn	N;INDF;MASC+FEM;SG	PROPN
dawn	zorii	dawn	zori	N;INDF;MASC+FEM;SG	N;DEF;MASC;PL
dawn	zori	dawn	zori	N;INDF;MASC+FEM;SG	
gennemsnitlig	medii	gennemsnitlig	medie	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;PL
gennemsnitlig	medie	gennemsnitlig	medie	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;SG
mile	mile	mil	milă		
mile	milă	mil	milă		N;INDF;FEM;SG
katedralen	catedrală	katedral	catedral	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
bristol	bristol	bristol	bristol		PROPN
grundstof	elementul	grundstof	element	N;INDF;NEUT;SG	N;DEF;MASC;SG
blokere	blocarea	blok	blocare	V;NFIN;ACT	N;DEF;FEM;SG
blokere	bloc	blok	bloc	V;NFIN;ACT	N;INDF;MASC;SG
blokere	block	blok	block	V;NFIN;ACT	N;INDF;MASC;SG
rimeligt	rezonabil	rimelig	rezonabil	ADJ;INDF;NEUT;SG	ADV
rimeligt	fair	rimelig	fair	ADJ;INDF;NEUT;SG	N;INDF;MASC;SG
rimeligt	corect	rimelig	corect	ADJ;INDF;NEUT;SG	ADV
rimeligt	rezonabile	rimelig	rezonabil	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
rimeligt	rezonabil	rimelig	rezonabil	ADJ;INDF;NEUT;SG	ADV
distance	distanta	distance	distantă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
distance	distanța	distance	distanță	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
stab	înjunghie	stab	înjunghie	N;INDF;MASC+FEM;SG	V;IND;SG;3;PST;FIN
forberedt	pregătit	forberede	pregăti	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forberedt	pregătită	forberede	pregătit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
forberedt	preparat	forberede	prepara	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
forberedt	preparate	forberede	preparat	V;INDF;SG;PST;V.PTCP	N;INDF;FEM;PL
negativt	negativă	negativt	negativ	ADV	ADJ;INDF;FEM;SG
negativt	negative	negativt	negativ	ADV	ADJ;INDF;FEM;PL
efterladte	supravietuitori	efterlade	supravietuitor	V;PL;PST;V.PTCP	N;INDF;MASC;PL
kompliceret	complexe	kompliceret	complex	ADJ;INDF;SG	ADJ;INDF;FEM;PL
kompliceret	complexul	kompliceret	complex	ADJ;INDF;SG	N;DEF;MASC;SG
kompliceret	complicata	kompliceret	complicat	ADJ;INDF;SG	ADJ;DEF;FEM;SG
kompliceret	complicate	kompliceret	complicat	ADJ;INDF;SG	ADJ;INDF;FEM;PL
bonus	bonusul	bonus	bonus	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
bonus	bonusuri	bonus	bonus	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
ghana	ghana	ghana	ghană	PROPN	PROPN
giuseppe	giuseppe	giuseppe	giuseppă	N;INDF;MASC+FEM;SG	PROPN
grupperne	grupe	gruppe	grupă	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
grupperne	grupuri	gruppe	grup	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
grupperne	grupări	gruppe	grupare	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
orienteret	orientate	orientere	orienta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
orienteret	orientat	orientere	orientat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
orienteret	orientată	orientere	orienta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
orienteret	informat	orientere	informat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
orienteret	informată	orientere	informat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
orienteret	informați	orientere	informa	V;INDF;SG;PST;V.PTCP	V;IND;PL;2;IPFV;FIN
oplyst	informat	oplyse	informat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
oplyst	informată	oplyse	informat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
oplyst	informați	oplyse	informa	V;INDF;SG;PST;V.PTCP	V;IND;PL;2;IPFV;FIN
oplyst	aprinsă	oplyse	aprinde	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
oplyst	aprins	oplyse	aprins	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
oplyst	iluminat	oplyse	iluminat	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
oplyst	luminat	oplyse	luminat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
eugen	eugen	eugen	eugen	N;DEF;MASC+FEM;SG	PROPN
serv	servi	serv	serv	N;INDF;MASC+FEM;SG	V;IND;SG;3;PST;FIN
serv	serveste	serv	servesta	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
serv	servesc	serv	servi	N;INDF;MASC+FEM;SG	V;IND;PL;3;PRS;FIN
skovene	paduri	skov	pad	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
skovene	păduri	skov	pădure	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
mon	mon	mon	mon	ADV	
mon	minunea	mon	minunie	ADV	N;DEF;FEM;SG
mon	mirare	mon	mirare	ADV	N;INDF;FEM;SG
mon	minune	mon	minune	ADV	
mon	wonder	mon	wonder	ADV	PROPN
lily	crin	lily	crin		N;INDF;MASC;SG
lily	lily	lily	lily		PROPN
medie	media	medie	medie	N;INDF;NEUT;SG	N;DEF;FEM;SG
medie	presa	medie	presă	N;INDF;NEUT;SG	N;DEF;FEM;SG
medie	medii	medie	medie	N;INDF;NEUT;SG	N;INDF;FEM;PL
medie	mediu	medie	mediu	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
gene	gene	gene	geană	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
gene	gena	gene	genă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
holte	holte	holte	holt	PROPN	
fisher	fisher	fishe	fisher	N;INDF;MASC+FEM;SG	PROPN
fester	fester	fest	fester	N;INDF;MASC+FEM;PL	
fester	petrecând	fest	petrece	N;INDF;MASC+FEM;PL	V;V.MSDR
fester	partidele	fest	partid	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
udnyttede	exploatată	udnytte	exploata	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
udnyttede	exploatate	udnytte	exploata	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
udnyttede	exploatat	udnytte	exploata	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
håkon	haakon	håkon	haakon		PROPN
boks	căsuța	boks	căsuță	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
boks	cutia	boks	cutie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
overlevet	supraviețuit	overleve	supraviețui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
overlevet	supravietuit	overleve	supravietui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
muhammad	muhammad	muhammad	muhammad	N;INDF;MASC+FEM;SG	PROPN
muhammad	mohammed	muhammad	mohammed	N;INDF;MASC+FEM;SG	PROPN
bøde	amenzile	bøde	amendă	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
bøde	amenzi	bøde	amendă	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
beholder	păstrarea	beholde	păstrare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
beholder	recipient	beholde	recipient	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
beholder	container	beholde	container	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
beholder	containerul	beholde	container	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
mallorca	majorca	mallorca	majorca		N;DEF;FEM;SG
mallorca	mallorca	mallorca	mallorca		PROPN
dogg	dogg	dogg	dogg		PROPN
dimensioner	dimensiunile	dimension	dimensiune	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
severin	severin	severin	severin	N;INDF;MASC+FEM;SG	PROPN
mediawiki	mediawiki	mediawiki	mediawiki	N;INDF;NEUT;SG	
journalisten	ziaristă	journalist	ziaristă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
journalisten	jurnalist	journalist	jurnalist	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
journalisten	jurnalistă	journalist	jurnalist	N;DEF;MASC+FEM;SG	ADJ;INDF;FEM;SG
journalisten	ziarist	journalist	ziarist	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
radioen	radio	radio	radio	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
madonna	madonna	madonna	madonna		N;DEF;FEM;SG
metallica	metallica	metallica	metallica	N;INDF;NEUT;SG	N;DEF;FEM;SG
skinner	skinner	skinne	skinner	V;IND;PRS;FIN;ACT	PROPN
hjort	cerbi	hjort	cerb		N;INDF;MASC;PL
hjort	căprioare	hjort	căprioară		N;INDF;FEM;PL
hjort	cerb	hjort	cerb		N;INDF;MASC;SG
hjort	căprioară	hjort	căprioară		N;INDF;FEM;SG
rapporteret	raportat	rapportere	raporta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
rapporteret	raportată	rapportere	raporta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
rapporteret	raportate	rapportere	raportat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
puerto	puerto	puerto	puerto		N;INDF;MASC;SG
kalmar	kalmar	kalmar	kalmar	N;INDF;MASC+FEM;SG	PROPN
gaderne	străzi	gade	stradă	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
gaderne	strazi	gade	strad	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
udnyttelse	exploatarea	udnyttelse	exploatare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
annie	annie	annie	annie	N;INDF;MASC+FEM;SG	PROPN
stabile	stabil	stabil	stabil	ADJ;PL	ADJ;INDF;MASC;SG
stabile	grajd	stabil	grajd	ADJ;PL	N;INDF;MASC;SG
stabile	stabilă	stabil	stabil	ADJ;PL	ADJ;INDF;FEM;SG
regnede	ploua	regne	ploua	V;IND;PST;FIN;ACT	
regnede	plouă	regne	ploua	V;IND;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
regnede	plouat	regne	ploua	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
internt	internă	internt	intern	ADV	ADJ;INDF;FEM;SG
internt	intern	internt	intern	ADV	ADJ;INDF;MASC;SG
internt	interne	internt	intern	ADV	ADJ;INDF;FEM;PL
internt	intern	internt	intern	ADV	ADJ;INDF;MASC;SG
betjent	cop	betjene	cop	ADJ;INDF;SG	
betjent	politist	betjene	politist	ADJ;INDF;SG	N;INDF;MASC;SG
betjent	polițist	betjene	polițist	ADJ;INDF;SG	N;INDF;MASC;SG
betjent	ofițer	betjene	ofițer	ADJ;INDF;SG	N;INDF;MASC;SG
betjent	ofiţer	betjene	ofiţer	ADJ;INDF;SG	N;INDF;MASC;SG
betjent	ofiter	betjene	ofiter	ADJ;INDF;SG	N;INDF;MASC;SG
udstedte	eliberat	udstedt	elibera	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
udstedte	emis	udstedt	emite	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
udstedte	emisă	udstedt	emite	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
horne	horne	horne	hornă		PROPN
identiske	identic	identisk	identic	ADJ;PL	ADJ;INDF;MASC;SG
identiske	identică	identisk	identic	ADJ;PL	ADJ;INDF;FEM;SG
udtrykke	expres	udtrykke	expres	V;NFIN;ACT	ADV
udtrykke	express	udtrykke	express	V;NFIN;ACT	N;INDF;MASC;SG
udtrykke	exprimarea	udtrykke	exprimare	V;NFIN;ACT	N;DEF;FEM;SG
rotterdam	rotterdam	rotterdam	rotterdam	N;INDF;MASC+FEM;SG	PROPN
hvile	odihnă	hvile	odihnă	V;NFIN;ACT	N;INDF;FEM;SG
hvile	odihna	hvile	odihnă	V;NFIN;ACT	N;DEF;FEM;SG
challenge	provocarea	challenge	provocare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
metaller	metalul	metal	metal	N;INDF;NEUT;PL	N;DEF;MASC;SG
metaller	metalic	metal	metalic	N;INDF;NEUT;PL	ADJ;INDF;MASC;SG
metaller	metal	metal	metal	N;INDF;NEUT;PL	N;INDF;MASC;SG
metaller	metalele	metal	metală	N;INDF;NEUT;PL	N;DEF;FEM;PL
søjler	coloanele	søjle	coloană	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
tilskud	subvenția	tilskud	subvenție	N;INDF;NEUT;SG	N;DEF;FEM;SG
tilskud	subvențiile	tilskud	subvenție	N;INDF;NEUT;SG	N;DEF;FEM;PL
tilskud	subvenții	tilskud	subvenție	N;INDF;NEUT;SG	N;INDF;FEM;PL
tilskud	granturi	tilskud	grant	N;INDF;NEUT;SG	N;INDF;FEM;PL
tilskud	subvenții	tilskud	subvenție	N;INDF;NEUT;SG	N;INDF;FEM;PL
gorm	gorm	gorm	gorm		
dreje	cotitură	dreje	cotitură	V;NFIN;ACT	N;INDF;FEM;SG
gravsten	tombstone	gravst	tombston	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
maskinen	mașină	maskine	mașină	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
bern	berna	bern	bernă	N;INDF;MASC+FEM;SG	PROPN
bern	bern	bern	bern	N;INDF;MASC+FEM;SG	PROPN
graf	grafic	graf	grafic	N;INDF;MASC+FEM;SG	ADV
tynd	skinny	tynd	skinny	ADJ;INDF;MASC+FEM;SG	
tynd	slab	tynd	slab	ADJ;INDF;MASC+FEM;SG	ADV
tynd	slăbănog	tynd	slab	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
tynd	subtire	tynd	subtire	ADJ;INDF;MASC+FEM;SG	
tynd	subțire	tynd	subțire	ADJ;INDF;MASC+FEM;SG	
pfalz	pfalz	pfalz	pfalz	N;INDF;MASC+FEM;SG	PROPN
cook	cook	cook	cook		PROPN
cook	bucătar	cook	bucătar		N;INDF;MASC;SG
cook	gătesc	cook	găti		V;IND;PL;3;PRS;FIN
trøndelag	trøndelag	trøndelag	trøndelag		ADJ;INDF;MASC;SG
somalia	somalia	somalia	somalie		N;DEF;FEM;SG
kære	dragă	kære	drag	ADJ;DEF;SG	ADJ;INDF;FEM;SG
kære	dragi	kære	drag	ADJ;DEF;SG	ADJ;INDF;MASC;PL
kære	draga	kære	dragă	ADJ;DEF;SG	N;DEF;FEM;SG
koncentration	concentrația	koncentration	concentrație	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
motivet	motiv	motiv	motiv	N;DEF;NEUT;SG	N;INDF;MASC;SG
udløbet	expirat	udløb	expira	N;DEF;NEUT;SG	ADJ;INDF;MASC;SG
udløbet	expirate	udløb	expira	N;DEF;NEUT;SG	ADJ;INDF;FEM;PL
kunstige	artificială	kunstig	artificial	ADJ;PL	ADJ;INDF;FEM;SG
kunstige	artificiala	kunstig	artificială	ADJ;PL	ADJ;DEF;FEM;SG
kunstige	artificial	kunstig	artificial	ADJ;PL	ADV
vinci	vinci	vinci	vinci		PROPN
katolikker	catolicii	katolik	catolic	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
fangerne	prizonieri	fange	prizonier	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
udviser	exponate	udvise	expona	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
afc	afc	afc	afc	PROPN	N
samarbejdede	cooperat	samarbejde	coopera	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
konventionen	convenție	konvention	convenție	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
guddommelige	divina	guddommelig	divina	ADJ;PL	ADJ;DEF;FEM;SG
guddommelige	divin	guddommelig	divin	ADJ;PL	ADJ;INDF;MASC;SG
guddommelige	divină	guddommelig	divin	ADJ;PL	ADJ;INDF;FEM;SG
nabo	vecine	nabo	vecin	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
nabo	vecină	nabo	vecin	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
nabo	vecinul	nabo	vecin	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
nabo	vecina	nabo	vecina	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
nabo	vecine	nabo	vecin	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
