que	cela	que	cela	CONJ	PRO;SG
post	publier	post	publier	N;MASC;SG	V;NFIN
participaron	participé	participar	participer	V;IND;PL;3;PST;FIN	V;MASC;SG;PST;V.PTCP
globo	globo	globo	globo	N;MASC;SG	PROPN
globo	ballons	globo	ballon	N;MASC;SG	N;MASC;PL
den	tanière	dar	tanière	V;IMP;PL;3;FIN	N;FEM;SG
den	den	dar	den	V;IMP;PL;3;FIN	PROPN
orígenes	origine	origen	origine	N;MASC;PL	N;FEM;SG
económicos	économique	económico	économique	ADJ;MASC;PL	ADJ;MASC;SG
económicos	economique	económico	economique	ADJ;MASC;PL	ADJ;MASC;SG
aliados	allié	aliado	allié	N;MASC;PL	V;MASC;SG;PST;V.PTCP
aliados	allied	aliado	allied	N;MASC;PL	PROPN
aliados	alliées	aliado	allié	N;MASC;PL	ADJ;FEM;PL
aliados	alliée	aliado	allier	N;MASC;PL	V;FEM;SG;PST;V.PTCP
rally	rallyes	rally	rallye	N;MASC;SG	N;MASC;PL
detalles	détail	detalle	détail	N;MASC;PL	N;MASC;SG
salto	sauter	salto	sauter	N;MASC;SG	V;NFIN
salto	saute	salto	sauter	N;MASC;SG	V;IND;SG;3;PRS;FIN
salto	skip	salto	skip	N;MASC;SG	
salto	ignorer	salto	ignorer	N;MASC;SG	V;NFIN
salto	sauter	salto	sauter	N;MASC;SG	V;NFIN
salto	saute	salto	sauter	N;MASC;SG	V;IND;SG;3;PRS;FIN
salto	sauter	salto	sauter	N;MASC;SG	V;NFIN
salto	sauts	salto	saut	N;MASC;SG	N;MASC;PL
salto	sautant	salto	sauter	N;MASC;SG	V;PRS;V.PTCP
bilbao	bilbao	bilbao	bilbao	N;MASC;SG	PROPN
rivera	rivera	rivera	river	PROPN	PROPN
roger	reçu	roger	recevoir		V;MASC;SG;PST;V.PTCP
roger	roger	roger	roger		N;MASC;SG
colonial	coloniales	colonial	colonial	ADJ;SG	ADJ;FEM;PL
colonial	coloniaux	colonial	colonial	ADJ;SG	ADJ;MASC;PL
competiciones	concours	competición	concours	N;FEM;PL	N;MASC;SG
dictadura	dictatures	dictadura	dictature	N;FEM;SG	N;FEM;PL
medina	medina	medina	medina	N;FEM;SG	PROPN
medina	médine	medina	médine	N;FEM;SG	PROPN
difusión	diffuser	difusión	diffuser	N;FEM;SG	V;NFIN
rio	rio	rio	rio	N;MASC;SG	PROPN
ensayo	essais	ensayo	essai	N;MASC;SG	N;MASC;PL
ensayo	tests	ensayo	test	N;MASC;SG	N;MASC;PL
ensayo	tester	ensayo	tester	N;MASC;SG	V;NFIN
ensayo	répétitions	ensayo	répétition	N;MASC;SG	N;FEM;PL
ensayo	tester	ensayo	tester	N;MASC;SG	V;NFIN
lucas	luke	luca	luke	N;FEM;PL	PROPN
lucas	luc	luca	luc	N;FEM;PL	N;MASC;SG
lucas	lucas	luca	lucas	N;FEM;PL	PROPN
independientes	indépendants	independiente	indépendant	N;PL	ADJ;MASC;PL
independientes	indépendant	independiente	indépendant	N;PL	ADJ;MASC;SG
independientes	indépendante	independiente	indépendant	N;PL	ADJ;FEM;SG
independientes	indépendantes	independiente	indépendant	N;PL	ADJ;FEM;PL
independientes	indépendants	independiente	indépendant	N;PL	ADJ;MASC;PL
joan	joan	joan	joan	PROPN	PROPN
boston	boston	boston	boston	N;MASC;SG	PROPN
suerte	chanceux	suerte	chanceux	N;FEM;SG	ADJ;MASC;SG
suerte	chanceuse	suerte	chanceur	N;FEM;SG	ADJ;FEM;SG
suerte	lucky	suerte	lucky	N;FEM;SG	PROPN
golfo	gulf	golfo	gulf	N;MASC;SG	PROPN
nobles	nobles	noble	noble	N;PL	ADJ;MASC;PL
nobles	noble	noble	noble	N;PL	ADJ;MASC;SG
nobles	nobles	noble	noble	N;PL	ADJ;MASC;PL
nobles	noblesse	noble	noblesse	N;PL	N;FEM;SG
augusto	augusto	augusto	augusto	N;MASC;SG	PROPN
augusto	augustus	augusto	augustus	N;MASC;SG	PROPN
radical	radicaux	radical	radical	ADJ;SG	ADJ;MASC;PL
yucatán	yucatán	yucatán	yucatán	N;MASC;SG	PROPN
establecido	établies	establecido	établir	ADJ;MASC;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
establecido	établie	establecido	établir	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
establecido	établi	establecido	établir	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
establecido	établis	establecido	établir	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
bruselas	bruxelles	brusela	bruxelle	N;FEM;PL	ADJ;MASC;PL
trenes	train	tren	train	N;MASC;PL	N;MASC;SG
feria	justes	feria	juste	N;FEM;SG	ADJ;MASC;PL
feria	équitable	feria	équitable	N;FEM;SG	ADJ;MASC;SG
feria	équitables	feria	équitable	N;FEM;SG	ADJ;MASC;PL
comida	alimentaire	comida	alimentaire	N;FEM;SG	ADJ;MASC;SG
seguro	coffre	seguro	coffre	ADJ;MASC;SG	N;MASC;SG
seguro	assurances	seguro	assurance	ADJ;MASC;SG	N;FEM;PL
seguro	assurance	seguro	assurance	ADJ;MASC;SG	N;FEM;SG
seguro	sécurisée	seguro	sécuriser	ADJ;MASC;SG	V;FEM;SG;PST;V.PTCP
seguro	sécurisés	seguro	sécuriser	ADJ;MASC;SG	V;MASC;PL;PST;V.PTCP
seguro	sécurisé	seguro	sécurisé	ADJ;MASC;SG	V;MASC;SG;PST;V.PTCP
amistad	amitiés	amistad	amitié	N;FEM;SG	N;FEM;PL
entra	entrez	entrar	entrer	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
entra	saisissez	entrar	saisir	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
hill	hill	hill	hill	PROPN	PROPN
hill	colline	hill	colline	PROPN	N;FEM;SG
extranjeros	étrangers	extranjero	étranger	N;MASC;PL	ADJ;MASC;PL
extranjeros	etrangers	extranjero	etranger	N;MASC;PL	ADJ;MASC;PL
extranjeros	étranger	extranjero	étranger	N;MASC;PL	N;MASC;SG
extranjeros	etranger	extranjero	etranger	N;MASC;PL	N;MASC;SG
extranjeros	étrangers	extranjero	étranger	N;MASC;PL	ADJ;MASC;PL
extranjeros	etrangers	extranjero	etranger	N;MASC;PL	ADJ;MASC;PL
extranjeros	étranger	extranjero	étranger	N;MASC;PL	N;MASC;SG
extranjeros	etranger	extranjero	etranger	N;MASC;PL	N;MASC;SG
extranjeros	étrangère	extranjero	étranger	N;MASC;PL	ADJ;FEM;SG
extranjeros	étrangères	extranjero	étranger	N;MASC;PL	ADJ;FEM;PL
concentración	concentrer	concentración	concentrer	N;FEM;SG	V;NFIN
contar	comptage	contar	comptage	V;NFIN	N;MASC;SG
contar	décompte	contar	décompter	V;NFIN	N;MASC;SG
frecuentemente	fréquent	frecuentemente	fréquent	ADV	ADJ;MASC;SG
lagos	lagos	lago	lagos	N;MASC;PL	PROPN
lagos	lac	lago	lac	N;MASC;PL	N;MASC;SG
montes	montes	monte	monte	N;MASC;PL	PROPN
montes	montagne	monte	montagne	N;MASC;PL	N;FEM;SG
montes	monti	monte	monti	N;MASC;PL	PROPN
hot	chaud	hot	chaud	N	ADJ;MASC;SG
hot	chaude	hot	chaud	N	ADJ;FEM;SG
hot	sexy	hot	sexy	N	ADJ;FEM;SG
fruto	fruitières	fruto	fruitier	N;MASC;SG	ADJ;FEM;PL
fruto	fruits	fruto	fruit	N;MASC;SG	N;MASC;PL
manual	manuel	manual	manuel	ADJ;SG	N;MASC;SG
manual	manual	manual	manual	ADJ;SG	PROPN
manual	manuels	manual	manuel	ADJ;SG	N;MASC;PL
coche	voitures	coche	voiture	N;MASC;SG	N;FEM;PL
bernardo	bernard	bernardo	bernard	N;MASC;SG	PROPN
bernardo	bernhard	bernardo	bernhard	N;MASC;SG	PROPN
bernardo	bernardo	bernardo	bernardo	N;MASC;SG	PROPN
brasileño	brésilien	brasileño	brésilien	N;MASC;SG	ADJ;MASC;SG
brasileño	brésilienne	brasileño	brésilien	N;MASC;SG	ADJ;FEM;SG
brasileño	brésiliens	brasileño	brésilien	N;MASC;SG	ADJ;MASC;PL
brasileño	brésiliennes	brasileño	brésilien	N;MASC;SG	ADJ;FEM;PL
terrenos	terre	terreno	terre	N;MASC;PL	N;FEM;SG
terrenos	terrain	terreno	terrain	N;MASC;PL	N;MASC;SG
terrenos	terrain	terreno	terrain	N;MASC;PL	N;MASC;SG
miranda	miranda	miranda	miranda	PROPN	PROPN
ceremonia	cérémonies	ceremonia	cérémonie	N;FEM;SG	N;FEM;PL
columbia	colombie	columbia	colombie	N;FEM;SG	PROPN
columbia	columbia	columbia	columbia	N;FEM;SG	PROPN
lejos	far	lejos	far	ADV	N;MASC;SG
conflictos	conflit	conflicto	conflit	N;MASC;PL	N;MASC;SG
conflictos	conflit	conflicto	conflit	N;MASC;PL	N;MASC;SG
fallecidos	décédée	fallecido	décéder	ADJ;MASC;PL;V.PTCP	V;FEM;SG;PST;V.PTCP
fallecidos	décédés	fallecido	décéder	ADJ;MASC;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
fallecidos	défunt	fallecido	défunt	ADJ;MASC;PL;V.PTCP	ADJ;MASC;SG
fallecidos	décédé	fallecido	décéder	ADJ;MASC;PL;V.PTCP	V;MASC;SG;PST;V.PTCP
alicante	alicante	alicante	alicant	PROPN	PROPN
pregunta	demander	pregunta	demander	N;FEM;SG	V;NFIN
pregunta	demandez	pregunta	demander	N;FEM;SG	V;IMP;PL;2;PRS;FIN
drama	dramatique	drama	dramatique	N;MASC;SG	ADJ;MASC;SG
juez	juger	juez	juger	N;SG	V;NFIN
familiares	familiale	familiar	familial	N;MASC;PL	ADJ;FEM;SG
familiares	famille	familiar	famille	N;MASC;PL	N;FEM;SG
requiere	exigent	requerir	exiger	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
requiere	requièrent	requerir	requérir	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
sons	fils	sons	fils	PROPN	N;MASC;SG
sons	sons	sons	son	PROPN	N;MASC;PL
ala	escadre	ala	escadre		N;FEM;SG
ala	aile	ala	aile		N;FEM;SG
ala	ailier	ala	ailier		N;MASC;SG
ala	wing	ala	wing		N;MASC;SG
ala	ailes	ala	aile		N;FEM;PL
ala	ala	ala	aller		
continental	continentaux	continental	continental	ADJ;SG	ADJ;MASC;PL
endémica	endémiques	endémica	endémique	ADJ;FEM;SG	ADJ;MASC;PL
taylor	taylor	taylor	taylor	N;SG	PROPN
sexo	sexes	sexo	sexe	N;MASC;SG	N;FEM;PL
miami	miami	miami	miami	PROPN	PROPN
celebración	célébrations	celebración	célébration	N;FEM;SG	N;FEM;PL
day	journée	day	journée		N;FEM;SG
day	jour	day	jour		N;MASC;SG
day	journee	day	journee		N;FEM;SG
mínimo	minimales	mínimo	minimal	ADJ;MASC;SG	ADJ;FEM;PL
mínimo	minimums	mínimo	minimum	ADJ;MASC;SG	ADJ;MASC;PL
mínimo	minimes	mínimo	minime	ADJ;MASC;SG	ADJ;MASC;PL
abarca	couvertures	abarcar	couverture	V;IND;SG;3;PRS;FIN	N;FEM;PL
abarca	couvercles	abarcar	couvercle	V;IND;SG;3;PRS;FIN	N;MASC;PL
abarca	housses	abarcar	housse	V;IND;SG;3;PRS;FIN	N;FEM;PL
literaria	littéraires	literario	littéraire	ADJ;FEM;SG	ADJ;MASC;PL
milán	milan	milán	milan	N;MASC;SG	PROPN
tomo	tomé	tomo	tomé	V;IND;SG;1;PRS;FIN	PROPN
tomo	tome	tomo	tome	V;IND;SG;1;PRS;FIN	N;MASC;SG
descenso	refuser	descenso	refuser	N;MASC;SG	V;NFIN
descenso	décliner	descenso	décliner	N;MASC;SG	V;NFIN
descenso	diminuer	descenso	diminuer	N;MASC;SG	V;NFIN
descenso	réduire	descenso	réduire	N;MASC;SG	V;NFIN
descritos	décrites	descrito	décrire	ADJ;MASC;PL;V.PTCP	V;FEM;PL;PST;V.PTCP
descritos	décrits	descrito	décrire	ADJ;MASC;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
descritos	décrit	descrito	décrire	ADJ;MASC;PL;V.PTCP	V;MASC;SG;PST;V.PTCP
descritos	décrite	descrito	décrire	ADJ;MASC;PL;V.PTCP	V;FEM;SG;PST;V.PTCP
viajes	voyage	viaje	voyage	N;MASC;PL	N;MASC;SG
bloqueo	verrouiller	bloqueo	verrouiller	N;MASC;SG	V;NFIN
bloqueo	verrouiller	bloqueo	verrouiller	N;MASC;SG	V;NFIN
bloqueo	bloquer	bloqueo	bloquer	N;MASC;SG	V;NFIN
bloqueo	bloquant	bloqueo	bloquant	N;MASC;SG	V;PRS;V.PTCP
bloqueo	bloquer	bloqueo	bloquer	N;MASC;SG	V;NFIN
bloqueo	block	bloqueo	block	N;MASC;SG	PROPN
empleados	salarié	empleado	salarié	N;MASC;PL	N;MASC;SG
empleados	travailleur	empleado	travailleur	N;MASC;PL	N;MASC;SG
empleados	employé	empleado	employer	N;MASC;PL	V;MASC;SG;PST;V.PTCP
empleados	employés	empleado	employer	N;MASC;PL	V;MASC;PL;PST;V.PTCP
empleados	salariés	empleado	salarié	N;MASC;PL	V;MASC;PL;PST;V.PTCP
dada	dada	dado	dada	ADJ;FEM;SG;V.PTCP	N;MASC;SG
poblado	peuplée	poblado	peupler	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
poblado	peuplés	poblado	peupler	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
poblado	peuplé	poblado	peupler	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
poblado	peuplées	poblado	peuplé	ADJ;MASC;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
poblado	village	poblado	village	ADJ;MASC;SG;V.PTCP	N;MASC;SG
batallas	bataille	batalla	bataille	N;FEM;PL	N;FEM;SG
batallas	combat	batalla	combat	N;FEM;PL	N;MASC;SG
demanda	exiger	demanda	exiger	N;FEM;SG	V;NFIN
demanda	poursuites	demanda	poursuite	N;FEM;SG	N;FEM;PL
fenómeno	phénomènes	fenómeno	phénomène	N;MASC;SG	N;MASC;PL
continuar	continue	continuar	continu	V;NFIN	ADJ;FEM;SG
continuar	continue	continuar	continu	V;NFIN	ADJ;FEM;SG
paredes	paredes	pared	parede	N;FEM;PL	PROPN
jurado	juré	jurado	jurer	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
jurado	jury	jurado	jury	ADJ;MASC;SG;V.PTCP	N;MASC;SG
jurado	jurés	jurado	juré	ADJ;MASC;SG;V.PTCP	N;MASC;PL
jurado	jurys	jurado	jury	ADJ;MASC;SG;V.PTCP	N;MASC;PL
can	peuvent	can	pouvoir	PROPN	V;IND;PL;3;PRS;FIN
can	pouvez	can	pouvoir	PROPN	V;IMP;PL;2;PRS;FIN
can	peux	can	pouvoir	PROPN	V;IND;SG;1;PRS;FIN
can	peut	can	pouvoir	PROPN	V;IND;SG;3;PRS;FIN
muñoz	muñoz	muñoz	muñoz	N;MASC;SG	PROPN
muñoz	munoz	muñoz	munoz	N;MASC;SG	PROPN
empleo	emplois	empleo	emploi	N;MASC;SG	N;MASC;PL
empleo	emplois	empleo	emploi	N;MASC;SG	N;MASC;PL
usos	utilise	uso	utiliser	N;MASC;PL	V;IND;SG;3;PRS;FIN
upper	supérieure	upper	supérieur	N	ADJ;FEM;SG
upper	supérieur	upper	supérieur	N	ADJ;MASC;SG
suárez	suarez	suárez	suarez	PROPN	PROPN
suárez	suárez	suárez	suáre	PROPN	PROPN
suárez	suárez	suárez	suáre	PROPN	PROPN
cabezas	tête	cabeza	tête	N;FEM;PL	N;FEM;SG
agrícola	agricoles	agrícola	agricole	ADJ;SG	ADJ;MASC;PL
continúa	continue	continuar	continu	V;IND;SG;3;PRS;FIN	ADJ;FEM;SG
continúa	continue	continuar	continu	V;IND;SG;3;PRS;FIN	ADJ;FEM;SG
continúa	continuons	continuar	continuer	V;IND;SG;3;PRS;FIN	V;IMP;PL;1;PRS;FIN
continúa	continuez	continuar	continuer	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
opera	opéra	operar	opéra	V;IND;SG;3;PRS;FIN	N;MASC;SG
terremoto	séismes	terremoto	séisme	N;MASC;SG	N;MASC;PL
casco	casques	casco	casque	N;MASC;SG	N;MASC;PL
casco	hull	casco	hull	N;MASC;SG	PROPN
casco	coques	casco	coque	N;MASC;SG	N;FEM;PL
factor	factor	factor	factor	N;MASC;SG	PROPN
suma	sum	suma	sum	N;FEM;SG	
oxford	oxford	oxford	oxford	N;MASC;SG	PROPN
deseo	désir	desear	désir	V;IND;SG;1;PRS;FIN	N;MASC;SG
deseo	désirs	desear	désir	V;IND;SG;1;PRS;FIN	N;MASC;PL
deseo	souhait	desear	souhait	V;IND;SG;1;PRS;FIN	N;MASC;SG
deseo	voeu	desear	voeu	V;IND;SG;1;PRS;FIN	N;MASC;SG
deseo	souhaite	desear	souhaiter	V;IND;SG;1;PRS;FIN	V;IND;SG;3;PRS;FIN
ejemplares	exemplaire	ejemplar	exemplaire	N;MASC;PL	ADJ;MASC;SG
ejemplares	copie	ejemplar	copie	N;MASC;PL	N;FEM;SG
diciendo	dicton	decir	dicton	V;V.MSDR	N;MASC;SG
lanza	lancements	lanza	lancement	N;FEM;SG	N;MASC;PL
wheeler	wheeler	wheeler	wheeler	N;SG	PROPN
interna	stagiaire	interno	stagiaire	ADJ;FEM;SG	N;MASC;SG
interna	internes	interno	interne	ADJ;FEM;SG	ADJ;MASC;PL
personalidad	personnalités	personalidad	personnalité	N;FEM;SG	N;FEM;PL
félix	felix	félix	felix	PROPN	PROPN
félix	félix	félix	félix	PROPN	PROPN
félix	félix	félix	félix	PROPN	PROPN
bill	bill	bill	bill	PROPN	PROPN
bill	facture	bill	facture	PROPN	N;FEM;SG
bill	facturer	bill	facturer	PROPN	V;NFIN
flor	fleurir	flor	fleurir	N;FEM;SG	V;NFIN
flor	flor	flor	flor	N;FEM;SG	PROPN
flor	fleurs	flor	fleur	N;FEM;SG	N;FEM;PL
grados	degré	grado	degré	N;MASC;PL	N;MASC;SG
santuario	sanctuaires	santuario	sanctuaire	N;MASC;SG	N;MASC;PL
destrucción	destructions	destrucción	destruction	N;FEM;SG	N;FEM;PL
empresario	entrepreneurs	empresario	entrepreneur	N;MASC;SG	N;MASC;PL
empresario	employeurs	empresario	employeur	N;MASC;SG	N;MASC;PL
regresar	retour	regresar	retour	V;NFIN	N;MASC;SG
llegan	arrivez	llegar	arriver	V;IND;PL;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
molina	molina	molina	molina	PROPN	PROPN
cañones	guns	cañón	gun	N;MASC;PL	N;MASC;SG
cañones	cannon	cañón	cannon	N;MASC;PL	PROPN
cañones	canon	cañón	canon	N;MASC;PL	N;MASC;SG
descubrimiento	découverte	descubrimiento	découvrir	N;MASC;SG	V;FEM;SG;PST;V.PTCP
descubrimiento	découvertes	descubrimiento	découvrir	N;MASC;SG	V;FEM;PL;PST;V.PTCP
descubrimiento	discovery	descubrimiento	discovery	N;MASC;SG	PROPN
retirada	retraités	retirada	retraiter	N;FEM;SG	V;MASC;PL;PST;V.PTCP
retirada	retraité	retirada	retraité	N;FEM;SG	V;MASC;SG;PST;V.PTCP
retirada	retirer	retirada	retirer	N;FEM;SG	V;NFIN
retirada	retirez	retirada	retirer	N;FEM;SG	V;IMP;PL;2;PRS;FIN
retirada	retraits	retirada	retrait	N;FEM;SG	V;MASC;PL;PST;V.PTCP
ciclista	cycliste	ciclista	cycliste	N;SG	ADJ;MASC;SG
revisión	révisions	revisión	révision	N;FEM;SG	N;FEM;PL
tarea	devoirs	tarea	devoir	N;FEM;SG	N;MASC;PL
extranjero	étrangère	extranjero	étranger	N;MASC;SG	ADJ;FEM;SG
extranjero	étrangères	extranjero	étranger	N;MASC;SG	ADJ;FEM;PL
extranjero	alien	extranjero	alien	N;MASC;SG	PROPN
anna	anna	anno	anna	PROPN	PROPN
divide	scissions	dividir	scission	V;IND;SG;3;PRS;FIN	N;FEM;PL
divide	répartitions	dividir	répartition	V;IND;SG;3;PRS;FIN	N;FEM;PL
divide	fossé	dividir	fossé	V;IND;SG;3;PRS;FIN	N;MASC;SG
cercana	proximité	cercano	proximité	ADJ;FEM;SG	N;FEM;SG
vieja	anciens	viejo	ancien	ADJ;FEM;SG	ADJ;MASC;PL
vieja	vieja	viejo	vieja	ADJ;FEM;SG	PROPN
abandonar	abandon	abandonar	abandon	V;NFIN	N;MASC;SG
espectáculo	afficher	espectáculo	afficher	N;MASC;SG	V;NFIN
espectáculo	montre	espectáculo	montrer	N;MASC;SG	V;IND;SG;3;PRS;FIN
espectáculo	montrer	espectáculo	montrer	N;MASC;SG	V;NFIN
indios	indiens	indio	indien	N;MASC;PL	ADJ;MASC;PL
indios	indienne	indio	indien	N;MASC;PL	ADJ;FEM;SG
indios	indiens	indio	indien	N;MASC;PL	ADJ;MASC;PL
indios	indiennes	indio	indien	N;MASC;PL	ADJ;FEM;PL
indios	indien	indio	indien	N;MASC;PL	ADJ;MASC;SG
irán	iranienne	ir	iranien	V;IND;PL;3;FUT;FIN	ADJ;FEM;SG
irán	iran	ir	iran	V;IND;PL;3;FUT;FIN	PROPN
grave	graves	grave	grave	ADJ;SG	ADJ;MASC;PL
grave	sévères	grave	sévère	ADJ;SG	ADJ;MASC;PL
grave	graves	grave	grave	ADJ;SG	ADJ;MASC;PL
héctor	héctor	héctor	héctor	N;MASC;SG	PROPN
habana	habana	habanar	habana	N;FEM;SG	PROPN
caracteriza	caractérisent	caracterizar	caractériser	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
auto	automatique	auto	automatique	N;MASC;SG	ADJ;MASC;SG
auto	voitures	auto	voiture	N;MASC;SG	N;FEM;PL
ford	gué	ford	gué	PROPN	N;MASC;SG
ford	ford	ford	ford	PROPN	PROPN
clásicos	classiques	clásico	classique	N;MASC;PL	ADJ;MASC;PL
clásicos	classique	clásico	classique	N;MASC;PL	ADJ;MASC;SG
clásicos	classiques	clásico	classique	N;MASC;PL	ADJ;MASC;PL
clásicos	classic	clásico	classic	N;MASC;PL	N;MASC;SG
clásicos	classique	clásico	classique	N;MASC;PL	ADJ;MASC;SG
clásicos	classiques	clásico	classique	N;MASC;PL	ADJ;MASC;PL
incluida	incluses	incluido	inclure	ADJ;FEM;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
incluida	inclus	incluido	inclure	ADJ;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
incluida	incluse	incluido	inclure	ADJ;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
incluida	compris	incluido	comprendre	ADJ;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
incluida	incluant	incluido	inclure	ADJ;FEM;SG;V.PTCP	V;PRS;V.PTCP
incluida	comprenant	incluido	comprendre	ADJ;FEM;SG;V.PTCP	V;PRS;V.PTCP
elena	helena	eleno	helener	N;FEM;SG	PROPN
elena	elena	eleno	elena	N;FEM;SG	PROPN
elena	ellen	eleno	ellen	N;FEM;SG	PROPN
elena	helen	eleno	helen	N;FEM;SG	PROPN
productores	producteur	productor	producteur	N;MASC;PL	N;MASC;SG
productores	productrice	productor	producteur	N;MASC;PL	N;FEM;SG
racing	courses	racing	course	N;MASC;SG	N;FEM;PL
guzmán	guzmán	guzmán	guzmán	N;MASC;SG	PROPN
guzmán	guzman	guzmán	guzman	N;MASC;SG	PROPN
conexión	connecter	conexión	connecter	N;FEM;SG	V;NFIN
conexión	reliant	conexión	relier	N;FEM;SG	V;PRS;V.PTCP
secretaría	secrétaires	secretaría	secrétaire	N;FEM;SG	N;MASC;PL
bautista	bautista	bautista	bautista	N;SG	PROPN
embajada	ambassades	embajada	ambassade	N;FEM;SG	N;FEM;PL
invitado	invité	invitado	inviter	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
invitado	invitée	invitado	inviter	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
invitado	invités	invitado	inviter	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
invitado	invité	invitado	inviter	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
invitado	invitée	invitado	inviter	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
invitado	invitées	invitado	inviter	ADJ;MASC;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
colón	colón	colón	colón	N;MASC;SG	PROPN
colón	columbus	colón	columbus	N;MASC;SG	PROPN
best	meilleure	best	meilleur	N;MASC;SG	ADJ;FEM;SG
best	meilleures	best	meilleur	N;MASC;SG	ADJ;FEM;PL
best	meilleur	best	meilleur	N;MASC;SG	ADJ;MASC;SG
best	best	best	best	N;MASC;SG	PROPN
best	meilleurs	best	meilleur	N;MASC;SG	ADJ;MASC;PL
individuos	individuels	individuo	individuel	N;MASC;PL	ADJ;MASC;PL
finalizar	finis	finalizar	fini	V;NFIN	ADJ;MASC;PL
exposiciones	exposition	exposición	exposition	N;FEM;PL	N;FEM;SG
museos	musée	museo	musée	N;MASC;PL	N;MASC;SG
little	petit	little	petit	N	ADJ;MASC;SG
little	peu	little	peu	N	ADV
little	petite	little	petit	N	ADJ;FEM;SG
explica	expliquez	explicar	expliquer	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
lectura	lisez	lectura	lire	N;FEM;SG	V;IMP;PL;2;PRS;FIN
lectura	lire	lectura	lire	N;FEM;SG	V;NFIN
lectura	lis	lectura	lire	N;FEM;SG	V;IND;SG;1;PRS;FIN
lectura	reading	lectura	reading	N;FEM;SG	V
lectura	lire	lectura	lire	N;FEM;SG	V;NFIN
álvaro	álvaro	álvaro	álvaro	N;MASC;SG	PROPN
álvaro	alvaro	álvaro	alvaro	N;MASC;SG	PROPN
álvaro	alvaro	álvaro	alvaro	N;MASC;SG	PROPN
álvaro	álvaro	álvaro	álvaro	N;MASC;SG	PROPN
quiero	veulent	querer	vouloir	V;IND;SG;1;PRS;FIN	V;IND;PL;3;PRS;FIN
quiero	envie	querer	envie	V;IND;SG;1;PRS;FIN	N;FEM;SG
quiero	voulez	querer	vouloir	V;IND;SG;1;PRS;FIN	V;IMP;PL;2;PRS;FIN
wiley	wiley	wiley	wiley	PROPN	PROPN
colorado	colorado	colorado	colorado	ADJ;MASC;SG;V.PTCP	N;MASC;SG
muere	die	morir	der	V;IND;SG;3;PRS;FIN	
muere	meurs	morir	meur	V;IND;SG;3;PRS;FIN	INTJ
muere	meurent	morir	mourir	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
recientes	récent	reciente	récent	ADJ;PL	ADJ;MASC;SG
recientes	récente	reciente	récent	ADJ;PL	ADJ;FEM;SG
llamadas	appels	llamado	appel	ADJ;FEM;PL;V.PTCP	N;MASC;PL
cristina	christina	cristinar	christina	N;FEM;SG	PROPN
cristina	cristina	cristinar	cristina	N;FEM;SG	PROPN
rival	rivale	rival	rival	N;SG	ADJ;FEM;SG
rival	rivaux	rival	rival	N;SG	N;MASC;PL
norma	norma	norma	normer	N;FEM;SG	PROPN
norma	norm	norma	norm	N;FEM;SG	
noticia	nouveautés	noticia	nouveauté	N;FEM;SG	N;FEM;PL
noticia	nouvelles	noticia	nouveau	N;FEM;SG	ADJ;FEM;PL
noticia	actualités	noticia	actualité	N;FEM;SG	N;FEM;PL
estudiante	étudiante	estudiante	étudiant	N;SG	ADJ;FEM;SG
estudiante	étudiants	estudiante	étudiant	N;SG	N;MASC;PL
taller	ateliers	taller	atelier	N;MASC;SG	N;MASC;PL
