ve	si	ve	sine	CONJ	
işık	luminile	işık	lumină		N;DEF;FEM;PL
korumak	protejarea	koru	protejare	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;SG
korumak	proteja	koru	proteja	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;IPFV;FIN
korumak	protejeaza	koru	protejeaza	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;IPFV;FIN
resmen	formal	resmen	formal		ADV
resmen	oficial	resmen	oficial		ADJ;INDF;MASC;SG
geliyor	vin	gel	veni	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;PL;3;PRS;FIN
meydan	provocare	meydan	provocare		N;INDF;FEM;SG
meydan	provocarea	meydan	provocare		N;DEF;FEM;SG
meydan	pătrat	meydan	pătrat		N;INDF;MASC;SG
meydan	square	meydan	square		N;INDF;MASC;SG
meydan	patrat	meydan	patrat		N;INDF;MASC;SG
makale	articolul	makale	articol	N;NOM;SG;3	N;DEF;MASC;SG
makale	articolele	makale	articol	N;NOM;SG;3	N;DEF;FEM;PL
makale	articole	makale	articol	N;NOM;SG;3	N;INDF;FEM;PL
politikası	politică	politikası	politic	N;NOM;SG;3	ADJ;INDF;FEM;SG
politikası	politica	politikası	politică	N;NOM;SG;3	N;DEF;FEM;SG
panzer	panzer	panzer	panzer		N;INDF;MASC;SG
maliye	irs	maliye	irs		N
maliye	fiscul	maliye	fisc		N;DEF;MASC;SG
maliye	finante	maliye	finante		N;INDF;FEM;SG
maliye	finanțare	maliye	finanțare		N;INDF;FEM;SG
maliye	finanțe	maliye	finanțe		N;INDF;FEM;PL
maliye	finanţe	maliye	finanţe		N;INDF;MASC;SG
maliye	trezorerie	maliye	trezorerie		N;INDF;FEM;SG
maliye	trezoreriei	maliye	trezorerie		N;DEF;FEM;SG
maliye	trezoreria	maliye	trezorerie		N;DEF;FEM;SG
terimi	termenul	terim	termen		N;DEF;MASC;SG
terimi	termen	terim	termen		N;INDF;MASC;SG
terimi	mențiune	terim	mențiune		N;INDF;FEM;SG
lenin	lenin	le	lenin		N;INDF;MASC;SG
bundesliga	bundesliga	bundesliga	bundesligă		N;DEF;FEM;SG
örneği	exemplul	örnek	exemplu	N;NOM;SG;3	N;DEF;MASC;SG
yöntem	metodologie	yöntem	metodologie	N;NOM;SG;3	N;INDF;FEM;SG
yöntem	metodologia	yöntem	metodologie	N;NOM;SG;3	N;DEF;FEM;SG
yöntem	metodă	yöntem	metodă	N;NOM;SG;3	N;INDF;FEM;SG
yöntem	metoda	yöntem	metodă	N;NOM;SG;3	N;DEF;FEM;SG
bulunmuş	găsită	bul	găsi	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;INDF;FEM;SG
bulunmuş	găsite	bul	găsi	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;INDF;FEM;PL
bulunmuş	găsit	bul	găsi	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;INDF;MASC;SG
kapsamlı	cuprinzătoare	kapsamlı	cuprinzător		ADJ;INDF;FEM
kapsamlı	cuprinzător	kapsamlı	cuprinzător		ADJ;INDF;MASC;SG
hollywood	hollywood	hollylood	hollywood	PROPN;NOM;SG;3	PROPN
college	facultate	college	facultate	PROPN;NOM;SG;3	N;INDF;FEM;SG
college	facultatea	college	facultate	PROPN;NOM;SG;3	N;DEF;FEM;SG
college	colegiul	college	colegiu	PROPN;NOM;SG;3	N;DEF;MASC;SG
college	colegiu	college	colegiu	PROPN;NOM;SG;3	N;INDF;MASC;SG
bulmak	constatare	bul	constatare	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;SG
bulmak	gasirea	bul	gasire	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;SG
bulmak	găsirea	bul	găsire	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;SG
bulmak	găsiți	bul	găsi	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PL;2;IPFV;FIN
yazıları	scrierile	yazı	scriere	N;ACC;PL;3	N;DEF;FEM;PL
sınırı	limitează	sınır	limita	N;ACC;SG;3	V;IND;3;PRS;FIN
sınırı	limita	sınır	limită	N;ACC;SG;3	N;DEF;FEM;SG
sınırı	limită	sınır	limită	N;ACC;SG;3	N;INDF;FEM;SG
malzeme	ingrediente	malzem	ingredient		N;INDF;FEM;PL
malzeme	ingredientele	malzem	ingredient		N;DEF;FEM;PL
malzeme	materialul	malzem	material		N;DEF;MASC;SG
malzeme	material	malzem	material		N;INDF;MASC;SG
malzeme	materiale	malzem	material		N;INDF;FEM;PL
malzeme	materiale	malzem	material		N;INDF;FEM;PL
malzeme	materialele	malzem	material		N;DEF;FEM;PL
malzeme	proviziile	malzem	provizie		N;DEF;FEM;PL
malzeme	provizii	malzem	providiu		N;INDF;FEM;PL
malzeme	ingredientul	malzem	ingredient		N;DEF;MASC;SG
malzeme	ingredient	malzem	ingredient		N;INDF;MASC;SG
isyan	revolta	isyan	revolta		N;DEF;FEM;SG
isyan	revoltă	isyan	revolta		N;INDF;FEM;SG
isyan	revolta	isyan	revolta		N;DEF;FEM;SG
isyan	răscoală	isyan	răscoală		N;INDF;FEM;SG
isyan	revoltă	isyan	revolta		N;INDF;FEM;SG
isyan	revolta	isyan	revolta		N;DEF;FEM;SG
isyan	revoltă	isyan	revolta		N;INDF;FEM;SG
isyan	rebeliune	isyan	rebeliune		N;INDF;FEM;SG
isyan	rebeliunea	isyan	rebeliune		N;DEF;FEM;SG
isyan	rebelul	isyan	rebel		N;DEF;MASC;SG
isyan	rebel	isyan	rebel		ADJ;INDF;MASC;SG
isyan	rebelă	isyan	rebel		ADJ;INDF;FEM;SG
isyan	revolta	isyan	revolta		N;DEF;FEM;SG
isyan	revoltă	isyan	revolta		N;INDF;FEM;SG
galip	victorios	gal	victorios	ADV	ADJ;INDF;MASC;SG
galip	câștigător	gal	câștigător	ADV	N;INDF;MASC;SG
galip	învingător	gal	învingător	ADV	N;INDF;MASC;SG
galip	castigator	gal	castigator	ADV	N;INDF;MASC;SG
galip	victor	gal	victor	ADV	PROPN
belirtilen	precizată	belir	preciza	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;SG
belirtilen	specificate	belir	specifica	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;PL
belirtilen	specificat	belir	specificat	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;MASC;SG
belirtilen	specificată	belir	specificat	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;SG
değişim	transformarea	değişim	transformare		N;DEF;FEM;SG
değişim	transformare	değişim	transformare		N;INDF;FEM;SG
değişim	schimba	değişim	schimba		V;IND;SG;3;IPFV;FIN
değişim	schimbare	değişim	schimbare		N;INDF;FEM;SG
değişim	schimbă	değişim	schimba		V;IND;SG;3;PST;FIN
değişim	schimbarea	değişim	schimbare		N;DEF;FEM;SG
hayvanlar	bestii	hayvan	bestie	ADJ;NOM;PL;3	N;INDF;FEM;PL
hayvanlar	fiarele	hayvan	fiară	ADJ;NOM;PL;3	N;DEF;FEM;PL
hayvanlar	fiare	hayvan	fiar	ADJ;NOM;PL;3	N;INDF;FEM;PL
hayvanlar	bestiile	hayvan	bestie	ADJ;NOM;PL;3	N;DEF;FEM;PL
hayvanlar	animale	hayvan	animal	ADJ;NOM;PL;3	N;INDF;FEM;PL
hayvanlar	animalelor	hayvan	animal	ADJ;NOM;PL;3	N;DEF;FEM;PL
hayvanlar	animalele	hayvan	animal	ADJ;NOM;PL;3	N;DEF;FEM;PL
üstü	top	üst	top		N;INDF;MASC;SG
üstü	topul	üst	top		N;DEF;MASC;SG
üstü	deasupra	üst	deasupra		ADP;GEN
mesafe	distanta	mesafe	distantă	N;NOM;SG;3	N;DEF;FEM;SG
mesafe	distanţă	mesafe	distanţă	N;NOM;SG;3	N;INDF;FEM;SG
mesafe	distanța	mesafe	distanță	N;NOM;SG;3	N;DEF;FEM;SG
mesafe	distanță	mesafe	distanță	N;NOM;SG;3	N;INDF;FEM;SG
mesafe	intervalul	mesafe	interval	N;NOM;SG;3	N;DEF;MASC;SG
alfred	alfred	alfret	alfred		PROPN
acı	durerea	acı	durere		N;DEF;FEM;SG
acı	durere	acı	durere		N;INDF;FEM;SG
acı	dureri	acı	durere		N;INDF;FEM;PL
acı	amare	acı	amar		ADJ;INDF;FEM;PL
acı	amară	acı	amar		ADJ;INDF;FEM;SG
portekizce	portughez	portekizce	portughez		ADJ;INDF;MASC;SG
portekizce	portugheza	portekizce	portugheza		N;DEF;FEM;SG
portekizce	portugheză	portekizce	portugheză		N;INDF;FEM;SG
roger	roger	roger	roger		PROPN
kıyı	shore	kıy	shore		PROPN
kıyı	coastă	kıy	coastă		N;INDF;FEM;SG
kıyı	coasta	kıy	coastă		N;DEF;FEM;SG
kıyı	coastă	kıy	coastă		N;INDF;FEM;SG
kıyı	coast	kıy	coast		N;INDF;MASC;SG
mezarlığı	cimitirul	mezarlık	cimitir	N;NOM;SG;3	N;DEF;MASC;SG
mezarlığı	cimitirul	mezarlık	cimitir	N;NOM;SG;3	N;DEF;MASC;SG
asla	niciodată	asla	niciodată		ADV
iptal	anula	iptal	anula		V;IND;SG;3;IPFV;FIN
iptal	anulează	iptal	anula		V;IND;3;PRS;FIN
iptal	renunță	iptal	renunța		V;IND;SG;3;PST;FIN
iptal	anulate	iptal	anula		ADJ;INDF;FEM;PL
iptal	anulată	iptal	anula		ADJ;INDF;FEM;SG
iptal	anulat	iptal	anula		ADJ;INDF;MASC;SG
iptal	anulate	iptal	anula		ADJ;INDF;FEM;PL
iptal	anulată	iptal	anula		ADJ;INDF;FEM;SG
iptal	anulat	iptal	anula		ADJ;INDF;MASC;SG
iptal	abandonează	iptal	abandona		V;IND;3;PRS;FIN
iptal	anularea	iptal	anulare		N;DEF;FEM;SG
iptal	anulare	iptal	anulare		N;INDF;FEM;SG
ülkeleri	ţările	ülke	gară	N;ACC;PL;3	N;DEF;FEM;PL
ülkeleri	țările	ülke	țară	N;ACC;PL;3	N;DEF;FEM;PL
lady	doamna	lady	doamnă		N;DEF;FEM;SG
lady	doamnă	lady	doamnă		N;INDF;FEM;SG
yasa	law	yasa	law		N;INDF;MASC;SG
yasa	lege	yasa	lege		N;INDF;FEM;SG
yasa	legea	yasa	lege		N;DEF;FEM;SG
bireysel	individuală	bireysel	individual		ADJ;INDF;FEM;SG
bireysel	individ	bireysel	individ		N;INDF;MASC;SG
bireysel	individual	bireysel	individual		ADJ;INDF;MASC;SG
bireysel	individuale	bireysel	individual		ADJ;INDF;FEM;PL
bireysel	individualiste	bireysel	individualist		ADJ;INDF;FEM;PL
radio	radio	radio	radio		N;INDF;MASC;SG
umut	speranțe	umut	speranță		N;INDF;FEM;PL
umut	speră	umut	spera		V;IND;SG;3;PST;FIN
umut	speranta	umut	sperant		N;DEF;FEM;SG
umut	sper	umut	spera		V;IND;SG;1;PRS;FIN
umut	speranța	umut	speranță		N;DEF;FEM;SG
umut	speranță	umut	speranță		N;INDF;FEM;SG
ikna	convingere	ikna	convingere		N;INDF;FEM;SG
ikna	convinge	ikna	convinge		V;IND;SG;3;PRS;FIN
tabanlı	bazat	tabanlı	baza		ADJ;INDF;MASC;SG
kurban	sacrificiu	kurban	sacrificiu		N;INDF;MASC;SG
kurban	jertfa	kurban	jertfa		N;DEF;FEM;SG
kurban	sacrificii	kurban	sacrificiu		N;INDF;FEM;PL
kurban	sacrificiul	kurban	sacrificiu		N;DEF;MASC;SG
kurban	victimă	kurban	victimă		N;INDF;FEM;SG
kurban	victima	kurban	victimă		N;DEF;FEM;SG
heinrich	heinrich	heinrich	heinrich	PROPN;NOM;SG;3	PROPN
dava	case	dava	casă		N;INDF;FEM;PL
dava	caz	dava	caz		N;INDF;MASC;SG
dava	cazul	dava	caz		N;DEF;MASC;SG
elazığ	elazığ	elazığ	elazığ	PROPN;NOM;SG;3	
önemlidir	importante	önemli	important		ADJ;INDF;FEM;PL
önemlidir	important	önemli	important		ADV
önemlidir	importanta	önemli	important		ADJ;DEF;FEM;SG
önemlidir	importantă	önemli	important		ADJ;INDF;FEM;SG
tayyip	tayyip	tayyip	tayyip	PROPN;NOM;SG;3	N;INDF;MASC;SG
gelin	mireasa	gel	mireasă		N;DEF;FEM;SG
gelin	mireasă	gel	mireas		ADJ;INDF;FEM;SG
gelin	vino	gel	vino		V;IND;SG;2;PRS;FIN
mekanik	mecanici	mekanik	mecanic		ADJ;INDF;MASC;PL
mekanik	mecanicii	mekanik	mecanic		N;DEF;MASC;PL
mekanik	mecanica	mekanik	mecanică		N;DEF;FEM;SG
mekanik	mecanică	mekanik	mecanic		ADJ;INDF;FEM;SG
mekanik	mecanic	mekanik	mecanic		ADJ;INDF;MASC;SG
mekanik	mecanice	mekanik	mecanic		ADJ;INDF;FEM;PL
mekanik	mecanic	mekanik	mecanic		ADJ;INDF;MASC;SG
mekanik	mecanică	mekanik	mecanic		ADJ;INDF;FEM;SG
köpek	caini	köpek	cain	N;NOM;SG;3	N;INDF;MASC;PL
köpek	câinii	köpek	câine	N;NOM;SG;3	N;DEF;MASC;PL
köpek	câini	köpek	câine	N;NOM;SG;3	N;INDF;MASC;PL
gözden	recenzie	göz	recenzie	N;AT+ABL;SG;3	N;INDF;FEM;SG
gözden	revizuirea	göz	revizuire	N;AT+ABL;SG;3	N;DEF;FEM;SG
gözden	revizuire	göz	revizuire	N;AT+ABL;SG;3	N;INDF;FEM;SG
francis	francis	francis	francis		PROPN
francis	francisc	francis	francisc		PROPN
fırat	eufrat	fırat	eufra		N;INDF;MASC;SG
litvanya	lituaniei	litvanya	lituanie	PROPN;NOM;SG;3	PROPN;DEF;FEM;SG
litvanya	lituania	litvanya	lituanie	PROPN;NOM;SG;3	PROPN
şiddetli	fioros	şiddetli	fioros		ADJ;INDF;MASC;SG
şiddetli	acerbă	şiddetli	acerbă		N;INDF;FEM;SG
şiddetli	severe	şiddetli	sever		ADJ;INDF;FEM;PL
şiddetli	severă	şiddetli	sever		ADJ;INDF;FEM;SG
şiddetli	severa	şiddetli	sever		ADJ;DEF;FEM;SG
şiddetli	sever	şiddetli	sever		ADJ;INDF;MASC;SG
şiddetli	violent	şiddetli	violent		ADJ;INDF;MASC;SG
şiddetli	violentă	şiddetli	violentă		ADJ;INDF;FEM;SG
şiddetli	violente	şiddetli	violent		ADJ;INDF;FEM;PL
şiddetli	intensa	şiddetli	intensa		ADJ;DEF;FEM;SG
şiddetli	intens	şiddetli	intens		ADV
şiddetli	intense	şiddetli	intens		ADJ;INDF;FEM;PL
şiddetli	intensă	şiddetli	intens		ADJ;INDF;FEM;SG
alex	alex	ale	alex		PROPN
yazın	scrieti	yaz	scrieti		V;IND;SG;2;PRS;FIN
yazın	scrieți	yaz	scrie		V;IND;PL;2;PRS;FIN
yazın	scriu	yaz	scrie		V;IND;PL;3;PRS;FIN
yazın	scrie	yaz	scrie		V;IND;SG;3;PRS;FIN
turan	turan	tur	turan		PROPN
ihtiyacı	nevoile	ihtiyaç	nevoie		N;DEF;FEM;PL
ihtiyacı	nevoi	ihtiyaç	nevoie		N;INDF;FEM;PL
golden	aurit	gol	auri	N;AT+ABL;SG;3	ADJ;INDF;MASC;SG
golden	auriu	gol	auriu	N;AT+ABL;SG;3	ADJ;INDF;MASC;SG
dişi	feminin	dişi	feminin		ADJ;INDF;MASC;SG
dişi	feminina	dişi	feminină		ADJ;DEF;FEM;SG
dişi	feminină	dişi	feminin		ADJ;INDF;FEM;SG
dişi	femele	dişi	femelă		N;INDF;FEM;PL
dişi	femelele	dişi	femelă		N;DEF;FEM;PL
dişi	femeie	dişi	femeie		N;INDF;FEM;SG
dişi	feminin	dişi	feminin		ADJ;INDF;MASC;SG
dişi	femelă	dişi	femelă		N;INDF;FEM;SG
dişi	femela	dişi	femelă		N;DEF;FEM;SG
kenan	kenan	ken	kenan		N;INDF;MASC;SG
pilot	aviator	pilot	aviator		N;INDF;MASC;SG
pilot	pilot	pilot	pilot		N;INDF;MASC;SG
amaç	gol	amaç	gol		N;INDF;MASC;SG
amaç	obiectiv	amaç	obiectiv		N;INDF;MASC;SG
amaç	scopul	amaç	scop		N;DEF;MASC;SG
amaç	scopul	amaç	scop		N;DEF;MASC;SG
amaç	scop	amaç	scop		N;INDF;MASC;SG
amaç	obiectiv	amaç	obiectiv		N;INDF;MASC;SG
amaç	obiectivul	amaç	obiectiv		N;DEF;MASC;SG
data	date	data	dată		N;INDF;FEM;PL
data	datele	data	dată		N;DEF;FEM;PL
data	data	data	dată		N;DEF;FEM;SG
kurulması	stabilirea	kur	stabilire	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;DEF;FEM;SG
kurulması	stabilire	kur	stabilire	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;INDF;FEM;SG
inceleme	inspecția	incele	inspecție	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;SG
inceleme	inspecție	incele	inspecție	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;SG
inceleme	recenzie	incele	recenzie	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;SG
inceleme	revizuirea	incele	revizuire	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;SG
inceleme	revizuire	incele	revizuire	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;SG
inceleme	examinarea	incele	examinare	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;SG
inceleme	examinare	incele	examinare	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;SG
jim	jim	jim	jim		PROPN
intihar	sinuciderea	intihar	sinucidere		N;DEF;FEM;SG
intihar	sinucidere	intihar	sinucidere		N;INDF;FEM;SG
intihar	suicid	intihar	suicid		N;INDF;MASC;SG
intihar	sinucideri	intihar	sinucidere		N;INDF;FEM;PL
tablo	tabelul	tablo	tabel		N;DEF;MASC;SG
tablo	masă	tablo	masă		N;INDF;FEM;SG
tablo	masa	tablo	masă		N;DEF;FEM;SG
tablo	tabel	tablo	tabel		N;INDF;MASC;SG
tablo	tablou	tablo	tablou		N;INDF;MASC;SG
tablo	vopsire	tablo	vopsire		N;INDF;FEM;SG
tablo	pictura	tablo	pictură		N;DEF;FEM;SG
tablo	pictură	tablo	pictură		N;INDF;FEM;SG
korku	uimire	korku	uimire		N;INDF;FEM;SG
korku	frica	korku	frică		N;DEF;FEM;SG
korku	teama	korku	teamă		N;DEF;FEM;SG
korku	frică	korku	frică		N;INDF;FEM;SG
korku	teamă	korku	teamă		N;INDF;FEM;SG
korku	temeri	korku	temere		N;INDF;FEM;PL
korku	temerile	korku	teme		N;DEF;FEM;PL
korku	groază	korku	groază		N;INDF;FEM;SG
korku	groaza	korku	groază		N;DEF;FEM;SG
korku	horror	korku	horror		N;INDF;MASC;SG
korku	oroare	korku	oroare		N;INDF;FEM;SG
içişleri	interior	içiş	interior	N;ACC;PL;3	N;INDF;MASC;SG
içişleri	interioare	içiş	interior	N;ACC;PL;3	ADJ;INDF;FEM;PL
kredi	creditul	kredi	credit	N;NOM;SG;3	N;DEF;MASC;SG
kredi	împrumutul	kredi	împrumut	N;NOM;SG;3	N;DEF;MASC;SG
kredi	creditele	kredi	credit	N;NOM;SG;3	N;DEF;FEM;PL
kredi	credite	kredi	credit	N;NOM;SG;3	N;INDF;FEM;PL
nesil	generaţie	nesil	generaţie		N;INDF;FEM;SG
nesil	generație	nesil	generație		N;INDF;FEM;SG
nesil	generarea	nesil	generare		N;DEF;FEM;SG
nesil	generatie	nesil	generatie		N;INDF;FEM;SG
kapı	poarta	kapı	poartă	N;NOM;SG;3	N;DEF;FEM;SG
kapı	poartă	kapı	purta	N;NOM;SG;3	V;IND;3;PRS;FIN
kapı	uşă	kapı	uşă	N;NOM;SG;3	N;INDF;FEM;SG
kapı	ușa	kapı	ușă	N;NOM;SG;3	N;DEF;FEM;SG
kapı	ușă	kapı	ușă	N;NOM;SG;3	N;INDF;FEM;SG
kapı	usa	kapı	usa	N;NOM;SG;3	N;DEF;FEM;SG
kapı	uși	kapı	ușă	N;NOM;SG;3	N;INDF;FEM;PL
kapı	uşi	kapı	unul	N;NOM;SG;3	N;INDF;FEM;PL
kapı	usi	kapı	us	N;NOM;SG;3	N;INDF;FEM;PL
rengi	culoare	renk	culoare		N;INDF;FEM;SG
rengi	color	renk	color		ADJ
rengi	culoarea	renk	culoare		N;DEF;FEM;SG
rengi	culoare	renk	culoare		N;INDF;FEM;SG
rengi	color	renk	color		ADJ
rengi	culoarea	renk	culoare		N;DEF;FEM;SG
güven	încrederea	güven	încredere		N;DEF;FEM;SG
güven	incredere	güven	incredere		N;INDF;FEM;SG
güven	încredere	güven	încredere		N;INDF;FEM;SG
güven	incredere	güven	incredere		N;INDF;FEM;SG
güven	încredere	güven	încredere		N;INDF;FEM;SG
çıkarılan	extrasă	çıkar	extrage	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;SG
çıkarılan	extras	çıkar	extras	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;MASC;SG
çıkarılan	extrase	çıkar	extrage	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;PL
ağırlığı	cântări	ağırlık	cântare	N;NOM;SG;3	N;INDF;FEM;PL
ağırlığı	greutate	ağırlık	greutate	N;NOM;SG;3	N;INDF;FEM;SG
ağırlığı	greutatea	ağırlık	greutate	N;NOM;SG;3	N;DEF;FEM;SG
kuralları	regulile	kural	regulă	N;ACC;PL;3	N;DEF;FEM;PL
kuralları	orientările	kural	orientare	N;ACC;PL;3	N;DEF;FEM;PL
sahil	plajă	sahil	plajă		N;INDF;FEM;SG
sahil	plaja	sahil	plajă		N;DEF;FEM;SG
sahil	beach	sahil	beach		N;INDF;MASC;SG
sahil	coasta	sahil	coastă		N;DEF;FEM;SG
sahil	coastă	sahil	coastă		N;INDF;FEM;SG
sahil	coast	sahil	coast		N;INDF;MASC;SG
diller	limbile	dil	limbă	N;NOM;PL;3	N;DEF;FEM;PL
kafkasya	caucazul	kafkasya	caucaz		N;DEF;MASC;SG
vladimir	vladimir	vladimir	vladimir		PROPN
optik	optice	optik	optic		ADJ;INDF;FEM;PL
optik	optică	optik	optic		N;INDF;FEM;SG
optik	optic	optik	optic		ADJ;INDF;MASC;SG
optik	optică	optik	optic		N;INDF;FEM;SG
optik	optica	optik	optic		N;DEF;FEM;SG
köken	origine	kök	origine		N;INDF;FEM;SG
köken	originea	kök	origine		N;DEF;FEM;SG
köken	originile	kök	origine		N;DEF;FEM;PL
köken	origini	kök	origine		N;INDF;FEM;PL
koyun	oile	koyun	oaie		N;DEF;FEM;PL
koyun	ovine	koyun	ovin		N;INDF;FEM;PL
koyun	oilor	koyun	oală		N;DEF;MASC;PL
koyun	oaie	koyun	oaie		N;INDF;FEM;SG
anthony	anthony	anthony	anthony		PROPN
karadağ	muntenegru	karadağ	muntenegru	PROPN;NOM;SG;3	PROPN
karadağ	muntenegrul	karadağ	muntenegru	PROPN;NOM;SG;3	N;DEF;MASC;SG
sadık	loială	sadık	loială		ADJ;INDF;FEM;SG
sadık	loial	sadık	loial		ADJ;INDF;MASC;SG
sadık	loiali	sadık	loial		ADJ;INDF;MASC;PL
sadık	loiale	sadık	loial		ADJ;INDF;FEM;PL
sadık	credincios	sadık	credincios		N;INDF;MASC;SG
sadık	credincioasă	sadık	credincios		ADJ;INDF;FEM;SG
channel	chanel	channel	chanel		N;INDF;MASC;SG
channel	canal	channel	canal		N;INDF;MASC;SG
channel	canalul	channel	canal		N;DEF;MASC;SG
channel	channel	channel	channel		N;INDF;MASC;SG
part	parte	part	parte		N;INDF;FEM;SG
part	partea	part	parte		N;DEF;FEM;SG
vücut	body	vücut	body		N;INDF;MASC;SG
vücut	organism	vücut	organism		N;INDF;MASC;SG
vücut	corp	vücut	corp		N;INDF;MASC;SG
vücut	corpul	vücut	corp		N;DEF;MASC;SG
vücut	trup	vücut	trup		N;INDF;MASC;SG
deri	piele	deri	piele		N;INDF;FEM;SG
deri	piele	deri	piele		N;INDF;FEM;SG
deri	pielea	deri	piele		N;DEF;FEM;SG
önemi	importanța	önem	importanță	N;NOM;SG;3	N;DEF;FEM;SG
önemi	importanta	önem	important	N;NOM;SG;3	ADJ;DEF;FEM;SG
önemi	importanță	önem	importanță	N;NOM;SG;3	N;INDF;FEM;SG
önemi	semnificatie	önem	semnificatie	N;NOM;SG;3	N;INDF;FEM;SG
önemi	semnificația	önem	semnificație	N;NOM;SG;3	N;DEF;FEM;SG
önemi	semnificație	önem	semnificație	N;NOM;SG;3	N;INDF;FEM;SG
düzenlendi	editat	düzenle	edita	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;INDF;MASC;SG
düzenlendi	editată	düzenle	edita	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;INDF;FEM;SG
town	oraș	town	oraș	PROPN;NOM;SG;3	N;INDF;MASC;SG
town	oras	town	oras	PROPN;NOM;SG;3	N;INDF;MASC;SG
town	oraşul	town	orac	PROPN;NOM;SG;3	N;DEF;MASC;SG
town	oraş	town	oraş	PROPN;NOM;SG;3	N;INDF;MASC;SG
engin	vastă	engin	vast		ADJ;INDF;FEM;SG
engin	vasta	engin	vast		ADJ;DEF;FEM;SG
engin	vaste	engin	vast		ADJ;INDF;FEM;PL
engin	vast	engin	vast		ADJ;INDF;MASC;SG
sandalye	scaune	sandalye	scaun	N;NOM;SG;3	N;INDF;FEM;PL
liman	harbor	liman	harbor		PROPN
liman	liman	liman	liman		N;INDF;MASC;SG
liman	portul	liman	port		N;DEF;MASC;SG
liman	port	liman	port		N;INDF;MASC;SG
liman	harbour	liman	harbour		N;INDF;MASC;SG
sağlam	solid	sağlam	solid		ADJ;INDF;MASC;SG
sağlam	solidă	sağlam	solid		ADJ;INDF;FEM;SG
sağlam	solide	sağlam	solid		ADJ;INDF;FEM;PL
sağlam	robust	sağlam	robust		ADJ;INDF;MASC;SG
sağlam	robust	sağlam	robust		ADJ;INDF;MASC;SG
diğeri	altele	diğer	altul	N;NOM;SG;3	PRO;FEM;PL;3
diğeri	alte	diğer	alt	N;NOM;SG;3	DET;FEM;PL;3
diğeri	alți	diğer	alt	N;NOM;SG;3	DET;MASC;PL;3
pınar	arcuri	pınar	arc		N;INDF;FEM;PL
pınar	izvoare	pınar	izvor		N;INDF;FEM;PL
pınar	springs	pınar	springs		N;INDF;MASC;SG
pınar	fântâna	pınar	fântână		N;DEF;FEM;SG
pınar	fantana	pınar	fantana		N;DEF;FEM;SG
pınar	fântână	pınar	fântână		N;INDF;FEM;SG
anonim	anonimă	anonim	anonim		ADJ;INDF;FEM;SG
anonim	anonime	anonim	anonim		N;INDF;FEM;PL
kapsayan	acoperind	kapsa	acoperi		V;V.MSDR
tunus	tunisia	tunus	tunisie		PROPN
tunus	tunisian	tunus	tunisian		ADJ;INDF;MASC;SG
tunus	tunis	tunus	tunis		N;INDF;MASC;SG
toplanan	culese	topla	culege	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
toplanan	colectate	topla	colecta	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;PL
toplanan	colectat	topla	colecta	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;MASC;SG
toplanan	adunate	topla	aduna	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;PL
taraflı	părtinitoare	taraflı	părtinitor		ADJ;INDF;FEM
mach	mach	mach	mach		N;INDF;MASC;SG
sun	soare	sun	soare		N;INDF;MASC;SG
