que	זה	que	זה	CONJ	PRO;MASC;SG;3
davis	דייויס	davis	דייויס	PROPN	PROPN
sam	סם	sam	סם	PROPN	
sam	סאם	sam	סאם	PROPN	
resumen	מופשט	resumen	הופשט	N;MASC;SG	V;MASC;SG;V.PTCP;PASS
resumen	מופשטת	resumen	הופשט	N;MASC;SG	V;FEM;SG;V.PTCP;PASS
resumen	תקציר	resumen	תקציר	N;MASC;SG	
medellín	מדיין	medellín	מדיין	N;MASC;SG	PROPN
serbia	סרביה	serbio	סרביה	ADJ;FEM;SG	PROPN
integrado	משולב	integrado	משולב	ADJ;MASC;SG;V.PTCP	PROPN
integrado	משולבת	integrado	משולב	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP;PASS
existentes	קיימת	existente	קיים	ADJ;PL	ADJ;FEM;SG
existentes	קיים	existente	קיים	ADJ;PL	ADJ;MASC;SG
errores	באגס	error	באגס	N;MASC;PL	PROPN
errores	שגיאה	error	שגיאה	N;MASC;PL	N;FEM;SG
errores	שגיאת	error	שגיאה	N;MASC;PL	N;PSSD;FEM;SG
raíces	שורשי	raíz	שורש	N;FEM;PL	PROPN
amenaza	איומי	amenaza	איום	N;FEM;SG	PROPN
amenaza	איומים	amenaza	איום	N;FEM;SG	N;MASC;PL
ojo	העין	ojo	העין	N;MASC;SG	V;MASC;SG;3;PST;ACT
cero	זירו	cero	זירו	N;MASC;SG	PROPN
cero	אפס	cero	אפס	N;MASC;SG	
habilidades	מיומנות	habilidad	מיומנות	N;FEM;PL	N;FEM;SG
habilidades	יכולות	habilidad	יכול	N;FEM;PL	ADJ;FEM;PL
bbc	bbc	bbc	bbc	N;FEM;SG	
pago	שלם	pago	שלם	N;MASC;SG	ADJ;MASC;SG
pago	שלמי	pago	שלמי	N;MASC;SG	
pago	התשלום	pago	התשלום	N;MASC;SG	PROPN
pago	פאגו	pago	פאגו	N;MASC;SG	PROPN
tendencia	פופולרי	tendencia	פופולרי	N;FEM;SG	ADJ;MASC;SG
tendencia	פופולריים	tendencia	פופולרי	N;FEM;SG	ADJ;MASC;PL
instalación	התקן	instalación	התקן	N;FEM;SG	
instalación	להתקין	instalación	התקין	N;FEM;SG	V;NFIN;ACT
marcas	מארקס	marca	מארקס	N;FEM;PL	PROPN
marcas	מרקס	marca	מרקס	N;FEM;PL	PROPN
vietnam	וייטנאם	vietnam	וייטנאם	N;FEM;SG	PROPN
índice	אינדקס	índice	אינדקס	N;MASC;SG	
gana	נצחונות	ganar	נצחון	V;IND;SG;3;PRS;FIN	N;MASC;PL
gana	זוכה	ganar	זכה	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
gana	מנצח	ganar	מנצח	V;IND;SG;3;PRS;FIN	N;MASC;SG
gana	מנצחת	ganar	ניצח	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP;ACT
gana	ניצחונות	ganar	ניצחון	V;IND;SG;3;PRS;FIN	N;MASC;PL
gana	מנצח	ganar	מנצח	V;IND;SG;3;PRS;FIN	N;MASC;SG
cambia	שינויים	cambiar	שינוי	V;IND;SG;3;PRS;FIN	N;MASC;PL
cambia	השינויים	cambiar	השינוי	V;IND;SG;3;PRS;FIN	N;MASC;PL
cambia	משתנה	cambiar	השתנה	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP
cambia	שינויי	cambiar	שינוי	V;IND;SG;3;PRS;FIN	ADJ;MASC;PL
cambia	שינוי	cambiar	שינוי	V;IND;SG;3;PRS;FIN	N;MASC;SG
cambia	עודף	cambiar	עודף	V;IND;SG;3;PRS;FIN	
hectáreas	הקטאר	hectárea	הקטאר	N;FEM;PL	PROPN
hectáreas	דונם	hectárea	דונם	N;FEM;PL	N;MASC;SG
hectáreas	אקר	hectárea	אקר	N;FEM;PL	PROPN
terror	הטרור	terror	הטרור	N;MASC;SG	PROPN
próximo	הקרובה	próximo	הקרובה	ADJ;MASC;SG	PROPN
próximo	הקרוב	próximo	הקרוב	ADJ;MASC;SG	PROPN
próximo	הבא	próximo	הבא	ADJ;MASC;SG	PROPN
pena	עונשין	pena	עונש	N;FEM;SG	N;MASC;PL
pena	קנס	pena	קנס	N;FEM;SG	PROPN
pena	רחמים	pena	רחמים	N;FEM;SG	N;MASC;PL
pena	חבל	pena	חבל	N;FEM;SG	ADV
pena	צער	pena	צער	N;FEM;SG	
pena	יגון	pena	יגון	N;FEM;SG	PROPN
pena	צער	pena	צער	N;FEM;SG	
comparación	השווה	comparación	השווה	N;FEM;SG	PROPN
comparación	השווי	comparación	השווה	N;FEM;SG	
comparación	להשוות	comparación	השווה	N;FEM;SG	V;NFIN;ACT
habilidad	היכולת	habilidad	היכולת	N;FEM;SG	PROPN
define	מגדיר	definir	הגדיר	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
define	תגדיר	definir	הגדיר	V;IND;SG;3;PRS;FIN	V;MASC;SG;3;FUT;ACT
define	הגדר	definir	הגדר	V;IND;SG;3;PRS;FIN	
tiro	ירי	tiro	ירי	N;MASC;SG	PROPN
tiro	שוט	tiro	שוט	N;MASC;SG	
tiro	נורה	tiro	נורה	N;MASC;SG	V;MASC;SG;3;PST;MID
tiro	ירה	tiro	ירה	N;MASC;SG	V;MASC;SG;3;PST;ACT
tiro	צמיג	tiro	צמיג	N;MASC;SG	PROPN
navarro	נבארו	navarro	נבאר	N;MASC;SG	PROPN
solitario	בודדים	solitario	בודד	ADJ;MASC;SG	N;MASC;PL
solitario	בודדות	solitario	בודד	ADJ;MASC;SG	ADJ;FEM;PL
solitario	בודד	solitario	בודד	ADJ;MASC;SG	
solitario	מתבודד	solitario	התבודד	ADJ;MASC;SG	V;MASC;SG;V.PTCP
solitario	סוליטר	solitario	סוליטר	ADJ;MASC;SG	PROPN
solitario	בודד	solitario	בודד	ADJ;MASC;SG	
wisconsin	ויסקונסין	wisconsin	ויסקונסין	N;MASC;SG	PROPN
dioses	אלים	dios	אלים	N;MASC;PL	
disposición	המוכנות	disposición	המוכנות	N;FEM;SG	N;FEM;PL
dolor	כאבים	dolor	כאב	N;MASC;SG	N;MASC;PL
num	נאם	num	נאם		PROPN
fácilmente	בקלות	fácilmente	בקלה	ADV	
magdalena	מדלין	magdaleno	מדלין	N;FEM;SG	PROPN
magdalena	מדליין	magdaleno	מדליין	N;FEM;SG	PROPN
magdalena	מדלן	magdaleno	מדלן	N;FEM;SG	PROPN
magdalena	מגדלנה	magdaleno	מגדלן	N;FEM;SG	PROPN
magdalena	מאפין	magdaleno	מאפין	N;FEM;SG	ADV
magdalena	מגדלנה	magdaleno	מגדלן	N;FEM;SG	PROPN
cadenas	מחרוזת	cadena	מחרוזת	N;FEM;PL	N;FEM;SG
tasa	קצב	tasa	קצב	N;FEM;SG	PROPN
tasa	דמי	tasa	None	N;FEM;SG	N;PSSD;MASC;PL
hecha	עשה	hecho	עשה	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;ACT
hecha	הכין	hecho	הכין	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;ACT
petición	בקשי	petición	בקש	N;FEM;SG	PROPN
petición	בקש	petición	בקש	N;FEM;SG	PROPN
petición	עצומה	petición	עצום	N;FEM;SG	ADJ;FEM;SG
petición	העצומה	petición	העצומה	N;FEM;SG	PROPN
wiki	ויקי	wiki	ויקי	N;MASC;SG	PROPN
out	החוצה	out	החוצה		ADV
disponibles	זמינה	disponible	זמינה	ADJ;PL	N;FEM;SG
disponibles	זמינות	disponible	זמינות	ADJ;PL	N;FEM;SG
disponibles	זמין	disponible	זמין	ADJ;PL	ADJ;MASC;SG
estadística	סטטיסטי	estadístico	סטטיסטי	N;FEM;SG	ADJ;MASC;SG
dependiendo	תלוי	depender	תלוי	V;V.MSDR	ADJ;MASC;SG
simón	שמעון	simón	שמעון	N;MASC;SG	PROPN
simón	סימון	simón	סימון	N;MASC;SG	PROPN
simón	סיימון	simón	סיימון	N;MASC;SG	PROPN
blackwell	בלקוול	blackwell	בלקוול	N	PROPN
gil	גיל	gil	גיל	PROPN	N;MASC;SG
escapar	מילוט	escapar	מילוט	V;NFIN	N;MASC;SG
escapar	הבריחה	escapar	הבריח	V;NFIN	N;FEM;SG
escapar	הימלטות	escapar	הימלטות	V;NFIN	N;FEM;SG
escapar	בריחה	escapar	בריחה	V;NFIN	N;FEM;SG
espada	בלייד	espada	בלייד	N;FEM;SG	PROPN
espada	להב	espada	להב	N;FEM;SG	
espada	חרבות	espada	חרבות	N;FEM;SG	N;FEM;PL
espada	החרבות	espada	החרבה	N;FEM;SG	N;FEM;PL
espada	חרב	espada	חרב	N;FEM;SG	
will	ויל	will	ויל	PROPN	PROPN
will	וויל	will	וויל	PROPN	PROPN
árabes	ערבי	árabe	ערבי	N;PL	N;MASC;SG
sexto	שישי	sexto	שישי	ADJ;MASC;SG	PROPN
sexto	שישית	sexto	שישית	ADJ;MASC;SG	ADV
sexto	השישית	sexto	השישית	ADJ;MASC;SG	ADV
sexto	השישי	sexto	השישי	ADJ;MASC;SG	PROPN
sexto	סקסטוס	sexto	סקסטוס	ADJ;MASC;SG	PROPN
matar	הרג	matar	הרג	V;NFIN	N;MASC;SG
matar	הריגה	matar	הריגה	V;NFIN	N;FEM;SG
matar	הורג	matar	הרג	V;NFIN	PROPN
matar	הרוג	matar	הרוג	V;NFIN	
ninguno	אין	ninguno	None	PRO;MASC;SG	ADV;NEG
vertical	אנכי	vertical	אנך	ADJ;SG	
vertical	אנכית	vertical	אנכי	ADJ;SG	ADV
oficinas	המשרד	oficina	המשרד	N;FEM;PL	PROPN
oficinas	משרד	oficina	משרד	N;FEM;PL	N;MASC;SG
kong	קונג	kong	קונג	N;MASC;SG	PROPN
contemporánea	עכשווית	contemporáneo	עכשווי	ADJ;FEM;SG	N;FEM;SG
gigante	הענק	gigante	הענק	N;SG	
gigante	ענקית	gigante	ענקי	N;SG	ADV
cristiano	כריסטיאנו	cristiano	כריסטיאנו	ADJ;MASC;SG	PROPN
cristiano	כריסטיאן	cristiano	כריסטיאן	ADJ;MASC;SG	PROPN
cristiano	נוצרי	cristiano	נוצרי	ADJ;MASC;SG	PROPN
cristiano	נצרות	cristiano	נצרות	ADJ;MASC;SG	N;FEM;SG
revolucionario	מהפכנית	revolucionario	מהפכן	ADJ;MASC;SG	ADV
blancas	לבן	blanco	לבן	ADJ;FEM;PL	
blancas	לבנה	blanco	לבן	ADJ;FEM;PL	
derrotado	מובס	derrotado	מובס	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
derrotado	תבוסה	derrotado	תבוסה	ADJ;MASC;SG;V.PTCP	N;FEM;SG
derrotado	הובס	derrotado	הובס	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;PASS
candidatura	מועמדות	candidatura	הועמד	N;FEM;SG	
ortiz	אורטיז	ortiz	אורטיז	PROPN	PROPN
voluntad	ויל	voluntad	ויל	N;FEM;SG	PROPN
voluntad	וויל	voluntad	וויל	N;FEM;SG	PROPN
habiendo	קיום	haber	קיום	V;V.MSDR	N;MASC;SG
necesidades	צרכי	necesidad	צורך	N;FEM;PL	
necesidades	צרכים	necesidad	צרכים	N;FEM;PL	N;MASC;SG
eliminar	הסרת	eliminar	הסרה	V;NFIN	N;PSSD;FEM;SG
eliminar	הסר	eliminar	הסר	V;NFIN	
eliminar	הסרה	eliminar	הסרה	V;NFIN	N;FEM;SG
eliminar	מחק	eliminar	מחק	V;NFIN	
eliminar	מחיקה	eliminar	מחיקה	V;NFIN	N;FEM;SG
aéreo	אווירי	aéreo	אווירי	ADJ;MASC;SG	N;MASC;SG
france	צרפת	france	צרפת	N;FEM;SG	PROPN
karl	קרל	karl	קרל	PROPN	PROPN
karl	קארל	karl	קארל	PROPN	PROPN
cayó	נפלה	caer	נפל	V;IND;SG;3;PST;FIN	N;FEM;SG
cayó	נפלו	caer	נפל	V;IND;SG;3;PST;FIN	V;PL;3;PST
cayó	פל	caer	פל	V;IND;SG;3;PST;FIN	
clasificado	מדורג	clasificado	דורג	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
clasificado	סיווג	clasificado	סיווג	ADJ;MASC;SG;V.PTCP	N;MASC;SG
clasificado	מסווג	clasificado	מסווג	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
clasificado	מדורג	clasificado	דורג	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
ven	בוא	ver	בוא	V;IND;PL;3;PRS;FIN	
ven	בואי	ver	בא	V;IND;PL;3;PRS;FIN	
ven	בואו	ver	בא	V;IND;PL;3;PRS;FIN	
maestros	מאסטרס	maestro	המאסטרס	N;MASC;PL	PROPN
negocio	עסקים	negocio	עסק	N;MASC;SG	N;MASC;PL
mención	להזכיר	mención	הזכיר	N;FEM;SG	V;NFIN;ACT
escribe	תכתבי	escribir	תכתב	V;IND;SG;3;PRS;FIN	PROPN
escribe	כתוב	escribir	כתב	V;IND;SG;3;PRS;FIN	
escribe	תכתוב	escribir	כתב	V;IND;SG;3;PRS;FIN	V;MASC;SG;2;FUT;ACT
escribe	כתבי	escribir	כתב	V;IND;SG;3;PRS;FIN	N;PSSD;MASC;PL
escribe	כותבת	escribir	כתב	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP;ACT
escribe	כותב	escribir	כתב	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
escribe	סוג	escribir	סוג	V;IND;SG;3;PRS;FIN	N;MASC;SG
esfuerzos	המאמצים	esfuerzo	המאמץ	N;MASC;PL	PROPN
dolores	כאב	dolor	כאב	N;MASC;PL	N;MASC;SG
dolores	דולורס	dolor	דולורס	N;MASC;PL	PROPN
doña	דונה	doña	דונה	N;FEM;SG	PROPN
actuar	משחק	actuar	משחק	V;NFIN	N;MASC;SG
necesita	צורך	necesitar	צורך	V;IND;SG;3;PRS;FIN	N;MASC;SG
necesita	זקוקה	necesitar	זקוק	V;IND;SG;3;PRS;FIN	ADJ;FEM;SG
necesita	צריך	necesitar	צריך	V;IND;SG;3;PRS;FIN	V;MASC;SG
necesita	צריכה	necesitar	צריך	V;IND;SG;3;PRS;FIN	ADJ;FEM;SG
necesita	זקוק	necesitar	None	V;IND;SG;3;PRS;FIN	ADJ;MASC;SG
necesita	צרכי	necesitar	צורך	V;IND;SG;3;PRS;FIN	
necesita	צרכים	necesitar	צרכים	V;IND;SG;3;PRS;FIN	N;MASC;SG
necesita	הצרכים	necesitar	הצרכים	V;IND;SG;3;PRS;FIN	N;MASC;PL
andrea	אנדריאה	andrear	אנדריאה	PROPN	PROPN
andrea	אנדראה	andrear	אנדראה	PROPN	PROPN
gris	אפורה	gris	אפורה		ADJ;FEM;SG
gris	גריי	gris	גריי		PROPN
gris	אפורה	gris	אפורה		ADJ;FEM;SG
gris	גריי	gris	גריי		PROPN
periódicos	עיתון	periódico	עיתון	N;MASC;PL	N;MASC;SG
oviedo	אוביידו	oviedo	אוביידו	N;MASC;SG	PROPN
lewis	לואיס	lewi	לואיס	PROPN	PROPN
margarita	מרגרט	margarita	מרגרט	N;FEM;SG	PROPN
margarita	מרגריט	margarita	מרגריט	N;FEM;SG	PROPN
margarita	דייזי	margarita	דייזי	N;FEM;SG	PROPN
regresa	מחזירה	regresar	מחזיר	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP;ACT
claudio	קלאוד	claudio	קלאוד	PROPN	PROPN
claudio	קלוד	claudio	קלוד	PROPN	
claudio	קלאודיוס	claudio	קלאודיוס	PROPN	PROPN
claudio	קלאודיו	claudio	קלאודיו	PROPN	PROPN
graves	גרייבס	grave	גרייבס	ADJ;PL	PROPN
graves	קברים	grave	קבר	ADJ;PL	N;MASC;PL
béisbol	בייסבול	béisbol	בייסבול	N;MASC;SG	PROPN
redacción	כותבת	redacción	כתב	N;FEM;SG	V;FEM;SG;V.PTCP;ACT
redacción	כותב	redacción	כתב	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
junior	זוטר	junior	זוטר	N;SG	ADJ;MASC;SG
tomando	נטילת	tomar	נטילה	V;V.MSDR	N;FEM;SG
tomando	לקיחת	tomar	לקיחה	V;V.MSDR	N;FEM;SG
depende	תלוי	depender	תלוי	V;IND;SG;3;PRS;FIN	ADJ;MASC;SG
aventuras	הרפתקה	aventura	הרפתק	N;FEM;PL	N;FEM;SG
aventuras	הרפתקאות	aventura	הרפתקאות	N;FEM;PL	N;FEM;SG
aventuras	הרפתקאות	aventura	הרפתקאות	N;FEM;PL	N;FEM;SG
combustible	הדלק	combustible	הדלק	N;MASC;SG	
eric	אריק	eric	אריק	PROPN	PROPN
inaugurado	נחנך	inaugurado	נחנך	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;MID
inaugurado	נפתח	inaugurado	נפתח	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;MID
inaugurado	פתחתי	inaugurado	פתח	ADJ;MASC;SG;V.PTCP	V;SG;1;PST
inaugurado	נפתחה	inaugurado	נפתח	ADJ;MASC;SG;V.PTCP	V;FEM;SG;3;PST;MID
ocurrió	קרו	ocurrir	קרה	V;IND;SG;3;PST;FIN	PROPN
embajador	השגריר	embajador	השגריר	N;MASC;SG	PROPN
embajador	שגריר	embajador	שגריר	N;MASC;SG	PROPN
dirige	מביימת	dirigir	ביים	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP;ACT
entender	מבין	entender	מבין	V;NFIN	ADP
compra	לרכישה	compra	לרכישה	N;FEM;SG	
compra	קונים	compra	קונה	N;FEM;SG	N;MASC;PL
compra	לקנות	compra	קנה	N;FEM;SG	V;NFIN;ACT
compra	קונה	compra	קנה	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
obligado	כפייה	obligado	כפייה	ADJ;MASC;SG;V.PTCP	N;FEM;SG
obligado	הכריח	obligado	הכריח	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;ACT
obligado	כפה	obligado	כפה	ADJ;MASC;SG;V.PTCP	N;MASC;SG
obligado	מאולץ	obligado	מאולץ	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
obligado	כבול	obligado	כבל	ADJ;MASC;SG;V.PTCP	PROPN
obligado	מחויב	obligado	מחויב	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
involucrados	מעורבת	involucrado	מעורב	ADJ;MASC;PL;V.PTCP	ADJ;FEM;SG
involucrados	מעורב	involucrado	מעורב	ADJ;MASC;PL;V.PTCP	ADJ;MASC;SG
desierto	המדבר	desierto	המדבר	N;MASC;SG	PROPN
compuestos	מורכבים	compuesto	מורכב	N;MASC;PL	V;MASC;PL;V.PTCP;PASS
compuestos	מורכבת	compuesto	הורכב	N;MASC;PL	V;FEM;SG;V.PTCP;PASS
compuestos	המתחם	compuesto	המתחם	N;MASC;PL	N;MASC;SG
compuestos	מתחם	compuesto	מתחם	N;MASC;PL	PROPN
compuestos	תרכובת	compuesto	תרכובת	N;MASC;PL	N;FEM;SG
lisboa	ליסבון	lisboa	ליסבון	N;MASC;SG	PROPN
creador	אופה	creador	אופה	N;MASC;SG	PROPN
creador	יצרנית	creador	יצרן	N;MASC;SG	PROPN
creador	יוצר	creador	יצר	N;MASC;SG	V;MASC;SG;V.PTCP;ACT
creador	יוצרת	creador	יצר	N;MASC;SG	V;FEM;SG;V.PTCP;ACT
creador	היוצר	creador	היוצר	N;MASC;SG	PROPN
productora	מפיקה	productora	הפיק	N;FEM;SG	V;FEM;SG;V.PTCP;ACT
power	כח	power	כוח	N	
power	power	power	power	N	
venecia	ונציה	venecia	ונציה	N;FEM;SG	PROPN
ensayos	בדיקה	ensayo	בדיקה	N;MASC;PL	N;FEM;SG
barroco	בארוק	barroco	בארוק	N;MASC;SG	PROPN
alba	אלבה	alba	אלבה	N;FEM;SG	PROPN
alba	דון	alba	דון	N;FEM;SG	PROPN
alba	דאון	alba	דאון	N;FEM;SG	PROPN
alba	השחר	alba	השחר	N;FEM;SG	
alba	שחר	alba	שחר	N;FEM;SG	PROPN
considerar	שקול	considerar	שקול	V;NFIN	ADJ;MASC;SG
ingenieros	הנדסה	ingeniero	הנדסה	N;MASC;PL	N;FEM;SG
ingenieros	הנדסה	ingeniero	הנדסה	N;MASC;PL	N;FEM;SG
insectos	חרק	insecto	חרק	N;MASC;PL	
insectos	באגס	insecto	באגס	N;MASC;PL	PROPN
pistas	מוביל	pista	הוביל	N;FEM;PL	V;MASC;SG;V.PTCP;ACT
trinidad	טריניטי	trinidad	טריניטי	N;FEM;SG	PROPN
trinidad	טרינידד	trinidad	טרינידד	N;FEM;SG	PROPN
mamíferos	יונק	mamífero	יונק	N;MASC;PL	PROPN
viajó	נסע	viajar	נסע	V;IND;SG;3;PST;FIN	N;MASC;SG
viajó	טייל	viajar	טייל	V;IND;SG;3;PST;FIN	PROPN
retrato	דיוקנאות	retrato	דיוקן	N;MASC;SG	N;MASC;PL
calor	היט	calor	היט	N;MASC;SG	PROPN
calor	חום	calor	חום	N;MASC;SG	
calor	חום	calor	חום	N;MASC;SG	
calor	הוט	calor	הוט	N;MASC;SG	
calor	חם	calor	חם	N;MASC;SG	
calor	חמה	calor	חם	N;MASC;SG	PROPN
calor	שווה	calor	שווה	N;MASC;SG	PROPN
stone	סטון	stone	סטון	N	PROPN
stone	אבן	stone	אבן	N	
goya	גויה	goya	גויה	N;MASC;SG	PROPN
mejora	משתפרת	mejora	השתפר	N;FEM;SG	V;FEM;SG;V.PTCP
mejora	משפר	mejora	משפר	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
mejora	משתפרת	mejora	השתפר	N;FEM;SG	V;FEM;SG;V.PTCP
mejora	משתפר	mejora	השתפר	N;FEM;SG	V;MASC;SG;V.PTCP
mejora	לשפר	mejora	שיפר	N;FEM;SG	V;NFIN;ACT
flandes	פלנדרס	flande	פלנדרס	N;MASC;PL	PROPN
republicano	הרפובליקני	republicano	הרפובליקני	N;MASC;SG	PROPN
lord	לורד	lord	לורד	N;MASC;SG	PROPN
míchigan	מישיגן	míchigar	מישיגן	ADJ;SG	PROPN
twitter	טוויטר	twitter	טוויטר	N;MASC;SG	PROPN
acompañado	מלווה	acompañado	ליווה	ADJ;MASC;SG;V.PTCP	
acompañado	בליווי	acompañado	בליווי	ADJ;MASC;SG;V.PTCP	
talleres	סדנה	taller	סדנה	N;MASC;PL	N;FEM;SG
talleres	המלאכה	taller	המלאכה	N;MASC;PL	PROPN
talleres	הסדנה	taller	הסדנה	N;MASC;PL	
talleres	סדנת	taller	סדנה	N;MASC;PL	N;FEM;SG
blues	בלוז	blues	בלוז	N	PROPN
parejas	זוגי	pareja	זוג	N;FEM;PL	
basílica	בזיליקת	basílica	בזיליקת	N;FEM;SG	PROPN
nieto	נכד	nieto	נכד	N;MASC;SG	PROPN
nieto	נכד	nieto	נכד	N;MASC;SG	PROPN
nieto	הנכד	nieto	הנכד	N;MASC;SG	
verdadera	נכונות	verdadero	נכונות	ADJ;FEM;SG	N;FEM;SG
verdadera	אמת	verdadero	אמת	ADJ;FEM;SG	N;FEM;SG
acceder	גישה	acceder	גישה	V;NFIN	N;FEM;SG
acceder	גישה	acceder	גישה	V;NFIN	N;FEM;SG
hans	האנס	haber	האנס	N;MASC;SG	PROPN
hans	הנס	haber	הנס	N;MASC;SG	
terrestre	ארצי	terrestre	ארצי	ADJ;SG	PROPN
terrestre	אדמה	terrestre	אדמה	ADJ;SG	N;FEM;SG
terrestre	ארץ	terrestre	ארץ	ADJ;SG	N;FEM;SG
terrestre	הארץ	terrestre	הארץ	ADJ;SG	
elenco	הגבס	elenco	הגבס	N;MASC;SG	PROPN
causas	גורם	causa	גורם	N;FEM;PL	N;MASC;SG
virtual	וירטואלי	virtual	וירטואלי	ADJ;SG	N
virtual	וירטואלית	virtual	וירטואלי	ADJ;SG	N
integración	המשלב	integración	המשלב	N;FEM;SG	PROPN
temporal	הטמפורלית	temporal	הטמפורלית	ADJ;SG	PROPN
temporal	זמנית	temporal	זמנית	ADJ;SG	ADV
temporal	זמני	temporal	זמני	ADJ;SG	
temporal	טמפרטורה	temporal	טמפרטורה	ADJ;SG	N;FEM;SG
contenidos	התוכן	contenido	התוכן	N;MASC;PL	N;MASC;SG
contenidos	תוכן	contenido	תוכן	N;MASC;PL	N;MASC;SG
contenidos	תוכן	contenido	תוכן	N;MASC;PL	N;MASC;SG
clausura	סוגרת	clausura	סגר	N;FEM;SG	V;FEM;SG;V.PTCP;ACT
clausura	סוגרים	clausura	סגר	N;FEM;SG	N;MASC;PL
clausura	סוגר	clausura	סגר	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
clausura	נסגר	clausura	נסגר	N;FEM;SG	V;MASC;SG;3;PST;MID
frecuente	נפוץ	frecuente	נפוץ	ADJ;SG	V;MASC;SG;V.PTCP;MID
frecuente	תכופים	frecuente	תכוף	ADJ;SG	ADJ;MASC;PL
alternativo	אלטרנטיבית	alternativo	אלטרנטיבי	ADJ;MASC;SG	ADV
alternativo	אלטרנטיבי	alternativo	אלטרנטיבי	ADJ;MASC;SG	PROPN
alternativo	חלופה	alternativo	חלופה	ADJ;MASC;SG	N;FEM;SG
alternativo	האלטרנטיבי	alternativo	האלטרנטיבי	ADJ;MASC;SG	PROPN
alternativo	אלטרנטיבה	alternativo	אלטרנטיבה	ADJ;MASC;SG	N;FEM;SG
alternativo	אלטרנטיבי	alternativo	אלטרנטיבי	ADJ;MASC;SG	PROPN
alternativo	חלופית	alternativo	חלופי	ADJ;MASC;SG	ADV
tenerife	טנריף	tenerife	טנריף	N;MASC;SG	PROPN
útil	שימושית	útil	שימושית	ADJ;SG	ADV
útil	מועיל	útil	מועיל	ADJ;SG	V;MASC;SG;V.PTCP;ACT
útil	שימושיות	útil	שימושיות	ADJ;SG	ADJ;FEM;PL
útil	שימושיים	útil	שימושיים	ADJ;SG	ADJ;MASC;PL
útil	עוזר	útil	עוזר	ADJ;SG	N;MASC;SG
útil	מסייע	útil	סייע	ADJ;SG	V;MASC;SG;V.PTCP;ACT
útil	מועיל	útil	מועיל	ADJ;SG	V;MASC;SG;V.PTCP;ACT
útil	מועילה	útil	הועיל	ADJ;SG	V;FEM;SG;V.PTCP;ACT
lunes	שני	lunes	שני	N	NUM;MASC;PL
minuto	מין	minuto	מין	N;MASC;SG	
estilos	סטיילס	estilo	סטיילס	N;MASC;PL	PROPN
probable	סבירות	probable	סבירה	ADJ;SG	N;FEM;SG
probable	סבירות	probable	סבירה	ADJ;SG	N;FEM;SG
estatua	פסל	estatua	פסל	N;FEM;SG	PROPN
supremo	העליון	supremo	העליון	ADJ;MASC;SG	PROPN
equivalente	המקבילה	equivalente	המקבילה	ADJ;SG	ADV
equivalente	מקבילה	equivalente	מקביל	ADJ;SG	V;FEM;SG;V.PTCP;ACT
campus	קמפוס	campus	קמפוס	N;MASC	PROPN
campus	הקמפוס	campus	הקמפוס	N;MASC	PROPN
tomado	תפוסה	tomado	תפוסה	ADJ;MASC;SG;V.PTCP	N;FEM;SG
tomado	צולם	tomado	צולם	ADJ;MASC;SG;V.PTCP	PROPN
tomado	נלקח	tomado	נלקח	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;MID
tomado	נלקחו	tomado	נלקח	ADJ;MASC;SG;V.PTCP	V;PL;3;PST;MID
tomado	נלקחה	tomado	נלקח	ADJ;MASC;SG;V.PTCP	V;FEM;SG;3;PST;MID
estancia	תשאר	estancia	תשאר	N;FEM;SG	V;MASC;SG;2;FUT;ACT
estancia	תישאר	estancia	נשאר	N;FEM;SG	V;FEM;SG;3;FUT;MID
estancia	הישאר	estancia	הישאר	N;FEM;SG	PROPN
jan	יאן	janto	יאן	PROPN	PROPN
