από	from	από	from	ADP	
χρήσεις	zastosowań	χρήση	zastosowanie	N;NOM;FEM;PL	N;GEN;NEUT;PL
χρήσεις	zastosowania	χρήση	zastosowanie	N;NOM;FEM;PL	N;GEN;NEUT;SG
τομέας	sektory	τομέας	sektor	N;NOM;MASC;SG	N;NOM;MASC;PL
μετατροπή	konwersji	μετατροπή	konwersja	N;ACC;FEM;SG	
μετατροπή	zamiana	μετατροπή	zamiana	N;ACC;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
μετατροπή	przekształcenie	μετατροπή	przekształcenie	N;ACC;FEM;SG	N;NOM;NEUT;SG
μετατροπή	konwersja	μετατροπή	konwersja	N;ACC;FEM;SG	
μετατροπή	konwersje	μετατροπή	konwersja	N;ACC;FEM;SG	N;NOM;FEM;PL
μετατροπή	przemiana	μετατροπή	przemiać	N;ACC;FEM;SG	N;NOM;FEM;SG
μετατροπή	konwersja	μετατροπή	konwersja	N;ACC;FEM;SG	
μετατροπή	przekształcone	μετατροπή	przekształcić	N;ACC;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
μετατροπή	konwersji	μετατροπή	konwersja	N;ACC;FEM;SG	
μετατροπή	konwersja	μετατροπή	konwersja	N;ACC;FEM;SG	
εισόδου	wjazd	είσοδος	wjazd	N;GEN;FEM;SG	N;NOM;MASC;SG
εισόδου	wejście	είσοδος	wejście	N;GEN;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
εισόδου	wpis	είσοδος	wpis	N;GEN;FEM;SG	N;NOM;MASC;SG
εισόδου	wejściowe	είσοδος	wejściowy	N;GEN;FEM;SG	ADJ;NOM;NEUT;SG
εισόδου	wkład	είσοδος	wkład	N;GEN;FEM;SG	N;NOM;MASC;SG
εισόδου	wejście	είσοδος	wejście	N;GEN;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
γεωγραφικά	geograficznego	γεωγραφικά	geograficzny	ADV	ADJ;ACC;MASC;SG
γεωγραφικά	geograficzne	γεωγραφικά	geograficzny	ADV	ADJ;NOM;NEUT;SG
γεωγραφικά	geograficzna	γεωγραφικά	geograficzny	ADV	ADJ;NOM;FEM;SG
γεωγραφικά	geograficzny	γεωγραφικά	geograficzny	ADV	ADJ;NOM;MASC;SG
γεωγραφικά	geograficzne	γεωγραφικά	geograficzny	ADV	ADJ;NOM;NEUT;SG
γεωγραφικά	geograficzna	γεωγραφικά	geograficzny	ADV	ADJ;NOM;FEM;SG
γεωγραφικά	geograficzny	γεωγραφικά	geograficzny	ADV	ADJ;NOM;MASC;SG
ανθολογία	anthology	ανθολογία	antholog	N;NOM;FEM;SG	N;ACC;MASC;SG
φρουρά	straż	φρουρά	straż	N;ACC;FEM;SG	N;NOM;FEM;SG
φρουρά	strażnik	φρουρά	strażnik	N;ACC;FEM;SG	N;NOM;MASC;SG
άγνωστα	nieznany	άγνωστος	nieznany	ADV	ADJ;NOM;MASC;SG
άγνωστα	nieznana	άγνωστος	nieznany	ADV	ADJ;NOM;FEM;SG
άγνωστα	nieznane	άγνωστος	nieznany	ADV	
προσωπικότητες	osobowości	προσωπικότητα	osobowość	N;NOM;FEM;PL	N;GEN;FEM;SG
εκπομπές	emisja	εκπομπή	emisja	N;NOM;FEM;PL	N;NOM;FEM;SG
εκπομπές	emisja	εκπομπή	emisja	N;NOM;FEM;PL	N;NOM;FEM;SG
άραβες	arabów	άραβος	arab	N;NOM;MASC;PL	N;ACC;MASC;PL
όπλο	broń	όπλο	broń	N;NOM;NEUT;SG	V;IPFV;IMP;SG;2;FIN;ACT
όπλο	bron	όπλο	bron	N;NOM;NEUT;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
όπλο	broń	όπλο	broń	N;NOM;NEUT;SG	V;IPFV;IMP;SG;2;FIN;ACT
όπλο	gun	όπλο	guna	N;NOM;NEUT;SG	
νεαρός	młoda	νεαρός	młody	N;NOM;MASC;SG	ADJ;NOM;FEM;SG
νεαρός	młody	νεαρός	młody	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
νεαρός	młode	νεαρός	młody	N;NOM;MASC;SG	ADJ;NOM;NEUT;SG
νεαρός	młodzi	νεαρός	młody	N;NOM;MASC;SG	N;NOM;MASC;PL
νεαρός	young	νεαρός	young	N;NOM;MASC;SG	
γραμμένο	napisane	γραμμένος	napisać	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
γραμμένο	pisemne	γραμμένος	pisemny	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG
γραμμένο	napisano	γραμμένος	napisać	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
γραμμένο	zapisane	γραμμένος	zapisać	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
πέτρα	kamienia	πέτρο	kamień	N;NOM;FEM;SG	N;GEN;MASC;SG
πέτρα	stone	πέτρο	stone	N;NOM;FEM;SG	
πέτρα	kamienie	πέτρο	kamień	N;NOM;FEM;SG	N;NOM;MASC;PL
πέτρα	petra	πέτρο	petr	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
πέτρα	skały	πέτρο	skała	N;NOM;FEM;SG	N;ACC;FEM;PL
πέτρα	rock	πέτρο	rock	N;NOM;FEM;SG	
δολοφονήθηκε	zamordowany	δολοφονώ	zamordować	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
δολοφονήθηκε	zamordowana	δολοφονώ	zamordować	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
διάδοση	rozpowszechniania	διάδοση	rozpowszechniać	N;ACC;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
διάδοση	upowszechniania	διάδοση	upowszechniać	N;ACC;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
διάδοση	rozpowszechnienie	διάδοση	rozpowszechnienie	N;ACC;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
διάδοση	upowszechnianie	διάδοση	upowszechniać	N;ACC;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
διάδοση	rozpowszechnianie	διάδοση	rozpowszechniać	N;ACC;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
κύκλους	kółka	κύκλος	kółka	N;ACC;MASC;PL	N;NOM;NEUT;PL
κύκλους	okręgi	κύκλος	okręga	N;ACC;MASC;PL	N;NOM;MASC;PL
κύκλους	kółko	κύκλος	kółko	N;ACC;MASC;PL	N;NOM;NEUT;SG
κύκλους	kręgi	κύκλος	krąg	N;ACC;MASC;PL	N;NOM;MASC;PL
κύκλους	cykli	κύκλος	cykl	N;ACC;MASC;PL	N;GEN;MASC;PL
κύκλους	cykle	κύκλος	cykle	N;ACC;MASC;PL	N;NOM;MASC;PL
φτάνοντας	dotarcie	φτάνω	dotarcie	V;IPFV;V.CVB;ACT	
θείο	siarki	θείο	siarka	N;NOM;NEUT;SG	
θείο	siarki	θείο	siarka	N;NOM;NEUT;SG	
ανταλλαγή	handlu	ανταλλαγή	handel	N;NOM;FEM;SG	N;GEN;MASC;SG
ανταλλαγή	trade	ανταλλαγή	trady	N;NOM;FEM;SG	
ανταλλαγή	wymiany	ανταλλαγή	wymiana	N;NOM;FEM;SG	
λέων	lwa	λέος	lwa	N;NOM;MASC;SG	N;ACC;MASC;SG
λέων	leona	λέος	leon	N;NOM;MASC;SG	
λέων	leon	λέος	leon	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
λέων	leo	λέος	leo	N;NOM;MASC;SG	
αναγνωρίστηκε	zidentyfikowane	αναγνωρίζω	zidentyfikować	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
αναγνωρίστηκε	zidentyfikowano	αναγνωρίζω	zidentyfikować	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;0;PST;FIN;ACT
αναγνωρίστηκε	zidentyfikowany	αναγνωρίζω	zidentyfikować	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
αναγνωρίστηκε	stwierdzone	αναγνωρίζω	stwierdzić	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
αναγνωρίστηκε	rozpoznał	αναγνωρίζω	rozpoznać	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
αναγνωρίστηκε	uznany	αναγνωρίζω	uznać	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
αναγνωρίστηκε	uznawane	αναγνωρίζω	uznawać	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
αναγνωρίστηκε	uznane	αναγνωρίζω	uznać	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
αναγνωρίστηκε	uznana	αναγνωρίζω	uznać	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
νίκο	nico	νίκος	nico	PROPN;ACC;MASC;SG	
νίκο	niko	νίκος	niko	PROPN;ACC;MASC;SG	PROPN;NOM;MASC;SG
παρατήρηση	obserwacji	παρατήρηση	obserwacja	N;ACC;FEM;SG	N;GEN;FEM;SG
παρατήρηση	obserwacja	παρατήρηση	obserwacja	N;ACC;FEM;SG	N;NOM;FEM;SG
παρατήρηση	obserwacje	παρατήρηση	obserwacja	N;ACC;FEM;SG	N;NOM;FEM;PL
μόνιμη	stał	μόνιμος	stać	ADJ;NOM;FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
μόνιμη	stała	μόνιμος	stać	ADJ;NOM;FEM;SG	V;IPFV;FEM;IND;SG;PST;FIN;ACT
μόνιμη	trwał	μόνιμος	trwać	ADJ;NOM;FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
μόνιμη	stały	μόνιμος	stać	ADJ;NOM;FEM;SG	V;IPFV;MASC;IND;PL;PST;FIN;ACT
κροατία	chorwacji	κροατία	chorwacja	PROPN;ACC;FEM;SG	N;GEN;FEM;SG
κροατία	chorwacja	κροατία	chorwacja	PROPN;ACC;FEM;SG	N;NOM;FEM;SG
παντρευτεί	śr	παντρεύω	bro	V;PFV;NFIN;PASS	
πρωταθλητή	mistrzu	πρωταθλητής	mistrz	N;ACC;MASC;SG	N;VOC;MASC;SG
πρωταθλητή	mistrz	πρωταθλητής	mistrz	N;ACC;MASC;SG	N;NOM;MASC;SG
πρωταθλητή	champion	πρωταθλητής	champion	N;ACC;MASC;SG	
πρωταθλητή	mistrzyni	πρωταθλητής	mistrzynia	N;ACC;MASC;SG	
δευτερόλεπτα	sekund	δευτερόλεπτο	sekunda	N;NOM;NEUT;PL	
δευτερόλεπτα	sekundy	δευτερόλεπτο	sekunda	N;NOM;NEUT;PL	N;ACC;FEM;SG
τζων	jan	τζων	jan		PROPN;NOM;MASC;SG
τζων	johna	τζων	johny		
τζων	janek	τζων	janek		PROPN;NOM;MASC;SG
τζων	john	τζων	john		PROPN;NOM;MASC;SG
τζων	jana	τζων	jani		
δομές	struktury	δομή	struktura	N;NOM;FEM;PL	N;ACC;FEM;PL
δομές	konstrukcji	δομή	konstrukcja	N;NOM;FEM;PL	N;GEN;FEM;SG
αρχιτέκτονα	architektem	αρχιτέκτονας	architekt	N;ACC;MASC;SG	N;INS;MASC;SG
αρχιτέκτονα	architekt	αρχιτέκτονας	architekt	N;ACC;MASC;SG	N;NOM;MASC;SG
ουίλιαμ	william	ουίλιαμ	williać		PROPN;NOM;MASC;SG
ουίλιαμ	williamie	ουίλιαμ	williamia		N;DAT;FEM;SG
ουίλιαμ	wilhelm	ουίλιαμ	wilhelm		PROPN;NOM;MASC;SG
ουίλιαμ	williama	ουίλιαμ	williem		N;NOM;FEM;SG
ντελ	del	ντελ	del		
ντελ	dell	ντελ	dell		
ντελ	della	ντελ	dell		
αμυντικός	obrońca	αμυντικός	obrońca	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
αμυντικός	obrońcę	αμυντικός	obrońca	ADJ;NOM;MASC;SG	N;ACC;MASC;SG
αμυντικός	obrońcy	αμυντικός	obrońca	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
ηχώ	echa	ηχώ	echo	N;NOM;FEM;SG	
ηχώ	echa	ηχώ	echo	N;NOM;FEM;SG	
ηχώ	echo	ηχώ	echo	N;NOM;FEM;SG	
αγώνισμα	wydarzenia	αγώνισμα	wydarzenie	N;NOM;NEUT;SG	N;NOM;NEUT;PL
απόσπασμα	cytuję	απόσπασμα	cytować	N;NOM;NEUT;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
απόσπασμα	fragment	απόσπασμα	fragment	N;NOM;NEUT;SG	N;ACC;MASC;SG
απόσπασμα	wyciąg	απόσπασμα	wyciąg	N;NOM;NEUT;SG	
πέναλτι	karne	πέναλτι	karny		N;NOM;MASC;SG
πέναλτι	kara	πέναλτι	kara		N;NOM;FEM;SG
πέναλτι	karny	πέναλτι	karny		
κατανόηση	zrozumienie	κατανόηση	zrozumienie	N;ACC;FEM;SG	N;NOM;NEUT;SG
κατανόηση	rozumienie	κατανόηση	rozumienie	N;ACC;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
κατανόηση	zrozumienie	κατανόηση	zrozumienie	N;ACC;FEM;SG	N;NOM;NEUT;SG
κατανόηση	rozumienie	κατανόηση	rozumienie	N;ACC;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
κατανόηση	zrozumienia	κατανόηση	zrozumienie	N;ACC;FEM;SG	N;GEN;NEUT;SG
ναζί	nazistowskich	ναζί	nazistowski	N;NOM;MASC;PL	ADJ;GEN;MASC;PL
ναζί	nazistów	ναζί	nazist	N;NOM;MASC;PL	N;ACC;MASC;PL
κορυφές	szczytów	κορυφή	szczyt	N;NOM;FEM;PL	N;GEN;MASC;PL
κορυφές	peaks	κορυφή	peaks	N;NOM;FEM;PL	
αστέρια	gwiazd	αστέριος	gwiazd	N;NOM;NEUT;PL	
αστέρια	gwiazdki	αστέριος	gwiazdka	N;NOM;NEUT;PL	N;NOM;FEM;SG
αστέρια	gwiazdy	αστέριος	gwiazda	N;NOM;NEUT;PL	N;ACC;FEM;PL
αστέρια	gwiazdek	αστέριος	gwiazdek	N;NOM;NEUT;PL	N;ACC;FEM;SG
δημοσιεύτηκε	opublikowane	δημοσιεύω	opublikować	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
δημοσιεύτηκε	opublikowany	δημοσιεύω	opublikować	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
δημοσιεύτηκε	opublikowano	δημοσιεύω	opublikować	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;0;PST;FIN;ACT
δημοσιεύτηκε	publikacja	δημοσιεύω	publikacja	V;PFV;IND;SG;3;PST;FIN;PASS	N;NOM;FEM;SG
δημοσιεύτηκε	publikowane	δημοσιεύω	publikować	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
δημοσιεύτηκε	wysłany	δημοσιεύω	wysłać	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
δημοσιεύτηκε	opublikowane	δημοσιεύω	opublikować	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
δημοσιεύτηκε	opublikowano	δημοσιεύω	opublikować	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;0;PST;FIN;ACT
δημοσιεύτηκε	opublikował	δημοσιεύω	opublikować	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
δημοσιεύτηκε	zamieszczone	δημοσιεύω	zamieścić	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
λευκή	biel	λευκός	biel	ADJ;NOM;FEM;SG	
λευκή	biał	λευκός	biać	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG
λευκή	white	λευκός	whita	ADJ;NOM;FEM;SG	
λευκή	biały	λευκός	biały	ADJ;NOM;FEM;SG	
συγγενείς	krewnych	συγγένης	krewny	N;NOM;MASC;PL	N;ACC;MASC;PL
λουί	ludwik	λουί	ludwik	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
λουί	louis	λουί	louis	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
λουί	ludwika	λουί	ludwik	PROPN;NOM;MASC;SG	
διαταγή	porządek	διαταγή	porządek	N;ACC;FEM;SG	N;NOM;MASC;SG
διαταγή	zamówienie	διαταγή	zamówienie	N;ACC;FEM;SG	N;NOM;NEUT;SG
διαταγή	kolejność	διαταγή	kolejność	N;ACC;FEM;SG	N;NOM;FEM;SG
πολιτιστική	kultury	πολιτιστικός	kultura	ADJ;NOM;FEM;SG	N;GEN;FEM;SG
περιορισμένη	ograniczona	περιορίζω	ograniczony	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG
περιορισμένη	ograniczony	περιορίζω	ograniczyć	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;MASC;SG
περιορισμένη	ograniczone	περιορίζω	ograniczyć	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG
περιορισμένη	limited	περιορίζω	limited	V;PFV;NOM;FEM;SG;V.PTCP;PASS	
περιορισμένη	ograniczony	περιορίζω	ograniczyć	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;MASC;SG
περιορισμένη	ograniczona	περιορίζω	ograniczony	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG
περιορισμένη	zastrzeżone	περιορίζω	zastrzeżyć	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
περιορισμένη	ograniczone	περιορίζω	ograniczyć	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG
μετακίνηση	przenoszenie	μετακίνηση	przenosić	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS;V.MSDR
μετακίνηση	przeprowadzka	μετακίνηση	przeprowadzka	N;ACC;FEM;SG	N;NOM;FEM;SG
μετακίνηση	przeprowadzki	μετακίνηση	przeprowadzki	N;ACC;FEM;SG	N;NOM;FEM;PL
μετακίνηση	przemieszczanie	μετακίνηση	przemieszczać	N;ACC;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ουάσινγκτον	waszyngton	ουάσινγκτον	waszyngton		N;NOM;MASC;SG
ουάσινγκτον	washington	ουάσινγκτον	washington		N;NOM;MASC;SG
ουάσινγκτον	waszyngtonie	ουάσινγκτον	waszyngton		N;ACC;MASC;SG
ουάσινγκτον	waszyngtonu	ουάσινγκτον	waszyngton		N;GEN;MASC;SG
πω	powiedz	λέγω	powiedzieć	V;PFV;IND;SG;1;FIN;ACT	V;PFV;IMP;SG;2;FIN;ACT
κύματα	fal	κύμα	fala	N;NOM;NEUT;PL	
αναπτυχθεί	rozwijane	αναπτύσσω	rozwijać	V;PFV;NFIN;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
αναπτυχθεί	rozwiniętych	αναπτύσσω	rozwinąć	V;PFV;NFIN;PASS	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
αναπτυχθεί	opracowane	αναπτύσσω	opracować	V;PFV;NFIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
αναπτυχθεί	rozwinięte	αναπτύσσω	rozwinąć	V;PFV;NFIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
αναπτυχθεί	opracowany	αναπτύσσω	opracować	V;PFV;NFIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
φύλλο	li	φύλλο	lić	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG
φύλλο	liść	φύλλο	liść	N;NOM;NEUT;SG	
φύλλο	arkusze	φύλλο	arkusz	N;NOM;NEUT;SG	N;NOM;MASC;PL
εφαρμόζεται	zastosowano	εφαρμόζω	zastosować	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;0;PST;FIN;ACT
εφαρμόζεται	stosowane	εφαρμόζω	stosować	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
εφαρμόζεται	zastosowane	εφαρμόζω	zastosować	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
εφαρμόζεται	stosowana	εφαρμόζω	stosować	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
εφαρμόζεται	zastosowana	εφαρμόζω	zastosować	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
εφαρμόζεται	zastosowany	εφαρμόζω	zastosować	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
εφαρμόζεται	dotyczy	εφαρμόζω	dotyczyć	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;ACT
μεταφράσεις	tłumaczeń	μεταφράση	tłumaczenie	N;NOM;FEM;PL	N;GEN;NEUT;PL
μικρότερες	mniejszej	μικρός	mały	ADJ;NOM;CMPR;FEM;PL	ADJ;GEN;CMPR;FEM;SG
μικρότερες	mniejsze	μικρός	mały	ADJ;NOM;CMPR;FEM;PL	ADJ;NOM;CMPR;NEUT;SG
μικρότερες	mniejszy	μικρός	mały	ADJ;NOM;CMPR;FEM;PL	ADJ;NOM;CMPR;MASC;SG
μικρότερες	mniejsza	μικρός	mały	ADJ;NOM;CMPR;FEM;PL	ADJ;NOM;CMPR;FEM;SG
περιλαμβάνεται	włączone	περιλαμβάνω	włączyć	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
περιλαμβάνεται	uwzględnione	περιλαμβάνω	uwzględnić	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
οργανισμοί	organizacji	οργανισμός	organizacja	N;NOM;MASC;PL	N;GEN;FEM;SG
οργανισμοί	organizmy	οργανισμός	organizm	N;NOM;MASC;PL	V;IPFV;IMP;PL;1;FIN;ACT
οργανισμοί	organizmów	οργανισμός	organizm	N;NOM;MASC;PL	N;GEN;MASC;PL
διαπραγματεύσεις	negocjacji	διαπραγμάτευση	negocjacja	N;NOM;FEM;PL	N;GEN;FEM;SG
διαπραγματεύσεις	negocjacjach	διαπραγμάτευση	negocjacja	N;NOM;FEM;PL	N;DAT;FEM;PL
διαπραγματεύσεις	negocjacji	διαπραγμάτευση	negocjacja	N;NOM;FEM;PL	N;GEN;FEM;SG
διαπραγματεύσεις	negocjacji	διαπραγμάτευση	negocjacja	N;NOM;FEM;PL	N;GEN;FEM;SG
νεκροί	martwa	νεκρός	martwy	ADJ;NOM;MASC;PL	N;NOM;FEM;SG
νεκροί	martwe	νεκρός	martwy	ADJ;NOM;MASC;PL	
νεκροί	martwy	νεκρός	martwy	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;SG
νεκροί	dead	νεκρός	dead	ADJ;NOM;MASC;PL	
μεσογείου	śródziemnego	μεσόγειος	śródziemny	PROPN;GEN;FEM;SG	ADJ;ACC;MASC;SG
ψηλά	wysoka	ψηλώ	wysoki	ADV	
ψηλά	wysokie	ψηλώ	wysoki	ADV	V;PFV;IND;SG;FIN;ACT
ψηλά	high	ψηλώ	high	ADV	
ψηλά	wysoki	ψηλώ	wysoki	ADV	
επικράτεια	terytoria	επικράτεια	terytoria	N;NOM;FEM;SG	N;NOM;NEUT;PL
επικράτεια	terytorium	επικράτεια	terytorium	N;NOM;FEM;SG	N;ACC;NEUT;SG
εξωτερικά	zewnętrzne	εξωτερικά	zewnętrzny	ADV	ADJ;NOM;NEUT;SG
αναμέτρηση	showdown	αναμέτρηση	showdowny	N;ACC;FEM;SG	
επίδοση	wykonanie	επίδοση	wykonać	N;ACC;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
επίδοση	skuteczność	επίδοση	skuteczność	N;ACC;FEM;SG	N;NOM;FEM;SG
επίδοση	wydajności	επίδοση	wydajność	N;ACC;FEM;SG	N;GEN;FEM;SG
μύθο	mity	μύθος	mit	N;NOM;MASC;SG	N;NOM;MASC;PL
επώνυμο	nazwiska	επώνυμο	nazwisko	N;NOM;NEUT;SG	N;NOM;NEUT;PL
συστατικά	składników	συστατικά	składnik	N;NOM;NEUT;PL	N;GEN;MASC;PL
κορέας	korea	κορέας	korea	PROPN;GEN;FEM;SG	PROPN;NOM;FEM;SG
πολιτιστικό	kultury	πολιτιστικός	kultura	ADJ;NOM;NEUT;SG	N;GEN;FEM;SG
ισλάμ	islamu	ισλάμ	islam	N;NOM;NEUT;SG	
ρωμαϊκό	roman	ρωμαϊκός	roman	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG
πεθαίνει	umieram	πεθαίνω	umierać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
γαλαξία	galaktyce	γαλαξία	galaktyka	N;NOM;MASC;SG	N;DAT;FEM;SG
γαλαξία	galaktyki	γαλαξία	galaktyk	N;NOM;MASC;SG	N;ACC;FEM;PL
γαλαξία	galaxy	γαλαξία	galar	N;NOM;MASC;SG	N;ACC;MASC;SG
στέμμα	koronę	στέμμα	korona	N;NOM;NEUT;SG	N;ACC;FEM;SG
στέμμα	crown	στέμμα	crowny	N;NOM;NEUT;SG	
στέμμα	korony	στέμμα	korona	N;NOM;NEUT;SG	N;ACC;FEM;SG
ακριβής	precyzyjnie	ακριβής	precyzyjnie	ADJ;NOM;MASC;SG	ADV
πόλεμοι	wojen	πόλεμος	wojen	N;NOM;MASC;PL	
πόλεμοι	wojny	πόλεμος	wojna	N;NOM;MASC;PL	N;GEN;FEM;SG
στρατιωτικά	wojskowy	στρατιωτικά	wojskowy	ADV	ADJ;NOM;MASC;SG
στρατιωτικά	wojsko	στρατιωτικά	wojsko	ADV	N;NOM;NEUT;SG
στρατιωτικά	wojskowe	στρατιωτικά	wojskowy	ADV	ADJ;NOM;NEUT;SG
στρατιωτικά	wojska	στρατιωτικά	wojsko	ADV	N;NOM;NEUT;SG
πλήρωμα	załogi	πλήρωμα	załoga	N;NOM;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
πλήρωμα	ekipy	πλήρωμα	ekipa	N;NOM;NEUT;SG	N;NOM;FEM;PL
πυροβόλα	strzelać	πυροβόλο	strzelać	N;NOM;NEUT;PL	V;IPFV;NFIN;ACT
διανομή	dystrybucji	διανομή	dystrybucja	N;NOM;FEM;SG	N;GEN;FEM;SG
