din	from	din	from	ADP;ACC	N
complexul	compleja	complex	complejo	N;DEF;MASC;SG	ADJ;FEM;SG
complexul	complejo	complex	complejo	N;DEF;MASC;SG	ADJ;MASC;SG
complexul	complejos	complex	complejo	N;DEF;MASC;SG	N;MASC;PL
accepta	acepta	accepta	aceptar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
accepta	aceptan	accepta	aceptar	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PRS;FIN
accepta	aceptan	accepta	aceptar	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PRS;FIN
accepta	aceptamos	accepta	aceptar	V;IND;SG;3;IPFV;FIN	V;IND;PL;1;PRS;FIN
accepta	acepto	accepta	acepto	V;IND;SG;3;IPFV;FIN	V;IND;SG;1;PRS;FIN
accepta	acepta	accepta	aceptar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
accepta	aceptan	accepta	aceptar	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PRS;FIN
accepta	aceptamos	accepta	aceptar	V;IND;SG;3;IPFV;FIN	V;IND;PL;1;PRS;FIN
accepta	acepto	accepta	acepto	V;IND;SG;3;IPFV;FIN	V;IND;SG;1;PRS;FIN
accepta	acepta	accepta	aceptar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
templul	templos	templu	templo	N;DEF;MASC;SG	N;MASC;PL
continuu	continuo	continuu	continuo	ADV	ADJ;MASC;SG
continuu	continuas	continuu	continuo	ADV	ADJ;FEM;PL
continuu	continua	continuu	continuo	ADV	ADJ;FEM;SG
turc	turco	turc	turco	ADJ;INDF;MASC;SG	N;MASC;SG
turc	turcos	turc	turco	ADJ;INDF;MASC;SG	N;MASC;PL
turc	turco	turc	turco	ADJ;INDF;MASC;SG	N;MASC;SG
turc	turquía	turc	turquía	ADJ;INDF;MASC;SG	N;FEM;SG
wang	wang	wang	wang	PROPN	PROPN
semnificative	significativo	semnificativ	significativo	ADJ;INDF;FEM;PL	ADJ;MASC;SG
semnificative	significativa	semnificativ	significativo	ADJ;INDF;FEM;PL	ADJ;FEM;SG
semnificative	significante	semnificativ	significante	ADJ;INDF;FEM;PL	ADJ;SG
sugereaza	sugieren	sugereaza	sugerir	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PRS;FIN
sugereaza	sugiera	sugereaza	sugerir	V;IND;SG;3;IPFV;FIN	V;SBJV;SG;3;PRS;FIN
sugereaza	sugiere	sugereaza	sugerir	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
sugereaza	sugiere	sugereaza	sugerir	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
sugereaza	sugieren	sugereaza	sugerir	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PRS;FIN
sugereaza	sugiera	sugereaza	sugerir	V;IND;SG;3;IPFV;FIN	V;SBJV;SG;3;PRS;FIN
sugereaza	sugiere	sugereaza	sugerir	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
lazar	lazar	lazar	lazar	N;INDF;MASC;SG	V;NFIN
lazar	lazar	lazar	lazar	N;INDF;MASC;SG	V;NFIN
disponibile	disponible	disponibil	disponible	ADJ;INDF;FEM;PL	ADJ;SG
monte	monte	monte	monte	PROPN	N;MASC;SG
anghel	anghel	anghel	anghel	PROPN	
recente	reciente	recent	reciente	ADJ;INDF;FEM;PL	ADJ;SG
cracovia	cracovia	cracovie	cracovia	PROPN	N;MASC;SG
cracovia	cracovia	cracovie	cracovia	PROPN	N;MASC;SG
cracovia	cracovia	cracovie	cracovia	PROPN	N;MASC;SG
coordonate	coordinar	coordonată	coordinar	N;INDF;FEM;PL	V;NFIN
coordonate	coordina	coordonată	coordina	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
coordonate	coordinados	coordonată	coordinado	N;INDF;FEM;PL	ADJ;MASC;PL;V.PTCP
coordonate	coordinado	coordonată	coordinado	N;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
coordonate	coordinadas	coordonată	coordinado	N;INDF;FEM;PL	ADJ;FEM;PL;V.PTCP
coordonate	coordinada	coordonată	coordinado	N;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
coordonate	coordinadas	coordonată	coordinado	N;INDF;FEM;PL	ADJ;FEM;PL;V.PTCP
coordonate	coordina	coordonată	coordina	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
dead	muerta	dead	muerto		ADJ;FEM;SG;V.PTCP
dead	muertos	dead	muerto		N;MASC;PL
dead	dead	dead	dead		N
dead	muerto	dead	muerto		ADJ;MASC;SG;V.PTCP
coperta	cubierta	copertă	cubierto	N;DEF;FEM;SG	ADJ;FEM;SG;V.PTCP
coperta	cubrir	copertă	cubrir	N;DEF;FEM;SG	V;NFIN
coperta	cubierta	copertă	cubierto	N;DEF;FEM;SG	ADJ;FEM;SG;V.PTCP
coperta	cubrir	copertă	cubrir	N;DEF;FEM;SG	V;NFIN
gold	oro	gold	oro		N;MASC;SG
gold	dorada	gold	dorado		ADJ;FEM;SG;V.PTCP
gold	dorado	gold	dorado		ADJ;MASC;SG;V.PTCP
gold	gold	gold	gold		N
scriu	escribe	scrie	escribir	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
scriu	escribo	scrie	escribir	V;IND;PL;3;PRS;FIN	V;IND;SG;1;PRS;FIN
scriu	escriba	scrie	escribir	V;IND;PL;3;PRS;FIN	V;IMP;SG;3;FIN
scriu	escritura	scrie	escritura	V;IND;PL;3;PRS;FIN	N;FEM;SG
scriu	redacción	scrie	redacción	V;IND;PL;3;PRS;FIN	N;FEM;SG
scriu	escritura	scrie	escritura	V;IND;PL;3;PRS;FIN	N;FEM;SG
cauta	busqueda	cauta	busqueda	V;IND;SG;3;IPFV;FIN	N;FEM;SG
cauta	búsqueda	cauta	búsqueda	V;IND;SG;3;IPFV;FIN	N;FEM;SG
cauta	buscador	cauta	buscador	V;IND;SG;3;IPFV;FIN	N;MASC;SG
cauta	busque	cauta	buscar	V;IND;SG;3;IPFV;FIN	V;IMP;SG;3;FIN
cauta	busqueda	cauta	busqueda	V;IND;SG;3;IPFV;FIN	N;FEM;SG
cauta	búsqueda	cauta	búsqueda	V;IND;SG;3;IPFV;FIN	N;FEM;SG
cauta	buscador	cauta	buscador	V;IND;SG;3;IPFV;FIN	N;MASC;SG
cauta	busque	cauta	buscar	V;IND;SG;3;IPFV;FIN	V;IMP;SG;3;FIN
intalnire	reuniones	intalnire	reunión	N;INDF;FEM;SG	N;FEM;PL
intalnire	reuniones	intalnire	reunión	N;INDF;FEM;SG	N;FEM;PL
philip	felipe	philip	felipe	PROPN	PROPN
philip	filipo	philip	filipo	PROPN	N;MASC;SG
cor	cor	cor	cor	N;INDF;MASC;SG	INTJ
cor	cdr	cor	cdr	N;INDF;MASC;SG	
wolf	loba	wolf	loba	PROPN	N;FEM;SG
wolf	wolf	wolf	wolf	PROPN	N
wolf	lobo	wolf	lobo	PROPN	N;MASC;SG
wolf	lobos	wolf	lobo	PROPN	N;MASC;PL
prezente	presente	prezent	presente	V;IND;PL;3;PRS;FIN	ADJ;SG
douglas	douglas	douglas	dougla	PROPN	N;SG
modificat	alterados	modificat	alterado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
modificat	modificados	modificat	modificado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
modificat	modificadas	modificat	modificar	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
für	für	für	für	N;INDF;MASC;SG	PROPN
augustin	agustín	augustin	agustín	PROPN	PROPN
augustin	augustine	augustin	augustinar	PROPN	N;MASC;SG
augustin	agustín	augustin	agustín	PROPN	PROPN
augustin	augustin	augustin	augustin	PROPN	N;MASC;SG
provocat	provocó	provoca	provocar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
provocat	desafió	provoca	desafiar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
egal	equal	egal	equal	ADJ;INDF;MASC;SG	N
egal	iguales	egal	igual	ADJ;INDF;MASC;SG	ADJ;PL
egal	igual	egal	igual	ADJ;INDF;MASC;SG	ADV
egal	iguales	egal	igual	ADJ;INDF;MASC;SG	ADJ;PL
egal	equivale	egal	equivaler	ADJ;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
tarn	tarn	tarn	tarn		N;MASC;SG
gerais	gerais	gerais	gerai	PROPN	N
bucurat	disfruté	bucura	disfrutar	ADJ;INDF;MASC;SG	V;IND;SG;1;PST;FIN
bucurat	disfrutó	bucura	disfrutar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
operare	operando	operare	operar	N;INDF;FEM;SG	V;V.MSDR
operare	operar	operare	operar	N;INDF;FEM;SG	V;NFIN
operare	operativo	operare	operativo	N;INDF;FEM;SG	ADJ;MASC;SG
operare	operativa	operare	operativo	N;INDF;FEM;SG	ADJ;FEM;SG
istanbul	estambul	istanb	estambul	PROPN	N;MASC;SG
patrick	patrick	patrick	patrick	PROPN	N;MASC;SG
patrick	patricio	patrick	patricio	PROPN	PROPN
banii	dinero	ban	dinero	N;DEF;MASC;PL	N;MASC;SG
precedent	precedentes	precedent	precedente	N;INDF;MASC;SG	N;MASC;PL
precedent	precedente	precedent	precedente	N;INDF;MASC;SG	
precedent	anterior	precedent	anterior	N;INDF;MASC;SG	ADJ;SG
precedent	previo	precedent	previo	N;INDF;MASC;SG	ADJ;MASC;SG
precedent	anteriores	precedent	anterior	N;INDF;MASC;SG	ADJ;PL
precedent	previos	precedent	previo	N;INDF;MASC;SG	ADJ;MASC;PL
biografice	biográfica	biografic	biográfico	ADJ;INDF;FEM;PL	ADJ;FEM;SG
studiaza	estudio	studiază	estudio	V;IND;SG;3;IPFV;FIN	N;MASC;SG
studiaza	estudia	studiază	estudiar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
sector	sectorial	sector	sectorial	N;INDF;MASC;SG	ADJ;SG
deschiderea	abriendo	deschidere	abrir	N;DEF;FEM;SG	V;V.MSDR
deschiderea	abrir	deschidere	abrir	N;DEF;FEM;SG	V;NFIN
amestec	mezcle	amestec	mezcle	N;INDF;MASC;SG	V;SBJV;SG;3;FIN
amestec	mezclar	amestec	mezclar	N;INDF;MASC;SG	V;NFIN
geografica	geográficos	geografică	geográfico	N;DEF;FEM;SG	ADJ;MASC;PL
geografica	geográfico	geografică	geográfico	N;DEF;FEM;SG	ADJ;MASC;SG
geografica	geográfica	geografică	geográfico	N;DEF;FEM;SG	ADJ;FEM;SG
geografica	geográficas	geografică	geográfico	N;DEF;FEM;SG	ADJ;FEM;PL
geografica	geográficos	geografică	geográfico	N;DEF;FEM;SG	ADJ;MASC;PL
geografica	geográfico	geografică	geográfico	N;DEF;FEM;SG	ADJ;MASC;SG
geografica	geográfica	geografică	geográfico	N;DEF;FEM;SG	ADJ;FEM;SG
geografica	geográficas	geografică	geográfico	N;DEF;FEM;SG	ADJ;FEM;PL
corecta	corregir	corecta	corregir	ADJ;DEF;FEM;SG	V;NFIN
corecta	corrija	corecta	corregir	ADJ;DEF;FEM;SG	V;IMP;SG;3;FIN
corecta	corregir	corecta	corregir	ADJ;DEF;FEM;SG	V;NFIN
corecta	corrija	corecta	corregir	ADJ;DEF;FEM;SG	V;IMP;SG;3;FIN
imperiala	imperiales	imperial	imperial	ADJ;DEF;FEM;SG	ADJ;PL
clasament	rankings	clasament	ranking	N;INDF;MASC;SG	N;MASC;PL
clasament	clasificaciones	clasament	clasificación	N;INDF;MASC;SG	N;FEM;PL
jim	jim	jim	jim	PROPN	PROPN
campie	plain	campie	plain		N
campie	llanura	campie	llanura		N;FEM;SG
campie	llano	campie	llano		ADJ;MASC;SG
socialist	socialistas	socialist	socialista	ADJ;INDF;MASC;SG	N;PL
socialist	socialista	socialist	socialista	ADJ;INDF;MASC;SG	N;SG
infrangerea	derrotas	infrangere	derrota	N;DEF;FEM;SG	N;FEM;PL
milan	milán	milan	milán	PROPN	N;MASC;SG
milan	milan	milan	milar	PROPN	N;MASC;SG
pierderea	pérdidas	pierdere	pérdida	N;DEF;FEM;SG	N;FEM;PL
pierderea	perdida	pierdere	perdido	N;DEF;FEM;SG	ADJ;FEM;SG;V.PTCP
teritoriala	territorial	teritorial	territorial	N;DEF;FEM;SG	ADJ;SG
teritoriala	territoriales	teritorial	territorial	N;DEF;FEM;SG	ADJ;PL
argento	argento	argento	argento	PROPN	N;MASC;SG
impus	impuestas	impus	impuesto	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
stack	pila	stack	pila		N;FEM;SG
stack	stack	stack	stack		N
principiu	principios	principiu	principio	N;INDF;MASC;SG	N;MASC;PL
lombardia	lombardía	lombardie	lombardía	PROPN	N;FEM;SG
musulmani	musulmana	musulman	musulmán	ADJ;INDF;MASC;PL	ADJ;FEM;SG
musulmani	musulmanes	musulman	musulmán	ADJ;INDF;MASC;PL	N;MASC;PL
musulmani	musulmán	musulman	musulmán	ADJ;INDF;MASC;PL	N;MASC;SG
musulmani	musulmana	musulman	musulmán	ADJ;INDF;MASC;PL	ADJ;FEM;SG
musulmani	musulmanes	musulman	musulmán	ADJ;INDF;MASC;PL	N;MASC;PL
musulmani	musulmán	musulman	musulmán	ADJ;INDF;MASC;PL	N;MASC;SG
see	eee	seu	eee	PROPN	N
raniti	herida	ranit	herido	V;IND;PL;2;PRS;FIN	ADJ;FEM;SG;V.PTCP
raniti	herido	ranit	herido	V;IND;PL;2;PRS;FIN	ADJ;MASC;SG;V.PTCP
raniti	lesionados	ranit	lesionado	V;IND;PL;2;PRS;FIN	ADJ;MASC;PL;V.PTCP
raniti	heridos	ranit	herido	V;IND;PL;2;PRS;FIN	N;MASC;PL
raniti	lesionado	ranit	lesionado	V;IND;PL;2;PRS;FIN	ADJ;MASC;SG;V.PTCP
raniti	heridos	ranit	herido	V;IND;PL;2;PRS;FIN	N;MASC;PL
raniti	herida	ranit	herido	V;IND;PL;2;PRS;FIN	ADJ;FEM;SG;V.PTCP
raniti	herido	ranit	herido	V;IND;PL;2;PRS;FIN	ADJ;MASC;SG;V.PTCP
profesionist	profesionalidad	profesionist	profesionalidad	ADJ;INDF;MASC;SG	N;FEM;SG
profesionist	profesionales	profesionist	profesional	ADJ;INDF;MASC;SG	N;PL
castigator	ganadora	castigator	ganador	N;INDF;MASC;SG	ADJ;FEM;SG
castigator	ganadora	castigator	ganador	N;INDF;MASC;SG	ADJ;FEM;SG
desen	dibujar	desen	dibujar	N;INDF;MASC;SG	V;NFIN
desen	dibujando	desen	dibujar	N;INDF;MASC;SG	V;V.MSDR
interzis	prohibidas	interzice	prohibido	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
interzis	prohibidos	interzice	prohibido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
interzis	prohibidas	interzice	prohibido	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
interzis	prohibidos	interzice	prohibido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
interzis	prohibidas	interzice	prohibido	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
interzis	prohibidos	interzice	prohibido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
regulile	reglamento	regulă	reglamento	N;DEF;FEM;PL	N;MASC;SG
irak	irak	irak	irak	PROPN	N;FEM;SG
irak	iraq	irak	iraq	PROPN	N;FEM;SG
student	estudiantes	student	estudiante	N;INDF;MASC;SG	N;PL
reactie	reacciones	reactie	reacción	N;INDF;FEM;SG	N;FEM;PL
reactie	reacciones	reactie	reacción	N;INDF;FEM;SG	N;FEM;PL
reactie	reacciones	reactie	reacción	N;INDF;FEM;SG	N;FEM;PL
howard	howard	howard	howard	PROPN	PROPN
sprijinit	apoyó	sprijini	apoyar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
topul	top	top	top	N;DEF;MASC;SG	
topul	arriba	top	arriba	N;DEF;MASC;SG	ADV
avansat	avanzadas	avansa	avanzado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
avansat	avanzados	avansa	avanzado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
napoli	nápoles	napoli	nápol	PROPN	N;MASC;SG
napoli	napoli	napoli	napoli	PROPN	N;MASC;SG
contribuie	contribuya	contribui	contribuir	V;IND;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
cutremur	terremotos	cutremur	terremoto	N;INDF;MASC;SG	N;MASC;PL
castilia	castilla	castilia	castilla	PROPN	N;FEM;SG
marte	marte	marte	marte		PROPN
marte	mars	marte	mars		N
rare	rara	rar	raro	ADJ;INDF;FEM;PL	ADJ;FEM;SG
rare	raro	rar	raro	ADJ;INDF;FEM;PL	ADJ;MASC;SG
boala	enfermedades	boală	enfermedad	N;DEF;FEM;SG	N;FEM;PL
boala	enfermedades	boală	enfermedad	N;DEF;FEM;SG	N;FEM;PL
blocat	bloqueadas	bloca	bloqueado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
blocat	bloqueados	bloca	bloqueado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
herbert	herbert	herbert	herbert	PROPN	PROPN
avram	avram	avram	avram	PROPN	N;MASC;SG
avram	abram	avram	abram	PROPN	PROPN
intern	internamente	intern	internamente	ADJ;INDF;MASC;SG	ADV
intern	becario	intern	becario	ADJ;INDF;MASC;SG	N;MASC;SG
intern	internos	intern	interno	ADJ;INDF;MASC;SG	ADJ;MASC;PL
intern	domésticas	intern	doméstico	ADJ;INDF;MASC;SG	ADJ;FEM;PL
intern	domésticos	intern	doméstico	ADJ;INDF;MASC;SG	ADJ;MASC;PL
valorile	valora	valoare	valorar	N;DEF;FEM;PL	V;IND;SG;3;PRS;FIN
inchisa	cerrados	inchisa	cerrado	ADJ;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
lupu	lupu	lupu	lupu	PROPN	
raspandit	propagación	raspandi	propagación	ADJ;INDF;MASC;SG	N;FEM;SG
raspandit	difundir	raspandi	difundir	ADJ;INDF;MASC;SG	V;NFIN
ionel	ionel	ionel	ionel	PROPN	
externa	externos	externa	externo	ADJ;DEF;FEM;SG	ADJ;MASC;PL
naval	navales	naval	naval	N;INDF;MASC;SG	ADJ;PL
naval	naval	naval	naval	N;INDF;MASC;SG	ADJ;SG
watson	watson	watson	watson	PROPN	N;MASC;SG
electronica	electrónicos	electronică	electrónico	N;DEF;FEM;SG	ADJ;MASC;PL
electronica	electrónica	electronică	electrónico	N;DEF;FEM;SG	ADJ;FEM;SG
electronica	electrónicos	electronică	electrónico	N;DEF;FEM;SG	ADJ;MASC;PL
electronica	electrónico	electronică	electrónico	N;DEF;FEM;SG	ADJ;MASC;SG
electronica	electrónica	electronică	electrónico	N;DEF;FEM;SG	ADJ;FEM;SG
electronica	electrónicas	electronică	electrónico	N;DEF;FEM;SG	ADJ;FEM;PL
electronica	electrónicos	electronică	electrónico	N;DEF;FEM;SG	ADJ;MASC;PL
electronica	electrónica	electronică	electrónico	N;DEF;FEM;SG	ADJ;FEM;SG
bay	bahía	bay	bahía	PROPN	N;FEM;SG
bay	bay	bay	bay	PROPN	PROPN
scria	escribí	scrie	escribir	V;IND;SG;3;IPFV;FIN	V;IND;SG;1;PST;FIN
scria	escribió	scrie	escribir	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN
ford	ford	ford	ford	N;INDF;MASC;SG	PROPN
conflictul	conflictos	conflict	conflicto	N;DEF;MASC;SG	N;MASC;PL
peretele	murallas	perete	muralla	N;DEF;MASC;SG	N;FEM;PL
doge	dux	dogă	dux	PROPN	N;MASC;SG
gordon	gordon	gordon	gordon	PROPN	N;MASC;SG
acoperita	cubiertas	acoperit	cubierto	ADJ;DEF;FEM;SG	ADJ;FEM;PL;V.PTCP
acoperita	cubrió	acoperit	cubrir	ADJ;DEF;FEM;SG	V;IND;SG;3;PST;FIN
acoperita	cubiertos	acoperit	cubierto	ADJ;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
acoperita	recubiertos	acoperit	recubrir	ADJ;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
acoperita	revestidos	acoperit	revestido	ADJ;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
maurice	mauricio	mauric	mauricio	N;INDF;MASC;SG	PROPN
maurice	maurice	mauric	maurizar	N;INDF;MASC;SG	PROPN
illinois	illinois	illinois	illinois	PROPN	N;MASC;SG
allen	allen	allen	allar	PROPN	PROPN
juridice	legal	juridic	legal	ADJ;INDF;FEM;PL	ADJ;SG
juridice	jurídico	juridic	jurídico	ADJ;INDF;FEM;PL	ADJ;MASC;SG
electronic	electrónicos	electronic	electrónico	ADJ;INDF;MASC;SG	ADJ;MASC;PL
electronic	electrónicas	electronic	electrónico	ADJ;INDF;MASC;SG	ADJ;FEM;PL
electronic	electronic	electronic	electronic	ADJ;INDF;MASC;SG	N;MASC;SG
electronic	electrónicamente	electronic	electrónicamente	ADJ;INDF;MASC;SG	ADV
channel	canalizar	channel	canalizar	N;INDF;MASC;SG	V;NFIN
channel	canales	channel	canal	N;INDF;MASC;SG	N;MASC;PL
observa	observe	observa	observar	V;IND;SG;3;IPFV;FIN	V;IMP;SG;3;FIN
observa	observen	observa	observar	V;IND;SG;3;IPFV;FIN	V;IMP;PL;3;FIN
observa	observa	observa	observar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
observa	observe	observa	observar	V;IND;SG;3;IPFV;FIN	V;IMP;SG;3;FIN
observa	observen	observa	observar	V;IND;SG;3;IPFV;FIN	V;IMP;PL;3;FIN
observa	observa	observa	observar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
asociate	asociado	asociat	asociado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
asociate	associated	asociat	associated	ADJ;INDF;FEM;PL	N
asociate	asociada	asociat	asociado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
curse	racing	cursă	racing	N;INDF;FEM;PL	N;MASC;SG
primi	reciba	primi	recibir	V;IND;SG;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
primi	reciban	primi	recibir	V;IND;SG;3;PRS;FIN	V;IMP;PL;3;FIN
clasic	clásicos	clasic	clásico	ADV	N;MASC;PL
clasic	clásica	clasic	clásico	ADV	ADJ;FEM;SG
clasic	clasico	clasic	clasico	ADV	ADJ;MASC;SG
clasic	clásico	clasic	clásico	ADV	ADJ;MASC;SG
clasic	clásicos	clasic	clásico	ADV	N;MASC;PL
clasic	clásica	clasic	clásico	ADV	ADJ;FEM;SG
clasic	clasico	clasic	clasico	ADV	ADJ;MASC;SG
clasic	classic	clasic	classic	ADV	N
clasic	clásico	clasic	clásico	ADV	ADJ;MASC;SG
wittelsbach	wittelsbach	wittelsbach	wittelsbach	PROPN	N;FEM;SG
leipzig	leipzig	leipzig	leipzig	PROPN	PROPN
basarab	basarab	basarab	basarar	PROPN	V;SBJV;SG;3;IPFV;FIN
ocupata	ocupados	ocupata	ocupado	ADJ;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
ocupata	ocupadas	ocupata	ocupado	ADJ;DEF;FEM;SG	ADJ;FEM;PL;V.PTCP
ocupata	ocupadas	ocupata	ocupado	ADJ;DEF;FEM;SG	ADJ;FEM;PL;V.PTCP
ocupata	ocupados	ocupata	ocupado	ADJ;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
ocupata	ocupados	ocupata	ocupado	ADJ;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
ocupata	ocupadas	ocupata	ocupado	ADJ;DEF;FEM;SG	ADJ;FEM;PL;V.PTCP
indiana	indiana	indiană	indiano	N;DEF;FEM;SG	ADJ;FEM;SG
indiana	indios	indiană	indio	N;DEF;FEM;SG	N;MASC;PL
hollywood	hollywood	hollywood	hollywood	PROPN	N;MASC;SG
semnul	firme	semn	firmar	N;DEF;MASC;SG	V;SBJV;SG;3;PRS;FIN
semnul	firmar	semn	firmar	N;DEF;MASC;SG	V;NFIN
anhalt	anhalt	anhalt	anhalt	PROPN	N;MASC;SG
spectacol	mostrar	spectacol	mostrar	N;INDF;MASC;SG	V;NFIN
recunoastere	reconocimientos	recunoastere	reconocimiento	N;INDF;FEM;SG	N;MASC;PL
recunoastere	reconocimientos	recunoastere	reconocimiento	N;INDF;FEM;SG	N;MASC;PL
wales	gales	wales	gal	PROPN	N;MASC;SG
animal	animales	animal	animal	N;INDF;MASC;SG	N;MASC;PL
douazeci	twenty	douazeci	twenty	NUM;PL	N
douazeci	veintiuno	douazeci	veintiuno	NUM;PL	N;MASC;PL
douazeci	twenty	douazeci	twenty	NUM;PL	N
douazeci	veintiuno	douazeci	veintiuno	NUM;PL	N;MASC;PL
estonia	estonia	estonie	estonia	PROPN	N;FEM;SG
supravietuit	sobrevivieron	supravietui	sobrevevir	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
supravietuit	sobrevivió	supravietui	sobrevivir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
supravietuit	sobrevivieron	supravietui	sobrevevir	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
supravietuit	sobrevivió	supravietui	sobrevivir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
modificarea	modificaciones	modificare	modificación	N;DEF;FEM;SG	N;FEM;PL
documentele	documentación	document	documentación	N;DEF;FEM;PL	N;FEM;SG
mostra	muestra	mostra	mostrar	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
mostra	muestras	mostra	muestra	N;DEF;FEM;SG	N;FEM;PL
gheorghiu	gheorghiu	gheorghiu	gheorghiu	PROPN	
preda	enseñe	preda	enseñe	V;IND;SG;3;IPFV;FIN	V;IMP;SG;3;FIN
preda	enseñas	preda	enseña	V;IND;SG;3;IPFV;FIN	N;FEM;PL
preda	enseña	preda	enseñar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
preda	profe	preda	profe	V;IND;SG;3;IPFV;FIN	INTJ
preda	enseña	preda	enseñar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
preda	enseña	preda	enseñar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
enescu	enescu	enescu	enescu	PROPN	
electronice	electrónica	electronic	electrónico	ADJ;INDF;FEM;PL	ADJ;FEM;SG
electronice	electrónico	electronic	electrónico	ADJ;INDF;FEM;PL	ADJ;MASC;SG
electronice	electrónica	electronic	electrónico	ADJ;INDF;FEM;PL	ADJ;FEM;SG
electronice	electronic	electronic	electronic	ADJ;INDF;FEM;PL	N;MASC;SG
egala	equal	egală	equal	ADJ;DEF;FEM;SG	N
egala	iguales	egală	igual	ADJ;DEF;FEM;SG	ADJ;PL
egala	igual	egală	igual	ADJ;DEF;FEM;SG	ADV
egala	equal	egală	equal	ADJ;DEF;FEM;SG	N
egala	iguales	egală	igual	ADJ;DEF;FEM;SG	ADJ;PL
egala	igual	egală	igual	ADJ;DEF;FEM;SG	ADV
inregistrate	registrado	inregistra	registrado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
inregistrate	inscrito	inregistra	inscribir	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
inregistrate	registrada	inregistra	registrado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
inregistrate	registrado	inregistra	registrado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
inregistrate	grabado	inregistra	grabado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
responsabil	responsable	responsabil	responsable	ADJ;INDF;MASC;SG	N;SG
