של	shel	של	shel	PART;GEN	N;INDF;MASC;SG
שיחת	conversatie	שיחה	conversatie	ADV	N;INDF;FEM;SG
טיס	cravate	טיס	crava	N;MASC;SG	N;INDF;FEM;PL
לוחם	razboinic	לוחם	razboinic	N;MASC;SG	ADJ;INDF;MASC;SG
לוחם	razboinic	לוחם	razboinic	N;MASC;SG	ADJ;INDF;MASC;SG
קורט	kurt	קורט	kurt	PROPN	PROPN
קורט	curt	קורט	curt	PROPN	
הפסד	pierderi	הפסד	pierdere	N;MASC;SG	N;INDF;FEM;PL
מכ	radarul	מכ	radar		N;DEF;MASC;SG
מכ	radar	מכ	radar		N;INDF;MASC;SG
מורכבים	compozit	מורכב	compozit	V;MASC;PL;V.PTCP;PASS	N;INDF;MASC;SG
מורכבים	compozite	מורכב	compozit	V;MASC;PL;V.PTCP;PASS	ADJ;INDF;FEM;PL
מורכבים	complexe	מורכב	complex	V;MASC;PL;V.PTCP;PASS	ADJ;INDF;FEM;PL
מורכבים	complex	מורכב	complex	V;MASC;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
מורכבים	complexul	מורכב	complex	V;MASC;PL;V.PTCP;PASS	N;DEF;MASC;SG
מורכבים	complexa	מורכב	complex	V;MASC;PL;V.PTCP;PASS	ADJ;DEF;FEM;SG
המוסלמי	musulmana	המוסלמי	musulmana	PROPN	N;DEF;FEM;SG
המוסלמי	musulmani	המוסלמי	musulman	PROPN	ADJ;INDF;MASC;PL
המוסלמי	musulmane	המוסלמי	musulman	PROPN	ADJ;INDF;FEM;PL
המוסלמי	musulman	המוסלמי	musulman	PROPN	ADJ;INDF;MASC;SG
למכור	vand	מכר	vand	V;NFIN;ACT	
למכור	vand	מכר	vand	V;NFIN;ACT	
למכור	vind	מכר	vinde	V;NFIN;ACT	
קושי	dificultati	קושי	dificultati	N;MASC;SG	
מאזן	echilibru	מאזן	echilibru		N;INDF;MASC;SG
מאזן	balanta	מאזן	balantă		N;DEF;FEM;SG
מאזן	balans	מאזן	balans		N;INDF;MASC;SG
מאזן	sold	מאזן	sold		N;INDF;MASC;SG
מאזן	soldul	מאזן	sold		N;DEF;MASC;SG
דביר	dvir	דביר	dvir	PROPN	
אבנים	stanci	אבן	stancă	N;FEM;PL	
הכתובת	adresa	הכתובה	adresă	PROPN	N;DEF;FEM;SG
הכתובת	adresa	הכתובה	adresă	PROPN	N;DEF;FEM;SG
נמלט	evadat	נמלט	evada	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
נמלט	fugar	נמלט	fugar	V;MASC;SG;3;PST;MID	N;INDF;MASC;SG
נמלט	fugarul	נמלט	fugar	V;MASC;SG;3;PST;MID	N;DEF;MASC;SG
דר	der	דר	der	PROPN	N;INDF;MASC;SG
ניתנה	acordate	ניתן	acordat	V;FEM;SG;3;PST;MID	ADJ;INDF;FEM;PL
ניתנה	acordata	ניתן	acordat	V;FEM;SG;3;PST;MID	N;DEF;FEM;SG
ניתנה	acordat	ניתן	acordat	V;FEM;SG;3;PST;MID	ADJ;INDF;MASC;SG
ניתנה	dat	ניתן	dat	V;FEM;SG;3;PST;MID	ADJ;INDF;MASC;SG
מלכים	kings	מלך	kings	N;MASC;PL	N;INDF;MASC;SG
מחאה	protestat	מחאה	protesta	N;FEM;SG	ADJ;INDF;MASC;SG
מחאה	protesteaza	מחאה	protesteaza	N;FEM;SG	V;IND;SG;3;IPFV;FIN
מחאה	protestele	מחאה	protest	N;FEM;SG	N;DEF;FEM;PL
מחאה	proteste	מחאה	proteste	N;FEM;SG	N;INDF;FEM;PL
המפה	harta	המפה	hartă		N;DEF;FEM;SG
המפה	harta	המפה	hartă		N;DEF;FEM;SG
מעדיף	prefera	העדיף	prefera	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
מעדיף	prefera	העדיף	prefera	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
מעדיף	prefera	העדיף	prefera	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
מעדיף	preferi	העדיף	preferi	V;MASC;SG;V.PTCP;ACT	V;IND;SG;2;PRS;FIN
מעדיף	prefera	העדיף	prefera	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
מעדיף	prefer	העדיף	prefer	V;MASC;SG;V.PTCP;ACT	V;IND;SG;1;PRS;FIN
מעדיף	preferat	העדיף	preferat	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
יוזף	josef	יוזף	josef	PROPN	PROPN
יואל	joel	יואל	joel	PROPN	PROPN
יואל	yoel	יואל	yoel	PROPN	
מכהן	prezideaza	כיהן	prezidează	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
סלעים	stanci	סלע	stancă	N;MASC;PL	
יריה	impuscat	יריה	impusca	N;FEM;SG	ADJ;INDF;MASC;SG
יריה	impuscat	יריה	impusca	N;FEM;SG	ADJ;INDF;MASC;SG
ממדי	dimensionale	ממד	dimensional	PROPN	ADJ;INDF;FEM;PL
ממדי	dimensional	ממד	dimensional	PROPN	ADV
ממדי	dimensiunile	ממד	dimensiune	PROPN	N;DEF;FEM;PL
ממדי	dimensiuni	ממד	dimensiune	PROPN	N;INDF;FEM;PL
ניל	neale	ניל	neală	PROPN	PROPN
ניל	neal	ניל	neal	PROPN	PROPN
ניל	neil	ניל	neil	PROPN	PROPN
נוטה	inclinata	נטה	inclinat	V;MASC;SG;V.PTCP;ACT	ADJ;DEF;FEM;SG
נוטה	inclinat	נטה	inclina	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
נוטה	predispus	נטה	predispune	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
נוטה	inclinat	נטה	inclina	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
גולדברג	goldberg	גולדברג	goldberg	PROPN	N;INDF;MASC;SG
נפל	fell	נפל	fell	V;MASC;SG;3;PST;ACT	N;INDF;MASC;SG
נפל	cazut	נפל	caze	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
נפל	cazuta	נפל	cazut	V;MASC;SG;3;PST;ACT	ADJ;DEF;FEM;SG
נפל	cazut	נפל	caze	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
המפתח	cheie	המפתח	cheie	PROPN	N;INDF;FEM;SG
המפתח	tasta	המפתח	tasta	PROPN	N;DEF;FEM;SG
המפתח	cheia	המפתח	cheie	PROPN	N;DEF;FEM;SG
תחושת	banuiala	תחושה	banuială	N;PSSD;FEM;SG	N;DEF;FEM;SG
טיל	racheta	טיל	rachetă	PROPN	N;DEF;FEM;SG
טיל	racheta	טיל	rachetă	PROPN	N;DEF;FEM;SG
טיל	rocket	טיל	rocket	PROPN	N;INDF;MASC;SG
טיל	racheta	טיל	rachetă	PROPN	N;DEF;FEM;SG
נתקל	intalnite	נתקל	intalnit	V;MASC;SG;3;PST;MID	ADJ;INDF;FEM;PL
טים	tim	טים	tim	PROPN	PROPN
ברוס	bruce	ברוס	bruce	PROPN	PROPN
מיום	datat	מיום	data		ADJ;INDF;MASC;SG
מיום	datata	מיום	datată		ADJ;DEF;FEM;SG
כאב	dureri	כאב	durere	N;MASC;SG	N;INDF;FEM;PL
כאב	indurerat	כאב	indurera	N;MASC;SG	ADJ;INDF;MASC;SG
צעירה	tanara	צעיר	tanară	N;FEM;SG	ADJ;DEF;FEM;SG
צעירה	tanar	צעיר	tanar	N;FEM;SG	ADJ;INDF;MASC;SG
צעירה	tinere	צעיר	tânăr	N;FEM;SG	ADJ;INDF;FEM;PL
צעירה	young	צעיר	young	N;FEM;SG	PROPN
צעירה	tineri	צעיר	tânăr	N;FEM;SG	N;INDF;MASC;PL
עונש	pedepsit	עונש	pedepsi	N;MASC;SG	ADJ;INDF;MASC;SG
ביניים	interimar	ביניים	interimar		N;INDF;MASC;SG
ביניים	mijloc	ביניים	mijloc		N;INDF;MASC;SG
ביניים	intermediare	ביניים	intermediar		ADJ;INDF;FEM;PL
ביניים	intermediar	ביניים	intermediar		N;INDF;MASC;SG
ביניים	intermediara	ביניים	intermediară		ADJ;DEF;FEM;SG
מערבי	occidental	מערבי	occidental	PROPN	ADJ;INDF;MASC;SG
מערבי	vest	מערבי	vest	PROPN	N;INDF;MASC;SG
מערבי	western	מערבי	western	PROPN	PROPN
שחמט	sah	שחמט	sah	N;MASC;SG	
שחמט	sah	שחמט	sah	N;MASC;SG	
שחמט	sah	שחמט	sah	N;MASC;SG	
שחמט	checkmate	שחמט	checkma	N;MASC;SG	ADJ;INDF;FEM;PL
רוס	ross	רוס	ross	PROPN	PROPN
המטבח	bucatarie	המטבח	bucatarie	PROPN	N;INDF;FEM;SG
המטבח	bucatarie	המטבח	bucatarie	PROPN	N;INDF;FEM;SG
המטבח	bucataria	המטבח	bucatarie	PROPN	N;DEF;FEM;SG
המטבח	bucatarie	המטבח	bucatarie	PROPN	N;INDF;FEM;SG
המטבח	bucataria	המטבח	bucatarie	PROPN	N;DEF;FEM;SG
בוסטון	boston	בוסטון	boston	PROPN	PROPN
החלוץ	pionier	החלוץ	pionier	PROPN	N;INDF;MASC;SG
החלוץ	vanguard	החלוץ	vanguard	PROPN	N;INDF;MASC;SG
החלוץ	avangarda	החלוץ	avangarda	PROPN	N;DEF;FEM;SG
נחתם	semnat	נחתם	semna	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
נחתם	semnate	נחתם	semnat	V;MASC;SG;3;PST;MID	ADJ;INDF;FEM;PL
נחתם	semnata	נחתם	semnată	V;MASC;SG;3;PST;MID	N;DEF;FEM;SG
טקסס	texas	טקסס	texas	PROPN	PROPN
טקסס	texasul	טקסס	texas	PROPN	N;DEF;MASC;SG
נאס	nas	נאס	nas	PROPN	N;INDF;MASC;SG
אמין	credibil	אמין	credibil	N;MASC;SG	ADJ;INDF;MASC;SG
אמין	credibila	אמין	credibilă	N;MASC;SG	ADJ;DEF;FEM;SG
אמין	credibile	אמין	credibil	N;MASC;SG	ADJ;INDF;FEM;PL
אמין	fiabile	אמין	fiabil	N;MASC;SG	ADJ;INDF;FEM;PL
אמין	fiabila	אמין	fiabil	N;MASC;SG	ADJ;DEF;FEM;SG
בולטת	proeminent	בלט	proeminent	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
בולטת	proeminente	בלט	proeminent	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;FEM;PL
מרוץ	race	מרוץ	race	N;MASC;SG	
מרוץ	curse	מרוץ	cursă	N;MASC;SG	N;INDF;FEM;PL
קי	kee	קי	kee		N;INDF;MASC;SG
מחליט	decide	מחליט	decide	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
באטמן	batman	באטמן	batman	PROPN	N;INDF;MASC;SG
כביכול	presupus	כביכול	presupune		ADJ;INDF;MASC;SG
כביכול	presupusa	כביכול	presupus		N;DEF;FEM;SG
כביכול	presupusa	כביכול	presupus		N;DEF;FEM;SG
כביכול	presupus	כביכול	presupune		ADJ;INDF;MASC;SG
סביבה	mediu	סביבה	mediu	N;FEM;SG	ADJ;INDF;MASC;SG
הפליטים	refugiati	הפליט	refugia	N;MASC;PL	ADJ;INDF;MASC;PL
הפליטים	refugiati	הפליט	refugia	N;MASC;PL	ADJ;INDF;MASC;PL
ספורים	numarate	ספור	numarate	N;MASC;PL	ADJ;INDF;FEM;PL
ספורים	numerotate	ספור	numerotate	N;MASC;PL	ADJ;INDF;FEM;PL
הופ	hop	הופ	hop		N;INDF;MASC;SG
הופ	speranta	הופ	sperant		N;DEF;FEM;SG
הופ	sper	הופ	spera		V;IND;SG;1;PRS;FIN
הופ	speranta	הופ	sperant		N;DEF;FEM;SG
הופ	speranta	הופ	sperant		N;DEF;FEM;SG
פתוחה	deschide	פתוח	deschide	ADJ;FEM;SG	V;IND;SG;3;PRS;FIN
פתוחה	open	פתוח	open	ADJ;FEM;SG	N;INDF;MASC;SG
פרפר	butterfly	פרפר	butterfly	PROPN	N;INDF;MASC;SG
פרפר	fluture	פרפר	fluture	PROPN	N;INDF;MASC;SG
פרפר	fluturele	פרפר	fluture	PROPN	N;DEF;MASC;SG
פרפר	fluturi	פרפר	fluture	PROPN	N;INDF;MASC;PL
נמנע	evitat	נמנע	evita	V;MASC;SG;MID	ADJ;INDF;MASC;SG
נמנע	inevitabile	נמנע	inevitabil	V;MASC;SG;MID	ADJ;INDF;FEM;PL
נמנע	inevitabila	נמנע	inevitabil	V;MASC;SG;MID	ADJ;DEF;FEM;SG
נמנע	inevitabilul	נמנע	inevitabil	V;MASC;SG;MID	N;DEF;MASC;SG
נמנע	inevitabil	נמנע	inevitabil	V;MASC;SG;MID	ADV
חשבתי	gandit	חשב	gandi	V;SG;1;PST	ADJ;INDF;MASC;SG
חשבתי	crezut	חשב	crede	V;SG;1;PST	ADJ;INDF;MASC;SG
צר	ingusta	צר	ingusta		ADJ;DEF;FEM;SG
צר	restrange	צר	restrange		V;IND;SG;3;PRS;FIN
צר	ingust	צר	ingust		ADJ;INDF;MASC;SG
סטיוארט	stewart	סטיוארט	stewart	PROPN	PROPN
סטיוארט	stuart	סטיוארט	stuart	PROPN	PROPN
אלקטרוני	electronice	אלקטרוני	electronic	ADJ;MASC;SG	ADJ;INDF;FEM;PL
אלקטרוני	electronica	אלקטרוני	electronică	ADJ;MASC;SG	N;DEF;FEM;SG
תלמי	ptolemeu	תלם	ptolemeu	PROPN	PROPN
חלון	windows	חלון	windows	N;MASC;SG	PROPN
חלון	ferestre	חלון	fereastră	N;MASC;SG	N;INDF;FEM;PL
חלון	geamuri	חלון	geam	N;MASC;SG	N;INDF;FEM;PL
חלון	ferestrele	חלון	fereastră	N;MASC;SG	N;DEF;FEM;PL
לפרוץ	hack	פרץ	hack	V;NFIN;ACT	N;INDF;MASC;SG
הרנסאנס	renascentist	הרנסאנס	renascentist	PROPN	ADJ;INDF;MASC;SG
דולרים	dolarul	דולר	dolar	N;MASC;PL	N;DEF;MASC;SG
דולרים	dolar	דולר	dolar	N;MASC;PL	N;INDF;MASC;SG
אפר	cenusa	אפר	cenusa		N;DEF;FEM;SG
אפר	cenusa	אפר	cenusa		N;DEF;FEM;SG
אפר	ash	אפר	ash		N;INDF;MASC;SG
אפר	cenusa	אפר	cenusa		N;DEF;FEM;SG
חוקית	legal	חוקי	legal	ADV	ADJ;INDF;MASC;SG
חוקית	juridice	חוקי	juridic	ADV	ADJ;INDF;FEM;PL
חוקית	legale	חוקי	legal	ADV	ADJ;INDF;FEM;PL
חוקית	juridic	חוקי	juridic	ADV	ADJ;INDF;MASC;SG
חוקית	legala	חוקי	legală	ADV	ADJ;DEF;FEM;SG
חוקית	legal	חוקי	legal	ADV	ADJ;INDF;MASC;SG
קליין	klein	קליין	klein	PROPN	PROPN
קובי	kobe	קובי	kobe	PROPN	PROPN
שדרות	boulevard	שדרה	boulevard	N;FEM;PL	PROPN
שדרות	bulevardul	שדרה	bulevard	N;FEM;PL	N;DEF;MASC;SG
שדרות	bulevard	שדרה	bulevard	N;FEM;PL	N;INDF;MASC;SG
שדרות	avenue	שדרה	avenue	N;FEM;PL	N;INDF;MASC;SG
שנותרו	ramase	שנותר	ramas		V;IND;SG;3;PST;FIN
טבח	cook	טבח	cook	N;MASC;SG	PROPN
טבח	gatesc	טבח	gatesc	N;MASC;SG	V;IND;PL;3;PRS;FIN
טבח	masacre	טבח	masacră	N;MASC;SG	N;INDF;FEM;PL
מאמינים	crede	האמין	crede	V;MASC;PL;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
השר	ministru	השר	ministru		N;INDF;MASC;SG
השר	ministrul	השר	ministru		N;DEF;MASC;SG
יוונית	greci	יוונית	grec	PROPN	N;INDF;MASC;PL
יוונית	grecesc	יוונית	grecesc	PROPN	ADJ;INDF;MASC;SG
יוונית	grec	יוונית	grec	PROPN	N;INDF;MASC;SG
יוונית	greaca	יוונית	greacă	PROPN	N;DEF;FEM;SG
יוונית	greaca	יוונית	greacă	PROPN	N;DEF;FEM;SG
זרה	straine	זרה	strain		ADJ;INDF;FEM;PL
זרה	straina	זרה	straină		ADJ;DEF;FEM;SG
זרה	strain	זרה	strain		ADJ;INDF;MASC;SG
זרה	strain	זרה	strain		ADJ;INDF;MASC;SG
זרה	strainatate	זרה	strainatate		N;INDF;FEM;SG
המיועד	desemnate	המיועד	desemna	N;MASC;SG	ADJ;INDF;FEM;PL
המיועד	desemnat	המיועד	desemnat	N;MASC;SG	ADJ;INDF;MASC;SG
המיועד	destinate	המיועד	destinat	N;MASC;SG	ADJ;INDF;FEM;PL
המיועד	destinat	המיועד	destinat	N;MASC;SG	ADJ;INDF;MASC;SG
ידיים	mainile	יד	maine		N;DEF;FEM;PL
ידיים	mainile	יד	maine		N;DEF;FEM;PL
העובר	fat	העובר	fat	ADV	
העובר	fetus	העובר	fetu	ADV	N;INDF;MASC;SG
העובר	fatul	העובר	fat	ADV	N;DEF;MASC;SG
צפוי	asteptam	צפוי	astepta	ADJ;MASC;SG	V;IND;1;IPFV;FIN
צפוי	previzibile	צפוי	previzibil	ADJ;MASC;SG	ADJ;INDF;FEM;PL
צפוי	previzibil	צפוי	previzibil	ADJ;MASC;SG	ADV
מרשל	marshall	מרשל	marshall	PROPN	PROPN
אשכול	fir	אשכול	fir	PROPN	N;INDF;MASC;SG
אשכול	firul	אשכול	fir	PROPN	N;DEF;MASC;SG
אטום	atom	אטום	atom	PROPN	N;INDF;MASC;SG
איירס	aires	איירס	aires	PROPN	PROPN
איירס	ayers	איירס	ayers	PROPN	N;INDF;MASC;SG
סמים	drog	סם	drog	N;MASC;PL	N;INDF;MASC;SG
סמים	drogul	סם	drog	N;MASC;PL	N;DEF;MASC;SG
סמים	medicament	סם	medicament	N;MASC;PL	N;INDF;MASC;SG
סמים	narcotice	סם	narcotic	N;MASC;PL	ADJ;INDF;FEM;PL
השתנה	schimbat	השתנה	schimba	V;MASC;SG;3;PST	ADJ;INDF;MASC;SG
השתנה	schimbata	השתנה	schimbata	V;MASC;SG;3;PST	ADJ;DEF;FEM;SG
השתנה	modificata	השתנה	modificat	V;MASC;SG;3;PST	N;DEF;FEM;SG
השתנה	modificate	השתנה	modificat	V;MASC;SG;3;PST	ADJ;INDF;FEM;PL
השתנה	modificat	השתנה	modificat	V;MASC;SG;3;PST	ADJ;INDF;MASC;SG
אשה	asha	איש	asha	N;FEM;SG	
אצולה	nobil	אצולה	nobil	N;FEM;SG	ADJ;INDF;MASC;SG
אצולה	nobila	אצולה	nobil	N;FEM;SG	ADJ;DEF;FEM;SG
אצולה	nobili	אצולה	nobil	N;FEM;SG	N;INDF;MASC;PL
אצולה	nobile	אצולה	nobil	N;FEM;SG	ADJ;INDF;FEM;PL
סיווג	clasificate	סיווג	clasificat	N;MASC;SG	ADJ;INDF;FEM;PL
סיווג	clasificat	סיווג	clasifica	N;MASC;SG	ADJ;INDF;MASC;SG
סיווג	clasificata	סיווג	clasificat	N;MASC;SG	ADJ;DEF;FEM;SG
אומץ	curaj	אומץ	curaj		N;INDF;MASC;SG
אומץ	curaj	אומץ	curaj		N;INDF;MASC;SG
אומץ	curajul	אומץ	curaj		N;DEF;MASC;SG
צולם	luata	צולם	lua	PROPN	ADJ;DEF;FEM;SG
צולם	luat	צולם	lua	PROPN	ADJ;INDF;MASC;SG
צולם	luate	צולם	luat	PROPN	ADJ;INDF;FEM;PL
צולם	filmata	צולם	filmata	PROPN	N;DEF;FEM;SG
צולם	filmat	צולם	filmat	PROPN	ADJ;INDF;MASC;SG
צולם	fotografiat	צולם	fotografiat	PROPN	ADJ;INDF;MASC;SG
הנדסה	ingineri	הנדסה	inginer	N;FEM;SG	N;INDF;MASC;PL
הנדסה	inginerii	הנדסה	inginer	N;FEM;SG	N;DEF;MASC;PL
לאון	léon	לאון	léon	PROPN	PROPN
לאון	león	לאון	león	PROPN	PROPN
לאון	leon	לאון	leon	PROPN	N;INDF;MASC;SG
השנתי	anuale	השנתי	anual	V;SG;1;PST;ACT	ADJ;INDF;FEM;PL
השנתי	anual	השנתי	anual	V;SG;1;PST;ACT	ADV
השנתי	anuala	השנתי	anual	V;SG;1;PST;ACT	ADJ;DEF;FEM;SG
בוריס	boris	בוריס	boris	PROPN	PROPN
מספרי	numerica	מספר	numerică	N;PSSD;MASC;PL	N;DEF;FEM;SG
מספרי	numerice	מספר	numeric	N;PSSD;MASC;PL	ADJ;INDF;FEM;PL
מספרי	numeric	מספר	numeric	N;PSSD;MASC;PL	ADV
תרבותית	cultural	תרבותי	cultural	ADV	ADJ;INDF;MASC;SG
תרבותית	culturala	תרבותי	cultural	ADV	N;DEF;FEM;SG
תרבותית	culturale	תרבותי	cultural	ADV	ADJ;INDF;FEM;PL
שחורה	black	שחורה	black	ADJ;FEM;SG	N;INDF;MASC;SG
מד	ecartament	מד	ecartament		N;INDF;MASC;SG
חסרים	lipsa	חסר	lipsă	ADJ;MASC;PL	N;DEF;FEM;SG
חסרים	lipseste	חסר	lipsi	ADJ;MASC;PL	V;IND;SG;3;PRS;FIN
חסרים	lipsesc	חסר	lipsi	ADJ;MASC;PL	V;IND;PL;3;PRS;FIN
חסרים	lipseste	חסר	lipsi	ADJ;MASC;PL	V;IND;SG;3;PRS;FIN
פאולו	paulo	פאול	paulo	PROPN	PROPN
פאולו	paolo	פאול	paolo	PROPN	PROPN
תומכי	suporterii	תומך	suporter	PROPN	N;DEF;MASC;PL
תומכי	suporteri	תומך	suporter	PROPN	N;INDF;MASC;PL
חמורה	severe	חמור	sever	ADV	ADJ;INDF;FEM;PL
חמורה	severa	חמור	sever	ADV	ADJ;DEF;FEM;SG
חמורה	severa	חמור	sever	ADV	ADJ;DEF;FEM;SG
חמורה	sever	חמור	sever	ADV	ADJ;INDF;MASC;SG
הועברה	transferat	הועבר	transfera	V;FEM;SG;3;PST;PASS	ADJ;INDF;MASC;SG
הועברה	transferate	הועבר	transfera	V;FEM;SG;3;PST;PASS	ADJ;INDF;FEM;PL
הועברה	transferata	הועבר	transferat	V;FEM;SG;3;PST;PASS	N;DEF;FEM;SG
פורד	ford	פורד	ford	PROPN	N;INDF;MASC;SG
לורנס	laurence	לורנס	laurenc	PROPN	PROPN
לורנס	lawrence	לורנס	lawrenc	PROPN	PROPN
אלים	zei	אלים	zeu		N;INDF;MASC;PL
אלים	zeii	אלים	zeu		N;DEF;MASC;PL
אלים	zeilor	אלים	zeu		N;DEF;MASC;PL
אלים	violent	אלים	violent		ADJ;INDF;MASC;SG
אלים	violenta	אלים	violentă		N;DEF;FEM;SG
אלים	violente	אלים	violent		ADJ;INDF;FEM;PL
שלילי	negative	שלילי	negativ	ADJ;MASC;SG	ADJ;INDF;FEM;PL
שלילי	negativ	שלילי	negativ	ADJ;MASC;SG	ADV
פרשה	pensionat	פרשה	pensiona	N;FEM;SG	ADJ;INDF;MASC;SG
פרשה	retras	פרשה	retrage	N;FEM;SG	ADJ;INDF;MASC;SG
מיותר	inutile	מיותר	inutil		ADJ;INDF;FEM;PL
מיותר	inutila	מיותר	inutil		ADJ;DEF;FEM;SG
מיותר	redundant	מיותר	redundant		ADJ;INDF;MASC;SG
גשם	ploaie	גשם	ploaie		N;INDF;FEM;SG
גשם	ploi	גשם	ploaie		N;INDF;FEM;PL
ניוטון	newton	ניוטון	newton	PROPN	PROPN
האינתיפאדה	intifada	האינתיפאדה	intifada	PROPN	N;DEF;FEM;SG
הארצית	nationale	הארצי	national	ADV	ADJ;INDF;FEM;PL
יונקים	mamifer	יונק	mamifer	N;MASC;PL	N;INDF;MASC;SG
מענה	torturarea	מענה	torturare	ADV	N;DEF;FEM;SG
רגלים	picioarele	רגל	picior		N;DEF;FEM;PL
רגלים	picioare	רגל	picior		N;INDF;FEM;PL
הרשויות	autoritati	הרשות	autoritati	N;FEM;PL	
מובן	inteles	הובן	inteles	V;MASC;SG;V.PTCP;PASS	N;INDF;MASC;SG
מובן	inteles	הובן	inteles	V;MASC;SG;V.PTCP;PASS	N;INDF;MASC;SG
פרסמה	postata	פרסם	postat	V;FEM;SG;3;PST;ACT	N;DEF;FEM;SG
פרסמה	postat	פרסם	posta	V;FEM;SG;3;PST;ACT	ADJ;INDF;MASC;SG
מוצגים	aratat	הוצג	aratat	V;MASC;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
מוצגים	afisata	הוצג	afisat	V;MASC;PL;V.PTCP;PASS	N;DEF;FEM;SG
מוצגים	afisat	הוצג	afisa	V;MASC;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
מוצגים	afisate	הוצג	afisat	V;MASC;PL;V.PTCP;PASS	ADJ;INDF;FEM;PL
מוצגים	exponate	הוצג	expona	V;MASC;PL;V.PTCP;PASS	N;INDF;FEM;PL
רם	berbec	רם	berbec	PROPN	N;INDF;MASC;SG
רם	ram	רם	ram	PROPN	N;INDF;MASC;SG
רם	tare	רם	tare	PROPN	ADV
רם	rem	רם	rem	PROPN	
טכנית	tehnic	טכני	tehnic	PROPN	ADJ;INDF;MASC;SG
ראיות	dovada	ראייה	dovadă	N;FEM;PL	N;DEF;FEM;SG
ראיות	dovada	ראייה	dovadă	N;FEM;PL	N;DEF;FEM;SG
לגייס	recrut	גייס	recrut	V;NFIN;ACT	N;INDF;MASC;SG
תפיסת	capturare	תפיסה	capturare	N;PSSD;FEM;SG	N;INDF;FEM;SG
תפיסת	prinderea	תפיסה	prindere	N;PSSD;FEM;SG	N;DEF;FEM;SG
מסחרית	comerciale	מסחרי	comercial	ADV	ADJ;INDF;FEM;PL
מסחרית	comercial	מסחרי	comercial	ADV	ADJ;INDF;MASC;SG
מסחרית	reclama	מסחרי	reclama	ADV	N;DEF;FEM;SG
מסחרית	comerciala	מסחרי	comercial	ADV	ADJ;DEF;FEM;SG
מסביר	explicand	הסביר	explica	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
מסביר	explica	הסביר	explica	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
החיל	corps	החיל	corps	ADV	N;INDF;MASC;SG
בשילוב	combinat	בשילוב	combina	PROPN	ADJ;INDF;MASC;SG
בשילוב	combinata	בשילוב	combinat	PROPN	ADJ;DEF;FEM;SG
בשילוב	combinate	בשילוב	combina	PROPN	ADJ;INDF;FEM;PL
לוק	luke	לוק	luke	PROPN	PROPN
לוק	luca	לוק	luca	PROPN	N;DEF;FEM;SG
לוק	locke	לוק	lock	PROPN	PROPN
גוסטב	gustav	גוסטב	gustav	PROPN	PROPN
גוסטב	gustave	גוסטב	gustav	PROPN	PROPN
אולימפי	olimpice	אולימפי	olimpic	PROPN	ADJ;INDF;FEM;PL
אולימפי	olimpic	אולימפי	olimpic	PROPN	ADJ;INDF;MASC;SG
אולימפי	olympic	אולימפי	olympic	PROPN	PROPN
הפלייאוף	playoff	הפלייאוף	playoff	PROPN	N;INDF;MASC;SG
מו	moo	מו	moo		N
מו	moe	מו	moae		PROPN
קודש	sfanta	קודש	sfanta		N;DEF;FEM;SG
ניקולאי	nikolai	ניקולאי	nikolai	PROPN	PROPN
ניקולאי	nicolai	ניקולאי	nicolai	PROPN	N;INDF;MASC;SG
ניקולאי	nikolai	ניקולאי	nikolai	PROPN	PROPN
הביע	exprimat	הביע	exprima	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
הביע	exprimata	הביע	exprima	V;MASC;SG;3;PST;ACT	ADJ;DEF;FEM;SG
הביע	exprimate	הביע	exprima	V;MASC;SG;3;PST;ACT	ADJ;INDF;FEM;PL
אפור	gray	אפור	gray		PROPN
אפור	grey	אפור	grey		PROPN
הכרזת	declaratie	הכרזה	declaratie	N;PSSD;FEM;SG	N;INDF;FEM;SG
