que	tuo	que	tuo	CONJ	PRO;NOM;SG
propers	tuleva	proper	tulla	ADJ;MASC;PL	ADJ;NOM;SG
pèrsia	persia	pèrsia	persia		N;NOM;SG
aprenentatge	oppia	aprenentatge	oppia	N;MASC;SG	V;SG;NFIN;ACT
estadística	tilastotietoja	estadística	tilasto#tieto	N;FEM;SG	N;PRT;PL
estadística	tilastotiedot	estadística	tilasto#tieto	N;FEM;SG	N;NOM;PL
estadística	tilastot	estadística	tilasto	N;FEM;SG	N;NOM;PL
estadística	tilastojen	estadística	tilasto	N;FEM;SG	N;GEN;PL
estadística	tilastoja	estadística	tilasto	N;FEM;SG	N;PRT;PL
pujol	pujol	pujol	pujol		N;NOM;SG
napoleó	napoleonin	napoleó	napoleon		N;GEN;SG
napoleó	napoleon	napoleó	napo#lekko		N;GEN;SG
matemàtic	matemaatikko	matemàtic	matemaatikko	ADJ;MASC;SG	N;NOM;SG
estranger	ulkomaalainen	estranger	ulko#maalainen	N;MASC;SG	ADJ;NOM;SG
enrique	enrique	enrique	enrique	PROPN	PROPN;NOM;SG
separat	erotettu	separat	erottaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
live	live	live	live		N;NOM;SG
live	livenä	live	livi		N;FRML;SG
live	elä	live	elää		V;IMP;SG;2;FIN;ACT
live	elää	live	elää		V;IND;SG;3;PRS;FIN;ACT
líquid	nesteen	líquid	neste	ADJ;MASC;SG	N;GEN;SG
líquid	nestettä	líquid	neste	ADJ;MASC;SG	N;PRT;SG
líquid	neste	líquid	neste	ADJ;MASC;SG	PROPN;NOM;SG
tomàs	thomas	tomàs	thomas		N;NOM;SG
tomàs	tuomas	tomàs	tuomas		N;NOM;SG
dorsal	moottorin	dorsal	moottori	ADJ;SG	N;GEN;SG
dorsal	moottorit	dorsal	moottori	ADJ;SG	N;NOM;PL
dorsal	moottori	dorsal	moottori	ADJ;SG	N;NOM;SG
dorsal	dorsal	dorsal	dorsal	ADJ;SG	N;NOM;SG
presentat	toimitettu	presentat	toimittaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
presentat	toimitetut	presentat	toimittaa	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
presentat	toimitti	presentat	toimittaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
presentat	esiteltiin	presentat	esitellä	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
presentat	esitellyt	presentat	esitellä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
presentat	esitelty	presentat	esitellä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
presentat	esitti	presentat	esittää	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
shao	shao	shao	shao	PROPN	PROPN;NOM;SG
mozart	mozart	mozart	mozart		PROPN;NOM;SG
bot	botti	bot	botti		N;NOM;SG
pilota	pallo	pilotar	pallo	V;IND;SG;3;PRS;FIN	N;NOM;SG
pilota	pallon	pilotar	pallo	V;IND;SG;3;PRS;FIN	N;GEN;SG
pilota	kuula	pilotar	kuula	V;IND;SG;3;PRS;FIN	N;NOM;SG
pilota	tanssiaiset	pilotar	tanssiainen	V;IND;SG;3;PRS;FIN	N;NOM;PL
luci	lucius	luci	lucius		N;NOM;SG
citat	lainattu	citar	lainata	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
pic	pic	pic	pic	N;MASC;SG	
maó	brick	maó	brick		N;NOM;SG
gris	harmaita	gris	harmaa	ADJ;MASC;SG	ADJ;PRT;PL
gris	grey	gris	grey	ADJ;MASC;SG	
loira	loire	loira	loire	ADJ;MASC;SG	
julià	julian	julià	julia	ADJ;MASC;SG	N;GEN;SG
julià	julianin	julià	juliani	ADJ;MASC;SG	N;GEN;SG
cinquanta	viisikymmentä	cinquanta	viisi#kymmenen		NUM;PRT;SG
cinquanta	fifty	cinquanta	fifty		
arrel	root	arrel	root		N;NOM;SG
cerca	haun	cerca	haun		N;GEN;SG
cerca	haku	cerca	haku		N;NOM;SG
cerca	etsi	cerca	etsiä		V;IMP;SG;2;FIN;ACT
cerca	etsintä	cerca	etsintä		N;NOM;SG
negocis	yritys	negoci	yritys	N;MASC;PL	N;NOM;SG
negocis	liiketoiminta	negoci	liike#toimi	N;MASC;PL	N;NOM;SG
negocis	liike	negoci	liike	N;MASC;PL	N;NOM;SG
negocis	liiketoiminnan	negoci	liike#toiminta	N;MASC;PL	N;GEN;SG
negocis	business	negoci	business	N;MASC;PL	N;NOM;SG
almirall	amiraali	almirall	amiraali		N;NOM;SG
variacions	vaihtelu	variació	vaihtelu	N;FEM;PL	N;NOM;SG
forts	vahva	fort	vahva	ADJ;MASC;PL	ADJ;NOM;SG
forts	vahvaa	fort	vahva	ADJ;MASC;PL	ADJ;PRT;SG
forts	voimakas	fort	voimakas	ADJ;MASC;PL	ADJ;NOM;SG
johnson	johnson	johnson	john#son		N;NOM;SG
verlag	verlag	verlag	verlag	PROPN	
wikimedia	wikimedia	wikimedia	wikimedia		N;NOM;SG
creant	luominen	crear	luominen	V;V.MSDR	N;NOM;SG
creant	luoda	crear	luoda	V;V.MSDR	V;SG;NFIN;ACT
creant	luodaan	crear	luoda	V;V.MSDR	V;IND;PRS;FIN;PASS
refugi	suojaa	refugi	suoja	N;MASC;SG	V;IMP;SG;2;FIN;ACT
associacions	kumppanuus	associació	kumppanuus	N;FEM;PL	N;NOM;SG
tensió	jännitteitä	tensió	jännite	N;FEM;SG	N;PRT;PL
tensió	jännitteet	tensió	jännite	N;FEM;SG	N;NOM;PL
obre	avaa	obrir	avata	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
considerable	huomattavat	considerable	huomattava	ADJ;SG	ADJ;NOM;PL
considerable	huomattavia	considerable	huomattava	ADJ;SG	ADJ;PRT;PL
participat	osallistuivat	participat	osallistua	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN;ACT
participat	osallistuneet	participat	osallistua	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
participat	osallistui	participat	osallistua	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
participat	osallistunut	participat	osallistua	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
treballat	työskennellyt	treballat	työskennellä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
treballat	työskenteli	treballat	työskennellä	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
treballat	toiminut	treballat	toimia	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
component	komponentti	component	komponentti		N;NOM;SG
component	komponentin	component	komponentti		N;GEN;SG
wilson	wilson	wilson	wilson	PROPN	N;NOM;SG
presoner	vankia	presoner	vanki		N;PRT;SG
presoner	vanki	presoner	vanki		N;NOM;SG
demanda	vaadi	demanda	vaatia	N;FEM;SG	V;IMP;SG;2;FIN;ACT
muller	müller	muller	müller		PROPN;NOM;SG
muller	muller	muller	muller		N;NOM;SG
caterina	catherine	caterina	catherine		N;NOM;SG
caterina	katariina	caterina	katari		N;FRML;SG
castro	castron	castro	castron	PROPN	N;GEN;SG
castro	castro	castro	castro	PROPN	N;NOM;SG
nazi	natsi	nazi	natsi	ADJ;SG	N;NOM;SG
visible	näkyvä	visible	näkyä	ADJ;SG	V;NOM;SG;V.PTCP;ACT
visible	näkyvissä	visible	näkyä	ADJ;SG	V;IN+ESS;PL;V.PTCP;ACT
visible	näkyy	visible	näkyä	ADJ;SG	V;IND;SG;3;PRS;FIN;ACT
visible	näkyvät	visible	näkyä	ADJ;SG	V;IND;PL;3;PRS;FIN;ACT
urss	neuvostoliiton	urss	neuvosto#liitto	PROPN	N;GEN;SG
urss	neuvostoliitto	urss	neuvosto#liitto	PROPN	N;NOM;SG
estils	styles	estil	styles	N;MASC;PL	
blocs	korttelia	bloc	kortteli	N;MASC;PL	N;PRT;SG
càlcul	laskelmat	càlcul	laskelma	N;MASC;SG	N;NOM;PL
càlcul	laskettaessa	càlcul	laskea	N;MASC;SG	V;IN+ESS;NFIN;PASS
hug	hugh	hug	hugh		PROPN;NOM;SG
ofensiva	loukkaava	ofensiva	loukkata	N;FEM;SG	V;NOM;SG;V.PTCP;ACT
ofensiva	loukkaavaa	ofensiva	loukkaava	N;FEM;SG	V;PRT;SG;V.PTCP;ACT
fleca	leipomo	fleca	leipomo	ADJ;FEM;SG	N;NOM;SG
pràctiques	harjoittelu	pràctica	harjoittelu	N;FEM;PL	N;NOM;SG
pràctiques	työharjoittelu	pràctica	työ#harjoittelu	N;FEM;PL	N;NOM;SG
moda	muoti	moda	muoti		N;NOM;SG
moda	muotia	moda	muoti		N;PRT;SG
moda	muodin	moda	muoti		N;GEN;SG
jorge	jorge	jorge	jorge		PROPN;NOM;SG
substitució	korvaava	substitució	korvata	N;FEM;SG	V;NOM;SG;V.PTCP;ACT
petersburg	pietarissa	petersburg	pietari		N;IN+ESS;SG
petersburg	pietari	petersburg	pietari		N;NOM;SG
soc	soc	soc	soc	V;IND;SG;1;PRS;FIN	N;NOM;SG
regionals	alueellinen	regional	alueellinen	ADJ;PL	ADJ;NOM;SG
bob	bob	bob	bob	PROPN	PROPN;NOM;SG
revisió	tarkistaa	revisió	tarkistaa	N;FEM;SG	V;IND;SG;FIN;ACT
gil	gil	gil	gil	PROPN	PROPN;NOM;SG
provisional	alustavat	provisional	alustaa	ADJ;SG	V;PL;3;FIN;ACT
provisional	väliaikaiset	provisional	väli#aikainen	ADJ;SG	ADJ;NOM;PL
provisional	alustava	provisional	alustava	ADJ;SG	V;NOM;SG;V.PTCP;ACT
nigèria	nigerian	nigèria	nigeria	ADJ;FEM;SG	N;GEN;SG
nigèria	nigeriassa	nigèria	nigeria	ADJ;FEM;SG	N;IN+ESS;SG
colonial	colonial	colonial	colonial	ADJ;SG	N;NOM;SG
esforç	ponnisteluja	esforç	ponnistelu	N;MASC;SG	N;PRT;PL
combustible	polttoaineet	combustible	poltto#aine	N;MASC;SG	N;NOM;PL
alan	alan	alan	alkaa		V;IND;SG;1;PRS;FIN;ACT
recorda	muista	recordar	muu	V;IND;SG;3;PRS;FIN	PRO;IN+ABL;PL
recorda	muistakaa	recordar	muistaa	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;FIN;ACT
francis	francis	franci	francis		PROPN;NOM;SG
enorme	valtavat	enorme	valtava	ADJ;SG	ADJ;NOM;PL
iso	iso	iso	iso		ADJ;NOM;SG
oliver	oliver	oliver	oliver		PROPN;NOM;SG
clan	klaani	clan	klaa		N;NOM;SG
clan	klaanin	clan	klaani		N;GEN;SG
missouri	missourin	missouri	missouri	ADJ;MASC;SG	N;GEN;SG
partidaris	kannattajia	partidari	kannattaja	ADJ;MASC;PL	N;PRT;PL
pietro	pietro	pietro	pietro		PROPN;NOM;SG
sucre	sokeria	sucre	sokeri		N;PRT;SG
sucre	sokeri	sucre	sokeri		N;NOM;SG
grande	grande	grande	grande		
saga	saga	saga	saga		
oportunitat	chance	oportunitat	chance	N;FEM;SG	
lai	lai	lai	lai	PROPN	N;NOM;SG
acompanyat	saatettiin	acompanyat	saattaa	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
afegit	lisättiin	afegit	lisätä	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
afegit	lisäsi	afegit	lisätä	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
afegit	lisätty	afegit	lisätä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
designat	nimetty	designat	nimetä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
designat	nimetyt	designat	nimetty	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
garcia	garcia	garcia	garcia		PROPN;NOM;SG
costums	tulli	costum	tulli		N;NOM;SG
marítim	merenkulun	marítim	meren#kulu	ADJ;MASC;SG	N;GEN;SG
alonso	alonso	alonsar	alonso	PROPN	N;NOM;SG
rin	reinin	rin	reini		N;GEN;SG
sofia	sofia	sofia	sofia		N;NOM;SG
tractats	sopimukset	tractat	sopimus	ADJ;MASC;PL;V.PTCP	N;NOM;PL
sardenya	sardinian	sardenya	sardinia	ADJ;FEM;SG	N;GEN;SG
espectacle	näytä	espectacle	näyttää	N;MASC;SG	V;IMP;SG;2;FIN;ACT
influències	vaikuttavat	influència	vaikuttaa	N;FEM;PL	V;PL;3;FIN;ACT
influències	vaikuttaa	influència	vaikuttaa	N;FEM;PL	V;SG;NFIN;ACT
sous	sous	sou	sous	N;MASC;PL	INTJ
bernard	bernard	bernard	bernard		PROPN;NOM;SG
ford	fordin	ford	fordi	PROPN	N;GEN;SG
ford	ford	ford	ford	PROPN	PROPN;NOM;SG
montevideo	montevideossa	montevitar	montevide		N;IN+ESS;SG
victor	victor	victor	victor		N;NOM;SG
emprat	käytetyt	emprat	käyttää	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
emprat	käytetty	emprat	käyttää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
emprat	käytettyjä	emprat	käyttää	ADJ;MASC;SG;V.PTCP	V;PRT;PL;V.PTCP;PASS
llevat	hiiva	llevat	hiiva		N;NOM;SG
fira	reilua	fira	reilu	N;FEM;SG	ADJ;PRT;SG
fira	oikeudenmukainen	fira	oikeuden#mukainen	N;FEM;SG	ADJ;NOM;SG
fira	reilu	fira	reilu	N;FEM;SG	ADJ;NOM;SG
fira	fair	fira	fair	N;FEM;SG	
pol	pol	pol	pol		N;NOM;SG
regent	regent	regent	regent		N;NOM;SG
rellotge	kello	rellotge	kello		N;NOM;SG
rellotge	katso	rellotge	katsoa		V;IMP;SG;2;FIN;ACT
rellotge	kellon	rellotge	kello		N;GEN;SG
rellotge	kello	rellotge	kello		N;NOM;SG
disponibles	saatavissa	disponible	saada	ADJ;PL	V;IN+ESS;PL;V.PTCP;PASS
disponibles	käytettävissä	disponible	käyttää	ADJ;PL	V;IN+ESS;PL;V.PTCP;PASS
disponibles	tarjolla	disponible	tarjolla	ADJ;PL	ADV
disponibles	saatavilla	disponible	saada	ADJ;PL	V;AT+ESS
;PL;V.PTCP;PASS
disponibles	saatavana	disponible	saada	ADJ;PL	V;FRML;SG;V.PTCP;PASS
carlo	carlo	carlo	carlo	PROPN	PROPN;NOM;SG
semblants	samankaltaista	semblant	samankaltainen	ADJ;PL	ADJ;PRT;SG
semblants	samanlainen	semblant	samanlainen	ADJ;PL	ADJ;NOM;SG
semblants	samankaltainen	semblant	samankaltainen	ADJ;PL	ADJ;NOM;SG
radio	radion	radio	radio		N;GEN;SG
radio	radio	radio	radio		N;NOM;SG
ricard	ricard	ricard	ricard		PROPN;NOM;SG
ricard	richardin	ricard	richardi		N;GEN;SG
ricard	richard	ricard	richard		PROPN;NOM;SG
ricard	rikhard	ricard	rikhard		N;NOM;SG
boston	bostonista	bostó	bostoni	PROPN	ADJ;IN+ABL;SG
boston	boston	bostó	boston	PROPN	
boston	bostonin	bostó	boston	PROPN	N;GEN;SG
boston	bostoniin	bostó	boston	PROPN	N;IN+ALL;SG
boston	bostonissa	bostó	boston	PROPN	N;IN+ESS;SG
desaparegut	kadonnut	desaparegut	kadota	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
desaparegut	katosi	desaparegut	kadota	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
desaparegut	kadonneet	desaparegut	kadota	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
desaparegut	kadonnut	desaparegut	kadota	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
desaparegut	kadoksissa	desaparegut	kadoksissa	ADJ;MASC;SG;V.PTCP	ADV
desaparegut	puuttuu	desaparegut	puuttua	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
desaparegut	puuttuvat	desaparegut	puuttua	ADJ;MASC;SG;V.PTCP	V;PL;3;FIN;ACT
membrana	kalvon	membrana	kalvo	V;IND;SG;3;PRS;FIN	N;GEN;SG
membrana	kalvo	membrana	kalvo	V;IND;SG;3;PRS;FIN	N;NOM;SG
files	riviä	fila	rivi	N;FEM;PL	N;PRT;SG
específic	erityiset	específic	erityinen	ADJ;MASC;SG	ADJ;NOM;PL
específic	erityisiä	específic	erityinen	ADJ;MASC;SG	ADJ;PRT;PL
proteïna	proteiineja	proteïna	proteiini	N;FEM;SG	N;PRT;PL
desig	halua	desig	haluta	N;MASC;SG	V;IMP;SG;2;FIN;ACT
desig	halut	desig	halu	N;MASC;SG	N;NOM;PL
desig	toivottaa	desig	toivottaa	N;MASC;SG	V;IND;SG;2;PRS;FIN;ACT
desig	kunpa	desig	kunpa	N;MASC;SG	INTJ
quinze	viisitoista	quinze	viisi#toista	NUM;PL	NUM;NOM;SG
electrònica	elektroniikka	electrònic	elektroniikka	ADJ;FEM;SG	N;NOM;SG
bill	laskuttaa	bill	laskuttaa	PROPN	V;SG;PRS;NFIN;ACT
bill	bill	bill	bill	PROPN	PROPN;NOM;SG
bill	lasku	bill	lasku	PROPN	N;NOM;SG
seixanta	sixty	seixanta	sixty	NUM;PL	PROPN;NOM;SG
hollywood	hollywoodiin	hollywood	hollywoodi		N;IN+ALL;SG
hollywood	hollywood	hollywood	hollywood		
hollywood	hollywoodin	hollywood	hollywoodi		N;GEN;SG
hollywood	hollywoodissa	hollywood	hollywoodi		N;IN+ESS;SG
rico	rico	rico	rico	PROPN	PROPN;NOM;SG
praga	prahassa	praga	praha		N;IN+ESS;SG
praga	prahan	praga	praha		N;GEN;SG
praga	praha	praga	praha		PROPN;NOM;SG
ernest	ernest	ernest	ernest		N;NOM;SG
crítics	kriitikot	crític	kriitikko	ADJ;MASC;PL	N;NOM;PL
pastor	kirkkoherra	pastor	kirkko#herra		N;NOM;SG
pastor	pastorin	pastor	pastori		N;GEN;SG
pastor	pastori	pastor	pastori		N;NOM;SG
expressar	ilmaista	expressar	ilmaista	V;NFIN	N;PRT;SG
expressar	express	expressar	express	V;NFIN	N;NOM;SG
unep	unep	un	unep	ADJ;SG	N;NOM;SG
danys	vaurio	dany	vaurio	N;MASC;PL	N;NOM;SG
danys	vahinko	dany	vahinko	N;MASC;PL	N;NOM;SG
danys	vahinkoa	dany	vahinko	N;MASC;PL	N;PRT;SG
bulgària	bulgariassa	bulgari	bulgaria	ADJ;FEM;SG	N;IN+ESS;SG
bulgària	bulgarian	bulgari	bulgaria	ADJ;FEM;SG	N;GEN;SG
bulgària	bulgaria	bulgari	bulgari	ADJ;FEM;SG	N;NOM;SG
adam	adam	adam	adam		PROPN;NOM;SG
individu	yksittäiset	individu	yksittäinen	N;MASC;SG	ADJ;NOM;PL
individu	yksittäisten	individu	yksittäinen	N;MASC;SG	ADJ;GEN;PL
individu	yksilöllinen	individu	yksilöllinen	N;MASC;SG	ADJ;NOM;SG
individu	yksittäinen	individu	yksittäinen	N;MASC;SG	ADJ;NOM;SG
ruiz	ruiz	ruiz	ruiz	PROPN	PROPN;NOM;SG
tall	leikkaaminen	tall	leikkaaminen		N;NOM;SG
british	britti	british	britti		N;NOM;SG
british	brittiläiset	british	brittiläinen		N;NOM;PL
british	brittiläinen	british	brittiläinen		ADJ;NOM;SG
british	britit	british	britti		N;NOM;PL
british	britannian	british	britannia		N;GEN;SG
mateu	matthew	mateu	matthew		PROPN;NOM;SG
association	association	association	association		N;GEN;SG
association	yhdistys	association	yhdistys		N;NOM;SG
riquesa	rikkaudet	riquesa	rikkaus	N;FEM;SG	N;NOM;PL
mariscal	sheriffi	mariscal	sheriffi		N;NOM;SG
esborra	poista	esborra	poistaa	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
alexandria	alexandria	alexandria	alexandr	V;COND;SG;3;FIN	PROPN;NOM;SG
sobreviure	selviytyminen	sobreviure	selviytyminen	V;NFIN	N;NOM;SG
braços	käsivarret	braç	käsi#varsi		N;NOM;PL
braços	aseiden	braç	ase		N;GEN;PL
braços	kädet	braç	käsi		N;NOM;PL
braços	aseet	braç	ase		N;NOM;PL
ivan	ivan	iv	ivan		N;NOM;SG
greus	vakavaa	greu	vakava	ADJ;PL	ADJ;PRT;SG
greus	vakava	greu	vakava	ADJ;PL	ADJ;NOM;SG
long	pitkät	long	pitkä		ADJ;NOM;PL
long	kauan	long	kauan		ADV
long	pitkä	long	pitkä		ADJ;NOM;SG
long	pitkään	long	pitkään		ADV
long	long	long	long		
young	nuori	young	nuori	PROPN	ADJ;NOM;SG
young	nuoret	young	nuori	PROPN	N;NOM;PL
young	youngin	young	young	PROPN	PROPN;GEN;SG
young	young	young	young	PROPN	PROPN;NOM;SG
clàssics	klassikoita	clàssic	klassikko	ADJ;MASC;PL	N;PRT;PL
segell	leimaa	segell	leima	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
allen	allen	allar	allen	PROPN	
aliat	liittolainen	aliat	liittolainen	ADJ;MASC;SG;V.PTCP	N;NOM;SG
aliat	ally	aliat	ally	ADJ;MASC;SG;V.PTCP	N;NOM;SG
constantí	constantine	constantí	constantine	ADJ;MASC;SG	N;NOM;SG
figueres	figueres	figuera	figueres		PROPN;NOM;SG
lògica	logiikkaa	lògica	logiikka	ADJ;FEM;SG	N;PRT;SG
lògica	logiikan	lògica	logiikka	ADJ;FEM;SG	N;GEN;SG
lògica	logiikka	lògica	logiikka	ADJ;FEM;SG	N;NOM;SG
claus	claus	clau	claus	N;FEM;PL	PROPN;NOM;SG
menció	mainitse	menció	mainita	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
menció	maininta	menció	maininta	V;IND;SG;3;PRS;FIN	N;NOM;SG
cúpula	dome	cúpula	dome	N;FEM;SG	PROPN;NOM;SG
màrtir	marttyyri	màrtir	marttyyri		N;NOM;SG
hisenda	hacienda	hisenda	hacienda	N;FEM;SG	
mèrit	ansaitsevat	mèrit	ansaita	N;MASC;SG	V;IND;PL;3;PRS;FIN;ACT
mèrit	ansiot	mèrit	ansio	N;MASC;SG	N;NOM;PL
mèrit	ansioiden	mèrit	ansio	N;MASC;SG	N;GEN;PL
orientació	ohjeita	orientació	ohje	N;FEM;SG	N;PRT;PL
jueu	juutalaista	jueu	juutalainen	ADJ;MASC;SG	N;PRT;SG
jueu	juutalaiset	jueu	juutalainen	ADJ;MASC;SG	N;NOM;PL
will	will	will	will	PROPN	
will	tahto	will	tahto	PROPN	N;NOM;SG
còpia	kopioi	còpia	kopioida	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
còpia	kopio	còpia	kopio	V;IND;SG;3;PRS;FIN	N;NOM;SG
integrat	integroitu	integrat	integroida	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
integrat	integroidut	integrat	integroida	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
matriu	matriisi	matriu	matriisi		N;NOM;SG
quaranta	neljäkymmentä	quaranta	neljä#kymmenen	NUM;PL	NUM;PRT;SG
quaranta	forty	quaranta	forty	NUM;PL	
alma	alma	alma	alma		PROPN;NOM;SG
variables	muuttujat	variable	muuttuja	ADJ;PL	N;NOM;PL
gregori	gregory	gregori	gregory		PROPN;NOM;SG
africà	afrikkalaiset	africà	afrikka#lainen	ADJ;MASC;SG	N;NOM;PL
africà	afrikka	africà	afrikka	ADJ;MASC;SG	N;NOM;SG
africà	afrikan	africà	afrikka	ADJ;MASC;SG	N;GEN;SG
villa	huvila	villa	huvila	V;IND;SG;3;PRS;FIN	N;NOM;SG
villa	villa	villa	villa	V;IND;SG;3;PRS;FIN	N;NOM;SG
quadrats	neliöt	quadrat	neliö	ADJ;MASC;PL	N;NOM;PL
youtube	youtubessa	youtube	youtube		PROPN;IN+ESS;SG
youtube	youtube	youtube	youtube		PROPN;NOM;SG
monarca	monarch	monarca	monarch		
testimoni	todistajat	testimoni	todistaja	N;SG	N;NOM;PL
alimentació	elintarvikkeet	alimentació	elin#tarvike	N;FEM;SG	N;NOM;PL
taylor	taylor	taylor	taylor		PROPN;NOM;SG
avi	ukki	avi	ukki		N;NOM;SG
avi	vaari	avi	vaari		N;NOM;SG
avi	pappa	avi	pappa		N;NOM;SG
avi	isoisä	avi	iso#isä		N;NOM;SG
avi	isoisä	avi	iso#isä		N;NOM;SG
orleans	orleansin	orleà	orleansi	N;MASC;PL	ADJ;GEN;SG
orleans	orléans	orleà	orléans	N;MASC;PL	
pobres	köyhä	pobre	köyhä	ADJ;PL	ADJ;NOM;SG
votació	äänestää	votació	äänestää	N;FEM;SG	V;SG;NFIN;ACT
molecular	molekyylien	molecular	mole#kyyli	ADJ;SG	N;GEN;PL
pluja	rain	pluja	rain	N;FEM;SG	
típic	tyypillisiä	típic	tyypillinen	ADJ;MASC;SG	ADJ;PRT;PL
samuel	samuel	samuel	samuel		N;NOM;SG
determinada	määritetty	determinat	määrittää	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
determinada	määritetyt	determinat	määrittää	ADJ;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
determinada	määritetään	determinat	määrittää	ADJ;FEM;SG;V.PTCP	V;IND;PRS;FIN;PASS
rival	kilpailija	rival	kilpailija	ADJ;SG	N;NOM;SG
teixits	kudosten	teixit	kudos	ADJ;MASC;PL;V.PTCP	N;GEN;PL
representat	edustettuina	representat	edustaa	ADJ;MASC;SG;V.PTCP	V;FRML;PL;V.PTCP;PASS
lorenzo	lorenzo	lorinzar	lorenzo		
prússia	preussin	prússia	preussi	ADJ;SG	N;GEN;SG
permís	salli	permís	salli	N;MASC;SG	V;IMP;SG;2;FIN;ACT
permís	sallia	permís	sallia	N;MASC;SG	V;SG;NFIN;ACT
dei	dei	dei	dei		
vestit	puku	vestit	puku	ADJ;MASC;SG;V.PTCP	N;NOM;SG
vestit	mekko	vestit	mekko	ADJ;MASC;SG;V.PTCP	N;NOM;SG
vestit	puvun	vestit	puku	ADJ;MASC;SG;V.PTCP	N;GEN;SG
vestit	puku	vestit	puku	ADJ;MASC;SG;V.PTCP	N;NOM;SG
marcel	marcellus	marcel	marcellus		N;NOM;SG
marcel	marcel	marcel	marcel		PROPN;NOM;SG
primària	ensisijainen	primària	ensisijainen		ADJ;NOM;SG
fòssils	fossiileja	fòssil	fossiili	ADJ;PL	N;PRT;PL
tones	tonnia	tona	tonni	N;FEM;PL	N;PRT;SG
franz	franz	franz	franz	PROPN	PROPN;NOM;SG
abella	mehiläinen	abella	mehiläinen	V;IND;SG;3;PRS;FIN	N;NOM;SG
abella	bee	abella	bee	V;IND;SG;3;PRS;FIN	
relacionada	liittyvä	relacionat	liittyä	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
relacionada	liittyvät	relacionat	liittyä	ADJ;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
relacionada	liittyy	relacionat	liittyä	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
condemnat	tuomittiin	condemnat	tuomita	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
condemnat	tuominnut	condemnat	tuomita	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
condemnat	tuomittu	condemnat	tuomita	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
penya	peña	penya	peña		PROPN;NOM;SG
francs	franks	franc	franks		N;NOM;SG
administratiu	hallinnolliset	administratiu	hallinnollinen	ADJ;MASC;SG	ADJ;NOM;PL
