κβαντική	quantum	κβαντικός	quantum	ADJ;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
βυθίστηκε	sjönk	βυθίζω	sjönk	V;PFV;IND;SG;3;PST;FIN;PASS	V;IMP;PST;FIN;ACT
ενδιαφέρουσα	intressanta	ενδιαφέρων	intressant	ADJ;NOM;FEM;SG	ADJ;NOM;PL
διαφάνεια	transparens	διαφάνεια	transpare	N;NOM;FEM;SG	N;GEN;DEF;MASC+FEM;SG
δημιουργοί	upphovsmän	δημιουργός	upphovsmän	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
μπουτάν	bhutan	μπουτάν	bhuta		PROPN;NOM
αιώνια	evigt	αιώνιος	evigt	N;NOM;FEM;SG	ADV
αιώνια	evigt	αιώνιος	evigt	N;NOM;FEM;SG	ADV
αιώνια	evig	αιώνιος	evig	N;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
αιώνια	eviga	αιώνιος	evig	N;NOM;FEM;SG	ADJ;NOM;PL
ενθουσιασμό	spänning	ενθουσιασμός	spänning	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ενθουσιασμό	upphetsning	ενθουσιασμός	upphetsning	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ενθουσιασμό	entusiastisk	ενθουσιασμός	entusiastisk	N;ACC;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
ενθουσιασμό	entusiasm	ενθουσιασμός	entusiasm	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
λοατ	hbt	λοατ	hbt	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
λοατ	hbt	λοατ	hbt	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
γιοχάνες	johannes	γιοχάνη	johan	PROPN;NOM;MASC;SG	PROPN;NOM
ανακατασκευή	återuppbygga	ανακατασκευή	återuppbygga	N;NOM;FEM;SG	V;IMP;FIN;ACT
αξιωματούχοι	ämbetsmän	αξιωματούχος	ämbetsman	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
βασανιστήρια	tortera	βασανιστήρι	tortera	N;NOM;NEUT;PL	V;IMP;NFIN;ACT
βασανιστήρια	tortyr	βασανιστήρι	tortyr	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
καλημέρα	godmorgon	καλημέρα	godmorgon	N;VOC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
καλημέρα	morgon	καλημέρα	morgon	N;VOC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
καλημέρα	morning	καλημέρα	morning	N;VOC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
κάλτσιο	calcio	κάλτσιος	calcio		PROPN;NOM
κρατούμενοι	fångar	κρατούμενος	fånga	N;NOM;MASC;PL	V;IND;PRS;FIN;ACT
κρατούμενοι	intagna	κρατούμενος	ta_in	N;NOM;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
κρατούμενοι	häktade	κρατούμενος	häkta	N;NOM;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
κρατούμενοι	fångar	κρατούμενος	fånga	N;NOM;MASC;PL	V;IND;PRS;FIN;ACT
τοσκάνης	toskanska	τοσκάνη	toskansk	PROPN;GEN;FEM;SG	ADJ;NOM;PL
διερεύνηση	undersökningen	διερεύνηση	undersökning	N;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
διερεύνηση	utredning	διερεύνηση	utredning	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
διερεύνηση	undersökning	διερεύνηση	undersökning	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
σύνθετο	sammansatta	σύνθετος	sammansatta	ADJ;NOM;NEUT;SG	ADJ;NOM;PL;PST;V.PTCP
σύνθετο	komplexa	σύνθετος	komplex	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
μειονότητα	minoritet	μειονότητα	minoritet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ήπια	milt	ήπιος	milt	ADJ;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
ήπια	milda	ήπιος	milda	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ήπια	lindriga	ήπιος	lindrig	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ήπια	mild	ήπιος	mild	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ήπια	drack	ήπιος	drack	ADJ;NOM;FEM;SG	V;IMP;PST;FIN;ACT
ήπια	druckit	ήπιος	drucka	ADJ;NOM;FEM;SG	V;V.CVB;ACT
προσωρινός	tillfälliga	προσωρινός	tillfällig	ADJ;NOM;MASC;SG	ADJ;NOM;PL
προσωρινός	temporärt	προσωρινός	temporär	ADJ;NOM;MASC;SG	ADV
προσωρινός	tillfälligt	προσωρινός	tillfällig	ADJ;NOM;MASC;SG	ADV
προσωρινός	provisoriska	προσωρινός	provisorisk	ADJ;NOM;MASC;SG	ADJ;NOM;PL
προσωρινός	preliminärt	προσωρινός	preliminär	ADJ;NOM;MASC;SG	ADV
προσωρινός	vikarie	προσωρινός	vikarie	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ανέβασε	uppladdade	αναβάζω	uppladdad	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
κυριαρχούν	dominera	κυριαρχώ	dominera	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IMP;FIN;ACT
όνειρα	dream	όνειρα	dream	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
όνειρα	dröm	όνειρα	dröm	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
όνειρα	dreams	όνειρα	dream	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
συμμαχικές	allierades	συμμαχικός	alliera	ADJ;NOM;FEM;PL	V;IND;PST;FIN;PASS
συμμαχικές	allierad	συμμαχικός	alliera	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
βασικού	grundläggande	βασικός	grundläggande	ADJ;GEN;NEUT;SG	ADJ;NOM;PRS;V.PTCP
βασικού	basic	βασικός	basic	ADJ;GEN;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
κρατουμένων	häktade	κρατούμενος	häkta	N;GEN;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
κρατουμένων	fångar	κρατούμενος	fånga	N;GEN;MASC;PL	V;IND;PRS;FIN;ACT
αποκαταστάθηκε	återställd	αποκαθιστώ	återställd	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
αποκαταστάθηκε	återställt	αποκαθιστώ	återställa	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
σιβηρία	sibirien	σιβηρία	sibirien	N;ACC;FEM;SG	PROPN;NOM
απορρόφηση	absorption	απορρόφηση	absorption	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
απορρόφηση	absorptionen	απορρόφηση	absorption	N;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
αναβάθμιση	uppgradera	αναβάθμιση	uppgradera	N;ACC;FEM;SG	V;IMP;FIN;ACT
αναβάθμιση	uppgradering	αναβάθμιση	uppgradering	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
αναβάθμιση	uppgradera	αναβάθμιση	uppgradera	N;ACC;FEM;SG	V;IMP;FIN;ACT
αναβάθμιση	uppgradering	αναβάθμιση	uppgradering	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
μογγολία	mongoliet	μογγολία	mongolium	N;ACC;FEM;SG	N;NOM;DEF;NEUT;SG
τελικοί	final	τελικός	final	ADJ;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
τελικοί	finalen	τελικός	final	ADJ;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;SG
χωριστά	separat	χωριστώ	separat	ADV	ADJ;NOM;INDF;MASC+FEM;SG
χωριστά	separat	χωριστώ	separat	ADV	ADJ;NOM;INDF;MASC+FEM;SG
χωριστά	separata	χωριστώ	separat	ADV	ADJ;NOM;PL
χωριστά	separera	χωριστώ	separera	ADV	V;IMP;NFIN;ACT
φίσερ	fisher	φίσερ	fisher		PROPN;NOM
φίσερ	fischer	φίσερ	fisch		PROPN;NOM
συσχέτιση	samband	συσχέτιση	samband	N;ACC;FEM;SG	N;NOM;INDF;NEUT;SG
συσχέτιση	korrelation	συσχέτιση	korrelation	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
πολωνικά	polskt	πολωνικός	polsk	ADV	ADJ;NOM;INDF;NEUT;SG
πολωνικά	polsk	πολωνικός	polsk	ADV	ADJ;NOM;INDF;MASC+FEM;SG
πολωνικά	polska	πολωνικός	polsk	ADV	N;NOM;INDF;MASC+FEM;SG
κέιν	cain	κέιν	cain		PROPN;NOM
κέιν	kane	κέιν	kane		PROPN;NOM
κέιν	caine	κέιν	caine		PROPN;NOM
ορθογώνιο	rektangel	ορθογώνιο	rektangel	N;GEN;FEM;PL	N;NOM;INDF;MASC+FEM;SG
ορθογώνιο	rektangulära	ορθογώνιο	rektangulär	N;GEN;FEM;PL	ADJ;NOM;PL
ορθογώνιο	rektangulär	ορθογώνιο	rektangulär	N;GEN;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
λάος	laos	λάος	laos	PROPN;NOM;NEUT;SG	PROPN;NOM
πανοραμική	panorama	πανοραμικός	panoram	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
πανοραμική	panorama	πανοραμικός	panoram	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
φτωχή	stackars	φτωχή	stack	ADJ;NOM;FEM;SG	N;GEN;INDF;MASC+FEM;PL
φτωχή	fattiga	φτωχή	fattig	ADJ;NOM;FEM;SG	ADJ;NOM;PL
στίχο	vers	στίχος	vers	N;ACC;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
στίχο	versen	στίχος	vers	N;ACC;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
φρανκφούρτη	frankfurt	φρανκφούρτης	frankfurt	PROPN;NOM;FEM;SG	PROPN;NOM
ιουστινιανού	justinianus	ιουστινιανός	justinianus	N;GEN;MASC;SG	PROPN;NOM
κύριε	sir	κύριος	sir	N;VOC;MASC;SG	PROPN;NOM
κύριε	herrn	κύριος	herr	N;VOC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
μυστήρια	mysterier	μυστήριος	mysterie	ADV	N;NOM;INDF;MASC+FEM;PL
θάλαμο	plenisalen	θάλαμος	plenisal	N;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
θάλαμο	kammaren	θάλαμος	kammare	N;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
θάλαμο	kammare	θάλαμος	kammare	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
καταδίκασε	dömt	καταδικάζω	döma	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
καταδίκασε	dömd	καταδικάζω	dömd	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
καταδίκασε	dömda	καταδικάζω	döma	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
καταδίκασε	fördömt	καταδικάζω	fördöma	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
καταδίκασε	dömd	καταδικάζω	dömd	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
καταδίκασε	dömda	καταδικάζω	döma	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
περιφερειακά	kringutrustning	περιφερειακός	kringutrustning	ADV	N;NOM;INDF;MASC+FEM;SG
περιφερειακά	regionala	περιφερειακός	regional	ADV	ADJ;NOM;PL
περιφερειακά	regional	περιφερειακός	regional	ADV	N;NOM;INDF;MASC+FEM;SG
περιφερειακά	regionalt	περιφερειακός	regional	ADV	ADJ;NOM;INDF;NEUT;SG
βαβυλώνα	babylon	βαβυλώνας	babylon	PROPN;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;SG
τραγικό	tragiska	τραγικός	tragisk	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
δίκης	rättegången	δίκη	rättegång	N;GEN;FEM;SG	N;NOM;DEF;MASC+FEM;SG
δίκης	prövning	δίκη	prövning	N;GEN;FEM;SG	N;NOM;INDF;MASC+FEM;SG
δίκης	rättegång	δίκη	rättegång	N;GEN;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ανθρωπότητα	medmänsklighet	ανθρωπότητα	medmänsklighet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ανθρωπότητα	mänsklighet	ανθρωπότητα	mänsklighet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ανθρωπότητα	mänskligheten	ανθρωπότητα	mänsklighet	N;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ανθρωπότητα	mänskligheten	ανθρωπότητα	mänsklighet	N;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
παπά	predikant	παπά	predikant	PROPN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
παπά	präst	παπά	präst	PROPN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
παπά	präst	παπά	präst	PROPN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
συμβούλια	råden	συμβούλιο	råd	N;NOM;NEUT;PL	N;NOM;DEF;MASC+FEM;SG
ναυάγιο	skeppsbrott	ναυάγιος	skeppsbrott	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;PL
επιβεβαιώνεται	bekräftade	επιβεβαιώνω	bekräftad	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PST;V.PTCP;ACT
επιβεβαιώνεται	bekräftad	επιβεβαιώνω	bekräftad	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
επιβεβαιώνεται	bekräftat	επιβεβαιώνω	bekräftad	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ζυρίχη	zürich	ζυρίχη	zürich	PROPN;ACC;FEM;SG	PROPN;NOM
ζυρίχη	zürich	ζυρίχη	zürich	PROPN;ACC;FEM;SG	PROPN;NOM
συγνώμη	sorry	συγνώμη	sorry	N;VOC;FEM;SG	V;IMP;FIN;ACT
συγνώμη	förlåt	συγνώμη	förlåt	N;VOC;FEM;SG	N;NOM;INDF;NEUT;SG
συγνώμη	ledsen	συγνώμη	leds	N;VOC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
συγνώμη	beklagar	συγνώμη	beklaga	N;VOC;FEM;SG	V;IND;PRS;FIN;ACT
σχετικότητας	relativitet	σχετικότητα	relativitet	N;GEN;FEM;SG	N;NOM;INDF;MASC+FEM;SG
στέψη	kröning	στέψη	kröning	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
λουκ	luke	λουκ	luke	N;NOM;NEUT;SG	PROPN;NOM
λουκ	lukas	λουκ	luka	N;NOM;NEUT;SG	PROPN;NOM
βομβαρδισμό	beskjutningen	βομβαρδισμός	beskjutning	N;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
βομβαρδισμό	bombardemang	βομβαρδισμός	bombardemang	N;ACC;MASC;SG	N;NOM;INDF;NEUT;SG
βομβαρδισμό	bombningarna	βομβαρδισμός	bombning	N;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;PL
βομβαρδισμό	bombningen	βομβαρδισμός	bombning	N;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
βομβαρδισμό	bombningar	βομβαρδισμός	bombning	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;PL
βίαιη	våldsamt	βίαιη	våldsam	N;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
βίαιη	våldsam	βίαιη	våldsam	N;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
βίαιη	våldsamma	βίαιη	våldsam	N;NOM;FEM;SG	ADJ;NOM;PL
τρένα	tåg	τρένος	tåg	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;SG
ιονίου	joniska	ιονίος	jonisk	PROPN;GEN;NEUT;SG	ADJ;NOM;PL
κέπλερ	kepler	κέπλερ	kepl	N	PROPN;NOM
καπετάνιος	kaptenen	καπετάνιος	kapt	ADJ;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
καπετάνιος	captain	καπετάνιος	captain	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
καπετάνιος	kommendör	καπετάνιος	kommendör	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
καπετάνιος	kapten	καπετάνιος	kapt	ADJ;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
καπετάνιος	skipper	καπετάνιος	skippa	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
κυκλικό	cykliska	κυκλικός	cyklisk	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
φίλε	dude	φίλομαι	du	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
φίλε	mannen	φίλομαι	man	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;DEF;MASC+FEM;SG
φίλε	människan	φίλομαι	människa	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;DEF;MASC+FEM;SG
φίλε	man	φίλομαι	man	V;IPFV;IND;SG;1;PRS;FIN;ACT	PRO;NOM;INDF;MASC+FEM;SG
ηθικά	moraliskt	ηθικός	moralisk	ADV	ADJ;NOM;INDF;NEUT;SG
χόφμαν	hoffmann	χόφμαν	hoffmann		PROPN;NOM
χόφμαν	hoffman	χόφμαν	hoffma		PROPN;NOM
οντάριο	ontario	οντάριο	ontario	PROPN;NOM;FEM;SG	PROPN;NOM
χρησιμότητα	användbarhet	χρησιμότητα	användbarhet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
χρησιμότητα	användbarhet	χρησιμότητα	användbarhet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ακούσει	hört	ακούω	höra	V;IPFV;IND;SG;3;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ακούσει	hördes	ακούω	höra	V;IPFV;IND;SG;3;FIN;ACT	V;IND;PST;FIN;PASS
ακούσει	hörs	ακούω	höra	V;IPFV;IND;SG;3;FIN;ACT	V;IND;FIN;PASS
φυλάσσεται	vaktade	φυλάγω	vaktad	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;PL;PST;V.PTCP
φυλάσσεται	bevakat	φυλάγω	bevaka	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
φυλάσσεται	bevakad	φυλάγω	bevaka	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
γουίλσον	wilson	γουίλσον	wilson	PROPN;NOM;MASC;SG	PROPN;NOM
ηρώδη	herodes	ηρώδη	herodes	N;ACC;MASC;SG	PROPN;GEN
υποψηφίων	kandidaterna	υποψήφιος	kandidat	ADJ;GEN;FEM;PL	N;NOM;DEF;MASC+FEM;PL
υποψηφίων	kandidater	υποψήφιος	kandidat	ADJ;GEN;FEM;PL	N;NOM;INDF;MASC+FEM;PL
επαρκώς	adekvat	επαρκώς	adekvat	ADV	N;NOM;INDF;MASC+FEM;SG
στηβ	steve	στηβ	stev		PROPN;NOM
πολύτιμα	värdefullt	πολύτιμα	värdefull	ADV	ADJ;NOM;INDF;NEUT;SG
πολύτιμα	älskade	πολύτιμα	älskad	ADV	ADJ;NOM;PL;PST;V.PTCP
πολύτιμα	precious	πολύτιμα	precious	ADV	N;NOM;INDF;NEUT;SG
πολύτιμα	dyrbart	πολύτιμα	dyrbar	ADV	ADJ;NOM;INDF;NEUT;SG
πολύτιμα	dyrbar	πολύτιμα	dyrbar	ADV	ADJ;NOM;INDF;MASC+FEM;SG
πράκτορες	ombud	πράκτορας	ombud	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
πράκτορες	agens	πράκτορας	agen	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
ομοιότητα	likhet	ομοιότητα	likhet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ομοιότητα	likhet	ομοιότητα	likhet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ομοιότητα	likheten	ομοιότητα	likhet	N;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ομοιότητα	likhet	ομοιότητα	likhet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ομοιότητα	likheter	ομοιότητα	likhet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;PL
οπλισμό	krigsmateriel	οπλισμός	krigsmateriel	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;PL
φυσιολογική	normalt	φυσιολογικός	normal	ADJ;NOM;FEM;SG	ADV
φυσιολογική	normala	φυσιολογικός	normal	ADJ;NOM;FEM;SG	ADJ;NOM;PL
δεκαετιών	årtionden	δεκαετία	årtiond	N;GEN;FEM;PL	N;NOM;DEF;MASC+FEM;SG
δεκαετιών	decennier	δεκαετία	decennium	N;GEN;FEM;PL	N;NOM;INDF;NEUT;PL
σταυροφόροι	crusaders	σταυροφόρος	crusad	ADJ;NOM;MASC;PL	N;GEN;INDF;MASC+FEM;PL
γουόλτερ	walter	γουόλτερ	walter	PROPN;NOM;MASC;SG	PROPN;NOM
άνετα	bekvämt	άνετα	bekvämt	ADV	ADJ;NOM;INDF;NEUT;SG
άνετα	bekväm	άνετα	bekväm	ADV	ADJ;NOM;INDF;MASC+FEM;SG
άνετα	bekvämt	άνετα	bekvämt	ADV	ADJ;NOM;INDF;NEUT;SG
άνετα	behagligt	άνετα	behaglig	ADV	ADJ;NOM;INDF;NEUT;SG
άνετα	bekväma	άνετα	bekväma	ADV	ADJ;NOM;PL
άνετα	bekväm	άνετα	bekväm	ADV	ADJ;NOM;INDF;MASC+FEM;SG
οξφόρδη	oxford	οξφόρδη	oxford	PROPN;NOM;FEM;SG	PROPN;NOM
ατλάντα	atlanta	ατλάντα	atlanta	PROPN;NOM;NEUT;SG	PROPN;NOM
γνωριμία	bekanta	γνωριμία	bekant	N;ACC;FEM;SG	ADJ;NOM;PL
γνωριμία	bekant	γνωριμία	bekant	N;ACC;FEM;SG	ADJ;NOM;INDF;NEUT;SG
προσωρινό	tillfälliga	προσωρινός	tillfällig	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
προσωρινό	temporärt	προσωρινός	temporär	ADJ;NOM;NEUT;SG	ADV
προσωρινό	tillfälligt	προσωρινός	tillfällig	ADJ;NOM;NEUT;SG	ADV
προσωρινό	provisoriska	προσωρινός	provisorisk	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
προσωρινό	preliminärt	προσωρινός	preliminär	ADJ;NOM;NEUT;SG	ADV
λιοντάρια	lejon	λιοντάριο	lejon	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;SG
μαρίνο	marino	μαρίνο	marino	PROPN;NOM;MASC;SG	PROPN;NOM
έντυπο	bilda	έντυπο	bilda	N;NOM;NEUT;SG	V;IMP;FIN;ACT
μεταλλική	metalliska	μεταλλικός	metallisk	ADJ;NOM;FEM;SG	ADJ;NOM;PL
πακέτα	paket	πακέτα	paket	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;SG
πακέτα	paket	πακέτα	paket	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;SG
συνεχές	kontinuerliga	συνεχής	kontinuerlig	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
συνεχές	kontinuerligt	συνεχής	kontinuerlig	ADJ;NOM;NEUT;SG	ADV
συνεχές	kontinuum	συνεχής	kontinuum	ADJ;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
επιφανειακή	ytligt	επιφανειακός	ytlig	ADJ;NOM;FEM;SG	ADV
επιφανειακή	ytliga	επιφανειακός	ytlig	ADJ;NOM;FEM;SG	ADJ;NOM;PL
πνεύματα	sprit	πνεύμα	sprit	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
αντουάν	antoine	αντούα	antoine	PROPN;NOM;MASC;SG	PROPN;NOM
λοίμωξη	infektioner	λοίμωξη	infektion	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;PL
λοίμωξη	infektion	λοίμωξη	infektion	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
εμίλ	emile	εγίλος	emile	PROPN;NOM;MASC;SG	PROPN;NOM
εμίλ	emil	εγίλος	emil	PROPN;NOM;MASC;SG	PROPN;NOM
επαρκή	adekvata	επαρκής	adekvata	ADV	ADJ;NOM;PL
επαρκή	tillräcklig	επαρκής	tillräcklig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
επαρκή	adekvat	επαρκής	adekvat	ADV	N;NOM;INDF;MASC+FEM;SG
επαρκή	tillräckliga	επαρκής	tillräcklig	ADV	ADJ;NOM;PL
επαρκή	tillräcklig	επαρκής	tillräcklig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
εβραϊκά	hebreiska	εβραϊκά	hebreisk	ADV	N;NOM;INDF;MASC+FEM;SG
ασυνήθιστο	ovanliga	ασυνήθιστο	ovanlig	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
έγκυος	dräktiga	έγκυος	dräktig	N;NOM;MASC;SG	ADJ;NOM;PL
έγκυος	gravida	έγκυος	gravida	N;NOM;MASC;SG	ADJ;NOM;PL
έγκυος	gravid	έγκυος	gravid	N;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
κριμαία	krim	κριμαία	krim	PROPN;NOM;FEM;SG	PROPN;NOM
λάνκαστερ	lancaster	λάνκαστερ	lancast	V;PFV;IND;PL;2;PST;FIN;PASS	N;NOM;INDF;MASC+FEM;PL
σύμμαχος	allierade	σύμμαχος	alliera	N;NOM;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
σύμμαχος	allierad	σύμμαχος	alliera	N;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
σύμμαχος	ally	σύμμαχος	ally	N;NOM;MASC;SG	PROPN;NOM
χαρτοφυλακίου	portföljen	χαρτοφυλακίο	portfölj	N;GEN;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
χαρτοφυλακίου	portfölj	χαρτοφυλακίο	portfölj	N;GEN;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
διανέμεται	distribuerade	διανέμω	distribuerad	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;PL;PST;V.PTCP
διανέμεται	fördelat	διανέμω	fördela	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
διανέμεται	utdelade	διανέμω	utdela	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;PL;PST;V.PTCP
διανέμεται	fördelad	διανέμω	fördela	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
διανέμεται	fördelade	διανέμω	fördela	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;PL;PST;V.PTCP
