que	tuo	que	tuo	CONJ	PRO;NOM;SG
electrónico	sähköiset	electrónico	sähköinen	ADJ;MASC;SG	ADJ;NOM;PL
electrónico	elektroniset	electrónico	elektroninen	ADJ;MASC;SG	ADJ;NOM;PL
millas	kilometriä	milla	kilo#metri	N;FEM;PL	N;PRT;SG
millas	miles	milla	miles	N;FEM;PL	PROPN;NOM;SG
rurales	maaseudun	rural	maa#seutu	ADJ;PL	N;GEN;SG
rurales	maaseutu	rural	maa#seutu	ADJ;PL	N;NOM;SG
permitir	salliminen	permitir	salliminen	V;NFIN	N;NOM;SG
permitir	lupa	permitir	lupa	V;NFIN	N;NOM;SG
samuel	samuel	samuel	samuel	PROPN	N;NOM;SG
modernos	moderni	moderno	moderni	ADJ;MASC;PL	ADJ;NOM;SG
modernos	modernia	moderno	moderni	ADJ;MASC;PL	ADJ;PRT;SG
modernos	nykyaikainen	moderno	nykyaikainen	ADJ;MASC;PL	ADJ;NOM;SG
mata	tapa	matar	tapa	V;IND;SG;3;PRS;FIN	N;NOM;SG
mata	tappakaa	matar	tappakaa	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
mata	mata	matar	mata	V;IND;SG;3;PRS;FIN	PROPN;NOM;SG
uniforme	univormu	uniforme	uni#vormu	ADJ;SG	N;NOM;SG
aventura	seikkailuja	aventura	seikkailu	N;FEM;SG	N;PRT;PL
brazo	käsivarret	brazo	käsi#varsi	N;MASC;SG	N;NOM;PL
brazo	aseiden	brazo	ase	N;MASC;SG	N;GEN;PL
brazo	kädet	brazo	käsi	N;MASC;SG	N;NOM;PL
brazo	aseet	brazo	ase	N;MASC;SG	N;NOM;PL
sal	salt	sal	salt	N;FEM;SG	
sal	sal	sal	salla	N;FEM;SG	
ruinas	pilaa	ruina	pilata	N;FEM;PL	V;IND;SG;2;PRS;FIN;ACT
parecido	samanlaisia	parecido	samanlainen	ADJ;MASC;SG;V.PTCP	ADJ;PRT;PL
parecido	samankaltaiset	parecido	samankaltainen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
parecido	samanlaiset	parecido	samanlainen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
parecido	samankaltaisuus	parecido	samankaltaisuus	ADJ;MASC;SG;V.PTCP	N;NOM;SG
aceite	öljyt	aceite	öljy	N;MASC;SG	N;NOM;PL
playstation	playstation	playstation	playstatio	N;FEM;PL	N;GEN;SG
giovanni	giovanni	giovanni	giovanni	N;MASC;SG	PROPN;NOM;SG
eliminado	poistetut	eliminado	poistaa	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
eliminado	poistettiin	eliminado	poistaa	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
eliminado	poistettu	eliminado	poistaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
eliminado	poistetut	eliminado	poistaa	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
eliminado	poistettiin	eliminado	poistaa	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
eliminado	poistettu	eliminado	poistaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
microsoft	microsoft	microsoft	microsoft	N;MASC;SG	PROPN;NOM;SG
ariel	ariel	ariel	ariel	PROPN	N;NOM;SG
sant	sant	santo	sant	PROPN	PROPN;NOM;SG
tumba	hautoja	tumba	hauta	N;FEM;SG	N;PRT;PL
tumba	graves	tumba	graves	N;FEM;SG	PROPN;NOM;SG
empleado	työntekijä	empleado	työ#tekijä	ADJ;MASC;SG;V.PTCP	N;NOM;SG
empleado	työntekijää	empleado	työ#tekijä	ADJ;MASC;SG;V.PTCP	N;PRT;SG
empleado	virkailija	empleado	virkailija	ADJ;MASC;SG;V.PTCP	N;NOM;SG
cuidado	välitä	cuidado	välittää	ADJ;MASC;SG;V.PTCP	V;IMP;SG;2;FIN;ACT
bulgaria	bulgariassa	bulgaria	bulgaria	ADJ;FEM;SG	N;IN+ESS;SG
bulgaria	bulgarian	bulgaria	bulgaria	ADJ;FEM;SG	N;GEN;SG
bulgaria	bulgaria	bulgaria	bulgari	ADJ;FEM;SG	N;NOM;SG
sun	sun	sun	sinä	N;SG	PRO;GEN;SG;2
alias	aka	alias	aka	N;MASC;SG	INTJ
kevin	kevin	kevin	kevin	PROPN	
alrededores	ympäristössä	alrededor	ympäristö	N;MASC;PL	N;IN+ESS;SG
previa	esikatselu	previo	esi#katselu	ADJ;FEM;SG	N;NOM;SG
rocas	kallio	roca	kallio	N;FEM;PL	N;NOM;SG
rocas	kivi	roca	kivi	N;FEM;PL	N;NOM;SG
rocas	rokkaa	roca	rokka	N;FEM;PL	V;IMP;SG;2;FIN;ACT
rocas	rock	roca	rock	N;FEM;PL	
dama	lady	dama	lady	N;FEM;SG	
dificultades	vaikeus	dificultad	vaikeus	N;FEM;PL	N;NOM;SG
daño	vahingoittaa	daño	vahingoittaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
daño	vahingot	daño	vahinko	N;MASC;SG	N;NOM;PL
daño	vauriot	daño	vaurio	N;MASC;SG	N;NOM;PL
seguidores	seuraajaa	seguidor	seuraaja	N;MASC;PL	N;PRT;SG
mauricio	mauritiuksen	mauricio	mauritius	PROPN	N;GEN;SG
mauricio	mauricio	mauricio	mauricio	PROPN	N;NOM;SG
mauricio	maurice	mauricio	maurice	PROPN	N;NOM;SG
inversión	sijoittaa	inversión	sijoittaa	N;FEM;SG	V;SG;NFIN;ACT
inversión	investointeja	inversión	investointi	N;FEM;SG	N;PRT;PL
inversión	sijoitukset	inversión	sijoitus	N;FEM;SG	N;NOM;PL
inversión	investoinnit	inversión	investointi	N;FEM;SG	N;NOM;PL
asociaciones	kumppanuus	asociación	kumppanuus	N;FEM;PL	N;NOM;SG
andré	andre	andré	andre	PROPN	PROPN;NOM;SG
andré	andré	andré	andré	PROPN	PROPN;NOM;SG
andré	andré	andré	andré	PROPN	PROPN;NOM;SG
flujo	virrat	flujo	virra	N;MASC;SG	N;NOM;PL
eva	eva	eve	eva	N;FEM;SG	PROPN;NOM;SG
eva	eeva	eve	eevä	N;FEM;SG	PROPN;NOM;SG
eva	eve	eve	eve	N;FEM;SG	PROPN;NOM;SG
italianos	italiaksi	italiano	italia	N;MASC;PL	N;TRANS;SG
italianos	italialainen	italiano	italialainen	N;MASC;PL	ADJ;NOM;SG
italianos	italia	italiano	itali	N;MASC;PL	N;NOM;SG
italianos	italian	italiano	italia	N;MASC;PL	N;GEN;SG
adquirió	saavutetut	adquirir	saavuttaa	V;IND;SG;3;PST;FIN	V;NOM;PL;V.PTCP;PASS
east	itäinen	east	itäinen	N;MASC;SG	ADJ;NOM;SG
mtv	mtv	mtv	mtv	N	PROPN;NOM;SG
logrado	suoritettu	logrado	suorittaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
logrado	saavutettu	logrado	saavuttaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
logrado	hallittu	logrado	hallita	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
logrado	onnistui	logrado	onnistua	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
logrado	saavutetut	logrado	saavuttaa	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
logrado	saavutettiin	logrado	saavuttaa	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
logrado	saavutettu	logrado	saavuttaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
criterio	perusteet	criterio	peruste	N;MASC;SG	N;NOM;PL
criterio	kriteerit	criterio	kriteeri	N;MASC;SG	N;NOM;PL
hoja	blade	hoja	blade	N;FEM;SG	
rose	rose	rose	rose	N	
aprendizaje	oppia	aprendizaje	oppia	N;MASC;SG	V;SG;NFIN;ACT
grabar	nauhoitus	grabar	nauhoitus	V;NFIN	N;NOM;SG
grabar	kirjaaminen	grabar	kirjaaminen	V;NFIN	N;NOM;SG
grabar	tallentaminen	grabar	tallentaminen	V;NFIN	N;NOM;SG
grabar	tallennus	grabar	tallennus	V;NFIN	N;NOM;SG
grabar	levy	grabar	levy	V;NFIN	N;NOM;SG
grabar	ennätys	grabar	ennätys	V;NFIN	N;NOM;SG
capaces	kykenee	capaz	kyetä	ADJ;PL	V;IND;SG;3;PRS;FIN;ACT
capaces	kykenevät	capaz	kyetä	ADJ;PL	V;IND;PL;3;PRS;FIN;ACT
capaces	kykenevä	capaz	kyetä	ADJ;PL	V;NOM;SG;V.PTCP;ACT
reformas	uudistaminen	reforma	uudistaminen	N;FEM;PL	N;NOM;SG
reformas	uudistus	reforma	uudistus	N;FEM;PL	N;NOM;SG
reformas	uudistuksen	reforma	uudistus	N;FEM;PL	N;GEN;SG
reformas	remontti	reforma	remontti	N;FEM;PL	N;NOM;SG
reformas	remonttia	reforma	remontti	N;FEM;PL	N;PRT;SG
gray	gray	gray	gray	PROPN	PROPN;NOM;SG
gray	harmaata	gray	harmaa	PROPN	ADJ;PRT;SG
gray	harmaa	gray	harmaa	PROPN	ADJ;NOM;SG
variantes	vaihtelu	variante	vaihtelu	N;FEM;PL	N;NOM;SG
luisa	loisia	luisa	loinen	N;FEM;SG	N;PRT;PL
luisa	lois	luisa	lois	N;FEM;SG	PROPN;NOM;SG
luisa	louise	luisa	louise	N;FEM;SG	PROPN;NOM;SG
publicados	julkaistu	publicado	julkaista	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
publicados	julkaisi	publicado	julkaista	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN;ACT
publicados	lähetetty	publicado	lähettää	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
publicados	lähetetyt	publicado	lähettää	ADJ;MASC;PL;V.PTCP	V;NOM;PL;V.PTCP;PASS
publicados	julkaissut	publicado	julkaista	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
publicados	julkaistu	publicado	julkaista	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
publicados	julkaistaan	publicado	julkaista	ADJ;MASC;PL;V.PTCP	V;IND;PRS;FIN;PASS
publicados	julkaistut	publicado	julkaista	ADJ;MASC;PL;V.PTCP	V;NOM;PL;V.PTCP;PASS
publicados	julkaissut	publicado	julkaista	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
creando	luominen	crear	luominen	V;V.MSDR	N;NOM;SG
respeto	kunnioittaa	respeto	kunnioittaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
respeto	kunnioita	respeto	kunnio	N;MASC;SG	V;IMP;SG;2;FIN;ACT
eliminación	eliminaatio	eliminación	eliminaatio	N;FEM;SG	N;NOM;PL
cerámica	keraamiset	cerámica	keraaminen	N;FEM;SG	N;NOM;PL
delgado	delgado	delgado	delgado	ADJ;MASC;SG	N;NOM;SG
delgado	slim	delgado	slim	ADJ;MASC;SG	N;NOM;SG
variable	muuttujaa	variable	muuttuja	ADJ;SG	N;PRT;SG
variable	vaihteleva	variable	vaihdella	ADJ;SG	V;NOM;SG;V.PTCP;ACT
variable	muuttuja	variable	muuttuja	ADJ;SG	N;NOM;SG
variable	muuttujan	variable	muuttuja	ADJ;SG	N;GEN;SG
variable	muuttuva	variable	muuttua	ADJ;SG	V;NOM;SG;V.PTCP;ACT
abre	avaa	abrir	avata	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
griegos	kreikka	griego	kreikka	N;MASC;PL	N;NOM;SG
griegos	kreikkalainen	griego	kreikkalainen	N;MASC;PL	ADJ;NOM;SG
griegos	kreikkaa	griego	kreikka	N;MASC;PL	N;PRT;SG
griegos	kreikan	griego	kreikka	N;MASC;PL	PROPN;GEN;SG
caracteres	merkkiä	carácter	merkki	N;MASC;PL	N;PRT;SG
petróleo	öljyt	petróleo	öljy	N;MASC;SG	N;NOM;PL
intercambio	vaihtaa	intercambio	vaihtaa	N;MASC;SG	V;SG;NFIN;ACT
intercambio	vaihtaa	intercambio	vaihtaa	N;MASC;SG	V;SG;NFIN;ACT
intercambio	vaihda	intercambio	vaihda	N;MASC;SG	V;IMP;SG;2;FIN;ACT
aviso	huomaa	aviso	huomata	N;MASC;SG	V;IMP;SG;2;FIN;ACT
dónde	jossa	dónde	joka	PRO	PRO;IN+ESS;SG
vendido	myi	vender	myydä	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
vendido	myyty	vender	myydä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
vendido	myydään	vender	myydä	ADJ;MASC;SG;V.PTCP	V;IND;PRS;FIN;PASS
unirse	liittyä	unir	liittyä	PROPN	V;SG;NFIN;ACT
unirse	liity	unir	liittyä	PROPN	V;IMP;SG;2;FIN;ACT
unirse	liittymässä	unir	liittyä	PROPN	V;IN+ESS;SG;NFIN;ACT
unirse	liittyminen	unir	liittyminen	PROPN	N;NOM;SG
famosos	kuuluisa	famoso	kuuluisa	ADJ;MASC;PL	ADJ;NOM;SG
famosos	tunnettu	famoso	tunnettu	ADJ;MASC;PL	ADJ;NOM;SG
famosos	julkkis	famoso	julkkis	ADJ;MASC;PL	N;NOM;SG
famosos	julkkiksia	famoso	julkkis	ADJ;MASC;PL	N;PRT;PL
compitió	kilpailivat	competir	kilpailla	V;IND;SG;3;PST;FIN	V;IND;PL;3;PST;FIN;ACT
dibujo	piirtää	dibujo	piirtää	N;MASC;SG	V;IND;SG;FIN;ACT
frío	kylmä	frío	kylmä	N;MASC;SG	ADJ;NOM;SG
frío	kylmää	frío	kylmä	N;MASC;SG	ADJ;PRT;SG
frío	kyl	frío	kyllä	N;MASC;SG	ADV
concreto	konkreettisia	concreto	konkreettinen	ADJ;MASC;SG	ADJ;PRT;PL
concreto	konkreettiset	concreto	konkreettinen	ADJ;MASC;SG	ADJ;NOM;PL
concreto	betonia	concreto	betonia	ADJ;MASC;SG	N;PRT;SG
conocimientos	osaaminen	conocimiento	osaaminen	N;MASC;PL	N;NOM;SG
conocimientos	tieto	conocimiento	tieto	N;MASC;PL	N;NOM;SG
conocimientos	tietämys	conocimiento	tietämys	N;MASC;PL	N;NOM;SG
conocimientos	tietoa	conocimiento	tieto	N;MASC;PL	N;PRT;SG
angel	angel	angel	angel	N;MASC;SG	PROPN;NOM;SG
administrativo	hallinnolliset	administrativo	hallinnollinen	ADJ;MASC;SG	ADJ;NOM;PL
añadir	lisääminen	añadir	lisääminen	V;NFIN	N;NOM;SG
añadir	lisää	añadir	lisää	V;NFIN	ADV
añadir	add	añadir	add	V;NFIN	N;NOM;SG
adam	adam	adam	adam	PROPN	PROPN;NOM;SG
brillante	loistavat	brillante	loistaa	ADJ;SG	ADJ;NOM;PL
brillante	paistaa	brillante	paistaa	ADJ;SG	V;IND;SG;3;PRS;FIN;ACT
reconocida	tunnustetaan	reconocido	tunnustaa	ADJ;FEM;SG;V.PTCP	V;IND;PRS;FIN;PASS
reconocida	myönsi	reconocido	myöntää	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
reconocida	tunnustettiin	reconocido	tunnustaa	ADJ;FEM;SG;V.PTCP	V;IND;PST;FIN;PASS
reconocida	tunnustettu	reconocido	tunnustaa	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
reconocida	tunnustettu	reconocido	tunnustaa	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
reconocida	tunnistin	reconocido	tunnistaa	ADJ;FEM;SG;V.PTCP	V;IND;SG;1;PST;FIN;ACT
reconocida	tunnisti	reconocido	tunnistaa	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
reconocida	tunnustettu	reconocido	tunnustaa	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
anotó	maalin	anotar	maali	V;IND;SG;3;PST;FIN	N;GEN;SG
mide	mitta	medir	mitta	V;IND;SG;3;PRS;FIN	N;NOM;SG
mide	toimenpide	medir	toimen#pide	V;IND;SG;3;PRS;FIN	N;NOM;SG
mide	toimenpiteen	medir	toimen#pide	V;IND;SG;3;PRS;FIN	N;GEN;SG
mide	mittaa	medir	mitata	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
nápoles	napolissa	nápol	napoli	N;MASC;SG	PROPN;IN+ESS;SG
pagar	palkka	pagar	palkka	V;NFIN	N;NOM;SG
soldado	sotilas	soldado	sotilas	ADJ;MASC;SG;V.PTCP	N;NOM;SG
jose	jose	jose	jose		PROPN;NOM;SG
jose	josé	jose	josé		PROPN;NOM;SG
jose	kenneth	jose	kenneth		N;NOM;SG
jose	david	jose	david		PROPN;NOM;SG
puertos	satama	puerto	satama	N;MASC;PL	N;NOM;SG
puertos	portti	puerto	portti	N;MASC;PL	N;NOM;SG
cincuenta	viisikymmentä	cincuenta	viisi#kymmenen	N;FEM;PL	NUM;PRT;SG
cincuenta	fifty	cincuenta	fifty	N;FEM;PL	
salta	hyppy	salta	hyppy		N;NOM;SG
salta	hypätä	salta	hypätä		V;SG;NFIN;ACT
salta	hyppää	salta	hypätä		V;IMP;SG;2;FIN;ACT
salta	skip	salta	skip		N;NOM;SG
salta	ohita	salta	ohittaa		V;IMP;SG;2;FIN;ACT
almería	almería	almería	almería	N;FEM;SG	
tormenta	storm	tormenta	storm	N;FEM;SG	
francis	francis	francis	francis	PROPN	PROPN;NOM;SG
cáceres	cáceres	cácer	cáceres	N;MASC;PL	PROPN;NOM;SG
rebeldes	kapinallisia	rebelde	kapinallinen	N;PL	ADJ;PRT;PL
rebeldes	kapinalliset	rebelde	kapinallinen	N;PL	ADJ;NOM;PL
rebeldes	kapinallinen	rebelde	kapinallinen	N;PL	ADJ;NOM;SG
visitantes	vieras	visitante	vieras	N;PL	N;NOM;SG
visitantes	vierailija	visitante	vierailija	N;PL	N;NOM;SG
cabrera	cabrera	cabrera	cabrera	N;FEM;SG	PROPN;NOM;SG
ropa	vaatteet	ropa	vaate	N;FEM;SG	N;NOM;PL
ropa	vaatteita	ropa	vaate	N;FEM;SG	N;PRT;PL
ropa	vaatteet	ropa	vaate	N;FEM;SG	N;NOM;PL
ropa	vaatteet	ropa	vaate	N;FEM;SG	N;NOM;PL
ropa	vaatteita	ropa	vaate	N;FEM;SG	N;PRT;PL
propuesto	ehdotetut	propuesto	ehdottaa	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
propuesto	ehdotettu	propuesto	ehdottaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
máquinas	koneisto	máquina	koneisto	N;FEM;PL	N;NOM;SG
acabar	loppuun	acabar	loppu	V;NFIN	N;IN+ALL;SG
soledad	yksinäistä	soledad	yksinäinen	N;FEM;SG	ADJ;PRT;SG
soledad	yksinäiseksi	soledad	yksinäinen	N;FEM;SG	ADJ;TRANS;SG
soledad	yksinäinen	soledad	yksinäinen	N;FEM;SG	ADJ;NOM;SG
localizado	sijaitsee	localizado	sijaita	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
nick	nick	nick	nick	N;MASC;SG	PROPN;NOM;SG
propuestas	ehdotetut	propuesta	ehdottaa	N;FEM;PL	V;NOM;PL;V.PTCP;PASS
propuestas	ehdotettu	propuesta	ehdottaa	N;FEM;PL	V;NOM;SG;V.PTCP;PASS
orientales	itämainen	oriental	itämainen	ADJ;PL	ADJ;NOM;SG
orientales	itä	oriental	itä	ADJ;PL	N;NOM;SG
orientales	itäinen	oriental	itäinen	ADJ;PL	ADJ;NOM;SG
científicas	tutkijoita	científico	tutkija	ADJ;FEM;PL	N;PRT;PL
científicas	tiedemiehet	científico	tiede#mies	ADJ;FEM;PL	N;NOM;PL
científicas	tutkijat	científico	tutkija	ADJ;FEM;PL	N;NOM;PL
científicas	tiedemiehiä	científico	tiede#mies	ADJ;FEM;PL	N;PRT;PL
democrático	demokraattiset	democrático	demokraattinen	ADJ;MASC;SG	ADJ;NOM;PL
palacios	palacios	palacio	palacios	N;MASC;PL	
mateo	matthew	mateo	matthew	PROPN	PROPN;NOM;SG
mateo	mateo	mateo	mateo	PROPN	PROPN;NOM;SG
propuso	ehdotetut	proponer	ehdottaa	V;IND;SG;3;PST;FIN	V;NOM;PL;V.PTCP;PASS
núñez	núñez	núñez	núñez	PROPN	PROPN;NOM;SG
novia	morsian	novia	morsia	N;FEM;SG	N;PRT;PL
utilización	käyttää	utilización	käyttää	N;FEM;SG	V;IND;SG;PRS;FIN;ACT
utilización	käytä	utilización	käyttää	N;FEM;SG	V;IMP;SG;2;FIN;ACT
utilización	käytettävä	utilización	käyttää	N;FEM;SG	V;NOM;SG;V.PTCP;PASS
filas	riviä	fila	rivi	N;FEM;PL	N;PRT;SG
heridos	vahingoittunut	herido	vahingoittua	N;MASC;PL	V;NOM;SG;V.PTCP;ACT
heridos	loukkaantunut	herido	loukkaantua	N;MASC;PL	V;NOM;SG;V.PTCP;ACT
heridos	haavoittunut	herido	haavoittua	N;MASC;PL	V;NOM;SG;V.PTCP;ACT
heridos	loukkaantuneita	herido	loukkaantua	N;MASC;PL	V;PRT;PL;V.PTCP;ACT
heridos	haavoittuneet	herido	haavoittua	N;MASC;PL	V;NOM;PL;V.PTCP;ACT
heridos	haavoittuneita	herido	haavoittua	N;MASC;PL	V;PRT;PL;V.PTCP;ACT
heridos	haavoittunut	herido	haavoittua	N;MASC;PL	V;NOM;SG;V.PTCP;ACT
activos	aktiivisia	activo	aktiivinen	N;MASC;PL	ADJ;PRT;PL
activos	aktiiviset	activo	aktiivinen	N;MASC;PL	ADJ;NOM;PL
activos	aktiivinen	activo	aktiivinen	N;MASC;PL	ADJ;NOM;SG
activos	aktiivisena	activo	aktiivinen	N;MASC;PL	ADJ;FRML;SG
activos	omaisuus	activo	omaisuus	N;MASC;PL	N;NOM;SG
activos	voimavara	activo	voima#vara	N;MASC;PL	N;NOM;SG
viva	viva	viva	viva	N;FEM;SG	INTJ
viva	elä	viva	elää	N;FEM;SG	V;IMP;SG;2;FIN;ACT
viva	elää	viva	elää	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
viva	hengissä	viva	henki	N;FEM;SG	N;IN+ESS;PL
viva	elävä	viva	elää	N;FEM;SG	ADJ;NOM;SG
viva	elävänä	viva	elävä	N;FEM;SG	V;FRML;SG;V.PTCP;ACT
viva	elossa	viva	elossa	N;FEM;SG	ADV
quince	viisitoista	quince	viisi#toista	NUM;PL	NUM;NOM;SG
minerales	mineraali	mineral	mineraali	N;PL	N;NOM;SG
miedo	pelottava	miedo	pelottava	N;MASC;SG	ADJ;NOM;SG
miedo	pelottavaa	miedo	pelottava	N;MASC;SG	ADJ;PRT;SG
miedo	pelkoa	miedo	pelko	N;MASC;SG	ADJ;PRT;SG
miedo	pelkää	miedo	pelätä	N;MASC;SG	V;IMP;SG;2;FIN;ACT
colombiana	kolumbian	colombiano	kolumbia	ADJ;FEM;SG	N;GEN;SG
death	death	death	death	N	
stephen	stephen	stephar	stephen	N;MASC;SG	
alimentación	elintarvikkeet	alimentación	elin#tarvike	N;FEM;SG	N;NOM;PL
promover	markkinoi	promover	markkinoida	V;NFIN	N;NOM;SG
luchar	ottelu	luchar	ottelu	V;NFIN	N;NOM;SG
luchar	taistelu	luchar	taistelu	V;NFIN	N;NOM;SG
traslado	siirrä	traslado	siirtä	N;MASC;SG	V;IMP;SG;2;FIN;ACT
traslado	siirrettävä	traslado	siirtää	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
traslado	siirrot	traslado	siirto	N;MASC;SG	N;NOM;PL
pertenecen	kuulu	pertenecer	kuulua	V;IND;PL;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
pertenecen	kuulua	pertenecer	kuulua	V;IND;PL;3;PRS;FIN	V;SG;NFIN;ACT
desaparición	katoavan	desaparición	kadota	N;FEM;SG	V;GEN;SG;V.PTCP;ACT
desaparición	katoavat	desaparición	kadota	N;FEM;SG	V;IND;PL;3;PRS;FIN;ACT
desaparición	katoaa	desaparición	kadota	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
resolver	ratkaiseminen	resolver	ratkaiseminen	V;NFIN	N;NOM;SG
andrew	andrew	andrew	andrew	PROPN	PROPN;NOM;SG
cuentas	tilinpäätös	cuenta	tilin#päätös	N;FEM;PL	N;NOM;SG
cuentas	kirjanpito	cuenta	kirjan#pito	N;FEM;PL	N;NOM;SG
desaparecidos	kadonnut	desaparecido	kadota	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
desaparecidos	katosi	desaparecido	kadota	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN;ACT
desaparecidos	kadonneet	desaparecido	kadota	ADJ;MASC;PL;V.PTCP	V;NOM;PL;V.PTCP;ACT
desaparecidos	kadonnut	desaparecido	kadota	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
desaparecidos	kadoksissa	desaparecido	kadoksissa	ADJ;MASC;PL;V.PTCP	ADV
desaparecidos	puuttuu	desaparecido	puuttua	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
desaparecidos	puuttuvat	desaparecido	puuttua	ADJ;MASC;PL;V.PTCP	V;PL;3;FIN;ACT
lluvia	rain	lluvia	rain	N;FEM;SG	
interno	harjoittelija	interno	harjoittelija	ADJ;MASC;SG	N;NOM;SG
interno	sisäiset	interno	sisäinen	ADJ;MASC;SG	ADJ;NOM;PL
tradiciones	perinne	tradición	perinne	N;FEM;PL	N;NOM;SG
académicos	akateemisen	académico	akateeminen	N;MASC;PL	ADJ;GEN;SG
académicos	akateeminen	académico	akateeminen	N;MASC;PL	ADJ;NOM;SG
académicos	oppineet	académico	oppia	N;MASC;PL	V;NOM;PL;V.PTCP;ACT
industriales	teollinen	industrial	teollinen	ADJ;PL	ADJ;NOM;SG
dispositivos	laite	dispositivo	laite	N;MASC;PL	N;NOM;SG
dispositivos	laitetta	dispositivo	laite	N;MASC;PL	N;PRT;SG
dispositivos	laitteen	dispositivo	laite	N;MASC;PL	N;GEN;SG
creciente	kasvava	creciente	kasvaa	ADJ;SG	V;NOM;SG;V.PTCP;ACT
creciente	kasvavat	creciente	kasvaa	ADJ;SG	V;IND;PL;3;PRS;FIN;ACT
creciente	kasvaa	creciente	kasvaa	ADJ;SG	V;IND;SG;3;PRS;FIN;ACT
creciente	kasvaa	creciente	kasvaa	ADJ;SG	V;IND;SG;3;PRS;FIN;ACT
creciente	lisääntyy	creciente	lisääntyä	ADJ;SG	V;IND;SG;3;PRS;FIN;ACT
creciente	kasvava	creciente	kasvaa	ADJ;SG	V;NOM;SG;V.PTCP;ACT
celebrado	juhlittu	celebrado	juhlia	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
celebrado	juhlittiin	celebrado	juhlia	ADJ;MASC;SG;V.PTCP	V;IND;1;PST;FIN;PASS
celebrado	juhli	celebrado	juhlia	ADJ;MASC;SG;V.PTCP	V;IND;SG;2;PST;FIN;ACT
crucero	cruise	crucero	cruise	N;MASC;SG	PROPN;NOM;SG
apariciones	ulkonäkö	aparición	ulko#näkö	N;FEM;PL	N;NOM;SG
pesos	pesoa	peso	peso	N;MASC;PL	N;PRT;SG
coste	kustannukset	coste	kustannus	N;MASC;SG	N;NOM;PL
coste	maksaa	coste	maksaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
coste	kulut	coste	kulu	N;MASC;SG	N;NOM;PL
coste	kustannukset	coste	kustannus	N;MASC;SG	N;NOM;PL
coste	kulut	coste	kulu	N;MASC;SG	N;NOM;PL
