loại	type	loại	type	N	PROPN
mẫn	жесткий	mẫn	жесткий		ADJ;NOM;MASC;SG
mẫn	жестко	mẫn	жестко		ADV
mẫn	жесткая	mẫn	жесткий		ADJ;NOM;FEM;SG
arthur	артур	arthur	артур		N;ANIM;NOM;MASC;SG
arthur	артура	arthur	артур		N;ANIM;ACC;MASC;SG
scott	скотт	scott	скотт		N;ANIM;NOM;MASC;SG
scott	скот	scott	скот		N;INAN;NOM;MASC;SG
art	арт	art	арт		ADV
art	art	art	art		PROPN
art	искусство	art	искусство		N;INAN;NOM;NEUT;SG
tiễn	ракета	tiễn	ракета	V	N;INAN;NOM;FEM;SG
vay	заем	vay	заем	V	N;INAN;NOM;MASC;SG
vay	кредит	vay	кредит	V	N;INAN;NOM;MASC;SG
vay	кредита	vay	кредит	V	N;INAN;GEN;MASC;SG
vay	займы	vay	заем	V	N;INAN;NOM;MASC;PL
vay	займов	vay	заем	V	N;INAN;GEN;MASC;PL
vay	кредиты	vay	кредит	V	N;INAN;NOM;MASC;PL
vay	ссуды	vay	ссуда	V	N;INAN;NOM;FEM;PL
vay	ипотечных	vay	ипотечный	V	ADJ;GEN;PL
who	кто	who	кто	NUM	PRO;NOM
who	who	who	who	NUM	PROPN
who	воз	who	воз	NUM	N;INAN;NOM;MASC;SG
mini	mini	mini	mini		PROPN
araceae	ароидные	araceae	ароидный	N	ADJ;NOM;PL
rose	роуз	rose	роуз		N;ANIM;NOM;FEM;SG
rose	роза	rose	роза		N;INAN;NOM;FEM;SG
rose	роз	rose	роза		N;INAN;GEN;FEM;PL
napoléon	наполеона	napoléon	наполеон		N;INAN;GEN;MASC;SG
napoléon	наполеон	napoléon	наполеон		N;ANIM;NOM;MASC;SG
ướt	мокрый	ướt	мокрый	V	ADJ;NOM;MASC;SG
ướt	мокрая	ướt	мокрый	V	ADJ;NOM;FEM;SG
ướt	мокрые	ướt	мокрый	V	ADJ;NOM;PL
sen	опаздывает	sen	опаздывать	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
sen	поздний	sen	поздний	N	ADJ;NOM;MASC;SG
sen	поздно	sen	поздно	N	ADV
sen	опоздал	sen	опоздать	N	V;PFV;MASC;IND;SG;PST;FIN;ACT
sen	сен	sen	сен	N	
strand	strand	strand	strand	V	PROPN
châm	разжечь	châm	разжечь	N	V;PFV;NFIN;ACT
châm	light	châm	light	N	PROPN
châm	светло	châm	светлый	N	ADJ;NEUT;SG
xoá	стереть	xoá	стереть		V;PFV;NFIN;ACT
xoá	исключить	xoá	исключить		V;PFV;NFIN;ACT
xoá	удаление	xoá	удаление		N;INAN;NOM;NEUT;SG
xoá	удалить	xoá	удалить		V;PFV;NFIN;ACT
douglas	дуглас	douglas	дуглас		N;ANIM;NOM;MASC;SG
field	поля	field	поле		N;INAN;NOM;NEUT;PL
field	филд	field	филд		N;INAN;NOM;MASC;SG
field	поле	field	поле		N;INAN;NOM;NEUT;SG
remix	remix	remix	remix		PROPN
sốt	жар	sốt	жар		N;INAN;NOM;MASC;SG
sốt	лихорадка	sốt	лихорадка		N;INAN;NOM;FEM;SG
sốt	соус	sốt	соус		N;INAN;NOM;MASC;SG
end	конце	end	конец		N;INAN;ESS;MASC;SG
end	end	end	end		PROPN
end	конец	end	конец		N;INAN;NOM;MASC;SG
đính	ничья	đính	ничья		N;INAN;NOM;FEM;SG
đính	галстук	đính	галстук		N;INAN;NOM;MASC;SG
đính	связать	đính	связать		V;PFV;NFIN;ACT
ngón	пальцы	ngón	палец		N;INAN;NOM;MASC;PL
marshall	маршалл	marshall	маршалл		N;ANIM;NOM;MASC;SG
marshall	маршал	marshall	маршал		N;ANIM;NOM;MASC;SG
hall	зал	hall	зал		N;INAN;NOM;MASC;SG
hall	hall	hall	hall		PROPN
hall	холл	hall	холл		N;INAN;NOM;MASC;SG
tiệc	party	tiệc	party	N	PROPN
youtube	youtube	youtube	youtube	N	PROPN
bretagne	бриттани	bretagne	бриттань	NUM	N;ANIM;NOM;FEM;SG
free	свободно	free	свободно		ADV
free	бесплатно	free	бесплатно		ADV
free	свободный	free	свободный		ADJ;NOM;MASC;SG
free	свободной	free	свободный		ADJ;INS;FEM;SG
free	бесплатный	free	бесплатный		ADJ;NOM;MASC;SG
free	бесплатные	free	бесплатный		ADJ;NOM;PL
mix	mix	mix	mix		PROPN
mix	смешать	mix	смесить		V;PFV;NFIN;ACT
mix	микс	mix	микс		N;INAN;NOM;MASC;SG
rửa	мытья	rửa	мыть	V	N;INAN;GEN;NEUT;SG
feet	ноги	feet	нога		N;INAN;NOM;FEM;PL
feet	стопы	feet	стопа		N;INAN;NOM;FEM;PL
feet	ступни	feet	ступня		N;INAN;NOM;FEM;PL
dendrobium	dendrobium	dendrobium	dendrobium	N	PROPN
chèo	весла	chèo	весло	V	N;INAN;NOM;NEUT;PL
chèo	весло	chèo	вести	V	N;INAN;NOM;NEUT;SG
chèo	годы	chèo	год	V	N;INAN;ACC;MASC;PL
chèo	лет	chèo	год	V	N;INAN;GEN;MASC;PL
chèo	years	chèo	years	V	PROPN
chùm	либо	chùm	либо	N	CONJ
kép	двойного	kép	двойной	N	ADJ;GEN;MASC;SG
mysore	майсур	mysore	майсур	NUM	N;INAN;NOM;MASC;SG
georgia	грузии	georgia	грузия		N;INAN;NOM;FEM;SG
georgia	джорджия	georgia	джорджия		N;INAN;NOM;FEM;SG
georgia	грузия	georgia	грузия		N;INAN;NOM;FEM;SG
georgia	грузию	georgia	грузия		N;INAN;ACC;FEM;SG
airways	airways	airways	airways		PROPN
khoang	капсула	khoang	капсуть	V	N;INAN;NOM;FEM;SG
khoang	домики	khoang	домик	V	N;INAN;NOM;MASC;PL
jura	юра	jura	юра	NUM	N;ANIM;NOM;MASC;SG
jura	юра	jura	юра	NUM	N;ANIM;NOM;MASC;SG
like	like	like	like	V	PROPN
like	как	like	как	V	CONJ
vii	vii	vii	vii		NUM
lorraine	лорейн	lorraine	лорейн	NUM	
chris	крис	chris	крис		N;ANIM;NOM;MASC;SG
lõi	core	lõi	core	N	PROPN
lawrence	лоуренс	lawrence	лоуренс		N;ANIM;NOM;MASC;SG
lawrence	лоренс	lawrence	лоренс		N;ANIM;NOM;MASC;SG
dại	бешенство	dại	бешенство	V	N;INAN;NOM;NEUT;SG
samsun	самсун	samsun	самсун	NUM	N;INAN;NOM;MASC;SG
jung	чжон	jung	чжон	N	PART
jung	чон	jung	чон	N	PART
lứa	fire	lứa	fire	N	PROPN
img	img	img	img	N	PROPN
muộn	опаздывает	muộn	опаздывать	ADJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
muộn	поздно	muộn	поздно	ADJ	ADV
muộn	опоздал	muộn	опоздать	ADJ	V;PFV;MASC;IND;SG;PST;FIN;ACT
đãi	угощение	đãi	угощение		N;INAN;NOM;NEUT;SG
đãi	лечить	đãi	лечить		V;IPFV;NFIN;ACT
girl	girl	girl	girl	N	PROPN
spring	spring	spring	spring		PROPN
spring	весна	spring	весна		N;INAN;NOM;FEM;SG
spring	весенний	spring	весенний		ADJ;NOM;MASC;SG
spring	слышать	spring	слышать		V;IPFV;NFIN;ACT
spring	слышите	spring	слышать		V;IPFV;IND;PL;2;PRS;FIN;ACT
spring	слышу	spring	слышать		V;IPFV;IND;SG;1;PRS;FIN;ACT
perry	перри	perry	перрь		N;INAN;NOM;MASC;SG
bit	бит	bit	бит	N	
bit	бит	bit	бит	N	
bit	укусить	bit	укусить	N	V;PFV;NFIN;ACT
main	основная	main	основной	N	ADJ;NOM;FEM;SG
main	основные	main	основной	N	ADJ;NOM;PL
main	главная	main	главный	N	ADJ;NOM;FEM;SG
main	основных	main	основной	N	ADJ;GEN;PL
nén	компакт	nén	компакт		N;INAN;NOM;MASC;SG
nén	сжатия	nén	сжатие		N;INAN;NOM;NEUT;PL
allen	аллен	allen	аллен		N;ANIM;NOM;MASC;SG
allen	ален	allen	ален		N;ANIM;NOM;MASC;SG
nhiễu	шум	nhiễu	шум	V	N;INAN;NOM;MASC;SG
nhạy	чувствительность	nhạy	чувствительность	ADJ	N;INAN;NOM;FEM;SG
nhạy	чувствительности	nhạy	чувствительность	ADJ	N;INAN;NOM;FEM;PL
hoãn	задержки	hoãn	задержка	V	N;INAN;NOM;FEM;PL
hoãn	задержка	hoãn	задержка	V	N;INAN;NOM;FEM;SG
hoãn	задержка	hoãn	задержка	V	N;INAN;NOM;FEM;SG
turner	тернер	turner	тернер		N;ANIM;NOM;MASC;SG
turner	тёрнер	turner	тёрнер		N;ANIM;NOM;MASC;SG
manisa	маниса	manisa	маниса	N	
tấu	квартет	tấu	квартет	V	N;INAN;NOM;MASC;SG
tấu	четверка	tấu	четверка	V	N;INAN;NOM;FEM;SG
gốm	керамические	gốm	керамический	N	ADJ;NOM;PL
béo	толстый	béo	толстый	N	ADJ;NOM;MASC;SG
béo	толстая	béo	толстый	N	ADJ;NOM;FEM;SG
béo	жирный	béo	жирный	N	ADJ;NOM;MASC;SG
đống	кучу	đống	куча		N;INAN;ACC;FEM;SG
đống	кучи	đống	куча		N;INAN;NOM;FEM;PL
đống	куча	đống	куча		N;INAN;NOM;FEM;SG
chase	чейз	chase	чейз		N;ANIM;NOM;MASC;SG
chase	погоня	chase	погоня		N;INAN;NOM;FEM;SG
đệm	буферной	đệm	буферный	N	ADJ;INS;FEM;SG
nảy	bounce	nảy	bounce	PROPN	PROPN
nhược	слабая	nhược	слабый	N	ADJ;NOM;FEM;SG
nhược	слабо	nhược	слабо	N	ADV
nhược	слабым	nhược	слабый	N	ADJ;INS;NEUT;SG
nhược	слабые	nhược	слабый	N	ADJ;NOM;PL
nhược	слабый	nhược	слабый	N	ADJ;NOM;MASC;SG
franklin	франклин	franklin	франклин		N;ANIM;NOM;MASC;SG
ltd	ltd	ltd	ltd	N	PROPN
champion	чемпион	champion	чемпион	V	N;ANIM;NOM;MASC;SG
mtv	mtv	mtv	mtv		PROPN
theridion	theridion	theridion	theridion	N	PROPN
buồng	мужской	buồng	мужской	N	ADJ;NOM;MASC;SG
buồng	мужские	buồng	мужской	N	ADJ;NOM;PL
roi	руа	roi	руаца		PART
roi	кнут	roi	кнут		N;ANIM;NOM;MASC;SG
vẹn	камер	vẹn	камера	ADJ	N;INAN;GEN;FEM;PL
vẹn	палаты	vẹn	палата	ADJ	N;INAN;NOM;FEM;PL
vẹn	камера	vẹn	камера	ADJ	N;INAN;NOM;FEM;SG
vẹn	палата	vẹn	палата	ADJ	N;INAN;NOM;FEM;SG
somme	сомме	somme	сомма	NUM	N;INAN;NOM;MASC;SG
party	party	party	party		PROPN
party	сторона	party	сторона		N;INAN;NOM;FEM;SG
party	партия	party	партия		N;INAN;NOM;FEM;SG
party	вечеринка	party	вечеринка		N;INAN;NOM;FEM;SG
stone	камень	stone	камень		N;INAN;NOM;MASC;SG
stone	стоун	stone	стоун		N;INAN;NOM;MASC;SG
stone	stone	stone	stone		PROPN
nhọn	острая	nhọn	острый	V	ADJ;NOM;FEM;SG
nhọn	острые	nhọn	острый	V	ADJ;NOM;PL
nhọn	шарп	nhọn	шарп	V	N;INAN;NOM;MASC;SG
nhọn	острый	nhọn	острый	V	ADJ;NOM;MASC;SG
elst	эльст	elst	эльст	N	
linnaeus	линней	linnaeus	линня	V	N;ANIM;NOM;MASC;SG
union	union	union	union	N	PROPN
phổi	лёгкие	phổi	люгкий	N	ADJ;NOM;PL
phổi	легкие	phổi	легкий	N	ADJ;NOM;PL
phổi	легкое	phổi	легкий	N	ADJ;NOM;NEUT;SG
phổi	лёгкое	phổi	люгкий	N	ADJ;NOM;NEUT;SG
phổi	лёгкие	phổi	люгкий	N	ADJ;NOM;PL
phổi	легкие	phổi	легкий	N	ADJ;NOM;PL
street	улица	street	улица		N;INAN;NOM;FEM;SG
street	street	street	street		PROPN
pardosa	pardosa	pardosa	pardosa	N	PROPN
bad	плохо	bad	плохой		ADJ;NEUT;SG
bad	плохой	bad	плохой		ADJ;NOM;MASC;SG
bad	bad	bad	bad		PROPN
bad	плохая	bad	плохой		ADJ;NOM;FEM;SG
bad	бани	bad	баня		N;INAN;NOM;FEM;PL
bad	ванна	bad	ванна		N;INAN;NOM;FEM;SG
bad	бат	bad	бат		N;INAN;NOM;MASC;SG
bad	ванной	bad	ванная		N;INAN;INS;FEM;SG
bad	баня	bad	баня		N;INAN;NOM;FEM;SG
central	центральная	central	центральный		ADJ;NOM;FEM;SG
central	центральное	central	центральный		ADJ;NOM;NEUT;SG
central	центральной	central	центральный		ADJ;INS;FEM;SG
central	центральный	central	центральный		ADJ;NOM;MASC;SG
ghét	ненависть	ghét	ненависть	V	N;INAN;NOM;FEM;SG
ghét	ненавистью	ghét	ненависть	V	N;INAN;INS;FEM;SG
ghét	ненависти	ghét	ненависть	V	N;INAN;GEN;FEM;SG
back	priori	back	priori	V	PROPN
jan	джен	jan	джен		N;ANIM;NOM;FEM;SG
jan	ян	jan	ян		N;ANIM;NOM;MASC;SG
jan	яна	jan	яна		N;ANIM;NOM;FEM;SG
jan	джан	jan	джан		N;ANIM;NOM;MASC;SG
rider	всадник	rider	всадник		N;ANIM;NOM;MASC;SG
rider	райдер	rider	райдер		N;ANIM;NOM;MASC;SG
rider	райдер	rider	райдер		N;ANIM;NOM;MASC;SG
lụt	наводнение	lụt	наводнение	V	N;INAN;NOM;NEUT;SG
lụt	потоп	lụt	потоп	V	N;INAN;NOM;MASC;SG
lụt	наводнений	lụt	наводнение	V	N;INAN;GEN;NEUT;PL
lụt	наводнения	lụt	наводнение	V	N;INAN;NOM;NEUT;PL
lụt	наводнение	lụt	наводнение	V	N;INAN;NOM;NEUT;SG
usa	сша	usa	сшать		N;INAN;NOM;PL
usa	usa	usa	usa		PROPN
lewis	льюис	lewis	льюис		N;ANIM;NOM;MASC;SG
wild	дикий	wild	дикий		ADJ;NOM;MASC;SG
wild	дикая	wild	дикий		ADJ;NOM;FEM;SG
wild	дикие	wild	дикий		ADJ;NOM;PL
lùn	карлик	lùn	карлик	ADJ	N;ANIM;NOM;MASC;SG
lùn	гном	lùn	господин	ADJ	N;ANIM;NOM;MASC;SG
lùn	коротышка	lùn	коротышка	ADJ	N;ANIM;NOM;MASC;SG
kong	конг	kong	конг	N	
antonio	антонио	antonio	антонио		N;INAN;NOM;MASC;SG
sút	фоллс	sút	фоллс	V	N;INAN;NOM;MASC;SG
sút	осень	sút	осень	V	N;INAN;NOM;FEM;SG
sút	падение	sút	падение	V	N;INAN;NOM;NEUT;SG
sút	осенью	sút	осень	V	N;INAN;INS;FEM;SG
khâu	шить	khâu	шить	N	V;IPFV;NFIN;ACT
tắm	душа	tắm	душа	V	N;INAN;NOM;FEM;SG
tắm	душе	tắm	душа	V	N;INAN;DAT;FEM;SG
tắm	душ	tắm	душ	V	N;INAN;NOM;MASC;SG
tắm	ванная	tắm	ванный	V	N;INAN;NOM;FEM;SG
tắm	ванной	tắm	ванная	V	N;INAN;INS;FEM;SG
tắm	ванную	tắm	ванная	V	N;INAN;ACC;FEM;SG
tắm	туалет	tắm	туалет	V	N;INAN;NOM;MASC;SG
tắm	бани	tắm	баня	V	N;INAN;NOM;FEM;PL
tắm	ванны	tắm	ванна	V	N;INAN;NOM;FEM;PL
tắm	купания	tắm	купания	V	N;INAN;NOM;NEUT;PL
tắm	бани	tắm	баня	V	N;INAN;NOM;FEM;PL
tắm	ванна	tắm	ванна	V	N;INAN;NOM;FEM;SG
tắm	бат	tắm	бат	V	N;INAN;NOM;MASC;SG
tắm	ванной	tắm	ванная	V	N;INAN;INS;FEM;SG
tắm	баня	tắm	баня	V	N;INAN;NOM;FEM;SG
trôi	дрифт	trôi	дрифт	V	N;INAN;NOM;MASC;SG
iso	iso	iso	iso	N	PROPN
pdf	pdf	pdf	pdf	N	
clubiona	clubiona	clubiona	clubiona	N	PROPN
studio	студии	studio	студия		N;INAN;NOM;FEM;PL
studio	studio	studio	studio		PROPN
studio	студия	studio	студия		N;INAN;NOM;FEM;SG
mập	жир	mập	жир	ADJ	N;INAN;NOM;MASC;SG
minor	незначительные	minor	незначительный	NUM	ADJ;NOM;PL
minor	мелкие	minor	мелкий	NUM	ADJ;NOM;PL
minor	незначительное	minor	незначительный	NUM	ADJ;NOM;NEUT;SG
minor	несовершеннолетний	minor	несовершеннолетний	NUM	ADJ;NOM;MASC;SG
fan	поклонники	fan	поклонник		N;ANIM;NOM;MASC;PL
fan	фанаты	fan	фанат		N;ANIM;NOM;MASC;PL
thở	вдох	thở	вдох	V	N;INAN;NOM;MASC;SG
thở	дыхание	thở	дыхание	V	N;INAN;NOM;NEUT;SG
thở	дыхание	thở	дыхание	V	N;INAN;NOM;NEUT;SG
đốm	заметил	đốm	заметить	N	V;PFV;MASC;IND;SG;PST;FIN;ACT
đốm	замечено	đốm	заметить	N	V;PFV;NEUT;SG;PST;V.PTCP;PASS
đốm	замечен	đốm	заметить	N	V;PFV;MASC;SG;PST;V.PTCP;PASS
oanh	сибирский	oanh	сибирский		ADJ;NOM;MASC;SG
samsung	samsung	samsung	samsung	N	PROPN
champagne	шампанское	champagne	шампанское		ADJ;NOM;NEUT;SG
champagne	шампанского	champagne	шампанское		ADJ;GEN;MASC;SG
vắng	отсутствует	vắng	отсутствовать	ADJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
vắng	зал	vắng	зал	ADJ	N;INAN;NOM;MASC;SG
vắng	hall	vắng	hall	ADJ	PROPN
vắng	холл	vắng	холл	ADJ	N;INAN;NOM;MASC;SG
bin	бин	bin	бин	N	PART
nát	шеи	nát	шея	V	N;INAN;NOM;FEM;PL
bill	билл	bill	билла		N;ANIM;NOM;MASC;SG
bill	законопроект	bill	законопроект		N;INAN;NOM;MASC;SG
khan	еле	khan	еле	V	PART
khan	едва	khan	едва	V	PART
khan	хан	khan	хан	V	N;ANIM;NOM;MASC;SG
trù	van	trù	van	N	PROPN
trù	ван	trù	ван	N	PART
dừa	кокосовое	dừa	кокосовый	N	ADJ;NOM;NEUT;SG
lindl	lindl	lindl	lindl	N	PROPN
ben	бен	ben	бен	N	PART
clark	кларк	clark	кларк		N;ANIM;NOM;MASC;SG
clark	кларка	clark	кларк		N;ANIM;ACC;MASC;SG
khoá	заблокировать	khoá	блокировать	N	V;PFV;NFIN;ACT
chan	чан	chan	чан	N	PART
khóc	крики	khóc	крик	V	N;INAN;NOM;MASC;PL
khóc	плач	khóc	плач	V	N;INAN;NOM;MASC;SG
khóc	плач	khóc	плач	V	N;INAN;NOM;MASC;SG
battle	битва	battle	битва		N;INAN;NOM;FEM;SG
battle	бой	battle	бой		N;INAN;NOM;MASC;SG
battle	сражение	battle	сражение		N;INAN;NOM;NEUT;SG
đeo	ношение	đeo	ношение	V	N;INAN;NOM;NEUT;SG
sydney	сидни	sydney	сиднь		N;ANIM;NOM;MASC;SG
sydney	сидней	sydney	сидней		N;INAN;NOM;MASC;SG
nắng	sun	nắng	sun	N	PROPN
nắng	сун	nắng	сун	N	PART
nắng	солнечно	nắng	солнечный	N	ADJ;NEUT;SG
nắng	солнечные	nắng	солнечный	N	ADJ;NOM;PL
nắng	солнечная	nắng	солнечный	N	ADJ;NOM;FEM;SG
nắng	солнечный	nắng	солнечный	N	ADJ;NOM;MASC;SG
stephani	штефани	stephani	штефань	V	N;ANIM;NOM;FEM;SG
clb	club	clb	club	N	PROPN
eng	rus	eng	rus		PROPN
php	php	php	php	N	PROPN
xén	урожай	xén	урожай	V	N;INAN;NOM;MASC;SG
watson	ватсон	watson	ватсон		N;ANIM;NOM;MASC;SG
watson	уотсон	watson	уотсон		N;ANIM;NOM;MASC;SG
adams	адамс	adams	адамс		N;ANIM;NOM;MASC;SG
wall	стена	wall	стена		N;INAN;NOM;FEM;SG
wall	стене	wall	стена		N;INAN;DAT;FEM;SG
wall	уолл	wall	уолл		N;INAN;NOM;MASC;SG
anna	анна	anna	анна		N;ANIM;NOM;FEM;SG
nhung	гонки	nhung	гонка		N;INAN;NOM;FEM;PL
nhung	гонка	nhung	гонка		N;INAN;NOM;FEM;SG
nhung	расы	nhung	раса		N;INAN;NOM;FEM;PL
nhung	раса	nhung	раса		N;INAN;NOM;FEM;SG
nhung	бархат	nhung	бархат		N;INAN;NOM;MASC;SG
đày	изгнан	đày	изгнанный	N	V;PFV;MASC;SG;PST;V.PTCP;PASS
xấp	монету	xấp	монета		N;INAN;ACC;FEM;SG
xấp	монета	xấp	монета		N;INAN;NOM;FEM;SG
xấp	монеты	xấp	монета		N;INAN;NOM;FEM;PL
playstation	playstation	playstation	playstation	N	PROPN
tamil	тамир	tamil	тамир	N	
trọn	карликов	trọn	карлик		N;ANIM;GEN;MASC;PL
trọn	гномов	trọn	гном		N;ANIM;GEN;MASC;PL
dragon	dragon	dragon	dragon	N	PROPN
cắn	укус	cắn	укус	V	N;INAN;NOM;MASC;SG
cắn	укусы	cắn	укус	V	N;INAN;NOM;MASC;PL
cắn	бит	cắn	бит	V	
pin	пин	pin	пин	N	
pin	pin	pin	pin	N	PROPN
pin	прикрепить	pin	прикрепить	N	V;PFV;NFIN;ACT
anne	энн	anne	энн		N;ANIM;NOM;FEM;SG
anne	анн	anne	анна		N;INAN;NOM;FEM;SG
anne	анна	anne	анна		N;ANIM;NOM;FEM;SG
dệt	текстильной	dệt	текстильный	N	ADJ;INS;FEM;SG
đèo	пройти	đèo	пройти	N	V;PFV;NFIN;ACT
eric	эрик	eric	эрик		N;ANIM;NOM;MASC;SG
hollywood	голливуд	hollywood	голливуд	V	N;INAN;NOM;MASC;SG
jin	джин	jin	джин	N	PART
tòng	бы	tòng	бы	N	PART;COND
girls	девчонки	girls	девчонка		N;ANIM;NOM;FEM;PL
girls	girls	girls	girls		PROPN
girls	девушки	girls	девушка		N;ANIM;NOM;FEM;PL
girls	девочки	girls	девочка		N;ANIM;NOM;FEM;PL
girls	девочек	girls	девочка		N;ANIM;GEN;FEM;PL
lường	катастрофические	lường	катастрофический	V	ADJ;NOM;PL
rural	сельское	rural	сельский	NUM	ADJ;NOM;NEUT;SG
rural	сельских	rural	сельский	NUM	ADJ;GEN;PL
rural	сельские	rural	сельский	NUM	ADJ;NOM;PL
rural	сельский	rural	сельский	NUM	ADJ;NOM;MASC;SG
carlos	карлос	carlos	карлос		N;ANIM;NOM;MASC;SG
inc	inc	inc	inc		PROPN
chart	диаграмма	chart	диаграмма	ADJ	N;INAN;NOM;FEM;SG
