que	you	que	you	PRO	N;NOM;SG
preguntarlle	teda	preguntarlle	tema	ADJ	PRO;PRT;SG;3
preguntarlle	sind	preguntarlle	sina	ADJ	PRO;PRT;SG;2
preguntarlle	you	preguntarlle	you	ADJ	N;NOM;SG
preguntarlle	sina	preguntarlle	sina	ADJ	PRO;NOM;SG;2
preguntarlle	teda	preguntarlle	tema	ADJ	PRO;PRT;SG;3
preguntarlle	tema	preguntarlle	tema	ADJ	PRO;NOM;SG;3
falaremos	jutt	falar	jutt	V	N;NOM;SG
falaremos	umbes	falar	umbes	V	ADV
falaremos	rääkimine	falar	rääkimine	V	N;NOM;SG
falaremos	kõnele	falar	kõne	V	N;AT+ALL;SG
falaremos	hiljem	falar	hiljem	V	ADV
obriga	tollimaks	obrigar	tollim	V	N;TRANS;SG
obriga	kohustus	obrigar	kohustus	V	N;NOM;SG
obriga	jõud	obrigar	jõud	V	N;NOM;SG
correcta	õigus	correcto	õigus	ADJ	N;NOM;SG
correcta	paremale	correcto	paremale	ADJ	ADV
correcta	kehtib	correcto	kehtima	ADJ	V;IND;SG;3;PRS;FIN;ACT
correcta	asi	correcto	asi	ADJ	N;NOM;SG
moitísimo	much	moitísimo	much	ADV	N;NOM;SG
moitísimo	partii	moitísimo	partii	ADV	N;NOM;SG
moitísimo	krunt	moitísimo	krunt	ADV	N;NOM;SG
moitísimo	kahju	moitísimo	kahju	ADV	N;NOM;SG
moitísimo	vabandust	moitísimo	vabandus	ADV	N;PRT;SG
saca	välja	sacar	välja	V	ADV
saca	väljas	sacar	väljas	V	ADV
saca	out	sacar	out	V	N;NOM;SG
saca	sinu	sacar	sina	V	PRO;GEN;SG;2
saca	teie	sacar	sina	V	PRO;NOM;PL;2
saca	gus	sacar	gus	V	N;NOM;SG
pense	mõtleb	pense	mõtlema	PROPN	V;IND;SG;3;PRS;FIN;ACT
pense	arvab	pense	arvama	PROPN	V;IND;SG;3;PRS;FIN;ACT
pense	mõelge	pense	mõtlema	PROPN	V;IMP;PL;2;PRS;FIN;ACT
pense	mõtle	pense	mõtlema	PROPN	V;IMP;SG;2;PRS;FIN;ACT
pense	will	pense	will	PROPN	N;NOM;SG
pense	tahe	pense	tahe	PROPN	N;NOM;SG
pense	kujutle	pense	kujutl	PROPN	V;IMP;SG;2;PRS;FIN;ACT
pense	johnny	pense	johnny	PROPN	N;NOM;SG
corvo	lendab	corvo	lendama	N	V;IND;SG;3;PRS;FIN;ACT
ultimamente	need	ultimamente	see	ADV	PRO;NOM;PL
ultimamente	neid	ultimamente	see	ADV	PRO;PRT;PL
ultimamente	päevad	ultimamente	päev	ADV	N;NOM;PL
ultimamente	päeva	ultimamente	päev	ADV	N;PRT;SG
ultimamente	päevi	ultimamente	päev	ADV	N;PRT;PL
perfecta	mis	perfecto	mis	ADJ	PRO;NOM;SG
perfecta	mida	perfecto	mis	ADJ	PRO;PRT;SG
riqueza	rikkaks	riqueza	rikas	N	ADJ;TRANS;SG
riqueza	rikkad	riqueza	rikas	N	ADJ;NOM;PL
riqueza	rikkalik	riqueza	rikkalik	N	ADJ;NOM;SG
riqueza	rikas	riqueza	rikas	N	ADJ;NOM;SG
velaí	sind	velar	sina	N	PRO;PRT;SG;2
velaí	sina	velar	sina	N	PRO;NOM;SG;2
velaí	see	velar	see	N	PRO;NOM;SG
velaí	seda	velar	see	N	PRO;PRT;SG
velaí	siin	velar	siin	N	ADV
velaí	seal	velar	seal	N	ADV
velaí	paremale	velar	paremale	N	ADV
velaí	õige	velar	õige	N	ADJ;NOM;SG
velaí	on	velar	olema	N	V;IND;SG;3;PRS;FIN;ACT
produce	millal	producir	millal	V	ADV
produce	kui	producir	kui	V	CONJ
inmediato	koheselt	inmediato	koheselt	ADJ	ADV
inmediato	otsekohe	inmediato	otse_kohe	ADJ	ADV
inmediato	nyyd	inmediato	nyyd	ADJ	N;NOM;SG
inmediato	nüüd	inmediato	nüüd	ADJ	ADV
inmediato	õigus	inmediato	õigus	ADJ	N;NOM;SG
inmediato	paremale	inmediato	paremale	ADJ	ADV
inmediato	eemal	inmediato	eemal	ADJ	ADV
inmediato	eemale	inmediato	eemale	ADJ	ADV
inmediato	kord	inmediato	kord	ADJ	ADV
inmediato	korra	inmediato	kord	ADJ	N;GEN;SG
graza	oli	graza	olema	N	V;IND;SG;3;PST;FIN;ACT
graza	lõbus	graza	lõbus	N	ADJ;NOM;SG
graza	naljakas	graza	naljakas	N	ADJ;NOM;SG
graza	õnnistatud	graza	õnnista=tud	N	ADJ;PST;V.PTCP;PASS
pediu	for	pediu	for	V	N;NOM;SG
pediu	tagaotsitav	pediu	taga_otsitav	V	ADJ;NOM;SG;PRS;V.PTCP;ACT
seren	olemise	ser	olemine	V	N;GEN;SG
seren	olemine	ser	olemine	V	N;NOM;SG
seren	nad	ser	tema	V	PRO;NOM;PL;3
seren	ja	ser	ja	V	CONJ
seren	ning	ser	ning	V	CONJ
allen	allen	allen	allen	PROPN	N;NOM;SG
allen	alleni	allen	alleni	PROPN	N;NOM;SG
bretaña	brittany	bretaña	brittany	PROPN	N;NOM;SG
bretaña	suurbritannia	bretaña	suur_britannia	PROPN	N;NOM;SG
bretaña	britannia	bretaña	britannia	PROPN	N;NOM;SG
promesa	see	promesar	see	N	PRO;NOM;SG
promesa	seda	promesar	see	N	PRO;PRT;SG
terían	nad	ter	tema	V	PRO;NOM;PL;3
terían	muidu	ter	muidu	V	ADV
encantado	rõõmus	encantar	rõõmus	V	ADJ;NOM;SG
encantado	rõõm	encantar	rõõm	V	N;NOM;SG
encantado	nauding	encantar	nauding	V	N;NOM;SG
encantado	sind	encantar	sina	V	PRO;PRT;SG;2
encantado	you	encantar	you	V	N;NOM;SG
encantado	sina	encantar	sina	V	PRO;NOM;SG;2
encantado	võluv	encantar	võluv	V	ADJ;NOM;SG
encantado	võluvad	encantar	võluma	V	ADJ;NOM;PL
encantado	mõnus	encantar	mõnus	V	ADJ;NOM;SG
encantado	kena	encantar	kena	V	ADJ;NOM;SG
encantado	nice	encantar	nice	V	N;NOM;SG
kim	kim	kim	kim	PROPN	N;NOM;SG
merece	käsud	merecer	käsk	V	N;NOM;PL
merece	väärt	merecer	väärt	V	ADJ
quedará	will	quedar	will	V	N;NOM;SG
quedará	tahe	quedar	tahe	V	N;NOM;SG
quedará	vasak	quedar	vasak	V	N;NOM;SG
quedará	vasakule	quedar	vasakule	V	ADV
quedará	vasakul	quedar	vasak	V	ADV
quedará	jäämine	quedar	jäämine	V	N;NOM;SG
imaxino	pilt	imaxino	pilt	V	N;NOM;SG
imaxino	pildi	imaxino	pilt	V	N;GEN;SG
deixaron	nad	deixar	tema	V	PRO;NOM;PL;3
deixaron	vasak	deixar	vasak	V	N;NOM;SG
deixaron	vasakule	deixar	vasakule	V	ADV
deixaron	vasakul	deixar	vasak	V	ADV
deixaron	lahkumine	deixar	lahkumine	V	N;NOM;SG
disposto	valmis	dispor	valmis	V	ADJ
disposto	valmistatud	dispor	valmista=tud	V	ADJ;PST;V.PTCP;PASS
disposto	ettevalmistatud	dispor	ette_valmistatud	V	ADJ;PST;V.PTCP;PASS
materia	toores	materia	toores	N	ADJ;IN+ESS;SG
materia	toorelt	materia	toorelt	N	ADV
derradeiro	ühe	derradeiro	üks	ADJ	NUM;GEN;SG
derradeiro	üks	derradeiro	üks	ADJ	PRO;NOM;SG
espertar	ärkamine	espertar	ärkamine	V	N;NOM;SG
espertar	ärkamine	espertar	ärkamine	V	N;NOM;SG
preciosa	vaata	precioso	vaatama	ADJ	V;IMP;SG;2;PRS;FIN;ACT
preciosa	vaadake	precioso	vaatama	ADJ	V;IMP;PL;2;PRS;FIN;ACT
preciosa	nunnu	precioso	nunnu	ADJ	N;NOM;SG
preciosa	väga	precioso	väga	ADJ	ADV
preciosa	imeilus	precioso	ime_ilus	ADJ	N;NOM;SG
toneladas	ooo	tonelada	ooo	N	INTJ
rara	veider	raro	veider	ADJ	N;NOM;SG
rara	veider	raro	veider	ADJ	N;NOM;SG
rara	veider	raro	veider	ADJ	N;NOM;SG
tentamos	proovi	tentar	proov	V	N;PRT;SG
culpable	süüdi	culpable	süüdi	ADJ	ADV
culpable	süüdlane	culpable	süüdlane	ADJ	N;NOM;SG
culpable	leidis	culpable	leidma	ADJ	V;IND;SG;3;PST;FIN;ACT
culpable	leiti	culpable	leidma	ADJ	V;IND;PST;FIN;PASS
culpable	leitud	culpable	leidma	ADJ	V;PST;V.PTCP;PASS
prisioneiro	kinnipeetav	prisioneiro	kinnipeeta=v	N	ADJ;NOM;SG;PRS;V.PTCP;ACT
prisioneiro	püütud	prisioneiro	püüdma	N	V;PST;V.PTCP;PASS
prisioneiro	tabatud	prisioneiro	tabatud	N	ADJ;PST;V.PTCP;PASS
prisioneiro	vangistatud	prisioneiro	vangista=tud	N	ADJ;PST;V.PTCP;PASS
prisioneiro	pow	prisioneiro	pow	N	NUM
ámote	armastan	ámote	armastama	PROPN	V;IND;SG;1;PRS;FIN;ACT
ámote	love	ámote	love	PROPN	N;NOM;SG
ámote	armastus	ámote	armastus	PROPN	N;NOM;SG
ámote	armastust	ámote	armastus	PROPN	N;PRT;SG
ámote	sind	ámote	sina	PROPN	PRO;PRT;SG;2
ámote	you	ámote	you	PROPN	N;NOM;SG
ámote	sina	ámote	sina	PROPN	PRO;NOM;SG;2
acouga	rahulik	acougar	rahulik	V	ADJ;NOM;SG
acouga	alla	acougar	alla	V	ADV
acouga	maha	acougar	maha	V	ADV
acouga	maas	acougar	maas	V	ADV
acouga	vaikne	acougar	vaikne	V	ADJ;NOM;SG
acouga	lihtne	acougar	lihtne	V	ADJ;NOM;SG
acouga	kerge	acougar	kerge	V	ADJ;NOM;SG
acouga	doni	acougar	doni	V	ADJ
acouga	don	acougar	don	V	N;NOM;SG
acouga	minut	acougar	minut	V	N;NOM;SG
bravo	bravo	bravo	bravo	ADJ	N;NOM;SG
bravo	sinu	bravo	sina	ADJ	PRO;GEN;SG;2
bravo	teie	bravo	sina	ADJ	PRO;NOM;PL;2
cruel	julmalt	cruel	julmalt	N	ADV
cruel	mängi	cruel	mängima	N	V;IMP;SG;2;PRS;FIN;ACT
cruel	julm	cruel	julm	N	ADJ;NOM;SG
cruel	töötlemata	cruel	töötlema	N	V;PRIV;V.CVB;ACT
anne	anne	anne	anne	PROPN	N;NOM;SG
anne	ann	anne	ann	PROPN	N;NOM;SG
anne	anni	anne	andma	PROPN	N;NOM;SG
viñemos	tuli	veñer	tuli	V	N;NOM;SG
viñemos	siin	veñer	siin	V	ADV
erguer	lift	erguer	lift	V	N;NOM;SG
erguer	tõste	erguer	tõse	V	N;NOM;SG
erguer	hoone	erguer	hoone	V	N;NOM;SG
erguer	ehitamine	erguer	ehitamine	V	N;NOM;SG
erguer	ehitis	erguer	ehitis	V	N;NOM;SG
erguer	ehitamine	erguer	ehitamine	V	N;NOM;SG
laurie	laurie	laurie	laurima	PROPN	N;NOM;SG
julie	julie	julie	juli	PROPN	N;NOM;SG
iwabuchi	president	iwabuchi	president	PROPN	N;NOM;SG
cabróns	sind	cabrón	sina	N	PRO;PRT;SG;2
cabróns	sina	cabrón	sina	N	PRO;NOM;SG;2
acá	siin	acá	siin	PROPN	ADV
acá	üle	acá	üle	PROPN	ADV
quê	mis	quê	mis	PROPN	PRO;NOM;SG
quê	mida	quê	mis	PROPN	PRO;PRT;SG
intentar	proovi	intentar	proov	V	N;PRT;SG
grolo	juua	grolo	jooma	N	V;NFIN
grolo	tulistatud	grolo	tulistama	N	ADJ;PST;V.PTCP;PASS
grolo	tulistas	grolo	tulistama	N	V;IND;SG;3;PST;FIN;ACT
escoitamos	kuula	escoitar	kuulama	V	N;NOM;SG
escoitamos	kuuldud	escoitar	kuuldud	V	ADJ;PST;V.PTCP;PASS
escoitamos	kuulamist	escoitar	kuulamine	V	N;PRT;SG
escoitamos	kuulamise	escoitar	kuulamine	V	N;GEN;SG
escoitamos	kuulamine	escoitar	kuulamine	V	N;NOM;SG
elixir	valik	elixir	valik	V	N;NOM;SG
miren	vaata	mer	vaatama	PROPN	V;IMP;SG;2;PRS;FIN;ACT
miren	vaadake	mer	vaatama	PROPN	V;IMP;PL;2;PRS;FIN;ACT
miren	vaata	mer	vaatama	PROPN	V;IMP;SG;2;PRS;FIN;ACT
miren	vt	mer	vt	PROPN	V;IMP;FIN
miren	näed	mer	nägema	PROPN	V;IND;SG;2;PRS;FIN;ACT
miren	nagu	mer	nagu	PROPN	CONJ
miren	meeldib	mer	meeldima	PROPN	V;IND;SG;3;PRS;FIN;ACT
intenta	proovi	intentar	proov	V	N;PRT;SG
legal	juriidiliselt	legal	juriidiliselt	ADJ	ADV
legal	legaalselt	legal	legaalselt	ADJ	ADV
legal	seaduslikult	legal	seaduslikult	ADJ	ADV
legal	õiguslikult	legal	õiguslikult	ADJ	ADV
escoiten	kuulamist	escoitar	kuulamine	V	N;PRT;SG
escoiten	kuulamise	escoitar	kuulamine	V	N;GEN;SG
escoiten	kuulamine	escoitar	kuulamine	V	N;NOM;SG
escoiten	kuula	escoitar	kuulama	V	N;NOM;SG
chris	chris	chris	chris	PROPN	N;NOM;SG
verdes	roheline	verde	roheline	N	ADJ;NOM;SG
desenvolver	väljatöötamine	desenvolver	välja_töötamine	V	N;NOM;SG
desenvolver	arendamine	desenvolver	arendamine	V	N;NOM;SG
terías	sind	ter	sina	V	PRO;PRT;SG;2
terías	you	ter	you	V	N;NOM;SG
terías	sina	ter	sina	V	PRO;NOM;SG;2
terías	peaksid	ter	pidama	V	V;COND;PL;3;PRS;FIN;ACT
saímos	välja	saír	välja	V	ADV
saímos	väljas	saír	väljas	V	ADV
saímos	out	saír	out	V	N;NOM;SG
saímos	plaan	saír	plaan	V	N;NOM;SG
saímos	plaani	saír	plaan	V	N;PRT;SG
saímos	kava	saír	kava	V	N;NOM;SG
mínimo	minimaalne	mínimo	minimaalne	N	ADJ;NOM;SG
mínimo	minimaalselt	mínimo	minimaalselt	N	ADV
mínimo	minimaalne	mínimo	minimaalne	N	ADJ;NOM;SG
mínimo	vähim	mínimo	vähim	N	ADJ;NOM;CMPR;SG
mínimo	parima	mínimo	parim	N	ADJ;GEN;RL;SG
mínimo	parimad	mínimo	parim	N	ADJ;NOM;RL;PL
mínimo	parimat	mínimo	parim	N	ADJ;PRT;CMPR;SG
mínimo	parim	mínimo	parim	N	ADJ;NOM;RL;SG
experimento	see	experimento	see	N	PRO;NOM;SG
experimento	selle	experimento	see	N	PRO;GEN;SG
experimento	seda	experimento	see	N	PRO;PRT;SG
tomou	ta	tomar	tema	V	PRO;NOM;SG;3
tomou	tema	tomar	tema	V	PRO;NOM;SG;3
sufrir	kannatusi	sufrir	kannatus	V	N;PRT;PL
sufrir	kannatused	sufrir	kannatus	V	N;NOM;PL
sufrir	valu	sufrir	valu	V	N;NOM;SG
rica	rich	rico	rich	ADJ	N;NOM;SG
axude	abi	axudar	abi	V	N;PRT;SG
axude	appi	axudar	abi	V	N;IN+ALL;LGSPEC1;SG
axude	mõned	axudar	mõni	V	PRO;NOM;PL
axude	tubli	axudar	tubli	V	ADJ;NOM;SG
axude	hea	axudar	hea	V	ADJ;NOM;SG
axude	teda	axudar	tema	V	PRO;PRT;SG;3
misterio	suure	misterio	suur	N	ADJ;GEN;SG
sobrevivir	ellujäämise	sobrevivir	ellu_jäämine	V	N;GEN;SG
sobrevivir	ellujäämine	sobrevivir	ellu_jäämine	V	N;NOM;SG
sobrevivir	see	sobrevivir	see	V	PRO;NOM;SG
sobrevivir	selle	sobrevivir	see	V	PRO;GEN;SG
sobrevivir	seda	sobrevivir	see	V	PRO;PRT;SG
neles	neid	nel	see	DET	PRO;PRT;PL
neles	tööd	nel	töö	DET	N;PRT;SG
neles	töö	nel	töö	DET	N;NOM;SG
neles	tööle	nel	töö	DET	N;AT+ALL;SG
neles	umbes	nel	umbes	DET	ADV
volvemos	tagasi	volver	tagasi	V	ADV
volvemos	tuli	volver	tuli	V	N;NOM;SG
volvemos	going	volver	going	V	N;NOM;SG
volvemos	minek	volver	minek	V	N;NOM;SG
volvemos	seejärel	volver	see_järel	V	ADV
volvemos	siis	volver	siis	V	ADV
volvemos	uuesti	volver	uuesti	V	ADV
volvemos	taas	volver	taas	V	ADV
volvemos	jälle	volver	jälle	V	ADV
fotografías	võtke	fotografía	võtma	N	V;IMP;PL;2;PRS;FIN;ACT
fotografías	võta	fotografía	võtma	N	V;IMP;SG;2;PRS;FIN;ACT
soldo	tõsta	soldo	tõstma	N	V;NFIN
soldo	tõstan	soldo	tõstma	N	V;IND;SG;1;PRS;FIN;ACT
soldo	maksa	soldo	maksma	N	V;IMP;SG;2;PRS;FIN;ACT
siga	follow	siga	follow	V	N;NOM;SG
siga	järgi	siga	järgi	V	ADV
siga	järgne	siga	järgne	V	N;NOM;SG
enormes	summad	enorme	summa	ADJ	N;NOM;PL
encontro	see	encontro	see	N	PRO;NOM;SG
encontro	selle	encontro	see	N	PRO;GEN;SG
encontro	seda	encontro	see	N	PRO;PRT;SG
filosofía	nende	filosofía	tema	N	PRO;GEN;PL
tento	proovi	tento	proov	V	N;PRT;SG
tento	mitte	tento	mitte	V	ADV;NEG
tento	ei	tento	ei	V	ADV
xoves	noor	xove	noor	N	ADJ;NOM;SG
xoves	vaata	xove	vaatama	N	V;IMP;SG;2;PRS;FIN;ACT
xoves	vt	xove	vt	N	V;IMP;FIN
xoves	näed	xove	nägema	N	V;IND;SG;2;PRS;FIN;ACT
podías	sind	podía	sina	N	PRO;PRT;SG;2
podías	sina	podía	sina	N	PRO;NOM;SG;2
podías	võiks	podía	võima	N	V;COND;PRS;FIN;ACT
podías	saaks	podía	saama	N	V;COND;PRS;FIN;ACT
podías	olid	podía	olema	N	V;IND;PL;3;PST;FIN;ACT
climático	kliima	climático	kliima	ADJ	N;NOM;SG
definición	mis	definición	mis	N	PRO;NOM;SG
definición	mida	definición	mis	N	PRO;PRT;SG
símbolo	sümboolne	símbolo	sümboolne	N	ADJ;NOM;SG
él	teda	él	tema	PROPN	PRO;PRT;SG;3
él	see	él	see	PROPN	PRO;NOM;SG
él	selle	él	see	PROPN	PRO;GEN;SG
él	seda	él	see	PROPN	PRO;PRT;SG
santa	jõuluvana	santo	jõuluv	N	ADJ;FRML;SG;PRS;V.PTCP;ACT
santa	püha	santo	püha	N	ADJ;NOM;SG
voar	fly	voar	fly	V	N;NOM;SG
voar	kärbes	voar	kärbes	V	N;NOM;SG
voar	lendamine	voar	lendamine	V	N;NOM;SG
voar	puhu	voar	puhu	V	N;NOM;SG
voar	löök	voar	löök	V	N;NOM;SG
motor	katkised	motor	katkine	N	ADJ;NOM;PL
motor	katki	motor	katk	N	ADV
motor	murdunud	motor	murduma	N	ADJ;PST;V.PTCP;ACT
pedín	for	pedir	for	V	N;NOM;SG
fracaso	nurjunud	fracaso	nurjuma	N	V;PST;V.PTCP;ACT
fracaso	ebaõnnestunud	fracaso	eba_õnnestuma	N	V;PST;V.PTCP;ACT
fracaso	nurjus	fracaso	nurjuma	N	V;IND;SG;3;PST;FIN;ACT
fracaso	ebaõnnestus	fracaso	eba_õnnestuma	N	V;IND;SG;3;PST;FIN;ACT
paseo	kõnni	paseo	kõndima	N	V;IMP;SG;2;PRS;FIN;ACT
paseo	ratsutada	paseo	ratsutama	N	V;NFIN
rachel	rachel	rachel	rachel	PROPN	N;NOM;SG
metas	saa	meto	saama	N	V;IMP;SG;2;PRS;FIN;ACT
metas	välja	meto	välja	N	ADV
metas	väljas	meto	väljas	N	ADV
metas	hoida	meto	hoidma	N	V;NFIN
metas	hoia	meto	hoidma	N	V;IMP;SG;2;PRS;FIN;ACT
metas	hoian	meto	hoidma	N	V;IND;SG;1;PRS;FIN;ACT
metas	sinu	meto	sina	N	PRO;GEN;SG;2
metas	teie	meto	sina	N	PRO;NOM;PL;2
metas	püsi	meto	püsima	N	V;IMP;SG;2;PRS;FIN;ACT
metas	oma	meto	oma	N	PRO;NOM;SG
oíches	sind	oíches	sina	V	PRO;PRT;SG;2
oíches	you	oíches	you	V	N;NOM;SG
oíches	sina	oíches	sina	V	PRO;NOM;SG;2
oíches	kuuldud	oíches	kuuldud	V	ADJ;PST;V.PTCP;PASS
oíches	see	oíches	see	V	PRO;NOM;SG
oíches	seda	oíches	see	V	PRO;PRT;SG
oíches	teda	oíches	tema	V	PRO;PRT;SG;3
esperto	tegelikult	esperto	tegelikult	N	ADV
esperto	tegelt	esperto	tegelt	N	ADV
esperto	sind	esperto	sina	N	PRO;PRT;SG;2
esperto	sina	esperto	sina	N	PRO;NOM;SG;2
sinte	kuidas	sinte	kuidas	V	ADV
sinte	ta	sinte	tema	V	PRO;NOM;SG;3
lea	segadus	lea	segadus	PROPN	N;NOM;SG
lea	loe	lea	lugema	PROPN	V;IMP;SG;2;PRS;FIN;ACT
lea	lugemine	lea	lugemine	PROPN	N;NOM;SG
lea	loetud	lea	lugema	PROPN	V;PST;V.PTCP;PASS
lea	võitle	lea	võitlema	PROPN	N;NOM;SG
lea	võitlus	lea	võitlus	PROPN	N;NOM;SG
conmigo	koos	conmigo	koos	PROPN	ADV
conmigo	isa	conmigo	isa	PROPN	N;NOM;SG
volveremos	uuesti	volver	uuesti	V	ADV
volveremos	taas	volver	taas	V	ADV
volveremos	jälle	volver	jälle	V	ADV
volveremos	kunagi	volver	kunagi	V	ADV
volveremos	tagasi	volver	tagasi	V	ADV
volveremos	tagasitulek	volver	tagasi_tulek	V	N;NOM;SG
volveremos	muu	volver	muu	V	PRO;NOM;SG
volveremos	muud	volver	muu	V	PRO;NOM;SG
sábeo	sind	sábeo	sina	V	PRO;PRT;SG;2
sábeo	you	sábeo	you	V	N;NOM;SG
sábeo	sina	sábeo	sina	V	PRO;NOM;SG;2
sábeo	see	sábeo	see	V	PRO;NOM;SG
sábeo	seda	sábeo	see	V	PRO;PRT;SG
traxe	india	traxar	india	N	ADJ
dimo	ütle	dimir	ütlema	N	V;IMP;SG;2;PRS;FIN;ACT
dimo	räägi	dimir	rääkima	N	V;IMP;SG;2;PRS;FIN;ACT
dimo	sind	dimir	sina	N	PRO;PRT;SG;2
dimo	sina	dimir	sina	N	PRO;NOM;SG;2
dimo	nüüd	dimir	nüüd	N	ADV
­	ehitatud	­	ehitama	PROPN	V;PST;V.PTCP;PASS
­	eksinud	­	eksima	PROPN	V;PST;V.PTCP;ACT
­	kaotas	­	kaotama	PROPN	V;IND;SG;3;PST;FIN;ACT
­	kadunud	­	kadunud	PROPN	ADJ;PST;V.PTCP;ACT
­	kaotatud	­	kaotatud	PROPN	ADJ;PST;V.PTCP;PASS
­	ring	­	ring	PROPN	N;NOM;SG
­	circle	­	circle	PROPN	N;NOM;SG
­	ringi	­	ringi	PROPN	ADV
preocupada	ärritunud	preocupar	ärrituma	V	ADJ;PST;V.PTCP;ACT
preocupada	murelik	preocupar	murelik	V	ADJ;NOM;SG
preocupada	mures	preocupar	mure	V	N;IN+ESS;SG
preocupada	umbes	preocupar	umbes	V	ADV
preocupada	kirja	preocupar	kiri	V	N;IN+ALL;LGSPEC1;SG
preocupada	kiri	preocupar	kiri	V	N;NOM;SG
preocupada	väga	preocupar	väga	V	ADV
preocupada	mures	preocupar	mure	V	N;IN+ESS;SG
dior	dior	dior	dior	PROPN	N;NOM;SG
hostia	sind	hostia	sina	N	PRO;PRT;SG;2
hostia	sina	hostia	sina	N	PRO;NOM;SG;2
hostia	imeline	hostia	imeline	N	ADJ;NOM;SG
hostia	hämmastav	hostia	hämmastav	N	ADJ;NOM;SG;PRS;V.PTCP;ACT
herdeiro	ilmne	herdeiro	ilmne	N	ADJ;NOM;SG
herdeiro	tema	herdeiro	tema	N	PRO;NOM;SG;3
molesley	vana	molesley	vana	PROPN	ADJ;NOM;SG
molesley	vanaks	molesley	vana	PROPN	ADJ;TRANS;SG
molesley	vanad	molesley	vana	PROPN	ADJ;NOM;PL
rematei	lõpetatud	rematar	lõpetama	V	ADJ;PST;V.PTCP;PASS
rematei	lõpetatud	rematar	lõpetama	V	ADJ;PST;V.PTCP;PASS
rematei	minu	rematar	mina	V	PRO;GEN;SG;1
rematei	haven	rematar	haven	V	N;NOM;SG
mostrar	näitamine	mostrar	näitamine	V	N;NOM;SG
mostrar	etendus	mostrar	etendus	V	N;NOM;SG
mostrar	show	mostrar	show	V	N;NOM;SG
mostrar	going	mostrar	going	V	N;NOM;SG
mostrar	minek	mostrar	minek	V	N;NOM;SG
médica	meditsiinilised	médica	meditsiiniline	N	ADJ;NOM;PL
médica	meditsiiniline	médica	meditsiiniline	N	ADJ;NOM;SG
funcionou	töötatud	funcionar	tööta=tud	V	ADJ;PST;V.PTCP;PASS
funcionou	tööd	funcionar	töö	V	N;PRT;SG
funcionou	töö	funcionar	töö	V	N;NOM;SG
funcionou	tööle	funcionar	töö	V	N;AT+ALL;SG
funcionou	välja	funcionar	välja	V	ADV
funcionou	väljas	funcionar	väljas	V	ADV
funcionou	out	funcionar	out	V	N;NOM;SG
italia	itaalia	italia	itaalia	PROPN	ADJ
italia	itaalia	italia	itaalia	PROPN	ADJ
pensades	sind	pensade	sina	N	PRO;PRT;SG;2
pensades	sina	pensade	sina	N	PRO;NOM;SG;2
pensades	mõelge	pensade	mõtlema	N	V;IMP;PL;2;PRS;FIN;ACT
pensades	mõtle	pensade	mõtlema	N	V;IMP;SG;2;PRS;FIN;ACT
pensades	umbes	pensade	umbes	N	ADV
pensades	oletame	pensade	oletama	N	V;IND;PL;1;PRS;FIN;ACT
poderei	will	poder	will	V	N;NOM;SG
poderei	tahe	poder	tahe	V	N;NOM;SG
poderei	kunagi	poder	kunagi	V	ADV
poderei	kunagi	poder	kunagi	V	ADV
poderei	ever	poder	ever	V	N;NOM;SG
voo	lenda	voo	lema	N	V;IMP;SG;2;PRS;FIN;ACT
voo	lennata	voo	lendama	N	V;NFIN
voo	lendama	voo	lendama	N	V;IN+ALL;V.CVB;ACT
ningures	midagi	ningures	miski	ADV	PRO;PRT;SG
curiosidade	uudishimulik	curiosidade	uudis_himulik	N	ADJ;NOM;SG
curiosidade	umbes	curiosidade	umbes	N	ADV
directo	õigus	directo	õigus	ADJ	N;NOM;SG
directo	paremale	directo	paremale	ADJ	ADV
directo	live	directo	live	ADJ	N;NOM;SG
directo	elama	directo	elama	ADJ	V;IN+ALL;V.CVB;ACT
directo	direct	directo	direct	ADJ	N;NOM;SG
directo	tulekul	directo	tulek	ADJ	N;AT+ESS
;SG
directo	tulemas	directo	tulema	ADJ	V;IN+ESS;V.CVB;ACT
directo	tuleb	directo	tulema	ADJ	V;IND;SG;3;PRS;FIN;ACT
foran	nad	ir	tema	V	PRO;NOM;PL;3
científico	teadlane	científico	teadlane	ADJ	N;NOM;SG
sorprendente	üllatus	sorprendente	üllatus	ADJ	N;NOM;SG
dirá	will	dir	will	V	N;NOM;SG
dirá	tahe	dir	tahe	V	N;NOM;SG
dirá	sind	dir	sina	V	PRO;PRT;SG;2
dirá	you	dir	you	V	N;NOM;SG
dirá	sina	dir	sina	V	PRO;NOM;SG;2
morea	palju	morea	palju	N	ADV
morea	palju	morea	palju	N	ADV
morea	täis	morea	täis	N	ADV
morea	täielik	morea	täielik	N	ADJ;NOM;SG
queiran	nad	queirar	tema	V	PRO;NOM;PL;3
queiran	tagaotsitav	queirar	taga_otsitav	V	ADJ;NOM;SG;PRS;V.PTCP;ACT
queiran	iga	queirar	iga	V	PRO;NOM;SG
pedras	ja	pedra	ja	N	CONJ
pedras	ning	pedra	ning	N	CONJ
pos	sind	pos	sina	PROPN	PRO;PRT;SG;2
pos	you	pos	you	PROPN	N;NOM;SG
pos	sina	pos	sina	PROPN	PRO;NOM;SG;2
pos	pane	pos	panema	PROPN	V;IMP;SG;2;PRS;FIN;ACT
