pat	pat	pat	pat	PROPN;NOM;MASC;SG	PROPN;NOM;SG
štajerska	steiermark	štajerski	steiermark	ADJ;NOM;FEM;SG	PROPN;NOM;SG
naravnost	hetero	naravnost	hetero	ADV	N;NOM;SG
naravnost	suorat	naravnost	suora	ADV	ADJ;NOM;PL
naravnost	suora	naravnost	suora	ADV	ADJ;NOM;SG
informacija	tiedot	informacija	tieto	N;NOM;FEM;SG	N;NOM;PL
informacija	tietoa	informacija	tieto	N;NOM;FEM;SG	N;PRT;SG
informacija	tietoja	informacija	tieto	N;NOM;FEM;SG	N;PRT;PL
tedne	viikot	teden	viikko	N;ACC;MASC;PL	N;NOM;PL
tedne	viikkoja	teden	viikko	N;ACC;MASC;PL	N;PRT;PL
tedne	viikkoa	teden	viikko	N;ACC;MASC;PL	N;PRT;SG
oklahoma	oklahoma	oklahoma	okla#homa	N;DAT;MASC;DU	
listine	peruskirja	listina	perus#kirja	N;NOM;FEM;PL	N;NOM;SG
listine	peruskirjan	listina	perus#kirja	N;NOM;FEM;PL	N;GEN;SG
listine	asiakirjojen	listina	asia#kirja	N;NOM;FEM;PL	N;GEN;PL
listine	asiakirjoja	listina	asia#kirja	N;NOM;FEM;PL	N;PRT;PL
dušik	typpeä	dušik	typpeä	N;NOM;MASC;SG	N;PRT;SG
dušik	typen	dušik	typpi	N;NOM;MASC;SG	N;GEN;SG
walsh	walsh	walsh	walsh	PROPN;NOM;MASC;SG	PROPN;NOM;SG
mio	mia	mio	minä	N;NOM;MASC;SG	PROPN;NOM;SG
črpalka	pumppaa	črpalka	pumppa	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
črpalka	pumpun	črpalka	pumpu	N;NOM;FEM;SG	N;GEN;SG
lane	lanen	lan	lani		N;GEN;SG
lane	lane	lan	lane		N;NOM;SG
fifa	fifa	fifa	fifa	PROPN;NOM;FEM;SG	N;NOM;SG
zaseda	väijytys	zaseda	väijytys	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;SG
preliv	keveiden	preliv	keveä	N;NOM;MASC;SG	ADJ;GEN;PL
preliv	kastiketta	preliv	kastike	N;NOM;MASC;SG	N;PRT;SG
steffi	steffi	steff	steffi	PROPN;NOM;FEM;SG	N;NOM;SG
luke	luken	luka	lukea	N;NOM;FEM;SG	N;GEN;SG
kritični	kriittinen	kritičen	kriittinen	ADJ;NOM;MASC;PL	ADJ;NOM;SG
kritični	kriittistä	kritičen	kriittinen	ADJ;NOM;MASC;PL	ADJ;PRT;SG
planeti	planeettoja	planet	planeetta	N;NOM;MASC;PL	N;PRT;PL
dušika	typpi	dušik	typpi	N;GEN;MASC;SG	N;NOM;SG
dušika	typpeä	dušik	typpeä	N;GEN;MASC;SG	N;PRT;SG
združi	yhdistäminen	združiti	yhdistäminen	V;PFV;IND;SG;3;PRS;FIN	N;NOM;SG
združi	yhdistä	združiti	yhdistää	V;PFV;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
združi	yhdistä	združiti	yhdistää	V;PFV;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
neposredne	suoraan	neposreden	suoraan	ADJ;NOM;FEM;PL	ADV
neposredne	suoraa	neposreden	suora	ADJ;NOM;FEM;PL	ADJ;PRT;SG
neposredne	suora	neposreden	suora	ADJ;NOM;FEM;PL	ADJ;NOM;SG
neposredne	direct	neposreden	direct	ADJ;NOM;FEM;PL	N;NOM;SG
prejemnik	saajan	prejemnik	saaja	N;NOM;MASC;SG	N;GEN;SG
obiskovalci	vierailijoita	obiskovalec	vierailija	N;NOM;MASC;PL	N;PRT;PL
obiskovalci	kävijöitä	obiskovalec	kävijä	N;NOM;MASC;PL	N;PRT;PL
obiskovalci	vieraita	obiskovalec	vieras	N;NOM;MASC;PL	N;PRT;PL
pink	pink	pink	pinkki	N;NOM;MASC;SG	
pink	vaaleanpunainen	pink	vaalea#punainen	N;NOM;MASC;SG	ADJ;NOM;SG
čaščenje	ihailua	čaščenje	ihailu	N;NOM;NEUT;SG	N;PRT;SG
čaščenje	palvovat	čaščenje	palvoa	N;NOM;NEUT;SG	V;PL;FIN;ACT
omejeni	limited	omejen	limited	ADJ;NOM;MASC;PL;V.PTCP	
omejeni	rajattu	omejen	rajata	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
omejeni	rajoitettu	omejen	rajoittaa	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
omejeni	rajallinen	omejen	rajallinen	ADJ;NOM;MASC;PL;V.PTCP	ADJ;NOM;SG
omejeni	rajoitetut	omejen	rajoittaa	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;PL;V.PTCP;PASS
omejeni	rajoitettu	omejen	rajoittaa	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
omejeni	rajattu	omejen	rajata	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
fletcher	fletcher	fletcher	fletcher	N;NOM;MASC;SG	PROPN;NOM;SG
peters	peters	peters	peters	N;NOM;MASC;SG	PROPN;NOM;SG
filippo	filippo	filippo	filippo	N;NOM;MASC;SG	PROPN;NOM;SG
pojasnilo	selitykset	pojasniti	selitys	N;NOM;NEUT;SG	N;NOM;PL
pojasnilo	selvennystä	pojasniti	selventys	N;NOM;NEUT;SG	N;PRT;SG
porušili	purettu	porušiti	purkaa	V;PFV;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
tisočletje	vuosituhannen	tisočletje	vuosi#tuhat	N;NOM;NEUT;SG	N;GEN;SG
plače	palkan	plača	palkka	N;NOM;FEM;PL	N;GEN;SG
plače	palkka	plača	palkka	N;NOM;FEM;PL	N;NOM;SG
plače	palkka	plača	palkka	N;NOM;FEM;PL	N;NOM;SG
plače	palkkoja	plača	palkka	N;NOM;FEM;PL	N;PRT;PL
rex	rex	rex	rex		N;NOM;SG
komunistov	kommunisteja	komunist	kommunisti	N;GEN;MASC;PL	N;PRT;PL
komunistov	kommunistit	komunist	kommunisti	N;GEN;MASC;PL	N;NOM;PL
nadvojvoda	arkkiherttua	nadvojvod	arkki#herttu	N;NOM;MASC;SG	N;PRT;SG
astronomijo	tähtitiede	astronomija	tähti#tiede	N;ACC;FEM;SG	N;NOM;SG
ciper	kyproksen	ciper	kypros	PROPN;NOM;MASC;SG	N;GEN;SG
ciper	kypros	ciper	kypros	PROPN;NOM;MASC;SG	PROPN;NOM;SG
roza	pink	roza	pinkki	N;NOM;FEM;SG	
roza	vaaleanpunainen	roza	vaalea#punainen	N;NOM;FEM;SG	ADJ;NOM;SG
diplomo	tutkinto	diploma	tutkinto	N;ACC;FEM;SG	N;NOM;SG
diplomo	diplomi	diploma	diplomi	N;ACC;FEM;SG	N;NOM;SG
češkoslovaško	tšekkoslovakian	češkoslovaški	tšekko#sovakia	ADJ;NOM;NEUT;SG	N;GEN;SG
dodaten	ylimääräiset	dodaten	yli#määräinen	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
dodaten	ylimääräistä	dodaten	yli#määräinen	ADJ;NOM;INDF;MASC;SG	ADJ;PRT;SG
dodaten	extra	dodaten	extra	ADJ;NOM;INDF;MASC;SG	N;NOM;SG
dodaten	lisä	dodaten	lisä	ADJ;NOM;INDF;MASC;SG	N;NOM;SG
sten	muurit	sten	muuri	N;GEN;FEM;PL	N;NOM;PL
sten	seiniä	sten	seinä	N;GEN;FEM;PL	N;PRT;PL
sten	seinät	sten	seinä	N;GEN;FEM;PL	N;NOM;PL
kapital	pääoman	kapital	pää#oma	N;NOM;MASC;SG	N;GEN;SG
eksplozija	räjähdyksen	eksplozija	räjähdys	N;NOM;FEM;SG	N;GEN;SG
vrtenje	pyörii	vrtenje	pyöriä	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN;ACT
ugotovitev	havainnot	ugotovitev	havainto	N;NOM;FEM;SG	N;NOM;PL
ugotovitev	päätelmät	ugotovitev	päätelmä	N;NOM;FEM;SG	N;NOM;PL
glukoze	glukoosi	glukoza	glukoosi	N;NOM;FEM;PL	N;NOM;SG
naročila	sopimusten	naročiti	sopimus	V;PFV;FEM;SG;V.PTCP	N;GEN;PL
naročila	sopimukset	naročiti	sopimus	V;PFV;FEM;SG;V.PTCP	N;NOM;PL
naročila	sopimuksia	naročiti	sopimus	V;PFV;FEM;SG;V.PTCP	N;PRT;PL
naročila	tilaus	naročiti	tilaus	V;PFV;FEM;SG;V.PTCP	N;NOM;SG
naročila	järjestys	naročiti	järjestys	V;PFV;FEM;SG;V.PTCP	N;NOM;SG
naročila	tilaa	naročiti	tila	V;PFV;FEM;SG;V.PTCP	N;PRT;SG
naročila	käsky	naročiti	käsky	V;PFV;FEM;SG;V.PTCP	N;NOM;SG
naročila	määräys	naročiti	määräys	V;PFV;FEM;SG;V.PTCP	N;NOM;SG
naročila	tilaukset	naročiti	tilaus	V;PFV;FEM;SG;V.PTCP	N;NOM;PL
naročila	määräykset	naročiti	määräys	V;PFV;FEM;SG;V.PTCP	N;NOM;PL
naročila	käskyjä	naročiti	käsky	V;PFV;FEM;SG;V.PTCP	N;PRT;PL
naročila	tilauksia	naročiti	tilaus	V;PFV;FEM;SG;V.PTCP	N;PRT;PL
objavljene	julkaistu	objavljen	julkaista	ADJ;NOM;FEM;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
objavljene	julkaistaan	objavljen	julkaista	ADJ;NOM;FEM;PL;V.PTCP	V;IND;PRS;FIN;PASS
objavljene	julkaistut	objavljen	julkaista	ADJ;NOM;FEM;PL;V.PTCP	V;NOM;PL;V.PTCP;PASS
objavljene	julkaissut	objavljen	julkaista	ADJ;NOM;FEM;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
kleti	kellari	klet	kellari	N;NOM;FEM;PL	N;NOM;SG
kleti	kellarissa	klet	kellari	N;NOM;FEM;PL	N;IN+ESS;SG
kleti	kellariin	klet	kellari	N;NOM;FEM;PL	N;IN+ALL;SG
oblikovana	muotoiltu	oblikovan	muotoilla	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
karta	kortin	karta	kortti	N;NOM;FEM;SG	N;GEN;SG
poslanstvo	tehtävän	poslanstvo	tehtävä	N;NOM;NEUT;SG	N;GEN;SG
kmetijski	maatalouden	kmetijski	maa#talous	ADJ;NOM;MASC;SG	N;GEN;SG
kmetijski	maatalous	kmetijski	maa#talous	ADJ;NOM;MASC;SG	N;NOM;SG
kršitev	rikkomisen	kršitev	rikkominen	N;NOM;FEM;SG	N;GEN;SG
kršitev	rikkomisesta	kršitev	rikkominen	N;NOM;FEM;SG	N;IN+ABL;SG
kršitev	rikkomisen	kršitev	rikkominen	N;NOM;FEM;SG	N;GEN;SG
kršitev	rikkomuksen	kršitev	rikkomus	N;NOM;FEM;SG	N;GEN;SG
kršitev	rikkoo	kršitev	rikkoa	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
kršitev	rikkomukset	kršitev	rikkomus	N;NOM;FEM;SG	N;NOM;PL
kršitev	rikkomiseen	kršitev	rikkominen	N;NOM;FEM;SG	N;IN+ALL;SG
kršitev	rikkoo	kršitev	rikkoa	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
poskuse	kokeita	poskus	kokea	N;ACC;MASC;PL	N;PRT;PL
poskuse	kokeiluja	poskus	kokeilu	N;ACC;MASC;PL	N;PRT;PL
poskuse	kokeet	poskus	koe	N;ACC;MASC;PL	N;NOM;PL
sloni	norsuja	sloneti	norsu	V;IPFV;IND;SG;3;PRS;FIN	N;PRT;PL
pečat	sinetin	pečat	sinettää	N;NOM;MASC;SG	N;GEN;SG
matra	matra	matra	matra	V;IPFV;IND;SG;3;PRS;FIN	
irsko	irlanti	irski	irlanti	ADJ;NOM;NEUT;SG	N;NOM;SG
irsko	irish	irski	irish	ADJ;NOM;NEUT;SG	
irsko	irlantilaiset	irski	irlanti#lainen	ADJ;NOM;NEUT;SG	N;NOM;PL
irsko	irlannin	irski	irlanti	ADJ;NOM;NEUT;SG	N;GEN;SG
irsko	irlanti	irski	irlanti	ADJ;NOM;NEUT;SG	N;NOM;SG
irsko	irlannissa	irski	irlanti	ADJ;NOM;NEUT;SG	N;IN+ESS;SG
irsko	irlannin	irski	irlanti	ADJ;NOM;NEUT;SG	N;GEN;SG
spodbujanje	kannustusta	spodbujanje	kannustus	N;NOM;NEUT;SG	N;PRT;SG
spodbujanje	virikkeitä	spodbujanje	virike	N;NOM;NEUT;SG	N;PRT;PL
spodbujanje	edistetään	spodbujanje	edistää	N;NOM;NEUT;SG	V;IND;PRS;FIN;PASS
spodbujanje	edistämällä	spodbujanje	edistää	N;NOM;NEUT;SG	V;AT+ESS
;SG;NFIN;ACT
spodbujanje	markkinointia	spodbujanje	markkinointi	N;NOM;NEUT;SG	N;PRT;SG
spodbujanje	edistää	spodbujanje	edistää	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN;ACT
spodbujanje	mainostaa	spodbujanje	mainostaa	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN;ACT
spodbujanje	markkinoida	spodbujanje	markkinoida	N;NOM;NEUT;SG	V;SG;NFIN;ACT
kmeta	viljelijä	kmet	viljelijä	N;ACC;MASC;SG	N;NOM;SG
kmeta	maanviljelijä	kmet	maan#viljelijä	N;ACC;MASC;SG	N;NOM;SG
pripadala	kuuluivat	pripadati	kuulua	V;IPFV;FEM;SG;V.PTCP	V;IND;PL;3;PST;FIN;ACT
pripadala	kuuluneet	pripadati	kuulua	V;IPFV;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
pivo	kaljaa	pivo	kalja	N;NOM;NEUT;SG	N;PRT;SG
pivo	olutta	pivo	olut	N;NOM;NEUT;SG	N;PRT;SG
pivo	oluet	pivo	olut	N;NOM;NEUT;SG	N;NOM;PL
pivo	olutta	pivo	olut	N;NOM;NEUT;SG	N;PRT;SG
pivo	kaljaa	pivo	kalja	N;NOM;NEUT;SG	N;PRT;SG
vrtec	lastentarhan	vrtec	lastentarha	N;NOM;MASC;SG	N;GEN;SG
hercegovine	hertsegovina	hercegovina	hertsegöva	N;NOM;FEM;PL	PROPN;NOM;SG
znamenja	marks	znamenje	marks	N;NOM;NEUT;PL	N;NOM;SG
znamenja	merkkejä	znamenje	merkki	N;NOM;NEUT;PL	N;PRT;PL
bratranec	serkun	bratranec	serkku	N;NOM;MASC;SG	N;GEN;SG
organe	elinten	organ	elin	N;ACC;MASC;PL	N;GEN;PL
organe	elimet	organ	elin	N;ACC;MASC;PL	N;NOM;PL
lepote	kaunotar	lepota	kaunotar	N;NOM;FEM;PL	N;NOM;SG
lepote	ihanuus	lepota	ihanuus	N;NOM;FEM;PL	N;NOM;SG
lepote	kauneutta	lepota	kauneus	N;NOM;FEM;PL	N;PRT;SG
lepote	kauneus	lepota	kauneus	N;NOM;FEM;PL	N;NOM;SG
slovesno	juhlallinen	slovesno	juhlallinen	ADV	ADJ;NOM;SG
zakonodajo	lainsäädäntöä	zakonodaja	lain#säädäntö	N;ACC;FEM;SG	N;PRT;SG
zakonodajo	lainsäädännön	zakonodaja	lain#säädäntö	N;ACC;FEM;SG	N;GEN;SG
zakonodajo	lainsäädäntö	zakonodaja	lain#säädäntö	N;ACC;FEM;SG	N;NOM;SG
caroline	caroline	carolina	caroline	PROPN;NOM;FEM;SG	N;NOM;SG
raznolikost	monimuotoisuutta	raznolikost	monimuotoisuus	N;NOM;FEM;SG	N;PRT;SG
raznolikost	lajikkeen	raznolikost	lajike	N;NOM;FEM;SG	N;GEN;SG
romantike	romanssi	romantika	romanssi	N;NOM;FEM;PL	N;NOM;SG
romantike	romantiikkaa	romantika	romantiikka	N;NOM;FEM;PL	N;PRT;SG
nogo	jalkaa	noga	jalka	N;ACC;FEM;SG	N;PRT;SG
nogo	jalka	noga	jalka	N;ACC;FEM;SG	N;NOM;SG
nogo	jalan	noga	jalka	N;ACC;FEM;SG	N;GEN;SG
nogo	jalkaa	noga	jalka	N;ACC;FEM;SG	N;PRT;SG
nogo	jalka	noga	jalka	N;ACC;FEM;SG	N;NOM;SG
krajša	lyhyemmän	krat	lyhyt	ADJ;NOM;CMPR;FEM;SG	ADJ;GEN;CMPR;SG
sporna	kiistanalaista	sporen	kiistanalainen	ADJ;NOM;FEM;SG	ADJ;PRT;SG
skladišče	varastossa	skladišče	varasto	N;NOM;NEUT;SG	N;IN+ESS;SG
islamski	islamilaisen	islamski	islamilainen	ADJ;NOM;MASC;SG	N;GEN;SG
računalniška	tietokoneet	računalniški	tieto#kone	ADJ;NOM;FEM;SG	N;NOM;PL
računalniška	tietokone	računalniški	tieto#kone	ADJ;NOM;FEM;SG	N;NOM;SG
računalniška	tietokoneen	računalniški	tieto#kone	ADJ;NOM;FEM;SG	N;GEN;SG
thomson	thomson	thomson	thomson		N;NOM;SG
planete	planeettoja	planet	planeetta	N;NOM;FEM;PL	N;PRT;PL
vega	vega	veg	vega	N;NOM;MASC;SG	PROPN;NOM;SG
posvečeno	pyhitetty	posvečen	pyhittää	ADJ;NOM;NEUT;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
posvečeno	omistautunut	posvečen	omistautua	ADJ;NOM;NEUT;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
posvečeno	omistettu	posvečen	omistaa	ADJ;NOM;NEUT;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
kotu	kulmassa	kot	kulma	N;DAT;MASC;SG	N;IN+ESS;SG
kotu	kulman	kot	kulma	N;DAT;MASC;SG	N;GEN;SG
kotu	kulma	kot	kylmä	N;DAT;MASC;SG	N;NOM;SG
profile	profiilit	profiti	profiili	N;ACC;MASC;PL	N;NOM;PL
basel	basel	basti	basel		PROPN;NOM;SG
ogrodje	puitteet	ogrodje	puite	N;NOM;NEUT;SG	N;NOM;PL
ogrodje	kehykset	ogrodje	kehys	N;NOM;NEUT;SG	N;NOM;PL
prizore	kulissien	prizor	kulissi	N;ACC;MASC;PL	N;GEN;PL
prizore	kohtauksia	prizor	kohtaus	N;ACC;MASC;PL	N;PRT;PL
prizore	kohtaukset	prizor	kohtaus	N;ACC;MASC;PL	N;NOM;PL
izrecno	nimenomainen	izrecno	nimen#omainen	ADV	ADJ;NOM;SG
pilota	lentäjät	pilota	lentäjä	N;NOM;MASC;SG	N;NOM;PL
kalijev	kaliumia	kalij	kaliumi	N;GEN;MASC;SG	N;PRT;SG
toledo	toledo	toleda	toledo	PROPN;NOM;MASC;SG	
potrditev	vahvistuksen	potrditev	vahvistus	N;NOM;FEM;SG	N;GEN;SG
potrditev	vahvistusta	potrditev	vahvistus	N;NOM;FEM;SG	N;PRT;SG
potrditev	vahvistaa	potrditev	vahvistaa	N;NOM;FEM;SG	V;IND;SG;PRS;FIN;ACT
potrditev	vahvista	potrditev	vahvistaa	N;NOM;FEM;SG	V;IMP;SG;2;FIN;ACT
slapovi	kaatuu	slap	kaatua	N;NOM;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
slapovi	putoaa	slap	pudota	N;NOM;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
slapovi	falls	slap	falls	N;NOM;MASC;PL	
slapovi	vesiputouksia	slap	vesi#putous	N;NOM;MASC;PL	N;PRT;PL
avstralijo	australiaan	avstralija	australi	N;ACC;FEM;SG	N;IN+ALL;SG
avstralijo	australian	avstralija	australia	N;ACC;FEM;SG	N;GEN;SG
avstralijo	australia	avstralija	australia	N;ACC;FEM;SG	N;NOM;SG
uma	uma	um	uma	N;NOM;MASC;SG	PROPN;NOM;SG
baziliko	basilica	bazilika	basilica	N;ACC;FEM;SG	
portugalsko	portugalia	portugalski	portugali	ADJ;NOM;NEUT;SG	N;PRT;SG
portugalsko	portugali	portugalski	portugali	ADJ;NOM;NEUT;SG	N;NOM;SG
portugalsko	portugalin	portugalski	portugali	ADJ;NOM;NEUT;SG	N;GEN;SG
portugalsko	portugalissa	portugalski	portugali	ADJ;NOM;NEUT;SG	N;IN+ESS;SG
portugalsko	portugali	portugalski	portugali	ADJ;NOM;NEUT;SG	N;NOM;SG
portugalsko	portugalin	portugalski	portugali	ADJ;NOM;NEUT;SG	N;GEN;SG
strop	kattoon	strop	katto	N;NOM;MASC;SG	N;IN+ALL;SG
izdano	annettu	izdano	antaa	ADJ;NOM;NEUT;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
izdano	myönnetyt	izdano	myöntää	ADJ;NOM;NEUT;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
izdano	annetut	izdano	antaa	ADJ;NOM;NEUT;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
izdano	myönnetty	izdano	myöntää	ADJ;NOM;NEUT;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
označi	merkitse	označiti	merkitä	V;PFV;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
označi	merkintä	označiti	merkintä	V;PFV;IND;SG;3;PRS;FIN	N;NOM;SG
označi	tunniste	označiti	tunniste	V;PFV;IND;SG;3;PRS;FIN	N;NOM;SG
označi	merkkaa	označiti	merkka	V;PFV;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
označi	merkitse	označiti	merkitä	V;PFV;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
označi	merkki	označiti	merkki	V;PFV;IND;SG;3;PRS;FIN	N;NOM;SG
označi	mark	označiti	mark	V;PFV;IND;SG;3;PRS;FIN	PROPN;NOM;SG
spori	ristiriitoja	spor	risti#riita	N;NOM;MASC;PL	N;PRT;PL
spori	konfliktien	spor	konflikti	N;NOM;MASC;PL	N;GEN;PL
spori	konflikteja	spor	konflikti	N;NOM;MASC;PL	N;PRT;PL
grace	armo	graca	armo	PROPN;NOM;FEM;SG	N;NOM;SG
grace	armon	graca	armo	PROPN;NOM;FEM;SG	N;GEN;SG
grace	grace	graca	grace	PROPN;NOM;FEM;SG	PROPN;NOM;SG
digitalna	digital	digitalen	digital	ADJ;NOM;FEM;SG	
digitalna	digitaaliset	digitalen	digitaalinen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
digitalna	digitaalisen	digitalen	digitaalinen	ADJ;NOM;FEM;SG	ADJ;GEN;SG
serra	serra	serra	serra		N;NOM;SG
zmanjšana	pienentynyt	zmanjšan	pienentyä	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
zmanjšana	alentunut	zmanjšan	alentua	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
zmanjšana	heikentynyt	zmanjšan	heikentyä	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
zmanjšana	vähentynyt	zmanjšan	vähentyä	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
zmanjšana	laski	zmanjšan	laskea	ADJ;NOM;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
zmanjšana	pienentynyt	zmanjšan	pienentyä	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
zmanjšana	alentunut	zmanjšan	alentua	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
zmanjšana	vähentynyt	zmanjšan	vähentyä	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
zmanjšana	alennettu	zmanjšan	alentaa	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
zlo	pahaa	zlo	paha		ADJ;PRT;SG
zlo	ilkeä	zlo	ilkeä		ADJ;NOM;SG
zlo	paha	zlo	paha		ADJ;NOM;SG
zlo	pahuus	zlo	pahuus		N;NOM;SG
iowa	iowa	iow	iowa	PROPN;NOM;MASC;SG	
pearl	helmi	pearla	helmi	PROPN;NOM;MASC;SG	N;NOM;SG
pearl	pearl	pearla	pearl	PROPN;NOM;MASC;SG	
centimetrov	tuumaa	centimeter	tuuma	N;GEN;MASC;PL	N;NOM;SG
gnezdo	pesää	gnezdo	pesä	N;NOM;NEUT;SG	N;PRT;SG
razdeljeni	jaettuna	razdeljen	jakaa	ADJ;NOM;MASC;PL;V.PTCP	V;FRML;SG;V.PTCP;PASS
razdeljeni	jaettu	razdeljen	jakaa	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
razdeljeni	jaettu	razdeljen	jakaa	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
razdeljeni	jaetut	razdeljen	jakaa	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;PL;V.PTCP;PASS
normandiji	normandian	normandija	normandi	N;DAT;FEM;SG	N;GEN;SG
vest	omaatuntoa	vest	omaatunto	N;NOM;FEM;SG	N;PRT;SG
amy	amy	amy	amy	PROPN;NOM;FEM;SG	PROPN;NOM;SG
amy	amyn	amy	amyn	PROPN;NOM;FEM;SG	N;GEN;SG
grič	kukkulalle	grič	kukkula	N;NOM;MASC;SG	N;AT+ALL;SG
grič	hill	grič	hillemmäk	N;NOM;MASC;SG	PROPN;NOM;SG
sekretarja	sihteerit	sekretar	sihteeri	N;NOM;MASC;SG	N;NOM;PL
koreji	korean	korej	korea	N;DAT;FEM;SG	N;GEN;SG
koreji	korea	korej	korea	N;DAT;FEM;SG	N;NOM;SG
clay	clayn	clay	clay	PROPN;NOM;MASC;SG	N;GEN;SG
clay	clay	clay	clay	PROPN;NOM;MASC;SG	PROPN;NOM;SG
prvaki	mestareita	prvak	mestari	N;NOM;MASC;PL	N;PRT;PL
jude	jude	jud	jude	N;ACC;MASC;PL	PROPN;NOM;SG
živec	hermot	živec	hermo	N;NOM;MASC;SG	N;NOM;PL
magnetni	magneetti	magneten	magneetti	ADJ;NOM;MASC;SG	N;NOM;SG
sirije	syyria	sirija	syyri	N;NOM;FEM;PL	N;NOM;SG
sirije	syyriassa	sirija	syyria	N;NOM;FEM;PL	N;IN+ESS;SG
sirije	syyrian	sirija	syyri	N;NOM;FEM;PL	N;GEN;SG
plastike	muovi	plastika	muovi	N;NOM;FEM;PL	N;NOM;SG
plastike	muovia	plastika	muovi	N;NOM;FEM;PL	N;PRT;SG
omejene	limited	omejen	limited	ADJ;NOM;FEM;PL;V.PTCP	
omejene	rajattu	omejen	rajata	ADJ;NOM;FEM;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
omejene	rajoitettu	omejen	rajoittaa	ADJ;NOM;FEM;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
omejene	rajallinen	omejen	rajallinen	ADJ;NOM;FEM;PL;V.PTCP	ADJ;NOM;SG
slovaški	slovakian	slovaški	slovakia	ADJ;NOM;DEF;MASC;SG	N;GEN;SG
slovaški	slovakia	slovaški	slovakia	ADJ;NOM;DEF;MASC;SG	PROPN;NOM;SG
obalna	rannikon	obalen	rannikko	ADJ;NOM;FEM;SG	N;GEN;SG
obalna	rannikko	obalen	rannikko	ADJ;NOM;FEM;SG	N;NOM;SG
afriški	afrikkalaiset	afriški	afrikka#lainen	ADJ;NOM;MASC;SG	N;NOM;PL
afriški	afrikka	afriški	afrikka	ADJ;NOM;MASC;SG	N;NOM;SG
afriški	afrikan	afriški	afrikka	ADJ;NOM;MASC;SG	N;GEN;SG
risbe	piirustuksia	risbi	piirustus	N;NOM;FEM;PL	N;PRT;PL
vita	vita	vit	vita	N;NOM;MASC;SG	
fazah	vaiheissa	faza	vaihe	N;ESS;FEM;PL	N;IN+ESS;PL
fazah	vaiheita	faza	vaihe	N;ESS;FEM;PL	N;PRT;PL
fazah	vaiheet	faza	vaihe	N;ESS;FEM;PL	N;NOM;PL
daljša	kauemmin	dolg	kauemmin	ADJ;NOM;CMPR;FEM;SG	ADV
